,Concept_ID,da,ro
856,wieder::ADV,igen,iarăși
857,vergebens::ADV,forgæves,în zadar
858,vor::PRP,foran,înainte de
859,vor::PRP,uden for,înainte de
860,hinter::PRP,bag,după
861,hinter::PRP,bag,în spatele
862,hinter::PRP,bagved,după
863,hinter::PRP,bagved,în spatele
864,unter::PRP,under,sub
865,durch::PRP,gennem,prin
866,durch::PRP,igennem,prin
867,neben::PRP,ved siden af,lângă
868,neben::PRP,ved siden af,alături de
869,zwischen::PRP,mellem,între
870,zwischen::PRP,mellem,dintre
871,wegen::PRP,på grund af,pentru
872,dies::PRN,dette,acesta
873,das::PRN,det,asta
874,alles::PRN,alt,tot
875,ich::PRN,jeg,eu
876,du::PRN,du,tu
877,er::PRN,han,el
878,er::PRN,han,dânsul
879,wir::PRN,vi,noi
880,ihr::PRN,I,voi
881,sie::PRN,de,ei
882,sie::PRN,de,dânșii
883,was::FPRN,hvad,ce
884,wer::FPRN,hvem,cine
885,wo::FADV,hvor,unde
886,wohin::FADV,hvorhen,încotro
887,wie::FADV,hvordan,cum
888,warum::FADV,hvorfor,de ce
889,warum::FADV,hvorfor,pentru ce
890,wieviel::FNUM,hvor meget,cât
891,eins::NUM,én,unu
892,zwei::NUM,to,doi
893,drei::NUM,tre,trei
894,vier::NUM,fire,patru
895,fünf::NUM,fem,cinci
896,sechs::NUM,seks,șase
897,sieben::NUM,syv,șapte
898,acht::NUM,otte,opt
899,neun::NUM,ni,nouă
900,zehn::NUM,ti,zece
901,elf::NUM,elleve,unsprezece
902,zwölf::NUM,tolv,douăsprezece
903,zwanzig::NUM,tyve,douăzeci
904,dreißig::NUM,tredive,treizeci
905,vierzig::NUM,fyrre,patruzeci
906,vierzig::NUM,fyrretyve,patruzeci
907,fünfzig::NUM,halvtreds,cincizeci
908,sechzig::NUM,tres,șaizeci
909,siebzig::NUM,halvfjerds,șaptezeci
910,achtzig::NUM,firs,optzeci
911,neunzig::NUM,halvfems,nouăzeci
912,hundert::NUM,hundrede,sută
913,tausend::NUM,tusind,mie
914,und::CNJ,og,și
915,oder::CNJ,eller,ori
916,stehen::V,stå,sta
917,sitzen::V,sidde,ședea
918,liegen::V,ligge,zăcea
919,liegen::V,ligge,fi culcat
920,hängen::V,hænge,atârna
921,werden::V,blive,deveni
922,werden::V,blive,se face
923,passieren::V,ske,se întâmpla
924,passieren::V,hænde,se întâmpla
925,beginnen::V,begynde,începe
926,enden::V,ende,se sfârși
927,enden::V,ende,se termina
928,wechseln::V,veksle,se schimba
929,aufgehen[Sonne]::V,gå op,răsări
930,aufgehen[Sonne]::V,stå op,răsări
931,untergehen[Sonne]::V,gå ned,apune
932,scheinen[Sonne]::V,skinne,străluci
933,donnern::V,tordne,tuna
934,wehen::V,blæse,bate
935,strömen::V,strømme,curge în șiroaie
936,fließen::V,flyde,curge
937,sich drehen::V,dreje sig,se învârti
938,schwanken::V,vakle,se clătina
939,schwingen::V,svinge,vibra
940,schwingen::V,svinge,flutura
941,fallen::V,falde,cădea
942,brennen::V,brænde,arde
943,rauchen::V,ryge,fuma
944,regnen::V,regne,ploua
945,gefrieren::V,fryse,îngheța
946,tauen::V,tø,se dezgheța
947,schmelzen::V,smelte,se topi
948,trocknen::V,tørre,se usca
949,sieden::V,koge,fierbe
950,sieden::V,koge,clocoti
951,faulen::V,rådne,se împuți
952,verfaulen::V,rådne,putrezi
953,reißen::V,briste,se rupe
954,reißen::V,briste,se sfâșia
955,versinken::V,synke,se scufunda
956,versinken::V,synke ned,se scufunda
957,vergehen::V,forløbe,trece
958,vergehen::V,forløbe,se scurge
959,erscheinen::V,vise sig,apărea
960,verschwinden::V,forsvinde,dispărea
961,sinken::V,synke,cădea
962,sinken::V,synke,coborî
963,abnehmen::V,aftage,scădea
964,abnehmen::V,aftage,descrește
965,zunehmen::V,tiltage,spori
966,zunehmen::V,tiltage,crește
967,zunehmen::V,tiltage,augmenta
968,steigen::V,stige,urca
969,wachsen::V,gro,crește
970,wachsen::V,vokse,crește
971,glänzen::V,glinse,luci
972,glänzen::V,glinse,străluci
973,funkeln::V,tindre,scânteia
974,lärmen::V,larme,face larmă
975,läuten::V,ringe,suna
976,klingeln::V,ringe,suna
977,klirren::V,klirre,zăngăni
978,brausen::V,bruse,vui
979,rauschen::V,suse,vâjâi
980,klingen::V,lyde,suna
981,klingen::V,klinge,suna
982,bellen::V,gø,lătra
983,heulen::V,hyle,urla
984,blasen::V,blæse,sufla
985,pfeifen::V,fløjte,fluiera
986,schreien::V,skrige,țipa
987,stöhnen::V,stønne,geme
988,zittern::V,dirre,tremura
989,zittern::V,skælve,tremura
990,leben::V,leve,trăi
991,geboren werden::V,fødes,se naște
992,atmen::V,ånde,respira
993,trinken::V,drikke,bea
994,essen::V,spise,mânca
995,schlucken::V,synke,înghiți
996,müde werden::V,blive træt,se obosi
997,einschlafen::V,falde i søvn,adormi
998,schlafen::V,sove,dormi
999,aufwachen::V,vågne,se deștepta
1000,aufstehen::V,stå op,fi se scula
1001,sich erholen::V,komme sig,se relaxa
1002,sich erholen::V,komme sig,se destinde
1003,krank werden::V,blive syg,se îmbolnăvi
1004,krank sein::V,være syg,zăcea
1005,krank sein::V,være syg,fi bolnav
1006,schmerzen::V,smerte,durea
1007,husten::V,hoste,tuși
1008,genesen::V,komme sig,se însănătoși
1009,sterben::V,dø,muri
1010,umkommen::V,omkomme,pieri
1011,sich bewegen::V,bevæge sig,se mișca
1012,sich rühren::V,røre på sig,se mișca
1013,sich erheben::V,rejse sig,se ridica
1014,sich setzen::V,sætte sig,lua loc
1015,sich setzen::V,sætte sig,se așeza
1016,laufen::V,løbe,merge
1017,laufen::V,løbe,merge pe jos
1018,schreiten::V,skride,păși
1019,spazierengehen::V,gå en tur,se plimba
1020,eilen::V,ile,fi se grăbi
1021,sich beeilen::V,skynde sig,se grăbi
1022,sausen::V,suse,țâșni
1023,rennen::V,løbe,fugi
1024,rennen::V,løbe,alerga
1025,rennen::V,rende,fugi
1026,rennen::V,rende,alerga
1027,springen::V,hoppe,sări
1028,springen::V,springe,sări
1029,klettern::V,klatre,urca
1030,klettern::V,klatre,se cățăra
1031,schaukeln::V,gynge,legăna
1032,kriechen::V,krybe,se târî
1033,schwimmen::V,svømme,înota
1034,tauchen::V,dykke,se scufunda
1035,rudern::V,ro,vâsli
1036,rudern::V,ro,lopăta
1037,fahren::V,køre,merge
1038,fliegen::V,flyve,zbura
1039,gehen::V,gå,merge
1040,weggehen::V,gå bort,se duce
1041,abfahren::V,køre bort,pleca
1042,anhalten::V,standse,se opri
1043,hineingehen::V,gå ind,intra
1044,eintreten::V,træde ind,intra
1045,kommen::V,komme,veni
1046,ankommen::V,ankomme,sosi
1047,ankommen::V,ankomme,ajunge
1048,zurückkommen::V,komme tilbage,se întoarce
1049,bleiben::V,blive,rămâne
1050,bleiben::V,forblive,rămâne
1051,warten::V,vente,aștepta
1052,erwarten::V,vente,aștepta
1053,erwarten::V,afvente,aștepta
1054,suchen::V,søge,căuta
1055,finden::V,finde,găsi
1056,versuchen::V,forsøge,încerca
1057,vorbereiten::V,forberede,pregăti
1058,lieben::V,elske,iubi
1059,mögen::V,holde af,plăcea a
1060,mögen::V,kunne lide,plăcea a
1061,lachen::V,le,râde
1062,rühren::V,røre,mișca
1063,rühren::V,røre,înduioșa
1064,weinen::V,græde,plânge
1065,schimpfen::V,skænde,înjura
1066,sich ärgern::V,ærgre sig,se supăra
1067,sich fürchten::V,være bange,se teme
1068,sich fürchten::V,være bange,fi teamă a
1069,fürchten::V,være bange for,se teme de
1070,fliehen::V,flygte,fugi
1071,flüchten::V,flygte,evada
1072,sehen::V,se,vedea
1073,anschauen::V,se på,privi
1074,anschauen::V,betragte,privi
1075,ansehen::V,anse,privi
1076,hören::V,høre,auzi
1077,zuhören::V,høre til,asculta
1078,probieren::V,smage,gusta
1079,probieren::V,smage på,gusta
1080,riechen::V,lugte,mirosi
1081,fühlen::V,føle,simți
1082,fühlen::V,føle,resimți
1083,scheinen::V,synes,părea
1084,zu sehen sein::V,synes,se vedea
1085,vernehmen::V,erfare,auzi
1086,frieren::V,fryse,fi frig
1087,tun::V,gøre,face
1088,können::V,kunne,ști
1089,können::V,kunne,putea
1090,wollen::V,ville,dori
1091,anfangen::V,begynde,începe
1092,beenden::V,afslutte,sfârși
1093,beenden::V,afslutte,termina
1094,aufhören::V,ophøre,înceta
1095,aufhören::V,holde op,înceta
1096,gelingen::V,lykkes,reuși
1097,gelingen::V,lykkes,izbuti
1098,geraten::V,blive,reuși
1099,öffnen::V,åbne,deschide
1100,schließen::V,lukke,închide
1101,stellen::V,stille,pune
1102,stellen::V,stille,așeza
1103,setzen::V,sætte,pune
1104,setzen::V,sætte,așeza
1105,legen::V,lægge,pune
1106,berühren::V,berøre,atinge
1107,verbinden::V,forbinde,lega
1108,bedecken::V,dække,acoperi
1109,bedecken::V,bedække,acoperi
1110,aufhängen::V,hænge,atârna
1111,aufhängen::V,hænge,spânzura
1112,aufhängen::V,hænge op,atârna
1113,aufhängen::V,hænge op,spânzura
1114,anzünden::V,tænde,aprinde
1115,anzünden::V,antænde,aprinde
1116,aufheben::V,løfte,ridica
1117,aufheben::V,løfte,lua de jos
1118,aufheben::V,tage op,ridica
1119,aufheben::V,tage op,lua de jos
1120,zurücklassen::V,lade tilbage,lăsa
1121,zurücklassen::V,lade tilbage,lăsa în urmă
1122,verlieren::V,miste,pierde
1123,fallen lassen::V,tabe,scăpa
1124,fallen lassen::V,tabe,arunca
1125,fallen lassen::V,droppe,scăpa
1126,fallen lassen::V,droppe,arunca
1127,machen::V,gøre,face
1128,herstellen::V,fremstille,fabrica
1129,herstellen::V,fremstille,confecționa
1130,bauen::V,bygge,clădi
1131,bauen::V,bygge,construi
1132,reparieren::V,reparere,repara
1133,verbessern::V,rette,ameliora
1134,verbessern::V,rette,îmbunătăți
1135,verbessern::V,forbedre,ameliora
1136,verbessern::V,forbedre,îmbunătăți
1137,ändern::V,ændre,schimba
1138,ändern::V,ændre,modifica
1139,graben::V,grave,săpa
1140,beugen::V,bøje,curba
1141,biegen::V,bøje,îndoi
1142,biegen::V,bøje,încovoia
1143,drehen::V,dreje,învârti
1144,wenden::V,vende,întoarce
1145,umdrehen::V,dreje om,învârti
1146,umdrehen::V,dreje om,întoarce
1147,heben::V,hæve,ridica
1148,hochheben::V,løfte,ridica
1149,ergreifen::V,gribe fat i,lua
1150,ergreifen::V,gribe fat i,apuca
1151,halten::V,holde,ține
1152,drücken::V,trykke,apăsa
1153,drücken::V,trykke,strânge
1154,schieben::V,skyde,împinge
1155,schieben::V,skubbe,împinge
1156,kratzen::V,klø,zgâria
1157,kratzen::V,kradse,zgâria
1158,lecken::V,slikke,linge
1159,beißen::V,bide,mușca
1160,abreißen::V,rive af,rupe
1161,abreißen::V,rive af,smulge
1162,abschneiden::V,skære af,scurta
1163,binden::V,binde,lega
1164,stecken::V,stikke,pune
1165,brechen::V,brække,rupe
1166,brechen::V,brække,frânge
1167,klopfen::V,banke,ciocăni
1168,hauen::V,hugge,lovi
1169,kleben::V,klistre,lipi
1170,reiben::V,gnide,freca
1171,reiben::V,gnide,fricționa
1172,streichen::V,smøre,unge
1173,schleifen::V,slibe,ascuți
1174,schneiden::V,skære,tăia
1175,schneiden::V,klippe,tăia
1176,rütteln::V,ruske,zgâlțâi
1177,schütteln::V,ryste,scutura
1178,schwenken::V,svinge,agita
1179,schütten::V,hælde,vărsa
1180,füllen::V,fylde,umple
1181,einwickeln::V,pakke ind,înveli
1182,einwickeln::V,pakke ind,înfășura
1183,tragen::V,bære,căra
1184,schleppen::V,slæbe,târî
1185,ziehen::V,trække,trage
1186,aufbewahren::V,opbevare,păstra
1187,aufbewahren::V,opbevare,conserva
1188,werfen::V,kaste,arunca
1189,fangen::V,fange,prinde
1190,packen::V,gribe,apuca
1191,verstecken::V,gemme,ascunde
1192,teilen::V,dele,împărți
1193,schicken::V,sende,trimite
1194,bringen::V,bringe,aduce
1195,hinzufügen::V,tilføje,adăuga
1196,bekommen::V,få,obține
1197,bekommen::V,få,dobândi
1198,erhalten::V,få,primi
1199,erhalten::V,få,căpăta
1200,nehmen::V,tage,lua
1201,wählen::V,vælge,opta
1202,wählen::V,vælge,alege
1203,auswählen::V,udvælge,selecta
1204,bewahren::V,bevare,păstra
1205,behindern::V,hindre,stingheri
1206,behindern::V,forhindre,stingheri
1207,verderben::V,ødelægge,strica
1208,beschädigen::V,beskadige,strica
1209,zerbrechen::V,brække itu,rupe
1210,zerbrechen::V,brække itu,frânge
1211,zerreißen::V,rive itu,rupe
1212,zerreißen::V,rive itu,sfâșia
1213,zerstören::V,ødelægge,distruge
1214,verbrennen::V,brænde,arde
1215,verbrennen::V,brænde,incendia
1216,geben::V,give,da
1217,reichen::V,række,întinde
1218,schenken::V,forære,dărui
1219,versprechen::V,love,făgădui
1220,wünschen::V,ønske,ura
1221,loben::V,rose,lăuda
1222,küssen::V,kysse,săruta
1223,wiegen::V,vugge,legăna
1224,zudecken::V,dække til,acoperi
1225,wecken::V,vække,trezi
1226,wecken::V,vække,deștepta
1227,zeigen::V,vise,arăta
1228,führen::V,føre,călăuzi
1229,lehren::V,lære,preda
1230,lehren::V,lære,învăța
1231,unterrichten::V,undervise,învăța
1232,unterrichten::V,undervise,instrui
1233,aufziehen::V,opdrage,crește
1234,leiten::V,lede,duce
1235,leiten::V,lede,conduce
1236,antreiben::V,skynde på,împinge
1237,antreiben::V,skynde på,încuraja
1238,lassen::V,få til at,pune pe să
1239,einladen::V,indbyde,invita
1240,einladen::V,invitere,invita
1241,vereinigen::V,forene,uni
1242,vereinigen::V,forene,întruni
1243,besuchen::V,besøge,vizita
1244,besuchen::V,besøge,face o vizită
1245,treffen::V,møde,întâlni
1246,sich versammeln::V,forsamles,se aduna
1247,spielen::V,lege,se juca
1248,spielen::V,spille,se juca
1249,singen::V,synge,cânta
1250,tanzen::V,danse,dansa
1251,sich trennen::V,skilles,se separa
1252,sich trennen::V,skilles,se despărți
1253,verlassen::V,forlade,părăsi
1254,verlassen::V,forlade,abandona
1255,retten::V,redde,salva
1256,bewachen::V,bevogte,păzi
1257,schützen::V,skærme,ocroti
1258,schützen::V,skærme,proteja
1259,schützen::V,beskytte,ocroti
1260,schützen::V,beskytte,proteja
1261,verteidigen::V,forsvare,apăra
1262,sich schlagen::V,slås,se bate
1263,schießen::V,skyde,trage
1264,siegen::V,sejre,birui
1265,siegen::V,sejre,învinge
1266,ärgern::V,ærgre,supăra
1267,schlagen::V,slå,lovi
1268,treten::V,sparke,călca
1269,stechen::V,stikke,înțepa
1270,stechen::V,stikke,împunge
1271,stoßen::V,støde,împinge
1272,stehlen::V,stjæle,fura
1273,stören::V,forstyrre,deranja
1274,belästigen::V,genere,importuna
1275,belästigen::V,ulejlige,importuna
1276,verbergen::V,skjule,ascunde
1277,täuschen::V,villede,amăgi
1278,betrügen::V,bedrage,înșela
1279,töten::V,dræbe,omorî
1280,wohnen::V,bo,sta
1281,wohnen::V,bo,locui
1282,arbeiten::V,arbejde,lucra
1283,sammeln::V,samle,aduna
1284,sammeln::V,samle,colecționa
1285,pflücken::V,plukke,culege
1286,jagen::V,jage,vâna
1287,fischen::V,fiske,pescui
1288,fassen::V,fange,prinde
1289,hüten::V,vogte,paște
1290,treiben::V,drive,mână
1291,anbinden::V,binde fast,lega
1292,füttern::V,fodre,da de mâncare
1293,melken::V,malke,mulge
1294,hacken::V,hakke,toca
1295,hacken::V,hakke,sparge
1296,gießen::V,hælde,uda
1297,reifen::V,modne,pârgui
1298,zubereiten::V,tilberede,găti
1299,kochen::V,koge,găti
1300,backen::V,bage,coace
1301,braten::V,stege,coace
1302,umrühren::V,røre om,mesteca
1303,stricken::V,strikke,împleti
1304,nähen::V,sy,coase
1305,färben::V,farve,vopsi
1306,färben::V,farve,colora
1307,reinigen::V,rense,curăți
1308,reinigen::V,gøre ren,curăți
1309,waschen::V,vaske,spăla
1310,abwischen::V,tørre af,șterge
1311,spülen::V,skylle,clăti
1312,fegen::V,feje,mătura
1313,kehren::V,feje,mătura
1314,baden::V,bade,se scălda
1315,sich waschen::V,vaske sig,se spăla
1316,ausziehen::V,tage af,și scoate
1317,anziehen::V,tage på,îmbrăca
1318,sich anziehen::V,klæde sig på,se îmbrăca
1319,kämmen::V,rede,pieptăna
1320,kämmen::V,frisere,pieptăna
1321,schmücken::V,pynte,împodobi
1322,schmücken::V,smykke,împodobi
1323,sagen::V,sige,zice
1324,sagen::V,sige,spune
1325,sprechen::V,snakke,vorbi
1326,reden::V,tale,vorbi
1327,reden::V,tale,discuta
1328,reden::V,snakke,vorbi
1329,reden::V,snakke,discuta
1330,sich unterhalten::V,snakke sammen,conversa
1331,sich unterhalten::V,snakke sammen,sta de vorbă
1332,fragen::V,spørge,întreba
1333,bitten::V,bede,ruga
1334,erzählen::V,berette,spune
1335,erzählen::V,berette,povesti
1336,erzählen::V,fortælle,spune
1337,erzählen::V,fortælle,povesti
1338,mitteilen::V,meddele,comunica
1339,mitteilen::V,meddele,înștiința
1340,nennen::V,nævne,numi
1341,nennen::V,nævne,chema
1342,rufen::V,råbe,chema
1343,prahlen::V,prale,se făli
1344,übersetzen::V,oversætte,traduce
1345,denken::V,tænke,gândi
1346,glauben::V,tro,crede
1347,bemerken::V,bemærke,observa
1348,bemerken::V,lægge mærke til,observa
1349,erkennen::V,genkende,cunoaște
1350,erkennen::V,genkende,recunoaște
1351,begreifen::V,begribe,pricepe
1352,begreifen::V,begribe,înțelege
1353,verstehen::V,forstå,înțelege
1354,lernen::V,lære,învăța
1355,wissen::V,vide,ști
1356,sich erinnern an::V,mindes,a-și aminti de
1357,sich erinnern an::V,huske på,a-și aminti de
1358,vergessen::V,glemme,uita
1359,messen::V,måle,măsura
1360,zählen::V,tælle,număra
1361,rechnen::V,regne,calcula
1362,lesen::V,læse,citi
1363,malen::V,male,picta
1364,zeichnen::V,tegne,desena
1365,schreiben::V,skrive,scrie
1366,besitzen::V,eje,avea
1367,besitzen::V,eje,poseda
1368,besitzen::V,besidde,avea
1369,besitzen::V,besidde,poseda
1370,kaufen::V,købe,cumpăra
1371,verkaufen::V,sælge,vinde
1372,bezahlen::V,betale,plăti
1373,bezahlen::V,betale,achita
1374,zahlen::V,betale,plăti
1375,beherrschen::V,beherske,stăpâni
1376,ertragen::V,tåle,răbda
1377,ertragen::V,tåle,suporta
1378,ertragen::V,udholde,răbda
1379,ertragen::V,udholde,suporta
1380,hinfallen::V,,cădea jos
