,Concept_ID,sq,lbe
743,ehemalig::A,dikurshëm,хъхъичӏвасса
744,alt[Lebewesen]::A,plak,агьилсса
745,jung::A,i ri,чӏавасса
746,jung::A,i ri,жагьилсса
747,arm::A,varfër,мискинсса
748,arm::A,vobektë,мискинсса
749,reich::A,pasur,авадансса
750,bekannt::A,njohur,дусъсса
751,berühmt::A,famshëm,машгьурсса
752,fremd::A,huaj,чил
753,verschieden::A,ndryshëm,личӏи-личӏисса
754,nah::A,afërt,гъансса
755,fern::A,largët,архсса
756,linker::A,majtë,кияхсса
757,linker::A,majtë,кюччахсса
758,rechter::A,djathtë,урчӏахсса
759,anderer::A,tjetër,цамур
760,erster::A,parë,цалчинмур
761,erster::A,parë,цалчиннсса
762,zweiter::A,dytë,кӏилчиимур
763,dritter::A,i tretë,шамулчинмур
764,letzter::A,fundit,махъва-махъмур
765,allein::ADV,vetëm,ялгъузну
766,auf einmal::ADV,njëkohësisht,
767,zusammen::ADV,bashkë,цачӏу
768,zusammen::ADV,bashkë,архӏал
769,zusammen::ADV,së bashku,цачӏу
770,zusammen::ADV,së bashku,архӏал
771,lange::ADV,për një kohë të gjatë,батӏи къабуклай
772,lange::ADV,për një kohë të gjatë,хъунмасса хӏаллай
773,plötzlich::ADV,befas,цакуну
774,sofort::ADV,menjëherë,мугьлат бакъа
775,sofort::ADV,aty për aty,мугьлат бакъа
776,später::ADV,më vonë,махъ
777,jetzt::ADV,tash,утти
778,jetzt::ADV,tash,цӏана
779,heute::ADV,sot,хӏакьину
780,morgen::ADV,nesër,гьуит
781,morgen::ADV,nesër,гьунттий
782,bald::ADV,shpejt,
783,bald::ADV,së shpejti,
784,dann::ADV,pastaj,яла
785,gestern::ADV,dje,лахьхьу
786,einst::ADV,dikur,
787,damals::ADV,atëherë,та чӏумал
788,danach::ADV,mandej,яла
789,vorher::ADV,më parë,хьхьнчӏ
790,vorher::ADV,më parë,хьхьичӏва
791,zuerst::ADV,së pari,бакӏрай
792,zuerst::ADV,së pari,цӏу бутӏуй
793,einmal::ADV,njëherë,цал
794,manchmal::ADV,nganjëherë,ваксса-таксса
795,oft::ADV,shpesh,чӏявуну
796,immer::ADV,përherë,мудан
797,immer::ADV,përherë,даиман
798,immer::ADV,gjithnjë,мудан
799,immer::ADV,gjithnjë,даиман
800,niemals::ADV,kurrë,тачӏав
801,niemals::ADV,asnjëherë,тачӏав
802,hier::ADV,këtu,шикку
803,hierhin::ADV,knej,шиккун
804,von hier::ADV,që këtej,шичча
805,von hier::ADV,prej këtej,шичча
806,dort::ADV,aty,гикку
807,dort::ADV,atje,гикку
808,dorthin::ADV,anej,тиккун
809,geradeaus::ADV,drejt,тӏайланм
810,vorwärts::ADV,mbroth,хьхьичӏунмай
811,vorwärts::ADV,përpara,хьхьичӏунмай
812,rückwärts::ADV,mbrapsht,махъа-хьхьичӏунмай
813,zurück::ADV,prapa,махъунмай
814,zurück::ADV,mbrapsht,махъунмай
815,unten::ADV,poshtë,лув
816,hinab::ADV,përposh,бакӏ-ялавай
817,hinab::ADV,përposh,бакӏъялавай
818,oben::ADV,lart,ялув
819,oben::ADV,sipër,ялув
820,hinauf::ADV,lart,лавай
821,hinauf::ADV,përpjetë,лавай
822,überall::ADV,kudo,гьариий
823,überall::ADV,kudo,хьу-хьуний
824,überall::ADV,kudo,гьарца кӏанай
825,nicht::ADV,s',къа-
826,nicht::ADV,nuk,къа-
827,ein wenig::ADV,një tis,чанни
828,ein wenig::ADV,një tis,ца чансса
829,kaum::ADV,mezi,дахьа
830,sehr::ADV,fort,оьну
831,sehr::ADV,fort,гужну
832,sehr::ADV,fort,хъинну
833,sehr::ADV,shumë,оьну
834,sehr::ADV,shumë,гужну
835,sehr::ADV,shumë,хъинну
836,so::ADV,ashtu,укукн
837,so::ADV,kështu,укукн
838,noch::ADV,ende,гьала
839,noch::ADV,ende,уттигу
840,noch::ADV,ende,цакьинва
841,noch::ADV,ende,ттигу-шилагу
842,noch::ADV,akoma,гьала
843,noch::ADV,akoma,уттигу
844,noch::ADV,akoma,цакьинва
845,noch::ADV,akoma,ттигу-шилагу
846,nur::ADV,vetëm,анжагь
847,schon::ADV,tashmë,
848,wieder::ADV,përsëri,цӏуницӏа
849,vergebens::ADV,kot,аьдада
850,vergebens::ADV,kot,нахӏакь
851,vor::PRP,para,хьхьичӏ
852,hinter::PRP,prapa,махъ
853,hinter::PRP,mbrapa,махъ
854,unter::PRP,nën,лув
855,durch::PRP,nëpër,-х
856,neben::PRP,pranë,чӏарав
857,neben::PRP,përbri,чӏарав
858,zwischen::PRP,midis,дянив
859,zwischen::PRP,ndërmjet,дянив
860,wegen::PRP,për,цӏаний
861,dies::PRN,ky,ва
862,das::PRN,ky,та
863,das::PRN,ky,кӏа
864,das::PRN,ky,га
865,alles::PRN,gjithçka,щала
866,ich::PRN,unë,на
867,du::PRN,ti,ина
868,er::PRN,ai,му
869,wir::PRN,ne,жу
870,ihr::PRN,ju,зу
871,sie::PRN,ata,
872,was::FPRN,ç',ци
873,was::FPRN,çfarë,ци
874,wer::FPRN,kush,цу
875,wo::FADV,ku,чув
876,wohin::FADV,për ku,чун
877,wie::FADV,si,цукун
878,warum::FADV,pse,цан
879,warum::FADV,përse,цан
880,wieviel::FNUM,sa,циксса
881,eins::NUM,një,ца
882,zwei::NUM,dy,кӏива
883,drei::NUM,tre,шамма
884,vier::NUM,katër,мукьа
885,vier::NUM,katër,мукьва
886,fünf::NUM,pesë,ххюва
887,sechs::NUM,gjashtë,ряхва
888,sieben::NUM,shtatë,арула
889,acht::NUM,tetë,мяйва
890,neun::NUM,nëntë,урчӏва
891,zehn::NUM,dhjetë,ацӏва
892,elf::NUM,njëmbëdhjetë,ацӏния цава
893,zwölf::NUM,dymbëdhjetë,ацӏиия кӏива
894,zwanzig::NUM,njëzet,кьува
895,dreißig::NUM,tridhjetë,зувира
896,vierzig::NUM,dyzet,мукьцӏала
897,fünfzig::NUM,pesëdhjetë,ххюцӏала
898,sechzig::NUM,gjashtëdhjetë,ряхцӏала
899,siebzig::NUM,shtatëdhjetë,
900,achtzig::NUM,tetëdhjetë,мяйцӏала
901,neunzig::NUM,nëntëdhjetë,урчӏцӏала
902,hundert::NUM,qind,ттурш
903,hundert::NUM,qind,ттуршва
904,tausend::NUM,mijë,азарва
905,und::CNJ,e,-гу
906,und::CNJ,dhe,-гу
907,oder::CNJ,a,я
908,oder::CNJ,a,ягу
909,oder::CNJ,apo,я
910,oder::CNJ,apo,ягу
911,stehen::V,rri,ацӏан
912,sitzen::V,rri,щяивкӏун икӏан
913,liegen::V,rri shtrirë,утту нвхьуну икӏан
914,hängen::V,varem,зурчӏай тӏун
915,werden::V,bëhem,хьун
916,passieren::V,ndodh,хьун
917,beginnen::V,filloj,дайдишин
918,beginnen::V,filloj,дайдирхьуну дикӏан
919,enden::V,përfundoj,къуртал дан
920,wechseln::V,ndërroj,даххана хьун
921,wechseln::V,ndërroj,даххана дуллан
922,aufgehen[Sonne]::V,hapem,буклай бур
923,untergehen[Sonne]::V,hyj,лаглай бур
924,untergehen[Sonne]::V,perëndoj,лаглай бур
925,scheinen[Sonne]::V,ndriçoj,битан
926,scheinen[Sonne]::V,ndriçoj,чани буллан
927,donnern::V,gjëmoj,тӏий бур
928,donnern::V,bubulloj,тӏий бур
929,wehen::V,fryj,бишлай бур
930,strömen::V,derdh,экьинан
931,fließen::V,rrjedh,экьинан
932,sich drehen::V,rrotullohem,гьанан
933,schwanken::V,dyzoj,хъюлчу тӏун
934,schwanken::V,dyzoj,хӏуркку тӏун
935,schwingen::V,dridhem,хъюлчай тӏун
936,schwingen::V,dridhem,хъюлчу тӏун
937,fallen::V,bie,багьлан
938,brennen::V,digjem,ччучлан
939,rauchen::V,nxjerr tym,пуркӏу тӏун
940,regnen::V,bie shi,лачӏун
941,regnen::V,bie shi,лачIлай дур
942,gefrieren::V,ngrij,микӏ лачӏун
943,tauen::V,shkrij,баслан
944,schmelzen::V,shkrij,баслан
945,trocknen::V,thaj,кьакьан
946,sieden::V,ziej,щаран
947,faulen::V,kalbem,аьллан
948,faulen::V,prishem,аьллан
949,verfaulen::V,kalbem,аьллан
950,verfaulen::V,kalbem,аьян
951,reißen::V,grisem,ххя дукан
952,reißen::V,shqyhem,ххя дукан
953,versinken::V,humboj,оькьлан
954,versinken::V,humboj,оькьан
955,vergehen::V,kaloj,лялиян
956,erscheinen::V,dukem,буккан
957,erscheinen::V,dukem,загьир хьун
958,verschwinden::V,zhdukem,бат хьун
959,verschwinden::V,zhdukem,акъа хьун
960,sinken::V,ulem,чахь учин
961,abnehmen::V,pakësohem,чан хьун
962,abnehmen::V,pakësohem,ссуссукьу хьун
963,abnehmen::V,zvogëlohem,чан хьун
964,abnehmen::V,zvogëlohem,ссуссукьу хьун
965,zunehmen::V,shtohem,гьарза хьун
966,steigen::V,rritem,гьаз хьун
967,wachsen::V,rritem,ххяххан
968,glänzen::V,vezulloj,цӏай буккан
969,funkeln::V,xixoj,цӏай-цӏай тӏун
970,funkeln::V,xixëlloj,цӏай-цӏай тӏун
971,lärmen::V,oshtij,чӏу буллан
972,lärmen::V,oshtij,аьлагъужа буллан
973,lärmen::V,zhurmoj,чӏу буллан
974,lärmen::V,zhurmoj,аьлагъужа буллан
975,läuten::V,bie,занг ришлан
976,läuten::V,bie,занг дуллан
977,klingeln::V,i bie ziles,занг ришлан
978,klingeln::V,i bie ziles,занг дуллан
979,klirren::V,kërcëlloj,
980,brausen::V,gjëmoj,никъащилан
981,rauschen::V,fëshfërij,щурщур тӏун
982,klingen::V,tingëlloj,чӏу буклан
983,bellen::V,leh,хӏап тӏун
984,heulen::V,ulërij,
985,blasen::V,fryj,уф тӏун
986,pfeifen::V,fishkëllej,щютӏа тӏун
987,schreien::V,bërtas,чӏу бан
988,stöhnen::V,rënkoj,угь-къак тӏун
989,zittern::V,trembem,зурзу чин
990,zittern::V,trembem,зурзу тӏун
991,leben::V,rroj,ялапар хъанан
992,leben::V,jetoj,ялапар хъанан
993,geboren werden::V,lind,ан
994,atmen::V,marr frymë,ссихӏ ласлан
995,atmen::V,marr frymë,ссихӏ бигьлан
996,trinken::V,pi,хӏачӏан
997,trinken::V,pi,хӏачӏлан
998,essen::V,ha,канан
999,schlucken::V,gëlltis,кьюлтӏа тӏун
1000,schlucken::V,kapërdij,кьюлтӏа тӏун
1001,müde werden::V,lodhem,аьхчӏин
1002,einschlafen::V,bie të fle,шанан икӏан
1003,schlafen::V,fle,шанан
1004,aufwachen::V,zgjohem,чантӏ учин
1005,aufstehen::V,çohem,бизан
1006,aufstehen::V,ngrihem,бизан
1007,sich erholen::V,qetësohem,бигьалаган
1008,sich erholen::V,shtendosem,бигьалаган
1009,krank werden::V,bie i sëmurë,къашай хьун
1010,krank sein::V,jam i sëmurë,къашай хъанан
1011,krank sein::V,jam i sëmurë,къашавай икӏан
1012,schmerzen::V,dhemb,цӏун
1013,husten::V,kollitem,хъугьу чин
1014,husten::V,kollitem,хъугьу тӏун
1015,genesen::V,shërohem,хъин хьун
1016,genesen::V,shërohem,сагъ лаган
1017,sterben::V,vdes,ивчӏан
1018,umkommen::V,vdes,лиллан
1019,umkommen::V,vdes,литӏлан
1020,umkommen::V,vdes,ажал биян
1021,umkommen::V,vdes,личӏи хьун
1022,umkommen::V,vdes,иакьлу хьун
1023,umkommen::V,vdes,ахир жан хъанан
1024,umkommen::V,vdes,рухӏирачӏа икӏан
1025,umkommen::V,mbaroj,лиллан
1026,umkommen::V,mbaroj,литӏлан
1027,umkommen::V,mbaroj,ажал биян
1028,umkommen::V,mbaroj,личӏи хьун
1029,umkommen::V,mbaroj,иакьлу хьун
1030,umkommen::V,mbaroj,ахир жан хъанан
1031,umkommen::V,mbaroj,рухӏирачӏа икӏан
1032,sich bewegen::V,shkundem,сукку хьун
1033,sich rühren::V,lëviz,сукку хьун
1034,sich erheben::V,ngrihem,бизан
1035,sich setzen::V,ulem,щяикӏан
1036,sich setzen::V,ulem,щябикӏан
1037,hinfallen::V,gremisem,багьан
1038,laufen::V,eci,занан
1039,schreiten::V,çapem,ша ласлан
1040,spazierengehen::V,shëtis,сайр буллан
1041,eilen::V,ngas,анавар буккан
1042,sich beeilen::V,nxitoj,анавар буккан
1043,sausen::V,eci shpejt,никъа щилан
1044,sausen::V,eci shpejt,никъа щун
1045,rennen::V,vrapoj,лечлан
1046,springen::V,kërcej,тӏанкӏ дан
1047,klettern::V,hipi,лахълан
1048,schaukeln::V,kolovitem,гьайжак бигьлан
1049,kriechen::V,zvarritem,ххярк тӏун
1050,schwimmen::V,notoj,гьузун
1051,tauchen::V,zhytem,лултту уккан
1052,rudern::V,vozis,бяхлан
1053,rudern::V,vozis,батӏлан
1054,rudern::V,vozis,ххялаххи дуклан
1055,fahren::V,shkoj,гьан
1056,fliegen::V,fluturoj,лехлан
1057,gehen::V,eci,нан
1058,gehen::V,shkoj,нан
1059,weggehen::V,vete,ялагьан
1060,abfahren::V,nisem,гьан
1061,anhalten::V,ndalem,бацӏан
1062,hineingehen::V,futem,буххан
1063,eintreten::V,hyj,буххан
1064,kommen::V,vij,учӏан
1065,ankommen::V,arrij,биян
1066,ankommen::V,arrij,бучӏан
1067,ankommen::V,mbërrij,биян
1068,ankommen::V,mbërrij,бучӏан
1069,zurückkommen::V,kthehem,зана хъун
1070,zurückkommen::V,kthehem,зана бикӏан
1071,bleiben::V,mbetem,личӏан
1072,bleiben::V,qëndroj,личӏан
1073,warten::V,pres,ялугьлан
1074,erwarten::V,pres,ялугьлан
1075,suchen::V,kërkoj,луглан
1076,finden::V,gjej,лякъин
1077,versuchen::V,mundohem,ххал буллан
1078,vorbereiten::V,përgatis,хӏадур бан
1079,lieben::V,dashuroj,эшкьи хьуиу бикӏан
1080,mögen::V,dua,ххиран бикӏан
1081,lachen::V,qesh,хъян
1082,rühren::V,mallëngjej,
1083,weinen::V,qaj,аьтӏун
1084,schimpfen::V,shaj,дяъван
1085,schimpfen::V,shaj,ссугайи агьан
1086,sich ärgern::V,bëhem verem,ссибизлан
1087,sich fürchten::V,kam frikë,ингъауслан
1088,sich fürchten::V,frikësohem,ингъауслан
1089,fürchten::V,kam frikë nga,хӏучӏ тӏун
1090,fliehen::V,arratisem,ака бан
1091,flüchten::V,iki,лихъан
1092,sehen::V,shoh,чӏалан
1093,anschauen::V,shikoj,урган
1094,ansehen::V,shikoj,буруглан
1095,hören::V,dëgjoj,баллан
1096,zuhören::V,veshtoj,вичӏи дихьлан
1097,probieren::V,provoj,тӏин ххал буллан
1098,riechen::V,nuhas,ссунтӏа тӏун
1099,fühlen::V,ndiej,дакӏнил буслан
1100,scheinen::V,ndriçoj,ххан
1101,scheinen::V,ndriçoj,бизан
1102,scheinen::V,ndriçoj,ххан бикӏлай бикӏан
1103,zu sehen sein::V,dukem,
1104,vernehmen::V,dëgjoj,баян
1105,frieren::V,mërdhij,лигьулул хъанан
1106,tun::V,bëj,бан
1107,können::V,mund,хьун
1108,wollen::V,dua,
1109,wollen::V,dëshiroj,
1110,anfangen::V,filloj,дайдишин
1111,beenden::V,kryej,къуртал бан
1112,beenden::V,mbaroj,къуртал бан
1113,aufhören::V,pushoj,кьабагьан
1114,gelingen::V,më shkon mbarë,бюхъан
1115,geraten::V,del,
1116,öffnen::V,hap,тӏитӏин
1117,schließen::V,mbyll,лакьин
1118,stellen::V,vë,дацӏан дан
1119,stellen::V,vë,бишин
1120,setzen::V,vë,щяитан
1121,legen::V,vë,бишин
1122,berühren::V,rrok,ка щун
1123,verbinden::V,bashkoj,бахӏин
1124,verbinden::V,bashkoj,дахӏин
1125,bedecken::V,mbuloj,ялтту бущин
1126,bedecken::V,mbuloj,ялтту бакьин
1127,aufhängen::V,var,лахъан
1128,anzünden::V,ndez,лахъан
1129,aufheben::V,ngre,гьаз бан
1130,zurücklassen::V,lë pas,кьаитан
1131,zurücklassen::V,lë pas,битан
1132,verlieren::V,humb,дакъа дан
1133,fallen lassen::V,lëshoj,рутан
1134,machen::V,bëj,дан
1135,herstellen::V,prodhoj,яраг ишла бувиу бан
1136,bauen::V,ndërtoj,дан
1137,reparieren::V,ndreq,дакьин дан
1138,reparieren::V,meremetoj,дакьин дан
1139,verbessern::V,përmirësoj,ххуй дан
1140,ändern::V,ndërroj,баххана бан
1141,graben::V,gërmoj,дуклан
1142,beugen::V,kërrus,лахӏан бан
1143,beugen::V,kërrus,кьус бикӏан
1144,biegen::V,përkul,баччин
1145,biegen::V,përkul,лахӏан бан
1146,drehen::V,dredh,гьанан
1147,drehen::V,rrotulloj,гьанан
1148,wenden::V,kthej,кӏура баен бан
1149,umdrehen::V,kthej,кӏура баен бан
1150,heben::V,ngre,гьаз бан
1151,hochheben::V,ngre,гьаз бан
1152,ergreifen::V,rrëmbej,хъап дан
1153,ergreifen::V,rrëmbej,хъап увиу угьан
1154,halten::V,mbaj,бугьлан
1155,drücken::V,shtyp,кьюч бигьлан
1156,schieben::V,shtyj,щун
1157,kratzen::V,kruaj,
1158,kratzen::V,gërvisht,
1159,lecken::V,lëpij,ланцӏа тӏун
1160,beißen::V,kafshoj,хъапа тӏун
1161,beißen::V,kafshoj,кьацӏа тӏун
1162,abreißen::V,shkëpus,буцан
1163,abschneiden::V,cungoj,бухъан
1164,abschneiden::V,cungoj,кьукьин
1165,binden::V,lidh,бахӏин
1166,binden::V,lidh,дахӏин
1167,stecken::V,fus,
1168,stecken::V,ngul,
1169,brechen::V,thyej,гъагъан
1170,klopfen::V,trokas,кьутӏа тӏун
1171,hauen::V,godas,рищун
1172,kleben::V,ngjis,лачӏун буллан
1173,reiben::V,fërkoj,ссуку буллан
1174,streichen::V,lyej,дугъан
1175,streichen::V,lyej,аьгъу дан
1176,schleifen::V,mpreh,
1177,schneiden::V,pres,духълан
1178,schneiden::V,pres,кьукьлан
1179,rütteln::V,shkund,
1180,schütteln::V,lëkund,хъюлчу буллан
1181,schwenken::V,valëvit,палцӏ дуллан
1182,schütten::V,mbush,рутӏин
1183,füllen::V,mbush,буцӏин бан
1184,einwickeln::V,mbështjell,кай-кай бан
1185,tragen::V,mbaj,ларсун занан
1186,tragen::V,mbaj,ларсун ачин
1187,tragen::V,mbart,ларсун занан
1188,tragen::V,mbart,ларсун ачин
1189,schleppen::V,heq,ххилан
1190,schleppen::V,zhgërryej,ххилан
1191,ziehen::V,tërheq,
1192,aufbewahren::V,ruaj,ядан
1193,aufbewahren::V,ruaj,ядуллан
1194,werfen::V,hedh,личин
1195,fangen::V,kap,бугьан
1196,fangen::V,kap,бугьлан
1197,packen::V,rrëmbej,
1198,verstecken::V,fsheh,ладитан
1199,verstecken::V,fsheh,кьюлтӏ дан
1200,verstecken::V,fsheh,дахьлаган дан
1201,teilen::V,ndaj,бачӏин
1202,teilen::V,ndaj,бутӏа бан
1203,schicken::V,dërgoj,тӏайла буккан
1204,bringen::V,sjell,диян дан
1205,hinzufügen::V,shtoj,ххи бан
1206,bekommen::V,kap,ласун
1207,erhalten::V,marr,ласун
1208,nehmen::V,marr,ласун
1209,wählen::V,zgjedh,бувчӏин
1210,auswählen::V,përzgjedh,бувчӏин
1211,auswählen::V,përzgjedh,язи бугьан
1212,bewahren::V,ruaj,ядан
1213,behindern::V,pengoj,дайщишруду дуллан
1214,verderben::V,prish,зия дан
1215,beschädigen::V,dëmtoj,зарал буллан
1216,zerbrechen::V,thyej,гьагъан
1217,zerbrechen::V,thyej,гьагъан бан
1218,zerreißen::V,çjerr,ххяхха дуккан
1219,zerreißen::V,zheloj,ххяхха дуккан
1220,zerstören::V,prish,лекьан дан
1221,zerstören::V,shkatërroj,лекьан дан
1222,verbrennen::V,djeg,ччуччин
1223,geben::V,jap,дулун
1224,reichen::V,jap,дулун
1225,schenken::V,fal,пишкаш дан
1226,schenken::V,fal,багъишла дан
1227,schenken::V,fal,ихӏсандалун дуллун
1228,schenken::V,dhuroj,пишкаш дан
1229,schenken::V,dhuroj,багъишла дан
1230,schenken::V,dhuroj,ихӏсандалун дуллун
1231,versprechen::V,premtoj,банна чин
1232,wünschen::V,uroj,
1233,loben::V,lëvdoj,цӏа дан
1234,loben::V,lavdëroj,цӏа дан
1235,küssen::V,puth,ппай тӏун
1236,wiegen::V,tund,гьуркку тӏун
1237,wiegen::V,tund,гьуркку буллан
1238,wiegen::V,tund,гьуркку бан
1239,zudecken::V,mbuloj,
1240,wecken::V,zgjoj,чантӏ учин ан
1241,zeigen::V,dëftej,ккаккан бан
1242,führen::V,çoj,буцин
1243,lehren::V,arsej,лахьхьин бан
1244,lehren::V,arsej,лахьхьин буллан
1245,unterrichten::V,arsimoj,дарс дишаван
1246,aufziehen::V,rris,хъуна ан
1247,aufziehen::V,rris,тарбия ан
1248,leiten::V,udhëheq,каялувшиву дан
1249,antreiben::V,nxis,
1250,lassen::V,detyroj,
1251,einladen::V,ftoj,хъамалу оьвчин
1252,vereinigen::V,bashkoj,ца бан
1253,besuchen::V,vizitoj,ялун уххан
1254,treffen::V,ndesh,хьуна бакьин
1255,sich versammeln::V,tubohem,батӏин
1256,spielen::V,loz,тӏуркӏу тӏун
1257,spielen::V,luaj,тӏуркӏу тӏун
1258,singen::V,këndoj,балай тӏун
1259,tanzen::V,kërcej,къавтӏун
1260,tanzen::V,vallëzoj,къавтӏун
1261,sich trennen::V,ndahem,ппив хьун
1262,verlassen::V,braktis,увккун гьан
1263,retten::V,shpëtoj,ххассал бан
1264,bewachen::V,ruaj,къарал бан
1265,schützen::V,ruaj,ябан
1266,schützen::V,mbroj,ябан
1267,verteidigen::V,mbroj,буруччин
1268,sich schlagen::V,zihem,биян
1269,schießen::V,shtie,битлан
1270,siegen::V,fitoj,ххув хьун
1271,siegen::V,fitoj,ххувшаву ласун
1272,siegen::V,ngadhënjej,ххув хьун
1273,siegen::V,ngadhënjej,ххувшаву ласун
1274,ärgern::V,zemëroj,ссибизан уллан
1275,schlagen::V,rrah,рищун
1276,schlagen::V,godas,рищун
1277,treten::V,shtyj,
1278,treten::V,shtyj më këmbë,
1279,stechen::V,ther,кьутӏин
1280,stechen::V,shpoj,кьутӏин
1281,stoßen::V,shtyj,щун
1282,stehlen::V,vjedh,дацин
1283,stören::V,pengoj,кьючин
1284,belästigen::V,bezdis,бизар уллан
1285,verbergen::V,fsheh,лабитан
1286,verbergen::V,fsheh,кӏучӏ бан
1287,täuschen::V,mashtroj,хъяврин ан
1288,betrügen::V,kobis,аьикьин ан
1289,töten::V,vras,ивчӏан
1290,wohnen::V,banoj,оьрму бутлан
1291,arbeiten::V,punoj,зун
1292,arbeiten::V,vardoj,зун
1293,sammeln::V,mbledh,ттихӏин
1294,sammeln::V,mbledh,вив дишин
1295,sammeln::V,grumbulloj,ттихӏин
1296,sammeln::V,grumbulloj,вив дишин
1297,pflücken::V,vjel,риттун
1298,pflücken::V,mbledh,риттун
1299,jagen::V,gjuaj,авли занан
1300,fischen::V,peshkoj,чавахъру бугьлан
1301,fischen::V,gjuaj peshk,чавахъру бугьлан
1302,fassen::V,zë,бугьан
1303,hüten::V,kullos,урттуйн бакьлан
1304,treiben::V,vë përpara,дачин дуллан
1305,treiben::V,vë përpara,лихъан буллан
1306,anbinden::V,lidh,бахӏин
1307,füttern::V,grazhdoj,канаки буллан
1308,melken::V,mjel,ттизин
1309,hacken::V,grij,мюрш буллан
1310,hacken::V,grij,мюрш бан
1311,gießen::V,ujis,щин дишин
1312,reifen::V,piqem,диян
1313,zubereiten::V,gatuaj,хӏадур дан
1314,zubereiten::V,gatuaj,хӏадур бан
1315,kochen::V,ziej,шашан
1316,kochen::V,ziej,шашан дуллан
1317,backen::V,pjek,бишлан
1318,backen::V,pjek,шахьлан
1319,backen::V,furroj,бишлан
1320,backen::V,furroj,шахьлан
1321,braten::V,fërgoj,цӏарайх дуллан
1322,braten::V,tiganis,цӏарайх дуллан
1323,umrühren::V,trazoj,хӏала бан
1324,stricken::V,thur,щащлан
1325,stricken::V,thur,щащан
1326,nähen::V,qep,дуруххан
1327,färben::V,ngjyej,ранг щун
1328,färben::V,bojatis,ранг щун
1329,reinigen::V,qëroj,марцӏ бан
1330,reinigen::V,pastroj,марцӏ бан
1331,waschen::V,laj,шюшин
1332,waschen::V,finjos,шюшин
1333,abwischen::V,fshij,лишин
1334,spülen::V,kulloj,вилаган
1335,fegen::V,fshij,башин
1336,kehren::V,fshij,бахьлан
1337,baden::V,lahem,щинавун учӏлан
1338,sich waschen::V,lahem,диссун
1339,sich waschen::V,lahem,лажин диссун
1340,sich waschen::V,lahem,лажин дислан
1341,sich waschen::V,lahem,биссун
1342,sich waschen::V,lahem,чурх бислан
1343,ausziehen::V,heq,ликкан
1344,ausziehen::V,zbath,ликкан
1345,anziehen::V,vesh,лаххан
1346,anziehen::V,mbath,лаххан
1347,sich anziehen::V,vishem,янна лаххан
1348,kämmen::V,kreh,ттарал дуккан
1349,schmücken::V,hijeshoj,чӏюлу бан
1350,sagen::V,them,учин
1351,sprechen::V,flas,гъалгъа тӏун
1352,reden::V,fjalos,гъалгъа тӏун
1353,reden::V,fjalëtoj,гъалгъа тӏун
1354,sich unterhalten::V,bisedoj,гъалгъа тӏун
1355,fragen::V,pyes,цӏуххин
1356,bitten::V,lus,тавакъю буллан
1357,bitten::V,lutem,тавакъю буллан
1358,erzählen::V,rrëfej,хавар бусан
1359,mitteilen::V,kumtoj,баян бан
1360,mitteilen::V,kumtoj,хавар бан
1361,nennen::V,quaj,цӏа дизан
1362,rufen::V,thërras,оьвтӏун
1363,prahlen::V,mburrem,цӏа дуллан
1364,prahlen::V,kapardisem,цӏа дуллан
1365,übersetzen::V,përkthej,таржума бан
1366,denken::V,mendoj,пикри буллан
1367,glauben::V,besoj,вих хьун
1368,bemerken::V,vërej,хӏисав хъун
1369,erkennen::V,njoh,увчӏин
1370,erkennen::V,shquaj,увчӏин
1371,begreifen::V,marr vesh,бувчӏин
1372,verstehen::V,marr vesh,
1373,lernen::V,mësoj,лахьлан
1374,lernen::V,mësoj,лахьхьин
1375,wissen::V,di,кӏулну бикӏан
1376,wissen::V,di,хавар бикӏан
1377,sich erinnern an::V,kujtoj,дакӏнин бутан
1378,vergessen::V,harroj,хъама битан
1379,messen::V,mas,дуцин дуллан
1380,messen::V,mas,дуцин дан
1381,zählen::V,njeh,дуккин
1382,rechnen::V,llogaris,хӏисав дан
1383,lesen::V,lexoj,ккалан
1384,lesen::V,këndoj,ккалан
1385,malen::V,lyej,сурат дуллан
1386,zeichnen::V,vizatoj,сурат дуллан
1387,schreiben::V,shkruaj,чичин
1388,schreiben::V,shkruaj,чичлан
1389,besitzen::V,kam,дуну икӏан
1390,besitzen::V,kam,дуну дикӏан
1391,besitzen::V,kam,заллуну икӏан
1392,kaufen::V,blej,машан ласун
1393,verkaufen::V,shes,баххан
1394,bezahlen::V,paguaj,арцу дулун
1395,bezahlen::V,paguaj,багьа булун
1396,zahlen::V,paguaj,арцу дулун
1397,zahlen::V,paguaj,багьа булун
1398,beherrschen::V,zotëroj,дуну икӏан
1399,beherrschen::V,zotëroj,заллуну икӏан
1400,ertragen::V,duroj,бухӏан
