,Concept_ID,fi,eu
819,sanft::A,lempeä,eme
820,sanft::A,lempeä,ezti
821,hungrig::A,nälkäinen,gose
822,krank::A,sairas,eri
823,krank::A,sairas,gaixo
824,nackt::A,alaston,biluzi
825,traurig::A,surullinen,itun
826,traurig::A,surullinen,betilun
827,traurig::A,murheellinen,itun
828,traurig::A,murheellinen,betilun
829,lebendig::A,elävä,bizirik
830,gut::A,hyvä,on
831,schlecht::A,paha,txar
832,schlecht::A,huono,txar
833,richtig::A,oikea,zuzen
834,schlimm::A,paha,larri
835,wahr::A,tosi,egiazko
836,alt::A,vanha,zahar
837,neu::A,uusi,berri
838,ehemalig::A,entinen,lehengo
839,ehemalig::A,muinainen,lehengo
840,alt[Lebewesen]::A,vanha,adindun
841,jung::A,nuori,gazte
842,arm::A,köyhä,txiro
843,arm::A,köyhä,behartsu
844,reich::A,rikas,dirudun
845,bekannt::A,tuttu,ezagun
846,bekannt::A,tunnettu,ezagun
847,berühmt::A,kuuluisa,entzun
848,berühmt::A,kuuluisa,ospetsu
849,fremd::A,vieras,arrotz
850,verschieden::A,eri,ezberdin
851,verschieden::A,eri,desberdin
852,verschieden::A,erilainen,ezberdin
853,verschieden::A,erilainen,desberdin
854,nah::A,läheinen,hurre
855,nah::A,läheinen,hurbil
856,fern::A,etäinen,urrun
857,linker::A,vasen,ezker
858,rechter::A,oikea,eskuin
859,anderer::A,muu,beste
860,anderer::A,toinen,beste
861,erster::A,ensimmäinen,lehen
862,erster::A,ensimmäinen,aurren
863,zweiter::A,toinen,bigarren
864,dritter::A,kolmas,hirugarren
865,letzter::A,viimeinen,azken
866,letzter::A,viimeinen,hondar
867,allein::ADV,yksin,bakarrik
868,auf einmal::ADV,yhdellä kertaa,batera
869,zusammen::ADV,yhdessä,elkarrekin
870,lange::ADV,kauan,luzaro
871,lange::ADV,pitkään,luzaro
872,plötzlich::ADV,äkkiä,bat-batean
873,sofort::ADV,heti,berehala
874,später::ADV,myöhemmin,gero
875,jetzt::ADV,nyt,orain
876,heute::ADV,tänään,gaur
877,morgen::ADV,huomenna,bihar
878,bald::ADV,pian,aurki
879,bald::ADV,pian,laster
880,dann::ADV,sitten,ondoren
881,gestern::ADV,eilen,atzo
882,einst::ADV,aikanaan,antzina
883,damals::ADV,silloin,orduan
884,damals::ADV,siihen aikaan,orduan
885,danach::ADV,sen jälkeen,gerora
886,danach::ADV,sen jälkeen,ondoren
887,vorher::ADV,ennen,lehenago
888,zuerst::ADV,ensin,aurrena
889,zuerst::ADV,ensin,lehenbizi
890,zuerst::ADV,ensiksi,aurrena
891,zuerst::ADV,ensiksi,lehenbizi
892,einmal::ADV,kerran,behin
893,einmal::ADV,kerran,aldi bat
894,manchmal::ADV,joskus,batzuetan
895,manchmal::ADV,joskus,zenbaitetan
896,oft::ADV,usein,maiz
897,oft::ADV,usein,askotan
898,immer::ADV,aina,beti
899,niemals::ADV,ei koskaan,inoiz ez
900,niemals::ADV,ei koskaan,sekula ez
901,hier::ADV,tässä,hemen
902,hier::ADV,täällä,hemen
903,hierhin::ADV,tähän,hona
904,von hier::ADV,tästä,hemendik
905,von hier::ADV,tästä,honetatik
906,von hier::ADV,täältä,hemendik
907,von hier::ADV,täältä,honetatik
908,dort::ADV,siinä,han
909,dort::ADV,siellä,han
910,dorthin::ADV,sinne,hara
911,dorthin::ADV,tuonne,hara
912,geradeaus::ADV,suoraan,artez
913,vorwärts::ADV,eteenpäin,aurrera
914,rückwärts::ADV,taaksepäin,atzera
915,rückwärts::ADV,taaksepäin,atzerantz
916,zurück::ADV,takaisin,atzera
917,unten::ADV,alhaalla,behean
918,hinab::ADV,alas,behera
919,hinab::ADV,alas,beherantz
920,oben::ADV,ylhäällä,goian
921,hinauf::ADV,ylös,gora
922,hinauf::ADV,ylös,gorantz
923,überall::ADV,kaikkialla,edonon
924,nicht::ADV,ei,ez
925,ein wenig::ADV,vähän,apur bat
926,ein wenig::ADV,vähän,pixka bat
927,kaum::ADV,tuskin,ozta
928,kaum::ADV,tuskin,nekez
929,sehr::ADV,kovin,oso
930,sehr::ADV,oikein,oso
931,so::ADV,näin,hala
932,so::ADV,näin,honela
933,noch::ADV,vielä,oraindik
934,nur::ADV,vain,bakarrik
935,nur::ADV,ainoastaan,bakarrik
936,schon::ADV,jo,ja
937,schon::ADV,jo,jada
938,wieder::ADV,taas,berriro
939,wieder::ADV,jälleen,berriro
940,vergebens::ADV,turhaan,alferrik
941,vor::PRP,edessä,aurrean
942,hinter::PRP,takana,ostean
943,hinter::PRP,takana,gibelean
944,unter::PRP,alla,pean
945,unter::PRP,alla,azpian
946,durch::PRP,läpi,zehar
947,durch::PRP,kautta,zehar
948,neben::PRP,vieressä,ondoan
949,neben::PRP,vieressä,aldamenean
950,zwischen::PRP,välillä,artean
951,wegen::PRP,takia,-gatik
952,wegen::PRP,vuoksi,-gatik
953,dies::PRN,tämä,hau
954,das::PRN,se,hura
955,alles::PRN,kaikki,dena
956,ich::PRN,minä,ni
957,du::PRN,sinä,zu
958,er::PRN,hän,bera
959,wir::PRN,me,gu
960,ihr::PRN,te,zuek
961,sie::PRN,he,berak
962,was::FPRN,mikä,zer
963,wer::FPRN,ken,nor
964,wer::FPRN,kuka,nor
965,wo::FADV,missä,non
966,wohin::FADV,mihin,nora
967,wie::FADV,miten,nola
968,wie::FADV,miten,zelan
969,wie::FADV,kuinka,nola
970,wie::FADV,kuinka,zelan
971,warum::FADV,miksi,zeren
972,warum::FADV,miksi,zergatik
973,wieviel::FNUM,paljonko,zenbat
974,wieviel::FNUM,kuinka paljon,zenbat
975,eins::NUM,yksi,bat
976,zwei::NUM,kaksi,bi
977,zwei::NUM,kaksi,biga
978,drei::NUM,kolme,hiru
979,vier::NUM,neljä,lau
980,fünf::NUM,viisi,bost
981,sechs::NUM,kuusi,sei
982,sieben::NUM,seitsemän,zazpi
983,acht::NUM,kahdeksan,zortzi
984,neun::NUM,yhdeksän,bederatzi
985,zehn::NUM,kymmenen,hamar
986,elf::NUM,yksitoista,hamaika
987,zwölf::NUM,kaksitoista,hamabi
988,zwanzig::NUM,kaksikymmentä,hogei
989,dreißig::NUM,kolmekymmentä,hogeita hamar
990,vierzig::NUM,neljäkymmentä,berrogei
991,fünfzig::NUM,viisikymmentä,berrogeita hamar
992,sechzig::NUM,kuusikymmentä,hirurogei
993,siebzig::NUM,seitsemänkymmentä,hirurogeita hamar
994,achtzig::NUM,kahdeksankymmentä,laurogei
995,neunzig::NUM,yhdeksänkymmentä,laurogeita hamar
996,hundert::NUM,sata,ehun
997,tausend::NUM,tuhat,mila
998,und::CNJ,ja,eta
999,oder::CNJ,tai,edo
1000,stehen::V,seisoa,zutik egon
1001,sitzen::V,istua,eserita egon
1002,liegen::V,maata,etzan
1003,hängen::V,riippua,eskegita egon
1004,hängen::V,riippua,zintzilik egon
1005,werden::V,tulla,bihurtu
1006,werden::V,tulla,bilakatu
1007,werden::V,joutua,bihurtu
1008,werden::V,joutua,bilakatu
1009,passieren::V,sattua,pasatu
1010,passieren::V,sattua,gertatu
1011,passieren::V,tapahtua,pasatu
1012,passieren::V,tapahtua,gertatu
1013,beginnen::V,alkaa,hasi
1014,enden::V,loppua,bukatu
1015,enden::V,päättyä,bukatu
1016,wechseln::V,vaihtua,aldatu
1017,wechseln::V,vaihdella,aldatu
1018,aufgehen[Sonne]::V,nousta,ilki
1019,aufgehen[Sonne]::V,nousta,sortu
1020,untergehen[Sonne]::V,laskea,sartu
1021,scheinen[Sonne]::V,paistaa,eguzkia egon
1022,donnern::V,jyristä,trumoia jo
1023,wehen::V,tuulla,haizea ibili
1024,wehen::V,puhaltaa,haizea ibili
1025,strömen::V,virrata,zorrotadaka isuri
1026,fließen::V,valua,isuri
1027,fließen::V,juosta,isuri
1028,sich drehen::V,pyöriä,biratu
1029,schwanken::V,horjua,zabuka ibili
1030,schwingen::V,heilua,kulunkatu
1031,schwingen::V,värähdellä,kulunkatu
1032,fallen::V,pudota,erori
1033,fallen::V,langeta,erori
1034,brennen::V,palaa,sutan egon
1035,rauchen::V,savuta,kea bota
1036,regnen::V,sataa,euria ari izan
1037,gefrieren::V,jäätyä,izoztu
1038,gefrieren::V,jäätyä,hormatu
1039,tauen::V,sulaa,gesaldu
1040,schmelzen::V,sulaa,urtu
1041,trocknen::V,kuivua,idortu
1042,trocknen::V,kuivua,lehortu
1043,sieden::V,kiehua,irakin
1044,faulen::V,mädätä,hirotu
1045,faulen::V,mädätä,usteldu
1046,verfaulen::V,mädätä,hirotu
1047,verfaulen::V,mädätä,usteldu
1048,verfaulen::V,mädäntyä,hirotu
1049,verfaulen::V,mädäntyä,usteldu
1050,reißen::V,revetä,eten
1051,reißen::V,revetä,tarrat egin
1052,versinken::V,upota,urperatu
1053,versinken::V,vajota,urperatu
1054,vergehen::V,kulua,iragan
1055,erscheinen::V,ilmestyä,agertu
1056,verschwinden::V,kadota,desagertu
1057,sinken::V,vajota,beheititu
1058,abnehmen::V,vähetä,gutxitu
1059,abnehmen::V,vähetä,beheratu
1060,zunehmen::V,kasvaa,gora egin
1061,zunehmen::V,lisääntyä,gora egin
1062,steigen::V,nousta,igo
1063,wachsen::V,kasvaa,hazi
1064,glänzen::V,kiiltää,distiratu
1065,funkeln::V,kipinöidä,izarniatu
1066,lärmen::V,meluta,zarata atera
1067,läuten::V,soida,jo
1068,läuten::V,soida,hots egin
1069,klingeln::V,soida,txirrina jo
1070,klirren::V,kalista,tintin egin
1071,brausen::V,kohista,marru egin
1072,rauschen::V,kohista,fir-fir egin
1073,klingen::V,soida,soinu egin
1074,bellen::V,haukkua,zaunkatu
1075,heulen::V,ulvoa,ulu egin
1076,heulen::V,ulvoa,uhuri egin
1077,blasen::V,puhaltaa,ufa egin
1078,blasen::V,puhaltaa,putz egin
1079,pfeifen::V,viheltää,txistu egin
1080,schreien::V,kirkua,oihu egin
1081,schreien::V,kirkua,garrasi egin
1082,stöhnen::V,voihkia,intziri egin
1083,zittern::V,vapista,ikara egin
1084,zittern::V,vapista,dar-dar egin
1085,leben::V,elää,bizi izan
1086,geboren werden::V,syntyä,jaio
1087,atmen::V,hengittää,hats egin
1088,atmen::V,hengittää,arnasa egin
1089,trinken::V,juoda,edan
1090,essen::V,syödä,jan
1091,schlucken::V,niellä,irentsi
1092,müde werden::V,uupua,unatu
1093,müde werden::V,uupua,nekatu
1094,einschlafen::V,uinahtaa,lokartu
1095,schlafen::V,maata,lo egin
1096,schlafen::V,nukkua,lo egin
1097,aufwachen::V,herätä,esnatu
1098,aufwachen::V,herätä,atzarri
1099,aufstehen::V,nousta,jaiki
1100,aufstehen::V,nousta ylös,jaiki
1101,sich erholen::V,levätä,atseden egin
1102,krank werden::V,sairastua,gaixotu
1103,krank sein::V,potea,eri izan
1104,krank sein::V,potea,gaixo izan
1105,krank sein::V,sairastaa,eri izan
1106,krank sein::V,sairastaa,gaixo izan
1107,schmerzen::V,särkeä,min egin
1108,schmerzen::V,kivistää,min egin
1109,husten::V,yskiä,eztul egin
1110,genesen::V,toipua,osatu
1111,sterben::V,kuolla,hil
1112,sterben::V,kuolla,zendu
1113,umkommen::V,saada surmansa,istripuz hil
1114,umkommen::V,kuolla,istripuz hil
1115,sich bewegen::V,liikkua,higitu
1116,sich rühren::V,liikahtaa,zirkin egin
1117,sich erheben::V,nousta,zutitu
1118,sich erheben::V,nousta,altxatu
1119,sich setzen::V,istuutua,eseri
1120,sich setzen::V,istuutua,jesarri
1121,hinfallen::V,kaatua,erori
1122,laufen::V,kävellä,ibili
1123,schreiten::V,astua,oinkatu
1124,schreiten::V,astella,oinkatu
1125,spazierengehen::V,kävellä,paseatu
1126,spazierengehen::V,kävellä,ostera bat egin
1127,eilen::V,kiirehtiä,lasterkatu
1128,sich beeilen::V,kiirehtiä,lehiatu
1129,sich beeilen::V,olla kiireissään,lehiatu
1130,sausen::V,rynnätä,ziztu bizian joan
1131,sausen::V,viilettää,ziztu bizian joan
1132,rennen::V,juosta,lasterka egin
1133,springen::V,hypätä,jauzi egin
1134,klettern::V,kiivetä,igo
1135,schaukeln::V,kiikkua,zabu egin
1136,schaukeln::V,kiikkua,zanbulu egin
1137,kriechen::V,ryömiä,narras egin
1138,schwimmen::V,uida,igerikatu
1139,schwimmen::V,uida,igeri egin
1140,tauchen::V,sukeltaa,murgildu
1141,tauchen::V,sukeltaa,pulunpatu
1142,rudern::V,soutaa,bogatu
1143,rudern::V,soutaa,arraun egin
1144,fahren::V,ajaa,joan
1145,fahren::V,kulkea,joan
1146,fliegen::V,lentää,hegaldatu
1147,fliegen::V,lentää,hegan egin
1148,gehen::V,käydä,joan
1149,weggehen::V,lähteä,alde egin
1150,weggehen::V,poistua,alde egin
1151,abfahren::V,lähteä,abiatu
1152,anhalten::V,pysähtyä,geratu
1153,anhalten::V,pysähtyä,gelditu
1154,anhalten::V,seisahtua,geratu
1155,anhalten::V,seisahtua,gelditu
1156,hineingehen::V,mennä sisään,sartu
1157,eintreten::V,astua sisään,sartu
1158,kommen::V,tulla,etorri
1159,ankommen::V,saapua,heldu
1160,ankommen::V,saapua,iritsi
1161,zurückkommen::V,palata,itzuli
1162,bleiben::V,jäädä,gelditu
1163,bleiben::V,viipyä,gelditu
1164,warten::V,odottaa,itxaron
1165,warten::V,odottaa,zain egon
1166,erwarten::V,odottaa,iguriki
1167,suchen::V,etsiä,bilatu
1168,finden::V,löytää,idoro
1169,finden::V,löytää,aurkitu
1170,versuchen::V,yrittää,saiatu
1171,versuchen::V,yrittää,ahalegindu
1172,vorbereiten::V,valmistaa,gertatu
1173,lieben::V,pitää,maitatu
1174,lieben::V,pitää,maite izan
1175,lieben::V,rakastaa,maitatu
1176,lieben::V,rakastaa,maite izan
1177,mögen::V,pitää,laket izan
1178,mögen::V,pitää,atsegin izan
1179,mögen::V,tykätä,laket izan
1180,mögen::V,tykätä,atsegin izan
1181,lachen::V,nauraa,irri egin
1182,lachen::V,nauraa,barre egin
1183,rühren::V,liikuttaa,hunkitu
1184,weinen::V,itkeä,negar egin
1185,schimpfen::V,haukkua,erneguka ari izan
1186,sich ärgern::V,suuttua,ernegatu
1187,sich ärgern::V,suuttua,haserretu
1188,sich fürchten::V,pelätä,beldur izan
1189,fürchten::V,pelätä,beldur izan
1190,fliehen::V,paeta,ihes egin
1191,flüchten::V,paeta,ihes egin
1192,sehen::V,nähdä,ikusi
1193,anschauen::V,katsoa,begietsi
1194,ansehen::V,katsoa,begiratu
1195,hören::V,kuulla,aditu
1196,zuhören::V,kuunnella,entzun
1197,probieren::V,maistaa,dastatu
1198,riechen::V,haistaa,usnatu
1199,riechen::V,haistaa,usaindu
1200,fühlen::V,tuntea,sentitu
1201,scheinen::V,tuntua,iruditu
1202,scheinen::V,tuntua,begitandu
1203,zu sehen sein::V,näkyä,azaldu
1204,vernehmen::V,kuulla,aditu
1205,frieren::V,palella,hotz izan
1206,tun::V,tehdä,egin
1207,können::V,osata,ahal izan
1208,wollen::V,tahtoa,nahi izan
1209,anfangen::V,ruveta,hasi
1210,anfangen::V,aloittaa,hasi
1211,beenden::V,lopettaa,bukatu
1212,aufhören::V,loppua,utzi
1213,gelingen::V,onnistua,lortu
1214,geraten::V,sujua,heldu
1215,geraten::V,joutua,heldu
1216,öffnen::V,avata,ireki
1217,öffnen::V,avata,zabaldu
1218,öffnen::V,aukaista,ireki
1219,öffnen::V,aukaista,zabaldu
1220,schließen::V,sulkea,itxi
1221,stellen::V,panna,ipini
1222,stellen::V,asettaa,ipini
1223,setzen::V,panna,jesarri
1224,setzen::V,istuttaa,jesarri
1225,legen::V,panna,jarri
1226,legen::V,asettaa,jarri
1227,berühren::V,koskea,ukitu
1228,berühren::V,koskettaa,ukitu
1229,verbinden::V,liittää,uztartu
1230,verbinden::V,yhdistää,uztartu
1231,bedecken::V,kattaa,estali
1232,bedecken::V,peittää,estali
1233,aufhängen::V,ripustaa,eseki
1234,aufhängen::V,ripustaa,eskegi
1235,anzünden::V,sytyttää,piztu
1236,aufheben::V,ylös nostaa,jaso
1237,aufheben::V,nostaa,jaso
1238,zurücklassen::V,jättää,atzean utzi
1239,verlieren::V,kadottaa,galdu
1240,fallen lassen::V,pudottaa,erortzen utzi
1241,machen::V,tehdä,egin
1242,herstellen::V,tuottaa,ekoiztu
1243,herstellen::V,valmistaa,ekoiztu
1244,bauen::V,rakentaa,eraiki
1245,reparieren::V,korjata,konpondu
1246,verbessern::V,parantaa,hobetu
1247,ändern::V,muuttaa,mudatu
1248,graben::V,kaivaa,aitzurtu
1249,beugen::V,taivuttaa,makurtu
1250,biegen::V,taivuttaa,malgutu
1251,biegen::V,taivuttaa,makolatu
1252,drehen::V,kääntää,jiratu
1253,wenden::V,kääntää,bihurtu
1254,umdrehen::V,kääntää,biratu
1255,umdrehen::V,kääntää,alderantzikatu
1256,heben::V,nostaa,jaso
1257,heben::V,nostaa,goratu
1258,heben::V,kohottaa,jaso
1259,heben::V,kohottaa,goratu
1260,hochheben::V,nostaa,goratu
1261,hochheben::V,nostaa,altxatu
1262,ergreifen::V,tarttua,oratu
1263,halten::V,pitää,eutsi
1264,drücken::V,painaa,sakatu
1265,drücken::V,puristaa,sakatu
1266,schieben::V,työntää,bultzatu
1267,kratzen::V,raapia,hatz egin
1268,kratzen::V,raapia,hazka egin
1269,lecken::V,nuolla,miaztu
1270,lecken::V,nuolla,lamikatu
1271,beißen::V,purra,hozka egin
1272,beißen::V,purra,ausiki egin
1273,abreißen::V,repiä,kendu
1274,abschneiden::V,leikata poikki,moztu
1275,abschneiden::V,leikata poikki,pikatu
1276,abschneiden::V,leikata,moztu
1277,abschneiden::V,leikata,pikatu
1278,binden::V,sitoa,lotu
1279,binden::V,sitoa,estekatu
1280,stecken::V,pistää,sartu
1281,brechen::V,murtaa,apurtu
1282,klopfen::V,koputtaa,jo
1283,klopfen::V,kolkuttaa,jo
1284,hauen::V,lyödä,jo
1285,kleben::V,liimata,itsatsi
1286,reiben::V,hieroa,igurtzi
1287,reiben::V,hangata,igurtzi
1288,streichen::V,sivellä,igurtzi
1289,schleifen::V,hioa,zorroztu
1290,schneiden::V,leikata,moztu
1291,rütteln::V,ravistaa,astindu
1292,rütteln::V,ravistaa,inarrosi
1293,schütteln::V,pudistaa,astindu
1294,schütteln::V,pudistaa,inarrosi
1295,schwenken::V,heiluttaa,zabukatu
1296,schütten::V,kaataa,isuri
1297,füllen::V,täyttää,bete
1298,einwickeln::V,kääriä,bildu
1299,tragen::V,kantaa,eroan
1300,tragen::V,kantaa,eraman
1301,schleppen::V,raahata,narrastu
1302,schleppen::V,raahata,herrestatu
1303,ziehen::V,vetää,tira egin
1304,aufbewahren::V,säilyttää,gorde
1305,werfen::V,viskata,jaurti
1306,werfen::V,viskata,aurtiki
1307,fangen::V,napata,atzeman
1308,fangen::V,ottaa kiinni,atzeman
1309,packen::V,tarttua,heldu
1310,verstecken::V,kätkeä,ostendu
1311,verstecken::V,kätkeä,ezkutatu
1312,verstecken::V,piilottaa,ostendu
1313,verstecken::V,piilottaa,ezkutatu
1314,teilen::V,jakaa,zatitu
1315,schicken::V,lähettää,bidali
1316,bringen::V,viedä,ekarri
1317,hinzufügen::V,lisätä,eratxiki
1318,hinzufügen::V,lisätä,gaineratu
1319,bekommen::V,saada,jaso
1320,erhalten::V,saada,jaso
1321,nehmen::V,ottaa,hartu
1322,wählen::V,valita,hautatu
1323,wählen::V,valita,aukeratu
1324,auswählen::V,valikoida,hautatu
1325,auswählen::V,valikoida,aukeratu
1326,bewahren::V,säilyttää,begiratu
1327,behindern::V,estää,oztopatu
1328,verderben::V,pilata,hondatu
1329,verderben::V,turmella,hondatu
1330,beschädigen::V,vioittaa,akastu
1331,beschädigen::V,vahingoittaa,akastu
1332,zerbrechen::V,rikkoa,apurtu
1333,zerreißen::V,repiä rikki,zarratatu
1334,zerreißen::V,repiä palasiksi,zarratatu
1335,zerstören::V,hävittää,suntsitu
1336,verbrennen::V,polttaa,erre
1337,verbrennen::V,polttaa,kiskali
1338,geben::V,antaa,eman
1339,reichen::V,ojentaa,luzatu
1340,reichen::V,ojentaa,helarazi
1341,schenken::V,lahjoittaa,oparitu
1342,versprechen::V,luvata,agindu
1343,wünschen::V,toivottaa,opatu
1344,wünschen::V,toivottaa,opetsi
1345,loben::V,ylistää,laudatu
1346,loben::V,ylistää,goraipatu
1347,küssen::V,suudella,musu eman
1348,wiegen::V,tuudittaa,kulunkatu
1349,wiegen::V,keinuttaa,kulunkatu
1350,zudecken::V,peittää,estali
1351,wecken::V,herättää,esnatu
1352,wecken::V,herättää,iratzartu
1353,zeigen::V,näyttää,erakutsi
1354,zeigen::V,osoittaa,erakutsi
1355,führen::V,johdattaa,gidatu
1356,lehren::V,opettaa,irakatsi
1357,unterrichten::V,opettaa,eskolak eman
1358,aufziehen::V,kasvattaa,hazi
1359,leiten::V,johtaa,arteztu
1360,antreiben::V,hoputtaa,bulkatu
1361,lassen::V,antaa,-arazi
1362,einladen::V,kutsua,gonbidatu
1363,vereinigen::V,yhdistää,batu
1364,vereinigen::V,yhdistää,bateratu
1365,besuchen::V,vierailla,ikustatu
1366,treffen::V,tavata,topatu
1367,sich versammeln::V,kokoontua,bildu
1368,spielen::V,pelata,jolastu
1369,spielen::V,leikkiä,jolastu
1370,singen::V,laulaa,abestu
1371,singen::V,laulaa,kantatu
1372,tanzen::V,tanssia,dantzatu
1373,tanzen::V,tanssia,dantzan egin
1374,sich trennen::V,erota,banandu
1375,verlassen::V,jättää,utzietsi
1376,retten::V,pelastaa,salbatu
1377,retten::V,pelastaa,gaizkatu
1378,bewachen::V,vartioida,jagon
1379,bewachen::V,vartioida,zaindu
1380,schützen::V,suojella,babestu
1381,schützen::V,suojella,gerizatu
1382,verteidigen::V,puolustaa,aldeztu
1383,sich schlagen::V,tapella,elkar jo
1384,sich schlagen::V,tapella,elkar borrokatu
1385,schießen::V,ampua,tiro egin
1386,siegen::V,voittaa,irabazi
1387,ärgern::V,ärsyttää,ernegatu
1388,ärgern::V,ärsyttää,haserretu
1389,schlagen::V,lyödä,jo
1390,schlagen::V,lyödä,erauntsi
1391,treten::V,potkaista,zapaldu
1392,treten::V,potkaista,ostiaktu
1393,stechen::V,pistää,sastatu
1394,stoßen::V,sysätä,bultzatu
1395,stoßen::V,työntää,bultzatu
1396,stehlen::V,varastaa,ostu
1397,stehlen::V,varastaa,lapurtu
1398,stören::V,häiritä,galarazi
1399,belästigen::V,häiritä,gohaindu
1400,belästigen::V,häiritä,alamena eman
1401,verbergen::V,kätkeä,ezkutatu
1402,täuschen::V,harhauttaa,tronpatu
1403,täuschen::V,harhauttaa,engainatu
1404,betrügen::V,pettää,iruzurtu
1405,betrügen::V,petkuttaa,iruzurtu
1406,töten::V,tappaa,hil
1407,töten::V,tappaa,heriotza eman
1408,wohnen::V,asua,bizi izan
1409,arbeiten::V,tehdä työtä,lan egin
1410,arbeiten::V,tehdä työtä,behar egin
1411,arbeiten::V,työskennellä,lan egin
1412,arbeiten::V,työskennellä,behar egin
1413,sammeln::V,koota,bildu
1414,sammeln::V,koota,bildumatu
1415,sammeln::V,kerätä,bildu
1416,sammeln::V,kerätä,bildumatu
1417,pflücken::V,poimia,batu
1418,pflücken::V,poimia,bildu
1419,jagen::V,metsästää,ehizatu
1420,fischen::V,kalastaa,arrantzatu
1421,fischen::V,kalastaa,arrantza egin
1422,fassen::V,pyydystää,harrapatu
1423,fassen::V,saalistaa,harrapatu
1424,hüten::V,paimentaa,begiratu
1425,treiben::V,ajaa,bultza egin
1426,anbinden::V,kytkeä,estekatu
1427,füttern::V,ruokkia,bazkatu
1428,melken::V,lypsää,jetzi
1429,hacken::V,hakata,xehatu
1430,gießen::V,kastella,isuri
1431,reifen::V,kypsyä,heldu
1432,reifen::V,kypsyä,zoritu
1433,zubereiten::V,valmistaa,prestatu
1434,kochen::V,keittää,egosi
1435,backen::V,leipoa,labean egin
1436,braten::V,paistaa,erregosi
1437,umrühren::V,hämmentää,eragin
1438,stricken::V,kutoa,trikotatu
1439,stricken::V,kutoa,puntu egin
1440,stricken::V,neuloa,trikotatu
1441,stricken::V,neuloa,puntu egin
1442,nähen::V,ommella,josi
1443,färben::V,värjätä,tindatu
1444,färben::V,värittää,tindatu
1445,reinigen::V,puhdistaa,ikuzi
1446,reinigen::V,puhdistaa,garbitu
1447,waschen::V,pestä,xahutu
1448,waschen::V,pestä,garbitu
1449,abwischen::V,pyyhkiä,xukatu
1450,spülen::V,huuhtoa,irakutzi
1451,fegen::V,pyyhkäistä,erraztatu
1452,kehren::V,lakaista,isastu
1453,baden::V,kylpeä,bainatu
1454,baden::V,kylpeä,bainua hartu
1455,sich waschen::V,peseytyä,burua garbitu
1456,ausziehen::V,riisua,erantzi
1457,anziehen::V,pukea ylleen,jantzi
1458,sich anziehen::V,pukeutua,jantzi
1459,kämmen::V,kammata,orraztu
1460,schmücken::V,koristaa,apaindu
1461,schmücken::V,kaunistaa,apaindu
1462,sagen::V,sanoa,esan
1463,sprechen::V,puhua,mintzatu
1464,sprechen::V,puhua,hitz egin
1465,reden::V,keskustella,hitz egin
1466,sich unterhalten::V,jutella,solastu
1467,sich unterhalten::V,jutella,solas egin
1468,fragen::V,kysyä,galdetu
1469,bitten::V,pyytää,eskatu
1470,bitten::V,pyytää,galdegin
1471,erzählen::V,kertoa,edestu
1472,erzählen::V,kertoa,kontatu
1473,mitteilen::V,ilmoittaa,jakinarazi
1474,nennen::V,kutsua,izena eman
1475,nennen::V,nimittää,izena eman
1476,rufen::V,kutsua,dei egin
1477,prahlen::V,kerskailla,harrokerian ibili
1478,prahlen::V,kerskailla,ahoberokeriak esan
1479,übersetzen::V,kääntää,itzuli
1480,denken::V,miettiä,pentsatu
1481,denken::V,miettiä,gogoeta egin
1482,denken::V,ajatella,pentsatu
1483,denken::V,ajatella,gogoeta egin
1484,glauben::V,uskoa,sinetsi
1485,bemerken::V,huomata,ohartu
1486,bemerken::V,huomata,konturatu
1487,erkennen::V,tunnistaa,ezagutu
1488,erkennen::V,tunnistaa,antzeman
1489,begreifen::V,ymmärtää,ulertu
1490,verstehen::V,ymmärtää,aditu
1491,lernen::V,oppia,ikasi
1492,wissen::V,tietää,jakin
1493,sich erinnern an::V,muistaa,gogoratu
1494,sich erinnern an::V,muistaa,gogoan izan
1495,vergessen::V,unohtaa,ahaztu
1496,vergessen::V,unohtaa,ahantzi
1497,messen::V,mitata,neurtu
1498,zählen::V,laskea,zenbatu
1499,zählen::V,laskea,kopuratu
1500,rechnen::V,laskea,kalkulatu
1501,lesen::V,lukea,irakurri
1502,malen::V,maalata,margotu
1503,zeichnen::V,piirtää,marraztu
1504,zeichnen::V,piirustaa,marraztu
1505,schreiben::V,kirjoittaa,idatzi
1506,besitzen::V,omistaa,ukan
1507,besitzen::V,omistaa,eduki
1508,kaufen::V,ostaa,erosi
1509,verkaufen::V,myydä,saldu
1510,bezahlen::V,maksaa,ordaindu
1511,zahlen::V,maksaa,ordaindu
1512,beherrschen::V,hallita,menpean izan
1513,ertragen::V,kestää,jasan
1514,ertragen::V,kestää,pairatu
