,Concept_ID,mn,se
2770,Bett::N,ор,вуэдтӭмсайй
2771,Regal::N,тавиур,hælla
2772,Regal::N,тавиур,hilldo
2773,Regal::N,тавиур,hildu
2774,Regal::N,тавиур,ildee
2775,Regal::N,тавиур,i´lddi
2776,Regal::N,тавиур,ылльтэ
2777,Kiste::N,авдар,aeskie
2778,Kiste::N,авдар,kássa
2779,Kiste::N,авдар,kássa
2780,Kiste::N,авдар,árkku
2781,Kiste::N,авдар,ču´ǩǩ
2782,Kiste::N,авдар,чуххьк
2783,Kiste::N,хайрцаг,aeskie
2784,Kiste::N,хайрцаг,kássa
2785,Kiste::N,хайрцаг,kássa
2786,Kiste::N,хайрцаг,árkku
2787,Kiste::N,хайрцаг,ču´ǩǩ
2788,Kiste::N,хайрцаг,чуххьк
2789,Fenster::N,гэгээвч,klaase
2790,Fenster::N,гэгээвч,vinndek
2791,Fenster::N,гэгээвч,láse
2792,Fenster::N,гэгээвч,laasâ
2793,Fenster::N,гэгээвч,ikkân
2794,Fenster::N,гэгээвч,эххкан
2795,Tür::N,үүд,okse
2796,Tür::N,үүд,uksa
2797,Tür::N,үүд,uksa
2798,Tür::N,үүд,uksâ
2799,Tür::N,үүд,uhss
2800,Tür::N,үүд,уккс
2801,Tür::N,хаалга,okse
2802,Tür::N,хаалга,uksa
2803,Tür::N,хаалга,uksa
2804,Tür::N,хаалга,uksâ
2805,Tür::N,хаалга,uhss
2806,Tür::N,хаалга,уккс
2807,Tor::N,хаалга,okse
2808,Tor::N,хаалга,pårttå
2809,Tor::N,хаалга,uksa
2810,Tor::N,хаалга,poarta
2811,Tor::N,хаалга,porttâ
2812,Tor::N,хаалга,uustõk
2813,Tor::N,хаалга,čuâlluhss
2814,Tor::N,хаалга,уккс
2815,Zaun::N,хашаа,haakene
2816,Zaun::N,хашаа,jerra
2817,Zaun::N,хашаа,gárdde
2818,Zaun::N,хашаа,áidi
2819,Zaun::N,хашаа,äiđi
2820,Zaun::N,хашаа,äidd
2821,Zaun::N,хашаа,čuâll
2822,Zaun::N,хашаа,а̄ййт
2823,Dach::N,дээвэр,rehpie
2824,Dach::N,дээвэр,dæhkko
2825,Dach::N,дээвэр,gáhttu
2826,Dach::N,дээвэр,káttu
2827,Dach::N,дээвэр,laakk
2828,Dach::N,дээвэр,пэ̄ҏҏтэ̄ля
2829,Dach::N,дээвэр,кры̄ша
2830,Leiter::N,шат,raajtere
2831,Leiter::N,шат,tjajmos
2832,Leiter::N,шат,boagos
2833,Leiter::N,шат,ráidalas
2834,Leiter::N,шат,raidlâs
2835,Leiter::N,шат,лествец
2836,Besen::N,хамуур,saehpie
2837,Besen::N,хамуур,gaerpene
2838,Besen::N,хамуур,njáman
2839,Besen::N,хамуур,luvdá
2840,Besen::N,хамуур,luvdá
2841,Besen::N,хамуур,västt
2842,Besen::N,хамуур,ва̄сст
2843,Besen::N,туужуу,saehpie
2844,Besen::N,туужуу,gaerpene
2845,Besen::N,туужуу,njáman
2846,Besen::N,туужуу,luvdá
2847,Besen::N,туужуу,luvdá
2848,Besen::N,туужуу,västt
2849,Besen::N,туужуу,ва̄сст
2850,Spaten::N,хүрз,gåajvoe
2851,Spaten::N,хүрз,spádá
2852,Spaten::N,хүрз,goajvvo
2853,Spaten::N,хүрз,goaivu
2854,Spaten::N,хүрз,kuái'vu
2855,Spaten::N,хүрз,kuäivv
2856,Spaten::N,хүрз,куаййв
2857,Schaufel::N,хүрз,gåajvoe
2858,Schaufel::N,хүрз,gåjvun
2859,Schaufel::N,хүрз,goajvvo
2860,Schaufel::N,хүрз,goaivu
2861,Schaufel::N,хүрз,kuái'vu
2862,Schaufel::N,хүрз,kuäivv
2863,Schaufel::N,хүрз,куаййв
2864,Gabel::N,сэрээ,tjåagka
2865,Gabel::N,сэрээ,gáffil
2866,Gabel::N,сэрээ,káffal
2867,Gabel::N,сэрээ,kaahvâl
2868,Gabel::N,сэрээ,velkk
2869,Gabel::N,сэрээ,а̄лльс
2870,Löffel::N,халбага,buste
2871,Löffel::N,халбага,bassti
2872,Löffel::N,халбага,baste
2873,Löffel::N,халбага,pastem
2874,Löffel::N,халбага,pâ´sttem
2875,Löffel::N,халбага,пасьтэмь
2876,Messer::N,хутга,nejpie
2877,Messer::N,хутга,nijbbe
2878,Messer::N,хутга,niibi
2879,Messer::N,хутга,nijbe
2880,Messer::N,хутга,nei´bb
2881,Messer::N,хутга,ныййп
2882,Nagel::N,хадаас,spæjhkere
2883,Nagel::N,хадаас,spiger
2884,Nagel::N,хадаас,návlle
2885,Nagel::N,хадаас,spiikkár
2886,Nagel::N,хадаас,spijkkár
2887,Nagel::N,хадаас,näu´ll
2888,Nagel::N,хадаас,на̄ввьл
2889,Netz::N,өөш,viermie
2890,Netz::N,өөш,viermme
2891,Netz::N,өөш,næhtta
2892,Netz::N,өөш,fierbmi
2893,Netz::N,өөш,viermi
2894,Netz::N,өөш,säi´mm
2895,Netz::N,өөш,нӯжхьт
2896,Netz::N,тор,viermie
2897,Netz::N,тор,viermme
2898,Netz::N,тор,næhtta
2899,Netz::N,тор,fierbmi
2900,Netz::N,тор,viermi
2901,Netz::N,тор,säi´mm
2902,Netz::N,тор,нӯжхьт
2903,Haken::N,гох,kruehkie
2904,Haken::N,гох,ruohkke
2905,Haken::N,гох,vagge
2906,Haken::N,гох,roahkki
2907,Haken::N,гох,faggi
2908,Haken::N,гох,kuák'ki
2909,Haken::N,гох,kuä´ǩ'ǩ
2910,Haken::N,гох,ва̄ӈӈк
2911,Haken::N,гох,куэххьк
2912,Griff::N,иш,rehpie
2913,Griff::N,иш,taatje
2914,Griff::N,иш,gavlla
2915,Griff::N,иш,guottáldahka
2916,Griff::N,иш,geavja
2917,Griff::N,иш,novdâ
2918,Griff::N,иш,nõđđ
2919,Griff::N,иш,kå´ǧǧ
2920,Griff::N,иш,нэ̄дт
2921,Griff::N,сэнж,rehpie
2922,Griff::N,сэнж,taatje
2923,Griff::N,сэнж,gavlla
2924,Griff::N,сэнж,guottáldahka
2925,Griff::N,сэнж,geavja
2926,Griff::N,сэнж,novdâ
2927,Griff::N,сэнж,nõđđ
2928,Griff::N,сэнж,kå´ǧǧ
2929,Griff::N,сэнж,нэ̄дт
2930,Schloss::N,цуурга,laesie
2931,Schloss::N,цуурга,lássa
2932,Schloss::N,цуурга,lohkka
2933,Schloss::N,цуурга,lukkâ
2934,Schloss::N,цуурга,lokk
2935,Schloss::N,цуурга,ло̄ххк
2936,Schloss::N,цоож,laesie
2937,Schloss::N,цоож,lássa
2938,Schloss::N,цоож,lohkka
2939,Schloss::N,цоож,lukkâ
2940,Schloss::N,цоож,lokk
2941,Schloss::N,цоож,ло̄ххк
2942,Bild::N,зураг,guvvie
2943,Bild::N,зураг,gåvvå
2944,Bild::N,зураг,govva
2945,Bild::N,зураг,koṿe
2946,Bild::N,зураг,kartt
2947,Bild::N,зураг,картина
2948,Figur::N,баримал,guvvie
2949,Figur::N,баримал,gåvos
2950,Figur::N,баримал,figuvrra
2951,Figur::N,баримал,figuvra
2952,Figur::N,баримал,kovos
2953,Figur::N,баримал,kuâŋas
2954,Puppe::N,хүүхэлдэй,dåahka
2955,Puppe::N,хүүхэлдэй,dåhkko
2956,Puppe::N,хүүхэлдэй,doahkko
2957,Puppe::N,хүүхэлдэй,dohkká
2958,Puppe::N,хүүхэлдэй,duhkká
2959,Puppe::N,хүүхэлдэй,kuuhlaž
2960,Puppe::N,хүүхэлдэй,кукла
2961,Beutel::N,агсаа,voessetje
2962,Beutel::N,агсаа,påvsså
2963,Beutel::N,агсаа,seahkaš
2964,Beutel::N,агсаа,bursa
2965,Beutel::N,агсаа,guhkkár
2966,Beutel::N,агсаа,čooṿâs
2967,Beutel::N,агсаа,siâk'k
2968,Beutel::N,агсаа,kå´ššel
2969,Beutel::N,агсаа,ве̄ҏҏц
2970,Beutel::N,уут,voessetje
2971,Beutel::N,уут,påvsså
2972,Beutel::N,уут,seahkaš
2973,Beutel::N,уут,bursa
2974,Beutel::N,уут,guhkkár
2975,Beutel::N,уут,čooṿâs
2976,Beutel::N,уут,siâk'k
2977,Beutel::N,уут,kå´ššel
2978,Beutel::N,уут,ве̄ҏҏц
2979,Bündel::N,боодол,paantje
2980,Bündel::N,боодол,buduk
2981,Bündel::N,боодол,gurppe
2982,Bündel::N,боодол,gihppu
2983,Bündel::N,боодол,kiäs'tu
2984,Bündel::N,боодол,šnâpp
2985,Bündel::N,боодол,пуччк
2986,Tasche::N,цүнх,veaskoe
2987,Tasche::N,цүнх,væssko
2988,Tasche::N,цүнх,lávkka
2989,Tasche::N,цүнх,lávka
2990,Tasche::N,цүнх,seahkka
2991,Tasche::N,цүнх,lavkkâ
2992,Tasche::N,цүнх,laukk
2993,Tasche::N,цүнх,суӎӎьк
2994,Tasche::N,цүнх,ло̄а̄ффк
2995,Eimer::N,хөнөг,bæhtoe
2996,Eimer::N,хөнөг,skiello
2997,Eimer::N,хөнөг,skállu
2998,Eimer::N,хөнөг,eebir
2999,Eimer::N,хөнөг,skääll
3000,Eimer::N,хөнөг,е̄мьперь
3001,Eimer::N,хувин,bæhtoe
3002,Eimer::N,хувин,skiello
3003,Eimer::N,хувин,skállu
3004,Eimer::N,хувин,eebir
3005,Eimer::N,хувин,skääll
3006,Eimer::N,хувин,е̄мьперь
3007,Deckel::N,таг,luehkie
3008,Deckel::N,таг,låhkke
3009,Deckel::N,таг,lohkki
3010,Deckel::N,таг,lokke
3011,Deckel::N,таг,lå´ǩǩ
3012,Deckel::N,таг,ко̄а̄ххтнэсс
3013,Deckel::N,хавхаг,luehkie
3014,Deckel::N,хавхаг,låhkke
3015,Deckel::N,хавхаг,lohkki
3016,Deckel::N,хавхаг,lokke
3017,Deckel::N,хавхаг,lå´ǩǩ
3018,Deckel::N,хавхаг,ко̄а̄ххтнэсс
3019,Geschirr::N,сав суулга,lihtie
3020,Geschirr::N,сав суулга,lihte
3021,Geschirr::N,сав суулга,lihtit
3022,Geschirr::N,сав суулга,litte
3023,Geschirr::N,сав суулга,kärldõk
3024,Geschirr::N,сав суулга,ка̄ррь
3025,Sack::N,шуудай,voesse
3026,Sack::N,шуудай,vuossa
3027,Sack::N,шуудай,seahkka
3028,Sack::N,шуудай,sekkâ
3029,Sack::N,шуудай,siâk'k
3030,Sack::N,шуудай,ве̄ҏҏц
3031,Tasse::N,аяга,guksie
3032,Tasse::N,аяга,gåhppå
3033,Tasse::N,аяга,gohppu
3034,Tasse::N,аяга,pollo
3035,Tasse::N,аяга,kopp
3036,Tasse::N,аяга,на̄ххьп
3037,Topf::N,тогоо,baetie
3038,Topf::N,тогоо,krovhte
3039,Topf::N,тогоо,rujtta
3040,Topf::N,тогоо,giebbme
3041,Topf::N,тогоо,báhti
3042,Topf::N,тогоо,gievdni
3043,Topf::N,тогоо,pääti
3044,Topf::N,тогоо,kruâitt
3045,Topf::N,тогоо,кӣммьн
3046,Kessel::N,тогоо,giebnie
3047,Kessel::N,тогоо,skallo
3048,Kessel::N,тогоо,giebbme
3049,Kessel::N,тогоо,gieđbmi
3050,Kessel::N,тогоо,kiem'ni
3051,Kessel::N,тогоо,ǩie´mnn
3052,Kessel::N,тогоо,кӣммьн
3053,Essen::N,идээ,åesie
3054,Essen::N,идээ,beapmoe
3055,Essen::N,идээ,biebbmo
3056,Essen::N,идээ,borramuš
3057,Essen::N,идээ,purrâmâš
3058,Essen::N,идээ,porrmõš
3059,Essen::N,идээ,по̄ррмушш
3060,Nahrung::N,хүнс,beapmoe
3061,Nahrung::N,хүнс,biebbmo
3062,Nahrung::N,хүнс,biebmu
3063,Nahrung::N,хүнс,purrâmâš
3064,Nahrung::N,хүнс,porrmõš
3065,Nahrung::N,хүнс,по̄ррмушш
3066,Speise::N,идээ,beapmoe
3067,Speise::N,идээ,biebbmo
3068,Speise::N,идээ,biebmu
3069,Speise::N,идээ,määlis
3070,Speise::N,идээ,aasâs
3071,Speise::N,идээ,porrmõš
3072,Speise::N,идээ,по̄ррмушш
3073,Fleisch::N,мах,bearkoe
3074,Fleisch::N,мах,oadtje
3075,Fleisch::N,мах,bierggo
3076,Fleisch::N,мах,biergu
3077,Fleisch::N,мах,uáž'ži
3078,Fleisch::N,мах,vuä´ǯ'ǯ
3079,Fleisch::N,мах,вуэннч
3080,Getreide::N,будаа,gernie
3081,Getreide::N,будаа,gårnne
3082,Getreide::N,будаа,gordni
3083,Getreide::N,будаа,valje
3084,Getreide::N,будаа,ле̄ййп
3085,Brei::N,богшмол,kraavhtse
3086,Brei::N,богшмол,ráktsa
3087,Brei::N,богшмол,buvru
3088,Brei::N,богшмол,suoḥâd
3089,Brei::N,богшмол,hutt
3090,Brei::N,богшмол,уххт
3091,Brei::N,будаа,kraavhtse
3092,Brei::N,будаа,ráktsa
3093,Brei::N,будаа,buvru
3094,Brei::N,будаа,suoḥâd
3095,Brei::N,будаа,hutt
3096,Brei::N,будаа,уххт
3097,Brot::N,талх,gaahkoe
3098,Brot::N,талх,lájbbe
3099,Brot::N,талх,stummpa
3100,Brot::N,талх,láibi
3101,Brot::N,талх,gáhkku
3102,Brot::N,талх,leibi
3103,Brot::N,талх,lei´bb
3104,Brot::N,талх,ле̄ййп
3105,Scheibe::N,зүсэм,snaejrie
3106,Scheibe::N,зүсэм,sárdde
3107,Scheibe::N,зүсэм,vajahas
3108,Scheibe::N,зүсэм,časkkis
3109,Scheibe::N,зүсэм,ča'skes
3110,Scheibe::N,зүсэм,ku´sǩǩ
3111,Scheibe::N,зүсэм,кусськ
3112,Scheibe::N,хэрчим,snaejrie
3113,Scheibe::N,хэрчим,sárdde
3114,Scheibe::N,хэрчим,vajahas
3115,Scheibe::N,хэрчим,časkkis
3116,Scheibe::N,хэрчим,ča'skes
3117,Scheibe::N,хэрчим,ku´sǩǩ
3118,Scheibe::N,хэрчим,кусськ
3119,Fett::N,өөх,buejtie
3120,Fett::N,өөх,vuodja
3121,Fett::N,өөх,buoidi
3122,Fett::N,өөх,pyei'di
3123,Fett::N,өөх,puõi´dd
3124,Fett::N,өөх,пуййт
3125,Butter::N,тос,voeje
3126,Butter::N,тос,vuodja
3127,Butter::N,тос,vuodja
3128,Butter::N,тос,vuojâ
3129,Butter::N,тос,vuõjj
3130,Butter::N,тос,вӯйй
3131,Öl::N,тос,ålja
3132,Öl::N,тос,ulljo
3133,Öl::N,тос,oalljo
3134,Öl::N,тос,olju
3135,Öl::N,тос,oljo
3136,Öl::N,тос,vuõjj
3137,Öl::N,тос,вӯйй
3138,Salz::N,давс,saelhtie
3139,Salz::N,давс,sállte
3140,Salz::N,давс,sálti
3141,Salz::N,давс,sältti
3142,Salz::N,давс,sä´ltt
3143,Salz::N,давс,сӯлль
3144,Suppe::N,шөл,joptse
3145,Suppe::N,шөл,jupptsa
3146,Suppe::N,шөл,málli
3147,Suppe::N,шөл,määḷi
3148,Suppe::N,шөл,lieṃâ
3149,Suppe::N,шөл,liõmm
3150,Suppe::N,шөл,лӣмм
3151,Honig::N,бал,hååneske
3152,Honig::N,бал,meda
3153,Honig::N,бал,miehta
3154,Honig::N,бал,mietâ
3155,Honig::N,бал,miõtt
3156,Honig::N,бал,мӣдт
3157,Milch::N,сүү,mielhkie
3158,Milch::N,сүү,mielkke
3159,Milch::N,сүү,mielki
3160,Milch::N,сүү,miel'kki
3161,Milch::N,сүү,mie´lǩǩ
3162,Milch::N,сүү,ма̄ййт
3163,Tee::N,цай,löövje
3164,Tee::N,цай,tedja
3165,Tee::N,цай,deadju
3166,Tee::N,цай,čee
3167,Tee::N,цай,teej̣â
3168,Tee::N,цай,čee
3169,Tee::N,цай,чайй
3170,Leder::N,арьс,hovre
3171,Leder::N,арьс,sassne
3172,Leder::N,арьс,náhkki
3173,Leder::N,арьс,leaira
3174,Leder::N,арьс,čevđi
3175,Leder::N,арьс,čåu´dd
3176,Leder::N,арьс,на̄ххьк
3177,Leder::N,савхи,hovre
3178,Leder::N,савхи,sassne
3179,Leder::N,савхи,náhkki
3180,Leder::N,савхи,leaira
3181,Leder::N,савхи,čevđi
3182,Leder::N,савхи,čåu´dd
3183,Leder::N,савхи,на̄ххьк
3184,Wolle::N,ноос,ålloe
3185,Wolle::N,ноос,hullo
3186,Wolle::N,ноос,ullu
3187,Wolle::N,ноос,ullo
3188,Wolle::N,ноос,oll
3189,Wolle::N,ноос,улл
3190,Wolle::N,унгас,ålloe
3191,Wolle::N,унгас,hullo
3192,Wolle::N,унгас,ullu
3193,Wolle::N,унгас,ullo
3194,Wolle::N,унгас,oll
3195,Wolle::N,унгас,улл
3196,Stoff::N,бөс,tyjje
3197,Stoff::N,бөс,gápptás
3198,Stoff::N,бөс,stoaffa
3199,Stoff::N,бөс,ávnnas
3200,Stoff::N,бөс,käägus
3201,Stoff::N,бөс,aaunâs
3202,Stoff::N,бөс,лыййн
3203,Nadel::N,зүү,naaloe
3204,Nadel::N,зүү,nállo
3205,Nadel::N,зүү,nállu
3206,Nadel::N,зүү,nááḷu
3207,Nadel::N,зүү,neu´ll
3208,Nadel::N,зүү,нӣввьл
3209,Faden::N,боолт,laejkie
3210,Faden::N,боолт,hárppo
3211,Faden::N,боолт,árpu
3212,Faden::N,боолт,läigi
3213,Faden::N,боолт,lääi´j
3214,Faden::N,боолт,сӯнн
3215,Faden::N,утас,laejkie
3216,Faden::N,утас,hárppo
3217,Faden::N,утас,árpu
3218,Faden::N,утас,läigi
3219,Faden::N,утас,lääi´j
3220,Faden::N,утас,сӯнн
3221,Knopf::N,товч,balhka
3222,Knopf::N,товч,boallo
3223,Knopf::N,товч,boallu
3224,Knopf::N,товч,puál'lu
3225,Knopf::N,товч,puäll
3226,Knopf::N,товч,пуалл
3227,Knoten::N,зангилаа,tjoelme
3228,Knoten::N,зангилаа,tjuolmma
3229,Knoten::N,зангилаа,čuolbma
3230,Knoten::N,зангилаа,čuol'mâ
3231,Knoten::N,зангилаа,čuõlmm
3232,Knoten::N,зангилаа,чӯллм
3233,Farbe::N,будаг,klaerie
3234,Farbe::N,будаг,ivnne
3235,Farbe::N,будаг,bájnno
3236,Farbe::N,будаг,mola
3237,Farbe::N,будаг,fearga
3238,Farbe::N,будаг,maalâ
3239,Farbe::N,будаг,páinu
3240,Farbe::N,будаг,kälkk
3241,Farbe::N,будаг,по̄а̄ййн
3242,Kleidung::N,хувцас,tyjje
3243,Kleidung::N,хувцас,gárvvo
3244,Kleidung::N,хувцас,bivttas
3245,Kleidung::N,хувцас,piivtâs
3246,Kleidung::N,хувцас,pivoh
3247,Kleidung::N,хувцас,piiutâs
3248,Kleidung::N,хувцас,о̄а̄з
3249,Hemd::N,цамц,sjåarhtoe
3250,Hemd::N,цамц,skirtto
3251,Hemd::N,цамц,báidi
3252,Hemd::N,цамц,päiđi
3253,Hemd::N,цамц,päidd
3254,Hemd::N,цамц,па̄ййт
3255,Kragen::N,зах заам,döörhke
3256,Kragen::N,зах заам,tjiebet
3257,Kragen::N,зах заам,tjehpuris
3258,Kragen::N,зах заам,čeabet
3259,Kragen::N,зах заам,kráva
3260,Kragen::N,зах заам,siä'pulâs
3261,Kragen::N,зах заам,seäp'plõs
3262,Kragen::N,зах заам,ко̄а̄влас
3263,Ärmel::N,ханцуй,sissie
3264,Ärmel::N,ханцуй,sasse
3265,Ärmel::N,ханцуй,soadji
3266,Ärmel::N,ханцуй,suájá
3267,Ärmel::N,ханцуй,suäjj
3268,Ärmel::N,ханцуй,суэйй
3269,Hose::N,өмд,måvhka
3270,Hose::N,өмд,båkså
3271,Hose::N,өмд,buvssat
3272,Hose::N,өмд,puuvsah
3273,Hose::N,өмд,puus
3274,Hose::N,өмд,пукс
3275,Hose::N,өмд,ко̄а̄дтӭ
3276,Gürtel::N,бүс,juvvie
3277,Gürtel::N,бүс,beelhte
3278,Gürtel::N,бүс,avve
3279,Gürtel::N,бүс,getsam
3280,Gürtel::N,бүс,boagán
3281,Gürtel::N,бүс,pooṿij
3282,Gürtel::N,бүс,puäǥǥanj
3283,Gürtel::N,бүс,эвв
3284,Mütze::N,малгай,tjohpe
3285,Mütze::N,малгай,gahper
3286,Mütze::N,малгай,gahpir
3287,Mütze::N,малгай,kappeer
3288,Mütze::N,малгай,keä´p'per
3289,Mütze::N,малгай,кабперь
3290,Mütze::N,бүрх,tjohpe
3291,Mütze::N,бүрх,gahper
3292,Mütze::N,бүрх,gahpir
3293,Mütze::N,бүрх,kappeer
3294,Mütze::N,бүрх,keä´p'per
3295,Mütze::N,бүрх,кабперь
3296,Schuh::N,туфли,gaamege
3297,Schuh::N,туфли,gáma
3298,Schuh::N,туфли,skuovva
3299,Schuh::N,туфли,gáma
3300,Schuh::N,туфли,kaamâ
3301,Schuh::N,туфли,kaammi
3302,Schuh::N,туфли,камаша
3303,Stiefel::N,гутал,steeblege
3304,Stiefel::N,гутал,stiebil
3305,Stiefel::N,гутал,sáhpis
3306,Stiefel::N,гутал,sáppat
3307,Stiefel::N,гутал,steevvil
3308,Stiefel::N,гутал,sa´ppi
3309,Stiefel::N,гутал,са̄ххпе
3310,Ring::N,бөгж,rïngke
3311,Ring::N,бөгж,suormas
3312,Ring::N,бөгж,suorpmas
3313,Ring::N,бөгж,suormâs
3314,Ring::N,бөгж,suõrmâs
3315,Ring::N,бөгж,сӯрмас
3316,Band::N,тууз,baante
3317,Band::N,тууз,bádde
3318,Band::N,тууз,báddi
3319,Band::N,тууз,päddi
3320,Band::N,тууз,liântt
3321,Band::N,тууз,källre´ppiǩ
3322,Band::N,тууз,ля̄ӊӊт
3323,Kamm::N,сам,gaampe
3324,Kamm::N,сам,rájdam
3325,Kamm::N,сам,tjåhkom
3326,Kamm::N,сам,čohkun
3327,Kamm::N,сам,čohhoom
3328,Kamm::N,сам,čååǥǥam
3329,Kamm::N,сам,чоагкь
3330,Spiegel::N,толь,guelmiedahke
3331,Spiegel::N,толь,spiedjil
3332,Spiegel::N,толь,speajal
3333,Spiegel::N,толь,speeijal
3334,Spiegel::N,толь,suei´mkar
3335,Spiegel::N,толь,кыффкэмка̄ррь
3336,Spiegel::N,толь,зе̄ркал
3337,Riemen::N,тасам,györtenje
3338,Riemen::N,тасам,rájppe
3339,Riemen::N,тасам,garttsa
3340,Riemen::N,тасам,lávži
3341,Riemen::N,тасам,läbži
3342,Riemen::N,тасам,läbǯǯ
3343,Riemen::N,тасам,ре̄ммь
3344,Riemen::N,сур,györtenje
3345,Riemen::N,сур,rájppe
3346,Riemen::N,сур,garttsa
3347,Riemen::N,сур,lávži
3348,Riemen::N,сур,läbži
3349,Riemen::N,сур,läbǯǯ
3350,Riemen::N,сур,ре̄ммь
3351,Schnur::N,татлага,gurrie
3352,Schnur::N,татлага,gáras
3353,Schnur::N,татлага,garca
3354,Schnur::N,татлага,orrâ
3355,Schnur::N,татлага,nue´rr
3356,Schnur::N,татлага,нӯррь
3357,Leine::N,оосор,baante
3358,Leine::N,оосор,gájnno
3359,Leine::N,оосор,báddi
3360,Leine::N,оосор,oarra
3361,Leine::N,оосор,läbži
3362,Leine::N,оосор,läbǯǯ
3363,Leine::N,оосор,ла̄ммч
3364,Decke::N,хөнжил,gaptjese
3365,Decke::N,хөнжил,rádno
3366,Decke::N,хөнжил,gåbtjås
3367,Decke::N,хөнжил,tæhppin
3368,Decke::N,хөнжил,govččas
3369,Decke::N,хөнжил,loovdâ
3370,Decke::N,хөнжил,räänn
3371,Decke::N,хөнжил,ра̄нн
3372,Decke::N,хучлага,gaptjese
3373,Decke::N,хучлага,rádno
3374,Decke::N,хучлага,gåbtjås
3375,Decke::N,хучлага,tæhppin
3376,Decke::N,хучлага,govččas
3377,Decke::N,хучлага,loovdâ
3378,Decke::N,хучлага,räänn
3379,Decke::N,хучлага,ра̄нн
3380,Kissen::N,дэр,nalhke
3381,Kissen::N,дэр,guoddá
3382,Kissen::N,дэр,oajvevuolle
3383,Kissen::N,дэр,guoddá
3384,Kissen::N,дэр,bolsttar
3385,Kissen::N,дэр,polster
3386,Kissen::N,дэр,pee´ren
3387,Kissen::N,дэр,pooddâšǩ
3388,Kissen::N,дэр,по̄дэшк
3389,Tuch::N,алчуур,tyjje
3390,Tuch::N,алчуур,tyddja
3391,Tuch::N,алчуур,gådo
3392,Tuch::N,алчуур,liidni
3393,Tuch::N,алчуур,läđđee
3394,Tuch::N,алчуур,re´ppiǩ
3395,Tuch::N,алчуур,ree´ppiǩ
3396,Tuch::N,алчуур,ребпехь
3397,Tuch::N,даавуу,tyjje
3398,Tuch::N,даавуу,tyddja
3399,Tuch::N,даавуу,gådo
3400,Tuch::N,даавуу,liidni
3401,Tuch::N,даавуу,läđđee
3402,Tuch::N,даавуу,re´ppiǩ
3403,Tuch::N,даавуу,ree´ppiǩ
3404,Tuch::N,даавуу,ребпехь
3405,Handtuch::N,алчуур,njaamelijnie
3406,Handtuch::N,алчуур,sigárdahka
3407,Handtuch::N,алчуур,sihkaldat
3408,Handtuch::N,алчуур,siholdâs
3409,Handtuch::N,алчуур,seekkldõs
3410,Handtuch::N,алчуур,u´tree´lniǩ
3411,Handtuch::N,алчуур,отеральнэхьк
3412,Kraft::N,чадал,faamoe
3413,Kraft::N,чадал,fábmo
3414,Kraft::N,чадал,fápmu
3415,Kraft::N,чадал,fááṃu
3416,Kraft::N,чадал,viõkk
3417,Kraft::N,чадал,вӣгк
3418,Kraft::N,хүч,faamoe
3419,Kraft::N,хүч,fábmo
3420,Kraft::N,хүч,fápmu
3421,Kraft::N,хүч,fááṃu
3422,Kraft::N,хүч,viõkk
3423,Kraft::N,хүч,вӣгк
3424,Stärke::N,эрч,vieksiesvoete
3425,Stärke::N,эрч,gievrrudahka
3426,Stärke::N,эрч,gievrrodus
3427,Stärke::N,эрч,veahka
3428,Stärke::N,эрч,vuoibmi
3429,Stärke::N,эрч,viek'sâvuotâ
3430,Stärke::N,эрч,viõkk
3431,Stärke::N,эрч,са̄м
3432,Stärke::N,эрч,вӣгк
3433,Stärke::N,тэнхээ,vieksiesvoete
3434,Stärke::N,тэнхээ,gievrrudahka
3435,Stärke::N,тэнхээ,gievrrodus
3436,Stärke::N,тэнхээ,veahka
3437,Stärke::N,тэнхээ,vuoibmi
3438,Stärke::N,тэнхээ,viek'sâvuotâ
3439,Stärke::N,тэнхээ,viõkk
3440,Stärke::N,тэнхээ,са̄м
3441,Stärke::N,тэнхээ,вӣгк
3442,Gesundheit::N,бие,healsoe
3443,Gesundheit::N,бие,starne
3444,Gesundheit::N,бие,hælsso
3445,Gesundheit::N,бие,varresvuohta
3446,Gesundheit::N,бие,dearvvasvuohta
3447,Gesundheit::N,бие,tie'rvâsvuotâ
3448,Gesundheit::N,бие,tiõrvâsvuõtt
3449,Gesundheit::N,бие,тӣрвасвӯдт
3450,Gesundheit::N,эрүүл мэнд,healsoe
3451,Gesundheit::N,эрүүл мэнд,starne
3452,Gesundheit::N,эрүүл мэнд,hælsso
3453,Gesundheit::N,эрүүл мэнд,varresvuohta
3454,Gesundheit::N,эрүүл мэнд,dearvvasvuohta
3455,Gesundheit::N,эрүүл мэнд,tie'rvâsvuotâ
3456,Gesundheit::N,эрүүл мэнд,tiõrvâsvuõtt
3457,Gesundheit::N,эрүүл мэнд,тӣрвасвӯдт
3458,Krankheit::N,эмгэг,skïemtjelasse
3459,Krankheit::N,эмгэг,skihpudahka
3460,Krankheit::N,эмгэг,dávdda
3461,Krankheit::N,эмгэг,vihke
3462,Krankheit::N,эмгэг,dávda
3463,Krankheit::N,эмгэг,tavdâ
3464,Krankheit::N,эмгэг,puá'cuvuotâ
3465,Krankheit::N,эмгэг,kõpp
3466,Krankheit::N,эмгэг,puõccmoš
3467,Krankheit::N,эмгэг,кэ̄бп
3468,Schmerz::N,өвчин,haerhpie
3469,Schmerz::N,өвчин,bávtjas
