,Concept_ID,ku,fi
810,wegen::PRP,ji ber,takia
811,wegen::PRP,ji ber,vuoksi
812,dies::PRN,ev,tämä
813,das::PRN,ev,se
814,alles::PRN,hemû,kaikki
815,ich::PRN,ez,minä
816,du::PRN,tu,sinä
817,er::PRN,wî,hän
818,wir::PRN,êm,me
819,ihr::PRN,hûn,te
820,sie::PRN,we,he
821,was::FPRN,çi,mikä
822,wer::FPRN,ki,ken
823,wer::FPRN,ki,kuka
824,wo::FADV,li ku dere,missä
825,wohin::FADV,li ku dere,mihin
826,wie::FADV,çawa,miten
827,wie::FADV,çawa,kuinka
828,warum::FADV,çima,miksi
829,wieviel::FNUM,çend,paljonko
830,wieviel::FNUM,çend,kuinka paljon
831,eins::NUM,yek,yksi
832,zwei::NUM,didu,kaksi
833,drei::NUM,sisê,kolme
834,vier::NUM,çar,neljä
835,fünf::NUM,penç,viisi
836,sechs::NUM,şeş,kuusi
837,sieben::NUM,heft,seitsemän
838,acht::NUM,heşt,kahdeksan
839,neun::NUM,neh,yhdeksän
840,zehn::NUM,deh,kymmenen
841,elf::NUM,yazdeh,yksitoista
842,zwölf::NUM,diwazdeh,kaksitoista
843,zwanzig::NUM,bîst,kaksikymmentä
844,dreißig::NUM,sih,kolmekymmentä
845,vierzig::NUM,çil,neljäkymmentä
846,fünfzig::NUM,pençi,viisikymmentä
847,sechzig::NUM,şêst,kuusikymmentä
848,siebzig::NUM,heftê,seitsemänkymmentä
849,achtzig::NUM,heştê,kahdeksankymmentä
850,neunzig::NUM,nod,yhdeksänkymmentä
851,hundert::NUM,sêd,sata
852,tausend::NUM,hezar,tuhat
853,und::CNJ,û,ja
854,oder::CNJ,an,tai
855,oder::CNJ,yan,tai
856,stehen::V,sekinîn,seisoa
857,sitzen::V,rûniştin,istua
858,liegen::V,paldan,maata
859,hängen::V,darve kirin,riippua
860,werden::V,bûn,tulla
861,werden::V,bûn,joutua
862,passieren::V,hatin holê,sattua
863,passieren::V,hatin holê,tapahtua
864,passieren::V,hatin serê kesî,sattua
865,passieren::V,hatin serê kesî,tapahtua
866,beginnen::V,li dest pêkirin,alkaa
867,enden::V,xalas bû,loppua
868,enden::V,xalas bû,päättyä
869,wechseln::V,guherandin,vaihtua
870,wechseln::V,guherandin,vaihdella
871,wechseln::V,dêgiş kirin,vaihtua
872,wechseln::V,dêgiş kirin,vaihdella
873,aufgehen[Sonne]::V,hilatin,nousta
874,untergehen[Sonne]::V,çun ava,laskea
875,scheinen[Sonne]::V,şewk de,paistaa
876,donnern::V,gire-gir,jyristä
877,wehen::V,ba le de,tuulla
878,wehen::V,ba le de,puhaltaa
879,strömen::V,xwe girtin,virrata
880,fließen::V,herikîn,valua
881,fließen::V,herikîn,juosta
882,sich drehen::V,xwe zivirandin,pyöriä
883,schwanken::V,hejandin,horjua
884,schwingen::V,libakirin,heilua
885,schwingen::V,libakirin,värähdellä
886,fallen::V,ketin,pudota
887,fallen::V,ketin,langeta
888,brennen::V,şewitîn,palaa
889,rauchen::V,kişandin,savuta
890,regnen::V,bahran tê,sataa
891,gefrieren::V,qefilandin,jäätyä
892,tauen::V,helandin,sulaa
893,schmelzen::V,helandin,sulaa
894,trocknen::V,zuwabûn,kuivua
895,sieden::V,kelîn,kiehua
896,faulen::V,xerabûn,mädätä
897,verfaulen::V,xerabûn,mädätä
898,verfaulen::V,xerabûn,mädäntyä
899,reißen::V,jêkirin,revetä
900,versinken::V,xerq bûn,upota
901,versinken::V,xerq bûn,vajota
902,vergehen::V,derbas bûn,kulua
903,erscheinen::V,peyda bûn,ilmestyä
904,verschwinden::V,wendabûn,kadota
905,sinken::V,noq bûn,vajota
906,abnehmen::V,kêm bûn,vähetä
907,zunehmen::V,qelew bûn,kasvaa
908,zunehmen::V,qelew bûn,lisääntyä
909,steigen::V,hildan,nousta
910,wachsen::V,mezin bûn,kasvaa
911,glänzen::V,biriqîn,kiiltää
912,funkeln::V,çikisîn,kipinöidä
913,lärmen::V,guşîn,meluta
914,läuten::V,lê de,soida
915,klingeln::V,sîl dan,soida
916,klingeln::V,ringerin,soida
917,klirren::V,zingzing hat,kalista
918,brausen::V,guşîn,kohista
919,rauschen::V,guşîn,kohista
920,klingen::V,deng pe ketin,soida
921,bellen::V,kewtîn,haukkua
922,heulen::V,ûrîn,ulvoa
923,blasen::V,puf kirin,puhaltaa
924,pfeifen::V,fîkandin,viheltää
925,schreien::V,qîrîn,kirkua
926,stöhnen::V,nalîn,voihkia
927,zittern::V,hejîn,vapista
928,leben::V,jihîn,elää
929,geboren werden::V,hatin dinyê,syntyä
930,geboren werden::V,bûn,syntyä
931,atmen::V,hilmijîn,hengittää
932,trinken::V,vexwarin,juoda
933,essen::V,xwarin,syödä
934,schlucken::V,daqulbandin,niellä
935,müde werden::V,betilîln,uupua
936,müde werden::V,qerimîn,uupua
937,einschlafen::V,razan,uinahtaa
938,schlafen::V,razan,maata
939,schlafen::V,razan,nukkua
940,schlafen::V,razandin,maata
941,schlafen::V,razandin,nukkua
942,aufwachen::V,şiyarbûn,herätä
943,aufstehen::V,rabûn,nousta
944,aufstehen::V,rabûn,nousta ylös
945,sich erholen::V,baş bûn,levätä
946,krank werden::V,nexweş kêt,sairastua
947,krank sein::V,nexweş bû,potea
948,krank sein::V,nexweş bû,sairastaa
949,schmerzen::V,êşandin,särkeä
950,schmerzen::V,êşandin,kivistää
951,husten::V,kuxin,yskiä
952,genesen::V,baş bûn,toipua
953,sterben::V,mirin,kuolla
954,umkommen::V,mirin,saada surmansa
955,umkommen::V,mirin,kuolla
956,sich bewegen::V,leqîn,liikkua
957,sich rühren::V,leqîn,liikahtaa
958,sich erheben::V,rabûn,nousta
959,sich setzen::V,runiştin,istuutua
960,hinfallen::V,kêtin,kaatua
961,laufen::V,meşîn,kävellä
962,schreiten::V,meşkirin,astua
963,schreiten::V,meşkirin,astella
964,spazierengehen::V,gerandin,kävellä
965,eilen::V,lezandin,kiirehtiä
966,sich beeilen::V,zûkirin,kiirehtiä
967,sich beeilen::V,zûkirin,olla kiireissään
968,sausen::V,fîzîn,rynnätä
969,sausen::V,fîzîn,viilettää
970,rennen::V,baz dan,juosta
971,springen::V,hilpekîn,hypätä
972,klettern::V,hilperikîn,kiivetä
973,schaukeln::V,lorandin,kiikkua
974,kriechen::V,xuşandin,ryömiä
975,schwimmen::V,avjenîn,uida
976,tauchen::V,qutxuyardin,sukeltaa
977,tauchen::V,noqîn,sukeltaa
978,rudern::V,qaîq ajotin,soutaa
979,fahren::V,ajotin,ajaa
980,fahren::V,ajotin,kulkea
981,fliegen::V,firîn,lentää
982,gehen::V,çûn,käydä
983,weggehen::V,çûn,lähteä
984,weggehen::V,çûn,poistua
985,abfahren::V,çûyin,lähteä
986,anhalten::V,rawestîn,pysähtyä
987,anhalten::V,rawestîn,seisahtua
988,hineingehen::V,ketin hundir,mennä sisään
989,eintreten::V,têketin,astua sisään
990,kommen::V,hatin,tulla
991,ankommen::V,gihan,saapua
992,ankommen::V,gihîştin,saapua
993,zurückkommen::V,vegerandin,palata
994,bleiben::V,sekinîn,jäädä
995,bleiben::V,sekinîn,viipyä
996,warten::V,payîn,odottaa
997,erwarten::V,payîn,odottaa
998,suchen::V,lêgerîn,etsiä
999,finden::V,peyda kirin,löytää
1000,versuchen::V,çeribandin,yrittää
1001,vorbereiten::V,amade kirin,valmistaa
1002,lieben::V,hez kirin,pitää
1003,lieben::V,hez kirin,rakastaa
1004,mögen::V,dil kirin,pitää
1005,mögen::V,dil kirin,tykätä
1006,lachen::V,kenîn,nauraa
1007,rühren::V,hêjan,liikuttaa
1008,weinen::V,girîn,itkeä
1009,schimpfen::V,pevçûn,haukkua
1010,sich ärgern::V,enirîn,suuttua
1011,sich fürchten::V,tirsîn,pelätä
1012,fürchten::V,tirsin,pelätä
1013,fliehen::V,bazdan,paeta
1014,flüchten::V,revîn,paeta
1015,sehen::V,dîtin,nähdä
1016,anschauen::V,sêr kirin,katsoa
1017,ansehen::V,hesibandin,katsoa
1018,hören::V,guhdar jirin,kuulla
1019,zuhören::V,guhdarî kirin,kuunnella
1020,probieren::V,tehm kirin,maistaa
1021,riechen::V,bihn kirin,haistaa
1022,fühlen::V,hîs kirin,tuntea
1023,scheinen::V,xoyer kir,tuntua
1024,zu sehen sein::V,diyar bûn,näkyä
1025,vernehmen::V,bihîstin,kuulla
1026,frieren::V,qerişîn,palella
1027,tun::V,kirin,tehdä
1028,können::V,karin,osata
1029,wollen::V,xwestîn,tahtoa
1030,anfangen::V,dest pêkirin,ruveta
1031,anfangen::V,dest pêkirin,aloittaa
1032,beenden::V,xelas kirin,lopettaa
1033,aufhören::V,xelas kirin,loppua
1034,gelingen::V,çe bûn,onnistua
1035,geraten::V,qewîmîn,sujua
1036,geraten::V,qewîmîn,joutua
1037,öffnen::V,vekirin,avata
1038,öffnen::V,vekirin,aukaista
1039,schließen::V,girtin,sulkea
1040,stellen::V,danîn,panna
1041,stellen::V,danîn,asettaa
1042,setzen::V,rûniştin,panna
1043,setzen::V,rûniştin,istuttaa
1044,legen::V,danîn,panna
1045,legen::V,danîn,asettaa
1046,legen::V,razandin,panna
1047,legen::V,razandin,asettaa
1048,berühren::V,lêketin,koskea
1049,berühren::V,lêketin,koskettaa
1050,verbinden::V,anîn pê,liittää
1051,verbinden::V,anîn pê,yhdistää
1052,bedecken::V,sergirtin,kattaa
1053,bedecken::V,sergirtin,peittää
1054,aufhängen::V,aliqandin,ripustaa
1055,anzünden::V,pêxistin,sytyttää
1056,aufheben::V,hildan,ylös nostaa
1057,aufheben::V,hildan,nostaa
1058,zurücklassen::V,hiştin,jättää
1059,zurücklassen::V,vehiştin,jättää
1060,verlieren::V,wendakirin,kadottaa
1061,fallen lassen::V,xistin bixe,pudottaa
1062,fallen lassen::V,xistin,pudottaa
1063,machen::V,kirin,tehdä
1064,machen::V,çêkirin,tehdä
1065,herstellen::V,çê kirin,tuottaa
1066,herstellen::V,çê kirin,valmistaa
1067,herstellen::V,peyda kirin,tuottaa
1068,herstellen::V,peyda kirin,valmistaa
1069,bauen::V,lêkirin,rakentaa
1070,reparieren::V,veherînerîn,korjata
1071,verbessern::V,sererastkirin,parantaa
1072,ändern::V,degiş kirin,muuttaa
1073,graben::V,kolandin,kaivaa
1074,beugen::V,tewîn,taivuttaa
1075,beugen::V,xwar kirin,taivuttaa
1076,biegen::V,tewandin,taivuttaa
1077,biegen::V,xwarkirin,taivuttaa
1078,drehen::V,fitilandin,kääntää
1079,wenden::V,zivîrin,kääntää
1080,umdrehen::V,vegerandin,kääntää
1081,heben::V,hildan,nostaa
1082,heben::V,hildan,kohottaa
1083,hochheben::V,hildan,nostaa
1084,ergreifen::V,dest avêtin,tarttua
1085,halten::V,hîştin,pitää
1086,halten::V,sekinîn,pitää
1087,drücken::V,pêl kirin,painaa
1088,drücken::V,pêl kirin,puristaa
1089,schieben::V,damdan,työntää
1090,kratzen::V,xurandin,raapia
1091,lecken::V,alastin,nuolla
1092,beißen::V,gez kirin,purra
1093,abreißen::V,hilşandin,repiä
1094,abschneiden::V,jêkirin,leikata poikki
1095,abschneiden::V,jêkirin,leikata
1096,binden::V,girêdan,sitoa
1097,stecken::V,têxistin,pistää
1098,brechen::V,şikandin,murtaa
1099,klopfen::V,kutandin,koputtaa
1100,klopfen::V,kutandin,kolkuttaa
1101,hauen::V,li dan,lyödä
1102,kleben::V,zeliqîn,liimata
1103,kleben::V,şirêz kirin,liimata
1104,reiben::V,firikandin,hieroa
1105,reiben::V,firikandin,hangata
1106,streichen::V,bax dan,sivellä
1107,schleifen::V,çarkirin,hioa
1108,schneiden::V,jêkirin,leikata
1109,rütteln::V,hejandin,ravistaa
1110,schütteln::V,daweşîn,pudistaa
1111,schwenken::V,têwdan,heiluttaa
1112,schütten::V,rijandin,kaataa
1113,füllen::V,dagirtin,täyttää
1114,einwickeln::V,pêçandin,kääriä
1115,tragen::V,kişandin,kantaa
1116,tragen::V,rajtin,kantaa
1117,schleppen::V,kişandin,raahata
1118,ziehen::V,kişandin,vetää
1119,aufbewahren::V,hilandin,säilyttää
1120,werfen::V,avêtin,viskata
1121,fangen::V,sem kirin,napata
1122,fangen::V,sem kirin,ottaa kiinni
1123,fangen::V,girtin,napata
1124,fangen::V,girtin,ottaa kiinni
1125,packen::V,pê girtin,tarttua
1126,verstecken::V,hîlanin,kätkeä
1127,verstecken::V,hîlanin,piilottaa
1128,teilen::V,parvekirin,jakaa
1129,schicken::V,şandin,lähettää
1130,bringen::V,anîn,viedä
1131,bringen::V,birin,viedä
1132,hinzufügen::V,dan ser,lisätä
1133,hinzufügen::V,li tiştekî zêde kirin,lisätä
1134,bekommen::V,standin,saada
1135,erhalten::V,standin,saada
1136,nehmen::V,girtin,ottaa
1137,wählen::V,ray dan,valita
1138,auswählen::V,bijartin,valikoida
1139,bewahren::V,rê li ber girtin,säilyttää
1140,bewahren::V,lê xwedî derketin,säilyttää
1141,behindern::V,bara wi,estää
1142,verderben::V,heram bûn,pilata
1143,verderben::V,heram bûn,turmella
1144,beschädigen::V,xerab kirin,vioittaa
1145,beschädigen::V,xerab kirin,vahingoittaa
1146,zerbrechen::V,şikênandin,rikkoa
1147,zerbrechen::V,perçe kirin,rikkoa
1148,zerreißen::V,qelişandin,repiä rikki
1149,zerreißen::V,qelişandin,repiä palasiksi
1150,zerstören::V,hilşandin,hävittää
1151,verbrennen::V,şewitandin,polttaa
1152,geben::V,dan,antaa
1153,geben::V,dayin,antaa
1154,reichen::V,besbûn,ojentaa
1155,reichen::V,têrkirin,ojentaa
1156,schenken::V,diyarî kirin,lahjoittaa
1157,versprechen::V,soz dan,luvata
1158,wünschen::V,dil kirin,toivottaa
1159,loben::V,pesinandin,ylistää
1160,küssen::V,maçkirin,suudella
1161,wiegen::V,lorandin,tuudittaa
1162,wiegen::V,lorandin,keinuttaa
1163,wiegen::V,wezinandin,tuudittaa
1164,wiegen::V,wezinandin,keinuttaa
1165,zudecken::V,nixumandin,peittää
1166,wecken::V,bixwe hesandin,herättää
1167,zeigen::V,şanîdan,näyttää
1168,zeigen::V,şanîdan,osoittaa
1169,führen::V,raber kirin,johdattaa
1170,lehren::V,hîn kirin,opettaa
1171,unterrichten::V,ders dan,opettaa
1172,aufziehen::V,mesinkirin,kasvattaa
1173,leiten::V,rêberî kirin,johtaa
1174,antreiben::V,bezandin,hoputtaa
1175,lassen::V,berdan,antaa
1176,lassen::V,hiştin,antaa
1177,einladen::V,dawet kirin,kutsua
1178,vereinigen::V,bi yek kirin,yhdistää
1179,besuchen::V,mêvan bûn,vierailla
1180,treffen::V,rast hatin,tavata
1181,sich versammeln::V,li hev çivîn,kokoontua
1182,spielen::V,listin,pelata
1183,spielen::V,listin,leikkiä
1184,singen::V,stran,laulaa
1185,tanzen::V,reqisîn,tanssia
1186,sich trennen::V,hew berdan,erota
1187,verlassen::V,tanê hişt,jättää
1188,verlassen::V,bêkes,jättää
1189,retten::V,rihakirin,pelastaa
1190,bewachen::V,raçavkirin,vartioida
1191,schützen::V,hemet kirin,suojella
1192,verteidigen::V,paraztin,puolustaa
1193,sich schlagen::V,li hev bezîn,tapella
1194,schießen::V,agir kirin,ampua
1195,siegen::V,biser ketin,voittaa
1196,ärgern::V,xeyirandin,ärsyttää
1197,schlagen::V,lêdan,lyödä
1198,schlagen::V,lêxistin,lyödä
1199,treten::V,têlekirin,potkaista
1200,stechen::V,têrekirin,pistää
1201,stoßen::V,lêketin,sysätä
1202,stoßen::V,lêketin,työntää
1203,stehlen::V,dizîn,varastaa
1204,stehlen::V,dizî birin,varastaa
1205,stören::V,aciz kirin,häiritä
1206,belästigen::V,li tela yeki ketin,häiritä
1207,verbergen::V,veşartin,kätkeä
1208,verbergen::V,kemîndanîn,kätkeä
1209,täuschen::V,xapandin,harhauttaa
1210,täuschen::V,lê zexeli kirin,harhauttaa
1211,betrügen::V,xapandin,pettää
1212,betrügen::V,xapandin,petkuttaa
1213,töten::V,kûştin,tappaa
1214,wohnen::V,rûniştin,asua
1215,arbeiten::V,kar kirin,tehdä työtä
1216,arbeiten::V,kar kirin,työskennellä
1217,arbeiten::V,şêxulin,tehdä työtä
1218,arbeiten::V,şêxulin,työskennellä
1219,sammeln::V,komkirin,koota
1220,sammeln::V,komkirin,kerätä
1221,pflücken::V,çinîn,poimia
1222,jagen::V,nêçîr kirin,metsästää
1223,fischen::V,masî girtin,kalastaa
1224,fassen::V,pê girtin,pyydystää
1225,fassen::V,pê girtin,saalistaa
1226,fassen::V,sêm kirin,pyydystää
1227,fassen::V,sêm kirin,saalistaa
1228,hüten::V,hei jê man,paimentaa
1229,treiben::V,bêherandin,ajaa
1230,anbinden::V,tewilandin,kytkeä
1231,füttern::V,xwarine dan lê,ruokkia
1232,melken::V,dotin,lypsää
1233,hacken::V,kolandin,hakata
1234,gießen::V,av dan,kastella
1235,reifen::V,kemilîn,kypsyä
1236,zubereiten::V,çe kirin,valmistaa
1237,kochen::V,xwarin çe kirin,keittää
1238,kochen::V,kelandin,keittää
1239,backen::V,pijandin,leipoa
1240,braten::V,qelandin,paistaa
1241,braten::V,sor kirin,paistaa
1242,umrühren::V,têvdan,hämmentää
1243,stricken::V,hûnan,kutoa
1244,stricken::V,hûnan,neuloa
1245,nähen::V,kêl kirin,ommella
1246,färben::V,boyax kirin,värjätä
1247,färben::V,boyax kirin,värittää
1248,reinigen::V,paqijkirin,puhdistaa
1249,waschen::V,şuştin,pestä
1250,abwischen::V,pakîj kirin,pyyhkiä
1251,spülen::V,şuştin,huuhtoa
1252,fegen::V,maliştin,pyyhkäistä
1253,kehren::V,maliştin,lakaista
1254,baden::V,serîşûştin,kylpeä
1255,sich waschen::V,serîşûştin,peseytyä
1256,ausziehen::V,jê kirin,riisua
1257,anziehen::V,pê kirin,pukea ylleen
1258,sich anziehen::V,xwe kirin,pukeutua
1259,kämmen::V,şeh kirin,kammata
1260,schmücken::V,xemilandin,koristaa
1261,schmücken::V,xemilandin,kaunistaa
1262,sagen::V,gotin,sanoa
1263,sagen::V,peyivîn,sanoa
1264,sprechen::V,peyivîn,puhua
1265,reden::V,axaftin,keskustella
1266,sich unterhalten::V,hev biştaxilin,jutella
1267,fragen::V,pirsîn,kysyä
1268,fragen::V,pirs kirin,kysyä
1269,bitten::V,tika kirin,pyytää
1270,erzählen::V,behs kirin,kertoa
1271,mitteilen::V,vegotin,ilmoittaa
1272,nennen::V,bi nav kirin,kutsua
1273,nennen::V,bi nav kirin,nimittää
1274,rufen::V,bakirin,kutsua
1275,prahlen::V,pesnê xwe dan,kerskailla
1276,übersetzen::V,qulibandin,kääntää
1277,übersetzen::V,derbas kirin,kääntää
1278,denken::V,fikirîn,miettiä
1279,denken::V,fikirîn,ajatella
1280,glauben::V,bawer bûn,uskoa
1281,bemerken::V,bala xwe dan,huomata
1282,bemerken::V,çac lê ketin,huomata
1283,erkennen::V,pêhesîn,tunnistaa
1284,begreifen::V,fêmkirin,ymmärtää
1285,verstehen::V,fêmkirin,ymmärtää
1286,lernen::V,halmandin,oppia
1287,lernen::V,fêrbun,oppia
1288,wissen::V,zanîn,tietää
1289,sich erinnern an::V,bir bûn,muistaa
1290,vergessen::V,ji bir kirin,unohtaa
1291,messen::V,pê kanîn,mitata
1292,zählen::V,hejmardin,laskea
1293,rechnen::V,hesibandin,laskea
1294,lesen::V,xwendin,lukea
1295,malen::V,rengandin,maalata
1296,malen::V,boyax kirin,maalata
1297,zeichnen::V,işaret kirin,piirtää
1298,zeichnen::V,işaret kirin,piirustaa
1299,schreiben::V,nivîsandin,kirjoittaa
1300,besitzen::V,hebûn,omistaa
1301,kaufen::V,kirîn,ostaa
1302,verkaufen::V,firotin,myydä
1303,bezahlen::V,pere dan,maksaa
1304,zahlen::V,pere dan,maksaa
1305,zahlen::V,dayin,maksaa
1306,beherrschen::V,zebt kirin,hallita
1307,beherrschen::V,hukim kirin,hallita
1308,ertragen::V,bihêzkirin,kestää
