,Concept_ID,be,pt
839,ihr::PRN,вы,vocês
840,sie::PRN,яны,eles
841,was::FPRN,што,quê
842,wer::FPRN,хто,quem
843,wo::FADV,дзе,onde
844,wohin::FADV,куды,aonde
845,wohin::FADV,куды,para onde
846,wie::FADV,як,como
847,warum::FADV,чаму,porquê
848,warum::FADV,чаму,por que
849,wieviel::FNUM,колькі,quanto
850,eins::NUM,адзін,um
851,zwei::NUM,два,dois
852,drei::NUM,тры,três
853,vier::NUM,чатыры,quatro
854,fünf::NUM,пяць,cinco
855,sechs::NUM,шесць,seis
856,sieben::NUM,сем,sete
857,acht::NUM,восем,oito
858,neun::NUM,дзевяць,nove
859,zehn::NUM,дзесяць,dez
860,elf::NUM,адзінаццаць,onze
861,zwölf::NUM,дванаццаць,doze
862,zwanzig::NUM,дваццаць,vinte
863,dreißig::NUM,трыццаць,trinta
864,vierzig::NUM,сорак,quarenta
865,fünfzig::NUM,пядзесят,cinquenta
866,sechzig::NUM,шесдзесят,sessenta
867,siebzig::NUM,семдзесят,setenta
868,achtzig::NUM,восемдзесят,oitenta
869,neunzig::NUM,дзевяноста,noventa
870,hundert::NUM,сто,cem
871,hundert::NUM,сто,cento
872,tausend::NUM,тысяча,mil
873,und::CNJ,і,e
874,und::CNJ,ды,e
875,oder::CNJ,або,ou
876,stehen::V,стаяць,estar em pé
877,sitzen::V,сядзець,estar sentado
878,liegen::V,ляжаць,jazer
879,liegen::V,ляжаць,estar deitado
880,hängen::V,вісець,pender
881,hängen::V,вісець,estar pendurado
882,werden::V,стаць,tornar-se
883,werden::V,зрабіцца,tornar-se
884,passieren::V,трапіцца,acontecer
885,beginnen::V,пачацца,começar
886,enden::V,кончыцца,acabar
887,enden::V,кончыцца,terminar
888,wechseln::V,мяняцца,variar
889,wechseln::V,мяняцца,alternar
890,aufgehen[Sonne]::V,узысці,nascer
891,untergehen[Sonne]::V,зайсці,pôr-se
892,scheinen[Sonne]::V,свяціць,brilhar
893,donnern::V,грымець,trovejar
894,wehen::V,дзьмуць,soprar
895,strömen::V,ліцца,correr
896,fließen::V,цячы,fluir
897,sich drehen::V,круціцца,girar
898,sich drehen::V,варочацца,girar
899,schwanken::V,хістацца,oscilar
900,schwingen::V,гайдацца,vibrar
901,schwingen::V,калыхацца,vibrar
902,fallen::V,падаць,cair
903,brennen::V,гарэць,arder
904,rauchen::V,дымець,fumegar
905,regnen::V,дажджыць,chover
906,gefrieren::V,замерзнуць,gelar
907,gefrieren::V,замерзнуць,congelar
908,tauen::V,раставаць,derreter
909,tauen::V,раставаць,descongelar
910,schmelzen::V,плавіцца,fundir-se
911,trocknen::V,сохнуць,secar
912,sieden::V,кіпець,ferver
913,faulen::V,гнісці,estragar-se
914,verfaulen::V,згнісці,apodrecer
915,reißen::V,ірвацца,romper-se
916,versinken::V,тануць,afundar-se
917,vergehen::V,праходзіць,passar
918,erscheinen::V,зʼявіцца,aparecer
919,verschwinden::V,знікнуць,desaparecer
920,sinken::V,спадаць,descer
921,abnehmen::V,паменшыцца,diminuir
922,abnehmen::V,паменшыцца,decrescer
923,zunehmen::V,павялічвацца,crescer
924,zunehmen::V,павялічвацца,aumentar
925,steigen::V,паднімацца,subir
926,wachsen::V,расці,crescer
927,glänzen::V,блішчаць,brilhar
928,funkeln::V,бліскаць,cintilar
929,lärmen::V,шумець,fazer barulho
930,läuten::V,званіць,chocalhar
931,klingeln::V,званіць,tocar
932,klirren::V,бразгаць,tinir
933,brausen::V,бушаваць,bramar
934,rauschen::V,шастаць,murmurar
935,rauschen::V,шастаць,rumorejar
936,klingen::V,гучаць,soar
937,bellen::V,брахаць,ladrar
938,heulen::V,выць,uivar
939,blasen::V,дзьмухнуць,soprar
940,pfeifen::V,свістаць,assobiar
941,schreien::V,крычаць,gritar
942,stöhnen::V,стагнаць,gemer
943,zittern::V,дрыжаць,tremer
944,leben::V,жыць,viver
945,geboren werden::V,нарадзіцца,nascer
946,atmen::V,дыхаць,respirar
947,trinken::V,піць,beber
948,essen::V,есці,comer
949,schlucken::V,глытаць,engolir
950,müde werden::V,стаміцца,cansar-se
951,einschlafen::V,заснуць,adormecer
952,schlafen::V,спаць,dormir
953,aufwachen::V,рассыпацца,acordar
954,aufstehen::V,устаць,levantar-se
955,sich erholen::V,адпачываць,descansar
956,krank werden::V,захварэць,adoecer
957,krank werden::V,захварэць,ficar doente
958,krank sein::V,хварэць,estar doente
959,schmerzen::V,балець,doer
960,husten::V,кашляць,tossir
961,genesen::V,паправіцца,convalescer
962,genesen::V,паздаравець,convalescer
963,sterben::V,памерці,morrer
964,umkommen::V,загінуць,perecer
965,sich bewegen::V,рухацца,mover-se
966,sich rühren::V,варушыцца,mexer-se
967,sich erheben::V,устаць,levantar-se
968,sich setzen::V,сесці,sentar-se
969,hinfallen::V,упасці,cair
970,laufen::V,хадзіць,andar
971,laufen::V,хадзіць,caminhar
972,schreiten::V,шагаць,andar
973,schreiten::V,шагаць,caminhar
974,schreiten::V,крочыць,andar
975,schreiten::V,крочыць,caminhar
976,spazierengehen::V,гуляць,passear
977,eilen::V,спяшацца,apressar-se
978,sich beeilen::V,спяшацца,apressar-se
979,sich beeilen::V,спяшацца,despachar-se
980,sausen::V,імчацца,correr
981,rennen::V,бегаць,correr
982,springen::V,скакаць,saltar
983,klettern::V,лазіць,trepar
984,schaukeln::V,гайдацца,baloiçar
985,kriechen::V,поўзаць,rastejar
986,kriechen::V,поўзаць,arrastar-se
987,schwimmen::V,плаваць,nadar
988,tauchen::V,ныраць,mergulhar
989,rudern::V,веславаць,remar
990,fahren::V,ехаць,ir
991,fliegen::V,лятаць,voar
992,gehen::V,ісці,ir
993,gehen::V,ісці,andar
994,weggehen::V,пайсці,partir
995,weggehen::V,пайсці,ir-se embora
996,abfahren::V,адʼяжджаць,sair
997,abfahren::V,адʼяжджаць,partir
998,anhalten::V,спыніцца,parar
999,anhalten::V,затрымацца,parar
1000,hineingehen::V,уваходзіць,entrar
1001,eintreten::V,увайсці,entrar
1002,kommen::V,прыйсці,vir
1003,ankommen::V,прыбыць,chegar
1004,zurückkommen::V,вярнуцца,voltar
1005,zurückkommen::V,вярнуцца,regressar
1006,bleiben::V,застацца,ficar
1007,bleiben::V,застацца,permanecer
1008,warten::V,чакаць,esperar
1009,erwarten::V,чакаць,esperar
1010,erwarten::V,чакаць,aguardar
1011,suchen::V,шукаць,buscar
1012,suchen::V,шукаць,procurar
1013,finden::V,знайсці,achar
1014,finden::V,знайсці,encontrar
1015,versuchen::V,прабаваць,tentar
1016,vorbereiten::V,падрыхтаваць,preparar
1017,lieben::V,кахаць,amar
1018,lieben::V,кахаць,querer
1019,mögen::V,любіць,gostar de
1020,lachen::V,смяяцца,rir
1021,lachen::V,смяяцца,rir-se
1022,rühren::V,расчуліць,comover
1023,weinen::V,плакаць,chorar
1024,schimpfen::V,лаяцца,ralhar
1025,sich ärgern::V,сердаваць,zangar-se
1026,sich fürchten::V,баяцца,ter medo de
1027,sich fürchten::V,баяцца,ter receio de
1028,fürchten::V,баяцца,temer
1029,fürchten::V,баяцца,recear
1030,fliehen::V,уцякаць,fugir
1031,flüchten::V,уцячы,refugiar-se
1032,sehen::V,бачыць,ver
1033,anschauen::V,паглядзець,olhar
1034,ansehen::V,глядзець,mirar
1035,hören::V,чуць,ouvir
1036,zuhören::V,слухаць,escutar
1037,probieren::V,каштаваць,provar
1038,probieren::V,каштаваць,saborear
1039,riechen::V,нюхаць,cheirar
1040,fühlen::V,адчуваць,sentir
1041,scheinen::V,здавацца,parecer
1042,zu sehen sein::V,віднецца,estar à vista
1043,vernehmen::V,пачуць,ouvir
1044,frieren::V,мёрзнуць,ter frio
1045,tun::V,рабіць,fazer
1046,können::V,умець,saber
1047,wollen::V,хацець,querer
1048,anfangen::V,пачаць,iniciar
1049,beenden::V,закончыць,acabar
1050,beenden::V,закончыць,terminar
1051,aufhören::V,перастаць,cessar
1052,aufhören::V,перастаць,desistir
1053,gelingen::V,удацца,sair bem
1054,gelingen::V,удацца,dar bom resultado
1055,geraten::V,аказацца,sair
1056,geraten::V,аказацца,dar resultado
1057,öffnen::V,адчыніць,abrir
1058,schließen::V,зачыніць,fechar
1059,stellen::V,паставіць,pôr
1060,stellen::V,паставіць,colocar
1061,setzen::V,пасадзіць,pôr
1062,setzen::V,пасадзіць,meter
1063,legen::V,класці,pôr
1064,legen::V,класці,meter
1065,berühren::V,чапаць,tocar
1066,verbinden::V,звязаць,unir
1067,verbinden::V,звязаць,ligar
1068,bedecken::V,накрыць,cobrir
1069,aufhängen::V,павесіць,pendurar
1070,anzünden::V,запаліць,acender
1071,aufheben::V,падняць,apanhar
1072,aufheben::V,падняць,levantar
1073,zurücklassen::V,пакінуць,deixar
1074,verlieren::V,згубіць,perder
1075,fallen lassen::V,упусціць,deixar cair
1076,machen::V,зрабіць,fazer
1077,herstellen::V,вырабіць,produzir
1078,bauen::V,будаваць,edificar
1079,bauen::V,будаваць,construir
1080,reparieren::V,правіць,reparar
1081,reparieren::V,правіць,consertar
1082,verbessern::V,палепшыць,melhorar
1083,ändern::V,змяніць,mudar
1084,ändern::V,змяніць,alterar
1085,graben::V,капаць,cavar
1086,beugen::V,сагнуць,curvar
1087,biegen::V,пагнуць,vergar
1088,drehen::V,вярцець,girar
1089,wenden::V,павярнуць,virar
1090,wenden::V,павярнуць,voltar
1091,umdrehen::V,перавярнуць,virar
1092,umdrehen::V,перавярнуць,revolver
1093,heben::V,падымаць,levantar
1094,hochheben::V,падняць,erguer
1095,hochheben::V,падняць,levantar
1096,ergreifen::V,схапіць,apanhar
1097,ergreifen::V,схваціць,apanhar
1098,halten::V,трымаць,segurar
1099,drücken::V,націскаць,apertar
1100,schieben::V,пхаць,empurrar
1101,schieben::V,штурхаць,empurrar
1102,kratzen::V,скрэбці,raspar
1103,lecken::V,лізаць,lamber
1104,beißen::V,кусаць,morder
1105,abreißen::V,адарваць,arrancar
1106,abschneiden::V,адрэзаць,talhar
1107,binden::V,вязаць,ligar
1108,stecken::V,уваткнуць,meter
1109,stecken::V,уваткнуць,enfiar
1110,brechen::V,зламаць,romper
1111,brechen::V,зламаць,quebrar
1112,klopfen::V,стукаць,bater
1113,hauen::V,біць,bater
1114,kleben::V,клеіць,colar
1115,reiben::V,церці,esfregar
1116,streichen::V,намазаць,barrar
1117,schleifen::V,тачыць,afiar
1118,schneiden::V,рэзаць,cortar
1119,rütteln::V,хістаць,sacudir
1120,schütteln::V,трэсці,abanar
1121,schütteln::V,трэсці,sacudir
1122,schwenken::V,махаць,agitar
1123,schütten::V,наліць,deitar
1124,füllen::V,напоўніць,encher
1125,einwickeln::V,загарнуць,envolver
1126,einwickeln::V,загарнуць,embrulhar
1127,tragen::V,несці,levar
1128,tragen::V,несці,trazer
1129,schleppen::V,цягнуць,arrastar
1130,ziehen::V,цягнуць,puxar
1131,aufbewahren::V,захоўваць,guardar
1132,aufbewahren::V,захоўваць,conservar
1133,werfen::V,кідаць,lançar
1134,fangen::V,лавіць,apanhar
1135,packen::V,схапіць,agarrar
1136,packen::V,схваціць,agarrar
1137,verstecken::V,схаваць,esconder
1138,teilen::V,раздзяліць,partir
1139,teilen::V,раздзяліць,dividir
1140,schicken::V,пасылаць,enviar
1141,bringen::V,прынесці,trazer
1142,hinzufügen::V,дабавіць,acrescentar
1143,bekommen::V,дастаць,obter
1144,erhalten::V,атрымаць,receber
1145,nehmen::V,ўзяць,tomar
1146,wählen::V,выбраць,eleger
1147,wählen::V,выбраць,escolher
1148,auswählen::V,адабраць,escolher
1149,auswählen::V,адабраць,seleccionar
1150,bewahren::V,захаваць,guardar
1151,bewahren::V,захаваць,conservar
1152,behindern::V,перашкаджаць,impedir
1153,verderben::V,сапсаваць,estragar
1154,verderben::V,сапсаваць,corromper
1155,beschädigen::V,пашкодзіць,danificar
1156,zerbrechen::V,разбіць,romper
1157,zerbrechen::V,разбіць,quebrar
1158,zerreißen::V,разадраць,rasgar
1159,zerstören::V,разбурыць,destruir
1160,verbrennen::V,спаліць,queimar
1161,geben::V,даць,dar
1162,reichen::V,перадаць,passar
1163,schenken::V,дарыць,oferecer
1164,versprechen::V,абяцаць,prometer
1165,wünschen::V,жадаць,desejar
1166,loben::V,хваліць,louvar
1167,küssen::V,цалаваць,beijar
1168,wiegen::V,гушкаць,embalar
1169,wiegen::V,калыхаць,embalar
1170,zudecken::V,накрыць,tapar
1171,zudecken::V,накрыць,cobrir
1172,wecken::V,пабудзіць,acordar
1173,wecken::V,пабудзіць,despertar
1174,zeigen::V,паказаць,mostrar
1175,führen::V,весці,guiar
1176,führen::V,весці,conduzir
1177,lehren::V,вучыць,ensinar
1178,unterrichten::V,выкладаць,instruir
1179,aufziehen::V,выхаваць,criar
1180,leiten::V,кіраваць,dirigir
1181,leiten::V,кіраваць,conduzir
1182,antreiben::V,падганяць,impelir
1183,lassen::V,прымусіць,fazer
1184,einladen::V,запрасіць,convidar
1185,vereinigen::V,абʼяднаць,unir
1186,vereinigen::V,абʼяднаць,reunir
1187,besuchen::V,наведаць,ir ver
1188,besuchen::V,наведаць,visitar
1189,treffen::V,сустрэць,encontrar
1190,sich versammeln::V,сабрацца,reunir-se
1191,spielen::V,гуляць,jogar
1192,spielen::V,гуляць,brincar
1193,singen::V,пець,cantar
1194,singen::V,спяваць,cantar
1195,tanzen::V,танцаваць,bailar
1196,sich trennen::V,расстацца,apartar-se
1197,verlassen::V,пакінуць,deixar
1198,verlassen::V,пакінуць,abandonar
1199,retten::V,выратаваць,salvar
1200,bewachen::V,ахоўваць,vigiar
1201,bewachen::V,ахоўваць,guardar
1202,schützen::V,уберагаць,proteger
1203,verteidigen::V,абараніць,defender
1204,sich schlagen::V,біцца,brigar
1205,sich schlagen::V,біцца,bater-se
1206,sich schlagen::V,драцца,brigar
1207,sich schlagen::V,драцца,bater-se
1208,schießen::V,страляць,disparar
1209,siegen::V,перамагчы,vencer
1210,ärgern::V,злаваць,irritar
1211,ärgern::V,злаваць,aborrecer
1212,schlagen::V,ударыць,bater
1213,treten::V,штурхаць,pisar
1214,stechen::V,укалоць,picar
1215,stoßen::V,папхнуць,empurrar
1216,stehlen::V,украсці,furtar
1217,stören::V,перашкодзіць,perturbar
1218,belästigen::V,дакучаць,incomodar
1219,belästigen::V,дакучаць,importunar
1220,verbergen::V,скрыць,ocultar
1221,verbergen::V,скрыць,esconder
1222,verbergen::V,схаваць,ocultar
1223,verbergen::V,схаваць,esconder
1224,täuschen::V,падмануць,iludir
1225,täuschen::V,падмануць,enganar
1226,betrügen::V,змахляваць,burlar
1227,betrügen::V,змахляваць,enganar
1228,töten::V,забіць,matar
1229,wohnen::V,жыць,morar
1230,arbeiten::V,працаваць,trabalhar
1231,sammeln::V,сабраць,recolher
1232,sammeln::V,сабраць,coleccionar
1233,pflücken::V,зрываць,colher
1234,jagen::V,паляваць,caçar
1235,fischen::V,рыбачыць,pescar
1236,fassen::V,злавіць,apanhar
1237,hüten::V,пасвіць,guardar
1238,treiben::V,гнаць,conduzir
1239,anbinden::V,прывязаць,atar
1240,füttern::V,карміць,dar de comer a
1241,melken::V,даіць,ordenhar
1242,hacken::V,сячы,rachar
1243,gießen::V,паліць,regar
1244,reifen::V,паспець,amadurecer
1245,zubereiten::V,зварыць,preparar
1246,zubereiten::V,згатаваць,preparar
1247,kochen::V,варыць,cozer
1248,backen::V,пячы,cozer
1249,braten::V,смажыць,assar
1250,braten::V,смажыць,fritar
1251,umrühren::V,перамяшаць,remexer
1252,stricken::V,вязаць,tricotar
1253,stricken::V,вязаць,fazer malha
1254,nähen::V,шыць,coser
1255,nähen::V,шыць,costurar
1256,färben::V,пафарбаваць,tingir
1257,färben::V,пафарбаваць,colorir
1258,reinigen::V,ачысціць,limpar
1259,reinigen::V,ачысціць,purificar
1260,waschen::V,мыць,lavar
1261,abwischen::V,выцерці,limpar
1262,abwischen::V,выцерці,esfregar
1263,spülen::V,паласкаць,lavar
1264,spülen::V,паласкаць,enxaguar
1265,fegen::V,падмятаць,varrer
1266,kehren::V,месці,varrer
1267,baden::V,купацца,banhar
1268,baden::V,купацца,tomar banho
1269,sich waschen::V,мыцца,lavar-se
1270,ausziehen::V,зняць,despir
1271,anziehen::V,надзець,vestir
1272,sich anziehen::V,адзецца,vestir-se
1273,kämmen::V,прычасаць,pentear
1274,schmücken::V,аздобіць,adornar
1275,sagen::V,сказаць,dizer
1276,sprechen::V,гаварыць,falar
1277,reden::V,размаўляць,falar
1278,sich unterhalten::V,гутарыць,conversar
1279,fragen::V,спытаць,perguntar
1280,bitten::V,прасіць,pedir
1281,erzählen::V,расказаць,contar
1282,mitteilen::V,паведаміць,comunicar
1283,mitteilen::V,паведаміць,participar
1284,nennen::V,назваць,nomear
1285,nennen::V,назваць,apelidar
1286,rufen::V,зваць,chamar
1287,prahlen::V,хваліцца,gabar-se
1288,prahlen::V,хваліцца,vangloriar-se
1289,übersetzen::V,перакласці,traduzir
1290,denken::V,думаць,pensar
1291,glauben::V,верыць,crer
1292,bemerken::V,заўважыць,notar
1293,bemerken::V,заўважыць,observar
1294,erkennen::V,пазнаць,reconhecer
1295,begreifen::V,спасцігнуць,apreender
1296,begreifen::V,спасцігнуць,compreender
1297,verstehen::V,пачуць,entender
1298,verstehen::V,пачуць,compreender
1299,lernen::V,вучыцца,aprender
1300,wissen::V,знаць,saber
1301,sich erinnern an::V,памятаць,lembrar-se de
1302,sich erinnern an::V,памятаць,recordar-se de
1303,vergessen::V,забыць,esquecer
1304,messen::V,мераць,medir
1305,zählen::V,лічыць,contar
1306,rechnen::V,лічыць,calcular
1307,lesen::V,чытаць,ler
1308,malen::V,маляваць,pintar
1309,zeichnen::V,рысаваць,desenhar
1310,schreiben::V,пісаць,escrever
1311,besitzen::V,мець,possuir
1312,kaufen::V,купіць,comprar
1313,verkaufen::V,прадаць,vender
1314,bezahlen::V,заплаціць,pagar
1315,zahlen::V,плаціць,pagar
1316,beherrschen::V,уладаць,imperar
1317,beherrschen::V,валодаць,imperar
1318,ertragen::V,выцерпець,suportar
