,Concept_ID,sv,fi
840,schon::ADV,redan,jo
841,wieder::ADV,åter,taas
842,wieder::ADV,åter,jälleen
843,vergebens::ADV,förgäves,turhaan
844,vor::PRP,utanför,edessä
845,hinter::PRP,bakom,takana
846,unter::PRP,under,alla
847,durch::PRP,genom,läpi
848,durch::PRP,genom,kautta
849,durch::PRP,igenom,läpi
850,durch::PRP,igenom,kautta
851,neben::PRP,bredvid,vieressä
852,neben::PRP,vid sidan av,vieressä
853,zwischen::PRP,mellan,välillä
854,wegen::PRP,på grund av,takia
855,wegen::PRP,på grund av,vuoksi
856,dies::PRN,detta,tämä
857,das::PRN,det,se
858,alles::PRN,allt,kaikki
859,ich::PRN,jag,minä
860,du::PRN,du,sinä
861,er::PRN,han,hän
862,wir::PRN,vi,me
863,ihr::PRN,ni,te
864,sie::PRN,de,he
865,was::FPRN,vad,mikä
866,wer::FPRN,vem,ken
867,wer::FPRN,vem,kuka
868,wo::FADV,var,missä
869,wohin::FADV,vart,mihin
870,wie::FADV,hur,miten
871,wie::FADV,hur,kuinka
872,warum::FADV,varför,miksi
873,wieviel::FNUM,hur mycket,paljonko
874,wieviel::FNUM,hur mycket,kuinka paljon
875,eins::NUM,en,yksi
876,eins::NUM,ett,yksi
877,zwei::NUM,två,kaksi
878,drei::NUM,tre,kolme
879,vier::NUM,fyra,neljä
880,fünf::NUM,fem,viisi
881,sechs::NUM,sex,kuusi
882,sieben::NUM,sju,seitsemän
883,acht::NUM,åtta,kahdeksan
884,neun::NUM,nio,yhdeksän
885,zehn::NUM,tio,kymmenen
886,elf::NUM,elva,yksitoista
887,zwölf::NUM,tolv,kaksitoista
888,zwanzig::NUM,tjugo,kaksikymmentä
889,dreißig::NUM,trettio,kolmekymmentä
890,vierzig::NUM,fyrtio,neljäkymmentä
891,fünfzig::NUM,femtio,viisikymmentä
892,sechzig::NUM,sextio,kuusikymmentä
893,siebzig::NUM,sjuttio,seitsemänkymmentä
894,achtzig::NUM,åttio,kahdeksankymmentä
895,neunzig::NUM,nittio,yhdeksänkymmentä
896,hundert::NUM,hundra,sata
897,tausend::NUM,tusen,tuhat
898,und::CNJ,och,ja
899,oder::CNJ,eller,tai
900,stehen::V,stå,seisoa
901,sitzen::V,sitta,istua
902,liegen::V,ligga,maata
903,hängen::V,hänga,riippua
904,werden::V,bli,tulla
905,werden::V,bli,joutua
906,passieren::V,ske,sattua
907,passieren::V,ske,tapahtua
908,passieren::V,hända,sattua
909,passieren::V,hända,tapahtua
910,beginnen::V,börja,alkaa
911,enden::V,ända,loppua
912,enden::V,ända,päättyä
913,wechseln::V,växla,vaihtua
914,wechseln::V,växla,vaihdella
915,aufgehen[Sonne]::V,gå upp,nousta
916,untergehen[Sonne]::V,gå ned,laskea
917,scheinen[Sonne]::V,skina,paistaa
918,donnern::V,dundra,jyristä
919,wehen::V,blåsa,tuulla
920,wehen::V,blåsa,puhaltaa
921,strömen::V,forsa,virrata
922,strömen::V,strömma,virrata
923,fließen::V,flyta,valua
924,fließen::V,flyta,juosta
925,sich drehen::V,snurra,pyöriä
926,schwanken::V,vackla,horjua
927,schwingen::V,svinga,heilua
928,schwingen::V,svinga,värähdellä
929,fallen::V,falla,pudota
930,fallen::V,falla,langeta
931,brennen::V,brinna,palaa
932,rauchen::V,ryka,savuta
933,regnen::V,regna,sataa
934,gefrieren::V,frysa,jäätyä
935,tauen::V,töa,sulaa
936,schmelzen::V,smälta,sulaa
937,trocknen::V,torka,kuivua
938,sieden::V,koka,kiehua
939,sieden::V,sjuda,kiehua
940,faulen::V,ruttna,mädätä
941,verfaulen::V,ruttna,mädätä
942,verfaulen::V,ruttna,mädäntyä
943,reißen::V,brista,revetä
944,versinken::V,sjunka,upota
945,versinken::V,sjunka,vajota
946,vergehen::V,förgå,kulua
947,erscheinen::V,synas,ilmestyä
948,erscheinen::V,visa sig,ilmestyä
949,verschwinden::V,försvinna,kadota
950,sinken::V,sjunka,vajota
951,abnehmen::V,avta,vähetä
952,abnehmen::V,minskas,vähetä
953,zunehmen::V,tilltaga,kasvaa
954,zunehmen::V,tilltaga,lisääntyä
955,steigen::V,stiga,nousta
956,wachsen::V,växa,kasvaa
957,glänzen::V,glimma,kiiltää
958,funkeln::V,tindra,kipinöidä
959,funkeln::V,gnistra,kipinöidä
960,lärmen::V,bråka,meluta
961,lärmen::V,väsnas,meluta
962,läuten::V,ringa,soida
963,klingeln::V,ringa,soida
964,klirren::V,klirra,kalista
965,brausen::V,brusa,kohista
966,rauschen::V,susa,kohista
967,klingen::V,låta,soida
968,klingen::V,klinga,soida
969,bellen::V,skälla,haukkua
970,heulen::V,yla,ulvoa
971,heulen::V,tjuta,ulvoa
972,blasen::V,blåsa,puhaltaa
973,pfeifen::V,vissla,viheltää
974,schreien::V,skrika,kirkua
975,stöhnen::V,stöna,voihkia
976,zittern::V,darra,vapista
977,zittern::V,skälva,vapista
978,leben::V,leva,elää
979,geboren werden::V,födas,syntyä
980,atmen::V,andas,hengittää
981,trinken::V,dricka,juoda
982,essen::V,äta,syödä
983,schlucken::V,svälja,niellä
984,müde werden::V,tröttna,uupua
985,einschlafen::V,somna,uinahtaa
986,schlafen::V,sova,maata
987,schlafen::V,sova,nukkua
988,aufwachen::V,vakna,herätä
989,aufstehen::V,stiga upp,nousta
990,aufstehen::V,stiga upp,nousta ylös
991,sich erholen::V,repa sig,levätä
992,sich erholen::V,hämta sig,levätä
993,krank werden::V,insjukna,sairastua
994,krank sein::V,vara sjuk,potea
995,krank sein::V,vara sjuk,sairastaa
996,schmerzen::V,smärta,särkeä
997,schmerzen::V,smärta,kivistää
998,schmerzen::V,göra ont,särkeä
999,schmerzen::V,göra ont,kivistää
1000,husten::V,hosta,yskiä
1001,genesen::V,tillfriskna,toipua
1002,sterben::V,dö,kuolla
1003,umkommen::V,omkomma,saada surmansa
1004,umkommen::V,omkomma,kuolla
1005,sich bewegen::V,röra sig,liikkua
1006,sich rühren::V,röra på sig,liikahtaa
1007,sich erheben::V,resa sig,nousta
1008,sich setzen::V,sätta sig,istuutua
1009,hinfallen::V,falla omkull,kaatua
1010,laufen::V,löpa,kävellä
1011,schreiten::V,skrida,astua
1012,schreiten::V,skrida,astella
1013,spazierengehen::V,promenera,kävellä
1014,eilen::V,ila,kiirehtiä
1015,sich beeilen::V,skynda sig,kiirehtiä
1016,sich beeilen::V,skynda sig,olla kiireissään
1017,sausen::V,susa,rynnätä
1018,sausen::V,susa,viilettää
1019,rennen::V,löpa,juosta
1020,rennen::V,springa,juosta
1021,springen::V,hoppa,hypätä
1022,klettern::V,klättra,kiivetä
1023,schaukeln::V,gunga,kiikkua
1024,kriechen::V,kräla,ryömiä
1025,schwimmen::V,simma,uida
1026,tauchen::V,dyka,sukeltaa
1027,rudern::V,ro,soutaa
1028,fahren::V,köra,ajaa
1029,fahren::V,köra,kulkea
1030,fliegen::V,flyga,lentää
1031,gehen::V,gå,käydä
1032,weggehen::V,gå bort,lähteä
1033,weggehen::V,gå bort,poistua
1034,abfahren::V,resa,lähteä
1035,abfahren::V,avresa,lähteä
1036,anhalten::V,stanna,pysähtyä
1037,anhalten::V,stanna,seisahtua
1038,hineingehen::V,gå in,mennä sisään
1039,eintreten::V,träda in,astua sisään
1040,kommen::V,komma,tulla
1041,ankommen::V,ankomma,saapua
1042,zurückkommen::V,återkomma,palata
1043,bleiben::V,bli,jäädä
1044,bleiben::V,bli,viipyä
1045,bleiben::V,förbli,jäädä
1046,bleiben::V,förbli,viipyä
1047,warten::V,vänta,odottaa
1048,erwarten::V,vänta,odottaa
1049,suchen::V,leta,etsiä
1050,finden::V,finna,löytää
1051,versuchen::V,försöka,yrittää
1052,vorbereiten::V,förbereda,valmistaa
1053,lieben::V,älska,pitää
1054,lieben::V,älska,rakastaa
1055,mögen::V,tycka om,pitää
1056,mögen::V,tycka om,tykätä
1057,lachen::V,skratta,nauraa
1058,rühren::V,röra,liikuttaa
1059,weinen::V,gråta,itkeä
1060,schimpfen::V,skälla,haukkua
1061,sich ärgern::V,förargas,suuttua
1062,sich fürchten::V,vara rädd,pelätä
1063,fürchten::V,frukta,pelätä
1064,fliehen::V,fly,paeta
1065,fliehen::V,rymma,paeta
1066,flüchten::V,fly,paeta
1067,sehen::V,se,nähdä
1068,anschauen::V,se på,katsoa
1069,anschauen::V,betrakta,katsoa
1070,ansehen::V,åse,katsoa
1071,hören::V,höra,kuulla
1072,zuhören::V,höra på,kuunnella
1073,zuhören::V,lyssna till,kuunnella
1074,probieren::V,smaka,maistaa
1075,probieren::V,smaka på,maistaa
1076,riechen::V,lukta,haistaa
1077,fühlen::V,känna,tuntea
1078,scheinen::V,verka,tuntua
1079,scheinen::V,tyckas,tuntua
1080,zu sehen sein::V,synas,näkyä
1081,zu sehen sein::V,kunna ses,näkyä
1082,vernehmen::V,få veta,kuulla
1083,vernehmen::V,förnimma,kuulla
1084,frieren::V,frysa,palella
1085,tun::V,göra,tehdä
1086,können::V,kunna,osata
1087,wollen::V,vilja,tahtoa
1088,anfangen::V,börja,ruveta
1089,anfangen::V,börja,aloittaa
1090,beenden::V,avsluta,lopettaa
1091,aufhören::V,sluta,loppua
1092,aufhören::V,upphöra,loppua
1093,gelingen::V,lyckas,onnistua
1094,geraten::V,bli,sujua
1095,geraten::V,bli,joutua
1096,öffnen::V,öppna,avata
1097,öffnen::V,öppna,aukaista
1098,schließen::V,låsa,sulkea
1099,schließen::V,stänga,sulkea
1100,stellen::V,ställa,panna
1101,stellen::V,ställa,asettaa
1102,setzen::V,sätta,panna
1103,setzen::V,sätta,istuttaa
1104,legen::V,lägga,panna
1105,legen::V,lägga,asettaa
1106,berühren::V,beröra,koskea
1107,berühren::V,beröra,koskettaa
1108,verbinden::V,förbinda,liittää
1109,verbinden::V,förbinda,yhdistää
1110,bedecken::V,täcka,kattaa
1111,bedecken::V,täcka,peittää
1112,bedecken::V,betäcka,kattaa
1113,bedecken::V,betäcka,peittää
1114,aufhängen::V,hänga,ripustaa
1115,aufhängen::V,hänga upp,ripustaa
1116,anzünden::V,tända,sytyttää
1117,anzünden::V,antända,sytyttää
1118,anzünden::V,tända på,sytyttää
1119,aufheben::V,lyfta,ylös nostaa
1120,aufheben::V,lyfta,nostaa
1121,zurücklassen::V,lämna,jättää
1122,zurücklassen::V,efterlämna,jättää
1123,verlieren::V,mista,kadottaa
1124,verlieren::V,förlora,kadottaa
1125,fallen lassen::V,tappa,pudottaa
1126,fallen lassen::V,släppa,pudottaa
1127,machen::V,göra,tehdä
1128,herstellen::V,tillverka,tuottaa
1129,herstellen::V,tillverka,valmistaa
1130,herstellen::V,framställa,tuottaa
1131,herstellen::V,framställa,valmistaa
1132,bauen::V,bygga,rakentaa
1133,reparieren::V,reparera,korjata
1134,verbessern::V,rätta,parantaa
1135,verbessern::V,förbättra,parantaa
1136,ändern::V,ändra,muuttaa
1137,ändern::V,förändra,muuttaa
1138,graben::V,gräva,kaivaa
1139,beugen::V,böja,taivuttaa
1140,biegen::V,böja,taivuttaa
1141,biegen::V,kröka,taivuttaa
1142,drehen::V,vrida,kääntää
1143,wenden::V,vända,kääntää
1144,umdrehen::V,vrida om,kääntää
1145,heben::V,häva,nostaa
1146,heben::V,häva,kohottaa
1147,hochheben::V,lyfta,nostaa
1148,ergreifen::V,gripa,tarttua
1149,halten::V,hålla,pitää
1150,drücken::V,trycka,painaa
1151,drücken::V,trycka,puristaa
1152,schieben::V,skjuta,työntää
1153,kratzen::V,riva,raapia
1154,kratzen::V,skrapa,raapia
1155,lecken::V,slicka,nuolla
1156,beißen::V,bita,purra
1157,abreißen::V,slita_av,repiä
1158,abreißen::V,riva_av,repiä
1159,abschneiden::V,skära av,leikata poikki
1160,abschneiden::V,skära av,leikata
1161,binden::V,binda,sitoa
1162,stecken::V,sticka,pistää
1163,brechen::V,bryta,murtaa
1164,brechen::V,brista,murtaa
1165,klopfen::V,banka,koputtaa
1166,klopfen::V,banka,kolkuttaa
1167,klopfen::V,klappa,koputtaa
1168,klopfen::V,klappa,kolkuttaa
1169,hauen::V,hugga,lyödä
1170,kleben::V,klistra,liimata
1171,reiben::V,gnida,hieroa
1172,reiben::V,gnida,hangata
1173,streichen::V,smörja,sivellä
1174,schleifen::V,slipa,hioa
1175,schneiden::V,skära,leikata
1176,schneiden::V,klippa,leikata
1177,rütteln::V,skaka,ravistaa
1178,schütteln::V,rista,pudistaa
1179,schwenken::V,svänga,heiluttaa
1180,schütten::V,hälla,kaataa
1181,füllen::V,fylla,täyttää
1182,einwickeln::V,slå in,kääriä
1183,einwickeln::V,veckla in,kääriä
1184,tragen::V,bära,kantaa
1185,schleppen::V,släpa,raahata
1186,ziehen::V,dra,vetää
1187,aufbewahren::V,förvara,säilyttää
1188,aufbewahren::V,ta vara på,säilyttää
1189,werfen::V,kasta,viskata
1190,fangen::V,fånga,napata
1191,fangen::V,fånga,ottaa kiinni
1192,packen::V,gripa,tarttua
1193,packen::V,gripa tag,tarttua
1194,verstecken::V,gömma,kätkeä
1195,verstecken::V,gömma,piilottaa
1196,teilen::V,dela,jakaa
1197,schicken::V,skicka,lähettää
1198,bringen::V,bringa,viedä
1199,hinzufügen::V,tillägga,lisätä
1200,bekommen::V,få,saada
1201,bekommen::V,erhålla,saada
1202,erhalten::V,få,saada
1203,erhalten::V,erhålla,saada
1204,nehmen::V,ta,ottaa
1205,nehmen::V,taga,ottaa
1206,wählen::V,välja,valita
1207,auswählen::V,utvälja,valikoida
1208,bewahren::V,bevara,säilyttää
1209,behindern::V,hindra,estää
1210,behindern::V,förhindra,estää
1211,verderben::V,förstöra,pilata
1212,verderben::V,förstöra,turmella
1213,beschädigen::V,skada,vioittaa
1214,beschädigen::V,skada,vahingoittaa
1215,zerbrechen::V,bryta isär,rikkoa
1216,zerbrechen::V,bryta sönder,rikkoa
1217,zerreißen::V,riva sönder,repiä rikki
1218,zerreißen::V,riva sönder,repiä palasiksi
1219,zerreißen::V,slita sönder,repiä rikki
1220,zerreißen::V,slita sönder,repiä palasiksi
1221,zerstören::V,förstöra,hävittää
1222,verbrennen::V,bränna,polttaa
1223,verbrennen::V,bränna upp,polttaa
1224,geben::V,ge,antaa
1225,reichen::V,räcka,ojentaa
1226,schenken::V,skänka,lahjoittaa
1227,versprechen::V,lova,luvata
1228,wünschen::V,önska,toivottaa
1229,loben::V,lova,ylistää
1230,loben::V,beröma,ylistää
1231,küssen::V,pussa,suudella
1232,wiegen::V,vagga,tuudittaa
1233,wiegen::V,vagga,keinuttaa
1234,zudecken::V,täcka,peittää
1235,wecken::V,väcka,herättää
1236,zeigen::V,visa,näyttää
1237,zeigen::V,visa,osoittaa
1238,führen::V,föra,johdattaa
1239,lehren::V,lära,opettaa
1240,unterrichten::V,undervisa,opettaa
1241,aufziehen::V,uppfostra,kasvattaa
1242,leiten::V,leda,johtaa
1243,antreiben::V,driva på,hoputtaa
1244,lassen::V,få att,antaa
1245,einladen::V,bjuda,kutsua
1246,einladen::V,inbjuda,kutsua
1247,vereinigen::V,förena,yhdistää
1248,besuchen::V,besöka,vierailla
1249,treffen::V,möta,tavata
1250,treffen::V,träffa,tavata
1251,sich versammeln::V,församla sig,kokoontua
1252,spielen::V,leka,pelata
1253,spielen::V,leka,leikkiä
1254,spielen::V,spela,pelata
1255,spielen::V,spela,leikkiä
1256,singen::V,sjunga,laulaa
1257,tanzen::V,dansa,tanssia
1258,sich trennen::V,skiljas,erota
1259,verlassen::V,lämna,jättää
1260,verlassen::V,överge,jättää
1261,retten::V,rädda,pelastaa
1262,bewachen::V,bevaka,vartioida
1263,schützen::V,skydda,suojella
1264,schützen::V,beskydda,suojella
1265,verteidigen::V,försvara,puolustaa
1266,sich schlagen::V,slåss,tapella
1267,schießen::V,skjuta,ampua
1268,siegen::V,segra,voittaa
1269,ärgern::V,förarga,ärsyttää
1270,schlagen::V,slå,lyödä
1271,treten::V,sparka,potkaista
1272,stechen::V,sticka,pistää
1273,stoßen::V,stöta,sysätä
1274,stoßen::V,stöta,työntää
1275,stehlen::V,stjäla,varastaa
1276,stören::V,störa,häiritä
1277,belästigen::V,genera,häiritä
1278,belästigen::V,besvära,häiritä
1279,verbergen::V,dölja,kätkeä
1280,täuschen::V,vilseleda,harhauttaa
1281,betrügen::V,bedra,pettää
1282,betrügen::V,bedra,petkuttaa
1283,töten::V,döda,tappaa
1284,wohnen::V,bo,asua
1285,arbeiten::V,arbeta,tehdä työtä
1286,arbeiten::V,arbeta,työskennellä
1287,sammeln::V,samla,koota
1288,sammeln::V,samla,kerätä
1289,pflücken::V,plocka,poimia
1290,jagen::V,jaga,metsästää
1291,fischen::V,fiska,kalastaa
1292,fassen::V,fånga,pyydystää
1293,fassen::V,fånga,saalistaa
1294,hüten::V,vakta,paimentaa
1295,treiben::V,driva,ajaa
1296,anbinden::V,binda fast,kytkeä
1297,füttern::V,fodra,ruokkia
1298,melken::V,mjölka,lypsää
1299,hacken::V,hacka,hakata
1300,gießen::V,hälla,kastella
1301,gießen::V,vattna,kastella
1302,reifen::V,mogna,kypsyä
1303,zubereiten::V,tillaga,valmistaa
1304,zubereiten::V,tillreda,valmistaa
1305,kochen::V,koka,keittää
1306,backen::V,baka,leipoa
1307,braten::V,steka,paistaa
1308,umrühren::V,röra om,hämmentää
1309,stricken::V,sticka,kutoa
1310,stricken::V,sticka,neuloa
1311,nähen::V,sy,ommella
1312,färben::V,färga,värjätä
1313,färben::V,färga,värittää
1314,reinigen::V,rensa,puhdistaa
1315,reinigen::V,rengöra,puhdistaa
1316,waschen::V,tvätta,pestä
1317,abwischen::V,torka av,pyyhkiä
1318,spülen::V,spola,huuhtoa
1319,spülen::V,skölja,huuhtoa
1320,fegen::V,feja,pyyhkäistä
1321,kehren::V,sopa,lakaista
1322,baden::V,bada,kylpeä
1323,sich waschen::V,tvätta sig,peseytyä
1324,ausziehen::V,ta av,riisua
1325,anziehen::V,ta på,pukea ylleen
1326,sich anziehen::V,klä på sig,pukeutua
1327,kämmen::V,kamma,kammata
1328,schmücken::V,pynta,koristaa
1329,schmücken::V,pynta,kaunistaa
1330,schmücken::V,smycka,koristaa
1331,schmücken::V,smycka,kaunistaa
1332,sagen::V,säga,sanoa
1333,sprechen::V,tala,puhua
1334,reden::V,tala,keskustella
1335,reden::V,prata,keskustella
1336,sich unterhalten::V,prata,jutella
1337,fragen::V,fråga,kysyä
1338,fragen::V,spörja,kysyä
1339,bitten::V,be,pyytää
1340,erzählen::V,berätta,kertoa
1341,mitteilen::V,meddela,ilmoittaa
1342,nennen::V,kalla,kutsua
1343,nennen::V,kalla,nimittää
1344,rufen::V,ropa,kutsua
1345,prahlen::V,pråla,kerskailla
1346,prahlen::V,skryta,kerskailla
1347,übersetzen::V,tolka,kääntää
1348,übersetzen::V,översätta,kääntää
1349,denken::V,tänka,miettiä
1350,denken::V,tänka,ajatella
1351,glauben::V,tro,uskoa
1352,bemerken::V,uppmärksamma,huomata
1353,bemerken::V,lägga märke till,huomata
1354,erkennen::V,känna igen,tunnistaa
1355,begreifen::V,begripa,ymmärtää
1356,verstehen::V,förstå,ymmärtää
1357,lernen::V,lära sig,oppia
1358,wissen::V,veta,tietää
1359,sich erinnern an::V,minnas,muistaa
1360,sich erinnern an::V,komma ihåg,muistaa
1361,vergessen::V,glömma,unohtaa
1362,messen::V,mäta,mitata
1363,zählen::V,räkna,laskea
1364,rechnen::V,räkna,laskea
1365,lesen::V,läsa,lukea
1366,malen::V,måla,maalata
1367,zeichnen::V,teckna,piirtää
1368,zeichnen::V,teckna,piirustaa
1369,schreiben::V,skriva,kirjoittaa
1370,besitzen::V,äga,omistaa
1371,besitzen::V,besitta,omistaa
1372,kaufen::V,köpa,ostaa
1373,verkaufen::V,sälja,myydä
1374,bezahlen::V,betala,maksaa
1375,zahlen::V,betala,maksaa
1376,beherrschen::V,behärska,hallita
1377,ertragen::V,tåla,kestää
1378,ertragen::V,uthärda,kestää
