,Concept_ID,be,ka
735,einst::ADV,аднойчы,ოდესღაც
736,damals::ADV,тады,მაშინ
737,danach::ADV,затым,მერმე
738,danach::ADV,затым,შემდეგ
739,vorher::ADV,раней,ადრე
740,vorher::ADV,раней,წინათ
741,zuerst::ADV,спярша,ჯერ
742,zuerst::ADV,спачатку,ჯერ
743,einmal::ADV,адзін раз,ერთხელ
744,manchmal::ADV,часам,ხან
745,manchmal::ADV,часам,ზოგჯერ
746,oft::ADV,часта,ხშირად
747,immer::ADV,заўсёды,მუდამ
748,immer::ADV,заўсёды,ყოველთვის
749,niemals::ADV,ніколі,არასდროს
750,hier::ADV,тут,აქ
751,hierhin::ADV,сюды,აქეთ
752,von hier::ADV,адсюль,აქედან
753,von hier::ADV,адгэтуль,აქედან
754,dort::ADV,там,იქ
755,dorthin::ADV,туды,იქით
756,geradeaus::ADV,прама,პირდაპირ
757,vorwärts::ADV,наперад,წინ
758,rückwärts::ADV,назад,უკან
759,zurück::ADV,назад,უკანვე
760,unten::ADV,унізе,დაბლა
761,unten::ADV,унізе,ქვევით
762,hinab::ADV,уніз,ძირს
763,oben::ADV,угары,ზემოთ
764,oben::ADV,наверсе,ზემოთ
765,hinauf::ADV,угару,ზევით
766,überall::ADV,усюды,ყველგან
767,nicht::ADV,не,არ
768,ein wenig::ADV,трошкі,ცოტა
769,kaum::ADV,ледзьве,ძლივს
770,sehr::ADV,вельмі,მეტად
771,sehr::ADV,вельмі,ძალიან
772,so::ADV,так,ისე
773,noch::ADV,яшчэ,ჯერ
774,nur::ADV,толькі,მხოლოდ
775,schon::ADV,ужо,უკვე
776,wieder::ADV,зноў,ისევ
777,wieder::ADV,зноў,კიდევ
778,vergebens::ADV,дарма,ამაოდ
779,vergebens::ADV,дарма,ტყუილად
780,vergebens::ADV,дарэмна,ამაოდ
781,vergebens::ADV,дарэмна,ტყუილად
782,vor::PRP,перад,წინ
783,hinter::PRP,за,უკან
784,hinter::PRP,за,მიღმა
785,hinter::PRP,ззаду,უკან
786,hinter::PRP,ззаду,მიღმა
787,unter::PRP,пад,ქვეშ
788,unter::PRP,пад,ქვევით
789,durch::PRP,праз,გავლით
790,neben::PRP,каля,გვერდით
791,zwischen::PRP,між,შუა
792,zwischen::PRP,між,შორის
793,zwischen::PRP,паміж,შუა
794,zwischen::PRP,паміж,შორის
795,wegen::PRP,з-за,გამო
796,wegen::PRP,з-за,შედეგად
797,dies::PRN,гэта,ეს
798,das::PRN,тое,ეგ
799,alles::PRN,усё,ყველაფერი
800,ich::PRN,я,მე
801,du::PRN,ты,შენ
802,er::PRN,ён,ის
803,er::PRN,ён,იგი
804,wir::PRN,мы,ჩვენ
805,ihr::PRN,вы,თქვენ
806,sie::PRN,яны,ისინი
807,was::FPRN,што,რა
808,wer::FPRN,хто,ვინ
809,wo::FADV,дзе,სად
810,wohin::FADV,куды,საით
811,wie::FADV,як,როგორ
812,warum::FADV,чаму,რაზე
813,warum::FADV,чаму,რატომ
814,wieviel::FNUM,колькі,რამდენი
815,eins::NUM,адзін,ერთი
816,zwei::NUM,два,ორი
817,drei::NUM,тры,სამი
818,vier::NUM,чатыры,ოთხი
819,fünf::NUM,пяць,ხუთი
820,sechs::NUM,шесць,ექვსი
821,sieben::NUM,сем,შვიდი
822,acht::NUM,восем,რვა
823,neun::NUM,дзевяць,ცხრა
824,zehn::NUM,дзесяць,ათი
825,elf::NUM,адзінаццаць,თერთმეტი
826,zwölf::NUM,дванаццаць,თორმეტი
827,zwanzig::NUM,дваццаць,ოცი
828,dreißig::NUM,трыццаць,ოცდაათი
829,vierzig::NUM,сорак,ორმოცი
830,fünfzig::NUM,пядзесят,ორმოცდაათი
831,sechzig::NUM,шесдзесят,სამოცი
832,siebzig::NUM,семдзесят,სამოცდაათი
833,achtzig::NUM,восемдзесят,ოთხმოცი
834,neunzig::NUM,дзевяноста,ოთხმოცდაათი
835,hundert::NUM,сто,ასი
836,tausend::NUM,тысяча,ათასი
837,und::CNJ,і,და
838,und::CNJ,ды,და
839,oder::CNJ,або,ან
840,stehen::V,стаяць,დგას
841,sitzen::V,сядзець,ზის
842,liegen::V,ляжаць,აწევს
843,hängen::V,вісець,კიდია
844,werden::V,стаць,გახდება
845,werden::V,зрабіцца,გახდება
846,passieren::V,трапіцца,მოხდება
847,beginnen::V,пачацца,იწყება
848,enden::V,кончыцца,გათავდება
849,wechseln::V,мяняцца,იცვლება
850,aufgehen[Sonne]::V,узысці,ამოდის
851,untergehen[Sonne]::V,зайсці,ჩადის
852,scheinen[Sonne]::V,свяціць,ანათებს
853,donnern::V,грымець,ქუხს
854,wehen::V,дзьмуць,ქრის
855,wehen::V,дзьмуць,დაუბერავს
856,strömen::V,ліцца,იღვრება
857,fließen::V,цячы,დის
858,fließen::V,цячы,მიედინება
859,sich drehen::V,круціцца,ტრიალებს
860,sich drehen::V,варочацца,ტრიალებს
861,schwanken::V,хістацца,ირხევა
862,schwingen::V,гайдацца,ირხევა
863,schwingen::V,калыхацца,ირხევა
864,fallen::V,падаць,დავარდება
865,brennen::V,гарэць,იწვის
866,rauchen::V,дымець,ბოლავს
867,rauchen::V,дымець,აბოლებს
868,regnen::V,дажджыць,წვიმს
869,gefrieren::V,замерзнуць,იყინება
870,tauen::V,раставаць,დნება
871,schmelzen::V,плавіцца,დნება
872,trocknen::V,сохнуць,გაშრება
873,sieden::V,кіпець,დუღს
874,faulen::V,гнісці,ლპება
875,verfaulen::V,згнісці,ლპება
876,reißen::V,ірвацца,დაიხევა
877,versinken::V,тануць,ეფლობა
878,versinken::V,тануць,ჩაიძირება
879,vergehen::V,праходзіць,გადის
880,erscheinen::V,зʼявіцца,გამოჩნდება
881,verschwinden::V,знікнуць,გააქრება
882,verschwinden::V,знікнуць,დაიკარგება
883,sinken::V,спадаць,დაიწევს
884,abnehmen::V,паменшыцца,შემცირდება
885,zunehmen::V,павялічвацца,გასუქდება
886,steigen::V,паднімацца,მოიმატებს
887,wachsen::V,расці,იზრდება
888,wachsen::V,расці,მრავლდება
889,glänzen::V,блішчаць,ბრწყინავს
890,funkeln::V,бліскаць,კაშკაშებს
891,lärmen::V,шумець,ხმაურობს
892,läuten::V,званіць,დარეკავს
893,klingeln::V,званіць,დარეკავს
894,klirren::V,бразгаць,დააწკარუნებს
895,brausen::V,бушаваць,ბობოქრობს
896,rauschen::V,шастаць,შრიალებს
897,klingen::V,гучаць,ხმას გამოსცემს
898,bellen::V,брахаць,უყეფს
899,heulen::V,выць,ღმუის
900,blasen::V,дзьмухнуць,დაუბერავს
901,pfeifen::V,свістаць,უსტვენს
902,schreien::V,крычаць,ყვირის
903,stöhnen::V,стагнаць,კვნესის
904,zittern::V,дрыжаць,აძაგძაგებს
905,leben::V,жыць,ცოცხლობს
906,geboren werden::V,нарадзіцца,იშვება
907,geboren werden::V,нарадзіцца,იბადება
908,atmen::V,дыхаць,სუნთქავს
909,trinken::V,піць,სვამს
910,trinken::V,піць,დალევს
911,essen::V,есці,შეჭამს
912,schlucken::V,глытаць,ყლაპავს
913,müde werden::V,стаміцца,დაიქანცება
914,einschlafen::V,заснуць,დაიძინებს
915,schlafen::V,спаць,სძინავს
916,aufwachen::V,рассыпацца,გაიღვიძებს
917,aufstehen::V,устаць,ადგება
918,sich erholen::V,адпачываць,დაისვენებს
919,krank werden::V,захварэць,ავად გახდება
920,krank sein::V,хварэць,ავადმყოფობს
921,schmerzen::V,балець,სტკივა
922,husten::V,кашляць,ახველებს
923,genesen::V,паправіцца,მორჩება
924,genesen::V,паздаравець,მორჩება
925,sterben::V,памерці,კვდება
926,umkommen::V,загінуць,დაიღუპება
927,sich bewegen::V,рухацца,იძვრის
928,sich bewegen::V,рухацца,მოძრაობს
929,sich rühren::V,варушыцца,გაინძრევა
930,sich erheben::V,устаць,ადგება
931,sich setzen::V,сесці,დაჯდება
932,hinfallen::V,упасці,დაეცემა
933,laufen::V,хадзіць,დადის
934,schreiten::V,шагаць,აბიჯებს
935,schreiten::V,крочыць,აბიჯებს
936,spazierengehen::V,гуляць,დასეირნობს
937,eilen::V,спяшацца,მიიჩქარის
938,sich beeilen::V,спяшацца,აჩქარდება
939,sausen::V,імчацца,მიქრის
940,rennen::V,бегаць,დარბის
941,springen::V,скакаць,ხტის
942,klettern::V,лазіць,ძვრება
943,schaukeln::V,гайдацца,ქანაობს
944,kriechen::V,поўзаць,დაბობღავს
945,schwimmen::V,плаваць,ცურავს
946,tauchen::V,ныраць,ჩაიძირება
947,rudern::V,веславаць,ნიჩაბს უსვამს
948,fahren::V,ехаць,დადის
949,fahren::V,ехаць,მგზავრობს
950,fliegen::V,лятаць,იფრენს
951,fliegen::V,лятаць,გაფრინდება
952,gehen::V,ісці,მიდის
953,weggehen::V,пайсці,წამოდის
954,abfahren::V,адʼяжджаць,მიემგზავრება
955,anhalten::V,спыніцца,ჩერდება
956,anhalten::V,затрымацца,ჩერდება
957,hineingehen::V,уваходзіць,შედის
958,eintreten::V,увайсці,შედის
959,kommen::V,прыйсці,მოდის
960,ankommen::V,прыбыць,ჩადის
961,zurückkommen::V,вярнуцца,დაბრუნდება
962,bleiben::V,застацца,დარჩება
963,warten::V,чакаць,ელოდება
964,erwarten::V,чакаць,ელის
965,erwarten::V,чакаць,დაიცდის
966,suchen::V,шукаць,ეძებს
967,suchen::V,шукаць,მოძებნის
968,finden::V,знайсці,მიაგნებს
969,finden::V,знайсці,გამოძებნის
970,versuchen::V,прабаваць,ცდის
971,versuchen::V,прабаваць,ცდილობს
972,vorbereiten::V,падрыхтаваць,მოამზადებს
973,lieben::V,кахаць,უყვარს
974,mögen::V,любіць,ეტრფის
975,lachen::V,смяяцца,იცინის
976,rühren::V,расчуліць,გულს აუჩუყებს
977,weinen::V,плакаць,ტირის
978,schimpfen::V,лаяцца,შეიგინება
979,sich ärgern::V,сердаваць,გაბრაზობს
980,sich fürchten::V,баяцца,შიშობს
981,fürchten::V,баяцца,ფრთხილობს
982,fliehen::V,уцякаць,გაიქცევა
983,flüchten::V,уцячы,გაიქცევა
984,sehen::V,бачыць,ხედავს
985,anschauen::V,паглядзець,ნახავს
986,ansehen::V,глядзець,უყურებს
987,hören::V,чуць,ისმენს
988,zuhören::V,слухаць,მოისმენს
989,probieren::V,каштаваць,გასინჯავს
990,riechen::V,нюхаць,ყნოსავს
991,fühlen::V,адчуваць,გრძნობს
992,scheinen::V,здавацца,ეჩვენება
993,zu sehen sein::V,віднецца,მოჩანს
994,vernehmen::V,пачуць,გაიგებს
995,frieren::V,мёрзнуць,იყინება
996,tun::V,рабіць,აკეთებს
997,können::V,умець,შეიძლება
998,wollen::V,хацець,უნდა
999,anfangen::V,пачаць,დაიწყებს
1000,beenden::V,закончыць,ამთავრებს
1001,aufhören::V,перастаць,შეწყვეტს
1002,gelingen::V,удацца,მოახერხებს
1003,geraten::V,аказацца,გამოდის
1004,öffnen::V,адчыніць,გახსნის
1005,schließen::V,зачыніць,ხურავს
1006,schließen::V,зачыніць,დაკეტავს
1007,stellen::V,паставіць,დადგამს
1008,setzen::V,пасадзіць,დასვამს
1009,legen::V,класці,დადებს
1010,berühren::V,чапаць,შეახებს
1011,berühren::V,чапаць,მიაკარებს
1012,verbinden::V,звязаць,შეაერთებს
1013,bedecken::V,накрыць,გადააფარებს
1014,aufhängen::V,павесіць,დაკიდებს
1015,anzünden::V,запаліць,დაანთებს
1016,anzünden::V,запаліць,მოუკიდებს
1017,aufheben::V,падняць,აიღებს
1018,aufheben::V,падняць,აიყვანს
1019,zurücklassen::V,пакінуць,დატოვებს
1020,verlieren::V,згубіць,დაკარგავს
1021,fallen lassen::V,упусціць,გაუვარდება
1022,machen::V,зрабіць,გააკეთებს
1023,machen::V,зрабіць,გამოიწვევს
1024,herstellen::V,вырабіць,დაამზადებს
1025,bauen::V,будаваць,ააშენებს
1026,reparieren::V,правіць,შეაკეთებს
1027,reparieren::V,правіць,გაარემონტებს
1028,verbessern::V,палепшыць,გამოაკეთებს
1029,verbessern::V,палепшыць,გააუმჯობესებს
1030,ändern::V,змяніць,შეცვლის
1031,graben::V,капаць,თხრის
1032,beugen::V,сагнуць,ხრის
1033,biegen::V,пагнуць,გაღუნავს
1034,drehen::V,вярцець,ატრიალებს
1035,wenden::V,павярнуць,მოაბრუნებს
1036,umdrehen::V,перавярнуць,შეატრიალებს
1037,heben::V,падымаць,ასწევს
1038,hochheben::V,падняць,აიყვანს
1039,ergreifen::V,схапіць,სტაცებს
1040,ergreifen::V,схваціць,სტაცებს
1041,halten::V,трымаць,უჭირავს
1042,drücken::V,націскаць,დააწვება
1043,schieben::V,пхаць,მისწევს
1044,schieben::V,штурхаць,მისწევს
1045,kratzen::V,скрэбці,მოფხანს
1046,lecken::V,лізаць,ლოკავს
1047,beißen::V,кусаць,უკბენს
1048,abreißen::V,адарваць,გლეჯს
1049,abreißen::V,адарваць,მოწყვეტს
1050,abschneiden::V,адрэзаць,გაჭრის
1051,binden::V,вязаць,შეკრავს
1052,binden::V,вязаць,გადააბამს
1053,stecken::V,уваткнуць,ჩაასობს
1054,brechen::V,зламаць,მოიტეხს
1055,klopfen::V,стукаць,აკაკუნებს
1056,hauen::V,біць,ლეწავს
1057,kleben::V,клеіць,წებავს
1058,kleben::V,клеіць,დააწებებს
1059,reiben::V,церці,დაზელს
1060,streichen::V,намазаць,უსვამს
1061,schleifen::V,тачыць,ლესავს
1062,schneiden::V,рэзаць,გაჭრის
1063,rütteln::V,хістаць,არხევს
1064,schütteln::V,трэсці,არყევს
1065,schütteln::V,трэсці,ანძრევს
1066,schwenken::V,махаць,აქნევს
1067,schütten::V,наліць,ღვრის
1068,schütten::V,наліць,დააქცევს
1069,füllen::V,напоўніць,გაავსებს
1070,einwickeln::V,загарнуць,შეახვევს
1071,tragen::V,несці,მიიტანს
1072,schleppen::V,цягнуць,მიათრევს
1073,ziehen::V,цягнуць,წევს
1074,ziehen::V,цягнуць,ათრევს
1075,aufbewahren::V,захоўваць,შეინახავს
1076,werfen::V,кідаць,ისვრის
1077,fangen::V,лавіць,დაიჭერს
1078,packen::V,схапіць,სტაცებს
1079,packen::V,схваціць,სტაცებს
1080,verstecken::V,схаваць,მალავს
1081,teilen::V,раздзяліць,დაყოფს
1082,schicken::V,пасылаць,გაგზავნის
1083,bringen::V,прынесці,მოიტანს
1084,hinzufügen::V,дабавіць,დაამატებს
1085,bekommen::V,дастаць,ამოიღებს
1086,erhalten::V,атрымаць,იღებს
1087,nehmen::V,ўзяць,აიღებს
1088,wählen::V,выбраць,გადაარჩევს
1089,auswählen::V,адабраць,ამოარჩევს
1090,bewahren::V,захаваць,ინარჩუნებს
1091,behindern::V,перашкаджаць,აბრკოლებს
1092,behindern::V,перашкаджаць,გააძნელებს
1093,verderben::V,сапсаваць,გააფუჭებს
1094,beschädigen::V,пашкодзіць,დააზიანებს
1095,zerbrechen::V,разбіць,დაამტვრევს
1096,zerreißen::V,разадраць,გახევს
1097,zerstören::V,разбурыць,მოსპობს
1098,zerstören::V,разбурыць,დაანგრევს
1099,verbrennen::V,спаліць,დაწვავს
1100,geben::V,даць,აძლევს
1101,reichen::V,перадаць,მიაწოდებს
1102,schenken::V,дарыць,აჩუქებს
1103,versprechen::V,абяцаць,აღუთქვამს
1104,wünschen::V,жадаць,უსურვებს
1105,loben::V,хваліць,აქებს
1106,loben::V,хваліць,ამკობს
1107,küssen::V,цалаваць,აკოცებს
1108,wiegen::V,гушкаць,არხევს
1109,wiegen::V,калыхаць,არხევს
1110,zudecken::V,накрыць,გადახურავს
1111,wecken::V,пабудзіць,გააღვიძებს
1112,zeigen::V,паказаць,დაანახვებს
1113,führen::V,весці,მიჰყავს
1114,lehren::V,вучыць,ასწავლის
1115,unterrichten::V,выкладаць,ასწავლის
1116,aufziehen::V,выхаваць,აღზრდის
1117,leiten::V,кіраваць,აწარმოებს
1118,leiten::V,кіраваць,ხელმძღვანელობს
1119,antreiben::V,падганяць,დააჩქარებს
1120,lassen::V,прымусіць,ა--ინებს
1121,einladen::V,запрасіць,მოიპატიჟებს
1122,vereinigen::V,абʼяднаць,შეაერთებს
1123,besuchen::V,наведаць,სანახავად მიდის
1124,treffen::V,сустрэць,შეხვდება
1125,sich versammeln::V,сабрацца,შეიკრიბება
1126,spielen::V,гуляць,ეთამაშება
1127,singen::V,пець,მღერის
1128,singen::V,спяваць,მღერის
1129,tanzen::V,танцаваць,ცეკვავს
1130,sich trennen::V,расстацца,მოშორდება
1131,verlassen::V,пакінуць,მიატოვებს
1132,retten::V,выратаваць,იხსნის
1133,retten::V,выратаваць,გადაარჩენს
1134,bewachen::V,ахоўваць,დარაჯობს
1135,bewachen::V,ахоўваць,უთვალთვალებს
1136,schützen::V,уберагаць,დაიფარავს
1137,verteidigen::V,абараніць,დაიცავს
1138,sich schlagen::V,біцца,იჩხუბებს
1139,sich schlagen::V,драцца,იჩხუბებს
1140,schießen::V,страляць,ისვრის
1141,siegen::V,перамагчы,გაიმარჯვებს
1142,ärgern::V,злаваць,აჯავრებს
1143,schlagen::V,ударыць,ცემს
1144,treten::V,штурхаць,პანღურს ამოჰკრავს
1145,stechen::V,укалоць,სჩხვლეტს
1146,stoßen::V,папхнуць,დაეჯახება
1147,stehlen::V,украсці,ქურდობს
1148,stehlen::V,украсці,მოიპარავს
1149,stören::V,перашкодзіць,შეაწუხებს
1150,belästigen::V,дакучаць,მობეზრდება
1151,verbergen::V,скрыць,დამალავს
1152,verbergen::V,схаваць,დამალავს
1153,täuschen::V,падмануць,შეცდებს
1154,betrügen::V,змахляваць,მოატყუებს
1155,töten::V,забіць,მოკლავს
1156,wohnen::V,жыць,ცხოვრობს
1157,wohnen::V,жыць,ბინადრობს
1158,arbeiten::V,працаваць,მუშაობს
1159,sammeln::V,сабраць,შეკრებს
1160,pflücken::V,зрываць,კრეფს
1161,jagen::V,паляваць,ნადირობს
1162,fischen::V,рыбачыць,თევზაობს
1163,fassen::V,злавіць,დააჭერს
1164,hüten::V,пасвіць,მწყემსავს
1165,treiben::V,гнаць,მიერეკება
1166,anbinden::V,прывязаць,მიაბამს
1167,füttern::V,карміць,აჭმევს
1168,melken::V,даіць,წველის
1169,hacken::V,сячы,კეპავს
1170,gießen::V,паліць,რწყავს
1171,reifen::V,паспець,მწიფდება
1172,zubereiten::V,зварыць,მოამზადებს
1173,zubereiten::V,згатаваць,მოამზადებს
1174,kochen::V,варыць,მოხარშავს
1175,backen::V,пячы,გამოაცხობს
1176,braten::V,смажыць,შეწვავს
1177,umrühren::V,перамяшаць,შეურევს
1178,umrühren::V,перамяшаць,გათქვეფს
1179,stricken::V,вязаць,ქსოვს
1180,nähen::V,шыць,გაკერავს
1181,färben::V,пафарбаваць,შეღებავს
1182,reinigen::V,ачысціць,გაწმენდს
1183,reinigen::V,ачысціць,გასუფთავებს
1184,waschen::V,мыць,გარეცხავს
1185,abwischen::V,выцерці,წაშლის
1186,spülen::V,паласкаць,გაავლებს
1187,fegen::V,падмятаць,დაბლანდავს
1188,kehren::V,месці,დაგვის
1189,baden::V,купацца,ბანაობს
1190,sich waschen::V,мыцца,იბანება
1191,ausziehen::V,зняць,გაიხდის
1192,anziehen::V,надзець,ჩაიცვამს
1193,sich anziehen::V,адзецца,ჩაიცვამს
1194,kämmen::V,прычасаць,დავარცხნის
1195,schmücken::V,аздобіць,მორთავს
1196,sagen::V,сказаць,იტყვის
1197,sprechen::V,гаварыць,ლაპარაკობს
1198,reden::V,размаўляць,საუბრობს
1199,sich unterhalten::V,гутарыць,ბაასობს
1200,sich unterhalten::V,гутарыць,მუსაიფობს
1201,fragen::V,спытаць,ჰკითხავს
1202,bitten::V,прасіць,სთხოვს
1203,erzählen::V,расказаць,მოუთხრობს
1204,mitteilen::V,паведаміць,აუწყებს
1205,mitteilen::V,паведаміць,აცნობებს
1206,nennen::V,назваць,უწოდებს
1207,rufen::V,зваць,დაუძახებს
1208,prahlen::V,хваліцца,ტრაბახობს
1209,übersetzen::V,перакласці,გადათარგმნის
1210,denken::V,думаць,ფიქრობს
1211,denken::V,думаць,აზროვნებს
1212,glauben::V,верыць,სჯერა
1213,bemerken::V,заўважыць,შენიშვნავს
1214,erkennen::V,пазнаць,გამოიცნობს
1215,begreifen::V,спасцігнуць,გაიგებს
1216,verstehen::V,пачуць,გაიგონებს
1217,lernen::V,вучыцца,ისწავლის
1218,wissen::V,знаць,ეცოდინება
1219,sich erinnern an::V,памятаць,მოიგონებს
1220,sich erinnern an::V,памятаць,გაიხსენებს
1221,vergessen::V,забыць,ივიწყებს
1222,messen::V,мераць,ზომავს
1223,zählen::V,лічыць,ითვლის
1224,rechnen::V,лічыць,გაიანგარიშებს
1225,lesen::V,чытаць,კითხულობს
1226,malen::V,маляваць,ხატავს
1227,zeichnen::V,рысаваць,ხაზავს
1228,schreiben::V,пісаць,დაწერს
1229,besitzen::V,мець,ექნება
1230,kaufen::V,купіць,ყიდულობს
1231,verkaufen::V,прадаць,გაყიდის
1232,bezahlen::V,заплаціць,გადაიხდის
1233,zahlen::V,плаціць,გადაიხდის
1234,beherrschen::V,уладаць,ფლობს
1235,beherrschen::V,валодаць,ფლობს
1236,ertragen::V,выцерпець,მოითმენს
