,Concept_ID,ce,ka
715,immer::ADV,даим,ყოველთვის
716,niemals::ADV,цкъа а,არასდროს
717,hier::ADV,кхузахь,აქ
718,hierhin::ADV,кхуза,აქეთ
719,von hier::ADV,кхузара,აქედან
720,dort::ADV,цигахь,იქ
721,dorthin::ADV,цига,იქით
722,geradeaus::ADV,нийса дӏа,პირდაპირ
723,vorwärts::ADV,хьалха,წინ
724,rückwärts::ADV,юха,უკან
725,zurück::ADV,юха,უკანვე
726,unten::ADV,лахахь,დაბლა
727,unten::ADV,лахахь,ქვევით
728,hinab::ADV,охьа,ძირს
729,oben::ADV,лакхахь,ზემოთ
730,hinauf::ADV,хьала,ზევით
731,überall::ADV,массанхьа,ყველგან
732,nicht::ADV,ца,არ
733,ein wenig::ADV,кӏеззиг,ცოტა
734,kaum::ADV,халла,ძლივს
735,sehr::ADV,вуно,მეტად
736,sehr::ADV,вуно,ძალიან
737,noch::ADV,кхин,ჯერ
738,nur::ADV,бен ...ца,მხოლოდ
739,schon::ADV,хӏинцале,უკვე
740,wieder::ADV,юха а,ისევ
741,wieder::ADV,юха а,კიდევ
742,vergebens::ADV,эрна,ამაოდ
743,vergebens::ADV,эрна,ტყუილად
744,vor::PRP,хьалха,წინ
745,hinter::PRP,тӏехьа,უკან
746,hinter::PRP,тӏехьа,მიღმა
747,unter::PRP,кIелахь,ქვეშ
748,unter::PRP,кIелахь,ქვევით
749,durch::PRP,чекх,გავლით
750,neben::PRP,юххе,გვერდით
751,zwischen::PRP,юккъехь,შუა
752,zwischen::PRP,юккъехь,შორის
753,wegen::PRP,дуьхьа,გამო
754,wegen::PRP,дуьхьа,შედეგად
755,dies::PRN,и,ეს
756,dies::PRN,иза,ეს
757,das::PRN,и,ეგ
758,das::PRN,иза,ეგ
759,alles::PRN,дерриг,ყველაფერი
760,ich::PRN,cо,მე
761,du::PRN,хьо,შენ
762,er::PRN,и,ის
763,er::PRN,и,იგი
764,er::PRN,иза,ის
765,er::PRN,иза,იგი
766,wir::PRN,тхо,ჩვენ
767,wir::PRN,вай,ჩვენ
768,ihr::PRN,шу,თქვენ
769,sie::PRN,уьш,ისინი
770,was::FPRN,хӏун,რა
771,wer::FPRN,мила,ვინ
772,wo::FADV,мичaхь,სად
773,wohin::FADV,мича,საით
774,wie::FADV,муха,როგორ
775,warum::FADV,хӏунда,რაზე
776,warum::FADV,хӏунда,რატომ
777,wieviel::FNUM,мел,რამდენი
778,wieviel::FNUM,маса,რამდენი
779,eins::NUM,цхьаъ,ერთი
780,zwei::NUM,шиъ,ორი
781,drei::NUM,кхоъ,სამი
782,vier::NUM,диъ,ოთხი
783,fünf::NUM,пхиъ,ხუთი
784,sechs::NUM,ялх,ექვსი
785,sieben::NUM,ворхӏ,შვიდი
786,acht::NUM,бархӏ,რვა
787,neun::NUM,исс,ცხრა
788,zehn::NUM,итт,ათი
789,elf::NUM,цхьайтта,თერთმეტი
790,zwölf::NUM,шийтта,თორმეტი
791,zwanzig::NUM,ткъа,ოცი
792,dreißig::NUM,ткъе итт,ოცდაათი
793,vierzig::NUM,шовзткъа,ორმოცი
794,fünfzig::NUM,шовзткъе итт,ორმოცდაათი
795,sechzig::NUM,кхузткъа,სამოცი
796,siebzig::NUM,кхузткъе итт,სამოცდაათი
797,achtzig::NUM,дезткъа,ოთხმოცი
798,neunzig::NUM,дезткъе итт,ოთხმოცდაათი
799,hundert::NUM,бӏе,ასი
800,tausend::NUM,эзар,ათასი
801,und::CNJ,a,და
802,oder::CNJ,я,ან
803,stehen::V,латта,დგას
804,sitzen::V,хиъна ӏан,ზის
805,liegen::V,ӏилла,აწევს
806,hängen::V,кхаза,კიდია
807,werden::V,хила,გახდება
808,passieren::V,хила,მოხდება
809,beginnen::V,доло,იწყება
810,enden::V,дӏадерза,გათავდება
811,wechseln::V,хийца,იცვლება
812,aufgehen[Sonne]::V,кхета,ამოდის
813,untergehen[Sonne]::V,чубуза,ჩადის
814,scheinen[Sonne]::V,серло яла,ანათებს
815,donnern::V,къекъа,ქუხს
816,wehen::V,хьекха,ქრის
817,wehen::V,хьекха,დაუბერავს
818,strömen::V,эха,იღვრება
819,fließen::V,охьаэха,დის
820,fließen::V,охьаэха,მიედინება
821,sich drehen::V,хьийза,ტრიალებს
822,schwanken::V,леста,ირხევა
823,schwingen::V,лесто,ირხევა
824,fallen::V,охьакхета,დავარდება
825,brennen::V,дага,იწვის
826,rauchen::V,оза,ბოლავს
827,rauchen::V,оза,აბოლებს
828,regnen::V,догlа догlу,წვიმს
829,gefrieren::V,гӏоро,იყინება
830,tauen::V,даша,დნება
831,schmelzen::V,лала,დნება
832,trocknen::V,дакъо,გაშრება
833,sieden::V,кхехка,დუღს
834,faulen::V,дахкадала,ლპება
835,verfaulen::V,дахкадала,ლპება
836,reißen::V,хеда,დაიხევა
837,versinken::V,хичудаха,ეფლობა
838,versinken::V,хичудаха,ჩაიძირება
839,vergehen::V,дlаэха,გადის
840,erscheinen::V,схьадала,გამოჩნდება
841,erscheinen::V,ӏоттадала,გამოჩნდება
842,verschwinden::V,къайладала,გააქრება
843,verschwinden::V,къайладала,დაიკარგება
844,sinken::V,лахдала,დაიწევს
845,zunehmen::V,лакхадала,გასუქდება
846,steigen::V,хьаладала,მოიმატებს
847,wachsen::V,кхиа,იზრდება
848,wachsen::V,кхиа,მრავლდება
849,glänzen::V,лепа,ბრწყინავს
850,funkeln::V,къега,კაშკაშებს
851,lärmen::V,гӏовгӏаян,ხმაურობს
852,läuten::V,детта,დარეკავს
853,klingeln::V,дека,დარეკავს
854,klirren::V,дека,დააწკარუნებს
855,brausen::V,хьаьдда даха,ბობოქრობს
856,rauschen::V,леста,შრიალებს
857,klingen::V,дека,ხმას გამოსცემს
858,bellen::V,лета,უყეფს
859,heulen::V,угӏа,ღმუის
860,blasen::V,хӏуп баха,დაუბერავს
861,pfeifen::V,шок етта,უსტვენს
862,schreien::V,мохь бетта,ყვირის
863,stöhnen::V,узарш дан,კვნესის
864,zittern::V,дега,აძაგძაგებს
865,leben::V,даха,ცოცხლობს
866,geboren werden::V,хила,იშვება
867,geboren werden::V,хила,იბადება
868,atmen::V,садеӏа,სუნთქავს
869,trinken::V,мала,სვამს
870,trinken::V,мала,დალევს
871,essen::V,кхалла,შეჭამს
872,schlucken::V,къурдбан,ყლაპავს
873,müde werden::V,кӏаддала,დაიქანცება
874,einschlafen::V,наб кхета,დაიძინებს
875,schlafen::V,вижа,სძინავს
876,schlafen::V,наб ян,სძინავს
877,schlafen::V,дижина хила,სძინავს
878,aufwachen::V,самадала,გაიღვიძებს
879,aufstehen::V,гӏатта,ადგება
880,sich erholen::V,садаӏа,დაისვენებს
881,krank werden::V,цомгуш хила,ავად გახდება
882,krank sein::V,цомгуш хила,ავადმყოფობს
883,schmerzen::V,лаза,სტკივა
884,schmerzen::V,ӏийжа,სტკივა
885,husten::V,йовхарш етта,ახველებს
886,genesen::V,тадала,მორჩება
887,sterben::V,дала,კვდება
888,umkommen::V,хӏаллакхила,დაიღუპება
889,sich bewegen::V,лела,იძვრის
890,sich bewegen::V,лела,მოძრაობს
891,sich rühren::V,меттахъхьен,გაინძრევა
892,sich erheben::V,хьалагlатта,ადგება
893,sich setzen::V,хаа,დაჯდება
894,hinfallen::V,дожа,დაეცემა
895,hinfallen::V,охьакхета,დაეცემა
896,laufen::V,вада,დადის
897,laufen::V,хьада,დადის
898,schreiten::V,болар дан,აბიჯებს
899,schreiten::V,ког баккха,აბიჯებს
900,spazierengehen::V,доладала,დასეირნობს
901,eilen::V,сихдала,მიიჩქარის
902,sich beeilen::V,сихдала,აჩქარდება
903,rennen::V,дада,დარბის
904,springen::V,ирхкхийсадала,ხტის
905,klettern::V,тӏедийла,ძვრება
906,schaukeln::V,техко,ქანაობს
907,kriechen::V,такха,დაბობღავს
908,schwimmen::V,некадан,ცურავს
909,tauchen::V,чулелха,ჩაიძირება
910,rudern::V,дига лело,ნიჩაბს უსვამს
911,rudern::V,кема лело,ნიჩაბს უსვამს
912,fahren::V,хахка,დადის
913,fahren::V,хахка,მგზავრობს
914,fliegen::V,тӏемадала,იფრენს
915,fliegen::V,тӏемадала,გაფრინდება
916,gehen::V,лeла,მიდის
917,weggehen::V,дӏадаха,წამოდის
918,abfahren::V,дӏадаха,მიემგზავრება
919,anhalten::V,саца,ჩერდება
920,hineingehen::V,чудала,შედის
921,eintreten::V,чудала,შედის
922,kommen::V,кхача,მოდის
923,kommen::V,дӏакхача,მოდის
924,kommen::V,схьакхача,მოდის
925,ankommen::V,кхача,ჩადის
926,ankommen::V,схьакхача,ჩადის
927,zurückkommen::V,юхада,დაბრუნდება
928,bleiben::V,диса,დარჩება
929,warten::V,хьежа,ელოდება
930,warten::V,cобар дан,ელოდება
931,erwarten::V,хьоьжуш ӏан,ელის
932,erwarten::V,хьоьжуш ӏан,დაიცდის
933,suchen::V,леха,ეძებს
934,suchen::V,леха,მოძებნის
935,finden::V,каро,მიაგნებს
936,finden::V,каро,გამოძებნის
937,versuchen::V,дан хьажа,ცდის
938,versuchen::V,дан хьажа,ცდილობს
939,vorbereiten::V,кечъян,მოამზადებს
940,lieben::V,деза,უყვარს
941,mögen::V,безамхила,ეტრფის
942,lachen::V,дела,იცინის
943,rühren::V,хьедан,გულს აუჩუყებს
944,weinen::V,делха,ტირის
945,schimpfen::V,чехо,შეიგინება
946,sich ärgern::V,оьгӏазъэха,გაბრაზობს
947,sich fürchten::V,кхера,შიშობს
948,fürchten::V,кхера,ფრთხილობს
949,fliehen::V,дӏадада,გაიქცევა
950,flüchten::V,дӏадада,გაიქცევა
951,sehen::V,ган,ხედავს
952,anschauen::V,хьажа,ნახავს
953,anschauen::V,хьежа,ნახავს
954,ansehen::V,хьовса,უყურებს
955,hören::V,хаза,ისმენს
956,zuhören::V,ладогӏа,მოისმენს
957,probieren::V,хьажа,გასინჯავს
958,riechen::V,хьожа яха,ყნოსავს
959,fühlen::V,хаадала,გრძნობს
960,scheinen::V,мотта,ეჩვენება
961,zu sehen sein::V,гуш хила,მოჩანს
962,vernehmen::V,бартхатта,გაიგებს
963,frieren::V,гӏоро,იყინება
964,tun::V,дан,აკეთებს
965,können::V,дадала,შეიძლება
966,wollen::V,тӏергӏа,უნდა
967,anfangen::V,доло,დაიწყებს
968,beenden::V,довла,ამთავრებს
969,aufhören::V,саца,შეწყვეტს
970,gelingen::V,кадала,მოახერხებს
971,geraten::V,хила,გამოდის
972,öffnen::V,дӏаделла,გახსნის
973,öffnen::V,схьаделла,გახსნის
974,schließen::V,къовла,ხურავს
975,schließen::V,къовла,დაკეტავს
976,schließen::V,дӏачӏагӏа,ხურავს
977,schließen::V,дӏачӏагӏа,დაკეტავს
978,stellen::V,хlотто,დადგამს
979,setzen::V,дийгӏа,დასვამს
980,legen::V,охьадилла,დადებს
981,berühren::V,хьедан,შეახებს
982,berühren::V,хьедан,მიაკარებს
983,verbinden::V,вовшахтаса,შეაერთებს
984,bedecken::V,тилла,გადააფარებს
985,bedecken::V,тӏетаса,გადააფარებს
986,aufhängen::V,хьалаолла,დაკიდებს
987,anzünden::V,лато,დაანთებს
988,anzünden::V,лато,მოუკიდებს
989,aufheben::V,айа,აიღებს
990,aufheben::V,айа,აიყვანს
991,zurücklassen::V,дита,დატოვებს
992,verlieren::V,дайа,დაკარგავს
993,fallen lassen::V,охьадожо,გაუვარდება
994,machen::V,дан,გააკეთებს
995,machen::V,дан,გამოიწვევს
996,herstellen::V,дан,დაამზადებს
997,bauen::V,гӏишлоян,ააშენებს
998,reparieren::V,тадан,შეაკეთებს
999,reparieren::V,тадан,გაარემონტებს
1000,verbessern::V,нисдан,გამოაკეთებს
1001,verbessern::V,нисдан,გააუმჯობესებს
1002,ändern::V,хийца,შეცვლის
1003,graben::V,ахка,თხრის
1004,beugen::V,сатто,ხრის
1005,biegen::V,сатто,გაღუნავს
1006,drehen::V,хьовзо,ატრიალებს
1007,umdrehen::V,хьовзo,შეატრიალებს
1008,heben::V,айа,ასწევს
1009,heben::V,хьалаайа,ასწევს
1010,hochheben::V,хьалаайа,აიყვანს
1011,ergreifen::V,дӏалаца,სტაცებს
1012,halten::V,латто,უჭირავს
1013,drücken::V,тӏетаӏо,დააწვება
1014,schieben::V,татта,მისწევს
1015,kratzen::V,мӏараш тийса,მოფხანს
1016,lecken::V,мотт хьекха,ლოკავს
1017,beißen::V,катoха,უკბენს
1018,abreißen::V,схьадаккха,გლეჯს
1019,abreißen::V,схьадаккха,მოწყვეტს
1020,abschneiden::V,кхада,გაჭრის
1021,binden::V,дӏадехка,შეკრავს
1022,binden::V,дӏадехка,გადააბამს
1023,binden::V,вовшахтаса,შეკრავს
1024,binden::V,вовшахтаса,გადააბამს
1025,stecken::V,чудахийта,ჩაასობს
1026,brechen::V,кагдан,მოიტეხს
1027,klopfen::V,детта,აკაკუნებს
1028,hauen::V,етта,ლეწავს
1029,kleben::V,тӏелато,წებავს
1030,kleben::V,тӏелато,დააწებებს
1031,reiben::V,хьекхо,დაზელს
1032,streichen::V,тlехьакха,უსვამს
1033,schleifen::V,ирдан,ლესავს
1034,schneiden::V,ларга,გაჭრის
1035,rütteln::V,лесто,არხევს
1036,schütteln::V,лесто,არყევს
1037,schütteln::V,лесто,ანძრევს
1038,schwenken::V,лесто,აქნევს
1039,schütten::V,дотта,ღვრის
1040,schütten::V,дотта,დააქცევს
1041,füllen::V,дуза,გაავსებს
1042,einwickeln::V,хьарчо,შეახვევს
1043,tragen::V,дахьа,მიიტანს
1044,schleppen::V,ийзо,მიათრევს
1045,ziehen::V,озо,წევს
1046,ziehen::V,озо,ათრევს
1047,aufbewahren::V,ӏалашдан,შეინახავს
1048,werfen::V,кхосса,ისვრის
1049,fangen::V,леца,დაიჭერს
1050,packen::V,леца,სტაცებს
1051,verstecken::V,къайладаккха,მალავს
1052,teilen::V,декъа,დაყოფს
1053,schicken::V,дӏадахьийта,გაგზავნის
1054,bringen::V,дан,მოიტანს
1055,hinzufügen::V,тӏетоха,დაამატებს
1056,bekommen::V,даккха,ამოიღებს
1057,erhalten::V,даккха,იღებს
1058,nehmen::V,схьаэца,აიღებს
1059,wählen::V,харжа,გადაარჩევს
1060,auswählen::V,харжа,ამოარჩევს
1061,bewahren::V,lалашдан,ინარჩუნებს
1062,behindern::V,новкъарло ян,აბრკოლებს
1063,behindern::V,новкъарло ян,გააძნელებს
1064,verderben::V,талхо,გააფუჭებს
1065,beschädigen::V,дохо,დააზიანებს
1066,zerbrechen::V,дохо,დაამტვრევს
1067,zerbrechen::V,кагдан,დაამტვრევს
1068,zerreißen::V,хадо,გახევს
1069,zerstören::V,дохо,მოსპობს
1070,zerstören::V,дохо,დაანგრევს
1071,zerstören::V,кагдан,მოსპობს
1072,zerstören::V,кагдан,დაანგრევს
1073,verbrennen::V,даго,დაწვავს
1074,geben::V,яла,აძლევს
1075,reichen::V,дӏадала,მიაწოდებს
1076,reichen::V,дӏакховдо,მიაწოდებს
1077,schenken::V,совгӏат дан,აჩუქებს
1078,versprechen::V,ваӏда дан,აღუთქვამს
1079,wünschen::V,лаа,უსურვებს
1080,loben::V,хасто,აქებს
1081,loben::V,хасто,ამკობს
1082,küssen::V,оба яккха,აკოცებს
1083,wiegen::V,тахка,არხევს
1084,zudecken::V,тӏетаса,გადახურავს
1085,wecken::V,самадаккха,გააღვიძებს
1086,zeigen::V,гайта,დაანახვებს
1087,führen::V,дига,მიჰყავს
1088,lehren::V,ӏамо,ასწავლის
1089,unterrichten::V,хьеха,ასწავლის
1090,aufziehen::V,кхио,აღზრდის
1091,leiten::V,урхалла дан,აწარმოებს
1092,leiten::V,урхалла дан,ხელმძღვანელობს
1093,antreiben::V,сихдан,დააჩქარებს
1094,lassen::V,-йта,ა--ინებს
1095,einladen::V,кхайкха,მოიპატიჟებს
1096,vereinigen::V,цхьаьнатоха,შეაერთებს
1097,besuchen::V,хьажахIотта,სანახავად მიდის
1098,treffen::V,дуьхьалкхета,შეხვდება
1099,sich versammeln::V,гулдан,შეიკრიბება
1100,spielen::V,ловза,ეთამაშება
1101,singen::V,лакха,მღერის
1102,tanzen::V,хелхадала,ცეკვავს
1103,sich trennen::V,къаста,მოშორდება
1104,verlassen::V,дита,მიატოვებს
1105,retten::V,кӏелхьардаккха,იხსნის
1106,retten::V,кӏелхьардаккха,გადაარჩენს
1107,bewachen::V,ха дан,დარაჯობს
1108,bewachen::V,ха дан,უთვალთვალებს
1109,schützen::V,лардан,დაიფარავს
1110,verteidigen::V,лардан,დაიცავს
1111,sich schlagen::V,етта,იჩხუბებს
1112,schießen::V,детта,ისვრის
1113,siegen::V,тола,გაიმარჯვებს
1114,ärgern::V,оьгӏаздахийта,აჯავრებს
1115,schlagen::V,тоха,ცემს
1116,treten::V,мийра тоха,პანღურს ამოჰკრავს
1117,stechen::V,ӏотта,სჩხვლეტს
1118,stechen::V,къовзо,სჩხვლეტს
1119,stoßen::V,татта,დაეჯახება
1120,stehlen::V,лачкъо,ქურდობს
1121,stehlen::V,лачкъо,მოიპარავს
1122,stören::V,новкъарло ян,შეაწუხებს
1123,belästigen::V,сагатдан,მობეზრდება
1124,verbergen::V,къайладаккха,დამალავს
1125,täuschen::V,ӏexo,შეცდებს
1126,betrügen::V,ледан,მოატყუებს
1127,töten::V,ден,მოკლავს
1128,wohnen::V,даха,ცხოვრობს
1129,wohnen::V,даха,ბინადრობს
1130,arbeiten::V,къахьега,მუშაობს
1131,sammeln::V,гулдан,შეკრებს
1132,pflücken::V,даха,კრეფს
1133,jagen::V,талла,ნადირობს
1134,fischen::V,чӏерий леца,თევზაობს
1135,fassen::V,лаца,დააჭერს
1136,fassen::V,схьалаца,დააჭერს
1137,hüten::V,лардан,მწყემსავს
1138,treiben::V,лахка,მიერეკება
1139,anbinden::V,дӏадехка,მიაბამს
1140,füttern::V,хӏума яла,აჭმევს
1141,melken::V,оза,წველის
1142,gießen::V,хи тоха,რწყავს
1143,reifen::V,хьекъа,მწიფდება
1144,zubereiten::V,кечъян,მოამზადებს
1145,zubereiten::V,кхача бан,მოამზადებს
1146,kochen::V,кхача бан,მოხარშავს
1147,backen::V,датта,გამოაცხობს
1148,braten::V,кхарза,შეწვავს
1149,umrühren::V,кего,შეურევს
1150,umrühren::V,кего,გათქვეფს
1151,nähen::V,тега,გაკერავს
1152,färben::V,басардан,შეღებავს
1153,reinigen::V,цӏандан,გაწმენდს
1154,reinigen::V,цӏандан,გასუფთავებს
1155,waschen::V,йила,გარეცხავს
1156,waschen::V,йитта,გარეცხავს
1157,waschen::V,дӏадайа,გარეცხავს
1158,abwischen::V,дӏадайа,წაშლის
1159,spülen::V,хи кхарза,გაავლებს
1160,fegen::V,нуй хьакха,დაბლანდავს
1161,kehren::V,нуй хьакха,დაგვის
1162,baden::V,лийча,ბანაობს
1163,sich waschen::V,юьхь йила,იბანება
1164,ausziehen::V,духар дӏадаккха,გაიხდის
1165,sich anziehen::V,духа,ჩაიცვამს
1166,kämmen::V,ехк хьакха,დავარცხნის
1167,schmücken::V,хаздан,მორთავს
1168,sagen::V,ала,იტყვის
1169,sprechen::V,баха,ლაპარაკობს
1170,sprechen::V,мотт бийца,ლაპარაკობს
1171,reden::V,къамел дан,საუბრობს
1172,sich unterhalten::V,къамел дан,ბაასობს
1173,sich unterhalten::V,къамел дан,მუსაიფობს
1174,fragen::V,хатта,ჰკითხავს
1175,bitten::V,деха,სთხოვს
1176,erzählen::V,дийца,მოუთხრობს
1177,mitteilen::V,хаам бан,აუწყებს
1178,mitteilen::V,хаам бан,აცნობებს
1179,nennen::V,цӏе яккха,უწოდებს
1180,rufen::V,кхайкха,დაუძახებს
1181,prahlen::V,куралла ян,ტრაბახობს
1182,prahlen::V,дозалла дан,ტრაბახობს
1183,übersetzen::V,гоч дан,გადათარგმნის
1184,denken::V,ойла ян,ფიქრობს
1185,denken::V,ойла ян,აზროვნებს
1186,glauben::V,теша,სჯერა
1187,bemerken::V,ган,შენიშვნავს
1188,erkennen::V,довза,გამოიცნობს
1189,begreifen::V,кхета,გაიგებს
1190,verstehen::V,кхета,გაიგონებს
1191,lernen::V,деша,ისწავლის
1192,wissen::V,хаа,ეცოდინება
1193,sich erinnern an::V,дагадан,მოიგონებს
1194,sich erinnern an::V,дагадан,გაიხსენებს
1195,vergessen::V,дицдала,ივიწყებს
1196,messen::V,дуста,ზომავს
1197,zählen::V,дагардан,ითვლის
1198,rechnen::V,лара,გაიანგარიშებს
1199,lesen::V,еша,კითხულობს
1200,malen::V,сурт дилла,ხატავს
1201,zeichnen::V,сурт дилла,ხაზავს
1202,schreiben::V,яздан,დაწერს
1203,besitzen::V,доладан,ექნება
1204,kaufen::V,эца,ყიდულობს
1205,verkaufen::V,дохка,გაყიდის
1206,bezahlen::V,мах бала,გადაიხდის
1207,zahlen::V,мах бала,გადაიხდის
1208,beherrschen::V,собаре хила,ფლობს
1209,ertragen::V,лан,მოითმენს
1210,ertragen::V,сатоха,მოითმენს
1211,ertragen::V,садетта,მოითმენს
1212,Schwarm::N,,გუნდი
1213,Schlinge::N,,მახე
1214,Art::N,,სახეობა
1215,Entfernung::N,,სიშორე
1216,Griff::N,,ტარი
1217,Figur::N,,ფიგურა
1218,Bogen[Waffe]::N,,მშვილდი
1219,so::ADV,,ისე
1220,abnehmen::V,,შემცირდება
1221,sausen::V,,მიქრის
1222,wenden::V,,მოაბრუნებს
1223,hacken::V,,კეპავს
1224,stricken::V,,ქსოვს
1225,anziehen::V,,ჩაიცვამს
