,Concept_ID,lbe,fa
1356,bemerken::V,хӏисав хъун,متوجه شدن
1357,erkennen::V,увчӏин,شناختن
1358,erkennen::V,увчӏин,تشخیص دادن
1359,begreifen::V,бувчӏин,فهمیدن
1360,begreifen::V,бувчӏин,درک کردن
1361,lernen::V,лахьлан,آموختن
1362,lernen::V,лахьлан,یاد گرفتن
1363,lernen::V,лахьхьин,آموختن
1364,lernen::V,лахьхьин,یاد گرفتن
1365,wissen::V,кӏулну бикӏан,دانستن
1366,wissen::V,хавар бикӏан,دانستن
1367,sich erinnern an::V,дакӏнин бутан,به یاد آوردن
1368,vergessen::V,хъама битан,فراموش کردن
1369,messen::V,дуцин дуллан,اندازه گرفتن
1370,messen::V,дуцин дан,اندازه گرفتن
1371,zählen::V,дуккин,شمردن
1372,rechnen::V,хӏисав дан,حساب کردن
1373,lesen::V,ккалан,خواندن
1374,malen::V,сурат дуллан,نقاشی کردن
1375,zeichnen::V,сурат дуллан,کشیدن
1376,zeichnen::V,сурат дуллан,رسم کردن
1377,schreiben::V,чичин,نوشتن
1378,schreiben::V,чичлан,نوشتن
1379,besitzen::V,дуну икӏан,داشتن
1380,besitzen::V,дуну дикӏан,داشتن
1381,besitzen::V,заллуну икӏан,داشتن
1382,kaufen::V,машан ласун,خریدن
1383,kaufen::V,машан ласун,خرید کردن
1384,verkaufen::V,баххан,فروختن
1385,bezahlen::V,арцу дулун,پرداختن
1386,bezahlen::V,багьа булун,پرداختن
1387,zahlen::V,арцу дулун,پرداخت کردن
1388,zahlen::V,багьа булун,پرداخت کردن
1389,beherrschen::V,дуну икӏан,مسلط بودن
1390,beherrschen::V,заллуну икӏан,مسلط بودن
1391,ertragen::V,бухӏан,تحمل کردن
1392,Leber::N,,کبد
1393,Moor::N,,باتلاق
1394,Anhöhe::N,,بلندی
1395,Bucht::N,,خلیج
1396,Barsch::N,,ماهی خاردار
1397,Hecht::N,,اردک ماهی
1398,Laus::N,,شپش
1399,Ruf::N,,صدا
1400,Platz::N,,گنجایش
1401,Kante::N,,لبه
1402,Größe::N,,قد
1403,Größe::N,,بزرگی
1404,Menge::N,,مقدار
1405,Menge::N,,اندازه
1406,Figur::N,,تندیس
1407,Tasche::N,,کیف
1408,Öl::N,,روغن
1409,Schuh::N,,کفش
1410,Leine::N,,قلاده
1411,König::N,,شاه
1412,König::N,,پادشاه
1413,fein::A,,ریز
1414,fein::A,,باریک
1415,auf einmal::ADV,,همزمان
1416,bald::ADV,,زود
1417,bald::ADV,,بزودی
1418,einst::ADV,,وقتی
1419,einst::ADV,,زمانی
1420,schon::ADV,,قبلاً
1421,schon::ADV,,به این زودی
1422,sie::PRN,,آنها
1423,siebzig::NUM,,هفتاد
1424,klirren::V,,جرنگ جرنگ صدا کردن
1425,heulen::V,,زوزه کشیدن
1426,rühren::V,,به رقت آوردن
1427,zu sehen sein::V,,دیده شدن
1428,wollen::V,,خواستن
1429,geraten::V,,نتیجه دادن
1430,kratzen::V,,خاریدن
1431,stecken::V,,فرو کردن
1432,schleifen::V,,تیز کردن
1433,rütteln::V,,لرزاندن
1434,rütteln::V,,تکان دادن
1435,ziehen::V,,کشیدن
1436,packen::V,,گرفتن
1437,wünschen::V,,آرزو کردن
1438,zudecken::V,,پوشاندن
1439,antreiben::V,,عجله دادن
1440,lassen::V,,وادار کردن
1441,treten::V,,لگد زدن
1442,verstehen::V,,فهمیدن
