,Concept_ID,tr,av
763,schlecht::A,kötü,къадараб
764,richtig::A,doğru,битӏараб
765,schlimm::A,kötü,нажасаб
766,schlimm::A,kötü,къабихӏаб
767,wahr::A,doğru,хӏакъаб
768,wahr::A,doğru,битӏараб
769,wahr::A,gerçek,хӏакъаб
770,wahr::A,gerçek,битӏараб
771,alt::A,eski,басрияб
772,neu::A,yeni,цӏияб
773,ehemalig::A,önceki,цебе́госеб
774,alt[Lebewesen]::A,yaşlı,хераб
775,jung::A,genç,тӏинчӏаб
776,jung::A,genç,гӏолохъанаб
777,arm::A,fakir,пакъираб
778,reich::A,zengin,бечедаб
779,bekannt::A,bilinen,лъалеб
780,berühmt::A,ünlü,машгьураб
781,berühmt::A,meşhur,машгьураб
782,fremd::A,yabancı,чияр
783,verschieden::A,ayrı,батӏи-батӏияб
784,verschieden::A,farklı,батӏи-батӏияб
785,nah::A,yakın,гӏагарда бугеб
786,nah::A,bitişik,гӏагарда бугеб
787,fern::A,uzak,рикӏкӏадаб
788,linker::A,sol,квегӏаб
789,rechter::A,sağ,кваранаб
790,anderer::A,diğer,батӏияб
791,erster::A,ilk,тӏоцебесеб
792,erster::A,birinci,тӏоцебесеб
793,zweiter::A,ikinci,кӏиабилеб
794,dritter::A,üçüncü,лъабабилеб
795,letzter::A,son,ахирисеб
796,letzter::A,sonuncu,ахирисеб
797,allein::ADV,yalnız,ялгъузго
798,allein::ADV,tek başına,ялгъузго
799,auf einmal::ADV,birden,цихӏинтӏаго
800,zusammen::ADV,beraber,цойида
801,zusammen::ADV,birlikte,цойида
802,lange::ADV,çok,
803,lange::ADV,uzun,
804,plötzlich::ADV,ansızın,цойидасанго
805,plötzlich::ADV,birdenbire,цойидасанго
806,sofort::ADV,hemen,гьебсагӏат
807,sofort::ADV,derhal,гьебсагӏат
808,später::ADV,daha sonra,
809,jetzt::ADV,şimdi,гьанже
810,heute::ADV,bugün,жакъа
811,morgen::ADV,yarın,метер
812,bald::ADV,yakında,гьабсагӏаталъ
813,dann::ADV,sonra,цинги
814,gestern::ADV,dün,сон
815,einst::ADV,eskiden,цин
816,damals::ADV,o zamanlar,гьебмехалъ
817,damals::ADV,o zamanlar,гьебмехалда
818,danach::ADV,sonradan,цинги
819,danach::ADV,sonradan,хадуса
820,danach::ADV,ondan sonra,цинги
821,danach::ADV,ondan sonra,хадуса
822,vorher::ADV,önce,цебе
823,vorher::ADV,önceden,цебе
824,zuerst::ADV,ilk önce,тӏоцебе
825,einmal::ADV,bir defa,цинцӏул
826,einmal::ADV,bir defa,цихӏин
827,einmal::ADV,bir defa,цоцӏул
828,manchmal::ADV,bazan,олоцӏул
829,oft::ADV,sık sık,гӏемерго
830,oft::ADV,çok defa,гӏемерго
831,immer::ADV,daima,кидаго
832,immer::ADV,her zaman,кидаго
833,niemals::ADV,asla değil,киданиги
834,niemals::ADV,hiçbir zaman,киданиги
835,hier::ADV,burada,аниб
836,hierhin::ADV,buraya,анибехун
837,von hier::ADV,buradan,гьаниса
838,dort::ADV,orada,гьениб
839,dort::ADV,şurada,гьениб
840,dorthin::ADV,oraya,гьадаба
841,dorthin::ADV,şuraya,гьадаба
842,geradeaus::ADV,doğru,битӏутӏа
843,vorwärts::ADV,ileri,цебехун
844,rückwärts::ADV,geri,нахъ-нахъ
845,zurück::ADV,geriye,нахъе
846,unten::ADV,aşağıda,ахакь
847,unten::ADV,aşağıda,гъоркь
848,hinab::ADV,aşağıya,эхебе
849,oben::ADV,yukarıda,тӏад
850,oben::ADV,yukarıda,тӏадехун
851,hinauf::ADV,yukarı,эхеде
852,hinauf::ADV,yukarıya,эхеде
853,überall::ADV,her yerde,кибго
854,nicht::ADV,-mi-,
855,nicht::ADV,değil,
856,ein wenig::ADV,biraz,дагьабго
857,kaum::ADV,dar,хӏалалъ
858,kaum::ADV,hemen hemen değil,хӏалалъ
859,sehr::ADV,pek,кутакалда
860,sehr::ADV,gayet,кутакалда
861,so::ADV,öyle,гьедин
862,so::ADV,böyle,гьедин
863,noch::ADV,hâlâ,жеги
864,noch::ADV,henüz,жеги
865,nur::ADV,ancak,гӏӣцӏго
866,nur::ADV,yalnız,гӏӣцӏго
867,schon::ADV,çoktan,
868,wieder::ADV,tekrar,на́хъеги
869,wieder::ADV,yeniden,на́хъеги
870,vergebens::ADV,boşuna,чӏалгӏаде
871,vor::PRP,önünde,цебе
872,hinter::PRP,arkasında,хадуса
873,unter::PRP,altında,ахакь
874,unter::PRP,altında,гъоркь
875,durch::PRP,sayesinde,
876,durch::PRP,ortasından,
877,neben::PRP,yanında,аскӏо
878,zwischen::PRP,arasında,гьоркьоб
879,wegen::PRP,dolayı,гьелда
880,dies::PRN,bu,гьаб
881,dies::PRN,bu,гьеб
882,das::PRN,o,доб
883,das::PRN,şu,доб
884,alles::PRN,hepsi,
885,alles::PRN,her şey,
886,ich::PRN,ben,дун
887,du::PRN,sen,дуца
888,er::PRN,o,доб
889,wir::PRN,biz,ниж
890,ihr::PRN,siz,нуж
891,sie::PRN,onlar,дол
892,sie::PRN,onlar,эл
893,was::FPRN,ne,щиб
894,wer::FPRN,kim,щиб
895,wo::FADV,nerede,киб
896,wo::FADV,nerede,кибехун
897,wohin::FADV,nereye,кибехун
898,wie::FADV,nasıl,кин
899,warum::FADV,neden,щай
900,wieviel::FNUM,kaç,кигӏан
901,wieviel::FNUM,ne kadar,кигӏан
902,eins::NUM,bir,цо
903,zwei::NUM,iki,кӏиго
904,drei::NUM,üç,лъабго
905,vier::NUM,dört,ункъо
906,fünf::NUM,beş,щуго
907,sechs::NUM,altı,анлъго
908,sieben::NUM,yedi,анкьго
909,acht::NUM,sekiz,микьго
910,neun::NUM,dokuz,ичӏго
911,zehn::NUM,on,анцӏго
912,elf::NUM,on bir,анцӏила цо
913,zwölf::NUM,on iki,кӏиго-анцӏила
914,zwanzig::NUM,yirmi,къого
915,dreißig::NUM,otuz,лъеберго
916,vierzig::NUM,kırk,кӏикъого
917,fünfzig::NUM,elli,кӏикъо́ялда анцӏго
918,sechzig::NUM,altmış,лъабкъого
919,siebzig::NUM,yetmiş,лъабкъо́ялда анцӏго
920,achtzig::NUM,seksen,ункъого
921,neunzig::NUM,doksan,ункъоялда а́нцӏила
922,hundert::NUM,yüz,нусго
923,tausend::NUM,bin,азарго
924,und::CNJ,ve,ва
925,und::CNJ,ve,-ги
926,und::CNJ,ile,ва
927,und::CNJ,ile,-ги
928,oder::CNJ,ya,ялъуни
929,oder::CNJ,yahut,ялъуни
930,stehen::V,durmak,бахъунчӏезе
931,sitzen::V,oturmak,гӏодов чӏезе
932,liegen::V,yatmak,бегизе
933,hängen::V,asılı olmak,базе
934,werden::V,olmak,бахъине
935,werden::V,olunmak,бахъине
936,passieren::V,olmak,лъугьине
937,passieren::V,olmak,лъугьа-бахъине
938,beginnen::V,başlamak,байбихьизе
939,enden::V,bitmek,лъугӏизе
940,enden::V,sona ermek,лъугӏизе
941,wechseln::V,değişmek,хиса-басизе
942,wechseln::V,değişmek,хисизе
943,aufgehen[Sonne]::V,doğmak,баккизе
944,untergehen[Sonne]::V,batmak,щинкӏизе
945,scheinen[Sonne]::V,parlamak,къалъ-къалъизе
946,donnern::V,gök gürlemek,гъугъазе
947,wehen::V,esmek,пуйзе
948,strömen::V,akmak,чвахизе
949,fließen::V,akmak,чвахизе
950,sich drehen::V,dönmek,сверизе
951,schwanken::V,sallanmak,хьвагӏезе
952,schwanken::V,sallanmak,багъа-бачаризе
953,schwingen::V,titremek,щвартӏезе
954,fallen::V,düşmek,бортизе
955,brennen::V,yanmak,рекӏине
956,rauchen::V,tütmek,кӏкӏуй буризе
957,regnen::V,yağmak,базе
958,gefrieren::V,donmak,гӏу́низе
959,tauen::V,erimek,биаризе
960,schmelzen::V,erimek,биине
961,trocknen::V,kurumak,бакъвазе
962,sieden::V,kaynamak,гьалдезе
963,faulen::V,çürümek,махӏцине
964,verfaulen::V,çürümek,туризе
965,reißen::V,yırtılmak,бихъизе
966,versinken::V,batmak,гъанкъизе
967,vergehen::V,geçmek,базе
968,vergehen::V,geçmek,бахъизе
969,vergehen::V,geçmek,ине
970,erscheinen::V,görünmek,баккизе
971,verschwinden::V,kaybolmak,къине
972,verschwinden::V,kaybolmak,билизе
973,sinken::V,inmek,гӏодо́бе ккезе
974,abnehmen::V,azalmak,тӏаса камизе
975,zunehmen::V,artmak,гӏемерлъизе
976,zunehmen::V,çoğalmak,гӏемерлъизе
977,steigen::V,artmak,бахине
978,steigen::V,yükselmek,бахине
979,wachsen::V,büyümek,кӏодолъизе
980,wachsen::V,gelişmek,кӏодолъизе
981,glänzen::V,parlamak,цӏвакизе
982,funkeln::V,parıldamak,паркъезе
983,lärmen::V,gürültü yapmak,хъудизе
984,lärmen::V,gürültü yapmak,чӏиргъдизе
985,läuten::V,çalmak,кьабизе
986,klingeln::V,zil çalmak,кьабизе
987,klirren::V,şakırdamak,зваргъизе
988,klirren::V,zangırdamak,зваргъизе
989,brausen::V,köpürmek,гьалаглъизе
990,brausen::V,kükremek,гьалаглъизе
991,rauschen::V,fışırdamak,шуршудизе
992,klingen::V,tınlamak,бахъине
993,bellen::V,havlamak,гъанчдезе
994,heulen::V,ulumak,рурудизе
995,blasen::V,üflemek,гьохьизе
996,pfeifen::V,düdük çalmak,гьещтӏезе
997,schreien::V,bağırmak,ахӏизе
998,schreien::V,bağırmak,ахӏдезе
999,schreien::V,haykırmak,ахӏизе
1000,schreien::V,haykırmak,ахӏдезе
1001,stöhnen::V,inlemek,зигардизе
1002,zittern::V,titremek,дарран
1003,zittern::V,titremek,гьаргьадизе
1004,leben::V,yaşamak,бетӏербахъизе
1005,leben::V,hayatta olmak,бетӏербахъизе
1006,geboren werden::V,doğmak,лъугьине
1007,atmen::V,solunmak,хӏухьел биччазе
1008,atmen::V,nefes almak,хӏухьел биччазе
1009,trinken::V,içmek,гьекъезе
1010,essen::V,yemek,квине
1011,essen::V,yemek,кваназе
1012,schlucken::V,yutmak,кӏкӏвине
1013,schlucken::V,yutmak,къулчӏизе
1014,müde werden::V,yorulmak,сваказе
1015,einschlafen::V,uykuya dalmak,кьижизе
1016,einschlafen::V,uykuya dalmak,гъапуллъизе
1017,schlafen::V,uyumak,кьижизе
1018,aufwachen::V,uyanmak,бигьине
1019,aufstehen::V,kalkmak,бахъине
1020,aufstehen::V,kalkmak,тӏадебахъине
1021,aufstehen::V,yataktan kalkmak,бахъине
1022,aufstehen::V,yataktan kalkmak,тӏадебахъине
1023,sich erholen::V,dinlenmek,хьи бахъизе
1024,sich erholen::V,dinlenmek,хӏалхьи гьабизе
1025,krank werden::V,hastalanmak,унтизе
1026,krank sein::V,hasta olmak,унтизе
1027,schmerzen::V,ağrımak,унтизе
1028,husten::V,öksürmek,хъегӏизе
1029,genesen::V,şifa bulmak,лъилъизе
1030,sterben::V,ölmek,хвезе
1031,sterben::V,vefat etmek,хвезе
1032,umkommen::V,ölmek,гьалаглъизе
1033,sich bewegen::V,hareket etmek,багъаризе
1034,sich bewegen::V,hareket etmek,багъаргъизе
1035,sich rühren::V,kımıldanmak,багъаризе
1036,sich erheben::V,kalkmak,тӏадебахъине
1037,sich erheben::V,kalkmak,бахъине
1038,sich erheben::V,ayağa kalkmak,тӏадебахъине
1039,sich erheben::V,ayağa kalkmak,бахъине
1040,sich setzen::V,oturmak,гӏодов чӏезе
1041,hinfallen::V,yere düşmek,щапизе
1042,laufen::V,yürümek,хьвадизе
1043,schreiten::V,yürümek,чӏезе
1044,schreiten::V,adım atmak,чӏезе
1045,spazierengehen::V,gezmek,тира-сверизе
1046,spazierengehen::V,dolaşmak,тира-сверизе
1047,eilen::V,seğirtmek,ракӏхӏалакине
1048,eilen::V,seğirtmek,дуризе
1049,sich beeilen::V,acele etmek,дуризе
1050,sich beeilen::V,acele etmek,гӏедегӏизе
1051,sausen::V,hızla gitmek,тӏуризе
1052,rennen::V,koşmak,бекеризе
1053,springen::V,atlamak,кӏанцӏизе
1054,springen::V,sıçramak,кӏанцӏизе
1055,klettern::V,tırmanmak,хархадизе
1056,schaukeln::V,sallanmak,гьерщезе
1057,kriechen::V,sürünmek,хъурщизе
1058,schwimmen::V,yüzmek,лъедезе
1059,tauchen::V,dalmak,букъардизе
1060,rudern::V,kürek çekmek,хазе
1061,fahren::V,gitmek,ине
1062,fliegen::V,uçmak,боржине
1063,gehen::V,gitmek,ине
1064,weggehen::V,gitmek,ине
1065,abfahren::V,kalkmak,къокъине
1066,anhalten::V,durmak,чӏезе
1067,anhalten::V,durmak,тархъизе
1068,anhalten::V,durmak,лъалхъизе
1069,hineingehen::V,içeri girmek,тӏаделъугьине
1070,eintreten::V,girmek,лъугьине
1071,kommen::V,gelmek,бачӏине
1072,ankommen::V,varmak,щвезе
1073,ankommen::V,varmak,тӏадебачӏине
1074,zurückkommen::V,dönmek,тадбуссине
1075,zurückkommen::V,dönmek,тӏадбуссине
1076,bleiben::V,kalmak,чӏезе
1077,bleiben::V,kalmak,хутӏизе
1078,warten::V,beklemek,чӏезе
1079,erwarten::V,beklemek,балагьизе
1080,suchen::V,aramak,балагьизе
1081,finden::V,bulmak,батизе
1082,versuchen::V,denemek,хӏалбихьизе
1083,vorbereiten::V,hazırlamak,хӏадурлъизабизе
1084,lieben::V,sevmek,балай бегьизе
1085,mögen::V,beğenmek,бокьизе
1086,lachen::V,gülmek,белъизе
1087,rühren::V,dokunmak,
1088,rühren::V,duygulandırmak,
1089,weinen::V,ağlamak,гӏодизе
1090,schimpfen::V,küfretmek,гъанчдезе
1091,sich ärgern::V,kızmak,вагъизе
1092,sich ärgern::V,kızmak,ццида́хине
1093,sich fürchten::V,korkmak,хӏинкъизе
1094,fürchten::V,korkmak,беркъазе
1095,fürchten::V,korkmak,хӏинкъа-къазе
1096,fliehen::V,kaçmak,лъутизе
1097,flüchten::V,kaçmak,лъутизе
1098,sehen::V,görmek,бихьизе
1099,anschauen::V,seyretmek,бертӏамизе
1100,anschauen::V,seyretmek,балагьизе
1101,ansehen::V,bakmak,бала-гъалагьизе
1102,hören::V,duymak,рагӏизе
1103,hören::V,işitmek,рагӏизе
1104,zuhören::V,dinlemek,гӏенеккизе
1105,probieren::V,denemek,кӏалдиб хъва́зе
1106,probieren::V,denemek,чӏамизе
1107,probieren::V,tadına bakmak,кӏалдиб хъва́зе
1108,probieren::V,tadına bakmak,чӏамизе
1109,riechen::V,kokusunu almak,су́нтӏизе
1110,fühlen::V,duymak,чӏвазе
1111,fühlen::V,hissetmek,чӏвазе
1112,scheinen::V,görünmek,
1113,zu sehen sein::V,görünmek,бихьизе
1114,vernehmen::V,haber almak,рагӏизе
1115,frieren::V,üşümek,цӏорозе
1116,tun::V,etmek,гьабизе
1117,tun::V,yapmak,гьабизе
1118,können::V,bilmek,кӏвезе
1119,können::V,bilmek,лъазе
1120,wollen::V,istemek,бокьизе
1121,anfangen::V,başlamak,байбихьизе
1122,beenden::V,bitirmek,тӏубазабизе
1123,beenden::V,bitirmek,лъугӏизабизе
1124,aufhören::V,bitmek,бахъизе
1125,gelingen::V,başarmak,бахъизе
1126,geraten::V,düşmek,бахъизе
1127,öffnen::V,açmak,рагьизе
1128,schließen::V,kapamak,къазе
1129,stellen::V,koymak,чӏвазе
1130,setzen::V,koymak,рекӏинабизе
1131,setzen::V,koymak,гӏодор чӏезаризе
1132,setzen::V,oturtmak,рекӏинабизе
1133,setzen::V,oturtmak,гӏодор чӏезаризе
1134,legen::V,koymak,лъезе
1135,legen::V,yatırmak,лъезе
1136,berühren::V,dokunmak,хъвазе
1137,verbinden::V,bağlamak,хьухьине
1138,verbinden::V,bağlamak,бухьине
1139,verbinden::V,birleştirmek,хьухьине
1140,verbinden::V,birleştirmek,бухьине
1141,bedecken::V,örtmek,кквезе
1142,bedecken::V,kaplamak,кквезе
1143,aufhängen::V,asmak,базе
1144,anzünden::V,yakmak,бакизе
1145,anzünden::V,yakmak,рекӏинабизе
1146,anzünden::V,ateşlemek,бакизе
1147,anzünden::V,ateşlemek,рекӏинабизе
1148,aufheben::V,kaldırmak,
1149,zurücklassen::V,geride bırakmak,тезе
1150,verlieren::V,yitirmek,билизабизе
1151,verlieren::V,kaybetmek,билизабизе
1152,fallen lassen::V,düşürmek,бортизабизе
1153,machen::V,yapmak,гьабизе
1154,herstellen::V,yapmak,гьабизе
1155,herstellen::V,yapmak,хӏадурлъизабизе
1156,herstellen::V,imal etmek,гьабизе
1157,herstellen::V,imal etmek,хӏадурлъизабизе
1158,bauen::V,kurmak,базе
1159,bauen::V,kurmak,гьабизе
1160,bauen::V,inşa etmek,базе
1161,bauen::V,inşa etmek,гьабизе
1162,reparieren::V,onarmak,къачӏазе
1163,reparieren::V,tamir etmek,къачӏазе
1164,verbessern::V,düzeltmek,лъикӏлъизабизе
1165,ändern::V,değiştirmek,хисизабизе
1166,graben::V,kazmak,бухъизе
1167,beugen::V,eğmek,хьетӏизабизе
1168,biegen::V,bükmek,гьетӏизабизе
1169,drehen::V,çevirmek,тиризабизе
1170,drehen::V,çevirmek,свердизабизе
1171,drehen::V,döndürmek,тиризабизе
1172,drehen::V,döndürmek,свердизабизе
1173,wenden::V,çevirmek,бегизе
1174,umdrehen::V,çevirmek,бегизе
1175,umdrehen::V,çevirmek,бега-битӏизе
1176,heben::V,kaldırmak,борхизе
1177,hochheben::V,yukarı kaldırmak,борхалъизабизе
1178,hochheben::V,yukarı kaldırmak,борхизе
1179,ergreifen::V,tutmak,кквезе
1180,ergreifen::V,yakalamak,кквезе
1181,halten::V,tutmak,кквезе
1182,drücken::V,sıkmak,къазе
1183,drücken::V,sıkmak,къанцӏу́зе
1184,drücken::V,sıkmak,къвал ба́зе
1185,schieben::V,itmek,хъилдизе
1186,schieben::V,sürmek,хъилдизе
1187,kratzen::V,kaşımak,хачазе
1188,lecken::V,yalamak,чӏикӏизе
1189,beißen::V,ısırmak,хӏанчӏизе
1190,beißen::V,ısırmak,хӏанчӏизабизе
1191,abreißen::V,koparmak,тӏезе
1192,abreißen::V,koparmak,тӏезабизе
1193,abschneiden::V,keserek ayırmak,къотӏизе
1194,binden::V,bağlamak,бухьине
1195,stecken::V,sokmak,къазабизе
1196,brechen::V,kırmak,бекизе
1197,klopfen::V,çalmak,дванкезе
1198,hauen::V,vurmak,базе
1199,kleben::V,yapıştırmak,бацӏцӏине
1200,reiben::V,ovmak,хачазе
1201,reiben::V,sürtmek,хачазе
1202,streichen::V,sürmek,бахине
1203,streichen::V,sürmek,жужазе
1204,schleifen::V,bilemek,лъухьизе
1205,schneiden::V,kesmek,къотӏизе
1206,rütteln::V,sallamak,багъа-бачаризабизе
1207,schütteln::V,sarsmak,кӏобокӏизе
1208,schütteln::V,çalkamak,кӏобокӏизе
1209,schwenken::V,sallamak,гьесадизе
1210,schwenken::V,sallamak,хьвагӏезабизе
1211,schütten::V,dökmek,тӏезе
1212,schütten::V,akıtmak,тӏезе
1213,füllen::V,doldurmak,цӏезабизе
1214,einwickeln::V,sarmak,жемизе
1215,tragen::V,taşımak,баччизе
1216,schleppen::V,sürüklemek,бехъерхъизе
1217,ziehen::V,çekmek,цӏазе
1218,aufbewahren::V,saklamak,цӏунизе
1219,werfen::V,atmak,рехизе
1220,fangen::V,tutmak,кквезе
1221,fangen::V,yakalamak,кквезе
1222,packen::V,tutmak,кквезе
1223,packen::V,yakalamak,кквезе
1224,verstecken::V,saklamak,бахчизе
1225,teilen::V,bölmek,бикьизе
1226,teilen::V,ayırmak,бикьизе
1227,schicken::V,yollamak,битӏизе
1228,schicken::V,göndermek,битӏизе
1229,bringen::V,getirmek,баччизе
1230,hinzufügen::V,katmak,жубазе
1231,hinzufügen::V,eklemek,жубазе
1232,bekommen::V,almak,щвезе
1233,bekommen::V,eline geçmek,щвезе
1234,erhalten::V,almak,щвезе
1235,erhalten::V,almak,босизе
1236,nehmen::V,almak,босизе
1237,wählen::V,seçmek,бищизе
1238,auswählen::V,seçmek,тӏасабищизе
1239,auswählen::V,ayırmak,тӏасабищизе
1240,bewahren::V,korumak,цӏунизе
1241,behindern::V,engellemek,квекӏен гьабизе
1242,verderben::V,bozmak,хвезабизе
1243,beschädigen::V,zedelemek,галгъазабизе
1244,beschädigen::V,ziyan vermek,галгъазабизе
1245,zerbrechen::V,kırmak,щущазабизе
1246,zerreißen::V,yırtmak,бихъизе
1247,zerstören::V,yıkmak,биххизабизе
1248,zerstören::V,tahrip etmek,биххизабизе
1249,verbrennen::V,yakmak,бухӏизе
1250,geben::V,vermek,кьезе
1251,reichen::V,uzatmak,кьезе
1252,schenken::V,hediye etmek,кьезе
1253,versprechen::V,vaat etmek,назру гьабизе
1254,wünschen::V,kutlamak,бокьизе
1255,loben::V,övmek,беццизе
1256,loben::V,övmek,бецца-бекъизе
1257,küssen::V,öpmek,баизе
1258,wiegen::V,sallamak,чӏучӏадизабизе
1259,zudecken::V,örtmek,тӏадбигъине
1260,wecken::V,uyandırmak,бигьинабизе
1261,zeigen::V,göstermek,бихьизабизе
1262,führen::V,gezdirmek,бачине
1263,führen::V,yol göstermek,бачине
1264,lehren::V,okutmak,малъизе
1265,lehren::V,okutmak,цӏализабизе
1266,lehren::V,öğretmek,малъизе
1267,lehren::V,öğretmek,цӏализабизе
1268,unterrichten::V,öğretmek,цӏализабизе
1269,aufziehen::V,yetiştirmek,гӏезабизе
1270,leiten::V,yönetmek,нухмалъи гьабизе
1271,leiten::V,idare etmek,нухмалъи гьабизе
1272,antreiben::V,teşvik etmek,гӏедегӏизабизе
1273,lassen::V,-tırmak,
1274,einladen::V,davet etmek,ахӏизе
1275,einladen::V,davet etmek,тӏадеахӏизе
1276,vereinigen::V,birleştirmek,цолъизабизе
1277,besuchen::V,uğramak,баккизе
1278,besuchen::V,uğramak,хьвадизе
1279,besuchen::V,ziyaret etmek,баккизе
1280,besuchen::V,ziyaret etmek,хьвадизе
1281,besuchen::V,görmeye gitmek,баккизе
1282,besuchen::V,görmeye gitmek,хьвадизе
1283,treffen::V,rastlamak,дандчӏвазе
1284,treffen::V,isabet etmek,дандчӏвазе
1285,sich versammeln::V,toplanmak,данделъизе
1286,sich versammeln::V,toplanmak,бакӏаризе
1287,spielen::V,oynamak,басандизе
1288,singen::V,söylemek,ахӏизе
1289,singen::V,şarkı söylemek,ахӏизе
1290,tanzen::V,oynamak,кьурдизе
1291,tanzen::V,dans etmek,кьурдизе
1292,sich trennen::V,ayrılmak,батӏалъизе
1293,verlassen::V,bırakmak,тезе
1294,verlassen::V,bırakmak,рехунтезе
1295,verlassen::V,terk etmek,тезе
1296,verlassen::V,terk etmek,рехунтезе
1297,retten::V,kurtarmak,хвасар гьабизе
1298,retten::V,kurtarmak,хвасарлъизабизе
1299,bewachen::V,gözetmek,цӏунизе
1300,schützen::V,korumak,цӏунизе
1301,verteidigen::V,savunmak,цӏунизе
1302,sich schlagen::V,dövüşmek,багъизе
1303,schießen::V,ateş etmek,речӏчӏизе
1304,siegen::V,yenmek,бергьине
1305,ärgern::V,kızdırmak,вагъизавизе
1306,schlagen::V,dövmek,кьабизе
1307,treten::V,tepmek,мал тункизе
1308,stechen::V,sokmak,къазабизе
1309,stechen::V,batırmak,къазабизе
1310,stoßen::V,itmek,тункизе
1311,stoßen::V,itmek,хъилдизе
1312,stehlen::V,çalmak,щинкӏизабизе
1313,stören::V,bozmak,квекӏен гьабизе
1314,stören::V,bozmak,татубахъи гьабизе
1315,stören::V,etkilemek,квекӏен гьабизе
1316,stören::V,etkilemek,татубахъи гьабизе
1317,belästigen::V,rahatsız etmek,рахӏатхвезабизе
1318,verbergen::V,saklamak,бахчизе
1319,verbergen::V,saklamak,балъго тезе
1320,täuschen::V,aldatmak,божуда рекӏкӏ гьабизе
1321,täuschen::V,aldatmak,гуккизе
1322,betrügen::V,aldatmak,хӏилла гьабизе
1323,betrügen::V,aldatmak,сандирахълъи гьабизе
1324,betrügen::V,dolandırmak,хӏилла гьабизе
1325,betrügen::V,dolandırmak,сандирахълъи гьабизе
1326,töten::V,öldürmek,чӏвазе
1327,wohnen::V,oturmak,яшав гьабизе
1328,arbeiten::V,çalışmak,хӏалтӏизе
1329,sammeln::V,toplamak,бакӏаризе
1330,pflücken::V,koparmak,бетӏизе
1331,jagen::V,avlanmak,чан гьабизе
1332,fischen::V,balık tutmak,ччугӏа кквезе
1333,fassen::V,tutmak,кквезе
1334,fassen::V,yakalamak,кквезе
1335,hüten::V,otlatmak,кваназабизе
1336,treiben::V,gütmek,гъезе
1337,anbinden::V,bağlamak,бухьине
1338,füttern::V,beslemek,кваназабизе
1339,melken::V,sağmak,бечӏчӏизе
1340,hacken::V,yarmak,чӏвазе
1341,gießen::V,sulamak,лъалъазе
1342,reifen::V,olgunlaşmak,барщизе
1343,zubereiten::V,hazırlamak,бежа-белъине
1344,kochen::V,pişirmek,белъине
1345,kochen::V,kaynatmak,белъине
1346,backen::V,pişirmek,базе
1347,backen::V,fırında pişirmek,базе
1348,braten::V,kızartmak,бежизе
1349,umrühren::V,karıştırmak,багъаризе
1350,stricken::V,örmek,хьухьине
1351,nähen::V,dikmek,букъизе
1352,färben::V,boyamak,кьер гьабизе
1353,reinigen::V,temizlemek,бацӏцӏине
1354,waschen::V,yıkamak,чуризе
1355,abwischen::V,silmek,бацӏцӏине
1356,spülen::V,çalkamak,хулизе
1357,fegen::V,süpürmek,лъухьизе
1358,kehren::V,süpürmek,лъухьизе
1359,baden::V,yıkanmak,чордезе
1360,baden::V,banyo yapmak,чордезе
1361,sich waschen::V,yıkanmak,
1362,ausziehen::V,çıkarmak,бахъизе
1363,anziehen::V,giymek,ретӏине
1364,sich anziehen::V,giyinmek,ретӏине
1365,kämmen::V,taramak,хазе
1366,schmücken::V,süslemek,чӏухӏизабизе
1367,sagen::V,demek,бицине
1368,sagen::V,söylemek,бицине
1369,sprechen::V,konuşmak,бицине
1370,reden::V,konuşmak,гаргадизе
1371,sich unterhalten::V,sohbet etmek,гаргадизе
1372,fragen::V,sormak,цӏехезе
1373,fragen::V,sormak,гьикъизе
1374,bitten::V,dilemek,гьаризе
1375,bitten::V,rica etmek,гьаризе
1376,erzählen::V,bahsetmek,бицине
1377,erzählen::V,hikâye etmek,бицине
1378,mitteilen::V,bildirmek,лъазабизе
1379,nennen::V,adlandırmak,цӏар лъезе
1380,rufen::V,çağırmak,ахӏизе
1381,prahlen::V,övünmek,беццаризе
1382,übersetzen::V,çevirmek,буссинабизе
1383,übersetzen::V,tercüme etmek,буссинабизе
1384,denken::V,düşünmek,ургъизе
1385,glauben::V,inanmak,божизе
1386,glauben::V,zannetmek,божизе
1387,bemerken::V,farkına varmak,берречӏчӏизе
1388,erkennen::V,tanımak,лъазе
1389,erkennen::V,tanımak,батӏаго бахъизе
1390,begreifen::V,anlamak,бичӏчӏизе
1391,begreifen::V,kavramak,бичӏчӏизе
1392,verstehen::V,duymak,
1393,verstehen::V,anlamak,
1394,lernen::V,öğrenmek,цӏализе
1395,wissen::V,bilmek,лъазе
1396,sich erinnern an::V,hatırlamak,ракӏалде щвезе
1397,vergessen::V,unutmak,кӏочене
1398,messen::V,ölçmek,борцине
1399,zählen::V,saymak,рикӏкӏине
1400,rechnen::V,hesap etmek,рикӏкӏине
1401,lesen::V,okumak,цӏализе
1402,malen::V,resmini yapmak,бахъизе
1403,zeichnen::V,çizmek,бахъизе
1404,schreiben::V,yazmak,хъвазе
1405,besitzen::V,haiz olmak,щвезе
1406,besitzen::V,haiz olmak,бу́кӏине
1407,besitzen::V,sahip olmak,щвезе
1408,besitzen::V,sahip olmak,бу́кӏине
1409,kaufen::V,almak,босизе
1410,verkaufen::V,satmak,бичизе
1411,bezahlen::V,ödemek,кьезе
1412,zahlen::V,ödemek,кьезе
1413,beherrschen::V,hâkim olmak,
