,Concept_ID,lt,kl
1417,einladen::V,pakviesti,qaasarpaa
1418,vereinigen::V,sujungti,taperserpaa
1419,vereinigen::V,suvienyti,taperserpaa
1420,besuchen::V,lankyti,tikeraarpaa
1421,besuchen::V,aplankyti,tikeraarpaa
1422,treffen::V,sutikti,aporappaa
1423,treffen::V,pasitikti,aporappaa
1424,sich versammeln::V,susirinkti,majorpoq
1425,spielen::V,groti,pinnguarpoq
1426,spielen::V,žaisti,pinnguarpoq
1427,singen::V,dainuoti,erinarsorpoq
1428,tanzen::V,šokti,qitippoq
1429,sich trennen::V,skirtis,immikkoortippaa
1430,sich trennen::V,išsiskirti,immikkoortippaa
1431,verlassen::V,palikti,
1432,retten::V,gelbėti,annaappaa
1433,bewachen::V,sergėti,
1434,schützen::V,ginti,eriagaa
1435,schützen::V,ginti,pineqartaalivaa
1436,schützen::V,apginti,eriagaa
1437,schützen::V,apginti,pineqartaalivaa
1438,verteidigen::V,ginti,
1439,verteidigen::V,apginti,
1440,sich schlagen::V,muštis,
1441,schießen::V,šauti,aallaavaa
1442,schießen::V,šauti,piseriuppaa
1443,schießen::V,šaudyti,aallaavaa
1444,schießen::V,šaudyti,piseriuppaa
1445,siegen::V,nugalėti,
1446,ärgern::V,pykinti,ninngassarpaa
1447,ärgern::V,pykinti,ninngassaarpaa
1448,schlagen::V,mušti,unatarpaa
1449,schlagen::V,smogti,unatarpaa
1450,schlagen::V,trenkti,unatarpaa
1451,treten::V,mygti,tukerpoq
1452,stechen::V,gelti,iguppaa
1453,stechen::V,gelti,qasilippoq
1454,stechen::V,smeigti,iguppaa
1455,stechen::V,smeigti,qasilippoq
1456,stoßen::V,stumti,ikuserpaa
1457,stoßen::V,stumti,ikusimmippaa
1458,stoßen::V,pastumti,ikuserpaa
1459,stoßen::V,pastumti,ikusimmippaa
1460,stehlen::V,vogti,tillippaa
1461,stören::V,trikdyti,akornuserpaa
1462,belästigen::V,apsunkinti,
1463,verbergen::V,slėpti,anngigaa
1464,verbergen::V,paslėpti,anngigaa
1465,täuschen::V,klaidinti,
1466,betrügen::V,apgauti,peqquserluttuliorfigaa
1467,töten::V,žudyti,maappaa
1468,töten::V,žudyti,toquppaa
1469,töten::V,nužudyti,maappaa
1470,töten::V,nužudyti,toquppaa
1471,wohnen::V,gyventi,najugaqarpoq
1472,arbeiten::V,dirbti,sulivoq
1473,arbeiten::V,triūsti,sulivoq
1474,sammeln::V,rinkti,katersorpai
1475,pflücken::V,skinti,
1476,pflücken::V,raškyti,
1477,jagen::V,medžioti,piniarpoq
1478,fischen::V,žvejoti,aalisarpoq
1479,fassen::V,sučiupti,
1480,hüten::V,ganyti,
1481,treiben::V,ginti,
1482,anbinden::V,pririšti,qilerut
1483,anbinden::V,pririšti,qilersorpaa
1484,anbinden::V,pririšti,ungerlatserpaa
1485,füttern::V,šerti,nerlerpaa
1486,melken::V,melžti,
1487,hacken::V,kapoti,
1488,gießen::V,lieti,imerterpaa
1489,gießen::V,laistyti,imerterpaa
1490,reifen::V,nokti,
1491,reifen::V,sirpti,
1492,zubereiten::V,ruošti,
1493,zubereiten::V,gaminti,
1494,kochen::V,virti,igavoq
1495,kochen::V,virinti,igavoq
1496,backen::V,kepti,
1497,braten::V,kepti,siappaa
1498,braten::V,kepinti,siappaa
1499,umrühren::V,maišyti,qeerlerpaa
1500,umrühren::V,pamaišyti,qeerlerpaa
1501,stricken::V,megzti,
1502,nähen::V,siūti,
1503,färben::V,dažyti,misuppaa
1504,färben::V,nudažyti,misuppaa
1505,reinigen::V,valyti,sanniarpaa
1506,reinigen::V,švarinti,sanniarpaa
1507,waschen::V,plauti,asappaa
1508,waschen::V,mazgoti,asappaa
1509,waschen::V,skalbti,asappaa
1510,abwischen::V,nušluostyti,saligarpaa
1511,abwischen::V,nušluostyti,saligartorpaa
1512,spülen::V,plauti,
1513,spülen::V,skalauti,
1514,fegen::V,šluoti,sanngiarpaa
1515,kehren::V,šluoti,
1516,baden::V,maudytis,uffarpoq
1517,sich waschen::V,praustis,uffarpoq
1518,ausziehen::V,numauti,annoraajarpaa
1519,ausziehen::V,nuvilkti,annoraajarpaa
1520,anziehen::V,mauti,ativaa
1521,anziehen::V,mauti,atitippaa
1522,anziehen::V,apsivilkti,ativaa
1523,anziehen::V,apsivilkti,atitippaa
1524,sich anziehen::V,rengtis,atisalersorpoq
1525,sich anziehen::V,apsirengti,atisalersorpoq
1526,kämmen::V,šukuoti,
1527,schmücken::V,puošti,
1528,schmücken::V,dabinti,
1529,schmücken::V,gražinti,
1530,sagen::V,tarti,oqarpoq
1531,sprechen::V,kalbėti,oqaluttarpoq
1532,reden::V,šnekėti,oqaluppoq
1533,sich unterhalten::V,kalbėtis,
1534,sich unterhalten::V,šnekučiuotis,
1535,fragen::V,klausti,aperaa
1536,bitten::V,prašyti,aperaa
1537,bitten::V,prašyti,qinnuigaa
1538,erzählen::V,pasakoti,oqaluttuaraa
1539,mitteilen::V,skelbti,oqalualaarpoq
1540,mitteilen::V,pranešti,oqalualaarpoq
1541,nennen::V,vadinti,
1542,nennen::V,vardyti,
1543,rufen::V,šaukti,qaaqquaa
1544,rufen::V,kviesti,qaaqquaa
1545,prahlen::V,girtis,oqqartuvoq
1546,prahlen::V,girtis,oqallortuvoq
1547,übersetzen::V,versti,ikaarpoq
1548,übersetzen::V,versti,nutserpaa
1549,übersetzen::V,išversti,ikaarpoq
1550,übersetzen::V,išversti,nutserpaa
1551,denken::V,galvoti,isumaqarpoq
1552,glauben::V,manyti,upperaa
1553,glauben::V,manyti,isumaqarpoq
1554,glauben::V,tikėti,upperaa
1555,glauben::V,tikėti,isumaqarpoq
1556,bemerken::V,pamatyti,
1557,bemerken::V,pastebėti,
1558,erkennen::V,pažinti,ilisaraa
1559,erkennen::V,atpažinti,ilisaraa
1560,begreifen::V,suvokti,
1561,verstehen::V,suprasti,paasivaa
1562,lernen::V,mokytis,ilinniarpoq
1563,wissen::V,žinoti,nalunngilaa
1564,sich erinnern an::V,prisiminti,eqqaavaa
1565,vergessen::V,užmiršti,puiorpaa
1566,messen::V,matuoti,ussersarpaa
1567,zählen::V,skaičiuoti,kisitsivoq
1568,rechnen::V,skaičiuoti,kisitsivoq
1569,lesen::V,skaityti,atuarpoq
1570,malen::V,tapyti,qalipappaa
1571,zeichnen::V,piešti,
1572,zeichnen::V,žymėti,
1573,zeichnen::V,braižyti,
1574,schreiben::V,rašyti,allappoq
1575,besitzen::V,turėti,
1576,kaufen::V,pirkti,pisiaraa
1577,verkaufen::V,parduoti,akigaa
1578,bezahlen::V,apmokėti,akilerpaa
1579,zahlen::V,mokėti,
1580,beherrschen::V,valdyti,inappaa
1581,ertragen::V,kę̃sti,ernertaaraa
1582,ertragen::V,pakelti,ernertaaraa
1583,ertragen::V,iškę̃sti,ernertaaraa
