,Concept_ID,mdf,ta
674,morgen::ADV,ва́нды,நாளைக்கு
675,bald::ADV,курок,சீக்கிரம்
676,dann::ADV,меле,அப்பொழுது
677,dann::ADV,сяда меле,அப்பொழுது
678,gestern::ADV,ися́к,நேற்று
679,einst::ADV,весть,ஒரே முறை
680,einst::ADV,мзя́рда-бди,ஒரே முறை
681,damals::ADV,эста,அப்பொழுது
682,danach::ADV,меле,பிற்பாடு
683,vorher::ADV,инголи,முன்பாக
684,zuerst::ADV,ва́сенда,முதலில்
685,einmal::ADV,весть,ஒரே முறை
686,manchmal::ADV,лия́ста,சில நேரங்களில்
687,manchmal::ADV,ко́ста-ко́ста,சில நேரங்களில்
688,oft::ADV,си́деста,அடிக்கடி
689,immer::ADV,фалу,எப்பொழுதும்
690,immer::ADV,най,எப்பொழுதும்
691,niemals::ADV,аф мзя́рдонга,ஒருபோதும் இல்லை
692,hier::ADV,тяса,இங்கே
693,hierhin::ADV,сей,இவ்விடத்திற்கு
694,hierhin::ADV,тяза,இவ்விடத்திற்கு
695,von hier::ADV,тя́ста,இனி
696,dort::ADV,тоса,அங்கே
697,dorthin::ADV,тов,அவ்விடத்திற்கு
698,dorthin::ADV,тоза,அவ்விடத்திற்கு
699,geradeaus::ADV,ви́деста,முன்னாலிருக்கும்
700,vorwärts::ADV,и́нголи,முன்புறமாக
701,rückwärts::ADV,ме́ки,பின்னோக்கி
702,zurück::ADV,ме́ки,பின்பக்கம்
703,unten::ADV,ала,கீழாக
704,hinab::ADV,алу,கீழ் நோக்கி
705,oben::ADV,вяре,மேலே
706,hinauf::ADV,вяри,மேலே
707,überall::ADV,се́мбе ва́стова,எல்லா இடத்திலும்
708,nicht::ADV,аф,இல்லை
709,ein wenig::ADV,аф лама,கொஞ்சம்
710,kaum::ADV,а́ньцек,அரிதாக
711,sehr::ADV,пяк,மிக்க
712,so::ADV,ста́не,மிகவும்
713,noch::ADV,нинге,இப்பொழுதும்
714,nur::ADV,аньцек,மட்டும்
715,schon::ADV,ни,ஏற்கனவே
716,wieder::ADV,та́га,மறுபடியும்
717,vergebens::ADV,стак,வீண்
718,vor::PRP,инголе,முன்
719,hinter::PRP,фтала,பின்பக்கம்
720,hinter::PRP,мельге,பின்பக்கம்
721,unter::PRP,ала,கீழே
722,durch::PRP,пачк,ஊடே
723,neben::PRP,ваксса,அடுத்து
724,zwischen::PRP,ёткса,இடையில்
725,wegen::PRP,сюнеда,ஏனெனில்
726,dies::PRN,тя,இது
727,das::PRN,ся,அது
728,das::PRN,тона,அது
729,alles::PRN,сембе,ஒவ்வொன்றும்
730,ich::PRN,мон,நான்
731,du::PRN,тон,நீ
732,er::PRN,сон,அவன்
733,wir::PRN,минь,நாம்
734,wir::PRN,минь,நாங்கள்
735,ihr::PRN,тинь,நீங்கள்
736,sie::PRN,синь,அவர்கள்
737,was::FPRN,мезе,என்ன
738,wer::FPRN,кие,யார்
739,wo::FADV,коса,எங்கே
740,wohin::FADV,ков,எதற்கு
741,wohin::FADV,коза,எதற்கு
742,wie::FADV,ко́да,எப்படி
743,warum::FADV,мес,ஏன்
744,wieviel::FNUM,мзя́ра,எவ்வளவு
745,eins::NUM,фкя,ஒன்று
746,zwei::NUM,кафта,இரண்டு
747,drei::NUM,колма,மூன்று
748,vier::NUM,ниле,நான்கு
749,fünf::NUM,вете,ஐந்து
750,sechs::NUM,кота,ஆறு
751,sieben::NUM,сисем,ஏழு
752,acht::NUM,кафкса,எட்டு
753,neun::NUM,ве́йхкса,ஒன்பது
754,zehn::NUM,кемонь,பத்து
755,elf::NUM,кефкие,பதினொன்று
756,zwölf::NUM,кемгафтува,பன்னிரண்டு
757,zwanzig::NUM,комсь,இருபது
758,dreißig::NUM,колмогемонь,முப்பது
759,vierzig::NUM,нильге́монь,நாற்பது
760,fünfzig::NUM,ве́дьгемонь,ஐமபது
761,sechzig::NUM,ко́дгемонь,அறுபது
762,siebzig::NUM,сизьге́монь,எழுபது
763,achtzig::NUM,ка́фксогемонь,எண்பது
764,neunzig::NUM,ве́йхксогемонь,தொன்னூறு
765,hundert::NUM,сяда,நூறு
766,tausend::NUM,тёжянь,ஆயிரம்
767,und::CNJ,и,மற்றும்
768,und::CNJ,дъ,மற்றும்
769,oder::CNJ,или,அல்லது
770,oder::CNJ,али,அல்லது
771,stehen::V,а́щемс стя́да,நில்
772,sitzen::V,ащемс озада,உட்கார்
773,liegen::V,ма́дозь а́щемс,படு
774,hängen::V,нюрьгомс,தொங்கச் செய்
775,werden::V,арамс,ஆகு
776,werden::V,тиевомс,ஆகு
777,passieren::V,лисэмс,நிகழ்
778,passieren::V,эвондамс,நிகழ்
779,beginnen::V,ушедомс,ஆரம்பி
780,enden::V,лоткамс,முடி
781,wechseln::V,по́лафнемс,மாற்று
782,aufgehen[Sonne]::V,стямс,உயர எழு
783,aufgehen[Sonne]::V,лисемс,உயர எழு
784,untergehen[Sonne]::V,валгомс,பொறுத்து
785,scheinen[Sonne]::V,ва́лдоптомс,பிரகாசி
786,donnern::V,торамс,இடி
787,wehen::V,уфа́мс,வீசு
788,strömen::V,шудемс,பாயதல்
789,fließen::V,шудемс,நீரோட்டம் போக்கில் போ
790,sich drehen::V,шаромс,சுழல்
791,schwanken::V,якамс,தள்ளாடு
792,schwingen::V,люксемс,ஆடு
793,schwingen::V,нюрьсемс,ஆடு
794,fallen::V,прамс,விழு
795,fallen::V,прашендомс,விழு
796,brennen::V,паломс,எரி
797,rauchen::V,качадомс,பகை பிடி
798,regnen::V,пиземс,மழை பெய்
799,gefrieren::V,эйндамс,உறைந்துவிடு
800,gefrieren::V,кельмомс,உறைந்துவிடு
801,tauen::V,соламс,உருகு
802,schmelzen::V,соламс,உருகு
803,trocknen::V,коськомс,உலர்த்து
804,sieden::V,лакамс,கொதிக்க வை
805,faulen::V,наксадомс,அழுகச் செய்
806,verfaulen::V,наксадомс,அழுகச் செய்
807,reißen::V,сязевомс,திடீரென அறு
808,versinken::V,ваямс,மூழ்கு
809,vergehen::V,ётамс,கடந்துசெல்
810,erscheinen::V,эвондамс,தோன்றச்
811,verschwinden::V,юма́мс,மறைந்து போ
812,sinken::V,валгомс,பதைவுறு
813,abnehmen::V,киремс,குறை
814,zunehmen::V,ламокстомс,உயர்த்து
815,zunehmen::V,рашнемс,உயர்த்து
816,steigen::V,кеподемс,உயர எழு
817,wachsen::V,касомс,வளர்
818,glänzen::V,цинзелдомс,மிளிர்
819,glänzen::V,цифордомс,மிளிர்
820,funkeln::V,ци́фтордомс,பிரகாசி
821,lärmen::V,жалнамс,கொம்பு
822,läuten::V,гайфтемс,மணியொலியிசை
823,klingeln::V,гайфтемс,மணி அடி
824,klirren::V,ка́нзеркшнемс,கிலுங்கு
825,brausen::V,жоледемс,இரைதல்
826,rauschen::V,вжнамс,சலசலப்பு
827,rauschen::V,гамнамс,சலசலப்பு
828,klingen::V,кайгомс,சிலம்புதல்
829,bellen::V,ува́мс,குரை
830,heulen::V,сувомс,ஊளையிடு
831,heulen::V,урнамс,ஊளையிடு
832,blasen::V,уфа́мс,ஊது
833,pfeifen::V,вяшкомс,சீழ்க்கை எழப்பு
834,schreien::V,пешкодомс,கூச்சலிடு
835,stöhnen::V,куфцемс,வேதனை
836,zittern::V,таромс,நடுங்கு
837,leben::V,эрямс,உயிருடனிரு
838,geboren werden::V,шачемс,பிற
839,atmen::V,ажнамс,சுவாசி
840,trinken::V,симомс,குடி
841,essen::V,ярхцамс,சாப்பிடு
842,schlucken::V,нилемс,முழுங்கு
843,müde werden::V,сиземс,கையயர்தல்
844,einschlafen::V,матодовомс,தூங்க
845,schlafen::V,удомс,தூங்கு
846,aufwachen::V,съргоземс,எழுப்பு
847,aufstehen::V,стямс,எழுந்திரு
848,sich erholen::V,ваймосемс,இளைப்பாறு
849,krank werden::V,сярядькстомс,விழுதல்
850,krank sein::V,сярядемс,நருக்கலாயிருக்க
851,schmerzen::V,сярядемс,நோவுறு
852,husten::V,козомс,இருமு
853,genesen::V,пъ́чкамс,குணம் அடை
854,sterben::V,куломс,மரணமடை
855,umkommen::V,юма́мс,நசி
856,sich bewegen::V,шаштомс,நகர்த்து
857,sich rühren::V,сърхка́мс,அசை
858,sich erheben::V,стямс,எழுந்து நில்
859,sich setzen::V,озамс,உட்கார்
860,hinfallen::V,прамс,விழு
861,hinfallen::V,сяворемс,விழு
862,laufen::V,якамс,நட
863,schreiten::V,молемс,கவடுவைத்தல்
864,schreiten::V,аськолямс,கவடுவைத்தல்
865,spazierengehen::V,якамс,உலவு
866,eilen::V,эряскодомс,விரைந்து
867,sich beeilen::V,эряскодомс,அவசரப்படுத்து
868,sausen::V,лиемс,விரைந்து செல்
869,rennen::V,арнемс,ஓடு
870,springen::V,комотнемс,குதி
871,klettern::V,ку́цемс,ஏறு
872,schaukeln::V,нюрямс,தள்ளாடு
873,kriechen::V,шаштомс комада,மெதுவாக நடந்து செல்
874,schwimmen::V,уемс,நீந்து
875,tauchen::V,юпиемс,மூழ்கி நீச்சலடி
876,tauchen::V,чёпафнемс,மூழ்கி நீச்சலடி
877,rudern::V,па́немс ве́неж,துடுப்புப் போடு
878,fahren::V,ардомс,ஓட்டு
879,fliegen::V,лиемс,பற
880,gehen::V,молемс,போ
881,weggehen::V,тумс,விலகிச் செல்
882,abfahren::V,тумс,புறப்பட்டுச் செல்
883,anhalten::V,лоткамс,நின்றுவிடு
884,hineingehen::V,сува́мс,மறையச் செய்
885,eintreten::V,сува́мс,நுழை
886,kommen::V,самс,வா
887,ankommen::V,самс,வநது சேர்
888,ankommen::V,пачкодемс,வநது சேர்
889,zurückkommen::V,мърдамс,திரும்பி வா
890,bleiben::V,иля́домс,இரு
891,warten::V,учемс,தாமதி
892,erwarten::V,учемс,எதிர்நோக்கு
893,suchen::V,вешемс,தேடு
894,finden::V,мумс,கண்டுபிடி
895,versuchen::V,варчсемс,முயற்சி செய்
896,vorbereiten::V,анокламс,ஆயத்தம் செய்
897,lieben::V,кельгомс,அன்பு செலுத்து
898,mögen::V,кельгомс,விரும்பு
899,lachen::V,рахамс,சிரி
900,lachen::V,рахсемс,சிரி
901,rühren::V,токамс седи,இதயத்தைத் தொடு
902,weinen::V,авардемс,அழு
903,schimpfen::V,сюцемс,சாபமிடு
904,sich ärgern::V,кяжиямс,கோப்பபடு
905,sich fürchten::V,пелемс,பயப்படு
906,fürchten::V,пелемс,பயப்படுத்து
907,fliehen::V,ворьгодемс,ஓடு
908,flüchten::V,ша́домс,தப்பிவிடு
909,flüchten::V,во́рьгодемс,தப்பிவிடு
910,sehen::V,няемс,பார்
911,anschauen::V,ваномс,கூர்ந்து கவனி
912,ansehen::V,ваномс,கவனி
913,hören::V,марямс,கேள்
914,zuhören::V,ку́лхдоньомс,சுவைத்துப் பார்
915,probieren::V,варжамс,ருசி
916,riechen::V,никса́мс,முகர்ந்து பார்
917,fühlen::V,марямс,தொட்டுணர்
918,scheinen::V,ня́евомс,காணப்படு
919,zu sehen sein::V,ня́евомс,தோன்றுதல்
920,vernehmen::V,марямс,கேள்
921,frieren::V,паломс,குதுகுதுகு
922,frieren::V,кельмомс,குதுகுதுகு
923,tun::V,тиемс,செய்
924,können::V,маштомс,இயல்வது
925,wollen::V,-не-,விரும்பு
926,anfangen::V,ушедомс,தொடங்கு
927,beenden::V,аде́ламс,முடி
928,aufhören::V,лоткамс,நிறுத்து
929,gelingen::V,удалакшнемс,வெற்றி
930,geraten::V,лисемс,ஏற்படுத்து
931,öffnen::V,панжемс,திற
932,schließen::V,сёлгомс,மூடு
933,stellen::V,путомс,வை
934,setzen::V,озафнемс,வை
935,setzen::V,озавтнемс,வை
936,legen::V,путомс,பரப்பி வை
937,berühren::V,токамс,பதி
938,verbinden::V,сотомс,சேர்
939,bedecken::V,комачамс,உறைபோடு
940,bedecken::V,вельхтямс,உறைபோடு
941,aufhängen::V,повфтамс,தொங்கவிடு
942,anzünden::V,крьвя́стемс,எரியூட்டு
943,aufheben::V,кеподемс,பொறுக்கி எடு
944,aufheben::V,касфтомс,பொறுக்கி எடு
945,zurücklassen::V,ка́домс,விட்டுச் செல்
946,verlieren::V,юма́фтомс,இழ
947,fallen lassen::V,прафтомс,அளவில் குறைவு
948,machen::V,тиемс,தயார்செய்
949,herstellen::V,анокламс,உற்பத்தி செய்
950,bauen::V,путомс,கட்டு
951,reparieren::V,петемс,பழுது பார்
952,verbessern::V,цебярьгофтомс,மேம்படுத்து
953,ändern::V,полафтомс,மாற்றி அமை
954,graben::V,шу́вомс,குழி வெட்டு
955,graben::V,та́ргамс,குழி வெட்டு
956,beugen::V,мяндемс,வனை
957,biegen::V,комафтомс,வனை
958,drehen::V,шо́вамс,சுழல்
959,drehen::V,ша́рфнемс,சுழல்
960,wenden::V,ша́рфтомс,குடைகவிழு
961,umdrehen::V,шарфтомс,சுற்றும் முற்றும் பார்
962,heben::V,ке́подемс,தூக்கு
963,hochheben::V,ке́подемс,தூக்கு
964,hochheben::V,ка́сфтомс,தூக்கு
965,ergreifen::V,фатямс,பறி
966,halten::V,кирдемс,பிடித்துக் கொள்
967,drücken::V,люпшта́мс,அழுத்து
968,schieben::V,шашфтомс,தள்ளு
969,kratzen::V,а́нгорямс,கீறு
970,kratzen::V,киськоря́мс,கீறு
971,lecken::V,нолсемс,நக்கு
972,beißen::V,сускомс,கடி
973,abreißen::V,сяземс,கிழி
974,abschneiden::V,керомс,வெட்டி எடு
975,binden::V,сотомс,கட்டு
976,stecken::V,сялгомс,பதிய வை
977,brechen::V,си́ннемс,உடை
978,brechen::V,ка́лафтомс,உடை
979,klopfen::V,чакамс,தட்டு
980,klopfen::V,чакиемс,தட்டு
981,hauen::V,шавомс,அடி
982,hauen::V,пиксомс,அடி
983,kleben::V,пе́тфнемс,ஒட்டு
984,reiben::V,шо́вамс,தேய்
985,streichen::V,вадемс,பரவச்செய்
986,schleifen::V,шо́вамс,அரை
987,schneiden::V,керомс,துண்டாக்கு
988,rütteln::V,та́рфтомс,மெல்ல தள்ளு
989,schütteln::V,шука́демс,குலுக்கு
990,schwenken::V,яфодемс,ஊஞ்சலாடு
991,schütten::V,каямс,ஊற்று
992,schütten::V,нюрьхтя́мс,ஊற்று
993,füllen::V,пяшкодемс,நிரப்பு
994,einwickeln::V,тапардамс,சுற்று
995,tragen::V,кандомс,எடுத்துச் செல்
996,schleppen::V,ускомс,இழுத்துச் செல்
997,ziehen::V,ускомс,இழு
998,aufbewahren::V,ванфтомс,வைத்துக் கொள்
999,werfen::V,ёрямс,வீசி எறி
1000,fangen::V,кунда́мс,பிடி
1001,packen::V,фатямс,பிடித்துக்கொள்
1002,verstecken::V,кяшемс,மறை
1003,teilen::V,явомс,பாகங்களாகப் பிரி
1004,schicken::V,кучемс,அனுப்பு
1005,bringen::V,кандомс,கொண்டு வா
1006,bringen::V,пачфтемс,கொண்டு வா
1007,hinzufügen::V,пу́томс та́га,சேர்
1008,hinzufügen::V,ма́ксомс та́га,சேர்
1009,bekommen::V,сявомс,பெறு
1010,erhalten::V,сявомс,பெறு
1011,nehmen::V,сявомс,எடு
1012,wählen::V,ко́чкамс,தேர்ந்தெடு
1013,auswählen::V,кочкамс,தேர்ல்தெடு
1014,bewahren::V,ванфтомс,கெடாது பேணு
1015,behindern::V,шорямс,தடங்கல் செய்
1016,verderben::V,коламс,நாசமாக்கு
1017,verderben::V,гастямс,நாசமாக்கு
1018,beschädigen::V,тиендемс зиян,சேதப்படுத்து
1019,zerbrechen::V,тапамс,உடை
1020,zerreißen::V,сяземс,கிழி
1021,zerstören::V,ка́лафтомс,அழி
1022,verbrennen::V,пълхта́мс,எரியூட்டு
1023,geben::V,ма́ксомс,கொடு
1024,reichen::V,максомс,வழங்கு
1025,schenken::V,каземс,மொயத்தல்
1026,versprechen::V,ма́ксомс вал,உறுதியளி
1027,wünschen::V,арьсемс,ஆசைப்படு
1028,loben::V,шна́мс,புகழ்ச்சி கூறு
1029,küssen::V,палсемс,முத்தமிடு
1030,wiegen::V,нюря́фтомс,ஆட்டுத்தல்
1031,zudecken::V,вельхтямс,உறைபோடு
1032,wecken::V,стя́фтомс,எழுப்பு
1033,wecken::V,съ́ргозьфтемс,எழுப்பு
1034,zeigen::V,няфтемс,காட்டு
1035,führen::V,вятемс,வழிகாட்டி
1036,lehren::V,тонафтомс,சொல்லிக் கொடு
1037,unterrichten::V,тонафтомс,அறிவுரை கூறு
1038,aufziehen::V,касфтомс,வளர்
1039,leiten::V,вятемс,அழைத்துச் செல்
1040,antreiben::V,вятемс,தூண்டு
1041,lassen::V,кошардомс,விடு
1042,einladen::V,тердемс,அழை
1043,einladen::V,серьгядемс,அழை
1044,vereinigen::V,пуроптомс,ஒன்றாகச் சேர்
1045,vereinigen::V,кочкамс марса,ஒன்றாகச் சேர்
1046,besuchen::V,варжамс,வருகை புரி
1047,treffen::V,васьфтомс,சந்தி
1048,sich versammeln::V,кочкавомс,தொகுப்பு
1049,spielen::V,налхксемс,விளையாடு
1050,singen::V,морамс,பாடு
1051,tanzen::V,кштимс,நடனமாடு
1052,sich trennen::V,явомс,தனிப்படடுத்து
1053,verlassen::V,кадондомс,கைவிடு
1054,retten::V,идемс,காப்பாற்று
1055,retten::V,араламс,காப்பாற்று
1056,bewachen::V,ваномс,காவல் செய்
1057,schützen::V,а́раламс,பாதுகாப்பு செய்
1058,verteidigen::V,а́раламс,எதிர்த்து நில்
1059,sich schlagen::V,тюремс,பூசலிடு
1060,schießen::V,ляцемс,சுட்டுக் கொல்
1061,siegen::V,сяськомс,வெற்றி பெறு
1062,ärgern::V,кяжияфтомс,எரிச்சலூட்டு
1063,schlagen::V,токамс,அடி
1064,treten::V,тапамс,உதை
1065,stechen::V,пупамс,கொட்டு
1066,stechen::V,сялгомс,கொட்டு
1067,stoßen::V,тостядемс,நெருக்கு
1068,stehlen::V,саламс,திருடு
1069,stören::V,шорсемс,தொல்லைகொடு
1070,belästigen::V,токсамс,தொல்லை கொடு
1071,belästigen::V,аф кадомс ваймама,தொல்லை கொடு
1072,verbergen::V,кяшемс,மறை
1073,täuschen::V,васькафтомс,ஏமாற்று
1074,täuschen::V,кяльготнемс,ஏமாற்று
1075,betrügen::V,васькафнемс,ஏமாற்று
1076,töten::V,шавомс,கொல்
1077,töten::V,аде́ламс,கொல்
1078,wohnen::V,эрямс,தங்கியிரு
1079,arbeiten::V,покодемс,வேலை செய்
1080,sammeln::V,кочкамс,ஒன்றுசேர்
1081,sammeln::V,пу́роптомс,ஒன்றுசேர்
1082,pflücken::V,фатнемс,கொய்து எடு
1083,pflücken::V,нотфнемс,கொய்து எடு
1084,jagen::V,кунда́мс,வேட்டையாடு
1085,fischen::V,калонь кунда́мс,மீன் பிடி
1086,fassen::V,кунда́мс,பிடி
1087,hüten::V,ваномс,காவல் செய்
1088,treiben::V,панемс,ஓட்டு
1089,anbinden::V,сотомс,கட்டு
1090,füttern::V,трямс,உணவளி
1091,füttern::V,а́ндомс,உணவளி
1092,melken::V,потямс,பால் கற
1093,hacken::V,лазондомс,வெட்டி எடு
1094,gießen::V,валомс,நீர்ப் பாய்ச்சு
1095,reifen::V,кенеремс,பழு
1096,zubereiten::V,анокламс,சமையல் செய்
1097,kochen::V,пидемс,வேகவை
1098,backen::V,пидемс,வெப்பத்தில் வாட்டு
1099,braten::V,пуштомс,பொரியச் செய்
1100,umrühren::V,шорямс,கலக்கு
1101,stricken::V,кодамс,பின்னியிழை
1102,nähen::V,стамс,தையல் வேலை செய்
1103,färben::V,а́рхтомс,வண்ணம் பெறச் செய்
1104,reinigen::V,ва́ткамс,சுத்தம் செய்
1105,reinigen::V,а́роптомс,சுத்தம் செய்
1106,waschen::V,муськомс,கழுவு
1107,abwischen::V,нардамс,துடை
1108,spülen::V,оргалдомс,அலசு
1109,fegen::V,тяемс,பெறுக்கு
1110,kehren::V,тяемс,பெறுக்கு
1111,baden::V,э́шелямс,குளி
1112,sich waschen::V,штамс,கழுவு
1113,ausziehen::V,кайсефтемс,கழற்று
1114,anziehen::V,ща́фтомс,புனைதல்
1115,sich anziehen::V,щамс,உடுத்துதல்
1116,kämmen::V,се́ендемс,தலை வாரிக் கொள்
1117,schmücken::V,на́ряжамс,அழகுபடுத்து
1118,schmücken::V,ма́зоптомс,அழகுபடுத்து
1119,sagen::V,азомс,சொல்
1120,sagen::V,мярьгомс,சொல்
1121,sprechen::V,корхтамс,பேசு
1122,reden::V,корхнемс,பெசு
1123,sich unterhalten::V,корхнемс,இயல்பாக பேசிக்கொண்டிரு
1124,fragen::V,ки́зефтемс,கேள்
1125,bitten::V,а́намс,வேண்டு
1126,bitten::V,ве́шемс,வேண்டு
1127,erzählen::V,а́зондомс,சொல்
1128,mitteilen::V,азомс,சொல்
1129,nennen::V,лемдемс,பெயரிடுதல்
1130,nennen::V,путомс лем,பெயரிடுதல்
1131,rufen::V,серьгядемс,கூச்சலிடு
1132,prahlen::V,шна́фтомс пря́,தற்பெருமை பேசு
1133,übersetzen::V,ётафтомс,மொழிபெயர்ப்பு செய்
1134,denken::V,арьсемс,யோசி
1135,glauben::V,кемамс,நம்பு
1136,bemerken::V,ня́емс,கவனி
1137,erkennen::V,содамс,அடையாளம் கண்டுகொள்
1138,begreifen::V,сатомс,பற்றிக்கொள்
1139,verstehen::V,шарьхкодемс,புரிந்து கொள்
1140,lernen::V,тонафнемс,கற்றுக்கொள்
1141,wissen::V,со́дамс,தெரிந்திரு
1142,sich erinnern an::V,лятфтамс,நினைவு கூர்
1143,vergessen::V,юкстамс,மற
1144,messen::V,ункснемс,அளவிடு
1145,zählen::V,лу́вомс,எண்ணு
1146,zählen::V,а́рьсемс,எண்ணு
1147,rechnen::V,лувомс,கணக்கிடு
1148,lesen::V,лувомс,படி
1149,lesen::V,морафтомс,படி
1150,malen::V,рисова́ндамс,வண்ணச்சித்திரம்
1151,zeichnen::V,рисова́ндамс,வரை
1152,schreiben::V,сёрмадомс,எழுது
1153,besitzen::V,улемс азоркс,உடைமையாகக் கொண்டிரு
1154,kaufen::V,рамамс,வாங்கு
1155,verkaufen::V,мимс,விற்பனை செய்
1156,bezahlen::V,пандомс,இறுத்தல்
1157,zahlen::V,па́ндомс,பணம் செலுத்து
1158,beherrschen::V,азорондамс,ஆட்சிசெய்
1159,ertragen::V,кирдемс,தாங்கு
1160,Netz::N,,வலை
