,Concept_ID,bg,hr
864,berühmt::A,почут,slavan
865,berühmt::A,известен,čuven
866,berühmt::A,известен,slavan
867,fremd::A,чужд,tuđ
868,fremd::A,чужд,stran
869,verschieden::A,разен,razan
870,verschieden::A,разен,različan
871,verschieden::A,различен,razan
872,verschieden::A,различен,različan
873,nah::A,близък,blizak
874,fern::A,далечен,dalek
875,fern::A,далечен,daljnji
876,linker::A,ляв,lijevi
877,rechter::A,прав,desni
878,anderer::A,друг,drugi
879,anderer::A,друг,drugačiji
880,erster::A,пръв,prvi
881,erster::A,първи,prvi
882,zweiter::A,втори,drugi
883,dritter::A,трети,treći
884,letzter::A,последен,zadnji
885,allein::ADV,само,sam
886,auf einmal::ADV,същевременно,istodobno
887,zusammen::ADV,заедно,skupa
888,zusammen::ADV,заедно,zajedno
889,lange::ADV,дълго,dugo
890,plötzlich::ADV,изведнъж,naglo
891,plötzlich::ADV,изведнъж,iznenada
892,sofort::ADV,веднага,odmah
893,später::ADV,по-късно,kasnije
894,jetzt::ADV,сега,sad
895,jetzt::ADV,сега,sada
896,heute::ADV,днес,danas
897,morgen::ADV,утре,sutra
898,bald::ADV,скоро,skoro
899,bald::ADV,скоро,doskora
900,dann::ADV,после,zatim
901,dann::ADV,тогава,zatim
902,gestern::ADV,вчера,juče
903,gestern::ADV,вчера,jučer
904,einst::ADV,някога,negda
905,einst::ADV,някога,nekada
906,damals::ADV,тогава,tada
907,damals::ADV,тогава,onda
908,danach::ADV,после,poslije
909,danach::ADV,после,nakon toga
910,danach::ADV,след това,poslije
911,danach::ADV,след това,nakon toga
912,vorher::ADV,преди,prije
913,vorher::ADV,преди,prije toga
914,vorher::ADV,преди това,prije
915,vorher::ADV,преди това,prije toga
916,zuerst::ADV,най-напред,prvo
917,zuerst::ADV,най-напред,najprije
918,einmal::ADV,веднъж,jednom
919,einmal::ADV,веднъж,jedanput
920,einmal::ADV,един път,jednom
921,einmal::ADV,един път,jedanput
922,manchmal::ADV,понякога,katkad
923,manchmal::ADV,понякога,katkada
924,oft::ADV,често,često
925,immer::ADV,винаги,vazda
926,immer::ADV,винаги,uvijek
927,niemals::ADV,никога,nikad
928,niemals::ADV,никога,nikada
929,hier::ADV,тук,tu
930,hier::ADV,тук,ovdje
931,hier::ADV,тука,tu
932,hier::ADV,тука,ovdje
933,hierhin::ADV,насам,amo
934,hierhin::ADV,насам,ovamo
935,von hier::ADV,оттук,odavde
936,von hier::ADV,оттука,odavde
937,dort::ADV,там,ondje
938,dorthin::ADV,натам,onamo
939,dorthin::ADV,нататък,onamo
940,geradeaus::ADV,направо,ravno
941,vorwärts::ADV,напред,naprijed
942,rückwärts::ADV,назад,natrag
943,zurück::ADV,обратно,nazad
944,zurück::ADV,обратно,natrag
945,unten::ADV,долу,dolje
946,hinab::ADV,надолу,nizbrdo
947,oben::ADV,горе,gore
948,hinauf::ADV,нагоре,uzbrdo
949,überall::ADV,навсякъде,svuda
950,überall::ADV,навсякъде,svagdje
951,nicht::ADV,не,ne
952,ein wenig::ADV,малко,malo
953,kaum::ADV,едва,tek
954,kaum::ADV,едва,jedva
955,kaum::ADV,едвам,tek
956,kaum::ADV,едвам,jedva
957,sehr::ADV,много,jako
958,sehr::ADV,много,veoma
959,sehr::ADV,твърде,jako
960,sehr::ADV,твърде,veoma
961,so::ADV,тъй,tako
962,so::ADV,тъй,ovako
963,so::ADV,така,tako
964,so::ADV,така,ovako
965,noch::ADV,още,još
966,nur::ADV,само,samo
967,schon::ADV,вече,već
968,wieder::ADV,пак,opet
969,wieder::ADV,пак,ponovo
970,wieder::ADV,отново,opet
971,wieder::ADV,отново,ponovo
972,vergebens::ADV,напразно,uzalud
973,vergebens::ADV,напразно,zabadava
974,vor::PRP,пред,pred
975,vor::PRP,пред,ispred
976,hinter::PRP,зад,za
977,hinter::PRP,зад,iza
978,unter::PRP,под,pod
979,unter::PRP,под,ispod
980,durch::PRP,през,po
981,durch::PRP,през,kroz
982,neben::PRP,до,kraj
983,neben::PRP,до,pored
984,neben::PRP,до,pokraj
985,neben::PRP,при,kraj
986,neben::PRP,при,pored
987,neben::PRP,при,pokraj
988,zwischen::PRP,между,među
989,zwischen::PRP,между,između
990,zwischen::PRP,помежду,među
991,zwischen::PRP,помежду,između
992,wegen::PRP,заради,radi
993,wegen::PRP,заради,zbog
994,dies::PRN,този,ovo
995,das::PRN,туй,to
996,das::PRN,туй,ono
997,das::PRN,това,to
998,das::PRN,това,ono
999,alles::PRN,всичко,sve
1000,ich::PRN,аз,ja
1001,du::PRN,ти,ti
1002,er::PRN,той,on
1003,wir::PRN,ние,mi
1004,ihr::PRN,вие,vi
1005,sie::PRN,те,oni
1006,was::FPRN,що,što
1007,was::FPRN,какво,što
1008,wer::FPRN,кой,tko
1009,wo::FADV,къде,gdje
1010,wohin::FADV,накъде,kuda
1011,wohin::FADV,накъде,kamo
1012,wohin::FADV,накъдето,kuda
1013,wohin::FADV,накъдето,kamo
1014,wie::FADV,как,kako
1015,warum::FADV,защо,zašto
1016,wieviel::FNUM,колко,koliko
1017,eins::NUM,един,jedan
1018,zwei::NUM,два,dva
1019,drei::NUM,три,tri
1020,vier::NUM,четири,četiri
1021,fünf::NUM,пет,pet
1022,sechs::NUM,шест,šest
1023,sieben::NUM,седем,sedam
1024,acht::NUM,осем,osam
1025,neun::NUM,девет,devet
1026,zehn::NUM,десет,deset
1027,elf::NUM,единайсет,jedanaest
1028,elf::NUM,единадесет,jedanaest
1029,zwölf::NUM,дванайсет,dvanaest
1030,zwölf::NUM,дванадесет,dvanaest
1031,zwanzig::NUM,двайсет,dvadeset
1032,zwanzig::NUM,двадесет,dvadeset
1033,dreißig::NUM,тридесет,trideset
1034,vierzig::NUM,четиридесет,četrdeset
1035,fünfzig::NUM,петдесет,pedeset
1036,sechzig::NUM,шестдесет,šezdeset
1037,siebzig::NUM,седемдесет,sedamdeset
1038,achtzig::NUM,осемдесет,osamdeset
1039,neunzig::NUM,деветдесет,devetdeset
1040,hundert::NUM,сто,sto
1041,tausend::NUM,хиляда,tisuća
1042,und::CNJ,а,i
1043,und::CNJ,а,te
1044,und::CNJ,та,i
1045,und::CNJ,та,te
1046,oder::CNJ,или,ili
1047,stehen::V,стоя,stajati
1048,sitzen::V,седя,sjediti
1049,liegen::V,лежа,ležati
1050,hängen::V,вися,visiti
1051,werden::V,бъда,postati
1052,werden::V,бъда,činiti se
1053,werden::V,стана,postati
1054,werden::V,стана,činiti se
1055,passieren::V,случа се,desiti se
1056,passieren::V,случа се,dogoditi se
1057,beginnen::V,започна,početi
1058,enden::V,свърша,prestati
1059,enden::V,свърша,svršiti se
1060,wechseln::V,променям,mijenjati se
1061,aufgehen[Sonne]::V,изгрея,izići
1062,untergehen[Sonne]::V,заляза,zaći
1063,scheinen[Sonne]::V,грея,sijati
1064,scheinen[Sonne]::V,светя,sijati
1065,donnern::V,гърмя,grmjeti
1066,wehen::V,вея,duhati
1067,wehen::V,духам,duhati
1068,strömen::V,тека,strujati
1069,strömen::V,лея се,strujati
1070,fließen::V,тека,teći
1071,sich drehen::V,въртя се,obrtati se
1072,sich drehen::V,въртя се,vrtjeti se
1073,schwanken::V,клатя се,teturati
1074,schwanken::V,клатя се,kolebati se
1075,schwingen::V,трептя,njihati
1076,schwingen::V,трептя,titrati
1077,fallen::V,падам,padati
1078,brennen::V,горя,gorjeti
1079,rauchen::V,димя,dimiti se
1080,regnen::V,вали дъжд,kišiti
1081,regnen::V,вали дъжд,daždjeti
1082,gefrieren::V,замръзна,smrznuti se
1083,tauen::V,топя се,kopnjeti
1084,tauen::V,топя се,kraviti se
1085,schmelzen::V,разтопя се,topiti se
1086,trocknen::V,съхна,sušiti se
1087,sieden::V,вря,kipjeti
1088,sieden::V,вря,ključati
1089,sieden::V,кипя,kipjeti
1090,sieden::V,кипя,ključati
1091,faulen::V,гния,gnjiti
1092,verfaulen::V,изгния,sagnjiti
1093,reißen::V,напукам се,otrgnuti se
1094,versinken::V,потъна,tonuti
1095,versinken::V,потъна,propasti
1096,vergehen::V,минавам,prolaziti
1097,erscheinen::V,явя се,pojaviti se
1098,verschwinden::V,изчезна,nestati
1099,verschwinden::V,изчезна,izgubiti se
1100,sinken::V,падна,trgnuti
1101,sinken::V,падна,spustiti se
1102,abnehmen::V,отслабна,opasti
1103,zunehmen::V,нарасна,povećati se
1104,steigen::V,увелича се,uzići
1105,steigen::V,увелича се,nadoći
1106,steigen::V,покачвам се,uzići
1107,steigen::V,покачвам се,nadoći
1108,wachsen::V,раста,rasti
1109,glänzen::V,лъщя,blistati
1110,glänzen::V,лъщя,sjati se
1111,glänzen::V,блестя,blistati
1112,glänzen::V,блестя,sjati se
1113,funkeln::V,искря,svjetlucati
1114,lärmen::V,шумя,bučati
1115,lärmen::V,шумя,galamiti
1116,läuten::V,звъня,zvoniti
1117,klingeln::V,звъня,zvoniti
1118,klirren::V,звънтя,zvečati
1119,klirren::V,дрънкам,zvečati
1120,brausen::V,буча,hujati
1121,rauschen::V,шумя,šumiti
1122,rauschen::V,шумя,šuškati
1123,klingen::V,звуча,zvučati
1124,bellen::V,лая,lajati
1125,heulen::V,вия,zavijati
1126,heulen::V,рева,zavijati
1127,blasen::V,духна,puhati
1128,pfeifen::V,свиря,fućkati
1129,schreien::V,крещя,vikati
1130,schreien::V,крещя,kričati
1131,stöhnen::V,стена,stenjati
1132,stöhnen::V,пъшкам,stenjati
1133,zittern::V,треперя,drhtati
1134,zittern::V,треперя,trepetati
1135,leben::V,живея,živjeti
1136,geboren werden::V,родя се,roditi se
1137,atmen::V,дишам,disati
1138,trinken::V,пия,piti
1139,essen::V,ям,jesti
1140,schlucken::V,гълтам,gutati
1141,müde werden::V,уморя се,umoriti se
1142,einschlafen::V,заспя,usnuti
1143,einschlafen::V,заспя,zaspati
1144,schlafen::V,спя,spati
1145,aufwachen::V,събудя се,probuditi se
1146,aufstehen::V,стана,ustati
1147,sich erholen::V,отдъхвам си,odmoriti se
1148,krank werden::V,заболея,oboljeti se
1149,krank werden::V,заболея,razboljeti se
1150,krank sein::V,боледувам,bolovati
1151,schmerzen::V,боля,boljeti
1152,husten::V,кашлям,kašljati
1153,genesen::V,оздравея,ozdraviti
1154,genesen::V,оздравея,oporaviti se
1155,sterben::V,умра,umrijeti
1156,umkommen::V,загина,skapati
1157,sich bewegen::V,движа се,gibati se
1158,sich bewegen::V,движа се,kretati se
1159,sich bewegen::V,мърдам се,gibati se
1160,sich bewegen::V,мърдам се,kretati se
1161,sich rühren::V,движа се,maknuti se
1162,sich erheben::V,стана,dići se
1163,sich setzen::V,седна,sjesti
1164,hinfallen::V,падна,pasti
1165,laufen::V,ходя,hodati
1166,schreiten::V,крача,stupati
1167,spazierengehen::V,разхождам се,šetati se
1168,eilen::V,бързам,hitati
1169,sich beeilen::V,побързам,požuriti se
1170,sausen::V,тичам,juriti
1171,rennen::V,бягам,trčati
1172,springen::V,скачам,skakati
1173,klettern::V,катеря се,popeti se
1174,klettern::V,катеря се,penjati se
1175,schaukeln::V,люлея се,ljuljati se
1176,kriechen::V,лазя,puzati
1177,kriechen::V,лазя,gmizati
1178,kriechen::V,пълзя,puzati
1179,kriechen::V,пълзя,gmizati
1180,schwimmen::V,плувам,plivati
1181,tauchen::V,гмуркам се,roniti
1182,tauchen::V,гмуркам се,gnjuriti
1183,rudern::V,греба,veslati
1184,fahren::V,пътувам,voziti se
1185,fliegen::V,летя,letjeti
1186,fliegen::V,летя,lijetati
1187,fliegen::V,хвърча,letjeti
1188,fliegen::V,хвърча,lijetati
1189,gehen::V,ида,ići
1190,gehen::V,вървя,ići
1191,weggehen::V,отида си,otići
1192,abfahren::V,отпътувам,krenuti
1193,abfahren::V,отпътувам,otputovati
1194,anhalten::V,спра се,stati
1195,anhalten::V,спра се,zaustaviti
1196,hineingehen::V,влизам,ulaziti
1197,eintreten::V,вляза,ući
1198,kommen::V,ида,doći
1199,kommen::V,дойда,doći
1200,ankommen::V,пристигна,stići
1201,zurückkommen::V,върна се,vratiti se
1202,zurückkommen::V,върна се,povratiti se
1203,bleiben::V,остана,ostati
1204,warten::V,чакам,čekati
1205,erwarten::V,очаквам,očekivati
1206,suchen::V,търся,tražiti
1207,finden::V,намеря,naći
1208,versuchen::V,опитам,pokušati
1209,vorbereiten::V,подготвя,spremiti
1210,vorbereiten::V,подготвя,pripremiti
1211,lieben::V,любя,voljeti
1212,mögen::V,обичам,voljeti
1213,lachen::V,смея се,smijati se
1214,rühren::V,трогна,taknuti
1215,weinen::V,плача,plakati
1216,schimpfen::V,ругая,psovati
1217,schimpfen::V,псувам,psovati
1218,sich ärgern::V,ядосам се,ljutiti se
1219,sich fürchten::V,боя се,bojati se
1220,sich fürchten::V,страхувам се,bojati se
1221,fürchten::V,боя се от,bojati se
1222,fürchten::V,страхувам се от,bojati se
1223,fliehen::V,бягам,pobjeći
1224,flüchten::V,бягам,utjeći
1225,flüchten::V,избягам,utjeći
1226,sehen::V,видя,vidjeti
1227,anschauen::V,гледам,ogledati
1228,ansehen::V,поглеждам,gledati
1229,hören::V,чувам,čuti
1230,zuhören::V,слушам,slušati
1231,probieren::V,опитам,probati
1232,riechen::V,подуша,osjećati miris
1233,fühlen::V,усещам,osjećati
1234,fühlen::V,чувствувам,osjećati
1235,scheinen::V,изглеждам,činiti se
1236,zu sehen sein::V,виждам се,biti vidljiv
1237,vernehmen::V,доловя,saznati
1238,frieren::V,мръзна,zima je
1239,tun::V,правя,raditi
1240,können::V,мога,moći
1241,wollen::V,ща,htjeti
1242,wollen::V,искам,htjeti
1243,anfangen::V,започна,početi
1244,beenden::V,свърша,svršiti
1245,beenden::V,свърша,dovršiti
1246,beenden::V,завърша,svršiti
1247,beenden::V,завърша,dovršiti
1248,aufhören::V,престана,prestati
1249,gelingen::V,успея,uspjeti
1250,gelingen::V,сполуча,uspjeti
1251,geraten::V,удам се,desiti se
1252,öffnen::V,отворя,otvoriti
1253,schließen::V,затворя,zatvoriti
1254,stellen::V,поставя,metnuti
1255,stellen::V,поставя,postaviti
1256,setzen::V,туря,posaditi
1257,legen::V,сложа,polagati
1258,legen::V,слагам,polagati
1259,berühren::V,докосна,doticati
1260,berühren::V,докосна,dodirivati
1261,verbinden::V,свържа,spojiti
1262,verbinden::V,свържа,zavezati
1263,bedecken::V,покрия,pokriti
1264,aufhängen::V,закача,objesiti
1265,anzünden::V,запаля,upaliti
1266,anzünden::V,запаля,zapaliti
1267,aufheben::V,вдигна,podići
1268,aufheben::V,вдигна,podignuti
1269,aufheben::V,повдигна,podići
1270,aufheben::V,повдигна,podignuti
1271,zurücklassen::V,оставя,ostaviti
1272,zurücklassen::V,оставя,pustiti natrag
1273,verlieren::V,загубя,izgubiti
1274,fallen lassen::V,изпусна,ispustiti
1275,machen::V,направя,uraditi
1276,machen::V,направя,načiniti
1277,machen::V,направя,napraviti
1278,herstellen::V,произведа,proizvesti
1279,bauen::V,строя,graditi
1280,reparieren::V,поправя,popraviti
1281,verbessern::V,подобря,poboljšati
1282,ändern::V,променя,promijeniti
1283,graben::V,копая,kopati
1284,graben::V,копая,kopkati
1285,beugen::V,прегъна,saviti
1286,biegen::V,прегъна,saviti
1287,biegen::V,прегъна,sagnuti
1288,drehen::V,въртя,vrtjeti
1289,wenden::V,обърна,obrnuti
1290,umdrehen::V,обърна,okrenuti
1291,umdrehen::V,обърна,prevŕnuti
1292,heben::V,вдигам,dizati
1293,hochheben::V,издигна,dignuti
1294,ergreifen::V,хвана,uhvatiti
1295,ergreifen::V,хвана,prihvatiti
1296,ergreifen::V,обхвана,uhvatiti
1297,ergreifen::V,обхвана,prihvatiti
1298,halten::V,държа,držati
1299,drücken::V,натискам,pritiskivati
1300,drücken::V,притискам,pritiskivati
1301,schieben::V,тикам,gurati
1302,kratzen::V,одраскам,česati
1303,kratzen::V,одраскам,grepsti
1304,lecken::V,лижа,lizati
1305,lecken::V,ближа,lizati
1306,beißen::V,хапя,ujesti
1307,beißen::V,хапя,gristi
1308,beißen::V,ухапя,ujesti
1309,beißen::V,ухапя,gristi
1310,abreißen::V,откъсна,otkinuti
1311,abschneiden::V,отрежа,odrezati
1312,binden::V,вържа,vezati
1313,stecken::V,пъхна,turiti
1314,brechen::V,троша,slomiti
1315,klopfen::V,чукам,lupati
1316,klopfen::V,чукам,kucati
1317,hauen::V,бия,tući
1318,hauen::V,бия,udarati
1319,kleben::V,лепя,lijepiti
1320,kleben::V,залепя,lijepiti
1321,reiben::V,трия,trti
1322,reiben::V,търкам,trti
1323,streichen::V,намажа,namazati
1324,schleifen::V,остря,brusiti
1325,schneiden::V,режа,rezati
1326,rütteln::V,разтърсвам,drmati
1327,schütteln::V,клатя,tresti
1328,schütteln::V,друсам,tresti
1329,schwenken::V,размахам,mahati
1330,schütten::V,сипя,sipati
1331,schütten::V,сипя,lijevati
1332,füllen::V,напълня,napuniti
1333,einwickeln::V,увия,umotati
1334,einwickeln::V,увия,zamotati
1335,einwickeln::V,завия,umotati
1336,einwickeln::V,завия,zamotati
1337,tragen::V,нося,nositi
1338,schleppen::V,влача,tegliti
1339,ziehen::V,тегля,vući
1340,ziehen::V,дръпна,vući
1341,aufbewahren::V,съхраня,čuvati
1342,werfen::V,хвърля,bacati
1343,fangen::V,ловя,loviti
1344,fangen::V,ловя,hvatati
1345,fangen::V,уловя,loviti
1346,fangen::V,уловя,hvatati
1347,packen::V,хвана,ščepati
1348,packen::V,хвана,zgrabiti
1349,verstecken::V,крия,sakriti
1350,verstecken::V,скрия,sakriti
1351,teilen::V,разделя,podijeliti
1352,schicken::V,изпращам,slati
1353,bringen::V,донеса,donijeti
1354,hinzufügen::V,прибавя,dodati
1355,hinzufügen::V,прибавя,pridati
1356,bekommen::V,сдобия се,dobiti
1357,erhalten::V,получа,primiti
1358,nehmen::V,взема,uzeti
1359,wählen::V,избирам,izabrati
1360,auswählen::V,избера,odabrati
1361,bewahren::V,пазя,sačuvati
1362,behindern::V,преча,smetati
1363,behindern::V,спъвам,smetati
1364,verderben::V,разваля,pokvariti
1365,beschädigen::V,повредя,oštetiti
1366,zerbrechen::V,счупя,razbiti
1367,zerbrechen::V,счупя,prelomiti
1368,zerreißen::V,скъсам,poderati
1369,zerreißen::V,скъсам,rastrgnuti
1370,zerstören::V,разруша,razoriti
1371,zerstören::V,разруша,razrušiti
1372,verbrennen::V,изгоря,spaliti
1373,verbrennen::V,изгоря,sagorjeti
1374,geben::V,дам,dati
1375,reichen::V,подам,pružiti
1376,schenken::V,подаря,darivati
1377,versprechen::V,обещая,obećati
1378,wünschen::V,желая,željeti
1379,loben::V,хваля,hvaliti
1380,küssen::V,целувам,ljubiti
1381,wiegen::V,люлея,njihati
1382,wiegen::V,люлея,ljuljati
1383,zudecken::V,покрия,pokriti
1384,wecken::V,събудя,probuditi
1385,zeigen::V,покажа,pokazati
1386,führen::V,водя,voditi
1387,führen::V,заведа,voditi
1388,lehren::V,уча,učiti
1389,unterrichten::V,преподавам,poučiti
1390,aufziehen::V,отгледам,uzgajati
1391,leiten::V,ръководя,upravljati
1392,leiten::V,управлявам,upravljati
1393,antreiben::V,подкарвам,natjeravati
1394,lassen::V,накарам,dati
1395,einladen::V,поканя,pozvati
1396,vereinigen::V,съединя,ujediniti
1397,besuchen::V,посетя,posjetiti
1398,treffen::V,срещна,sresti
1399,sich versammeln::V,събера се,okupiti se
1400,spielen::V,играя,igrati se
1401,singen::V,пея,pjevati
1402,tanzen::V,танцувам,plesati
1403,sich trennen::V,разделя се,razići se
1404,verlassen::V,напусна,ostaviti
1405,verlassen::V,напусна,napustiti
1406,retten::V,спася,spasiti
1407,bewachen::V,охранявам,čuvati
1408,bewachen::V,охранявам,stražariti
1409,schützen::V,запазя,čuvati
1410,verteidigen::V,защитя,obraniti
1411,sich schlagen::V,бия се,biti se
1412,sich schlagen::V,бия се,udariti se
1413,schießen::V,стрелям,pucati
1414,schießen::V,стрелям,strijeljati
1415,siegen::V,победя,pobijediti
1416,ärgern::V,ядосам,ljutiti
1417,schlagen::V,бия,biti
1418,schlagen::V,бия,udariti
1419,schlagen::V,ударя,biti
1420,schlagen::V,ударя,udariti
1421,treten::V,ритам,šutnuti
1422,stechen::V,бодна,ubosti
1423,stoßen::V,бутна,gurnuti
1424,stoßen::V,блъсна,gurnuti
1425,stören::V,смутя,smetati
1426,belästigen::V,отегча,smetati
1427,belästigen::V,отегча,dosaditi
1428,belästigen::V,безпокоя,smetati
1429,belästigen::V,безпокоя,dosaditi
1430,verbergen::V,скрия,skriti
1431,täuschen::V,измамя,obmanuti
1432,betrügen::V,измамя,prevarati
1433,töten::V,убия,ubiti
1434,töten::V,умъртвя,ubiti
1435,wohnen::V,живея,stanovati
1436,arbeiten::V,работя,raditi
1437,sammeln::V,събера,sabrati
1438,pflücken::V,бера,ubrati
1439,pflücken::V,откъсна,ubrati
1440,jagen::V,ловувам,loviti
1441,fischen::V,ловя риба,ribati
1442,fischen::V,ловя риба,loviti ribu
1443,fassen::V,хвана,uloviti
1444,hüten::V,пазя,pasti
1445,treiben::V,карам,goniti
1446,anbinden::V,завържа,privezati
1447,füttern::V,храня,hraniti
1448,melken::V,доя,musti
1449,hacken::V,сека,sjeckati
1450,gießen::V,полея,politi
1451,reifen::V,узрея,sazreti
1452,zubereiten::V,приготвя,prigotoviti
1453,kochen::V,варя,kuhati
1454,backen::V,пека,peći
1455,braten::V,пържа,peći
1456,braten::V,пържа,pržiti
1457,umrühren::V,разбъркам,promiješati
1458,stricken::V,плета,plesti
1459,nähen::V,шия,šiti
1460,färben::V,боядисам,obojiti
1461,reinigen::V,почистя,očistiti
1462,reinigen::V,почистя,počistiti
1463,waschen::V,мия,prati
1464,waschen::V,пера,prati
1465,abwischen::V,избърша,otrti
1466,spülen::V,плакна,isprati
1467,spülen::V,плакна,oplakati
1468,fegen::V,измета,mesti
1469,fegen::V,измета,pomesti
1470,kehren::V,мета,mesti
1471,baden::V,къпя се,kupati se
1472,sich waschen::V,мия се,umiti se
1473,sich waschen::V,мия се,prati se
1474,ausziehen::V,съблека,svući
1475,anziehen::V,облека,obući
1476,sich anziehen::V,облека се,obući se
1477,kämmen::V,реша,češljati
1478,kämmen::V,вчеша,češljati
1479,schmücken::V,накича,uresiti
1480,schmücken::V,накича,nakititi
1481,sagen::V,кажа,reći
1482,sagen::V,кажа,kazati
1483,sprechen::V,говоря,govoriti
1484,reden::V,говоря,govoriti
1485,reden::V,говоря,besjediti
1486,sich unterhalten::V,разговарям,razgovarati se
1487,fragen::V,запитам,pitati
1488,bitten::V,моля,moliti
1489,erzählen::V,разкажа,ispričati
1490,erzählen::V,разкажа,pripovjediti
1491,mitteilen::V,съобщя,saopćiti
1492,nennen::V,нарека,nazvati
1493,rufen::V,викам,zvati
1494,rufen::V,викам,dozvati
1495,rufen::V,повикам,zvati
1496,rufen::V,повикам,dozvati
1497,prahlen::V,хваля се,hvalisati se
1498,übersetzen::V,преведа,prevesti
1499,denken::V,мисля,misliti
1500,glauben::V,вярвам,vjerovati
1501,bemerken::V,забележа,zapaziti
1502,bemerken::V,забележа,primijetiti
1503,erkennen::V,позная,prepoznati
1504,begreifen::V,схвана,pojmiti
1505,begreifen::V,схвана,shvatiti
1506,verstehen::V,разбера,razabrati
1507,lernen::V,уча се,učiti se
1508,wissen::V,зная,znati
1509,sich erinnern an::V,спомня си за,sjetiti se
1510,vergessen::V,забравя,zaboraviti
1511,messen::V,меря,mjeriti
1512,zählen::V,броя,brojiti
1513,rechnen::V,сметна,računati
1514,lesen::V,чета,čitati
1515,malen::V,рисувам,slikati
1516,zeichnen::V,рисувам,crtati
1517,schreiben::V,пиша,pisati
1518,besitzen::V,имам,imati
1519,besitzen::V,имам,posjedovati
1520,besitzen::V,притежавам,imati
1521,besitzen::V,притежавам,posjedovati
1522,kaufen::V,купя,kupiti
1523,kaufen::V,купувам,kupiti
1524,verkaufen::V,продам,prodati
1525,verkaufen::V,продам,raspačati
1526,bezahlen::V,заплатя,platiti
1527,zahlen::V,платя,plaćati
1528,beherrschen::V,владея,vladati
1529,beherrschen::V,владея,gospodariti
1530,ertragen::V,понеса,trpjeti
1531,ertragen::V,понеса,podnijeti
1532,Platte::N,,ploča
1533,Stütze::N,,potpora
1534,stehlen::V,,ukrasti
