,Concept_ID,ab,ko
747,sechs::NUM,фба,여섯
748,sieben::NUM,Бжьба,일곱
749,acht::NUM,ааба,여덟
750,neun::NUM,жәба,아홉
751,zehn::NUM,жәаба,열
752,elf::NUM,жәеизатәи,열하나
753,zwölf::NUM,жәаҩа,열둘
754,zwanzig::NUM,ҩажәа,스물
755,dreißig::NUM,ҩажәижәабатәи,서름
756,vierzig::NUM,ҩынҩажәа,마흔
757,fünfzig::NUM,ҩынҩажәеижәаба,숸
758,sechzig::NUM,хынҩажәа,에순
759,siebzig::NUM,хынҩажәижәаба,일흔
760,achtzig::NUM,ҕшьынҩажәа,여든
761,neunzig::NUM,ҕшьынҩажәижәаба,아흔
762,hundert::NUM,шәкы,백
763,tausend::NUM,зқьы,천
764,und::CNJ,-и,와
765,oder::CNJ,ма,아니면
766,stehen::V,агылазаара,서다
767,sitzen::V,атəара,앉다
768,sitzen::V,атəа(заа)ра,앉다
769,liegen::V,аиара,눕다
770,hängen::V,акнаҳара,달다
771,werden::V,аҟалара,되다
772,passieren::V,аҟалара,지장옶다
773,beginnen::V,алагара,시작되다
774,enden::V,алгара,큳내다
775,wechseln::V,аҽыҧсахра,병경하다
776,aufgehen[Sonne]::V,агылара,뜨다
777,aufgehen[Sonne]::V,ахашлара,뜨다
778,aufgehen[Sonne]::V,аҩаҵхахара,뜨다
779,untergehen[Sonne]::V,аҭашəара,지다
780,scheinen[Sonne]::V,акаҧхара,빛나다
781,donnern::V,адыдра,천둥치다
782,wehen::V,асра,풀다
783,strömen::V,акаҭəара,흐르다
784,fließen::V,ацара,흐르다
785,sich drehen::V,ахагьежьра,돌다
786,schwanken::V,аҵысра,동요하다
787,schwingen::V,ахызазара,흔들다
788,schwingen::V,акьаандара,흔들다
789,fallen::V,акаҳара,떨어지다
790,brennen::V,абылра,타다
791,rauchen::V,ахылҵра,김이나다
792,regnen::V,аура,비가오다
793,gefrieren::V,аҵаара,얼다
794,tauen::V,аӡҭра,녹다
795,schmelzen::V,ақəӡыҭра,녹다
796,schmelzen::V,аҭəара,녹다
797,trocknen::V,абара,홈치다
798,sieden::V,ашра,끓다
799,faulen::V,абаара,부패하다
800,verfaulen::V,абаара,썩다
801,verfaulen::V,аилашра,썩다
802,reißen::V,аҧжəара,지바찢다
803,versinken::V,аӡааҟəрылара,가라앉다
804,vergehen::V,ацара,지나가다
805,erscheinen::V,ацəырҵра,나타나다
806,verschwinden::V,аҵашəкəара,사라지다
807,sinken::V,атəара,가라앉다
808,sinken::V,алаҟəра,가라앉다
809,abnehmen::V,ацӡаара,떼어내다
810,abnehmen::V,аиҵалара,떼어내다
811,zunehmen::V,аҽырҭбаара,증가하다
812,zunehmen::V,аиҵыҵра,증가하다
813,zunehmen::V,арацəахара,증가하다
814,steigen::V,азҳара,상승하다
815,steigen::V,ашьҭыҵра,상승하다
816,steigen::V,адухара,상승하다
817,steigen::V,ацлара,상승하다
818,wachsen::V,азҳара,생기하다
819,glänzen::V,ацыр-цырра,뛰오나다
820,glänzen::V,ацыҩ-цыҩра,뛰오나다
821,glänzen::V,аказказра,뛰오나다
822,funkeln::V,ашап-шапра,불티가잍어나다
823,funkeln::V,ацым-цымра,불티가잍어나다
824,lärmen::V,ашьҭыбжьгара,떠들다
825,lärmen::V,аҕьҕьаҳәа аилалара,떠들다
826,läuten::V,аҵəҵəасра,울시다
827,klingeln::V,аҵəҵəасра,초닌총을울리다
828,klirren::V,ахьархьарра,탁탁울리다
829,klirren::V,архьархьарра,탁탁울리다
830,brausen::V,аилаҽҽара,쏴쏴소리내다
831,brausen::V,еилашуера,쏴쏴소리내다
832,klingen::V,агара,반향하다
833,klingen::V,ашьҭыбжь гара,반향하다
834,bellen::V,ашра,짖다
835,heulen::V,ауура,포효하다
836,blasen::V,аҭəҳəара,불다
837,pfeifen::V,ашəшəра,피리를불다
838,schreien::V,аҳəҳəара,절규하다
839,schreien::V,ахəаара,절규하다
840,schreien::V,аҟаара,절규하다
841,stöhnen::V,ақьра,신음하다
842,zittern::V,аҵыс-ҵысра,저뉼하다
843,leben::V,аҟазаара,살다
844,geboren werden::V,Аира,태어난
845,atmen::V,аҕсыҕ лагаҩагара,숨쉬다
846,trinken::V,ажəра,마시다
847,essen::V,акрыфара,먹다
848,schlucken::V,албаадара,들이켜다
849,müde werden::V,ааҕсара,
850,einschlafen::V,ацəара,잠들다
851,schlafen::V,ацəазаара,자다
852,aufwachen::V,аҿыхара,눈트다
853,aufstehen::V,Агəылҵра,서다
854,sich erholen::V,аҧсшьара,회복하다
855,krank werden::V,ачмазаҩхара,
856,krank sein::V,аҳəарҧсарра,
857,schmerzen::V,ахьра,아프다
858,husten::V,аимҳәара,잔기침하다
859,genesen::V,абзиахара,낫다
860,genesen::V,аӷəӷəахара,낫다
861,sterben::V,аҧсра,죽다
862,umkommen::V,аҭахара,못쓰게되다
863,sich bewegen::V,аиҭаҵра,움직이다
864,sich rühren::V,ақəацара,움직이다
865,sich erheben::V,аҩагылара,이러서다
866,sich setzen::V,атəара,앉히다
867,hinfallen::V,акаҳара,넘어지다
868,laufen::V,аныҟəара,걷다
869,schreiten::V,ашьаҿа еихгара,보행하다
870,spazierengehen::V,анеи-ааира,산보하다
871,eilen::V,аццакра,서둘다
872,sich beeilen::V,аццакра,서둘게하다
873,sausen::V,аҧырра,서들러 떠나다
874,sausen::V,иҭрысны,서들러 떠나다
875,sausen::V,ишьҭҟьаны ацара,서들러 떠나다
876,rennen::V,аҩра,달리다
877,springen::V,аҧара,도약하다
878,klettern::V,ақəлара,갑겨오르다
879,schaukeln::V,аҟəараҟəанҽара,흔들리게하다
880,kriechen::V,аҳəазара,기다
881,schwimmen::V,аӡсара,헤엄치다
882,tauchen::V,ахəӡааҵəира,잠기다
883,rudern::V,аҵшьра,물을헤치다
884,fahren::V,акала,가다
885,fahren::V,акала,나르다
886,fliegen::V,аҧырра,날다
887,gehen::V,аиҭаҵра,가다
888,weggehen::V,ацара,팔리다
889,abfahren::V,адəықəлара,출발하다
890,abfahren::V,ацара,출발하다
891,anhalten::V,ааныргылара,멈추다
892,hineingehen::V,аҭалара,(그리로)가다
893,eintreten::V,аҩналара,들러가다
894,kommen::V,аара,오다
895,kommen::V,ааира,오다
896,ankommen::V,ааира,고챀하다
897,ankommen::V,аара,고챀하다
898,ankommen::V,анеира,고챀하다
899,zurückkommen::V,азыхынҳəра,보기
900,bleiben::V,аанхара,체류
901,bleiben::V,анхара,체류
902,bleiben::V,аангылара,체류
903,warten::V,азҧшзаара,기다리다
904,erwarten::V,азҧшра,기대하다
905,suchen::V,ашьҭазаара,찾다
906,suchen::V,ашьҭазаара,구하다
907,finden::V,аҧшаара,찾아내다
908,versuchen::V,аҽазкра,시험하다
909,vorbereiten::V,армазеира,재비하다
910,lieben::V,абзиабара,사랑하다
911,mögen::V,агəаҧхара,줗아하다
912,lachen::V,аччара,웃다
913,rühren::V,арҵəуара,건드리다
914,weinen::V,аҵəуара,울다
915,schimpfen::V,ацəҳара,꾸짖다
916,sich ärgern::V,агəаара,화를내게 하다
917,sich fürchten::V,аӡыӡара,두려원하다
918,fürchten::V,ацəшəара,두려원하다
919,fliehen::V,абналара,도망치다
920,fliehen::V,ацəцара,도망치다
921,flüchten::V,абналара,도주하다
922,flüchten::V,ацəцара,도주하다
923,sehen::V,абара,보다
924,anschauen::V,ахəаҧшра,바라보다
925,ansehen::V,ахəаҧшра,바라보다
926,hören::V,аҳара,듣다
927,zuhören::V,азыӡырҩра,듣다
928,probieren::V,аҧышəара,시식하다
929,riechen::V,афыҩра,내새를맡다
930,fühlen::V,анырра,느끼다
931,fühlen::V,ацәакырра,느끼다
932,scheinen::V,шәа,...것같다
933,scheinen::V,аацәырҵа,...것같다
934,vernehmen::V,аҳара,듣다
935,vernehmen::V,аҳара,들어서일다
936,frieren::V,ашəра,춥다
937,frieren::V,аҵаара,춥다
938,tun::V,аҟаҵара,하다
939,können::V,алшара,할주릴다
940,wollen::V,аҭахра,바라다
941,anfangen::V,алагара,시작하다
942,beenden::V,алгара,다하다
943,aufhören::V,аҟəыҵра,그만두다
944,gelingen::V,аура,성국하다
945,gelingen::V,аманшəалахара,성국하다
946,gelingen::V,алҵра,성국하다
947,geraten::V,нзаарын,잘되어가다
948,öffnen::V,аартра,열다
949,schließen::V,аркра,추측하다
950,stellen::V,аргылара,세우다
951,setzen::V,артəара,놓다
952,legen::V,ақəҵара,눕히다
953,berühren::V,акьысра,대다
954,berühren::V,алакьысра,대다
955,verbinden::V,аҿаҳəара,옝열하다
956,bedecken::V,ақəршəра,덮다
957,aufhängen::V,акнаҳара,매달다
958,anzünden::V,аркра,점화하다
959,aufheben::V,ашьҭыхра,위로올리다
960,zurücklassen::V,аныжьра,튀에남기다
961,verlieren::V,ацəыӡра,잃다
962,fallen lassen::V,ацəкаҳара,떨어뜨리다
963,machen::V,ачаҧара,하다
964,herstellen::V,аиҵдара,제조하다
965,bauen::V,аргылара,짓다
966,reparieren::V,арҽеира,수셩자다
967,verbessern::V,аиҕьтəра,정정하다
968,ändern::V,аҧсахра,바꾸다
969,graben::V,ажра,파다
970,beugen::V,арҟəра,구부리다
971,beugen::V,архəара,구부리다
972,biegen::V,арҟəра,굽히다
973,biegen::V,архəара,굽히다
974,drehen::V,аргьежьра,회전
975,umdrehen::V,аарҳәра,회전시키다
976,heben::V,аҩахара,일으아키다
977,heben::V,араҳара,일으아키다
978,hochheben::V,ахагалара,틀어올리다
979,hochheben::V,ашьҭҳəара,틀어올리다
980,halten::V,акра,잡다
981,drücken::V,ақəрӷəӷəара,누르다
982,schieben::V,аҵгəара,밀다
983,schieben::V,агəара,밀다
984,kratzen::V,ацəҟьара,긁다
985,lecken::V,арбзара,핥다
986,beißen::V,ацҳара,물다
987,abreißen::V,амжəара,
988,abschneiden::V,ахҵəара,귾어내다
989,abschneiden::V,аҿахҵəара,귾어내다
990,binden::V,аҿаҳəара,매다
991,stecken::V,алаҵара,찌르다
992,brechen::V,аҧҵəара,금
993,klopfen::V,асра,치다
994,hauen::V,ақəкшара,때리다
995,kleben::V,аҷабра,들러붙다
996,reiben::V,арҟəыҷра,문지르다
997,streichen::V,ахьшьра,쓰다듬다
998,schleifen::V,ахра,갈다
999,schneiden::V,аҧҟара,베다
1000,rütteln::V,арҵысра,흔들다
1001,schütteln::V,аршəшəара,흔들다
1002,schwenken::V,аҟьара,흔들다
1003,schütten::V,аҭаҭəара,따르다
1004,füllen::V,арҭəра,담다
1005,einwickeln::V,алаҳəара,싸다
1006,tragen::V,аҩагара,지우다
1007,schleppen::V,арҳəазара,끌다
1008,ziehen::V,ахара,당기다
1009,aufbewahren::V,аҵəахра,간직하다
1010,werfen::V,аршəра,던지다
1011,fangen::V,акра,밥다
1012,packen::V,анкра,쥐다
1013,packen::V,аҵкаара,쥐다
1014,verstecken::V,аҵəахра,숨기다
1015,teilen::V,ашара,나누다
1016,schicken::V,ашьҭра,보내다
1017,bringen::V,аагара,가겨
1018,hinzufügen::V,ацҵара,부가하다
1019,bekommen::V,аҧшаара,얻다
1020,bekommen::V,архиара,얻다
1021,bekommen::V,аура,얻다
1022,erhalten::V,аиура,지니다
1023,nehmen::V,агара,잡다
1024,wählen::V,алҧшаара,선거하다
1025,auswählen::V,алхра,선출하다
1026,behindern::V,аҧырхагахара,훼방하다
1027,verderben::V,алгара,못쓰게 되다
1028,verderben::V,абжьыхра,못쓰게 되다
1029,verderben::V,аҧхасҭатəра,못쓰게 되다
1030,beschädigen::V,аҧхасҭатəра,상하게하다
1031,zerbrechen::V,аҧҽра,깨뜨리다
1032,zerreißen::V,аҧжəара,잡아쫓다
1033,zerstören::V,аилаҧыххаара,파괴하다
1034,verbrennen::V,абылра,소실하다
1035,geben::V,аҭара,주다
1036,reichen::V,аҭара,내일다
1037,schenken::V,аҩгара,주다
1038,versprechen::V,ақəргəыӷра,약속하다
1039,loben::V,арҽхəара,칭찬하다
1040,küssen::V,агəӡра,키스하다
1041,zudecken::V,аҵахҩара,뚜꺼을하다
1042,zudecken::V,ақəршəра,뚜꺼을하다
1043,wecken::V,арҿыхара,깨우다
1044,zeigen::V,арбара,보이다
1045,führen::V,аныҟəгара,가게하다
1046,lehren::V,арҵара,가르치다
1047,unterrichten::V,арҧхьара,가르지다
1048,aufziehen::V,ааӡара,사육하다
1049,leiten::V,ахагылазаара,이끌다
1050,antreiben::V,арццакра,몰다
1051,lassen::V,арҟаҵара,내버려두다
1052,einladen::V,ааҕхьара,초청하다
1053,einladen::V,анаҧхьара,초청하다
1054,vereinigen::V,аилаҵара,하나로하다
1055,besuchen::V,абара,방문하다
1056,treffen::V,аҧылара,만나다
1057,sich versammeln::V,аизара,조립하다
1058,spielen::V,ахəмарра,눌다
1059,singen::V,ашəаҳəара,노래하다
1060,tanzen::V,акəашара,춤추하다
1061,sich trennen::V,аилыҵра,가르다
1062,verlassen::V,акажьра,버림받은
1063,retten::V,Аиқəрхара,구조하다
1064,bewachen::V,ахьчара,치키다
1065,schützen::V,ацəыхьчара,보호하다
1066,verteidigen::V,ахьчара,막다
1067,sich schlagen::V,аисра,치다
1068,schießen::V,ахысра,쏘다
1069,siegen::V,аиааира,이기다
1070,ärgern::V,аргəаара,성을내게하다
1071,schlagen::V,асра,치다
1072,schlagen::V,аҭасра,치다
1073,stechen::V,алакшара,찌르다
1074,stoßen::V,агəҭасра,찌르다
1075,stehlen::V,аӡара,훔치다
1076,stören::V,аҧырхагахара,움직이다
1077,belästigen::V,аргəамҵра,괴롭히다
1078,verbergen::V,аӡара,숨기다
1079,täuschen::V,ажьара,속이다
1080,betrügen::V,ажьара,속이다
1081,töten::V,ашьра,죽이다
1082,wohnen::V,анхара,실다
1083,arbeiten::V,аусура,일하다
1084,sammeln::V,аҟəшəара,모으다
1085,pflücken::V,аҿыршəара,꿔다
1086,pflücken::V,аҿыхра,꿔다
1087,jagen::V,ашəарыцара,사냥하다
1088,fischen::V,аҧсыӡ икуеит,고기를잡다
1089,fassen::V,акра,움켜쥐다
1090,hüten::V,арҳəра,망보다
1091,hüten::V,ахьчара,망보다
1092,treiben::V,акацара,몰아세우다
1093,anbinden::V,адҳəалара,묶다
1094,füttern::V,акырҿаҵара,사료를주다
1095,melken::V,ахьара,젖을짜다
1096,hacken::V,аҟəаҟəара,자르다
1097,gießen::V,аҵаҭəара,물을대다
1098,reifen::V,ашəра,성숙하다
1099,reifen::V,аҟалара,성숙하다
1100,zubereiten::V,ацура,조제하다
1101,kochen::V,ажəра,요리하다
1102,backen::V,аӡра,쿱다
1103,braten::V,аӡра,굽다
1104,umrühren::V,аилрыхра,교반하다
1105,stricken::V,аҧара,뜨개질하다
1106,nähen::V,аӡахра,꿰매다
1107,färben::V,ашəра,채색하다
1108,reinigen::V,арыцқьара,청소하다
1109,waschen::V,аӡәӡәара,씻다
1110,abwischen::V,арбара,닦다
1111,spülen::V,аҭыршара,씻다
1112,fegen::V,аҧссара,소체하다
1113,baden::V,аҽыкəабара,감다
1114,sich waschen::V,аҽыӡəӡəара,모믈 씻다
1115,ausziehen::V,ашəыхра,벗다
1116,anziehen::V,ашəҵара,끌어움직이다
1117,sich anziehen::V,аҽеилаҳəара,
1118,kämmen::V,аҳəара,빗다
1119,schmücken::V,арҧшӡара,치레하다
1120,sagen::V,аҳəара,말하다
1121,sprechen::V,ацəажəара,말하다
1122,reden::V,ацəажəара,이야기하다
1123,reden::V,аицәажәара,이야기하다
1124,sich unterhalten::V,аицәажәара,
1125,fragen::V,азҵаара,질문하다
1126,bitten::V,аҳəара,원하다
1127,erzählen::V,аҳəара,이야기하다
1128,mitteilen::V,азыцҳара,이야기하다
1129,nennen::V,ахьӡҵара,부르다
1130,rufen::V,азҿыҭра,불러내다
1131,prahlen::V,аҽхəара,자랑하다
1132,übersetzen::V,аиҭагара,번역하다
1133,denken::V,азхəыцра,생각하다
1134,glauben::V,ахаҵара,믿다
1135,bemerken::V,агəаҭара,인자하다
1136,erkennen::V,адырра,인식하다
1137,begreifen::V,аилкаара,파악하다
1138,verstehen::V,аҳара,이해하다
1139,lernen::V,аҵара,배우다
1140,wissen::V,адырра,알다
1141,sich erinnern an::V,агəаларшəара,상기하다
1142,vergessen::V,ахашҭра,잊다
1143,messen::V,ашəара,측정하다
1144,zählen::V,аҧхьаӡара,세다
1145,rechnen::V,аҳасабра,게산하다
1146,lesen::V,аҧхьара,읽다
1147,besitzen::V,амазаара,소유하다
1148,kaufen::V,Аахəара,사다
1149,verkaufen::V,аҭира,팔다
1150,bezahlen::V,ахҭынҵара,지불하다
1151,bezahlen::V,ашəара,지불하다
1152,zahlen::V,ашəара,치르다
1153,ertragen::V,ачҳара,참다
1154,Moor::N,,저습지
1155,Kralle::N,,발툭
1156,Schwarm::N,,뗴
1157,Sache::N,,뭉에
1158,Menge::N,,수양
1159,Essen::N,,먹기
1160,Geschäft::N,,일
1161,Monat::N,,달
1162,Jahr::N,,해
1163,dünn::A,,얇은
1164,roh::A,,날게잇의
1165,durch::PRP,,통고하여
1166,was::FPRN,,뭣
1167,rauschen::V,,솨솨
1168,zu sehen sein::V,,보이는
1169,wenden::V,,회전시키다
1170,ergreifen::V,,잡다
1171,bewahren::V,,저장보종
1172,wünschen::V,,바라다
1173,wiegen::V,,어르다
1174,treten::V,,디디다
1175,kehren::V,,청소하다
1176,malen::V,,그리다
1177,zeichnen::V,,소묘하다
1178,schreiben::V,,쓰다
1179,beherrschen::V,,지배하다
