,Concept_ID,ka,hr
743,schmutzig::A,ტალახიანი,nečist
744,schmutzig::A,ტალახიანი,blatan
745,roh::A,უმი,sirov
746,reif::A,მწიფე,zreo
747,lecker::A,გემრიელი,tečan
748,lecker::A,გემრიელი,ukusan
749,süß::A,ტკბილი,sladak
750,bitter::A,მწარე,gorak
751,sauer::A,მჟავე,kiseo
752,hell::A,ნათელი,vedar
753,hell::A,ნათელი,svijetao
754,dunkel::A,ბნელი,taman
755,schwarz::A,შავი,crn
756,weiß::A,თეთრი,bio
757,weiß::A,თეთრი,bijel
758,rot::A,წითელი,crven
759,gelb::A,ყვითელი,žut
760,blau::A,ლურჯი,plav
761,blau::A,ლურჯი,modar
762,blau::A,ცისფერი,plav
763,blau::A,ცისფერი,modar
764,grün::A,მწვანე,zelen
765,grau::A,რუხი,siv
766,grau::A,ნაცრისფერი,siv
767,bunt::A,ჭრელი,šaren
768,bunt::A,ფერადი,šaren
769,billig::A,იაფი,jeftin
770,teuer::A,ძვირი,skup
771,wertvoll::A,ღირსიანი,vrijedan
772,wertvoll::A,ღირსიანი,dragocjen
773,blind::A,ბრმა,slijep
774,taub::A,ყრუ,gluh
775,kräftig::A,ძალავანი,snažan
776,stark::A,ძლიერი,jak
777,stark::A,ძლიერი,snažan
778,stark::A,ღონიერი,jak
779,stark::A,ღონიერი,snažan
780,schwach::A,სუსტი,slab
781,fett::A,სქელი,pretio
782,schlank::A,გამხდარი,vitak
783,hübsch::A,ეშხიანი,zgodan
784,hübsch::A,მშვენიერი,zgodan
785,böse::A,ავი,zao
786,böse::A,ავი,opak
787,böse::A,ბოროტი,zao
788,böse::A,ბოროტი,opak
789,dumm::A,ბოთე,glup
790,dumm::A,სულელი,glup
791,faul::A,ზანტი,lijen
792,faul::A,ზარმაცი,lijen
793,fleißig::A,ბეჯითი,radin
794,fleißig::A,ბეჯითი,marljiv
795,fleißig::A,მუყაითი,radin
796,fleißig::A,მუყაითი,marljiv
797,geizig::A,ძუნწი,škrt
798,klug::A,ჭკვიანი,razborit
799,geschickt::A,მარჯვე,vješt
800,geschickt::A,გაწაფული,vješt
801,lieb::A,სატრფიალო,drag
802,lustig::A,მხიარული,veseo
803,sanft::A,ალერსიანი,blag
804,sanft::A,გრძნობიერი,blag
805,hungrig::A,მშიერი,gladan
806,krank::A,სნეული,bolestan
807,krank::A,ავადმყოფი,bolestan
808,nackt::A,ტიტველი,nag
809,traurig::A,მწუხარე,tužan
810,traurig::A,მწუხარე,žalostan
811,traurig::A,სევდიანი,tužan
812,traurig::A,სევდიანი,žalostan
813,lebendig::A,ცოცხალი,živ
814,gut::A,კარგი,dobar
815,schlecht::A,უხეირო,loš
816,schlecht::A,უხეირო,rđav
817,richtig::A,ნამდვილი,tačan
818,richtig::A,ნამდვილი,ispravan
819,schlimm::A,ცუდი,zao
820,schlimm::A,ცუდი,zločest
821,wahr::A,სწორი,istinit
822,wahr::A,ჭეშმარიტი,istinit
823,alt::A,ძველი,star
824,neu::A,ახალი,nov
825,ehemalig::A,ყოფილი,bivši
826,alt[Lebewesen]::A,ბებერი,star
827,jung::A,ნორჩი,mlad
828,jung::A,ახალგაზრდა,mlad
829,arm::A,ღარიბი,ubog
830,arm::A,ღარიბი,siromašan
831,reich::A,მდიდარი,bogat
832,bekannt::A,ცნობილი,poznat
833,berühmt::A,გამოჩენილი,čuven
834,berühmt::A,გამოჩენილი,slavan
835,fremd::A,უცხო,tuđ
836,fremd::A,უცხო,stran
837,fremd::A,გარეშე,tuđ
838,fremd::A,გარეშე,stran
839,verschieden::A,სხვაგვარი,razan
840,verschieden::A,სხვაგვარი,različan
841,nah::A,ახლო,blizak
842,fern::A,შორი,dalek
843,fern::A,შორი,daljnji
844,fern::A,შორეული,dalek
845,fern::A,შორეული,daljnji
846,linker::A,მარცხენა,lijevi
847,rechter::A,მარჯვენა,desni
848,anderer::A,სხვა,drugi
849,anderer::A,სხვა,drugačiji
850,erster::A,პირველი,prvi
851,zweiter::A,მეორე,drugi
852,dritter::A,მესამე,treći
853,letzter::A,ბოლო,zadnji
854,letzter::A,უკანასკნელი,zadnji
855,allein::ADV,მარტო,sam
856,auf einmal::ADV,ერთდროულად,istodobno
857,zusammen::ADV,ერთად,skupa
858,zusammen::ADV,ერთად,zajedno
859,lange::ADV,დიდხანს,dugo
860,plötzlich::ADV,მოულოდნელად,naglo
861,plötzlich::ADV,მოულოდნელად,iznenada
862,sofort::ADV,ახლავე,odmah
863,später::ADV,მოგვიანებით,kasnije
864,jetzt::ADV,ახლა,sad
865,jetzt::ADV,ახლა,sada
866,heute::ADV,დღეს,danas
867,morgen::ADV,ხვალ,sutra
868,bald::ADV,მალე,skoro
869,bald::ADV,მალე,doskora
870,dann::ADV,მერე,zatim
871,gestern::ADV,გუშინ,juče
872,gestern::ADV,გუშინ,jučer
873,einst::ADV,ოდესღაც,negda
874,einst::ADV,ოდესღაც,nekada
875,damals::ADV,მაშინ,tada
876,damals::ADV,მაშინ,onda
877,danach::ADV,მერმე,poslije
878,danach::ADV,მერმე,nakon toga
879,danach::ADV,შემდეგ,poslije
880,danach::ADV,შემდეგ,nakon toga
881,vorher::ADV,ადრე,prije
882,vorher::ADV,ადრე,prije toga
883,vorher::ADV,წინათ,prije
884,vorher::ADV,წინათ,prije toga
885,zuerst::ADV,ჯერ,prvo
886,zuerst::ADV,ჯერ,najprije
887,einmal::ADV,ერთხელ,jednom
888,einmal::ADV,ერთხელ,jedanput
889,manchmal::ADV,ხან,katkad
890,manchmal::ADV,ხან,katkada
891,manchmal::ADV,ზოგჯერ,katkad
892,manchmal::ADV,ზოგჯერ,katkada
893,oft::ADV,ხშირად,često
894,immer::ADV,მუდამ,vazda
895,immer::ADV,მუდამ,uvijek
896,immer::ADV,ყოველთვის,vazda
897,immer::ADV,ყოველთვის,uvijek
898,niemals::ADV,არასდროს,nikad
899,niemals::ADV,არასდროს,nikada
900,hier::ADV,აქ,tu
901,hier::ADV,აქ,ovdje
902,hierhin::ADV,აქეთ,amo
903,hierhin::ADV,აქეთ,ovamo
904,von hier::ADV,აქედან,odavde
905,dort::ADV,იქ,ondje
906,dorthin::ADV,იქით,onamo
907,geradeaus::ADV,პირდაპირ,ravno
908,vorwärts::ADV,წინ,naprijed
909,rückwärts::ADV,უკან,natrag
910,zurück::ADV,უკანვე,nazad
911,zurück::ADV,უკანვე,natrag
912,unten::ADV,დაბლა,dolje
913,unten::ADV,ქვევით,dolje
914,hinab::ADV,ძირს,nizbrdo
915,oben::ADV,ზემოთ,gore
916,hinauf::ADV,ზევით,uzbrdo
917,überall::ADV,ყველგან,svuda
918,überall::ADV,ყველგან,svagdje
919,nicht::ADV,არ,ne
920,ein wenig::ADV,ცოტა,malo
921,kaum::ADV,ძლივს,tek
922,kaum::ADV,ძლივს,jedva
923,sehr::ADV,მეტად,jako
924,sehr::ADV,მეტად,veoma
925,sehr::ADV,ძალიან,jako
926,sehr::ADV,ძალიან,veoma
927,so::ADV,ისე,tako
928,so::ADV,ისე,ovako
929,noch::ADV,ჯერ,još
930,nur::ADV,მხოლოდ,samo
931,schon::ADV,უკვე,već
932,wieder::ADV,ისევ,opet
933,wieder::ADV,ისევ,ponovo
934,wieder::ADV,კიდევ,opet
935,wieder::ADV,კიდევ,ponovo
936,vergebens::ADV,ამაოდ,uzalud
937,vergebens::ADV,ამაოდ,zabadava
938,vergebens::ADV,ტყუილად,uzalud
939,vergebens::ADV,ტყუილად,zabadava
940,vor::PRP,წინ,pred
941,vor::PRP,წინ,ispred
942,hinter::PRP,უკან,za
943,hinter::PRP,უკან,iza
944,hinter::PRP,მიღმა,za
945,hinter::PRP,მიღმა,iza
946,unter::PRP,ქვეშ,pod
947,unter::PRP,ქვეშ,ispod
948,unter::PRP,ქვევით,pod
949,unter::PRP,ქვევით,ispod
950,durch::PRP,გავლით,po
951,durch::PRP,გავლით,kroz
952,neben::PRP,გვერდით,kraj
953,neben::PRP,გვერდით,pored
954,neben::PRP,გვერდით,pokraj
955,zwischen::PRP,შუა,među
956,zwischen::PRP,შუა,između
957,zwischen::PRP,შორის,među
958,zwischen::PRP,შორის,između
959,wegen::PRP,გამო,radi
960,wegen::PRP,გამო,zbog
961,wegen::PRP,შედეგად,radi
962,wegen::PRP,შედეგად,zbog
963,dies::PRN,ეს,ovo
964,das::PRN,ეგ,to
965,das::PRN,ეგ,ono
966,alles::PRN,ყველაფერი,sve
967,ich::PRN,მე,ja
968,du::PRN,შენ,ti
969,er::PRN,ის,on
970,er::PRN,იგი,on
971,wir::PRN,ჩვენ,mi
972,ihr::PRN,თქვენ,vi
973,sie::PRN,ისინი,oni
974,was::FPRN,რა,što
975,wer::FPRN,ვინ,tko
976,wo::FADV,სად,gdje
977,wohin::FADV,საით,kuda
978,wohin::FADV,საით,kamo
979,wie::FADV,როგორ,kako
980,warum::FADV,რაზე,zašto
981,warum::FADV,რატომ,zašto
982,wieviel::FNUM,რამდენი,koliko
983,eins::NUM,ერთი,jedan
984,zwei::NUM,ორი,dva
985,drei::NUM,სამი,tri
986,vier::NUM,ოთხი,četiri
987,fünf::NUM,ხუთი,pet
988,sechs::NUM,ექვსი,šest
989,sieben::NUM,შვიდი,sedam
990,acht::NUM,რვა,osam
991,neun::NUM,ცხრა,devet
992,zehn::NUM,ათი,deset
993,elf::NUM,თერთმეტი,jedanaest
994,zwölf::NUM,თორმეტი,dvanaest
995,zwanzig::NUM,ოცი,dvadeset
996,dreißig::NUM,ოცდაათი,trideset
997,vierzig::NUM,ორმოცი,četrdeset
998,fünfzig::NUM,ორმოცდაათი,pedeset
999,sechzig::NUM,სამოცი,šezdeset
1000,siebzig::NUM,სამოცდაათი,sedamdeset
1001,achtzig::NUM,ოთხმოცი,osamdeset
1002,neunzig::NUM,ოთხმოცდაათი,devetdeset
1003,hundert::NUM,ასი,sto
1004,tausend::NUM,ათასი,tisuća
1005,und::CNJ,და,i
1006,und::CNJ,და,te
1007,oder::CNJ,ან,ili
1008,stehen::V,დგას,stajati
1009,sitzen::V,ზის,sjediti
1010,liegen::V,აწევს,ležati
1011,hängen::V,კიდია,visiti
1012,werden::V,გახდება,postati
1013,werden::V,გახდება,činiti se
1014,passieren::V,მოხდება,desiti se
1015,passieren::V,მოხდება,dogoditi se
1016,beginnen::V,იწყება,početi
1017,enden::V,გათავდება,prestati
1018,enden::V,გათავდება,svršiti se
1019,wechseln::V,იცვლება,mijenjati se
1020,aufgehen[Sonne]::V,ამოდის,izići
1021,untergehen[Sonne]::V,ჩადის,zaći
1022,scheinen[Sonne]::V,ანათებს,sijati
1023,donnern::V,ქუხს,grmjeti
1024,wehen::V,ქრის,duhati
1025,wehen::V,დაუბერავს,duhati
1026,strömen::V,იღვრება,strujati
1027,fließen::V,დის,teći
1028,fließen::V,მიედინება,teći
1029,sich drehen::V,ტრიალებს,obrtati se
1030,sich drehen::V,ტრიალებს,vrtjeti se
1031,schwanken::V,ირხევა,teturati
1032,schwanken::V,ირხევა,kolebati se
1033,schwingen::V,ირხევა,njihati
1034,schwingen::V,ირხევა,titrati
1035,fallen::V,დავარდება,padati
1036,brennen::V,იწვის,gorjeti
1037,rauchen::V,ბოლავს,dimiti se
1038,rauchen::V,აბოლებს,dimiti se
1039,regnen::V,წვიმს,kišiti
1040,regnen::V,წვიმს,daždjeti
1041,gefrieren::V,იყინება,smrznuti se
1042,tauen::V,დნება,kopnjeti
1043,tauen::V,დნება,kraviti se
1044,schmelzen::V,დნება,topiti se
1045,trocknen::V,გაშრება,sušiti se
1046,sieden::V,დუღს,kipjeti
1047,sieden::V,დუღს,ključati
1048,faulen::V,ლპება,gnjiti
1049,verfaulen::V,ლპება,sagnjiti
1050,reißen::V,დაიხევა,otrgnuti se
1051,versinken::V,ეფლობა,tonuti
1052,versinken::V,ეფლობა,propasti
1053,versinken::V,ჩაიძირება,tonuti
1054,versinken::V,ჩაიძირება,propasti
1055,vergehen::V,გადის,prolaziti
1056,erscheinen::V,გამოჩნდება,pojaviti se
1057,verschwinden::V,გააქრება,nestati
1058,verschwinden::V,გააქრება,izgubiti se
1059,verschwinden::V,დაიკარგება,nestati
1060,verschwinden::V,დაიკარგება,izgubiti se
1061,sinken::V,დაიწევს,trgnuti
1062,sinken::V,დაიწევს,spustiti se
1063,abnehmen::V,შემცირდება,opasti
1064,zunehmen::V,გასუქდება,povećati se
1065,steigen::V,მოიმატებს,uzići
1066,steigen::V,მოიმატებს,nadoći
1067,wachsen::V,იზრდება,rasti
1068,wachsen::V,მრავლდება,rasti
1069,glänzen::V,ბრწყინავს,blistati
1070,glänzen::V,ბრწყინავს,sjati se
1071,funkeln::V,კაშკაშებს,svjetlucati
1072,lärmen::V,ხმაურობს,bučati
1073,lärmen::V,ხმაურობს,galamiti
1074,läuten::V,დარეკავს,zvoniti
1075,klingeln::V,დარეკავს,zvoniti
1076,klirren::V,დააწკარუნებს,zvečati
1077,brausen::V,ბობოქრობს,hujati
1078,rauschen::V,შრიალებს,šumiti
1079,rauschen::V,შრიალებს,šuškati
1080,klingen::V,ხმას გამოსცემს,zvučati
1081,bellen::V,უყეფს,lajati
1082,heulen::V,ღმუის,zavijati
1083,blasen::V,დაუბერავს,puhati
1084,pfeifen::V,უსტვენს,fućkati
1085,schreien::V,ყვირის,vikati
1086,schreien::V,ყვირის,kričati
1087,stöhnen::V,კვნესის,stenjati
1088,zittern::V,აძაგძაგებს,drhtati
1089,zittern::V,აძაგძაგებს,trepetati
1090,leben::V,ცოცხლობს,živjeti
1091,geboren werden::V,იშვება,roditi se
1092,geboren werden::V,იბადება,roditi se
1093,atmen::V,სუნთქავს,disati
1094,trinken::V,სვამს,piti
1095,trinken::V,დალევს,piti
1096,essen::V,შეჭამს,jesti
1097,schlucken::V,ყლაპავს,gutati
1098,müde werden::V,დაიქანცება,umoriti se
1099,einschlafen::V,დაიძინებს,usnuti
1100,einschlafen::V,დაიძინებს,zaspati
1101,schlafen::V,სძინავს,spati
1102,aufwachen::V,გაიღვიძებს,probuditi se
1103,aufstehen::V,ადგება,ustati
1104,sich erholen::V,დაისვენებს,odmoriti se
1105,krank werden::V,ავად გახდება,oboljeti se
1106,krank werden::V,ავად გახდება,razboljeti se
1107,krank sein::V,ავადმყოფობს,bolovati
1108,schmerzen::V,სტკივა,boljeti
1109,husten::V,ახველებს,kašljati
1110,genesen::V,მორჩება,ozdraviti
1111,genesen::V,მორჩება,oporaviti se
1112,sterben::V,კვდება,umrijeti
1113,umkommen::V,დაიღუპება,skapati
1114,sich bewegen::V,იძვრის,gibati se
1115,sich bewegen::V,იძვრის,kretati se
1116,sich bewegen::V,მოძრაობს,gibati se
1117,sich bewegen::V,მოძრაობს,kretati se
1118,sich rühren::V,გაინძრევა,maknuti se
1119,sich erheben::V,ადგება,dići se
1120,sich setzen::V,დაჯდება,sjesti
1121,hinfallen::V,დაეცემა,pasti
1122,laufen::V,დადის,hodati
1123,schreiten::V,აბიჯებს,stupati
1124,spazierengehen::V,დასეირნობს,šetati se
1125,eilen::V,მიიჩქარის,hitati
1126,sich beeilen::V,აჩქარდება,požuriti se
1127,sausen::V,მიქრის,juriti
1128,rennen::V,დარბის,trčati
1129,springen::V,ხტის,skakati
1130,klettern::V,ძვრება,popeti se
1131,klettern::V,ძვრება,penjati se
1132,schaukeln::V,ქანაობს,ljuljati se
1133,kriechen::V,დაბობღავს,puzati
1134,kriechen::V,დაბობღავს,gmizati
1135,schwimmen::V,ცურავს,plivati
1136,tauchen::V,ჩაიძირება,roniti
1137,tauchen::V,ჩაიძირება,gnjuriti
1138,rudern::V,ნიჩაბს უსვამს,veslati
1139,fahren::V,დადის,voziti se
1140,fahren::V,მგზავრობს,voziti se
1141,fliegen::V,იფრენს,letjeti
1142,fliegen::V,იფრენს,lijetati
1143,fliegen::V,გაფრინდება,letjeti
1144,fliegen::V,გაფრინდება,lijetati
1145,gehen::V,მიდის,ići
1146,weggehen::V,წამოდის,otići
1147,abfahren::V,მიემგზავრება,krenuti
1148,abfahren::V,მიემგზავრება,otputovati
1149,anhalten::V,ჩერდება,stati
1150,anhalten::V,ჩერდება,zaustaviti
1151,hineingehen::V,შედის,ulaziti
1152,eintreten::V,შედის,ući
1153,kommen::V,მოდის,doći
1154,ankommen::V,ჩადის,stići
1155,zurückkommen::V,დაბრუნდება,vratiti se
1156,zurückkommen::V,დაბრუნდება,povratiti se
1157,bleiben::V,დარჩება,ostati
1158,warten::V,ელოდება,čekati
1159,erwarten::V,ელის,očekivati
1160,erwarten::V,დაიცდის,očekivati
1161,suchen::V,ეძებს,tražiti
1162,suchen::V,მოძებნის,tražiti
1163,finden::V,მიაგნებს,naći
1164,finden::V,გამოძებნის,naći
1165,versuchen::V,ცდის,pokušati
1166,versuchen::V,ცდილობს,pokušati
1167,vorbereiten::V,მოამზადებს,spremiti
1168,vorbereiten::V,მოამზადებს,pripremiti
1169,lieben::V,უყვარს,voljeti
1170,mögen::V,ეტრფის,voljeti
1171,lachen::V,იცინის,smijati se
1172,rühren::V,გულს აუჩუყებს,taknuti
1173,weinen::V,ტირის,plakati
1174,schimpfen::V,შეიგინება,psovati
1175,sich ärgern::V,გაბრაზობს,ljutiti se
1176,sich fürchten::V,შიშობს,bojati se
1177,fürchten::V,ფრთხილობს,bojati se
1178,fliehen::V,გაიქცევა,pobjeći
1179,flüchten::V,გაიქცევა,utjeći
1180,sehen::V,ხედავს,vidjeti
1181,anschauen::V,ნახავს,ogledati
1182,ansehen::V,უყურებს,gledati
1183,hören::V,ისმენს,čuti
1184,zuhören::V,მოისმენს,slušati
1185,probieren::V,გასინჯავს,probati
1186,riechen::V,ყნოსავს,osjećati miris
1187,fühlen::V,გრძნობს,osjećati
1188,scheinen::V,ეჩვენება,činiti se
1189,zu sehen sein::V,მოჩანს,biti vidljiv
1190,vernehmen::V,გაიგებს,saznati
1191,frieren::V,იყინება,zima je
1192,tun::V,აკეთებს,raditi
1193,können::V,შეიძლება,moći
1194,wollen::V,უნდა,htjeti
1195,anfangen::V,დაიწყებს,početi
1196,beenden::V,ამთავრებს,svršiti
1197,beenden::V,ამთავრებს,dovršiti
1198,aufhören::V,შეწყვეტს,prestati
1199,gelingen::V,მოახერხებს,uspjeti
1200,geraten::V,გამოდის,desiti se
1201,öffnen::V,გახსნის,otvoriti
1202,schließen::V,ხურავს,zatvoriti
1203,schließen::V,დაკეტავს,zatvoriti
1204,stellen::V,დადგამს,metnuti
1205,stellen::V,დადგამს,postaviti
1206,setzen::V,დასვამს,posaditi
1207,legen::V,დადებს,polagati
1208,berühren::V,შეახებს,doticati
1209,berühren::V,შეახებს,dodirivati
1210,berühren::V,მიაკარებს,doticati
1211,berühren::V,მიაკარებს,dodirivati
1212,verbinden::V,შეაერთებს,spojiti
1213,verbinden::V,შეაერთებს,zavezati
1214,bedecken::V,გადააფარებს,pokriti
1215,aufhängen::V,დაკიდებს,objesiti
1216,anzünden::V,დაანთებს,upaliti
1217,anzünden::V,დაანთებს,zapaliti
1218,anzünden::V,მოუკიდებს,upaliti
1219,anzünden::V,მოუკიდებს,zapaliti
1220,aufheben::V,აიღებს,podići
1221,aufheben::V,აიღებს,podignuti
1222,aufheben::V,აიყვანს,podići
1223,aufheben::V,აიყვანს,podignuti
1224,zurücklassen::V,დატოვებს,ostaviti
1225,zurücklassen::V,დატოვებს,pustiti natrag
1226,verlieren::V,დაკარგავს,izgubiti
1227,fallen lassen::V,გაუვარდება,ispustiti
1228,machen::V,გააკეთებს,uraditi
1229,machen::V,გააკეთებს,načiniti
1230,machen::V,გააკეთებს,napraviti
1231,machen::V,გამოიწვევს,uraditi
1232,machen::V,გამოიწვევს,načiniti
1233,machen::V,გამოიწვევს,napraviti
1234,herstellen::V,დაამზადებს,proizvesti
1235,bauen::V,ააშენებს,graditi
1236,reparieren::V,შეაკეთებს,popraviti
1237,reparieren::V,გაარემონტებს,popraviti
1238,verbessern::V,გამოაკეთებს,poboljšati
1239,verbessern::V,გააუმჯობესებს,poboljšati
1240,ändern::V,შეცვლის,promijeniti
1241,graben::V,თხრის,kopati
1242,graben::V,თხრის,kopkati
1243,beugen::V,ხრის,saviti
1244,biegen::V,გაღუნავს,saviti
1245,biegen::V,გაღუნავს,sagnuti
1246,drehen::V,ატრიალებს,vrtjeti
1247,wenden::V,მოაბრუნებს,obrnuti
1248,umdrehen::V,შეატრიალებს,okrenuti
1249,umdrehen::V,შეატრიალებს,prevŕnuti
1250,heben::V,ასწევს,dizati
1251,hochheben::V,აიყვანს,dignuti
1252,ergreifen::V,სტაცებს,uhvatiti
1253,ergreifen::V,სტაცებს,prihvatiti
1254,halten::V,უჭირავს,držati
1255,drücken::V,დააწვება,pritiskivati
1256,schieben::V,მისწევს,gurati
1257,kratzen::V,მოფხანს,česati
1258,kratzen::V,მოფხანს,grepsti
1259,lecken::V,ლოკავს,lizati
1260,beißen::V,უკბენს,ujesti
1261,beißen::V,უკბენს,gristi
1262,abreißen::V,გლეჯს,otkinuti
1263,abreißen::V,მოწყვეტს,otkinuti
1264,abschneiden::V,გაჭრის,odrezati
1265,binden::V,შეკრავს,vezati
1266,binden::V,გადააბამს,vezati
1267,stecken::V,ჩაასობს,turiti
1268,brechen::V,მოიტეხს,slomiti
1269,klopfen::V,აკაკუნებს,lupati
1270,klopfen::V,აკაკუნებს,kucati
1271,hauen::V,ლეწავს,tući
1272,hauen::V,ლეწავს,udarati
1273,kleben::V,წებავს,lijepiti
1274,kleben::V,დააწებებს,lijepiti
1275,reiben::V,დაზელს,trti
1276,streichen::V,უსვამს,namazati
1277,schleifen::V,ლესავს,brusiti
1278,schneiden::V,გაჭრის,rezati
1279,rütteln::V,არხევს,drmati
1280,schütteln::V,არყევს,tresti
1281,schütteln::V,ანძრევს,tresti
1282,schwenken::V,აქნევს,mahati
1283,schütten::V,ღვრის,sipati
1284,schütten::V,ღვრის,lijevati
1285,schütten::V,დააქცევს,sipati
1286,schütten::V,დააქცევს,lijevati
1287,füllen::V,გაავსებს,napuniti
1288,einwickeln::V,შეახვევს,umotati
1289,einwickeln::V,შეახვევს,zamotati
1290,tragen::V,მიიტანს,nositi
1291,schleppen::V,მიათრევს,tegliti
1292,ziehen::V,წევს,vući
1293,ziehen::V,ათრევს,vući
1294,aufbewahren::V,შეინახავს,čuvati
1295,werfen::V,ისვრის,bacati
1296,fangen::V,დაიჭერს,loviti
1297,fangen::V,დაიჭერს,hvatati
1298,packen::V,სტაცებს,ščepati
1299,packen::V,სტაცებს,zgrabiti
1300,verstecken::V,მალავს,sakriti
1301,teilen::V,დაყოფს,podijeliti
1302,schicken::V,გაგზავნის,slati
1303,bringen::V,მოიტანს,donijeti
1304,hinzufügen::V,დაამატებს,dodati
1305,hinzufügen::V,დაამატებს,pridati
1306,bekommen::V,ამოიღებს,dobiti
1307,erhalten::V,იღებს,primiti
1308,nehmen::V,აიღებს,uzeti
1309,wählen::V,გადაარჩევს,izabrati
1310,auswählen::V,ამოარჩევს,odabrati
1311,bewahren::V,ინარჩუნებს,sačuvati
1312,behindern::V,აბრკოლებს,smetati
1313,behindern::V,გააძნელებს,smetati
1314,verderben::V,გააფუჭებს,pokvariti
1315,beschädigen::V,დააზიანებს,oštetiti
1316,zerbrechen::V,დაამტვრევს,razbiti
1317,zerbrechen::V,დაამტვრევს,prelomiti
1318,zerreißen::V,გახევს,poderati
1319,zerreißen::V,გახევს,rastrgnuti
1320,zerstören::V,მოსპობს,razoriti
1321,zerstören::V,მოსპობს,razrušiti
1322,zerstören::V,დაანგრევს,razoriti
1323,zerstören::V,დაანგრევს,razrušiti
1324,verbrennen::V,დაწვავს,spaliti
1325,verbrennen::V,დაწვავს,sagorjeti
1326,geben::V,აძლევს,dati
1327,reichen::V,მიაწოდებს,pružiti
1328,schenken::V,აჩუქებს,darivati
1329,versprechen::V,აღუთქვამს,obećati
1330,wünschen::V,უსურვებს,željeti
1331,loben::V,აქებს,hvaliti
1332,loben::V,ამკობს,hvaliti
1333,küssen::V,აკოცებს,ljubiti
1334,wiegen::V,არხევს,njihati
1335,wiegen::V,არხევს,ljuljati
1336,zudecken::V,გადახურავს,pokriti
1337,wecken::V,გააღვიძებს,probuditi
1338,zeigen::V,დაანახვებს,pokazati
1339,führen::V,მიჰყავს,voditi
1340,lehren::V,ასწავლის,učiti
1341,unterrichten::V,ასწავლის,poučiti
1342,aufziehen::V,აღზრდის,uzgajati
1343,leiten::V,აწარმოებს,upravljati
1344,leiten::V,ხელმძღვანელობს,upravljati
1345,antreiben::V,დააჩქარებს,natjeravati
1346,lassen::V,ა--ინებს,dati
1347,einladen::V,მოიპატიჟებს,pozvati
1348,vereinigen::V,შეაერთებს,ujediniti
1349,besuchen::V,სანახავად მიდის,posjetiti
1350,treffen::V,შეხვდება,sresti
1351,sich versammeln::V,შეიკრიბება,okupiti se
1352,spielen::V,ეთამაშება,igrati se
1353,singen::V,მღერის,pjevati
1354,tanzen::V,ცეკვავს,plesati
1355,sich trennen::V,მოშორდება,razići se
1356,verlassen::V,მიატოვებს,ostaviti
1357,verlassen::V,მიატოვებს,napustiti
1358,retten::V,იხსნის,spasiti
1359,retten::V,გადაარჩენს,spasiti
1360,bewachen::V,დარაჯობს,čuvati
1361,bewachen::V,დარაჯობს,stražariti
1362,bewachen::V,უთვალთვალებს,čuvati
1363,bewachen::V,უთვალთვალებს,stražariti
1364,schützen::V,დაიფარავს,čuvati
1365,verteidigen::V,დაიცავს,obraniti
1366,sich schlagen::V,იჩხუბებს,biti se
1367,sich schlagen::V,იჩხუბებს,udariti se
1368,schießen::V,ისვრის,pucati
1369,schießen::V,ისვრის,strijeljati
1370,siegen::V,გაიმარჯვებს,pobijediti
1371,ärgern::V,აჯავრებს,ljutiti
1372,schlagen::V,ცემს,biti
1373,schlagen::V,ცემს,udariti
1374,treten::V,პანღურს ამოჰკრავს,šutnuti
1375,stechen::V,სჩხვლეტს,ubosti
1376,stoßen::V,დაეჯახება,gurnuti
1377,stehlen::V,ქურდობს,ukrasti
1378,stehlen::V,მოიპარავს,ukrasti
1379,stören::V,შეაწუხებს,smetati
1380,belästigen::V,მობეზრდება,smetati
1381,belästigen::V,მობეზრდება,dosaditi
1382,verbergen::V,დამალავს,skriti
1383,täuschen::V,შეცდებს,obmanuti
1384,betrügen::V,მოატყუებს,prevarati
1385,töten::V,მოკლავს,ubiti
1386,wohnen::V,ცხოვრობს,stanovati
1387,wohnen::V,ბინადრობს,stanovati
1388,arbeiten::V,მუშაობს,raditi
1389,sammeln::V,შეკრებს,sabrati
1390,pflücken::V,კრეფს,ubrati
1391,jagen::V,ნადირობს,loviti
1392,fischen::V,თევზაობს,ribati
1393,fischen::V,თევზაობს,loviti ribu
1394,fassen::V,დააჭერს,uloviti
1395,hüten::V,მწყემსავს,pasti
1396,treiben::V,მიერეკება,goniti
1397,anbinden::V,მიაბამს,privezati
1398,füttern::V,აჭმევს,hraniti
1399,melken::V,წველის,musti
1400,hacken::V,კეპავს,sjeckati
1401,gießen::V,რწყავს,politi
1402,reifen::V,მწიფდება,sazreti
1403,zubereiten::V,მოამზადებს,prigotoviti
1404,kochen::V,მოხარშავს,kuhati
1405,backen::V,გამოაცხობს,peći
1406,braten::V,შეწვავს,peći
1407,braten::V,შეწვავს,pržiti
1408,umrühren::V,შეურევს,promiješati
1409,umrühren::V,გათქვეფს,promiješati
1410,stricken::V,ქსოვს,plesti
1411,nähen::V,გაკერავს,šiti
1412,färben::V,შეღებავს,obojiti
1413,reinigen::V,გაწმენდს,očistiti
1414,reinigen::V,გაწმენდს,počistiti
1415,reinigen::V,გასუფთავებს,očistiti
1416,reinigen::V,გასუფთავებს,počistiti
1417,waschen::V,გარეცხავს,prati
1418,abwischen::V,წაშლის,otrti
1419,spülen::V,გაავლებს,isprati
