,Concept_ID,ml,hi
1176,eilen::V,പാഞ്ഞെത്തുക,शीघ्रता से चलना
1177,sich beeilen::V,തിരിക്കുകൂട്ടുക,जल्दी करना
1178,sich beeilen::V,തിരിക്കുകൂട്ടുക,शीघ्रता करना
1179,sich beeilen::V,തിടുക്കം_കാട്ടുക,जल्दी करना
1180,sich beeilen::V,തിടുക്കം_കാട്ടുക,शीघ्रता करना
1181,sausen::V,കുതിക്കുക,बड़ी तेज़ी से चलना
1182,rennen::V,ഓടുക,भागना
1183,rennen::V,ഓടുക,दौड़ना
1184,springen::V,ചാടുക,उछलना
1185,klettern::V,കയറുക,चढ़ना
1186,schaukeln::V,ഇളകുക,झूलना
1187,kriechen::V,പതുങ്ങികയറുക,रेंगना
1188,schwimmen::V,നീന്തുക,तैरना
1189,tauchen::V,വെള്ളത്തിലേക്ക് ചാടുക,डूबना
1190,rudern::V,തുഴയുക,खेना
1191,rudern::V,തുഴയുക,चप्पू चलाना
1192,fahren::V,വാഹനം ഓടിക്കുക,चलना
1193,fahren::V,വാഹനം ഓടിക്കുക,यात्रा करना
1194,fliegen::V,പറക്കുക,उड़ना
1195,gehen::V,പോകുക,जाना
1196,weggehen::V,വിടുക,चला जाना
1197,weggehen::V,വിടുക,बाहर जाना
1198,abfahren::V,പുറപ്പെടുക,छूटना
1199,abfahren::V,പുറപ്പെടുക,रवाना होना
1200,anhalten::V,നിർത്തുക,रुकना
1201,anhalten::V,നിർത്തുക,खड़ा होना
1202,hineingehen::V,പ്രവേശിക്കുക,घुसना
1203,hineingehen::V,പ്രവേശിക്കുക,अंदर जाना
1204,eintreten::V,പ്രവേശിക്കുക,प्रवेश करना
1205,kommen::V,വരുക,आना
1206,ankommen::V,എത്തിച്ചേരുക,पहुँचना
1207,zurückkommen::V,തിരിച്ചു വരുക,लौटना
1208,zurückkommen::V,തിരിച്ചു വരുക,वापस आना
1209,bleiben::V,തുടരുക,रहना
1210,bleiben::V,തുടരുക,रुकना
1211,warten::V,കാത്തിരിക്കുക,इंतज़ार करना
1212,erwarten::V,പ്രതീക്ഷിക്കുക,प्रतीक्षा करना
1213,suchen::V,തിരയുക,ढूँढ़ना
1214,finden::V,കണ്ടെത്തുക,पाना
1215,finden::V,കണ്ടെത്തുക,ढूँढ़ निकालना
1216,versuchen::V,ശ്രമിക്കുക,कोशिश करना
1217,vorbereiten::V,തയ്യാറെടുക്കുക,तैयार करना
1218,lieben::V,സ്നേഹിക്കുക,प्यार करना
1219,mögen::V,ഇഷ്ടപ്പെടുക,पसंद होना
1220,lachen::V,ചിരിക്കുക,हँसना
1221,rühren::V,ഹൃദയം സ്പർശിക്കുക,छूना
1222,weinen::V,തേങ്ങുക,रोना
1223,schimpfen::V,പിറുപിറുക്കുക,गाली देना
1224,sich ärgern::V,കോപിക്കുക,चिढ़ना
1225,sich ärgern::V,കോപിക്കുക,नाराज़ होना
1226,sich fürchten::V,പേടിക്കുക,डरना
1227,sich fürchten::V,പേടിക്കുക,भय खाना
1228,fürchten::V,പേടിക്കുക,डरना से
1229,fürchten::V,പേടിക്കുക,भय खाना से
1230,fliehen::V,രക്ഷപ്പെടുക,भागना
1231,flüchten::V,രക്ഷപ്പെടുക,निकल भागना
1232,sehen::V,കാണുക,देखना
1233,anschauen::V,നോക്കുക,देखना
1234,ansehen::V,നോക്കുക,दृष्टि डालना पर
1235,hören::V,കേൾക്കുക,सुनना
1236,zuhören::V,ശ്രദ്ധിക്കുക,सुनना
1237,probieren::V,രുചിയുള്ളതായി_തോന്നുക,चखना
1238,riechen::V,മണത്തു_നോക്കുക,सूँघना
1239,fühlen::V,സ്പർശിച്ചറിയുക,महसूस करना
1240,scheinen::V,കാണപ്പെടുക,लगना
1241,zu sehen sein::V,വെളിച്ചപ്പെടുക,दिखाई देना
1242,vernehmen::V,കേൾക്കുക,सुनना
1243,frieren::V,വിറയ്ക്കുക,ठंड लगना
1244,frieren::V,വിറയ്ക്കുക,सर्दी लगना
1245,tun::V,ചെയ്യുക,करना
1246,können::V,കഴിയുക,सकना
1247,können::V,കഴിയുക,जानना
1248,wollen::V,വേണുക,चाहना
1249,anfangen::V,തുടങ്ങുക,शुरू करना
1250,beenden::V,പൂർത്തിയാക്കുക,ख़त्म करना
1251,beenden::V,പൂർത്തിയാക്കുക,समाप्त करना
1252,aufhören::V,നിർത്തുക,बंद जाना
1253,aufhören::V,നിർത്തുക,समाप्त जाना
1254,gelingen::V,വിജയിക്കുക,बनना
1255,gelingen::V,വിജയിക്കുക,अच्छा होना
1256,geraten::V,പരിണമിക്കുക,बन पड़ना
1257,öffnen::V,തുറക്കുക,खोलना
1258,schließen::V,അടയ്ക്കുക,बंद करना
1259,stellen::V,വയ്ക്കുക,रखना
1260,setzen::V,വയ്ക്കുക,रखना
1261,setzen::V,വയ്ക്കുക,बिठाना
1262,legen::V,ഇടുക,रखना
1263,legen::V,ഇടുക,लिटाना
1264,berühren::V,തൊടുക,छूना
1265,berühren::V,തൊടുക,स्पर्श करना
1266,verbinden::V,ഘടിപ്പിക്കുക,बाँधना
1267,bedecken::V,മുടുക,ढकना
1268,aufhängen::V,കെട്ടിതൂക്കുക,लटकाना
1269,anzünden::V,കത്തിക്കുക,जलाना
1270,aufheben::V,പെറുക്കിയെടുക്കുക,उठाना
1271,zurücklassen::V,വച്ചുപോരുക,पीछे छोड़ना
1272,verlieren::V,നഷ്ടപ്പെടുക,खोना
1273,verlieren::V,നഷ്ടപ്പെടുക,गँवाना
1274,fallen lassen::V,വീഴ്ത്തുക,गिराना
1275,machen::V,ഉണ്ടാക്കുക,करना
1276,machen::V,ഉണ്ടാക്കുക,बनाना
1277,herstellen::V,ഉൽപാദിപ്പിക്കുക,बनाना
1278,herstellen::V,ഉൽപാദിപ്പിക്കുക,तैयार करना
1279,bauen::V,നിർമ്മിക്കുക,बनाना
1280,bauen::V,നിർമ്മിക്കുക,निर्माण करना
1281,reparieren::V,നന്നാക്കുക,मरम्मत करना
1282,verbessern::V,മെച്ചപ്പെടുക,सुधारना
1283,ändern::V,മാറ്റംവരുത്തുക,बदलना
1284,ändern::V,മാറ്റംവരുത്തുക,परीवर्तन करना
1285,graben::V,കുഴിക്കുക,खोदना
1286,beugen::V,വണങ്ങുക,झुकाना
1287,biegen::V,കുനിയുക,झुकाना
1288,drehen::V,തിരിക്കുക,फेरना
1289,drehen::V,തിരിക്കുക,घुमाना
1290,wenden::V,തിരിയുക,पलटना
1291,wenden::V,തിരിയുക,मोड़ना
1292,umdrehen::V,തിരിയുക,घुमाना
1293,heben::V,ഉയർത്തുക,उठाना
1294,heben::V,ഉയർത്തുക,ऊँचा करना
1295,hochheben::V,ഉയർത്തുക,उठाना
1296,hochheben::V,ഉയർത്തുക,ऊपर को उठाना
1297,ergreifen::V,ബലമായി_പിടിക്കുക,पकड़ना
1298,ergreifen::V,ബലമായി_പിടിക്കുക,हाथ में लेना
1299,halten::V,പിടിക്കുക,धरना
1300,halten::V,പിടിക്കുക,पकड़ना
1301,drücken::V,അമർത്തുക,दबाना
1302,schieben::V,തള്ളുക,सरकाना
1303,schieben::V,തള്ളുക,खिसकाना
1304,kratzen::V,ചുരണ്ടുക,खुरचना
1305,kratzen::V,ചുരണ്ടുക,खुजलाना
1306,lecken::V,നക്കുക,चाटना
1307,beißen::V,കടിക്കുക,काटना
1308,abreißen::V,കീറിക്കളയുക,तोड़ना
1309,abschneiden::V,മുറിച്ചുമാറ്റുക,काट करना
1310,binden::V,കെട്ടുക,बाँधना
1311,stecken::V,തുളയ്ക്കുക,खोंसना
1312,brechen::V,ഉടയുക,तोड़ना
1313,klopfen::V,തട്ടുക,खटखटाना
1314,hauen::V,അടിക്കുക,ठोकना
1315,kleben::V,ഒട്ടിക്കുക,चिपकाना
1316,reiben::V,തിരുമ്മിത്തുടയ്ക്കുക,घिसना
1317,reiben::V,തിരുമ്മിത്തുടയ്ക്കുക,रगड़ना
1318,streichen::V,പടർത്തുക,लगाना
1319,schleifen::V,പൊടിക്കുക,तेज़ करना
1320,schneiden::V,മുറിക്കുക,कतरना
1321,rütteln::V,മുട്ടുക,झकझोरना
1322,schütteln::V,കുലുക്കുക,हिलाना
1323,schwenken::V,ആടുക,घुमाना
1324,schütten::V,ഒഴിക്കുക,उँडेलना
1325,füllen::V,നിറയ്ക്കുക,भरना
1326,füllen::V,നിറയ്ക്കുക,ठूसना
1327,einwickeln::V,പൊതിയുക,लपेटना
1328,tragen::V,വഹിക്കുക,ढोना
1329,schleppen::V,വലിച്ചിഴയ്ക്കുക,घसीटना
1330,ziehen::V,വലിക്കുക,खींचना
1331,aufbewahren::V,വയ്ക്കുക,रखना
1332,werfen::V,എറിയുക,फेंकना
1333,fangen::V,പിടിക്കുക,पकड़ना
1334,packen::V,തട്ടിപ്പറിക്കുക,पकड़ना
1335,verstecken::V,മറയ്ക്കുക,छिपाना
1336,teilen::V,വിഭജിക്കുക,बाँटना
1337,schicken::V,അയയ്ക്കുക,भेजना
1338,bringen::V,കൊണ്ടുവരുക,लाना
1339,hinzufügen::V,കൂട്ടുക,जोड़ना
1340,bekommen::V,കിട്ടുക,पाना
1341,erhalten::V,സ്വീകരിക്കുക,पाना
1342,erhalten::V,സ്വീകരിക്കുക,मिलना
1343,nehmen::V,എടുക്കുക,लेना
1344,wählen::V,തിരഞ്ഞെടുക്കുക,चुनना
1345,auswählen::V,തിരഞ്ഞെടുക്കുക,चुनना
1346,bewahren::V,പുലർത്തുക,बनाए रखना
1347,behindern::V,തടയിടുക,रोकना
1348,verderben::V,നശിപ്പിക്കുക,ख़राब करना
1349,beschädigen::V,ക്ഷതമേൽപ്പിക്കുക,नुक़सान पहुँचाना
1350,zerbrechen::V,ഉടയുക,तोड़ना
1351,zerreißen::V,കീറുക,तोड़ना
1352,zerstören::V,നശിപ്പിക്കുക,नष्ट करना
1353,zerstören::V,നശിപ്പിക്കുക,बरबाद करना
1354,verbrennen::V,കത്തിനശിക്കുക,जलाना
1355,verbrennen::V,കത്തിച്ചുകളയുക,जलाना
1356,geben::V,കൊടുക്കുക,देना
1357,geben::V,തരുക,देना
1358,reichen::V,കൈമാറുക,थमाना
1359,schenken::V,സമ്മാനം കൊടുക്കുക,भेंट देना
1360,versprechen::V,വാഗ്ദാനം_നൽകുക,वादा करना
1361,wünschen::V,ആഗ്രഹിക്കുക,कामना करना
1362,loben::V,പുകഴ്ത്തുക,तारीफ़ करना
1363,küssen::V,ഉമ്മവയ്ക്കുക,चूमना
1364,wiegen::V,ഇളകുക,झुलाना
1365,zudecken::V,മുടുക,ढकना
1366,wecken::V,ഉണർത്തുക,जगाना
1367,zeigen::V,കാണിക്കുക,दिखाना
1368,führen::V,നടത്തുക,रास्ता दिखाना
1369,lehren::V,പഠിപ്പിക്കുക,पढ़ाना
1370,unterrichten::V,പരിശീലിപ്പിക്കുക,सिखाना
1371,aufziehen::V,വളർത്തിക്കൊണ്ടുവരുക,पालना
1372,leiten::V,നയിക്കുക,संचालन करना
1373,antreiben::V,പ്രേരിപ്പിക്കുക,हड़बड़ाना
1374,lassen::V,അനുവദിക്കുക,-आना
1375,lassen::V,അനുവദിക്കുക,कराना
1376,einladen::V,ക്ഷണിക്കുക,बुलाना
1377,vereinigen::V,കൂടിച്ചേരുക,मिलाना
1378,vereinigen::V,കൂടിച്ചേരുക,संयुक्त करना
1379,besuchen::V,സന്ദർശിക്കുക,मिलना से
1380,besuchen::V,സന്ദർശിക്കുക,मिलने जाना से
1381,treffen::V,തമ്മിൽ കാണുക,मिलना
1382,sich versammeln::V,സംയോജിപ്പിക്കുക,इकट्ठा होना
1383,spielen::V,കളിക്കുക,खेलना
1384,singen::V,പാടുക,गाना
1385,tanzen::V,നൃത്തം ചെയ്യുക,नाचना
1386,sich trennen::V,നേർപെടുത്തുക,अलग होना
1387,verlassen::V,പിൻവാങ്ങുക,छोड़ना
1388,retten::V,രക്ഷിക്കുക,बचाना
1389,bewachen::V,കാവൽനിൽക്കുക,आँख रखना पर
1390,schützen::V,പരിരക്ഷിക്കുക,रक्षा करना
1391,verteidigen::V,പ്രതിരോധിക്കുക,रक्षा करना
1392,sich schlagen::V,കലഹിക്കുക,हाथापाई करना
1393,schießen::V,വെടിവെക്കുക,गोली मारना
1394,siegen::V,വിജയിക്കുക,जीतना
1395,siegen::V,വിജയിക്കുക,विजय पाना
1396,ärgern::V,വിഷമിപ്പിക്കുക,चिढ़ाना
1397,schlagen::V,അടിക്കുക,मारना
1398,treten::V,തൊഴിക്കുക,ठोकर मारना
1399,stechen::V,കുത്തുക,भेदना
1400,stechen::V,കുത്തുക,भोंकना
1401,stoßen::V,തള്ളുക,धक्का देना
1402,stoßen::V,തള്ളുക,झटका देना
1403,stehlen::V,മോഷ്ടിക്കുക,चोरी करना
1404,stören::V,ശല്യപ്പെടുത്തുക,बुरा लगना
1405,belästigen::V,മെനക്കെടുക,तंग करना
1406,verbergen::V,മറയ്ക്കുക,लुकाना
1407,verbergen::V,ഒളിക്കുക,लुकाना
1408,täuschen::V,കബളിപ്പിക്കുക,धोखा देना
1409,betrügen::V,ചതിക്കുക,धोखा देना
1410,töten::V,കൊല്ലുക,मारना
1411,töten::V,കൊല്ലുക,मार डालना
1412,wohnen::V,താമസിക്കുക,रहना
1413,arbeiten::V,ജോലിചെയ്യുക,काम करना
1414,sammeln::V,സഞ്ചയിക്കുക,जमा करना
1415,pflücken::V,പറിച്ചെടുക്കുക,चुनना
1416,pflücken::V,പറിച്ചെടുക്കുക,तोड़ना
1417,jagen::V,വേട്ടയാടുക,आखेट करना
1418,jagen::V,വേട്ടയാടുക,शिकार करना
1419,fischen::V,മീൻ പിടിക്കുക,मछली पकड़ना
1420,fassen::V,പിടിക്കുക,पकड़ना
1421,hüten::V,ചേർക്കുക,चराना
1422,treiben::V,വാഹനം_ഓടിക്കുക,हाँकना
1423,anbinden::V,കെട്ടിയിടുക,बाँधना
1424,füttern::V,തീറ്റുക,खिलाना
1425,melken::V,പാലുകറക്കുക,दुहना
1426,hacken::V,വെട്ടിമുറിക്കുക,काटना
1427,gießen::V,നനയ്ക്കുക,सींचना
1428,reifen::V,പാകമാകുക,पकना
1429,zubereiten::V,പാചകം_ചെയ്യുക,पकाना
1430,kochen::V,വേവിക്കുക,पकाना
1431,kochen::V,വേവിക്കുക,राँधना
1432,backen::V,ബേക്ക് ചെയ്യുക,पकाना
1433,braten::V,പോരിക്കുക,तलना
1434,braten::V,പോരിക്കുക,भूनना
1435,umrühren::V,ഇളക്കുക,फेंटना
1436,stricken::V,മെടയുക,बुनना
1437,nähen::V,തുന്നുക,सीना
1438,färben::V,ചായം പൂശുക,रँगना
1439,reinigen::V,വൃത്തിയാക്കുക,साफ़ करना
1440,reinigen::V,വൃത്തിയാക്കുക,शुद्ध करना
1441,waschen::V,കഴുകുക,धोना
1442,abwischen::V,തുടയ്ക്കുക,पोंछ्ना
1443,spülen::V,കഴുകുക,माँजना
1444,spülen::V,കഴുകുക,खँगालना
1445,fegen::V,അടിച്ചുവാരുക,बुहारना
1446,kehren::V,അടിച്ചുവാരുക,झाड़ना
1447,baden::V,നീന്തിത്തുടിക്കുക,स्नान करना
1448,sich waschen::V,കഴുകുക,नहाना
1449,sich waschen::V,കഴുകുക,हाथ-मुँह धोना
1450,ausziehen::V,ഇഴുക്കുക,उतारना
1451,anziehen::V,ഉടുക്കുക,पहनना
1452,sich anziehen::V,ധരിച്ച നേടുകയുക,कपड़े पहनना
1453,kämmen::V,മുടിചീകുക,कंघी करना
1454,schmücken::V,അലങ്കരിക്കുക,सजाना
1455,schmücken::V,അലങ്കരിക്കുക,सँवारना
1456,sagen::V,പറയുക,कहना
1457,sagen::V,പറയുക,बताना
1458,sprechen::V,സംസാരിക്കുക,बोलना
1459,reden::V,സംസാരിക്കുക,बोलना
1460,reden::V,സംസാരിക്കുക,बात करना
1461,sich unterhalten::V,നർമ്മസല്ലാപം നടത്തുക,बात करना
1462,sich unterhalten::V,നർമ്മസല്ലാപം നടത്തുക,बातचीत करना
1463,fragen::V,ചോദിക്കുക,पूछ्ना
1464,fragen::V,ചോദിക്കുക,प्रश्न करना
1465,bitten::V,അപേക്ഷിക്കുക,माँगना से
1466,erzählen::V,പറയുക,बताना
1467,mitteilen::V,അറിയിക്കുക,ख़बर देना
1468,mitteilen::V,അറിയിക്കുക,सूचना देना
1469,nennen::V,പേരിടുക,नाम देना
1470,rufen::V,വിളിക്കുക,बुलाना
1471,prahlen::V,പൊങ്ങച്ചം പറയുക,शेख़ी बघारना
1472,übersetzen::V,പരിഭാഷപ്പെടുത്തുക,अनुवाद करना
1473,denken::V,ചിന്തിക്കുക,सोचना
1474,glauben::V,വിശ്വസിക്കുക,विश्वास करना
1475,bemerken::V,ശ്രദ്ധിക്കുക,ध्यान देना पर
1476,erkennen::V,തിരിചറിയുക,पहचानना
1477,begreifen::V,കൈപ്പിടിയിലാക്കുക,समझना
1478,verstehen::V,മനസ്സിലാക്കുക,सुनना
1479,lernen::V,പഠിക്കുക,पढ़ना
1480,wissen::V,അറിയുക,जानना
1481,wissen::V,അറിയുക,मालूम होना
1482,sich erinnern an::V,ഓർമിക്കുക,याद करना
1483,vergessen::V,മറക്കുക,भूलना
1484,vergessen::V,മറക്കുക,बिसारना
1485,messen::V,അളക്കുക,नापना
1486,zählen::V,എണ്ണിത്തിട്ടപ്പെടുത്തുക,गिनना
1487,rechnen::V,ഗണിക്കുക,गणना करना
1488,rechnen::V,ഗണിക്കുക,हिसाब करना
1489,lesen::V,വായിക്കുക,पढ़ना
1490,malen::V,ചിത്രം വരയ്ക്കുക,कींचना
1491,zeichnen::V,വരയ്ക്കുക,चित्र कींचना
1492,schreiben::V,എഴുതുക,लिखना
1493,besitzen::V,സ്വന്തമാക്കുക,मालिक होना
1494,besitzen::V,സ്വന്തമാക്കുക,स्वामी होना
1495,kaufen::V,വാങ്ങുക,ख़रीदना
1496,verkaufen::V,വിൽക്കുക,बेचना
1497,bezahlen::V,പരിഹാരം ചെയ്യുക,चुकाना
1498,bezahlen::V,പരിഹാരം ചെയ്യുക,अदा करना
1499,zahlen::V,പണം അടയ്ക്കുക,अदा करना
1500,beherrschen::V,ഭരിക്കുക,शासन करना पर
1501,ertragen::V,താങ്ങുക,सहना
