,Concept_ID,lbe,sah
700,plötzlich::ADV,цакуну,эмискэ
701,sofort::ADV,мугьлат бакъа,тута
702,später::ADV,махъ,хойут
703,jetzt::ADV,утти,билигин
704,jetzt::ADV,цӏана,билигин
705,heute::ADV,хӏакьину,бүгүн
706,morgen::ADV,гьуит,сарсын
707,morgen::ADV,гьунттий,сарсын
708,dann::ADV,яла,кэнна
709,gestern::ADV,лахьхьу,бэҕэһээ
710,damals::ADV,та чӏумал,оччоҕо
711,danach::ADV,яла,аары
712,danach::ADV,яла,ол кэнниттэн
713,vorher::ADV,хьхьнчӏ,урут
714,vorher::ADV,хьхьичӏва,урут
715,zuerst::ADV,бакӏрай,маҥнай
716,zuerst::ADV,цӏу бутӏуй,маҥнай
717,einmal::ADV,цал,биирдэ
718,manchmal::ADV,ваксса-таксса,арыт
719,oft::ADV,чӏявуну,чаастатык
720,immer::ADV,мудан,мэлдьи
721,immer::ADV,даиман,мэлдьи
722,niemals::ADV,тачӏав,хаһан да
723,hier::ADV,шикку,маныаха
724,hierhin::ADV,шиккун,бэттэх
725,von hier::ADV,шичча,мантан
726,dort::ADV,гикку,онно
727,dorthin::ADV,тиккун,онно
728,geradeaus::ADV,тӏайланм,быһа
729,geradeaus::ADV,тӏайланм,быһаччы
730,vorwärts::ADV,хьхьичӏунмай,инники
731,rückwärts::ADV,махъа-хьхьичӏунмай,төттөру
732,zurück::ADV,махъунмай,төттөрү
733,unten::ADV,лув,аллара
734,hinab::ADV,бакӏ-ялавай,аллара
735,hinab::ADV,бакӏъялавай,аллара
736,oben::ADV,ялув,үөһэ
737,hinauf::ADV,лавай,өрө
738,hinauf::ADV,лавай,үөһэ
739,überall::ADV,гьариий,бэйдиэ
740,überall::ADV,хьу-хьуний,бэйдиэ
741,überall::ADV,гьарца кӏанай,бэйдиэ
742,nicht::ADV,къа-,буолбатах
743,ein wenig::ADV,чанни,кыратык
744,ein wenig::ADV,ца чансса,кыратык
745,kaum::ADV,дахьа,нэһиилэ
746,sehr::ADV,оьну,бэрт
747,sehr::ADV,оьну,наһаа
748,sehr::ADV,гужну,бэрт
749,sehr::ADV,гужну,наһаа
750,sehr::ADV,хъинну,бэрт
751,sehr::ADV,хъинну,наһаа
752,so::ADV,укукн,оччо
753,so::ADV,укукн,оннук
754,noch::ADV,гьала,өссө
755,noch::ADV,уттигу,өссө
756,noch::ADV,цакьинва,өссө
757,noch::ADV,ттигу-шилагу,өссө
758,nur::ADV,анжагь,эрэ
759,nur::ADV,анжагь,сыччах
760,wieder::ADV,цӏуницӏа,эмиэ
761,vergebens::ADV,аьдада,таак
762,vergebens::ADV,нахӏакь,таак
763,vor::PRP,хьхьичӏ,иннигэр
764,hinter::PRP,махъ,кэлин
765,unter::PRP,лув,-ҕа
766,unter::PRP,лув,оһох түгэҕэ
767,durch::PRP,-х,курдары
768,neben::PRP,чӏарав,аттыгар
769,zwischen::PRP,дянив,ыккардынан
770,wegen::PRP,цӏаний,уҥуортан
771,dies::PRN,ва,ити
772,dies::PRN,ва,бу
773,das::PRN,та,били
774,das::PRN,кӏа,били
775,das::PRN,га,били
776,alles::PRN,щала,барыта
777,ich::PRN,на,мин
778,du::PRN,ина,эн
779,er::PRN,му,кнни
780,wir::PRN,жу,биһиги
781,ihr::PRN,зу,эһиги
782,was::FPRN,ци,туох
783,wer::FPRN,цу,ким
784,wo::FADV,чув,ханна
785,wohin::FADV,чун,ханна
786,wie::FADV,цукун,хайдах
787,warum::FADV,цан,тоҕо
788,wieviel::FNUM,циксса,төһө
789,eins::NUM,ца,биир
790,zwei::NUM,кӏива,икки
791,drei::NUM,шамма,үс
792,vier::NUM,мукьа,түөрт
793,vier::NUM,мукьва,түөрт
794,fünf::NUM,ххюва,биэс
795,sechs::NUM,ряхва,алта
796,sieben::NUM,арула,сэттэ
797,acht::NUM,мяйва,аҕыс
798,neun::NUM,урчӏва,тоҕус
799,zehn::NUM,ацӏва,уон
800,elf::NUM,ацӏния цава,уон биир
801,zwölf::NUM,ацӏиия кӏива,уон икки
802,zwanzig::NUM,кьува,сүүрбэ
803,dreißig::NUM,зувира,отут
804,vierzig::NUM,мукьцӏала,түөрт уон
805,fünfzig::NUM,ххюцӏала,биэс уон
806,sechzig::NUM,ряхцӏала,алта уон
807,achtzig::NUM,мяйцӏала,аҕыс уон
808,neunzig::NUM,урчӏцӏала,тоҕус уонус
809,hundert::NUM,ттурш,сүүс
810,hundert::NUM,ттуршва,сүүс
811,tausend::NUM,азарва,тыһыынча
812,und::CNJ,-гу,да
813,und::CNJ,-гу,уонна
814,und::CNJ,-гу,итиэннэ
815,oder::CNJ,я,эбэтэр
816,oder::CNJ,ягу,эбэтэр
817,stehen::V,ацӏан,тур
818,sitzen::V,щяивкӏун икӏан,олор
819,liegen::V,утту нвхьуну икӏан,сыт
820,hängen::V,зурчӏай тӏун,санньылый
821,werden::V,хьун,буол
822,passieren::V,хьун,буол
823,beginnen::V,дайдишин,саҕалан
824,beginnen::V,дайдирхьуну дикӏан,саҕалан
825,enden::V,къуртал дан,бүт
826,wechseln::V,даххана хьун,уларый
827,wechseln::V,даххана дуллан,уларый
828,aufgehen[Sonne]::V,буклай бур,ой
829,untergehen[Sonne]::V,лаглай бур,киир
830,scheinen[Sonne]::V,битан,сырдат
831,scheinen[Sonne]::V,чани буллан,сырдат
832,donnern::V,тӏий бур,эт
833,wehen::V,бишлай бур,үр
834,strömen::V,экьинан,кутулун
835,fließen::V,экьинан,сүүр
836,sich drehen::V,гьанан,эргий
837,schwanken::V,хъюлчу тӏун,биэтэҥнээ
838,schwanken::V,хӏуркку тӏун,биэтэҥнээ
839,schwingen::V,хъюлчай тӏун,эйэҥнээ
840,schwingen::V,хъюлчу тӏун,эйэҥнээ
841,fallen::V,багьлан,оҕут
842,brennen::V,ччучлан,умай
843,rauchen::V,пуркӏу тӏун,буруолаа
844,regnen::V,лачӏун,самыырдаа
845,regnen::V,лачIлай дур,самыырдаа
846,gefrieren::V,микӏ лачӏун,тоҥ
847,tauen::V,баслан,ир
848,schmelzen::V,баслан,уулун
849,trocknen::V,кьакьан,куур
850,sieden::V,щаран,оргуй
851,faulen::V,аьллан,сытый
852,verfaulen::V,аьллан,сытыйан_хаал
853,verfaulen::V,аьян,сытыйан_хаал
854,reißen::V,ххя дукан,хайыт
855,reißen::V,ххя дукан,быһытталан
856,versinken::V,оькьлан,тимир
857,versinken::V,оькьлан,батылын
858,versinken::V,оькьан,тимир
859,versinken::V,оькьан,батылын
860,vergehen::V,лялиян,дьай
861,erscheinen::V,буккан,көһүн
862,erscheinen::V,загьир хьун,көһүн
863,verschwinden::V,бат хьун,сүт
864,verschwinden::V,акъа хьун,сүт
865,sinken::V,чахь учин,намтаа
866,abnehmen::V,чан хьун,аччаа
867,abnehmen::V,ссуссукьу хьун,аччаа
868,zunehmen::V,гьарза хьун,элбээ
869,steigen::V,гьаз хьун,үрдээ
870,wachsen::V,ххяххан,үүн
871,glänzen::V,цӏай буккан,кылбай
872,funkeln::V,цӏай-цӏай тӏун,күлүмнээ
873,funkeln::V,цӏай-цӏай тӏун,күлүмүрдээ
874,lärmen::V,чӏу буллан,тыаһаа
875,lärmen::V,аьлагъужа буллан,тыаһаа
876,läuten::V,занг ришлан,собуоннаа
877,läuten::V,занг дуллан,собуоннаа
878,klingeln::V,занг ришлан,линкинээ
879,klingeln::V,занг дуллан,линкинээ
880,brausen::V,никъащилан,сирилээ
881,rauschen::V,щурщур тӏун,суугунаа
882,klingen::V,чӏу буклан,доргуй
883,bellen::V,хӏап тӏун,үр
884,blasen::V,уф тӏун,үр
885,pfeifen::V,щютӏа тӏун,иһиир
886,schreien::V,чӏу бан,кылан
887,schreien::V,чӏу бан,хаһыытаа
888,stöhnen::V,угь-къак тӏун,ынчыктаа
889,zittern::V,зурзу чин,титирээ
890,zittern::V,зурзу чин,дьигиһий
891,zittern::V,зурзу тӏун,титирээ
892,zittern::V,зурзу тӏун,дьигиһий
893,leben::V,ялапар хъанан,олор
894,geboren werden::V,ан,төрөө
895,atmen::V,ссихӏ ласлан,тыын
896,atmen::V,ссихӏ бигьлан,тыын
897,trinken::V,хӏачӏан,ис
898,trinken::V,хӏачӏлан,ис
899,essen::V,канан,аһаа
900,schlucken::V,кьюлтӏа тӏун,ыйыһын
901,müde werden::V,аьхчӏин,сылай
902,einschlafen::V,шанан икӏан,утуйан хаал
903,schlafen::V,шанан,утуй
904,schlafen::V,шанан,утуйа сыт
905,aufwachen::V,чантӏ учин,уһугун
906,aufstehen::V,бизан,тур
907,sich erholen::V,бигьалаган,сынньан
908,krank werden::V,къашай хьун,ыарый
909,krank sein::V,къашай хъанан,ыарый
910,krank sein::V,къашай хъанан,ыарыт
911,krank sein::V,къашавай икӏан,ыарый
912,krank sein::V,къашавай икӏан,ыарыт
913,schmerzen::V,цӏун,ыарыт
914,husten::V,хъугьу чин,сөтөлүн
915,husten::V,хъугьу тӏун,сөтөлүн
916,genesen::V,хъин хьун,көн
917,genesen::V,сагъ лаган,көн
918,sterben::V,ивчӏан,өл
919,umkommen::V,лиллан,өл
920,umkommen::V,лиллан,оҕут
921,umkommen::V,литӏлан,өл
922,umkommen::V,литӏлан,оҕут
923,umkommen::V,ажал биян,өл
924,umkommen::V,ажал биян,оҕут
925,umkommen::V,личӏи хьун,өл
926,umkommen::V,личӏи хьун,оҕут
927,umkommen::V,иакьлу хьун,өл
928,umkommen::V,иакьлу хьун,оҕут
929,umkommen::V,ахир жан хъанан,өл
930,umkommen::V,ахир жан хъанан,оҕут
931,umkommen::V,рухӏирачӏа икӏан,өл
932,umkommen::V,рухӏирачӏа икӏан,оҕут
933,sich bewegen::V,сукку хьун,хамсаа
934,sich rühren::V,сукку хьун,хамсаа
935,sich erheben::V,бизан,тур
936,sich setzen::V,щяикӏан,олор
937,sich setzen::V,щябикӏан,олор
938,hinfallen::V,багьан,оҕут
939,laufen::V,занан,хаам
940,schreiten::V,ша ласлан,атыллаа
941,spazierengehen::V,сайр буллан,дьаарбай
942,eilen::V,анавар буккан,тиэтэй
943,sich beeilen::V,анавар буккан,ыксаа
944,sausen::V,никъа щилан,элээр
945,sausen::V,никъа щун,элээр
946,rennen::V,лечлан,сүүрэкэлээ
947,springen::V,тӏанкӏ дан,ой
948,springen::V,тӏанкӏ дан,ыстан
949,klettern::V,лахълан,ытын
950,schaukeln::V,гьайжак бигьлан,эйэҥнээ
951,schaukeln::V,гьайжак бигьлан,биэрэҥнээ
952,kriechen::V,ххярк тӏун,сыыл
953,schwimmen::V,гьузун,уһун
954,schwimmen::V,гьузун,харбаа
955,tauchen::V,лултту уккан,умус
956,rudern::V,бяхлан,эрт
957,rudern::V,батӏлан,эрт
958,rudern::V,ххялаххи дуклан,эрт
959,fahren::V,гьан,айаннаа
960,fliegen::V,лехлан,көт
961,gehen::V,нан,бар
962,weggehen::V,ялагьан,бар
963,abfahren::V,гьан,бар
964,anhalten::V,бацӏан,тохтоо
965,hineingehen::V,буххан,киир
966,eintreten::V,буххан,киир
967,kommen::V,учӏан,кэл
968,ankommen::V,биян,кэл
969,ankommen::V,биян,тиий
970,ankommen::V,бучӏан,кэл
971,ankommen::V,бучӏан,тиий
972,zurückkommen::V,зана хъун,төнүн
973,zurückkommen::V,зана бикӏан,төнүн
974,bleiben::V,личӏан,хаал
975,warten::V,ялугьлан,көһүт
976,erwarten::V,ялугьлан,күүт
977,erwarten::V,ялугьлан,көһүт
978,suchen::V,луглан,ирдээ
979,suchen::V,луглан,көрдөө
980,finden::V,лякъин,бул
981,versuchen::V,ххал буллан,сорун
982,vorbereiten::V,хӏадур бан,бэлэмнээ
983,lieben::V,эшкьи хьуиу бикӏан,таптаа
984,mögen::V,ххиран бикӏан,сөбүл
985,lachen::V,хъян,күл
986,weinen::V,аьтӏун,ытаа
987,schimpfen::V,дяъван,үөҕүс
988,schimpfen::V,ссугайи агьан,үөҕүс
989,sich ärgern::V,ссибизлан,кыыһыр
990,sich ärgern::V,ссибизлан,кыйахан
991,sich fürchten::V,ингъауслан,куттан
992,sich fürchten::V,ингъауслан,дьиксин
993,fürchten::V,хӏучӏ тӏун,дьиксин
994,fürchten::V,хӏучӏ тӏун,куттан
995,fliehen::V,ака бан,күрээ
996,flüchten::V,лихъан,күрээ
997,sehen::V,чӏалан,көр
998,anschauen::V,урган,көр
999,ansehen::V,буруглан,көр
1000,hören::V,баллан,бил
1001,hören::V,баллан,иһит
1002,zuhören::V,вичӏи дихьлан,иһит
1003,probieren::V,тӏин ххал буллан,боруобалаан көр
1004,probieren::V,тӏин ххал буллан,амсайан көр
1005,riechen::V,ссунтӏа тӏун,сытырҕаа
1006,fühlen::V,дакӏнил буслан,бил
1007,scheinen::V,ххан,көһүн
1008,scheinen::V,бизан,көһүн
1009,scheinen::V,ххан бикӏлай бикӏан,көһүн
1010,vernehmen::V,баян,иһит
1011,frieren::V,лигьулул хъанан,тоҥ
1012,frieren::V,лигьулул хъанан,үлүй
1013,tun::V,бан,гын
1014,können::V,хьун,кыай
1015,anfangen::V,дайдишин,саҕалаа
1016,beenden::V,къуртал бан,бүтэр
1017,aufhören::V,кьабагьан,уурай
1018,gelingen::V,бюхъан,сатан
1019,öffnen::V,тӏитӏин,ас
1020,schließen::V,лакьин,сап
1021,schließen::V,лакьин,хатаа
1022,stellen::V,дацӏан дан,уур
1023,stellen::V,дацӏан дан,туруор
1024,stellen::V,бишин,уур
1025,stellen::V,бишин,туруор
1026,setzen::V,щяитан,туруор
1027,setzen::V,щяитан,уур
1028,legen::V,бишин,уур
1029,berühren::V,ка щун,тыыт
1030,berühren::V,ка щун,таарый
1031,verbinden::V,бахӏин,кэлгий
1032,verbinden::V,дахӏин,кэлгий
1033,bedecken::V,ялтту бущин,бүрүй
1034,bedecken::V,ялтту бакьин,бүрүй
1035,aufhängen::V,лахъан,ыйаа
1036,anzünden::V,лахъан,умат
1037,aufheben::V,гьаз бан,өрө тарт
1038,zurücklassen::V,кьаитан,бырах
1039,zurücklassen::V,битан,бырах
1040,verlieren::V,дакъа дан,сүтэр
1041,fallen lassen::V,рутан,түһэр
1042,fallen lassen::V,рутан,мүлчү тут
1043,machen::V,дан,оҥор
1044,machen::V,дан,оҥоһун
1045,herstellen::V,яраг ишла бувиу бан,оҥор
1046,bauen::V,дан,тут
1047,reparieren::V,дакьин дан,абырахтаа
1048,verbessern::V,ххуй дан,тупсар
1049,ändern::V,баххана бан,уларыт
1050,graben::V,дуклан,хас
1051,beugen::V,лахӏан бан,бокут
1052,beugen::V,лахӏан бан,токурут
1053,beugen::V,лахӏан бан,бүк баттаа
1054,beugen::V,кьус бикӏан,бокут
1055,beugen::V,кьус бикӏан,токурут
1056,beugen::V,кьус бикӏан,бүк баттаа
1057,biegen::V,баччин,иэх
1058,biegen::V,баччин,өҕүлүннэр
1059,biegen::V,лахӏан бан,иэх
1060,biegen::V,лахӏан бан,өҕүлүннэр
1061,drehen::V,гьанан,эргит
1062,drehen::V,гьанан,эргичит
1063,wenden::V,кӏура баен бан,эргилин
1064,umdrehen::V,кӏура баен бан,түҥнэр
1065,heben::V,гьаз бан,көтөх
1066,hochheben::V,гьаз бан,таһаар
1067,ergreifen::V,хъап дан,тут
1068,ergreifen::V,хъап увиу угьан,тут
1069,halten::V,бугьлан,тут
1070,drücken::V,кьюч бигьлан,ык
1071,schieben::V,щун,ас
1072,lecken::V,ланцӏа тӏун,салаа
1073,beißen::V,хъапа тӏун,ытыр
1074,beißen::V,кьацӏа тӏун,ытыр
1075,abreißen::V,буцан,быһа тарт
1076,abreißen::V,буцан,туура тарт
1077,abschneiden::V,бухъан,быс
1078,abschneiden::V,бухъан,быһан ыл
1079,abschneiden::V,бухъан,быһа баттаа
1080,abschneiden::V,кьукьин,быс
1081,abschneiden::V,кьукьин,быһан ыл
1082,abschneiden::V,кьукьин,быһа баттаа
1083,binden::V,бахӏин,кэлгий
1084,binden::V,дахӏин,кэлгий
1085,brechen::V,гъагъан,тоһут
1086,klopfen::V,кьутӏа тӏун,тоҥсуй
1087,hauen::V,рищун,оҕус
1088,kleben::V,лачӏун буллан,силимнээ
1089,reiben::V,ссуку буллан,аал
1090,streichen::V,дугъан,сыбаа
1091,streichen::V,аьгъу дан,сыбаа
1092,schneiden::V,духълан,быс
1093,schneiden::V,кьукьлан,быс
1094,schütteln::V,хъюлчу буллан,сахсый
1095,schwenken::V,палцӏ дуллан,дайбаа
1096,schütten::V,рутӏин,кут
1097,füllen::V,буцӏин бан,толор
1098,einwickeln::V,кай-кай бан,суулаа
1099,tragen::V,ларсун занан,ит
1100,tragen::V,ларсун ачин,ит
1101,schleppen::V,ххилан,сос
1102,aufbewahren::V,ядан,уур
1103,aufbewahren::V,ядан,харай
1104,aufbewahren::V,ядуллан,уур
1105,aufbewahren::V,ядуллан,харай
1106,werfen::V,личин,бырах
1107,fangen::V,бугьан,хап
1108,fangen::V,бугьлан,хап
1109,verstecken::V,ладитан,саһыар
1110,verstecken::V,кьюлтӏ дан,саһыар
1111,verstecken::V,дахьлаган дан,саһыар
1112,teilen::V,бачӏин,үллэр
1113,teilen::V,бутӏа бан,үллэр
1114,schicken::V,тӏайла буккан,ыыт
1115,bringen::V,диян дан,аҕал
1116,hinzufügen::V,ххи бан,эп
1117,bekommen::V,ласун,ыл
1118,bekommen::V,ласун,булун
1119,erhalten::V,ласун,ыл
1120,nehmen::V,ласун,ыл
1121,wählen::V,бувчӏин,быыбардаа
1122,auswählen::V,бувчӏин,тал
1123,auswählen::V,язи бугьан,тал
1124,bewahren::V,ядан,харай
1125,behindern::V,дайщишруду дуллан,мэһэйдээ
1126,verderben::V,зия дан,буорту гын
1127,beschädigen::V,зарал буллан,алдьат
1128,zerbrechen::V,гьагъан,үлтүрүт
1129,zerbrechen::V,гьагъан бан,үлтүрүт
1130,zerreißen::V,ххяхха дуккан,хайыта тарт
1131,zerstören::V,лекьан дан,алдьат
1132,verbrennen::V,ччуччин,уоттаа
1133,geben::V,дулун,биэр
1134,reichen::V,дулун,аҕал
1135,schenken::V,пишкаш дан,бэлэхтээ
1136,schenken::V,багъишла дан,бэлэхтээ
1137,schenken::V,ихӏсандалун дуллун,бэлэхтээ
1138,versprechen::V,банна чин,эрэннэр
1139,loben::V,цӏа дан,хайҕаа
1140,küssen::V,ппай тӏун,уураа
1141,wiegen::V,гьуркку тӏун,бигээ
1142,wiegen::V,гьуркку буллан,бигээ
1143,wiegen::V,гьуркку бан,бигээ
1144,wecken::V,чантӏ учин ан,уһугуннар
1145,zeigen::V,ккаккан бан,көрдөр
1146,führen::V,буцин,салай
1147,lehren::V,лахьхьин бан,үөрэт
1148,lehren::V,лахьхьин буллан,үөрэт
1149,unterrichten::V,дарс дишаван,үөрэт
1150,aufziehen::V,хъуна ан,иит
1151,aufziehen::V,тарбия ан,иит
1152,leiten::V,каялувшиву дан,салай
1153,einladen::V,хъамалу оьвчин,ыҥыр
1154,vereinigen::V,ца бан,холбоо
1155,vereinigen::V,ца бан,түм
1156,besuchen::V,ялун уххан,сырыт
1157,besuchen::V,ялун уххан,билсэ сырыт
1158,treffen::V,хьуна бакьин,көрүс
1159,sich versammeln::V,батӏин,мүһүн
1160,sich versammeln::V,батӏин,түмүс
1161,spielen::V,тӏуркӏу тӏун,оонньоо
1162,singen::V,балай тӏун,ыллаа
1163,tanzen::V,къавтӏун,үҥкүүлээ
1164,sich trennen::V,ппив хьун,араҕыс
1165,verlassen::V,увккун гьан,хааллар
1166,retten::V,ххассал бан,өрүһүй
1167,bewachen::V,къарал бан,араҥаччылаа
1168,schützen::V,ябан,көмүскээ
1169,verteidigen::V,буруччин,көмүскээ
1170,sich schlagen::V,биян,охсус
1171,schießen::V,битлан,ытыалаа
1172,siegen::V,ххув хьун,хот
1173,siegen::V,ххув хьун,кыай
1174,siegen::V,ххувшаву ласун,хот
1175,siegen::V,ххувшаву ласун,кыай
1176,ärgern::V,ссибизан уллан,кыыһырт
1177,schlagen::V,рищун,оҕус
1178,stechen::V,кьутӏин,кэй
1179,stoßen::V,щун,кэп
1180,stoßen::V,щун,үтүрүй
1181,stehlen::V,дацин,уор
1182,stören::V,кьючин,мэһэйдээ
1183,belästigen::V,бизар уллан,батар
1184,verbergen::V,лабитан,кистээ
1185,verbergen::V,кӏучӏ бан,кистээ
1186,täuschen::V,хъяврин ан,албыннаа
1187,betrügen::V,аьикьин ан,албыннаа
1188,töten::V,ивчӏан,өлөр
1189,wohnen::V,оьрму бутлан,олор
1190,arbeiten::V,зун,үлэлээ
1191,sammeln::V,ттихӏин,мус
1192,sammeln::V,ттихӏин,хомуй
1193,sammeln::V,вив дишин,мус
1194,sammeln::V,вив дишин,хомуй
1195,pflücken::V,риттун,үргээ
1196,jagen::V,авли занан,бултаа
1197,fischen::V,чавахъру бугьлан,балыктаа
1198,fassen::V,бугьан,тут
1199,hüten::V,урттуйн бакьлан,манаа
1200,treiben::V,дачин дуллан,үүр
1201,treiben::V,лихъан буллан,үүр
1202,anbinden::V,бахӏин,баай
1203,füttern::V,канаки буллан,аһат
1204,melken::V,ттизин,ыа
1205,hacken::V,мюрш буллан,кэрт
1206,hacken::V,мюрш бан,кэрт
1207,gießen::V,щин дишин,сиигирт
1208,reifen::V,диян,бус
1209,zubereiten::V,хӏадур дан,бэлэмнээ
1210,zubereiten::V,хӏадур бан,бэлэмнээ
1211,kochen::V,шашан,буһар
1212,kochen::V,шашан дуллан,буһар
1213,backen::V,бишлан,буһар
1214,backen::V,шахьлан,буһар
1215,braten::V,цӏарайх дуллан,хооруй
1216,braten::V,цӏарайх дуллан,ыһаарылаа
1217,braten::V,цӏарайх дуллан,соркуойдаа
1218,umrühren::V,хӏала бан,былаа
1219,stricken::V,щащлан,өр
1220,stricken::V,щащан,өр
1221,nähen::V,дуруххан,иистэн
1222,färben::V,ранг щун,кырааскалаа
1223,reinigen::V,марцӏ бан,ыраастаа
1224,waschen::V,шюшин,сууй
1225,abwischen::V,лишин,сот
1226,spülen::V,вилаган,сайҕаа
1227,fegen::V,башин,сиппий
1228,kehren::V,бахьлан,харбаа
1229,baden::V,щинавун учӏлан,сөтүөлээ
1230,sich waschen::V,диссун,суун
1231,sich waschen::V,лажин диссун,суун
1232,sich waschen::V,лажин дислан,суун
1233,sich waschen::V,биссун,суун
1234,sich waschen::V,чурх бислан,суун
1235,ausziehen::V,ликкан,уһул
1236,anziehen::V,лаххан,кэтэрт
1237,sich anziehen::V,янна лаххан,таҥын
1238,kämmen::V,ттарал дуккан,тараа
1239,schmücken::V,чӏюлу бан,симээ
1240,sagen::V,учин,диэ
1241,sprechen::V,гъалгъа тӏун,эт
1242,sprechen::V,гъалгъа тӏун,саҥар
1243,reden::V,гъалгъа тӏун,кэпсэт
1244,sich unterhalten::V,гъалгъа тӏун,кэпсэт
1245,fragen::V,цӏуххин,ыйыт
1246,bitten::V,тавакъю буллан,көрдөс
1247,erzählen::V,хавар бусан,кэпсээ
1248,erzählen::V,хавар бусан,сэһэргээ
1249,mitteilen::V,баян бан,биллэр
1250,mitteilen::V,хавар бан,биллэр
1251,nennen::V,цӏа дизан,ааттаа
1252,rufen::V,оьвтӏун,ыҥыр
1253,prahlen::V,цӏа дуллан,чабылан
1254,prahlen::V,цӏа дуллан,киһиргээ
1255,übersetzen::V,таржума бан,тылбаастаа
1256,denken::V,пикри буллан,санаа
1257,denken::V,пикри буллан,толкуйдаа
1258,glauben::V,вих хьун,итэҕэй
1259,bemerken::V,хӏисав хъун,бэлиэтээ
1260,erkennen::V,увчӏин,бил
1261,begreifen::V,бувчӏин,өйдөө
1262,lernen::V,лахьлан,үөрэн
1263,lernen::V,лахьхьин,үөрэн
1264,wissen::V,кӏулну бикӏан,бил
1265,wissen::V,хавар бикӏан,бил
1266,sich erinnern an::V,дакӏнин бутан,аҕын
1267,vergessen::V,хъама битан,умун
1268,messen::V,дуцин дуллан,кэмнээ
1269,messen::V,дуцин дуллан,кээмэйдээ
1270,messen::V,дуцин дан,кэмнээ
1271,messen::V,дуцин дан,кээмэйдээ
1272,zählen::V,дуккин,аах
1273,rechnen::V,хӏисав дан,аах
1274,lesen::V,ккалан,аах
1275,malen::V,сурат дуллан,уруһуйдаа
1276,zeichnen::V,сурат дуллан,уруһуйдаа
1277,schreiben::V,чичин,суруй
1278,schreiben::V,чичлан,суруй
1279,besitzen::V,дуну икӏан,баһылаа
1280,besitzen::V,дуну дикӏан,баһылаа
1281,besitzen::V,заллуну икӏан,баһылаа
1282,kaufen::V,машан ласун,атыылас
1283,verkaufen::V,баххан,атыылаа
1284,bezahlen::V,арцу дулун,төлөө
1285,bezahlen::V,багьа булун,төлөө
1286,zahlen::V,арцу дулун,төлөө
1287,zahlen::V,багьа булун,төлөө
1288,beherrschen::V,дуну икӏан,баһылаа
1289,beherrschen::V,заллуну икӏан,баһылаа
1290,ertragen::V,бухӏан,тулуй
1291,Leber::N,,быар
1292,Moor::N,,дьэбэрэ
1293,Anhöhe::N,,үрдэл
1294,Bucht::N,,хомо
1295,Bucht::N,,бухта
1296,Barsch::N,,алыһар
1297,Hecht::N,,сордон
1298,Laus::N,,быт
1299,Ruf::N,,ыҥырыы
1300,Platz::N,,арыт
1301,Kante::N,,кырыы
1302,Größe::N,,кээмэй
1303,Menge::N,,ахсаан
1304,Figur::N,,фигура
1305,Tasche::N,,суумка
1306,Öl::N,,арыы
1307,Schuh::N,,бачыыҥка
1308,Leine::N,,тэһиин
1309,König::N,,король
1310,fein::A,,бытархай
1311,fein::A,,синньигес
1312,auf einmal::ADV,,биирдэ
1313,bald::ADV,,өтөр
1314,einst::ADV,,биир төгүл
1315,einst::ADV,,арай биирдэ
1316,schon::ADV,,бэлиэр
1317,sie::PRN,,кинилэр
1318,siebzig::NUM,,сэттэ уон
1319,klirren::V,,айгырат
1320,heulen::V,,улуй
1321,rühren::V,,долгут
1322,zu sehen sein::V,,көһүн
1323,wollen::V,,баҕар
1324,geraten::V,,баар буолан биэр
1325,geraten::V,,баар буола тус
1326,geraten::V,,буолан таҕыс
1327,kratzen::V,,кыһыы
1328,stecken::V,,батары ас
1329,schleifen::V,,чочуй
1330,rütteln::V,,иэҕэҥнэт
1331,ziehen::V,,тарт
1332,packen::V,,тут
1333,wünschen::V,,баҕар
1334,zudecken::V,,сап
1335,zudecken::V,,бүрүй
1336,antreiben::V,,кыһай
1337,lassen::V,,күһэй
1338,treten::V,,тэп
1339,verstehen::V,,өйдөө
