,Concept_ID,lv,mrj
1454,fleißig::A,čakls,пӓшам яратышы
1455,fleißig::A,cītīgs,пӓшам яратышы
1456,geizig::A,топыд,шык
1457,geizig::A,skops,шык
1458,geizig::A,sīksts,шык
1459,klug::A,юра,ышан
1460,klug::A,вежӧра,ышан
1461,klug::A,gudrs,ышан
1462,geschickt::A,кипода,мастар
1463,geschickt::A,кужысь,мастар
1464,geschickt::A,manīgs,мастар
1465,lieb::A,муса,тыри
1466,lieb::A,мича,тыри
1467,lieb::A,лӧсьыд,тыри
1468,lieb::A,mīļš,тыри
1469,lustig::A,кыпыд,мындыр
1470,lustig::A,кыпыд,сусу
1471,lustig::A,jautrs,мындыр
1472,lustig::A,jautrs,сусу
1473,sanft::A,мелі,йӹвӹжӓ
1474,sanft::A,liegs,йӹвӹжӓ
1475,hungrig::A,тшыг,шужышы
1476,hungrig::A,izsalcis,шужышы
1477,krank::A,висьысь,церлӹ
1478,krank::A,висьысь,хворой
1479,krank::A,slims,церлӹ
1480,krank::A,slims,хворой
1481,nackt::A,пасьтӧм,цӓрӓ
1482,nackt::A,pliks,цӓрӓ
1483,traurig::A,гажтӧм,сы́лыкан
1484,traurig::A,гажтӧм,кымы́лдымы
1485,traurig::A,bēdīgs,сы́лыкан
1486,traurig::A,bēdīgs,кымы́лдымы
1487,traurig::A,skumīgs,сы́лыкан
1488,traurig::A,skumīgs,кымы́лдымы
1489,lebendig::A,ловъя,живой
1490,lebendig::A,dzīvs,живой
1491,gut::A,бур,яжо
1492,gut::A,labs,яжо
1493,schlecht::A,лёк,уда
1494,schlecht::A,лёк,худа
1495,schlecht::A,омӧль,уда
1496,schlecht::A,омӧль,худа
1497,schlecht::A,slikts,уда
1498,schlecht::A,slikts,худа
1499,richtig::A,инӧд,вургамла
1500,richtig::A,riktīgs,вургамла
1501,schlimm::A,омӧль,йӹрнык
1502,schlimm::A,туйтӧм,йӹрнык
1503,schlimm::A,nelāgs,йӹрнык
1504,schlimm::A,nejauks,йӹрнык
1505,wahr::A,абу ылӧг,настоящий
1506,wahr::A,абу ылӧг,настояшый
1507,wahr::A,īsts,настоящий
1508,wahr::A,īsts,настояшый
1509,wahr::A,patiess,настоящий
1510,wahr::A,patiess,настояшый
1511,alt::A,важ,шонгы
1512,alt::A,sens,шонгы
1513,alt::A,vęcs,шонгы
1514,neu::A,выль,у
1515,neu::A,jauns,у
1516,ehemalig::A,вӧвлӧм,тошты
1517,ehemalig::A,bijušais,тошты
1518,alt[Lebewesen]::A,пӧрысь,ӹлалшӹ
1519,alt[Lebewesen]::A,vecs,ӹлалшӹ
1520,jung::A,том,нöргӹ
1521,jung::A,том,молода
1522,jung::A,jauns,нöргӹ
1523,jung::A,jauns,молода
1524,arm::A,гӧль,укеӓн
1525,arm::A,nabags,укеӓн
1526,reich::A,озыр,паян
1527,reich::A,озыр,пурлыкан
1528,reich::A,bagāts,паян
1529,reich::A,bagāts,пурлыкан
1530,bekannt::A,тӧдса,палӹмӹ
1531,bekannt::A,zināms,палӹмӹ
1532,bekannt::A,pazīstams,палӹмӹ
1533,berühmt::A,нималан,лӹмлы
1534,berühmt::A,кывсян,лӹмлы
1535,berühmt::A,slavens,лӹмлы
1536,fremd::A,йӧз,эдемӹн
1537,fremd::A,svešs,эдемӹн
1538,verschieden::A,абу ӧткодь,тӹрлӹ
1539,verschieden::A,разнӧй,тӹрлӹ
1540,verschieden::A,dažāds,тӹрлӹ
1541,nah::A,матыс,лишӹл
1542,nah::A,tuvs,лишӹл
1543,fern::A,ылі,мӹндӹр
1544,fern::A,tāls,мӹндӹр
1545,linker::A,шуйга,шалахай
1546,linker::A,kreisais,шалахай
1547,rechter::A,веськыд,вургамла
1548,rechter::A,labais,вургамла
1549,anderer::A,мукӧд,вес
1550,anderer::A,мукӧд,весӹ
1551,anderer::A,otrs,вес
1552,anderer::A,otrs,весӹ
1553,erster::A,медводдза,икшӹ
1554,erster::A,медводдза,икӹмшӹ
1555,erster::A,pirmais,икшӹ
1556,erster::A,pirmais,икӹмшӹ
1557,zweiter::A,мӧд,кокшы
1558,zweiter::A,otrais,кокшы
1559,dritter::A,коймӧд,кымшы
1560,dritter::A,trešais,кымшы
1561,letzter::A,бӧръя,остатка
1562,letzter::A,beidzamais,остатка
1563,allein::ADV,ӧтка,иктӹ
1564,allein::ADV,ӧтка,иктӹт
1565,allein::ADV,viens pats,иктӹ
1566,allein::ADV,viens pats,иктӹт
1567,auf einmal::ADV,ӧтпырйӧ,тöрöк
1568,auf einmal::ADV,reizē,тöрöк
1569,zusammen::ADV,тшӧтш,икараш
1570,zusammen::ADV,тшӧтш,цымырын
1571,zusammen::ADV,kopā,икараш
1572,zusammen::ADV,kopā,цымырын
1573,zusammen::ADV,vienviet,икараш
1574,zusammen::ADV,vienviet,цымырын
1575,lange::ADV,дыр,кужын
1576,lange::ADV,ilgi,кужын
1577,plötzlich::ADV,друг,трӱк
1578,plötzlich::ADV,pēkšņi,трӱк
1579,sofort::ADV,дзик пыр,полт
1580,sofort::ADV,дзик пыр,тöрöк
1581,sofort::ADV,дзик пыр,тӹшӓкок
1582,sofort::ADV,tūlīt,полт
1583,sofort::ADV,tūlīt,тöрöк
1584,sofort::ADV,tūlīt,тӹшӓкок
1585,später::ADV,сэсся,вара
1586,später::ADV,vēlāk,вара
1587,jetzt::ADV,ӧні,
1588,jetzt::ADV,tagad,
1589,heute::ADV,талун,тагачы
1590,heute::ADV,šodien,тагачы
1591,morgen::ADV,аски,иргод
1592,morgen::ADV,аски,иргодым
1593,morgen::ADV,rīt,иргод
1594,morgen::ADV,rīt,иргодым
1595,bald::ADV,регыд,чӹнь
1596,bald::ADV,регыд,вӓшке
1597,bald::ADV,регыд,выртышты
1598,bald::ADV,drīz,чӹнь
1599,bald::ADV,drīz,вӓшке
1600,bald::ADV,drīz,выртышты
1601,dann::ADV,бӧрын,пакыла
1602,dann::ADV,бӧрти,пакыла
1603,dann::ADV,tad,пакыла
1604,gestern::ADV,тӧнлун,тенгечӹ
1605,gestern::ADV,vakar,тенгечӹ
1606,einst::ADV,ӧтчыд,икӓнӓ
1607,einst::ADV,ӧтпыр,икӓнӓ
1608,einst::ADV,citreiz,икӓнӓ
1609,damals::ADV,сэки,тӹнӓм
1610,damals::ADV,toreiz,тӹнӓм
1611,danach::ADV,сэсся,пакыла
1612,danach::ADV,pēc tam,пакыла
1613,vorher::ADV,войдӧр,перви
1614,vorher::ADV,iepriekš,перви
1615,vorher::ADV,pirms tam,перви
1616,zuerst::ADV,войдӧр,андак
1617,zuerst::ADV,vis'pirms,андак
1618,einmal::ADV,ӧтчыдысь,гӓнӓк
1619,einmal::ADV,ӧтчыдысь,гӓнӓ
1620,einmal::ADV,reiz,гӓнӓк
1621,einmal::ADV,reiz,гӓнӓ
1622,einmal::ADV,vienreiz,гӓнӓк
1623,einmal::ADV,vienreiz,гӓнӓ
1624,manchmal::ADV,корсюрӧ,кынамжы
1625,manchmal::ADV,dažkārt,кынамжы
1626,oft::ADV,тшӧкыда,чӹчкӹдӹн
1627,oft::ADV,bieži,чӹчкӹдӹн
1628,immer::ADV,век,со
1629,immer::ADV,век,соок
1630,immer::ADV,allaž,со
1631,immer::ADV,allaž,соок
1632,immer::ADV,vien'mēr,со
1633,immer::ADV,vien'mēr,соок
1634,niemals::ADV,оз некор,нинам
1635,niemals::ADV,оз некор,нигынам
1636,niemals::ADV,оз некор,нигынамат
1637,niemals::ADV,nemūžam,нинам
1638,niemals::ADV,nemūžam,нигынам
1639,niemals::ADV,nemūžam,нигынамат
1640,hier::ADV,со,тиштӹ
1641,hier::ADV,тонӧ,тиштӹ
1642,hier::ADV,te,тиштӹ
1643,hier::ADV,šeit,тиштӹ
1644,hierhin::ADV,татчӧ,тишкӹ
1645,hierhin::ADV,талань,тишкӹ
1646,hierhin::ADV,šurp,тишкӹ
1647,hierhin::ADV,uz šejieni,тишкӹ
1648,von hier::ADV,тасянь,тишец
1649,von hier::ADV,тасянь,тишецӹн
1650,von hier::ADV,no šejienes,тишец
1651,von hier::ADV,no šejienes,тишецӹн
1652,dort::ADV,сэні,тӹштӹ
1653,dort::ADV,tur,тӹштӹ
1654,dorthin::ADV,сэтчӧ,тӹшкӹ
1655,dorthin::ADV,сэтчӧ,тӹшкӹлӓ
1656,dorthin::ADV,turp,тӹшкӹ
1657,dorthin::ADV,turp,тӹшкӹлӓ
1658,dorthin::ADV,uz turieni,тӹшкӹ
1659,dorthin::ADV,uz turieni,тӹшкӹлӓ
1660,geradeaus::ADV,веськыда,вик
1661,geradeaus::ADV,веськыда,тура
1662,geradeaus::ADV,taisni uz priekšu,вик
1663,geradeaus::ADV,taisni uz priekšu,тура
1664,vorwärts::ADV,водзӧ,анзыкы
1665,vorwärts::ADV,uz priekšu,анзыкы
1666,rückwärts::ADV,бӧрӧ,мӹнгеш
1667,rückwärts::ADV,atmuguriski,мӹнгеш
1668,zurück::ADV,бӧр,мӹнгеш
1669,zurück::ADV,atpakāļ,мӹнгеш
1670,unten::ADV,улын,ӱлнӹ
1671,unten::ADV,улын,лӹвӓлнӹ
1672,unten::ADV,уліын,ӱлнӹ
1673,unten::ADV,уліын,лӹвӓлнӹ
1674,unten::ADV,lejā,ӱлнӹ
1675,unten::ADV,lejā,лӹвӓлнӹ
1676,unten::ADV,apakšā,ӱлнӹ
1677,unten::ADV,apakšā,лӹвӓлнӹ
1678,hinab::ADV,улӧ,ӱлӹкӹ
1679,hinab::ADV,улӧ,лӹвӓкӹ
1680,hinab::ADV,увлан,ӱлӹкӹ
1681,hinab::ADV,увлан,лӹвӓкӹ
1682,hinab::ADV,uz leju,ӱлӹкӹ
1683,hinab::ADV,uz leju,лӹвӓкӹ
1684,oben::ADV,вылын,вӹлнӹ
1685,oben::ADV,выліын,вӹлнӹ
1686,oben::ADV,virsū,вӹлнӹ
1687,hinauf::ADV,выліӧ,кӱшкӹлӓ
1688,hinauf::ADV,выліӧ,кӱш
1689,hinauf::ADV,augšā,кӱшкӹлӓ
1690,hinauf::ADV,augšā,кӱш
1691,hinauf::ADV,uz augšu,кӱшкӹлӓ
1692,hinauf::ADV,uz augšu,кӱш
1693,überall::ADV,быдлаын,йӹлт
1694,überall::ADV,быдлаын,цилӓ вӓре
1695,überall::ADV,visur,йӹлт
1696,überall::ADV,visur,цилӓ вӓре
1697,nicht::ADV,oз,уке
1698,nicht::ADV,ne,уке
1699,ein wenig::ADV,неуна,изиш
1700,ein wenig::ADV,неуна,иклаштык
1701,ein wenig::ADV,drusku,изиш
1702,ein wenig::ADV,drusku,иклаштык
1703,kaum::ADV,мырдэм,цылик
1704,kaum::ADV,мырдэм,чучок-чучок
1705,kaum::ADV,diezin vai,цылик
1706,kaum::ADV,diezin vai,чучок-чучок
1707,sehr::ADV,зэв,чоте
1708,sehr::ADV,ļoti,чоте
1709,sehr::ADV,gaužām,чоте
1710,so::ADV,тадз,тенге
1711,so::ADV,тадз,тенгелӓ
1712,so::ADV,сідз,тенге
1713,so::ADV,сідз,тенгелӓ
1714,so::ADV,tā,тенге
1715,so::ADV,tā,тенгелӓ
1716,so::ADV,tik,тенге
1717,so::ADV,tik,тенгелӓ
1718,noch::ADV,на,мол
1719,noch::ADV,на,моло
1720,noch::ADV,нӧшта,мол
1721,noch::ADV,нӧшта,моло
1722,noch::ADV,vēl,мол
1723,noch::ADV,vēl,моло
1724,nur::ADV,куш,веле
1725,nur::ADV,сӧмын,веле
1726,nur::ADV,vien,веле
1727,nur::ADV,tikai,веле
1728,schon::ADV,нин,уже
1729,schon::ADV,нин,ӹнде
1730,schon::ADV,jau,уже
1731,schon::ADV,jau,ӹнде
1732,wieder::ADV,бара,уэш
1733,wieder::ADV,atkal,уэш
1734,vergebens::ADV,весьшӧрӧ,зря
1735,vergebens::ADV,весьшӧрӧ,ӹзрӓ
1736,vergebens::ADV,весьшӧрӧ,ӹзӹрӓ
1737,vergebens::ADV,velti,зря
1738,vergebens::ADV,velti,ӹзрӓ
1739,vergebens::ADV,velti,ӹзӹрӓ
1740,vor::PRP,водзын,анзыц
1741,vor::PRP,водзын,анзыцын
1742,vor::PRP,priekš,анзыц
1743,vor::PRP,priekš,анзыцын
1744,hinter::PRP,бӧрнын,шайылан
1745,hinter::PRP,бӧрнын,шайылный
1746,hinter::PRP,aiz,шайылан
1747,hinter::PRP,aiz,шайылный
1748,unter::PRP,улын,лӹвӓкӹ
1749,unter::PRP,zem,лӹвӓкӹ
1750,durch::PRP,пыр,вашт
1751,durch::PRP,пырыс,вашт
1752,durch::PRP,caur,вашт
1753,durch::PRP,cauri,вашт
1754,neben::PRP,бердын,сага
1755,neben::PRP,līdzās,сага
1756,zwischen::PRP,костын,лош
1757,zwischen::PRP,костын,лошкы
1758,zwischen::PRP,starp,лош
1759,zwischen::PRP,starp,лошкы
1760,wegen::PRP,вӧсна,мычыц
1761,wegen::PRP,pēc,мычыц
1762,dies::PRN,тайӧ,тидӹ
1763,dies::PRN,тайӧ,ти
1764,dies::PRN,šis,тидӹ
1765,dies::PRN,šis,ти
1766,das::PRN,ciйö,тидӹ
1767,das::PRN,ciйö,ти
1768,das::PRN,tas,тидӹ
1769,das::PRN,tas,ти
1770,alles::PRN,став,цилӓ
1771,alles::PRN,viss,цилӓ
1772,ich::PRN,ме,мый
1773,ich::PRN,es,мый
1774,du::PRN,тэ,тӹнь
1775,du::PRN,tu,тӹнь
1776,er::PRN,сійӧ,тӹдӹ
1777,er::PRN,viņš,тӹдӹ
1778,wir::PRN,ми,мӓ
1779,wir::PRN,mēs,мӓ
1780,ihr::PRN,тi,вӓ
1781,ihr::PRN,jūs,вӓ
1782,sie::PRN,найö,нӹнӹ
1783,sie::PRN,viņi,нӹнӹ
1784,sie::PRN,viņas,нӹнӹ
1785,was::FPRN,мый,ма
1786,was::FPRN,kas,ма
1787,wer::FPRN,код,кӱ
1788,wer::FPRN,kas,кӱ
1789,wo::FADV,кыті,кышан
1790,wo::FADV,кыті,кыштакен
1791,wo::FADV,kur,кышан
1792,wo::FADV,kur,кыштакен
1793,wohin::FADV,кытчӧ,кышкы
1794,wohin::FADV,kurp,кышкы
1795,wohin::FADV,uz kurieni,кышкы
1796,wie::FADV,кыдзи,кыце
1797,wie::FADV,kā,кыце
1798,warum::FADV,мыйла,малын
1799,warum::FADV,kāpēc,малын
1800,wieviel::FNUM,кымын,кынар
1801,wieviel::FNUM,кымын,кынары
1802,wieviel::FNUM,кымын,кынаркы
1803,wieviel::FNUM,cik,кынар
1804,wieviel::FNUM,cik,кынары
1805,wieviel::FNUM,cik,кынаркы
1806,eins::NUM,ӧтик,иктӹ
1807,eins::NUM,ӧтик,иктӹт
1808,eins::NUM,viens,иктӹ
1809,eins::NUM,viens,иктӹт
1810,zwei::NUM,кык,кок
1811,zwei::NUM,кык,кокты
1812,zwei::NUM,divi,кок
1813,zwei::NUM,divi,кокты
1814,drei::NUM,куим,кым
1815,drei::NUM,куим,кымыт
1816,drei::NUM,trīs,кым
1817,drei::NUM,trīs,кымыт
1818,vier::NUM,нель,нӹл
1819,vier::NUM,četri,нӹл
1820,fünf::NUM,вит,вӹц
1821,fünf::NUM,pieci,вӹц
1822,sechs::NUM,квайт,куд
1823,sechs::NUM,квайт,кудытмозн
1824,sechs::NUM,seši,куд
1825,sechs::NUM,seši,кудытмозн
1826,sieben::NUM,сизим,шӹм
1827,sieben::NUM,сизим,шӹмӹт
1828,sieben::NUM,septiņi,шӹм
1829,sieben::NUM,septiņi,шӹмӹт
1830,acht::NUM,кӧкъямыс,кӓндӓкш
1831,acht::NUM,кӧкъямыс,кӓндӓкшӹ
1832,acht::NUM,astoņi,кӓндӓкш
1833,acht::NUM,astoņi,кӓндӓкшӹ
1834,neun::NUM,ӧкмыс,ӹндекшшӱдӹ
1835,neun::NUM,deviņi,ӹндекшшӱдӹ
1836,zehn::NUM,дас,лу
1837,zehn::NUM,desmit,лу
1838,elf::NUM,дас ӧтик,луатик
1839,elf::NUM,дас ӧтик,луатиктӹ
1840,elf::NUM,vienpadsmit,луатик
1841,elf::NUM,vienpadsmit,луатиктӹ
1842,zwölf::NUM,дас кык,луаткок
1843,zwölf::NUM,дас кык,луаткокты
1844,zwölf::NUM,divpadsmit,луаткок
1845,zwölf::NUM,divpadsmit,луаткокты
1846,zwanzig::NUM,кызь,коклы
1847,zwanzig::NUM,divdesmit,коклы
1848,dreißig::NUM,комын,кымлы
1849,dreißig::NUM,trīsdesmit,кымлы
1850,vierzig::NUM,нелямын,нӹллӹ
1851,vierzig::NUM,četrdesmit,нӹллӹ
1852,fünfzig::NUM,ветымын,вӹцлӹ
1853,fünfzig::NUM,piecdesmit,вӹцлӹ
1854,sechzig::NUM,квайтымын,кудлу
1855,sechzig::NUM,sešdesmit,кудлу
1856,siebzig::NUM,сизимдас,шӹмлу
1857,siebzig::NUM,septiņdesmit,шӹмлу
1858,achtzig::NUM,кӧкъямысдас,кӓндӓкшлу
1859,achtzig::NUM,astoņdesmit,кӓндӓкшлу
1860,neunzig::NUM,ӧкмысдас,ӹндекшлу
1861,neunzig::NUM,deviņdesmit,ӹндекшлу
1862,hundert::NUM,сё,шӱдӹ
1863,hundert::NUM,simt,шӱдӹ
1864,tausend::NUM,сюрс,тӹжем
1865,tausend::NUM,tūkstoš,тӹжем
1866,und::CNJ,и,дöн
1867,und::CNJ,un,дöн
1868,oder::CNJ,либӧ,льывы
1869,oder::CNJ,jeb,льывы
1870,stehen::V,сулавны,шалшаг
1871,stehen::V,stāvēt,шалшаг
1872,sitzen::V,пукавны,шӹнзӓш
1873,sitzen::V,sēdēt,шӹнзӓш
1874,liegen::V,куйлыны,киӓш
1875,liegen::V,gulēt,киӓш
1876,hängen::V,ӧшавны,кечӓш
1877,hängen::V,karāties,кечӓш
1878,werden::V,лоны,шагалаш
1879,werden::V,tapt,шагалаш
1880,passieren::V,лоны,ӹштӓ́лтӓш
1881,passieren::V,notikt,ӹштӓ́лтӓш
1882,beginnen::V,кутчысьны,тӹнгӓлӓлтӓш
1883,beginnen::V,кутны,тӹнгӓлӓлтӓш
1884,beginnen::V,sākties,тӹнгӓлӓлтӓш
1885,enden::V,помасьны,пӹтӓш
1886,enden::V,beigties,пӹтӓш
1887,wechseln::V,вежсьыны,весемӓш
1888,wechseln::V,вежсьыны,весемӓлтӓш
1889,wechseln::V,mainīties,весемӓш
1890,wechseln::V,mainīties,весемӓлтӓш
1891,aufgehen[Sonne]::V,петны,авараш
1892,aufgehen[Sonne]::V,lēkt,авараш
1893,aufgehen[Sonne]::V,uzlēkt,авараш
1894,untergehen[Sonne]::V,пуксьыны,шӹ́нзӓш
1895,untergehen[Sonne]::V,noiet,шӹ́нзӓш
1896,untergehen[Sonne]::V,rietēt,шӹ́нзӓш
1897,scheinen[Sonne]::V,югъявны,сотемдӓрӓш
1898,scheinen[Sonne]::V,югвидзны,сотемдӓрӓш
1899,scheinen[Sonne]::V,spīdēt,сотемдӓрӓш
1900,donnern::V,гымавны,хӹдӹртӓш
1901,donnern::V,dārdēt,хӹдӹртӓш
1902,wehen::V,пӧльтны,ӹфӹлӓш
1903,wehen::V,pūst,ӹфӹлӓш
1904,strömen::V,киссьыны,йогащ
1905,strömen::V,līt,йогащ
1906,strömen::V,plūst,йогащ
1907,fließen::V,визувтны,йогащ
1908,fließen::V,tecēt,йогащ
1909,sich drehen::V,бергавны,пöрдӓш
1910,sich drehen::V,grozīties,пöрдӓш
1911,schwanken::V,легны,лыпшалташ
1912,schwanken::V,лайкъявны,лыпшалташ
1913,schwanken::V,līgoties,лыпшалташ
1914,schwanken::V,grīļoties,лыпшалташ
1915,schwingen::V,лайкъявны,кӓчӓйӓш
1916,schwingen::V,люллявны,кӓчӓйӓш
1917,schwingen::V,vēzēties,кӓчӓйӓш
1918,fallen::V,усьны,кенвазаш
1919,fallen::V,усьны,шынгалташ
1920,fallen::V,krist,кенвазаш
1921,fallen::V,krist,шынгалташ
1922,brennen::V,сотчыны,йылаш
1923,brennen::V,degt,йылаш
1924,rauchen::V,тшынӧдны,шыпшаш
1925,rauchen::V,dūmot,шыпшаш
1926,regnen::V,зэрны,юраш
1927,regnen::V,līt,юраш
1928,gefrieren::V,кынмыны,гӓш
1929,gefrieren::V,кынмыны,кӹлмаш
1930,gefrieren::V,sasalt,гӓш
1931,gefrieren::V,sasalt,кӹлмаш
1932,tauen::V,сывны,шылаш
1933,tauen::V,kust,шылаш
1934,schmelzen::V,сывны,шӹрӓнӓш
1935,schmelzen::V,kust,шӹрӓнӓш
1936,schmelzen::V,nokust,шӹрӓнӓш
1937,trocknen::V,косьмыны,кошкаш
1938,trocknen::V,žūt,кошкаш
1939,trocknen::V,kaltēties,кошкаш
1940,sieden::V,пуны,шолаш
1941,sieden::V,virt,шолаш
1942,sieden::V,vārīties,шолаш
1943,faulen::V,сісьмыны,шӱӓш
1944,faulen::V,pūt,шӱӓш
1945,faulen::V,trudēt,шӱӓш
1946,verfaulen::V,сісьмыны,йӓнгӓрӓлтӓш
1947,verfaulen::V,sapūt,йӓнгӓрӓлтӓш
1948,verfaulen::V,satrūdēt,йӓнгӓрӓлтӓш
1949,reißen::V,орны,кышкедӓлтӓш
1950,reißen::V,plīst,кышкедӓлтӓш
1951,reißen::V,satrūkt,кышкедӓлтӓш
1952,versinken::V,вӧйны,ва́лаш
1953,versinken::V,grimt,ва́лаш
1954,versinken::V,nogrimt,ва́лаш
1955,vergehen::V,кольны,эртӓш
1956,vergehen::V,ордйыны,эртӓш
1957,vergehen::V,paiet,эртӓш
1958,erscheinen::V,петкӧдчыны,каяш
1959,erscheinen::V,parādīties,каяш
1960,verschwinden::V,бырны,ямаш
1961,verschwinden::V,nozust,ямаш
1962,sinken::V,вӧйны,пычаш
1963,sinken::V,kristies,пычаш
1964,abnehmen::V,чинны,чӹдемӓш
1965,abnehmen::V,чинны,кöтӹргӓш
1966,abnehmen::V,noplakt,чӹдемӓш
1967,abnehmen::V,noplakt,кöтӹргӓш
1968,abnehmen::V,mazināties,чӹдемӓш
1969,abnehmen::V,mazināties,кöтӹргӓш
1970,zunehmen::V,содны,когоэмӓш
1971,zunehmen::V,ыдждыны,когоэмӓш
1972,zunehmen::V,pieaugt,когоэмӓш
1973,zunehmen::V,pieņemties,когоэмӓш
1974,steigen::V,лыбны,лӱлта́лташ
1975,steigen::V,kāpt,лӱлта́лташ
1976,wachsen::V,быдмыны,кушкаш
1977,wachsen::V,augt,кушкаш
1978,glänzen::V,югъявны,йӹлгӹжӓш
1979,glänzen::V,дзирдавны,йӹлгӹжӓш
1980,glänzen::V,zaigot,йӹлгӹжӓш
1981,glänzen::V,laistīties,йӹлгӹжӓш
1982,funkeln::V,югъявны,валгалташ
1983,funkeln::V,дзирдавны,валгалташ
1984,funkeln::V,mirdzēt,валгалташ
1985,funkeln::V,dzirkstēt,валгалташ
1986,lärmen::V,жувгыны,юкланаш
1987,lärmen::V,ыугыны,юкланаш
1988,lärmen::V,шумитны,юкланаш
1989,lärmen::V,ālēties,юкланаш
1990,lärmen::V,trokšņot,юкланаш
1991,läuten::V,жургыны,цоргаш
1992,läuten::V,zvanīt,цоргаш
1993,klingeln::V,звӧнитны,цоргаш
1994,klingeln::V,zvanīt,цоргаш
1995,klirren::V,гольскöдчыны,цонгырталгаш
1996,klirren::V,tinkšķēt,цонгырталгаш
1997,klirren::V,džinkstēt,цонгырталгаш
1998,brausen::V,буавны,ышдымыла́наш
1999,brausen::V,krākt,ышдымыла́наш
2000,brausen::V,brāzmot,ышдымыла́наш
2001,rauschen::V,кышакывны,шу́жгаш
2002,rauschen::V,šalkt,шу́жгаш
2003,klingen::V,шыавны,йо́нгаш
2004,klingen::V,юргыны,йо́нгаш
2005,klingen::V,skanēt,йо́нгаш
2006,klingen::V,izklausīties,йо́нгаш
2007,bellen::V,увтны,опташ
2008,bellen::V,riet,опташ
2009,heulen::V,омлявны,урмыжаш
2010,heulen::V,вурзавны,урмыжаш
2011,heulen::V,kaukt,урмыжаш
2012,heulen::V,gaudot,урмыжаш
2013,blasen::V,пӧльтны,ӹфӹлӓш
2014,blasen::V,pūst,ӹфӹлӓш
2015,pfeifen::V,шутьлявны,ши́шкаш
2016,pfeifen::V,svilpt,ши́шкаш
2017,pfeifen::V,svilpot,ши́шкаш
2018,schreien::V,горзыны,уташ
2019,schreien::V,горзыны,саслаш
2020,schreien::V,горзыны,варгынзаш
2021,schreien::V,brēkt,уташ
2022,schreien::V,brēkt,саслаш
2023,schreien::V,brēkt,варгынзаш
2024,schreien::V,kliegt,уташ
2025,schreien::V,kliegt,саслаш
2026,schreien::V,kliegt,варгынзаш
2027,stöhnen::V,ымзыны,ӹнгӹрӓш
2028,stöhnen::V,vaidēt,ӹнгӹрӓш
2029,zittern::V,тіравны,цӹтӹрӓш
2030,zittern::V,drebēt,цӹтӹрӓш
2031,leben::V,овны,ӹлӓш
2032,leben::V,dzīvot,ӹлӓш
2033,geboren werden::V,чужны,шачаш
2034,geboren werden::V,dzimt,шачаш
2035,atmen::V,кашкыны,шӱлӓш
2036,atmen::V,пошиктыны,шӱлӓш
2037,atmen::V,elpot,шӱлӓш
2038,trinken::V,юны,йӱӓш
2039,trinken::V,dzert,йӱӓш
2040,essen::V,сёйны,качкаш
2041,essen::V,ēst,качкаш
2042,schlucken::V,ньылавны,нелӓш
2043,schlucken::V,rīt,нелӓш
2044,müde werden::V,мудзны,янгылаш
2045,müde werden::V,nokust,янгылаш
2046,einschlafen::V,ланьтны,амален кеӓш
2047,einschlafen::V,унмовсьны,амален кеӓш
2048,einschlafen::V,iemigt,амален кеӓш
2049,einschlafen::V,aizmigt,амален кеӓш
2050,schlafen::V,узьны,амалаш
2051,schlafen::V,gulēt,амалаш
2052,aufwachen::V,садьмыны,понгыжалташ
2053,aufwachen::V,mosties,понгыжалташ
2054,aufstehen::V,чеччыны,кӹньӹл шагалаш
2055,aufstehen::V,celties,кӹньӹл шагалаш
2056,sich erholen::V,шойччыны,кӓнаш
2057,sich erholen::V,atžirgt,кӓнаш
2058,sich erholen::V,atpūsties,кӓнаш
2059,krank werden::V,висьмыны,церлӓнен вазаш
2060,krank werden::V,sasirgt,церлӓнен вазаш
2061,krank sein::V,висьны,церлӓнӓш
2062,krank sein::V,висьны,ясланаш
2063,krank sein::V,висьны,ясыланаш
2064,krank sein::V,slimot,церлӓнӓш
2065,krank sein::V,slimot,ясланаш
2066,krank sein::V,slimot,ясыланаш
2067,schmerzen::V,висьны,каршташ
2068,schmerzen::V,sāpēt,каршташ
2069,schmerzen::V,smelgt,каршташ
2070,husten::V,кызны,кахыраш
2071,husten::V,klepot,кахыраш
2072,genesen::V,бурдны,паремӓш
2073,genesen::V,бурдны,тöрлӓнӓш
2074,genesen::V,veseļoties,паремӓш
2075,genesen::V,veseļoties,тöрлӓнӓш
2076,sterben::V,кувны,вазын колаш
2077,sterben::V,mirt,вазын колаш
2078,sterben::V,nomirt,вазын колаш
2079,umkommen::V,кувны,пӹтӓш
2080,umkommen::V,apsprāgt,пӹтӓш
2081,umkommen::V,aiziet bojā,пӹтӓш
2082,sich bewegen::V,вӧрзьыны,кашташ
2083,sich bewegen::V,virzīties,кашташ
2084,sich rühren::V,вӧрны,тӓрвӓнӓш
2085,sich rühren::V,вӧрӧдчыны,тӓрвӓнӓш
2086,sich rühren::V,sagrozīties,тӓрвӓнӓш
2087,sich erheben::V,сувтны,кӹньӹлӓш
2088,sich erheben::V,piecelties,кӹньӹлӓш
2089,sich setzen::V,пуксьыны,шӹнзӓш
2090,sich setzen::V,sēsties,шӹнзӓш
2091,hinfallen::V,усьны,кенвазаш
2092,hinfallen::V,усьны,шынгалташ
2093,hinfallen::V,sabirt,кенвазаш
2094,hinfallen::V,sabirt,шынгалташ
