,Concept_ID,hi,mrj
706,Brücke::N,पुल,кӹвер
707,Brücke::N,सेतु,кӹвер
708,Brunnen::N,कुआँ,вӹдсӹнзӓ
709,Weide::N,चरागाह,ныр
710,Pfad::N,पथ,ялгорны
711,Pfad::N,पगडंडी,ялгорны
712,Weg::N,मार्ग,корны
713,Straße::N,राह,корны
714,Straße::N,रास्ता,корны
715,Dorf::N,गाँव,сола
716,Dorf::N,ग्राम,сола
717,Stadt::N,शहर,города
718,Brief::N,ख़त,сирмӓш
719,Brief::N,पत्र,сирмӓш
720,Brief::N,चिट्ठी,сирмӓш
721,Buch::N,किताब,книгӓ
722,Buch::N,पुस्तक,книгӓ
723,Buchstabe::N,अक्षर,буква́
724,Zeitung::N,अख़बार,газет
725,Zeitung::N,अख़बार,кайзет
726,Zeitung::N,समाचार-पत्र,газет
727,Zeitung::N,समाचार-पत्र,кайзет
728,Leben::N,जीवन,житя
729,Leben::N,ज़िंदगी,житя
730,Tod::N,मौत,смöрт
731,Tod::N,मृत्यु,смöрт
732,Grab::N,क़ब्र,шӹгер
733,Grab::N,क़ब्र,мыгилӓ
734,Grab::N,क़ब्र,шӹгерлӓ
735,Kirche::N,चर्च,церкӹ
736,Kirche::N,गिरजा,церкӹ
737,Sünde::N,पाप,сулык
738,Sünde::N,गुनाह,сулык
739,Gott::N,देव,йымы
740,Gott::N,ईश्वर,йымы
741,Arbeiter::N,मज़दूर,пӓшӓзӹ
742,Chef::N,अध्यक्ष,вуй
743,Meister::N,शिल्पज्ञ,мастар
744,Arzt::N,वैद्य,доктор
745,Arzt::N,डॉक्टर,доктор
746,Arzt::N,चिकित्सक,доктор
747,Lehrer::N,शिक्षक,тымдышы
748,Lehrer::N,अध्यापक,тымдышы
749,Geld::N,धन,окса
750,Geld::N,पैसा,окса
751,Geschäft::N,सौदा,торге́йӹмӓш
752,Geschäft::N,व्यापार,торге́йӹмӓш
753,Laden::N,दुकान,лапка
754,Laden::N,दुकान,магазин
755,Preis::N,दाम,ӓк
756,Preis::N,मूल्य,ӓк
757,Ware::N,माल,товар
758,Ware::N,पण्य,товар
759,Nutzen::N,लाभ,пайда
760,Nutzen::N,फ़ायदा,пайда
761,Reichtum::N,धन,перке
762,Reichtum::N,दौलत,перке
763,Welt::N,विश्व,сӓндӓлӹк
764,Welt::N,विश्व,свет
765,Welt::N,दुनिया,сӓндӓлӹк
766,Welt::N,दुनिया,свет
767,Land::N,देश,сӓндӓлӹк
768,Land::N,मुल्क,сӓндӓлӹк
769,Staat::N,राज्य,кугижӓншӹ
770,Staat::N,राष्ट्र,кугижӓншӹ
771,König::N,राजा,король
772,König::N,बादशाह,король
773,Macht::N,शासन,власть
774,Macht::N,सत्ता,власть
775,Grenze::N,सरहद,пӹсмӓн
776,Krieg::N,जंग,вырсы
777,Krieg::N,युद्ध,вырсы
778,Feind::N,शत्रु,тышман
779,Feind::N,दुश्मन,тышман
780,Gewalt::N,हिंसा,ви
781,Kampf::N,लड़ाई,кредӓлмӓш
782,Kampf::N,संघर्ष,кредӓлмӓш
783,Bogen[Waffe]::N,कमान,янгеж
784,Pfeil::N,बान,пикш
785,Gewehr::N,बंदूक़,пичӓл
786,Fehler::N,भूल,самынь
787,Fehler::N,ग़लती,самынь
788,Lüge::N,झूठ,шая
789,Lüge::N,असत्य,шая
790,Schaden::N,हानि,вре́дӓ
791,Schaden::N,नुक़सान,вре́дӓ
792,Unglück::N,मुसीबत,пёда
793,Unglück::N,मुसीबत,тымаша
794,Unglück::N,विपात्ति,пёда
795,Unglück::N,विपात्ति,тымаша
796,Schuld::N,दोष,вуйнамат
797,Schuld::N,क़सूर,вуйнамат
798,Alter::N,आयु,иӓш
799,Alter::N,आयु,игечӹ
800,Alter::N,उम्र,иӓш
801,Alter::N,उम्र,игечӹ
802,Schluss::N,अंत,пӹтӓртӹш
803,Schluss::N,समाप्ति,пӹтӓртӹш
804,Zeit::N,काल,веремӓ
805,Zeit::N,वक़्त,веремӓ
806,Tag::N,दिन,кечӹ
807,Tag::N,रोज़,кечӹ
808,Morgen::N,सुबह,ир
809,Morgen::N,सुबह,ирок
810,Mittag::N,दोपहर,кечӹвӓл
811,Mittag::N,मध्याह्न,кечӹвӓл
812,Abend::N,शाम,вады
813,Abend::N,संध्या,вады
814,Nacht::N,रात,йыд
815,Nacht::N,रात्रि,йыд
816,Woche::N,हफ़्ता,ӓрня
817,Monat::N,मास,тӹ́лзӹ
818,Monat::N,महीना,тӹ́лзӹ
819,Jahr::N,बरस,год
820,Jahr::N,वर्ष,год
821,Frühling::N,वसंत,шошым
822,Sommer::N,गरमी,кӓнгӹж
823,Sommer::N,ग्रीष्म,кӓнгӹж
824,Herbst::N,शरत्,шӹжӹ
825,Herbst::N,पतझड़,шӹжӹ
826,Winter::N,जाड़ा,тел
827,Winter::N,जाड़ा,телӹ
828,Winter::N,सर्दियाँ,тел
829,Winter::N,सर्दियाँ,телӹ
830,Januar::N,जनवरी,январ
831,Januar::N,जनवरी,январь
832,Februar::N,फ़रवरी,февраль
833,März::N,मार्च,март
834,April::N,अप्रैल,апрель
835,Mai::N,मई,май
836,Juni::N,जून,июнь
837,Juli::N,जुलाई,июль
838,August::N,अगस्त,август
839,September::N,सितंबर,сентябрь
840,Oktober::N,अक्तूबर,октябрь
841,November::N,नवंबर,ноябрь
842,Dezember::N,दिसंबर,декавыр
843,Montag::N,पीर,шачмы
844,Montag::N,सोमवार,шачмы
845,Dienstag::N,मंगलवार,кышкыжмы
846,Mittwoch::N,बुधवार,вӹрчегӹ
847,Donnerstag::N,गुरुवार,изӓрня
848,Donnerstag::N,बृहस्पतिवार,изӓрня
849,Freitag::N,शुक्रवार,когарня
850,Samstag::N,सनीचर,кукшыгечӹ
851,Samstag::N,शनिवार,кукшыгечӹ
852,Sonntag::N,इतवार,рушӓрня
853,Sonntag::N,रविवार,рушӓрня
854,groß::A,बड़ा,кого
855,klein::A,कम,изи
856,klein::A,छोटा,изи
857,lang::A,लंबा,кужы
858,lang::A,दीर्घ,кужы
859,kurz::A,लधु,кӹтӹк
860,kurz::A,छोटा,кӹтӹк
861,breit::A,चौड़ा,кымда
862,schmal::A,तंग,ӓнгӹсӹр
863,schmal::A,सँकरा,ӓнгӹсӹр
864,dicht::A,सघन,шӹре
865,dick[Gegenstand]::A,मोटा,кӹжгӹ
866,dünn::A,महीन,вӹцкӹж
867,dünn::A,बारीक,вӹцкӹж
868,fein::A,कोमल,пыльга
869,fein::A,सूक्ष्म,пыльга
870,fest::A,दृढ़,цаткыды
871,fest::A,मज़बूत,цаткыды
872,flach::A,चपटा,тӓлякӓ
873,glatt::A,चौरस,ягылгы
874,glatt::A,चिकना,ягылгы
875,hart::A,कठोर,пингӹдӹ
876,hart::A,सख़्त,пингӹдӹ
877,weich::A,नरम,пышкыды
878,weich::A,मुलायम,пышкыды
879,rund::A,गोल,тӹртӹш
880,rund::A,वर्तुल,тӹртӹш
881,spitz::A,नुकीला,кашар
882,scharf::A,पैना,кашар
883,stumpf::A,भोथरा,нӹшкӹ
884,schwer::A,भारी,нелӹ
885,schwer::A,वज़नी,нелӹ
886,schön::A,सुंदर,цевер
887,schön::A,सुंदर,олмыдшы
888,heiß::A,उष्ण,шокшы
889,warm::A,गरम,шокшы
890,kalt::A,सर्द,ӱштӹ
891,kühl::A,ठंडा,юалгы
892,kühl::A,ठंडा,йонгата
893,frisch::A,तर,йонгата
894,frisch::A,ताज़ा,йонгата
895,feucht::A,नम,ӹлӹкшӹ
896,feucht::A,नम,вӹдӹжгӹ
897,feucht::A,भीगा,ӹлӹкшӹ
898,feucht::A,भीगा,вӹдӹжгӹ
899,nass::A,गीला,начкы
900,trocken::A,सूखा,кукшы
901,trocken::A,ख़ुश्क,кукшы
902,voll::A,भरा,темшӹ
903,voll::A,भरा,темыман
904,voll::A,पूरा,темшӹ
905,voll::A,पूरा,темыман
906,leer::A,ख़ाली,йӓрӓ
907,offen::A,खुला,виш
908,geschlossen::A,बंद,чӱчмӹ
909,geschlossen::A,बंद,тӹкӹлӓлтшӹ
910,sauber::A,साफ़,ире
911,sauber::A,सुथरा,ире
912,schmutzig::A,गंदा,шоран
913,schmutzig::A,गंदा,лявӹрӓн
914,schmutzig::A,गंदा,шорангшы
915,roh::A,कच्चा,пеле кӱшӹ
916,reif::A,पक्व,кӱшӹ
917,reif::A,पक्का,кӱшӹ
918,lecker::A,मज़ेदार,тотан
919,lecker::A,स्वादिष्ट,тотан
920,süß::A,मीठा,мӱӓн
921,bitter::A,कटु,качы
922,bitter::A,कड़वा,качы
923,sauer::A,खट्टा,шапы
924,hell::A,रोशन,соты
925,hell::A,रोशन,валгыды
926,dunkel::A,अँधेरा,пӹц
927,dunkel::A,अँधेरा,пӹцкемӹш
928,schwarz::A,काला,шим
929,schwarz::A,स्याह,шим
930,weiß::A,सफ़ेद,ош
931,weiß::A,सफ़ेद,ошы
932,rot::A,लाल,якшаргы
933,rot::A,सुर्ख़,якшаргы
934,gelb::A,पीला,сар
935,gelb::A,पीला,сары
936,gelb::A,ज़र्द,сар
937,gelb::A,ज़र्द,сары
938,blau::A,नीला,симсӹ
939,blau::A,आसमानी,симсӹ
940,grün::A,हरा,ыжар
941,grau::A,धूसर,луды
942,bunt::A,रंगीन,ала
943,bunt::A,बहुरंगा,ала
944,billig::A,सस्ता,шулдаш
945,teuer::A,महँगा,шергӹ
946,teuer::A,महँगा,шергӓкӓн
947,wertvoll::A,क़ीमती,ӓкӓн
948,wertvoll::A,मूल्यवान्,ӓкӓн
949,blind::A,अंधा,слöпöй
950,blind::A,अंधा,сльöпöй
951,taub::A,बहरा,тӱтӱк
952,kräftig::A,ताक़तवर,виӓн
953,kräftig::A,शक्तिशाली,виӓн
954,stark::A,प्रबल,виӓн
955,stark::A,बलवान्,виӓн
956,schwach::A,कमज़ोर,шава
957,schwach::A,कमज़ोर,лӹпкӓ
958,schwach::A,कमज़ोर,слабка
959,fett::A,मोटा,таза
960,fett::A,मांसल,таза
961,schlank::A,पतला,яштака
962,schlank::A,छरहरा,яштака
963,hübsch::A,सुंदर,сӹлнӹ
964,hübsch::A,सुंदर,олмыдшы
965,hübsch::A,ख़ूबसूरत,сӹлнӹ
966,hübsch::A,ख़ूबसूरत,олмыдшы
967,böse::A,पापी,шӹдӓн
968,böse::A,दुष्ट,шӹдӓн
969,dumm::A,मूर्ख,окмак
970,dumm::A,बुद्धू,окмак
971,faul::A,आलसी,ялахай
972,faul::A,सुस्त,ялахай
973,fleißig::A,मेहनती,пӓшам яратышы
974,fleißig::A,परिश्रमी,пӓшам яратышы
975,geizig::A,कृपण,шык
976,geizig::A,कंजूस,шык
977,klug::A,समझदार,ышан
978,klug::A,होशियार,ышан
979,klug::A,अक़्लमंद,ышан
980,geschickt::A,किशल,мастар
981,lieb::A,प्रिय,тыри
982,lieb::A,प्यारा,тыри
983,lustig::A,हँसमुख,мындыр
984,lustig::A,हँसमुख,сусу
985,lustig::A,ख़ुशदिल,мындыр
986,lustig::A,ख़ुशदिल,сусу
987,sanft::A,नम्र,йӹвӹжӓ
988,hungrig::A,भूखा,шужышы
989,krank::A,बीमार,церлӹ
990,krank::A,बीमार,хворой
991,krank::A,अस्वस्थ,церлӹ
992,krank::A,अस्वस्थ,хворой
993,nackt::A,नग्न,цӓрӓ
994,traurig::A,उदास,сы́лыкан
995,traurig::A,उदास,кымы́лдымы
996,traurig::A,रंजीदा,сы́лыкан
997,traurig::A,रंजीदा,кымы́лдымы
998,lebendig::A,जीता,живой
999,lebendig::A,ज़िंदा,живой
1000,gut::A,अच्छा,яжо
1001,schlecht::A,बुरा,уда
1002,schlecht::A,बुरा,худа
1003,schlecht::A,ख़राब,уда
1004,schlecht::A,ख़राब,худа
1005,richtig::A,ठीक,вургамла
1006,schlimm::A,बुरा,йӹрнык
1007,schlimm::A,अप्रिय,йӹрнык
1008,wahr::A,सच,настоящий
1009,wahr::A,सच,настояшый
1010,alt::A,पुराना,шонгы
1011,neu::A,नया,у
1012,ehemalig::A,भूतपूर्व,тошты
1013,alt[Lebewesen]::A,बूढ़ा,ӹлалшӹ
1014,alt[Lebewesen]::A,वृद्ध,ӹлалшӹ
1015,jung::A,जवान,нöргӹ
1016,jung::A,जवान,молода
1017,arm::A,ग़रीब,укеӓн
1018,reich::A,धनी,паян
1019,reich::A,धनी,пурлыкан
1020,reich::A,अमीर,паян
1021,reich::A,अमीर,пурлыкан
1022,bekannt::A,मालूम,палӹмӹ
1023,berühmt::A,मशहूर,лӹмлы
1024,berühmt::A,प्रसिद्ध,лӹмлы
1025,fremd::A,विदेशी,эдемӹн
1026,fremd::A,अपरिचित,эдемӹн
1027,verschieden::A,अलग,тӹрлӹ
1028,verschieden::A,भिन्न,тӹрлӹ
1029,nah::A,नज़दीकी,лишӹл
1030,fern::A,दूर,мӹндӹр
1031,fern::A,दूरस्थ,мӹндӹр
1032,linker::A,बायाँ,шалахай
1033,rechter::A,दायाँ,вургамла
1034,rechter::A,दाहिना,вургамла
1035,anderer::A,अन्य,вес
1036,anderer::A,अन्य,весӹ
1037,anderer::A,दूसरा,вес
1038,anderer::A,दूसरा,весӹ
1039,erster::A,पहला,икшӹ
1040,erster::A,पहला,икӹмшӹ
1041,erster::A,प्रथम,икшӹ
1042,erster::A,प्रथम,икӹмшӹ
1043,zweiter::A,दूसरा,кокшы
1044,zweiter::A,द्वितीय,кокшы
1045,dritter::A,तीसरा,кымшы
1046,letzter::A,अंतिम,остатка
1047,letzter::A,आख़िरी,остатка
1048,allein::ADV,तनहा,иктӹ
1049,allein::ADV,तनहा,иктӹт
1050,allein::ADV,अकेले,иктӹ
1051,allein::ADV,अकेले,иктӹт
1052,auf einmal::ADV,वक़्त में,тöрöк
1053,zusammen::ADV,एक साथ,икараш
1054,zusammen::ADV,एक साथ,цымырын
1055,zusammen::ADV,साथ साथ,икараш
1056,zusammen::ADV,साथ साथ,цымырын
1057,lange::ADV,देर तक,кужын
1058,plötzlich::ADV,सहसा,трӱк
1059,plötzlich::ADV,अचानक,трӱк
1060,sofort::ADV,तुरंत,полт
1061,sofort::ADV,तुरंत,тöрöк
1062,sofort::ADV,तुरंत,тӹшӓкок
1063,später::ADV,बाद को,вара
1064,später::ADV,बाद में,вара
1065,jetzt::ADV,अब,
1066,jetzt::ADV,अभी,
1067,heute::ADV,आज,тагачы
1068,morgen::ADV,कल,иргод
1069,morgen::ADV,कल,иргодым
1070,bald::ADV,जल्दी,чӹнь
1071,bald::ADV,जल्दी,вӓшке
1072,bald::ADV,जल्दी,выртышты
1073,dann::ADV,तब,пакыла
1074,gestern::ADV,कल,тенгечӹ
1075,einst::ADV,एक दिन,икӓнӓ
1076,einst::ADV,पहले कभी,икӓнӓ
1077,damals::ADV,उस समय,тӹнӓм
1078,damals::ADV,उन दिनों,тӹнӓм
1079,danach::ADV,इसके बाद,пакыла
1080,danach::ADV,इसके पश्चात्,пакыла
1081,vorher::ADV,पहले,перви
1082,vorher::ADV,पेशतर,перви
1083,zuerst::ADV,पहले,андак
1084,einmal::ADV,एक बार,гӓнӓк
1085,einmal::ADV,एक बार,гӓнӓ
1086,einmal::ADV,एक दफ़ा,гӓнӓк
1087,einmal::ADV,एक दफ़ा,гӓнӓ
1088,manchmal::ADV,कभी कभी,кынамжы
1089,oft::ADV,अक्सर,чӹчкӹдӹн
1090,immer::ADV,सदा,со
1091,immer::ADV,सदा,соок
1092,immer::ADV,हमेशा,со
1093,immer::ADV,हमेशा,соок
1094,niemals::ADV,कभी नहीं,нинам
1095,niemals::ADV,कभी नहीं,нигынам
1096,niemals::ADV,कभी नहीं,нигынамат
1097,niemals::ADV,कदापि नहीं,нинам
1098,niemals::ADV,कदापि नहीं,нигынам
1099,niemals::ADV,कदापि नहीं,нигынамат
1100,hier::ADV,इधर,тиштӹ
1101,hier::ADV,यहाँ,тиштӹ
1102,hierhin::ADV,इधर को,тишкӹ
1103,hierhin::ADV,यहाँ को,тишкӹ
1104,von hier::ADV,यहाँ से,тишец
1105,von hier::ADV,यहाँ से,тишецӹн
1106,dort::ADV,उधर,тӹштӹ
1107,dort::ADV,वहाँ,тӹштӹ
1108,dorthin::ADV,उधर को,тӹшкӹ
1109,dorthin::ADV,उधर को,тӹшкӹлӓ
1110,dorthin::ADV,वहाँ को,тӹшкӹ
1111,dorthin::ADV,वहाँ को,тӹшкӹлӓ
1112,geradeaus::ADV,सीधे,вик
1113,geradeaus::ADV,सीधे,тура
1114,vorwärts::ADV,आगे,анзыкы
1115,vorwärts::ADV,आगे को,анзыкы
1116,rückwärts::ADV,पीछे को,мӹнгеш
1117,zurück::ADV,वापस,мӹнгеш
1118,unten::ADV,नीचे,ӱлнӹ
1119,unten::ADV,नीचे,лӹвӓлнӹ
1120,hinab::ADV,नीचे को,ӱлӹкӹ
1121,hinab::ADV,नीचे को,лӹвӓкӹ
1122,oben::ADV,ऊपर,вӹлнӹ
1123,hinauf::ADV,ऊपर को,кӱшкӹлӓ
1124,hinauf::ADV,ऊपर को,кӱш
1125,überall::ADV,हर जगह,йӹлт
1126,überall::ADV,हर जगह,цилӓ вӓре
1127,überall::ADV,हर स्थान,йӹлт
1128,überall::ADV,हर स्थान,цилӓ вӓре
1129,nicht::ADV,न,уке
1130,nicht::ADV,नहीं,уке
1131,ein wenig::ADV,कुछ,изиш
1132,ein wenig::ADV,कुछ,иклаштык
1133,ein wenig::ADV,ज़रा,изиш
1134,ein wenig::ADV,ज़रा,иклаштык
1135,ein wenig::ADV,थोड़ा,изиш
1136,ein wenig::ADV,थोड़ा,иклаштык
1137,kaum::ADV,लगभग नहीं,цылик
1138,kaum::ADV,लगभग नहीं,чучок-чучок
1139,kaum::ADV,बराबर नहीं,цылик
1140,kaum::ADV,बराबर नहीं,чучок-чучок
1141,sehr::ADV,बहुत,чоте
1142,so::ADV,ऐसा,тенге
1143,so::ADV,ऐसा,тенгелӓ
1144,noch::ADV,अभी तक,мол
1145,noch::ADV,अभी तक,моло
1146,nur::ADV,केवल,веле
1147,nur::ADV,सिर्फ़,веле
1148,schon::ADV,चुकना,уже
1149,schon::ADV,चुकना,ӹнде
1150,wieder::ADV,फिर,уэш
1151,wieder::ADV,दुबारा,уэш
1152,vergebens::ADV,व्यर्थ,зря
1153,vergebens::ADV,व्यर्थ,ӹзрӓ
1154,vergebens::ADV,व्यर्थ,ӹзӹрӓ
1155,vor::PRP,के आगे,анзыц
1156,vor::PRP,के आगे,анзыцын
1157,vor::PRP,के सामने,анзыц
1158,vor::PRP,के सामने,анзыцын
1159,hinter::PRP,के पीछे,шайылан
1160,hinter::PRP,के पीछे,шайылный
1161,unter::PRP,के तले,лӹвӓкӹ
1162,unter::PRP,के नीचे,лӹвӓкӹ
1163,durch::PRP,के पार,вашт
1164,neben::PRP,के पास,сага
1165,neben::PRP,की बग़ल में,сага
1166,zwischen::PRP,के बीच,лош
1167,zwischen::PRP,के बीच,лошкы
1168,wegen::PRP,के कारण,мычыц
1169,wegen::PRP,की वजह से,мычыц
1170,dies::PRN,यह,тидӹ
1171,dies::PRN,यह,ти
1172,das::PRN,वह,тидӹ
1173,das::PRN,वह,ти
1174,alles::PRN,सब,цилӓ
1175,alles::PRN,सब कुछ,цилӓ
1176,ich::PRN,मैं,мый
1177,du::PRN,तू,тӹнь
1178,er::PRN,यह,тӹдӹ
1179,wir::PRN,हम,мӓ
1180,ihr::PRN,तुम,вӓ
1181,sie::PRN,ये,нӹнӹ
1182,was::FPRN,क्या,ма
1183,wer::FPRN,कौन,кӱ
1184,wo::FADV,किधर,кышан
1185,wo::FADV,किधर,кыштакен
1186,wohin::FADV,किधर,кышкы
1187,wie::FADV,कैसे,кыце
1188,warum::FADV,क्यों,малын
1189,wieviel::FNUM,कितना,кынар
1190,wieviel::FNUM,कितना,кынары
1191,wieviel::FNUM,कितना,кынаркы
1192,eins::NUM,एक,иктӹ
1193,eins::NUM,एक,иктӹт
1194,zwei::NUM,दो,кок
1195,zwei::NUM,दो,кокты
1196,drei::NUM,तीन,кым
1197,drei::NUM,तीन,кымыт
1198,vier::NUM,चार,нӹл
1199,fünf::NUM,पाँच,вӹц
1200,sechs::NUM,छह,куд
1201,sechs::NUM,छह,кудытмозн
1202,sieben::NUM,सात,шӹм
1203,sieben::NUM,सात,шӹмӹт
1204,acht::NUM,आठ,кӓндӓкш
1205,acht::NUM,आठ,кӓндӓкшӹ
1206,neun::NUM,नौ,ӹндекшшӱдӹ
1207,zehn::NUM,दस,лу
1208,elf::NUM,ग्यारह,луатик
1209,elf::NUM,ग्यारह,луатиктӹ
1210,zwölf::NUM,बारह,луаткок
1211,zwölf::NUM,बारह,луаткокты
1212,zwanzig::NUM,बीस,коклы
1213,dreißig::NUM,तीस,кымлы
1214,vierzig::NUM,चालीस,нӹллӹ
1215,fünfzig::NUM,पचास,вӹцлӹ
1216,sechzig::NUM,साठ,кудлу
1217,siebzig::NUM,सत्तर,шӹмлу
1218,achtzig::NUM,अस्सी,кӓндӓкшлу
1219,neunzig::NUM,नव्वे,ӹндекшлу
1220,hundert::NUM,सौ,шӱдӹ
1221,tausend::NUM,हज़ार,тӹжем
1222,und::CNJ,और,дöн
1223,oder::CNJ,या,льывы
1224,stehen::V,खड़ा होना,шалшаг
1225,sitzen::V,बैठना,шӹнзӓш
1226,liegen::V,लेटना,киӓш
1227,hängen::V,लटकना,кечӓш
1228,werden::V,बनना,шагалаш
1229,passieren::V,होना,ӹштӓ́лтӓш
1230,beginnen::V,आरंभ होना,тӹнгӓлӓлтӓш
1231,beginnen::V,प्रारंभ होना,тӹнгӓлӓлтӓш
1232,enden::V,अंत होना,пӹтӓш
1233,enden::V,ख़तम होना,пӹтӓш
1234,wechseln::V,बदलना,весемӓш
1235,wechseln::V,बदलना,весемӓлтӓш
1236,aufgehen[Sonne]::V,चढ़ना,авараш
1237,aufgehen[Sonne]::V,उदित होना,авараш
1238,untergehen[Sonne]::V,अस्त हो जाना,шӹ́нзӓш
1239,scheinen[Sonne]::V,रोशनी देना,сотемдӓрӓш
1240,donnern::V,गरजना,хӹдӹртӓш
1241,wehen::V,चलना,ӹфӹлӓш
1242,strömen::V,बहना,йогащ
1243,strömen::V,प्रवाहित होना,йогащ
1244,fließen::V,बहना,йогащ
1245,fließen::V,प्रवाहित होना,йогащ
1246,sich drehen::V,घूमना,пöрдӓш
1247,schwanken::V,हिलना,лыпшалташ
1248,schwingen::V,हिलना,кӓчӓйӓш
1249,fallen::V,गिरना,кенвазаш
1250,fallen::V,गिरना,шынгалташ
1251,brennen::V,जलना,йылаш
1252,rauchen::V,धुआँ उड़ाना,шыпшаш
1253,regnen::V,बरसना,юраш
1254,gefrieren::V,जमना,гӓш
1255,gefrieren::V,जमना,кӹлмаш
1256,tauen::V,गलना,шылаш
1257,tauen::V,पिघलना,шылаш
1258,schmelzen::V,गलना,шӹрӓнӓш
1259,schmelzen::V,पिघलना,шӹрӓнӓш
1260,trocknen::V,सूखना,кошкаш
1261,sieden::V,उबलना,шолаш
1262,faulen::V,गलना,шӱӓш
1263,faulen::V,सड़ना,шӱӓш
1264,verfaulen::V,गलना,йӓнгӓрӓлтӓш
1265,verfaulen::V,सड़ना,йӓнгӓрӓлтӓш
1266,reißen::V,फटना,кышкедӓлтӓш
1267,versinken::V,डूबना,ва́лаш
1268,vergehen::V,बीतना,эртӓш
1269,vergehen::V,गुज़रना,эртӓш
1270,erscheinen::V,दिखाई देना,каяш
1271,verschwinden::V,ग़ायब होना,ямаш
1272,sinken::V,घटना,пычаш
1273,sinken::V,उतरना,пычаш
1274,abnehmen::V,घटना,чӹдемӓш
1275,abnehmen::V,घटना,кöтӹргӓш
1276,zunehmen::V,बढ़ना,когоэмӓш
1277,steigen::V,बढ़ना,лӱлта́лташ
1278,wachsen::V,उगना,кушкаш
1279,glänzen::V,चमकना,йӹлгӹжӓш
1280,funkeln::V,जगमगाना,валгалташ
1281,funkeln::V,टिमटिमाना,валгалташ
1282,lärmen::V,शोर मचाना,юкланаш
1283,läuten::V,बजना,цоргаш
1284,klingeln::V,बजना,цоргаш
1285,klirren::V,झनझनाना,цонгырталгаш
1286,brausen::V,साँय-साँय करना,ышдымыла́наш
1287,rauschen::V,सरसराना,шу́жгаш
1288,klingen::V,बजना,йо́нгаш
1289,bellen::V,भौंकना,опташ
1290,heulen::V,गुर्राना,урмыжаш
1291,blasen::V,फूँकना,ӹфӹлӓш
1292,pfeifen::V,सीटी देना,ши́шкаш
1293,schreien::V,चिल्लाना,уташ
1294,schreien::V,चिल्लाना,саслаш
1295,schreien::V,चिल्लाना,варгынзаш
1296,stöhnen::V,कराहना,ӹнгӹрӓш
1297,stöhnen::V,आहें भरना,ӹнгӹрӓш
1298,zittern::V,काँपना,цӹтӹрӓш
1299,leben::V,जीना,ӹлӓш
1300,geboren werden::V,पैदा होना,шачаш
1301,atmen::V,साँस लेना,шӱлӓш
1302,trinken::V,पीना,йӱӓш
1303,essen::V,खाना,качкаш
1304,schlucken::V,निगलना,нелӓш
1305,müde werden::V,थकना,янгылаш
1306,müde werden::V,उकताना,янгылаш
1307,einschlafen::V,सो जाना,амален кеӓш
1308,schlafen::V,सोना,амалаш
1309,aufwachen::V,जागना,понгыжалташ
1310,aufstehen::V,उठना,кӹньӹл шагалаш
1311,sich erholen::V,सुस्ताना,кӓнаш
1312,sich erholen::V,आराम करना,кӓнаш
1313,krank werden::V,बीमार पड़ना,церлӓнен вазаш
1314,krank sein::V,बीमार होना,церлӓнӓш
1315,krank sein::V,बीमार होना,ясланаш
1316,krank sein::V,बीमार होना,ясыланаш
1317,schmerzen::V,दुखना,каршташ
1318,schmerzen::V,दर्द करना,каршташ
1319,husten::V,खाँसना,кахыраш
1320,genesen::V,ठीक हो जाना,паремӓш
1321,genesen::V,ठीक हो जाना,тöрлӓнӓш
1322,genesen::V,स्वस्थ हो जाना,паремӓш
1323,genesen::V,स्वस्थ हो जाना,тöрлӓнӓш
1324,sterben::V,मरना,вазын колаш
1325,umkommen::V,मरना,пӹтӓш
1326,sich bewegen::V,चलना,кашташ
1327,sich bewegen::V,हिलना,кашташ
1328,sich rühren::V,हिलना,тӓрвӓнӓш
1329,sich erheben::V,उठना,кӹньӹлӓш
1330,sich setzen::V,बैठना,шӹнзӓш
1331,hinfallen::V,गिरना,кенвазаш
1332,hinfallen::V,गिरना,шынгалташ
1333,laufen::V,चलना,кашташ
1334,schreiten::V,क़दम जाना,ашкедӓш
1335,spazierengehen::V,सैर करना,мадын кашташ
1336,eilen::V,तेज़ी से जाना,вӓшкӓш
1337,eilen::V,शीघ्रता से चलना,вӓшкӓш
1338,sich beeilen::V,जल्दी करना,вӓшкӓш
1339,sich beeilen::V,जल्दी करना,талашаш
1340,sich beeilen::V,शीघ्रता करना,вӓшкӓш
1341,sich beeilen::V,शीघ्रता करना,талашаш
1342,sausen::V,बड़ी तेज़ी से चलना,хойхаланаш
1343,sausen::V,बड़ी तेज़ी से चलना,хояш
1344,rennen::V,भागना,кыргыжаш
1345,rennen::V,दौड़ना,кыргыжаш
1346,springen::V,उछलना,тӹршештӓш
1347,klettern::V,चढ़ना,ку́заш
1348,schaukeln::V,झूलना,лыпшалташ
1349,kriechen::V,रेंगना,авалянаш
1350,kriechen::V,रेंगना,ньыжиклӓш
1351,schwimmen::V,तैरना,илӓш
1352,tauchen::V,डूबना,цымаш
1353,rudern::V,खेना,шуалташ
1354,rudern::V,चप्पू चलाना,шуалташ
1355,fahren::V,चलना,кеӓш
1356,fahren::V,यात्रा करना,кеӓш
1357,fliegen::V,उड़ना,чонгештӓш
1358,gehen::V,जाना,кеӓш
1359,weggehen::V,चला जाना,кеӓш
1360,weggehen::V,बाहर जाना,кеӓш
1361,abfahren::V,छूटना,кеӓш
