,Concept_ID,mrj,ja
768,noch::ADV,мол,まだ
769,noch::ADV,моло,まだ
770,nur::ADV,веле,～だけ
771,schon::ADV,уже,もう
772,schon::ADV,ӹнде,もう
773,wieder::ADV,уэш,再び
774,vergebens::ADV,зря,無駄に
775,vergebens::ADV,ӹзрӓ,無駄に
776,vergebens::ADV,ӹзӹрӓ,無駄に
777,vor::PRP,анзыц,前に
778,vor::PRP,анзыцын,前に
779,hinter::PRP,шайылан,後ろに
780,hinter::PRP,шайылный,後ろに
781,unter::PRP,лӹвӓкӹ,下に
782,durch::PRP,вашт,通して
783,neben::PRP,сага,横に
784,zwischen::PRP,лош,間に
785,zwischen::PRP,лошкы,間に
786,wegen::PRP,мычыц,為に
787,wegen::PRP,мычыц,せいで
788,dies::PRN,тидӹ,これ
789,dies::PRN,ти,これ
790,das::PRN,тидӹ,それ
791,das::PRN,ти,それ
792,alles::PRN,цилӓ,全部
793,ich::PRN,мый,私
794,du::PRN,тӹнь,あなた
795,er::PRN,тӹдӹ,彼
796,wir::PRN,мӓ,私達
797,ihr::PRN,вӓ,あなた達
798,sie::PRN,нӹнӹ,彼ら
799,was::FPRN,ма,何
800,wer::FPRN,кӱ,誰
801,wer::FPRN,кӱ,どなた
802,wo::FADV,кышан,どこ
803,wo::FADV,кышан,どこに
804,wo::FADV,кыштакен,どこ
805,wo::FADV,кыштакен,どこに
806,wohin::FADV,кышкы,どこへ
807,wie::FADV,кыце,どう
808,warum::FADV,малын,何故
809,warum::FADV,малын,どうして
810,wieviel::FNUM,кынар,どのくらい
811,wieviel::FNUM,кынары,どのくらい
812,wieviel::FNUM,кынаркы,どのくらい
813,eins::NUM,иктӹ,一
814,eins::NUM,иктӹт,一
815,zwei::NUM,кок,二
816,zwei::NUM,кок,二つ
817,zwei::NUM,кокты,二
818,zwei::NUM,кокты,二つ
819,drei::NUM,кым,三
820,drei::NUM,кым,三つ
821,drei::NUM,кымыт,三
822,drei::NUM,кымыт,三つ
823,vier::NUM,нӹл,四
824,vier::NUM,нӹл,四つ
825,fünf::NUM,вӹц,五
826,fünf::NUM,вӹц,五つ
827,sechs::NUM,куд,六
828,sechs::NUM,куд,六つ
829,sechs::NUM,кудытмозн,六
830,sechs::NUM,кудытмозн,六つ
831,sieben::NUM,шӹм,七
832,sieben::NUM,шӹм,七つ
833,sieben::NUM,шӹмӹт,七
834,sieben::NUM,шӹмӹт,七つ
835,acht::NUM,кӓндӓкш,八
836,acht::NUM,кӓндӓкш,八つ
837,acht::NUM,кӓндӓкшӹ,八
838,acht::NUM,кӓндӓкшӹ,八つ
839,neun::NUM,ӹндекшшӱдӹ,九
840,neun::NUM,ӹндекшшӱдӹ,九つ
841,zehn::NUM,лу,十
842,elf::NUM,луатик,十一
843,elf::NUM,луатиктӹ,十一
844,zwölf::NUM,луаткок,十二
845,zwölf::NUM,луаткокты,十二
846,zwanzig::NUM,коклы,二十
847,dreißig::NUM,кымлы,三十
848,vierzig::NUM,нӹллӹ,四十
849,fünfzig::NUM,вӹцлӹ,五十
850,sechzig::NUM,кудлу,六十
851,siebzig::NUM,шӹмлу,七十
852,achtzig::NUM,кӓндӓкшлу,八十
853,neunzig::NUM,ӹндекшлу,九十
854,hundert::NUM,шӱдӹ,百
855,tausend::NUM,тӹжем,千
856,und::CNJ,дöн,-と
857,und::CNJ,дöн,そして
858,oder::CNJ,льывы,或いは
859,stehen::V,шалшаг,立っている
860,sitzen::V,шӹнзӓш,座っている
861,liegen::V,киӓш,横になっている
862,hängen::V,кечӓш,掛かっている
863,werden::V,шагалаш,なる
864,passieren::V,ӹштӓ́лтӓш,起こる
865,beginnen::V,тӹнгӓлӓлтӓш,始まる
866,enden::V,пӹтӓш,終わる
867,wechseln::V,весемӓш,変わる
868,wechseln::V,весемӓлтӓш,変わる
869,aufgehen[Sonne]::V,авараш,出る
870,untergehen[Sonne]::V,шӹ́нзӓш,沈む
871,scheinen[Sonne]::V,сотемдӓрӓш,輝く
872,donnern::V,хӹдӹртӓш,雷が鳴る
873,wehen::V,ӹфӹлӓш,吹く
874,strömen::V,йогащ,流れる
875,fließen::V,йогащ,流れる
876,sich drehen::V,пöрдӓш,回転する
877,schwanken::V,лыпшалташ,揺れる
878,schwingen::V,кӓчӓйӓш,振動する
879,fallen::V,кенвазаш,落ちる
880,fallen::V,шынгалташ,落ちる
881,brennen::V,йылаш,燃える
882,rauchen::V,шыпшаш,煙を出す
883,regnen::V,юраш,雨が降る
884,gefrieren::V,гӓш,凍る
885,gefrieren::V,кӹлмаш,凍る
886,tauen::V,шылаш,溶ける
887,schmelzen::V,шӹрӓнӓш,溶ける
888,trocknen::V,кошкаш,乾く
889,sieden::V,шолаш,沸く
890,faulen::V,шӱӓш,腐る
891,verfaulen::V,йӓнгӓрӓлтӓш,朽ちる
892,reißen::V,кышкедӓлтӓш,切れる
893,versinken::V,ва́лаш,沈む
894,vergehen::V,эртӓш,経つ
895,erscheinen::V,каяш,現れる
896,verschwinden::V,ямаш,消える
897,sinken::V,пычаш,下がる
898,abnehmen::V,чӹдемӓш,減る
899,abnehmen::V,кöтӹргӓш,減る
900,zunehmen::V,когоэмӓш,増える
901,steigen::V,лӱлта́лташ,上がる
902,wachsen::V,кушкаш,伸びる
903,glänzen::V,йӹлгӹжӓш,輝く
904,funkeln::V,валгалташ,ぴかぴか光る
905,lärmen::V,юкланаш,騒ぐ
906,läuten::V,цоргаш,鳴る
907,klingeln::V,цоргаш,鳴る
908,klirren::V,цонгырталгаш,がらんがらんと鳴る
909,brausen::V,ышдымыла́наш,逆巻く
910,rauschen::V,шу́жгаш,戦ぐ
911,klingen::V,йо́нгаш,鳴る
912,bellen::V,опташ,吠える
913,heulen::V,урмыжаш,きゃんきゃん鳴く
914,blasen::V,ӹфӹлӓш,吹く
915,pfeifen::V,ши́шкаш,口笛を吹く
916,schreien::V,уташ,叫ぶ
917,schreien::V,саслаш,叫ぶ
918,schreien::V,варгынзаш,叫ぶ
919,stöhnen::V,ӹнгӹрӓш,うめく
920,zittern::V,цӹтӹрӓш,震える
921,leben::V,ӹлӓш,生きている
922,geboren werden::V,шачаш,生まれる
923,atmen::V,шӱлӓш,呼吸する
924,trinken::V,йӱӓш,飲む
925,essen::V,качкаш,食べる
926,schlucken::V,нелӓш,飲み込む
927,müde werden::V,янгылаш,眠くなる
928,einschlafen::V,амален кеӓш,寝付く
929,schlafen::V,амалаш,眠る
930,aufwachen::V,понгыжалташ,目が覚める
931,aufstehen::V,кӹньӹл шагалаш,起きる
932,sich erholen::V,кӓнаш,休養する
933,krank werden::V,церлӓнен вазаш,病気になる
934,krank sein::V,церлӓнӓш,病気である
935,krank sein::V,ясланаш,病気である
936,krank sein::V,ясыланаш,病気である
937,schmerzen::V,каршташ,痛む
938,husten::V,кахыраш,咳をする
939,genesen::V,паремӓш,元気になる
940,genesen::V,тöрлӓнӓш,元気になる
941,sterben::V,вазын колаш,死ぬ
942,sterben::V,вазын колаш,亡くなる
943,umkommen::V,пӹтӓш,死亡する
944,sich bewegen::V,кашташ,移動する
945,sich rühren::V,тӓрвӓнӓш,動く
946,sich erheben::V,кӹньӹлӓш,立ち上がる
947,sich setzen::V,шӹнзӓш,座る
948,hinfallen::V,кенвазаш,転ぶ
949,hinfallen::V,шынгалташ,転ぶ
950,laufen::V,кашташ,歩く
951,schreiten::V,ашкедӓш,跨ぐ
952,spazierengehen::V,мадын кашташ,散歩する
953,eilen::V,вӓшкӓш,急ぐ
954,sich beeilen::V,вӓшкӓш,焦る
955,sich beeilen::V,талашаш,焦る
956,sausen::V,хойхаланаш,疾駆する
957,sausen::V,хояш,疾駆する
958,rennen::V,кыргыжаш,走る
959,springen::V,тӹршештӓш,跳ぶ
960,klettern::V,ку́заш,よじ登る
961,schaukeln::V,лыпшалташ,ぶらんこに乗る
962,kriechen::V,авалянаш,這う
963,kriechen::V,ньыжиклӓш,這う
964,schwimmen::V,илӓш,泳ぐ
965,tauchen::V,цымаш,潜る
966,rudern::V,шуалташ,漕ぐ
967,fahren::V,кеӓш,行く
968,fahren::V,кеӓш,乗車する
969,fliegen::V,чонгештӓш,飛ぶ
970,gehen::V,кеӓш,行く
971,weggehen::V,кеӓш,立ち去る
972,abfahren::V,кеӓш,出発する
973,anhalten::V,цӓрнӓш,止まる
974,hineingehen::V,пыраш,入る
975,eintreten::V,пыраш,中に入る
976,kommen::V,толаш,来る
977,ankommen::V,шоаш,着く
978,ankommen::V,шоаш,到着する
979,zurückkommen::V,пöртӹлӓш,帰る
980,bleiben::V,кодаш,留まる
981,warten::V,вычаш,待つ
982,erwarten::V,вычаш,期待する
983,suchen::V,кӹчӓлӓш,探る
984,finden::V,моаш,見つける
985,versuchen::V,путаяш,試す
986,versuchen::V,цацаш,試す
987,vorbereiten::V,поспейӹктӓш,準備する
988,lieben::V,яраташ,愛する
989,mögen::V,яраташ,好きである
990,lachen::V,ваштылаш,笑う
991,rühren::V,тӓрвӓтӓш,感情を動かす
992,weinen::V,мӓгӹрӓш,泣く
993,schimpfen::V,свырседӓлӓш,叱る
994,sich ärgern::V,шӹдешкӓш,怒る
995,sich ärgern::V,шӹдешкӓш,腹を立てる
996,sich fürchten::V,лӱдӓш,怖がる
997,fürchten::V,лӱдӓш,恐れる
998,fliehen::V,кыргыжаш,逃げる
999,flüchten::V,кыргыж шӹлӓш,逃亡する
1000,sehen::V,ужаш,見る
1001,anschauen::V,анжалаш,眺める
1002,ansehen::V,анжаш,見る
1003,hören::V,колаш,聞く
1004,zuhören::V,колышташ,聴く
1005,probieren::V,тотештӓш,食べてみる
1006,probieren::V,подыл анжаш,食べてみる
1007,riechen::V,ӱпшӹнзӓш,気取る
1008,fühlen::V,шижӓш,感じる
1009,scheinen::V,каяш,ように見える
1010,zu sehen sein::V,каяш,見える
1011,vernehmen::V,колын колташ,承る
1012,frieren::V,кӹлмаш,寒気がする
1013,frieren::V,тӹнгӹргӓш,寒気がする
1014,tun::V,ӹштӓш,する
1015,können::V,кердӓш,出来る
1016,wollen::V,жалаяш,-たい
1017,anfangen::V,тӹнгӓлӓш,始める
1018,beenden::V,пӹтӓрӓш,終える
1019,aufhören::V,цӓрнӓш,止める
1020,gelingen::V,цӓш лиӓш,成功する
1021,geraten::V,лиӓш,当たる
1022,öffnen::V,пачаш,開く
1023,öffnen::V,пачаш,開ける
1024,schließen::V,чӱчӓш,閉める
1025,stellen::V,шӹндӓш,置く
1026,stellen::V,шӹндӓш,据える
1027,setzen::V,шӹндӓш,座らせる
1028,legen::V,опташ,置く
1029,legen::V,пиштӓш,置く
1030,berühren::V,тӹкӓлӓш,触る
1031,berühren::V,тӹкӓлӓш,触れる
1032,verbinden::V,пидӓш,結びつける
1033,bedecken::V,леведӓш,覆う
1034,aufhängen::V,сӓкӓш,掛ける
1035,anzünden::V,чӱктӓш,燃やす
1036,anzünden::V,чӱктӓш,火をつける
1037,aufheben::V,кузыкташ,拾う
1038,zurücklassen::V,кодаш,残す
1039,verlieren::V,ямдаш,無くす
1040,fallen lassen::V,кенвацтараш,落とす
1041,machen::V,ӹштӓш,作る
1042,herstellen::V,йӓмдӹлӓш,製造する
1043,bauen::V,ӹштӓш,建設する
1044,reparieren::V,чиняш,直す
1045,reparieren::V,чиняш,修理する
1046,reparieren::V,алалаш,直す
1047,reparieren::V,алалаш,修理する
1048,verbessern::V,яжоэмден шӹндӓш,改良する
1049,ändern::V,вашталташ,変える
1050,graben::V,капаяш,掘る
1051,beugen::V,лывырташ,折る
1052,beugen::V,каклярташ,折る
1053,biegen::V,лывырташ,曲げる
1054,drehen::V,сӓрӓш,回す
1055,drehen::V,сӓрӹкӓлӓш,回す
1056,wenden::V,сӓрӓлӓш,裏返す
1057,umdrehen::V,сӓрӓлӓш,裏返す
1058,heben::V,лӱктӓш,挙げる
1059,hochheben::V,кузыкташ,持ち上げる
1060,ergreifen::V,хватяш,取り上げる
1061,halten::V,кычаш,持つ
1062,drücken::V,темдӓш,押す
1063,schieben::V,шӹкӓш,ずらす
1064,kratzen::V,нӹжӓш,引っ掻く
1065,lecken::V,нылаш,なめる
1066,beißen::V,пыралаш,噛む
1067,abreißen::V,кӹрӓш,剝ぎ取る
1068,abreißen::V,кышкед нӓлӓш,剝ぎ取る
1069,abschneiden::V,шулаш,切り取る
1070,abschneiden::V,лаштыклаш,切り取る
1071,binden::V,пидӓш,縛る
1072,stecken::V,шыралаш,差し込む
1073,brechen::V,тодылаш,破る
1074,brechen::V,пыдырташ,破る
1075,klopfen::V,рушткаш,とんとん叩く
1076,hauen::V,шелӹштӓш,叩く
1077,kleben::V,клейӓш,貼る
1078,kleben::V,клейӓш,くっ付ける
1079,reiben::V,нӹжӓш,擦る
1080,streichen::V,шӹрӓш,塗る
1081,schleifen::V,шымаш,研ぐ
1082,schneiden::V,пӹчкӓш,切る
1083,rütteln::V,мыльгыкташ,揺さぶる
1084,schütteln::V,цӹтӹртӓш,振る
1085,schütteln::V,цӹтӹртӓш,揺さぶる
1086,schütteln::V,мыльгыкташ,振る
1087,schütteln::V,мыльгыкташ,揺さぶる
1088,schwenken::V,машыяш,振る
1089,schütten::V,опталаш,注ぐ
1090,füllen::V,темӓш,いっぱいにする
1091,einwickeln::V,пӹтӹрӓ́лӓш,包む
1092,tragen::V,намалаш,運ぶ
1093,schleppen::V,шӹдӹрӓш,引きずる
1094,ziehen::V,шыпшаш,引く
1095,aufbewahren::V,перегӓш,預かる
1096,werfen::V,кӹшкӓш,投げる
1097,fangen::V,кычаш,受ける
1098,packen::V,хватяш,掴む
1099,verstecken::V,шӹлтӓш,隠す
1100,teilen::V,пайылаш,分ける
1101,schicken::V,колташ,送る
1102,bringen::V,кандаш,持って行く
1103,bekommen::V,лыкташ,得る
1104,erhalten::V,получаяш,受ける
1105,nehmen::V,налаш,取る
1106,wählen::V,айыраш,選ぶ
1107,auswählen::V,айыраш,選ぶ
1108,bewahren::V,перегӓш,保存する
1109,behindern::V,мешӓйӓш,妨害する
1110,verderben::V,портяш,台無しにする
1111,beschädigen::V,шушырташ,損傷する
1112,zerbrechen::V,пыдырташ,割る
1113,zerreißen::V,кӹрӓш,引き裂く
1114,zerstören::V,шӓлӓтӓш,破壊する
1115,verbrennen::V,йылаташ,焼く
1116,verbrennen::V,йылалташ,焼く
1117,geben::V,пуаш,上げる
1118,reichen::V,пуаш,渡す
1119,schenken::V,подараш,贈る
1120,versprechen::V,сöрӓш,約束する
1121,wünschen::V,жалаяш,望む
1122,loben::V,хваляш,褒める
1123,küssen::V,шышшалаш,キスする
1124,wiegen::V,лӱнгӓлтӓш,揺する
1125,zudecken::V,пиштӓш,覆う
1126,wecken::V,понгыжалтараш,起こす
1127,zeigen::V,анжыкташ,見せる
1128,führen::V,видӓш,案内する
1129,lehren::V,тымдаш,教える
1130,unterrichten::V,тымдаш,通知する
1131,aufziehen::V,кушташ,育てる
1132,leiten::V,видӓш,導く
1133,leiten::V,вуйлаташ,導く
1134,leiten::V,вуйлалташ,導く
1135,antreiben::V,талаштараш,励ます
1136,lassen::V,-ыкт,～させる
1137,einladen::V,ӱжӓш,誘う
1138,einladen::V,ӱжӓш,招待する
1139,vereinigen::V,иктештӓш,一つにする
1140,besuchen::V,толаш,訪ねる
1141,treffen::V,вӓшлиӓш,出会う
1142,treffen::V,вӓшлиӓлтӓш,出会う
1143,sich versammeln::V,цымыргаш,集まる
1144,spielen::V,мадаш,遊ぶ
1145,singen::V,мыраш,歌う
1146,tanzen::V,кушташ,踊る
1147,sich trennen::V,айырлаш,別れる
1148,verlassen::V,шуаш,別れる
1149,retten::V,ытараш,救う
1150,retten::V,ытараш,助ける
1151,bewachen::V,оролаш,見張る
1152,bewachen::V,оролаш,軽微する
1153,schützen::V,перегӓш,保護する
1154,verteidigen::V,перегӓш,守る
1155,sich schlagen::V,шидӓлӓш,殴る
1156,sich schlagen::V,шиэдӓлӓш,殴る
1157,schießen::V,лӱӓш,撃つ
1158,siegen::V,сӹнгӓш,勝つ
1159,ärgern::V,шӹдештӓрӓш,怒らせる
1160,schlagen::V,пӓрен колташ,殴る
1161,schlagen::V,хӹрӹктен колташ,殴る
1162,treten::V,чымаш,蹴る
1163,stechen::V,пышкылаш,突く
1164,stoßen::V,шыркедӓш,突く
1165,stehlen::V,шолышт толаш,盗る
1166,stören::V,ӓрештӹлӓш,構う
1167,belästigen::V,кӓньӹсӹрлӓндӓрӓш,邪魔する
1168,belästigen::V,шытырланыкташ,邪魔する
1169,verbergen::V,шӹлтӓш,隠す
1170,täuschen::V,алталаш,だます
1171,täuschen::V,аталаш,だます
1172,betrügen::V,мошеньӹчӓйӓш,だます
1173,töten::V,пуштын шуаш,殺す
1174,wohnen::V,ӹлӓш,住む
1175,arbeiten::V,пӓшӓлӓш,働く
1176,arbeiten::V,ровотаяш,働く
1177,sammeln::V,погаш,集める
1178,sammeln::V,погаш,収集する
1179,pflücken::V,кӹрӓш,摘む
1180,jagen::V,охотничӓйӓш,狩りをする
1181,fischen::V,кол кычаш,釣る
1182,fassen::V,кычаш,捕る
1183,hüten::V,кӹтӓш,放牧する
1184,treiben::V,шуруяш,追う
1185,anbinden::V,ялшташ,繋ぐ
1186,anbinden::V,ялышташ,繋ぐ
1187,füttern::V,пукшаш,餌をやる
1188,melken::V,шыпшылаш,搾乳する
1189,hacken::V,роаш,刻む
1190,gießen::V,шӓвӓш,水をやる
1191,reifen::V,кӱӓш,熟す
1192,reifen::V,поспейӓш,熟す
1193,zubereiten::V,йӓмдӹлӓш,調理する
1194,kochen::V,шолташ,煮る
1195,backen::V,кӱктӓш,焼く
1196,braten::V,жӓрӓш,焼く
1197,braten::V,жӓрӓш,炒める
1198,umrühren::V,намалаш,混ぜる
1199,stricken::V,пидӓш,編む
1200,nähen::V,ыргаш,縫う
1201,färben::V,пидӓш,染める
1202,reinigen::V,чиӓлтӓш,掃除する
1203,waschen::V,мышкаш,洗う
1204,waschen::V,мышкаш,洗濯する
1205,abwischen::V,ӹштӓш,拭く
1206,spülen::V,шӱӓлтӓш,洗う
1207,spülen::V,шӱӓлтӓш,すすぐ
1208,fegen::V,ӹштӓш,掃除する
1209,kehren::V,ӹштӓш,掃く
1210,baden::V,нӱштӹлӓш,入浴する
1211,sich waschen::V,мышкылташ,洗う
1212,ausziehen::V,кыдашаш,脱ぐ
1213,anziehen::V,чиӓш,着る
1214,sich anziehen::V,чиӓш,着る
1215,kämmen::V,шерӓш,梳く
1216,schmücken::V,цеверемдӓш,飾る
1217,sagen::V,манаш,言う
1218,sagen::V,келесӓш,言う
1219,sprechen::V,манаш,話す
1220,reden::V,шайышташ,話す
1221,sich unterhalten::V,хытыраш,話をする
1222,sich unterhalten::V,хытыргаш,話をする
1223,fragen::V,ядаш,聞く
1224,bitten::V,ядаш,頼む
1225,bitten::V,ядаш,お願いする
1226,erzählen::V,келесӓш,物語る
1227,mitteilen::V,попаш,伝える
1228,mitteilen::V,увертӓш,伝える
1229,mitteilen::V,увертӓрӓш,伝える
1230,nennen::V,лӹмдӓш,名づける
1231,rufen::V,ӱжӓш,呼ぶ
1232,prahlen::V,хайзаш,自慢する
1233,prahlen::V,шаргаланаш,自慢する
1234,übersetzen::V,вашташ,訳す
1235,denken::V,машанаш,考える
1236,glauben::V,ӹнянӓш,信じる
1237,bemerken::V,цаклаш,気が付く
1238,erkennen::V,пӓлӓш,認識する
1239,begreifen::V,ынгылаш,分かる
1240,verstehen::V,ынгылаш,聞き取る
1241,lernen::V,тыменяш,学ぶ
1242,lernen::V,тыменяш,勉強する
1243,wissen::V,пӓлӓш,知っている
1244,sich erinnern an::V,ышештӓрӓш,思い出す
1245,vergessen::V,монден кодаш,忘れる
1246,messen::V,висӓш,計る
1247,messen::V,висӓш,測定する
1248,zählen::V,шотаяш,数える
1249,rechnen::V,шотаяш,計算する
1250,lesen::V,лыдаш,読む
1251,malen::V,рисуяш,描く
1252,zeichnen::V,ыдырка́лаш,写生する
1253,schreiben::V,вазаш,書く
1254,besitzen::V,кы́чаш,所持する
1255,kaufen::V,нӓлӓш,買う
1256,verkaufen::V,выжалаш,売る
1257,bezahlen::V,тӱлӓш,払う
1258,zahlen::V,тӱлӓш,支払う
1259,beherrschen::V,кы́чаш,支配する
1260,ertragen::V,цӹтӓш,耐える
1261,Linie::N,,線
1262,Strich::N,,線
1263,jetzt::ADV,,今
1264,hinzufügen::V,,加える
