,Concept_ID,hi,fr
782,Buch::N,किताब,livre
783,Buch::N,पुस्तक,livre
784,Buchstabe::N,अक्षर,lettre
785,Buchstabe::N,अक्षर,caractère
786,Zeitung::N,अख़बार,journal
787,Zeitung::N,समाचार-पत्र,journal
788,Leben::N,जीवन,vie
789,Leben::N,ज़िंदगी,vie
790,Tod::N,मौत,mort
791,Tod::N,मृत्यु,mort
792,Grab::N,क़ब्र,tombe
793,Kirche::N,चर्च,église
794,Kirche::N,गिरजा,église
795,Sünde::N,पाप,péché
796,Sünde::N,गुनाह,péché
797,Gott::N,देव,dieu
798,Gott::N,ईश्वर,dieu
799,Arbeiter::N,मज़दूर,ouvrier
800,Arbeiter::N,मज़दूर,travailleur
801,Chef::N,अध्यक्ष,chef
802,Chef::N,अध्यक्ष,patron
803,Meister::N,शिल्पज्ञ,maître
804,Arzt::N,वैद्य,médecin
805,Arzt::N,डॉक्टर,médecin
806,Arzt::N,चिकित्सक,médecin
807,Lehrer::N,शिक्षक,professeur
808,Lehrer::N,शिक्षक,instituteur
809,Lehrer::N,अध्यापक,professeur
810,Lehrer::N,अध्यापक,instituteur
811,Geld::N,धन,argent
812,Geld::N,पैसा,argent
813,Geschäft::N,सौदा,affaire
814,Geschäft::N,सौदा,commerce
815,Geschäft::N,व्यापार,affaire
816,Geschäft::N,व्यापार,commerce
817,Laden::N,दुकान,magasin
818,Laden::N,दुकान,boutique
819,Preis::N,दाम,prix
820,Preis::N,मूल्य,prix
821,Ware::N,माल,marchandise
822,Ware::N,पण्य,marchandise
823,Nutzen::N,लाभ,profit
824,Nutzen::N,फ़ायदा,profit
825,Reichtum::N,धन,richesse
826,Reichtum::N,दौलत,richesse
827,Welt::N,विश्व,monde
828,Welt::N,दुनिया,monde
829,Land::N,देश,pays
830,Land::N,मुल्क,pays
831,Staat::N,राज्य,État
832,Staat::N,राष्ट्र,État
833,König::N,राजा,roi
834,König::N,बादशाह,roi
835,Macht::N,शासन,pouvoir
836,Macht::N,शासन,puissance
837,Macht::N,सत्ता,pouvoir
838,Macht::N,सत्ता,puissance
839,Grenze::N,सरहद,frontière
840,Krieg::N,जंग,guerre
841,Krieg::N,युद्ध,guerre
842,Feind::N,शत्रु,ennemi
843,Feind::N,दुश्मन,ennemi
844,Gewalt::N,हिंसा,violence
845,Kampf::N,लड़ाई,lutte
846,Kampf::N,लड़ाई,combat
847,Kampf::N,संघर्ष,lutte
848,Kampf::N,संघर्ष,combat
849,Bogen[Waffe]::N,कमान,arc
850,Pfeil::N,बान,flèche
851,Gewehr::N,बंदूक़,fusil
852,Fehler::N,भूल,faute
853,Fehler::N,भूल,erreur
854,Fehler::N,ग़लती,faute
855,Fehler::N,ग़लती,erreur
856,Lüge::N,झूठ,mensonge
857,Lüge::N,असत्य,mensonge
858,Schaden::N,हानि,dégât
859,Schaden::N,हानि,dommage
860,Schaden::N,नुक़सान,dégât
861,Schaden::N,नुक़सान,dommage
862,Unglück::N,मुसीबत,malheur
863,Unglück::N,विपात्ति,malheur
864,Schuld::N,दोष,faute
865,Schuld::N,दोष,culpabilité
866,Schuld::N,क़सूर,faute
867,Schuld::N,क़सूर,culpabilité
868,Alter::N,आयु,âge
869,Alter::N,उम्र,âge
870,Schluss::N,अंत,fin
871,Schluss::N,समाप्ति,fin
872,Zeit::N,काल,temps
873,Zeit::N,वक़्त,temps
874,Tag::N,दिन,jour
875,Tag::N,दिन,journée
876,Tag::N,रोज़,jour
877,Tag::N,रोज़,journée
878,Morgen::N,सुबह,matin
879,Morgen::N,सुबह,matinée
880,Mittag::N,दोपहर,midi
881,Mittag::N,मध्याह्न,midi
882,Abend::N,शाम,soir
883,Abend::N,शाम,soirée
884,Abend::N,संध्या,soir
885,Abend::N,संध्या,soirée
886,Nacht::N,रात,nuit
887,Nacht::N,रात्रि,nuit
888,Woche::N,हफ़्ता,semaine
889,Monat::N,मास,mois
890,Monat::N,महीना,mois
891,Jahr::N,बरस,an
892,Jahr::N,बरस,année
893,Jahr::N,वर्ष,an
894,Jahr::N,वर्ष,année
895,Frühling::N,वसंत,printemps
896,Sommer::N,गरमी,été
897,Sommer::N,ग्रीष्म,été
898,Herbst::N,शरत्,automne
899,Herbst::N,पतझड़,automne
900,Winter::N,जाड़ा,hiver
901,Winter::N,सर्दियाँ,hiver
902,Januar::N,जनवरी,janvier
903,Februar::N,फ़रवरी,février
904,März::N,मार्च,mars
905,April::N,अप्रैल,avril
906,Mai::N,मई,mai
907,Juni::N,जून,juin
908,Juli::N,जुलाई,juillet
909,August::N,अगस्त,août
910,September::N,सितंबर,septembre
911,Oktober::N,अक्तूबर,octobre
912,November::N,नवंबर,novembre
913,Dezember::N,दिसंबर,décembre
914,Montag::N,पीर,lundi
915,Montag::N,सोमवार,lundi
916,Dienstag::N,मंगलवार,mardi
917,Mittwoch::N,बुधवार,mercredi
918,Donnerstag::N,गुरुवार,jeudi
919,Donnerstag::N,बृहस्पतिवार,jeudi
920,Freitag::N,शुक्रवार,vendredi
921,Samstag::N,सनीचर,samedi
922,Samstag::N,शनिवार,samedi
923,Sonntag::N,इतवार,dimanche
924,Sonntag::N,रविवार,dimanche
925,groß::A,बड़ा,grand
926,klein::A,कम,petit
927,klein::A,छोटा,petit
928,lang::A,लंबा,long
929,lang::A,दीर्घ,long
930,kurz::A,लधु,court
931,kurz::A,छोटा,court
932,breit::A,चौड़ा,large
933,schmal::A,तंग,étroit
934,schmal::A,सँकरा,étroit
935,dicht::A,सघन,dense
936,dick[Gegenstand]::A,मोटा,épais
937,dünn::A,महीन,mince
938,dünn::A,बारीक,mince
939,fein::A,कोमल,fin
940,fein::A,कोमल,menu
941,fein::A,सूक्ष्म,fin
942,fein::A,सूक्ष्म,menu
943,fest::A,दृढ़,ferme
944,fest::A,दृढ़,solide
945,fest::A,मज़बूत,ferme
946,fest::A,मज़बूत,solide
947,flach::A,चपटा,plat
948,glatt::A,चौरस,poli
949,glatt::A,चौरस,lisse
950,glatt::A,चिकना,poli
951,glatt::A,चिकना,lisse
952,hart::A,कठोर,dur
953,hart::A,सख़्त,dur
954,weich::A,नरम,mou
955,weich::A,मुलायम,mou
956,rund::A,गोल,rond
957,rund::A,वर्तुल,rond
958,spitz::A,नुकीला,aigu
959,spitz::A,नुकीला,pointu
960,scharf::A,पैना,tranchant
961,stumpf::A,भोथरा,mousse
962,stumpf::A,भोथरा,émoussé
963,schwer::A,भारी,lourd
964,schwer::A,भारी,pesant
965,schwer::A,वज़नी,lourd
966,schwer::A,वज़नी,pesant
967,schön::A,सुंदर,beau
968,heiß::A,उष्ण,chaud
969,heiß::A,उष्ण,très chaud
970,warm::A,गरम,chaud
971,kalt::A,सर्द,froid
972,kühl::A,ठंडा,frais
973,frisch::A,तर,frais
974,frisch::A,ताज़ा,frais
975,feucht::A,नम,humide
976,feucht::A,भीगा,humide
977,nass::A,गीला,mouillé
978,trocken::A,सूखा,sec
979,trocken::A,ख़ुश्क,sec
980,voll::A,भरा,plein
981,voll::A,भरा,rempli
982,voll::A,पूरा,plein
983,voll::A,पूरा,rempli
984,leer::A,ख़ाली,vide
985,offen::A,खुला,ouvert
986,geschlossen::A,बंद,clos
987,geschlossen::A,बंद,fermé
988,sauber::A,साफ़,net
989,sauber::A,साफ़,propre
990,sauber::A,सुथरा,net
991,sauber::A,सुथरा,propre
992,schmutzig::A,गंदा,sale
993,schmutzig::A,गंदा,crasseux
994,roh::A,कच्चा,cru
995,roh::A,कच्चा,brut
996,reif::A,पक्व,mûr
997,reif::A,पक्का,mûr
998,lecker::A,मज़ेदार,délicieux
999,lecker::A,मज़ेदार,appétissant
1000,lecker::A,स्वादिष्ट,délicieux
1001,lecker::A,स्वादिष्ट,appétissant
1002,süß::A,मीठा,doux
1003,bitter::A,कटु,amer
1004,bitter::A,कड़वा,amer
1005,sauer::A,खट्टा,aigre
1006,hell::A,रोशन,clair
1007,dunkel::A,अँधेरा,sombre
1008,schwarz::A,काला,noir
1009,schwarz::A,स्याह,noir
1010,weiß::A,सफ़ेद,blanc
1011,rot::A,लाल,rouge
1012,rot::A,सुर्ख़,rouge
1013,gelb::A,पीला,jaune
1014,gelb::A,ज़र्द,jaune
1015,blau::A,नीला,bleu
1016,blau::A,आसमानी,bleu
1017,grün::A,हरा,vert
1018,grau::A,धूसर,gris
1019,bunt::A,रंगीन,multicolore
1020,bunt::A,बहुरंगा,multicolore
1021,billig::A,सस्ता,bon marché
1022,teuer::A,महँगा,cher
1023,wertvoll::A,क़ीमती,précieux
1024,wertvoll::A,मूल्यवान्,précieux
1025,blind::A,अंधा,aveugle
1026,taub::A,बहरा,sourd
1027,kräftig::A,ताक़तवर,fort
1028,kräftig::A,ताक़तवर,vigoureux
1029,kräftig::A,शक्तिशाली,fort
1030,kräftig::A,शक्तिशाली,vigoureux
1031,stark::A,प्रबल,fort
1032,stark::A,प्रबल,puissant
1033,stark::A,बलवान्,fort
1034,stark::A,बलवान्,puissant
1035,schwach::A,कमज़ोर,faible
1036,fett::A,मोटा,gras
1037,fett::A,मांसल,gras
1038,schlank::A,पतला,svelte
1039,schlank::A,छरहरा,svelte
1040,hübsch::A,सुंदर,joli
1041,hübsch::A,ख़ूबसूरत,joli
1042,böse::A,पापी,mauvais
1043,böse::A,दुष्ट,mauvais
1044,dumm::A,मूर्ख,sot
1045,dumm::A,मूर्ख,bête
1046,dumm::A,बुद्धू,sot
1047,dumm::A,बुद्धू,bête
1048,faul::A,आलसी,fainéant
1049,faul::A,आलसी,paresseux
1050,faul::A,सुस्त,fainéant
1051,faul::A,सुस्त,paresseux
1052,fleißig::A,मेहनती,appliqué
1053,fleißig::A,परिश्रमी,appliqué
1054,geizig::A,कृपण,avare
1055,geizig::A,कंजूस,avare
1056,klug::A,समझदार,intelligent
1057,klug::A,होशियार,intelligent
1058,klug::A,अक़्लमंद,intelligent
1059,geschickt::A,किशल,habile
1060,lieb::A,प्रिय,cher
1061,lieb::A,प्रिय,gentil
1062,lieb::A,प्यारा,cher
1063,lieb::A,प्यारा,gentil
1064,lustig::A,हँसमुख,gai
1065,lustig::A,हँसमुख,joyeux
1066,lustig::A,ख़ुशदिल,gai
1067,lustig::A,ख़ुशदिल,joyeux
1068,sanft::A,नम्र,doux
1069,hungrig::A,भूखा,affamé
1070,krank::A,बीमार,malade
1071,krank::A,अस्वस्थ,malade
1072,nackt::A,नग्न,nu
1073,traurig::A,उदास,triste
1074,traurig::A,रंजीदा,triste
1075,lebendig::A,जीता,vivant
1076,lebendig::A,ज़िंदा,vivant
1077,gut::A,अच्छा,bon
1078,schlecht::A,बुरा,mauvais
1079,schlecht::A,ख़राब,mauvais
1080,richtig::A,ठीक,juste
1081,richtig::A,ठीक,correct
1082,schlimm::A,बुरा,grave
1083,schlimm::A,बुरा,mauvais
1084,schlimm::A,अप्रिय,grave
1085,schlimm::A,अप्रिय,mauvais
1086,wahr::A,सच,vrai
1087,wahr::A,सच,véritable
1088,alt::A,पुराना,vieux
1089,neu::A,नया,neuf
1090,neu::A,नया,nouveau
1091,ehemalig::A,भूतपूर्व,ancien
1092,alt[Lebewesen]::A,बूढ़ा,âgé
1093,alt[Lebewesen]::A,बूढ़ा,vieux
1094,alt[Lebewesen]::A,वृद्ध,âgé
1095,alt[Lebewesen]::A,वृद्ध,vieux
1096,jung::A,जवान,jeune
1097,arm::A,ग़रीब,pauvre
1098,reich::A,धनी,riche
1099,reich::A,अमीर,riche
1100,bekannt::A,मालूम,connu
1101,berühmt::A,मशहूर,fameux
1102,berühmt::A,मशहूर,célèbre
1103,berühmt::A,प्रसिद्ध,fameux
1104,berühmt::A,प्रसिद्ध,célèbre
1105,fremd::A,विदेशी,étranger
1106,fremd::A,अपरिचित,étranger
1107,verschieden::A,अलग,différent
1108,verschieden::A,भिन्न,différent
1109,nah::A,नज़दीकी,lié
1110,nah::A,नज़दीकी,proche
1111,fern::A,दूर,éloigné
1112,fern::A,दूर,lointain
1113,fern::A,दूरस्थ,éloigné
1114,fern::A,दूरस्थ,lointain
1115,linker::A,बायाँ,gauche
1116,rechter::A,दायाँ,droit
1117,rechter::A,दाहिना,droit
1118,anderer::A,अन्य,autre
1119,anderer::A,दूसरा,autre
1120,erster::A,पहला,premier
1121,erster::A,प्रथम,premier
1122,zweiter::A,दूसरा,second
1123,zweiter::A,दूसरा,deuxième
1124,zweiter::A,द्वितीय,second
1125,zweiter::A,द्वितीय,deuxième
1126,dritter::A,तीसरा,troisième
1127,letzter::A,अंतिम,dernier
1128,letzter::A,आख़िरी,dernier
1129,allein::ADV,तनहा,seul
1130,allein::ADV,अकेले,seul
1131,auf einmal::ADV,वक़्त में,à la fois
1132,zusammen::ADV,एक साथ,ensemble
1133,zusammen::ADV,साथ साथ,ensemble
1134,lange::ADV,देर तक,longtemps
1135,plötzlich::ADV,सहसा,tout à coup
1136,plötzlich::ADV,अचानक,tout à coup
1137,sofort::ADV,तुरंत,immédiatement
1138,später::ADV,बाद को,plus tard
1139,später::ADV,बाद में,plus tard
1140,jetzt::ADV,अब,maintenant
1141,jetzt::ADV,अभी,maintenant
1142,heute::ADV,आज,aujourd'hui
1143,morgen::ADV,कल,demain
1144,bald::ADV,जल्दी,bientôt
1145,dann::ADV,तब,puis
1146,dann::ADV,तब,ensuite
1147,gestern::ADV,कल,hier
1148,einst::ADV,एक दिन,jadis
1149,einst::ADV,एक दिन,autrefois
1150,einst::ADV,पहले कभी,jadis
1151,einst::ADV,पहले कभी,autrefois
1152,damals::ADV,उस समय,alors
1153,damals::ADV,उस समय,à l'époque
1154,damals::ADV,उन दिनों,alors
1155,damals::ADV,उन दिनों,à l'époque
1156,danach::ADV,इसके बाद,après
1157,danach::ADV,इसके बाद,ensuite
1158,danach::ADV,इसके पश्चात्,après
1159,danach::ADV,इसके पश्चात्,ensuite
1160,vorher::ADV,पहले,auparavant
1161,vorher::ADV,पेशतर,auparavant
1162,zuerst::ADV,पहले,d'abord
1163,zuerst::ADV,पहले,premièrement
1164,einmal::ADV,एक बार,une fois
1165,einmal::ADV,एक दफ़ा,une fois
1166,manchmal::ADV,कभी कभी,parfois
1167,manchmal::ADV,कभी कभी,quelquefois
1168,oft::ADV,अक्सर,souvent
1169,immer::ADV,सदा,toujours
1170,immer::ADV,हमेशा,toujours
1171,niemals::ADV,कभी नहीं,ne ... jamais
1172,niemals::ADV,कदापि नहीं,ne ... jamais
1173,hier::ADV,इधर,ici
1174,hier::ADV,यहाँ,ici
1175,hierhin::ADV,इधर को,par ici
1176,hierhin::ADV,यहाँ को,par ici
1177,von hier::ADV,यहाँ से,d'ici
1178,dort::ADV,उधर,là
1179,dort::ADV,उधर,là-bas
1180,dort::ADV,वहाँ,là
1181,dort::ADV,वहाँ,là-bas
1182,dorthin::ADV,उधर को,y
1183,dorthin::ADV,उधर को,par là
1184,dorthin::ADV,वहाँ को,y
1185,dorthin::ADV,वहाँ को,par là
1186,geradeaus::ADV,सीधे,tout droit
1187,vorwärts::ADV,आगे,en avant
1188,vorwärts::ADV,आगे को,en avant
1189,rückwärts::ADV,पीछे को,en arrière
1190,zurück::ADV,वापस,de retour
1191,unten::ADV,नीचे,en bas
1192,unten::ADV,नीचे,au-dessous
1193,hinab::ADV,नीचे को,en bas
1194,hinab::ADV,नीचे को,vers le bas
1195,oben::ADV,ऊपर,dessus
1196,oben::ADV,ऊपर,en haut
1197,hinauf::ADV,ऊपर को,en haut
1198,hinauf::ADV,ऊपर को,vers le haut
1199,überall::ADV,हर जगह,partout
1200,überall::ADV,हर स्थान,partout
1201,nicht::ADV,न,ne ... pas
1202,nicht::ADV,नहीं,ne ... pas
1203,ein wenig::ADV,कुछ,un peu
1204,ein wenig::ADV,ज़रा,un peu
1205,ein wenig::ADV,थोड़ा,un peu
1206,kaum::ADV,लगभग नहीं,à peine
1207,kaum::ADV,बराबर नहीं,à peine
1208,sehr::ADV,बहुत,très
1209,so::ADV,ऐसा,si
1210,so::ADV,ऐसा,ainsi
1211,noch::ADV,अभी तक,encore
1212,nur::ADV,केवल,seulement
1213,nur::ADV,केवल,ne ... que
1214,nur::ADV,सिर्फ़,seulement
1215,nur::ADV,सिर्फ़,ne ... que
1216,schon::ADV,चुकना,déjà
1217,wieder::ADV,फिर,de nouveau
1218,wieder::ADV,दुबारा,de nouveau
1219,vergebens::ADV,व्यर्थ,en vain
1220,vor::PRP,के आगे,devant
1221,vor::PRP,के सामने,devant
1222,hinter::PRP,के पीछे,derrière
1223,unter::PRP,के तले,sous
1224,unter::PRP,के तले,au-dessous de
1225,unter::PRP,के नीचे,sous
1226,unter::PRP,के नीचे,au-dessous de
1227,durch::PRP,के पार,par
1228,durch::PRP,के पार,à travers
1229,neben::PRP,के पास,à côté de
1230,neben::PRP,की बग़ल में,à côté de
1231,zwischen::PRP,के बीच,entre
1232,wegen::PRP,के कारण,à cause de
1233,wegen::PRP,की वजह से,à cause de
1234,dies::PRN,यह,ceci
1235,das::PRN,वह,ce
1236,das::PRN,वह,cela
1237,alles::PRN,सब,tout
1238,alles::PRN,सब कुछ,tout
1239,ich::PRN,मैं,je
1240,ich::PRN,मैं,moi
1241,du::PRN,तू,tu
1242,du::PRN,तू,toi
1243,er::PRN,यह,il
1244,er::PRN,यह,lui
1245,wir::PRN,हम,nous
1246,ihr::PRN,तुम,vous
1247,sie::PRN,ये,ils
1248,sie::PRN,ये,elles
1249,was::FPRN,क्या,que
1250,was::FPRN,क्या,quoi
1251,wer::FPRN,कौन,qui
1252,wo::FADV,किधर,où
1253,wohin::FADV,किधर,où
1254,wie::FADV,कैसे,comment
1255,warum::FADV,क्यों,pourquoi
1256,wieviel::FNUM,कितना,combien
1257,eins::NUM,एक,un
1258,zwei::NUM,दो,deux
1259,drei::NUM,तीन,trois
1260,vier::NUM,चार,quatre
1261,fünf::NUM,पाँच,cinq
1262,sechs::NUM,छह,six
1263,sieben::NUM,सात,sept
1264,acht::NUM,आठ,huit
1265,neun::NUM,नौ,neuf
1266,zehn::NUM,दस,dix
1267,elf::NUM,ग्यारह,onze
1268,zwölf::NUM,बारह,douze
1269,zwanzig::NUM,बीस,vingt
1270,dreißig::NUM,तीस,trente
1271,vierzig::NUM,चालीस,quarante
1272,fünfzig::NUM,पचास,cinquante
1273,sechzig::NUM,साठ,soixante
1274,siebzig::NUM,सत्तर,soixante-dix
1275,achtzig::NUM,अस्सी,quatre-vingt
1276,neunzig::NUM,नव्वे,quatre-vingt-dix
1277,hundert::NUM,सौ,cent
1278,tausend::NUM,हज़ार,mille
1279,und::CNJ,और,et
1280,oder::CNJ,या,ou
1281,stehen::V,खड़ा होना,être debout
1282,sitzen::V,बैठना,être assis
1283,liegen::V,लेटना,être couché
1284,hängen::V,लटकना,pendre
1285,werden::V,बनना,devenir
1286,passieren::V,होना,se passer
1287,beginnen::V,आरंभ होना,commencer
1288,beginnen::V,प्रारंभ होना,commencer
1289,enden::V,अंत होना,finir
1290,enden::V,अंत होना,se terminer
1291,enden::V,ख़तम होना,finir
1292,enden::V,ख़तम होना,se terminer
1293,wechseln::V,बदलना,changer
1294,wechseln::V,बदलना,alterner
1295,aufgehen[Sonne]::V,चढ़ना,se lever
1296,aufgehen[Sonne]::V,उदित होना,se lever
1297,untergehen[Sonne]::V,अस्त हो जाना,se coucher
1298,scheinen[Sonne]::V,रोशनी देना,briller
1299,donnern::V,गरजना,tonner
1300,wehen::V,चलना,souffler
1301,strömen::V,बहना,affluer
1302,strömen::V,प्रवाहित होना,affluer
1303,fließen::V,बहना,couler
1304,fließen::V,प्रवाहित होना,couler
1305,sich drehen::V,घूमना,tourner
1306,schwanken::V,हिलना,osciller
1307,schwanken::V,हिलना,chanceler
1308,schwingen::V,हिलना,vibrer
1309,schwingen::V,हिलना,osciller
1310,fallen::V,गिरना,tomber
1311,brennen::V,जलना,brûler
1312,brennen::V,जलना,flamber
1313,rauchen::V,धुआँ उड़ाना,fumer
1314,regnen::V,बरसना,pleuvoir
1315,gefrieren::V,जमना,geler
1316,tauen::V,गलना,dégeler
1317,tauen::V,पिघलना,dégeler
1318,schmelzen::V,गलना,fondre
1319,schmelzen::V,पिघलना,fondre
1320,trocknen::V,सूखना,sécher
1321,sieden::V,उबलना,bouillir
1322,faulen::V,गलना,pourrir
1323,faulen::V,गलना,se putréfier
1324,faulen::V,सड़ना,pourrir
1325,faulen::V,सड़ना,se putréfier
1326,verfaulen::V,गलना,pourrir
1327,verfaulen::V,सड़ना,pourrir
1328,reißen::V,फटना,rompre
1329,reißen::V,फटना,se déchirer
1330,versinken::V,डूबना,s'enfoncer
1331,vergehen::V,बीतना,passer
1332,vergehen::V,गुज़रना,passer
1333,erscheinen::V,दिखाई देना,apparaître
1334,verschwinden::V,ग़ायब होना,disparaître
1335,sinken::V,घटना,descendre
1336,sinken::V,घटना,s'abaisser
1337,sinken::V,उतरना,descendre
1338,sinken::V,उतरना,s'abaisser
1339,abnehmen::V,घटना,diminuer
1340,zunehmen::V,बढ़ना,augmenter
1341,steigen::V,बढ़ना,monter
1342,wachsen::V,उगना,croître
1343,glänzen::V,चमकना,briller
1344,funkeln::V,जगमगाना,étinceler
1345,funkeln::V,टिमटिमाना,étinceler
1346,lärmen::V,शोर मचाना,faire du bruit
1347,läuten::V,बजना,sonner
1348,klingeln::V,बजना,sonner
1349,klirren::V,झनझनाना,cliqueter
1350,brausen::V,साँय-साँय करना,mugir
1351,rauschen::V,सरसराना,bruire
1352,klingen::V,बजना,sonner
1353,bellen::V,भौंकना,aboyer
1354,heulen::V,गुर्राना,hurler
1355,blasen::V,फूँकना,souffler
1356,pfeifen::V,सीटी देना,siffler
1357,schreien::V,चिल्लाना,crier
1358,stöhnen::V,कराहना,gémir
1359,stöhnen::V,आहें भरना,gémir
1360,zittern::V,काँपना,trembler
1361,leben::V,जीना,vivre
1362,geboren werden::V,पैदा होना,naître
1363,atmen::V,साँस लेना,respirer
1364,trinken::V,पीना,boire
1365,essen::V,खाना,manger
1366,schlucken::V,निगलना,avaler
1367,müde werden::V,थकना,se lasser
1368,müde werden::V,थकना,se fatiguer
1369,müde werden::V,उकताना,se lasser
1370,müde werden::V,उकताना,se fatiguer
1371,einschlafen::V,सो जाना,s'endormir
1372,schlafen::V,सोना,dormir
1373,aufwachen::V,जागना,se réveiller
1374,aufstehen::V,उठना,se lever
1375,sich erholen::V,सुस्ताना,se reposer
1376,sich erholen::V,सुस्ताना,se détendre
1377,sich erholen::V,आराम करना,se reposer
1378,sich erholen::V,आराम करना,se détendre
1379,krank werden::V,बीमार पड़ना,tomber malade
1380,krank sein::V,बीमार होना,être malade
1381,schmerzen::V,दुखना,faire mal
1382,schmerzen::V,दर्द करना,faire mal
1383,husten::V,खाँसना,tousser
1384,genesen::V,ठीक हो जाना,guérir
1385,genesen::V,ठीक हो जाना,se remettre
1386,genesen::V,स्वस्थ हो जाना,guérir
1387,genesen::V,स्वस्थ हो जाना,se remettre
1388,sterben::V,मरना,mourir
1389,umkommen::V,मरना,périr
1390,sich bewegen::V,चलना,bouger
1391,sich bewegen::V,हिलना,bouger
1392,sich rühren::V,हिलना,broncher
1393,sich erheben::V,उठना,se lever
1394,sich setzen::V,बैठना,s'asseoir
1395,hinfallen::V,गिरना,tomber
1396,laufen::V,चलना,marcher
1397,laufen::V,चलना,aller à pied
1398,schreiten::V,क़दम जाना,marcher
1399,spazierengehen::V,सैर करना,se promener
1400,eilen::V,तेज़ी से जाना,courir
1401,eilen::V,शीघ्रता से चलना,courir
1402,sich beeilen::V,जल्दी करना,se hâter
1403,sich beeilen::V,जल्दी करना,se dépêcher
1404,sich beeilen::V,शीघ्रता करना,se hâter
1405,sich beeilen::V,शीघ्रता करना,se dépêcher
1406,sausen::V,बड़ी तेज़ी से चलना,filer
1407,rennen::V,भागना,courir
1408,rennen::V,दौड़ना,courir
1409,springen::V,उछलना,sauter
1410,klettern::V,चढ़ना,grimper
1411,schaukeln::V,झूलना,se balancer
1412,kriechen::V,रेंगना,ramper
1413,schwimmen::V,तैरना,nager
1414,tauchen::V,डूबना,plonger
1415,rudern::V,खेना,ramer
1416,rudern::V,चप्पू चलाना,ramer
1417,fahren::V,चलना,aller
1418,fahren::V,चलना,rouler
1419,fahren::V,यात्रा करना,aller
1420,fahren::V,यात्रा करना,rouler
1421,fliegen::V,उड़ना,voler
1422,gehen::V,जाना,aller
1423,weggehen::V,चला जाना,s'en aller
1424,weggehen::V,बाहर जाना,s'en aller
1425,abfahren::V,छूटना,partir
1426,abfahren::V,रवाना होना,partir
1427,anhalten::V,रुकना,s'arrêter
1428,anhalten::V,खड़ा होना,s'arrêter
1429,hineingehen::V,घुसना,entrer
1430,hineingehen::V,अंदर जाना,entrer
1431,eintreten::V,प्रवेश करना,entrer
1432,kommen::V,आना,venir
1433,ankommen::V,पहुँचना,arriver
1434,zurückkommen::V,लौटना,revenir
1435,zurückkommen::V,वापस आना,revenir
1436,bleiben::V,रहना,rester
1437,bleiben::V,रहना,demeurer
1438,bleiben::V,रुकना,rester
1439,bleiben::V,रुकना,demeurer
1440,warten::V,इंतज़ार करना,attendre
1441,erwarten::V,प्रतीक्षा करना,attendre
1442,suchen::V,ढूँढ़ना,chercher
1443,finden::V,पाना,trouver
1444,finden::V,ढूँढ़ निकालना,trouver
1445,versuchen::V,कोशिश करना,essayer
1446,vorbereiten::V,तैयार करना,préparer
1447,lieben::V,प्यार करना,aimer
1448,mögen::V,पसंद होना,aimer
1449,mögen::V,पसंद होना,vouloir
1450,lachen::V,हँसना,rire
1451,rühren::V,छूना,toucher
1452,rühren::V,छूना,attendrir
1453,weinen::V,रोना,pleurer
1454,schimpfen::V,गाली देना,gronder
1455,sich ärgern::V,चिढ़ना,se fâcher
1456,sich ärgern::V,नाराज़ होना,se fâcher
1457,sich fürchten::V,डरना,avoir peur
1458,sich fürchten::V,भय खाना,avoir peur
1459,fürchten::V,डरना से,craindre
1460,fürchten::V,डरना से,avoir peur de
1461,fürchten::V,भय खाना से,craindre
1462,fürchten::V,भय खाना से,avoir peur de
1463,fliehen::V,भागना,fuir
1464,flüchten::V,निकल भागना,s'enfuir
1465,sehen::V,देखना,voir
1466,anschauen::V,देखना,regarder
1467,ansehen::V,दृष्टि डालना पर,regarder
1468,hören::V,सुनना,entendre
1469,zuhören::V,सुनना,écouter
1470,probieren::V,चखना,goûter
1471,riechen::V,सूँघना,sentir
1472,fühlen::V,महसूस करना,sentir
1473,scheinen::V,लगना,sembler
1474,scheinen::V,लगना,paraître
1475,zu sehen sein::V,दिखाई देना,se voir
1476,zu sehen sein::V,दिखाई देना,être visible
1477,vernehmen::V,सुनना,entendre
1478,vernehmen::V,सुनना,percevoir
1479,frieren::V,ठंड लगना,avoir froid
1480,frieren::V,सर्दी लगना,avoir froid
1481,tun::V,करना,faire
1482,können::V,सकना,savoir
1483,können::V,सकना,pouvoir
1484,können::V,जानना,savoir
1485,können::V,जानना,pouvoir
1486,wollen::V,चाहना,vouloir
1487,anfangen::V,शुरू करना,commencer
1488,beenden::V,ख़त्म करना,finir
1489,beenden::V,ख़त्म करना,terminer
1490,beenden::V,समाप्त करना,finir
1491,beenden::V,समाप्त करना,terminer
1492,aufhören::V,बंद जाना,cesser
1493,aufhören::V,बंद जाना,arrêter
1494,aufhören::V,समाप्त जाना,cesser
1495,aufhören::V,समाप्त जाना,arrêter
1496,gelingen::V,बनना,réussir
1497,gelingen::V,अच्छा होना,réussir
1498,geraten::V,बन पड़ना,réussir
1499,öffnen::V,खोलना,ouvrir
1500,schließen::V,बंद करना,fermer
1501,stellen::V,रखना,poser
1502,stellen::V,रखना,mettre
1503,setzen::V,रखना,placer
1504,setzen::V,बिठाना,placer
1505,legen::V,रखना,placer
1506,legen::V,लिटाना,placer
1507,berühren::V,छूना,toucher
1508,berühren::V,स्पर्श करना,toucher
