,Concept_ID,fa,lbe
1371,fegen::V,جارو کردن,башин
1372,kehren::V,جارو کردن,бахьлан
1373,baden::V,شنا کردن,щинавун учӏлан
1374,baden::V,حمام کردن,щинавун учӏлан
1375,sich waschen::V,شستشو کردن,диссун
1376,sich waschen::V,شستشو کردن,лажин диссун
1377,sich waschen::V,شستشو کردن,лажин дислан
1378,sich waschen::V,شستشو کردن,биссун
1379,sich waschen::V,شستشو کردن,чурх бислан
1380,ausziehen::V,درآوردن,ликкан
1381,anziehen::V,پوشیدن,лаххан
1382,sich anziehen::V,لباس پوشیدن,янна лаххан
1383,kämmen::V,شانه زدن,ттарал дуккан
1384,schmücken::V,زینت دادن,чӏюлу бан
1385,sagen::V,گفتن,учин
1386,sprechen::V,حرف زدن,гъалгъа тӏун
1387,sprechen::V,صحبت کردن,гъалгъа тӏун
1388,reden::V,حرف زدن,гъалгъа тӏун
1389,reden::V,صحبت کردن,гъалгъа тӏун
1390,sich unterhalten::V,گپ زدن,гъалгъа тӏун
1391,fragen::V,پرسیدن,цӏуххин
1392,fragen::V,سؤال کردن,цӏуххин
1393,bitten::V,خواهش کردن,тавакъю буллан
1394,bitten::V,درخواست کردن,тавакъю буллан
1395,erzählen::V,نقل کردن,хавар бусан
1396,erzählen::V,حکایت کردن,хавар бусан
1397,mitteilen::V,خبر دادن,баян бан
1398,mitteilen::V,خبر دادن,хавар бан
1399,nennen::V,نامیدن,цӏа дизан
1400,rufen::V,صدا کردن,оьвтӏун
1401,prahlen::V,پز آمدن,цӏа дуллан
1402,übersetzen::V,ترجمه کردن,таржума бан
1403,denken::V,فکر کردن,пикри буллан
1404,glauben::V,باور کردن,вих хьун
1405,glauben::V,عقیده داشتن,вих хьун
1406,bemerken::V,متوجه شدن,хӏисав хъун
1407,erkennen::V,شناختن,увчӏин
1408,erkennen::V,تشخیص دادن,увчӏин
1409,begreifen::V,فهمیدن,бувчӏин
1410,begreifen::V,درک کردن,бувчӏин
1411,verstehen::V,فهمیدن,
1412,lernen::V,آموختن,лахьлан
1413,lernen::V,آموختن,лахьхьин
1414,lernen::V,یاد گرفتن,лахьлан
1415,lernen::V,یاد گرفتن,лахьхьин
1416,wissen::V,دانستن,кӏулну бикӏан
1417,wissen::V,دانستن,хавар бикӏан
1418,sich erinnern an::V,به یاد آوردن,дакӏнин бутан
1419,vergessen::V,فراموش کردن,хъама битан
1420,messen::V,اندازه گرفتن,дуцин дуллан
1421,messen::V,اندازه گرفتن,дуцин дан
1422,zählen::V,شمردن,дуккин
1423,rechnen::V,حساب کردن,хӏисав дан
1424,lesen::V,خواندن,ккалан
1425,malen::V,نقاشی کردن,сурат дуллан
1426,zeichnen::V,کشیدن,сурат дуллан
1427,zeichnen::V,رسم کردن,сурат дуллан
1428,schreiben::V,نوشتن,чичин
1429,schreiben::V,نوشتن,чичлан
1430,besitzen::V,داشتن,дуну икӏан
1431,besitzen::V,داشتن,дуну дикӏан
1432,besitzen::V,داشتن,заллуну икӏан
1433,kaufen::V,خریدن,машан ласун
1434,kaufen::V,خرید کردن,машан ласун
1435,verkaufen::V,فروختن,баххан
1436,bezahlen::V,پرداختن,арцу дулун
1437,bezahlen::V,پرداختن,багьа булун
1438,zahlen::V,پرداخت کردن,арцу дулун
1439,zahlen::V,پرداخت کردن,багьа булун
1440,beherrschen::V,مسلط بودن,дуну икӏан
1441,beherrschen::V,مسلط بودن,заллуну икӏан
1442,ertragen::V,تحمل کردن,бухӏан
