,Concept_ID,ru,xal
809,glänzen::V,блестеть,гилвкх
810,funkeln::V,сверкать,цәклх
811,lärmen::V,шуметь,шууглдх
812,läuten::V,звонить,хоңх
813,klingeln::V,звонить,җиңнулх
814,klirren::V,звякать,җиңнх
815,brausen::V,бушевать,догшрхх
816,rauschen::V,шелестеть,сарҗңнх
817,klingen::V,звучать,ә һарх
818,bellen::V,лаять,хуцх
819,heulen::V,выть,уульх
820,blasen::V,дунуть,үләх
821,pfeifen::V,свистеть,ишкрх
822,schreien::V,кричать,хәәкрх
823,stöhnen::V,стонать,түңшх
824,zittern::V,дрожать,дагҗннх
825,leben::V,жить,бәәх
826,geboren werden::V,родиться,төрх
827,atmen::V,дышать,әмсхлх
828,trinken::V,пить,уух
829,essen::V,есть,идх
830,essen::V,кушать,идх
831,schlucken::V,глотать,зальгх
832,müde werden::V,устать,көшх
833,einschlafen::V,заснуть,унтх
834,schlafen::V,спать,нөөрсх
835,aufwachen::V,проснуться,серх
836,aufstehen::V,встать,босх
837,sich erholen::V,отдыхать,амрх
838,krank werden::V,заболеть,гемтх
839,krank sein::V,болеть,шалтглх
840,schmerzen::V,болеть,өвдх
841,husten::V,кашлять,ханях
842,genesen::V,поправиться,эдгх
843,sterben::V,умереть,үкх
844,sterben::V,умереть,өңгрх
845,umkommen::V,погибнуть,үкх
846,sich bewegen::V,двигаться,көдлх
847,sich bewegen::V,двигаться,көндрх
848,sich rühren::V,шевельнуться,көндрх
849,sich erheben::V,встать,босх
850,sich setzen::V,сесть,суух
851,hinfallen::V,упасть,унх
852,hinfallen::V,упасть,киисх
853,laufen::V,ходить,йовх
854,schreiten::V,шагать,алхх
855,spazierengehen::V,гулять,сергҗ йовх
856,eilen::V,спешить,шулудх
857,sich beeilen::V,торопиться,адһх
858,sich beeilen::V,торопиться,шамдх
859,sausen::V,мчаться,хурдлх
860,sausen::V,мчаться,йир_хурдар_гүүх
861,sausen::V,мчаться,йир_хурдар_йовх
862,rennen::V,бегать,гүүх
863,springen::V,прыгать,һәрәдх
864,klettern::V,лазать,давшх
865,schaukeln::V,раскачиваться,дүүдңндх
866,kriechen::V,ползать,мөлкх
867,schwimmen::V,плавать,усчх
868,tauchen::V,нырять,булхх
869,rudern::V,грести,хәәвдх
870,fahren::V,ехать,йовх
871,fliegen::V,летать,нисх
872,gehen::V,идти,йовх
873,weggehen::V,уйти,йовх
874,weggehen::V,уйти,одх
875,weggehen::V,уйти,һарх
876,weggehen::V,уйти,мөрлх
877,abfahren::V,отправиться,мордх
878,anhalten::V,остановиться,зогсх
879,hineingehen::V,входить,орх
880,eintreten::V,войти,орх
881,kommen::V,прийти,ирх
882,ankommen::V,прибыть,ирх
883,zurückkommen::V,возвратиться,орх
884,bleiben::V,остаться,бәәх
885,warten::V,ждать,күләх
886,erwarten::V,ожидать,күләх
887,suchen::V,искать,хәәх
888,finden::V,найти,олх
889,versuchen::V,пытаться,седх
890,vorbereiten::V,подготовить,белдх
891,lieben::V,любить,дурлх
892,mögen::V,любить,таассгдх
893,lachen::V,смеяться,инәх
894,rühren::V,растрогать,уйрах
895,weinen::V,плакать,уульх
896,schimpfen::V,ругаться,харах
897,sich ärgern::V,сердиться,уурлх
898,sich fürchten::V,бояться,әәх
899,fürchten::V,бояться,әәх
900,fürchten::V,бояться,сүрдх
901,fliehen::V,убегать,зулх
902,flüchten::V,убежать,орһх
903,flüchten::V,убежать,зулх
904,sehen::V,видеть,үзх
905,anschauen::V,посмотреть,харх
906,ansehen::V,смотреть,хәләх
907,ansehen::V,смотреть,үзх
908,hören::V,слышать,соңсх
909,zuhören::V,слушать,соңсх
910,probieren::V,пробовать,амсх
911,riechen::V,нюхать,үнрчлх
912,fühlen::V,чувствовать,медх
913,scheinen::V,казаться,болҗ медгдх
914,scheinen::V,казаться,миниһәр болхла
915,scheinen::V,казаться,болад бәәх
916,zu sehen sein::V,виднеться,үзгдх
917,vernehmen::V,услышать,соңсх
918,frieren::V,мерзнуть,даарх
919,tun::V,делать,кех
920,können::V,мочь,чадх
921,können::V,уметь,чадх
922,wollen::V,хотеть,дурлх
923,anfangen::V,начать,эклх
924,beenden::V,закончить,дуусх
925,aufhören::V,перестать,уурх
926,gelingen::V,удаться,бүтх
927,gelingen::V,удаться,күцәх
928,geraten::V,оказаться,болх
929,öffnen::V,открыть,секх
930,schließen::V,закрыть,хаах
931,stellen::V,поставить,тәвх
932,setzen::V,посадить,суулһх
933,legen::V,класть,тәвх
934,berühren::V,трогать,көндәх
935,verbinden::V,связать,боох
936,bedecken::V,покрыть,хучх
937,bedecken::V,покрыть,бүркх
938,aufhängen::V,повесить,өлгх
939,anzünden::V,зажечь,асах
940,anzünden::V,зажечь,шатах
941,aufheben::V,поднять,өөдән өргх
942,zurücklassen::V,оставить,үлдәх
943,verlieren::V,потерять,геех
944,fallen lassen::V,уронить,алдх
945,machen::V,сделать,кех
946,herstellen::V,изготовить,кех
947,bauen::V,строить,тосхх
948,reparieren::V,чинить,ясх
949,verbessern::V,улучшить,сәәрүлх
950,ändern::V,изменить,хүврәх
951,graben::V,копать,малтх
952,beugen::V,согнуть,нуһлх
953,biegen::V,погнуть,матилһх
954,drehen::V,вертеть,эргүлх
955,wenden::V,повернуть,көмрх
956,wenden::V,повернуть,эргүлх
957,umdrehen::V,перевернуть,эргүлх
958,heben::V,поднимать,өргх
959,heben::V,поднимать,деер өргх
960,hochheben::V,поднять,өргх
961,ergreifen::V,схватить,бәрх
962,halten::V,держать,бәрх
963,drücken::V,нажимать,шахх
964,schieben::V,толкать,түлкх
965,kratzen::V,скрести,мааҗх
966,lecken::V,лизать,долах
967,beißen::V,кусать,хазх
968,abreißen::V,оторвать,таслх
969,abschneiden::V,отрезать,тәәрх
970,binden::V,вязать,боох
971,stecken::V,воткнуть,шаах
972,stecken::V,воткнуть,хатхх
973,brechen::V,сломать,хамхлх
974,klopfen::V,стучать,цокх
975,hauen::V,бить,цокх
976,kleben::V,клеить,наах
977,reiben::V,тереть,зүлгх
978,streichen::V,намазать,наах
979,streichen::V,намазать,лашх
980,streichen::V,намазать,түркх
981,schleifen::V,точить,хурцлх
982,schneiden::V,резать,хәәчлх
983,rütteln::V,шатать,дәәвлүлх
984,schütteln::V,трясти,сегсрх
985,schwenken::V,махать,дайлх
986,schütten::V,налить,кех
987,füllen::V,наполнить,дүүргх
988,einwickeln::V,завернуть,орах
989,tragen::V,нести,зөөх
990,schleppen::V,тащить,чирх
991,ziehen::V,тянуть,татх
992,aufbewahren::V,хранить,хадһлх
993,werfen::V,бросать,хайх
994,fangen::V,ловить,бәрх
995,fangen::V,ловить,хавлх
996,packen::V,схватить,бәрх
997,verstecken::V,спрятать,дүрх
998,verstecken::V,спрятать,бултулх
999,teilen::V,разделить,хувах
1000,schicken::V,посылать,илгәх
1001,bringen::V,принести,авч ирх
1002,hinzufügen::V,добавить,немх
1003,bekommen::V,достать,авх
1004,erhalten::V,получить,авх 
1005,nehmen::V,взять,авх
1006,wählen::V,выбрать,шүүх
1007,auswählen::V,отобрать,шүүх
1008,bewahren::V,сохранить,хадһлх
1009,bewahren::V,сохранить,кевтнь үлдәх
1010,bewahren::V,сохранить,кевтнь бәәлһх
1011,behindern::V,препятствовать,харшлх
1012,verderben::V,испортить,үрәх
1013,beschädigen::V,повредить,эвдх
1014,zerbrechen::V,разбить,күүлх
1015,zerbrechen::V,разбить,хамхлх
1016,zerreißen::V,разорвать,шуучх
1017,zerstören::V,разрушить,эвдх
1018,verbrennen::V,сжечь,шатах
1019,geben::V,дать,өгх
1020,reichen::V,передать,өгх
1021,schenken::V,дарить,белглх
1022,versprechen::V,обещать,амлх
1023,wünschen::V,желать,сә хәәх
1024,loben::V,хвалить,магтх
1025,küssen::V,целовать,үмсх
1026,wiegen::V,качать,саатулх
1027,zudecken::V,накрыть,бүркх
1028,wecken::V,разбудить,серүлх
1029,zeigen::V,показать,үзүлх
1030,führen::V,вести,көтлх
1031,lehren::V,учить,заах
1032,lehren::V,учить,сурһх
1033,unterrichten::V,преподавать,сурһх
1034,unterrichten::V,преподавать,багшлх
1035,aufziehen::V,воспитать,өскәх
1036,leiten::V,руководить,һардх
1037,leiten::V,руководить,толһалх
1038,antreiben::V,подгонять,шамдах
1039,lassen::V,заставить,күч үзүлх
1040,einladen::V,пригласить,үрх
1041,vereinigen::V,объединить,хамцулх
1042,besuchen::V,посетить,одх
1043,treffen::V,встретить,харһх
1044,sich versammeln::V,собраться,цуглрх
1045,sich versammeln::V,собраться,хурх
1046,spielen::V,играть,наадх
1047,singen::V,петь,дуулх
1048,tanzen::V,плясать,биилх
1049,tanzen::V,танцевать,биилх
1050,sich trennen::V,расстаться,хаһцх
1051,verlassen::V,покинуть,хайх
1052,retten::V,спасти,әм аврх
1053,retten::V,спасти,әәмшгәс харсх
1054,bewachen::V,охранять,харх
1055,bewachen::V,охранять,манх
1056,schützen::V,уберегать,харсх
1057,verteidigen::V,защитить,харсх
1058,sich schlagen::V,драться,гүвдлдх
1059,schießen::V,стрелять,хах
1060,siegen::V,победить,диилх
1061,ärgern::V,сердить,уурлулх
1062,schlagen::V,ударить,цокх
1063,schlagen::V,ударить,гүвдх
1064,treten::V,пинать,
1065,stechen::V,уколоть,хатхх
1066,stoßen::V,толкнуть,түлкчкх
1067,stehlen::V,украсть,хулхалх
1068,stören::V,помешать,һә болх
1069,belästigen::V,надоедать,амр эс өгх
1070,verbergen::V,скрыть,нуух
1071,verbergen::V,скрыть,бултулх
1072,täuschen::V,обмануть,меклх
1073,betrügen::V,смошенничать,меклх
1074,betrügen::V,смошенничать,мек һарһх
1075,töten::V,убить,алх
1076,wohnen::V,проживать,бәәх
1077,arbeiten::V,работать,көдлх
1078,sammeln::V,собрать,түүх
1079,pflücken::V,рвать,түүх
1080,pflücken::V,рвать,хурах
1081,pflücken::V,срывать,түүх
1082,pflücken::V,срывать,хурах
1083,jagen::V,охотиться,аңнх
1084,jagen::V,охотиться,аңһучлх
1085,fischen::V,рыбачить,заһс аңнх
1086,fassen::V,поймать,бәрх
1087,hüten::V,пасти,хәрүлх
1088,treiben::V,гнать,туух
1089,anbinden::V,привязать,уйх
1090,füttern::V,кормить,теҗәх
1091,melken::V,доить,саах
1092,hacken::V,рубить,чавчх
1093,gießen::V,полить,услх
1094,reifen::V,созреть,болх
1095,reifen::V,созреть,болвсрх
1096,zubereiten::V,приготовить,белдх
1097,kochen::V,варить,чанх
1098,kochen::V,варить,болһх
1099,backen::V,печь,болһх
1100,braten::V,жарить,хуурх
1101,umrühren::V,перемешать,самрх
1102,stricken::V,вязать,өлгх
1103,nähen::V,шить,уйх
1104,färben::V,покрасить,будх
1105,reinigen::V,очистить,цеврлх
1106,waschen::V,стирать,уһах
1107,abwischen::V,вытереть,арчх
1108,spülen::V,полоскать,зәәлх
1109,fegen::V,подметать,сәвүрдх
1110,kehren::V,мести,сәвүрдх
1111,baden::V,купаться,өөмх
1112,sich waschen::V,мыться,уһах
1113,sich waschen::V,мыться,бийән уһаҗ
1114,ausziehen::V,снять,тәәлх
1115,anziehen::V,надеть,өмсх
1116,sich anziehen::V,одеться,хувцлх
1117,kämmen::V,причесать,самлх
1118,schmücken::V,украсить,чимх
1119,schmücken::V,украсить,кеерүлх
1120,sagen::V,сказать,келх
1121,sprechen::V,говорить,келх
1122,reden::V,разговаривать,күүндх
1123,reden::V,разговаривать,күр_кех
1124,sich unterhalten::V,беседовать,күүндх
1125,fragen::V,спросить,сурх
1126,bitten::V,просить,эрх
1127,erzählen::V,рассказать,келх
1128,erzählen::V,рассказать,келҗ өгх
1129,mitteilen::V,сообщить,медүлх
1130,nennen::V,назвать,нерәдх
1131,nennen::V,назвать,нер өгх
1132,rufen::V,звать,дуудх
1133,prahlen::V,хвастаться,көөрх
1134,übersetzen::V,перевести,орчулх
1135,denken::V,думать,санх
1136,glauben::V,верить,шүтх
1137,glauben::V,верить,нәәлх
1138,bemerken::V,заметить,темдглх
1139,erkennen::V,узнать,таньх
1140,erkennen::V,узнать,медх
1141,begreifen::V,понять,медх
1142,begreifen::V,постичь,медх
1143,verstehen::V,услышать,соңсх
1144,lernen::V,учиться,сурх
1145,wissen::V,знать,медх
1146,sich erinnern an::V,вспомнить,санх
1147,vergessen::V,забыть,мартх
1148,messen::V,мерить,кемҗәлх
1149,zählen::V,считать,тоолх
1150,rechnen::V,считать,тоолх
1151,lesen::V,читать,умшх
1152,malen::V,рисовать,зурх
1153,zeichnen::V,рисовать,зурх
1154,schreiben::V,писать,бичх
1155,besitzen::V,иметь,эзлх
1156,kaufen::V,купить,хулдҗ авх
1157,verkaufen::V,продать,хулдх
1158,verkaufen::V,продать,гүүлгх
1159,bezahlen::V,заплатить,өгх
1160,zahlen::V,платить,өгх
1161,beherrschen::V,владеть,эзлх
1162,ertragen::V,вытерпеть,даах
