,Concept_ID,mdf,fr
820,heute::ADV,тячи,aujourd'hui
821,morgen::ADV,ва́нды,demain
822,bald::ADV,курок,bientôt
823,dann::ADV,меле,puis
824,dann::ADV,меле,ensuite
825,dann::ADV,сяда меле,puis
826,dann::ADV,сяда меле,ensuite
827,gestern::ADV,ися́к,hier
828,einst::ADV,весть,jadis
829,einst::ADV,весть,autrefois
830,einst::ADV,мзя́рда-бди,jadis
831,einst::ADV,мзя́рда-бди,autrefois
832,damals::ADV,эста,alors
833,damals::ADV,эста,à l'époque
834,danach::ADV,меле,après
835,danach::ADV,меле,ensuite
836,vorher::ADV,инголи,auparavant
837,zuerst::ADV,ва́сенда,d'abord
838,zuerst::ADV,ва́сенда,premièrement
839,einmal::ADV,весть,une fois
840,manchmal::ADV,лия́ста,parfois
841,manchmal::ADV,лия́ста,quelquefois
842,manchmal::ADV,ко́ста-ко́ста,parfois
843,manchmal::ADV,ко́ста-ко́ста,quelquefois
844,oft::ADV,си́деста,souvent
845,immer::ADV,фалу,toujours
846,immer::ADV,най,toujours
847,niemals::ADV,аф мзя́рдонга,ne ... jamais
848,hier::ADV,тяса,ici
849,hierhin::ADV,сей,par ici
850,hierhin::ADV,тяза,par ici
851,von hier::ADV,тя́ста,d'ici
852,dort::ADV,тоса,là
853,dort::ADV,тоса,là-bas
854,dorthin::ADV,тов,y
855,dorthin::ADV,тов,par là
856,dorthin::ADV,тоза,y
857,dorthin::ADV,тоза,par là
858,geradeaus::ADV,ви́деста,tout droit
859,vorwärts::ADV,и́нголи,en avant
860,rückwärts::ADV,ме́ки,en arrière
861,zurück::ADV,ме́ки,de retour
862,unten::ADV,ала,en bas
863,unten::ADV,ала,au-dessous
864,hinab::ADV,алу,en bas
865,hinab::ADV,алу,vers le bas
866,oben::ADV,вяре,dessus
867,oben::ADV,вяре,en haut
868,hinauf::ADV,вяри,en haut
869,hinauf::ADV,вяри,vers le haut
870,überall::ADV,се́мбе ва́стова,partout
871,nicht::ADV,аф,ne ... pas
872,ein wenig::ADV,аф лама,un peu
873,kaum::ADV,а́ньцек,à peine
874,sehr::ADV,пяк,très
875,so::ADV,ста́не,si
876,so::ADV,ста́не,ainsi
877,noch::ADV,нинге,encore
878,nur::ADV,аньцек,seulement
879,nur::ADV,аньцек,ne ... que
880,schon::ADV,ни,déjà
881,wieder::ADV,та́га,de nouveau
882,vergebens::ADV,стак,en vain
883,vor::PRP,инголе,devant
884,hinter::PRP,фтала,derrière
885,hinter::PRP,мельге,derrière
886,unter::PRP,ала,sous
887,unter::PRP,ала,au-dessous de
888,durch::PRP,пачк,par
889,durch::PRP,пачк,à travers
890,neben::PRP,ваксса,à côté de
891,zwischen::PRP,ёткса,entre
892,wegen::PRP,сюнеда,à cause de
893,dies::PRN,тя,ceci
894,das::PRN,ся,ce
895,das::PRN,ся,cela
896,das::PRN,тона,ce
897,das::PRN,тона,cela
898,alles::PRN,сембе,tout
899,ich::PRN,мон,je
900,ich::PRN,мон,moi
901,du::PRN,тон,tu
902,du::PRN,тон,toi
903,er::PRN,сон,il
904,er::PRN,сон,lui
905,wir::PRN,минь,nous
906,ihr::PRN,тинь,vous
907,sie::PRN,синь,ils
908,sie::PRN,синь,elles
909,was::FPRN,мезе,que
910,was::FPRN,мезе,quoi
911,wer::FPRN,кие,qui
912,wo::FADV,коса,où
913,wohin::FADV,ков,où
914,wohin::FADV,коза,où
915,wie::FADV,ко́да,comment
916,warum::FADV,мес,pourquoi
917,wieviel::FNUM,мзя́ра,combien
918,eins::NUM,фкя,un
919,zwei::NUM,кафта,deux
920,drei::NUM,колма,trois
921,vier::NUM,ниле,quatre
922,fünf::NUM,вете,cinq
923,sechs::NUM,кота,six
924,sieben::NUM,сисем,sept
925,acht::NUM,кафкса,huit
926,neun::NUM,ве́йхкса,neuf
927,zehn::NUM,кемонь,dix
928,elf::NUM,кефкие,onze
929,zwölf::NUM,кемгафтува,douze
930,zwanzig::NUM,комсь,vingt
931,dreißig::NUM,колмогемонь,trente
932,vierzig::NUM,нильге́монь,quarante
933,fünfzig::NUM,ве́дьгемонь,cinquante
934,sechzig::NUM,ко́дгемонь,soixante
935,siebzig::NUM,сизьге́монь,soixante-dix
936,achtzig::NUM,ка́фксогемонь,quatre-vingt
937,neunzig::NUM,ве́йхксогемонь,quatre-vingt-dix
938,hundert::NUM,сяда,cent
939,tausend::NUM,тёжянь,mille
940,und::CNJ,и,et
941,und::CNJ,дъ,et
942,oder::CNJ,или,ou
943,oder::CNJ,али,ou
944,stehen::V,а́щемс стя́да,être debout
945,sitzen::V,ащемс озада,être assis
946,liegen::V,ма́дозь а́щемс,être couché
947,hängen::V,нюрьгомс,pendre
948,werden::V,арамс,devenir
949,werden::V,тиевомс,devenir
950,passieren::V,лисэмс,se passer
951,passieren::V,эвондамс,se passer
952,beginnen::V,ушедомс,commencer
953,enden::V,лоткамс,finir
954,enden::V,лоткамс,se terminer
955,wechseln::V,по́лафнемс,changer
956,wechseln::V,по́лафнемс,alterner
957,aufgehen[Sonne]::V,стямс,se lever
958,aufgehen[Sonne]::V,лисемс,se lever
959,untergehen[Sonne]::V,валгомс,se coucher
960,scheinen[Sonne]::V,ва́лдоптомс,briller
961,donnern::V,торамс,tonner
962,wehen::V,уфа́мс,souffler
963,strömen::V,шудемс,affluer
964,fließen::V,шудемс,couler
965,sich drehen::V,шаромс,tourner
966,schwanken::V,якамс,osciller
967,schwanken::V,якамс,chanceler
968,schwingen::V,люксемс,vibrer
969,schwingen::V,люксемс,osciller
970,schwingen::V,нюрьсемс,vibrer
971,schwingen::V,нюрьсемс,osciller
972,fallen::V,прамс,tomber
973,fallen::V,прашендомс,tomber
974,brennen::V,паломс,brûler
975,brennen::V,паломс,flamber
976,rauchen::V,качадомс,fumer
977,regnen::V,пиземс,pleuvoir
978,gefrieren::V,эйндамс,geler
979,gefrieren::V,кельмомс,geler
980,tauen::V,соламс,dégeler
981,schmelzen::V,соламс,fondre
982,trocknen::V,коськомс,sécher
983,sieden::V,лакамс,bouillir
984,faulen::V,наксадомс,pourrir
985,faulen::V,наксадомс,se putréfier
986,verfaulen::V,наксадомс,pourrir
987,reißen::V,сязевомс,rompre
988,reißen::V,сязевомс,se déchirer
989,versinken::V,ваямс,s'enfoncer
990,vergehen::V,ётамс,passer
991,erscheinen::V,эвондамс,apparaître
992,verschwinden::V,юма́мс,disparaître
993,sinken::V,валгомс,descendre
994,sinken::V,валгомс,s'abaisser
995,abnehmen::V,киремс,diminuer
996,zunehmen::V,ламокстомс,augmenter
997,zunehmen::V,рашнемс,augmenter
998,steigen::V,кеподемс,monter
999,wachsen::V,касомс,croître
1000,glänzen::V,цинзелдомс,briller
1001,glänzen::V,цифордомс,briller
1002,funkeln::V,ци́фтордомс,étinceler
1003,lärmen::V,жалнамс,faire du bruit
1004,läuten::V,гайфтемс,sonner
1005,klingeln::V,гайфтемс,sonner
1006,klirren::V,ка́нзеркшнемс,cliqueter
1007,brausen::V,жоледемс,mugir
1008,rauschen::V,вжнамс,bruire
1009,rauschen::V,гамнамс,bruire
1010,klingen::V,кайгомс,sonner
1011,bellen::V,ува́мс,aboyer
1012,heulen::V,сувомс,hurler
1013,heulen::V,урнамс,hurler
1014,blasen::V,уфа́мс,souffler
1015,pfeifen::V,вяшкомс,siffler
1016,schreien::V,пешкодомс,crier
1017,stöhnen::V,куфцемс,gémir
1018,zittern::V,таромс,trembler
1019,leben::V,эрямс,vivre
1020,geboren werden::V,шачемс,naître
1021,atmen::V,ажнамс,respirer
1022,trinken::V,симомс,boire
1023,essen::V,ярхцамс,manger
1024,schlucken::V,нилемс,avaler
1025,müde werden::V,сиземс,se lasser
1026,müde werden::V,сиземс,se fatiguer
1027,einschlafen::V,матодовомс,s'endormir
1028,schlafen::V,удомс,dormir
1029,aufwachen::V,съргоземс,se réveiller
1030,aufstehen::V,стямс,se lever
1031,sich erholen::V,ваймосемс,se reposer
1032,sich erholen::V,ваймосемс,se détendre
1033,krank werden::V,сярядькстомс,tomber malade
1034,krank sein::V,сярядемс,être malade
1035,schmerzen::V,сярядемс,faire mal
1036,husten::V,козомс,tousser
1037,genesen::V,пъ́чкамс,guérir
1038,genesen::V,пъ́чкамс,se remettre
1039,sterben::V,куломс,mourir
1040,umkommen::V,юма́мс,périr
1041,sich bewegen::V,шаштомс,bouger
1042,sich rühren::V,сърхка́мс,broncher
1043,sich erheben::V,стямс,se lever
1044,sich setzen::V,озамс,s'asseoir
1045,hinfallen::V,прамс,tomber
1046,hinfallen::V,сяворемс,tomber
1047,laufen::V,якамс,marcher
1048,laufen::V,якамс,aller à pied
1049,schreiten::V,молемс,marcher
1050,schreiten::V,аськолямс,marcher
1051,spazierengehen::V,якамс,se promener
1052,eilen::V,эряскодомс,courir
1053,sich beeilen::V,эряскодомс,se hâter
1054,sich beeilen::V,эряскодомс,se dépêcher
1055,sausen::V,лиемс,filer
1056,rennen::V,арнемс,courir
1057,springen::V,комотнемс,sauter
1058,klettern::V,ку́цемс,grimper
1059,schaukeln::V,нюрямс,se balancer
1060,kriechen::V,шаштомс комада,ramper
1061,schwimmen::V,уемс,nager
1062,tauchen::V,юпиемс,plonger
1063,tauchen::V,чёпафнемс,plonger
1064,rudern::V,па́немс ве́неж,ramer
1065,fahren::V,ардомс,aller
1066,fahren::V,ардомс,rouler
1067,fliegen::V,лиемс,voler
1068,gehen::V,молемс,aller
1069,weggehen::V,тумс,s'en aller
1070,abfahren::V,тумс,partir
1071,anhalten::V,лоткамс,s'arrêter
1072,hineingehen::V,сува́мс,entrer
1073,eintreten::V,сува́мс,entrer
1074,kommen::V,самс,venir
1075,ankommen::V,самс,arriver
1076,ankommen::V,пачкодемс,arriver
1077,zurückkommen::V,мърдамс,revenir
1078,bleiben::V,иля́домс,rester
1079,bleiben::V,иля́домс,demeurer
1080,warten::V,учемс,attendre
1081,erwarten::V,учемс,attendre
1082,suchen::V,вешемс,chercher
1083,finden::V,мумс,trouver
1084,versuchen::V,варчсемс,essayer
1085,vorbereiten::V,анокламс,préparer
1086,lieben::V,кельгомс,aimer
1087,mögen::V,кельгомс,aimer
1088,mögen::V,кельгомс,vouloir
1089,lachen::V,рахамс,rire
1090,lachen::V,рахсемс,rire
1091,rühren::V,токамс седи,toucher
1092,rühren::V,токамс седи,attendrir
1093,weinen::V,авардемс,pleurer
1094,schimpfen::V,сюцемс,gronder
1095,sich ärgern::V,кяжиямс,se fâcher
1096,sich fürchten::V,пелемс,avoir peur
1097,fürchten::V,пелемс,craindre
1098,fürchten::V,пелемс,avoir peur de
1099,fliehen::V,ворьгодемс,fuir
1100,flüchten::V,ша́домс,s'enfuir
1101,flüchten::V,во́рьгодемс,s'enfuir
1102,sehen::V,няемс,voir
1103,anschauen::V,ваномс,regarder
1104,ansehen::V,ваномс,regarder
1105,hören::V,марямс,entendre
1106,zuhören::V,ку́лхдоньомс,écouter
1107,probieren::V,варжамс,goûter
1108,riechen::V,никса́мс,sentir
1109,fühlen::V,марямс,sentir
1110,scheinen::V,ня́евомс,sembler
1111,scheinen::V,ня́евомс,paraître
1112,zu sehen sein::V,ня́евомс,se voir
1113,zu sehen sein::V,ня́евомс,être visible
1114,vernehmen::V,марямс,entendre
1115,vernehmen::V,марямс,percevoir
1116,frieren::V,паломс,avoir froid
1117,frieren::V,кельмомс,avoir froid
1118,tun::V,тиемс,faire
1119,können::V,маштомс,savoir
1120,können::V,маштомс,pouvoir
1121,wollen::V,-не-,vouloir
1122,anfangen::V,ушедомс,commencer
1123,beenden::V,аде́ламс,finir
1124,beenden::V,аде́ламс,terminer
1125,aufhören::V,лоткамс,cesser
1126,aufhören::V,лоткамс,arrêter
1127,gelingen::V,удалакшнемс,réussir
1128,geraten::V,лисемс,réussir
1129,öffnen::V,панжемс,ouvrir
1130,schließen::V,сёлгомс,fermer
1131,stellen::V,путомс,poser
1132,stellen::V,путомс,mettre
1133,setzen::V,озафнемс,placer
1134,setzen::V,озавтнемс,placer
1135,legen::V,путомс,placer
1136,berühren::V,токамс,toucher
1137,verbinden::V,сотомс,lier
1138,bedecken::V,комачамс,couvrir
1139,bedecken::V,вельхтямс,couvrir
1140,aufhängen::V,повфтамс,accrocher
1141,anzünden::V,крьвя́стемс,allumer
1142,aufheben::V,кеподемс,ramasser
1143,aufheben::V,касфтомс,ramasser
1144,zurücklassen::V,ка́домс,laisser
1145,verlieren::V,юма́фтомс,perdre
1146,fallen lassen::V,прафтомс,lâcher
1147,fallen lassen::V,прафтомс,laisser tomber
1148,machen::V,тиемс,faire
1149,herstellen::V,анокламс,produire
1150,herstellen::V,анокламс,fabriquer
1151,bauen::V,путомс,bâtir
1152,bauen::V,путомс,construire
1153,reparieren::V,петемс,réparer
1154,verbessern::V,цебярьгофтомс,améliorer
1155,ändern::V,полафтомс,changer
1156,ändern::V,полафтомс,modifier
1157,graben::V,шу́вомс,creuser
1158,graben::V,та́ргамс,creuser
1159,beugen::V,мяндемс,plier
1160,beugen::V,мяндемс,ployer
1161,biegen::V,комафтомс,courber
1162,drehen::V,шо́вамс,tordre
1163,drehen::V,шо́вамс,tourner
1164,drehen::V,ша́рфнемс,tordre
1165,drehen::V,ша́рфнемс,tourner
1166,wenden::V,ша́рфтомс,retourner
1167,umdrehen::V,шарфтомс,tourner
1168,heben::V,ке́подемс,soulever
1169,hochheben::V,ке́подемс,lever
1170,hochheben::V,ка́сфтомс,lever
1171,ergreifen::V,фатямс,saisir
1172,ergreifen::V,фатямс,prendre
1173,halten::V,кирдемс,tenir
1174,drücken::V,люпшта́мс,presser
1175,schieben::V,шашфтомс,pousser
1176,kratzen::V,а́нгорямс,gratter
1177,kratzen::V,а́нгорямс,égratigner
1178,kratzen::V,киськоря́мс,gratter
1179,kratzen::V,киськоря́мс,égratigner
1180,lecken::V,нолсемс,lécher
1181,beißen::V,сускомс,mordre
1182,abreißen::V,сяземс,arracher
1183,abschneiden::V,керомс,couper
1184,binden::V,сотомс,lier
1185,binden::V,сотомс,attacher
1186,stecken::V,сялгомс,enfoncer
1187,brechen::V,си́ннемс,rompre
1188,brechen::V,ка́лафтомс,rompre
1189,klopfen::V,чакамс,frapper
1190,klopfen::V,чакиемс,frapper
1191,hauen::V,шавомс,frapper
1192,hauen::V,пиксомс,frapper
1193,kleben::V,пе́тфнемс,coller
1194,reiben::V,шо́вамс,frotter
1195,streichen::V,вадемс,empâter
1196,schleifen::V,шо́вамс,affiler
1197,schleifen::V,шо́вамс,aiguiser
1198,schneiden::V,керомс,couper
1199,schneiden::V,керомс,trancher
1200,rütteln::V,та́рфтомс,cahoter
1201,schütteln::V,шука́демс,secouer
1202,schwenken::V,яфодемс,agiter
1203,schütten::V,каямс,verser
1204,schütten::V,нюрьхтя́мс,verser
1205,füllen::V,пяшкодемс,remplir
1206,einwickeln::V,тапардамс,envelopper
1207,tragen::V,кандомс,porter
1208,schleppen::V,ускомс,traîner
1209,ziehen::V,ускомс,tirer
1210,aufbewahren::V,ванфтомс,garder
1211,aufbewahren::V,ванфтомс,conserver
1212,werfen::V,ёрямс,jeter
1213,werfen::V,ёрямс,lancer
1214,fangen::V,кунда́мс,attraper
1215,packen::V,фатямс,agripper
1216,verstecken::V,кяшемс,cacher
1217,teilen::V,явомс,diviser
1218,schicken::V,кучемс,envoyer
1219,bringen::V,кандомс,apporter
1220,bringen::V,пачфтемс,apporter
1221,hinzufügen::V,пу́томс та́га,ajouter
1222,hinzufügen::V,ма́ксомс та́га,ajouter
1223,bekommen::V,сявомс,obtenir
1224,erhalten::V,сявомс,recevoir
1225,nehmen::V,сявомс,prendre
1226,wählen::V,ко́чкамс,choisir
1227,auswählen::V,кочкамс,choisir
1228,auswählen::V,кочкамс,sélectionner
1229,bewahren::V,ванфтомс,préserver
1230,behindern::V,шорямс,gêner
1231,verderben::V,коламс,gâter
1232,verderben::V,коламс,corrompre
1233,verderben::V,гастямс,gâter
1234,verderben::V,гастямс,corrompre
1235,beschädigen::V,тиендемс зиян,endommager
1236,zerbrechen::V,тапамс,casser
1237,zerreißen::V,сяземс,déchirer
1238,zerstören::V,ка́лафтомс,détruire
1239,verbrennen::V,пълхта́мс,brûler
1240,geben::V,ма́ксомс,donner
1241,reichen::V,максомс,tendre
1242,schenken::V,каземс,offrir
1243,versprechen::V,ма́ксомс вал,promettre
1244,wünschen::V,арьсемс,souhaiter
1245,loben::V,шна́мс,louer
1246,küssen::V,палсемс,embrasser
1247,wiegen::V,нюря́фтомс,bercer
1248,zudecken::V,вельхтямс,couvrir
1249,wecken::V,стя́фтомс,éveiller
1250,wecken::V,стя́фтомс,réveiller
1251,wecken::V,съ́ргозьфтемс,éveiller
1252,wecken::V,съ́ргозьфтемс,réveiller
1253,zeigen::V,няфтемс,montrer
1254,zeigen::V,няфтемс,faire voir
1255,führen::V,вятемс,guider
1256,lehren::V,тонафтомс,apprendre
1257,unterrichten::V,тонафтомс,instruire
1258,aufziehen::V,касфтомс,élever
1259,leiten::V,вятемс,diriger
1260,leiten::V,вятемс,conduire
1261,antreiben::V,вятемс,pousser
1262,lassen::V,кошардомс,faire
1263,einladen::V,тердемс,inviter
1264,einladen::V,серьгядемс,inviter
1265,vereinigen::V,пуроптомс,unir
1266,vereinigen::V,пуроптомс,réunir
1267,vereinigen::V,кочкамс марса,unir
1268,vereinigen::V,кочкамс марса,réunir
1269,besuchen::V,варжамс,visiter
1270,besuchen::V,варжамс,aller voir
1271,treffen::V,васьфтомс,rencontrer
1272,sich versammeln::V,кочкавомс,s'assembler
1273,spielen::V,налхксемс,jouer
1274,singen::V,морамс,chanter
1275,tanzen::V,кштимс,danser
1276,sich trennen::V,явомс,se séparer
1277,verlassen::V,кадондомс,quitter
1278,retten::V,идемс,sauver
1279,retten::V,араламс,sauver
1280,bewachen::V,ваномс,garder
1281,schützen::V,а́раламс,protéger
1282,verteidigen::V,а́раламс,défendre
1283,sich schlagen::V,тюремс,se taper
1284,schießen::V,ляцемс,tirer
1285,siegen::V,сяськомс,vaincre
1286,ärgern::V,кяжияфтомс,agacer
1287,schlagen::V,токамс,battre
1288,schlagen::V,токамс,frapper
1289,treten::V,тапамс,botter
1290,treten::V,тапамс,donner un coup de pied à
1291,stechen::V,пупамс,piquer
1292,stechen::V,сялгомс,piquer
1293,stoßen::V,тостядемс,heurter
1294,stehlen::V,саламс,voler
1295,stören::V,шорсемс,gêner
1296,stören::V,шорсемс,déranger
1297,belästigen::V,токсамс,molester
1298,belästigen::V,токсамс,importuner
1299,belästigen::V,аф кадомс ваймама,molester
1300,belästigen::V,аф кадомс ваймама,importuner
1301,verbergen::V,кяшемс,cacher
1302,verbergen::V,кяшемс,dissimuler
1303,täuschen::V,васькафтомс,abuser
1304,täuschen::V,васькафтомс,tromper
1305,täuschen::V,кяльготнемс,abuser
1306,täuschen::V,кяльготнемс,tromper
1307,betrügen::V,васькафнемс,duper
1308,betrügen::V,васькафнемс,frauder
1309,töten::V,шавомс,tuer
1310,töten::V,аде́ламс,tuer
1311,wohnen::V,эрямс,habiter
1312,wohnen::V,эрямс,demeurer
1313,arbeiten::V,покодемс,travailler
1314,sammeln::V,кочкамс,collectionner
1315,sammeln::V,пу́роптомс,collectionner
1316,pflücken::V,фатнемс,cueillir
1317,pflücken::V,нотфнемс,cueillir
1318,jagen::V,кунда́мс,chasser
1319,fischen::V,калонь кунда́мс,pêcher
1320,fassen::V,кунда́мс,capturer
1321,hüten::V,ваномс,garder
1322,treiben::V,панемс,mener
1323,anbinden::V,сотомс,attacher
1324,füttern::V,трямс,faire manger
1325,füttern::V,а́ндомс,faire manger
1326,melken::V,потямс,traire
1327,hacken::V,лазондомс,fendre
1328,gießen::V,валомс,arroser
1329,reifen::V,кенеремс,mûrir
1330,zubereiten::V,анокламс,préparer
1331,kochen::V,пидемс,cuire
1332,backen::V,пидемс,cuire
1333,braten::V,пуштомс,rôtir
1334,umrühren::V,шорямс,remuer
1335,stricken::V,кодамс,tricoter
1336,nähen::V,стамс,coudre
1337,färben::V,а́рхтомс,teindre
1338,reinigen::V,ва́ткамс,nettoyer
1339,reinigen::V,а́роптомс,nettoyer
1340,waschen::V,муськомс,laver
1341,abwischen::V,нардамс,essuyer
1342,spülen::V,оргалдомс,rincer
1343,fegen::V,тяемс,balayer
1344,kehren::V,тяемс,balayer
1345,baden::V,э́шелямс,se baigner
1346,sich waschen::V,штамс,se laver
1347,ausziehen::V,кайсефтемс,ôter
1348,ausziehen::V,кайсефтемс,enlever
1349,anziehen::V,ща́фтомс,mettre
1350,sich anziehen::V,щамс,s'habiller
1351,kämmen::V,се́ендемс,peigner
1352,schmücken::V,на́ряжамс,orner
1353,schmücken::V,на́ряжамс,décorer
1354,schmücken::V,ма́зоптомс,orner
1355,schmücken::V,ма́зоптомс,décorer
1356,sagen::V,азомс,dire
1357,sagen::V,мярьгомс,dire
1358,sprechen::V,корхтамс,parler
1359,reden::V,корхнемс,parler
1360,sich unterhalten::V,корхнемс,bavarder
1361,sich unterhalten::V,корхнемс,s'entretenir
1362,fragen::V,ки́зефтемс,demander
1363,bitten::V,а́намс,prier
1364,bitten::V,ве́шемс,prier
1365,erzählen::V,а́зондомс,raconter
1366,mitteilen::V,азомс,communiquer
1367,nennen::V,лемдемс,nommer
1368,nennen::V,лемдемс,appeler
1369,nennen::V,путомс лем,nommer
1370,nennen::V,путомс лем,appeler
1371,rufen::V,серьгядемс,appeler
1372,prahlen::V,шна́фтомс пря́,se vanter
1373,übersetzen::V,ётафтомс,traduire
1374,denken::V,арьсемс,penser
1375,glauben::V,кемамс,croire
1376,bemerken::V,ня́емс,remarquer
1377,bemerken::V,ня́емс,apercevoir
1378,erkennen::V,содамс,reconnaître
1379,begreifen::V,сатомс,concevoir
1380,verstehen::V,шарьхкодемс,entendre
1381,verstehen::V,шарьхкодемс,comprendre
1382,lernen::V,тонафнемс,apprendre
1383,wissen::V,со́дамс,savoir
1384,sich erinnern an::V,лятфтамс,se souvenir de
1385,vergessen::V,юкстамс,oublier
1386,messen::V,ункснемс,mesurer
1387,zählen::V,лу́вомс,compter
1388,zählen::V,а́рьсемс,compter
1389,rechnen::V,лувомс,calculer
1390,lesen::V,лувомс,lire
1391,lesen::V,морафтомс,lire
1392,malen::V,рисова́ндамс,peindre
1393,zeichnen::V,рисова́ндамс,dessiner
1394,schreiben::V,сёрмадомс,écrire
1395,besitzen::V,улемс азоркс,posséder
1396,kaufen::V,рамамс,acheter
1397,verkaufen::V,мимс,vendre
1398,bezahlen::V,пандомс,payer
1399,zahlen::V,па́ндомс,payer
1400,beherrschen::V,азорондамс,dominer
1401,beherrschen::V,азорондамс,maîtriser
1402,ertragen::V,кирдемс,tolérer
1403,ertragen::V,кирдемс,supporter
1404,Netz::N,,filet
