,Concept_ID,os,ru
764,ein wenig::ADV,чысыл,немного
765,kaum::ADV,цъус,едва
766,sehr::ADV,тынг,очень
767,sehr::ADV,иттӕг,очень
768,so::ADV,афтӕ,так
769,noch::ADV,ма,еще
770,nur::ADV,канд,только
771,nur::ADV,ӕрмӕст,только
772,schon::ADV,нырид,уже
773,wieder::ADV,ногӕй,опять
774,vergebens::ADV,дзæгъæлы,напрасно
775,vergebens::ADV,уæгъды,напрасно
776,vergebens::ADV,æнæхъуаджы,напрасно
777,vor::PRP,разы,перед
778,hinter::PRP,фӕстӕ,за
779,hinter::PRP,фӕстӕ,позади
780,unter::PRP,бын,под
781,durch::PRP,æхсæнты,сквозь
782,neben::PRP,цур,возле
783,zwischen::PRP,астӕу,между
784,wegen::PRP,тыххай,из-за
785,dies::PRN,ай,это
786,das::PRN,уый,то
787,alles::PRN,алцы,все
788,alles::PRN,æппæтдæр,все
789,alles::PRN,иууылдӕр,все
790,ich::PRN,æз,я
791,du::PRN,ды,ты
792,er::PRN,уый,он
793,wir::PRN,мах,мы
794,ihr::PRN,сымах,вы
795,sie::PRN,уыдон,они
796,was::FPRN,цы,что
797,wer::FPRN,чи,кто
798,wo::FADV,кӕм,где
799,wohin::FADV,кӕдӕм,куда
800,wie::FADV,куыд,как
801,warum::FADV,цӕмӕн,почему
802,wieviel::FNUM,цал,сколько
803,eins::NUM,иу,один
804,zwei::NUM,дыууӕ,два
805,drei::NUM,ӕртӕ,три
806,vier::NUM,цыппар,четыре
807,fünf::NUM,фондз,пять
808,sechs::NUM,ӕхсӕз,шесть
809,sieben::NUM,авд,семь
810,acht::NUM,аст,восемь
811,neun::NUM,фараст,девять
812,zehn::NUM,дӕс,десять
813,elf::NUM,иуæндæс,одиннадцать
814,zwölf::NUM,дыууадæс,двенадцать
815,zwanzig::NUM,дыууын,двадцать
816,dreißig::NUM,æртын,тридцать
817,dreißig::NUM,дæсæмæссæдз,тридцать
818,vierzig::NUM,цыппор,сорок
819,vierzig::NUM,цыппур,сорок
820,vierzig::NUM,дыууиссæдзы,сорок
821,fünfzig::NUM,фӕндзай,пятьдесят
822,sechzig::NUM,æхсай,шестьдесят
823,sechzig::NUM,æртиссæдзы,шестьдесят
824,siebzig::NUM,æвдай,семьдесят
825,siebzig::NUM,дæс æмæ æртиссæдзы,семьдесят
826,achtzig::NUM,цыппарыссæдзы,восемьдесят
827,achtzig::NUM,æстай,восемьдесят
828,neunzig::NUM,нæуæдз,девяносто
829,neunzig::NUM,дæс æмæ цыппарыссæдзы,девяносто
830,hundert::NUM,сӕдӕ,сто
831,tausend::NUM,мин,тысяча
832,und::CNJ,ӕмӕ,и
833,oder::CNJ,кӕнӕ,или
834,oder::CNJ,кӕнӕ,либо
835,stehen::V,лӕууын,стоять
836,sitzen::V,бадын,сидеть
837,liegen::V,хуыссын,лежать
838,hängen::V,ауыгъд уын,висеть
839,werden::V,суӕвын,стать
840,passieren::V,æрцæуын,случиться
841,beginnen::V,райдайын,начаться
842,enden::V,фæуын,кончиться
843,wechseln::V,ивын,меняться
844,aufgehen[Sonne]::V,скæсын,взойти
845,untergehen[Sonne]::V, аныгуылын,зайти
846,scheinen[Sonne]::V,рухс кӕнын,светить
847,donnern::V,нæрын,греметь
848,wehen::V,дымын,дуть
849,strömen::V,кӕлын,литься
850,fließen::V,цæуын,течь
851,fließen::V,уайын,течь
852,fließen::V,кæлын,течь
853,sich drehen::V,зилын,вращаться
854,schwanken::V,æнкъуысын,колебаться
855,schwingen::V,æнкъуысын,качаться
856,schwingen::V,змæлын,качаться
857,fallen::V,хауын,падать
858,brennen::V,судзын,гореть
859,rauchen::V,фæздæг кæнын,дымить
860,regnen::V,уарын,дождить
861,gefrieren::V,сӕлын,замерзнуть
862,tauen::V,стайын,таять
863,schmelzen::V,тайын,плавиться
864,trocknen::V,хус кæнын,сохнуть
865,sieden::V,фыцын,кипеть
866,faulen::V,ӕмбийын,гнить
867,verfaulen::V,бамбийын,сгнить
868,reißen::V,скъуийын,рваться
869,versinken::V,дӕлдон_кӕнын,тонуть
870,vergehen::V,аивгъуийын,проходить
871,erscheinen::V,разынын,появиться
872,verschwinden::V,фæтары уын,исчезнуть
873,verschwinden::V,фæдæлдзæх уын,исчезнуть
874,verschwinden::V,фесæфын,исчезнуть
875,verschwinden::V,æрбайсæфын,исчезнуть
876,sinken::V,дæлæмæ æрхауын,спадать
877,abnehmen::V,фæкъаддæр уын,уменьшиться
878,abnehmen::V,фæцух уын,уменьшиться
879,zunehmen::V,фæфылдæр уын,увеличиваться
880,zunehmen::V,сбирæ уын,увеличиваться
881,zunehmen::V,сахадын,увеличиваться
882,steigen::V,сыстын,подниматься
883,wachsen::V,рӕзын,расти
884,glänzen::V,ӕрттивын,блестеть
885,funkeln::V,тыбар-тыбур_кӕнын,сверкать
886,lärmen::V,хъæлæба кæнын,шуметь
887,läuten::V,цæгъдын,звонить
888,klingeln::V,цæгъдын,звонить
889,klirren::V,дзыгъал-мыгъул кæнын,звякать
890,klirren::V,дзæгъ-дзæгъ кæнын,звякать
891,brausen::V,абухын,бушевать
892,klingen::V,зæлын,звучать
893,klingen::V,азæлын,звучать
894,klingen::V,хъуысын,звучать
895,bellen::V,рæйын,лаять
896,heulen::V,ниуын,выть
897,blasen::V,фу кӕнын,дунуть
898,pfeifen::V,æхситт кæнын,свистеть
899,pfeifen::V,къуыззитт кæнын,свистеть
900,schreien::V,хъӕр кӕнын,кричать
901,stöhnen::V,хъæрзын,стонать
902,stöhnen::V,дзыназын,стонать
903,zittern::V,ризын,дрожать
904,leben::V,цӕрын,жить
905,geboren werden::V,райгуырын,родиться
906,atmen::V,улӕфын,дышать
907,trinken::V,нуазын,пить
908,essen::V,хӕрын,есть
909,essen::V,хӕрын,кушать
910,schlucken::V,ныхъуырын,глотать
911,müde werden::V,бафæллайын,устать
912,müde werden::V,бафæлмæцын,устать
913,müde werden::V,сфæлмæцын,устать
914,einschlafen::V,бафынæй уын,заснуть
915,schlafen::V,хуыссын,спать
916,schlafen::V,фынӕй кӕнын,спать
917,aufwachen::V,райхъал уын,проснуться
918,aufstehen::V,стын,встать
919,sich erholen::V,фæллад уадзын,отдыхать
920,sich erholen::V,улæфын,отдыхать
921,krank werden::V,фӕрынчын уын,заболеть
922,krank sein::V,сӕйын,болеть
923,schmerzen::V,риссын,болеть
924,husten::V,хуыфын,кашлять
925,genesen::V,сдзæбæх уын,поправиться
926,genesen::V,рандидзын,поправиться
927,genesen::V,сæндидзын,поправиться
928,sterben::V,мӕлын,умереть
929,umkommen::V,фесæфын,погибнуть
930,umkommen::V,байсæфын,погибнуть
931,umkommen::V,бабын уын,погибнуть
932,umkommen::V,мард фæуын,погибнуть
933,sich bewegen::V,тæлфын,двигаться
934,sich bewegen::V,цæуын,двигаться
935,sich rühren::V,змӕлын,шевельнуться
936,sich erheben::V,стын,встать
937,sich setzen::V,сбадын,сесть
938,hinfallen::V,ӕрхауын,упасть
939,laufen::V,цӕуын,ходить
940,laufen::V,рацу-бацу_кӕнын,ходить
941,schreiten::V,къахдзæф кæнын,шагать
942,schreiten::V,санчъех кæнын,шагать
943,schreiten::V,цæуын,шагать
944,spazierengehen::V,озер кæнын,гулять
945,spazierengehen::V,тезгъо кæнын,гулять
946,eilen::V,тагъд кæнын,спешить
947,eilen::V,тындзын,спешить
948,sich beeilen::V,тагъд кæнын,торопиться
949,sich beeilen::V,тындзын,торопиться
950,sausen::V,уайын,мчаться
951,sausen::V,тæхын,мчаться
952,rennen::V,згъорын,бегать
953,springen::V,гæпп кæнын,прыгать
954,springen::V,сæррæтт кæнын,прыгать
955,springen::V,лиуырын,прыгать
956,klettern::V,хилын,лазать
957,schaukeln::V,хецъро кæнын,раскачиваться
958,schaukeln::V,херыйыл бадын,раскачиваться
959,kriechen::V,бырын,ползать
960,schwimmen::V,ленк кӕнын,плавать
961,tauchen::V,ныгъуылын,нырять
962,rudern::V,бæлæгъ тæрын,грести
963,rudern::V,чема тæрын,грести
964,fahren::V,цӕуын,ехать
965,fliegen::V,тӕхын,летать
966,gehen::V,цӕуын,идти
967,weggehen::V,ацӕуын,уйти
968,abfahren::V,араст уын,отправиться
969,anhalten::V,æрлæууын,остановиться
970,hineingehen::V,мидæмæ цæуын,входить
971,eintreten::V,бацӕуын,войти
972,kommen::V,æрцæуын,прийти
973,ankommen::V,æрцæуын,прибыть
974,zurückkommen::V,раздæхын,возвратиться
975,zurückkommen::V,фæстæмæ_раздæхын,возвратиться
976,zurückkommen::V,æрбаздæхын,возвратиться
977,zurückkommen::V,аздæхын,возвратиться
978,bleiben::V,лӕууын,остаться
979,warten::V,ӕнхъӕлмӕ кӕсын,ждать
980,erwarten::V,ӕнхъӕлмӕ кӕсын,ожидать
981,suchen::V,агурын,искать
982,finden::V,ссарын,найти
983,versuchen::V,фӕлварын,пытаться
984,vorbereiten::V,бацаттæ кæнын,подготовить
985,vorbereiten::V,æрæввонг кæнын,подготовить
986,lieben::V,уарзын,любить
987,mögen::V,зæрдæмæ цæуын,любить
988,lachen::V,худын,смеяться
989,rühren::V,зæрдæ суынгæг кæнын,растрогать
990,weinen::V,кӕуын,плакать
991,schimpfen::V,æлгъитын,ругаться
992,sich ärgern::V,мæсты кæнын,сердиться
993,sich fürchten::V,тæрсын,бояться
994,fürchten::V,тæрсын,бояться
995,fliehen::V,лидзын,убегать
996,flüchten::V,алидзын,убежать
997,sehen::V,уынын,видеть
998,anschauen::V,акӕсын,посмотреть
999,ansehen::V,кӕсын,смотреть
1000,hören::V,хъусын,слышать
1001,zuhören::V,хъусын,слушать
1002,probieren::V,уынын,пробовать
1003,probieren::V,аходын,пробовать
1004,riechen::V,смудын,нюхать
1005,fühlen::V,ӕнкъарын,чувствовать
1006,scheinen::V,зынын,казаться
1007,zu sehen sein::V,зынын,виднеться
1008,vernehmen::V,фехъусын,услышать
1009,frieren::V,сийын,мерзнуть
1010,tun::V,кӕнын,делать
1011,können::V,фӕразын,мочь
1012,können::V,фӕразын,уметь
1013,wollen::V,фӕндын,хотеть
1014,anfangen::V,райдайын,начать
1015,beenden::V,фӕуын,закончить
1016,aufhören::V,банцайын,перестать
1017,aufhören::V,фенцайын,перестать
1018,gelingen::V,бантысын,удаться
1019,geraten::V,разынын,оказаться
1020,öffnen::V,гом кӕнын,открыть
1021,schließen::V,ӕхгӕнын,закрыть
1022,stellen::V,ӕвӕрын,поставить
1023,setzen::V,сбадын кӕнын,посадить
1024,legen::V,ӕрӕвӕрын,класть
1025,berühren::V,агайын,трогать
1026,verbinden::V,бӕттын,связать
1027,bedecken::V,ӕмбӕрзын,покрыть
1028,aufhängen::V,ауындзын,повесить
1029,anzünden::V,ссудзын,зажечь
1030,aufheben::V,сисын,поднять
1031,zurücklassen::V,ныууадзын,оставить
1032,verlieren::V,фесафын,потерять
1033,fallen lassen::V,ӕрӕппарын,уронить
1034,fallen lassen::V,къухтӕй феуӕгъд кӕнын,уронить
1035,machen::V,саразын,сделать
1036,herstellen::V,сцæттæ кæнын,изготовить
1037,herstellen::V,саразын,изготовить
1038,bauen::V,амайын,строить
1039,reparieren::V,æмпъузын,чинить
1040,reparieren::V,цалцæг кæнын,чинить
1041,verbessern::V,фæхуыздæр кæнын,улучшить
1042,ändern::V,аивын,изменить
1043,graben::V,къахын,копать
1044,beugen::V,æркъæдз кæнын,согнуть
1045,beugen::V,æртасын кæнын,согнуть
1046,biegen::V,тасын кӕнын,погнуть
1047,drehen::V,здухын,вертеть
1048,wenden::V,афæлдахын,повернуть
1049,wenden::V,рафæлдахын,повернуть
1050,umdrehen::V,афæлдахын,перевернуть
1051,heben::V,сдарын,поднимать
1052,heben::V,схæцын,поднимать
1053,hochheben::V,уæлæмæ хæцын,поднять
1054,ergreifen::V,фӕлӕбурын,схватить
1055,halten::V,дарын,держать
1056,drücken::V,æлхъивын,нажимать
1057,drücken::V,хæцын,нажимать
1058,schieben::V,схойын,толкать
1059,kratzen::V,хафын,скрести
1060,lecken::V,сдæрын,лизать
1061,beißen::V,хæцын,кусать
1062,abreißen::V,ратонын,оторвать
1063,abschneiden::V,ралыг кӕнын,отрезать
1064,binden::V,бабӕттын,вязать
1065,stecken::V,ныссадзын,воткнуть
1066,brechen::V,асæттын,сломать
1067,brechen::V,басæттын,сломать
1068,brechen::V,ныссæттын,сломать
1069,klopfen::V,хойын,стучать
1070,klopfen::V,гуыпп-гуыпп кæнын,стучать
1071,klopfen::V,къуырцц-къуырцц кæнын,стучать
1072,hauen::V,цӕвын,бить
1073,hauen::V,нӕмын,бить
1074,kleben::V,ныхасын,клеить
1075,kleben::V,æндадзын,клеить
1076,reiben::V,сӕрфын,тереть
1077,reiben::V,хафын,тереть
1078,streichen::V,байсæрдын,намазать
1079,streichen::V,сахорын,намазать
1080,schleifen::V,ссын,точить
1081,schleifen::V,цыргъ кӕнын,точить
1082,schneiden::V,кӕрдын,резать
1083,rütteln::V,æнкъусын,шатать
1084,schütteln::V,уигъын,трясти
1085,schwenken::V,тилын,махать
1086,schwenken::V,уигъын,махать
1087,schütten::V,ныккӕнын,налить
1088,füllen::V,байдзаг кæнын,наполнить
1089,einwickeln::V,батухын,завернуть
1090,tragen::V,хӕссын,нести
1091,schleppen::V,ласын,тащить
1092,ziehen::V,ласын,тянуть
1093,aufbewahren::V,æвæрын,хранить
1094,werfen::V,зыввытт кӕнын,бросать
1095,fangen::V,ӕрцахсын,ловить
1096,packen::V,рацахсын,схватить
1097,verstecken::V,æмбæхсын,спрятать
1098,verstecken::V,нымæхсын,спрятать
1099,teilen::V,уарын,разделить
1100,schicken::V,ӕрвитын,посылать
1101,bringen::V,æрхæссын,принести
1102,bringen::V,æрбахæссын,принести
1103,hinzufügen::V,ӕфтауын,добавить
1104,bekommen::V,ссарын,достать
1105,bekommen::V,сфæрæз кæнын,достать
1106,bekommen::V,самал кæнын,достать
1107,erhalten::V,райсын,получить
1108,nehmen::V,райсын,взять
1109,wählen::V,равзарын,выбрать
1110,auswählen::V,авзарын,отобрать
1111,bewahren::V,бавæрын,сохранить
1112,bewahren::V,нывæрын,сохранить
1113,behindern::V,цæлхдур æвæрын,препятствовать
1114,behindern::V,ныхдур æвæрын,препятствовать
1115,behindern::V,къуылымпы кæнын,препятствовать
1116,behindern::V,хъыг дарын,препятствовать
1117,verderben::V,фесафын,испортить
1118,beschädigen::V,халын,повредить
1119,zerbrechen::V,асӕттын,разбить
1120,zerreißen::V,аскъуынын,разорвать
1121,zerstören::V,фехалын,разрушить
1122,verbrennen::V,басудзын,сжечь
1123,geben::V,дӕттын,дать
1124,reichen::V,адæттын,передать
1125,schenken::V,лæвар кæнын,дарить
1126,versprechen::V,дзырд раттын,обещать
1127,versprechen::V,зӕрдӕ бавӕрын,обещать
1128,wünschen::V,зæрдæ зæгъы,желать
1129,loben::V,раппӕлын,хвалить
1130,küssen::V,пъа кæнын,целовать
1131,küssen::V,ба кæнын,целовать
1132,wiegen::V,узын,качать
1133,zudecken::V,бамбӕрзын,накрыть
1134,wecken::V,райхъал кӕнын,разбудить
1135,zeigen::V,амонын,показать
1136,führen::V,кӕнын,вести
1137,führen::V,фæкæнын,вести
1138,lehren::V,ахуыр кæнын,учить
1139,unterrichten::V,ахуыр кæнын,преподавать
1140,aufziehen::V,хъомыл кӕнын,воспитать
1141,leiten::V,разамынд дӕттын,руководить
1142,antreiben::V,тагъд кæнын,подгонять
1143,antreiben::V,рог кæнын,подгонять
1144,lassen::V,кæнын,заставить
1145,einladen::V,ӕрхонын,пригласить
1146,einladen::V,ӕрбахонын,пригласить
1147,vereinigen::V,баиу кӕнын,объединить
1148,besuchen::V,абæрæг кæнын,посетить
1149,besuchen::V,бабæрæг кæнын,посетить
1150,besuchen::V,бауайын,посетить
1151,treffen::V,фембæлын,встретить
1152,sich versammeln::V,æрæмбырд уын,собраться
1153,spielen::V,хъазын,играть
1154,singen::V,зарын,петь
1155,tanzen::V,кафын,плясать
1156,tanzen::V,кафын,танцевать
1157,sich trennen::V,фæйнæрдæм фæцæуын айхæлын,расстаться
1158,verlassen::V,ныууадзын,покинуть
1159,retten::V,фервӕзын кӕнын,спасти
1160,bewachen::V,хъахъхъӕнын,охранять
1161,schützen::V,хъахъхъӕнын,уберегать
1162,verteidigen::V,бахизын,защитить
1163,sich schlagen::V,хыл кæнын,драться
1164,schießen::V,ӕхсын,стрелять
1165,siegen::V,басӕттын,победить
1166,siegen::V,фӕуӕлахиз уӕвын,победить
1167,ärgern::V,мӕсты кӕнын,сердить
1168,schlagen::V,ныццæвын,ударить
1169,stechen::V,фæрæхойын,уколоть
1170,stoßen::V,риуыгъын,толкнуть
1171,stehlen::V,давын,украсть
1172,stören::V,хъыгдарын,помешать
1173,belästigen::V,хъыгдарын,надоедать
1174,verbergen::V,бамбӕхсын,скрыть
1175,verbergen::V,басусӕг кӕнын,скрыть
1176,täuschen::V,фӕливын,обмануть
1177,täuschen::V,асайын,обмануть
1178,betrügen::V,асайын,смошенничать
1179,töten::V,амарын,убить
1180,wohnen::V,цӕрын,проживать
1181,arbeiten::V,кусын,работать
1182,sammeln::V,æртонын,собрать
1183,pflücken::V,тонын,рвать
1184,pflücken::V,тонын,срывать
1185,jagen::V,цуан кæнын,охотиться
1186,fischen::V,кæсаг ахсын æнгуырæй,рыбачить
1187,fischen::V,æнгуыр дарын,рыбачить
1188,fassen::V,ӕрцахсын,поймать
1189,hüten::V,хизын,пасти
1190,treiben::V,скъӕрын,гнать
1191,anbinden::V,бабæттын,привязать
1192,anbinden::V,æрбæттын,привязать
1193,füttern::V,холлаг дæттын,кормить
1194,füttern::V,холлаг æвæрын,кормить
1195,füttern::V,дарын,кормить
1196,melken::V,дуцын,доить
1197,hacken::V,кæрдын,рубить
1198,hacken::V,лыгтæ кæнын,рубить
1199,gießen::V,бакалын,полить
1200,reifen::V,срæгъæд уын,созреть
1201,reifen::V,сцæттæ уын,созреть
1202,zubereiten::V,сцӕттӕ кӕнын,приготовить
1203,kochen::V,фыцын,варить
1204,backen::V,фыцын,печь
1205,braten::V,цурын,жарить
1206,umrühren::V,ахæццæ кæнын,перемешать
1207,umrühren::V,азмæнтын,перемешать
1208,umrühren::V,астауын,перемешать
1209,stricken::V,кæнын,вязать
1210,stricken::V,бийын,вязать
1211,nähen::V,хуыйын,шить
1212,färben::V,ахорын,покрасить
1213,reinigen::V,ссыгъдæг кæнын,очистить
1214,reinigen::V,ныссыгъдæг кæнын,очистить
1215,reinigen::V,ныссæрфын,очистить
1216,waschen::V,ӕхсын,стирать
1217,abwischen::V,сӕрфын,вытереть
1218,spülen::V,æнхъæвзын,полоскать
1219,fegen::V,мӕрзын,подметать
1220,kehren::V,мӕрзын,мести
1221,baden::V,хи найын,купаться
1222,sich waschen::V,хи æхсын,мыться
1223,ausziehen::V,ласын,снять
1224,anziehen::V,скæнын,надеть
1225,sich anziehen::V,дзаума скæнын,одеться
1226,sich anziehen::V,дарæс скæнын,одеться
1227,kämmen::V,ныффасын,причесать
1228,kämmen::V,æрфасын,причесать
1229,schmücken::V,фӕлындын,украсить
1230,sagen::V,зæгъын,сказать
1231,sprechen::V,дзурын,говорить
1232,reden::V,ныхас кӕнын,разговаривать
1233,sich unterhalten::V,ныхас кæнын,беседовать
1234,fragen::V,фӕрсын,спросить
1235,bitten::V,курын,просить
1236,erzählen::V,радзурын,рассказать
1237,erzählen::V,ратаурæгъ кæнын,рассказать
1238,mitteilen::V,фехъусын кæнын,сообщить
1239,nennen::V,хонын,назвать
1240,rufen::V,сидын,звать
1241,prahlen::V,ӕппӕлын,хвастаться
1242,übersetzen::V,ратæлмац кæнын,перевести
1243,denken::V,ӕнхъӕлын,думать
1244,denken::V,хъуыды кӕнын,думать
1245,glauben::V,уырнын,верить
1246,bemerken::V,фенын,заметить
1247,erkennen::V,базонын,узнать
1248,begreifen::V,ӕмбарын,понять
1249,begreifen::V,ӕмбарын,постичь
1250,begreifen::V,бамбарын,понять
1251,begreifen::V,бамбарын,постичь
1252,lernen::V,ахуыр кӕнын,учиться
1253,wissen::V,зонын,знать
1254,sich erinnern an::V,зæрдыл æрлæууын,вспомнить
1255,sich erinnern an::V,æрымысын,вспомнить
1256,sich erinnern an::V,æрбаймысын,вспомнить
1257,sich erinnern an::V,æрхъуыды кæнын,вспомнить
1258,vergessen::V,ферох кæнын,забыть
1259,vergessen::V,айрох кæнын,забыть
1260,messen::V,барын,мерить
1261,zählen::V,нымайын,считать
1262,rechnen::V,хынцын,считать
1263,lesen::V,кӕсын,читать
1264,lesen::V,фӕрсын,читать
1265,malen::V,ныв кӕнын,рисовать
1266,zeichnen::V,ныв кӕнын,рисовать
1267,schreiben::V,фыссын,писать
1268,besitzen::V,хицау уын,иметь
1269,kaufen::V,балхӕнын,купить
1270,verkaufen::V,уӕй кӕнын,продать
1271,bezahlen::V,бафидын,заплатить
1272,zahlen::V,фидын,платить
1273,beherrschen::V,æлдариуæг кæнын,владеть
1274,ertragen::V,бавзарын,вытерпеть
1275,Leine::N,,поводок
1276,rauschen::V,,шелестеть
1277,treten::V,,пинать
1278,verstehen::V,,услышать
