,Concept_ID,kv,ro
814,manchmal::ADV,мукӧдпыр,câteodată
815,oft::ADV,-лы-,des
816,oft::ADV,-лы-,deseori
817,immer::ADV,быдпыр,mereu
818,immer::ADV,быдпыр,întotdeauna
819,immer::ADV,быдпырся,mereu
820,immer::ADV,быдпырся,întotdeauna
821,niemals::ADV,некӧр,niciodată
822,hier::ADV,татӧн,aci
823,hier::ADV,татӧн,aici
824,hierhin::ADV,татчӧ,încoace
825,von hier::ADV,тасянь,de aici
826,dort::ADV,сэтӧн,acolo
827,dorthin::ADV,сэтчин,dincolo
828,geradeaus::ADV,веськыта,drept înainte
829,vorwärts::ADV,одзӧ,înainte
830,rückwärts::ADV,бӧр,îndărăt
831,zurück::ADV,бӧр,înapoi
832,unten::ADV,увтын,jos
833,unten::ADV,увтын,dedesubt
834,hinab::ADV,увтас,în jos
835,hinab::ADV,увтас,de vale
836,oben::ADV,вевдӧрас,sus
837,oben::ADV,вевдӧрас,deasupra
838,hinauf::ADV,вывлань,în sus
839,hinauf::ADV,вывланьӧ,în sus
840,überall::ADV,быдлан,peste tot
841,überall::ADV,быдлан,pretutindeni
842,nicht::ADV,ог,nu
843,ein wenig::ADV,-ышт,puțin
844,ein wenig::ADV,невна,puțin
845,kaum::ADV,ӧдва,cu greu
846,kaum::ADV,ӧдва,cu anevoie
847,sehr::ADV,вывтi,mult
848,sehr::ADV,вывтi,foarte
849,so::ADV,сiдз,așa
850,so::ADV,сiдз,atât
851,noch::ADV,эшӧ,încă
852,nur::ADV,только,doar
853,schon::ADV,ни,și
854,schon::ADV,ни,deja
855,wieder::ADV,бӧра,iar
856,wieder::ADV,бӧра,iarăși
857,vergebens::ADV,весись,în zadar
858,vor::PRP,одзас,înainte de
859,hinter::PRP,бӧрӧ,după
860,hinter::PRP,бӧрӧ,în spatele
861,unter::PRP,увтын,sub
862,durch::PRP,пыр,prin
863,neben::PRP,бокам,lângă
864,neben::PRP,бокам,alături de
865,neben::PRP,боксиным,lângă
866,neben::PRP,боксиным,alături de
867,zwischen::PRP,коласас,între
868,zwischen::PRP,коласас,dintre
869,wegen::PRP,понда,pentru
870,dies::PRN,эта,acesta
871,das::PRN,сiя,asta
872,alles::PRN,быдӧс,tot
873,ich::PRN,ме,eu
874,du::PRN,тэ,tu
875,er::PRN,сiя,el
876,er::PRN,сiя,dânsul
877,wir::PRN,мийӧ,noi
878,ihr::PRN,ті,voi
879,sie::PRN,нія,ei
880,sie::PRN,нія,dânșii
881,was::FPRN,мый,ce
882,wer::FPRN,кин,cine
883,wo::FADV,кытӧн,unde
884,wohin::FADV,кытчӧ,încotro
885,wie::FADV,дзик,cum
886,warum::FADV,мыля,de ce
887,warum::FADV,мыля,pentru ce
888,warum::FADV,мыйсянь,de ce
889,warum::FADV,мыйсянь,pentru ce
890,wieviel::FNUM,мымда,cât
891,eins::NUM,ӧт,unu
892,zwei::NUM,кык,doi
893,drei::NUM,куим,trei
894,vier::NUM,нёль,patru
895,fünf::NUM,вит,cinci
896,sechs::NUM,квать,șase
897,sieben::NUM,сизим,șapte
898,acht::NUM,кыкьямыс,opt
899,neun::NUM,ӧкмыс,nouă
900,zehn::NUM,дас,zece
901,elf::NUM,дасотік,unsprezece
902,zwölf::NUM,даскык,douăsprezece
903,zwanzig::NUM,кыкдас,douăzeci
904,dreißig::NUM,куимдас,treizeci
905,vierzig::NUM,нёльдас,patruzeci
906,fünfzig::NUM,витдас,cincizeci
907,sechzig::NUM,кватьдас,șaizeci
908,siebzig::NUM,сизимдас,șaptezeci
909,achtzig::NUM,кыкьямысдас,optzeci
910,neunzig::NUM,ӧкмысдас,nouăzeci
911,hundert::NUM,сто,sută
912,tausend::NUM,тысяча,mie
913,und::CNJ,и,și
914,und::CNJ,да,și
915,oder::CNJ,или,ori
916,stehen::V,сулавны,sta
917,sitzen::V,пукавны,ședea
918,liegen::V,куйлыны,zăcea
919,liegen::V,куйлыны,fi culcat
920,hängen::V,ӧшавны,atârna
921,werden::V,лоны,deveni
922,werden::V,лоны,se face
923,passieren::V,аркмыны,se întâmpla
924,beginnen::V,петны,începe
925,enden::V,-сь,se sfârși
926,enden::V,-сь,se termina
927,enden::V,бырны,se sfârși
928,enden::V,бырны,se termina
929,wechseln::V,вежсьыны,se schimba
930,aufgehen[Sonne]::V,петавны,răsări
931,untergehen[Sonne]::V,пуксьыны,apune
932,scheinen[Sonne]::V,югьявны,străluci
933,donnern::V,гымавны,tuna
934,wehen::V,пӧлявны,bate
935,strömen::V,киссьыны,curge în șiroaie
936,fließen::V,визывтны,curge
937,sich drehen::V,бергавны,se învârti
938,schwanken::V,кӧвьясьны,se clătina
939,schwingen::V,дюттясьны,vibra
940,schwingen::V,дюттясьны,flutura
941,fallen::V,усьны,cădea
942,brennen::V,сотчыны,arde
943,rauchen::V,тшынасьны,fuma
944,regnen::V,зэрны,ploua
945,gefrieren::V,гегдыны,îngheța
946,tauen::V,сывны,se dezgheța
947,schmelzen::V,сывны,se topi
948,trocknen::V,косьмыны,se usca
949,sieden::V,пизьны,fierbe
950,sieden::V,пизьны,clocoti
951,faulen::V,нёльзьыны,se împuți
952,verfaulen::V,тӧрмыны,putrezi
953,verfaulen::V,сiсьмыны,putrezi
954,reißen::V,косясьны,se rupe
955,reißen::V,косясьны,se sfâșia
956,versinken::V,вӧйны,se scufunda
957,vergehen::V,мунны,trece
958,vergehen::V,мунны,se scurge
959,erscheinen::V,мыччисьны,apărea
960,verschwinden::V,ӧшны,dispărea
961,sinken::V,ямны,cădea
962,sinken::V,ямны,coborî
963,abnehmen::V,ямны,scădea
964,abnehmen::V,ямны,descrește
965,zunehmen::V,паськавны,spori
966,zunehmen::V,паськавны,crește
967,zunehmen::V,паськавны,augmenta
968,steigen::V,лэбтiсьны,urca
969,wachsen::V,быдмыны,crește
970,glänzen::V,свиттявны,luci
971,glänzen::V,свиттявны,străluci
972,funkeln::V,югйовтлыны,scânteia
973,funkeln::V,югйӧв-керны,scânteia
974,lärmen::V,чавзыны,face larmă
975,läuten::V,диньгыны,suna
976,klingeln::V,силькӧтны,suna
977,klirren::V,жольӧтны,zăngăni
978,brausen::V,гуасьны,vui
979,rauschen::V,кышӧтны,vâjâi
980,klingen::V,горавны,suna
981,bellen::V,увтны,lătra
982,bellen::V,вувтны,lătra
983,heulen::V,уннявны,urla
984,blasen::V,пӧлявны,sufla
985,pfeifen::V,пиксыны,fluiera
986,schreien::V,айзыны,țipa
987,stöhnen::V,ойзыны,geme
988,stöhnen::V,ружтыны,geme
989,zittern::V,легьявны,tremura
990,leben::V,овны,trăi
991,geboren werden::V,шогмыны,se naște
992,atmen::V,лолавны,respira
993,trinken::V,юны,bea
994,essen::V,сёйны,mânca
995,schlucken::V,ньылавны,înghiți
996,müde werden::V,мыдзны,se obosi
997,einschlafen::V,ланьтны,adormi
998,schlafen::V,узьны,dormi
999,aufwachen::V,саймыны,se deștepta
1000,aufwachen::V,пальмыны,se deștepta
1001,aufstehen::V,сувтны,fi se scula
1002,sich erholen::V,шоччисьлыны,se relaxa
1003,sich erholen::V,шоччисьлыны,se destinde
1004,krank werden::V,моржитны,se îmbolnăvi
1005,krank sein::V,шогавны,zăcea
1006,krank sein::V,шогавны,fi bolnav
1007,krank sein::V,визьӧтны,zăcea
1008,krank sein::V,визьӧтны,fi bolnav
1009,schmerzen::V,висьны,durea
1010,husten::V,кашляйтны,tuși
1011,genesen::V,бурдны,se însănătoși
1012,sterben::V,кувны,muri
1013,umkommen::V,вийсьыны,pieri
1014,sich bewegen::V,локны,se mișca
1015,sich bewegen::V,ветлӧтны,se mișca
1016,sich rühren::V,вӧрзьӧтчыны,se mișca
1017,sich erheben::V,сувтны,se ridica
1018,sich setzen::V,пуксьыны,lua loc
1019,sich setzen::V,пуксьыны,se așeza
1020,hinfallen::V,пӧрласьны,cădea jos
1021,laufen::V,мунны,merge
1022,laufen::V,мунны,merge pe jos
1023,schreiten::V,тальччавны,păși
1024,spazierengehen::V,котрасьны,se plimba
1025,eilen::V,тэрмасьны,fi se grăbi
1026,sich beeilen::V,тэрмасьны,se grăbi
1027,sausen::V,вирдавны-котӧртны,țâșni
1028,springen::V,чеччавны,sări
1029,klettern::V,кышасьны,urca
1030,klettern::V,кышасьны,se cățăra
1031,schaukeln::V,чурликасьны,legăna
1032,kriechen::V,кыскасьны-мунны,se târî
1033,schwimmen::V,вартчыны,înota
1034,tauchen::V,сунгисьны ваӧ,se scufunda
1035,rudern::V,сынны,vâsli
1036,rudern::V,сынны,lopăta
1037,fahren::V,мунны,merge
1038,fliegen::V,лэбавны,zbura
1039,gehen::V,мунны,merge
1040,weggehen::V,мунны,se duce
1041,abfahren::V,иньдӧтчыны,pleca
1042,abfahren::V,мунны,pleca
1043,anhalten::V,сувтны,se opri
1044,hineingehen::V,пырны,intra
1045,eintreten::V,пырны,intra
1046,kommen::V,локны,veni
1047,ankommen::V,локны,sosi
1048,ankommen::V,локны,ajunge
1049,zurückkommen::V,бертны,se întoarce
1050,zurückkommen::V,панӧвтсьыны,se întoarce
1051,bleiben::V,кольччыны,rămâne
1052,warten::V,видзчисьны,aștepta
1053,erwarten::V,видзчисьны,aștepta
1054,suchen::V,кошшыны,căuta
1055,finden::V,адззыны,găsi
1056,versuchen::V,пондыны,încerca
1057,versuchen::V,пондӧтны,încerca
1058,vorbereiten::V,лӧсьӧтны,pregăti
1059,lieben::V,милуйтны,iubi
1060,mögen::V,радейтны,plăcea a
1061,lachen::V,серавны,râde
1062,rühren::V,сьӧлӧм вӧрзьӧтны,mișca
1063,rühren::V,сьӧлӧм вӧрзьӧтны,înduioșa
1064,weinen::V,горзыны,plânge
1065,schimpfen::V,видчыны,înjura
1066,sich ärgern::V,лёкавны,se supăra
1067,sich fürchten::V,повны,se teme
1068,sich fürchten::V,повны,fi teamă a
1069,fürchten::V,повны,se teme de
1070,fliehen::V,пышшыны,fugi
1071,flüchten::V,пышшыны,evada
1072,sehen::V,адззыны,vedea
1073,anschauen::V,видзӧтны,privi
1074,ansehen::V,видзӧтны,privi
1075,hören::V,кывны,auzi
1076,zuhören::V,кывзыны,asculta
1077,probieren::V,пешлыны,gusta
1078,riechen::V,дукавны,mirosi
1079,fühlen::V,кывны,simți
1080,fühlen::V,кывны,resimți
1081,scheinen::V,декуйтчыны,părea
1082,zu sehen sein::V,тыдавны,se vedea
1083,vernehmen::V,тӧдмавны,auzi
1084,frieren::V,гегдыны,fi frig
1085,tun::V,керны,face
1086,können::V,вермыны,ști
1087,können::V,вермыны,putea
1088,wollen::V,мӧдны,dori
1089,anfangen::V,петны,începe
1090,beenden::V,ештӧтны,sfârși
1091,beenden::V,ештӧтны,termina
1092,beenden::V,керыштны,sfârși
1093,beenden::V,керыштны,termina
1094,aufhören::V,дугдыны,înceta
1095,gelingen::V,шогмыны,reuși
1096,gelingen::V,шогмыны,izbuti
1097,geraten::V,мыччисьны,reuși
1098,öffnen::V,осьтны,deschide
1099,schließen::V,пӧднавны,închide
1100,stellen::V,сувтӧтны,pune
1101,stellen::V,сувтӧтны,așeza
1102,setzen::V,пуксьӧтны,pune
1103,setzen::V,пуксьӧтны,așeza
1104,legen::V,пуктыны,pune
1105,berühren::V,вӧрзьӧтны,atinge
1106,verbinden::V,йитны,lega
1107,bedecken::V,вевттьыны,acoperi
1108,aufhängen::V,ӧшӧтны,atârna
1109,aufhängen::V,ӧшӧтны,spânzura
1110,anzünden::V,ӧзтыны,aprinde
1111,aufheben::V,лэбтыны,ridica
1112,aufheben::V,лэбтыны,lua de jos
1113,zurücklassen::V,кольны,lăsa
1114,zurücklassen::V,кольны,lăsa în urmă
1115,verlieren::V,ӧштыны,pierde
1116,fallen lassen::V,уськӧтны,scăpa
1117,fallen lassen::V,уськӧтны,arunca
1118,machen::V,керны,face
1119,herstellen::V,вӧчны,fabrica
1120,herstellen::V,вӧчны,confecționa
1121,bauen::V,строитны,clădi
1122,bauen::V,строитны,construi
1123,reparieren::V,вочны,repara
1124,verbessern::V,бурсьӧтны,ameliora
1125,verbessern::V,бурсьӧтны,îmbunătăți
1126,ändern::V,вежны,schimba
1127,ändern::V,вежны,modifica
1128,graben::V,гарйыны,săpa
1129,beugen::V,кусіньтны,curba
1130,biegen::V,чукыльтыштны,îndoi
1131,biegen::V,чукыльтыштны,încovoia
1132,drehen::V,бергӧтны,învârti
1133,wenden::V,бергӧтны,întoarce
1134,umdrehen::V,бергӧтны,învârti
1135,umdrehen::V,бергӧтны,întoarce
1136,heben::V,лэбтыны,ridica
1137,hochheben::V,лэбтыны,ridica
1138,ergreifen::V,кватитны,lua
1139,ergreifen::V,кватитны,apuca
1140,halten::V,видзны,ține
1141,drücken::V,личкыны,apăsa
1142,drücken::V,личкыны,strânge
1143,schieben::V,тойлавны,împinge
1144,kratzen::V,шаркӧтны,zgâria
1145,lecken::V,нювны,linge
1146,beißen::V,йирны,mușca
1147,abreißen::V,орӧтны,rupe
1148,abreißen::V,орӧтны,smulge
1149,abschneiden::V,шӧрыштны,scurta
1150,abschneiden::V,вундыштны,scurta
1151,binden::V,гӧрдззыны,lega
1152,stecken::V,мӧртны,pune
1153,brechen::V,жугдыны,rupe
1154,brechen::V,жугдыны,frânge
1155,klopfen::V,зукӧтны,ciocăni
1156,hauen::V,желльыны,lovi
1157,kleben::V,лякӧтны,lipi
1158,reiben::V,зыртны,freca
1159,reiben::V,зыртны,fricționa
1160,streichen::V,мавтны,unge
1161,schleifen::V,кыскыны,ascuți
1162,schneiden::V,вундавны,tăia
1163,rütteln::V,шатлавны,zgâlțâi
1164,schütteln::V,зыбӧтны,scutura
1165,schwenken::V,ӧвтны,agita
1166,schwenken::V,макайтны,agita
1167,schütten::V,кисьтны,vărsa
1168,füllen::V,тыртны,umple
1169,füllen::V,тырсьӧтны,umple
1170,einwickeln::V,тубны,înveli
1171,einwickeln::V,тубны,înfășura
1172,tragen::V,новйӧтны,căra
1173,schleppen::V,кыскыны,târî
1174,ziehen::V,кыскыны,trage
1175,aufbewahren::V,видзны,păstra
1176,aufbewahren::V,видзны,conserva
1177,werfen::V,шентывлыны,arunca
1178,fangen::V,кутны,prinde
1179,packen::V,кутасьны,apuca
1180,packen::V,кватитны,apuca
1181,verstecken::V,дзебны,ascunde
1182,teilen::V,торйӧтны,împărți
1183,schicken::V,иньдыны,trimite
1184,bringen::V,вайны,aduce
1185,hinzufügen::V,содтыны,adăuga
1186,bekommen::V,получитны,obține
1187,bekommen::V,получитны,dobândi
1188,erhalten::V,получитны,primi
1189,erhalten::V,получитны,căpăta
1190,nehmen::V,босьтны,lua
1191,wählen::V,бӧрйыны,opta
1192,wählen::V,бӧрйыны,alege
1193,auswählen::V,бӧрйыны,selecta
1194,bewahren::V,видзны,păstra
1195,behindern::V,падтыны,stingheri
1196,verderben::V,изводавны,strica
1197,beschädigen::V,паздыны,strica
1198,zerbrechen::V,паздыны,rupe
1199,zerbrechen::V,паздыны,frânge
1200,zerreißen::V,косявны,rupe
1201,zerreißen::V,косявны,sfâșia
1202,zerstören::V,паздыны,distruge
1203,verbrennen::V,сотны,arde
1204,verbrennen::V,сотны,incendia
1205,geben::V,сетны,da
1206,reichen::V,сетны,întinde
1207,schenken::V,козьнавны,dărui
1208,versprechen::V,кӧсйыны,făgădui
1209,wünschen::V,бурсьыны,ura
1210,loben::V,ошкыны,lăuda
1211,küssen::V,окавны,săruta
1212,wiegen::V,тюттьӧтны,legăna
1213,zudecken::V,вевттьыны,acoperi
1214,wecken::V,саймӧтны,trezi
1215,wecken::V,саймӧтны,deștepta
1216,zeigen::V,мыччавны,arăta
1217,führen::V,нуӧтны,călăuzi
1218,lehren::V,велӧтны,preda
1219,lehren::V,велӧтны,învăța
1220,unterrichten::V,велӧтны,învăța
1221,unterrichten::V,велӧтны,instrui
1222,aufziehen::V,быдтыны,crește
1223,leiten::V,юравны,duce
1224,leiten::V,юравны,conduce
1225,leiten::V,веськӧтлыны,duce
1226,leiten::V,веськӧтлыны,conduce
1227,antreiben::V,тэрмӧтны,împinge
1228,antreiben::V,тэрмӧтны,încuraja
1229,lassen::V,-ӧтыны,pune pe să
1230,einladen::V,корны,invita
1231,vereinigen::V,ӧтувтны,uni
1232,vereinigen::V,ӧтувтны,întruni
1233,vereinigen::V,ӧтлаавны,uni
1234,vereinigen::V,ӧтлаавны,întruni
1235,besuchen::V,пыравлыны,vizita
1236,besuchen::V,пыравлыны,face o vizită
1237,treffen::V,пантавны,întâlni
1238,sich versammeln::V,ӧксьыны,se aduna
1239,spielen::V,орсны,se juca
1240,singen::V,сьывны,cânta
1241,tanzen::V,йӧктыны,dansa
1242,sich trennen::V,торьясьны,se separa
1243,sich trennen::V,торьясьны,se despărți
1244,verlassen::V,кольны,părăsi
1245,verlassen::V,кольны,abandona
1246,retten::V,мынтны,salva
1247,bewachen::V,смекайтны,păzi
1248,schützen::V,дорйыны,ocroti
1249,schützen::V,дорйыны,proteja
1250,verteidigen::V,дорйыны,apăra
1251,sich schlagen::V,тышкасьны,se bate
1252,schießen::V,лыйны,trage
1253,siegen::V,вермыны,birui
1254,siegen::V,вермыны,învinge
1255,ärgern::V,лӧгӧтны,supăra
1256,schlagen::V,базнитны,lovi
1257,treten::V,чужьявны,călca
1258,stechen::V,бытшкыны,înțepa
1259,stechen::V,бытшкыны,împunge
1260,stoßen::V,тапкыны,împinge
1261,stoßen::V,тойыштны,împinge
1262,stehlen::V,гусявны,fura
1263,stören::V,костіавны,deranja
1264,belästigen::V,назыляйтны,importuna
1265,verbergen::V,дзебны,ascunde
1266,täuschen::V,бӧбӧтны,amăgi
1267,täuschen::V,пӧрьявны,amăgi
1268,betrügen::V,муклачитны,înșela
1269,töten::V,вийны,omorî
1270,wohnen::V,овны,sta
1271,wohnen::V,овны,locui
1272,arbeiten::V,уджавны,lucra
1273,sammeln::V,ӧктыны,aduna
1274,sammeln::V,ӧктыны,colecționa
1275,pflücken::V,судзлавны,culege
1276,jagen::V,вӧравны,vâna
1277,fischen::V,чериавны,pescui
1278,fassen::V,кутны,prinde
1279,hüten::V,вердны,paște
1280,hüten::V,йирсьӧтны,paște
1281,treiben::V,вашӧтны,mână
1282,anbinden::V,кӧртавны,lega
1283,füttern::V,вердны,da de mâncare
1284,melken::V,высьтыны,mulge
1285,melken::V,чилькӧтны,mulge
1286,hacken::V,керавны,toca
1287,hacken::V,керавны,sparge
1288,gießen::V,киськавны,uda
1289,reifen::V,кисьмыны,pârgui
1290,zubereiten::V,лӧсьӧтны,găti
1291,kochen::V,пуны,găti
1292,backen::V,пӧжавны,coace
1293,braten::V,жаритны,coace
1294,umrühren::V,соравны,mesteca
1295,stricken::V,домавны,împleti
1296,nähen::V,вурны,coase
1297,färben::V,краситны,vopsi
1298,färben::V,краситны,colora
1299,reinigen::V,весӧтны,curăți
1300,waschen::V,пеславны,spăla
1301,abwischen::V,чышкыны,șterge
1302,spülen::V,гывьявны,clăti
1303,fegen::V,чышкыны,mătura
1304,kehren::V,чышкыны,mătura
1305,baden::V,купайтчыны ,se scălda
1306,sich waschen::V,миссьыны,se spăla
1307,ausziehen::V,гыжтӧтны,și scoate
1308,ausziehen::V,пӧрччавны,și scoate
1309,anziehen::V,пасьтавны,îmbrăca
1310,sich anziehen::V,пасьтасьны,se îmbrăca
1311,kämmen::V,сынавны,pieptăna
1312,schmücken::V,баситны,împodobi
1313,sagen::V,висьтавны,zice
1314,sagen::V,висьтавны,spune
1315,sprechen::V,шуны,vorbi
1316,reden::V,баитны,vorbi
1317,reden::V,баитны,discuta
1318,sich unterhalten::V,сёрнитны,conversa
1319,sich unterhalten::V,сёрнитны,sta de vorbă
1320,fragen::V,юавны,întreba
1321,bitten::V,корны,ruga
1322,erzählen::V,висьтавны,spune
1323,erzählen::V,висьтавны,povesti
1324,mitteilen::V,висьтавны,comunica
1325,mitteilen::V,висьтавны,înștiința
1326,nennen::V,нимтны,numi
1327,nennen::V,нимтны,chema
1328,rufen::V,китсавны,chema
1329,rufen::V,корны,chema
1330,rufen::V,чукӧстны,chema
1331,prahlen::V,ошшасьны,se făli
1332,übersetzen::V,вуджӧтны,traduce
1333,denken::V,чайтны,gândi
1334,glauben::V,веритны,crede
1335,bemerken::V,казявны,observa
1336,erkennen::V,тӧдсавны,cunoaște
1337,erkennen::V,тӧдсавны,recunoaște
1338,begreifen::V,вежӧртны,pricepe
1339,begreifen::V,вежӧртны,înțelege
1340,verstehen::V,кывны,înțelege
1341,lernen::V,велӧтчыны,învăța
1342,wissen::V,тӧдны,ști
1343,sich erinnern an::V,касьтывны,a-și aminti de
1344,vergessen::V,вунӧтны,uita
1345,messen::V,меряйтны,măsura
1346,zählen::V,лыддьыны,număra
1347,rechnen::V,лыддьыны,calcula
1348,lesen::V,лыддьӧтны,citi
1349,zeichnen::V,гижмавны,desena
1350,schreiben::V,гижны,scrie
1351,besitzen::V,лоны,avea
1352,besitzen::V,лоны,poseda
1353,kaufen::V,небны,cumpăra
1354,verkaufen::V,вузавны,vinde
1355,bezahlen::V,вештыны,plăti
1356,bezahlen::V,вештыны,achita
1357,zahlen::V,вештыны,plăti
1358,ertragen::V,терпитны,răbda
1359,ertragen::V,терпитны,suporta
1360,Insel::N,,insulă
1361,Menge::N,,cantitate
1362,Gewalt::N,,violență
1363,Alter::N,,etate
1364,Alter::N,,vârstă
1365,richtig::A,,drept
1366,richtig::A,,corect
1367,wahr::A,,adevărat
1368,berühmt::A,,renumit
1369,allein::ADV,,singur
1370,rennen::V,,fugi
1371,rennen::V,,alerga
1372,malen::V,,picta
1373,beherrschen::V,,stăpâni
