,Concept_ID,ru,lbe
768,drei::NUM,три,шамма
769,vier::NUM,четыре,мукьа
770,vier::NUM,четыре,мукьва
771,fünf::NUM,пять,ххюва
772,sechs::NUM,шесть,ряхва
773,sieben::NUM,семь,арула
774,acht::NUM,восемь,мяйва
775,neun::NUM,девять,урчӏва
776,zehn::NUM,десять,ацӏва
777,elf::NUM,одиннадцать,ацӏния цава
778,zwölf::NUM,двенадцать,ацӏиия кӏива
779,zwanzig::NUM,двадцать,кьува
780,dreißig::NUM,тридцать,зувира
781,vierzig::NUM,сорок,мукьцӏала
782,fünfzig::NUM,пятьдесят,ххюцӏала
783,sechzig::NUM,шестьдесят,ряхцӏала
784,siebzig::NUM,семьдесят,
785,achtzig::NUM,восемьдесят,мяйцӏала
786,neunzig::NUM,девяносто,урчӏцӏала
787,hundert::NUM,сто,ттурш
788,hundert::NUM,сто,ттуршва
789,tausend::NUM,тысяча,азарва
790,und::CNJ,и,-гу
791,oder::CNJ,или,я
792,oder::CNJ,или,ягу
793,oder::CNJ,либо,я
794,oder::CNJ,либо,ягу
795,stehen::V,стоять,ацӏан
796,sitzen::V,сидеть,щяивкӏун икӏан
797,liegen::V,лежать,утту нвхьуну икӏан
798,hängen::V,висеть,зурчӏай тӏун
799,werden::V,стать,хьун
800,passieren::V,случиться,хьун
801,beginnen::V,начаться,дайдишин
802,beginnen::V,начаться,дайдирхьуну дикӏан
803,enden::V,кончиться,къуртал дан
804,wechseln::V,меняться,даххана хьун
805,wechseln::V,меняться,даххана дуллан
806,aufgehen[Sonne]::V,взойти,буклай бур
807,untergehen[Sonne]::V,зайти,лаглай бур
808,scheinen[Sonne]::V,светить,битан
809,scheinen[Sonne]::V,светить,чани буллан
810,donnern::V,греметь,тӏий бур
811,wehen::V,дуть,бишлай бур
812,strömen::V,литься,экьинан
813,fließen::V,течь,экьинан
814,sich drehen::V,вращаться,гьанан
815,schwanken::V,колебаться,хъюлчу тӏун
816,schwanken::V,колебаться,хӏуркку тӏун
817,schwingen::V,качаться,хъюлчай тӏун
818,schwingen::V,качаться,хъюлчу тӏун
819,fallen::V,падать,багьлан
820,brennen::V,гореть,ччучлан
821,rauchen::V,дымить,пуркӏу тӏун
822,regnen::V,дождить,лачӏун
823,regnen::V,дождить,лачIлай дур
824,gefrieren::V,замерзнуть,микӏ лачӏун
825,tauen::V,таять,баслан
826,schmelzen::V,плавиться,баслан
827,trocknen::V,сохнуть,кьакьан
828,sieden::V,кипеть,щаран
829,faulen::V,гнить,аьллан
830,verfaulen::V,сгнить,аьллан
831,verfaulen::V,сгнить,аьян
832,reißen::V,рваться,ххя дукан
833,versinken::V,тонуть,оькьлан
834,versinken::V,тонуть,оькьан
835,vergehen::V,проходить,лялиян
836,erscheinen::V,появиться,буккан
837,erscheinen::V,появиться,загьир хьун
838,verschwinden::V,исчезнуть,бат хьун
839,verschwinden::V,исчезнуть,акъа хьун
840,sinken::V,спадать,чахь учин
841,abnehmen::V,уменьшиться,чан хьун
842,abnehmen::V,уменьшиться,ссуссукьу хьун
843,zunehmen::V,увеличиваться,гьарза хьун
844,steigen::V,подниматься,гьаз хьун
845,wachsen::V,расти,ххяххан
846,glänzen::V,блестеть,цӏай буккан
847,funkeln::V,сверкать,цӏай-цӏай тӏун
848,lärmen::V,шуметь,чӏу буллан
849,lärmen::V,шуметь,аьлагъужа буллан
850,läuten::V,звонить,занг ришлан
851,läuten::V,звонить,занг дуллан
852,klingeln::V,звонить,занг ришлан
853,klingeln::V,звонить,занг дуллан
854,klirren::V,звякать,
855,brausen::V,бушевать,никъащилан
856,rauschen::V,шелестеть,щурщур тӏун
857,klingen::V,звучать,чӏу буклан
858,bellen::V,лаять,хӏап тӏун
859,heulen::V,выть,
860,blasen::V,дунуть,уф тӏун
861,pfeifen::V,свистеть,щютӏа тӏун
862,schreien::V,кричать,чӏу бан
863,stöhnen::V,стонать,угь-къак тӏун
864,zittern::V,дрожать,зурзу чин
865,zittern::V,дрожать,зурзу тӏун
866,leben::V,жить,ялапар хъанан
867,geboren werden::V,родиться,ан
868,atmen::V,дышать,ссихӏ ласлан
869,atmen::V,дышать,ссихӏ бигьлан
870,trinken::V,пить,хӏачӏан
871,trinken::V,пить,хӏачӏлан
872,essen::V,есть,канан
873,essen::V,кушать,канан
874,schlucken::V,глотать,кьюлтӏа тӏун
875,müde werden::V,устать,аьхчӏин
876,einschlafen::V,заснуть,шанан икӏан
877,schlafen::V,спать,шанан
878,aufwachen::V,проснуться,чантӏ учин
879,aufstehen::V,встать,бизан
880,sich erholen::V,отдыхать,бигьалаган
881,krank werden::V,заболеть,къашай хьун
882,krank sein::V,болеть,къашай хъанан
883,krank sein::V,болеть,къашавай икӏан
884,schmerzen::V,болеть,цӏун
885,husten::V,кашлять,хъугьу чин
886,husten::V,кашлять,хъугьу тӏун
887,genesen::V,поправиться,хъин хьун
888,genesen::V,поправиться,сагъ лаган
889,sterben::V,умереть,ивчӏан
890,umkommen::V,погибнуть,лиллан
891,umkommen::V,погибнуть,литӏлан
892,umkommen::V,погибнуть,ажал биян
893,umkommen::V,погибнуть,личӏи хьун
894,umkommen::V,погибнуть,иакьлу хьун
895,umkommen::V,погибнуть,ахир жан хъанан
896,umkommen::V,погибнуть,рухӏирачӏа икӏан
897,sich bewegen::V,двигаться,сукку хьун
898,sich rühren::V,шевельнуться,сукку хьун
899,sich erheben::V,встать,бизан
900,sich setzen::V,сесть,щяикӏан
901,sich setzen::V,сесть,щябикӏан
902,hinfallen::V,упасть,багьан
903,laufen::V,ходить,занан
904,schreiten::V,шагать,ша ласлан
905,spazierengehen::V,гулять,сайр буллан
906,eilen::V,спешить,анавар буккан
907,sich beeilen::V,торопиться,анавар буккан
908,sausen::V,мчаться,никъа щилан
909,sausen::V,мчаться,никъа щун
910,rennen::V,бегать,лечлан
911,springen::V,прыгать,тӏанкӏ дан
912,klettern::V,лазать,лахълан
913,schaukeln::V,раскачиваться,гьайжак бигьлан
914,kriechen::V,ползать,ххярк тӏун
915,schwimmen::V,плавать,гьузун
916,tauchen::V,нырять,лултту уккан
917,rudern::V,грести,бяхлан
918,rudern::V,грести,батӏлан
919,rudern::V,грести,ххялаххи дуклан
920,fahren::V,ехать,гьан
921,fliegen::V,летать,лехлан
922,gehen::V,идти,нан
923,weggehen::V,уйти,ялагьан
924,abfahren::V,отправиться,гьан
925,anhalten::V,остановиться,бацӏан
926,hineingehen::V,входить,буххан
927,eintreten::V,войти,буххан
928,kommen::V,прийти,учӏан
929,ankommen::V,прибыть,биян
930,ankommen::V,прибыть,бучӏан
931,zurückkommen::V,возвратиться,зана хъун
932,zurückkommen::V,возвратиться,зана бикӏан
933,bleiben::V,остаться,личӏан
934,warten::V,ждать,ялугьлан
935,erwarten::V,ожидать,ялугьлан
936,suchen::V,искать,луглан
937,finden::V,найти,лякъин
938,versuchen::V,пытаться,ххал буллан
939,vorbereiten::V,подготовить,хӏадур бан
940,lieben::V,любить,эшкьи хьуиу бикӏан
941,mögen::V,любить,ххиран бикӏан
942,lachen::V,смеяться,хъян
943,rühren::V,растрогать,
944,weinen::V,плакать,аьтӏун
945,schimpfen::V,ругаться,дяъван
946,schimpfen::V,ругаться,ссугайи агьан
947,sich ärgern::V,сердиться,ссибизлан
948,sich fürchten::V,бояться,ингъауслан
949,fürchten::V,бояться,хӏучӏ тӏун
950,fliehen::V,убегать,ака бан
951,flüchten::V,убежать,лихъан
952,sehen::V,видеть,чӏалан
953,anschauen::V,посмотреть,урган
954,ansehen::V,смотреть,буруглан
955,hören::V,слышать,баллан
956,zuhören::V,слушать,вичӏи дихьлан
957,probieren::V,пробовать,тӏин ххал буллан
958,riechen::V,нюхать,ссунтӏа тӏун
959,fühlen::V,чувствовать,дакӏнил буслан
960,scheinen::V,казаться,ххан
961,scheinen::V,казаться,бизан
962,scheinen::V,казаться,ххан бикӏлай бикӏан
963,zu sehen sein::V,виднеться,
964,vernehmen::V,услышать,баян
965,frieren::V,мерзнуть,лигьулул хъанан
966,tun::V,делать,бан
967,können::V,мочь,хьун
968,können::V,уметь,хьун
969,wollen::V,хотеть,
970,anfangen::V,начать,дайдишин
971,beenden::V,закончить,къуртал бан
972,aufhören::V,перестать,кьабагьан
973,gelingen::V,удаться,бюхъан
974,geraten::V,оказаться,
975,öffnen::V,открыть,тӏитӏин
976,schließen::V,закрыть,лакьин
977,stellen::V,поставить,дацӏан дан
978,stellen::V,поставить,бишин
979,setzen::V,посадить,щяитан
980,legen::V,класть,бишин
981,berühren::V,трогать,ка щун
982,verbinden::V,связать,бахӏин
983,verbinden::V,связать,дахӏин
984,bedecken::V,покрыть,ялтту бущин
985,bedecken::V,покрыть,ялтту бакьин
986,aufhängen::V,повесить,лахъан
987,anzünden::V,зажечь,лахъан
988,aufheben::V,поднять,гьаз бан
989,zurücklassen::V,оставить,кьаитан
990,zurücklassen::V,оставить,битан
991,verlieren::V,потерять,дакъа дан
992,fallen lassen::V,уронить,рутан
993,machen::V,сделать,дан
994,herstellen::V,изготовить,яраг ишла бувиу бан
995,bauen::V,строить,дан
996,reparieren::V,чинить,дакьин дан
997,verbessern::V,улучшить,ххуй дан
998,ändern::V,изменить,баххана бан
999,graben::V,копать,дуклан
1000,beugen::V,согнуть,лахӏан бан
1001,beugen::V,согнуть,кьус бикӏан
1002,biegen::V,погнуть,баччин
1003,biegen::V,погнуть,лахӏан бан
1004,drehen::V,вертеть,гьанан
1005,wenden::V,повернуть,кӏура баен бан
1006,umdrehen::V,перевернуть,кӏура баен бан
1007,heben::V,поднимать,гьаз бан
1008,hochheben::V,поднять,гьаз бан
1009,ergreifen::V,схватить,хъап дан
1010,ergreifen::V,схватить,хъап увиу угьан
1011,halten::V,держать,бугьлан
1012,drücken::V,нажимать,кьюч бигьлан
1013,schieben::V,толкать,щун
1014,kratzen::V,скрести,
1015,lecken::V,лизать,ланцӏа тӏун
1016,beißen::V,кусать,хъапа тӏун
1017,beißen::V,кусать,кьацӏа тӏун
1018,abreißen::V,оторвать,буцан
1019,abschneiden::V,отрезать,бухъан
1020,abschneiden::V,отрезать,кьукьин
1021,binden::V,вязать,бахӏин
1022,binden::V,вязать,дахӏин
1023,stecken::V,воткнуть,
1024,brechen::V,сломать,гъагъан
1025,klopfen::V,стучать,кьутӏа тӏун
1026,hauen::V,бить,рищун
1027,kleben::V,клеить,лачӏун буллан
1028,reiben::V,тереть,ссуку буллан
1029,streichen::V,намазать,дугъан
1030,streichen::V,намазать,аьгъу дан
1031,schleifen::V,точить,
1032,schneiden::V,резать,духълан
1033,schneiden::V,резать,кьукьлан
1034,rütteln::V,шатать,
1035,schütteln::V,трясти,хъюлчу буллан
1036,schwenken::V,махать,палцӏ дуллан
1037,schütten::V,налить,рутӏин
1038,füllen::V,наполнить,буцӏин бан
1039,einwickeln::V,завернуть,кай-кай бан
1040,tragen::V,нести,ларсун занан
1041,tragen::V,нести,ларсун ачин
1042,schleppen::V,тащить,ххилан
1043,ziehen::V,тянуть,
1044,aufbewahren::V,хранить,ядан
1045,aufbewahren::V,хранить,ядуллан
1046,werfen::V,бросать,личин
1047,fangen::V,ловить,бугьан
1048,fangen::V,ловить,бугьлан
1049,packen::V,схватить,
1050,verstecken::V,спрятать,ладитан
1051,verstecken::V,спрятать,кьюлтӏ дан
1052,verstecken::V,спрятать,дахьлаган дан
1053,teilen::V,разделить,бачӏин
1054,teilen::V,разделить,бутӏа бан
1055,schicken::V,посылать,тӏайла буккан
1056,bringen::V,принести,диян дан
1057,hinzufügen::V,добавить,ххи бан
1058,bekommen::V,достать,ласун
1059,erhalten::V,получить,ласун
1060,nehmen::V,взять,ласун
1061,wählen::V,выбрать,бувчӏин
1062,auswählen::V,отобрать,бувчӏин
1063,auswählen::V,отобрать,язи бугьан
1064,bewahren::V,сохранить,ядан
1065,behindern::V,препятствовать,дайщишруду дуллан
1066,verderben::V,испортить,зия дан
1067,beschädigen::V,повредить,зарал буллан
1068,zerbrechen::V,разбить,гьагъан
1069,zerbrechen::V,разбить,гьагъан бан
1070,zerreißen::V,разорвать,ххяхха дуккан
1071,zerstören::V,разрушить,лекьан дан
1072,verbrennen::V,сжечь,ччуччин
1073,geben::V,дать,дулун
1074,reichen::V,передать,дулун
1075,schenken::V,дарить,пишкаш дан
1076,schenken::V,дарить,багъишла дан
1077,schenken::V,дарить,ихӏсандалун дуллун
1078,versprechen::V,обещать,банна чин
1079,wünschen::V,желать,
1080,loben::V,хвалить,цӏа дан
1081,küssen::V,целовать,ппай тӏун
1082,wiegen::V,качать,гьуркку тӏун
1083,wiegen::V,качать,гьуркку буллан
1084,wiegen::V,качать,гьуркку бан
1085,zudecken::V,накрыть,
1086,wecken::V,разбудить,чантӏ учин ан
1087,zeigen::V,показать,ккаккан бан
1088,führen::V,вести,буцин
1089,lehren::V,учить,лахьхьин бан
1090,lehren::V,учить,лахьхьин буллан
1091,unterrichten::V,преподавать,дарс дишаван
1092,aufziehen::V,воспитать,хъуна ан
1093,aufziehen::V,воспитать,тарбия ан
1094,leiten::V,руководить,каялувшиву дан
1095,antreiben::V,подгонять,
1096,lassen::V,заставить,
1097,einladen::V,пригласить,хъамалу оьвчин
1098,vereinigen::V,объединить,ца бан
1099,besuchen::V,посетить,ялун уххан
1100,treffen::V,встретить,хьуна бакьин
1101,sich versammeln::V,собраться,батӏин
1102,spielen::V,играть,тӏуркӏу тӏун
1103,singen::V,петь,балай тӏун
1104,tanzen::V,плясать,къавтӏун
1105,tanzen::V,танцевать,къавтӏун
1106,sich trennen::V,расстаться,ппив хьун
1107,verlassen::V,покинуть,увккун гьан
1108,retten::V,спасти,ххассал бан
1109,bewachen::V,охранять,къарал бан
1110,schützen::V,уберегать,ябан
1111,verteidigen::V,защитить,буруччин
1112,sich schlagen::V,драться,биян
1113,schießen::V,стрелять,битлан
1114,siegen::V,победить,ххув хьун
1115,siegen::V,победить,ххувшаву ласун
1116,ärgern::V,сердить,ссибизан уллан
1117,schlagen::V,ударить,рищун
1118,treten::V,пинать,
1119,stechen::V,уколоть,кьутӏин
1120,stoßen::V,толкнуть,щун
1121,stehlen::V,украсть,дацин
1122,stören::V,помешать,кьючин
1123,belästigen::V,надоедать,бизар уллан
1124,verbergen::V,скрыть,лабитан
1125,verbergen::V,скрыть,кӏучӏ бан
1126,täuschen::V,обмануть,хъяврин ан
1127,betrügen::V,смошенничать,аьикьин ан
1128,töten::V,убить,ивчӏан
1129,wohnen::V,проживать,оьрму бутлан
1130,arbeiten::V,работать,зун
1131,sammeln::V,собрать,ттихӏин
1132,sammeln::V,собрать,вив дишин
1133,pflücken::V,рвать,риттун
1134,pflücken::V,срывать,риттун
1135,jagen::V,охотиться,авли занан
1136,fischen::V,рыбачить,чавахъру бугьлан
1137,fassen::V,поймать,бугьан
1138,hüten::V,пасти,урттуйн бакьлан
1139,treiben::V,гнать,дачин дуллан
1140,treiben::V,гнать,лихъан буллан
1141,anbinden::V,привязать,бахӏин
1142,füttern::V,кормить,канаки буллан
1143,melken::V,доить,ттизин
1144,hacken::V,рубить,мюрш буллан
1145,hacken::V,рубить,мюрш бан
1146,gießen::V,полить,щин дишин
1147,reifen::V,созреть,диян
1148,zubereiten::V,приготовить,хӏадур дан
1149,zubereiten::V,приготовить,хӏадур бан
1150,kochen::V,варить,шашан
1151,kochen::V,варить,шашан дуллан
1152,backen::V,печь,бишлан
1153,backen::V,печь,шахьлан
1154,braten::V,жарить,цӏарайх дуллан
1155,umrühren::V,перемешать,хӏала бан
1156,stricken::V,вязать,щащлан
1157,stricken::V,вязать,щащан
1158,nähen::V,шить,дуруххан
1159,färben::V,покрасить,ранг щун
1160,reinigen::V,очистить,марцӏ бан
1161,waschen::V,стирать,шюшин
1162,abwischen::V,вытереть,лишин
1163,spülen::V,полоскать,вилаган
1164,fegen::V,подметать,башин
1165,kehren::V,мести,бахьлан
1166,baden::V,купаться,щинавун учӏлан
1167,sich waschen::V,мыться,диссун
1168,sich waschen::V,мыться,лажин диссун
1169,sich waschen::V,мыться,лажин дислан
1170,sich waschen::V,мыться,биссун
1171,sich waschen::V,мыться,чурх бислан
1172,ausziehen::V,снять,ликкан
1173,anziehen::V,надеть,лаххан
1174,sich anziehen::V,одеться,янна лаххан
1175,kämmen::V,причесать,ттарал дуккан
1176,schmücken::V,украсить,чӏюлу бан
1177,sagen::V,сказать,учин
1178,sprechen::V,говорить,гъалгъа тӏун
1179,reden::V,разговаривать,гъалгъа тӏун
1180,sich unterhalten::V,беседовать,гъалгъа тӏун
1181,fragen::V,спросить,цӏуххин
1182,bitten::V,просить,тавакъю буллан
1183,erzählen::V,рассказать,хавар бусан
1184,mitteilen::V,сообщить,баян бан
1185,mitteilen::V,сообщить,хавар бан
1186,nennen::V,назвать,цӏа дизан
1187,rufen::V,звать,оьвтӏун
1188,prahlen::V,хвастаться,цӏа дуллан
1189,übersetzen::V,перевести,таржума бан
1190,denken::V,думать,пикри буллан
1191,glauben::V,верить,вих хьун
1192,bemerken::V,заметить,хӏисав хъун
1193,erkennen::V,узнать,увчӏин
1194,begreifen::V,понять,бувчӏин
1195,begreifen::V,постичь,бувчӏин
1196,verstehen::V,услышать,
1197,lernen::V,учиться,лахьлан
1198,lernen::V,учиться,лахьхьин
1199,wissen::V,знать,кӏулну бикӏан
1200,wissen::V,знать,хавар бикӏан
1201,sich erinnern an::V,вспомнить,дакӏнин бутан
1202,vergessen::V,забыть,хъама битан
1203,messen::V,мерить,дуцин дуллан
1204,messen::V,мерить,дуцин дан
1205,zählen::V,считать,дуккин
1206,rechnen::V,считать,хӏисав дан
1207,lesen::V,читать,ккалан
1208,malen::V,рисовать,сурат дуллан
1209,zeichnen::V,рисовать,сурат дуллан
1210,schreiben::V,писать,чичин
1211,schreiben::V,писать,чичлан
1212,besitzen::V,иметь,дуну икӏан
1213,besitzen::V,иметь,дуну дикӏан
1214,besitzen::V,иметь,заллуну икӏан
1215,kaufen::V,купить,машан ласун
1216,verkaufen::V,продать,баххан
1217,bezahlen::V,заплатить,арцу дулун
1218,bezahlen::V,заплатить,багьа булун
1219,zahlen::V,платить,арцу дулун
1220,zahlen::V,платить,багьа булун
1221,beherrschen::V,владеть,дуну икӏан
1222,beherrschen::V,владеть,заллуну икӏан
1223,ertragen::V,вытерпеть,бухӏан
