,Concept_ID,eu,lv
797,Muster::N,eredu,piemērs
798,Muster::N,marrazki,сер
799,Muster::N,marrazki,piemērs
800,Größe::N,kaizu,ыджда
801,Größe::N,kaizu,lielums
802,Größe::N,tamaina,ыджда
803,Größe::N,tamaina,lielums
804,Länge::N,luzera,кузьта
805,Länge::N,luzera,garums
806,Höhe::N,goiera,джуджда
807,Höhe::N,goiera,augstums
808,Höhe::N,garaiera,джуджда
809,Höhe::N,garaiera,augstums
810,Gewicht::N,hazta,сьӧкта
811,Gewicht::N,hazta,сьӧкталун
812,Gewicht::N,hazta,svars
813,Gewicht::N,hazta,smagums
814,Menge::N,kopuru,лун
815,Menge::N,kopuru,числӧ
816,Menge::N,kopuru,masa
817,Menge::N,kopuru,daudzums
818,Haufen::N,pila,чукӧр
819,Haufen::N,pila,čupa
820,Haufen::N,pila,grēda
821,Haufen::N,pila,kaudze
822,Haufen::N,mendoi,чукӧр
823,Haufen::N,mendoi,čupa
824,Haufen::N,mendoi,grēda
825,Haufen::N,mendoi,kaudze
826,Reihe::N,ilara,рад
827,Reihe::N,ilara,rinda
828,Reihe::N,ilara,virkne
829,Reihe::N,errenkada,рад
830,Reihe::N,errenkada,rinda
831,Reihe::N,errenkada,virkne
832,Boot::N,potin,пыж
833,Boot::N,potin,laiva
834,Boot::N,txalupa,пыж
835,Boot::N,txalupa,laiva
836,Ruder::N,arraun,пелыс
837,Ruder::N,arraun,ӧпаснӧй
838,Ruder::N,arraun,airis
839,Ruder::N,arraun,irklis
840,Schlitten::N,lera,дадь
841,Schlitten::N,lera,ragavas
842,Schlitten::N,narra,дадь
843,Schlitten::N,narra,ragavas
844,Ski::N,eski,лызь
845,Ski::N,eski,slēpe
846,Lagerfeuer::N,su,бипур
847,Lagerfeuer::N,su,ugunskurs
848,Last::N,zama,сьӧкыдтор
849,Last::N,zama,krava
850,Last::N,karga,сьӧкыдтор
851,Last::N,karga,krava
852,Gang::N,ibilera,мунӧм
853,Gang::N,ibilera,ветлӧм
854,Gang::N,ibilera,eja
855,Gang::N,ibilera,gājums
856,Schritt::N,pauso,воськов
857,Schritt::N,pauso,воськовтӧм
858,Schritt::N,pauso,solis
859,Schritt::N,urrats,воськов
860,Schritt::N,urrats,воськовтӧм
861,Schritt::N,urrats,solis
862,Norden::N,ipar,войвыв
863,Norden::N,ipar,ziemeļi
864,Norden::N,iparralde,войвыв
865,Norden::N,iparralde,ziemeļi
866,Süden::N,hego,лунвыв
867,Süden::N,hego,dienvidi
868,Süden::N,hegoalde,лунвыв
869,Süden::N,hegoalde,dienvidi
870,Westen::N,sartalde,рытыв
871,Westen::N,sartalde,rietumi
872,Westen::N,mendebalde,рытыв
873,Westen::N,mendebalde,rietumi
874,Osten::N,ekialde,асыв
875,Osten::N,ekialde,austrumi
876,Osten::N,sortalde,асыв
877,Osten::N,sortalde,austrumi
878,Holz::N,zur,пу
879,Holz::N,zur,koks
880,Holz::N,zur,koksne
881,Brett::N,ohol,пӧв
882,Brett::N,ohol,dēlis
883,Platte::N,lauza,плита
884,Platte::N,lauza,plate
885,Platte::N,lauza,plāksne
886,Stütze::N,irozgarri,пыкӧд
887,Stütze::N,irozgarri,мыджӧд
888,Stütze::N,irozgarri,balsts
889,Stütze::N,irozgarri,atspaids
890,Stütze::N,bermagailu,пыкӧд
891,Stütze::N,bermagailu,мыджӧд
892,Stütze::N,bermagailu,balsts
893,Stütze::N,bermagailu,atspaids
894,Stange::N,haga,потш
895,Stange::N,haga,maikste
896,Stock::N,makila,бедь
897,Stock::N,makila,boze
898,Stock::N,makila,spieķis
899,Stab::N,makila,зир
900,Stab::N,makila,zizlis
901,Rohr::N,hodi,труба
902,Rohr::N,hodi,caurule
903,Haus::N,etxe,керка
904,Haus::N,etxe,māja
905,Heim::N,etxe,горт
906,Heim::N,etxe,mājas
907,Heim::N,etxaleku,горт
908,Heim::N,etxaleku,mājas
909,Ofen::N,berogailu,пач
910,Ofen::N,berogailu,krāsns
911,Fußboden::N,zoru,джодж
912,Fußboden::N,zoru,grīda
913,Tisch::N,mahai,пызан
914,Tisch::N,mahai,galds
915,Stuhl::N,aulki,улӧс
916,Stuhl::N,aulki,krēsls
917,Wiege::N,kuma,зыбка
918,Wiege::N,kuma,šūpulis
919,Wiege::N,sehaska,зыбка
920,Wiege::N,sehaska,šūpulis
921,Bett::N,ohe,вольпась
922,Bett::N,ohe,gulta
923,Bett::N,ohatze,вольпась
924,Bett::N,ohatze,gulta
925,Regal::N,apalategi,джадж
926,Regal::N,apalategi,plaukts
927,Kiste::N,kutxa,куд
928,Kiste::N,kutxa,ящик
929,Kiste::N,kutxa,kaste
930,Kiste::N,kutxa,šķirsts
931,Fenster::N,leiho,ӧшинь
932,Fenster::N,leiho,logs
933,Tür::N,ate,ӧдзӧс
934,Tür::N,ate,durvis
935,Tor::N,atari,дзиръя
936,Tor::N,atari,vārti
937,Zaun::N,hesi,потшӧс
938,Zaun::N,hesi,žogs
939,Dach::N,teilatu,вевт
940,Dach::N,teilatu,jumts
941,Leiter::N,zurubi,пос
942,Leiter::N,zurubi,kāpnes
943,Leiter::N,zurubi,redeles
944,Besen::N,erratz,рос
945,Besen::N,erratz,slota
946,Spaten::N,burdinpala,зыр
947,Spaten::N,burdinpala,lāpsta
948,Schaufel::N,pala,тэльӧб
949,Schaufel::N,pala,liekšķere
950,Gabel::N,sardexka,вилки
951,Gabel::N,sardexka,dakšiņa
952,Löffel::N,koilara,пань
953,Löffel::N,koilara,karote
954,Messer::N,aizto,пурт
955,Messer::N,aizto,nazis
956,Nagel::N,iltze,тув
957,Nagel::N,iltze,кӧрт тув
958,Nagel::N,iltze,nagla
959,Netz::N,sare,тыв
960,Netz::N,sare,tīkls
961,Haken::N,mako,крук
962,Haken::N,mako,āķis
963,Haken::N,mako,kāsis
964,Haken::N,mako,krampis
965,Griff::N,eskutoki,нуд
966,Griff::N,eskutoki,kāts
967,Griff::N,eskutoki,rokturis
968,Schloss::N,sarraila,томан
969,Schloss::N,sarraila,aizslēgs
970,Bild::N,irudi,серпас
971,Bild::N,irudi,glezna
972,Figur::N,figura,пертас
973,Figur::N,figura,вежньӧг
974,Figur::N,figura,figūra
975,Puppe::N,panpina,акань
976,Puppe::N,panpina,lelle
977,Puppe::N,andrakila,акань
978,Puppe::N,andrakila,lelle
979,Beutel::N,zorro,мешӧк
980,Beutel::N,zorro,kule
981,Beutel::N,zorro,maisiņš
982,Bündel::N,azao,кӧртӧд
983,Bündel::N,azao,sainis
984,Bündel::N,espal,кӧртӧд
985,Bündel::N,espal,sainis
986,Tasche::N,poltsa,сумка
987,Tasche::N,poltsa,soma
988,Eimer::N,treska,ведра
989,Eimer::N,treska,spainis
990,Deckel::N,tapa,пӧдан
991,Deckel::N,tapa,тупкӧд
992,Deckel::N,tapa,vāks
993,Deckel::N,estalki,пӧдан
994,Deckel::N,estalki,тупкӧд
995,Deckel::N,estalki,vāks
996,Geschirr::N,baxera,дозмук
997,Geschirr::N,baxera,тасьті-пань
998,Geschirr::N,baxera,trauki
999,Geschirr::N,ontziteria,дозмук
1000,Geschirr::N,ontziteria,тасьті-пань
1001,Geschirr::N,ontziteria,trauki
1002,Sack::N,zaku,мешӧк
1003,Sack::N,zaku,maiss
1004,Tasse::N,kikara,бекар
1005,Tasse::N,kikara,тасьті
1006,Tasse::N,kikara,tase
1007,Topf::N,ontzi,гырнич
1008,Topf::N,ontzi,pods
1009,Topf::N,lapiko,гырнич
1010,Topf::N,lapiko,pods
1011,Kessel::N,pazia,пӧрт
1012,Kessel::N,pazia,katls
1013,Essen::N,janaldi,сёйӧм
1014,Essen::N,janaldi,ēdiens
1015,Nahrung::N,jan,сёян
1016,Nahrung::N,jan,barība
1017,Speise::N,jaki,сёян
1018,Speise::N,jaki,сёянтор
1019,Speise::N,jaki,ēdiens
1020,Fleisch::N,okela,яй
1021,Fleisch::N,okela,gaļa
1022,Fleisch::N,haragi,яй
1023,Fleisch::N,haragi,gaļa
1024,Getreide::N,labore,нянь
1025,Getreide::N,labore,labība
1026,Brei::N,ahi,рок
1027,Brei::N,ahi,putra
1028,Brei::N,ahi,biezenis
1029,Brei::N,pure,рок
1030,Brei::N,pure,putra
1031,Brei::N,pure,biezenis
1032,Brot::N,ogi,нянь
1033,Brot::N,ogi,maize
1034,Scheibe::N,xerra,шӧрӧм
1035,Scheibe::N,xerra,чӧлан
1036,Scheibe::N,xerra,šķēle
1037,Scheibe::N,xerra,rieciens
1038,Scheibe::N,pirripita,шӧрӧм
1039,Scheibe::N,pirripita,чӧлан
1040,Scheibe::N,pirripita,šķēle
1041,Scheibe::N,pirripita,rieciens
1042,Fett::N,urin,гос
1043,Fett::N,urin,тшог
1044,Fett::N,urin,tauki
1045,Fett::N,koipe,гос
1046,Fett::N,koipe,тшог
1047,Fett::N,koipe,tauki
1048,Butter::N,gurin,вый
1049,Butter::N,gurin,sviests
1050,Öl::N,olio,вый
1051,Öl::N,olio,eļļa
1052,Salz::N,gatz,сов
1053,Salz::N,gatz,sāls
1054,Suppe::N,zopa,шыд
1055,Suppe::N,zopa,zupa
1056,Suppe::N,salda,шыд
1057,Suppe::N,salda,zupa
1058,Honig::N,ezti,ма
1059,Honig::N,ezti,medus
1060,Milch::N,esne,йӧв
1061,Milch::N,esne,piens
1062,Tee::N,te,чай
1063,Tee::N,te,tēja
1064,Leder::N,larru,ку
1065,Leder::N,larru,āda
1066,Wolle::N,artile,вурун
1067,Wolle::N,artile,vilna
1068,Stoff::N,ehun,дӧра
1069,Stoff::N,ehun,drāna
1070,Stoff::N,ehun,audums
1071,Nadel::N,orratz,ем
1072,Nadel::N,orratz,adata
1073,Nadel::N,jostorratz,ем
1074,Nadel::N,jostorratz,adata
1075,Faden::N,hari,сунис
1076,Faden::N,hari,diegs
1077,Faden::N,hari,pavediens
1078,Knopf::N,botoi,кизь
1079,Knopf::N,botoi,poga
1080,Knoten::N,korapilo,гӧрӧд
1081,Knoten::N,korapilo,mezgls
1082,Farbe::N,pintura,краска
1083,Farbe::N,pintura,вап
1084,Farbe::N,pintura,krāsa
1085,Kleidung::N,arropa,паськӧм
1086,Kleidung::N,arropa,tērps
1087,Kleidung::N,arropa,drēbes
1088,Kleidung::N,jantziak,паськӧм
1089,Kleidung::N,jantziak,tērps
1090,Kleidung::N,jantziak,drēbes
1091,Hemd::N,atorra,дӧрӧм
1092,Hemd::N,atorra,krekls
1093,Hemd::N,alkandora,дӧрӧм
1094,Hemd::N,alkandora,krekls
1095,Kragen::N,idun,воротник
1096,Kragen::N,idun,apkakle
1097,Ärmel::N,mahuka,сос
1098,Ärmel::N,mahuka,piedurkne
1099,Hose::N,prakak,гач
1100,Hose::N,prakak,bikses
1101,Hose::N,galtzak,гач
1102,Hose::N,galtzak,bikses
1103,Gürtel::N,gerriko,вӧнь
1104,Gürtel::N,gerriko,josta
1105,Mütze::N,txano,шапка
1106,Mütze::N,txano,cepure
1107,Mütze::N,txapel,шапка
1108,Mütze::N,txapel,cepure
1109,Schuh::N,oski,башмак
1110,Schuh::N,oski,ботинки
1111,Schuh::N,oski,kurpe
1112,Schuh::N,oinetako,башмак
1113,Schuh::N,oinetako,ботинки
1114,Schuh::N,oinetako,kurpe
1115,Stiefel::N,bota,сапӧг
1116,Stiefel::N,bota,zābaks
1117,Ring::N,uztai,кытш
1118,Ring::N,uztai,gredzens
1119,Band::N,zinta,лента
1120,Band::N,zinta,вундас
1121,Band::N,zinta,lente
1122,Band::N,xingola,лента
1123,Band::N,xingola,вундас
1124,Band::N,xingola,lente
1125,Kamm::N,orrazi,сынан
1126,Kamm::N,orrazi,ķemme
1127,Spiegel::N,mirail,рӧмпӧштан
1128,Spiegel::N,mirail,spogulis
1129,Riemen::N,uhal,тасма
1130,Riemen::N,uhal,siksna
1131,Schnur::N,lokailu,гез
1132,Schnur::N,lokailu,aukla
1133,Leine::N,lotura,юргез
1134,Leine::N,lotura,saite
1135,Decke::N,burusi,эшкын
1136,Decke::N,burusi,шебрас
1137,Decke::N,burusi,sega
1138,Kissen::N,kuxin,юрлӧс
1139,Kissen::N,kuxin,spilvens
1140,Tuch::N,zapi,чышъян
1141,Tuch::N,zapi,vadmala
1142,Tuch::N,oihal,чышъян
1143,Tuch::N,oihal,vadmala
1144,Handtuch::N,eskuzapi,ки чышкӧд
1145,Handtuch::N,eskuzapi,кизьчышъян
1146,Handtuch::N,eskuzapi,dvielis
1147,Handtuch::N,eskuoihal,ки чышкӧд
1148,Handtuch::N,eskuoihal,кизьчышъян
1149,Handtuch::N,eskuoihal,dvielis
1150,Kraft::N,indar,этш
1151,Kraft::N,indar,эбӧс
1152,Kraft::N,indar,spēks
1153,Stärke::N,indar,ёнлун
1154,Stärke::N,indar,чорыдлун
1155,Stärke::N,indar,stiprums
1156,Gesundheit::N,osasun,дзоньвидзалун
1157,Gesundheit::N,osasun,veselība
1158,Krankheit::N,eritasun,висьӧм
1159,Krankheit::N,eritasun,slimība
1160,Krankheit::N,gaixotasun,висьӧм
1161,Krankheit::N,gaixotasun,slimība
1162,Schmerz::N,min,висьӧм
1163,Schmerz::N,min,sāpes
1164,Wunde::N,zauri,дой
1165,Wunde::N,zauri,brūce
1166,Wunde::N,zauri,jēlums
1167,Fieber::N,sukar,жар
1168,Fieber::N,sukar,drudzis
1169,Fieber::N,sukar,karstums
1170,Arznei::N,osagai,лекарство
1171,Arznei::N,osagai,зелля
1172,Arznei::N,osagai,zāles
1173,Arznei::N,osagai,medikaments
1174,Arznei::N,sendagai,лекарство
1175,Arznei::N,sendagai,зелля
1176,Arznei::N,sendagai,zāles
1177,Arznei::N,sendagai,medikaments
1178,Brücke::N,zubi,пос
1179,Brücke::N,zubi,tilts
1180,Brunnen::N,putzu,юкмӧс
1181,Brunnen::N,putzu,aka
1182,Weide::N,alha,пӧскӧтина
1183,Weide::N,alha,ganības
1184,Weide::N,bazkaleku,пӧскӧтина
1185,Weide::N,bazkaleku,ganības
1186,Pfad::N,zidor,туй
1187,Pfad::N,zidor,кыснан
1188,Pfad::N,zidor,taka
1189,Pfad::N,bidexka,туй
1190,Pfad::N,bidexka,кыснан
1191,Pfad::N,bidexka,taka
1192,Weg::N,bide,туй
1193,Weg::N,bide,ceļš
1194,Straße::N,errepide,туй
1195,Straße::N,errepide,iela
1196,Dorf::N,herri,сикт
1197,Dorf::N,herri,ciems
1198,Stadt::N,hiri,кар
1199,Stadt::N,hiri,pilsēta
1200,Brief::N,gutun,письмӧ
1201,Brief::N,gutun,vēstule
1202,Brief::N,eskutitz,письмӧ
1203,Brief::N,eskutitz,vēstule
1204,Buch::N,liburu,небӧг
1205,Buch::N,liburu,grāmata
1206,Buchstabe::N,hizki,шыпас
1207,Buchstabe::N,hizki,burts
1208,Zeitung::N,egunkari,газет
1209,Zeitung::N,egunkari,avīze
1210,Zeitung::N,egunkari,laikraksts
1211,Leben::N,bizi,лов
1212,Leben::N,bizi,олӧм
1213,Leben::N,bizi,dzīve
1214,Leben::N,bizitza,лов
1215,Leben::N,bizitza,олӧм
1216,Leben::N,bizitza,dzīve
1217,Tod::N,herio,кулӧм
1218,Tod::N,herio,nāve
1219,Tod::N,heriotza,кулӧм
1220,Tod::N,heriotza,nāve
1221,Grab::N,hobi,гу
1222,Grab::N,hobi,kaps
1223,Grab::N,hilobi,гу
1224,Grab::N,hilobi,kaps
1225,Kirche::N,eliza,вичко
1226,Kirche::N,eliza,baznīca
1227,Sünde::N,hoben,мыж
1228,Sünde::N,hoben,grēks
1229,Sünde::N,bekatu,мыж
1230,Sünde::N,bekatu,grēks
1231,Gott::N,jainko,ен
1232,Gott::N,jainko,dievs
1233,Arbeiter::N,langile,уджалысь
1234,Arbeiter::N,langile,strādnieks
1235,Arbeiter::N,behargin,уджалысь
1236,Arbeiter::N,behargin,strādnieks
1237,Chef::N,nagusi,юралысь
1238,Chef::N,nagusi,веськӧдлысь
1239,Chef::N,nagusi,šefs
1240,Chef::N,nagusi,vadītajs
1241,Chef::N,nagusi,priekšnieks
1242,Meister::N,maisu,вӧчысь
1243,Meister::N,maisu,meistars
1244,Arzt::N,osagile,врач
1245,Arzt::N,osagile,бурдӧдысь
1246,Arzt::N,osagile,ārsts
1247,Arzt::N,sendagile,врач
1248,Arzt::N,sendagile,бурдӧдысь
1249,Arzt::N,sendagile,ārsts
1250,Lehrer::N,irakasle,велӧдысь
1251,Lehrer::N,irakasle,skolotājs
1252,Geld::N,diru,сьӧм
1253,Geld::N,diru,nauda
1254,Geschäft::N,negozio,удж
1255,Geschäft::N,negozio,bizness
1256,Geschäft::N,negozio,darījums
1257,Laden::N,denda,вузасянін
1258,Laden::N,denda,bode
1259,Laden::N,denda,veikals
1260,Laden::N,saltegi,вузасянін
1261,Laden::N,saltegi,bode
1262,Laden::N,saltegi,veikals
1263,Preis::N,prezio,дон
1264,Preis::N,prezio,cena
1265,Preis::N,salneurri,дон
1266,Preis::N,salneurri,cena
1267,Ware::N,salgai,тӧвар
1268,Ware::N,salgai,prece
1269,Nutzen::N,onura,воӧм
1270,Nutzen::N,onura,выгӧда
1271,Nutzen::N,onura,labums
1272,Nutzen::N,probetxu,воӧм
1273,Nutzen::N,probetxu,выгӧда
1274,Nutzen::N,probetxu,labums
1275,Reichtum::N,aberastasun,озырлун
1276,Reichtum::N,aberastasun,bagātība
1277,Welt::N,ludi,енкӧла
1278,Welt::N,ludi,pasaule
1279,Welt::N,mundu,енкӧла
1280,Welt::N,mundu,pasaule
1281,Land::N,herrialde,му
1282,Land::N,herrialde,zeme
1283,Staat::N,estatu,канму
1284,Staat::N,estatu,государство
1285,Staat::N,estatu,valsts
1286,König::N,errege,кан
1287,König::N,errege,ķēniņš
1288,König::N,errege,karalis
1289,Macht::N,botere,каналӧм
1290,Macht::N,botere,vara
1291,Grenze::N,muga,су
1292,Grenze::N,muga,суйӧр
1293,Grenze::N,muga,robeža
1294,Krieg::N,guda,ожман
1295,Krieg::N,guda,karš
1296,Feind::N,etsai,враг
1297,Feind::N,etsai,вӧрӧг
1298,Feind::N,etsai,ienaidnieks
1299,Feind::N,arerio,враг
1300,Feind::N,arerio,вӧрӧг
1301,Feind::N,arerio,ienaidnieks
1302,Gewalt::N,bortxa,мырдöналöм
1303,Gewalt::N,bortxa,vara
1304,Gewalt::N,bortxa,vardarbība
1305,Gewalt::N,bortizkeria,мырдöналöм
1306,Gewalt::N,bortizkeria,vara
1307,Gewalt::N,bortizkeria,vardarbība
1308,Kampf::N,gudu,вермасьӧм
1309,Kampf::N,gudu,cīņa
1310,Kampf::N,auska,вермасьӧм
1311,Kampf::N,auska,cīņa
1312,Bogen[Waffe]::N,arku,ньӧввуж
1313,Bogen[Waffe]::N,arku,loks
1314,Pfeil::N,gezi,ньӧв
1315,Pfeil::N,gezi,bulta
1316,Gewehr::N,fusil,пишшаль
1317,Gewehr::N,fusil,šautene
1318,Fehler::N,huts,сорсьӧм
1319,Fehler::N,huts,дзугсьӧм
1320,Fehler::N,huts,kļūda
1321,Fehler::N,hutsegin,сорсьӧм
1322,Fehler::N,hutsegin,дзугсьӧм
1323,Fehler::N,hutsegin,kļūda
1324,Lüge::N,gezur,пӧръясьӧм
1325,Lüge::N,gezur,ылӧдлӧм
1326,Lüge::N,gezur,meli
1327,Schaden::N,kalte,лёк
1328,Schaden::N,kalte,изъян
1329,Schaden::N,kalte,пакӧсьт
1330,Schaden::N,kalte,bojājums
1331,Schaden::N,kalte,kaitējums
1332,Unglück::N,zoritxar,шог
1333,Unglück::N,zoritxar,kļūme
1334,Unglück::N,zoritxar,klizma
1335,Unglück::N,zoritxar,nelaime
1336,Unglück::N,zorigaitz,шог
1337,Unglück::N,zorigaitz,kļūme
1338,Unglück::N,zorigaitz,klizma
1339,Unglück::N,zorigaitz,nelaime
1340,Schuld::N,erru,мыж
1341,Schuld::N,erru,vaina
1342,Alter::N,adin,арлыд
1343,Alter::N,adin,vecums
1344,Schluss::N,bukaera,пом
1345,Schluss::N,bukaera,beigas
1346,Zeit::N,aldi,кад
1347,Zeit::N,aldi,laiks
1348,Zeit::N,denbora,кад
1349,Zeit::N,denbora,laiks
1350,Tag::N,egun,лун
1351,Tag::N,egun,diena
1352,Morgen::N,goiz,асыв
1353,Morgen::N,goiz,rīts
1354,Mittag::N,eguerdi,лун шӧр
1355,Mittag::N,eguerdi,pusdiena
1356,Abend::N,arrats,рыт
1357,Abend::N,arrats,vakars
1358,Nacht::N,gau,вой
1359,Nacht::N,gau,nakts
1360,Woche::N,aste,вежон
1361,Woche::N,aste,nedēļa
1362,Monat::N,hil,тӧлысь
1363,Monat::N,hil,mēnesis
1364,Jahr::N,urte,во
1365,Jahr::N,urte,gads
1366,Frühling::N,udalehen,тулыс
1367,Frühling::N,udalehen,pavasaris
1368,Sommer::N,uda,гожӧм
1369,Sommer::N,uda,vasara
1370,Herbst::N,udazken,ар
1371,Herbst::N,udazken,rudens
1372,Herbst::N,neguantz,ар
1373,Herbst::N,neguantz,rudens
1374,Winter::N,negu,тӧв
1375,Winter::N,negu,ziema
1376,Januar::N,urtarril,тӧв шӧр
1377,Januar::N,urtarril,janvāris
1378,Februar::N,otsail,урасьӧм
1379,Februar::N,otsail,februāris
1380,März::N,martxo,рака
1381,März::N,martxo,marts
1382,April::N,apiril,кос му
1383,April::N,apiril,aprīlis
1384,Mai::N,maiatz,ода-кора
1385,Mai::N,maiatz,maijs
1386,Juni::N,ekain,лӧддза-номъя
1387,Juni::N,ekain,jūnijs
1388,Juli::N,uztail,сора
1389,Juli::N,uztail,jūlijs
1390,August::N,abuztu,моз
1391,August::N,abuztu,augusts
1392,September::N,irail,кӧч
1393,September::N,irail,septembris
1394,Oktober::N,urri,йирым
1395,Oktober::N,urri,oktobris
1396,November::N,azaro,вӧльгым
1397,November::N,azaro,novembris
1398,Dezember::N,abendu,ӧшым
1399,Dezember::N,abendu,decembris
1400,Montag::N,astelehen,выльлун
1401,Montag::N,astelehen,pirmdiena
1402,Dienstag::N,astearte,воторник
1403,Dienstag::N,astearte,otrdiena
1404,Mittwoch::N,asteazken,середа
1405,Mittwoch::N,asteazken,trešdiena
1406,Donnerstag::N,ostegun,четверг
1407,Donnerstag::N,ostegun,ceturtdiena
1408,Freitag::N,ostiral,пекнича
1409,Freitag::N,ostiral,piektdiena
1410,Samstag::N,larunbat,субӧта
1411,Samstag::N,larunbat,sestdiena
1412,Sonntag::N,igande,вӧскресенньӧ
1413,Sonntag::N,igande,svētdiena
1414,groß::A,handi,ыджыд
1415,groß::A,handi,dižs
1416,groß::A,handi,liels
1417,klein::A,txiki,ичӧт
1418,klein::A,txiki,mazs
1419,lang::A,luze,кузь
1420,lang::A,luze,garš
1421,kurz::A,labur,дженьыд
1422,kurz::A,labur,īss
1423,breit::A,zabal,ота
1424,breit::A,zabal,паськыд
1425,breit::A,zabal,plats
1426,schmal::A,mehar,оттӧм
1427,schmal::A,mehar,tievs
1428,dicht::A,sarri,сук
1429,dicht::A,sarri,blīvs
1430,dicht::A,trinko,сук
1431,dicht::A,trinko,blīvs
1432,dick[Gegenstand]::A,lodi,кыз
1433,dick[Gegenstand]::A,lodi,biezs
1434,dünn::A,mehe,вӧсни
1435,dünn::A,mehe,вӧсньыд
1436,dünn::A,mehe,plāns
1437,fein::A,fin,посни
1438,fein::A,fin,smalks
1439,fest::A,tinko,зумыд
1440,fest::A,tinko,tvirts
1441,fest::A,tinko,noturīgs
1442,flach::A,lau,плавкӧс
1443,flach::A,lau,тшӧтшкӧс
1444,flach::A,lau,lēzens
1445,flach::A,lau,līdzens
1446,flach::A,ordoki,плавкӧс
1447,flach::A,ordoki,тшӧтшкӧс
1448,flach::A,ordoki,lēzens
1449,flach::A,ordoki,līdzens
1450,glatt::A,leun,вольк
1451,glatt::A,leun,мольыд
1452,glatt::A,leun,gluds
1453,glatt::A,leun,slidens
1454,hart::A,gogor,зумыд
1455,hart::A,gogor,ciets
1456,weich::A,bigun,небыд
1457,weich::A,bigun,mīksts
1458,weich::A,beratz,небыд
1459,weich::A,beratz,mīksts
1460,rund::A,biribil,гӧгрӧс
1461,rund::A,biribil,apaļš
1462,spitz::A,puntadun,ёсь йыла
1463,spitz::A,puntadun,smails
1464,scharf::A,zorrotz,ёсь
1465,scharf::A,zorrotz,ass
1466,stumpf::A,kamuts,ныж
1467,stumpf::A,kamuts,truls
1468,stumpf::A,kamuts,strups
1469,schwer::A,astun,сьӧкыд
1470,schwer::A,astun,smags
1471,schwer::A,pisutsu,сьӧкыд
1472,schwer::A,pisutsu,smags
1473,schön::A,eder,мича
1474,schön::A,eder,лӧсьыд
1475,schön::A,eder,daiļš
1476,schön::A,eder,skaists
1477,heiß::A,bero,пӧсь
1478,heiß::A,bero,karsts
1479,heiß::A,oso bero,пӧсь
1480,heiß::A,oso bero,karsts
1481,warm::A,bero,шоныд
1482,warm::A,bero,silts
1483,kalt::A,hotz,кӧдзыд
1484,kalt::A,hotz,salts
1485,kalt::A,hotz,auksts
1486,kühl::A,hotzil,юзыд
1487,kühl::A,hotzil,ыркыд
1488,kühl::A,hotzil,vēss
1489,kühl::A,hotzil,dzestrs
1490,frisch::A,fresko,выль
1491,frisch::A,fresko,svaigs
1492,frisch::A,hozkirri,выль
1493,frisch::A,hozkirri,svaigs
1494,feucht::A,heze,уль
1495,feucht::A,heze,mitrs
1496,feucht::A,heze,drēgns
1497,nass::A,busti,ва
1498,nass::A,busti,slapjš
1499,trocken::A,siku,кос
1500,trocken::A,siku,sauss
1501,trocken::A,lehor,кос
1502,trocken::A,lehor,sauss
1503,voll::A,bete,кыз
1504,voll::A,bete,pilns
1505,leer::A,huts,куш
1506,leer::A,huts,тыртӧм
1507,leer::A,huts,tukšs
1508,offen::A,ireki,восьса
1509,offen::A,ireki,vaļējs
1510,offen::A,ireki,atvērts
1511,geschlossen::A,itxita,пӧдса
1512,geschlossen::A,itxita,slēgts
1513,sauber::A,xahu,сӧстӧм
1514,sauber::A,xahu,tīrs
1515,sauber::A,xahu,spodrs
1516,sauber::A,garbi,сӧстӧм
1517,sauber::A,garbi,tīrs
1518,sauber::A,garbi,spodrs
1519,schmutzig::A,lohi,няйт
1520,schmutzig::A,lohi,netīrs
1521,schmutzig::A,lohi,dubļains
1522,schmutzig::A,zikin,няйт
1523,schmutzig::A,zikin,netīrs
1524,schmutzig::A,zikin,dubļains
1525,roh::A,gordin,уль
1526,roh::A,gordin,jēls
1527,reif::A,umo,кисьмӧм
1528,reif::A,umo,gatavs
1529,reif::A,umo,nobriedis
1530,reif::A,heldu,кисьмӧм
1531,reif::A,heldu,gatavs
1532,reif::A,heldu,nobriedis
1533,lecker::A,goxo,чӧскыд
1534,lecker::A,goxo,gards
1535,lecker::A,goxo,garšīgs
1536,süß::A,goxo,юмов
1537,süß::A,goxo,чӧскыд
1538,süß::A,goxo,salds
1539,bitter::A,karmin,курыд
1540,bitter::A,karmin,sūrs
1541,bitter::A,karmin,rūgts
1542,bitter::A,garratz,курыд
1543,bitter::A,garratz,sūrs
1544,bitter::A,garratz,rūgts
1545,sauer::A,mingots,шома
1546,sauer::A,mingots,skābs
1547,hell::A,argi,югыд
1548,hell::A,argi,gaišs
1549,dunkel::A,ilun,пемыд
1550,dunkel::A,ilun,tumšs
1551,schwarz::A,beltz,сьӧд
1552,schwarz::A,beltz,melns
1553,weiß::A,zuri,еджыд
1554,weiß::A,zuri,balts
1555,rot::A,gorri,гӧрд
1556,rot::A,gorri,sarkans
1557,gelb::A,hori,виж
1558,gelb::A,hori,dzeltens
1559,blau::A,urdin,лӧз
1560,blau::A,urdin,zils
1561,grün::A,berde,веж
1562,grün::A,berde,турунвиж
1563,grün::A,berde,zaļš
1564,grün::A,musker,веж
1565,grün::A,musker,турунвиж
1566,grün::A,musker,zaļš
