,Concept_ID,lbe,pt
757,verschieden::A,личӏи-личӏисса,diferente
758,nah::A,гъансса,próximo
759,fern::A,архсса,remoto
760,fern::A,архсса,distante
761,linker::A,кияхсса,esquerdo
762,linker::A,кюччахсса,esquerdo
763,rechter::A,урчӏахсса,direito
764,anderer::A,цамур,outro
765,erster::A,цалчинмур,primeiro
766,erster::A,цалчиннсса,primeiro
767,zweiter::A,кӏилчиимур,segundo
768,dritter::A,шамулчинмур,terceiro
769,letzter::A,махъва-махъмур,final
770,letzter::A,махъва-махъмур,último
771,allein::ADV,ялгъузну,só
772,zusammen::ADV,цачӏу,juntos
773,zusammen::ADV,архӏал,juntos
774,lange::ADV,батӏи къабуклай,muito tempo
775,lange::ADV,хъунмасса хӏаллай,muito tempo
776,plötzlich::ADV,цакуну,de repente
777,sofort::ADV,мугьлат бакъа,imediatamente
778,später::ADV,махъ,mais tarde
779,jetzt::ADV,утти,agora
780,jetzt::ADV,цӏана,agora
781,heute::ADV,хӏакьину,hoje
782,morgen::ADV,гьуит,amanhã
783,morgen::ADV,гьунттий,amanhã
784,dann::ADV,яла,então
785,dann::ADV,яла,depois
786,gestern::ADV,лахьхьу,ontem
787,damals::ADV,та чӏумал,então
788,danach::ADV,яла,logo
789,danach::ADV,яла,depois
790,vorher::ADV,хьхьнчӏ,antes
791,vorher::ADV,хьхьичӏва,antes
792,zuerst::ADV,бакӏрай,primeiro
793,zuerst::ADV,цӏу бутӏуй,primeiro
794,einmal::ADV,цал,uma vez
795,manchmal::ADV,ваксса-таксса,às vezes
796,oft::ADV,чӏявуну,muitas vezes
797,immer::ADV,мудан,sempre
798,immer::ADV,даиман,sempre
799,niemals::ADV,тачӏав,nunca
800,hier::ADV,шикку,cá
801,hier::ADV,шикку,aqui
802,hierhin::ADV,шиккун,para cá
803,von hier::ADV,шичча,daqui
804,dort::ADV,гикку,lá
805,dort::ADV,гикку,ali
806,dorthin::ADV,тиккун,lá
807,dorthin::ADV,тиккун,para lá
808,geradeaus::ADV,тӏайланм,em frente
809,vorwärts::ADV,хьхьичӏунмай,avante
810,rückwärts::ADV,махъа-хьхьичӏунмай,para trás
811,zurück::ADV,махъунмай,atrás
812,unten::ADV,лув,debaixo
813,unten::ADV,лув,em baixo
814,hinab::ADV,бакӏ-ялавай,para baixo
815,hinab::ADV,бакӏъялавай,para baixo
816,oben::ADV,ялув,em cima
817,hinauf::ADV,лавай,para cima
818,überall::ADV,гьариий,em toda parte
819,überall::ADV,хьу-хьуний,em toda parte
820,überall::ADV,гьарца кӏанай,em toda parte
821,nicht::ADV,къа-,não
822,ein wenig::ADV,чанни,um pouco
823,ein wenig::ADV,чанни,um bocado
824,ein wenig::ADV,ца чансса,um pouco
825,ein wenig::ADV,ца чансса,um bocado
826,kaum::ADV,дахьа,apenas
827,sehr::ADV,оьну,muito
828,sehr::ADV,гужну,muito
829,sehr::ADV,хъинну,muito
830,so::ADV,укукн,tão
831,so::ADV,укукн,assim
832,noch::ADV,гьала,ainda
833,noch::ADV,уттигу,ainda
834,noch::ADV,цакьинва,ainda
835,noch::ADV,ттигу-шилагу,ainda
836,nur::ADV,анжагь,só
837,nur::ADV,анжагь,apenas
838,nur::ADV,анжагь,somente
839,wieder::ADV,цӏуницӏа,outra vez
840,vergebens::ADV,аьдада,em vão
841,vergebens::ADV,нахӏакь,em vão
842,vor::PRP,хьхьичӏ,diante de
843,hinter::PRP,махъ,atrás de
844,unter::PRP,лув,sob
845,unter::PRP,лув,debaixo de
846,durch::PRP,-х,por
847,durch::PRP,-х,através de
848,neben::PRP,чӏарав,junto de
849,neben::PRP,чӏарав,ao lado de
850,zwischen::PRP,дянив,entre
851,wegen::PRP,цӏаний,por
852,wegen::PRP,цӏаний,por causa de
853,dies::PRN,ва,isto
854,das::PRN,та,isso
855,das::PRN,та,aquilo
856,das::PRN,кӏа,isso
857,das::PRN,кӏа,aquilo
858,das::PRN,га,isso
859,das::PRN,га,aquilo
860,alles::PRN,щала,todo
861,ich::PRN,на,eu
862,du::PRN,ина,tu
863,er::PRN,му,ele
864,wir::PRN,жу,nós
865,ihr::PRN,зу,vós
866,ihr::PRN,зу,vocês
867,was::FPRN,ци,quê
868,wer::FPRN,цу,quem
869,wo::FADV,чув,onde
870,wohin::FADV,чун,aonde
871,wohin::FADV,чун,para onde
872,wie::FADV,цукун,como
873,warum::FADV,цан,porquê
874,warum::FADV,цан,por que
875,wieviel::FNUM,циксса,quanto
876,eins::NUM,ца,um
877,zwei::NUM,кӏива,dois
878,drei::NUM,шамма,três
879,vier::NUM,мукьа,quatro
880,vier::NUM,мукьва,quatro
881,fünf::NUM,ххюва,cinco
882,sechs::NUM,ряхва,seis
883,sieben::NUM,арула,sete
884,acht::NUM,мяйва,oito
885,neun::NUM,урчӏва,nove
886,zehn::NUM,ацӏва,dez
887,elf::NUM,ацӏния цава,onze
888,zwölf::NUM,ацӏиия кӏива,doze
889,zwanzig::NUM,кьува,vinte
890,dreißig::NUM,зувира,trinta
891,vierzig::NUM,мукьцӏала,quarenta
892,fünfzig::NUM,ххюцӏала,cinquenta
893,sechzig::NUM,ряхцӏала,sessenta
894,achtzig::NUM,мяйцӏала,oitenta
895,neunzig::NUM,урчӏцӏала,noventa
896,hundert::NUM,ттурш,cem
897,hundert::NUM,ттурш,cento
898,hundert::NUM,ттуршва,cem
899,hundert::NUM,ттуршва,cento
900,tausend::NUM,азарва,mil
901,und::CNJ,-гу,e
902,oder::CNJ,я,ou
903,oder::CNJ,ягу,ou
904,stehen::V,ацӏан,estar em pé
905,sitzen::V,щяивкӏун икӏан,estar sentado
906,liegen::V,утту нвхьуну икӏан,jazer
907,liegen::V,утту нвхьуну икӏан,estar deitado
908,hängen::V,зурчӏай тӏун,pender
909,hängen::V,зурчӏай тӏун,estar pendurado
910,werden::V,хьун,tornar-se
911,passieren::V,хьун,acontecer
912,beginnen::V,дайдишин,começar
913,beginnen::V,дайдирхьуну дикӏан,começar
914,enden::V,къуртал дан,acabar
915,enden::V,къуртал дан,terminar
916,wechseln::V,даххана хьун,variar
917,wechseln::V,даххана хьун,alternar
918,wechseln::V,даххана дуллан,variar
919,wechseln::V,даххана дуллан,alternar
920,aufgehen[Sonne]::V,буклай бур,nascer
921,untergehen[Sonne]::V,лаглай бур,pôr-se
922,scheinen[Sonne]::V,битан,brilhar
923,scheinen[Sonne]::V,чани буллан,brilhar
924,donnern::V,тӏий бур,trovejar
925,wehen::V,бишлай бур,soprar
926,strömen::V,экьинан,correr
927,fließen::V,экьинан,fluir
928,sich drehen::V,гьанан,girar
929,schwanken::V,хъюлчу тӏун,oscilar
930,schwanken::V,хӏуркку тӏун,oscilar
931,schwingen::V,хъюлчай тӏун,vibrar
932,schwingen::V,хъюлчу тӏун,vibrar
933,fallen::V,багьлан,cair
934,brennen::V,ччучлан,arder
935,rauchen::V,пуркӏу тӏун,fumegar
936,regnen::V,лачӏун,chover
937,regnen::V,лачIлай дур,chover
938,gefrieren::V,микӏ лачӏун,gelar
939,gefrieren::V,микӏ лачӏун,congelar
940,tauen::V,баслан,derreter
941,tauen::V,баслан,descongelar
942,schmelzen::V,баслан,fundir-se
943,trocknen::V,кьакьан,secar
944,sieden::V,щаран,ferver
945,faulen::V,аьллан,estragar-se
946,verfaulen::V,аьллан,apodrecer
947,verfaulen::V,аьян,apodrecer
948,reißen::V,ххя дукан,romper-se
949,versinken::V,оькьлан,afundar-se
950,versinken::V,оькьан,afundar-se
951,vergehen::V,лялиян,passar
952,erscheinen::V,буккан,aparecer
953,erscheinen::V,загьир хьун,aparecer
954,verschwinden::V,бат хьун,desaparecer
955,verschwinden::V,акъа хьун,desaparecer
956,sinken::V,чахь учин,descer
957,abnehmen::V,чан хьун,diminuir
958,abnehmen::V,чан хьун,decrescer
959,abnehmen::V,ссуссукьу хьун,diminuir
960,abnehmen::V,ссуссукьу хьун,decrescer
961,zunehmen::V,гьарза хьун,crescer
962,zunehmen::V,гьарза хьун,aumentar
963,steigen::V,гьаз хьун,subir
964,wachsen::V,ххяххан,crescer
965,glänzen::V,цӏай буккан,brilhar
966,funkeln::V,цӏай-цӏай тӏун,cintilar
967,lärmen::V,чӏу буллан,fazer barulho
968,lärmen::V,аьлагъужа буллан,fazer barulho
969,läuten::V,занг ришлан,chocalhar
970,läuten::V,занг дуллан,chocalhar
971,klingeln::V,занг ришлан,tocar
972,klingeln::V,занг дуллан,tocar
973,brausen::V,никъащилан,bramar
974,rauschen::V,щурщур тӏун,murmurar
975,rauschen::V,щурщур тӏун,rumorejar
976,klingen::V,чӏу буклан,soar
977,bellen::V,хӏап тӏун,ladrar
978,blasen::V,уф тӏун,soprar
979,pfeifen::V,щютӏа тӏун,assobiar
980,schreien::V,чӏу бан,gritar
981,stöhnen::V,угь-къак тӏун,gemer
982,zittern::V,зурзу чин,tremer
983,zittern::V,зурзу тӏун,tremer
984,leben::V,ялапар хъанан,viver
985,geboren werden::V,ан,nascer
986,atmen::V,ссихӏ ласлан,respirar
987,atmen::V,ссихӏ бигьлан,respirar
988,trinken::V,хӏачӏан,beber
989,trinken::V,хӏачӏлан,beber
990,essen::V,канан,comer
991,schlucken::V,кьюлтӏа тӏун,engolir
992,müde werden::V,аьхчӏин,cansar-se
993,einschlafen::V,шанан икӏан,adormecer
994,schlafen::V,шанан,dormir
995,aufwachen::V,чантӏ учин,acordar
996,aufstehen::V,бизан,levantar-se
997,sich erholen::V,бигьалаган,descansar
998,krank werden::V,къашай хьун,adoecer
999,krank werden::V,къашай хьун,ficar doente
1000,krank sein::V,къашай хъанан,estar doente
1001,krank sein::V,къашавай икӏан,estar doente
1002,schmerzen::V,цӏун,doer
1003,husten::V,хъугьу чин,tossir
1004,husten::V,хъугьу тӏун,tossir
1005,genesen::V,хъин хьун,convalescer
1006,genesen::V,сагъ лаган,convalescer
1007,sterben::V,ивчӏан,morrer
1008,umkommen::V,лиллан,perecer
1009,umkommen::V,литӏлан,perecer
1010,umkommen::V,ажал биян,perecer
1011,umkommen::V,личӏи хьун,perecer
1012,umkommen::V,иакьлу хьун,perecer
1013,umkommen::V,ахир жан хъанан,perecer
1014,umkommen::V,рухӏирачӏа икӏан,perecer
1015,sich bewegen::V,сукку хьун,mover-se
1016,sich rühren::V,сукку хьун,mexer-se
1017,sich erheben::V,бизан,levantar-se
1018,sich setzen::V,щяикӏан,sentar-se
1019,sich setzen::V,щябикӏан,sentar-se
1020,hinfallen::V,багьан,cair
1021,laufen::V,занан,andar
1022,laufen::V,занан,caminhar
1023,schreiten::V,ша ласлан,andar
1024,schreiten::V,ша ласлан,caminhar
1025,spazierengehen::V,сайр буллан,passear
1026,eilen::V,анавар буккан,apressar-se
1027,sich beeilen::V,анавар буккан,apressar-se
1028,sich beeilen::V,анавар буккан,despachar-se
1029,sausen::V,никъа щилан,correr
1030,sausen::V,никъа щун,correr
1031,rennen::V,лечлан,correr
1032,springen::V,тӏанкӏ дан,saltar
1033,klettern::V,лахълан,trepar
1034,schaukeln::V,гьайжак бигьлан,baloiçar
1035,kriechen::V,ххярк тӏун,rastejar
1036,kriechen::V,ххярк тӏун,arrastar-se
1037,schwimmen::V,гьузун,nadar
1038,tauchen::V,лултту уккан,mergulhar
1039,rudern::V,бяхлан,remar
1040,rudern::V,батӏлан,remar
1041,rudern::V,ххялаххи дуклан,remar
1042,fahren::V,гьан,ir
1043,fliegen::V,лехлан,voar
1044,gehen::V,нан,ir
1045,gehen::V,нан,andar
1046,weggehen::V,ялагьан,partir
1047,weggehen::V,ялагьан,ir-se embora
1048,abfahren::V,гьан,sair
1049,abfahren::V,гьан,partir
1050,anhalten::V,бацӏан,parar
1051,hineingehen::V,буххан,entrar
1052,eintreten::V,буххан,entrar
1053,kommen::V,учӏан,vir
1054,ankommen::V,биян,chegar
1055,ankommen::V,бучӏан,chegar
1056,zurückkommen::V,зана хъун,voltar
1057,zurückkommen::V,зана хъун,regressar
1058,zurückkommen::V,зана бикӏан,voltar
1059,zurückkommen::V,зана бикӏан,regressar
1060,bleiben::V,личӏан,ficar
1061,bleiben::V,личӏан,permanecer
1062,warten::V,ялугьлан,esperar
1063,erwarten::V,ялугьлан,esperar
1064,erwarten::V,ялугьлан,aguardar
1065,suchen::V,луглан,buscar
1066,suchen::V,луглан,procurar
1067,finden::V,лякъин,achar
1068,finden::V,лякъин,encontrar
1069,versuchen::V,ххал буллан,tentar
1070,vorbereiten::V,хӏадур бан,preparar
1071,lieben::V,эшкьи хьуиу бикӏан,amar
1072,lieben::V,эшкьи хьуиу бикӏан,querer
1073,mögen::V,ххиран бикӏан,gostar de
1074,lachen::V,хъян,rir
1075,lachen::V,хъян,rir-se
1076,weinen::V,аьтӏун,chorar
1077,schimpfen::V,дяъван,ralhar
1078,schimpfen::V,ссугайи агьан,ralhar
1079,sich ärgern::V,ссибизлан,zangar-se
1080,sich fürchten::V,ингъауслан,ter medo de
1081,sich fürchten::V,ингъауслан,ter receio de
1082,fürchten::V,хӏучӏ тӏун,temer
1083,fürchten::V,хӏучӏ тӏун,recear
1084,fliehen::V,ака бан,fugir
1085,flüchten::V,лихъан,refugiar-se
1086,sehen::V,чӏалан,ver
1087,anschauen::V,урган,olhar
1088,ansehen::V,буруглан,mirar
1089,hören::V,баллан,ouvir
1090,zuhören::V,вичӏи дихьлан,escutar
1091,probieren::V,тӏин ххал буллан,provar
1092,probieren::V,тӏин ххал буллан,saborear
1093,riechen::V,ссунтӏа тӏун,cheirar
1094,fühlen::V,дакӏнил буслан,sentir
1095,scheinen::V,ххан,parecer
1096,scheinen::V,бизан,parecer
1097,scheinen::V,ххан бикӏлай бикӏан,parecer
1098,vernehmen::V,баян,ouvir
1099,frieren::V,лигьулул хъанан,ter frio
1100,tun::V,бан,fazer
1101,können::V,хьун,saber
1102,anfangen::V,дайдишин,iniciar
1103,beenden::V,къуртал бан,acabar
1104,beenden::V,къуртал бан,terminar
1105,aufhören::V,кьабагьан,cessar
1106,aufhören::V,кьабагьан,desistir
1107,gelingen::V,бюхъан,sair bem
1108,gelingen::V,бюхъан,dar bom resultado
1109,öffnen::V,тӏитӏин,abrir
1110,schließen::V,лакьин,fechar
1111,stellen::V,дацӏан дан,pôr
1112,stellen::V,дацӏан дан,colocar
1113,stellen::V,бишин,pôr
1114,stellen::V,бишин,colocar
1115,setzen::V,щяитан,pôr
1116,setzen::V,щяитан,meter
1117,legen::V,бишин,pôr
1118,legen::V,бишин,meter
1119,berühren::V,ка щун,tocar
1120,verbinden::V,бахӏин,unir
1121,verbinden::V,бахӏин,ligar
1122,verbinden::V,дахӏин,unir
1123,verbinden::V,дахӏин,ligar
1124,bedecken::V,ялтту бущин,cobrir
1125,bedecken::V,ялтту бакьин,cobrir
1126,aufhängen::V,лахъан,pendurar
1127,anzünden::V,лахъан,acender
1128,aufheben::V,гьаз бан,apanhar
1129,aufheben::V,гьаз бан,levantar
1130,zurücklassen::V,кьаитан,deixar
1131,zurücklassen::V,битан,deixar
1132,verlieren::V,дакъа дан,perder
1133,fallen lassen::V,рутан,deixar cair
1134,machen::V,дан,fazer
1135,herstellen::V,яраг ишла бувиу бан,produzir
1136,bauen::V,дан,edificar
1137,bauen::V,дан,construir
1138,reparieren::V,дакьин дан,reparar
1139,reparieren::V,дакьин дан,consertar
1140,verbessern::V,ххуй дан,melhorar
1141,ändern::V,баххана бан,mudar
1142,ändern::V,баххана бан,alterar
1143,graben::V,дуклан,cavar
1144,beugen::V,лахӏан бан,curvar
1145,beugen::V,кьус бикӏан,curvar
1146,biegen::V,баччин,vergar
1147,biegen::V,лахӏан бан,vergar
1148,drehen::V,гьанан,girar
1149,wenden::V,кӏура баен бан,virar
1150,wenden::V,кӏура баен бан,voltar
1151,umdrehen::V,кӏура баен бан,virar
1152,umdrehen::V,кӏура баен бан,revolver
1153,heben::V,гьаз бан,levantar
1154,hochheben::V,гьаз бан,erguer
1155,hochheben::V,гьаз бан,levantar
1156,ergreifen::V,хъап дан,apanhar
1157,ergreifen::V,хъап увиу угьан,apanhar
1158,halten::V,бугьлан,segurar
1159,drücken::V,кьюч бигьлан,apertar
1160,schieben::V,щун,empurrar
1161,lecken::V,ланцӏа тӏун,lamber
1162,beißen::V,хъапа тӏун,morder
1163,beißen::V,кьацӏа тӏун,morder
1164,abreißen::V,буцан,arrancar
1165,abschneiden::V,бухъан,talhar
1166,abschneiden::V,кьукьин,talhar
1167,binden::V,бахӏин,ligar
1168,binden::V,дахӏин,ligar
1169,brechen::V,гъагъан,romper
1170,brechen::V,гъагъан,quebrar
1171,klopfen::V,кьутӏа тӏун,bater
1172,hauen::V,рищун,bater
1173,kleben::V,лачӏун буллан,colar
1174,reiben::V,ссуку буллан,esfregar
1175,streichen::V,дугъан,barrar
1176,streichen::V,аьгъу дан,barrar
1177,schneiden::V,духълан,cortar
1178,schneiden::V,кьукьлан,cortar
1179,schütteln::V,хъюлчу буллан,abanar
1180,schütteln::V,хъюлчу буллан,sacudir
1181,schwenken::V,палцӏ дуллан,agitar
1182,schütten::V,рутӏин,deitar
1183,füllen::V,буцӏин бан,encher
1184,einwickeln::V,кай-кай бан,envolver
1185,einwickeln::V,кай-кай бан,embrulhar
1186,tragen::V,ларсун занан,levar
1187,tragen::V,ларсун занан,trazer
1188,tragen::V,ларсун ачин,levar
1189,tragen::V,ларсун ачин,trazer
1190,schleppen::V,ххилан,arrastar
1191,aufbewahren::V,ядан,guardar
1192,aufbewahren::V,ядан,conservar
1193,aufbewahren::V,ядуллан,guardar
1194,aufbewahren::V,ядуллан,conservar
1195,werfen::V,личин,lançar
1196,fangen::V,бугьан,apanhar
1197,fangen::V,бугьлан,apanhar
1198,verstecken::V,ладитан,esconder
1199,verstecken::V,кьюлтӏ дан,esconder
1200,verstecken::V,дахьлаган дан,esconder
1201,teilen::V,бачӏин,partir
1202,teilen::V,бачӏин,dividir
1203,teilen::V,бутӏа бан,partir
1204,teilen::V,бутӏа бан,dividir
1205,schicken::V,тӏайла буккан,enviar
1206,bringen::V,диян дан,trazer
1207,hinzufügen::V,ххи бан,acrescentar
1208,bekommen::V,ласун,obter
1209,erhalten::V,ласун,receber
1210,nehmen::V,ласун,tomar
1211,wählen::V,бувчӏин,eleger
1212,wählen::V,бувчӏин,escolher
1213,auswählen::V,бувчӏин,escolher
1214,auswählen::V,бувчӏин,seleccionar
1215,auswählen::V,язи бугьан,escolher
1216,auswählen::V,язи бугьан,seleccionar
1217,bewahren::V,ядан,guardar
1218,bewahren::V,ядан,conservar
1219,behindern::V,дайщишруду дуллан,impedir
1220,verderben::V,зия дан,estragar
1221,verderben::V,зия дан,corromper
1222,beschädigen::V,зарал буллан,danificar
1223,zerbrechen::V,гьагъан,romper
1224,zerbrechen::V,гьагъан,quebrar
1225,zerbrechen::V,гьагъан бан,romper
1226,zerbrechen::V,гьагъан бан,quebrar
1227,zerreißen::V,ххяхха дуккан,rasgar
1228,zerstören::V,лекьан дан,destruir
1229,verbrennen::V,ччуччин,queimar
1230,geben::V,дулун,dar
1231,reichen::V,дулун,passar
1232,schenken::V,пишкаш дан,oferecer
1233,schenken::V,багъишла дан,oferecer
1234,schenken::V,ихӏсандалун дуллун,oferecer
1235,versprechen::V,банна чин,prometer
1236,loben::V,цӏа дан,louvar
1237,küssen::V,ппай тӏун,beijar
1238,wiegen::V,гьуркку тӏун,embalar
1239,wiegen::V,гьуркку буллан,embalar
1240,wiegen::V,гьуркку бан,embalar
1241,wecken::V,чантӏ учин ан,acordar
1242,wecken::V,чантӏ учин ан,despertar
1243,zeigen::V,ккаккан бан,mostrar
1244,führen::V,буцин,guiar
1245,führen::V,буцин,conduzir
1246,lehren::V,лахьхьин бан,ensinar
1247,lehren::V,лахьхьин буллан,ensinar
1248,unterrichten::V,дарс дишаван,instruir
1249,aufziehen::V,хъуна ан,criar
1250,aufziehen::V,тарбия ан,criar
1251,leiten::V,каялувшиву дан,dirigir
1252,leiten::V,каялувшиву дан,conduzir
1253,einladen::V,хъамалу оьвчин,convidar
1254,vereinigen::V,ца бан,unir
1255,vereinigen::V,ца бан,reunir
1256,besuchen::V,ялун уххан,ir ver
1257,besuchen::V,ялун уххан,visitar
1258,treffen::V,хьуна бакьин,encontrar
1259,sich versammeln::V,батӏин,reunir-se
1260,spielen::V,тӏуркӏу тӏун,jogar
1261,spielen::V,тӏуркӏу тӏун,brincar
1262,singen::V,балай тӏун,cantar
1263,tanzen::V,къавтӏун,bailar
1264,sich trennen::V,ппив хьун,apartar-se
1265,verlassen::V,увккун гьан,deixar
1266,verlassen::V,увккун гьан,abandonar
1267,retten::V,ххассал бан,salvar
1268,bewachen::V,къарал бан,vigiar
1269,bewachen::V,къарал бан,guardar
1270,schützen::V,ябан,proteger
1271,verteidigen::V,буруччин,defender
1272,sich schlagen::V,биян,brigar
1273,sich schlagen::V,биян,bater-se
1274,schießen::V,битлан,disparar
1275,siegen::V,ххув хьун,vencer
1276,siegen::V,ххувшаву ласун,vencer
1277,ärgern::V,ссибизан уллан,irritar
1278,ärgern::V,ссибизан уллан,aborrecer
1279,schlagen::V,рищун,bater
1280,stechen::V,кьутӏин,picar
1281,stoßen::V,щун,empurrar
1282,stehlen::V,дацин,furtar
1283,stören::V,кьючин,perturbar
1284,belästigen::V,бизар уллан,incomodar
1285,belästigen::V,бизар уллан,importunar
1286,verbergen::V,лабитан,ocultar
1287,verbergen::V,лабитан,esconder
1288,verbergen::V,кӏучӏ бан,ocultar
1289,verbergen::V,кӏучӏ бан,esconder
1290,täuschen::V,хъяврин ан,iludir
1291,täuschen::V,хъяврин ан,enganar
1292,betrügen::V,аьикьин ан,burlar
1293,betrügen::V,аьикьин ан,enganar
1294,töten::V,ивчӏан,matar
1295,wohnen::V,оьрму бутлан,morar
1296,arbeiten::V,зун,trabalhar
1297,sammeln::V,ттихӏин,recolher
1298,sammeln::V,ттихӏин,coleccionar
1299,sammeln::V,вив дишин,recolher
1300,sammeln::V,вив дишин,coleccionar
1301,pflücken::V,риттун,colher
1302,jagen::V,авли занан,caçar
1303,fischen::V,чавахъру бугьлан,pescar
1304,fassen::V,бугьан,apanhar
1305,hüten::V,урттуйн бакьлан,guardar
1306,treiben::V,дачин дуллан,conduzir
1307,treiben::V,лихъан буллан,conduzir
1308,anbinden::V,бахӏин,atar
1309,füttern::V,канаки буллан,dar de comer a
1310,melken::V,ттизин,ordenhar
1311,hacken::V,мюрш буллан,rachar
1312,hacken::V,мюрш бан,rachar
1313,gießen::V,щин дишин,regar
1314,reifen::V,диян,amadurecer
1315,zubereiten::V,хӏадур дан,preparar
1316,zubereiten::V,хӏадур бан,preparar
1317,kochen::V,шашан,cozer
1318,kochen::V,шашан дуллан,cozer
1319,backen::V,бишлан,cozer
1320,backen::V,шахьлан,cozer
1321,braten::V,цӏарайх дуллан,assar
1322,braten::V,цӏарайх дуллан,fritar
1323,umrühren::V,хӏала бан,remexer
1324,stricken::V,щащлан,tricotar
1325,stricken::V,щащлан,fazer malha
1326,stricken::V,щащан,tricotar
1327,stricken::V,щащан,fazer malha
1328,nähen::V,дуруххан,coser
1329,nähen::V,дуруххан,costurar
1330,färben::V,ранг щун,tingir
1331,färben::V,ранг щун,colorir
1332,reinigen::V,марцӏ бан,limpar
1333,reinigen::V,марцӏ бан,purificar
1334,waschen::V,шюшин,lavar
1335,abwischen::V,лишин,limpar
1336,abwischen::V,лишин,esfregar
1337,spülen::V,вилаган,lavar
1338,spülen::V,вилаган,enxaguar
1339,fegen::V,башин,varrer
1340,kehren::V,бахьлан,varrer
1341,baden::V,щинавун учӏлан,banhar
1342,baden::V,щинавун учӏлан,tomar banho
1343,sich waschen::V,диссун,lavar-se
1344,sich waschen::V,лажин диссун,lavar-se
1345,sich waschen::V,лажин дислан,lavar-se
1346,sich waschen::V,биссун,lavar-se
1347,sich waschen::V,чурх бислан,lavar-se
1348,ausziehen::V,ликкан,despir
1349,anziehen::V,лаххан,vestir
1350,sich anziehen::V,янна лаххан,vestir-se
1351,kämmen::V,ттарал дуккан,pentear
1352,schmücken::V,чӏюлу бан,adornar
1353,sagen::V,учин,dizer
1354,sprechen::V,гъалгъа тӏун,falar
1355,reden::V,гъалгъа тӏун,falar
1356,sich unterhalten::V,гъалгъа тӏун,conversar
1357,fragen::V,цӏуххин,perguntar
1358,bitten::V,тавакъю буллан,pedir
1359,erzählen::V,хавар бусан,contar
1360,mitteilen::V,баян бан,comunicar
1361,mitteilen::V,баян бан,participar
1362,mitteilen::V,хавар бан,comunicar
1363,mitteilen::V,хавар бан,participar
1364,nennen::V,цӏа дизан,nomear
1365,nennen::V,цӏа дизан,apelidar
1366,rufen::V,оьвтӏун,chamar
1367,prahlen::V,цӏа дуллан,gabar-se
1368,prahlen::V,цӏа дуллан,vangloriar-se
1369,übersetzen::V,таржума бан,traduzir
1370,denken::V,пикри буллан,pensar
1371,glauben::V,вих хьун,crer
1372,bemerken::V,хӏисав хъун,notar
1373,bemerken::V,хӏисав хъун,observar
1374,erkennen::V,увчӏин,reconhecer
1375,begreifen::V,бувчӏин,apreender
1376,begreifen::V,бувчӏин,compreender
1377,lernen::V,лахьлан,aprender
1378,lernen::V,лахьхьин,aprender
1379,wissen::V,кӏулну бикӏан,saber
1380,wissen::V,хавар бикӏан,saber
1381,sich erinnern an::V,дакӏнин бутан,lembrar-se de
1382,sich erinnern an::V,дакӏнин бутан,recordar-se de
1383,vergessen::V,хъама битан,esquecer
1384,messen::V,дуцин дуллан,medir
1385,messen::V,дуцин дан,medir
1386,zählen::V,дуккин,contar
1387,rechnen::V,хӏисав дан,calcular
1388,lesen::V,ккалан,ler
1389,malen::V,сурат дуллан,pintar
1390,zeichnen::V,сурат дуллан,desenhar
1391,schreiben::V,чичин,escrever
1392,schreiben::V,чичлан,escrever
1393,besitzen::V,дуну икӏан,possuir
1394,besitzen::V,дуну дикӏан,possuir
1395,besitzen::V,заллуну икӏан,possuir
1396,kaufen::V,машан ласун,comprar
1397,verkaufen::V,баххан,vender
1398,bezahlen::V,арцу дулун,pagar
1399,bezahlen::V,багьа булун,pagar
1400,zahlen::V,арцу дулун,pagar
1401,zahlen::V,багьа булун,pagar
1402,beherrschen::V,дуну икӏан,imperar
1403,beherrschen::V,заллуну икӏан,imperar
1404,ertragen::V,бухӏан,suportar
1405,Leber::N,,fígado
1406,Moor::N,,pântano
1407,Anhöhe::N,,alto
1408,Anhöhe::N,,outeiro
1409,Bucht::N,,baía
1410,Barsch::N,,perca
1411,Hecht::N,,lúcio
1412,Laus::N,,piolho
1413,Ruf::N,,grito
1414,Ruf::N,,chamada
1415,Platz::N,,lugar
1416,Kante::N,,borda
1417,Kante::N,,aresta
1418,Größe::N,,tamanho
1419,Menge::N,,quantidade
1420,Figur::N,,figura
1421,Tasche::N,,saco
1422,Tasche::N,,bolso
1423,Öl::N,,azeite
1424,Schuh::N,,sapato
1425,Leine::N,,trela
1426,König::N,,rei
1427,fein::A,,fino
1428,fein::A,,subtil
1429,auf einmal::ADV,,de vez
1430,bald::ADV,,logo
1431,bald::ADV,,breve
1432,einst::ADV,,antigamente
1433,schon::ADV,,já
1434,sie::PRN,,eles
1435,siebzig::NUM,,setenta
1436,klirren::V,,tinir
1437,heulen::V,,uivar
1438,rühren::V,,comover
1439,zu sehen sein::V,,estar à vista
1440,wollen::V,,querer
1441,geraten::V,,sair
1442,geraten::V,,dar resultado
1443,kratzen::V,,raspar
1444,stecken::V,,meter
1445,stecken::V,,enfiar
1446,schleifen::V,,afiar
1447,rütteln::V,,sacudir
1448,ziehen::V,,puxar
1449,packen::V,,agarrar
1450,wünschen::V,,desejar
1451,zudecken::V,,tapar
1452,zudecken::V,,cobrir
1453,antreiben::V,,impelir
1454,lassen::V,,fazer
1455,treten::V,,pisar
1456,verstehen::V,,entender
1457,verstehen::V,,compreender
