,Concept_ID,ro,kv
818,vorher::ADV,mai întâi,одзжык
819,vorher::ADV,în prealabil,одзжык
820,zuerst::ADV,întâi,наперво
821,zuerst::ADV,în primul rând,наперво
822,einmal::ADV,odată,ӧтпыр
823,manchmal::ADV,uneori,мукӧдпыр
824,manchmal::ADV,câteodată,мукӧдпыр
825,oft::ADV,des,-лы-
826,oft::ADV,deseori,-лы-
827,immer::ADV,mereu,быдпыр
828,immer::ADV,mereu,быдпырся
829,immer::ADV,întotdeauna,быдпыр
830,immer::ADV,întotdeauna,быдпырся
831,niemals::ADV,niciodată,некӧр
832,hier::ADV,aci,татӧн
833,hier::ADV,aici,татӧн
834,hierhin::ADV,încoace,татчӧ
835,von hier::ADV,de aici,тасянь
836,dort::ADV,acolo,сэтӧн
837,dorthin::ADV,dincolo,сэтчин
838,geradeaus::ADV,drept înainte,веськыта
839,vorwärts::ADV,înainte,одзӧ
840,rückwärts::ADV,îndărăt,бӧр
841,zurück::ADV,înapoi,бӧр
842,unten::ADV,jos,увтын
843,unten::ADV,dedesubt,увтын
844,hinab::ADV,în jos,увтас
845,hinab::ADV,de vale,увтас
846,oben::ADV,sus,вевдӧрас
847,oben::ADV,deasupra,вевдӧрас
848,hinauf::ADV,în sus,вывлань
849,hinauf::ADV,în sus,вывланьӧ
850,überall::ADV,peste tot,быдлан
851,überall::ADV,pretutindeni,быдлан
852,nicht::ADV,nu,ог
853,ein wenig::ADV,puțin,-ышт
854,ein wenig::ADV,puțin,невна
855,kaum::ADV,cu greu,ӧдва
856,kaum::ADV,cu anevoie,ӧдва
857,sehr::ADV,mult,вывтi
858,sehr::ADV,foarte,вывтi
859,so::ADV,așa,сiдз
860,so::ADV,atât,сiдз
861,noch::ADV,încă,эшӧ
862,nur::ADV,doar,только
863,schon::ADV,și,ни
864,schon::ADV,deja,ни
865,wieder::ADV,iar,бӧра
866,wieder::ADV,iarăși,бӧра
867,vergebens::ADV,în zadar,весись
868,vor::PRP,înainte de,одзас
869,hinter::PRP,după,бӧрӧ
870,hinter::PRP,în spatele,бӧрӧ
871,unter::PRP,sub,увтын
872,durch::PRP,prin,пыр
873,neben::PRP,lângă,бокам
874,neben::PRP,lângă,боксиным
875,neben::PRP,alături de,бокам
876,neben::PRP,alături de,боксиным
877,zwischen::PRP,între,коласас
878,zwischen::PRP,dintre,коласас
879,wegen::PRP,pentru,понда
880,dies::PRN,acesta,эта
881,das::PRN,asta,сiя
882,alles::PRN,tot,быдӧс
883,ich::PRN,eu,ме
884,du::PRN,tu,тэ
885,er::PRN,el,сiя
886,er::PRN,dânsul,сiя
887,wir::PRN,noi,мийӧ
888,ihr::PRN,voi,ті
889,sie::PRN,ei,нія
890,sie::PRN,dânșii,нія
891,was::FPRN,ce,мый
892,wer::FPRN,cine,кин
893,wo::FADV,unde,кытӧн
894,wohin::FADV,încotro,кытчӧ
895,wie::FADV,cum,дзик
896,warum::FADV,de ce,мыля
897,warum::FADV,de ce,мыйсянь
898,warum::FADV,pentru ce,мыля
899,warum::FADV,pentru ce,мыйсянь
900,wieviel::FNUM,cât,мымда
901,eins::NUM,unu,ӧт
902,zwei::NUM,doi,кык
903,drei::NUM,trei,куим
904,vier::NUM,patru,нёль
905,fünf::NUM,cinci,вит
906,sechs::NUM,șase,квать
907,sieben::NUM,șapte,сизим
908,acht::NUM,opt,кыкьямыс
909,neun::NUM,nouă,ӧкмыс
910,zehn::NUM,zece,дас
911,elf::NUM,unsprezece,дасотік
912,zwölf::NUM,douăsprezece,даскык
913,zwanzig::NUM,douăzeci,кыкдас
914,dreißig::NUM,treizeci,куимдас
915,vierzig::NUM,patruzeci,нёльдас
916,fünfzig::NUM,cincizeci,витдас
917,sechzig::NUM,șaizeci,кватьдас
918,siebzig::NUM,șaptezeci,сизимдас
919,achtzig::NUM,optzeci,кыкьямысдас
920,neunzig::NUM,nouăzeci,ӧкмысдас
921,hundert::NUM,sută,сто
922,tausend::NUM,mie,тысяча
923,und::CNJ,și,и
924,und::CNJ,și,да
925,oder::CNJ,ori,или
926,stehen::V,sta,сулавны
927,sitzen::V,ședea,пукавны
928,liegen::V,zăcea,куйлыны
929,liegen::V,fi culcat,куйлыны
930,hängen::V,atârna,ӧшавны
931,werden::V,deveni,лоны
932,werden::V,se face,лоны
933,passieren::V,se întâmpla,аркмыны
934,beginnen::V,începe,петны
935,enden::V,se sfârși,-сь
936,enden::V,se sfârși,бырны
937,enden::V,se termina,-сь
938,enden::V,se termina,бырны
939,wechseln::V,se schimba,вежсьыны
940,aufgehen[Sonne]::V,răsări,петавны
941,untergehen[Sonne]::V,apune,пуксьыны
942,scheinen[Sonne]::V,străluci,югьявны
943,donnern::V,tuna,гымавны
944,wehen::V,bate,пӧлявны
945,strömen::V,curge în șiroaie,киссьыны
946,fließen::V,curge,визывтны
947,sich drehen::V,se învârti,бергавны
948,schwanken::V,se clătina,кӧвьясьны
949,schwingen::V,vibra,дюттясьны
950,schwingen::V,flutura,дюттясьны
951,fallen::V,cădea,усьны
952,brennen::V,arde,сотчыны
953,rauchen::V,fuma,тшынасьны
954,regnen::V,ploua,зэрны
955,gefrieren::V,îngheța,гегдыны
956,tauen::V,se dezgheța,сывны
957,schmelzen::V,se topi,сывны
958,trocknen::V,se usca,косьмыны
959,sieden::V,fierbe,пизьны
960,sieden::V,clocoti,пизьны
961,faulen::V,se împuți,нёльзьыны
962,verfaulen::V,putrezi,тӧрмыны
963,verfaulen::V,putrezi,сiсьмыны
964,reißen::V,se rupe,косясьны
965,reißen::V,se sfâșia,косясьны
966,versinken::V,se scufunda,вӧйны
967,vergehen::V,trece,мунны
968,vergehen::V,se scurge,мунны
969,erscheinen::V,apărea,мыччисьны
970,verschwinden::V,dispărea,ӧшны
971,sinken::V,cădea,ямны
972,sinken::V,coborî,ямны
973,abnehmen::V,scădea,ямны
974,abnehmen::V,descrește,ямны
975,zunehmen::V,spori,паськавны
976,zunehmen::V,crește,паськавны
977,zunehmen::V,augmenta,паськавны
978,steigen::V,urca,лэбтiсьны
979,wachsen::V,crește,быдмыны
980,glänzen::V,luci,свиттявны
981,glänzen::V,străluci,свиттявны
982,funkeln::V,scânteia,югйовтлыны
983,funkeln::V,scânteia,югйӧв-керны
984,lärmen::V,face larmă,чавзыны
985,läuten::V,suna,диньгыны
986,klingeln::V,suna,силькӧтны
987,klirren::V,zăngăni,жольӧтны
988,brausen::V,vui,гуасьны
989,rauschen::V,vâjâi,кышӧтны
990,klingen::V,suna,горавны
991,bellen::V,lătra,увтны
992,bellen::V,lătra,вувтны
993,heulen::V,urla,уннявны
994,blasen::V,sufla,пӧлявны
995,pfeifen::V,fluiera,пиксыны
996,schreien::V,țipa,айзыны
997,stöhnen::V,geme,ойзыны
998,stöhnen::V,geme,ружтыны
999,zittern::V,tremura,легьявны
1000,leben::V,trăi,овны
1001,geboren werden::V,se naște,шогмыны
1002,atmen::V,respira,лолавны
1003,trinken::V,bea,юны
1004,essen::V,mânca,сёйны
1005,schlucken::V,înghiți,ньылавны
1006,müde werden::V,se obosi,мыдзны
1007,einschlafen::V,adormi,ланьтны
1008,schlafen::V,dormi,узьны
1009,aufwachen::V,se deștepta,саймыны
1010,aufwachen::V,se deștepta,пальмыны
1011,aufstehen::V,fi se scula,сувтны
1012,sich erholen::V,se relaxa,шоччисьлыны
1013,sich erholen::V,se destinde,шоччисьлыны
1014,krank werden::V,se îmbolnăvi,моржитны
1015,krank sein::V,zăcea,шогавны
1016,krank sein::V,zăcea,визьӧтны
1017,krank sein::V,fi bolnav,шогавны
1018,krank sein::V,fi bolnav,визьӧтны
1019,schmerzen::V,durea,висьны
1020,husten::V,tuși,кашляйтны
1021,genesen::V,se însănătoși,бурдны
1022,sterben::V,muri,кувны
1023,umkommen::V,pieri,вийсьыны
1024,sich bewegen::V,se mișca,локны
1025,sich bewegen::V,se mișca,ветлӧтны
1026,sich rühren::V,se mișca,вӧрзьӧтчыны
1027,sich erheben::V,se ridica,сувтны
1028,sich setzen::V,lua loc,пуксьыны
1029,sich setzen::V,se așeza,пуксьыны
1030,hinfallen::V,cădea jos,пӧрласьны
1031,laufen::V,merge,мунны
1032,laufen::V,merge pe jos,мунны
1033,schreiten::V,păși,тальччавны
1034,spazierengehen::V,se plimba,котрасьны
1035,eilen::V,fi se grăbi,тэрмасьны
1036,sich beeilen::V,se grăbi,тэрмасьны
1037,sausen::V,țâșni,вирдавны-котӧртны
1038,rennen::V,fugi,
1039,rennen::V,alerga,
1040,springen::V,sări,чеччавны
1041,klettern::V,urca,кышасьны
1042,klettern::V,se cățăra,кышасьны
1043,schaukeln::V,legăna,чурликасьны
1044,kriechen::V,se târî,кыскасьны-мунны
1045,schwimmen::V,înota,вартчыны
1046,tauchen::V,se scufunda,сунгисьны ваӧ
1047,rudern::V,vâsli,сынны
1048,rudern::V,lopăta,сынны
1049,fahren::V,merge,мунны
1050,fliegen::V,zbura,лэбавны
1051,gehen::V,merge,мунны
1052,weggehen::V,se duce,мунны
1053,abfahren::V,pleca,иньдӧтчыны
1054,abfahren::V,pleca,мунны
1055,anhalten::V,se opri,сувтны
1056,hineingehen::V,intra,пырны
1057,eintreten::V,intra,пырны
1058,kommen::V,veni,локны
1059,ankommen::V,sosi,локны
1060,ankommen::V,ajunge,локны
1061,zurückkommen::V,se întoarce,бертны
1062,zurückkommen::V,se întoarce,панӧвтсьыны
1063,bleiben::V,rămâne,кольччыны
1064,warten::V,aștepta,видзчисьны
1065,erwarten::V,aștepta,видзчисьны
1066,suchen::V,căuta,кошшыны
1067,finden::V,găsi,адззыны
1068,versuchen::V,încerca,пондыны
1069,versuchen::V,încerca,пондӧтны
1070,vorbereiten::V,pregăti,лӧсьӧтны
1071,lieben::V,iubi,милуйтны
1072,mögen::V,plăcea a,радейтны
1073,lachen::V,râde,серавны
1074,rühren::V,mișca,сьӧлӧм вӧрзьӧтны
1075,rühren::V,înduioșa,сьӧлӧм вӧрзьӧтны
1076,weinen::V,plânge,горзыны
1077,schimpfen::V,înjura,видчыны
1078,sich ärgern::V,se supăra,лёкавны
1079,sich fürchten::V,se teme,повны
1080,sich fürchten::V,fi teamă a,повны
1081,fürchten::V,se teme de,повны
1082,fliehen::V,fugi,пышшыны
1083,flüchten::V,evada,пышшыны
1084,sehen::V,vedea,адззыны
1085,anschauen::V,privi,видзӧтны
1086,ansehen::V,privi,видзӧтны
1087,hören::V,auzi,кывны
1088,zuhören::V,asculta,кывзыны
1089,probieren::V,gusta,пешлыны
1090,riechen::V,mirosi,дукавны
1091,fühlen::V,simți,кывны
1092,fühlen::V,resimți,кывны
1093,scheinen::V,părea,декуйтчыны
1094,zu sehen sein::V,se vedea,тыдавны
1095,vernehmen::V,auzi,тӧдмавны
1096,frieren::V,fi frig,гегдыны
1097,tun::V,face,керны
1098,können::V,ști,вермыны
1099,können::V,putea,вермыны
1100,wollen::V,dori,мӧдны
1101,anfangen::V,începe,петны
1102,beenden::V,sfârși,ештӧтны
1103,beenden::V,sfârși,керыштны
1104,beenden::V,termina,ештӧтны
1105,beenden::V,termina,керыштны
1106,aufhören::V,înceta,дугдыны
1107,gelingen::V,reuși,шогмыны
1108,gelingen::V,izbuti,шогмыны
1109,geraten::V,reuși,мыччисьны
1110,öffnen::V,deschide,осьтны
1111,schließen::V,închide,пӧднавны
1112,stellen::V,pune,сувтӧтны
1113,stellen::V,așeza,сувтӧтны
1114,setzen::V,pune,пуксьӧтны
1115,setzen::V,așeza,пуксьӧтны
1116,legen::V,pune,пуктыны
1117,berühren::V,atinge,вӧрзьӧтны
1118,verbinden::V,lega,йитны
1119,bedecken::V,acoperi,вевттьыны
1120,aufhängen::V,atârna,ӧшӧтны
1121,aufhängen::V,spânzura,ӧшӧтны
1122,anzünden::V,aprinde,ӧзтыны
1123,aufheben::V,ridica,лэбтыны
1124,aufheben::V,lua de jos,лэбтыны
1125,zurücklassen::V,lăsa,кольны
1126,zurücklassen::V,lăsa în urmă,кольны
1127,verlieren::V,pierde,ӧштыны
1128,fallen lassen::V,scăpa,уськӧтны
1129,fallen lassen::V,arunca,уськӧтны
1130,machen::V,face,керны
1131,herstellen::V,fabrica,вӧчны
1132,herstellen::V,confecționa,вӧчны
1133,bauen::V,clădi,строитны
1134,bauen::V,construi,строитны
1135,reparieren::V,repara,вочны
1136,verbessern::V,ameliora,бурсьӧтны
1137,verbessern::V,îmbunătăți,бурсьӧтны
1138,ändern::V,schimba,вежны
1139,ändern::V,modifica,вежны
1140,graben::V,săpa,гарйыны
1141,beugen::V,curba,кусіньтны
1142,biegen::V,îndoi,чукыльтыштны
1143,biegen::V,încovoia,чукыльтыштны
1144,drehen::V,învârti,бергӧтны
1145,wenden::V,întoarce,бергӧтны
1146,umdrehen::V,învârti,бергӧтны
1147,umdrehen::V,întoarce,бергӧтны
1148,heben::V,ridica,лэбтыны
1149,hochheben::V,ridica,лэбтыны
1150,ergreifen::V,lua,кватитны
1151,ergreifen::V,apuca,кватитны
1152,halten::V,ține,видзны
1153,drücken::V,apăsa,личкыны
1154,drücken::V,strânge,личкыны
1155,schieben::V,împinge,тойлавны
1156,kratzen::V,zgâria,шаркӧтны
1157,lecken::V,linge,нювны
1158,beißen::V,mușca,йирны
1159,abreißen::V,rupe,орӧтны
1160,abreißen::V,smulge,орӧтны
1161,abschneiden::V,scurta,шӧрыштны
1162,abschneiden::V,scurta,вундыштны
1163,binden::V,lega,гӧрдззыны
1164,stecken::V,pune,мӧртны
1165,brechen::V,rupe,жугдыны
1166,brechen::V,frânge,жугдыны
1167,klopfen::V,ciocăni,зукӧтны
1168,hauen::V,lovi,желльыны
1169,kleben::V,lipi,лякӧтны
1170,reiben::V,freca,зыртны
1171,reiben::V,fricționa,зыртны
1172,streichen::V,unge,мавтны
1173,schleifen::V,ascuți,кыскыны
1174,schneiden::V,tăia,вундавны
1175,rütteln::V,zgâlțâi,шатлавны
1176,schütteln::V,scutura,зыбӧтны
1177,schwenken::V,agita,ӧвтны
1178,schwenken::V,agita,макайтны
1179,schütten::V,vărsa,кисьтны
1180,füllen::V,umple,тыртны
1181,füllen::V,umple,тырсьӧтны
1182,einwickeln::V,înveli,тубны
1183,einwickeln::V,înfășura,тубны
1184,tragen::V,căra,новйӧтны
1185,schleppen::V,târî,кыскыны
1186,ziehen::V,trage,кыскыны
1187,aufbewahren::V,păstra,видзны
1188,aufbewahren::V,conserva,видзны
1189,werfen::V,arunca,шентывлыны
1190,fangen::V,prinde,кутны
1191,packen::V,apuca,кутасьны
1192,packen::V,apuca,кватитны
1193,verstecken::V,ascunde,дзебны
1194,teilen::V,împărți,торйӧтны
1195,schicken::V,trimite,иньдыны
1196,bringen::V,aduce,вайны
1197,hinzufügen::V,adăuga,содтыны
1198,bekommen::V,obține,получитны
1199,bekommen::V,dobândi,получитны
1200,erhalten::V,primi,получитны
1201,erhalten::V,căpăta,получитны
1202,nehmen::V,lua,босьтны
1203,wählen::V,opta,бӧрйыны
1204,wählen::V,alege,бӧрйыны
1205,auswählen::V,selecta,бӧрйыны
1206,bewahren::V,păstra,видзны
1207,behindern::V,stingheri,падтыны
1208,verderben::V,strica,изводавны
1209,beschädigen::V,strica,паздыны
1210,zerbrechen::V,rupe,паздыны
1211,zerbrechen::V,frânge,паздыны
1212,zerreißen::V,rupe,косявны
1213,zerreißen::V,sfâșia,косявны
1214,zerstören::V,distruge,паздыны
1215,verbrennen::V,arde,сотны
1216,verbrennen::V,incendia,сотны
1217,geben::V,da,сетны
1218,reichen::V,întinde,сетны
1219,schenken::V,dărui,козьнавны
1220,versprechen::V,făgădui,кӧсйыны
1221,wünschen::V,ura,бурсьыны
1222,loben::V,lăuda,ошкыны
1223,küssen::V,săruta,окавны
1224,wiegen::V,legăna,тюттьӧтны
1225,zudecken::V,acoperi,вевттьыны
1226,wecken::V,trezi,саймӧтны
1227,wecken::V,deștepta,саймӧтны
1228,zeigen::V,arăta,мыччавны
1229,führen::V,călăuzi,нуӧтны
1230,lehren::V,preda,велӧтны
1231,lehren::V,învăța,велӧтны
1232,unterrichten::V,învăța,велӧтны
1233,unterrichten::V,instrui,велӧтны
1234,aufziehen::V,crește,быдтыны
1235,leiten::V,duce,юравны
1236,leiten::V,duce,веськӧтлыны
1237,leiten::V,conduce,юравны
1238,leiten::V,conduce,веськӧтлыны
1239,antreiben::V,împinge,тэрмӧтны
1240,antreiben::V,încuraja,тэрмӧтны
1241,lassen::V,pune pe să,-ӧтыны
1242,einladen::V,invita,корны
1243,vereinigen::V,uni,ӧтувтны
1244,vereinigen::V,uni,ӧтлаавны
1245,vereinigen::V,întruni,ӧтувтны
1246,vereinigen::V,întruni,ӧтлаавны
1247,besuchen::V,vizita,пыравлыны
1248,besuchen::V,face o vizită,пыравлыны
1249,treffen::V,întâlni,пантавны
1250,sich versammeln::V,se aduna,ӧксьыны
1251,spielen::V,se juca,орсны
1252,singen::V,cânta,сьывны
1253,tanzen::V,dansa,йӧктыны
1254,sich trennen::V,se separa,торьясьны
1255,sich trennen::V,se despărți,торьясьны
1256,verlassen::V,părăsi,кольны
1257,verlassen::V,abandona,кольны
1258,retten::V,salva,мынтны
1259,bewachen::V,păzi,смекайтны
1260,schützen::V,ocroti,дорйыны
1261,schützen::V,proteja,дорйыны
1262,verteidigen::V,apăra,дорйыны
1263,sich schlagen::V,se bate,тышкасьны
1264,schießen::V,trage,лыйны
1265,siegen::V,birui,вермыны
1266,siegen::V,învinge,вермыны
1267,ärgern::V,supăra,лӧгӧтны
1268,schlagen::V,lovi,базнитны
1269,treten::V,călca,чужьявны
1270,stechen::V,înțepa,бытшкыны
1271,stechen::V,împunge,бытшкыны
1272,stoßen::V,împinge,тапкыны
1273,stoßen::V,împinge,тойыштны
1274,stehlen::V,fura,гусявны
1275,stören::V,deranja,костіавны
1276,belästigen::V,importuna,назыляйтны
1277,verbergen::V,ascunde,дзебны
1278,täuschen::V,amăgi,бӧбӧтны
1279,täuschen::V,amăgi,пӧрьявны
1280,betrügen::V,înșela,муклачитны
1281,töten::V,omorî,вийны
1282,wohnen::V,sta,овны
1283,wohnen::V,locui,овны
1284,arbeiten::V,lucra,уджавны
1285,sammeln::V,aduna,ӧктыны
1286,sammeln::V,colecționa,ӧктыны
1287,pflücken::V,culege,судзлавны
1288,jagen::V,vâna,вӧравны
1289,fischen::V,pescui,чериавны
1290,fassen::V,prinde,кутны
1291,hüten::V,paște,вердны
1292,hüten::V,paște,йирсьӧтны
1293,treiben::V,mână,вашӧтны
1294,anbinden::V,lega,кӧртавны
1295,füttern::V,da de mâncare,вердны
1296,melken::V,mulge,высьтыны
1297,melken::V,mulge,чилькӧтны
1298,hacken::V,toca,керавны
1299,hacken::V,sparge,керавны
1300,gießen::V,uda,киськавны
1301,reifen::V,pârgui,кисьмыны
1302,zubereiten::V,găti,лӧсьӧтны
1303,kochen::V,găti,пуны
1304,backen::V,coace,пӧжавны
1305,braten::V,coace,жаритны
1306,umrühren::V,mesteca,соравны
1307,stricken::V,împleti,домавны
1308,nähen::V,coase,вурны
1309,färben::V,vopsi,краситны
1310,färben::V,colora,краситны
1311,reinigen::V,curăți,весӧтны
1312,waschen::V,spăla,пеславны
1313,abwischen::V,șterge,чышкыны
1314,spülen::V,clăti,гывьявны
1315,fegen::V,mătura,чышкыны
1316,kehren::V,mătura,чышкыны
1317,baden::V,se scălda,купайтчыны 
1318,sich waschen::V,se spăla,миссьыны
1319,ausziehen::V,și scoate,гыжтӧтны
1320,ausziehen::V,și scoate,пӧрччавны
1321,anziehen::V,îmbrăca,пасьтавны
1322,sich anziehen::V,se îmbrăca,пасьтасьны
1323,kämmen::V,pieptăna,сынавны
1324,schmücken::V,împodobi,баситны
1325,sagen::V,zice,висьтавны
1326,sagen::V,spune,висьтавны
1327,sprechen::V,vorbi,шуны
1328,reden::V,vorbi,баитны
1329,reden::V,discuta,баитны
1330,sich unterhalten::V,conversa,сёрнитны
1331,sich unterhalten::V,sta de vorbă,сёрнитны
1332,fragen::V,întreba,юавны
1333,bitten::V,ruga,корны
1334,erzählen::V,spune,висьтавны
1335,erzählen::V,povesti,висьтавны
1336,mitteilen::V,comunica,висьтавны
1337,mitteilen::V,înștiința,висьтавны
1338,nennen::V,numi,нимтны
1339,nennen::V,chema,нимтны
1340,rufen::V,chema,китсавны
1341,rufen::V,chema,корны
1342,rufen::V,chema,чукӧстны
1343,prahlen::V,se făli,ошшасьны
1344,übersetzen::V,traduce,вуджӧтны
1345,denken::V,gândi,чайтны
1346,glauben::V,crede,веритны
1347,bemerken::V,observa,казявны
1348,erkennen::V,cunoaște,тӧдсавны
1349,erkennen::V,recunoaște,тӧдсавны
1350,begreifen::V,pricepe,вежӧртны
1351,begreifen::V,înțelege,вежӧртны
1352,verstehen::V,înțelege,кывны
1353,lernen::V,învăța,велӧтчыны
1354,wissen::V,ști,тӧдны
1355,sich erinnern an::V,a-și aminti de,касьтывны
1356,vergessen::V,uita,вунӧтны
1357,messen::V,măsura,меряйтны
1358,zählen::V,număra,лыддьыны
1359,rechnen::V,calcula,лыддьыны
1360,lesen::V,citi,лыддьӧтны
1361,malen::V,picta,
1362,zeichnen::V,desena,гижмавны
1363,schreiben::V,scrie,гижны
1364,besitzen::V,avea,лоны
1365,besitzen::V,poseda,лоны
1366,kaufen::V,cumpăra,небны
1367,verkaufen::V,vinde,вузавны
1368,bezahlen::V,plăti,вештыны
1369,bezahlen::V,achita,вештыны
1370,zahlen::V,plăti,вештыны
1371,beherrschen::V,stăpâni,
1372,ertragen::V,răbda,терпитны
1373,ertragen::V,suporta,терпитны
