,Concept_ID,cy,es
817,dort::ADV,acw,ahí
818,dort::ADV,acw,allí
819,dorthin::ADV,tuag yno,allí
820,dorthin::ADV,tuag yno,hacia allí
821,geradeaus::ADV,syth ymlaen,todo derecho
822,vorwärts::ADV,ymlaen,adelante
823,rückwärts::ADV,yn ôl,hacia atrás
824,zurück::ADV,yn ôl,atrás
825,unten::ADV,isod,abajo
826,unten::ADV,oddi tanodd,abajo
827,hinab::ADV,i lawr,hacia abajo
828,hinab::ADV,i waered,hacia abajo
829,oben::ADV,fry,arriba
830,hinauf::ADV,i fyny,hacia arriba
831,hinauf::ADV,i'r lan,hacia arriba
832,überall::ADV,ym mhobman,por todas partes
833,nicht::ADV,ni,no
834,nicht::ADV,nid,no
835,ein wenig::ADV,tipyn,un poco
836,ein wenig::ADV,ychydig,un poco
837,kaum::ADV,prin,apenas
838,sehr::ADV,iawn,muy
839,sehr::ADV,iawn,mucho
840,so::ADV,fel,tan
841,so::ADV,felly,tan
842,noch::ADV,eto,aún
843,noch::ADV,eto,todavía
844,nur::ADV,yn unig,solamente
845,schon::ADV,eisoes,ya
846,schon::ADV,yn barod,ya
847,wieder::ADV,drachefn,de nuevo
848,vergebens::ADV,yn ofer,en vano
849,vor::PRP,o flaen,antes de
850,vor::PRP,o flaen,delante de
851,hinter::PRP,ar ôl,tras
852,hinter::PRP,ar ôl,detrás de
853,unter::PRP,islaw,bajo
854,unter::PRP,islaw,debajo de
855,durch::PRP,trwy,por
856,durch::PRP,trwy,a través de
857,neben::PRP,ar bwys,al lado de
858,zwischen::PRP,rhwng,entre
859,zwischen::PRP,cydrhwng,entre
860,wegen::PRP,o achos,por
861,wegen::PRP,o achos,a causa de
862,wegen::PRP,oherwydd,por
863,wegen::PRP,oherwydd,a causa de
864,dies::PRN,hyn,esto
865,das::PRN,hynny,eso
866,das::PRN,hynny,esto
867,alles::PRN,popeth,todo
868,ich::PRN,fi,yo
869,du::PRN,ti,tú
870,er::PRN,fe,él
871,wir::PRN,ni,nosotros
872,ihr::PRN,chi,vosotros
873,sie::PRN,hwy,ellos
874,was::FPRN,pa beth,qué
875,wer::FPRN,pwy,quién
876,wo::FADV,ble,dónde
877,wo::FADV,ym mha le,dónde
878,wohin::FADV,i ble,adónde
879,wohin::FADV,i ble,hacia dónde
880,wohin::FADV,i ba le,adónde
881,wohin::FADV,i ba le,hacia dónde
882,wie::FADV,sut,cómo
883,warum::FADV,pam,por qué
884,wieviel::FNUM,faint,cuánto
885,eins::NUM,un,uno
886,zwei::NUM,dau,dos
887,drei::NUM,tri,tres
888,vier::NUM,pedwar,cuatro
889,fünf::NUM,pump,cinco
890,sechs::NUM,chwech,seis
891,sieben::NUM,saith,siete
892,acht::NUM,wyth,ocho
893,neun::NUM,naw,nueve
894,zehn::NUM,deg,diez
895,elf::NUM,un ar ddeg,once
896,zwölf::NUM,deuddeg,doce
897,zwölf::NUM,un deg dau,doce
898,zwanzig::NUM,ugain,veinte
899,dreißig::NUM,tri deg,treinta
900,dreißig::NUM,deg ar hugain,treinta
901,vierzig::NUM,deugain,cuarenta
902,fünfzig::NUM,hanner cant,cincuenta
903,sechzig::NUM,chwe deg,sesenta
904,siebzig::NUM,saith deg,setenta
905,siebzig::NUM,deg a thrigain,setenta
906,achtzig::NUM,wyth deg,ochenta
907,achtzig::NUM,pedar ugain,ochenta
908,neunzig::NUM,naw deg,noventa
909,neunzig::NUM,deg a phedwar ugain,noventa
910,hundert::NUM,cant,cien
911,hundert::NUM,cant,ciento
912,tausend::NUM,mil,mil
913,und::CNJ,a,y
914,oder::CNJ,neu,o
915,stehen::V,sefyll,estar de pie
916,sitzen::V,eistedd,estar sentado
917,liegen::V,gorwedd,yacer
918,liegen::V,gorwedd,estar acostado
919,hängen::V,hongian,pender
920,werden::V,dod yn,hacerse
921,werden::V,mynd yn,hacerse
922,passieren::V,digwydd,suceder
923,beginnen::V,cychwyn,iniciarse
924,beginnen::V,cychwyn,principiar
925,enden::V,gorffen,acabar
926,enden::V,gorffen,terminar
927,wechseln::V,newid,variar
928,wechseln::V,newid,alternar
929,aufgehen[Sonne]::V,codi,salir
930,untergehen[Sonne]::V,machlud,ponerse
931,untergehen[Sonne]::V,machlud,descender
932,scheinen[Sonne]::V,tywynnu,brillar
933,donnern::V,taranu,tronar
934,wehen::V,chwythu,soplar
935,strömen::V,ffrydio,afluir
936,fließen::V,llifo,fluir
937,fließen::V,llifo,correr
938,sich drehen::V,troi,girar
939,sich drehen::V,cylchdroi,girar
940,schwanken::V,siglo,vacilar
941,schwingen::V,siglo,oscilar
942,fallen::V,cwympo,caer
943,brennen::V,llosgi,arder
944,brennen::V,llosgi,quemar
945,rauchen::V,mygu,humear
946,rauchen::V,mygu,echar humo
947,regnen::V,glawio,llover
948,gefrieren::V,rhewi,helarse
949,tauen::V,toddi,deshelarse
950,tauen::V,meirioli,deshelarse
951,schmelzen::V,toddi,fundirse
952,schmelzen::V,toddi,derretirse
953,trocknen::V,sychu,secarse
954,sieden::V,berwi,hervir
955,faulen::V,pydru,pudrirse
956,faulen::V,braenu,pudrirse
957,verfaulen::V,pydru,pudrirse
958,verfaulen::V,dadfeilio,pudrirse
959,reißen::V,clecian,romperse
960,reißen::V,torri'n glats,romperse
961,versinken::V,suddo,hundirse
962,vergehen::V,myned heibio,pasar
963,vergehen::V,pasio,pasar
964,erscheinen::V,ymddangos,aparecer
965,verschwinden::V,diflannu,desaparecer
966,sinken::V,syrthio,bajar
967,abnehmen::V,lleihau,decrecer
968,abnehmen::V,lleihau,disminuir
969,zunehmen::V,cynyddu,crecer
970,zunehmen::V,cynyddu,aumentar
971,steigen::V,codi,subir
972,steigen::V,codi,ascender
973,wachsen::V,tyfu,crecer
974,glänzen::V,disgleirio,brillar
975,glänzen::V,disgleirio,resplandecer
976,funkeln::V,pefrio,chispear
977,lärmen::V,cadw sŵn,hacer ruido
978,lärmen::V,gwneud twrw,hacer ruido
979,läuten::V,canu,sonar
980,läuten::V,canu,repicar
981,klingeln::V,canu,tocar el timbre
982,klingeln::V,seinio,tocar el timbre
983,klirren::V,tincian,tintinear
984,brausen::V,rhuo,zumbar
985,rauschen::V,siffrwd,murmurar
986,rauschen::V,chwithrwd,murmurar
987,klingen::V,seinio,sonar
988,bellen::V,cyfarth,ladrar
989,heulen::V,udo,ulular
990,heulen::V,oernadu,ulular
991,blasen::V,chwythu,soplar
992,pfeifen::V,chwibanu,silbar
993,schreien::V,gweiddi,gritar
994,schreien::V,bloeddio,gritar
995,stöhnen::V,griddfan,gemir
996,zittern::V,crynu,temblar
997,leben::V,byw,vivir
998,geboren werden::V,cael eich geni,nacer
999,atmen::V,anadlu,respirar
1000,trinken::V,yfed,beber
1001,essen::V,bwyta,comer
1002,schlucken::V,llyncu,tragar
1003,müde werden::V,blino,cansarse
1004,müde werden::V,blino,fatigarse
1005,einschlafen::V,mynd i gysgu,dormirse
1006,einschlafen::V,syrthio i gysgu,dormirse
1007,schlafen::V,huno,dormir
1008,schlafen::V,cysgu,dormir
1009,aufwachen::V,dihuno,despertarse
1010,aufstehen::V,codi,levantarse
1011,sich erholen::V,ymlacio,reposar
1012,sich erholen::V,ymlacio,descansar
1013,sich erholen::V,dadflino,reposar
1014,sich erholen::V,dadflino,descansar
1015,krank werden::V,mynd yn sâl,caer enfermo
1016,krank werden::V,mynd yn wael,caer enfermo
1017,krank sein::V,gwaelu,estar enfermo
1018,schmerzen::V,brifo,doler
1019,husten::V,pesychu,toser
1020,genesen::V,gwella,convalecer
1021,genesen::V,gwella,restablecerse
1022,genesen::V,cael yn ôl,convalecer
1023,genesen::V,cael yn ôl,restablecerse
1024,sterben::V,marw,morir
1025,umkommen::V,trengi,perecer
1026,sich bewegen::V,symud,moverse
1027,sich rühren::V,syflyd,rebullir
1028,sich erheben::V,codi,levantarse
1029,sich setzen::V,eistedd,sentarse
1030,hinfallen::V,cwympo,caerse
1031,laufen::V,cerdded,andar
1032,schreiten::V,camu,proceder
1033,spazierengehen::V,mynd am dro,pasear
1034,spazierengehen::V,mynd am dro,pasearse
1035,eilen::V,rhuthro,correr prisa
1036,sich beeilen::V,brysio,darse prisa
1037,sausen::V,rhuthro,correr
1038,rennen::V,rhedeg,correr
1039,springen::V,llamu,saltar
1040,springen::V,neidio,saltar
1041,klettern::V,dringo,trepar
1042,klettern::V,dringo,escalar
1043,schaukeln::V,siglo,bambolearse
1044,kriechen::V,cropian,reptar
1045,kriechen::V,cropian,arrastrarse
1046,schwimmen::V,nofio,nadar
1047,tauchen::V,plymio,bucear
1048,tauchen::V,plymio,sumergirse
1049,tauchen::V,ymsuddo,bucear
1050,tauchen::V,ymsuddo,sumergirse
1051,rudern::V,rhwyfo,remar
1052,fahren::V,gyrru,ir
1053,fahren::V,dreifio,ir
1054,fliegen::V,hedfan,volar
1055,gehen::V,mynd,ir
1056,gehen::V,mynd,andar
1057,weggehen::V,mynd,irse
1058,weggehen::V,mynd,marcharse
1059,weggehen::V,ymadael,irse
1060,weggehen::V,ymadael,marcharse
1061,abfahren::V,ymadael,salir
1062,abfahren::V,ymadael,partir
1063,anhalten::V,stopio,parar
1064,anhalten::V,stopio,pararse
1065,hineingehen::V,mynd i mewn,entrar
1066,eintreten::V,mynd i,entrar
1067,kommen::V,dod,venir
1068,ankommen::V,cyrraedd,llegar
1069,zurückkommen::V,dychwelyd,volver
1070,zurückkommen::V,dychwelyd,regresar
1071,bleiben::V,aros,quedarse
1072,bleiben::V,sefyll,quedarse
1073,warten::V,aros,esperar
1074,warten::V,disgwyl,esperar
1075,erwarten::V,disgwyl,esperar
1076,suchen::V,chwilio am,buscar
1077,finden::V,darganfod,hallar
1078,finden::V,darganfod,encontrar
1079,versuchen::V,profi,intentar
1080,versuchen::V,ceisio,intentar
1081,vorbereiten::V,paratoi,preparar
1082,lieben::V,caru,amar
1083,lieben::V,caru,querer
1084,mögen::V,hoffi,querer
1085,lachen::V,chwerthin,reír
1086,rühren::V,cynhyrfu,conmover
1087,weinen::V,wylo,llorar
1088,weinen::V,llefain,llorar
1089,schimpfen::V,grwgnach,regañar
1090,sich ärgern::V,gofidio,enfadarse
1091,sich fürchten::V,ofni,tener miedo
1092,fürchten::V,arswydo,temer
1093,fürchten::V,arswydo,tener miedo a
1094,fliehen::V,ffoi,huir
1095,flüchten::V,dianc,escaparse
1096,sehen::V,gweld,ver
1097,anschauen::V,syllu,mirar
1098,anschauen::V,edrych,mirar
1099,ansehen::V,gwylio,mirar
1100,hören::V,clywed,oír
1101,zuhören::V,gwrando,escuchar
1102,probieren::V,profi,probar
1103,probieren::V,profi,degustar
1104,riechen::V,arogli,oler
1105,fühlen::V,teimlo,sentir
1106,fühlen::V,clywed,sentir
1107,scheinen::V,ymddangos,parecer
1108,zu sehen sein::V,dod i'r golwg,poder verse
1109,vernehmen::V,clywed sôn am,oír
1110,vernehmen::V,clywed sôn am,percibir
1111,frieren::V,bod yn oer,tener frío
1112,tun::V,gwneud,hacer
1113,können::V,gallu,poder
1114,wollen::V,bod mewn angen,querer
1115,anfangen::V,dechrau,iniciar
1116,beenden::V,darfod,acabar
1117,beenden::V,darfod,terminar
1118,beenden::V,gorffen,acabar
1119,beenden::V,gorffen,terminar
1120,aufhören::V,peidio,cesar
1121,gelingen::V,llwyddo,salir bien
1122,geraten::V,diweddu,salir
1123,geraten::V,diweddu,dar resultado
1124,öffnen::V,agor,abrir
1125,schließen::V,cau,cerrar
1126,stellen::V,gosod,poner
1127,stellen::V,gosod,colocar
1128,setzen::V,gosod,poner
1129,setzen::V,gosod,colocar
1130,legen::V,gosod,poner
1131,berühren::V,cyffwrdd,tocar
1132,verbinden::V,cysylltu,unir
1133,verbinden::V,cysylltu,juntar
1134,bedecken::V,gorchuddio,tapar
1135,bedecken::V,gorchuddio,cubrir
1136,aufhängen::V,crogi,colgar
1137,aufhängen::V,hongian,colgar
1138,anzünden::V,cynnau,encender
1139,aufheben::V,codi,recoger
1140,zurücklassen::V,gadael,dejar
1141,verlieren::V,colli,perder
1142,fallen lassen::V,gollwng,dejar caer
1143,machen::V,gwneud,hacer
1144,herstellen::V,cynhyrchu,fabricar
1145,bauen::V,adeiladu,construir
1146,reparieren::V,trwsio,reparar
1147,reparieren::V,atgyweirio,reparar
1148,verbessern::V,diwygio,mejorar
1149,ändern::V,altro,mudar
1150,ändern::V,altro,modificar
1151,graben::V,palu,cavar
1152,graben::V,cloddio,cavar
1153,beugen::V,plygu,doblar
1154,beugen::V,plygu,inclinar
1155,biegen::V,plygu,doblar
1156,drehen::V,troelli,volver
1157,drehen::V,troelli,hacer girar
1158,wenden::V,troi,volver
1159,umdrehen::V,troi,revolver
1160,heben::V,codi,levantar
1161,hochheben::V,dyrchafu,alzar
1162,ergreifen::V,gafael,coger
1163,halten::V,dal,tener
1164,drücken::V,pwyso,apretar
1165,drücken::V,gwasgu,apretar
1166,schieben::V,gwthio,empujar
1167,kratzen::V,crafu,rascar
1168,lecken::V,llyfu,lamer
1169,beißen::V,cnoi,morder
1170,beißen::V,brathu,morder
1171,abreißen::V,tynnu ymaith,arrancar
1172,abschneiden::V,torri,cortar
1173,binden::V,clymu,atar
1174,stecken::V,plannu,meter
1175,brechen::V,torri,romper
1176,brechen::V,torri,quebrar
1177,klopfen::V,taro,golpear
1178,hauen::V,taro,pegar
1179,kleben::V,gludio,pegar
1180,kleben::V,gludio,encolar
1181,reiben::V,rhwbio,frotar
1182,streichen::V,taenu,untar
1183,streichen::V,taenu,recubrir
1184,schleifen::V,hogi,afilar
1185,schneiden::V,torri,cortar
1186,rütteln::V,ysgytio,agitar
1187,schütteln::V,siglo,agitar
1188,schütteln::V,siglo,sacudir
1189,schütteln::V,ysgwyd,agitar
1190,schütteln::V,ysgwyd,sacudir
1191,schwenken::V,siglo,menear
1192,schütten::V,tywallt,verter
1193,füllen::V,llenwi,llenar
1194,einwickeln::V,lapio,envolver
1195,tragen::V,cludo,llevar
1196,schleppen::V,llusgo,arrastrar
1197,ziehen::V,tynnu,tirar
1198,aufbewahren::V,cadw,conservar
1199,werfen::V,taflu,echar
1200,werfen::V,taflu,lanzar
1201,fangen::V,dal,coger
1202,packen::V,cipio,agarrar
1203,packen::V,crafangu,agarrar
1204,verstecken::V,celu,esconder
1205,verstecken::V,cuddio,esconder
1206,teilen::V,rhannu,partir
1207,teilen::V,rhannu,dividir
1208,schicken::V,anfon,enviar
1209,bringen::V,dod â,traer
1210,hinzufügen::V,chwanegu,añadir
1211,bekommen::V,cael,obtener
1212,bekommen::V,cael,conseguir
1213,erhalten::V,derbyn,recibir
1214,nehmen::V,cymryd,tomar
1215,wählen::V,dewis,elegir
1216,auswählen::V,dethol,escoger
1217,auswählen::V,dethol,seleccionar
1218,bewahren::V,cadw,guardar
1219,bewahren::V,cadw,preservar
1220,behindern::V,atal,estorbar
1221,behindern::V,atal,obstaculizar
1222,behindern::V,rhwystro,estorbar
1223,behindern::V,rhwystro,obstaculizar
1224,verderben::V,difetha,estropear
1225,beschädigen::V,niweidio,deteriorar
1226,zerbrechen::V,torri,romper
1227,zerbrechen::V,torri,quebrar
1228,zerreißen::V,rhwygo,desgarrar
1229,zerreißen::V,rhwygo,despedazar
1230,zerstören::V,dinistrio,destruir
1231,zerstören::V,dinistrio,destrozar
1232,verbrennen::V,llosgi,quemar
1233,geben::V,rhoi,dar
1234,reichen::V,estyn,pasar
1235,schenken::V,rhoddi,regalar
1236,versprechen::V,addo,prometer
1237,wünschen::V,dymuno,desear
1238,loben::V,canmol,alabar
1239,küssen::V,cusanu,besar
1240,wiegen::V,siglo,mecer
1241,zudecken::V,gorchuddio,tapar
1242,zudecken::V,gorchuddio,cubrir
1243,wecken::V,deffro,despertar
1244,zeigen::V,dangos,mostrar
1245,führen::V,arwain,guiar
1246,führen::V,arwain,conducir
1247,lehren::V,dysgu,enseñar
1248,lehren::V,dysgu,instruir
1249,unterrichten::V,hyfforddi,enseñar
1250,aufziehen::V,dod i fyny,criar
1251,leiten::V,arwain,guiar
1252,leiten::V,arwain,dirigir
1253,antreiben::V,annog,impeler
1254,antreiben::V,annog,impulsar
1255,lassen::V,gadael,hacer
1256,einladen::V,gwahodd,invitar
1257,vereinigen::V,uno,unir
1258,vereinigen::V,cyfuno,unir
1259,besuchen::V,ymweld â,visitar
1260,besuchen::V,ymweld â,ir a ver
1261,treffen::V,cwrdd,encontrar
1262,treffen::V,cyfarfod,encontrar
1263,sich versammeln::V,casglu,reunirse
1264,sich versammeln::V,casglu,congregarse
1265,sich versammeln::V,cynnull,reunirse
1266,sich versammeln::V,cynnull,congregarse
1267,spielen::V,chwarae,jugar
1268,singen::V,canu,cantar
1269,tanzen::V,dawnsio,bailar
1270,sich trennen::V,ymwahanu,separarse
1271,verlassen::V,gadael,dejar
1272,verlassen::V,gadael,abandonar
1273,retten::V,achub,salvar
1274,bewachen::V,gwarchod,vigilar
1275,schützen::V,noddi,proteger
1276,verteidigen::V,amddiffyn,defender
1277,sich schlagen::V,ffraeo,batirse
1278,sich schlagen::V,terfysgu,batirse
1279,schießen::V,saethu,tirar
1280,schießen::V,saethu,disparar
1281,siegen::V,ennill,vencer
1282,ärgern::V,cythruddo,enojar
1283,ärgern::V,cythruddo,enfadar
1284,schlagen::V,curo,pegar
1285,schlagen::V,curo,golpear
1286,treten::V,cicio,dar una patada a
1287,stechen::V,pigo,pinchar
1288,stoßen::V,gwthio,empujar
1289,stehlen::V,dwyn,robar
1290,stehlen::V,dwyn,hurtar
1291,stehlen::V,lladrata,robar
1292,stehlen::V,lladrata,hurtar
1293,stören::V,aflonyddu,molestar
1294,belästigen::V,trafferthu,molestar
1295,belästigen::V,trafferthu,importunar
1296,verbergen::V,cuddio,ocultar
1297,verbergen::V,cuddio,esconder
1298,täuschen::V,twyllo,engañar
1299,betrügen::V,hocedu,engañar
1300,töten::V,lladd,matar
1301,wohnen::V,byw,vivir
1302,wohnen::V,byw,habitar
1303,arbeiten::V,gweithio,trabajar
1304,sammeln::V,casglu,recoger
1305,sammeln::V,casglu,coleccionar
1306,pflücken::V,casglu,coger
1307,jagen::V,hela,cazar
1308,fischen::V,pysgota,pescar
1309,fassen::V,dal,atrapar
1310,fassen::V,dal,capturar
1311,hüten::V,bugeilio,guardar
1312,treiben::V,gyrru,aballar
1313,anbinden::V,clymu,atar
1314,füttern::V,porthi,echar de comer
1315,melken::V,godro,ordeñar
1316,hacken::V,torri,picar
1317,hacken::V,torri,cortar
1318,gießen::V,dyfrhau,regar
1319,reifen::V,aeddfedu,madurar
1320,zubereiten::V,coginio,preparar
1321,kochen::V,berwi,cocer
1322,kochen::V,berwi,guisar
1323,backen::V,pobi,hornear
1324,backen::V,pobi,cocer al horno
1325,backen::V,crasu,hornear
1326,backen::V,crasu,cocer al horno
1327,braten::V,ffrio,asar
1328,braten::V,ffrio,freír
1329,umrühren::V,cyffroi,remover
1330,stricken::V,gwau,hacer punto
1331,stricken::V,gwau,hacer calceta
1332,nähen::V,gwnïo,coser
1333,färben::V,lliwio,teñir
1334,färben::V,lliwio,colorear
1335,reinigen::V,glanhau,limpiar
1336,waschen::V,golchi,lavar
1337,abwischen::V,sychu,fregar
1338,abwischen::V,sychu,limpiar
1339,spülen::V,streulio,aclarar
1340,spülen::V,streulio,enjuagar
1341,fegen::V,ysgubo,barrer
1342,fegen::V,ysgubo,pasar la escoba
1343,kehren::V,ysgubo,barrer
1344,baden::V,cael bath,bañarse
1345,sich waschen::V,ymolchi,lavarse
1346,ausziehen::V,tynnu,quitar
1347,ausziehen::V,tynnu,quitarse
1348,anziehen::V,gwisgo,ponerse
1349,sich anziehen::V,ymwisgo,vestirse
1350,kämmen::V,cribo,peinar
1351,schmücken::V,harddu,adornar
1352,schmücken::V,addurno,adornar
1353,sagen::V,dweud,decir
1354,sprechen::V,llefaru,hablar
1355,reden::V,siarad,hablar
1356,reden::V,siarad,conversar
1357,sich unterhalten::V,sgwrsio,charlar
1358,sich unterhalten::V,sgwrsio,conversar
1359,fragen::V,gofyn,preguntar
1360,bitten::V,gofyn am,rogar
1361,erzählen::V,dweud,contar
1362,mitteilen::V,cyfleu,comunicar
1363,mitteilen::V,cyfleu,participar
1364,nennen::V,enwi,llamar
1365,nennen::V,enwi,nombrar
1366,rufen::V,galw,llamar
1367,prahlen::V,brolio,jactarse
1368,prahlen::V,ymffrostio,jactarse
1369,übersetzen::V,cyfieithu,traducir
1370,denken::V,meddwl,pensar
1371,glauben::V,credu,creer
1372,glauben::V,coelio,creer
1373,bemerken::V,sylwi,notar
1374,erkennen::V,adnabod,reconocer
1375,begreifen::V,amgyffred,concebir
1376,verstehen::V,deall,entender
1377,verstehen::V,deall,comprender
1378,lernen::V,dysgu,aprender
1379,wissen::V,gwybod,saber
1380,sich erinnern an::V,cofio,recordar
1381,sich erinnern an::V,cofio,acordarse de
1382,vergessen::V,anghofio,olvidar
1383,messen::V,mesur,medir
1384,zählen::V,cyfrif,contar
1385,rechnen::V,cyfrifo,contar
1386,rechnen::V,cyfrifo,calcular
1387,lesen::V,darllen,leer
1388,malen::V,peintio,pintar
1389,zeichnen::V,tynnu,dibujar
1390,schreiben::V,ysgrifennu,escribir
1391,besitzen::V,meddu,poseer
1392,kaufen::V,prynu,comprar
1393,verkaufen::V,gwerthu,vender
1394,bezahlen::V,talu am,pagar
1395,zahlen::V,talu,pagar
1396,beherrschen::V,rheoli,dominar
1397,beherrschen::V,llywodraethu,dominar
1398,ertragen::V,dioddef,soportar
