,Concept_ID,cs,bg
860,wieder::ADV,zase,пак
861,wieder::ADV,zase,отново
862,vergebens::ADV,marně,напразно
863,vor::PRP,před,пред
864,hinter::PRP,za,зад
865,unter::PRP,pod,под
866,durch::PRP,skrz,през
867,neben::PRP,vedle,до
868,neben::PRP,vedle,при
869,zwischen::PRP,mezi,между
870,zwischen::PRP,mezi,помежду
871,wegen::PRP,pro,заради
872,dies::PRN,toto,този
873,dies::PRN,tohle,този
874,das::PRN,to,туй
875,das::PRN,to,това
876,alles::PRN,všechno,всичко
877,ich::PRN,já,аз
878,du::PRN,ty,ти
879,er::PRN,on,той
880,wir::PRN,my,ние
881,ihr::PRN,vy,вие
882,sie::PRN,oni,те
883,was::FPRN,co,що
884,was::FPRN,co,какво
885,wer::FPRN,kdo,кой
886,wo::FADV,kde,къде
887,wohin::FADV,kam,накъде
888,wohin::FADV,kam,накъдето
889,wie::FADV,jak,как
890,warum::FADV,proč,защо
891,wieviel::FNUM,kolik,колко
892,eins::NUM,jeden,един
893,zwei::NUM,dva,два
894,drei::NUM,tři,три
895,vier::NUM,čtyři,четири
896,fünf::NUM,pět,пет
897,sechs::NUM,šest,шест
898,sieben::NUM,sedm,седем
899,acht::NUM,osm,осем
900,neun::NUM,devět,девет
901,zehn::NUM,deset,десет
902,elf::NUM,jedenáct,единайсет
903,elf::NUM,jedenáct,единадесет
904,zwölf::NUM,dvanáct,дванайсет
905,zwölf::NUM,dvanáct,дванадесет
906,zwanzig::NUM,dvacet,двайсет
907,zwanzig::NUM,dvacet,двадесет
908,dreißig::NUM,třicet,тридесет
909,vierzig::NUM,čtyřicet,четиридесет
910,fünfzig::NUM,padesát,петдесет
911,sechzig::NUM,šedesát,шестдесет
912,siebzig::NUM,sedmdesát,седемдесет
913,achtzig::NUM,osmdesát,осемдесет
914,neunzig::NUM,devadesát,деветдесет
915,hundert::NUM,sto,сто
916,tausend::NUM,tisíc,хиляда
917,und::CNJ,a,а
918,und::CNJ,a,та
919,oder::CNJ,nebo,или
920,stehen::V,stát,стоя
921,sitzen::V,sedět,седя
922,liegen::V,ležet,лежа
923,hängen::V,viset,вися
924,werden::V,stát se,бъда
925,werden::V,stát se,стана
926,passieren::V,stát se,случа се
927,beginnen::V,počít,започна
928,enden::V,končit,свърша
929,enden::V,skončit,свърша
930,wechseln::V,měnit se,променям
931,aufgehen[Sonne]::V,vyjít,изгрея
932,untergehen[Sonne]::V,zapadnout,заляза
933,scheinen[Sonne]::V,svítit,грея
934,scheinen[Sonne]::V,svítit,светя
935,donnern::V,hřmět,гърмя
936,wehen::V,vát,вея
937,wehen::V,vát,духам
938,wehen::V,vanout,вея
939,wehen::V,vanout,духам
940,strömen::V,proudit,тека
941,strömen::V,proudit,лея се
942,fließen::V,téct,тека
943,sich drehen::V,točit se,въртя се
944,schwanken::V,kolísat,клатя се
945,schwanken::V,houpat se,клатя се
946,schwingen::V,kývat se,трептя
947,fallen::V,padat,падам
948,brennen::V,hořet,горя
949,rauchen::V,kouřit,димя
950,regnen::V,pršet,вали дъжд
951,gefrieren::V,zamrznout,замръзна
952,tauen::V,tát,топя се
953,schmelzen::V,tavit,разтопя се
954,trocknen::V,schnout,съхна
955,sieden::V,vřít,вря
956,sieden::V,vřít,кипя
957,faulen::V,hnít,гния
958,verfaulen::V,shnít,изгния
959,reißen::V,roztrhat se,напукам се
960,versinken::V,topit se,потъна
961,versinken::V,ponořit se,потъна
962,vergehen::V,plynout,минавам
963,erscheinen::V,objevit se,явя се
964,verschwinden::V,zmizet,изчезна
965,sinken::V,klesat,падна
966,abnehmen::V,ubýt,отслабна
967,zunehmen::V,přibýt,нарасна
968,steigen::V,stoupat,увелича се
969,steigen::V,stoupat,покачвам се
970,wachsen::V,růst,раста
971,glänzen::V,lesknout se,лъщя
972,glänzen::V,lesknout se,блестя
973,funkeln::V,jiskřit se,искря
974,lärmen::V,dělat hluk,шумя
975,läuten::V,zvonit,звъня
976,klingeln::V,zvonit,звъня
977,klirren::V,řinčet,звънтя
978,klirren::V,řinčet,дрънкам
979,brausen::V,hučet,буча
980,rauschen::V,šumět,шумя
981,klingen::V,znít,звуча
982,bellen::V,štěkat,лая
983,heulen::V,výt,вия
984,heulen::V,výt,рева
985,blasen::V,foukat,духна
986,pfeifen::V,pískat,свиря
987,schreien::V,křičet,крещя
988,stöhnen::V,sténat,стена
989,stöhnen::V,sténat,пъшкам
990,zittern::V,třást se,треперя
991,leben::V,žít,живея
992,geboren werden::V,rodit se,родя се
993,atmen::V,dýchat,дишам
994,trinken::V,pít,пия
995,essen::V,jíst,ям
996,schlucken::V,polykat,гълтам
997,müde werden::V,unavit se,уморя се
998,einschlafen::V,usnout,заспя
999,schlafen::V,spát,спя
1000,aufwachen::V,probudit se,събудя се
1001,aufstehen::V,vstát,стана
1002,sich erholen::V,zotavovat se,отдъхвам си
1003,krank werden::V,onemocnět,заболея
1004,krank sein::V,být nemocný,боледувам
1005,schmerzen::V,bolet,боля
1006,husten::V,kašlat,кашлям
1007,genesen::V,uzdravit se,оздравея
1008,sterben::V,umřít,умра
1009,umkommen::V,zahynout,загина
1010,sich bewegen::V,pohnout se,движа се
1011,sich bewegen::V,pohnout se,мърдам се
1012,sich rühren::V,hnout se,движа се
1013,sich erheben::V,zdvihnout se,стана
1014,sich setzen::V,posadit se,седна
1015,hinfallen::V,upadnout,падна
1016,laufen::V,běžet,ходя
1017,schreiten::V,kráčet,крача
1018,spazierengehen::V,procházet se,разхождам се
1019,eilen::V,spěchat,бързам
1020,sich beeilen::V,pospíšit si,побързам
1021,sausen::V,fičet,тичам
1022,rennen::V,pádit,бягам
1023,springen::V,skákat,скачам
1024,klettern::V,lézt,катеря се
1025,klettern::V,šplhat,катеря се
1026,schaukeln::V,houpat,люлея се
1027,kriechen::V,lézt,лазя
1028,kriechen::V,lézt,пълзя
1029,kriechen::V,plazit se,лазя
1030,kriechen::V,plazit se,пълзя
1031,schwimmen::V,plavat,плувам
1032,tauchen::V,nořit se,гмуркам се
1033,rudern::V,veslovat,греба
1034,fahren::V,jet,пътувам
1035,fahren::V,jezdit,пътувам
1036,fliegen::V,létat,летя
1037,fliegen::V,létat,хвърча
1038,gehen::V,jít,ида
1039,gehen::V,jít,вървя
1040,weggehen::V,odejít,отида си
1041,abfahren::V,odjet,отпътувам
1042,anhalten::V,zastavit se,спра се
1043,hineingehen::V,vcházet se,влизам
1044,eintreten::V,vstoupit,вляза
1045,kommen::V,přijít,ида
1046,kommen::V,přijít,дойда
1047,ankommen::V,dojít,пристигна
1048,zurückkommen::V,vrátit se,върна се
1049,bleiben::V,zůstat,остана
1050,warten::V,čekat,чакам
1051,erwarten::V,čekat na,очаквам
1052,suchen::V,hledat,търся
1053,finden::V,najít,намеря
1054,versuchen::V,zkoušet,опитам
1055,vorbereiten::V,připravit,подготвя
1056,lieben::V,milovat,любя
1057,mögen::V,mít rád,обичам
1058,lachen::V,smát se,смея се
1059,rühren::V,dojmout,трогна
1060,weinen::V,plakat,плача
1061,schimpfen::V,nadávat,ругая
1062,schimpfen::V,nadávat,псувам
1063,sich ärgern::V,pohoršit se,ядосам се
1064,sich fürchten::V,bát se,боя се
1065,sich fürchten::V,bát se,страхувам се
1066,fürchten::V,bát se,боя се от
1067,fürchten::V,bát se,страхувам се от
1068,fliehen::V,utéct,бягам
1069,flüchten::V,prchnout,бягам
1070,flüchten::V,prchnout,избягам
1071,sehen::V,vidět,видя
1072,anschauen::V,podívat se na,гледам
1073,ansehen::V,sledovat,поглеждам
1074,hören::V,slyšet,чувам
1075,zuhören::V,poslouchat,слушам
1076,probieren::V,ochutnávat,опитам
1077,riechen::V,cítit,подуша
1078,fühlen::V,cítit,усещам
1079,fühlen::V,cítit,чувствувам
1080,scheinen::V,zdát se,изглеждам
1081,zu sehen sein::V,moci být viděn,виждам се
1082,vernehmen::V,uslyšet,доловя
1083,frieren::V,mrznout,мръзна
1084,tun::V,dělat,правя
1085,können::V,moct,мога
1086,wollen::V,chtít,ща
1087,wollen::V,chtít,искам
1088,anfangen::V,začít,започна
1089,beenden::V,ukončit,свърша
1090,beenden::V,ukončit,завърша
1091,aufhören::V,přestat,престана
1092,gelingen::V,podařit se,успея
1093,gelingen::V,podařit se,сполуча
1094,geraten::V,dařit se,удам се
1095,öffnen::V,otevřít,отворя
1096,schließen::V,zavřít,затворя
1097,stellen::V,postavit,поставя
1098,setzen::V,posadit,туря
1099,legen::V,klást,сложа
1100,legen::V,klást,слагам
1101,legen::V,položit,сложа
1102,legen::V,položit,слагам
1103,berühren::V,dotýkat se,докосна
1104,verbinden::V,spojit,свържа
1105,bedecken::V,pokrýt,покрия
1106,aufhängen::V,oběsit,закача
1107,aufhängen::V,pověsit,закача
1108,anzünden::V,zapálit,запаля
1109,anzünden::V,podpálit,запаля
1110,aufheben::V,zvednout,вдигна
1111,aufheben::V,zvednout,повдигна
1112,aufheben::V,zdvihnout,вдигна
1113,aufheben::V,zdvihnout,повдигна
1114,zurücklassen::V,zanechat,оставя
1115,verlieren::V,ztratit,загубя
1116,fallen lassen::V,upustit,изпусна
1117,machen::V,udělat,направя
1118,herstellen::V,vyrobit,произведа
1119,bauen::V,stavět,строя
1120,bauen::V,budovat,строя
1121,reparieren::V,opravit,поправя
1122,verbessern::V,zlepšit,подобря
1123,ändern::V,změnit,променя
1124,graben::V,rýt,копая
1125,graben::V,kopat,копая
1126,beugen::V,ohnout,прегъна
1127,biegen::V,ohnout,прегъна
1128,drehen::V,točit,въртя
1129,wenden::V,obrátit,обърна
1130,umdrehen::V,obrátit,обърна
1131,heben::V,zdvihnout,вдигам
1132,hochheben::V,zvednout,издигна
1133,ergreifen::V,chopit se,хвана
1134,ergreifen::V,chopit se,обхвана
1135,halten::V,držet,държа
1136,drücken::V,stisknout,натискам
1137,drücken::V,stisknout,притискам
1138,schieben::V,posouvat,тикам
1139,kratzen::V,škrábat,одраскам
1140,lecken::V,lízat,лижа
1141,lecken::V,lízat,ближа
1142,beißen::V,kousat,хапя
1143,beißen::V,kousat,ухапя
1144,abreißen::V,utrhat,откъсна
1145,abreißen::V,odtrhat,откъсна
1146,abschneiden::V,uřezat,отрежа
1147,abschneiden::V,ukrojit,отрежа
1148,binden::V,přivázat,вържа
1149,stecken::V,strčit,пъхна
1150,brechen::V,lomit,троша
1151,klopfen::V,ťukat,чукам
1152,klopfen::V,klepat,чукам
1153,hauen::V,bít,бия
1154,kleben::V,lepit,лепя
1155,kleben::V,lepit,залепя
1156,reiben::V,třít,трия
1157,reiben::V,třít,търкам
1158,streichen::V,mazat,намажа
1159,schleifen::V,brousit,остря
1160,schneiden::V,řezat,режа
1161,schneiden::V,střihat,режа
1162,rütteln::V,třást,разтърсвам
1163,rütteln::V,otřást,разтърсвам
1164,schütteln::V,třást,клатя
1165,schütteln::V,třást,друсам
1166,schütteln::V,zatřást,клатя
1167,schütteln::V,zatřást,друсам
1168,schwenken::V,mávat,размахам
1169,schütten::V,nasypat,сипя
1170,füllen::V,naplnit,напълня
1171,einwickeln::V,zavinout,увия
1172,einwickeln::V,zavinout,завия
1173,tragen::V,nést,нося
1174,schleppen::V,vléct,влача
1175,ziehen::V,tahat,тегля
1176,ziehen::V,tahat,дръпна
1177,ziehen::V,táhnout,тегля
1178,ziehen::V,táhnout,дръпна
1179,aufbewahren::V,schovat,съхраня
1180,werfen::V,házet,хвърля
1181,fangen::V,chytat,ловя
1182,fangen::V,chytat,уловя
1183,packen::V,uchvátit,хвана
1184,verstecken::V,schovat,крия
1185,verstecken::V,schovat,скрия
1186,teilen::V,rozdělit,разделя
1187,schicken::V,posílat,изпращам
1188,bringen::V,přinést,донеса
1189,hinzufügen::V,připojit,прибавя
1190,bekommen::V,dostat,сдобия се
1191,erhalten::V,uchovat,получа
1192,nehmen::V,vzít,взема
1193,wählen::V,zvolit,избирам
1194,auswählen::V,vybrat,избера
1195,bewahren::V,uchránit,пазя
1196,behindern::V,překážet,преча
1197,behindern::V,překážet,спъвам
1198,verderben::V,zkazit,разваля
1199,beschädigen::V,porušit,повредя
1200,beschädigen::V,poškodit,повредя
1201,zerbrechen::V,rozlámat,счупя
1202,zerreißen::V,roztrhnout,скъсам
1203,zerstören::V,zničit,разруша
1204,verbrennen::V,spálit,изгоря
1205,geben::V,dát,дам
1206,reichen::V,podat,подам
1207,schenken::V,darovat,подаря
1208,versprechen::V,slíbit,обещая
1209,wünschen::V,přát,желая
1210,loben::V,chválit,хваля
1211,küssen::V,líbat,целувам
1212,wiegen::V,chovat,люлея
1213,wiegen::V,kolébat,люлея
1214,zudecken::V,přikrýt,покрия
1215,zudecken::V,přiklopit,покрия
1216,wecken::V,vzbudit,събудя
1217,zeigen::V,ukázat,покажа
1218,führen::V,vést,водя
1219,führen::V,vést,заведа
1220,lehren::V,učit,уча
1221,unterrichten::V,vyučovat,преподавам
1222,aufziehen::V,vychovat,отгледам
1223,leiten::V,vodit,ръководя
1224,leiten::V,vodit,управлявам
1225,antreiben::V,nutit,подкарвам
1226,lassen::V,dát,накарам
1227,einladen::V,pozvat,поканя
1228,vereinigen::V,spojit,съединя
1229,besuchen::V,návštívit,посетя
1230,treffen::V,potkat,срещна
1231,sich versammeln::V,shromáždit se,събера се
1232,spielen::V,hrát,играя
1233,singen::V,zpívat,пея
1234,tanzen::V,tančit,танцувам
1235,sich trennen::V,rozejít se,разделя се
1236,verlassen::V,opustit,напусна
1237,retten::V,zachránit,спася
1238,bewachen::V,hlídat,охранявам
1239,schützen::V,chránit,запазя
1240,verteidigen::V,obhájit,защитя
1241,sich schlagen::V,bít se,бия се
1242,schießen::V,střílet,стрелям
1243,siegen::V,zvítězit,победя
1244,ärgern::V,zlobit,ядосам
1245,ärgern::V,pohoršit,ядосам
1246,schlagen::V,udeřit,бия
1247,schlagen::V,udeřit,ударя
1248,schlagen::V,praštit,бия
1249,schlagen::V,praštit,ударя
1250,treten::V,kopnout,ритам
1251,stechen::V,bodnout,бодна
1252,stechen::V,píchnout,бодна
1253,stoßen::V,strčit,бутна
1254,stoßen::V,strčit,блъсна
1255,stehlen::V,ukrást,
1256,stören::V,vyrušit,смутя
1257,belästigen::V,obtěžovat,отегча
1258,belästigen::V,obtěžovat,безпокоя
1259,verbergen::V,skrýt,скрия
1260,täuschen::V,klamat,измамя
1261,betrügen::V,podvést,измамя
1262,töten::V,zabít,убия
1263,töten::V,zabít,умъртвя
1264,wohnen::V,bydlit,живея
1265,arbeiten::V,pracovat,работя
1266,sammeln::V,sebrat,събера
1267,pflücken::V,česat,бера
1268,pflücken::V,česat,откъсна
1269,jagen::V,uhonit,ловувам
1270,fischen::V,chytat ryby,ловя риба
1271,fassen::V,ulovit,хвана
1272,hüten::V,pást,пазя
1273,treiben::V,hnát,карам
1274,anbinden::V,přivázat,завържа
1275,füttern::V,krmit,храня
1276,melken::V,dojit,доя
1277,hacken::V,seknout,сека
1278,gießen::V,zalít,полея
1279,reifen::V,uzrát,узрея
1280,zubereiten::V,připravit,приготвя
1281,kochen::V,vařit,варя
1282,backen::V,péct,пека
1283,braten::V,smažit,пържа
1284,umrühren::V,zamíchat,разбъркам
1285,stricken::V,plést,плета
1286,nähen::V,šít,шия
1287,färben::V,nabarvit,боядисам
1288,reinigen::V,očistit,почистя
1289,waschen::V,mýt,мия
1290,waschen::V,mýt,пера
1291,abwischen::V,utřít,избърша
1292,spülen::V,spláchnout,плакна
1293,fegen::V,zamést,измета
1294,kehren::V,mést,мета
1295,baden::V,koupat se,къпя се
1296,sich waschen::V,mýt se,мия се
1297,ausziehen::V,svléct,съблека
1298,anziehen::V,obléct,облека
1299,sich anziehen::V,oblékat se,облека се
1300,kämmen::V,učesat,реша
1301,kämmen::V,učesat,вчеша
1302,schmücken::V,ozdobit,накича
1303,sagen::V,říct,кажа
1304,sprechen::V,mluvit,говоря
1305,reden::V,hovořit,говоря
1306,sich unterhalten::V,povídat se,разговарям
1307,fragen::V,zeptat se,запитам
1308,bitten::V,prosit,моля
1309,erzählen::V,povídat,разкажа
1310,mitteilen::V,sdělit,съобщя
1311,mitteilen::V,oznámit,съобщя
1312,nennen::V,nazvat,нарека
1313,rufen::V,volat,викам
1314,rufen::V,volat,повикам
1315,rufen::V,zavolat,викам
1316,rufen::V,zavolat,повикам
1317,prahlen::V,chlubit se,хваля се
1318,übersetzen::V,přeložit,преведа
1319,denken::V,myslit,мисля
1320,glauben::V,věřit,вярвам
1321,bemerken::V,zpozorovat,забележа
1322,erkennen::V,poznat,позная
1323,begreifen::V,pochopit,схвана
1324,verstehen::V,porozumět,разбера
1325,lernen::V,učit se,уча се
1326,wissen::V,vědět,зная
1327,sich erinnern an::V,vzpomínat si na,спомня си за
1328,vergessen::V,zapomínat,забравя
1329,messen::V,měřit,меря
1330,zählen::V,spočítat,броя
1331,rechnen::V,počítat,сметна
1332,lesen::V,číst,чета
1333,malen::V,malovat,рисувам
1334,zeichnen::V,rýsovat,рисувам
1335,schreiben::V,psát,пиша
1336,besitzen::V,mít,имам
1337,besitzen::V,mít,притежавам
1338,besitzen::V,vlastnit,имам
1339,besitzen::V,vlastnit,притежавам
1340,kaufen::V,koupit,купя
1341,kaufen::V,koupit,купувам
1342,verkaufen::V,prodat,продам
1343,bezahlen::V,zaplatit,заплатя
1344,zahlen::V,platit,платя
1345,beherrschen::V,ovládat,владея
1346,ertragen::V,snést,понеса
