,Concept_ID,ml,sah
609,sanft::A,സൌമ്യമായ,намчы
610,sanft::A,സൌമ്യമായ,сымнаҕас
611,hungrig::A,വിശപ്പുള്ള,аччык
612,krank::A,അസുഖമുള്ള,ыалдьар
613,nackt::A,നഡമായ,сыгынньах
614,traurig::A,വിഷമമുള്ള,санаарҕабыллаах
615,lebendig::A,ഉപജീവനം,тыыннаах
616,gut::A,നല്ല,үтүө
617,gut::A,നല്ല,үчүгэй
618,schlecht::A,മോശമായ,куһаҕан
619,richtig::A,ശരിയായ,сөп
620,schlimm::A,വൃത്തികെട്ട,сидьиҥ
621,schlimm::A,വൃത്തികെട്ട,быдьар
622,wahr::A,ശരിയായ,кырдьык
623,alt::A,പഴയ,былыргы
624,neu::A,പുതിയ,саҥа
625,ehemalig::A,മുൻ,урукку
626,alt[Lebewesen]::A,വയസ്സുള്ള,кырдьаҕас
627,jung::A,കൌമാരമായ,эдэр
628,arm::A,പാവപ്പെട്ട,дьадаҥы
629,reich::A,സമ്പന്നമായ,баай
630,bekannt::A,പരിചിതമായ,билэр
631,berühmt::A,പ്രശസ്തനായ,аатырбыт
632,fremd::A,വൈദേശികമായ,атын
633,verschieden::A,വ്യത്യസ്തമായ,араас
634,nah::A,അരികത്തുള്ള,чугас
635,fern::A,അകലെയുള്ള,ыраах
636,linker::A,അവശേഷിച്ച,хаҥас
637,rechter::A,വലത്തേ,уҥа
638,anderer::A,മറ്റുള്ള,атын
639,erster::A,ആദ്യത്തെ,маҥнайгы
640,zweiter::A,രണ്ടാം,иккис
641,dritter::A,മൂന്നാമത്,үһүс
642,letzter::A,അവസാനത്തെ,тиһэх
643,allein::ADV,തനിച്ചുള്ള,соҕотох
644,auf einmal::ADV,ഉടന്,биирдэ
645,zusammen::ADV,ഒരുമിച്ച,холбуу
646,lange::ADV,നീണ്ട_കാലത്തേയ്ക്ക്,уһуннук
647,plötzlich::ADV,പെട്ടെന്ന്,эмискэ
648,sofort::ADV,തത്ക്ഷണം,тута
649,später::ADV,പിന്നീട്,хойут
650,jetzt::ADV,ഇപ്പോൾ,билигин
651,heute::ADV,ഇന്ന്,бүгүн
652,morgen::ADV,നാളെ,сарсын
653,bald::ADV,ഉടനെ,өтөр
654,dann::ADV,അപ്പോൾ,кэнна
655,gestern::ADV,ഇന്നലെ,бэҕэһээ
656,einst::ADV,പണ്ടൊരിക്കല്,биир төгүл
657,einst::ADV,പണ്ടൊരിക്കല്,арай биирдэ
658,damals::ADV,അപ്പോൾ,оччоҕо
659,danach::ADV,പിന്നീട്,аары
660,danach::ADV,പിന്നീട്,ол кэнниттэн
661,vorher::ADV,മുൻപ്,урут
662,zuerst::ADV,ആദ്യം,маҥнай
663,einmal::ADV,ഒരിക്കൽ,биирдэ
664,manchmal::ADV,ചിലപ്പോൾ,арыт
665,oft::ADV,പലപ്പോഴും,чаастатык
666,immer::ADV,എപ്പോഴും,мэлдьи
667,niemals::ADV,ഒരിക്കലും,хаһан да
668,hier::ADV,ഇവിടെ,маныаха
669,hierhin::ADV,ഇവിടേക്ക്,бэттэх
670,von hier::ADV,ഇവിടെനിന്ന്,мантан
671,dort::ADV,അവിടെ,онно
672,dorthin::ADV,അവിടേക്ക്,онно
673,geradeaus::ADV,മുമ്പിൽ,быһа
674,geradeaus::ADV,മുമ്പിൽ,быһаччы
675,geradeaus::ADV,മുമന്നോട്ട്,быһа
676,geradeaus::ADV,മുമന്നോട്ട്,быһаччы
677,vorwärts::ADV,മുന്നോട്ട്,инники
678,rückwärts::ADV,തലതിരിച്ച്,төттөру
679,zurück::ADV,പുറകിലേക്ക്,төттөрү
680,unten::ADV,താഴെ,аллара
681,hinab::ADV,താഴേക്ക്,аллара
682,oben::ADV,മുകളിൽ,үөһэ
683,hinauf::ADV,മുകളിൽ,өрө
684,hinauf::ADV,മുകളിൽ,үөһэ
685,überall::ADV,എല്ലായിടത്തും,бэйдиэ
686,nicht::ADV,ഇല്ല,буолбатах
687,ein wenig::ADV,കുറച്ച്,кыратык
688,kaum::ADV,കഷ്ടിച്ച്,нэһиилэ
689,sehr::ADV,വളരെ,бэрт
690,sehr::ADV,വളരെ,наһаа
691,so::ADV,അങ്ങനെ,оччо
692,so::ADV,അങ്ങനെ,оннук
693,noch::ADV,ഇപ്പോഴും,өссө
694,nur::ADV,മാത്രം,эрэ
695,nur::ADV,മാത്രം,сыччах
696,schon::ADV,നേരത്തേ തന്നെ,бэлиэр
697,wieder::ADV,വീണ്ടും,эмиэ
698,vergebens::ADV,വിഫല,таак
699,vor::PRP,മുമ്പിൽ,иннигэр
700,hinter::PRP,പുറകിൽ,кэлин
701,unter::PRP,കീഴിൽ,-ҕа
702,unter::PRP,കീഴിൽ,оһох түгэҕэ
703,durch::PRP,ഉള്ളിലൂടെ,курдары
704,neben::PRP,അടുത്ത്,аттыгар
705,zwischen::PRP,ഇടയ്ക്ക്,ыккардынан
706,wegen::PRP,നിമിത്തം,уҥуортан
707,dies::PRN,ഇത്,ити
708,dies::PRN,ഇത്,бу
709,das::PRN,അത്,били
710,alles::PRN,എല്ലാം,барыта
711,ich::PRN,ഞാൻ,мин
712,du::PRN,നിങ്ങൾ,эн
713,er::PRN,അദ്ദേഹം,кнни
714,er::PRN,അയാൾ,кнни
715,er::PRN,അവൻ,кнни
716,er::PRN,അവർ,кнни
717,er::PRN,അവൾ,кнни
718,wir::PRN,നമ്മൾ,биһиги
719,ihr::PRN,നിങ്ങൾ,эһиги
720,sie::PRN,അവർ,кинилэр
721,was::FPRN,എന്ത്,туох
722,wer::FPRN,ആര്,ким
723,wo::FADV,എവിടെ,ханна
724,wohin::FADV,എവിടേക്ക്,ханна
725,wie::FADV,എങ്ങനെ,хайдах
726,warum::FADV,എന്തുകൊണ്ട്,тоҕо
727,wieviel::FNUM,എത്ര,төһө
728,eins::NUM,ഒന്ന്,биир
729,zwei::NUM,രണ്ട്,икки
730,drei::NUM,മൂന്ന്,үс
731,vier::NUM,നാല്,түөрт
732,fünf::NUM,അഞ്ച്,биэс
733,sechs::NUM,ആറ്,алта
734,sieben::NUM,ഏഴ്,сэттэ
735,acht::NUM,എട്ട്,аҕыс
736,neun::NUM,ഒമ്പത്,тоҕус
737,zehn::NUM,പത്ത്,уон
738,elf::NUM,പതിനൊന്ന്,уон биир
739,zwölf::NUM,പന്ത്രണ്ട്,уон икки
740,zwanzig::NUM,ഇരുപത്,сүүрбэ
741,dreißig::NUM,മുപ്പത്,отут
742,vierzig::NUM,നാൽപ്പത്,түөрт уон
743,fünfzig::NUM,അൻപത്,биэс уон
744,sechzig::NUM,അറുപത്,алта уон
745,siebzig::NUM,എഴുപത്,сэттэ уон
746,achtzig::NUM,എൺപത്,аҕыс уон
747,neunzig::NUM,തൊണ്ണൂറ്,тоҕус уонус
748,hundert::NUM,നൂറ്,сүүс
749,tausend::NUM,ആയിരം,тыһыынча
750,und::CNJ,ഉം,да
751,und::CNJ,ഉം,уонна
752,und::CNJ,ഉം,итиэннэ
753,oder::CNJ,അഥവാ,эбэтэр
754,stehen::V,നിൽക്കുക,тур
755,sitzen::V,ഇരിക്കുക,олор
756,liegen::V,കിടക്കുക,сыт
757,hängen::V,തൂങ്ങുക,санньылый
758,werden::V,ആയിത്തീരുക,буол
759,passieren::V,സംഭവിക്കുക,буол
760,beginnen::V,ആരംഭിക്കുക,саҕалан
761,enden::V,അവസാനിപ്പിക്കുക,бүт
762,wechseln::V,മാറ്റുക,уларый
763,aufgehen[Sonne]::V,ഉയരുക,ой
764,untergehen[Sonne]::V,അടുക്കി_വയ്ക്കുക,киир
765,scheinen[Sonne]::V,പ്രകാശിക്കുക,сырдат
766,donnern::V,ഇടിവെട്ടുക,эт
767,wehen::V,വീശുക,үр
768,strömen::V,ഒഴുകുക,кутулун
769,fließen::V,ഒഴുകുക,сүүр
770,sich drehen::V,ചുറ്റുക,эргий
771,sich drehen::V,കറക്കുക,эргий
772,schwanken::V,ഇരുവശത്തേയ്ക്കും_ആടുക,биэтэҥнээ
773,schwingen::V,ആടുക,эйэҥнээ
774,fallen::V,വീഴുക,оҕут
775,brennen::V,കത്തുക,умай
776,rauchen::V,പുകയുക,буруолаа
777,regnen::V,മഴ_പെയ്യുക,самыырдаа
778,gefrieren::V,തണത്ത്_മരവിക്കുക,тоҥ
779,tauen::V,അലിയുക,ир
780,schmelzen::V,ഉരുകുക,уулун
781,trocknen::V,വരളുക,куур
782,sieden::V,തിളപ്പിക്കുക,оргуй
783,faulen::V,ചീയുക,сытый
784,verfaulen::V,അഴുകുക,сытыйан_хаал
785,reißen::V,ശബ്ദത്തോടെ_മുറിയുക,хайыт
786,reißen::V,ശബ്ദത്തോടെ_മുറിയുക,быһытталан
787,versinken::V,മുക്കുക,тимир
788,versinken::V,മുക്കുക,батылын
789,vergehen::V,കടന്നുപോകുക,дьай
790,erscheinen::V,പ്രത്യക്ഷപ്പെടുക,көһүн
791,verschwinden::V,അദൃശ്യമാകുക,сүт
792,sinken::V,താഴുക,намтаа
793,abnehmen::V,കുറിയുക,аччаа
794,zunehmen::V,വർദ്ധിക്കുക,элбээ
795,steigen::V,ഉയരുക,үрдээ
796,wachsen::V,വളരുക,үүн
797,glänzen::V,മിന്നുക,кылбай
798,funkeln::V,തിളങ്ങുക,күлүмнээ
799,funkeln::V,തിളങ്ങുക,күлүмүрдээ
800,lärmen::V,ശബ്ദമുണ്ടാക്കുക,тыаһаа
801,läuten::V,മണിമുഴങ്ങുക,собуоннаа
802,klingeln::V,ചിലമ്പുക,линкинээ
803,klirren::V,കിലുക്കുക,айгырат
804,brausen::V,മുഴങ്ങുക,сирилээ
805,rauschen::V,അനങ്ങുക,суугунаа
806,klingen::V,മുഴക്കുക,доргуй
807,bellen::V,കുരയ്ക്കുക,үр
808,heulen::V,ഓരിയിടുക,улуй
809,blasen::V,ഊതുക,үр
810,pfeifen::V,വിസിലടിക്കുക,иһиир
811,schreien::V,ആക്രോശിക്കുക,кылан
812,schreien::V,ആക്രോശിക്കുക,хаһыытаа
813,stöhnen::V,അരക്കം,ынчыктаа
814,stöhnen::V,ആർത്തനാദം,ынчыктаа
815,zittern::V,വിറയ്ക്കുക,титирээ
816,zittern::V,വിറയ്ക്കുക,дьигиһий
817,leben::V,താമസിക്കുക,олор
818,geboren werden::V,ജനിക്കുക,төрөө
819,atmen::V,ശ്വസിക്കുക,тыын
820,trinken::V,കുടിക്കുക,ис
821,essen::V,കഴിക്കുക,аһаа
822,schlucken::V,വിഴുങ്ങുക,ыйыһын
823,müde werden::V,ക്ഷീണിക്കുക,сылай
824,einschlafen::V,നിദ്രിക്കുക,утуйан хаал
825,schlafen::V,ഉറങ്ങുക,утуй
826,schlafen::V,ഉറങ്ങുക,утуйа сыт
827,aufwachen::V,ഉണരുക,уһугун
828,aufstehen::V,എഴുന്നേൽക്കുക,тур
829,sich erholen::V,വിശ്രമിക്കുക,сынньан
830,krank werden::V,ദീനംപിടിക്കുക,ыарый
831,krank sein::V,രോഗികളാകുക,ыарый
832,krank sein::V,രോഗികളാകുക,ыарыт
833,schmerzen::V,വേദനിക്കുക,ыарыт
834,husten::V,ചുമയ്ക്കുക,сөтөлүн
835,genesen::V,സുഖപ്പെടുക,көн
836,sterben::V,മരിക്കുക,өл
837,umkommen::V,മരിക്കുക,өл
838,umkommen::V,മരിക്കുക,оҕут
839,sich bewegen::V,സ്ഥലം_മാറുക,хамсаа
840,sich rühren::V,ചലിക്കുക,хамсаа
841,sich erheben::V,നിൽക്കുക,тур
842,sich setzen::V,ഇരിക്കുക,олор
843,hinfallen::V,വീഴുക,оҕут
844,laufen::V,നടക്കുക,хаам
845,schreiten::V,നടക്കുക,атыллаа
846,spazierengehen::V,ഉലാത്തുക,дьаарбай
847,eilen::V,പാഞ്ഞെത്തുക,тиэтэй
848,sich beeilen::V,തിരിക്കുകൂട്ടുക,ыксаа
849,sich beeilen::V,തിടുക്കം_കാട്ടുക,ыксаа
850,sausen::V,കുതിക്കുക,элээр
851,rennen::V,ഓടുക,сүүрэкэлээ
852,springen::V,ചാടുക,ой
853,springen::V,ചാടുക,ыстан
854,klettern::V,കയറുക,ытын
855,schaukeln::V,ഇളകുക,эйэҥнээ
856,schaukeln::V,ഇളകുക,биэрэҥнээ
857,kriechen::V,പതുങ്ങികയറുക,сыыл
858,schwimmen::V,നീന്തുക,уһун
859,schwimmen::V,നീന്തുക,харбаа
860,tauchen::V,വെള്ളത്തിലേക്ക് ചാടുക,умус
861,rudern::V,തുഴയുക,эрт
862,fahren::V,വാഹനം ഓടിക്കുക,айаннаа
863,fliegen::V,പറക്കുക,көт
864,gehen::V,പോകുക,бар
865,weggehen::V,വിടുക,бар
866,abfahren::V,പുറപ്പെടുക,бар
867,anhalten::V,നിർത്തുക,тохтоо
868,hineingehen::V,പ്രവേശിക്കുക,киир
869,eintreten::V,പ്രവേശിക്കുക,киир
870,kommen::V,വരുക,кэл
871,ankommen::V,എത്തിച്ചേരുക,кэл
872,ankommen::V,എത്തിച്ചേരുക,тиий
873,zurückkommen::V,തിരിച്ചു വരുക,төнүн
874,bleiben::V,തുടരുക,хаал
875,warten::V,കാത്തിരിക്കുക,көһүт
876,erwarten::V,പ്രതീക്ഷിക്കുക,күүт
877,erwarten::V,പ്രതീക്ഷിക്കുക,көһүт
878,suchen::V,തിരയുക,ирдээ
879,suchen::V,തിരയുക,көрдөө
880,finden::V,കണ്ടെത്തുക,бул
881,versuchen::V,ശ്രമിക്കുക,сорун
882,vorbereiten::V,തയ്യാറെടുക്കുക,бэлэмнээ
883,lieben::V,സ്നേഹിക്കുക,таптаа
884,mögen::V,ഇഷ്ടപ്പെടുക,сөбүл
885,lachen::V,ചിരിക്കുക,күл
886,rühren::V,ഹൃദയം സ്പർശിക്കുക,долгут
887,weinen::V,തേങ്ങുക,ытаа
888,schimpfen::V,പിറുപിറുക്കുക,үөҕүс
889,sich ärgern::V,കോപിക്കുക,кыыһыр
890,sich ärgern::V,കോപിക്കുക,кыйахан
891,sich fürchten::V,പേടിക്കുക,куттан
892,sich fürchten::V,പേടിക്കുക,дьиксин
893,fürchten::V,പേടിക്കുക,дьиксин
894,fürchten::V,പേടിക്കുക,куттан
895,fliehen::V,രക്ഷപ്പെടുക,күрээ
896,flüchten::V,രക്ഷപ്പെടുക,күрээ
897,sehen::V,കാണുക,көр
898,anschauen::V,നോക്കുക,көр
899,ansehen::V,നോക്കുക,көр
900,hören::V,കേൾക്കുക,бил
901,hören::V,കേൾക്കുക,иһит
902,zuhören::V,ശ്രദ്ധിക്കുക,иһит
903,probieren::V,രുചിയുള്ളതായി_തോന്നുക,боруобалаан көр
904,probieren::V,രുചിയുള്ളതായി_തോന്നുക,амсайан көр
905,riechen::V,മണത്തു_നോക്കുക,сытырҕаа
906,fühlen::V,സ്പർശിച്ചറിയുക,бил
907,scheinen::V,കാണപ്പെടുക,көһүн
908,zu sehen sein::V,വെളിച്ചപ്പെടുക,көһүн
909,vernehmen::V,കേൾക്കുക,иһит
910,frieren::V,വിറയ്ക്കുക,тоҥ
911,frieren::V,വിറയ്ക്കുക,үлүй
912,tun::V,ചെയ്യുക,гын
913,können::V,കഴിയുക,кыай
914,wollen::V,വേണുക,баҕар
915,anfangen::V,തുടങ്ങുക,саҕалаа
916,beenden::V,പൂർത്തിയാക്കുക,бүтэр
917,aufhören::V,നിർത്തുക,уурай
918,gelingen::V,വിജയിക്കുക,сатан
919,geraten::V,പരിണമിക്കുക,баар буолан биэр
920,geraten::V,പരിണമിക്കുക,баар буола тус
921,geraten::V,പരിണമിക്കുക,буолан таҕыс
922,öffnen::V,തുറക്കുക,ас
923,schließen::V,അടയ്ക്കുക,сап
924,schließen::V,അടയ്ക്കുക,хатаа
925,stellen::V,വയ്ക്കുക,уур
926,stellen::V,വയ്ക്കുക,туруор
927,setzen::V,വയ്ക്കുക,туруор
928,setzen::V,വയ്ക്കുക,уур
929,legen::V,ഇടുക,уур
930,berühren::V,തൊടുക,тыыт
931,berühren::V,തൊടുക,таарый
932,verbinden::V,ഘടിപ്പിക്കുക,кэлгий
933,bedecken::V,മുടുക,бүрүй
934,aufhängen::V,കെട്ടിതൂക്കുക,ыйаа
935,anzünden::V,കത്തിക്കുക,умат
936,aufheben::V,പെറുക്കിയെടുക്കുക,өрө тарт
937,zurücklassen::V,വച്ചുപോരുക,бырах
938,verlieren::V,നഷ്ടപ്പെടുക,сүтэр
939,fallen lassen::V,വീഴ്ത്തുക,түһэр
940,fallen lassen::V,വീഴ്ത്തുക,мүлчү тут
941,machen::V,ഉണ്ടാക്കുക,оҥор
942,machen::V,ഉണ്ടാക്കുക,оҥоһун
943,herstellen::V,ഉൽപാദിപ്പിക്കുക,оҥор
944,bauen::V,നിർമ്മിക്കുക,тут
945,reparieren::V,നന്നാക്കുക,абырахтаа
946,verbessern::V,മെച്ചപ്പെടുക,тупсар
947,ändern::V,മാറ്റംവരുത്തുക,уларыт
948,graben::V,കുഴിക്കുക,хас
949,beugen::V,വണങ്ങുക,бокут
950,beugen::V,വണങ്ങുക,токурут
951,beugen::V,വണങ്ങുക,бүк баттаа
952,biegen::V,കുനിയുക,иэх
953,biegen::V,കുനിയുക,өҕүлүннэр
954,drehen::V,തിരിക്കുക,эргит
955,drehen::V,തിരിക്കുക,эргичит
956,wenden::V,തിരിയുക,эргилин
957,umdrehen::V,തിരിയുക,түҥнэр
958,heben::V,ഉയർത്തുക,көтөх
959,hochheben::V,ഉയർത്തുക,таһаар
960,ergreifen::V,ബലമായി_പിടിക്കുക,тут
961,halten::V,പിടിക്കുക,тут
962,drücken::V,അമർത്തുക,ык
963,schieben::V,തള്ളുക,ас
964,kratzen::V,ചുരണ്ടുക,кыһыы
965,lecken::V,നക്കുക,салаа
966,beißen::V,കടിക്കുക,ытыр
967,abreißen::V,കീറിക്കളയുക,быһа тарт
968,abreißen::V,കീറിക്കളയുക,туура тарт
969,abschneiden::V,മുറിച്ചുമാറ്റുക,быс
970,abschneiden::V,മുറിച്ചുമാറ്റുക,быһан ыл
971,abschneiden::V,മുറിച്ചുമാറ്റുക,быһа баттаа
972,binden::V,കെട്ടുക,кэлгий
973,stecken::V,തുളയ്ക്കുക,батары ас
974,brechen::V,ഉടയുക,тоһут
975,klopfen::V,തട്ടുക,тоҥсуй
976,hauen::V,അടിക്കുക,оҕус
977,kleben::V,ഒട്ടിക്കുക,силимнээ
978,reiben::V,തിരുമ്മിത്തുടയ്ക്കുക,аал
979,streichen::V,പടർത്തുക,сыбаа
980,schleifen::V,പൊടിക്കുക,чочуй
981,schneiden::V,മുറിക്കുക,быс
982,rütteln::V,മുട്ടുക,иэҕэҥнэт
983,schütteln::V,കുലുക്കുക,сахсый
984,schwenken::V,ആടുക,дайбаа
985,schütten::V,ഒഴിക്കുക,кут
986,füllen::V,നിറയ്ക്കുക,толор
987,einwickeln::V,പൊതിയുക,суулаа
988,tragen::V,വഹിക്കുക,ит
989,schleppen::V,വലിച്ചിഴയ്ക്കുക,сос
990,ziehen::V,വലിക്കുക,тарт
991,aufbewahren::V,വയ്ക്കുക,уур
992,aufbewahren::V,വയ്ക്കുക,харай
993,werfen::V,എറിയുക,бырах
994,fangen::V,പിടിക്കുക,хап
995,packen::V,തട്ടിപ്പറിക്കുക,тут
996,verstecken::V,മറയ്ക്കുക,саһыар
997,teilen::V,വിഭജിക്കുക,үллэр
998,schicken::V,അയയ്ക്കുക,ыыт
999,bringen::V,കൊണ്ടുവരുക,аҕал
1000,hinzufügen::V,കൂട്ടുക,эп
1001,bekommen::V,കിട്ടുക,ыл
1002,bekommen::V,കിട്ടുക,булун
1003,erhalten::V,സ്വീകരിക്കുക,ыл
1004,nehmen::V,എടുക്കുക,ыл
1005,wählen::V,തിരഞ്ഞെടുക്കുക,быыбардаа
1006,auswählen::V,തിരഞ്ഞെടുക്കുക,тал
1007,bewahren::V,പുലർത്തുക,харай
1008,behindern::V,തടയിടുക,мэһэйдээ
1009,verderben::V,നശിപ്പിക്കുക,буорту гын
1010,beschädigen::V,ക്ഷതമേൽപ്പിക്കുക,алдьат
1011,zerbrechen::V,ഉടയുക,үлтүрүт
1012,zerreißen::V,കീറുക,хайыта тарт
1013,zerstören::V,നശിപ്പിക്കുക,алдьат
1014,verbrennen::V,കത്തിനശിക്കുക,уоттаа
1015,verbrennen::V,കത്തിച്ചുകളയുക,уоттаа
1016,geben::V,കൊടുക്കുക,биэр
1017,geben::V,തരുക,биэр
1018,reichen::V,കൈമാറുക,аҕал
1019,schenken::V,സമ്മാനം കൊടുക്കുക,бэлэхтээ
1020,versprechen::V,വാഗ്ദാനം_നൽകുക,эрэннэр
1021,wünschen::V,ആഗ്രഹിക്കുക,баҕар
1022,loben::V,പുകഴ്ത്തുക,хайҕаа
1023,küssen::V,ഉമ്മവയ്ക്കുക,уураа
1024,wiegen::V,ഇളകുക,бигээ
1025,zudecken::V,മുടുക,сап
1026,zudecken::V,മുടുക,бүрүй
1027,wecken::V,ഉണർത്തുക,уһугуннар
1028,zeigen::V,കാണിക്കുക,көрдөр
1029,führen::V,നടത്തുക,салай
1030,lehren::V,പഠിപ്പിക്കുക,үөрэт
1031,unterrichten::V,പരിശീലിപ്പിക്കുക,үөрэт
1032,aufziehen::V,വളർത്തിക്കൊണ്ടുവരുക,иит
1033,leiten::V,നയിക്കുക,салай
1034,antreiben::V,പ്രേരിപ്പിക്കുക,кыһай
1035,lassen::V,അനുവദിക്കുക,күһэй
1036,einladen::V,ക്ഷണിക്കുക,ыҥыр
1037,vereinigen::V,കൂടിച്ചേരുക,холбоо
1038,vereinigen::V,കൂടിച്ചേരുക,түм
1039,besuchen::V,സന്ദർശിക്കുക,сырыт
1040,besuchen::V,സന്ദർശിക്കുക,билсэ сырыт
1041,treffen::V,തമ്മിൽ കാണുക,көрүс
1042,sich versammeln::V,സംയോജിപ്പിക്കുക,мүһүн
1043,sich versammeln::V,സംയോജിപ്പിക്കുക,түмүс
1044,spielen::V,കളിക്കുക,оонньоо
1045,singen::V,പാടുക,ыллаа
1046,tanzen::V,നൃത്തം ചെയ്യുക,үҥкүүлээ
1047,sich trennen::V,നേർപെടുത്തുക,араҕыс
1048,verlassen::V,പിൻവാങ്ങുക,хааллар
1049,retten::V,രക്ഷിക്കുക,өрүһүй
1050,bewachen::V,കാവൽനിൽക്കുക,араҥаччылаа
1051,schützen::V,പരിരക്ഷിക്കുക,көмүскээ
1052,verteidigen::V,പ്രതിരോധിക്കുക,көмүскээ
1053,sich schlagen::V,കലഹിക്കുക,охсус
1054,schießen::V,വെടിവെക്കുക,ытыалаа
1055,siegen::V,വിജയിക്കുക,хот
1056,siegen::V,വിജയിക്കുക,кыай
1057,ärgern::V,വിഷമിപ്പിക്കുക,кыыһырт
1058,schlagen::V,അടിക്കുക,оҕус
1059,treten::V,തൊഴിക്കുക,тэп
1060,stechen::V,കുത്തുക,кэй
1061,stoßen::V,തള്ളുക,кэп
1062,stoßen::V,തള്ളുക,үтүрүй
1063,stehlen::V,മോഷ്ടിക്കുക,уор
1064,stören::V,ശല്യപ്പെടുത്തുക,мэһэйдээ
1065,belästigen::V,മെനക്കെടുക,батар
1066,verbergen::V,മറയ്ക്കുക,кистээ
1067,verbergen::V,ഒളിക്കുക,кистээ
1068,täuschen::V,കബളിപ്പിക്കുക,албыннаа
1069,betrügen::V,ചതിക്കുക,албыннаа
1070,töten::V,കൊല്ലുക,өлөр
1071,wohnen::V,താമസിക്കുക,олор
1072,arbeiten::V,ജോലിചെയ്യുക,үлэлээ
1073,sammeln::V,സഞ്ചയിക്കുക,мус
1074,sammeln::V,സഞ്ചയിക്കുക,хомуй
1075,pflücken::V,പറിച്ചെടുക്കുക,үргээ
1076,jagen::V,വേട്ടയാടുക,бултаа
1077,fischen::V,മീൻ പിടിക്കുക,балыктаа
1078,fassen::V,പിടിക്കുക,тут
1079,hüten::V,ചേർക്കുക,манаа
1080,treiben::V,വാഹനം_ഓടിക്കുക,үүр
1081,anbinden::V,കെട്ടിയിടുക,баай
1082,füttern::V,തീറ്റുക,аһат
1083,melken::V,പാലുകറക്കുക,ыа
1084,hacken::V,വെട്ടിമുറിക്കുക,кэрт
1085,gießen::V,നനയ്ക്കുക,сиигирт
1086,reifen::V,പാകമാകുക,бус
1087,zubereiten::V,പാചകം_ചെയ്യുക,бэлэмнээ
1088,kochen::V,വേവിക്കുക,буһар
1089,backen::V,ബേക്ക് ചെയ്യുക,буһар
1090,braten::V,പോരിക്കുക,хооруй
1091,braten::V,പോരിക്കുക,ыһаарылаа
1092,braten::V,പോരിക്കുക,соркуойдаа
1093,umrühren::V,ഇളക്കുക,былаа
1094,stricken::V,മെടയുക,өр
1095,nähen::V,തുന്നുക,иистэн
1096,färben::V,ചായം പൂശുക,кырааскалаа
1097,reinigen::V,വൃത്തിയാക്കുക,ыраастаа
1098,waschen::V,കഴുകുക,сууй
1099,abwischen::V,തുടയ്ക്കുക,сот
1100,spülen::V,കഴുകുക,сайҕаа
1101,fegen::V,അടിച്ചുവാരുക,сиппий
1102,kehren::V,അടിച്ചുവാരുക,харбаа
1103,baden::V,നീന്തിത്തുടിക്കുക,сөтүөлээ
1104,sich waschen::V,കഴുകുക,суун
1105,ausziehen::V,ഇഴുക്കുക,уһул
1106,anziehen::V,ഉടുക്കുക,кэтэрт
1107,sich anziehen::V,ധരിച്ച നേടുകയുക,таҥын
1108,kämmen::V,മുടിചീകുക,тараа
1109,schmücken::V,അലങ്കരിക്കുക,симээ
1110,sagen::V,പറയുക,диэ
1111,sprechen::V,സംസാരിക്കുക,эт
1112,sprechen::V,സംസാരിക്കുക,саҥар
1113,reden::V,സംസാരിക്കുക,кэпсэт
1114,sich unterhalten::V,നർമ്മസല്ലാപം നടത്തുക,кэпсэт
1115,fragen::V,ചോദിക്കുക,ыйыт
1116,bitten::V,അപേക്ഷിക്കുക,көрдөс
1117,erzählen::V,പറയുക,кэпсээ
1118,erzählen::V,പറയുക,сэһэргээ
1119,mitteilen::V,അറിയിക്കുക,биллэр
1120,nennen::V,പേരിടുക,ааттаа
1121,rufen::V,വിളിക്കുക,ыҥыр
1122,prahlen::V,പൊങ്ങച്ചം പറയുക,чабылан
1123,prahlen::V,പൊങ്ങച്ചം പറയുക,киһиргээ
1124,übersetzen::V,പരിഭാഷപ്പെടുത്തുക,тылбаастаа
1125,denken::V,ചിന്തിക്കുക,санаа
1126,denken::V,ചിന്തിക്കുക,толкуйдаа
1127,glauben::V,വിശ്വസിക്കുക,итэҕэй
1128,bemerken::V,ശ്രദ്ധിക്കുക,бэлиэтээ
1129,erkennen::V,തിരിചറിയുക,бил
1130,begreifen::V,കൈപ്പിടിയിലാക്കുക,өйдөө
1131,verstehen::V,മനസ്സിലാക്കുക,өйдөө
1132,lernen::V,പഠിക്കുക,үөрэн
1133,wissen::V,അറിയുക,бил
1134,sich erinnern an::V,ഓർമിക്കുക,аҕын
1135,vergessen::V,മറക്കുക,умун
1136,messen::V,അളക്കുക,кэмнээ
1137,messen::V,അളക്കുക,кээмэйдээ
1138,zählen::V,എണ്ണിത്തിട്ടപ്പെടുത്തുക,аах
1139,rechnen::V,ഗണിക്കുക,аах
1140,lesen::V,വായിക്കുക,аах
1141,malen::V,ചിത്രം വരയ്ക്കുക,уруһуйдаа
1142,zeichnen::V,വരയ്ക്കുക,уруһуйдаа
1143,schreiben::V,എഴുതുക,суруй
1144,besitzen::V,സ്വന്തമാക്കുക,баһылаа
1145,kaufen::V,വാങ്ങുക,атыылас
1146,verkaufen::V,വിൽക്കുക,атыылаа
1147,bezahlen::V,പരിഹാരം ചെയ്യുക,төлөө
1148,zahlen::V,പണം അടയ്ക്കുക,төлөө
1149,beherrschen::V,ഭരിക്കുക,баһылаа
1150,ertragen::V,താങ്ങുക,тулуй
