,Concept_ID,lv,av
1463,traurig::A,гажтӧм,пашманаб
1464,traurig::A,bēdīgs,пашманаб
1465,traurig::A,skumīgs,пашманаб
1466,lebendig::A,ловъя,чӏагояб
1467,lebendig::A,dzīvs,чӏагояб
1468,gut::A,бур,лъикӏаб
1469,gut::A,labs,лъикӏаб
1470,schlecht::A,лёк,къадараб
1471,schlecht::A,омӧль,къадараб
1472,schlecht::A,slikts,къадараб
1473,richtig::A,инӧд,битӏараб
1474,richtig::A,riktīgs,битӏараб
1475,schlimm::A,омӧль,нажасаб
1476,schlimm::A,омӧль,къабихӏаб
1477,schlimm::A,туйтӧм,нажасаб
1478,schlimm::A,туйтӧм,къабихӏаб
1479,schlimm::A,nelāgs,нажасаб
1480,schlimm::A,nelāgs,къабихӏаб
1481,schlimm::A,nejauks,нажасаб
1482,schlimm::A,nejauks,къабихӏаб
1483,wahr::A,абу ылӧг,хӏакъаб
1484,wahr::A,абу ылӧг,битӏараб
1485,wahr::A,īsts,хӏакъаб
1486,wahr::A,īsts,битӏараб
1487,wahr::A,patiess,хӏакъаб
1488,wahr::A,patiess,битӏараб
1489,alt::A,важ,басрияб
1490,alt::A,sens,басрияб
1491,alt::A,vęcs,басрияб
1492,neu::A,выль,цӏияб
1493,neu::A,jauns,цӏияб
1494,ehemalig::A,вӧвлӧм,цебе́госеб
1495,ehemalig::A,bijušais,цебе́госеб
1496,alt[Lebewesen]::A,пӧрысь,хераб
1497,alt[Lebewesen]::A,vecs,хераб
1498,jung::A,том,тӏинчӏаб
1499,jung::A,том,гӏолохъанаб
1500,jung::A,jauns,тӏинчӏаб
1501,jung::A,jauns,гӏолохъанаб
1502,arm::A,гӧль,пакъираб
1503,arm::A,nabags,пакъираб
1504,reich::A,озыр,бечедаб
1505,reich::A,bagāts,бечедаб
1506,bekannt::A,тӧдса,лъалеб
1507,bekannt::A,zināms,лъалеб
1508,bekannt::A,pazīstams,лъалеб
1509,berühmt::A,нималан,машгьураб
1510,berühmt::A,кывсян,машгьураб
1511,berühmt::A,slavens,машгьураб
1512,fremd::A,йӧз,чияр
1513,fremd::A,svešs,чияр
1514,verschieden::A,абу ӧткодь,батӏи-батӏияб
1515,verschieden::A,разнӧй,батӏи-батӏияб
1516,verschieden::A,dažāds,батӏи-батӏияб
1517,nah::A,матыс,гӏагарда бугеб
1518,nah::A,tuvs,гӏагарда бугеб
1519,fern::A,ылі,рикӏкӏадаб
1520,fern::A,tāls,рикӏкӏадаб
1521,linker::A,шуйга,квегӏаб
1522,linker::A,kreisais,квегӏаб
1523,rechter::A,веськыд,кваранаб
1524,rechter::A,labais,кваранаб
1525,anderer::A,мукӧд,батӏияб
1526,anderer::A,otrs,батӏияб
1527,erster::A,медводдза,тӏоцебесеб
1528,erster::A,pirmais,тӏоцебесеб
1529,zweiter::A,мӧд,кӏиабилеб
1530,zweiter::A,otrais,кӏиабилеб
1531,dritter::A,коймӧд,лъабабилеб
1532,dritter::A,trešais,лъабабилеб
1533,letzter::A,бӧръя,ахирисеб
1534,letzter::A,beidzamais,ахирисеб
1535,allein::ADV,ӧтка,ялгъузго
1536,allein::ADV,viens pats,ялгъузго
1537,auf einmal::ADV,ӧтпырйӧ,цихӏинтӏаго
1538,auf einmal::ADV,reizē,цихӏинтӏаго
1539,zusammen::ADV,тшӧтш,цойида
1540,zusammen::ADV,kopā,цойида
1541,zusammen::ADV,vienviet,цойида
1542,lange::ADV,дыр,
1543,lange::ADV,ilgi,
1544,plötzlich::ADV,друг,цойидасанго
1545,plötzlich::ADV,pēkšņi,цойидасанго
1546,sofort::ADV,дзик пыр,гьебсагӏат
1547,sofort::ADV,tūlīt,гьебсагӏат
1548,später::ADV,сэсся,
1549,später::ADV,vēlāk,
1550,jetzt::ADV,ӧні,гьанже
1551,jetzt::ADV,tagad,гьанже
1552,heute::ADV,талун,жакъа
1553,heute::ADV,šodien,жакъа
1554,morgen::ADV,аски,метер
1555,morgen::ADV,rīt,метер
1556,bald::ADV,регыд,гьабсагӏаталъ
1557,bald::ADV,drīz,гьабсагӏаталъ
1558,dann::ADV,бӧрын,цинги
1559,dann::ADV,бӧрти,цинги
1560,dann::ADV,tad,цинги
1561,gestern::ADV,тӧнлун,сон
1562,gestern::ADV,vakar,сон
1563,einst::ADV,ӧтчыд,цин
1564,einst::ADV,ӧтпыр,цин
1565,einst::ADV,citreiz,цин
1566,damals::ADV,сэки,гьебмехалъ
1567,damals::ADV,сэки,гьебмехалда
1568,damals::ADV,toreiz,гьебмехалъ
1569,damals::ADV,toreiz,гьебмехалда
1570,danach::ADV,сэсся,цинги
1571,danach::ADV,сэсся,хадуса
1572,danach::ADV,pēc tam,цинги
1573,danach::ADV,pēc tam,хадуса
1574,vorher::ADV,войдӧр,цебе
1575,vorher::ADV,iepriekš,цебе
1576,vorher::ADV,pirms tam,цебе
1577,zuerst::ADV,войдӧр,тӏоцебе
1578,zuerst::ADV,vis'pirms,тӏоцебе
1579,einmal::ADV,ӧтчыдысь,цинцӏул
1580,einmal::ADV,ӧтчыдысь,цихӏин
1581,einmal::ADV,ӧтчыдысь,цоцӏул
1582,einmal::ADV,reiz,цинцӏул
1583,einmal::ADV,reiz,цихӏин
1584,einmal::ADV,reiz,цоцӏул
1585,einmal::ADV,vienreiz,цинцӏул
1586,einmal::ADV,vienreiz,цихӏин
1587,einmal::ADV,vienreiz,цоцӏул
1588,manchmal::ADV,корсюрӧ,олоцӏул
1589,manchmal::ADV,dažkārt,олоцӏул
1590,oft::ADV,тшӧкыда,гӏемерго
1591,oft::ADV,bieži,гӏемерго
1592,immer::ADV,век,кидаго
1593,immer::ADV,allaž,кидаго
1594,immer::ADV,vien'mēr,кидаго
1595,niemals::ADV,оз некор,киданиги
1596,niemals::ADV,nemūžam,киданиги
1597,hier::ADV,со,аниб
1598,hier::ADV,тонӧ,аниб
1599,hier::ADV,te,аниб
1600,hier::ADV,šeit,аниб
1601,hierhin::ADV,татчӧ,анибехун
1602,hierhin::ADV,талань,анибехун
1603,hierhin::ADV,šurp,анибехун
1604,hierhin::ADV,uz šejieni,анибехун
1605,von hier::ADV,тасянь,гьаниса
1606,von hier::ADV,no šejienes,гьаниса
1607,dort::ADV,сэні,гьениб
1608,dort::ADV,tur,гьениб
1609,dorthin::ADV,сэтчӧ,гьадаба
1610,dorthin::ADV,turp,гьадаба
1611,dorthin::ADV,uz turieni,гьадаба
1612,geradeaus::ADV,веськыда,битӏутӏа
1613,geradeaus::ADV,taisni uz priekšu,битӏутӏа
1614,vorwärts::ADV,водзӧ,цебехун
1615,vorwärts::ADV,uz priekšu,цебехун
1616,rückwärts::ADV,бӧрӧ,нахъ-нахъ
1617,rückwärts::ADV,atmuguriski,нахъ-нахъ
1618,zurück::ADV,бӧр,нахъе
1619,zurück::ADV,atpakāļ,нахъе
1620,unten::ADV,улын,ахакь
1621,unten::ADV,улын,гъоркь
1622,unten::ADV,уліын,ахакь
1623,unten::ADV,уліын,гъоркь
1624,unten::ADV,lejā,ахакь
1625,unten::ADV,lejā,гъоркь
1626,unten::ADV,apakšā,ахакь
1627,unten::ADV,apakšā,гъоркь
1628,hinab::ADV,улӧ,эхебе
1629,hinab::ADV,увлан,эхебе
1630,hinab::ADV,uz leju,эхебе
1631,oben::ADV,вылын,тӏад
1632,oben::ADV,вылын,тӏадехун
1633,oben::ADV,выліын,тӏад
1634,oben::ADV,выліын,тӏадехун
1635,oben::ADV,virsū,тӏад
1636,oben::ADV,virsū,тӏадехун
1637,hinauf::ADV,выліӧ,эхеде
1638,hinauf::ADV,augšā,эхеде
1639,hinauf::ADV,uz augšu,эхеде
1640,überall::ADV,быдлаын,кибго
1641,überall::ADV,visur,кибго
1642,nicht::ADV,oз,
1643,nicht::ADV,ne,
1644,ein wenig::ADV,неуна,дагьабго
1645,ein wenig::ADV,drusku,дагьабго
1646,kaum::ADV,мырдэм,хӏалалъ
1647,kaum::ADV,diezin vai,хӏалалъ
1648,sehr::ADV,зэв,кутакалда
1649,sehr::ADV,ļoti,кутакалда
1650,sehr::ADV,gaužām,кутакалда
1651,so::ADV,тадз,гьедин
1652,so::ADV,сідз,гьедин
1653,so::ADV,tā,гьедин
1654,so::ADV,tik,гьедин
1655,noch::ADV,на,жеги
1656,noch::ADV,нӧшта,жеги
1657,noch::ADV,vēl,жеги
1658,nur::ADV,куш,гӏӣцӏго
1659,nur::ADV,сӧмын,гӏӣцӏго
1660,nur::ADV,vien,гӏӣцӏго
1661,nur::ADV,tikai,гӏӣцӏго
1662,schon::ADV,нин,
1663,schon::ADV,jau,
1664,wieder::ADV,бара,на́хъеги
1665,wieder::ADV,atkal,на́хъеги
1666,vergebens::ADV,весьшӧрӧ,чӏалгӏаде
1667,vergebens::ADV,velti,чӏалгӏаде
1668,vor::PRP,водзын,цебе
1669,vor::PRP,priekš,цебе
1670,hinter::PRP,бӧрнын,хадуса
1671,hinter::PRP,aiz,хадуса
1672,unter::PRP,улын,ахакь
1673,unter::PRP,улын,гъоркь
1674,unter::PRP,zem,ахакь
1675,unter::PRP,zem,гъоркь
1676,durch::PRP,пыр,
1677,durch::PRP,пырыс,
1678,durch::PRP,caur,
1679,durch::PRP,cauri,
1680,neben::PRP,бердын,аскӏо
1681,neben::PRP,līdzās,аскӏо
1682,zwischen::PRP,костын,гьоркьоб
1683,zwischen::PRP,starp,гьоркьоб
1684,wegen::PRP,вӧсна,гьелда
1685,wegen::PRP,pēc,гьелда
1686,dies::PRN,тайӧ,гьаб
1687,dies::PRN,тайӧ,гьеб
1688,dies::PRN,šis,гьаб
1689,dies::PRN,šis,гьеб
1690,das::PRN,ciйö,доб
1691,das::PRN,tas,доб
1692,alles::PRN,став,
1693,alles::PRN,viss,
1694,ich::PRN,ме,дун
1695,ich::PRN,es,дун
1696,du::PRN,тэ,дуца
1697,du::PRN,tu,дуца
1698,er::PRN,сійӧ,доб
1699,er::PRN,viņš,доб
1700,wir::PRN,ми,ниж
1701,wir::PRN,mēs,ниж
1702,ihr::PRN,тi,нуж
1703,ihr::PRN,jūs,нуж
1704,sie::PRN,найö,дол
1705,sie::PRN,найö,эл
1706,sie::PRN,viņi,дол
1707,sie::PRN,viņi,эл
1708,sie::PRN,viņas,дол
1709,sie::PRN,viņas,эл
1710,was::FPRN,мый,щиб
1711,was::FPRN,kas,щиб
1712,wer::FPRN,код,щиб
1713,wer::FPRN,kas,щиб
1714,wo::FADV,кыті,киб
1715,wo::FADV,кыті,кибехун
1716,wo::FADV,kur,киб
1717,wo::FADV,kur,кибехун
1718,wohin::FADV,кытчӧ,кибехун
1719,wohin::FADV,kurp,кибехун
1720,wohin::FADV,uz kurieni,кибехун
1721,wie::FADV,кыдзи,кин
1722,wie::FADV,kā,кин
1723,warum::FADV,мыйла,щай
1724,warum::FADV,kāpēc,щай
1725,wieviel::FNUM,кымын,кигӏан
1726,wieviel::FNUM,cik,кигӏан
1727,eins::NUM,ӧтик,цо
1728,eins::NUM,viens,цо
1729,zwei::NUM,кык,кӏиго
1730,zwei::NUM,divi,кӏиго
1731,drei::NUM,куим,лъабго
1732,drei::NUM,trīs,лъабго
1733,vier::NUM,нель,ункъо
1734,vier::NUM,četri,ункъо
1735,fünf::NUM,вит,щуго
1736,fünf::NUM,pieci,щуго
1737,sechs::NUM,квайт,анлъго
1738,sechs::NUM,seši,анлъго
1739,sieben::NUM,сизим,анкьго
1740,sieben::NUM,septiņi,анкьго
1741,acht::NUM,кӧкъямыс,микьго
1742,acht::NUM,astoņi,микьго
1743,neun::NUM,ӧкмыс,ичӏго
1744,neun::NUM,deviņi,ичӏго
1745,zehn::NUM,дас,анцӏго
1746,zehn::NUM,desmit,анцӏго
1747,elf::NUM,дас ӧтик,анцӏила цо
1748,elf::NUM,vienpadsmit,анцӏила цо
1749,zwölf::NUM,дас кык,кӏиго-анцӏила
1750,zwölf::NUM,divpadsmit,кӏиго-анцӏила
1751,zwanzig::NUM,кызь,къого
1752,zwanzig::NUM,divdesmit,къого
1753,dreißig::NUM,комын,лъеберго
1754,dreißig::NUM,trīsdesmit,лъеберго
1755,vierzig::NUM,нелямын,кӏикъого
1756,vierzig::NUM,četrdesmit,кӏикъого
1757,fünfzig::NUM,ветымын,кӏикъо́ялда анцӏго
1758,fünfzig::NUM,piecdesmit,кӏикъо́ялда анцӏго
1759,sechzig::NUM,квайтымын,лъабкъого
1760,sechzig::NUM,sešdesmit,лъабкъого
1761,siebzig::NUM,сизимдас,лъабкъо́ялда анцӏго
1762,siebzig::NUM,septiņdesmit,лъабкъо́ялда анцӏго
1763,achtzig::NUM,кӧкъямысдас,ункъого
1764,achtzig::NUM,astoņdesmit,ункъого
1765,neunzig::NUM,ӧкмысдас,ункъоялда а́нцӏила
1766,neunzig::NUM,deviņdesmit,ункъоялда а́нцӏила
1767,hundert::NUM,сё,нусго
1768,hundert::NUM,simt,нусго
1769,tausend::NUM,сюрс,азарго
1770,tausend::NUM,tūkstoš,азарго
1771,und::CNJ,и,ва
1772,und::CNJ,и,-ги
1773,und::CNJ,un,ва
1774,und::CNJ,un,-ги
1775,oder::CNJ,либӧ,ялъуни
1776,oder::CNJ,jeb,ялъуни
1777,stehen::V,сулавны,бахъунчӏезе
1778,stehen::V,stāvēt,бахъунчӏезе
1779,sitzen::V,пукавны,гӏодов чӏезе
1780,sitzen::V,sēdēt,гӏодов чӏезе
1781,liegen::V,куйлыны,бегизе
1782,liegen::V,gulēt,бегизе
1783,hängen::V,ӧшавны,базе
1784,hängen::V,karāties,базе
1785,werden::V,лоны,бахъине
1786,werden::V,tapt,бахъине
1787,passieren::V,лоны,лъугьине
1788,passieren::V,лоны,лъугьа-бахъине
1789,passieren::V,notikt,лъугьине
1790,passieren::V,notikt,лъугьа-бахъине
1791,beginnen::V,кутчысьны,байбихьизе
1792,beginnen::V,кутны,байбихьизе
1793,beginnen::V,sākties,байбихьизе
1794,enden::V,помасьны,лъугӏизе
1795,enden::V,beigties,лъугӏизе
1796,wechseln::V,вежсьыны,хиса-басизе
1797,wechseln::V,вежсьыны,хисизе
1798,wechseln::V,mainīties,хиса-басизе
1799,wechseln::V,mainīties,хисизе
1800,aufgehen[Sonne]::V,петны,баккизе
1801,aufgehen[Sonne]::V,lēkt,баккизе
1802,aufgehen[Sonne]::V,uzlēkt,баккизе
1803,untergehen[Sonne]::V,пуксьыны,щинкӏизе
1804,untergehen[Sonne]::V,noiet,щинкӏизе
1805,untergehen[Sonne]::V,rietēt,щинкӏизе
1806,scheinen[Sonne]::V,югъявны,къалъ-къалъизе
1807,scheinen[Sonne]::V,югвидзны,къалъ-къалъизе
1808,scheinen[Sonne]::V,spīdēt,къалъ-къалъизе
1809,donnern::V,гымавны,гъугъазе
1810,donnern::V,dārdēt,гъугъазе
1811,wehen::V,пӧльтны,пуйзе
1812,wehen::V,pūst,пуйзе
1813,strömen::V,киссьыны,чвахизе
1814,strömen::V,līt,чвахизе
1815,strömen::V,plūst,чвахизе
1816,fließen::V,визувтны,чвахизе
1817,fließen::V,tecēt,чвахизе
1818,sich drehen::V,бергавны,сверизе
1819,sich drehen::V,grozīties,сверизе
1820,schwanken::V,легны,хьвагӏезе
1821,schwanken::V,легны,багъа-бачаризе
1822,schwanken::V,лайкъявны,хьвагӏезе
1823,schwanken::V,лайкъявны,багъа-бачаризе
1824,schwanken::V,līgoties,хьвагӏезе
1825,schwanken::V,līgoties,багъа-бачаризе
1826,schwanken::V,grīļoties,хьвагӏезе
1827,schwanken::V,grīļoties,багъа-бачаризе
1828,schwingen::V,лайкъявны,щвартӏезе
1829,schwingen::V,люллявны,щвартӏезе
1830,schwingen::V,vēzēties,щвартӏезе
1831,fallen::V,усьны,бортизе
1832,fallen::V,krist,бортизе
1833,brennen::V,сотчыны,рекӏине
1834,brennen::V,degt,рекӏине
1835,rauchen::V,тшынӧдны,кӏкӏуй буризе
1836,rauchen::V,dūmot,кӏкӏуй буризе
1837,regnen::V,зэрны,базе
1838,regnen::V,līt,базе
1839,gefrieren::V,кынмыны,гӏу́низе
1840,gefrieren::V,sasalt,гӏу́низе
1841,tauen::V,сывны,биаризе
1842,tauen::V,kust,биаризе
1843,schmelzen::V,сывны,биине
1844,schmelzen::V,kust,биине
1845,schmelzen::V,nokust,биине
1846,trocknen::V,косьмыны,бакъвазе
1847,trocknen::V,žūt,бакъвазе
1848,trocknen::V,kaltēties,бакъвазе
1849,sieden::V,пуны,гьалдезе
1850,sieden::V,virt,гьалдезе
1851,sieden::V,vārīties,гьалдезе
1852,faulen::V,сісьмыны,махӏцине
1853,faulen::V,pūt,махӏцине
1854,faulen::V,trudēt,махӏцине
1855,verfaulen::V,сісьмыны,туризе
1856,verfaulen::V,sapūt,туризе
1857,verfaulen::V,satrūdēt,туризе
1858,reißen::V,орны,бихъизе
1859,reißen::V,plīst,бихъизе
1860,reißen::V,satrūkt,бихъизе
1861,versinken::V,вӧйны,гъанкъизе
1862,versinken::V,grimt,гъанкъизе
1863,versinken::V,nogrimt,гъанкъизе
1864,vergehen::V,кольны,базе
1865,vergehen::V,кольны,бахъизе
1866,vergehen::V,кольны,ине
1867,vergehen::V,ордйыны,базе
1868,vergehen::V,ордйыны,бахъизе
1869,vergehen::V,ордйыны,ине
1870,vergehen::V,paiet,базе
1871,vergehen::V,paiet,бахъизе
1872,vergehen::V,paiet,ине
1873,erscheinen::V,петкӧдчыны,баккизе
1874,erscheinen::V,parādīties,баккизе
1875,verschwinden::V,бырны,къине
1876,verschwinden::V,бырны,билизе
1877,verschwinden::V,nozust,къине
1878,verschwinden::V,nozust,билизе
1879,sinken::V,вӧйны,гӏодо́бе ккезе
1880,sinken::V,kristies,гӏодо́бе ккезе
1881,abnehmen::V,чинны,тӏаса камизе
1882,abnehmen::V,noplakt,тӏаса камизе
1883,abnehmen::V,mazināties,тӏаса камизе
1884,zunehmen::V,содны,гӏемерлъизе
1885,zunehmen::V,ыдждыны,гӏемерлъизе
1886,zunehmen::V,pieaugt,гӏемерлъизе
1887,zunehmen::V,pieņemties,гӏемерлъизе
1888,steigen::V,лыбны,бахине
1889,steigen::V,kāpt,бахине
1890,wachsen::V,быдмыны,кӏодолъизе
1891,wachsen::V,augt,кӏодолъизе
1892,glänzen::V,югъявны,цӏвакизе
1893,glänzen::V,дзирдавны,цӏвакизе
1894,glänzen::V,zaigot,цӏвакизе
1895,glänzen::V,laistīties,цӏвакизе
1896,funkeln::V,югъявны,паркъезе
1897,funkeln::V,дзирдавны,паркъезе
1898,funkeln::V,mirdzēt,паркъезе
1899,funkeln::V,dzirkstēt,паркъезе
1900,lärmen::V,жувгыны,хъудизе
1901,lärmen::V,жувгыны,чӏиргъдизе
1902,lärmen::V,ыугыны,хъудизе
1903,lärmen::V,ыугыны,чӏиргъдизе
1904,lärmen::V,шумитны,хъудизе
1905,lärmen::V,шумитны,чӏиргъдизе
1906,lärmen::V,ālēties,хъудизе
1907,lärmen::V,ālēties,чӏиргъдизе
1908,lärmen::V,trokšņot,хъудизе
1909,lärmen::V,trokšņot,чӏиргъдизе
1910,läuten::V,жургыны,кьабизе
1911,läuten::V,zvanīt,кьабизе
1912,klingeln::V,звӧнитны,кьабизе
1913,klingeln::V,zvanīt,кьабизе
1914,klirren::V,гольскöдчыны,зваргъизе
1915,klirren::V,tinkšķēt,зваргъизе
1916,klirren::V,džinkstēt,зваргъизе
1917,brausen::V,буавны,гьалаглъизе
1918,brausen::V,krākt,гьалаглъизе
1919,brausen::V,brāzmot,гьалаглъизе
1920,rauschen::V,кышакывны,шуршудизе
1921,rauschen::V,šalkt,шуршудизе
1922,klingen::V,шыавны,бахъине
1923,klingen::V,юргыны,бахъине
1924,klingen::V,skanēt,бахъине
1925,klingen::V,izklausīties,бахъине
1926,bellen::V,увтны,гъанчдезе
1927,bellen::V,riet,гъанчдезе
1928,heulen::V,омлявны,рурудизе
1929,heulen::V,вурзавны,рурудизе
1930,heulen::V,kaukt,рурудизе
1931,heulen::V,gaudot,рурудизе
1932,blasen::V,пӧльтны,гьохьизе
1933,blasen::V,pūst,гьохьизе
1934,pfeifen::V,шутьлявны,гьещтӏезе
1935,pfeifen::V,svilpt,гьещтӏезе
1936,pfeifen::V,svilpot,гьещтӏезе
1937,schreien::V,горзыны,ахӏизе
1938,schreien::V,горзыны,ахӏдезе
1939,schreien::V,brēkt,ахӏизе
1940,schreien::V,brēkt,ахӏдезе
1941,schreien::V,kliegt,ахӏизе
1942,schreien::V,kliegt,ахӏдезе
1943,stöhnen::V,ымзыны,зигардизе
1944,stöhnen::V,vaidēt,зигардизе
1945,zittern::V,тіравны,дарран
1946,zittern::V,тіравны,гьаргьадизе
1947,zittern::V,drebēt,дарран
1948,zittern::V,drebēt,гьаргьадизе
1949,leben::V,овны,бетӏербахъизе
1950,leben::V,dzīvot,бетӏербахъизе
1951,geboren werden::V,чужны,лъугьине
1952,geboren werden::V,dzimt,лъугьине
1953,atmen::V,кашкыны,хӏухьел биччазе
1954,atmen::V,пошиктыны,хӏухьел биччазе
1955,atmen::V,elpot,хӏухьел биччазе
1956,trinken::V,юны,гьекъезе
1957,trinken::V,dzert,гьекъезе
1958,essen::V,сёйны,квине
1959,essen::V,сёйны,кваназе
1960,essen::V,ēst,квине
1961,essen::V,ēst,кваназе
1962,schlucken::V,ньылавны,кӏкӏвине
1963,schlucken::V,ньылавны,къулчӏизе
1964,schlucken::V,rīt,кӏкӏвине
1965,schlucken::V,rīt,къулчӏизе
1966,müde werden::V,мудзны,сваказе
1967,müde werden::V,nokust,сваказе
1968,einschlafen::V,ланьтны,кьижизе
1969,einschlafen::V,ланьтны,гъапуллъизе
1970,einschlafen::V,унмовсьны,кьижизе
1971,einschlafen::V,унмовсьны,гъапуллъизе
1972,einschlafen::V,iemigt,кьижизе
1973,einschlafen::V,iemigt,гъапуллъизе
1974,einschlafen::V,aizmigt,кьижизе
1975,einschlafen::V,aizmigt,гъапуллъизе
1976,schlafen::V,узьны,кьижизе
1977,schlafen::V,gulēt,кьижизе
1978,aufwachen::V,садьмыны,бигьине
1979,aufwachen::V,mosties,бигьине
1980,aufstehen::V,чеччыны,бахъине
1981,aufstehen::V,чеччыны,тӏадебахъине
1982,aufstehen::V,celties,бахъине
1983,aufstehen::V,celties,тӏадебахъине
1984,sich erholen::V,шойччыны,хьи бахъизе
1985,sich erholen::V,шойччыны,хӏалхьи гьабизе
1986,sich erholen::V,atžirgt,хьи бахъизе
1987,sich erholen::V,atžirgt,хӏалхьи гьабизе
1988,sich erholen::V,atpūsties,хьи бахъизе
1989,sich erholen::V,atpūsties,хӏалхьи гьабизе
1990,krank werden::V,висьмыны,унтизе
1991,krank werden::V,sasirgt,унтизе
1992,krank sein::V,висьны,унтизе
1993,krank sein::V,slimot,унтизе
1994,schmerzen::V,висьны,унтизе
1995,schmerzen::V,sāpēt,унтизе
1996,schmerzen::V,smelgt,унтизе
1997,husten::V,кызны,хъегӏизе
1998,husten::V,klepot,хъегӏизе
1999,genesen::V,бурдны,лъилъизе
2000,genesen::V,veseļoties,лъилъизе
2001,sterben::V,кувны,хвезе
2002,sterben::V,mirt,хвезе
2003,sterben::V,nomirt,хвезе
2004,umkommen::V,кувны,гьалаглъизе
2005,umkommen::V,apsprāgt,гьалаглъизе
2006,umkommen::V,aiziet bojā,гьалаглъизе
2007,sich bewegen::V,вӧрзьыны,багъаризе
2008,sich bewegen::V,вӧрзьыны,багъаргъизе
2009,sich bewegen::V,virzīties,багъаризе
2010,sich bewegen::V,virzīties,багъаргъизе
2011,sich rühren::V,вӧрны,багъаризе
2012,sich rühren::V,вӧрӧдчыны,багъаризе
2013,sich rühren::V,sagrozīties,багъаризе
2014,sich erheben::V,сувтны,тӏадебахъине
2015,sich erheben::V,сувтны,бахъине
2016,sich erheben::V,piecelties,тӏадебахъине
2017,sich erheben::V,piecelties,бахъине
2018,sich setzen::V,пуксьыны,гӏодов чӏезе
2019,sich setzen::V,sēsties,гӏодов чӏезе
2020,hinfallen::V,усьны,щапизе
2021,hinfallen::V,sabirt,щапизе
2022,hinfallen::V,pakrist,щапизе
2023,laufen::V,мyнны,хьвадизе
2024,laufen::V,iet,хьвадизе
2025,laufen::V,skraidīt,хьвадизе
2026,schreiten::V,восьлавны,чӏезе
2027,schreiten::V,soļot,чӏезе
2028,spazierengehen::V,гуляйтны,тира-сверизе
2029,spazierengehen::V,staigāt,тира-сверизе
2030,spazierengehen::V,pastaigāties,тира-сверизе
2031,eilen::V,тэрмасьны,ракӏхӏалакине
2032,eilen::V,тэрмасьны,дуризе
2033,eilen::V,traukt,ракӏхӏалакине
2034,eilen::V,traukt,дуризе
2035,sich beeilen::V,тэрмасьны,дуризе
2036,sich beeilen::V,тэрмасьны,гӏедегӏизе
2037,sich beeilen::V,steigties,дуризе
2038,sich beeilen::V,steigties,гӏедегӏизе
2039,sich beeilen::V,pasteigties,дуризе
2040,sich beeilen::V,pasteigties,гӏедегӏизе
2041,sausen::V,тӧвзьыны,тӏуризе
2042,sausen::V,drāzt,тӏуризе
2043,sausen::V,brāzties,тӏуризе
2044,rennen::V,котӧртны,бекеризе
2045,rennen::V,skriet,бекеризе
2046,springen::V,чеччавны,кӏанцӏизе
2047,springen::V,lēkt,кӏанцӏизе
2048,klettern::V,кышасьны,хархадизе
2049,klettern::V,кавшасьны,хархадизе
2050,klettern::V,kāpt,хархадизе
2051,klettern::V,rāpties,хархадизе
2052,schaukeln::V,гычасьны,гьерщезе
2053,schaukeln::V,šūpoties,гьерщезе
2054,schaukeln::V,zvalstīties,гьерщезе
2055,kriechen::V,кыссьыны,хъурщизе
2056,kriechen::V,līst,хъурщизе
2057,kriechen::V,rāpot,хъурщизе
2058,schwimmen::V,уявны,лъедезе
2059,schwimmen::V,peldēt,лъедезе
2060,tauchen::V,сунавны,букъардизе
2061,tauchen::V,gremdēties,букъардизе
2062,rudern::V,пелысасьны,хазе
2063,rudern::V,airēt,хазе
2064,rudern::V,irties,хазе
2065,fahren::V,мунны,ине
2066,fahren::V,braukt,ине
2067,fliegen::V,лэбны,боржине
2068,fliegen::V,lidot,боржине
2069,fliegen::V,laisties,боржине
2070,gehen::V,мyнны,ине
2071,gehen::V,iet,ине
2072,weggehen::V,мунавны,ине
2073,weggehen::V,aiziet,ине
2074,abfahren::V,мӧдӧдчыны,къокъине
2075,abfahren::V,atiet,къокъине
2076,abfahren::V,aizbraukt,къокъине
2077,anhalten::V,джӧмдыны,чӏезе
2078,anhalten::V,джӧмдыны,тархъизе
2079,anhalten::V,джӧмдыны,лъалхъизе
2080,anhalten::V,apstāties,чӏезе
2081,anhalten::V,apstāties,тархъизе
2082,anhalten::V,apstāties,лъалхъизе
2083,hineingehen::V,пырны,тӏаделъугьине
2084,hineingehen::V,ieiet,тӏаделъугьине
2085,eintreten::V,пырны,лъугьине
2086,eintreten::V,ienākt,лъугьине
2087,kommen::V,воны,бачӏине
2088,kommen::V,локны,бачӏине
2089,kommen::V,nākt,бачӏине
2090,ankommen::V,воны,щвезе
2091,ankommen::V,воны,тӏадебачӏине
2092,ankommen::V,локны,щвезе
2093,ankommen::V,локны,тӏадебачӏине
2094,ankommen::V,nonākt,щвезе
2095,ankommen::V,nonākt,тӏадебачӏине
2096,ankommen::V,ierasties,щвезе
2097,ankommen::V,ierasties,тӏадебачӏине
2098,zurückkommen::V,косны,тадбуссине
2099,zurückkommen::V,косны,тӏадбуссине
2100,zurückkommen::V,бергӧдчыны,тадбуссине
2101,zurückkommen::V,бергӧдчыны,тӏадбуссине
2102,zurückkommen::V,atgriezties,тадбуссине
2103,zurückkommen::V,atgriezties,тӏадбуссине
2104,bleiben::V,кольны,чӏезе
2105,bleiben::V,кольны,хутӏизе
2106,bleiben::V,palikt,чӏезе
2107,bleiben::V,palikt,хутӏизе
