,Concept_ID,vep,ka
740,anderer::A,toine,სხვა
741,erster::A,ezmäine,პირველი
742,zweiter::A,toine,მეორე
743,dritter::A,koumanz',მესამე
744,letzter::A,jäl'gmäine,ბოლო
745,letzter::A,jäl'gmäine,უკანასკნელი
746,allein::ADV,üksnäze,მარტო
747,auf einmal::ADV,ühten aigan,ერთდროულად
748,zusammen::ADV,ühtes,ერთად
749,lange::ADV,hätken,დიდხანს
750,plötzlich::ADV,äkkid,მოულოდნელად
751,sofort::ADV,kerdalaz,ახლავე
752,später::ADV,möhemba,მოგვიანებით
753,jetzt::ADV,nügüd',ახლა
754,heute::ADV,tämbei,დღეს
755,morgen::ADV,homen,ხვალ
756,bald::ADV,pigai,მალე
757,dann::ADV,sid',მერე
758,gestern::ADV,eglai,გუშინ
759,einst::ADV,ende,ოდესღაც
760,einst::ADV,kerdan,ოდესღაც
761,damals::ADV,siloi,მაშინ
762,danach::ADV,sid',მერმე
763,danach::ADV,sid',შემდეგ
764,vorher::ADV,ende,ადრე
765,vorher::ADV,ende,წინათ
766,zuerst::ADV,ezmäi,ჯერ
767,einmal::ADV,kerdan,ერთხელ
768,manchmal::ADV,erašti,ხან
769,manchmal::ADV,erašti,ზოგჯერ
770,oft::ADV,paksus,ხშირად
771,immer::ADV,kaiken,მუდამ
772,immer::ADV,kaiken,ყოველთვის
773,niemals::ADV,ei nikonz,არასდროს
774,hier::ADV,täs,აქ
775,hier::ADV,tägä,აქ
776,hierhin::ADV,tänna,აქეთ
777,von hier::ADV,täspäi,აქედან
778,von hier::ADV,sid'päi,აქედან
779,dort::ADV,sigä,იქ
780,dorthin::ADV,sinna,იქით
781,dorthin::ADV,nakkale,იქით
782,geradeaus::ADV,kohtha,პირდაპირ
783,vorwärts::ADV,edehe,წინ
784,rückwärts::ADV,sel'gin,უკან
785,zurück::ADV,tagaze,უკანვე
786,unten::ADV,alahan,დაბლა
787,unten::ADV,alahan,ქვევით
788,hinab::ADV,alaz,ძირს
789,hinab::ADV,alahaks,ძირს
790,oben::ADV,ülähän,ზემოთ
791,hinauf::ADV,ülez,ზევით
792,hinauf::ADV,ülähäks,ზევით
793,überall::ADV,kaikjal,ყველგან
794,nicht::ADV,ei,არ
795,ein wenig::ADV,vähän,ცოტა
796,kaum::ADV,habi,ძლივს
797,sehr::ADV,lujas,მეტად
798,sehr::ADV,lujas,ძალიან
799,so::ADV,muga,ისე
800,so::ADV,ninga,ისე
801,noch::ADV,völ,ჯერ
802,nur::ADV,järg,მხოლოდ
803,nur::ADV,vaiše,მხოლოდ
804,schon::ADV,jo,უკვე
805,wieder::ADV,möst,ისევ
806,wieder::ADV,möst,კიდევ
807,vergebens::ADV,uhtei,ამაოდ
808,vergebens::ADV,uhtei,ტყუილად
809,vor::PRP,edes,წინ
810,hinter::PRP,taga,უკან
811,hinter::PRP,taga,მიღმა
812,unter::PRP,al,ქვეშ
813,unter::PRP,al,ქვევით
814,durch::PRP,läbi,გავლით
815,durch::PRP,kal't,გავლით
816,neben::PRP,rindal,გვერდით
817,zwischen::PRP,keskes,შუა
818,zwischen::PRP,keskes,შორის
819,wegen::PRP,tagut,გამო
820,wegen::PRP,tagut,შედეგად
821,dies::PRN,nece,ეს
822,das::PRN,se,ეგ
823,alles::PRN,kaik,ყველაფერი
824,ich::PRN,minä,მე
825,du::PRN,sinä,შენ
826,er::PRN,hän,ის
827,er::PRN,hän,იგი
828,wir::PRN,mö,ჩვენ
829,ihr::PRN,tö,თქვენ
830,sie::PRN,hö,ისინი
831,was::FPRN,mi,რა
832,wer::FPRN,ken,ვინ
833,wo::FADV,kus,სად
834,wohin::FADV,kuna,საით
835,wie::FADV,kut,როგორ
836,wie::FADV,mit',როგორ
837,warum::FADV,mikš,რაზე
838,warum::FADV,mikš,რატომ
839,wieviel::FNUM,äjak,რამდენი
840,wieviel::FNUM,kuverz',რამდენი
841,eins::NUM,üks',ერთი
842,zwei::NUM,kaks',ორი
843,drei::NUM,koume,სამი
844,vier::NUM,nel'l',ოთხი
845,fünf::NUM,viž,ხუთი
846,sechs::NUM,kuz',ექვსი
847,sieben::NUM,seičeme,შვიდი
848,acht::NUM,kahesa,რვა
849,neun::NUM,ühesa,ცხრა
850,zehn::NUM,kümne,ათი
851,elf::NUM,üks'toštkümne,თერთმეტი
852,zwölf::NUM,kaks'toštkümne,თორმეტი
853,zwanzig::NUM,kaks'kümne,ოცი
854,dreißig::NUM,koumekümne,ოცდაათი
855,vierzig::NUM,nel'l'kümne,ორმოცი
856,fünfzig::NUM,vižkümne,ორმოცდაათი
857,sechzig::NUM,kuz'kümne,სამოცი
858,siebzig::NUM,seičemekümne,სამოცდაათი
859,achtzig::NUM,kahesakümne,ოთხმოცი
860,neunzig::NUM,ühesakümne,ოთხმოცდაათი
861,hundert::NUM,sada,ასი
862,tausend::NUM,tuha,ათასი
863,und::CNJ,i,და
864,und::CNJ,da,და
865,oder::CNJ,vai,ან
866,stehen::V,seišta,დგას
867,sitzen::V,ištta,ზის
868,liegen::V,venuda,აწევს
869,hängen::V,ripta,კიდია
870,werden::V,lindä,გახდება
871,werden::V,tehtas,გახდება
872,passieren::V,ozaitas,მოხდება
873,beginnen::V,augotadas,იწყება
874,enden::V,loptas,გათავდება
875,wechseln::V,vajehtadas,იცვლება
876,aufgehen[Sonne]::V,nousta,ამოდის
877,untergehen[Sonne]::V,lasktas,ჩადის
878,scheinen[Sonne]::V,paštta,ანათებს
879,donnern::V,juraita,ქუხს
880,wehen::V,dölta,ქრის
881,wehen::V,dölta,დაუბერავს
882,wehen::V,puhuda,ქრის
883,wehen::V,puhuda,დაუბერავს
884,strömen::V,valadas,იღვრება
885,fließen::V,valuda,დის
886,fließen::V,valuda,მიედინება
887,sich drehen::V,punotas,ტრიალებს
888,schwanken::V,čibuda,ირხევა
889,schwingen::V,čibuda,ირხევა
890,fallen::V,langeta,დავარდება
891,brennen::V,pallada,იწვის
892,rauchen::V,savustada,ბოლავს
893,rauchen::V,savustada,აბოლებს
894,regnen::V,vihmda,წვიმს
895,gefrieren::V,jäduda,იყინება
896,gefrieren::V,kül'mdä,იყინება
897,tauen::V,sulada,დნება
898,schmelzen::V,sulada,დნება
899,trocknen::V,kuida,გაშრება
900,trocknen::V,kuivehtuda,გაშრება
901,sieden::V,kehuda,დუღს
902,faulen::V,hapata,ლპება
903,faulen::V,traudäs,ლპება
904,verfaulen::V,hapata,ლპება
905,reißen::V,rebita,დაიხევა
906,versinken::V,upota,ეფლობა
907,versinken::V,upota,ჩაიძირება
908,vergehen::V,mända,გადის
909,erscheinen::V,ozutadas,გამოჩნდება
910,verschwinden::V,hajeta,გააქრება
911,verschwinden::V,hajeta,დაიკარგება
912,sinken::V,väheta,დაიწევს
913,sinken::V,lasktas,დაიწევს
914,abnehmen::V,peneta,შემცირდება
915,zunehmen::V,ližaduda,გასუქდება
916,steigen::V,nousta,მოიმატებს
917,wachsen::V,kazda,იზრდება
918,wachsen::V,kazda,მრავლდება
919,glänzen::V,loštta,ბრწყინავს
920,funkeln::V,hoštta,კაშკაშებს
921,lärmen::V,robaita,ხმაურობს
922,läuten::V,judaita,დარეკავს
923,klingeln::V,kelotada,დარეკავს
924,klirren::V,biraita,დააწკარუნებს
925,brausen::V,bruncta,ბობოქრობს
926,rauschen::V,šobaita,შრიალებს
927,klingen::V,heläita,ხმას გამოსცემს
928,bellen::V,nutta,უყეფს
929,heulen::V,ulaita,ღმუის
930,blasen::V,puhuda,დაუბერავს
931,pfeifen::V,pistta,უსტვენს
932,pfeifen::V,vihelta,უსტვენს
933,schreien::V,kirkta,ყვირის
934,schreien::V,kidastada,ყვირის
935,stöhnen::V,ohkta,კვნესის
936,stöhnen::V,voivotada,კვნესის
937,zittern::V,säraita,აძაგძაგებს
938,leben::V,eläda,ცოცხლობს
939,geboren werden::V,sünduda,იშვება
940,geboren werden::V,sünduda,იბადება
941,atmen::V,henktä,სუნთქავს
942,trinken::V,joda,სვამს
943,trinken::V,joda,დალევს
944,essen::V,söda,შეჭამს
945,schlucken::V,lainata,ყლაპავს
946,müde werden::V,väzuda,დაიქანცება
947,müde werden::V,šuštuda,დაიქანცება
948,einschlafen::V,uinota,დაიძინებს
949,schlafen::V,magata,სძინავს
950,schlafen::V,nukkuda,სძინავს
951,aufwachen::V,heraštuda,გაიღვიძებს
952,aufstehen::V,nousta,ადგება
953,sich erholen::V,lebaitas,დაისვენებს
954,krank werden::V,läžegata,ავად გახდება
955,krank sein::V,läžuda,ავადმყოფობს
956,schmerzen::V,kibištada,სტკივა
957,husten::V,rügda,ახველებს
958,genesen::V,tervehtuda,მორჩება
959,sterben::V,kolda,კვდება
960,umkommen::V,kolda,დაიღუპება
961,sich bewegen::V,likkuda,იძვრის
962,sich bewegen::V,likkuda,მოძრაობს
963,sich rühren::V,likahtada,გაინძრევა
964,sich rühren::V,kubahtada,გაინძრევა
965,sich erheben::V,nousta,ადგება
966,sich setzen::V,išttas,დაჯდება
967,hinfallen::V,langeta,დაეცემა
968,laufen::V,kävuda,დადის
969,schreiten::V,astta,აბიჯებს
970,schreiten::V,haškta,აბიჯებს
971,spazierengehen::V,kävelta,დასეირნობს
972,eilen::V,kiruhtada,მიიჩქარის
973,sich beeilen::V,kiruhtada,აჩქარდება
974,sausen::V,fun'urta,მიქრის
975,rennen::V,joksta,დარბის
976,springen::V,hüptä,ხტის
977,klettern::V,libuda,ძვრება
978,schaukeln::V,čibuda,ქანაობს
979,kriechen::V,ličtas,დაბობღავს
980,schwimmen::V,ujuda,ცურავს
981,tauchen::V,čukautas,ჩაიძირება
982,rudern::V,souta,ნიჩაბს უსვამს
983,fahren::V,ajada,დადის
984,fahren::V,ajada,მგზავრობს
985,fahren::V,ajelda,დადის
986,fahren::V,ajelda,მგზავრობს
987,fliegen::V,leta,იფრენს
988,fliegen::V,leta,გაფრინდება
989,gehen::V,mända,მიდის
990,gehen::V,kävuda,მიდის
991,weggehen::V,päzda,წამოდის
992,weggehen::V,lähtta,წამოდის
993,abfahren::V,tönduda,მიემგზავრება
994,anhalten::V,seižutadas,ჩერდება
995,hineingehen::V,mända südäimehe,შედის
996,eintreten::V,tulda,შედის
997,kommen::V,tulda,მოდის
998,ankommen::V,tulda,ჩადის
999,zurückkommen::V,pörtas,დაბრუნდება
1000,bleiben::V,jäda,დარჩება
1001,warten::V,varastada,ელოდება
1002,erwarten::V,varastada,ელის
1003,erwarten::V,varastada,დაიცდის
1004,suchen::V,ectä,ეძებს
1005,suchen::V,ectä,მოძებნის
1006,finden::V,löuta,მიაგნებს
1007,finden::V,löuta,გამოძებნის
1008,versuchen::V,ladida,ცდის
1009,versuchen::V,ladida,ცდილობს
1010,versuchen::V,rohkaita,ცდის
1011,versuchen::V,rohkaita,ცდილობს
1012,vorbereiten::V,vaumita,მოამზადებს
1013,lieben::V,armastada,უყვარს
1014,mögen::V,navedida,ეტრფის
1015,lachen::V,nagrda,იცინის
1016,rühren::V,likutada,გულს აუჩუყებს
1017,weinen::V,itkta,ტირის
1018,schimpfen::V,laidas,შეიგინება
1019,schimpfen::V,pačatada,შეიგინება
1020,sich ärgern::V,rändüda,გაბრაზობს
1021,sich fürchten::V,varaita,შიშობს
1022,fürchten::V,varaita,ფრთხილობს
1023,fliehen::V,pageta,გაიქცევა
1024,flüchten::V,pageta,გაიქცევა
1025,flüchten::V,joksta,გაიქცევა
1026,sehen::V,nähta,ხედავს
1027,anschauen::V,kacta,ნახავს
1028,ansehen::V,kacta,უყურებს
1029,hören::V,kulda,ისმენს
1030,zuhören::V,kundeltas,მოისმენს
1031,probieren::V,mujada,გასინჯავს
1032,riechen::V,rižada,ყნოსავს
1033,fühlen::V,mujada,გრძნობს
1034,scheinen::V,näguda,ეჩვენება
1035,zu sehen sein::V,näguda,მოჩანს
1036,vernehmen::V,kulištada,გაიგებს
1037,frieren::V,kül'mdä,იყინება
1038,tun::V,tehta,აკეთებს
1039,können::V,voida,შეიძლება
1040,können::V,mahtta,შეიძლება
1041,wollen::V,himoita,უნდა
1042,wollen::V,tahtoida,უნდა
1043,anfangen::V,zavottä,დაიწყებს
1044,anfangen::V,augotada,დაიწყებს
1045,beenden::V,loptä,ამთავრებს
1046,aufhören::V,loptas,შეწყვეტს
1047,gelingen::V,lähtta,მოახერხებს
1048,gelingen::V,tehtas,მოახერხებს
1049,geraten::V,tulda,გამოდის
1050,öffnen::V,avaita,გახსნის
1051,schließen::V,saubata,ხურავს
1052,schließen::V,saubata,დაკეტავს
1053,stellen::V,panda,დადგამს
1054,stellen::V,seižutada,დადგამს
1055,setzen::V,ištutada,დასვამს
1056,legen::V,panda,დადებს
1057,berühren::V,koskta,შეახებს
1058,berühren::V,koskta,მიაკარებს
1059,berühren::V,käziduda,შეახებს
1060,berühren::V,käziduda,მიაკარებს
1061,verbinden::V,ühtenzoitta,შეაერთებს
1062,bedecken::V,katta,გადააფარებს
1063,bedecken::V,peitta,გადააფარებს
1064,aufhängen::V,riputada,დაკიდებს
1065,anzünden::V,sütutada,დაანთებს
1066,anzünden::V,sütutada,მოუკიდებს
1067,aufheben::V,leta,აიღებს
1068,aufheben::V,leta,აიყვანს
1069,zurücklassen::V,jätta,დატოვებს
1070,verlieren::V,kadotada,დაკარგავს
1071,fallen lassen::V,kirbotada,გაუვარდება
1072,machen::V,säta,გააკეთებს
1073,machen::V,säta,გამოიწვევს
1074,machen::V,tehta,გააკეთებს
1075,machen::V,tehta,გამოიწვევს
1076,herstellen::V,tehta,დაამზადებს
1077,bauen::V,leta,ააშენებს
1078,bauen::V,sauda,ააშენებს
1079,reparieren::V,koheta,შეაკეთებს
1080,reparieren::V,koheta,გაარემონტებს
1081,verbessern::V,paremboita,გამოაკეთებს
1082,verbessern::V,paremboita,გააუმჯობესებს
1083,ändern::V,vajehtada,შეცვლის
1084,graben::V,kaida,თხრის
1085,graben::V,čongoida,თხრის
1086,beugen::V,koverta,ხრის
1087,biegen::V,painda,გაღუნავს
1088,drehen::V,punotada,ატრიალებს
1089,wenden::V,käta,მოაბრუნებს
1090,wenden::V,kärauta,მოაბრუნებს
1091,umdrehen::V,käta,შეატრიალებს
1092,heben::V,leta,ასწევს
1093,hochheben::V,libutada,აიყვანს
1094,ergreifen::V,tabata,სტაცებს
1095,halten::V,pidada,უჭირავს
1096,drücken::V,painda,დააწვება
1097,schieben::V,žigutada,მისწევს
1098,kratzen::V,künstä,მოფხანს
1099,lecken::V,nolda,ლოკავს
1100,beißen::V,purda,უკბენს
1101,beißen::V,hambastada,უკბენს
1102,abreißen::V,ratketa,გლეჯს
1103,abreißen::V,ratketa,მოწყვეტს
1104,abschneiden::V,čapata,გაჭრის
1105,abschneiden::V,leikata,გაჭრის
1106,binden::V,sidoda,შეკრავს
1107,binden::V,sidoda,გადააბამს
1108,stecken::V,čokaita,ჩაასობს
1109,brechen::V,katkaita,მოიტეხს
1110,klopfen::V,kolkotada,აკაკუნებს
1111,hauen::V,löda,ლეწავს
1112,kleben::V,klejata,წებავს
1113,kleben::V,klejata,დააწებებს
1114,reiben::V,hosta,დაზელს
1115,reiben::V,törkita,დაზელს
1116,reiben::V,jorotada,დაზელს
1117,streichen::V,voita,უსვამს
1118,schleifen::V,hijoida,ლესავს
1119,schleifen::V,teravzoitta,ლესავს
1120,schneiden::V,leikata,გაჭრის
1121,rütteln::V,heilutada,არხევს
1122,schütteln::V,pudištada,არყევს
1123,schütteln::V,pudištada,ანძრევს
1124,schwenken::V,maihutada,აქნევს
1125,schütten::V,valada,ღვრის
1126,schütten::V,valada,დააქცევს
1127,füllen::V,täutta,გაავსებს
1128,einwickeln::V,kärdä,შეახვევს
1129,tragen::V,kantta,მიიტანს
1130,tragen::V,kandišta,მიიტანს
1131,schleppen::V,vedätada,მიათრევს
1132,ziehen::V,vedada,წევს
1133,ziehen::V,vedada,ათრევს
1134,aufbewahren::V,kaita,შეინახავს
1135,werfen::V,čuta,ისვრის
1136,werfen::V,tactä,ისვრის
1137,fangen::V,püta,დაიჭერს
1138,packen::V,tabata,სტაცებს
1139,verstecken::V,peitta,მალავს
1140,teilen::V,jagada,დაყოფს
1141,schicken::V,oigeta,გაგზავნის
1142,bringen::V,veda,მოიტანს
1143,hinzufügen::V,ližata,დაამატებს
1144,bekommen::V,sada,ამოიღებს
1145,erhalten::V,sada,იღებს
1146,nehmen::V,otta,აიღებს
1147,wählen::V,valita,გადაარჩევს
1148,auswählen::V,valita,ამოარჩევს
1149,bewahren::V,kaita,ინარჩუნებს
1150,behindern::V,telustada,აბრკოლებს
1151,behindern::V,telustada,გააძნელებს
1152,verderben::V,travida,გააფუჭებს
1153,beschädigen::V,satatada,დააზიანებს
1154,zerbrechen::V,mureta,დაამტვრევს
1155,zerreißen::V,rebitada,გახევს
1156,zerstören::V,mureta,მოსპობს
1157,zerstören::V,mureta,დაანგრევს
1158,verbrennen::V,poltta,დაწვავს
1159,geben::V,antta,აძლევს
1160,reichen::V,antta,მიაწოდებს
1161,schenken::V,lahjoita,აჩუქებს
1162,versprechen::V,toivotada,აღუთქვამს
1163,wünschen::V,toivotada,უსურვებს
1164,loben::V,kitta,აქებს
1165,loben::V,kitta,ამკობს
1166,küssen::V,tervehtada,აკოცებს
1167,wiegen::V,likutada,არხევს
1168,zudecken::V,katta,გადახურავს
1169,wecken::V,noustatada,გააღვიძებს
1170,zeigen::V,ozutada,დაანახვებს
1171,führen::V,astutada,მიჰყავს
1172,lehren::V,opeta,ასწავლის
1173,unterrichten::V,opeta,ასწავლის
1174,aufziehen::V,kazvatada,აღზრდის
1175,leiten::V,ohjata,აწარმოებს
1176,leiten::V,ohjata,ხელმძღვანელობს
1177,antreiben::V,rigehtoitta,დააჩქარებს
1178,lassen::V,käskta,ა--ინებს
1179,einladen::V,kucta,მოიპატიჟებს
1180,vereinigen::V,ühtenzoitta,შეაერთებს
1181,besuchen::V,rižada,სანახავად მიდის
1182,treffen::V,vastata,შეხვდება
1183,sich versammeln::V,kägeta,შეიკრიბება
1184,sich versammeln::V,sätas,შეიკრიბება
1185,spielen::V,väta,ეთამაშება
1186,singen::V,pajatada,მღერის
1187,tanzen::V,kargaita,ცეკვავს
1188,sich trennen::V,erigata,მოშორდება
1189,verlassen::V,jätta,მიატოვებს
1190,retten::V,päzutada,იხსნის
1191,retten::V,päzutada,გადაარჩენს
1192,bewachen::V,varjoita,დარაჯობს
1193,bewachen::V,varjoita,უთვალთვალებს
1194,schützen::V,kaita,დაიფარავს
1195,verteidigen::V,kaita,დაიცავს
1196,sich schlagen::V,torata,იჩხუბებს
1197,schießen::V,ampta,ისვრის
1198,siegen::V,vägestada,გაიმარჯვებს
1199,ärgern::V,verdutada,აჯავრებს
1200,ärgern::V,rändütada,აჯავრებს
1201,schlagen::V,löda,ცემს
1202,schlagen::V,iškta,ცემს
1203,treten::V,peksta,პანღურს ამოჰკრავს
1204,treten::V,topsta,პანღურს ამოჰკრავს
1205,stechen::V,pystiä,სჩხვლეტს
1206,stoßen::V,iškta,დაეჯახება
1207,stoßen::V,pudištada,დაეჯახება
1208,stehlen::V,vargastada,ქურდობს
1209,stehlen::V,vargastada,მოიპარავს
1210,stören::V,keskustada,შეაწუხებს
1211,belästigen::V,tartuteldas,მობეზრდება
1212,verbergen::V,katelda,დამალავს
1213,täuschen::V,manitada,შეცდებს
1214,betrügen::V,manitada,მოატყუებს
1215,töten::V,rikta,მოკლავს
1216,töten::V,surmita,მოკლავს
1217,wohnen::V,eläda,ცხოვრობს
1218,wohnen::V,eläda,ბინადრობს
1219,arbeiten::V,rata,მუშაობს
1220,sammeln::V,kogota,შეკრებს
1221,pflücken::V,poimda,კრეფს
1222,jagen::V,mecata,ნადირობს
1223,fischen::V,kalatada,თევზაობს
1224,fassen::V,tabata,დააჭერს
1225,hüten::V,paimeta,მწყემსავს
1226,treiben::V,ajada,მიერეკება
1227,anbinden::V,küttestada,მიაბამს
1228,anbinden::V,sidoda,მიაბამს
1229,füttern::V,sötta,აჭმევს
1230,melken::V,lüpsta,წველის
1231,hacken::V,sauda,კეპავს
1232,gießen::V,valada,რწყავს
1233,reifen::V,küpseta,მწიფდება
1234,zubereiten::V,vaumištada,მოამზადებს
1235,kochen::V,keitta,მოხარშავს
1236,backen::V,paštta,გამოაცხობს
1237,braten::V,žarda,შეწვავს
1238,umrühren::V,segoitada,შეურევს
1239,umrühren::V,segoitada,გათქვეფს
1240,stricken::V,kudoda,ქსოვს
1241,nähen::V,ombelta,გაკერავს
1242,färben::V,mujutada,შეღებავს
1243,reinigen::V,puhtastada,გაწმენდს
1244,reinigen::V,puhtastada,გასუფთავებს
1245,waschen::V,pesta,გარეცხავს
1246,abwischen::V,pühktä,წაშლის
1247,spülen::V,huhtoida,გაავლებს
1248,fegen::V,pühkta,დაბლანდავს
1249,kehren::V,uhoita,დაგვის
1250,baden::V,kül'ptäs,ბანაობს
1251,sich waschen::V,pestas,იბანება
1252,ausziehen::V,riičta,გაიხდის
1253,ausziehen::V,rušta,გაიხდის
1254,anziehen::V,panda päle,ჩაიცვამს
1255,anziehen::V,panda kädehe,ჩაიცვამს
1256,anziehen::V,panda jaugha,ჩაიცვამს
1257,sich anziehen::V,sobdas,ჩაიცვამს
1258,kämmen::V,harjata,დავარცხნის
1259,schmücken::V,čomitada,მორთავს
1260,sagen::V,sanuda,იტყვის
1261,sprechen::V,pagišta,ლაპარაკობს
1262,reden::V,pagišta,საუბრობს
1263,sich unterhalten::V,lodaita,ბაასობს
1264,sich unterhalten::V,lodaita,მუსაიფობს
1265,fragen::V,küzuda,ჰკითხავს
1266,bitten::V,pakita,სთხოვს
1267,erzählen::V,sanuda,მოუთხრობს
1268,erzählen::V,starinoita,მოუთხრობს
1269,mitteilen::V,tedotada,აუწყებს
1270,mitteilen::V,tedotada,აცნობებს
1271,nennen::V,nimitada,უწოდებს
1272,rufen::V,kucta,დაუძახებს
1273,prahlen::V,kittäs,ტრაბახობს
1274,übersetzen::V,käta,გადათარგმნის
1275,denken::V,meletada,ფიქრობს
1276,denken::V,meletada,აზროვნებს
1277,glauben::V,uskta,სჯერა
1278,bemerken::V,homaita,შენიშვნავს
1279,erkennen::V,tundištada,გამოიცნობს
1280,begreifen::V,tabata,გაიგებს
1281,verstehen::V,el'geta,გაიგონებს
1282,verstehen::V,toimetada,გაიგონებს
1283,lernen::V,opetas,ისწავლის
1284,wissen::V,teta,ეცოდინება
1285,sich erinnern an::V,johtutada,მოიგონებს
1286,sich erinnern an::V,johtutada,გაიხსენებს
1287,vergessen::V,unohtada,ივიწყებს
1288,messen::V,märita,ზომავს
1289,zählen::V,lugeda,ითვლის
1290,rechnen::V,lugeda,გაიანგარიშებს
1291,lesen::V,lugeda,კითხულობს
1292,malen::V,pirta,ხატავს
1293,zeichnen::V,pirta,ხაზავს
1294,schreiben::V,kirjutada,დაწერს
1295,besitzen::V,omištada,ექნება
1296,kaufen::V,ostta,ყიდულობს
1297,verkaufen::V,möda,გაყიდის
1298,bezahlen::V,maksta,გადაიხდის
1299,zahlen::V,maksta,გადაიხდის
1300,beherrschen::V,valdoita,ფლობს
1301,ertragen::V,tirpta,მოითმენს
