,Concept_ID,hr,sv
865,manchmal::ADV,katkada,ibland
866,oft::ADV,često,ofta
867,immer::ADV,vazda,alltid
868,immer::ADV,uvijek,alltid
869,niemals::ADV,nikad,aldrig
870,niemals::ADV,nikada,aldrig
871,hier::ADV,tu,här
872,hier::ADV,ovdje,här
873,hierhin::ADV,amo,hit
874,hierhin::ADV,ovamo,hit
875,von hier::ADV,odavde,härifrån
876,dort::ADV,ondje,där
877,dorthin::ADV,onamo,dit
878,geradeaus::ADV,ravno,rätt fram
879,vorwärts::ADV,naprijed,fram
880,vorwärts::ADV,naprijed,framåt
881,rückwärts::ADV,natrag,baklänges
882,zurück::ADV,nazad,tillbaka
883,zurück::ADV,natrag,tillbaka
884,unten::ADV,dolje,nere
885,unten::ADV,dolje,nedanför
886,hinab::ADV,nizbrdo,ned
887,hinab::ADV,nizbrdo,nedåt
888,oben::ADV,gore,ovan
889,oben::ADV,gore,ovanpå
890,hinauf::ADV,uzbrdo,upp
891,hinauf::ADV,uzbrdo,uppåt
892,überall::ADV,svuda,överallt
893,überall::ADV,svagdje,överallt
894,nicht::ADV,ne,ej
895,nicht::ADV,ne,inte
896,ein wenig::ADV,malo,litet
897,kaum::ADV,tek,knappt
898,kaum::ADV,tek,knappast
899,kaum::ADV,jedva,knappt
900,kaum::ADV,jedva,knappast
901,sehr::ADV,jako,mycket
902,sehr::ADV,veoma,mycket
903,so::ADV,tako,så
904,so::ADV,ovako,så
905,noch::ADV,još,än
906,noch::ADV,još,ännu
907,nur::ADV,samo,bara
908,nur::ADV,samo,endast
909,schon::ADV,već,redan
910,wieder::ADV,opet,åter
911,wieder::ADV,ponovo,åter
912,vergebens::ADV,uzalud,förgäves
913,vergebens::ADV,zabadava,förgäves
914,vor::PRP,pred,utanför
915,vor::PRP,ispred,utanför
916,hinter::PRP,za,bakom
917,hinter::PRP,iza,bakom
918,unter::PRP,pod,under
919,unter::PRP,ispod,under
920,durch::PRP,po,genom
921,durch::PRP,po,igenom
922,durch::PRP,kroz,genom
923,durch::PRP,kroz,igenom
924,neben::PRP,kraj,bredvid
925,neben::PRP,kraj,vid sidan av
926,neben::PRP,pored,bredvid
927,neben::PRP,pored,vid sidan av
928,neben::PRP,pokraj,bredvid
929,neben::PRP,pokraj,vid sidan av
930,zwischen::PRP,među,mellan
931,zwischen::PRP,između,mellan
932,wegen::PRP,radi,på grund av
933,wegen::PRP,zbog,på grund av
934,dies::PRN,ovo,detta
935,das::PRN,to,det
936,das::PRN,ono,det
937,alles::PRN,sve,allt
938,ich::PRN,ja,jag
939,du::PRN,ti,du
940,er::PRN,on,han
941,wir::PRN,mi,vi
942,ihr::PRN,vi,ni
943,sie::PRN,oni,de
944,was::FPRN,što,vad
945,wer::FPRN,tko,vem
946,wo::FADV,gdje,var
947,wohin::FADV,kuda,vart
948,wohin::FADV,kamo,vart
949,wie::FADV,kako,hur
950,warum::FADV,zašto,varför
951,wieviel::FNUM,koliko,hur mycket
952,eins::NUM,jedan,en
953,eins::NUM,jedan,ett
954,zwei::NUM,dva,två
955,drei::NUM,tri,tre
956,vier::NUM,četiri,fyra
957,fünf::NUM,pet,fem
958,sechs::NUM,šest,sex
959,sieben::NUM,sedam,sju
960,acht::NUM,osam,åtta
961,neun::NUM,devet,nio
962,zehn::NUM,deset,tio
963,elf::NUM,jedanaest,elva
964,zwölf::NUM,dvanaest,tolv
965,zwanzig::NUM,dvadeset,tjugo
966,dreißig::NUM,trideset,trettio
967,vierzig::NUM,četrdeset,fyrtio
968,fünfzig::NUM,pedeset,femtio
969,sechzig::NUM,šezdeset,sextio
970,siebzig::NUM,sedamdeset,sjuttio
971,achtzig::NUM,osamdeset,åttio
972,neunzig::NUM,devetdeset,nittio
973,hundert::NUM,sto,hundra
974,tausend::NUM,tisuća,tusen
975,und::CNJ,i,och
976,und::CNJ,te,och
977,oder::CNJ,ili,eller
978,stehen::V,stajati,stå
979,sitzen::V,sjediti,sitta
980,liegen::V,ležati,ligga
981,hängen::V,visiti,hänga
982,werden::V,postati,bli
983,werden::V,činiti se,bli
984,passieren::V,desiti se,ske
985,passieren::V,desiti se,hända
986,passieren::V,dogoditi se,ske
987,passieren::V,dogoditi se,hända
988,beginnen::V,početi,börja
989,enden::V,prestati,ända
990,enden::V,svršiti se,ända
991,wechseln::V,mijenjati se,växla
992,aufgehen[Sonne]::V,izići,gå upp
993,untergehen[Sonne]::V,zaći,gå ned
994,scheinen[Sonne]::V,sijati,skina
995,donnern::V,grmjeti,dundra
996,wehen::V,duhati,blåsa
997,strömen::V,strujati,forsa
998,strömen::V,strujati,strömma
999,fließen::V,teći,flyta
1000,sich drehen::V,obrtati se,snurra
1001,sich drehen::V,vrtjeti se,snurra
1002,schwanken::V,teturati,vackla
1003,schwanken::V,kolebati se,vackla
1004,schwingen::V,njihati,svinga
1005,schwingen::V,titrati,svinga
1006,fallen::V,padati,falla
1007,brennen::V,gorjeti,brinna
1008,rauchen::V,dimiti se,ryka
1009,regnen::V,kišiti,regna
1010,regnen::V,daždjeti,regna
1011,gefrieren::V,smrznuti se,frysa
1012,tauen::V,kopnjeti,töa
1013,tauen::V,kraviti se,töa
1014,schmelzen::V,topiti se,smälta
1015,trocknen::V,sušiti se,torka
1016,sieden::V,kipjeti,koka
1017,sieden::V,kipjeti,sjuda
1018,sieden::V,ključati,koka
1019,sieden::V,ključati,sjuda
1020,faulen::V,gnjiti,ruttna
1021,verfaulen::V,sagnjiti,ruttna
1022,reißen::V,otrgnuti se,brista
1023,versinken::V,tonuti,sjunka
1024,versinken::V,propasti,sjunka
1025,vergehen::V,prolaziti,förgå
1026,erscheinen::V,pojaviti se,synas
1027,erscheinen::V,pojaviti se,visa sig
1028,verschwinden::V,nestati,försvinna
1029,verschwinden::V,izgubiti se,försvinna
1030,sinken::V,trgnuti,sjunka
1031,sinken::V,spustiti se,sjunka
1032,abnehmen::V,opasti,avta
1033,abnehmen::V,opasti,minskas
1034,zunehmen::V,povećati se,tilltaga
1035,steigen::V,uzići,stiga
1036,steigen::V,nadoći,stiga
1037,wachsen::V,rasti,växa
1038,glänzen::V,blistati,glimma
1039,glänzen::V,sjati se,glimma
1040,funkeln::V,svjetlucati,tindra
1041,funkeln::V,svjetlucati,gnistra
1042,lärmen::V,bučati,bråka
1043,lärmen::V,bučati,väsnas
1044,lärmen::V,galamiti,bråka
1045,lärmen::V,galamiti,väsnas
1046,läuten::V,zvoniti,ringa
1047,klingeln::V,zvoniti,ringa
1048,klirren::V,zvečati,klirra
1049,brausen::V,hujati,brusa
1050,rauschen::V,šumiti,susa
1051,rauschen::V,šuškati,susa
1052,klingen::V,zvučati,låta
1053,klingen::V,zvučati,klinga
1054,bellen::V,lajati,skälla
1055,heulen::V,zavijati,yla
1056,heulen::V,zavijati,tjuta
1057,blasen::V,puhati,blåsa
1058,pfeifen::V,fućkati,vissla
1059,schreien::V,vikati,skrika
1060,schreien::V,kričati,skrika
1061,stöhnen::V,stenjati,stöna
1062,zittern::V,drhtati,darra
1063,zittern::V,drhtati,skälva
1064,zittern::V,trepetati,darra
1065,zittern::V,trepetati,skälva
1066,leben::V,živjeti,leva
1067,geboren werden::V,roditi se,födas
1068,atmen::V,disati,andas
1069,trinken::V,piti,dricka
1070,essen::V,jesti,äta
1071,schlucken::V,gutati,svälja
1072,müde werden::V,umoriti se,tröttna
1073,einschlafen::V,usnuti,somna
1074,einschlafen::V,zaspati,somna
1075,schlafen::V,spati,sova
1076,aufwachen::V,probuditi se,vakna
1077,aufstehen::V,ustati,stiga upp
1078,sich erholen::V,odmoriti se,repa sig
1079,sich erholen::V,odmoriti se,hämta sig
1080,krank werden::V,oboljeti se,insjukna
1081,krank werden::V,razboljeti se,insjukna
1082,krank sein::V,bolovati,vara sjuk
1083,schmerzen::V,boljeti,smärta
1084,schmerzen::V,boljeti,göra ont
1085,husten::V,kašljati,hosta
1086,genesen::V,ozdraviti,tillfriskna
1087,genesen::V,oporaviti se,tillfriskna
1088,sterben::V,umrijeti,dö
1089,umkommen::V,skapati,omkomma
1090,sich bewegen::V,gibati se,röra sig
1091,sich bewegen::V,kretati se,röra sig
1092,sich rühren::V,maknuti se,röra på sig
1093,sich erheben::V,dići se,resa sig
1094,sich setzen::V,sjesti,sätta sig
1095,hinfallen::V,pasti,falla omkull
1096,laufen::V,hodati,löpa
1097,schreiten::V,stupati,skrida
1098,spazierengehen::V,šetati se,promenera
1099,eilen::V,hitati,ila
1100,sich beeilen::V,požuriti se,skynda sig
1101,sausen::V,juriti,susa
1102,rennen::V,trčati,löpa
1103,rennen::V,trčati,springa
1104,springen::V,skakati,hoppa
1105,klettern::V,popeti se,klättra
1106,klettern::V,penjati se,klättra
1107,schaukeln::V,ljuljati se,gunga
1108,kriechen::V,puzati,kräla
1109,kriechen::V,gmizati,kräla
1110,schwimmen::V,plivati,simma
1111,tauchen::V,roniti,dyka
1112,tauchen::V,gnjuriti,dyka
1113,rudern::V,veslati,ro
1114,fahren::V,voziti se,köra
1115,fliegen::V,letjeti,flyga
1116,fliegen::V,lijetati,flyga
1117,gehen::V,ići,gå
1118,weggehen::V,otići,gå bort
1119,abfahren::V,krenuti,resa
1120,abfahren::V,krenuti,avresa
1121,abfahren::V,otputovati,resa
1122,abfahren::V,otputovati,avresa
1123,anhalten::V,stati,stanna
1124,anhalten::V,zaustaviti,stanna
1125,hineingehen::V,ulaziti,gå in
1126,eintreten::V,ući,träda in
1127,kommen::V,doći,komma
1128,ankommen::V,stići,ankomma
1129,zurückkommen::V,vratiti se,återkomma
1130,zurückkommen::V,povratiti se,återkomma
1131,bleiben::V,ostati,bli
1132,bleiben::V,ostati,förbli
1133,warten::V,čekati,vänta
1134,erwarten::V,očekivati,vänta
1135,suchen::V,tražiti,leta
1136,finden::V,naći,finna
1137,versuchen::V,pokušati,försöka
1138,vorbereiten::V,spremiti,förbereda
1139,vorbereiten::V,pripremiti,förbereda
1140,lieben::V,voljeti,älska
1141,mögen::V,voljeti,tycka om
1142,lachen::V,smijati se,skratta
1143,rühren::V,taknuti,röra
1144,weinen::V,plakati,gråta
1145,schimpfen::V,psovati,skälla
1146,sich ärgern::V,ljutiti se,förargas
1147,sich fürchten::V,bojati se,vara rädd
1148,fürchten::V,bojati se,frukta
1149,fliehen::V,pobjeći,fly
1150,fliehen::V,pobjeći,rymma
1151,flüchten::V,utjeći,fly
1152,sehen::V,vidjeti,se
1153,anschauen::V,ogledati,se på
1154,anschauen::V,ogledati,betrakta
1155,ansehen::V,gledati,åse
1156,hören::V,čuti,höra
1157,zuhören::V,slušati,höra på
1158,zuhören::V,slušati,lyssna till
1159,probieren::V,probati,smaka
1160,probieren::V,probati,smaka på
1161,riechen::V,osjećati miris,lukta
1162,fühlen::V,osjećati,känna
1163,scheinen::V,činiti se,verka
1164,scheinen::V,činiti se,tyckas
1165,zu sehen sein::V,biti vidljiv,synas
1166,zu sehen sein::V,biti vidljiv,kunna ses
1167,vernehmen::V,saznati,få veta
1168,vernehmen::V,saznati,förnimma
1169,frieren::V,zima je,frysa
1170,tun::V,raditi,göra
1171,können::V,moći,kunna
1172,wollen::V,htjeti,vilja
1173,anfangen::V,početi,börja
1174,beenden::V,svršiti,avsluta
1175,beenden::V,dovršiti,avsluta
1176,aufhören::V,prestati,sluta
1177,aufhören::V,prestati,upphöra
1178,gelingen::V,uspjeti,lyckas
1179,geraten::V,desiti se,bli
1180,öffnen::V,otvoriti,öppna
1181,schließen::V,zatvoriti,låsa
1182,schließen::V,zatvoriti,stänga
1183,stellen::V,metnuti,ställa
1184,stellen::V,postaviti,ställa
1185,setzen::V,posaditi,sätta
1186,legen::V,polagati,lägga
1187,berühren::V,doticati,beröra
1188,berühren::V,dodirivati,beröra
1189,verbinden::V,spojiti,förbinda
1190,verbinden::V,zavezati,förbinda
1191,bedecken::V,pokriti,täcka
1192,bedecken::V,pokriti,betäcka
1193,aufhängen::V,objesiti,hänga
1194,aufhängen::V,objesiti,hänga upp
1195,anzünden::V,upaliti,tända
1196,anzünden::V,upaliti,antända
1197,anzünden::V,upaliti,tända på
1198,anzünden::V,zapaliti,tända
1199,anzünden::V,zapaliti,antända
1200,anzünden::V,zapaliti,tända på
1201,aufheben::V,podići,lyfta
1202,aufheben::V,podignuti,lyfta
1203,zurücklassen::V,ostaviti,lämna
1204,zurücklassen::V,ostaviti,efterlämna
1205,zurücklassen::V,pustiti natrag,lämna
1206,zurücklassen::V,pustiti natrag,efterlämna
1207,verlieren::V,izgubiti,mista
1208,verlieren::V,izgubiti,förlora
1209,fallen lassen::V,ispustiti,tappa
1210,fallen lassen::V,ispustiti,släppa
1211,machen::V,uraditi,göra
1212,machen::V,načiniti,göra
1213,machen::V,napraviti,göra
1214,herstellen::V,proizvesti,tillverka
1215,herstellen::V,proizvesti,framställa
1216,bauen::V,graditi,bygga
1217,reparieren::V,popraviti,reparera
1218,verbessern::V,poboljšati,rätta
1219,verbessern::V,poboljšati,förbättra
1220,ändern::V,promijeniti,ändra
1221,ändern::V,promijeniti,förändra
1222,graben::V,kopati,gräva
1223,graben::V,kopkati,gräva
1224,beugen::V,saviti,böja
1225,biegen::V,saviti,böja
1226,biegen::V,saviti,kröka
1227,biegen::V,sagnuti,böja
1228,biegen::V,sagnuti,kröka
1229,drehen::V,vrtjeti,vrida
1230,wenden::V,obrnuti,vända
1231,umdrehen::V,okrenuti,vrida om
1232,umdrehen::V,prevŕnuti,vrida om
1233,heben::V,dizati,häva
1234,hochheben::V,dignuti,lyfta
1235,ergreifen::V,uhvatiti,gripa
1236,ergreifen::V,prihvatiti,gripa
1237,halten::V,držati,hålla
1238,drücken::V,pritiskivati,trycka
1239,schieben::V,gurati,skjuta
1240,kratzen::V,česati,riva
1241,kratzen::V,česati,skrapa
1242,kratzen::V,grepsti,riva
1243,kratzen::V,grepsti,skrapa
1244,lecken::V,lizati,slicka
1245,beißen::V,ujesti,bita
1246,beißen::V,gristi,bita
1247,abreißen::V,otkinuti,slita_av
1248,abreißen::V,otkinuti,riva_av
1249,abschneiden::V,odrezati,skära av
1250,binden::V,vezati,binda
1251,stecken::V,turiti,sticka
1252,brechen::V,slomiti,bryta
1253,brechen::V,slomiti,brista
1254,klopfen::V,lupati,banka
1255,klopfen::V,lupati,klappa
1256,klopfen::V,kucati,banka
1257,klopfen::V,kucati,klappa
1258,hauen::V,tući,hugga
1259,hauen::V,udarati,hugga
1260,kleben::V,lijepiti,klistra
1261,reiben::V,trti,gnida
1262,streichen::V,namazati,smörja
1263,schleifen::V,brusiti,slipa
1264,schneiden::V,rezati,skära
1265,schneiden::V,rezati,klippa
1266,rütteln::V,drmati,skaka
1267,schütteln::V,tresti,rista
1268,schwenken::V,mahati,svänga
1269,schütten::V,sipati,hälla
1270,schütten::V,lijevati,hälla
1271,füllen::V,napuniti,fylla
1272,einwickeln::V,umotati,slå in
1273,einwickeln::V,umotati,veckla in
1274,einwickeln::V,zamotati,slå in
1275,einwickeln::V,zamotati,veckla in
1276,tragen::V,nositi,bära
1277,schleppen::V,tegliti,släpa
1278,ziehen::V,vući,dra
1279,aufbewahren::V,čuvati,förvara
1280,aufbewahren::V,čuvati,ta vara på
1281,werfen::V,bacati,kasta
1282,fangen::V,loviti,fånga
1283,fangen::V,hvatati,fånga
1284,packen::V,ščepati,gripa
1285,packen::V,ščepati,gripa tag
1286,packen::V,zgrabiti,gripa
1287,packen::V,zgrabiti,gripa tag
1288,verstecken::V,sakriti,gömma
1289,teilen::V,podijeliti,dela
1290,schicken::V,slati,skicka
1291,bringen::V,donijeti,bringa
1292,hinzufügen::V,dodati,tillägga
1293,hinzufügen::V,pridati,tillägga
1294,bekommen::V,dobiti,få
1295,bekommen::V,dobiti,erhålla
1296,erhalten::V,primiti,få
1297,erhalten::V,primiti,erhålla
1298,nehmen::V,uzeti,ta
1299,nehmen::V,uzeti,taga
1300,wählen::V,izabrati,välja
1301,auswählen::V,odabrati,utvälja
1302,bewahren::V,sačuvati,bevara
1303,behindern::V,smetati,hindra
1304,behindern::V,smetati,förhindra
1305,verderben::V,pokvariti,förstöra
1306,beschädigen::V,oštetiti,skada
1307,zerbrechen::V,razbiti,bryta isär
1308,zerbrechen::V,razbiti,bryta sönder
1309,zerbrechen::V,prelomiti,bryta isär
1310,zerbrechen::V,prelomiti,bryta sönder
1311,zerreißen::V,poderati,riva sönder
1312,zerreißen::V,poderati,slita sönder
1313,zerreißen::V,rastrgnuti,riva sönder
1314,zerreißen::V,rastrgnuti,slita sönder
1315,zerstören::V,razoriti,förstöra
1316,zerstören::V,razrušiti,förstöra
1317,verbrennen::V,spaliti,bränna
1318,verbrennen::V,spaliti,bränna upp
1319,verbrennen::V,sagorjeti,bränna
1320,verbrennen::V,sagorjeti,bränna upp
1321,geben::V,dati,ge
1322,reichen::V,pružiti,räcka
1323,schenken::V,darivati,skänka
1324,versprechen::V,obećati,lova
1325,wünschen::V,željeti,önska
1326,loben::V,hvaliti,lova
1327,loben::V,hvaliti,beröma
1328,küssen::V,ljubiti,pussa
1329,wiegen::V,njihati,vagga
1330,wiegen::V,ljuljati,vagga
1331,zudecken::V,pokriti,täcka
1332,wecken::V,probuditi,väcka
1333,zeigen::V,pokazati,visa
1334,führen::V,voditi,föra
1335,lehren::V,učiti,lära
1336,unterrichten::V,poučiti,undervisa
1337,aufziehen::V,uzgajati,uppfostra
1338,leiten::V,upravljati,leda
1339,antreiben::V,natjeravati,driva på
1340,lassen::V,dati,få att
1341,einladen::V,pozvati,bjuda
1342,einladen::V,pozvati,inbjuda
1343,vereinigen::V,ujediniti,förena
1344,besuchen::V,posjetiti,besöka
1345,treffen::V,sresti,möta
1346,treffen::V,sresti,träffa
1347,sich versammeln::V,okupiti se,församla sig
1348,spielen::V,igrati se,leka
1349,spielen::V,igrati se,spela
1350,singen::V,pjevati,sjunga
1351,tanzen::V,plesati,dansa
1352,sich trennen::V,razići se,skiljas
1353,verlassen::V,ostaviti,lämna
1354,verlassen::V,ostaviti,överge
1355,verlassen::V,napustiti,lämna
1356,verlassen::V,napustiti,överge
1357,retten::V,spasiti,rädda
1358,bewachen::V,čuvati,bevaka
1359,bewachen::V,stražariti,bevaka
1360,schützen::V,čuvati,skydda
1361,schützen::V,čuvati,beskydda
1362,verteidigen::V,obraniti,försvara
1363,sich schlagen::V,biti se,slåss
1364,sich schlagen::V,udariti se,slåss
1365,schießen::V,pucati,skjuta
1366,schießen::V,strijeljati,skjuta
1367,siegen::V,pobijediti,segra
1368,ärgern::V,ljutiti,förarga
1369,schlagen::V,biti,slå
1370,schlagen::V,udariti,slå
1371,treten::V,šutnuti,sparka
1372,stechen::V,ubosti,sticka
1373,stoßen::V,gurnuti,stöta
1374,stehlen::V,ukrasti,stjäla
1375,stören::V,smetati,störa
1376,belästigen::V,smetati,genera
1377,belästigen::V,smetati,besvära
1378,belästigen::V,dosaditi,genera
1379,belästigen::V,dosaditi,besvära
1380,verbergen::V,skriti,dölja
1381,täuschen::V,obmanuti,vilseleda
1382,betrügen::V,prevarati,bedra
1383,töten::V,ubiti,döda
1384,wohnen::V,stanovati,bo
1385,arbeiten::V,raditi,arbeta
1386,sammeln::V,sabrati,samla
1387,pflücken::V,ubrati,plocka
1388,jagen::V,loviti,jaga
1389,fischen::V,ribati,fiska
1390,fischen::V,loviti ribu,fiska
1391,fassen::V,uloviti,fånga
1392,hüten::V,pasti,vakta
1393,treiben::V,goniti,driva
1394,anbinden::V,privezati,binda fast
1395,füttern::V,hraniti,fodra
1396,melken::V,musti,mjölka
1397,hacken::V,sjeckati,hacka
1398,gießen::V,politi,hälla
1399,gießen::V,politi,vattna
1400,reifen::V,sazreti,mogna
1401,zubereiten::V,prigotoviti,tillaga
1402,zubereiten::V,prigotoviti,tillreda
1403,kochen::V,kuhati,koka
1404,backen::V,peći,baka
1405,braten::V,peći,steka
1406,braten::V,pržiti,steka
1407,umrühren::V,promiješati,röra om
1408,stricken::V,plesti,sticka
1409,nähen::V,šiti,sy
1410,färben::V,obojiti,färga
1411,reinigen::V,očistiti,rensa
1412,reinigen::V,očistiti,rengöra
1413,reinigen::V,počistiti,rensa
1414,reinigen::V,počistiti,rengöra
1415,waschen::V,prati,tvätta
1416,abwischen::V,otrti,torka av
1417,spülen::V,isprati,spola
1418,spülen::V,isprati,skölja
1419,spülen::V,oplakati,spola
1420,spülen::V,oplakati,skölja
1421,fegen::V,mesti,feja
1422,fegen::V,pomesti,feja
1423,kehren::V,mesti,sopa
1424,baden::V,kupati se,bada
1425,sich waschen::V,umiti se,tvätta sig
1426,sich waschen::V,prati se,tvätta sig
1427,ausziehen::V,svući,ta av
1428,anziehen::V,obući,ta på
1429,sich anziehen::V,obući se,klä på sig
1430,kämmen::V,češljati,kamma
1431,schmücken::V,uresiti,pynta
1432,schmücken::V,uresiti,smycka
1433,schmücken::V,nakititi,pynta
1434,schmücken::V,nakititi,smycka
1435,sagen::V,reći,säga
1436,sagen::V,kazati,säga
1437,sprechen::V,govoriti,tala
1438,reden::V,govoriti,tala
1439,reden::V,govoriti,prata
1440,reden::V,besjediti,tala
1441,reden::V,besjediti,prata
1442,sich unterhalten::V,razgovarati se,prata
1443,fragen::V,pitati,fråga
1444,fragen::V,pitati,spörja
1445,bitten::V,moliti,be
1446,erzählen::V,ispričati,berätta
1447,erzählen::V,pripovjediti,berätta
1448,mitteilen::V,saopćiti,meddela
1449,nennen::V,nazvati,kalla
1450,rufen::V,zvati,ropa
1451,rufen::V,dozvati,ropa
1452,prahlen::V,hvalisati se,pråla
1453,prahlen::V,hvalisati se,skryta
1454,übersetzen::V,prevesti,tolka
1455,übersetzen::V,prevesti,översätta
1456,denken::V,misliti,tänka
1457,glauben::V,vjerovati,tro
1458,bemerken::V,zapaziti,uppmärksamma
1459,bemerken::V,zapaziti,lägga märke till
1460,bemerken::V,primijetiti,uppmärksamma
1461,bemerken::V,primijetiti,lägga märke till
1462,erkennen::V,prepoznati,känna igen
1463,begreifen::V,pojmiti,begripa
1464,begreifen::V,shvatiti,begripa
1465,verstehen::V,razabrati,förstå
1466,lernen::V,učiti se,lära sig
1467,wissen::V,znati,veta
1468,sich erinnern an::V,sjetiti se,minnas
1469,sich erinnern an::V,sjetiti se,komma ihåg
1470,vergessen::V,zaboraviti,glömma
1471,messen::V,mjeriti,mäta
1472,zählen::V,brojiti,räkna
1473,rechnen::V,računati,räkna
1474,lesen::V,čitati,läsa
1475,malen::V,slikati,måla
1476,zeichnen::V,crtati,teckna
1477,schreiben::V,pisati,skriva
1478,besitzen::V,imati,äga
1479,besitzen::V,imati,besitta
1480,besitzen::V,posjedovati,äga
1481,besitzen::V,posjedovati,besitta
1482,kaufen::V,kupiti,köpa
1483,verkaufen::V,prodati,sälja
1484,verkaufen::V,raspačati,sälja
1485,bezahlen::V,platiti,betala
1486,zahlen::V,plaćati,betala
1487,beherrschen::V,vladati,behärska
1488,beherrschen::V,gospodariti,behärska
1489,ertragen::V,trpjeti,tåla
1490,ertragen::V,trpjeti,uthärda
1491,ertragen::V,podnijeti,tåla
1492,ertragen::V,podnijeti,uthärda
1493,Gehirn::N,,hjärna
