,Concept_ID,kl,ab
667,klug::A,qarasagippoq,аҟəыӷа
668,lieb::A,akisooq,алашара
669,lustig::A,piikulavoq,алах-ҿых
670,lustig::A,piikulavoq,игурҕьаччо
671,lustig::A,piikulavoq,агурҕьа
672,lustig::A,piikulavoq,агурҿыхага
673,sanft::A,isumagippoq,атата
674,sanft::A,isumagippoq,аҟəымшəышə
675,sanft::A,isumagippoq,ақьыҧш
676,hungrig::A,kaappoq,амлашь
677,hungrig::A,perlilerpoq,амлашь
678,krank::A,napparsimavoq,ачымазаҩ
679,traurig::A,aliasuppoq,алахьеиқəҵага
680,lebendig::A,uumavoq,абза
681,gut::A,ajunngilaq,абзиа
682,schlecht::A,sualuppoq,-хəарҭам
683,richtig::A,iluarpoq,иашоу
684,schlimm::A,amiilaarnarpoq,абааҧсы
685,wahr::A,ilumoorpoq,агəҭылса
686,wahr::A,ilumoorpoq,абзиаҵəҟьа
687,alt::A,pisoqaq,Ажə
688,neu::A,nutaavoq,аҿыц
689,alt[Lebewesen]::A,utoqqaq,абырг
690,alt[Lebewesen]::A,utoqqaq,ақабада
691,alt[Lebewesen]::A,utoqqaq,Ажə
692,jung::A,inuusuppoq,аҟата
693,jung::A,kingulliarsuk,аҟата
694,arm::A,piillasoq,ананамга
695,arm::A,piitsuuvoq,ананамга
696,reich::A,pisuuvoq,абеиа
697,berühmt::A,tusaamasaq,адыр
698,fremd::A,ajasoornarpoq,атəым
699,verschieden::A,allatut,Еиуа-еиҧшым
700,verschieden::A,tamalaat,Еиуа-еиҧшым
701,nah::A,qanippoq,ааигəа
702,fern::A,ungasippoq,ахара
703,linker::A,saamerleq,арма
704,rechter::A,innarluissut,арҕьа
705,erster::A,siulleq,актәи
706,zweiter::A,qataatsup tullia,аҩбатəи
707,dritter::A,pingajorarterut,ахҕатәи
708,letzter::A,kingulleq,аҵыхəтəантəи
709,allein::ADV,kisimiippoq,мацара
710,auf einmal::ADV,tassanngaannaq,зныкала
711,auf einmal::ADV,tassanngaannaq,зныкҟьара
712,zusammen::ADV,attaasa,аиц...
713,zusammen::ADV,attarmik,аиц...
714,lange::ADV,akuni,акыраамҭа
715,plötzlich::ADV,tassanngaannaq,иаалырҟьаны
716,sofort::ADV,erniinnaq,иаразнакҵәҟьа
717,später::ADV,kingorna,уажəшьҭаншəа
718,jetzt::ADV,maanna,уажәы
719,jetzt::ADV,massakkut,уажәы
720,heute::ADV,ullumi,иахьа
721,morgen::ADV,aqagu,уаҵәы
722,bald::ADV,erniinnaq,иласны
723,dann::ADV,taava,нас
724,gestern::ADV,ippassaq,иацы
725,einst::ADV,ataatsimik,зны
726,einst::ADV,ilaanni,зны
727,damals::ADV,taamani,усҟан
728,damals::ADV,taamanikkut,усҟан
729,damals::ADV,taassumuunakkut,усҟан
730,danach::ADV,taava,нас
731,vorher::ADV,siornagut,уаанӡа
732,einmal::ADV,ilaanni,зны
733,einmal::ADV,ataatsimik,зны
734,manchmal::ADV,qaqutigu,зны-зынла
735,manchmal::ADV,qaqutigut,зны-зынла
736,oft::ADV,akulikitsumik,лассы-лассы
737,immer::ADV,tamatigut,енагь
738,immer::ADV,tamatigut,еснагь
739,hier::ADV,maani,ара
740,hier::ADV,maani,абра
741,hier::ADV,maani,араҟа
742,hierhin::ADV,maani,ара
743,hierhin::ADV,maani,араҟа
744,dorthin::ADV,ikuuna,уахь
745,dorthin::ADV,ikuuna,анахь
746,geradeaus::ADV,narlumut,ишиашоу
747,vorwärts::ADV,pilangavoc,ҕхьаҟа
748,rückwärts::ADV,kingumut,шьҭахьла
749,rückwärts::ADV,tunumut or tunummut,шьҭахьла
750,zurück::ADV,kingumut,шьҭахьҟа
751,zurück::ADV,tunumut or tunummut,шьҭахьҟа
752,unten::ADV,kana,лбаа
753,hinab::ADV,qiviu,алада
754,überall::ADV,tamaginni,зегьынцьара
755,überall::ADV,tamani tamaani,зегьынцьара
756,kaum::ADV,qaqutigorsuaq,аарлаҳәа
757,kaum::ADV,qaqutigorsuaq,афергьҳәа
758,sehr::ADV,assut,даара
759,noch::ADV,qeratavoq,макьана
760,schon::ADV,taava-una,уажәшьҭа
761,schon::ADV,taava-una,аиҳа ипоу
762,wieder::ADV,kingumut,ҿыц
763,wieder::ADV,kingumut,дырҩегь
764,wieder::ADV,kingumut,дырҩегьых
765,vergebens::ADV,angiluk,баша
766,dies::PRN,manna,ари
767,dies::PRN,manna,абри
768,dies::PRN,matuma,ари
769,dies::PRN,matuma,абри
770,das::PRN,ua,Абни
771,das::PRN,ua,убри
772,ich::PRN,uanga,са
773,ich::PRN,uanga,сара
774,du::PRN,illit,бара
775,er::PRN,una,иара
776,wir::PRN,uagut,ҳара
777,ihr::PRN,ilissi,шәара
778,sie::PRN,uku,дара
779,was::FPRN,aat?,
780,wer::FPRN,kikkut,дарбан
781,wo::FADV,sumi,иабыкуу
782,wo::FADV,sumi,аба-
783,wo::FADV,sumi,ахь-
784,wohin::FADV,sumut,иабыкуу
785,wohin::FADV,sumut,аба-
786,wohin::FADV,sumut,ахь-
787,wie::FADV,qanoq,-шҕа
788,warum::FADV,sooq,избан
789,wieviel::FNUM,qassit,заҟа
790,wieviel::FNUM,qanoq atsigisumik?,заҟа
791,eins::NUM,ataaseq,акы
792,eins::NUM,ataaseq,аӡәы
793,zwei::NUM,marluk,ҩба
794,drei::NUM,pingasut,хҕа
795,vier::NUM,sisamat,ҕшьба
796,vier::NUM,qajuusat,ҕшьба
797,fünf::NUM,tallimat,хəба
798,sechs::NUM,arfineq,фба
799,sechs::NUM,arfinillit,фба
800,sieben::NUM,arfineq-marluk,Бжьба
801,acht::NUM,arfineq pingasut,ааба
802,neun::NUM,qulingiluat,жәба
803,neun::NUM,arfineq sisamat,жәба
804,zehn::NUM,qulit,жәаба
805,elf::NUM,aqqaneq,жәеизатәи
806,zwölf::NUM,aqqaneq-marluk,жәаҩа
807,zwanzig::NUM,tyve,ҩажәа
808,dreißig::NUM,tredive,ҩажәижәабатәи
809,dreißig::NUM,pingasunik qulillit,ҩажәижәабатәи
810,vierzig::NUM,fyrre,ҩынҩажәа
811,fünfzig::NUM,halvtreds,ҩынҩажәеижәаба
812,fünfzig::NUM,tallimanik qulillit,ҩынҩажәеижәаба
813,sechzig::NUM,tres,хынҩажәа
814,siebzig::NUM,halvfjerds,хынҩажәижәаба
815,achtzig::NUM,firs,ҕшьынҩажәа
816,neunzig::NUM,halvfems,ҕшьынҩажәижәаба
817,hundert::NUM,et hundrede,шәкы
818,tausend::NUM,et tusinde,зқьы
819,und::CNJ,aamma,-и
820,oder::CNJ,imalluunnit,ма
821,stehen::V,sikingavoq,агылазаара
822,sitzen::V,ingippoq,атəара
823,sitzen::V,ingippoq,атəа(заа)ра
824,liegen::V,nalavoq,аиара
825,liegen::V,aqupivoq,аиара
826,hängen::V,nivinngarpaa,акнаҳара
827,werden::V,pinngorpoq,аҟалара
828,passieren::V,pivoq,аҟалара
829,beginnen::V,aallarnerpaa,алагара
830,enden::V,naggaserpaa,алгара
831,wechseln::V,immikkut ilivoq,аҽыҧсахра
832,untergehen[Sonne]::V,ilioqqaasoq,аҭашəара
833,scheinen[Sonne]::V,qinnorpoq,акаҧхара
834,scheinen[Sonne]::V,qinngorpoq,акаҧхара
835,donnern::V,kalleq,адыдра
836,wehen::V,timmivoq,асра
837,sich drehen::V,ipippaa,ахагьежьра
838,schwanken::V,aalavoq,аҵысра
839,schwingen::V,issakajaat or issakatsiaarut,ахызазара
840,schwingen::V,issakajaat or issakatsiaarut,акьаандара
841,fallen::V,quasivaa,акаҳара
842,brennen::V,seerpoq,абылра
843,brennen::V,uuppaa,абылра
844,rauchen::V,pujoorpoq,ахылҵра
845,regnen::V,siallerpoq,аура
846,gefrieren::V,qiulerpoq,аҵаара
847,tauen::V,aappoq,аӡҭра
848,schmelzen::V,aappoq,ақəӡыҭра
849,schmelzen::V,aappoq,аҭəара
850,schmelzen::V,aatsippaa,ақəӡыҭра
851,schmelzen::V,aatsippaa,аҭəара
852,trocknen::V,panerserpaa,абара
853,sieden::V,qalappoq,ашра
854,reißen::V,qulli,аҧжəара
855,reißen::V,alittorpaa,аҧжəара
856,reißen::V,kimillanneq,аҧжəара
857,versinken::V,kivivaa,аӡааҟəрылара
858,versinken::V,apparpoq,аӡааҟəрылара
859,vergehen::V,qaangerpaa,ацара
860,vergehen::V,sarsuppoq,ацара
861,erscheinen::V,takutippoq,ацəырҵра
862,sinken::V,kivivaa,атəара
863,sinken::V,kivivaa,алаҟəра
864,sinken::V,apparpoq,атəара
865,sinken::V,apparpoq,алаҟəра
866,abnehmen::V,ikillipput,ацӡаара
867,abnehmen::V,ikillipput,аиҵалара
868,zunehmen::V,allisippaa,аҽырҭбаара
869,zunehmen::V,allisippaa,аиҵыҵра
870,zunehmen::V,allisippaa,арацəахара
871,steigen::V,allisippaa,азҳара
872,steigen::V,allisippaa,ашьҭыҵра
873,steigen::V,allisippaa,адухара
874,steigen::V,allisippaa,ацлара
875,wachsen::V,allivoq,азҳара
876,glänzen::V,qinngorpoq,ацыр-цырра
877,glänzen::V,qinngorpoq,ацыҩ-цыҩра
878,glänzen::V,qinngorpoq,аказказра
879,glänzen::V,qinnorpoq,ацыр-цырра
880,glänzen::V,qinnorpoq,ацыҩ-цыҩра
881,glänzen::V,qinnorpoq,аказказра
882,funkeln::V,uisorilavoq,ашап-шапра
883,funkeln::V,uisorilavoq,ацым-цымра
884,läuten::V,avilualaarpoq,аҵəҵəасра
885,klingeln::V,aviluarpoq,аҵəҵəасра
886,klingeln::V,aviluarpaluppoq,аҵəҵəасра
887,brausen::V,ittuk,аилаҽҽара
888,brausen::V,ittuk,еилашуера
889,brausen::V,ittuppoq,аилаҽҽара
890,brausen::V,ittuppoq,еилашуера
891,brausen::V,ittuppaluppoq,аилаҽҽара
892,brausen::V,ittuppaluppoq,еилашуера
893,bellen::V,qiluppoq,ашра
894,heulen::V,maarpoq,ауура
895,heulen::V,maalavoq,ауура
896,heulen::V,miaggoorpoq,ауура
897,blasen::V,aporneq,аҭəҳəара
898,pfeifen::V,siggartartitsivoq,ашəшəра
899,pfeifen::V,siorsulavoq,ашəшəра
900,schreien::V,suaarpoq,аҳəҳəара
901,schreien::V,suaarpoq,ахəаара
902,schreien::V,suaarpoq,аҟаара
903,stöhnen::V,nipiliorpoq,ақьра
904,stöhnen::V,nipilliorpoq,ақьра
905,zittern::V,qarsulivik,аҵыс-ҵысра
906,leben::V,inuuvoq,аҟазаара
907,geboren werden::V,inuuvoq,Аира
908,geboren werden::V,inunngorpoq,Аира
909,atmen::V,anersaarpoq,аҕсыҕ лагаҩагара
910,trinken::V,imerpoq,ажəра
911,essen::V,tamorpoq,акрыфара
912,schlucken::V,tuluarnaq,албаадара
913,einschlafen::V,sinippoq,ацəара
914,schlafen::V,sinik,ацəазаара
915,aufwachen::V,iterpoq,аҿыхара
916,aufwachen::V,eqqumavoq,аҿыхара
917,aufstehen::V,makippoq,Агəылҵра
918,sich erholen::V,qasuerserpoq,аҧсшьара
919,schmerzen::V,anneraa,ахьра
920,schmerzen::V,annernarpoq,ахьра
921,husten::V,quersorpoq,аимҳәара
922,genesen::V,ajunngissivoq,абзиахара
923,genesen::V,ajunngissivoq,аӷəӷəахара
924,genesen::V,ilisimmarpoq,абзиахара
925,genesen::V,ilisimmarpoq,аӷəӷəахара
926,genesen::V,ilorrippoq,абзиахара
927,genesen::V,ilorrippoq,аӷəӷəахара
928,sterben::V,toquvoq,аҧсра
929,sich bewegen::V,ingerlavoq,аиҭаҵра
930,sich setzen::V,ingippoq,атəара
931,laufen::V,arpappoq,аныҟəара
932,schreiten::V,ingerlavoq,ашьаҿа еихгара
933,spazierengehen::V,utertakajaarpoq,анеи-ааира
934,spazierengehen::V,utertakattajaarpoq,анеи-ааира
935,eilen::V,qaa qaa,аццакра
936,eilen::V,qiilasaarpoq,аццакра
937,eilen::V,ingerlasaarpaa,аццакра
938,sich beeilen::V,tuaviorpoq,аццакра
939,sausen::V,uiguut,аҧырра
940,sausen::V,uiguut,иҭрысны
941,sausen::V,uiguut,ишьҭҟьаны ацара
942,rennen::V,igivoq,аҩра
943,springen::V,upernassaq,аҧара
944,klettern::V,pilaakkeerpoq,ақəлара
945,schaukeln::V,aalavoq,аҟəараҟəанҽара
946,schwimmen::V,naluppoq,аӡсара
947,tauchen::V,allorpoq,ахəӡааҵəира
948,rudern::V,ipuppaa,аҵшьра
949,fahren::V,qimusserpoq,акала
950,fliegen::V,timmivoq,аҧырра
951,weggehen::V,piiarpoq,ацара
952,anhalten::V,unitsippaa,ааныргылара
953,hineingehen::V,timaappaa,аҭалара
954,eintreten::V,allattorpaa,аҩналара
955,kommen::V,qaa-,аара
956,kommen::V,qaa-,ааира
957,kommen::V,pivaa,аара
958,kommen::V,pivaa,ааира
959,ankommen::V,tikippoq,ааира
960,ankommen::V,tikippoq,аара
961,ankommen::V,tikippoq,анеира
962,zurückkommen::V,angerlarpoq,азыхынҳəра
963,bleiben::V,uninngavoq,аанхара
964,bleiben::V,uninngavoq,анхара
965,bleiben::V,uninngavoq,аангылара
966,warten::V,paavoq,азҧшзаара
967,warten::V,utaqqivoq,азҧшзаара
968,suchen::V,nivivaa,ашьҭазаара
969,finden::V,nanivaa,аҧшаара
970,versuchen::V,uuppaa,аҽазкра
971,versuchen::V,ussersarpaa,аҽазкра
972,vorbereiten::V,piareersarpaa,армазеира
973,lieben::V,asavaa,абзиабара
974,mögen::V,akaaraa,агəаҧхара
975,rühren::V,qeerlerpaa,арҵəуара
976,weinen::V,qiavoq,аҵəуара
977,schimpfen::V,qatimaarpoq,ацəҳара
978,sich ärgern::V,ugguutigaa,агəаара
979,sich fürchten::V,eqqanaarpoq,аӡыӡара
980,fürchten::V,ersigaa,ацəшəара
981,fliehen::V,qimaavoq,абналара
982,fliehen::V,qimaavoq,ацəцара
983,flüchten::V,allikarfigaa,абналара
984,flüchten::V,allikarfigaa,ацəцара
985,sehen::V,isigaa,абара
986,ansehen::V,alaatsinaappaa,ахəаҧшра
987,hören::V,tusarpaa,аҳара
988,zuhören::V,naalappoq,азыӡырҩра
989,riechen::V,tipippoq,афыҩра
990,fühlen::V,misigaa,анырра
991,fühlen::V,misigaa,ацәакырра
992,scheinen::V,takutippoq,шәа
993,scheinen::V,takutippoq,аацәырҵа
994,frieren::V,qiiavoq,ашəра
995,frieren::V,qiiavoq,аҵаара
996,tun::V,iliorpoq,аҟаҵара
997,wollen::V,piumavaa,аҭахра
998,anfangen::V,pilerpoq,алагара
999,beenden::V,naggaserpaa,алгара
1000,aufhören::V,naammatsippaa,аҟəыҵра
1001,öffnen::V,ammarpaa,аартра
1002,schließen::V,matuaa,аркра
1003,stellen::V,ilivaa,аргылара
1004,stellen::V,iliorarpai,аргылара
1005,stellen::V,ilioqqarpai,аргылара
1006,setzen::V,iliorarpai,артəара
1007,setzen::V,ilioqqarpai,артəара
1008,legen::V,ilivaa,ақəҵара
1009,berühren::V,attorpaa,акьысра
1010,berühren::V,attorpaa,алакьысра
1011,verbinden::V,taperserpaa,аҿаҳəара
1012,bedecken::V,iikkerpaa,ақəршəра
1013,bedecken::V,iikkersorpaa,ақəршəра
1014,aufhängen::V,inivaa,акнаҳара
1015,aufhängen::V,iniorarpai,акнаҳара
1016,anzünden::V,saggaavoq,аркра
1017,aufheben::V,allisippaa,ашьҭыхра
1018,zurücklassen::V,aallarpoq,аныжьра
1019,verlieren::V,annaavaa,ацəыӡра
1020,fallen lassen::V,nakkaavaa,ацəкаҳара
1021,machen::V,iliorpoq,ачаҧара
1022,herstellen::V,anillatsippaa,аиҵдара
1023,bauen::V,marrarterpaa,аргылара
1024,reparieren::V,iluarsaappaa,арҽеира
1025,verbessern::V,naqqippaa,аиҕьтəра
1026,graben::V,assappaa,ажра
1027,beugen::V,qappappoq,арҟəра
1028,beugen::V,qappappoq,архəара
1029,biegen::V,qappappoq,арҟəра
1030,biegen::V,qappappoq,архəара
1031,wenden::V,assappaa,
1032,wenden::V,assakarpoq,
1033,umdrehen::V,assakartippaa,аарҳәра
1034,heben::V,kivippaa,аҩахара
1035,heben::V,kivippaa,араҳара
1036,hochheben::V,kissumiarpaa,ахагалара
1037,hochheben::V,kissumiarpaa,ашьҭҳəара
1038,ergreifen::V,isaappaa,
1039,ergreifen::V,isaguppaa,
1040,halten::V,minarpaa,акра
1041,drücken::V,naqittaat,ақəрӷəӷəара
1042,kratzen::V,qitsuppaa,ацəҟьара
1043,lecken::V,aluppaa,арбзара
1044,beißen::V,kiivaa,ацҳара
1045,abreißen::V,aqqarpaa,амжəара
1046,abreißen::V,isaterpaa,амжəара
1047,abschneiden::V,kipivaa,ахҵəара
1048,abschneiden::V,kipivaa,аҿахҵəара
1049,binden::V,kakkersarpaa,аҿаҳəара
1050,stecken::V,kussunneq,алаҵара
1051,brechen::V,nallorpaa,аҧҵəара
1052,klopfen::V,pattappaa,асра
1053,hauen::V,aqivaa,ақəкшара
1054,kleben::V,qaappoq,аҷабра
1055,reiben::V,tagiarpaa,арҟəыҷра
1056,reiben::V,tangiarpaa,арҟəыҷра
1057,streichen::V,erlerpoq,ахьшьра
1058,schleifen::V,sequppaa,ахра
1059,schneiden::V,uullivoq,аҧҟара
1060,schütteln::V,aalavoq,аршəшəара
1061,schwenken::V,issarpoq,аҟьара
1062,füllen::V,immerpaa,арҭəра
1063,einwickeln::V,immoqquserpaa,алаҳəара
1064,tragen::V,maqippaa,аҩагара
1065,tragen::V,assartorpoq,аҩагара
1066,schleppen::V,assartorpoq,арҳəазара
1067,ziehen::V,kalippaa,ахара
1068,ziehen::V,kalissarpoq,ахара
1069,aufbewahren::V,toqqorpaa,аҵəахра
1070,werfen::V,kuivaa,аршəра
1071,fangen::V,anguaa,акра
1072,verstecken::V,anngigaa,аҵəахра
1073,teilen::V,agguut,ашара
1074,teilen::V,agguusersorpaa,ашара
1075,schicken::V,nassiuppaa,ашьҭра
1076,bringen::V,aggiuppaa,аагара
1077,bringen::V,nassataraa,аагара
1078,bekommen::V,tiguaa,аҧшаара
1079,bekommen::V,tiguaa,архиара
1080,bekommen::V,tiguaa,аура
1081,erhalten::V,tiguaa,аиура
1082,nehmen::V,pivoq,агара
1083,nehmen::V,tiguaa,агара
1084,bewahren::V,sukkunik simerserpaa,
1085,verderben::V,asiutippaa,алгара
1086,verderben::V,asiutippaa,абжьыхра
1087,verderben::V,asiutippaa,аҧхасҭатəра
1088,verderben::V,piuneerunnerit,алгара
1089,verderben::V,piuneerunnerit,абжьыхра
1090,verderben::V,piuneerunnerit,аҧхасҭатəра
1091,zerbrechen::V,ukuvoq,аҧҽра
1092,zerreißen::V,tisavaa,аҧжəара
1093,zerreißen::V,alittorpaa,аҧжəара
1094,zerstören::V,aserorpaa,аилаҧыххаара
1095,verbrennen::V,seerpoq,абылра
1096,geben::V,pivoq,аҭара
1097,versprechen::V,neriorsorpaa,ақəргəыӷра
1098,wünschen::V,kissaat,
1099,loben::V,nersorpaa,арҽхəара
1100,loben::V,nersornaat,арҽхəара
1101,küssen::V,kunippaa,агəӡра
1102,küssen::V,kunissorpaa,агəӡра
1103,zudecken::V,majorpaa,аҵахҩара
1104,zudecken::V,majorpaa,ақəршəра
1105,wecken::V,itersarpaa,арҿыхара
1106,zeigen::V,tikkuuppaa,арбара
1107,führen::V,tasissiuppaa,аныҟəгара
1108,führen::V,ilitsersorpaa,аныҟəгара
1109,führen::V,tasissersuuppaa,аныҟəгара
1110,lehren::V,ilinniartippaa,арҵара
1111,unterrichten::V,ajoqerpaa,арҧхьара
1112,unterrichten::V,ajoqersorpaa,арҧхьара
1113,unterrichten::V,ilinniartitsivoq,арҧхьара
1114,aufziehen::V,inororsarpaa,ааӡара
1115,leiten::V,iluatsippaa,ахагылазаара
1116,antreiben::V,ikusimmippaa,арццакра
1117,einladen::V,qaaqquaa,ааҕхьара
1118,einladen::V,qaaqquaa,анаҧхьара
1119,einladen::V,qaasarpaa,ааҕхьара
1120,einladen::V,qaasarpaa,анаҧхьара
1121,vereinigen::V,taperserpaa,аилаҵара
1122,besuchen::V,tikeraarpaa,абара
1123,treffen::V,aporappaa,аҧылара
1124,sich versammeln::V,majorpoq,аизара
1125,spielen::V,pinnguarpoq,ахəмарра
1126,singen::V,erinarsorpoq,ашəаҳəара
1127,tanzen::V,qitippoq,акəашара
1128,sich trennen::V,immikkoortippaa,аилыҵра
1129,retten::V,annaappaa,Аиқəрхара
1130,schützen::V,eriagaa,ацəыхьчара
1131,schützen::V,pineqartaalivaa,ацəыхьчара
1132,schießen::V,aallaavaa,ахысра
1133,schießen::V,piseriuppaa,ахысра
1134,ärgern::V,ninngassarpaa,аргəаара
1135,ärgern::V,ninngassaarpaa,аргəаара
1136,schlagen::V,unatarpaa,асра
1137,schlagen::V,unatarpaa,аҭасра
1138,treten::V,tukerpoq,
1139,stechen::V,iguppaa,алакшара
1140,stechen::V,qasilippoq,алакшара
1141,stoßen::V,ikuserpaa,агəҭасра
1142,stoßen::V,ikusimmippaa,агəҭасра
1143,stehlen::V,tillippaa,аӡара
1144,stören::V,akornuserpaa,аҧырхагахара
1145,verbergen::V,anngigaa,аӡара
1146,betrügen::V,peqquserluttuliorfigaa,ажьара
1147,töten::V,maappaa,ашьра
1148,töten::V,toquppaa,ашьра
1149,wohnen::V,najugaqarpoq,анхара
1150,arbeiten::V,sulivoq,аусура
1151,sammeln::V,katersorpai,аҟəшəара
1152,jagen::V,piniarpoq,ашəарыцара
1153,fischen::V,aalisarpoq,аҧсыӡ икуеит
1154,anbinden::V,qilerut,адҳəалара
1155,anbinden::V,qilersorpaa,адҳəалара
1156,anbinden::V,ungerlatserpaa,адҳəалара
1157,füttern::V,nerlerpaa,акырҿаҵара
1158,gießen::V,imerterpaa,аҵаҭəара
1159,kochen::V,igavoq,ажəра
1160,braten::V,siappaa,аӡра
1161,umrühren::V,qeerlerpaa,аилрыхра
1162,färben::V,misuppaa,ашəра
1163,reinigen::V,sanniarpaa,арыцқьара
1164,waschen::V,asappaa,аӡәӡәара
1165,abwischen::V,saligarpaa,арбара
1166,abwischen::V,saligartorpaa,арбара
1167,fegen::V,sanngiarpaa,аҧссара
1168,baden::V,uffarpoq,аҽыкəабара
1169,sich waschen::V,uffarpoq,аҽыӡəӡəара
1170,ausziehen::V,annoraajarpaa,ашəыхра
1171,anziehen::V,ativaa,ашəҵара
1172,anziehen::V,atitippaa,ашəҵара
1173,sich anziehen::V,atisalersorpoq,аҽеилаҳəара
1174,sagen::V,oqarpoq,аҳəара
1175,sprechen::V,oqaluttarpoq,ацəажəара
1176,reden::V,oqaluppoq,ацəажəара
1177,reden::V,oqaluppoq,аицәажәара
1178,fragen::V,aperaa,азҵаара
1179,bitten::V,aperaa,аҳəара
1180,bitten::V,qinnuigaa,аҳəара
1181,erzählen::V,oqaluttuaraa,аҳəара
1182,mitteilen::V,oqalualaarpoq,азыцҳара
1183,rufen::V,qaaqquaa,азҿыҭра
1184,prahlen::V,oqqartuvoq,аҽхəара
1185,prahlen::V,oqallortuvoq,аҽхəара
1186,übersetzen::V,ikaarpoq,аиҭагара
1187,übersetzen::V,nutserpaa,аиҭагара
1188,denken::V,isumaqarpoq,азхəыцра
1189,glauben::V,upperaa,ахаҵара
1190,glauben::V,isumaqarpoq,ахаҵара
1191,erkennen::V,ilisaraa,адырра
1192,verstehen::V,paasivaa,аҳара
1193,lernen::V,ilinniarpoq,аҵара
1194,wissen::V,nalunngilaa,адырра
1195,sich erinnern an::V,eqqaavaa,агəаларшəара
1196,vergessen::V,puiorpaa,ахашҭра
1197,messen::V,ussersarpaa,ашəара
1198,zählen::V,kisitsivoq,аҧхьаӡара
1199,rechnen::V,kisitsivoq,аҳасабра
1200,lesen::V,atuarpoq,аҧхьара
1201,malen::V,qalipappaa,
1202,schreiben::V,allappoq,
1203,kaufen::V,pisiaraa,Аахəара
1204,verkaufen::V,akigaa,аҭира
1205,bezahlen::V,akilerpaa,ахҭынҵара
1206,bezahlen::V,akilerpaa,ашəара
1207,beherrschen::V,inappaa,
1208,ertragen::V,ernertaaraa,ачҳара
1209,Nase::N,,аҧынҵа
1210,Schnurrbart::N,,аҧаҵа
1211,Fuß::N,,ашьапсыргəыҵа
1212,Schlaf::N,,ацəа
1213,Strömung::N,,аиасра
1214,Strömung::N,,амҩасра
1215,Wald::N,,абна
1216,Anhöhe::N,,аҳаракыра
1217,Gipfel::N,,ацəқəа
1218,Quelle::N,,аҵҵырҭа
1219,Festland::N,,абарра
1220,Kiefer[Baum]::N,,амза
1221,Pferd::N,,аҽы
1222,Elch::N,,аҽаҩа
1223,Ente::N,,акəата
1224,Barsch::N,,ацəыбла
1225,Hecht::N,,ахиаала
1226,Wurm::N,,ахəа
1227,Wurm::N,,ахəац
1228,Heu::N,,аҭəа
1229,Kummer::N,,агəырҩа
1230,Gespräch::N,,аиҿцәажәара
1231,Spiel::N,,ахəмарра
1232,Gesellschaft::N,,агəыҧ
1233,Angelegenheit::N,,аус
1234,Anzahl::N,,ахыҧхьаӡара
1235,Strich::N,,ацəаҳəа
1236,Gegenstand::N,,амаҭəар
1237,Höhe::N,,агылара
1238,Lagerfeuer::N,,еиқуу амца
1239,Gang::N,,аныҟəара
1240,Heim::N,,аҭаацəа
1241,Beutel::N,,асакь
1242,Eimer::N,,аведра
1243,Sack::N,,асакь
1244,Brei::N,,ақашь
1245,Leder::N,,ацəа
1246,Gott::N,,анцəа
1247,Reichtum::N,,абеиара
1248,Staat::N,,аҳəынҭқарра
1249,Gewalt::N,,ақəымчра
1250,Bogen[Waffe]::N,,ахыц
1251,Lüge::N,,амц
1252,Schaden::N,,аҧырхага
1253,April::N,,апрель
1254,frisch::A,,цқьа
1255,lecker::A,,ахаа
1256,sauer::A,,аҵəҵəы
1257,bunt::A,,Аилыҕраа
1258,bunt::A,,аҕраҷкəын
1259,teuer::A,,амҩан
1260,geschickt::A,,напҟазала
1261,nackt::A,,аҟьантаз
1262,ehemalig::A,,анкьатәи
1263,bekannt::A,,адыр
1264,anderer::A,,даҽа
1265,anderer::A,,даҽакы
1266,zuerst::ADV,,азнаказы
1267,zuerst::ADV,,аҧхьа
1268,niemals::ADV,,ианакəызаалак
1269,von hier::ADV,,арантә
1270,dort::ADV,,уа
1271,oben::ADV,,хыхь
1272,hinauf::ADV,,аҩада
1273,nicht::ADV,,-м
1274,ein wenig::ADV,,ҕыҭк
1275,so::ADV,,ас
1276,so::ADV,,абас
1277,nur::ADV,,заҵәык
1278,vor::PRP,,аҕхьа
1279,hinter::PRP,,нхыҵ
1280,unter::PRP,,амҵа
1281,unter::PRP,,амҵан
1282,neben::PRP,,ааигуара
1283,zwischen::PRP,,абжьара
1284,wegen::PRP,,-иззы
1285,wegen::PRP,,-ҟнытә
1286,alles::PRN,,зегьы
1287,aufgehen[Sonne]::V,,агылара
1288,aufgehen[Sonne]::V,,ахашлара
1289,aufgehen[Sonne]::V,,аҩаҵхахара
1290,strömen::V,,акаҭəара
1291,fließen::V,,ацара
1292,faulen::V,,абаара
1293,verfaulen::V,,абаара
1294,verfaulen::V,,аилашра
1295,verschwinden::V,,аҵашəкəара
1296,lärmen::V,,ашьҭыбжьгара
1297,lärmen::V,,аҕьҕьаҳәа аилалара
1298,klirren::V,,ахьархьарра
1299,klirren::V,,архьархьарра
1300,klingen::V,,агара
1301,klingen::V,,ашьҭыбжь гара
1302,müde werden::V,,ааҕсара
1303,krank werden::V,,ачмазаҩхара
1304,krank sein::V,,аҳəарҧсарра
1305,umkommen::V,,аҭахара
1306,sich rühren::V,,ақəацара
1307,sich erheben::V,,аҩагылара
1308,hinfallen::V,,акаҳара
1309,kriechen::V,,аҳəазара
1310,gehen::V,,аиҭаҵра
1311,abfahren::V,,адəықəлара
