,Concept_ID,kn,mn
563,Unglück::N,ಅಪಾಯ,гай
564,Unglück::N,ಅಪಾಯ,гамшиг
565,Schuld::N,ದೋಷ,гэм
566,Schuld::N,ದೋಷ,буруу
567,Alter::N,ಮುಪ್ಪು,нас
568,Schluss::N,ಮುಕ್ತಾಯ,эцэс
569,Schluss::N,ಮುಕ್ತಾಯ,төгсгөл
570,Zeit::N,ಕಾಲ,цаг
571,Tag::N,ದಿನ,өдөр
572,Morgen::N,ಮುಂಜಾನೆ,өглөө
573,Mittag::N,ನಡುಹಗಲು,үд
574,Abend::N,ಸಂಜೆ,үдэш
575,Nacht::N,ರಾತ್ರಿ,шөнө
576,Woche::N,ವಾರ,долоо хоног
577,Monat::N,ತಿಂಗಳು,сар
578,Jahr::N,ಸಂವತ್ಸರ,жил
579,Frühling::N,ವಸಂತ,хавар
580,Sommer::N,ಬಿಸಿಲುಕಾಲ,зун
581,Herbst::N,ಶರತ್ಕಾಲ,намар
582,Winter::N,ಚಳಿಗಾಲ,өвөл
583,Januar::N,ನಾಲ್ಚಳಿ,нэгдүгээр сар
584,Februar::N,ಅಯ್ಚಳಿ,хоёрдугаар сар
585,März::N,ಮೊಬ್ಬೇಸಿಗೆ,гуравдугаар сар
586,April::N,ಇಬ್ಬೇಸಿಗೆ,дөрөвдүгээр сар
587,Mai::N,ಮುಬ್ಬೇಸಿಗೆ,тавдугаар сар
588,Juni::N,ಮೊಮ್ಮಳೆ,зургаадугаар сар
589,Juli::N,ಇಮ್ಮಳೆ,долдугаар сар
590,August::N,ಮುಮ್ಮಳೆ,наймдугаар сар
591,September::N,ನಾಲ್ಮಳೆ,есдүгээр сар
592,Oktober::N,ಮೊಚ್ಚಳಿ,аравдугаар сар
593,November::N,ಇಚ್ಚಳಿ,арван нэгдүгээр сар
594,Dezember::N,ಮುಚ್ಚಳಿ,арван хоёрдугаар сар
595,Montag::N,ಸೋಮುವಾರ,даваа
596,Dienstag::N,ಮಂಗಳವಾರ,мягмар
597,Mittwoch::N,ಬುಧವಾರ,лхагва
598,Donnerstag::N,ಗುರುವಾರ,пүрэв
599,Freitag::N,ಶುಕ್ರವಾರ,баасан
600,Samstag::N,ಶನಿವಾರ,бямба
601,Sonntag::N,ಭಾನುವಾರ,ням
602,groß::A,ದೊಡ್ಡ,их
603,groß::A,ದೊಡ್ಡ,том
604,klein::A,ಪುಟ್ಟ,бага
605,klein::A,ಪುಟ್ಟ,жаахан
606,lang::A,ದೀರ್ಘ,урт
607,kurz::A,ಚಕ್ಕ,охор
608,kurz::A,ಚಕ್ಕ,богино
609,breit::A,ಅಗಲವಾದ,өргөн
610,schmal::A,ಇಕ್ಕಟ್ಟಾದ,уйтан
611,schmal::A,ಇಕ್ಕಟ್ಟಾದ,нарийн
612,dicht::A,ದಟ್ಟ,нягт
613,dicht::A,ದಟ್ಟ,чигжүү
614,dick[Gegenstand]::A,ದಟ್ಟ,зузаан
615,dünn::A,ತೆಳು,нимгэн
616,fein::A,ಕೋಮಲ,нарийн
617,fest::A,ಘನ,бөх
618,fest::A,ಘನ,хатуу
619,flach::A,ಚಪ್ಪಟೆ,хавтгай
620,glatt::A,ನಯ,цагаан
621,hart::A,ಗಟ್ಟಿ,хатуу
622,weich::A,ಮೃದುವಾದ,зөөлөн
623,rund::A,ವರ್ತುಳ,дугуй
624,rund::A,ವರ್ತುಳ,дугариг
625,spitz::A,ಮೊನಚಾದ,шовх
626,spitz::A,ಮೊನಚಾದ,шовгор
627,scharf::A,ತೀಕ್ಷ್ಣ,хурц
628,scharf::A,ತೀಕ್ಷ್ಣ,иртэй
629,stumpf::A,ಮೊಂಡು,мохоо
630,schwer::A,ಭಾರಿ,хүнд
631,schön::A,ಸುಂದರ,гуа
632,schön::A,ಸುಂದರ,сайхан
633,heiß::A,ಬಿಸಿ,халуун
634,warm::A,ಬಿಸಿ,дулаан
635,kalt::A,ತಣ್ಣನೆಯ,хүйтэн
636,kühl::A,ತಂಪಾದ,сэрүүн
637,frisch::A,ನಿರ್ಮಲ,эрүүл
638,frisch::A,ನಿರ್ಮಲ,жихүүн
639,feucht::A,ಒದ್ದೆಯಾದ,чийгтэй
640,nass::A,ಒದ್ದೆಯಾದ,нойтон
641,trocken::A,ಶುಷ್ಕ,хатсан
642,voll::A,ತುಂಬಿದ,дүүрэн
643,leer::A,ಖಾಲಿ,хоосон
644,offen::A,ಮುಚ್ಚಲ್ಲದ,онгорхой
645,geschlossen::A,ಮುಚ್ಚಿದ,битүү
646,geschlossen::A,ಮುಚ್ಚಿದ,хаалтай
647,sauber::A,ಶುದ್ಧ,цэвэр
648,sauber::A,ಶುದ್ಧ,хиргүй
649,schmutzig::A,ಅಶುದ್ಧ,бохир
650,schmutzig::A,ಅಶುದ್ಧ,хиртэй
651,roh::A,ಹಸಿ,түүхий
652,reif::A,ಹಣ್ಣಾದ,болсон
653,lecker::A,ಗುಚಿಕರ,амттай
654,süß::A,ಸಿಹಿ,амттай
655,süß::A,ಸಿಹಿ,чихэрлэг
656,bitter::A,ಕಹಿ,гашуун
657,sauer::A,ಹುಳಿಯಾದ,эсгэлэн
658,hell::A,ಹೊಳೆಯುವ,гэгээн
659,hell::A,ಹೊಳೆಯುವ,гэрэлтэй
660,dunkel::A,ಮಬ್ಬಾದ,бараан
661,dunkel::A,ಮಬ್ಬಾದ,харанхуй
662,schwarz::A,ಕಪ್ಪು,хар
663,weiß::A,ಬಿಳಿಯ,цагаан
664,rot::A,ಕೆಂಪು,улаан
665,gelb::A,ಹಳದಯ,шар
666,blau::A,ನೀಲ,хөх
667,blau::A,ನೀಲ,цэнхэр
668,grün::A,ಕಾಯಾದ,ногоон
669,grau::A,ಬೂದುಬಣ್ಣದ,орог
670,grau::A,ಬೂದುಬಣ್ಣದ,саарал
671,bunt::A,ವರ್ಣರಂಜಿತ,эрээн
672,billig::A,ಅಗ್ಗ,хямд
673,teuer::A,ದುಬಾರಿಯಾದ,үнэтэй
674,wertvoll::A,ಅಮೂಲ್ಯ,үнэт
675,blind::A,ಅಂಧ,сохор
676,taub::A,ಕಿವುಡಾದ,чих хатуу
677,kräftig::A,ಪ್ರಬಲ,чийрэг
678,stark::A,ಶಕ್ತಿವಂತ,хүчтэй
679,stark::A,ಶಕ್ತಿವಂತ,чадалтай
680,schwach::A,ದುರ್ಬಲ,сул
681,fett::A,ಕೊಬ್ಬಿದ,тарган
682,fett::A,ಕೊಬ್ಬಿದ,голигор
683,schlank::A,ತೆಳ್ಳಗಿನ,голшиг
684,hübsch::A,ಅಂದವಾದ,сайхан
685,hübsch::A,ಅಂದವಾದ,хөөрхөн
686,böse::A,ಕೆಟ್ಟ,муу
687,böse::A,ಕೆಟ್ಟ,хортой
688,dumm::A,ಮಂದ,тэнэг
689,faul::A,ಆಲಸ,залхуу
690,fleißig::A,ಕಡಗುವ,чармайлтгай
691,geizig::A,ಜುಗ್ಗ,харамч
692,klug::A,ಚತುರ,цэцэн
693,geschickt::A,ದಕ್ಷ,дүйтэй
694,lieb::A,ಪ್ರಿಯ,хайрт
695,lustig::A,ಖುಷಿಯಾದ,цэнгэлтэй
696,sanft::A,ಸೌಮ್ಯ,наалинхай
697,hungrig::A,ಹಸಿದ,өлөн
698,hungrig::A,ಹಸಿದ,өлссөн
699,krank::A,ಅಸ್ವಸ್ಥ,өвчтэй
700,nackt::A,ನಗ್ನ,нүцгэн
701,traurig::A,ದುಃಖಿತ,гунигт
702,lebendig::A,ಜೀವಂತ,амьд
703,lebendig::A,ಜೀವಂತ,амьтай
704,gut::A,ಒಳ್ಳೆಯ,сайн
705,schlecht::A,ದುಷ್ಟ,муу
706,schlecht::A,ದುಷ್ಟ,өөдгүй
707,richtig::A,ಸರಿ,зөв
708,richtig::A,ಸರಿ,зүйтэй
709,schlimm::A,ಅಸಹ್ಯ,муухай
710,wahr::A,ನಿಜ,үнэн
711,wahr::A,ನಿಜ,жинхэнэ
712,alt::A,ಮುದಿ,хуучин
713,neu::A,ಹೊಸ,шинэ
714,ehemalig::A,ಮಾಜೀ,агсан
715,ehemalig::A,ಮಾಜೀ,байсан
716,alt[Lebewesen]::A,ವೃದ್ಧ,өвгөн
717,alt[Lebewesen]::A,ವೃದ್ಧ,хижээл
718,jung::A,ಎಳ,залуу
719,arm::A,ಬಡ,ядуу
720,reich::A,ಶ್ರೀಮಂತ,баян
721,reich::A,ಶ್ರೀಮಂತ,баялаг
722,bekannt::A,ಅಪ್ತ,танил
723,berühmt::A,ಪ್ರಸಿದ್ಧ,цуутай
724,berühmt::A,ಪ್ರಸಿದ್ಧ,алдартай
725,fremd::A,ಪರಕೀಯ,харь
726,fremd::A,ಪರಕೀಯ,гадаад
727,verschieden::A,ಬೇರೆ,ондоо
728,verschieden::A,ಬೇರೆ,янз янзын
729,nah::A,ಹತ್ತಿರವಾದ,ойрын
730,nah::A,ಹತ್ತಿರವಾದ,дөтийн
731,fern::A,ದೂರದ,холын
732,linker::A,ಎಡ,буруу
733,rechter::A,ಬಲ,баруун
734,anderer::A,ಇತರ,өөр
735,anderer::A,ಇತರ,нөгөө
736,erster::A,ಪ್ರಥಮ,нэгдэх
737,erster::A,ಪ್ರಥಮ,нэгдүгээр
738,zweiter::A,ದ್ವಿತೀಯ,хоёрдугаар
739,dritter::A,ಮೂರನೆಯಜಗತ್ತು,гуравдугаар
740,letzter::A,ಅಂತ್ಯ,сүүлийн
741,allein::ADV,ಒಬ್ಬನೇ,ганцаараа
742,auf einmal::ADV,ಒಡನೆ,нэгмөсөн
743,zusammen::ADV,ಒಟ್ಟಿಗೆ,цуг
744,zusammen::ADV,ಒಟ್ಟಿಗೆ,хамт
745,lange::ADV,ದೀರ್ಘ,удаан
746,plötzlich::ADV,ಅನಾಮತ್ತು,гэнэт
747,sofort::ADV,ಜಾಗ್ರತೆ,дороо
748,später::ADV,ತರುವಾಯ,дараа
749,jetzt::ADV,ಈಗ,өнөө
750,heute::ADV,ಇಂದು,өнөө
751,heute::ADV,ಇಂದು,өнөөдөр
752,morgen::ADV,ನಾಳೆ,маргааш
753,morgen::ADV,ನಾಳೆ,маргаадар
754,bald::ADV,ಬೇಗ,түргэн
755,bald::ADV,ಬೇಗ,удахгүй
756,dann::ADV,ಆಗ,хожим
757,dann::ADV,ಆಗ,тэгээд
758,gestern::ADV,ನಿನ್ನೆ,өчигдөр
759,einst::ADV,ಪೂರ್ವದಲ್ಲಿ,нэг
760,damals::ADV,ಆಗ,тэгэхэд
761,danach::ADV,ಆಮೇಲೆ,тэгээд
762,danach::ADV,ಆಮೇಲೆ,дараа нь
763,vorher::ADV,ಮುಂಚೆ,урьд
764,zuerst::ADV,ಮೊದಲಿಗೆ,анх
765,zuerst::ADV,ಮೊದಲಿಗೆ,эхлээд
766,einmal::ADV,ಒಮ್ಮೆ,нэг удаа
767,manchmal::ADV,ಆಗಾಗ,хааяа
768,manchmal::ADV,ಆಗಾಗ,заримдаа
769,oft::ADV,ಅನೇಕಸಲ,олонтоо
770,immer::ADV,ಯಾವಾಗಲೂ,байнга
771,niemals::ADV,ಯಾವಾಗಲೂ ಇಲ್ಲ,хэзээ ч
772,niemals::ADV,ಯಾವಾಗಲೂ ಇಲ್ಲ,хэдийд ч
773,hier::ADV,ಇಲ್ಲಿ,энд
774,hierhin::ADV,ಇತ್ತ,нааш
775,von hier::ADV,ಇಲ್ಲಿಂದ,эндээс
776,dort::ADV,ಅಲ್ಲಿ,тэнд
777,dorthin::ADV,ಅಲ್ಲಿಗೆ,тийш
778,geradeaus::ADV,ಸೀದಾ,шулуун
779,vorwärts::ADV,ಮುನ್ನೆಡೆವ,урагшаа
780,rückwärts::ADV,ಹಿಂದುಗಡೆಗೆ,буцаан
781,rückwärts::ADV,ಹಿಂದುಗಡೆಗೆ,сөөргөө
782,zurück::ADV,ಹಿಂದಕ್ಕೆ,буцаж
783,zurück::ADV,ಹಿಂದಕ್ಕೆ,гэдрэг
784,unten::ADV,ಕೆಳಗೆ,дор
785,hinab::ADV,ಕೆಳಕ್ಕೆ,уруу
786,oben::ADV,ಮೇಲೆ,дээр
787,hinauf::ADV,ಮೇಲಕ್ಕೆ,өөд
788,hinauf::ADV,ಮೇಲಕ್ಕೆ,дээш
789,überall::ADV,ಎಲ್ಲಸ್ಥಳಗಳು,хааяагүй
790,überall::ADV,ಎಲ್ಲಸ್ಥಳಗಳು,энд тэндгүй
791,nicht::ADV,ಇಲ್ಲ,эс
792,nicht::ADV,ಇಲ್ಲ,-гүй
793,nicht::ADV,ಅಲ್ಲ,эс
794,nicht::ADV,ಅಲ್ಲ,-гүй
795,ein wenig::ADV,ತುಸು,жаахан
796,kaum::ADV,ಕಠಿನವಾಗಿ,арай
797,kaum::ADV,ಕಠಿನವಾಗಿ,арай гэж
798,sehr::ADV,ಬಹು,тун
799,so::ADV,ಅಷ್ಟು,тэгж
800,so::ADV,ಅಷ್ಟು,ингээд
801,noch::ADV,ಇನ್ನು,дахин
802,noch::ADV,ಇನ್ನು,дахиад
803,nur::ADV,ಕೇವಲ,зөвхөн
804,nur::ADV,ಕೇವಲ,гагцхүү
805,schon::ADV,ಆಗಲೇ,нэгэнт
806,wieder::ADV,ಪುನಃ,дахин
807,wieder::ADV,ಪುನಃ,дахиад
808,vergebens::ADV,ನಿಷ್ಫಲವಾಗಿ,хий
809,vor::PRP,ಮುಂದೆ,өмнө
810,hinter::PRP,ಹಿಂದ,ард
811,unter::PRP,ಕೆಳ,доор
812,durch::PRP,ನೇರವಾಗಿ,дундуур
813,neben::PRP,ಅಧರ ಬಲಿಕ,хажууд
814,zwischen::PRP,ನಡುವೆ,завсар
815,zwischen::PRP,ನಡುವೆ,хооронд
816,wegen::PRP,ಅಧಕ್ಕಗಿ,төлөө
817,wegen::PRP,ಅಧಕ್ಕಗಿ,дээрээс
818,dies::PRN,ಈ,энэ
819,das::PRN,ಅದು,тэр
820,alles::PRN,ಎಲ್ಲ,цөм
821,alles::PRN,ಎಲ್ಲ,бүгд
822,ich::PRN,ನಾನು,би
823,du::PRN,ನೀನು,чи
824,er::PRN,ಅವನು,тэр
825,er::PRN,ಅವನು,тэр хүн
826,er::PRN,ಇವನು,тэр
827,er::PRN,ಇವನು,тэр хүн
828,wir::PRN,ನಾವು,бид
829,ihr::PRN,ನೀವು,та нар
830,sie::PRN,ಅವರು,тэд
831,was::FPRN,ಏನು,юу
832,wer::FPRN,ಯಾರಿಗೆ,хэн
833,wo::FADV,ಎಲ್ಲಿ,хаа
834,wo::FADV,ಎಲ್ಲಿ,хаана
835,wohin::FADV,ಎಲ್ಲಿಗೆ,хааш
836,wohin::FADV,ಎಲ್ಲಿಗೆ,хаана
837,wie::FADV,ಹೇಗೆ,яаж
838,wie::FADV,ಹೇಗೆ,хэрхэн
839,warum::FADV,ಏಕೆ,юунд
840,warum::FADV,ಏಕೆ,яагаад
841,wieviel::FNUM,ಎಷ್ಟು,хэдий
842,wieviel::FNUM,ಎಷ್ಟು,хэд
843,eins::NUM,ಒಂದು,нэг
844,zwei::NUM,ಎರಡು,хоёр
845,drei::NUM,ಮೂರು,гурав
846,vier::NUM,ನಾಲ್ಕು,дөрөв
847,fünf::NUM,ಅಯ್ದು,тав
848,sechs::NUM,ಆರು,зургаа
849,sieben::NUM,ಏಳು,долоо
850,acht::NUM,ಎಂಟು,найм
851,neun::NUM,ಒಂಭಬತ್ತು,ес
852,zehn::NUM,ಹತ್ತು,арав
853,elf::NUM,ಹನ್ನೊಂದು,арван нэг
854,zwölf::NUM,ಹನ್ನೆರಡು,арван хоёр
855,zwanzig::NUM,ಇಪ್ಪತ್ತು,хорь
856,dreißig::NUM,ಮೂವತ್ತು,гуч
857,vierzig::NUM,ನಲವತ್ತು,дөч
858,fünfzig::NUM,ಐವತ್ತು,тавь
859,sechzig::NUM,ಅರುವತ್ತು,жар
860,siebzig::NUM,ಎಪ್ಪತ್ತು,дал
861,achtzig::NUM,ಎಂಬತ್ತು,ная
862,neunzig::NUM,ತೊಂಬತ್ತು,ер
863,hundert::NUM,ನೂರು,зуу
864,tausend::NUM,ಸಾವಿರ,мянга
865,und::CNJ,ಮತ್ತು,ч
866,und::CNJ,ಮತ್ತು,болон
867,oder::CNJ,ಅಥವಾ,буюу
868,stehen::V,ನಿಲ್ಲು,зогсох
869,sitzen::V,ಕುಳ್ಳಿರು,суух
870,liegen::V,ಮಲಗಿಕೊ,хэвтэх
871,hängen::V,ಇಳಿಯಬಿಡು,өлгөөтэй байх
872,hängen::V,ಇಳಿಯಬಿಡು,дүүжлээтэй байх
873,werden::V,ಆಗು,болох
874,passieren::V,ಆಗು,тохиох
875,beginnen::V,ಆರಂಭಿಸು,эхлэх
876,enden::V,ಕೊನೆಗಾಣು,дүүрэх
877,wechseln::V,ಮಾರ್ಪಡಿಸು,хувирах
878,aufgehen[Sonne]::V,ಮೂಡು,мандах
879,untergehen[Sonne]::V,ಮುಳುಗು,жаргах
880,scheinen[Sonne]::V,ಹೊಳೆ,гэрэлтэх
881,donnern::V,ಗುಡುಗಾಗು,дуугарах
882,wehen::V,ತೀಡು,салхилах
883,wehen::V,ತೀಡು,хөөрөгдөх
884,strömen::V,ಹರಿ,гүйх
885,strömen::V,ಹರಿ,урсах
886,fließen::V,ಹರಿ,урсах
887,sich drehen::V,ಸುತ್ತು,эргэлдэх
888,schwanken::V,ಓಲಾಡು,хэлбэлзэх
889,schwingen::V,ತೂಗು,ганхах
890,schwingen::V,ತೂಗು,хэлбэлзэх
891,fallen::V,ಉದುರು,унах
892,brennen::V,ಉರಿ,шатах
893,rauchen::V,ಹೊಗೆಬಿಡು,баагих
894,regnen::V,ಸುರಿ,бороо орно
895,gefrieren::V,ಹೆಪ್ಪುಗಟ್ಟು,хөлдөх
896,tauen::V,ಬೆಚ್ಚಗಾಗು,хайлах
897,schmelzen::V,ಕರಗು,уярах
898,trocknen::V,ಒಣಗು,хатах
899,sieden::V,ಕುದಿ,буцлах
900,sieden::V,ಕುದಿ,даргилах
901,faulen::V,ಕೊಳೆ,үжрэх
902,faulen::V,ಕೊಳೆ,өмхийрөх
903,verfaulen::V,ನಶಿಸು,бээх
904,verfaulen::V,ನಶಿಸು,өгрөх
905,reißen::V,ಒಡೆ,цуурах
906,versinken::V,ಮುಳುಗು,живэх
907,vergehen::V,ಸಾಗು,нөгчих
908,vergehen::V,ಸಾಗು,өнгөрөх
909,erscheinen::V,ತೋರು,гарах
910,erscheinen::V,ತೋರು,бултайх
911,verschwinden::V,ಮಾಯವಾಗು,далд орох
912,verschwinden::V,ಮಾಯವಾಗು,алга болох
913,sinken::V,ಕುಸಿ,татрах
914,sinken::V,ಕುಸಿ,доошлох
915,abnehmen::V,ತಗ್ಗು,багасах
916,abnehmen::V,ತಗ್ಗು,хорогдох
917,zunehmen::V,ಬೆಳೆ,ихсэх
918,steigen::V,ಉಬ್ಬು,нэмэгдэх
919,wachsen::V,ಬೆಳೆ,өсөх
920,wachsen::V,ಬೆಳೆ,ургах
921,glänzen::V,ಮಿರುಗು,гилгэнэх
922,glänzen::V,ಮಿರುಗು,гилбэгнэх
923,funkeln::V,ಮಿನುಗು,гялжах
924,funkeln::V,ಮಿನುಗು,гялалзах
925,lärmen::V,ಶಬ್ದ ಮಾಡಲು,шуугих
926,läuten::V,ಬಾರಿಸು,цохих
927,klingeln::V,ಅನುರಣಿಸು,хонхдох
928,klingeln::V,ಅನುರಣಿಸು,дуугарах
929,klirren::V,ಕಿಣಿಕಿಣಿಸು,хангир жингэр хийх
930,brausen::V,ಅಬ್ಬರಿಸು,бургилах
931,rauschen::V,ಮರ್ಮರಗುಟ್ಟಿಸು,сэржигнэх
932,klingen::V,ಉಸಿರು,хангинах
933,bellen::V,ಬಗುಳು,хуцах
934,heulen::V,ಅರಚು,улих
935,blasen::V,ಗಾಳಿ ಊದು,үлзэх
936,pfeifen::V,ಸಿಳ್ಳೆಯೂದು,исгэрэх
937,schreien::V,ಕರೆ,хашгирах
938,stöhnen::V,ನರಳು,ёолох
939,stöhnen::V,ನರಳು,гэнгэнэх
940,zittern::V,ನಡುಗು,дагжих
941,leben::V,ಇರು,амьдрах
942,geboren werden::V,ಉಂಟಾಗು,төрөх
943,atmen::V,ಉಸಿರು,амьсгалах
944,trinken::V,ಕುಡಿ,уух
945,essen::V,ತಿನ್ನು,идэх
946,schlucken::V,ನುಂಗು,залгих
947,müde werden::V,ಬಳಲು,ядрах
948,einschlafen::V,ನಿದ್ಧೆಹೋಗು,унтчих
949,schlafen::V,ನಿದ್ರಿಸು,унтах
950,aufwachen::V,ಏಳು,сэрэх
951,aufstehen::V,ಏಳು,босох
952,sich erholen::V,ಸುಧಾರಿಸು,амрах
953,krank werden::V,ಬೇನೆಬೀಳು,өвдөж эхлэх
954,krank sein::V,ಕೆಟ್ಟ ಎಂದು,өвдөх
955,schmerzen::V,ಕಚ್ಚು,өвдөх
956,schmerzen::V,ಕಚ್ಚು,шархирах
957,husten::V,ಕೆಮ್ಮು,ханиах
958,genesen::V,ಮತ್ತೆಹೊದಿಸು,засрах
959,sterben::V,ಮೃತಪಡು,үхэх
960,sterben::V,ಮೃತಪಡು,нас барах
961,umkommen::V,ಹಾಳಾಗು,үхэх
962,sich bewegen::V,ಚಲಿಸು,хөдлөх
963,sich rühren::V,ಕದಲು,хөдлөх
964,sich erheben::V,ಏಳು,босох
965,sich setzen::V,ಕೂರು,суух
966,hinfallen::V,ಬೀಳು,ойчих
967,laufen::V,ನಡೆ,явган явах
968,schreiten::V,ಮೆಲ್ಲಗೆ ನಡೆ,алхах
969,spazierengehen::V,ವಿಹರಿಸು,зугаалах
970,eilen::V,ಮುನ್ನುಗ್ಗು,хурдлах
971,sich beeilen::V,ಆತುರಪಡು,яарах
972,sich beeilen::V,ಆತುರಪಡು,шамдах
973,sausen::V,ಒಗೆ,давхих
974,rennen::V,ಓಡು,гүйх
975,springen::V,ಜಿಗಿ,харайх
976,springen::V,ಜಿಗಿ,дэвхрэх
977,klettern::V,ಏರು,авирах
978,schaukeln::V,ತೂಗು,ганхалзах
979,kriechen::V,ತೆವಳು,мөлхөх
980,schwimmen::V,ಈಜು,сэлэх
981,tauchen::V,ಕೆಳಗಿಳಿ,шунгах
982,rudern::V,ಸಾಗಿಸು,сэлүүрдэх
983,fahren::V,ನಡೆಸು,явах
984,fliegen::V,ಹಾರು,нисэх
985,gehen::V,ಹೋಗು,явах
986,weggehen::V,ಹೊರಡು,явах
987,abfahren::V,ತೆರಳು,одох
988,abfahren::V,ತೆರಳು,хөдлөх
989,anhalten::V,ನಿಲ್ಲು,зогсох
990,hineingehen::V,ಒಳಹೊಗು,орох
991,eintreten::V,ಒಳಹೊಗು,орох
992,kommen::V,ಬರು,ирэх
993,ankommen::V,ಬರು,хүрэх
994,zurückkommen::V,ಹಿಂದಿರುಗು,харих
995,zurückkommen::V,ಹಿಂದಿರುಗು,буцаж ирэх
996,bleiben::V,ಇರು,үлдэх
997,warten::V,ಇರು,хүлээх
998,erwarten::V,ನಿರೀಕ್ಷಿಸು,хүлээх
999,suchen::V,ಹುಡುಕು,эрэх
1000,suchen::V,ಹುಡುಕು,бэдрэх
1001,finden::V,ಕಂಡುಕೊ,олох
1002,versuchen::V,ಪ್ರಯತ್ನಿಸು,оролдох
1003,vorbereiten::V,ಸಿದ್ಧವಾಗು,бэлтгэх
1004,lieben::V,ಪ್ರೀತಿಸು,янаглах
1005,mögen::V,ಇಷ್ಟಪಡು,таалах
1006,lachen::V,ನಗು,инээх
1007,rühren::V,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ,сэтгэл уяруулах
1008,weinen::V,ಅಳು,уйлах
1009,schimpfen::V,ಗೊಣಗು,хараах
1010,sich ärgern::V,ಗಣಗಾಡು,уурлах
1011,sich fürchten::V,ನಡುಗು,айх
1012,fürchten::V,ಹೆದರು,айх
1013,fliehen::V,ಓಡಿಹೋಗು,зугтах
1014,fliehen::V,ಓಡಿಹೋಗು,гүйж очих
1015,flüchten::V,ಪಾರಾಗು,оргох
1016,sehen::V,ಕಾಣು,үзэх
1017,anschauen::V,ನೋಡು,харах
1018,ansehen::V,ನಿರೀಕ್ಷಿಸು,харах
1019,hören::V,ಕೇಳು,дуулах
1020,zuhören::V,ಆಲಿಸು,чагнах
1021,probieren::V,ರುಚಿ ನೋಡು,амсаж үзэх
1022,riechen::V,ಮೂಸು,үнэрлэх
1023,fühlen::V,ಸ್ಪರ್ಯಿಸಿತಿಳಿ,мэдрэх
1024,scheinen::V,ತೋರು,шиг үзэгдэх
1025,zu sehen sein::V,ಕಾಣಿಸು,үзэгдэх
1026,zu sehen sein::V,ಕಾಣಿಸು,харагдах
1027,vernehmen::V,ಕೇಳು,дуулах
1028,frieren::V,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ,даарах
1029,tun::V,ಮಾಡು,хийх
1030,tun::V,ಮಾಡು,үйлдэх
1031,können::V,ಮಾಡಬಲ್ಲ,болох
1032,wollen::V,ಬಯಸು,хүсэх
1033,anfangen::V,ಪ್ರಾರಂಭಿಸು,эхлэх
1034,beenden::V,ನಿಲ್ಲಿಸು,дуусгах
1035,aufhören::V,ಮುಗಿಸು,болих
1036,aufhören::V,ಮುಗಿಸು,зогсох
1037,gelingen::V,ಯಶಸ್ವಿಯಾಗು,бүтэх
1038,geraten::V,ಉತ್ಪತ್ತಿಮಾಡು,илрэх
1039,öffnen::V,ತೆರೆ,нээх
1040,öffnen::V,ತೆರೆ,тайлах
1041,schließen::V,ಮುಚ್ಚು,хаах
1042,stellen::V,ಇಕ್ಕು,тавих
1043,stellen::V,ಇಕ್ಕು,босгох
1044,setzen::V,ಇಡು,суулгах
1045,legen::V,ಇಡು,хийх
1046,legen::V,ಇಡು,тавих
1047,berühren::V,ತಾಕು,шүргэх
1048,verbinden::V,ಕೂಡಿಸು,залгах
1049,bedecken::V,ಮುಚ್ಚು,бүрэх
1050,aufhängen::V,ತೂಗುಹಾಕು,өлгөх
1051,aufhängen::V,ತೂಗುಹಾಕು,дүүжлэх
1052,anzünden::V,ಹತ್ತಿಸು,асаах
1053,anzünden::V,ಹತ್ತಿಸು,ноцоох
1054,aufheben::V,ಆಯಿ,өргөх
1055,zurücklassen::V,ಬಿಡು,орхих
1056,zurücklassen::V,ಬಿಡು,үлдээх
1057,verlieren::V,ಕಳೆ,гээх
1058,fallen lassen::V,ಬೀಳಿಸು,унагах
1059,machen::V,ಮಾಡು,хийх
1060,machen::V,ಮಾಡು,гаргах
1061,herstellen::V,ತಯಾರಿಸು,бүтээх
1062,bauen::V,ಕಟ್ಟು,барих
1063,reparieren::V,ಸರಿಪಡಿಸು,засах
1064,reparieren::V,ಸರಿಪಡಿಸು,сэлбэх
1065,verbessern::V,ತಿದ್ದು,засах
1066,verbessern::V,ತಿದ್ದು,сайжруулах
1067,ändern::V,ಬದಲಾಯಿಸು,өөрчлөх
1068,graben::V,ಅಗೆ,малтах
1069,beugen::V,ಬಗ್ಗಿಸು,бөгтийлгөх
1070,biegen::V,ಬಗ್ಗಿಸು,матах
1071,biegen::V,ಬಗ್ಗಿಸು,муруйлгах
1072,drehen::V,ತಿರುಗು,эргүүлэх
1073,wenden::V,ತಿರುಗು,эргүүлэх
1074,umdrehen::V,ತಿರುಗಿಸು,хөрвүүлэх
1075,heben::V,ಎತ್ತು,өргөх
1076,hochheben::V,ಎತ್ತು,өргөх
1077,ergreifen::V,ಆಕ್ರಮಿಸು,атгах
1078,halten::V,ಹಿಡಿ,барих
1079,drücken::V,ಒತ್ತು,дарах
1080,schieben::V,ನೂಕು,түлхэх
1081,kratzen::V,ತರಚಿಕೊಳ್ಳು,хусах
1082,kratzen::V,ತರಚಿಕೊಳ್ಳು,маажих
1083,lecken::V,ನೆಕ್ಕು,долоох
