,Concept_ID,lbe,ka
674,teuer::A,ххирасса,ძვირი
675,wertvoll::A,багьасса,ღირსიანი
676,blind::A,мурчӏисса,ბრმა
677,taub::A,къюкӏсса,ყრუ
678,kräftig::A,гужсса,ძალავანი
679,stark::A,кьянкьасса,ძლიერი
680,stark::A,кьянкьасса,ღონიერი
681,schwach::A,заэвсса,სუსტი
682,fett::A,бучсса,სქელი
683,schlank::A,бювхъусса,გამხდარი
684,hübsch::A,янусса,ეშხიანი
685,hübsch::A,янусса,მშვენიერი
686,böse::A,оьсса,ავი
687,böse::A,оьсса,ბოროტი
688,dumm::A,ахӏмакьсса,ბოთე
689,dumm::A,ахӏмакьсса,სულელი
690,faul::A,танмалсса,ზანტი
691,faul::A,танмалсса,ზარმაცი
692,faul::A,курчӏилсса,ზანტი
693,faul::A,курчӏилсса,ზარმაცი
694,fleißig::A,хӏарачат бусса,ბეჯითი
695,fleißig::A,хӏарачат бусса,მუყაითი
696,geizig::A,янттарцӏансса,ძუნწი
697,klug::A,аькьлу бусса,ჭკვიანი
698,geschickt::A,паргалсса,მარჯვე
699,geschickt::A,паргалсса,გაწაფული
700,lieb::A,аьзизсса,სატრფიალო
701,lustig::A,тяхъасса,მხიარული
702,sanft::A,иминсса,ალერსიანი
703,sanft::A,иминсса,გრძნობიერი
704,hungrig::A,ккашилсса,მშიერი
705,krank::A,къашавайсса,სნეული
706,krank::A,къашавайсса,ავადმყოფი
707,nackt::A,кӏачӏасса,ტიტველი
708,traurig::A,пашмансса,მწუხარე
709,traurig::A,пашмансса,სევდიანი
710,lebendig::A,уттавасса,ცოცხალი
711,gut::A,ххуйсса,კარგი
712,schlecht::A,оьккисса,უხეირო
713,richtig::A,саргъунсса,ნამდვილი
714,schlimm::A,оьккисса,ცუდი
715,wahr::A,хӏакьсса,სწორი
716,wahr::A,хӏакьсса,ჭეშმარიტი
717,alt::A,кугьнасса,ძველი
718,neu::A,цӏусса,ახალი
719,ehemalig::A,хъхъичӏвасса,ყოფილი
720,alt[Lebewesen]::A,агьилсса,ბებერი
721,jung::A,чӏавасса,ნორჩი
722,jung::A,чӏавасса,ახალგაზრდა
723,jung::A,жагьилсса,ნორჩი
724,jung::A,жагьилсса,ახალგაზრდა
725,arm::A,мискинсса,ღარიბი
726,reich::A,авадансса,მდიდარი
727,bekannt::A,дусъсса,ცნობილი
728,berühmt::A,машгьурсса,გამოჩენილი
729,fremd::A,чил,უცხო
730,fremd::A,чил,გარეშე
731,verschieden::A,личӏи-личӏисса,სხვაგვარი
732,nah::A,гъансса,ახლო
733,fern::A,архсса,შორი
734,fern::A,архсса,შორეული
735,linker::A,кияхсса,მარცხენა
736,linker::A,кюччахсса,მარცხენა
737,rechter::A,урчӏахсса,მარჯვენა
738,anderer::A,цамур,სხვა
739,erster::A,цалчинмур,პირველი
740,erster::A,цалчиннсса,პირველი
741,zweiter::A,кӏилчиимур,მეორე
742,dritter::A,шамулчинмур,მესამე
743,letzter::A,махъва-махъмур,ბოლო
744,letzter::A,махъва-махъмур,უკანასკნელი
745,allein::ADV,ялгъузну,მარტო
746,zusammen::ADV,цачӏу,ერთად
747,zusammen::ADV,архӏал,ერთად
748,lange::ADV,батӏи къабуклай,დიდხანს
749,lange::ADV,хъунмасса хӏаллай,დიდხანს
750,plötzlich::ADV,цакуну,მოულოდნელად
751,sofort::ADV,мугьлат бакъа,ახლავე
752,später::ADV,махъ,მოგვიანებით
753,jetzt::ADV,утти,ახლა
754,jetzt::ADV,цӏана,ახლა
755,heute::ADV,хӏакьину,დღეს
756,morgen::ADV,гьуит,ხვალ
757,morgen::ADV,гьунттий,ხვალ
758,dann::ADV,яла,მერე
759,gestern::ADV,лахьхьу,გუშინ
760,damals::ADV,та чӏумал,მაშინ
761,danach::ADV,яла,მერმე
762,danach::ADV,яла,შემდეგ
763,vorher::ADV,хьхьнчӏ,ადრე
764,vorher::ADV,хьхьнчӏ,წინათ
765,vorher::ADV,хьхьичӏва,ადრე
766,vorher::ADV,хьхьичӏва,წინათ
767,zuerst::ADV,бакӏрай,ჯერ
768,zuerst::ADV,цӏу бутӏуй,ჯერ
769,einmal::ADV,цал,ერთხელ
770,manchmal::ADV,ваксса-таксса,ხან
771,manchmal::ADV,ваксса-таксса,ზოგჯერ
772,oft::ADV,чӏявуну,ხშირად
773,immer::ADV,мудан,მუდამ
774,immer::ADV,мудан,ყოველთვის
775,immer::ADV,даиман,მუდამ
776,immer::ADV,даиман,ყოველთვის
777,niemals::ADV,тачӏав,არასდროს
778,hier::ADV,шикку,აქ
779,hierhin::ADV,шиккун,აქეთ
780,von hier::ADV,шичча,აქედან
781,dort::ADV,гикку,იქ
782,dorthin::ADV,тиккун,იქით
783,geradeaus::ADV,тӏайланм,პირდაპირ
784,vorwärts::ADV,хьхьичӏунмай,წინ
785,rückwärts::ADV,махъа-хьхьичӏунмай,უკან
786,zurück::ADV,махъунмай,უკანვე
787,unten::ADV,лув,დაბლა
788,unten::ADV,лув,ქვევით
789,hinab::ADV,бакӏ-ялавай,ძირს
790,hinab::ADV,бакӏъялавай,ძირს
791,oben::ADV,ялув,ზემოთ
792,hinauf::ADV,лавай,ზევით
793,überall::ADV,гьариий,ყველგან
794,überall::ADV,хьу-хьуний,ყველგან
795,überall::ADV,гьарца кӏанай,ყველგან
796,nicht::ADV,къа-,არ
797,ein wenig::ADV,чанни,ცოტა
798,ein wenig::ADV,ца чансса,ცოტა
799,kaum::ADV,дахьа,ძლივს
800,sehr::ADV,оьну,მეტად
801,sehr::ADV,оьну,ძალიან
802,sehr::ADV,гужну,მეტად
803,sehr::ADV,гужну,ძალიან
804,sehr::ADV,хъинну,მეტად
805,sehr::ADV,хъинну,ძალიან
806,so::ADV,укукн,ისე
807,noch::ADV,гьала,ჯერ
808,noch::ADV,уттигу,ჯერ
809,noch::ADV,цакьинва,ჯერ
810,noch::ADV,ттигу-шилагу,ჯერ
811,nur::ADV,анжагь,მხოლოდ
812,wieder::ADV,цӏуницӏа,ისევ
813,wieder::ADV,цӏуницӏа,კიდევ
814,vergebens::ADV,аьдада,ამაოდ
815,vergebens::ADV,аьдада,ტყუილად
816,vergebens::ADV,нахӏакь,ამაოდ
817,vergebens::ADV,нахӏакь,ტყუილად
818,vor::PRP,хьхьичӏ,წინ
819,hinter::PRP,махъ,უკან
820,hinter::PRP,махъ,მიღმა
821,unter::PRP,лув,ქვეშ
822,unter::PRP,лув,ქვევით
823,durch::PRP,-х,გავლით
824,neben::PRP,чӏарав,გვერდით
825,zwischen::PRP,дянив,შუა
826,zwischen::PRP,дянив,შორის
827,wegen::PRP,цӏаний,გამო
828,wegen::PRP,цӏаний,შედეგად
829,dies::PRN,ва,ეს
830,das::PRN,та,ეგ
831,das::PRN,кӏа,ეგ
832,das::PRN,га,ეგ
833,alles::PRN,щала,ყველაფერი
834,ich::PRN,на,მე
835,du::PRN,ина,შენ
836,er::PRN,му,ის
837,er::PRN,му,იგი
838,wir::PRN,жу,ჩვენ
839,ihr::PRN,зу,თქვენ
840,was::FPRN,ци,რა
841,wer::FPRN,цу,ვინ
842,wo::FADV,чув,სად
843,wohin::FADV,чун,საით
844,wie::FADV,цукун,როგორ
845,warum::FADV,цан,რაზე
846,warum::FADV,цан,რატომ
847,wieviel::FNUM,циксса,რამდენი
848,eins::NUM,ца,ერთი
849,zwei::NUM,кӏива,ორი
850,drei::NUM,шамма,სამი
851,vier::NUM,мукьа,ოთხი
852,vier::NUM,мукьва,ოთხი
853,fünf::NUM,ххюва,ხუთი
854,sechs::NUM,ряхва,ექვსი
855,sieben::NUM,арула,შვიდი
856,acht::NUM,мяйва,რვა
857,neun::NUM,урчӏва,ცხრა
858,zehn::NUM,ацӏва,ათი
859,elf::NUM,ацӏния цава,თერთმეტი
860,zwölf::NUM,ацӏиия кӏива,თორმეტი
861,zwanzig::NUM,кьува,ოცი
862,dreißig::NUM,зувира,ოცდაათი
863,vierzig::NUM,мукьцӏала,ორმოცი
864,fünfzig::NUM,ххюцӏала,ორმოცდაათი
865,sechzig::NUM,ряхцӏала,სამოცი
866,achtzig::NUM,мяйцӏала,ოთხმოცი
867,neunzig::NUM,урчӏцӏала,ოთხმოცდაათი
868,hundert::NUM,ттурш,ასი
869,hundert::NUM,ттуршва,ასი
870,tausend::NUM,азарва,ათასი
871,und::CNJ,-гу,და
872,oder::CNJ,я,ან
873,oder::CNJ,ягу,ან
874,stehen::V,ацӏан,დგას
875,sitzen::V,щяивкӏун икӏан,ზის
876,liegen::V,утту нвхьуну икӏан,აწევს
877,hängen::V,зурчӏай тӏун,კიდია
878,werden::V,хьун,გახდება
879,passieren::V,хьун,მოხდება
880,beginnen::V,дайдишин,იწყება
881,beginnen::V,дайдирхьуну дикӏан,იწყება
882,enden::V,къуртал дан,გათავდება
883,wechseln::V,даххана хьун,იცვლება
884,wechseln::V,даххана дуллан,იცვლება
885,aufgehen[Sonne]::V,буклай бур,ამოდის
886,untergehen[Sonne]::V,лаглай бур,ჩადის
887,scheinen[Sonne]::V,битан,ანათებს
888,scheinen[Sonne]::V,чани буллан,ანათებს
889,donnern::V,тӏий бур,ქუხს
890,wehen::V,бишлай бур,ქრის
891,wehen::V,бишлай бур,დაუბერავს
892,strömen::V,экьинан,იღვრება
893,fließen::V,экьинан,დის
894,fließen::V,экьинан,მიედინება
895,sich drehen::V,гьанан,ტრიალებს
896,schwanken::V,хъюлчу тӏун,ირხევა
897,schwanken::V,хӏуркку тӏун,ირხევა
898,schwingen::V,хъюлчай тӏун,ირხევა
899,schwingen::V,хъюлчу тӏун,ირხევა
900,fallen::V,багьлан,დავარდება
901,brennen::V,ччучлан,იწვის
902,rauchen::V,пуркӏу тӏун,ბოლავს
903,rauchen::V,пуркӏу тӏун,აბოლებს
904,regnen::V,лачӏун,წვიმს
905,regnen::V,лачIлай дур,წვიმს
906,gefrieren::V,микӏ лачӏун,იყინება
907,tauen::V,баслан,დნება
908,schmelzen::V,баслан,დნება
909,trocknen::V,кьакьан,გაშრება
910,sieden::V,щаран,დუღს
911,faulen::V,аьллан,ლპება
912,verfaulen::V,аьллан,ლპება
913,verfaulen::V,аьян,ლპება
914,reißen::V,ххя дукан,დაიხევა
915,versinken::V,оькьлан,ეფლობა
916,versinken::V,оькьлан,ჩაიძირება
917,versinken::V,оькьан,ეფლობა
918,versinken::V,оькьан,ჩაიძირება
919,vergehen::V,лялиян,გადის
920,erscheinen::V,буккан,გამოჩნდება
921,erscheinen::V,загьир хьун,გამოჩნდება
922,verschwinden::V,бат хьун,გააქრება
923,verschwinden::V,бат хьун,დაიკარგება
924,verschwinden::V,акъа хьун,გააქრება
925,verschwinden::V,акъа хьун,დაიკარგება
926,sinken::V,чахь учин,დაიწევს
927,abnehmen::V,чан хьун,შემცირდება
928,abnehmen::V,ссуссукьу хьун,შემცირდება
929,zunehmen::V,гьарза хьун,გასუქდება
930,steigen::V,гьаз хьун,მოიმატებს
931,wachsen::V,ххяххан,იზრდება
932,wachsen::V,ххяххан,მრავლდება
933,glänzen::V,цӏай буккан,ბრწყინავს
934,funkeln::V,цӏай-цӏай тӏун,კაშკაშებს
935,lärmen::V,чӏу буллан,ხმაურობს
936,lärmen::V,аьлагъужа буллан,ხმაურობს
937,läuten::V,занг ришлан,დარეკავს
938,läuten::V,занг дуллан,დარეკავს
939,klingeln::V,занг ришлан,დარეკავს
940,klingeln::V,занг дуллан,დარეკავს
941,brausen::V,никъащилан,ბობოქრობს
942,rauschen::V,щурщур тӏун,შრიალებს
943,klingen::V,чӏу буклан,ხმას გამოსცემს
944,bellen::V,хӏап тӏун,უყეფს
945,blasen::V,уф тӏун,დაუბერავს
946,pfeifen::V,щютӏа тӏун,უსტვენს
947,schreien::V,чӏу бан,ყვირის
948,stöhnen::V,угь-къак тӏун,კვნესის
949,zittern::V,зурзу чин,აძაგძაგებს
950,zittern::V,зурзу тӏун,აძაგძაგებს
951,leben::V,ялапар хъанан,ცოცხლობს
952,geboren werden::V,ан,იშვება
953,geboren werden::V,ан,იბადება
954,atmen::V,ссихӏ ласлан,სუნთქავს
955,atmen::V,ссихӏ бигьлан,სუნთქავს
956,trinken::V,хӏачӏан,სვამს
957,trinken::V,хӏачӏан,დალევს
958,trinken::V,хӏачӏлан,სვამს
959,trinken::V,хӏачӏлан,დალევს
960,essen::V,канан,შეჭამს
961,schlucken::V,кьюлтӏа тӏун,ყლაპავს
962,müde werden::V,аьхчӏин,დაიქანცება
963,einschlafen::V,шанан икӏан,დაიძინებს
964,schlafen::V,шанан,სძინავს
965,aufwachen::V,чантӏ учин,გაიღვიძებს
966,aufstehen::V,бизан,ადგება
967,sich erholen::V,бигьалаган,დაისვენებს
968,krank werden::V,къашай хьун,ავად გახდება
969,krank sein::V,къашай хъанан,ავადმყოფობს
970,krank sein::V,къашавай икӏан,ავადმყოფობს
971,schmerzen::V,цӏун,სტკივა
972,husten::V,хъугьу чин,ახველებს
973,husten::V,хъугьу тӏун,ახველებს
974,genesen::V,хъин хьун,მორჩება
975,genesen::V,сагъ лаган,მორჩება
976,sterben::V,ивчӏан,კვდება
977,umkommen::V,лиллан,დაიღუპება
978,umkommen::V,литӏлан,დაიღუპება
979,umkommen::V,ажал биян,დაიღუპება
980,umkommen::V,личӏи хьун,დაიღუპება
981,umkommen::V,иакьлу хьун,დაიღუპება
982,umkommen::V,ахир жан хъанан,დაიღუპება
983,umkommen::V,рухӏирачӏа икӏан,დაიღუპება
984,sich bewegen::V,сукку хьун,იძვრის
985,sich bewegen::V,сукку хьун,მოძრაობს
986,sich rühren::V,сукку хьун,გაინძრევა
987,sich erheben::V,бизан,ადგება
988,sich setzen::V,щяикӏан,დაჯდება
989,sich setzen::V,щябикӏан,დაჯდება
990,hinfallen::V,багьан,დაეცემა
991,laufen::V,занан,დადის
992,schreiten::V,ша ласлан,აბიჯებს
993,spazierengehen::V,сайр буллан,დასეირნობს
994,eilen::V,анавар буккан,მიიჩქარის
995,sich beeilen::V,анавар буккан,აჩქარდება
996,sausen::V,никъа щилан,მიქრის
997,sausen::V,никъа щун,მიქრის
998,rennen::V,лечлан,დარბის
999,springen::V,тӏанкӏ дан,ხტის
1000,klettern::V,лахълан,ძვრება
1001,schaukeln::V,гьайжак бигьлан,ქანაობს
1002,kriechen::V,ххярк тӏун,დაბობღავს
1003,schwimmen::V,гьузун,ცურავს
1004,tauchen::V,лултту уккан,ჩაიძირება
1005,rudern::V,бяхлан,ნიჩაბს უსვამს
1006,rudern::V,батӏлан,ნიჩაბს უსვამს
1007,rudern::V,ххялаххи дуклан,ნიჩაბს უსვამს
1008,fahren::V,гьан,დადის
1009,fahren::V,гьан,მგზავრობს
1010,fliegen::V,лехлан,იფრენს
1011,fliegen::V,лехлан,გაფრინდება
1012,gehen::V,нан,მიდის
1013,weggehen::V,ялагьан,წამოდის
1014,abfahren::V,гьан,მიემგზავრება
1015,anhalten::V,бацӏан,ჩერდება
1016,hineingehen::V,буххан,შედის
1017,eintreten::V,буххан,შედის
1018,kommen::V,учӏан,მოდის
1019,ankommen::V,биян,ჩადის
1020,ankommen::V,бучӏан,ჩადის
1021,zurückkommen::V,зана хъун,დაბრუნდება
1022,zurückkommen::V,зана бикӏан,დაბრუნდება
1023,bleiben::V,личӏан,დარჩება
1024,warten::V,ялугьлан,ელოდება
1025,erwarten::V,ялугьлан,ელის
1026,erwarten::V,ялугьлан,დაიცდის
1027,suchen::V,луглан,ეძებს
1028,suchen::V,луглан,მოძებნის
1029,finden::V,лякъин,მიაგნებს
1030,finden::V,лякъин,გამოძებნის
1031,versuchen::V,ххал буллан,ცდის
1032,versuchen::V,ххал буллан,ცდილობს
1033,vorbereiten::V,хӏадур бан,მოამზადებს
1034,lieben::V,эшкьи хьуиу бикӏан,უყვარს
1035,mögen::V,ххиран бикӏан,ეტრფის
1036,lachen::V,хъян,იცინის
1037,weinen::V,аьтӏун,ტირის
1038,schimpfen::V,дяъван,შეიგინება
1039,schimpfen::V,ссугайи агьан,შეიგინება
1040,sich ärgern::V,ссибизлан,გაბრაზობს
1041,sich fürchten::V,ингъауслан,შიშობს
1042,fürchten::V,хӏучӏ тӏун,ფრთხილობს
1043,fliehen::V,ака бан,გაიქცევა
1044,flüchten::V,лихъан,გაიქცევა
1045,sehen::V,чӏалан,ხედავს
1046,anschauen::V,урган,ნახავს
1047,ansehen::V,буруглан,უყურებს
1048,hören::V,баллан,ისმენს
1049,zuhören::V,вичӏи дихьлан,მოისმენს
1050,probieren::V,тӏин ххал буллан,გასინჯავს
1051,riechen::V,ссунтӏа тӏун,ყნოსავს
1052,fühlen::V,дакӏнил буслан,გრძნობს
1053,scheinen::V,ххан,ეჩვენება
1054,scheinen::V,бизан,ეჩვენება
1055,scheinen::V,ххан бикӏлай бикӏан,ეჩვენება
1056,vernehmen::V,баян,გაიგებს
1057,frieren::V,лигьулул хъанан,იყინება
1058,tun::V,бан,აკეთებს
1059,können::V,хьун,შეიძლება
1060,anfangen::V,дайдишин,დაიწყებს
1061,beenden::V,къуртал бан,ამთავრებს
1062,aufhören::V,кьабагьан,შეწყვეტს
1063,gelingen::V,бюхъан,მოახერხებს
1064,öffnen::V,тӏитӏин,გახსნის
1065,schließen::V,лакьин,ხურავს
1066,schließen::V,лакьин,დაკეტავს
1067,stellen::V,дацӏан дан,დადგამს
1068,stellen::V,бишин,დადგამს
1069,setzen::V,щяитан,დასვამს
1070,legen::V,бишин,დადებს
1071,berühren::V,ка щун,შეახებს
1072,berühren::V,ка щун,მიაკარებს
1073,verbinden::V,бахӏин,შეაერთებს
1074,verbinden::V,дахӏин,შეაერთებს
1075,bedecken::V,ялтту бущин,გადააფარებს
1076,bedecken::V,ялтту бакьин,გადააფარებს
1077,aufhängen::V,лахъан,დაკიდებს
1078,anzünden::V,лахъан,დაანთებს
1079,anzünden::V,лахъан,მოუკიდებს
1080,aufheben::V,гьаз бан,აიღებს
1081,aufheben::V,гьаз бан,აიყვანს
1082,zurücklassen::V,кьаитан,დატოვებს
1083,zurücklassen::V,битан,დატოვებს
1084,verlieren::V,дакъа дан,დაკარგავს
1085,fallen lassen::V,рутан,გაუვარდება
1086,machen::V,дан,გააკეთებს
1087,machen::V,дан,გამოიწვევს
1088,herstellen::V,яраг ишла бувиу бан,დაამზადებს
1089,bauen::V,дан,ააშენებს
1090,reparieren::V,дакьин дан,შეაკეთებს
1091,reparieren::V,дакьин дан,გაარემონტებს
1092,verbessern::V,ххуй дан,გამოაკეთებს
1093,verbessern::V,ххуй дан,გააუმჯობესებს
1094,ändern::V,баххана бан,შეცვლის
1095,graben::V,дуклан,თხრის
1096,beugen::V,лахӏан бан,ხრის
1097,beugen::V,кьус бикӏан,ხრის
1098,biegen::V,баччин,გაღუნავს
1099,biegen::V,лахӏан бан,გაღუნავს
1100,drehen::V,гьанан,ატრიალებს
1101,wenden::V,кӏура баен бан,მოაბრუნებს
1102,umdrehen::V,кӏура баен бан,შეატრიალებს
1103,heben::V,гьаз бан,ასწევს
1104,hochheben::V,гьаз бан,აიყვანს
1105,ergreifen::V,хъап дан,სტაცებს
1106,ergreifen::V,хъап увиу угьан,სტაცებს
1107,halten::V,бугьлан,უჭირავს
1108,drücken::V,кьюч бигьлан,დააწვება
1109,schieben::V,щун,მისწევს
1110,lecken::V,ланцӏа тӏун,ლოკავს
1111,beißen::V,хъапа тӏун,უკბენს
1112,beißen::V,кьацӏа тӏун,უკბენს
1113,abreißen::V,буцан,გლეჯს
1114,abreißen::V,буцан,მოწყვეტს
1115,abschneiden::V,бухъан,გაჭრის
1116,abschneiden::V,кьукьин,გაჭრის
1117,binden::V,бахӏин,შეკრავს
1118,binden::V,бахӏин,გადააბამს
1119,binden::V,дахӏин,შეკრავს
1120,binden::V,дахӏин,გადააბამს
1121,brechen::V,гъагъан,მოიტეხს
1122,klopfen::V,кьутӏа тӏун,აკაკუნებს
1123,hauen::V,рищун,ლეწავს
1124,kleben::V,лачӏун буллан,წებავს
1125,kleben::V,лачӏун буллан,დააწებებს
1126,reiben::V,ссуку буллан,დაზელს
1127,streichen::V,дугъан,უსვამს
1128,streichen::V,аьгъу дан,უსვამს
1129,schneiden::V,духълан,გაჭრის
1130,schneiden::V,кьукьлан,გაჭრის
1131,schütteln::V,хъюлчу буллан,არყევს
1132,schütteln::V,хъюлчу буллан,ანძრევს
1133,schwenken::V,палцӏ дуллан,აქნევს
1134,schütten::V,рутӏин,ღვრის
1135,schütten::V,рутӏин,დააქცევს
1136,füllen::V,буцӏин бан,გაავსებს
1137,einwickeln::V,кай-кай бан,შეახვევს
1138,tragen::V,ларсун занан,მიიტანს
1139,tragen::V,ларсун ачин,მიიტანს
1140,schleppen::V,ххилан,მიათრევს
1141,aufbewahren::V,ядан,შეინახავს
1142,aufbewahren::V,ядуллан,შეინახავს
1143,werfen::V,личин,ისვრის
1144,fangen::V,бугьан,დაიჭერს
1145,fangen::V,бугьлан,დაიჭერს
1146,verstecken::V,ладитан,მალავს
1147,verstecken::V,кьюлтӏ дан,მალავს
1148,verstecken::V,дахьлаган дан,მალავს
1149,teilen::V,бачӏин,დაყოფს
1150,teilen::V,бутӏа бан,დაყოფს
1151,schicken::V,тӏайла буккан,გაგზავნის
1152,bringen::V,диян дан,მოიტანს
1153,hinzufügen::V,ххи бан,დაამატებს
1154,bekommen::V,ласун,ამოიღებს
1155,erhalten::V,ласун,იღებს
1156,nehmen::V,ласун,აიღებს
1157,wählen::V,бувчӏин,გადაარჩევს
1158,auswählen::V,бувчӏин,ამოარჩევს
1159,auswählen::V,язи бугьан,ამოარჩევს
1160,bewahren::V,ядан,ინარჩუნებს
1161,behindern::V,дайщишруду дуллан,აბრკოლებს
1162,behindern::V,дайщишруду дуллан,გააძნელებს
1163,verderben::V,зия дан,გააფუჭებს
1164,beschädigen::V,зарал буллан,დააზიანებს
1165,zerbrechen::V,гьагъан,დაამტვრევს
1166,zerbrechen::V,гьагъан бан,დაამტვრევს
1167,zerreißen::V,ххяхха дуккан,გახევს
1168,zerstören::V,лекьан дан,მოსპობს
1169,zerstören::V,лекьан дан,დაანგრევს
1170,verbrennen::V,ччуччин,დაწვავს
1171,geben::V,дулун,აძლევს
1172,reichen::V,дулун,მიაწოდებს
1173,schenken::V,пишкаш дан,აჩუქებს
1174,schenken::V,багъишла дан,აჩუქებს
1175,schenken::V,ихӏсандалун дуллун,აჩუქებს
1176,versprechen::V,банна чин,აღუთქვამს
1177,loben::V,цӏа дан,აქებს
1178,loben::V,цӏа дан,ამკობს
1179,küssen::V,ппай тӏун,აკოცებს
1180,wiegen::V,гьуркку тӏун,არხევს
1181,wiegen::V,гьуркку буллан,არხევს
1182,wiegen::V,гьуркку бан,არხევს
1183,wecken::V,чантӏ учин ан,გააღვიძებს
1184,zeigen::V,ккаккан бан,დაანახვებს
1185,führen::V,буцин,მიჰყავს
1186,lehren::V,лахьхьин бан,ასწავლის
1187,lehren::V,лахьхьин буллан,ასწავლის
1188,unterrichten::V,дарс дишаван,ასწავლის
1189,aufziehen::V,хъуна ан,აღზრდის
1190,aufziehen::V,тарбия ан,აღზრდის
1191,leiten::V,каялувшиву дан,აწარმოებს
1192,leiten::V,каялувшиву дан,ხელმძღვანელობს
1193,einladen::V,хъамалу оьвчин,მოიპატიჟებს
1194,vereinigen::V,ца бан,შეაერთებს
1195,besuchen::V,ялун уххан,სანახავად მიდის
1196,treffen::V,хьуна бакьин,შეხვდება
1197,sich versammeln::V,батӏин,შეიკრიბება
1198,spielen::V,тӏуркӏу тӏун,ეთამაშება
1199,singen::V,балай тӏун,მღერის
1200,tanzen::V,къавтӏун,ცეკვავს
1201,sich trennen::V,ппив хьун,მოშორდება
1202,verlassen::V,увккун гьан,მიატოვებს
1203,retten::V,ххассал бан,იხსნის
1204,retten::V,ххассал бан,გადაარჩენს
1205,bewachen::V,къарал бан,დარაჯობს
1206,bewachen::V,къарал бан,უთვალთვალებს
1207,schützen::V,ябан,დაიფარავს
1208,verteidigen::V,буруччин,დაიცავს
1209,sich schlagen::V,биян,იჩხუბებს
1210,schießen::V,битлан,ისვრის
1211,siegen::V,ххув хьун,გაიმარჯვებს
1212,siegen::V,ххувшаву ласун,გაიმარჯვებს
1213,ärgern::V,ссибизан уллан,აჯავრებს
1214,schlagen::V,рищун,ცემს
1215,stechen::V,кьутӏин,სჩხვლეტს
1216,stoßen::V,щун,დაეჯახება
1217,stehlen::V,дацин,ქურდობს
1218,stehlen::V,дацин,მოიპარავს
1219,stören::V,кьючин,შეაწუხებს
1220,belästigen::V,бизар уллан,მობეზრდება
1221,verbergen::V,лабитан,დამალავს
1222,verbergen::V,кӏучӏ бан,დამალავს
1223,täuschen::V,хъяврин ан,შეცდებს
1224,betrügen::V,аьикьин ан,მოატყუებს
1225,töten::V,ивчӏан,მოკლავს
1226,wohnen::V,оьрму бутлан,ცხოვრობს
1227,wohnen::V,оьрму бутлан,ბინადრობს
1228,arbeiten::V,зун,მუშაობს
1229,sammeln::V,ттихӏин,შეკრებს
1230,sammeln::V,вив дишин,შეკრებს
1231,pflücken::V,риттун,კრეფს
1232,jagen::V,авли занан,ნადირობს
1233,fischen::V,чавахъру бугьлан,თევზაობს
1234,fassen::V,бугьан,დააჭერს
1235,hüten::V,урттуйн бакьлан,მწყემსავს
1236,treiben::V,дачин дуллан,მიერეკება
1237,treiben::V,лихъан буллан,მიერეკება
1238,anbinden::V,бахӏин,მიაბამს
1239,füttern::V,канаки буллан,აჭმევს
1240,melken::V,ттизин,წველის
1241,hacken::V,мюрш буллан,კეპავს
1242,hacken::V,мюрш бан,კეპავს
1243,gießen::V,щин дишин,რწყავს
1244,reifen::V,диян,მწიფდება
1245,zubereiten::V,хӏадур дан,მოამზადებს
1246,zubereiten::V,хӏадур бан,მოამზადებს
1247,kochen::V,шашан,მოხარშავს
1248,kochen::V,шашан дуллан,მოხარშავს
1249,backen::V,бишлан,გამოაცხობს
1250,backen::V,шахьлан,გამოაცხობს
1251,braten::V,цӏарайх дуллан,შეწვავს
1252,umrühren::V,хӏала бан,შეურევს
1253,umrühren::V,хӏала бан,გათქვეფს
1254,stricken::V,щащлан,ქსოვს
1255,stricken::V,щащан,ქსოვს
1256,nähen::V,дуруххан,გაკერავს
1257,färben::V,ранг щун,შეღებავს
1258,reinigen::V,марцӏ бан,გაწმენდს
1259,reinigen::V,марцӏ бан,გასუფთავებს
1260,waschen::V,шюшин,გარეცხავს
1261,abwischen::V,лишин,წაშლის
1262,spülen::V,вилаган,გაავლებს
1263,fegen::V,башин,დაბლანდავს
1264,kehren::V,бахьлан,დაგვის
1265,baden::V,щинавун учӏлан,ბანაობს
1266,sich waschen::V,диссун,იბანება
1267,sich waschen::V,лажин диссун,იბანება
1268,sich waschen::V,лажин дислан,იბანება
1269,sich waschen::V,биссун,იბანება
1270,sich waschen::V,чурх бислан,იბანება
1271,ausziehen::V,ликкан,გაიხდის
1272,anziehen::V,лаххан,ჩაიცვამს
1273,sich anziehen::V,янна лаххан,ჩაიცვამს
1274,kämmen::V,ттарал дуккан,დავარცხნის
1275,schmücken::V,чӏюлу бан,მორთავს
1276,sagen::V,учин,იტყვის
1277,sprechen::V,гъалгъа тӏун,ლაპარაკობს
1278,reden::V,гъалгъа тӏун,საუბრობს
1279,sich unterhalten::V,гъалгъа тӏун,ბაასობს
1280,sich unterhalten::V,гъалгъа тӏун,მუსაიფობს
1281,fragen::V,цӏуххин,ჰკითხავს
1282,bitten::V,тавакъю буллан,სთხოვს
1283,erzählen::V,хавар бусан,მოუთხრობს
1284,mitteilen::V,баян бан,აუწყებს
1285,mitteilen::V,баян бан,აცნობებს
1286,mitteilen::V,хавар бан,აუწყებს
1287,mitteilen::V,хавар бан,აცნობებს
1288,nennen::V,цӏа дизан,უწოდებს
