,Concept_ID,ga,es
833,berühmt::A,clúiteach,famoso
834,berühmt::A,clúiteach,célebre
835,fremd::A,coimhthíoch,extraño
836,verschieden::A,éagsúil,diverso
837,verschieden::A,éagsúil,distinto
838,verschieden::A,éagsúil,diferente
839,verschieden::A,difriúil,diverso
840,verschieden::A,difriúil,distinto
841,verschieden::A,difriúil,diferente
842,nah::A,gar,cercano
843,nah::A,deas,cercano
844,fern::A,i bhfad uainn,lejano
845,fern::A,i bhfad i gcéin,lejano
846,linker::A,clé,izquierdo
847,rechter::A,deas,derecho
848,anderer::A,eile,otro
849,erster::A,céad,primero
850,zweiter::A,dóú,segundo
851,zweiter::A,dara,segundo
852,dritter::A,tríú,tercero
853,dritter::A,treas,tercero
854,letzter::A,déanach,último
855,letzter::A,deireanach,último
856,allein::ADV,i d'aonar,a solo
857,auf einmal::ADV,ag an am céanna,de una vez
858,zusammen::ADV,le chéile,juntos
859,zusammen::ADV,in eineacht,juntos
860,lange::ADV,fada,mucho tiempo
861,plötzlich::ADV,go tobann,de repente
862,plötzlich::ADV,i dtobainne,de repente
863,sofort::ADV,ar an toirt,en seguida
864,sofort::ADV,ar an bpointe,en seguida
865,später::ADV,níos déanaí,más tarde
866,jetzt::ADV,anois,ahora
867,heute::ADV,inniu,hoy
868,morgen::ADV,amárach,mañana
869,bald::ADV,go luath,pronto
870,bald::ADV,go luath,en breve
871,bald::ADV,gan mhoill,pronto
872,bald::ADV,gan mhoill,en breve
873,dann::ADV,ansin,luego
874,dann::ADV,ansin,entonces
875,gestern::ADV,inné,ayer
876,einst::ADV,tráth,antaño
877,einst::ADV,uair amháin,antaño
878,damals::ADV,ag an am,entonces
879,damals::ADV,an t-am sin,entonces
880,danach::ADV,ina dhiaidh sin,después
881,vorher::ADV,cheana,antes
882,vorher::ADV,roimhe sin,antes
883,zuerst::ADV,ar dtús,primero
884,einmal::ADV,uair amháin,una vez
885,manchmal::ADV,uaireanta,a veces
886,oft::ADV,minic,a menudo
887,oft::ADV,minic,con frecuencia
888,immer::ADV,i gcónaí,siempre
889,niemals::ADV,riamh,jamás
890,hier::ADV,anseo,aquí
891,hierhin::ADV,anseo,acá
892,von hier::ADV,an áit seo,desde aquí
893,dort::ADV,ann,ahí
894,dort::ADV,ann,allí
895,dort::ADV,ansin,ahí
896,dort::ADV,ansin,allí
897,dorthin::ADV,ann,allí
898,dorthin::ADV,ann,hacia allí
899,dorthin::ADV,ansin,allí
900,dorthin::ADV,ansin,hacia allí
901,geradeaus::ADV,ar aghaidh,todo derecho
902,rückwärts::ADV,siar,hacia atrás
903,zurück::ADV,ar ais,atrás
904,unten::ADV,thíos,abajo
905,hinab::ADV,síos,hacia abajo
906,oben::ADV,thuas,arriba
907,hinauf::ADV,suas,hacia arriba
908,überall::ADV,i ngach áit,por todas partes
909,überall::ADV,ar fud na háite,por todas partes
910,nicht::ADV,ní,no
911,nicht::ADV,cha,no
912,ein wenig::ADV,beagán,un poco
913,kaum::ADV,ar éigean,apenas
914,sehr::ADV,an-,muy
915,sehr::ADV,an-,mucho
916,so::ADV,chomh,tan
917,so::ADV,mar sin,tan
918,noch::ADV,fós,aún
919,noch::ADV,fós,todavía
920,noch::ADV,go fóill,aún
921,noch::ADV,go fóill,todavía
922,nur::ADV,amháin,solamente
923,nur::ADV,níl ach,solamente
924,schon::ADV,cheana,ya
925,schon::ADV,cheana féin,ya
926,wieder::ADV,arís,de nuevo
927,wieder::ADV,athuair,de nuevo
928,vergebens::ADV,amú,en vano
929,vergebens::ADV,in aisce,en vano
930,vor::PRP,ar thosach,antes de
931,vor::PRP,ar thosach,delante de
932,hinter::PRP,laistiar de,tras
933,hinter::PRP,laistiar de,detrás de
934,hinter::PRP,taobh thiar de,tras
935,hinter::PRP,taobh thiar de,detrás de
936,unter::PRP,faoi,bajo
937,unter::PRP,faoi,debajo de
938,durch::PRP,trí,por
939,durch::PRP,trí,a través de
940,neben::PRP,taobh le,al lado de
941,neben::PRP,in aice le,al lado de
942,zwischen::PRP,idir,entre
943,wegen::PRP,de bharr,por
944,wegen::PRP,de bharr,a causa de
945,wegen::PRP,mar gheall ar,por
946,wegen::PRP,mar gheall ar,a causa de
947,dies::PRN,seo,esto
948,das::PRN,sin,eso
949,das::PRN,sin,esto
950,alles::PRN,gach rud,todo
951,ich::PRN,mé,yo
952,ich::PRN,mise,yo
953,du::PRN,tú,tú
954,du::PRN,tusa,tú
955,er::PRN,sé,él
956,er::PRN,seisean,él
957,wir::PRN,sinn,nosotros
958,ihr::PRN,sibh,vosotros
959,ihr::PRN,sibhse,vosotros
960,sie::PRN,siad,ellos
961,sie::PRN,siadsan,ellos
962,was::FPRN,cad,qué
963,was::FPRN,céard,qué
964,wer::FPRN,cé,quién
965,wo::FADV,cá,dónde
966,wo::FADV,cén áit,dónde
967,wohin::FADV,cá,adónde
968,wohin::FADV,cá,hacia dónde
969,wohin::FADV,cén áit,adónde
970,wohin::FADV,cén áit,hacia dónde
971,wie::FADV,conas,cómo
972,wie::FADV,cén chaoi,cómo
973,warum::FADV,cén fáth,por qué
974,warum::FADV,cad chuige,por qué
975,wieviel::FNUM,cá mhéad,cuánto
976,eins::NUM,aon,uno
977,zwei::NUM,dhá,dos
978,drei::NUM,trí,tres
979,vier::NUM,ceathair,cuatro
980,fünf::NUM,cúig,cinco
981,sechs::NUM,sé,seis
982,sieben::NUM,seacht,siete
983,acht::NUM,ocht,ocho
984,neun::NUM,naoi,nueve
985,zehn::NUM,deich,diez
986,elf::NUM,aon déag,once
987,zwölf::NUM,dó dhéag,doce
988,zwanzig::NUM,fiche,veinte
989,dreißig::NUM,tríocha,treinta
990,vierzig::NUM,daichead,cuarenta
991,vierzig::NUM,ceathracha,cuarenta
992,fünfzig::NUM,caoga,cincuenta
993,sechzig::NUM,seasca,sesenta
994,siebzig::NUM,seachtó,setenta
995,achtzig::NUM,ochtó,ochenta
996,neunzig::NUM,nócha,noventa
997,hundert::NUM,céad,cien
998,hundert::NUM,céad,ciento
999,tausend::NUM,míle,mil
1000,und::CNJ,agus,y
1001,oder::CNJ,nó,o
1002,stehen::V,seas,estar de pie
1003,sitzen::V,suigh,estar sentado
1004,liegen::V,luigh,yacer
1005,liegen::V,luigh,estar acostado
1006,hängen::V,tá crochta,pender
1007,werden::V,éirigh,hacerse
1008,passieren::V,tarlaigh,suceder
1009,beginnen::V,tosaigh,iniciarse
1010,beginnen::V,tosaigh,principiar
1011,enden::V,críochnaigh,acabar
1012,enden::V,críochnaigh,terminar
1013,wechseln::V,athraigh,variar
1014,wechseln::V,athraigh,alternar
1015,aufgehen[Sonne]::V,éirigh,salir
1016,untergehen[Sonne]::V,fuin,ponerse
1017,untergehen[Sonne]::V,fuin,descender
1018,untergehen[Sonne]::V,téigh faoi,ponerse
1019,untergehen[Sonne]::V,téigh faoi,descender
1020,scheinen[Sonne]::V,taitin,brillar
1021,scheinen[Sonne]::V,soilsigh,brillar
1022,donnern::V,tá toirneach ann,tronar
1023,wehen::V,séid,soplar
1024,strömen::V,sil,afluir
1025,fließen::V,rith,fluir
1026,fließen::V,rith,correr
1027,fließen::V,snigh,fluir
1028,fließen::V,snigh,correr
1029,sich drehen::V,cas,girar
1030,sich drehen::V,imrothlaigh,girar
1031,schwanken::V,luasc,vacilar
1032,schwingen::V,luasc,oscilar
1033,fallen::V,tit,caer
1034,brennen::V,dóigh,arder
1035,brennen::V,dóigh,quemar
1036,rauchen::V,plúch toite,humear
1037,rauchen::V,plúch toite,echar humo
1038,regnen::V,báistigh,llover
1039,regnen::V,tá ag cur báistí,llover
1040,gefrieren::V,sioc,helarse
1041,gefrieren::V,reoigh,helarse
1042,tauen::V,leáigh,deshelarse
1043,tauen::V,coscair,deshelarse
1044,schmelzen::V,leáigh,fundirse
1045,schmelzen::V,leáigh,derretirse
1046,trocknen::V,triomaigh,secarse
1047,sieden::V,fiuch,hervir
1048,sieden::V,beirigh,hervir
1049,faulen::V,lobh,pudrirse
1050,faulen::V,dreoigh,pudrirse
1051,verfaulen::V,lobh,pudrirse
1052,verfaulen::V,feoigh,pudrirse
1053,reißen::V,bris,romperse
1054,versinken::V,téigh síos,hundirse
1055,vergehen::V,téigh thart,pasar
1056,erscheinen::V,tar,aparecer
1057,verschwinden::V,imigh,desaparecer
1058,sinken::V,tit,bajar
1059,sinken::V,ísligh,bajar
1060,abnehmen::V,maolaigh,decrecer
1061,abnehmen::V,maolaigh,disminuir
1062,abnehmen::V,laghdaigh,decrecer
1063,abnehmen::V,laghdaigh,disminuir
1064,zunehmen::V,méadaigh,crecer
1065,zunehmen::V,méadaigh,aumentar
1066,steigen::V,éirigh,subir
1067,steigen::V,éirigh,ascender
1068,wachsen::V,fás,crecer
1069,glänzen::V,lonraigh,brillar
1070,glänzen::V,lonraigh,resplandecer
1071,funkeln::V,drithligh,chispear
1072,lärmen::V,tóg callán,hacer ruido
1073,läuten::V,buail,sonar
1074,läuten::V,buail,repicar
1075,klingeln::V,buail,tocar el timbre
1076,klirren::V,cling,tintinear
1077,brausen::V,búir,zumbar
1078,rauschen::V,tá ag siosarnach,murmurar
1079,klingen::V,tá glór ag,sonar
1080,bellen::V,amhastraigh,ladrar
1081,heulen::V,glam,ulular
1082,blasen::V,séid,soplar
1083,pfeifen::V,lig fead,silbar
1084,schreien::V,béic,gritar
1085,schreien::V,glaoigh,gritar
1086,stöhnen::V,lig cnead,gemir
1087,zittern::V,crith,temblar
1088,zittern::V,creathnaigh,temblar
1089,leben::V,mair,vivir
1090,geboren werden::V,rugadh,nacer
1091,atmen::V,análaigh,respirar
1092,trinken::V,ól,beber
1093,essen::V,ith,comer
1094,schlucken::V,slog,tragar
1095,müde werden::V,tuirsigh,cansarse
1096,müde werden::V,tuirsigh,fatigarse
1097,einschlafen::V,tit ina chodladh,dormirse
1098,schlafen::V,codail,dormir
1099,aufwachen::V,múscail,despertarse
1100,aufstehen::V,éirigh,levantarse
1101,sich erholen::V,lig scíth,reposar
1102,sich erholen::V,lig scíth,descansar
1103,krank werden::V,éirigh tinn,caer enfermo
1104,krank sein::V,tá tinn,estar enfermo
1105,schmerzen::V,tá pian i,doler
1106,husten::V,déan casacht,toser
1107,genesen::V,téarnaigh,convalecer
1108,genesen::V,téarnaigh,restablecerse
1109,sterben::V,éag,morir
1110,sterben::V,faigh bás,morir
1111,umkommen::V,caill,perecer
1112,sich bewegen::V,bog,moverse
1113,sich bewegen::V,gluais,moverse
1114,sich rühren::V,corraigh,rebullir
1115,sich erheben::V,seas suas,levantarse
1116,sich setzen::V,suigh,sentarse
1117,hinfallen::V,tit,caerse
1118,laufen::V,siúil,andar
1119,schreiten::V,siúil,proceder
1120,spazierengehen::V,téigh ag spaisteoireacht,pasear
1121,spazierengehen::V,téigh ag spaisteoireacht,pasearse
1122,eilen::V,deifrigh,correr prisa
1123,eilen::V,brostaigh,correr prisa
1124,sich beeilen::V,deifrigh,darse prisa
1125,sich beeilen::V,déan deifir,darse prisa
1126,sausen::V,luathaigh,correr
1127,rennen::V,rith,correr
1128,springen::V,léim,saltar
1129,klettern::V,dreap,trepar
1130,klettern::V,dreap,escalar
1131,schaukeln::V,téigh ar an maide corrach,bambolearse
1132,kriechen::V,snámh,reptar
1133,kriechen::V,snámh,arrastrarse
1134,schwimmen::V,snámh,nadar
1135,tauchen::V,tum,bucear
1136,tauchen::V,tum,sumergirse
1137,rudern::V,iomair,remar
1138,rudern::V,rámhaigh,remar
1139,fahren::V,tiomáin,ir
1140,fliegen::V,eitil,volar
1141,gehen::V,téigh,ir
1142,gehen::V,téigh,andar
1143,weggehen::V,imigh,irse
1144,weggehen::V,imigh,marcharse
1145,abfahren::V,imigh,salir
1146,abfahren::V,imigh,partir
1147,anhalten::V,stad,parar
1148,anhalten::V,stad,pararse
1149,hineingehen::V,téigh isteach,entrar
1150,eintreten::V,téigh isteach,entrar
1151,kommen::V,tar,venir
1152,ankommen::V,tar,llegar
1153,zurückkommen::V,fill,volver
1154,zurückkommen::V,fill,regresar
1155,bleiben::V,fan,quedarse
1156,warten::V,fan,esperar
1157,erwarten::V,tá ag súil le,esperar
1158,erwarten::V,tá ag dréim le,esperar
1159,suchen::V,lorg,buscar
1160,finden::V,faigh,hallar
1161,finden::V,faigh,encontrar
1162,finden::V,aimsigh,hallar
1163,finden::V,aimsigh,encontrar
1164,versuchen::V,triail,intentar
1165,vorbereiten::V,réitigh,preparar
1166,lieben::V,gráigh,amar
1167,lieben::V,gráigh,querer
1168,mögen::V,taitin le,querer
1169,mögen::V,is maith le,querer
1170,lachen::V,gáir,reír
1171,rühren::V,téigh i bhfeidhm ar,conmover
1172,weinen::V,goil,llorar
1173,weinen::V,caoin,llorar
1174,schimpfen::V,tá ag clamhsán,regañar
1175,sich ärgern::V,tá corraithe,enfadarse
1176,sich fürchten::V,tá eagla ar,tener miedo
1177,fürchten::V,tá eagla ar,temer
1178,fürchten::V,tá eagla ar,tener miedo a
1179,fliehen::V,teith,huir
1180,flüchten::V,éalaigh,escaparse
1181,sehen::V,feic,ver
1182,anschauen::V,dearc,mirar
1183,anschauen::V,féach ar,mirar
1184,ansehen::V,breathnaigh,mirar
1185,hören::V,cluin,oír
1186,zuhören::V,éist,escuchar
1187,probieren::V,bliais,probar
1188,probieren::V,bliais,degustar
1189,riechen::V,bolaigh,oler
1190,fühlen::V,braith,sentir
1191,fühlen::V,mothaigh,sentir
1192,scheinen::V,tá an chuma ar,parecer
1193,zu sehen sein::V,tá le feiceáil,poder verse
1194,vernehmen::V,clois,oír
1195,vernehmen::V,clois,percibir
1196,frieren::V,tá fuar,tener frío
1197,tun::V,déan,hacer
1198,können::V,féad,poder
1199,können::V,is féidir le,poder
1200,wollen::V,tá ag iarraidh,querer
1201,anfangen::V,tosaigh,iniciar
1202,anfangen::V,cuir tús le,iniciar
1203,beenden::V,críochnaigh,acabar
1204,beenden::V,críochnaigh,terminar
1205,beenden::V,cuir deireadh le,acabar
1206,beenden::V,cuir deireadh le,terminar
1207,aufhören::V,stad,cesar
1208,gelingen::V,éirigh le,salir bien
1209,geraten::V,tá deireadh ar,salir
1210,geraten::V,tá deireadh ar,dar resultado
1211,öffnen::V,oscail,abrir
1212,schließen::V,dún,cerrar
1213,schließen::V,iaigh,cerrar
1214,stellen::V,cuir,poner
1215,stellen::V,cuir,colocar
1216,setzen::V,cuir,poner
1217,setzen::V,cuir,colocar
1218,setzen::V,socraigh,poner
1219,setzen::V,socraigh,colocar
1220,legen::V,cuir,poner
1221,berühren::V,teagmhaigh le,tocar
1222,verbinden::V,ceangail,unir
1223,verbinden::V,ceangail,juntar
1224,bedecken::V,clúdaigh,tapar
1225,bedecken::V,clúdaigh,cubrir
1226,bedecken::V,cumhdaigh,tapar
1227,bedecken::V,cumhdaigh,cubrir
1228,aufhängen::V,croch,colgar
1229,anzünden::V,las,encender
1230,anzünden::V,adhain,encender
1231,aufheben::V,tóg,recoger
1232,aufheben::V,ardaigh,recoger
1233,zurücklassen::V,fág,dejar
1234,verlieren::V,caill,perder
1235,fallen lassen::V,lig uait,dejar caer
1236,fallen lassen::V,caith uait,dejar caer
1237,machen::V,déan,hacer
1238,machen::V,réitigh,hacer
1239,herstellen::V,táirg,fabricar
1240,bauen::V,tóg,construir
1241,reparieren::V,deisigh,reparar
1242,verbessern::V,feabhsaigh,mejorar
1243,ändern::V,athraigh,mudar
1244,ändern::V,athraigh,modificar
1245,graben::V,tochail,cavar
1246,beugen::V,crom,doblar
1247,beugen::V,crom,inclinar
1248,biegen::V,lúb,doblar
1249,drehen::V,cas,volver
1250,drehen::V,cas,hacer girar
1251,wenden::V,tiontaigh,volver
1252,umdrehen::V,iompaigh,revolver
1253,umdrehen::V,tiontaigh,revolver
1254,heben::V,ardaigh,levantar
1255,hochheben::V,tóg,alzar
1256,ergreifen::V,beir ar,coger
1257,halten::V,coimeád,tener
1258,halten::V,coinnigh,tener
1259,drücken::V,brúigh,apretar
1260,schieben::V,brúigh,empujar
1261,kratzen::V,scríob,rascar
1262,lecken::V,ligh,lamer
1263,lecken::V,leadhb,lamer
1264,beißen::V,bain greim as,morder
1265,abreißen::V,stróic,arrancar
1266,abreißen::V,tarraing,arrancar
1267,abschneiden::V,scoith,cortar
1268,binden::V,ceangail,atar
1269,stecken::V,sáigh,meter
1270,brechen::V,bris,romper
1271,brechen::V,bris,quebrar
1272,klopfen::V,cnag,golpear
1273,hauen::V,buail,pegar
1274,kleben::V,gliúáil,pegar
1275,kleben::V,gliúáil,encolar
1276,reiben::V,cuimil,frotar
1277,streichen::V,leath,untar
1278,streichen::V,leath,recubrir
1279,schleifen::V,líomh,afilar
1280,schneiden::V,gearr,cortar
1281,rütteln::V,croith,agitar
1282,schütteln::V,croith,agitar
1283,schütteln::V,croith,sacudir
1284,schwenken::V,luasc,menear
1285,schütten::V,doirt,verter
1286,füllen::V,líon,llenar
1287,einwickeln::V,cuach,envolver
1288,einwickeln::V,clúdaigh,envolver
1289,tragen::V,iompair,llevar
1290,schleppen::V,tarraing,arrastrar
1291,ziehen::V,tarraing,tirar
1292,aufbewahren::V,coinnigh,conservar
1293,werfen::V,caith,echar
1294,werfen::V,caith,lanzar
1295,fangen::V,ceap,coger
1296,packen::V,beir ar,agarrar
1297,verstecken::V,folaigh,esconder
1298,verstecken::V,cuir i bhfolach,esconder
1299,teilen::V,roinn,partir
1300,teilen::V,roinn,dividir
1301,schicken::V,seol,enviar
1302,bringen::V,beir,traer
1303,bringen::V,tabhair,traer
1304,hinzufügen::V,cuir le,añadir
1305,bekommen::V,faigh,obtener
1306,bekommen::V,faigh,conseguir
1307,erhalten::V,faigh,recibir
1308,nehmen::V,tóg,tomar
1309,nehmen::V,glac,tomar
1310,wählen::V,pioc,elegir
1311,wählen::V,roghnaigh,elegir
1312,auswählen::V,roghnaigh,escoger
1313,auswählen::V,roghnaigh,seleccionar
1314,bewahren::V,caomhnaigh,guardar
1315,bewahren::V,caomhnaigh,preservar
1316,behindern::V,cuir bac ar,estorbar
1317,behindern::V,cuir bac ar,obstaculizar
1318,verderben::V,mill,estropear
1319,beschädigen::V,loit,deteriorar
1320,beschädigen::V,déan damáiste do,deteriorar
1321,zerbrechen::V,bris,romper
1322,zerbrechen::V,bris,quebrar
1323,zerreißen::V,stiall,desgarrar
1324,zerreißen::V,stiall,despedazar
1325,zerstören::V,mill,destruir
1326,zerstören::V,mill,destrozar
1327,zerstören::V,scrios,destruir
1328,zerstören::V,scrios,destrozar
1329,verbrennen::V,las,quemar
1330,verbrennen::V,dóigh,quemar
1331,geben::V,tabhair,dar
1332,reichen::V,sín,pasar
1333,reichen::V,cuir,pasar
1334,schenken::V,bronn,regalar
1335,schenken::V,tabhair,regalar
1336,versprechen::V,geall,prometer
1337,wünschen::V,guigh,desear
1338,loben::V,mol,alabar
1339,küssen::V,póg,besar
1340,wiegen::V,bog,mecer
1341,wiegen::V,luasc,mecer
1342,zudecken::V,clúdaigh,tapar
1343,zudecken::V,clúdaigh,cubrir
1344,wecken::V,dúisigh,despertar
1345,zeigen::V,taispeáin,mostrar
1346,führen::V,treoraigh,guiar
1347,führen::V,treoraigh,conducir
1348,lehren::V,múin,enseñar
1349,lehren::V,múin,instruir
1350,lehren::V,teagasc,enseñar
1351,lehren::V,teagasc,instruir
1352,unterrichten::V,múin,enseñar
1353,unterrichten::V,teagasc,enseñar
1354,aufziehen::V,tóg,criar
1355,leiten::V,tá i gceannas ar,guiar
1356,leiten::V,tá i gceannas ar,dirigir
1357,antreiben::V,gríosaigh,impeler
1358,antreiben::V,gríosaigh,impulsar
1359,lassen::V,cuir ag,hacer
1360,einladen::V,cuir cuireadh ar,invitar
1361,vereinigen::V,aontaigh,unir
1362,besuchen::V,tabhair cuairt ar,visitar
1363,besuchen::V,tabhair cuairt ar,ir a ver
1364,treffen::V,cas ar,encontrar
1365,treffen::V,buail le,encontrar
1366,sich versammeln::V,bailigh,reunirse
1367,sich versammeln::V,bailigh,congregarse
1368,sich versammeln::V,cruinnigh,reunirse
1369,sich versammeln::V,cruinnigh,congregarse
1370,spielen::V,imir,jugar
1371,spielen::V,tá ag spraoi,jugar
1372,singen::V,can,cantar
1373,tanzen::V,rinc,bailar
1374,tanzen::V,damhsaigh,bailar
1375,sich trennen::V,scar,separarse
1376,verlassen::V,fág,dejar
1377,verlassen::V,fág,abandonar
1378,retten::V,tarrtháil,salvar
1379,bewachen::V,cosain,vigilar
1380,bewachen::V,gardáil,vigilar
1381,schützen::V,cosain,proteger
1382,verteidigen::V,cosain,defender
1383,sich schlagen::V,tá ag bruíon,batirse
1384,schießen::V,caith,tirar
1385,schießen::V,caith,disparar
1386,schießen::V,scaoil,tirar
1387,schießen::V,scaoil,disparar
1388,siegen::V,bain,vencer
1389,siegen::V,buaigh,vencer
1390,ärgern::V,cuir isteach ar,enojar
1391,ärgern::V,cuir isteach ar,enfadar
1392,schlagen::V,buail,pegar
1393,schlagen::V,buail,golpear
1394,treten::V,ciceáil,dar una patada a
1395,stechen::V,sáigh,pinchar
1396,stoßen::V,brúigh,empujar
1397,stoßen::V,soncáil,empujar
1398,stehlen::V,goid,robar
1399,stehlen::V,goid,hurtar
1400,stören::V,cuir isteach ar,molestar
1401,belästigen::V,cuir as do,molestar
1402,belästigen::V,cuir as do,importunar
1403,verbergen::V,ceil,ocultar
1404,verbergen::V,ceil,esconder
1405,täuschen::V,cuir dallamullóg ar,engañar
1406,betrügen::V,déan calaois ar,engañar
1407,töten::V,maraigh,matar
1408,wohnen::V,cuir faoi,vivir
1409,wohnen::V,cuir faoi,habitar
1410,wohnen::V,tá ina chónaí,vivir
1411,wohnen::V,tá ina chónaí,habitar
1412,arbeiten::V,oibrigh,trabajar
1413,sammeln::V,bailigh,recoger
1414,sammeln::V,bailigh,coleccionar
1415,sammeln::V,cruinnigh,recoger
1416,sammeln::V,cruinnigh,coleccionar
1417,pflücken::V,pioc,coger
1418,jagen::V,seilg,cazar
1419,fischen::V,iasc,pescar
1420,fassen::V,beir ar,atrapar
1421,fassen::V,beir ar,capturar
1422,hüten::V,aoirigh,guardar
1423,treiben::V,seol,aballar
1424,treiben::V,tiomáin,aballar
1425,anbinden::V,ceangail,atar
1426,füttern::V,cothaigh,echar de comer
1427,füttern::V,beathaigh,echar de comer
1428,melken::V,bligh,ordeñar
1429,melken::V,crúigh,ordeñar
1430,hacken::V,gearr,picar
1431,hacken::V,gearr,cortar
1432,gießen::V,uiscigh,regar
1433,reifen::V,aibigh,madurar
1434,zubereiten::V,cócaráil,preparar
1435,kochen::V,bruith,cocer
1436,kochen::V,bruith,guisar
1437,kochen::V,beirigh,cocer
1438,kochen::V,beirigh,guisar
1439,backen::V,bácáil,hornear
1440,backen::V,bácáil,cocer al horno
1441,braten::V,róst,asar
1442,braten::V,róst,freír
1443,braten::V,frioch,asar
1444,braten::V,frioch,freír
1445,umrühren::V,measc,remover
1446,stricken::V,cniotáil,hacer punto
1447,stricken::V,cniotáil,hacer calceta
1448,nähen::V,fuaigh,coser
1449,färben::V,dathaigh,teñir
1450,färben::V,dathaigh,colorear
1451,reinigen::V,glan,limpiar
1452,waschen::V,nigh,lavar
1453,abwischen::V,glan,fregar
1454,abwischen::V,glan,limpiar
1455,spülen::V,sruthlaigh,aclarar
1456,spülen::V,sruthlaigh,enjuagar
1457,fegen::V,scuab,barrer
1458,fegen::V,scuab,pasar la escoba
1459,kehren::V,scuab,barrer
1460,baden::V,folc,bañarse
1461,sich waschen::V,nigh é féin,lavarse
1462,ausziehen::V,bain de,quitar
1463,ausziehen::V,bain de,quitarse
1464,anziehen::V,cuir ar,ponerse
1465,sich anziehen::V,gléas é féin,vestirse
1466,kämmen::V,cíor,peinar
1467,schmücken::V,maisigh,adornar
1468,sagen::V,abair,decir
1469,sprechen::V,labhair,hablar
1470,reden::V,caintigh,hablar
1471,reden::V,caintigh,conversar
1472,sich unterhalten::V,caintigh,charlar
1473,sich unterhalten::V,caintigh,conversar
1474,sich unterhalten::V,tá ag comhrá,charlar
1475,sich unterhalten::V,tá ag comhrá,conversar
1476,fragen::V,fiafraigh,preguntar
1477,fragen::V,cuir ceist,preguntar
1478,bitten::V,iarr,rogar
1479,erzählen::V,inis,contar
1480,erzählen::V,eachtraigh,contar
1481,mitteilen::V,aithris,comunicar
1482,mitteilen::V,aithris,participar
1483,mitteilen::V,cuir in iúl,comunicar
1484,mitteilen::V,cuir in iúl,participar
1485,nennen::V,ainmnigh,llamar
1486,nennen::V,ainmnigh,nombrar
1487,rufen::V,glaoigh,llamar
1488,prahlen::V,maígh,jactarse
1489,übersetzen::V,aistrigh,traducir
1490,denken::V,síl,pensar
1491,denken::V,ceap,pensar
1492,glauben::V,creid,creer
1493,bemerken::V,tabhair faoi deara,notar
1494,erkennen::V,aithin,reconocer
1495,begreifen::V,tuig,concebir
1496,verstehen::V,tuig,entender
1497,verstehen::V,tuig,comprender
1498,lernen::V,foghlaim,aprender
1499,wissen::V,tá a fhios ag,saber
1500,sich erinnern an::V,cuimhnigh ar,recordar
1501,sich erinnern an::V,cuimhnigh ar,acordarse de
1502,sich erinnern an::V,is cuimhne ar,recordar
1503,sich erinnern an::V,is cuimhne ar,acordarse de
1504,vergessen::V,dearmad,olvidar
1505,messen::V,tomhais,medir
1506,zählen::V,cuntais,contar
1507,rechnen::V,ríomh,contar
1508,rechnen::V,ríomh,calcular
1509,rechnen::V,áirigh,contar
1510,rechnen::V,áirigh,calcular
1511,lesen::V,léigh,leer
1512,malen::V,péinteáil,pintar
1513,zeichnen::V,línigh,dibujar
1514,zeichnen::V,tarraing,dibujar
1515,schreiben::V,scríobh,escribir
1516,besitzen::V,is le,poseer
1517,kaufen::V,ceannaigh,comprar
1518,verkaufen::V,díol,vender
1519,bezahlen::V,íoc as,pagar
1520,zahlen::V,íoc,pagar
1521,beherrschen::V,rialaigh,dominar
1522,ertragen::V,seas,soportar
1523,ertragen::V,fulaing,soportar
1524,ertragen::V,foighnigh,soportar
1525,Ader::N,,vena
1526,vorwärts::ADV,,adelante
