,Concept_ID,fa,mdf
789,alt[Lebewesen]::A,پیر,сире
790,jung::A,جوان,од
791,arm::A,فقیر,а́шу
792,reich::A,پولدار,козя
793,reich::A,ثروتمند,козя
794,bekannt::A,آشنا,содаф
795,bekannt::A,معلوم,содаф
796,berühmt::A,مشهور,содавикс
797,fremd::A,خارجی,лия
798,fremd::A,خارجی,аф содаф
799,fremd::A,بیگانه,лия
800,fremd::A,بیگانه,аф содаф
801,verschieden::A,مختلف,аф фкя ла́цонь
802,verschieden::A,متفاوت,аф фкя ла́цонь
803,nah::A,نزدیک,мала
804,nah::A,نزدیک,аф ичкоздень
805,fern::A,دور,и́чкоздень
806,fern::A,دور,куна́рдонь
807,linker::A,چپ,кержи
808,rechter::A,راست,види
809,anderer::A,دیگر,лия
810,erster::A,اول,васенце
811,zweiter::A,دوم,омбоце
812,dritter::A,سوم,колмоце
813,letzter::A,آخر,ме́кольце
814,allein::ADV,تنها,ськамонза
815,auf einmal::ADV,همزمان,вихцок
816,zusammen::ADV,باهم,марс
817,zusammen::ADV,باهم,ма́рса
818,lange::ADV,مدت‌ها,кува́тьс
819,lange::ADV,مدت زیادی,кува́тьс
820,plötzlich::ADV,ناگهان,а́пак учт
821,sofort::ADV,فوراً,тяникиге
822,später::ADV,بعدها,ме́ле
823,jetzt::ADV,حالا,тяни
824,jetzt::ADV,اکنون,тяни
825,heute::ADV,امروز,тячи
826,morgen::ADV,فردا,ва́нды
827,bald::ADV,زود,курок
828,bald::ADV,بزودی,курок
829,dann::ADV,سپس,меле
830,dann::ADV,سپس,сяда меле
831,dann::ADV,آنوقت,меле
832,dann::ADV,آنوقت,сяда меле
833,gestern::ADV,دیروز,ися́к
834,einst::ADV,وقتی,весть
835,einst::ADV,وقتی,мзя́рда-бди
836,einst::ADV,زمانی,весть
837,einst::ADV,زمانی,мзя́рда-бди
838,damals::ADV,آنوقت,эста
839,damals::ADV,آنزمان,эста
840,danach::ADV,بعد,меле
841,vorher::ADV,قبلاً,инголи
842,zuerst::ADV,اول,ва́сенда
843,zuerst::ADV,ابتداء,ва́сенда
844,einmal::ADV,یکدفعه,весть
845,manchmal::ADV,گاهی,лия́ста
846,manchmal::ADV,گاهی,ко́ста-ко́ста
847,manchmal::ADV,بعضی اوقات,лия́ста
848,manchmal::ADV,بعضی اوقات,ко́ста-ко́ста
849,oft::ADV,اغلب,си́деста
850,immer::ADV,همیشه,фалу
851,immer::ADV,همیشه,най
852,niemals::ADV,هرگز,аф мзя́рдонга
853,hier::ADV,اینجا,тяса
854,hierhin::ADV,به اینجا,сей
855,hierhin::ADV,به اینجا,тяза
856,von hier::ADV,از اینجا,тя́ста
857,dort::ADV,آنجا,тоса
858,dorthin::ADV,به آنجا,тов
859,dorthin::ADV,به آنجا,тоза
860,geradeaus::ADV,راست,ви́деста
861,vorwärts::ADV,جلو,и́нголи
862,vorwärts::ADV,به پیش,и́нголи
863,rückwärts::ADV,عقب,ме́ки
864,zurück::ADV,پس,ме́ки
865,zurück::ADV,عقب,ме́ки
866,zurück::ADV,بالعکس,ме́ки
867,unten::ADV,زیر,ала
868,unten::ADV,پایین,ала
869,hinab::ADV,به پایین,алу
870,oben::ADV,بالا,вяре
871,hinauf::ADV,به بالا,вяри
872,überall::ADV,همه‌جا,се́мбе ва́стова
873,nicht::ADV,نه,аф
874,ein wenig::ADV,کمی,аф лама
875,kaum::ADV,به سختی,а́ньцек
876,sehr::ADV,خیلی,пяк
877,sehr::ADV,بسیار,пяк
878,so::ADV,چنین,ста́не
879,so::ADV,اینطور,ста́не
880,noch::ADV,هنوز,нинге
881,nur::ADV,فقط,аньцек
882,nur::ADV,تنها,аньцек
883,schon::ADV,قبلاً,ни
884,schon::ADV,به این زودی,ни
885,wieder::ADV,باز,та́га
886,wieder::ADV,دوباره,та́га
887,vergebens::ADV,بیهوده,стак
888,vor::PRP,در جلوی,инголе
889,hinter::PRP,پشت,фтала
890,hinter::PRP,پشت,мельге
891,unter::PRP,تحت,ала
892,durch::PRP,از وسط,пачк
893,durch::PRP,از ميان,пачк
894,neben::PRP,کنار,ваксса
895,neben::PRP,پهلوی,ваксса
896,zwischen::PRP,بین,ёткса
897,zwischen::PRP,میان,ёткса
898,wegen::PRP,برای,сюнеда
899,wegen::PRP,بخاطر,сюнеда
900,dies::PRN,این,тя
901,das::PRN,آن,ся
902,das::PRN,آن,тона
903,alles::PRN,تمام,сембе
904,alles::PRN,همه‌چیر,сембе
905,ich::PRN,من,мон
906,du::PRN,تو,тон
907,er::PRN,او,сон
908,wir::PRN,ما,минь
909,ihr::PRN,شما,тинь
910,sie::PRN,آنها,синь
911,was::FPRN,چه,мезе
912,wer::FPRN,کی,кие
913,wo::FADV,کجا,коса
914,wohin::FADV,بکجا,ков
915,wohin::FADV,بکجا,коза
916,wie::FADV,چطور,ко́да
917,wie::FADV,چگونه,ко́да
918,warum::FADV,چرا,мес
919,warum::FADV,برای چه,мес
920,wieviel::FNUM,چند,мзя́ра
921,wieviel::FNUM,چقدر,мзя́ра
922,eins::NUM,یک,фкя
923,zwei::NUM,دو,кафта
924,drei::NUM,سه,колма
925,vier::NUM,چهار,ниле
926,fünf::NUM,پنج,вете
927,sechs::NUM,شش,кота
928,sieben::NUM,هفت,сисем
929,acht::NUM,هشت,кафкса
930,neun::NUM,نه,ве́йхкса
931,zehn::NUM,ده,кемонь
932,elf::NUM,یازده,кефкие
933,zwölf::NUM,دوازده,кемгафтува
934,zwanzig::NUM,بیست,комсь
935,dreißig::NUM,سی,колмогемонь
936,vierzig::NUM,چهل,нильге́монь
937,fünfzig::NUM,پنجاه,ве́дьгемонь
938,sechzig::NUM,شصت,ко́дгемонь
939,siebzig::NUM,هفتاد,сизьге́монь
940,achtzig::NUM,هشتاد,ка́фксогемонь
941,neunzig::NUM,نود,ве́йхксогемонь
942,hundert::NUM,صد,сяда
943,tausend::NUM,هزار,тёжянь
944,und::CNJ,و,и
945,und::CNJ,و,дъ
946,oder::CNJ,یا,или
947,oder::CNJ,یا,али
948,stehen::V,ایستادن,а́щемс стя́да
949,sitzen::V,نشستن,ащемс озада
950,liegen::V,خوابیدن,ма́дозь а́щемс
951,liegen::V,دراز کشیدن,ма́дозь а́щемс
952,hängen::V,آویزان بودن,нюрьгомс
953,werden::V,شدن,арамс
954,werden::V,شدن,тиевомс
955,passieren::V,گذشتن,лисэмс
956,passieren::V,گذشتن,эвондамс
957,passieren::V,اتفاق افتادن,лисэмс
958,passieren::V,اتفاق افتادن,эвондамс
959,beginnen::V,شروع شدن,ушедомс
960,enden::V,تمام شدن,лоткамс
961,wechseln::V,عوض شدن,по́лафнемс
962,aufgehen[Sonne]::V,برآمدن,стямс
963,aufgehen[Sonne]::V,برآمدن,лисемс
964,aufgehen[Sonne]::V,طلوع کردن,стямс
965,aufgehen[Sonne]::V,طلوع کردن,лисемс
966,untergehen[Sonne]::V,غروب کردن,валгомс
967,scheinen[Sonne]::V,تابیدن,ва́лдоптомс
968,donnern::V,رعد زدن,торамс
969,wehen::V,دمیدن,уфа́мс
970,strömen::V,روان شدن,шудемс
971,fließen::V,روان شدن,шудемс
972,sich drehen::V,چرخیدن,шаромс
973,schwanken::V,خم و راست شدن,якамс
974,schwingen::V,تاب خوردن,люксемс
975,schwingen::V,تاب خوردن,нюрьсемс
976,schwingen::V,نوسان کردن,люксемс
977,schwingen::V,نوسان کردن,нюрьсемс
978,fallen::V,افتادن,прамс
979,fallen::V,افتادن,прашендомс
980,fallen::V,سقوط کردن,прамс
981,fallen::V,سقوط کردن,прашендомс
982,brennen::V,سوزاندن,паломс
983,rauchen::V,دود کردن,качадомс
984,regnen::V,باران آمدن,пиземс
985,gefrieren::V,یخ بستن,эйндамс
986,gefrieren::V,یخ بستن,кельмомс
987,tauen::V,آب شدن,соламс
988,schmelzen::V,آب شدن,соламс
989,trocknen::V,خشک شدن,коськомс
990,sieden::V,جوشیدن,лакамс
991,faulen::V,فاسد شدن,наксадомс
992,verfaulen::V,پوسیدن,наксадомс
993,reißen::V,پاره شدن,сязевомс
994,versinken::V,غرق شدن,ваямс
995,vergehen::V,گذشتن,ётамс
996,erscheinen::V,ظاهر شدن,эвондамс
997,verschwinden::V,گم شدن,юма́мс
998,verschwinden::V,از بین رفتن,юма́мс
999,sinken::V,پایین آمدن,валгомс
1000,abnehmen::V,کم شدن,киремс
1001,zunehmen::V,زیاد شدن,ламокстомс
1002,zunehmen::V,زیاد شدن,рашнемс
1003,steigen::V,بالا رفتن,кеподемс
1004,wachsen::V,قد کشیدن,касомс
1005,glänzen::V,برق زدن,цинзелдомс
1006,glänzen::V,برق زدن,цифордомс
1007,funkeln::V,جرقه زدن,ци́фтордомс
1008,lärmen::V,شلوغ کردن,жалнамс
1009,läuten::V,زنگ زدن,гайфтемс
1010,klingeln::V,زنگ زدن,гайфтемс
1011,klirren::V,جرنگ جرنگ صدا کردن,ка́нзеркшнемс
1012,brausen::V,طوفانی بودن,жоледемс
1013,rauschen::V,خش‌خش کردن,вжнамс
1014,rauschen::V,خش‌خش کردن,гамнамс
1015,klingen::V,صدا دادن,кайгомс
1016,bellen::V,عوعو کردن,ува́мс
1017,heulen::V,زوزه کشیدن,сувомс
1018,heulen::V,زوزه کشیدن,урнамс
1019,blasen::V,فوت کردن,уфа́мс
1020,pfeifen::V,سوت زدن,вяшкомс
1021,schreien::V,فریاد زدن,пешкодомс
1022,stöhnen::V,نالیدن,куфцемс
1023,zittern::V,لرزیدن,таромс
1024,leben::V,زیستن,эрямс
1025,leben::V,زندگی کردن,эрямс
1026,geboren werden::V,متولد شدن,шачемс
1027,atmen::V,تنفس کردن,ажнамс
1028,trinken::V,نوشیدن,симомс
1029,essen::V,خوردن,ярхцамс
1030,schlucken::V,بلعیدن,нилемс
1031,schlucken::V,قورت دادن,нилемс
1032,müde werden::V,خسته شدن,сиземс
1033,einschlafen::V,خواب رفتن,матодовомс
1034,schlafen::V,خوابیدن,удомс
1035,aufwachen::V,از خواب بیدار شدن,съргоземс
1036,aufstehen::V,بیدار شدن,стямс
1037,sich erholen::V,استراحت کردن,ваймосемс
1038,krank werden::V,مریض شدن,сярядькстомс
1039,krank sein::V,بیمار بودن,сярядемс
1040,schmerzen::V,درد کردن,сярядемс
1041,husten::V,سرفه کردن,козомс
1042,genesen::V,بهبود یافتن,пъ́чкамс
1043,sterben::V,مردن,куломс
1044,umkommen::V,کشته شدن,юма́мс
1045,sich bewegen::V,حرکت کردن,шаштомс
1046,sich rühren::V,تکان خوردن,сърхка́мс
1047,sich erheben::V,برخواستن,стямс
1048,sich setzen::V,نشستن,озамс
1049,hinfallen::V,زمین خوردن,прамс
1050,hinfallen::V,زمین خوردن,сяворемс
1051,laufen::V,پیاده رفتن,якамс
1052,schreiten::V,قدم زدن,молемс
1053,schreiten::V,قدم زدن,аськолямс
1054,spazierengehen::V,گردش رفتن,якамс
1055,eilen::V,شتاب کردن,эряскодомс
1056,sich beeilen::V,عجله کردن,эряскодомс
1057,sausen::V,صفیر کشیدن,лиемс
1058,rennen::V,دویدن,арнемс
1059,springen::V,پریدن,комотнемс
1060,klettern::V,بالا رفتن,ку́цемс
1061,schaukeln::V,تاب خوردن,нюрямс
1062,kriechen::V,خزیدن,шаштомс комада
1063,schwimmen::V,شنا کردن,уемс
1064,tauchen::V,غواصی کردن,юпиемс
1065,tauchen::V,غواصی کردن,чёпафнемс
1066,rudern::V,پارو زدن,па́немс ве́неж
1067,fahren::V,سواره رفتن,ардомс
1068,fliegen::V,پریدن,лиемс
1069,gehen::V,رفتن,молемс
1070,weggehen::V,رفتن,тумс
1071,abfahren::V,حرکت کردن,тумс
1072,anhalten::V,ایست کردن,лоткамс
1073,hineingehen::V,داخل شدن,сува́мс
1074,eintreten::V,وارد شدن,сува́мс
1075,kommen::V,آمدن,самс
1076,ankommen::V,رسیدن,самс
1077,ankommen::V,رسیدن,пачкодемс
1078,zurückkommen::V,برگشتن,мърдамс
1079,bleiben::V,ماندن,иля́домс
1080,warten::V,منتظر بودن,учемс
1081,erwarten::V,انتظار داشتن,учемс
1082,suchen::V,جستجو کردن,вешемс
1083,finden::V,یافتن,мумс
1084,finden::V,پیدا کردن,мумс
1085,versuchen::V,سعی کردن,варчсемс
1086,versuchen::V,کوشش کردن,варчсемс
1087,vorbereiten::V,آماده کردن,анокламс
1088,lieben::V,عاشق بودن,кельгомс
1089,mögen::V,میل داشتن,кельгомс
1090,mögen::V,دوست داشتن,кельгомс
1091,lachen::V,خندیدن,рахамс
1092,lachen::V,خندیدن,рахсемс
1093,rühren::V,به رقت آوردن,токамс седи
1094,weinen::V,گریه کردن,авардемс
1095,schimpfen::V,فحاشی کردن,сюцемс
1096,sich ärgern::V,ناراحت شدن,кяжиямс
1097,sich fürchten::V,واهمه کردن,пелемс
1098,fürchten::V,ترسیدن,пелемс
1099,fliehen::V,گریختن,ворьгодемс
1100,flüchten::V,فرار کردن,ша́домс
1101,flüchten::V,فرار کردن,во́рьгодемс
1102,sehen::V,دیدن,няемс
1103,anschauen::V,نگاه کردن,ваномс
1104,ansehen::V,تماشا کردن,ваномс
1105,hören::V,شنیدن,марямс
1106,zuhören::V,گوش دادن,ку́лхдоньомс
1107,probieren::V,چشیدن,варжамс
1108,riechen::V,بوییدن,никса́мс
1109,riechen::V,بو کردن,никса́мс
1110,fühlen::V,احساس کردن,марямс
1111,scheinen::V,بنظر آمدن,ня́евомс
1112,zu sehen sein::V,دیده شدن,ня́евомс
1113,vernehmen::V,شنیدن,марямс
1114,frieren::V,سرد بودن,паломс
1115,frieren::V,سرد بودن,кельмомс
1116,tun::V,کردن,тиемс
1117,können::V,توانستن,маштомс
1118,wollen::V,خواستن,-не-
1119,anfangen::V,شروع کردن,ушедомс
1120,beenden::V,تمام کردن,аде́ламс
1121,beenden::V,پایان دادن,аде́ламс
1122,aufhören::V,دست کشیدن,лоткамс
1123,gelingen::V,موفق شدن,удалакшнемс
1124,geraten::V,نتیجه دادن,лисемс
1125,öffnen::V,گشودن,панжемс
1126,öffnen::V,باز کردن,панжемс
1127,schließen::V,بستن,сёлгомс
1128,schließen::V,قفل کردن,сёлгомс
1129,stellen::V,گذاردن,путомс
1130,setzen::V,نشاندن,озафнемс
1131,setzen::V,نشاندن,озавтнемс
1132,legen::V,گذاشتن,путомс
1133,berühren::V,دست زدن,токамс
1134,berühren::V,لمس کردن,токамс
1135,verbinden::V,وصل کردن,сотомс
1136,bedecken::V,پوشاندن,комачамс
1137,bedecken::V,پوشاندن,вельхтямс
1138,aufhängen::V,آویختن,повфтамс
1139,anzünden::V,سوزاندن,крьвя́стемс
1140,aufheben::V,برداشتن,кеподемс
1141,aufheben::V,برداشتن,касфтомс
1142,aufheben::V,بلند کردن,кеподемс
1143,aufheben::V,بلند کردن,касфтомс
1144,zurücklassen::V,گذاشتن,ка́домс
1145,verlieren::V,گم کردن,юма́фтомс
1146,fallen lassen::V,انداختن,прафтомс
1147,machen::V,کردن,тиемс
1148,machen::V,ساختن,тиемс
1149,herstellen::V,ساختن,анокламс
1150,herstellen::V,تولید کردن,анокламс
1151,bauen::V,ساختن,путомс
1152,bauen::V,بنا کردن,путомс
1153,reparieren::V,درست کردن,петемс
1154,reparieren::V,تعمیر کردن,петемс
1155,verbessern::V,بهتر کردن,цебярьгофтомс
1156,ändern::V,تغییر دادن,полафтомс
1157,graben::V,کندن,шу́вомс
1158,graben::V,کندن,та́ргамс
1159,graben::V,گود کردن,шу́вомс
1160,graben::V,گود کردن,та́ргамс
1161,beugen::V,کج کردن,мяндемс
1162,biegen::V,خم کردن,комафтомс
1163,drehen::V,چرخاندن,шо́вамс
1164,drehen::V,چرخاندن,ша́рфнемс
1165,wenden::V,برگرداندن,ша́рфтомс
1166,umdrehen::V,برگرداندن,шарфтомс
1167,heben::V,برداشتن,ке́подемс
1168,hochheben::V,برآوردن,ке́подемс
1169,hochheben::V,برآوردن,ка́сфтомс
1170,hochheben::V,بلند کردن,ке́подемс
1171,hochheben::V,بلند کردن,ка́сфтомс
1172,ergreifen::V,گرفتن,фатямс
1173,halten::V,نگاه داشتن,кирдемс
1174,drücken::V,فشار دادن,люпшта́мс
1175,drücken::V,فشار آوردن,люпшта́мс
1176,schieben::V,هل دادن,шашфтомс
1177,kratzen::V,خاریدن,а́нгорямс
1178,kratzen::V,خاریدن,киськоря́мс
1179,lecken::V,لیسیدن,нолсемс
1180,beißen::V,گاز زدن,сускомс
1181,abreißen::V,پاره کردن,сяземс
1182,abschneiden::V,بریدن,керомс
1183,abschneiden::V,قطع کردن,керомс
1184,binden::V,بستن,сотомс
1185,stecken::V,فرو کردن,сялгомс
1186,brechen::V,شکستن,си́ннемс
1187,brechen::V,شکستن,ка́лафтомс
1188,klopfen::V,کوبیدن,чакамс
1189,klopfen::V,کوبیدن,чакиемс
1190,hauen::V,زدن,шавомс
1191,hauen::V,زدن,пиксомс
1192,kleben::V,چسباندن,пе́тфнемс
1193,reiben::V,مالش دادن,шо́вамс
1194,streichen::V,مالیدن,вадемс
1195,schleifen::V,تیز کردن,шо́вамс
1196,schneiden::V,چیدن,керомс
1197,schneiden::V,بریدن,керомс
1198,rütteln::V,لرزاندن,та́рфтомс
1199,rütteln::V,تکان دادن,та́рфтомс
1200,schütteln::V,تکان دادن,шука́демс
1201,schwenken::V,تاب دادن,яфодемс
1202,schütten::V,ریختن,каямс
1203,schütten::V,ریختن,нюрьхтя́мс
1204,füllen::V,پر کردن,пяшкодемс
1205,einwickeln::V,پیچیدن,тапардамс
1206,tragen::V,بردن,кандомс
1207,tragen::V,حمل کردن,кандомс
1208,schleppen::V,کشیدن,ускомс
1209,ziehen::V,کشیدن,ускомс
1210,aufbewahren::V,نگهداری کردن,ванфтомс
1211,werfen::V,انداختن,ёрямс
1212,werfen::V,پرتاب کردن,ёрямс
1213,fangen::V,گرفتن,кунда́мс
1214,packen::V,گرفتن,фатямс
1215,verstecken::V,قایم کردن,кяшемс
1216,verstecken::V,پنهان کردن,кяшемс
1217,teilen::V,قسمت کردن,явомс
1218,teilen::V,تقسیم کردن,явомс
1219,schicken::V,فرستادن,кучемс
1220,schicken::V,ارسال کردن,кучемс
1221,bringen::V,آوردن,кандомс
1222,bringen::V,آوردن,пачфтемс
1223,hinzufügen::V,افزودن,пу́томс та́га
1224,hinzufügen::V,افزودن,ма́ксомс та́га
1225,hinzufügen::V,اضافه کردن,пу́томс та́га
1226,hinzufügen::V,اضافه کردن,ма́ксомс та́га
1227,bekommen::V,گرفتن,сявомс
1228,erhalten::V,دریافت کردن,сявомс
1229,nehmen::V,گرفتن,сявомс
1230,nehmen::V,برداشتن,сявомс
1231,wählen::V,انتخاب کردن,ко́чкамс
1232,auswählen::V,برگزیدن,кочкамс
1233,bewahren::V,حفظ کردن,ванфтомс
1234,bewahren::V,حفاظت کردن,ванфтомс
1235,behindern::V,مانع بودن,шорямс
1236,verderben::V,از بین بردن,коламс
1237,verderben::V,از بین بردن,гастямс
1238,beschädigen::V,صدمه زدن,тиендемс зиян
1239,zerbrechen::V,شکستن,тапамс
1240,zerreißen::V,دریدن,сяземс
1241,zerreißen::V,پاره کردن,сяземс
1242,zerstören::V,خراب کردن,ка́лафтомс
1243,zerstören::V,ویران کردن,ка́лафтомс
1244,verbrennen::V,سوزاندن,пълхта́мс
1245,geben::V,دادن,ма́ксомс
1246,reichen::V,دادن,максомс
1247,schenken::V,هدیه دادن,каземс
1248,versprechen::V,قول دادن,ма́ксомс вал
1249,versprechen::V,وعده دادن,ма́ксомс вал
1250,wünschen::V,آرزو کردن,арьсемс
1251,loben::V,ستایش کردن,шна́мс
1252,küssen::V,بوسیدن,палсемс
1253,wiegen::V,نوسان کردن,нюря́фтомс
1254,zudecken::V,پوشاندن,вельхтямс
1255,wecken::V,بیدار کردن,стя́фтомс
1256,wecken::V,بیدار کردن,съ́ргозьфтемс
1257,zeigen::V,نشان دادن,няфтемс
1258,führen::V,رهنمائی کردن,вятемс
1259,lehren::V,آموختن,тонафтомс
1260,lehren::V,یاد دادن,тонафтомс
1261,unterrichten::V,درس دادن,тонафтомс
1262,unterrichten::V,تدریس کردن,тонафтомс
1263,aufziehen::V,تربیت کردن,касфтомс
1264,leiten::V,اداره کردن,вятемс
1265,antreiben::V,عجله دادن,вятемс
1266,lassen::V,وادار کردن,кошардомс
1267,einladen::V,دعوت کردن,тердемс
1268,einladen::V,دعوت کردن,серьгядемс
1269,einladen::V,مهمان کردن,тердемс
1270,einladen::V,مهمان کردن,серьгядемс
1271,vereinigen::V,یکی کردن,пуроптомс
1272,vereinigen::V,یکی کردن,кочкамс марса
1273,vereinigen::V,متحد کردن,пуроптомс
1274,vereinigen::V,متحد کردن,кочкамс марса
1275,besuchen::V,دیدار کردن,варжамс
1276,treffen::V,ملاقات کردن,васьфтомс
1277,sich versammeln::V,جمع شدن,кочкавомс
1278,spielen::V,بازی کردن,налхксемс
1279,singen::V,آواز خواندن,морамс
1280,tanzen::V,رقصیدن,кштимс
1281,sich trennen::V,جدا شدن,явомс
1282,verlassen::V,ترک کردن,кадондомс
1283,retten::V,نجات دادن,идемс
1284,retten::V,نجات دادن,араламс
1285,bewachen::V,حراست کردن,ваномс
1286,schützen::V,حفظ کردن,а́раламс
1287,verteidigen::V,دفاع کردن,а́раламс
1288,sich schlagen::V,کتک‌کاری کردن,тюремс
1289,schießen::V,تیر زدن,ляцемс
1290,siegen::V,پیروز شدن,сяськомс
1291,ärgern::V,ناراحت کردن,кяжияфтомс
1292,schlagen::V,زدن,токамс
1293,schlagen::V,کوبیدن,токамс
1294,treten::V,لگد زدن,тапамс
1295,stechen::V,چاقو زدن,пупамс
1296,stechen::V,چاقو زدن,сялгомс
1297,stoßen::V,هل دادن,тостядемс
1298,stehlen::V,دزدیدن,саламс
1299,stören::V,مزاحم شدن,шорсемс
1300,belästigen::V,زحمت دادن,токсамс
1301,belästigen::V,زحمت دادن,аф кадомс ваймама
1302,verbergen::V,پنهان کردن,кяшемс
1303,täuschen::V,گول زدن,васькафтомс
1304,täuschen::V,گول زدن,кяльготнемс
1305,täuschen::V,فریب دادن,васькафтомс
1306,täuschen::V,فریب دادن,кяльготнемс
1307,betrügen::V,گول زدن,васькафнемс
1308,betrügen::V,فریب دادن,васькафнемс
1309,töten::V,کشتن,шавомс
1310,töten::V,کشتن,аде́ламс
1311,wohnen::V,منزل داشتن,эрямс
1312,wohnen::V,سکونت داشتن,эрямс
1313,arbeiten::V,کار کردن,покодемс
1314,sammeln::V,جمع کردن,кочкамс
1315,sammeln::V,جمع کردن,пу́роптомс
1316,pflücken::V,چیدن,фатнемс
1317,pflücken::V,چیدن,нотфнемс
1318,jagen::V,شکار کردن,кунда́мс
1319,fischen::V,صید کردن,калонь кунда́мс
1320,fischen::V,ماهی‌گیری کردن,калонь кунда́мс
1321,fassen::V,گرفتن,кунда́мс
1322,hüten::V,چراندن,ваномс
1323,hüten::V,مراقبت کردن,ваномс
1324,treiben::V,راندن,панемс
1325,anbinden::V,متصل کردن,сотомс
1326,füttern::V,غذا دادن,трямс
1327,füttern::V,غذا دادن,а́ндомс
1328,melken::V,دوشیدن,потямс
1329,hacken::V,خرد کردن,лазондомс
1330,gießen::V,ریختن,валомс
1331,reifen::V,رسیدن,кенеремс
1332,zubereiten::V,طبخ کردن,анокламс
1333,zubereiten::V,آماده کردن,анокламс
1334,kochen::V,پختن,пидемс
1335,kochen::V,آشپزی کردن,пидемс
1336,backen::V,پختن,пидемс
1337,braten::V,سرخ کردن,пуштомс
1338,umrühren::V,هم زدن,шорямс
1339,stricken::V,بافتن,кодамс
1340,nähen::V,دوختن,стамс
1341,färben::V,رنگ زدن,а́рхтомс
1342,reinigen::V,پاک کردن,ва́ткамс
1343,reinigen::V,پاک کردن,а́роптомс
1344,reinigen::V,تمیز کردن,ва́ткамс
1345,reinigen::V,تمیز کردن,а́роптомс
1346,waschen::V,شستن,муськомс
1347,abwischen::V,زدودن,нардамс
1348,spülen::V,شستن,оргалдомс
1349,fegen::V,جارو کردن,тяемс
1350,kehren::V,جارو کردن,тяемс
1351,baden::V,شنا کردن,э́шелямс
1352,baden::V,حمام کردن,э́шелямс
1353,sich waschen::V,شستشو کردن,штамс
1354,ausziehen::V,درآوردن,кайсефтемс
1355,anziehen::V,پوشیدن,ща́фтомс
1356,sich anziehen::V,لباس پوشیدن,щамс
1357,kämmen::V,شانه زدن,се́ендемс
1358,schmücken::V,زینت دادن,на́ряжамс
1359,schmücken::V,زینت دادن,ма́зоптомс
1360,sagen::V,گفتن,азомс
1361,sagen::V,گفتن,мярьгомс
1362,sprechen::V,حرف زدن,корхтамс
1363,sprechen::V,صحبت کردن,корхтамс
1364,reden::V,حرف زدن,корхнемс
1365,reden::V,صحبت کردن,корхнемс
1366,sich unterhalten::V,گپ زدن,корхнемс
1367,fragen::V,پرسیدن,ки́зефтемс
1368,fragen::V,سؤال کردن,ки́зефтемс
1369,bitten::V,خواهش کردن,а́намс
1370,bitten::V,خواهش کردن,ве́шемс
1371,bitten::V,درخواست کردن,а́намс
1372,bitten::V,درخواست کردن,ве́шемс
1373,erzählen::V,نقل کردن,а́зондомс
1374,erzählen::V,حکایت کردن,а́зондомс
1375,mitteilen::V,خبر دادن,азомс
1376,nennen::V,نامیدن,лемдемс
1377,nennen::V,نامیدن,путомс лем
1378,rufen::V,صدا کردن,серьгядемс
1379,prahlen::V,پز آمدن,шна́фтомс пря́
1380,übersetzen::V,ترجمه کردن,ётафтомс
1381,denken::V,فکر کردن,арьсемс
1382,glauben::V,باور کردن,кемамс
1383,glauben::V,عقیده داشتن,кемамс
1384,bemerken::V,متوجه شدن,ня́емс
1385,erkennen::V,شناختن,содамс
1386,erkennen::V,تشخیص دادن,содамс
1387,begreifen::V,فهمیدن,сатомс
1388,begreifen::V,درک کردن,сатомс
1389,verstehen::V,فهمیدن,шарьхкодемс
1390,lernen::V,آموختن,тонафнемс
1391,lernen::V,یاد گرفتن,тонафнемс
1392,wissen::V,دانستن,со́дамс
1393,sich erinnern an::V,به یاد آوردن,лятфтамс
1394,vergessen::V,فراموش کردن,юкстамс
1395,messen::V,اندازه گرفتن,ункснемс
1396,zählen::V,شمردن,лу́вомс
1397,zählen::V,شمردن,а́рьсемс
1398,rechnen::V,حساب کردن,лувомс
1399,lesen::V,خواندن,лувомс
1400,lesen::V,خواندن,морафтомс
1401,malen::V,نقاشی کردن,рисова́ндамс
1402,zeichnen::V,کشیدن,рисова́ндамс
1403,zeichnen::V,رسم کردن,рисова́ндамс
1404,schreiben::V,نوشتن,сёрмадомс
1405,besitzen::V,داشتن,улемс азоркс
1406,kaufen::V,خریدن,рамамс
1407,kaufen::V,خرید کردن,рамамс
1408,verkaufen::V,فروختن,мимс
1409,bezahlen::V,پرداختن,пандомс
1410,zahlen::V,پرداخت کردن,па́ндомс
1411,beherrschen::V,مسلط بودن,азорондамс
1412,ertragen::V,تحمل کردن,кирдемс
