,Concept_ID,ab,lbe
1300,übersetzen::V,аиҭагара,таржума бан
1301,denken::V,азхəыцра,пикри буллан
1302,glauben::V,ахаҵара,вих хьун
1303,bemerken::V,агəаҭара,хӏисав хъун
1304,erkennen::V,адырра,увчӏин
1305,begreifen::V,аилкаара,бувчӏин
1306,verstehen::V,аҳара,
1307,lernen::V,аҵара,лахьлан
1308,lernen::V,аҵара,лахьхьин
1309,wissen::V,адырра,кӏулну бикӏан
1310,wissen::V,адырра,хавар бикӏан
1311,sich erinnern an::V,агəаларшəара,дакӏнин бутан
1312,vergessen::V,ахашҭра,хъама битан
1313,messen::V,ашəара,дуцин дуллан
1314,messen::V,ашəара,дуцин дан
1315,zählen::V,аҧхьаӡара,дуккин
1316,rechnen::V,аҳасабра,хӏисав дан
1317,lesen::V,аҧхьара,ккалан
1318,besitzen::V,амазаара,дуну икӏан
1319,besitzen::V,амазаара,дуну дикӏан
1320,besitzen::V,амазаара,заллуну икӏан
1321,kaufen::V,Аахəара,машан ласун
1322,verkaufen::V,аҭира,баххан
1323,bezahlen::V,ахҭынҵара,арцу дулун
1324,bezahlen::V,ахҭынҵара,багьа булун
1325,bezahlen::V,ашəара,арцу дулун
1326,bezahlen::V,ашəара,багьа булун
1327,zahlen::V,ашəара,арцу дулун
1328,zahlen::V,ашəара,багьа булун
1329,ertragen::V,ачҳара,бухӏан
1330,Kralle::N,,ххяппа
1331,Schwarm::N,,гьухъала
1332,Sache::N,,зат
1333,Essen::N,,дукия
1334,Essen::N,,дукин
1335,Geschäft::N,,даву
1336,Monat::N,,барз
1337,Jahr::N,,шин
1338,dünn::A,,кӏюласса
1339,roh::A,,шакъавхьсса
1340,durch::PRP,,-х
1341,was::FPRN,,ци
1342,rauschen::V,,щурщур тӏун
1343,wenden::V,,кӏура баен бан
1344,ergreifen::V,,хъап дан
1345,ergreifen::V,,хъап увиу угьан
1346,bewahren::V,,ядан
1347,wiegen::V,,гьуркку тӏун
1348,wiegen::V,,гьуркку буллан
1349,wiegen::V,,гьуркку бан
1350,kehren::V,,бахьлан
1351,malen::V,,сурат дуллан
1352,zeichnen::V,,сурат дуллан
1353,schreiben::V,,чичин
1354,schreiben::V,,чичлан
1355,beherrschen::V,,дуну икӏан
1356,beherrschen::V,,заллуну икӏан
