,Concept_ID,ar,fi
796,dorthin::ADV,إلى هناك,tuonne
797,geradeaus::ADV,إلى الأمام,suoraan
798,vorwärts::ADV,إلى الأمام,eteenpäin
799,rückwärts::ADV,إلى الوراء,taaksepäin
800,zurück::ADV,عودا,takaisin
801,zurück::ADV,إلى الخلف,takaisin
802,unten::ADV,تحت,alhaalla
803,unten::ADV,في الأسفل,alhaalla
804,hinab::ADV,إلى تحت,alas
805,oben::ADV,فوق,ylhäällä
806,oben::ADV,في الأعلى,ylhäällä
807,hinauf::ADV,إلى فوق,ylös
808,hinauf::ADV,إلى الأعلى,ylös
809,überall::ADV,في كل مكان,kaikkialla
810,nicht::ADV,لا,ei
811,nicht::ADV,لم,ei
812,ein wenig::ADV,قليلا,vähän
813,kaum::ADV,كاد لا,tuskin
814,sehr::ADV,جدا,kovin
815,sehr::ADV,جدا,oikein
816,sehr::ADV,كثيرا,kovin
817,sehr::ADV,كثيرا,oikein
818,so::ADV,كذا,näin
819,so::ADV,كذلك,näin
820,noch::ADV,ما زال,vielä
821,nur::ADV,فقط,vain
822,nur::ADV,فقط,ainoastaan
823,schon::ADV,قد,jo
824,wieder::ADV,من جديد,taas
825,wieder::ADV,من جديد,jälleen
826,wieder::ADV,مرة أخرى,taas
827,wieder::ADV,مرة أخرى,jälleen
828,vergebens::ADV,عبثا,turhaan
829,vor::PRP,أمام,edessä
830,hinter::PRP,خلف,takana
831,hinter::PRP,وراء,takana
832,unter::PRP,تحت,alla
833,durch::PRP,عبر,läpi
834,durch::PRP,عبر,kautta
835,durch::PRP,خلال,läpi
836,durch::PRP,خلال,kautta
837,neben::PRP,جنب,vieressä
838,neben::PRP,بجانب,vieressä
839,zwischen::PRP,بين,välillä
840,wegen::PRP,بسبب,takia
841,wegen::PRP,بسبب,vuoksi
842,dies::PRN,هذا,tämä
843,das::PRN,ذلك,se
844,alles::PRN,الكل,kaikki
845,ich::PRN,أنا,minä
846,du::PRN,أنت,sinä
847,er::PRN,هو,hän
848,wir::PRN,نحن,me
849,ihr::PRN,أنتم,te
850,ihr::PRN,أنتن,te
851,sie::PRN,هم,he
852,sie::PRN,هن,he
853,was::FPRN,ما,mikä
854,wer::FPRN,من,ken
855,wer::FPRN,من,kuka
856,wo::FADV,أين,missä
857,wohin::FADV,إلى أين,mihin
858,wie::FADV,كيف,miten
859,wie::FADV,كيف,kuinka
860,warum::FADV,لماذا,miksi
861,wieviel::FNUM,كم,paljonko
862,wieviel::FNUM,كم,kuinka paljon
863,eins::NUM,واحد,yksi
864,zwei::NUM,اثنين,kaksi
865,drei::NUM,ثلاثة,kolme
866,vier::NUM,أربعة,neljä
867,fünf::NUM,خمسة,viisi
868,sechs::NUM,ستة,kuusi
869,sieben::NUM,سبعة,seitsemän
870,acht::NUM,ثمانية,kahdeksan
871,neun::NUM,تسعة,yhdeksän
872,zehn::NUM,عشرة,kymmenen
873,elf::NUM,أحد عشر,yksitoista
874,zwölf::NUM,اثنا عشر,kaksitoista
875,zwanzig::NUM,عشرون,kaksikymmentä
876,dreißig::NUM,ثلاثون,kolmekymmentä
877,vierzig::NUM,أربعون,neljäkymmentä
878,fünfzig::NUM,خمسون,viisikymmentä
879,sechzig::NUM,ستون,kuusikymmentä
880,siebzig::NUM,سبعون,seitsemänkymmentä
881,achtzig::NUM,ثمانون,kahdeksankymmentä
882,neunzig::NUM,تسعون,yhdeksänkymmentä
883,hundert::NUM,مئة,sata
884,tausend::NUM,ألف,tuhat
885,und::CNJ,و,ja
886,oder::CNJ,أو,tai
887,stehen::V,وقف,seisoa
888,sitzen::V,جلس,istua
889,liegen::V,رقد,maata
890,hängen::V,تعلق,riippua
891,werden::V,صار,tulla
892,werden::V,صار,joutua
893,werden::V,أصبح,tulla
894,werden::V,أصبح,joutua
895,passieren::V,حدث,sattua
896,passieren::V,حدث,tapahtua
897,beginnen::V,ابتدأ,alkaa
898,enden::V,انتهى,loppua
899,enden::V,انتهى,päättyä
900,wechseln::V,تغير,vaihtua
901,wechseln::V,تغير,vaihdella
902,aufgehen[Sonne]::V,شرق,nousta
903,untergehen[Sonne]::V,غرب,laskea
904,scheinen[Sonne]::V,أضاء,paistaa
905,donnern::V,رعد,jyristä
906,wehen::V,هب,tuulla
907,wehen::V,هب,puhaltaa
908,strömen::V,جرى,virrata
909,fließen::V,سال,valua
910,fließen::V,سال,juosta
911,sich drehen::V,دار,pyöriä
912,schwanken::V,ترنح,horjua
913,schwingen::V,ترجح,heilua
914,schwingen::V,ترجح,värähdellä
915,fallen::V,سقط,pudota
916,fallen::V,سقط,langeta
917,brennen::V,احترق,palaa
918,rauchen::V,دخن,savuta
919,regnen::V,أمطر,sataa
920,gefrieren::V,تجمد,jäätyä
921,tauen::V,ذاب,sulaa
922,schmelzen::V,ذاب,sulaa
923,trocknen::V,نشف,kuivua
924,sieden::V,غلى,kiehua
925,faulen::V,فسد,mädätä
926,verfaulen::V,تعفن,mädätä
927,verfaulen::V,تعفن,mädäntyä
928,reißen::V,انقطع,revetä
929,versinken::V,غرق,upota
930,versinken::V,غرق,vajota
931,vergehen::V,مضى,kulua
932,erscheinen::V,لاح,ilmestyä
933,erscheinen::V,ظهر,ilmestyä
934,verschwinden::V,غاب,kadota
935,sinken::V,هبط,vajota
936,abnehmen::V,نقص,vähetä
937,zunehmen::V,ازداد,kasvaa
938,zunehmen::V,ازداد,lisääntyä
939,steigen::V,صعد,nousta
940,steigen::V,ارتفع,nousta
941,wachsen::V,نما,kasvaa
942,wachsen::V,نبت,kasvaa
943,glänzen::V,لمع,kiiltää
944,funkeln::V,تلألأ,kipinöidä
945,lärmen::V,ضج,meluta
946,lärmen::V,صخب,meluta
947,läuten::V,قرع,soida
948,klingeln::V,دق,soida
949,klirren::V,قعقع,kalista
950,brausen::V,عج,kohista
951,rauschen::V,حف,kohista
952,klingen::V,رن,soida
953,bellen::V,نبح,haukkua
954,heulen::V,عوى,ulvoa
955,blasen::V,نفخ,puhaltaa
956,pfeifen::V,صفر,viheltää
957,schreien::V,صرخ,kirkua
958,stöhnen::V,أن,voihkia
959,zittern::V,ارتعش,vapista
960,leben::V,عاش,elää
961,geboren werden::V,ولد,syntyä
962,atmen::V,تنفس,hengittää
963,trinken::V,شرب,juoda
964,essen::V,أكل,syödä
965,schlucken::V,جرع,niellä
966,müde werden::V,تعب,uupua
967,einschlafen::V,نام,uinahtaa
968,schlafen::V,نام,maata
969,schlafen::V,نام,nukkua
970,aufwachen::V,استيقظ,herätä
971,aufstehen::V,قام,nousta
972,aufstehen::V,قام,nousta ylös
973,sich erholen::V,استجم,levätä
974,krank werden::V,مرض,sairastua
975,krank sein::V,مرض,potea
976,krank sein::V,مرض,sairastaa
977,schmerzen::V,آلم,särkeä
978,schmerzen::V,آلم,kivistää
979,husten::V,كح,yskiä
980,husten::V,سعل,yskiä
981,genesen::V,نقه,toipua
982,sterben::V,مات,kuolla
983,umkommen::V,هلك,saada surmansa
984,umkommen::V,هلك,kuolla
985,sich bewegen::V,تحرك,liikkua
986,sich rühren::V,تحرك,liikahtaa
987,sich erheben::V,قام,nousta
988,sich setzen::V,جلس,istuutua
989,hinfallen::V,وقع,kaatua
990,laufen::V,مشى,kävellä
991,schreiten::V,خطا,astua
992,schreiten::V,خطا,astella
993,spazierengehen::V,تنزه,kävellä
994,eilen::V,عجل,kiirehtiä
995,sich beeilen::V,استعجل,kiirehtiä
996,sich beeilen::V,استعجل,olla kiireissään
997,sausen::V,أسرع,rynnätä
998,sausen::V,أسرع,viilettää
999,rennen::V,عدا,juosta
1000,rennen::V,ركض,juosta
1001,springen::V,قفز,hypätä
1002,klettern::V,تسلق,kiivetä
1003,schaukeln::V,تأرجح,kiikkua
1004,kriechen::V,دب,ryömiä
1005,kriechen::V,زحف,ryömiä
1006,schwimmen::V,سبح,uida
1007,tauchen::V,غطس,sukeltaa
1008,rudern::V,جذف,soutaa
1009,fahren::V,ركب,ajaa
1010,fahren::V,ركب,kulkea
1011,fahren::V,سافر,ajaa
1012,fahren::V,سافر,kulkea
1013,fliegen::V,طار,lentää
1014,gehen::V,سار,käydä
1015,gehen::V,ذهب,käydä
1016,weggehen::V,ذهب,lähteä
1017,weggehen::V,ذهب,poistua
1018,weggehen::V,انصرف,lähteä
1019,weggehen::V,انصرف,poistua
1020,abfahren::V,رحل,lähteä
1021,anhalten::V,توقف,pysähtyä
1022,anhalten::V,توقف,seisahtua
1023,hineingehen::V,دخل,mennä sisään
1024,eintreten::V,دخل,astua sisään
1025,kommen::V,أتى,tulla
1026,kommen::V,جاء,tulla
1027,ankommen::V,وصل,saapua
1028,zurückkommen::V,عاد,palata
1029,zurückkommen::V,رجع,palata
1030,bleiben::V,مكث,jäädä
1031,bleiben::V,مكث,viipyä
1032,warten::V,انتظر,odottaa
1033,erwarten::V,ترقب,odottaa
1034,erwarten::V,انتظر,odottaa
1035,suchen::V,بحث,etsiä
1036,finden::V,وجد,löytää
1037,versuchen::V,حاول,yrittää
1038,vorbereiten::V,أعد,valmistaa
1039,vorbereiten::V,حضر,valmistaa
1040,lieben::V,أحب,pitää
1041,lieben::V,أحب,rakastaa
1042,mögen::V,أحب,pitää
1043,mögen::V,أحب,tykätä
1044,lachen::V,ضحك,nauraa
1045,rühren::V,أثر,liikuttaa
1046,weinen::V,بكى,itkeä
1047,schimpfen::V,سب,haukkua
1048,schimpfen::V,شتم,haukkua
1049,sich ärgern::V,زعل,suuttua
1050,sich fürchten::V,هاب,pelätä
1051,fürchten::V,خاف,pelätä
1052,fürchten::V,خشي,pelätä
1053,fliehen::V,هرب,paeta
1054,flüchten::V,فر,paeta
1055,sehen::V,رأى,nähdä
1056,anschauen::V,نظر,katsoa
1057,ansehen::V,نظر,katsoa
1058,hören::V,سمع,kuulla
1059,zuhören::V,أصغى,kuunnella
1060,probieren::V,ذاق,maistaa
1061,riechen::V,شم,haistaa
1062,riechen::V,استنشق,haistaa
1063,fühlen::V,شعر,tuntea
1064,scheinen::V,ظهر,tuntua
1065,zu sehen sein::V,ظهر,näkyä
1066,vernehmen::V,سمع,kuulla
1067,frieren::V,بردان,palella
1068,tun::V,فعل,tehdä
1069,können::V,قدر,osata
1070,können::V,استطاع,osata
1071,wollen::V,شاء,tahtoa
1072,wollen::V,أراد,tahtoa
1073,anfangen::V,بدأ,ruveta
1074,anfangen::V,بدأ,aloittaa
1075,beenden::V,أنهى,lopettaa
1076,aufhören::V,توقف,loppua
1077,aufhören::V,انقطع,loppua
1078,gelingen::V,نجح,onnistua
1079,geraten::V,طلع,sujua
1080,geraten::V,طلع,joutua
1081,öffnen::V,فتح,avata
1082,öffnen::V,فتح,aukaista
1083,schließen::V,أغلق,sulkea
1084,stellen::V,وضع,panna
1085,stellen::V,وضع,asettaa
1086,stellen::V,أقام,panna
1087,stellen::V,أقام,asettaa
1088,setzen::V,أجلس,panna
1089,setzen::V,أجلس,istuttaa
1090,legen::V,وضع,panna
1091,legen::V,وضع,asettaa
1092,berühren::V,مس,koskea
1093,berühren::V,مس,koskettaa
1094,berühren::V,لمس,koskea
1095,berühren::V,لمس,koskettaa
1096,verbinden::V,ربط,liittää
1097,verbinden::V,ربط,yhdistää
1098,verbinden::V,وصل,liittää
1099,verbinden::V,وصل,yhdistää
1100,bedecken::V,غطى,kattaa
1101,bedecken::V,غطى,peittää
1102,aufhängen::V,علق,ripustaa
1103,anzünden::V,أوقد,sytyttää
1104,aufheben::V,لقط,ylös nostaa
1105,aufheben::V,لقط,nostaa
1106,zurücklassen::V,ترك,jättää
1107,verlieren::V,فقد,kadottaa
1108,fallen lassen::V,أسقط,pudottaa
1109,machen::V,فعل,tehdä
1110,herstellen::V,صنع,tuottaa
1111,herstellen::V,صنع,valmistaa
1112,herstellen::V,أنتج,tuottaa
1113,herstellen::V,أنتج,valmistaa
1114,bauen::V,بنى,rakentaa
1115,bauen::V,شيد,rakentaa
1116,reparieren::V,صلح,korjata
1117,verbessern::V,صحح,parantaa
1118,ändern::V,غير,muuttaa
1119,graben::V,حفر,kaivaa
1120,beugen::V,ثنى,taivuttaa
1121,beugen::V,أحنى,taivuttaa
1122,biegen::V,لوى,taivuttaa
1123,drehen::V,أدار,kääntää
1124,drehen::V,دور,kääntää
1125,wenden::V,قلب,kääntää
1126,umdrehen::V,قلب,kääntää
1127,heben::V,رفع,nostaa
1128,heben::V,رفع,kohottaa
1129,hochheben::V,رفع,nostaa
1130,ergreifen::V,مسك,tarttua
1131,halten::V,مسك,pitää
1132,drücken::V,ضغط,painaa
1133,drücken::V,ضغط,puristaa
1134,schieben::V,حرك,työntää
1135,kratzen::V,خدش,raapia
1136,lecken::V,لعق,nuolla
1137,beißen::V,عض,purra
1138,abreißen::V,قلع,repiä
1139,abschneiden::V,قطع,leikata poikki
1140,abschneiden::V,قطع,leikata
1141,binden::V,ربط,sitoa
1142,stecken::V,دس,pistää
1143,brechen::V,كسر,murtaa
1144,klopfen::V,طرق,koputtaa
1145,klopfen::V,طرق,kolkuttaa
1146,hauen::V,ضرب,lyödä
1147,kleben::V,ألصق,liimata
1148,reiben::V,حك,hieroa
1149,reiben::V,حك,hangata
1150,streichen::V,نشر,sivellä
1151,schleifen::V,سن,hioa
1152,schneiden::V,قطع,leikata
1153,rütteln::V,رج,ravistaa
1154,schütteln::V,هز,pudistaa
1155,schwenken::V,لوح,heiluttaa
1156,schütten::V,صب,kaataa
1157,füllen::V,ملأ,täyttää
1158,einwickeln::V,لف,kääriä
1159,tragen::V,حمل,kantaa
1160,schleppen::V,سحب,raahata
1161,ziehen::V,سحب,vetää
1162,aufbewahren::V,حفظ,säilyttää
1163,werfen::V,رمى,viskata
1164,werfen::V,ألقى,viskata
1165,fangen::V,التقط,napata
1166,fangen::V,التقط,ottaa kiinni
1167,packen::V,مسك,tarttua
1168,verstecken::V,خبأ,kätkeä
1169,verstecken::V,خبأ,piilottaa
1170,teilen::V,قسم,jakaa
1171,schicken::V,بعث,lähettää
1172,schicken::V,أرسل,lähettää
1173,bringen::V,جلب,viedä
1174,hinzufügen::V,أضاف,lisätä
1175,bekommen::V,حصل,saada
1176,erhalten::V,استلم,saada
1177,nehmen::V,أخذ,ottaa
1178,wählen::V,اختار,valita
1179,auswählen::V,انتقى,valikoida
1180,bewahren::V,حافظ,säilyttää
1181,behindern::V,عاق,estää
1182,verderben::V,أفسد,pilata
1183,verderben::V,أفسد,turmella
1184,beschädigen::V,أضر,vioittaa
1185,beschädigen::V,أضر,vahingoittaa
1186,zerbrechen::V,كسر,rikkoa
1187,zerreißen::V,مزق,repiä rikki
1188,zerreißen::V,مزق,repiä palasiksi
1189,zerstören::V,دمر,hävittää
1190,verbrennen::V,حرق,polttaa
1191,geben::V,أعطى,antaa
1192,reichen::V,ناول,ojentaa
1193,schenken::V,وهب,lahjoittaa
1194,versprechen::V,وعد,luvata
1195,wünschen::V,تمنى,toivottaa
1196,loben::V,مدح,ylistää
1197,küssen::V,قبل,suudella
1198,wiegen::V,هدهد,tuudittaa
1199,wiegen::V,هدهد,keinuttaa
1200,zudecken::V,غطى,peittää
1201,wecken::V,أيقظ,herättää
1202,zeigen::V,أرى,näyttää
1203,zeigen::V,أرى,osoittaa
1204,führen::V,دل,johdattaa
1205,lehren::V,علم,opettaa
1206,unterrichten::V,علم,opettaa
1207,aufziehen::V,ربى,kasvattaa
1208,leiten::V,دل,johtaa
1209,leiten::V,أدار,johtaa
1210,antreiben::V,حث,hoputtaa
1211,lassen::V,حدا,antaa
1212,einladen::V,دعا,kutsua
1213,vereinigen::V,وحد,yhdistää
1214,besuchen::V,زار,vierailla
1215,treffen::V,قابل,tavata
1216,sich versammeln::V,اجتمع,kokoontua
1217,spielen::V,لعب,pelata
1218,spielen::V,لعب,leikkiä
1219,singen::V,غنى,laulaa
1220,tanzen::V,رقص,tanssia
1221,sich trennen::V,افترق,erota
1222,verlassen::V,ترك,jättää
1223,retten::V,نجى,pelastaa
1224,retten::V,أنقذ,pelastaa
1225,bewachen::V,حرس,vartioida
1226,schützen::V,حمى,suojella
1227,verteidigen::V,دافع,puolustaa
1228,sich schlagen::V,تضارب,tapella
1229,schießen::V,أطلق,ampua
1230,siegen::V,انتصر,voittaa
1231,ärgern::V,أزعل,ärsyttää
1232,schlagen::V,ضرب,lyödä
1233,treten::V,رفس,potkaista
1234,stechen::V,شك,pistää
1235,stoßen::V,دفع,sysätä
1236,stoßen::V,دفع,työntää
1237,stehlen::V,سرق,varastaa
1238,stören::V,ضايق,häiritä
1239,belästigen::V,أزعج,häiritä
1240,verbergen::V,كتم,kätkeä
1241,täuschen::V,خدع,harhauttaa
1242,betrügen::V,غش,pettää
1243,betrügen::V,غش,petkuttaa
1244,töten::V,قتل,tappaa
1245,wohnen::V,سكن,asua
1246,arbeiten::V,عمل,tehdä työtä
1247,arbeiten::V,عمل,työskennellä
1248,arbeiten::V,اشتغل,tehdä työtä
1249,arbeiten::V,اشتغل,työskennellä
1250,sammeln::V,جمع,koota
1251,sammeln::V,جمع,kerätä
1252,pflücken::V,جنى,poimia
1253,pflücken::V,قطف,poimia
1254,jagen::V,صاد,metsästää
1255,fischen::V,اصطاد,kalastaa
1256,fassen::V,قبض,pyydystää
1257,fassen::V,قبض,saalistaa
1258,hüten::V,رعى,paimentaa
1259,treiben::V,ساق,ajaa
1260,anbinden::V,ربط,kytkeä
1261,füttern::V,علف,ruokkia
1262,melken::V,حلب,lypsää
1263,hacken::V,فرم,hakata
1264,gießen::V,سقى,kastella
1265,reifen::V,نضج,kypsyä
1266,zubereiten::V,حضر,valmistaa
1267,kochen::V,طبخ,keittää
1268,backen::V,خبز,leipoa
1269,braten::V,قلى,paistaa
1270,braten::V,حمر,paistaa
1271,umrühren::V,قلب,hämmentää
1272,stricken::V,حاك,kutoa
1273,stricken::V,حاك,neuloa
1274,nähen::V,خاط,ommella
1275,färben::V,صبغ,värjätä
1276,färben::V,صبغ,värittää
1277,färben::V,لون,värjätä
1278,färben::V,لون,värittää
1279,reinigen::V,نظف,puhdistaa
1280,waschen::V,غسل,pestä
1281,abwischen::V,مسح,pyyhkiä
1282,spülen::V,شطف,huuhtoa
1283,fegen::V,كنس,pyyhkäistä
1284,kehren::V,كنس,lakaista
1285,baden::V,استحم,kylpeä
1286,sich waschen::V,اغتسل,peseytyä
1287,ausziehen::V,خلع,riisua
1288,anziehen::V,لبس,pukea ylleen
1289,sich anziehen::V,اكتسى,pukeutua
1290,kämmen::V,مشط,kammata
1291,schmücken::V,زين,koristaa
1292,schmücken::V,زين,kaunistaa
1293,sagen::V,قال,sanoa
1294,sprechen::V,تكلم,puhua
1295,reden::V,تكلم,keskustella
1296,sich unterhalten::V,تحادث,jutella
1297,fragen::V,سأل,kysyä
1298,bitten::V,رجا,pyytää
1299,erzählen::V,حكي,kertoa
1300,mitteilen::V,بلغ,ilmoittaa
1301,nennen::V,سمى,kutsua
1302,nennen::V,سمى,nimittää
1303,rufen::V,نادى,kutsua
1304,prahlen::V,فشر,kerskailla
1305,prahlen::V,تفاخر,kerskailla
1306,übersetzen::V,ترجم,kääntää
1307,denken::V,فكر,miettiä
1308,denken::V,فكر,ajatella
1309,glauben::V,اعتقد,uskoa
1310,bemerken::V,لاحظ,huomata
1311,erkennen::V,عرف,tunnistaa
1312,begreifen::V,فهم,ymmärtää
1313,begreifen::V,أدرك,ymmärtää
1314,verstehen::V,فهم,ymmärtää
1315,lernen::V,درس,oppia
1316,wissen::V,علم,tietää
1317,sich erinnern an::V,تذكر,muistaa
1318,vergessen::V,نسي,unohtaa
1319,messen::V,قاس,mitata
1320,zählen::V,عد,laskea
1321,zählen::V,أحصى,laskea
1322,rechnen::V,حسب,laskea
1323,lesen::V,قرأ,lukea
1324,malen::V,صور,maalata
1325,zeichnen::V,رسم,piirtää
1326,zeichnen::V,رسم,piirustaa
1327,schreiben::V,كتب,kirjoittaa
1328,besitzen::V,حاز,omistaa
1329,besitzen::V,ملك,omistaa
1330,kaufen::V,اشترى,ostaa
1331,verkaufen::V,باع,myydä
1332,bezahlen::V,دفع,maksaa
1333,zahlen::V,سدد,maksaa
1334,beherrschen::V,حكم,hallita
1335,ertragen::V,أطاق,kestää
1336,ertragen::V,تحمل,kestää
