,Concept_ID,lez,be
789,sitzen::V,ацукьун,сядзець
790,liegen::V,къаткун,ляжаць
791,hängen::V,куьрс хьун,вісець
792,werden::V,хьун,стаць
793,werden::V,хьун,зрабіцца
794,passieren::V,хьун,трапіцца
795,beginnen::V,башламиш хьун,пачацца
796,enden::V,куьтягь хьун,кончыцца
797,wechseln::V,дегиш хьун,мяняцца
798,aufgehen[Sonne]::V,экъечӏун,узысці
799,untergehen[Sonne]::V,акӏун,зайсці
800,scheinen[Sonne]::V,ишигь гун,свяціць
801,donnern::V,къукърумар авун,грымець
802,strömen::V,авахьун,ліцца
803,fließen::V,авахьун,цячы
804,sich drehen::V,элкъуьн,круціцца
805,sich drehen::V,элкъуьн,варочацца
806,schwanken::V,юзун,хістацца
807,schwingen::V,галтад хьун,гайдацца
808,schwingen::V,галтад хьун,калыхацца
809,fallen::V,аватун,падаць
810,brennen::V,кун,гарэць
811,brennen::V,ккун,гарэць
812,regnen::V,къун,дажджыць
813,gefrieren::V,муркӏади кьун,замерзнуць
814,tauen::V,цӏурун,раставаць
815,schmelzen::V,цӏурун,плавіцца
816,trocknen::V,кьурун,сохнуць
817,sieden::V,ругун,кіпець
818,faulen::V,кутӏун,гнісці
819,verfaulen::V,чуьруьтмиш хьун,згнісці
820,verfaulen::V,кутӏун,згнісці
821,reißen::V,атӏун,ірвацца
822,reißen::V,къазунун,ірвацца
823,versinken::V,батмиш хьун,тануць
824,vergehen::V,алатун,праходзіць
825,erscheinen::V,майдандиз акъатун,зʼявіцца
826,verschwinden::V,квахьун,знікнуць
827,sinken::V,элекьун,спадаць
828,abnehmen::V,тӏимил хьун,паменшыцца
829,abnehmen::V,гъвечӏи хьун,паменшыцца
830,zunehmen::V,артух хьун,павялічвацца
831,steigen::V,хкаж хьун,паднімацца
832,wachsen::V,экъечӏун,расці
833,glänzen::V,цӏарцӏар гун,блішчаць
834,funkeln::V,нур гун,бліскаць
835,lärmen::V,ван авун,шумець
836,läuten::V,зенг ягъун,званіць
837,klingeln::V,зенг ягъун,званіць
838,klirren::V,зигринг авун,бразгаць
839,brausen::V,къати хьун,бушаваць
840,rauschen::V,вишриш авун,шастаць
841,klingen::V,ван авун,гучаць
842,bellen::V,элуькьун,брахаць
843,heulen::V,къув ягъун,выць
844,blasen::V,уф гун,дзьмухнуць
845,pfeifen::V,уьфт ягъун,свістаць
846,schreien::V,гьараюн,крычаць
847,stöhnen::V,суза авун,стагнаць
848,zittern::V,зурзун,дрыжаць
849,leben::V,яшамиш хьун,жыць
850,geboren werden::V,хьун,нарадзіцца
851,atmen::V,нефес чӏугун,дыхаць
852,trinken::V,хъун,піць
853,essen::V,тӏуьн,есці
854,schlucken::V,туькьуьнун,глытаць
855,müde werden::V,галатун,стаміцца
856,müde werden::V,юргъун хьун,стаміцца
857,einschlafen::V,ксун,заснуць
858,schlafen::V,ксун,спаць
859,aufwachen::V,ахварай аватун,рассыпацца
860,aufstehen::V,къарагъун,устаць
861,sich erholen::V,ял ягъун,адпачываць
862,krank werden::V,кефсуз хьун,захварэць
863,krank sein::V,тӏа хьун,хварэць
864,schmerzen::V,тӏа хьун,балець
865,husten::V,уьгьуь ягъун,кашляць
866,genesen::V,сагъ хъхьун,паправіцца
867,genesen::V,сагъ хъхьун,паздаравець
868,sterben::V,кьин,памерці
869,umkommen::V,терг хьун,загінуць
870,sich bewegen::V,юзун,рухацца
871,sich rühren::V,юзун,варушыцца
872,sich erheben::V,къарагъун,устаць
873,sich setzen::V,ацукьун,сесці
874,hinfallen::V,алукьун,упасці
875,laufen::V,къекъуьн,хадзіць
876,schreiten::V,ккамар къачун,шагаць
877,schreiten::V,ккамар къачун,крочыць
878,spazierengehen::V,сейр авун,гуляць
879,eilen::V,тади авун,спяшацца
880,sich beeilen::V,гьерекатун,спяшацца
881,sausen::V,чкурун,імчацца
882,rennen::V,катун,бегаць
883,rennen::V,зверун,бегаць
884,springen::V,хкадарун,скакаць
885,klettern::V,акьахун,лазіць
886,kriechen::V,капаралди фин,поўзаць
887,schwimmen::V,сирнав авун,плаваць
888,tauchen::V,кьилихъди циз вегьин,ныраць
889,rudern::V,кьусуйралди лодка гьалун,веславаць
890,rudern::V,цуьруьгъуьлдалди кӏватӏун,веславаць
891,fahren::V,фин,ехаць
892,fliegen::V,лув гун,лятаць
893,fliegen::V,цавай фин,лятаць
894,gehen::V,фин,ісці
895,weggehen::V,хъфин,пайсці
896,abfahren::V,фин,адʼяжджаць
897,abfahren::V,рекье гьатун,адʼяжджаць
898,anhalten::V,акъвазун,спыніцца
899,anhalten::V,акъвазун,затрымацца
900,hineingehen::V,гьахьун,уваходзіць
901,eintreten::V,гьахьун,увайсці
902,kommen::V,атун,прыйсці
903,ankommen::V,атун,прыбыць
904,zurückkommen::V,хтун,вярнуцца
905,bleiben::V,амукьун,застацца
906,warten::V,гуьзлемишун,чакаць
907,erwarten::V,вил алаз акъвазун,чакаць
908,suchen::V,къекъуьн,шукаць
909,finden::V,жугъун,знайсці
910,versuchen::V,алахъун,прабаваць
911,vorbereiten::V,гьазурун,падрыхтаваць
912,lieben::V,кӏан хьун,кахаць
913,mögen::V,рикӏ ацукьун,любіць
914,lachen::V,хъуьруьн,смяяцца
915,weinen::V,шехьун,плакаць
916,schimpfen::V,сеперар гун,лаяцца
917,schimpfen::V,экъуьгъунар авун,лаяцца
918,sich ärgern::V,хъел акатун,сердаваць
919,sich fürchten::V,кичӏе хьун,баяцца
920,fürchten::V,къурхутмиш хьун,баяцца
921,fliehen::V,катун,уцякаць
922,flüchten::V,катун,уцячы
923,sehen::V,акун,бачыць
924,anschauen::V,вил вегьин,паглядзець
925,ansehen::V,килигун,глядзець
926,hören::V,ван хьун,чуць
927,zuhören::V,яб гун,слухаць
928,probieren::V,дад акун,каштаваць
929,riechen::V,ни чӏугун,нюхаць
930,fühlen::V,гьисс авун,адчуваць
931,frieren::V,кьун,мёрзнуць
932,frieren::V,мекьи хьун,мёрзнуць
933,tun::V,авун,рабіць
934,können::V,хьун,умець
935,können::V,акъакьун,умець
936,wollen::V,кӏан хьун,хацець
937,anfangen::V,башламишун,пачаць
938,beenden::V,куьтягьун,закончыць
939,aufhören::V,акъвазун,перастаць
940,gelingen::V,арадал атун,удацца
941,geraten::V,акъатун,аказацца
942,öffnen::V,ахъаюн,адчыніць
943,schließen::V,акьалун,зачыніць
944,stellen::V,эцигун,паставіць
945,setzen::V,ацукьарун,пасадзіць
946,legen::V,эцигун,класці
947,berühren::V,хкӏурун,чапаць
948,verbinden::V,гилигун,звязаць
949,bedecken::V,кӏевун,накрыць
950,aufhängen::V,куьрсарун,павесіць
951,anzünden::V,куькӏуьрун,запаліць
952,aufheben::V,хкажун,падняць
953,zurücklassen::V,тун,пакінуць
954,verlieren::V,квадарун,згубіць
955,fallen lassen::V,авадрун,упусціць
956,machen::V,авун,зрабіць
957,machen::V,кар авун,зрабіць
958,herstellen::V,расун,вырабіць
959,bauen::V,туькӏуьрун,будаваць
960,reparieren::V,расун,правіць
961,verbessern::V,хъсанрун,палепшыць
962,ändern::V,табдил авун,змяніць
963,graben::V,эгъуьнун,капаць
964,beugen::V,акӏажарун,сагнуць
965,beugen::V,кангур авун,сагнуць
966,biegen::V,патахъарун,пагнуць
967,drehen::V,алчударун,вярцець
968,umdrehen::V,элкъуьрун,перавярнуць
969,heben::V,хкажун,падымаць
970,hochheben::V,хкажун,падняць
971,ergreifen::V,агалчна кьун,схапіць
972,ergreifen::V,агалчна кьун,схваціць
973,halten::V,кьун,трымаць
974,drücken::V,чуькьуьн,націскаць
975,schieben::V,хуртӏ гун,пхаць
976,schieben::V,хуртӏ гун,штурхаць
977,kratzen::V,къадгъунун,скрэбці
978,lecken::V,мез гун,лізаць
979,beißen::V,кӏасун,кусаць
980,abreißen::V,галудун,адарваць
981,abschneiden::V,атӏун,адрэзаць
982,stecken::V,сухун,уваткнуць
983,brechen::V,хун,зламаць
984,brechen::V,кукӏварун,зламаць
985,klopfen::V,тахъ-тахъ авун,стукаць
986,hauen::V,ягъун,біць
987,kleben::V,алкӏурун,клеіць
988,kleben::V,кукӏурун,клеіць
989,reiben::V,тӏушунун,церці
990,streichen::V,алтадун,намазаць
991,schleifen::V,кӏвенкӏв авун,тачыць
992,schneiden::V,атӏун,рэзаць
993,rütteln::V,къарсурун,хістаць
994,schütteln::V,къарсурун,трэсці
995,schwenken::V,элягъун,махаць
996,schwenken::V,галтадун,махаць
997,schütten::V,цун,наліць
998,füllen::V,ацӏурун,напоўніць
999,einwickeln::V,кутун,загарнуць
1000,einwickeln::V,элкъуьрун,загарнуць
1001,tragen::V,тухун,несці
1002,schleppen::V,галчӏурун,цягнуць
1003,ziehen::V,ялун,цягнуць
1004,ziehen::V,чӏугун,цягнуць
1005,aufbewahren::V,хуьн,захоўваць
1006,werfen::V,гадрун,кідаць
1007,fangen::V,кьун,лавіць
1008,packen::V,кьун,схапіць
1009,packen::V,кьун,схваціць
1010,verstecken::V,кӏевун,схаваць
1011,teilen::V,паюн,раздзяліць
1012,schicken::V,ракъурун,пасылаць
1013,bringen::V,гъун,прынесці
1014,hinzufügen::V,алава авун,дабавіць
1015,bekommen::V,къачун,дастаць
1016,bekommen::V,жугъурун,дастаць
1017,erhalten::V,къачун,атрымаць
1018,nehmen::V,къачун,ўзяць
1019,wählen::V,хкягъун,выбраць
1020,auswählen::V,хкягъун,адабраць
1021,bewahren::V,хуьн,захаваць
1022,behindern::V,манийвал авун,перашкаджаць
1023,verderben::V,чӏурун,сапсаваць
1024,beschädigen::V,нукьсанвал гун,пашкодзіць
1025,zerbrechen::V,хун,разбіць
1026,zerreißen::V,къазунун,разадраць
1027,zerstören::V,чӏурун,разбурыць
1028,zerstören::V,барбатӏун,разбурыць
1029,verbrennen::V,ккун,спаліць
1030,geben::V,гун,даць
1031,reichen::V,вугун,перадаць
1032,reichen::V,гун,перадаць
1033,schenken::V,пишкеш авун,дарыць
1034,versprechen::V,гаф гун,абяцаць
1035,wünschen::V,дуьа авун,жадаць
1036,loben::V,тариф авун,хваліць
1037,küssen::V,темен гун,цалаваць
1038,wiegen::V,эчӏягъун,гушкаць
1039,wiegen::V,эчӏягъун,калыхаць
1040,zudecken::V,гьалдун,накрыць
1041,wecken::V,ахварай авудун,пабудзіць
1042,zeigen::V,къалурун,паказаць
1043,führen::V,тухун,весці
1044,lehren::V,кӏелиз тун,вучыць
1045,unterrichten::V,тарс гун,выкладаць
1046,aufziehen::V,тербия гун,выхаваць
1047,aufziehen::V,тербияламишун,выхаваць
1048,leiten::V,идара авун,кіраваць
1049,antreiben::V,тади кутун,падганяць
1050,einladen::V,теклиф авун,запрасіць
1051,vereinigen::V,сад авун,абʼяднаць
1052,besuchen::V,кьилив атун,наведаць
1053,treffen::V,гьалтун,сустрэць
1054,sich versammeln::V,алтӏушун,сабрацца
1055,spielen::V,къугъун,гуляць
1056,singen::V,лугьун,пець
1057,singen::V,лугьун,спяваць
1058,singen::V,мани лугьун,пець
1059,singen::V,мани лугьун,спяваць
1060,tanzen::V,кьуьл авун,танцаваць
1061,sich trennen::V,къакъатун,расстацца
1062,verlassen::V,гъил къачун,пакінуць
1063,retten::V,къутармишун,выратаваць
1064,bewachen::V,хуьн,ахоўваць
1065,schützen::V,хуьн,уберагаць
1066,verteidigen::V,хуьн,абараніць
1067,sich schlagen::V,кукӏун,біцца
1068,sich schlagen::V,кукӏун,драцца
1069,schießen::V,акъатун,страляць
1070,siegen::V,гъалиб хьун,перамагчы
1071,ärgern::V,хъел гъун,злаваць
1072,ärgern::V,хъел кутун,злаваць
1073,schlagen::V,ягъун,ударыць
1074,schlagen::V,галукьарун,ударыць
1075,treten::V,кьуьл къекъягъун,штурхаць
1076,treten::V,кьуьл эцягъун,штурхаць
1077,stechen::V,акьадарун,укалоць
1078,stoßen::V,эцягъун,папхнуць
1079,stehlen::V,чуьнуьхун,украсці
1080,stören::V,хкуьрун,перашкодзіць
1081,belästigen::V,хкуьрун,дакучаць
1082,belästigen::V,азият гун,дакучаць
1083,verbergen::V,далдаламишун,скрыць
1084,verbergen::V,далдаламишун,схаваць
1085,täuschen::V,алцурарун,падмануць
1086,täuschen::V,алцуррун,падмануць
1087,betrügen::V,алцурарун,змахляваць
1088,betrügen::V,гьарамзадавал авун,змахляваць
1089,töten::V,яна кьин,забіць
1090,wohnen::V,дуланмиш хьун,жыць
1091,arbeiten::V,кӏвалахун,працаваць
1092,arbeiten::V,кӏвалах авун,працаваць
1093,sammeln::V,кӏватӏун,сабраць
1094,pflücken::V,атӏун,зрываць
1095,jagen::V,гъуьрч авун,паляваць
1096,fischen::V,гъетер кьун,рыбачыць
1097,fassen::V,кьун,злавіць
1098,hüten::V,чӏура хуьн,пасвіць
1099,treiben::V,гьалун,гнаць
1100,anbinden::V,акалун,прывязаць
1101,füttern::V,ем гун,карміць
1102,melken::V,ацун,даіць
1103,hacken::V,куьткуьнун,сячы
1104,gießen::V,яд гун,паліць
1105,reifen::V,чурун,паспець
1106,reifen::V,агакьун,паспець
1107,zubereiten::V,гьазурун,зварыць
1108,zubereiten::V,гьазурун,згатаваць
1109,kochen::V,ругун,варыць
1110,backen::V,чурун,пячы
1111,braten::V,чурун,смажыць
1112,umrühren::V,какадарун,перамяшаць
1113,stricken::V,хурун,вязаць
1114,nähen::V,цун,шыць
1115,färben::V,шир ягъун,пафарбаваць
1116,reinigen::V,михьун,ачысціць
1117,waschen::V,чуьхуьн,мыць
1118,abwischen::V,гуьцӏун,выцерці
1119,spülen::V,экъуьрун,паласкаць
1120,fegen::V,шуткун,падмятаць
1121,kehren::V,кул алтадун,месці
1122,baden::V,эхъуьн,купацца
1123,sich waschen::V,жендек чуьхуьн,мыцца
1124,ausziehen::V,хутӏунун,зняць
1125,ausziehen::V,галудун,зняць
1126,anziehen::V,алукӏун,надзець
1127,sich anziehen::V,алукӏун,адзецца
1128,sich anziehen::V,парталар алукӏун,адзецца
1129,kämmen::V,эвягъун,прычасаць
1130,schmücken::V,безетмишун,аздобіць
1131,schmücken::V,гуьрчегарун,аздобіць
1132,sagen::V,лугьун,сказаць
1133,sprechen::V,рахун,гаварыць
1134,reden::V,рахун,размаўляць
1135,sich unterhalten::V,ихтилат авун,гутарыць
1136,fragen::V,жузун,спытаць
1137,bitten::V,тӏалабун,прасіць
1138,erzählen::V,ахъаюн,расказаць
1139,mitteilen::V,хабар гун,паведаміць
1140,nennen::V,тӏвар гун,назваць
1141,rufen::V,эверун,зваць
1142,prahlen::V,яцӏу гафар авун,хваліцца
1143,übersetzen::V,таржума авун,перакласці
1144,übersetzen::V,гафладун,перакласці
1145,denken::V,фикир авун,думаць
1146,glauben::V,агъун,верыць
1147,bemerken::V,фикир гун,заўважыць
1148,begreifen::V,гъавурда акьун,спасцігнуць
1149,lernen::V,кӏелун,вучыцца
1150,wissen::V,чир хьун,знаць
1151,wissen::V,чирхьун,знаць
1152,sich erinnern an::V,рикӏел хуьн,памятаць
1153,vergessen::V,рикӏелай фин,забыць
1154,vergessen::V,рикӏелай алатун,забыць
1155,messen::V,алцумун,мераць
1156,zählen::V,гьисабун,лічыць
1157,rechnen::V,гьисабун,лічыць
1158,lesen::V,кӏелун,чытаць
1159,malen::V,кхьин,маляваць
1160,malen::V,шикилар чӏугун,маляваць
1161,zeichnen::V,чӏугун,рысаваць
1162,schreiben::V,кхьин,пісаць
1163,besitzen::V,иеси хьун,мець
1164,kaufen::V,къачун,купіць
1165,kaufen::V,маса къачун,купіць
1166,verkaufen::V,гун,прадаць
1167,verkaufen::V,маса гун,прадаць
1168,bezahlen::V,къимет гун,заплаціць
1169,bezahlen::V,эвезда авун,заплаціць
1170,bezahlen::V,гьакъи агакьрун,заплаціць
1171,zahlen::V,къимет гун,плаціць
1172,zahlen::V,эвезда авун,плаціць
1173,zahlen::V,гьакъи агакьрун,плаціць
1174,beherrschen::V,иеси хьун,уладаць
1175,beherrschen::V,иеси хьун,валодаць
1176,ertragen::V,таб гун,выцерпець
1177,Oberschenkel::N,,бядро
1178,Oberschenkel::N,,сцягно
1179,Strömung::N,,цячэнне
1180,Moor::N,,балота
1181,Gedächtnis::N,,памяць
1182,Ski::N,,лыжа
1183,Platte::N,,пліта
1184,Leine::N,,павадок
1185,Geschäft::N,,заняцце
1186,dick[Gegenstand]::A,,тоўсты
1187,auf einmal::ADV,,адразу
1188,zurück::ADV,,назад
1189,wieder::ADV,,зноў
1190,wehen::V,,дзьмуць
1191,rauchen::V,,дымець
1192,schaukeln::V,,гайдацца
1193,rühren::V,,расчуліць
1194,scheinen::V,,здавацца
1195,zu sehen sein::V,,віднецца
1196,vernehmen::V,,пачуць
1197,wenden::V,,павярнуць
1198,binden::V,,вязаць
1199,lassen::V,,прымусіць
1200,erkennen::V,,пазнаць
1201,verstehen::V,,пачуць
