,Concept_ID,fa,tt
800,plötzlich::ADV,ناگهان,искәрмәстән
801,sofort::ADV,فوراً,хәзер
802,später::ADV,بعدها,соңрак
803,jetzt::ADV,حالا,хәзер
804,jetzt::ADV,اکنون,хәзер
805,heute::ADV,امروز,бүген
806,morgen::ADV,فردا,иртәгә
807,bald::ADV,زود,тиздән
808,bald::ADV,بزودی,тиздән
809,dann::ADV,سپس,аннары
810,dann::ADV,آنوقت,аннары
811,gestern::ADV,دیروز,кичә
812,einst::ADV,وقتی,берчак
813,einst::ADV,زمانی,берчак
814,damals::ADV,آنوقت,ул вакытта
815,damals::ADV,آنوقت,ул чакта
816,damals::ADV,آنزمان,ул вакытта
817,damals::ADV,آنزمان,ул чакта
818,danach::ADV,بعد,да
819,vorher::ADV,قبلاً,элек
820,zuerst::ADV,اول,башта
821,zuerst::ADV,ابتداء,башта
822,einmal::ADV,یکدفعه,бер
823,einmal::ADV,یکدفعه,бер мәртәбә
824,manchmal::ADV,گاهی,кайчакта
825,manchmal::ADV,بعضی اوقات,кайчакта
826,oft::ADV,اغلب,еш
827,immer::ADV,همیشه,һәркайчан
828,niemals::ADV,هرگز,hичбер вакыт
829,hier::ADV,اینجا,монда
830,hier::ADV,اینجا,биредә
831,hierhin::ADV,به اینجا,монда
832,von hier::ADV,از اینجا,моннан
833,dort::ADV,آنجا,анда
834,dorthin::ADV,به آنجا,тегеләй
835,geradeaus::ADV,راست,турыдан-туры
836,vorwärts::ADV,جلو,алга
837,vorwärts::ADV,به پیش,алга
838,rückwärts::ADV,عقب,кире
839,zurück::ADV,پس,кире
840,zurück::ADV,عقب,кире
841,zurück::ADV,بالعکس,кире
842,unten::ADV,زیر,түбәндә
843,unten::ADV,پایین,түбәндә
844,hinab::ADV,به پایین,аска
845,oben::ADV,بالا,өстә
846,oben::ADV,بالا,югарыда
847,hinauf::ADV,به بالا,өскә
848,überall::ADV,همه‌جا,hәркайда
849,nicht::ADV,نه,түгел
850,ein wenig::ADV,کمی,бераз
851,kaum::ADV,به سختی,көчкә
852,sehr::ADV,خیلی,бик
853,sehr::ADV,بسیار,бик
854,so::ADV,چنین,алай
855,so::ADV,اینطور,алай
856,noch::ADV,هنوز,янә
857,noch::ADV,هنوز,тагын
858,nur::ADV,فقط,фәкать
859,nur::ADV,تنها,фәкать
860,schon::ADV,قبلاً,инде
861,schon::ADV,به این زودی,инде
862,wieder::ADV,باز,янә
863,wieder::ADV,باز,тагын
864,wieder::ADV,دوباره,янә
865,wieder::ADV,دوباره,тагын
866,vergebens::ADV,بیهوده,юкка
867,vor::PRP,در جلوی,алдыннан
868,hinter::PRP,پشت,арттан
869,unter::PRP,تحت,астында
870,durch::PRP,از وسط,аша
871,durch::PRP,از ميان,аша
872,neben::PRP,کنار,тирәсендә
873,neben::PRP,پهلوی,тирәсендә
874,zwischen::PRP,بین,арасында
875,zwischen::PRP,میان,арасында
876,wegen::PRP,برای,сәбәпле
877,wegen::PRP,بخاطر,сәбәпле
878,dies::PRN,این,бу
879,das::PRN,آن,ул
880,alles::PRN,تمام,һәммә
881,alles::PRN,همه‌چیر,һәммә
882,ich::PRN,من,мин
883,du::PRN,تو,син
884,er::PRN,او,ул
885,wir::PRN,ما,без
886,ihr::PRN,شما,сез
887,sie::PRN,آنها,ул
888,was::FPRN,چه,ни
889,was::FPRN,چه,нәрсә
890,wer::FPRN,کی,кем
891,wo::FADV,کجا,кайда
892,wohin::FADV,بکجا,кая
893,wie::FADV,چطور,ничек
894,wie::FADV,چگونه,ничек
895,warum::FADV,چرا,нигә
896,warum::FADV,برای چه,нигә
897,wieviel::FNUM,چند,ничә
898,wieviel::FNUM,چقدر,ничә
899,eins::NUM,یک,бер
900,zwei::NUM,دو,ике
901,drei::NUM,سه,өч
902,vier::NUM,چهار,дүрт
903,fünf::NUM,پنج,биш
904,sechs::NUM,شش,алты
905,sieben::NUM,هفت,җиде
906,acht::NUM,هشت,сигез
907,neun::NUM,نه,тугыз
908,zehn::NUM,ده,ун
909,elf::NUM,یازده,унбер
910,zwölf::NUM,دوازده,унике
911,zwanzig::NUM,بیست,егерме
912,dreißig::NUM,سی,утыз
913,vierzig::NUM,چهل,кырык
914,fünfzig::NUM,پنجاه,илле
915,sechzig::NUM,شصت,алтмыш
916,siebzig::NUM,هفتاد,җитмеш
917,achtzig::NUM,هشتاد,сиксән
918,neunzig::NUM,نود,туксан
919,hundert::NUM,صد,йөз
920,tausend::NUM,هزار,мең
921,und::CNJ,و,вә
922,oder::CNJ,یا,яки
923,oder::CNJ,یا,яисә
924,stehen::V,ایستادن,тору
925,sitzen::V,نشستن,утыру
926,liegen::V,خوابیدن,яту
927,liegen::V,دراز کشیدن,яту
928,hängen::V,آویزان بودن,эленү
929,werden::V,شدن,булу
930,passieren::V,گذشتن,булу
931,passieren::V,اتفاق افتادن,булу
932,beginnen::V,شروع شدن,башлану
933,enden::V,تمام شدن,бетү
934,wechseln::V,عوض شدن,үзгәртү
935,aufgehen[Sonne]::V,برآمدن,чыгу
936,aufgehen[Sonne]::V,طلوع کردن,чыгу
937,untergehen[Sonne]::V,غروب کردن,бату
938,scheinen[Sonne]::V,تابیدن,яктырту
939,donnern::V,رعد زدن,күкрәү
940,wehen::V,دمیدن,исү
941,strömen::V,روان شدن,агу
942,fließen::V,روان شدن,агу
943,sich drehen::V,چرخیدن,бөтерелү
944,schwanken::V,خم و راست شدن,икеләнү
945,schwingen::V,تاب خوردن,тирбәлү
946,schwingen::V,نوسان کردن,тирбәлү
947,fallen::V,افتادن,егылу
948,fallen::V,سقوط کردن,егылу
949,brennen::V,سوزاندن,яну
950,rauchen::V,دود کردن,төтәү
951,rauchen::V,دود کردن,төтенләү
952,regnen::V,باران آمدن,яву
953,gefrieren::V,یخ بستن,кату
954,tauen::V,آب شدن,эрү
955,tauen::V,آب شدن,эретү
956,schmelzen::V,آب شدن,эрү
957,schmelzen::V,آب شدن,эретү
958,trocknen::V,خشک شدن,кибү
959,sieden::V,جوشیدن,ургылу
960,faulen::V,فاسد شدن,черү
961,verfaulen::V,پوسیدن,черү
962,reißen::V,پاره شدن,өзелү
963,versinken::V,غرق شدن,бату
964,vergehen::V,گذشتن,авышу
965,erscheinen::V,ظاهر شدن,пәйда булу
966,verschwinden::V,گم شدن,югалу
967,verschwinden::V,گم شدن,юк булу
968,verschwinden::V,از بین رفتن,югалу
969,verschwinden::V,از بین رفتن,юк булу
970,sinken::V,پایین آمدن,кимү
971,sinken::V,پایین آمدن,кайту
972,abnehmen::V,کم شدن,азаю
973,zunehmen::V,زیاد شدن,арту
974,zunehmen::V,زیاد شدن,күбәю
975,zunehmen::V,زیاد شدن,ишәю
976,steigen::V,بالا رفتن,үсү
977,wachsen::V,قد کشیدن,үсү
978,glänzen::V,برق زدن,ялкылдау
979,funkeln::V,جرقه زدن,ялтырау
980,lärmen::V,شلوغ کردن,шаулау
981,läuten::V,زنگ زدن,шалтырату
982,klingeln::V,زنگ زدن,шалтырату
983,klirren::V,جرنگ جرنگ صدا کردن,чылтырау
984,brausen::V,طوفانی بودن,давыллау
985,brausen::V,طوفانی بودن,дулау
986,rauschen::V,خش‌خش کردن,кыштырдау
987,klingen::V,صدا دادن,ишетелү
988,bellen::V,عوعو کردن,өрү
989,heulen::V,زوزه کشیدن,улау
990,blasen::V,فوت کردن,өрү
991,pfeifen::V,سوت زدن,сызгырту
992,schreien::V,فریاد زدن,кычкыру
993,stöhnen::V,نالیدن,ыңгырашу
994,zittern::V,لرزیدن,калтырау
995,zittern::V,لرزیدن,калтырану
996,leben::V,زیستن,яшәү
997,leben::V,زیستن,гомер итү
998,leben::V,زندگی کردن,яшәү
999,leben::V,زندگی کردن,гомер итү
1000,geboren werden::V,متولد شدن,туу
1001,atmen::V,تنفس کردن,сулау
1002,trinken::V,نوشیدن,эчү
1003,essen::V,خوردن,ашау
1004,schlucken::V,بلعیدن,йоту
1005,schlucken::V,قورت دادن,йоту
1006,müde werden::V,خسته شدن,ялыгу
1007,müde werden::V,خسته شدن,йөгенү
1008,einschlafen::V,خواب رفتن,йокыга китү
1009,schlafen::V,خوابیدن,йоклау
1010,aufwachen::V,از خواب بیدار شدن,уяну
1011,aufstehen::V,بیدار شدن,тору
1012,sich erholen::V,استراحت کردن,ял алу
1013,sich erholen::V,استراحت کردن,истирахәт итү
1014,krank werden::V,مریض شدن,чирләү
1015,krank sein::V,بیمار بودن,чирләү
1016,schmerzen::V,درد کردن,авырту
1017,husten::V,سرفه کردن,ютәлләү
1018,genesen::V,بهبود یافتن,савыгу
1019,genesen::V,بهبود یافتن,сәламәтләнү
1020,sterben::V,مردن,үлү
1021,sterben::V,مردن,дөнья кую
1022,sterben::V,مردن,вафат булу
1023,umkommen::V,کشته شدن,үлү
1024,sich bewegen::V,حرکت کردن,йөрү
1025,sich rühren::V,تکان خوردن,кыймылдау
1026,sich erheben::V,برخواستن,басу
1027,sich setzen::V,نشستن,утыру
1028,hinfallen::V,زمین خوردن,егылу
1029,laufen::V,پیاده رفتن,җәяүләү
1030,schreiten::V,قدم زدن,атлау
1031,spazierengehen::V,گردش رفتن,йөрү
1032,spazierengehen::V,گردش رفتن,йөргенү
1033,eilen::V,شتاب کردن,ашыгу
1034,sich beeilen::V,عجله کردن,ашыгу
1035,sich beeilen::V,عجله کردن,кызулау
1036,sausen::V,صفیر کشیدن,җилдерү
1037,rennen::V,دویدن,йөгерү
1038,springen::V,پریدن,сикерү
1039,klettern::V,بالا رفتن,үрмәләү
1040,schaukeln::V,تاب خوردن,атыну
1041,kriechen::V,خزیدن,шуышу
1042,kriechen::V,خزیدن,үрмәләү
1043,schwimmen::V,شنا کردن,йөзү
1044,tauchen::V,غواصی کردن,чуму
1045,rudern::V,پارو زدن,ишү
1046,fahren::V,سواره رفتن,бару
1047,fliegen::V,پریدن,очу
1048,gehen::V,رفتن,йөрү
1049,weggehen::V,رفتن,китү
1050,abfahren::V,حرکت کردن,кузгалу
1051,anhalten::V,ایست کردن,тукталу
1052,hineingehen::V,داخل شدن,инү
1053,eintreten::V,وارد شدن,инү
1054,kommen::V,آمدن,килү
1055,ankommen::V,رسیدن,бару
1056,zurückkommen::V,برگشتن,кире кайту
1057,bleiben::V,ماندن,калу
1058,warten::V,منتظر بودن,көтү
1059,erwarten::V,انتظار داشتن,көтү
1060,suchen::V,جستجو کردن,эзләү
1061,finden::V,یافتن,табу
1062,finden::V,پیدا کردن,табу
1063,versuchen::V,سعی کردن,маташу
1064,versuchen::V,کوشش کردن,маташу
1065,vorbereiten::V,آماده کردن,хәзерләү
1066,lieben::V,عاشق بودن,сөю
1067,lieben::V,عاشق بودن,ярату
1068,mögen::V,میل داشتن,өнәү
1069,mögen::V,دوست داشتن,өнәү
1070,lachen::V,خندیدن,көлү
1071,rühren::V,به رقت آوردن,дулкынландыру
1072,weinen::V,گریه کردن,елау
1073,schimpfen::V,فحاشی کردن,сүгү
1074,schimpfen::V,فحاشی کردن,сүгенү
1075,sich ärgern::V,ناراحت شدن,ачулану
1076,sich fürchten::V,واهمه کردن,курку
1077,fürchten::V,ترسیدن,калтырау
1078,fürchten::V,ترسیدن,калтырану
1079,fliehen::V,گریختن,арка бирү
1080,flüchten::V,فرار کردن,качу
1081,sehen::V,دیدن,күрү
1082,anschauen::V,نگاه کردن,карау
1083,ansehen::V,تماشا کردن,карау
1084,ansehen::V,تماشا کردن,күзәтү
1085,hören::V,شنیدن,ишетү
1086,zuhören::V,گوش دادن,тыңлау
1087,probieren::V,چشیدن,тату
1088,riechen::V,بوییدن,иснәү
1089,riechen::V,بو کردن,иснәү
1090,fühlen::V,احساس کردن,тою
1091,fühlen::V,احساس کردن,сизү
1092,scheinen::V,بنظر آمدن,күренү
1093,zu sehen sein::V,دیده شدن,күренү
1094,vernehmen::V,شنیدن,ишетү
1095,frieren::V,سرد بودن,өшү
1096,frieren::V,سرد بودن,күшегү
1097,tun::V,کردن,итү
1098,können::V,توانستن,алу
1099,wollen::V,خواستن,теләү
1100,anfangen::V,شروع کردن,керешү
1101,beenden::V,تمام کردن,бетерү
1102,beenden::V,تمام کردن,тәмамлау
1103,beenden::V,پایان دادن,бетерү
1104,beenden::V,پایان دادن,тәмамлау
1105,aufhören::V,دست کشیدن,бетү
1106,gelingen::V,موفق شدن,уңу
1107,geraten::V,نتیجه دادن,сабышу
1108,öffnen::V,گشودن,ачу
1109,öffnen::V,باز کردن,ачу
1110,schließen::V,بستن,ябу
1111,schließen::V,قفل کردن,ябу
1112,stellen::V,گذاردن,кую
1113,setzen::V,نشاندن,утырту
1114,legen::V,گذاشتن,яткыру
1115,berühren::V,دست زدن,тию
1116,berühren::V,لمس کردن,тию
1117,verbinden::V,وصل کردن,ялгау
1118,bedecken::V,پوشاندن,өрту
1119,bedecken::V,پوشاندن,каплау
1120,bedecken::V,پوشاندن,томалау
1121,aufhängen::V,آویختن,асу
1122,anzünden::V,سوزاندن,кабызу
1123,aufheben::V,برداشتن,күтәрү
1124,aufheben::V,بلند کردن,күтәрү
1125,zurücklassen::V,گذاشتن,калдыру
1126,verlieren::V,گم کردن,югалту
1127,fallen lassen::V,انداختن,төшерү
1128,machen::V,کردن,ясау
1129,machen::V,کردن,эшләү
1130,machen::V,ساختن,ясау
1131,machen::V,ساختن,эшләү
1132,herstellen::V,ساختن,ясау
1133,herstellen::V,تولید کردن,ясау
1134,bauen::V,ساختن,кору
1135,bauen::V,بنا کردن,кору
1136,reparieren::V,درست کردن,төзәтү
1137,reparieren::V,تعمیر کردن,төзәтү
1138,verbessern::V,بهتر کردن,яхшырту
1139,ändern::V,تغییر دادن,үзгәртү
1140,graben::V,کندن,казу
1141,graben::V,گود کردن,казу
1142,beugen::V,کج کردن,ию
1143,biegen::V,خم کردن,бөгү
1144,drehen::V,چرخاندن,бору
1145,drehen::V,چرخاندن,бөтерү
1146,wenden::V,برگرداندن,бору
1147,umdrehen::V,برگرداندن,түнтәрү
1148,heben::V,برداشتن,күтәрү
1149,hochheben::V,برآوردن,күтәрү
1150,hochheben::V,بلند کردن,күтәрү
1151,ergreifen::V,گرفتن,эләктерү
1152,halten::V,نگاه داشتن,тоту
1153,drücken::V,فشار دادن,кысу
1154,drücken::V,فشار آوردن,кысу
1155,schieben::V,هل دادن,кузгату
1156,kratzen::V,خاریدن,тырнау
1157,lecken::V,لیسیدن,ялау
1158,beißen::V,گاز زدن,тешләү
1159,abreißen::V,پاره کردن,өзү
1160,abschneiden::V,بریدن,кыю
1161,abschneiden::V,بریدن,кисү
1162,abschneiden::V,قطع کردن,кыю
1163,abschneiden::V,قطع کردن,кисү
1164,binden::V,بستن,бәйләү
1165,stecken::V,فرو کردن,төртү
1166,stecken::V,فرو کردن,тыгу
1167,brechen::V,شکستن,сындыру
1168,klopfen::V,کوبیدن,шаку
1169,klopfen::V,کوبیدن,шакылдау
1170,hauen::V,زدن,кыйнау
1171,kleben::V,چسباندن,ябыштыру
1172,reiben::V,مالش دادن,ышку
1173,streichen::V,مالیدن,ягу
1174,schleifen::V,تیز کردن,кайрау
1175,schneiden::V,چیدن,кисү
1176,schneiden::V,بریدن,кисү
1177,rütteln::V,لرزاندن,селкетү
1178,rütteln::V,تکان دادن,селкетү
1179,schütteln::V,تکان دادن,селкетү
1180,schwenken::V,تاب دادن,болгау
1181,schütten::V,ریختن,кою
1182,füllen::V,پر کردن,тутыру
1183,einwickeln::V,پیچیدن,төрү
1184,tragen::V,بردن,ташу
1185,tragen::V,حمل کردن,ташу
1186,schleppen::V,کشیدن,сөйрәү
1187,schleppen::V,کشیدن,өстерәү
1188,ziehen::V,کشیدن,тарту
1189,aufbewahren::V,نگهداری کردن,саклау
1190,werfen::V,انداختن,ыргыту
1191,werfen::V,پرتاب کردن,ыргыту
1192,fangen::V,گرفتن,тоту
1193,packen::V,گرفتن,эләктерү
1194,verstecken::V,قایم کردن,яшерү
1195,verstecken::V,پنهان کردن,яшерү
1196,teilen::V,قسمت کردن,бүлү
1197,teilen::V,تقسیم کردن,бүлү
1198,schicken::V,فرستادن,җибәрү
1199,schicken::V,ارسال کردن,җибәрү
1200,bringen::V,آوردن,китерү
1201,hinzufügen::V,افزودن,өстәү
1202,hinzufügen::V,اضافه کردن,өстәү
1203,bekommen::V,گرفتن,алу
1204,erhalten::V,دریافت کردن,алу
1205,nehmen::V,گرفتن,алу
1206,nehmen::V,برداشتن,алу
1207,wählen::V,انتخاب کردن,сайлау
1208,auswählen::V,برگزیدن,сайлау
1209,bewahren::V,حفظ کردن,саклау
1210,bewahren::V,حفاظت کردن,саклау
1211,behindern::V,مانع بودن,комачаулау
1212,verderben::V,از بین بردن,бозу
1213,beschädigen::V,صدمه زدن,бозу
1214,zerbrechen::V,شکستن,вату
1215,zerreißen::V,دریدن,өзү
1216,zerreißen::V,دریدن,ерту
1217,zerreißen::V,پاره کردن,өзү
1218,zerreißen::V,پاره کردن,ерту
1219,zerstören::V,خراب کردن,җимерү
1220,zerstören::V,ویران کردن,җимерү
1221,verbrennen::V,سوزاندن,яндыру
1222,verbrennen::V,سوزاندن,көйдерү
1223,geben::V,دادن,бирү
1224,reichen::V,دادن,тапшыру
1225,schenken::V,هدیه دادن,бүләкләү
1226,versprechen::V,قول دادن,вәгъдә бирү
1227,versprechen::V,وعده دادن,вәгъдә бирү
1228,wünschen::V,آرزو کردن,котлау
1229,loben::V,ستایش کردن,мактау
1230,küssen::V,بوسیدن,үбү
1231,wiegen::V,نوسان کردن,тирбәтү
1232,zudecken::V,پوشاندن,ябу
1233,zudecken::V,پوشاندن,бөркәү
1234,wecken::V,بیدار کردن,уяту
1235,zeigen::V,نشان دادن,күрсәтү
1236,führen::V,رهنمائی کردن,йөртү
1237,lehren::V,آموختن,өйрәтү
1238,lehren::V,یاد دادن,өйрәтү
1239,unterrichten::V,درس دادن,укыту
1240,unterrichten::V,تدریس کردن,укыту
1241,aufziehen::V,تربیت کردن,асрау
1242,leiten::V,اداره کردن,җитәкләү
1243,antreiben::V,عجله دادن,куалау
1244,antreiben::V,عجله دادن,әйдәләү
1245,antreiben::V,عجله دادن,ашыктыру
1246,lassen::V,وادار کردن,мәҗбүр итү
1247,einladen::V,دعوت کردن,чакыру
1248,einladen::V,مهمان کردن,чакыру
1249,vereinigen::V,یکی کردن,берләштерү
1250,vereinigen::V,متحد کردن,берләштерү
1251,besuchen::V,دیدار کردن,керешү
1252,treffen::V,ملاقات کردن,очрату
1253,sich versammeln::V,جمع شدن,җыелышу
1254,spielen::V,بازی کردن,уйнау
1255,singen::V,آواز خواندن,җырлау
1256,tanzen::V,رقصیدن,бию
1257,sich trennen::V,جدا شدن,аерылу
1258,sich trennen::V,جدا شدن,ташлашу
1259,verlassen::V,ترک کردن,ташлау
1260,verlassen::V,ترک کردن,калдыру
1261,retten::V,نجات دادن,коткару
1262,bewachen::V,حراست کردن,каравыллау
1263,schützen::V,حفظ کردن,ышыклау
1264,verteidigen::V,دفاع کردن,яклау
1265,verteidigen::V,دفاع کردن,саклау
1266,sich schlagen::V,کتک‌کاری کردن,сугышу
1267,schießen::V,تیر زدن,ату
1268,siegen::V,پیروز شدن,җиңү
1269,ärgern::V,ناراحت کردن,ачуландыру
1270,schlagen::V,زدن,ору
1271,schlagen::V,زدن,бәрү
1272,schlagen::V,زدن,тукмау
1273,schlagen::V,کوبیدن,ору
1274,schlagen::V,کوبیدن,бәрү
1275,schlagen::V,کوبیدن,тукмау
1276,treten::V,لگد زدن,тибү
1277,stechen::V,چاقو زدن,кадау
1278,stoßen::V,هل دادن,этү
1279,stehlen::V,دزدیدن,урлау
1280,stören::V,مزاحم شدن,комачаулау
1281,belästigen::V,زحمت دادن,борчу
1282,belästigen::V,زحمت دادن,билмазалау
1283,verbergen::V,پنهان کردن,яшерү
1284,täuschen::V,گول زدن,алдату
1285,täuschen::V,فریب دادن,алдату
1286,betrügen::V,گول زدن,хәрәмләшү
1287,betrügen::V,فریب دادن,хәрәмләшү
1288,töten::V,کشتن,үтерү
1289,wohnen::V,منزل داشتن,яшәү
1290,wohnen::V,سکونت داشتن,яшәү
1291,arbeiten::V,کار کردن,эшләү
1292,sammeln::V,جمع کردن,туплау
1293,pflücken::V,چیدن,өзү
1294,jagen::V,شکار کردن,аулау
1295,fischen::V,صید کردن,балык тоту
1296,fischen::V,ماهی‌گیری کردن,балык тоту
1297,fassen::V,گرفتن,тоту
1298,hüten::V,چراندن,көтү
1299,hüten::V,مراقبت کردن,көтү
1300,treiben::V,راندن,куалау
1301,anbinden::V,متصل کردن,бәйләү
1302,füttern::V,غذا دادن,туйдыру
1303,melken::V,دوشیدن,саву
1304,hacken::V,خرد کردن,чабу
1305,gießen::V,ریختن,сугару
1306,reifen::V,رسیدن,җитешү
1307,zubereiten::V,طبخ کردن,пешеренү
1308,zubereiten::V,آماده کردن,пешеренү
1309,kochen::V,پختن,пешерү
1310,kochen::V,پختن,кайнату
1311,kochen::V,آشپزی کردن,пешерү
1312,kochen::V,آشپزی کردن,кайнату
1313,backen::V,پختن,пешерү
1314,braten::V,سرخ کردن,куыру
1315,braten::V,سرخ کردن,кыздыру
1316,umrühren::V,هم زدن,бутау
1317,umrühren::V,هم زدن,болгату
1318,stricken::V,بافتن,бәйләү
1319,nähen::V,دوختن,тегү
1320,färben::V,رنگ زدن,ману
1321,reinigen::V,پاک کردن,чистарту
1322,reinigen::V,تمیز کردن,чистарту
1323,waschen::V,شستن,юу
1324,abwischen::V,زدودن,сөртү
1325,spülen::V,شستن,чайкау
1326,fegen::V,جارو کردن,себерү
1327,kehren::V,جارو کردن,себерү
1328,baden::V,شنا کردن,коену
1329,baden::V,حمام کردن,коену
1330,sich waschen::V,شستشو کردن,юыну
1331,ausziehen::V,درآوردن,чишенү
1332,anziehen::V,پوشیدن,кию
1333,sich anziehen::V,لباس پوشیدن,киенү
1334,kämmen::V,شانه زدن,тарау
1335,schmücken::V,زینت دادن,бизәү
1336,schmücken::V,زینت دادن,бизәкләү
1337,sagen::V,گفتن,дию
1338,sagen::V,گفتن,әйтү
1339,sprechen::V,حرف زدن,сөйләү
1340,sprechen::V,حرف زدن,сөйләшү
1341,sprechen::V,صحبت کردن,сөйләү
1342,sprechen::V,صحبت کردن,сөйләшү
1343,reden::V,حرف زدن,сөйләү
1344,reden::V,صحبت کردن,сөйләү
1345,sich unterhalten::V,گپ زدن,сөйләшү
1346,fragen::V,پرسیدن,сорау
1347,fragen::V,پرسیدن,сорашу
1348,fragen::V,سؤال کردن,сорау
1349,fragen::V,سؤال کردن,сорашу
1350,bitten::V,خواهش کردن,үтенү
1351,bitten::V,درخواست کردن,үтенү
1352,erzählen::V,نقل کردن,сөйләү
1353,erzählen::V,حکایت کردن,сөйләү
1354,mitteilen::V,خبر دادن,белдерү
1355,nennen::V,نامیدن,дию
1356,rufen::V,صدا کردن,дәшү
1357,prahlen::V,پز آمدن,мактану
1358,prahlen::V,پز آمدن,шапырыну
1359,übersetzen::V,ترجمه کردن,күчерү
1360,denken::V,فکر کردن,уйлау
1361,glauben::V,باور کردن,инану
1362,glauben::V,عقیده داشتن,инану
1363,bemerken::V,متوجه شدن,искәрү
1364,erkennen::V,شناختن,тану
1365,erkennen::V,تشخیص دادن,тану
1366,begreifen::V,فهمیدن,аңлау
1367,begreifen::V,فهمیدن,төшенү
1368,begreifen::V,درک کردن,аңлау
1369,begreifen::V,درک کردن,төшенү
1370,verstehen::V,فهمیدن,аңлау
1371,verstehen::V,فهمیدن,төшенү
1372,lernen::V,آموختن,уку
1373,lernen::V,آموختن,өйрәнү
1374,lernen::V,یاد گرفتن,уку
1375,lernen::V,یاد گرفتن,өйрәнү
1376,wissen::V,دانستن,белү
1377,sich erinnern an::V,به یاد آوردن,хәтерләү
1378,vergessen::V,فراموش کردن,оныту
1379,messen::V,اندازه گرفتن,үлчәү
1380,zählen::V,شمردن,санау
1381,rechnen::V,حساب کردن,исәпләү
1382,lesen::V,خواندن,уку
1383,malen::V,نقاشی کردن,рәсем ясау
1384,malen::V,نقاشی کردن,сурәт ясау
1385,malen::V,نقاشی کردن,сурәтләү
1386,zeichnen::V,کشیدن,язу-сызу
1387,zeichnen::V,کشیدن,сурәт ясау
1388,zeichnen::V,رسم کردن,язу-сызу
1389,zeichnen::V,رسم کردن,сурәт ясау
1390,schreiben::V,نوشتن,язу
1391,besitzen::V,داشتن,биләү
1392,kaufen::V,خریدن,алу
1393,kaufen::V,خرید کردن,алу
1394,verkaufen::V,فروختن,сату
1395,bezahlen::V,پرداختن,түләү
1396,zahlen::V,پرداخت کردن,түләү
1397,beherrschen::V,مسلط بودن,ия булу
1398,ertragen::V,تحمل کردن,чыдау
