,Concept_ID,he,mdf
787,wieviel::FNUM,כמה,мзя́ра
788,eins::NUM,אחד,фкя
789,zwei::NUM,שתים,кафта
790,drei::NUM,שלושה,колма
791,vier::NUM,ארבעה,ниле
792,fünf::NUM,חמשה,вете
793,sechs::NUM,ששה,кота
794,sieben::NUM,שבעה,сисем
795,acht::NUM,שמונה,кафкса
796,neun::NUM,תשעה,ве́йхкса
797,zehn::NUM,עשרה,кемонь
798,elf::NUM,אחת עשרה,кефкие
799,zwölf::NUM,שתים עשרה,кемгафтува
800,zwanzig::NUM,עשרים,комсь
801,dreißig::NUM,שלושים,колмогемонь
802,vierzig::NUM,ארבעים,нильге́монь
803,fünfzig::NUM,חמשים,ве́дьгемонь
804,sechzig::NUM,ששים,ко́дгемонь
805,siebzig::NUM,שבעים,сизьге́монь
806,achtzig::NUM,שמונים,ка́фксогемонь
807,neunzig::NUM,תשעים,ве́йхксогемонь
808,hundert::NUM,מאה,сяда
809,tausend::NUM,אלף,тёжянь
810,und::CNJ,ו,и
811,und::CNJ,ו,дъ
812,oder::CNJ,או,или
813,oder::CNJ,או,али
814,stehen::V,עמד,а́щемс стя́да
815,sitzen::V,ישב,ащемс озада
816,liegen::V,שכב,ма́дозь а́щемс
817,hängen::V,היה תלוי,нюрьгомс
818,werden::V,הפך ל,арамс
819,werden::V,הפך ל,тиевомс
820,passieren::V,קרה,лисэмс
821,passieren::V,קרה,эвондамс
822,beginnen::V,התחיל,ушедомс
823,enden::V,הסתים,лоткамс
824,wechseln::V,השתנה,по́лафнемс
825,aufgehen[Sonne]::V,זרח,стямс
826,aufgehen[Sonne]::V,זרח,лисемс
827,untergehen[Sonne]::V,שקע,валгомс
828,scheinen[Sonne]::V,בהק,ва́лдоптомс
829,donnern::V,רעם,торамс
830,wehen::V,נשב,уфа́мс
831,strömen::V,זרם,шудемс
832,fließen::V,זרם,шудемс
833,sich drehen::V,הסתובב,шаромс
834,schwanken::V,התנודד,якамс
835,schwingen::V,התנענע,люксемс
836,schwingen::V,התנענע,нюрьсемс
837,fallen::V,נפל,прамс
838,fallen::V,נפל,прашендомс
839,brennen::V,בער,паломс
840,rauchen::V,עשן,качадомс
841,regnen::V,ירד גשם,пиземс
842,gefrieren::V,קפא,эйндамс
843,gefrieren::V,קפא,кельмомс
844,tauen::V,נמס,соламс
845,schmelzen::V,התיך,соламс
846,trocknen::V,התיבש,коськомс
847,sieden::V,רתח,лакамс
848,faulen::V,רקב,наксадомс
849,verfaulen::V,רקב,наксадомс
850,reißen::V,נקרע,сязевомс
851,versinken::V,טבע,ваямс
852,vergehen::V,עבר,ётамс
853,erscheinen::V,נגלה,эвондамс
854,erscheinen::V,הופיע,эвондамс
855,verschwinden::V,נעלם,юма́мс
856,sinken::V,ירד,валгомс
857,abnehmen::V,הפחית,киремс
858,zunehmen::V,רבה,ламокстомс
859,zunehmen::V,רבה,рашнемс
860,steigen::V,עלה,кеподемс
861,wachsen::V,גדל,касомс
862,glänzen::V,נצץ,цинзелдомс
863,glänzen::V,נצץ,цифордомс
864,glänzen::V,בהק,цинзелдомс
865,glänzen::V,בהק,цифордомс
866,funkeln::V,נצנץ,ци́фтордомс
867,lärmen::V,רעש,жалнамс
868,läuten::V,צלצל,гайфтемс
869,klingeln::V,צלצל,гайфтемс
870,klirren::V,קרקש,ка́нзеркшнемс
871,brausen::V,געש,жоледемс
872,rauschen::V,רשרש,вжнамс
873,rauschen::V,רשרש,гамнамс
874,klingen::V,נשמע,кайгомс
875,bellen::V,נבח,ува́мс
876,heulen::V,ילל,сувомс
877,heulen::V,ילל,урнамс
878,blasen::V,נשף,уфа́мс
879,pfeifen::V,שרק,вяшкомс
880,schreien::V,צעק,пешкодомс
881,stöhnen::V,נאנק,куфцемс
882,zittern::V,רעד,таромс
883,leben::V,חי,эрямс
884,geboren werden::V,נולד,шачемс
885,atmen::V,נשם,ажнамс
886,trinken::V,שתה,симомс
887,essen::V,אכל,ярхцамс
888,schlucken::V,בלע,нилемс
889,müde werden::V,התעיף,сиземс
890,einschlafen::V,נרדם,матодовомс
891,schlafen::V,ישן,удомс
892,aufwachen::V,התעורר,съргоземс
893,aufstehen::V,קם,стямс
894,sich erholen::V,נפש,ваймосемс
895,krank werden::V,חלה,сярядькстомс
896,krank sein::V,היה חולה,сярядемс
897,schmerzen::V,כאב,сярядемс
898,husten::V,השתעל,козомс
899,genesen::V,הבריא,пъ́чкамс
900,sterben::V,מת,куломс
901,umkommen::V,נספה,юма́мс
902,sich bewegen::V,נע,шаштомс
903,sich rühren::V,זז,сърхка́мс
904,sich erheben::V,קם,стямс
905,sich setzen::V,התישב,озамс
906,hinfallen::V,נפל,прамс
907,hinfallen::V,נפל,сяворемс
908,laufen::V,הלך ברגל,якамс
909,schreiten::V,פסע,молемс
910,schreiten::V,פסע,аськолямс
911,spazierengehen::V,טיל,якамс
912,eilen::V,אץ,эряскодомс
913,eilen::V,מהר,эряскодомс
914,sich beeilen::V,מהר,эряскодомс
915,sausen::V,אץ,лиемс
916,rennen::V,רץ,арнемс
917,springen::V,קפץ,комотнемс
918,klettern::V,טפס,ку́цемс
919,schaukeln::V,התנדנד,нюрямс
920,kriechen::V,זחל,шаштомс комада
921,schwimmen::V,שחה,уемс
922,tauchen::V,צלל,юпиемс
923,tauchen::V,צלל,чёпафнемс
924,rudern::V,חתר,па́немс ве́неж
925,fahren::V,נסע,ардомс
926,fliegen::V,עף,лиемс
927,gehen::V,הלך,молемс
928,weggehen::V,עזב,тумс
929,abfahren::V,יצא,тумс
930,anhalten::V,עצר,лоткамс
931,hineingehen::V,נכנס,сува́мс
932,eintreten::V,נכנס,сува́мс
933,kommen::V,בא,самс
934,ankommen::V,הגיע,самс
935,ankommen::V,הגיע,пачкодемс
936,zurückkommen::V,שב,мърдамс
937,zurückkommen::V,חזר,мърдамс
938,bleiben::V,נשאר,иля́домс
939,warten::V,חכה,учемс
940,warten::V,המתין,учемс
941,erwarten::V,צפה,учемс
942,suchen::V,חפש,вешемс
943,finden::V,מצא,мумс
944,versuchen::V,נסה,варчсемс
945,vorbereiten::V,הכין,анокламс
946,lieben::V,אהב,кельгомс
947,mögen::V,אהב,кельгомс
948,lachen::V,צחק,рахамс
949,lachen::V,צחק,рахсемс
950,rühren::V,נגע ללב,токамс седи
951,weinen::V,בכה,авардемс
952,schimpfen::V,גער,сюцемс
953,sich ärgern::V,זעם,кяжиямс
954,sich ärgern::V,כעס,кяжиямс
955,sich fürchten::V,פחד,пелемс
956,sich fürchten::V,חשש,пелемс
957,fürchten::V,פחד מ,пелемс
958,fürchten::V,חשש מ,пелемс
959,fliehen::V,ברח,ворьгодемс
960,flüchten::V,נמלט,ша́домс
961,flüchten::V,נמלט,во́рьгодемс
962,sehen::V,ראה,няемс
963,anschauen::V,הביט,ваномс
964,ansehen::V,התבונן,ваномс
965,hören::V,שמע,марямс
966,zuhören::V,הקשיב,ку́лхдоньомс
967,probieren::V,נסה,варжамс
968,riechen::V,הריח,никса́мс
969,fühlen::V,חש,марямс
970,scheinen::V,נדמה,ня́евомс
971,zu sehen sein::V,נראה,ня́евомс
972,vernehmen::V,נודע ל,марямс
973,frieren::V,קר ל,паломс
974,frieren::V,קר ל,кельмомс
975,tun::V,פעל,тиемс
976,können::V,יכל,маштомс
977,wollen::V,רצה,-не-
978,anfangen::V,התחיל,ушедомс
979,beenden::V,גמר,аде́ламс
980,aufhören::V,סים,лоткамс
981,gelingen::V,הצליח,удалакшнемс
982,geraten::V,עלה,лисемс
983,öffnen::V,פתח,панжемс
984,schließen::V,סגר,сёлгомс
985,stellen::V,העמיד,путомс
986,setzen::V,הושיב,озафнемс
987,setzen::V,הושיב,озавтнемс
988,legen::V,שם,путомс
989,berühren::V,נגע,токамс
990,verbinden::V,קשר,сотомс
991,bedecken::V,כסה,комачамс
992,bedecken::V,כסה,вельхтямс
993,aufhängen::V,תלה,повфтамс
994,anzünden::V,הצית,крьвя́стемс
995,aufheben::V,אסף,кеподемс
996,aufheben::V,אסף,касфтомс
997,zurücklassen::V,השאיר,ка́домс
998,verlieren::V,אבד,юма́фтомс
999,fallen lassen::V,שמט,прафтомс
1000,fallen lassen::V,הפיל,прафтомс
1001,machen::V,עשה,тиемс
1002,herstellen::V,יצר,анокламс
1003,bauen::V,בנה,путомс
1004,reparieren::V,תקן,петемс
1005,verbessern::V,שפר,цебярьгофтомс
1006,ändern::V,שנה,полафтомс
1007,graben::V,חפר,шу́вомс
1008,graben::V,חפר,та́ргамс
1009,beugen::V,כפף,мяндемс
1010,biegen::V,כופף,комафтомс
1011,drehen::V,סובב,шо́вамс
1012,drehen::V,סובב,ша́рфнемс
1013,wenden::V,הפך,ша́рфтомс
1014,umdrehen::V,סובב,шарфтомс
1015,heben::V,הרים,ке́подемс
1016,hochheben::V,הרים,ке́подемс
1017,hochheben::V,הרים,ка́сфтомс
1018,ergreifen::V,אחז,фатямс
1019,halten::V,החזיק,кирдемс
1020,drücken::V,לחץ,люпшта́мс
1021,schieben::V,הזיז,шашфтомс
1022,kratzen::V,שרט,а́нгорямс
1023,kratzen::V,שרט,киськоря́мс
1024,kratzen::V,שפשף,а́нгорямс
1025,kratzen::V,שפשף,киськоря́мс
1026,lecken::V,לקק,нолсемс
1027,beißen::V,נשך,сускомс
1028,abreißen::V,קרע,сяземс
1029,abschneiden::V,חתך,керомс
1030,binden::V,קשר,сотомс
1031,stecken::V,תקע,сялгомс
1032,brechen::V,שבר,си́ннемс
1033,brechen::V,שבר,ка́лафтомс
1034,klopfen::V,נקש,чакамс
1035,klopfen::V,נקש,чакиемс
1036,hauen::V,הכה,шавомс
1037,hauen::V,הכה,пиксомс
1038,kleben::V,הדביק,пе́тфнемс
1039,reiben::V,שפשף,шо́вамс
1040,streichen::V,מרח,вадемс
1041,schleifen::V,השחיז,шо́вамс
1042,schneiden::V,גזר,керомс
1043,rütteln::V,נענע,та́рфтомс
1044,schütteln::V,נער,шука́демс
1045,schwenken::V,נופף,яфодемс
1046,schwenken::V,טלטל,яфодемс
1047,schütten::V,שפך,каямс
1048,schütten::V,שפך,нюрьхтя́мс
1049,füllen::V,מלא,пяшкодемс
1050,einwickeln::V,עטף,тапардамс
1051,tragen::V,נשא,кандомс
1052,schleppen::V,סחב,ускомс
1053,ziehen::V,משך,ускомс
1054,aufbewahren::V,שמר,ванфтомс
1055,werfen::V,זרק,ёрямс
1056,fangen::V,תפס,кунда́мс
1057,packen::V,אחז,фатямс
1058,verstecken::V,החביא,кяшемс
1059,teilen::V,חלק,явомс
1060,schicken::V,שלח,кучемс
1061,bringen::V,הביא,кандомс
1062,bringen::V,הביא,пачфтемс
1063,hinzufügen::V,הוסיף,пу́томс та́га
1064,hinzufügen::V,הוסיף,ма́ксомс та́га
1065,bekommen::V,תפס,сявомс
1066,erhalten::V,קבל,сявомс
1067,nehmen::V,אחז,сявомс
1068,wählen::V,בחר,ко́чкамс
1069,auswählen::V,בחר ב,кочкамс
1070,bewahren::V,קים,ванфтомс
1071,behindern::V,מנע,шорямс
1072,verderben::V,מנע,коламс
1073,verderben::V,מנע,гастямс
1074,beschädigen::V,הזיק,тиендемс зиян
1075,zerbrechen::V,נשבר,тапамс
1076,zerreißen::V,קרע,сяземс
1077,zerstören::V,הרס,ка́лафтомс
1078,zerstören::V,השמיד,ка́лафтомс
1079,verbrennen::V,שרף,пълхта́мс
1080,geben::V,נתן,ма́ксомс
1081,reichen::V,העביר,максомс
1082,schenken::V,נתן במתנה,каземс
1083,versprechen::V,הבטיח,ма́ксомс вал
1084,wünschen::V,אחל,арьсемс
1085,loben::V,שבח,шна́мс
1086,küssen::V,נשק,палсемс
1087,wiegen::V,נדנד,нюря́фтомс
1088,zudecken::V,כסה,вельхтямс
1089,wecken::V,עורר,стя́фтомс
1090,wecken::V,עורר,съ́ргозьфтемс
1091,zeigen::V,הראה,няфтемс
1092,führen::V,הביא,вятемс
1093,führen::V,הוביל,вятемс
1094,lehren::V,למד,тонафтомс
1095,unterrichten::V,למד,тонафтомс
1096,aufziehen::V,רומם,касфтомс
1097,leiten::V,נהל,вятемс
1098,antreiben::V,המרץ,вятемс
1099,lassen::V,נתן,кошардомс
1100,einladen::V,הזמין,тердемс
1101,einladen::V,הזמין,серьгядемс
1102,vereinigen::V,אחד,пуроптомс
1103,vereinigen::V,אחד,кочкамс марса
1104,vereinigen::V,לכד,пуроптомс
1105,vereinigen::V,לכד,кочкамс марса
1106,besuchen::V,בקר,варжамс
1107,treffen::V,פגש,васьфтомс
1108,sich versammeln::V,התאסף,кочкавомс
1109,spielen::V,שחק,налхксемс
1110,singen::V,שר,морамс
1111,tanzen::V,רקד,кштимс
1112,sich trennen::V,נפרד,явомс
1113,verlassen::V,עזב,кадондомс
1114,retten::V,הציל,идемс
1115,retten::V,הציל,араламс
1116,bewachen::V,שמר,ваномс
1117,schützen::V,אבטח,а́раламс
1118,verteidigen::V,הגן,а́раламс
1119,sich schlagen::V,התכתש,тюремс
1120,schießen::V,ירה,ляцемс
1121,siegen::V,גבר,сяськомс
1122,siegen::V,נצח,сяськомс
1123,ärgern::V,עצבן,кяжияфтомс
1124,schlagen::V,הכה,токамс
1125,schlagen::V,הלקה,токамс
1126,treten::V,בעט,тапамс
1127,stechen::V,דקר,пупамс
1128,stechen::V,דקר,сялгомс
1129,stoßen::V,דחק,тостядемс
1130,stehlen::V,גנב,саламс
1131,stören::V,קטע,шорсемс
1132,stören::V,הפריע,шорсемс
1133,belästigen::V,הציק,токсамс
1134,belästigen::V,הציק,аф кадомс ваймама
1135,belästigen::V,הטריד,токсамс
1136,belästigen::V,הטריד,аф кадомс ваймама
1137,verbergen::V,הצניע,кяшемс
1138,täuschen::V,שגע,васькафтомс
1139,täuschen::V,שגע,кяльготнемс
1140,betrügen::V,הונה,васькафнемс
1141,töten::V,הרג,шавомс
1142,töten::V,הרג,аде́ламс
1143,wohnen::V,גר,эрямс
1144,arbeiten::V,עבד,покодемс
1145,sammeln::V,אסף,кочкамс
1146,sammeln::V,אסף,пу́роптомс
1147,pflücken::V,קטף,фатнемс
1148,pflücken::V,קטף,нотфнемс
1149,jagen::V,צד,кунда́мс
1150,fischen::V,דג,калонь кунда́мс
1151,fassen::V,תפס,кунда́мс
1152,hüten::V,רעה,ваномс
1153,treiben::V,הוציא,панемс
1154,anbinden::V,קשר,сотомс
1155,füttern::V,הלעיט,трямс
1156,füttern::V,הלעיט,а́ндомс
1157,melken::V,חלב,потямс
1158,hacken::V,קצץ,лазондомс
1159,gießen::V,השקה,валомс
1160,reifen::V,בשל,кенеремс
1161,zubereiten::V,הכין,анокламс
1162,kochen::V,בשל,пидемс
1163,backen::V,אפה,пидемс
1164,braten::V,צלה,пуштомс
1165,braten::V,טגן,пуштомс
1166,umrühren::V,ערבב,шорямс
1167,stricken::V,סרג,кодамс
1168,nähen::V,תפר,стамс
1169,färben::V,צבע,а́рхтомс
1170,reinigen::V,נקה,ва́ткамс
1171,reinigen::V,נקה,а́роптомс
1172,waschen::V,רחץ,муськомс
1173,waschen::V,כבס,муськомс
1174,abwischen::V,נגב,нардамс
1175,spülen::V,שטף,оргалдомс
1176,fegen::V,טאטא,тяемс
1177,kehren::V,טאטא,тяемс
1178,baden::V,טבל,э́шелямс
1179,baden::V,שחה,э́шелямс
1180,sich waschen::V,התרחץ,штамс
1181,ausziehen::V,הוריד,кайсефтемс
1182,anziehen::V,לבש,ща́фтомс
1183,sich anziehen::V,התלבש,щамс
1184,kämmen::V,סרק,се́ендемс
1185,schmücken::V,קשט,на́ряжамс
1186,schmücken::V,קשט,ма́зоптомс
1187,sagen::V,אמר,азомс
1188,sagen::V,אמר,мярьгомс
1189,sprechen::V,דבר,корхтамс
1190,reden::V,דבר,корхнемс
1191,sich unterhalten::V,שוחח,корхнемс
1192,fragen::V,שאל,ки́зефтемс
1193,bitten::V,בקש,а́намс
1194,bitten::V,בקש,ве́шемс
1195,erzählen::V,ספר,а́зондомс
1196,mitteilen::V,מסר,азомс
1197,mitteilen::V,הודיע,азомс
1198,nennen::V,קרא בשם,лемдемс
1199,nennen::V,קרא בשם,путомс лем
1200,rufen::V,גיס,серьгядемс
1201,rufen::V,הזמין לבוא,серьгядемс
1202,prahlen::V,התרברב,шна́фтомс пря́
1203,übersetzen::V,תרגם,ётафтомс
1204,denken::V,חשב,арьсемс
1205,glauben::V,האמין,кемамс
1206,bemerken::V,הבחין,ня́емс
1207,erkennen::V,זהה,содамс
1208,begreifen::V,קלט,сатомс
1209,begreifen::V,הבין,сатомс
1210,verstehen::V,הבין,шарьхкодемс
1211,lernen::V,למד,тонафнемс
1212,wissen::V,ידע,со́дамс
1213,sich erinnern an::V,זכר,лятфтамс
1214,vergessen::V,שכח,юкстамс
1215,messen::V,מדד,ункснемс
1216,zählen::V,ספר,лу́вомс
1217,zählen::V,ספר,а́рьсемс
1218,rechnen::V,חשב,лувомс
1219,lesen::V,קרא,лувомс
1220,lesen::V,קרא,морафтомс
1221,malen::V,ציר,рисова́ндамс
1222,zeichnen::V,שרטט,рисова́ндамс
1223,schreiben::V,כתב,сёрмадомс
1224,besitzen::V,היה בעל של,улемс азоркс
1225,kaufen::V,קנה,рамамс
1226,kaufen::V,רכש,рамамс
1227,verkaufen::V,מכר,мимс
1228,bezahlen::V,שלם,пандомс
1229,zahlen::V,שלם,па́ндомс
1230,beherrschen::V,שלט,азорондамс
1231,ertragen::V,סבל,кирдемс
