,Concept_ID,hu,kn
576,schwer::A,súlyos,ಭಾರಿ
577,schön::A,szép,ಸುಂದರ
578,heiß::A,forró,ಬಿಸಿ
579,warm::A,meleg,ಬಿಸಿ
580,kalt::A,hideg,ತಣ್ಣನೆಯ
581,kühl::A,hűs,ತಂಪಾದ
582,kühl::A,hűvös,ತಂಪಾದ
583,frisch::A,üde,ನಿರ್ಮಲ
584,frisch::A,friss,ನಿರ್ಮಲ
585,feucht::A,nedves,ಒದ್ದೆಯಾದ
586,nass::A,vizes,ಒದ್ದೆಯಾದ
587,trocken::A,száraz,ಶುಷ್ಕ
588,voll::A,telt,ತುಂಬಿದ
589,leer::A,üres,ಖಾಲಿ
590,offen::A,nyílt,ಮುಚ್ಚಲ್ಲದ
591,offen::A,nyitott,ಮುಚ್ಚಲ್ಲದ
592,geschlossen::A,zárt,ಮುಚ್ಚಿದ
593,geschlossen::A,csukott,ಮುಚ್ಚಿದ
594,sauber::A,tiszta,ಶುದ್ಧ
595,schmutzig::A,piszkos,ಅಶುದ್ಧ
596,schmutzig::A,szennyes,ಅಶುದ್ಧ
597,roh::A,nyers,ಹಸಿ
598,reif::A,érett,ಹಣ್ಣಾದ
599,lecker::A,finom,ಗುಚಿಕರ
600,süß::A,édes,ಸಿಹಿ
601,bitter::A,keserű,ಕಹಿ
602,sauer::A,savanyú,ಹುಳಿಯಾದ
603,hell::A,világos,ಹೊಳೆಯುವ
604,dunkel::A,sötét,ಮಬ್ಬಾದ
605,schwarz::A,fekete,ಕಪ್ಪು
606,weiß::A,fehér,ಬಿಳಿಯ
607,rot::A,vörös,ಕೆಂಪು
608,gelb::A,sárga,ಹಳದಯ
609,blau::A,kék,ನೀಲ
610,grün::A,zöld,ಕಾಯಾದ
611,grau::A,ősz,ಬೂದುಬಣ್ಣದ
612,grau::A,szürke,ಬೂದುಬಣ್ಣದ
613,bunt::A,tarka,ವರ್ಣರಂಜಿತ
614,bunt::A,színes,ವರ್ಣರಂಜಿತ
615,billig::A,olcsó,ಅಗ್ಗ
616,teuer::A,drága,ದುಬಾರಿಯಾದ
617,wertvoll::A,értékes,ಅಮೂಲ್ಯ
618,blind::A,vak,ಅಂಧ
619,taub::A,süket,ಕಿವುಡಾದ
620,kräftig::A,erős,ಪ್ರಬಲ
621,stark::A,erős,ಶಕ್ತಿವಂತ
622,schwach::A,gyenge,ದುರ್ಬಲ
623,schwach::A,erőtlen,ದುರ್ಬಲ
624,fett::A,hájas,ಕೊಬ್ಬಿದ
625,schlank::A,karcsú,ತೆಳ್ಳಗಿನ
626,hübsch::A,csinos,ಅಂದವಾದ
627,böse::A,rossz,ಕೆಟ್ಟ
628,böse::A,gonosz,ಕೆಟ್ಟ
629,dumm::A,buta,ಮಂದ
630,dumm::A,ostoba,ಮಂದ
631,faul::A,lusta,ಆಲಸ
632,fleißig::A,szorgalmas,ಕಡಗುವ
633,geizig::A,fukar,ಜುಗ್ಗ
634,geizig::A,fösvény,ಜುಗ್ಗ
635,klug::A,okos,ಚತುರ
636,klug::A,eszes,ಚತುರ
637,geschickt::A,ügyes,ದಕ್ಷ
638,lieb::A,drága,ಪ್ರಿಯ
639,lieb::A,kedves,ಪ್ರಿಯ
640,lustig::A,víg,ಖುಷಿಯಾದ
641,lustig::A,vidám,ಖುಷಿಯಾದ
642,sanft::A,enyhe,ಸೌಮ್ಯ
643,hungrig::A,éhes,ಹಸಿದ
644,krank::A,beteg,ಅಸ್ವಸ್ಥ
645,nackt::A,csupasz,ನಗ್ನ
646,nackt::A,meztelen,ನಗ್ನ
647,traurig::A,bús,ದುಃಖಿತ
648,traurig::A,szomorú,ದುಃಖಿತ
649,lebendig::A,élő,ಜೀವಂತ
650,gut::A,jó,ಒಳ್ಳೆಯ
651,schlecht::A,rossz,ದುಷ್ಟ
652,richtig::A,helyes,ಸರಿ
653,schlimm::A,rossz,ಅಸಹ್ಯ
654,wahr::A,igaz,ನಿಜ
655,alt::A,ó,ಮುದಿ
656,alt::A,régi,ಮುದಿ
657,neu::A,új,ಹೊಸ
658,ehemalig::A,volt,ಮಾಜೀ
659,ehemalig::A,egykori,ಮಾಜೀ
660,alt[Lebewesen]::A,öreg,ವೃದ್ಧ
661,jung::A,fiatal,ಎಳ
662,arm::A,szegény,ಬಡ
663,reich::A,gazdag,ಶ್ರೀಮಂತ
664,bekannt::A,ismert,ಅಪ್ತ
665,bekannt::A,ismeretes,ಅಪ್ತ
666,berühmt::A,híres,ಪ್ರಸಿದ್ಧ
667,fremd::A,idegen,ಪರಕೀಯ
668,verschieden::A,különböző,ಬೇರೆ
669,nah::A,közeli,ಹತ್ತಿರವಾದ
670,fern::A,távoli,ದೂರದ
671,linker::A,bal,ಎಡ
672,rechter::A,jobb,ಬಲ
673,anderer::A,más,ಇತರ
674,anderer::A,másik,ಇತರ
675,erster::A,első,ಪ್ರಥಮ
676,zweiter::A,második,ದ್ವಿತೀಯ
677,dritter::A,harmadik,ಮೂರನೆಯಜಗತ್ತು
678,letzter::A,utolsó,ಅಂತ್ಯ
679,allein::ADV,egyedül,ಒಬ್ಬನೇ
680,auf einmal::ADV,egyszerre,ಒಡನೆ
681,zusammen::ADV,együtt,ಒಟ್ಟಿಗೆ
682,zusammen::ADV,összesen,ಒಟ್ಟಿಗೆ
683,lange::ADV,sokáig,ದೀರ್ಘ
684,lange::ADV,hosszan,ದೀರ್ಘ
685,plötzlich::ADV,hirtelen,ಅನಾಮತ್ತು
686,plötzlich::ADV,egyszerre,ಅನಾಮತ್ತು
687,sofort::ADV,rögtön,ಜಾಗ್ರತೆ
688,sofort::ADV,tüstént,ಜಾಗ್ರತೆ
689,später::ADV,későn,ತರುವಾಯ
690,jetzt::ADV,most,ಈಗ
691,heute::ADV,ma,ಇಂದು
692,morgen::ADV,holnap,ನಾಳೆ
693,bald::ADV,majd,ಬೇಗ
694,bald::ADV,nemsokára,ಬೇಗ
695,dann::ADV,akkor,ಆಗ
696,gestern::ADV,tegnap,ನಿನ್ನೆ
697,einst::ADV,hajdan,ಪೂರ್ವದಲ್ಲಿ
698,damals::ADV,akkor,ಆಗ
699,damals::ADV,akkoriban,ಆಗ
700,danach::ADV,azután,ಆಮೇಲೆ
701,vorher::ADV,előbb,ಮುಂಚೆ
702,zuerst::ADV,először,ಮೊದಲಿಗೆ
703,einmal::ADV,egyszer,ಒಮ್ಮೆ
704,manchmal::ADV,néha,ಆಗಾಗ
705,manchmal::ADV,olykor,ಆಗಾಗ
706,oft::ADV,sokszor,ಅನೇಕಸಲ
707,immer::ADV,mindig,ಯಾವಾಗಲೂ
708,niemals::ADV,sohasem,ಯಾವಾಗಲೂ ಇಲ್ಲ
709,hier::ADV,itt,ಇಲ್ಲಿ
710,hierhin::ADV,erre,ಇತ್ತ
711,von hier::ADV,innen,ಇಲ್ಲಿಂದ
712,dort::ADV,ott,ಅಲ್ಲಿ
713,dorthin::ADV,oda,ಅಲ್ಲಿಗೆ
714,geradeaus::ADV,egyenesen,ಸೀದಾ
715,vorwärts::ADV,előre,ಮುನ್ನೆಡೆವ
716,rückwärts::ADV,hátrafelé,ಹಿಂದುಗಡೆಗೆ
717,zurück::ADV,hátra,ಹಿಂದಕ್ಕೆ
718,zurück::ADV,vissza,ಹಿಂದಕ್ಕೆ
719,unten::ADV,alul,ಕೆಳಗೆ
720,hinab::ADV,le,ಕೆಳಕ್ಕೆ
721,hinab::ADV,lefelé,ಕೆಳಕ್ಕೆ
722,oben::ADV,fenn,ಮೇಲೆ
723,oben::ADV,felül,ಮೇಲೆ
724,hinauf::ADV,fel,ಮೇಲಕ್ಕೆ
725,hinauf::ADV,felfelé,ಮೇಲಕ್ಕೆ
726,überall::ADV,mindenütt,ಎಲ್ಲಸ್ಥಳಗಳು
727,nicht::ADV,nem,ಇಲ್ಲ
728,nicht::ADV,nem,ಅಲ್ಲ
729,ein wenig::ADV,egy kicsit,ತುಸು
730,kaum::ADV,alig,ಕಠಿನವಾಗಿ
731,sehr::ADV,nagyon,ಬಹು
732,so::ADV,úgy,ಅಷ್ಟು
733,noch::ADV,még,ಇನ್ನು
734,nur::ADV,csak,ಕೇವಲ
735,nur::ADV,csupán,ಕೇವಲ
736,schon::ADV,már,ಆಗಲೇ
737,wieder::ADV,ismét,ಪುನಃ
738,wieder::ADV,megint,ಪುನಃ
739,vergebens::ADV,hiába,ನಿಷ್ಫಲವಾಗಿ
740,vor::PRP,előtt,ಮುಂದೆ
741,hinter::PRP,mögött,ಹಿಂದ
742,unter::PRP,alatt,ಕೆಳ
743,durch::PRP,át,ನೇರವಾಗಿ
744,durch::PRP,keresztül,ನೇರವಾಗಿ
745,neben::PRP,mellett,ಅಧರ ಬಲಿಕ
746,zwischen::PRP,között,ನಡುವೆ
747,wegen::PRP,miatt,ಅಧಕ್ಕಗಿ
748,wegen::PRP,végett,ಅಧಕ್ಕಗಿ
749,dies::PRN,ez,ಈ
750,das::PRN,az,ಅದು
751,alles::PRN,minden,ಎಲ್ಲ
752,ich::PRN,én,ನಾನು
753,du::PRN,te,ನೀನು
754,er::PRN,ő,ಅವನು
755,er::PRN,ő,ಇವನು
756,wir::PRN,mi,ನಾವು
757,ihr::PRN,ti,ನೀವು
758,sie::PRN,ők,ಅವರು
759,was::FPRN,mi,ಏನು
760,wer::FPRN,ki,ಯಾರಿಗೆ
761,wo::FADV,hol,ಎಲ್ಲಿ
762,wohin::FADV,hova,ಎಲ್ಲಿಗೆ
763,wie::FADV,hogy,ಹೇಗೆ
764,wie::FADV,hogyan,ಹೇಗೆ
765,warum::FADV,miért,ಏಕೆ
766,wieviel::FNUM,hány,ಎಷ್ಟು
767,wieviel::FNUM,mennyi,ಎಷ್ಟು
768,eins::NUM,egy,ಒಂದು
769,zwei::NUM,kettő,ಎರಡು
770,drei::NUM,három,ಮೂರು
771,vier::NUM,négy,ನಾಲ್ಕು
772,fünf::NUM,öt,ಅಯ್ದು
773,sechs::NUM,hat,ಆರು
774,sieben::NUM,hét,ಏಳು
775,acht::NUM,nyolc,ಎಂಟು
776,neun::NUM,kilenc,ಒಂಭಬತ್ತು
777,zehn::NUM,tíz,ಹತ್ತು
778,elf::NUM,tizenegy,ಹನ್ನೊಂದು
779,zwölf::NUM,tizenkettő,ಹನ್ನೆರಡು
780,zwanzig::NUM,húsz,ಇಪ್ಪತ್ತು
781,dreißig::NUM,harminc,ಮೂವತ್ತು
782,vierzig::NUM,negyven,ನಲವತ್ತು
783,fünfzig::NUM,ötven,ಐವತ್ತು
784,sechzig::NUM,hatvan,ಅರುವತ್ತು
785,siebzig::NUM,hetven,ಎಪ್ಪತ್ತು
786,achtzig::NUM,nyolcvan,ಎಂಬತ್ತು
787,neunzig::NUM,kilencven,ತೊಂಬತ್ತು
788,hundert::NUM,száz,ನೂರು
789,tausend::NUM,ezer,ಸಾವಿರ
790,und::CNJ,és,ಮತ್ತು
791,und::CNJ,meg,ಮತ್ತು
792,oder::CNJ,vagy,ಅಥವಾ
793,stehen::V,áll,ನಿಲ್ಲು
794,sitzen::V,ül,ಕುಳ್ಳಿರು
795,liegen::V,fekszik,ಮಲಗಿಕೊ
796,hängen::V,függ,ಇಳಿಯಬಿಡು
797,werden::V,lesz,ಆಗು
798,passieren::V,történik,ಆಗು
799,beginnen::V,kezdődik,ಆರಂಭಿಸು
800,enden::V,végződik,ಕೊನೆಗಾಣು
801,enden::V,befejeződik,ಕೊನೆಗಾಣು
802,wechseln::V,változik,ಮಾರ್ಪಡಿಸು
803,aufgehen[Sonne]::V,kel,ಮೂಡು
804,untergehen[Sonne]::V,lemegy,ಮುಳುಗು
805,scheinen[Sonne]::V,süt,ಹೊಳೆ
806,donnern::V,dörög,ಗುಡುಗಾಗು
807,wehen::V,fúj,ತೀಡು
808,strömen::V,áramlik,ಹರಿ
809,fließen::V,folyik,ಹರಿ
810,sich drehen::V,forog,ಸುತ್ತು
811,schwanken::V,inog,ಓಲಾಡು
812,schwanken::V,ingadozik,ಓಲಾಡು
813,schwingen::V,leng,ತೂಗು
814,fallen::V,esik,ಉದುರು
815,brennen::V,ég,ಉರಿ
816,rauchen::V,füstöl,ಹೊಗೆಬಿಡು
817,regnen::V,esik,ಸುರಿ
818,gefrieren::V,megfagy,ಹೆಪ್ಪುಗಟ್ಟು
819,tauen::V,olvad,ಬೆಚ್ಚಗಾಗು
820,schmelzen::V,olvad,ಕರಗು
821,schmelzen::V,elolvad,ಕರಗು
822,trocknen::V,szárad,ಒಣಗು
823,sieden::V,forr,ಕುದಿ
824,faulen::V,rothad,ಕೊಳೆ
825,verfaulen::V,elrothad,ನಶಿಸು
826,verfaulen::V,megrothad,ನಶಿಸು
827,reißen::V,szakad,ಒಡೆ
828,versinken::V,süllyed,ಮುಳುಗು
829,versinken::V,elsüllyed,ಮುಳುಗು
830,vergehen::V,múlik,ಸಾಗು
831,vergehen::V,elmúlik,ಸಾಗು
832,erscheinen::V,feltűnik,ತೋರು
833,erscheinen::V,megjelenik,ತೋರು
834,verschwinden::V,letűnik,ಮಾಯವಾಗು
835,sinken::V,süllyed,ಕುಸಿ
836,abnehmen::V,apad,ತಗ್ಗು
837,abnehmen::V,csökken,ತಗ್ಗು
838,zunehmen::V,növekszik,ಬೆಳೆ
839,zunehmen::V,gyarapszik,ಬೆಳೆ
840,steigen::V,emelkedik,ಉಬ್ಬು
841,wachsen::V,nő,ಬೆಳೆ
842,wachsen::V,terem,ಬೆಳೆ
843,wachsen::V,növekszik,ಬೆಳೆ
844,glänzen::V,ragyog,ಮಿರುಗು
845,glänzen::V,fénylik,ಮಿರುಗು
846,funkeln::V,csillog,ಮಿನುಗು
847,funkeln::V,tündöklik,ಮಿನುಗು
848,lärmen::V,lármázik,ಶಬ್ದ ಮಾಡಲು
849,läuten::V,cseng,ಬಾರಿಸು
850,klingeln::V,csenget,ಅನುರಣಿಸು
851,klirren::V,csörömpöl,ಕಿಣಿಕಿಣಿಸು
852,brausen::V,zúg,ಅಬ್ಬರಿಸು
853,brausen::V,morajlik,ಅಬ್ಬರಿಸು
854,rauschen::V,zúg,ಮರ್ಮರಗುಟ್ಟಿಸು
855,klingen::V,hangzik,ಉಸಿರು
856,bellen::V,ugat,ಬಗುಳು
857,heulen::V,bőg,ಅರಚು
858,heulen::V,üvölt,ಅರಚು
859,blasen::V,fúj,ಗಾಳಿ ಊದು
860,pfeifen::V,fütyül,ಸಿಳ್ಳೆಯೂದು
861,schreien::V,kiált,ಕರೆ
862,schreien::V,kiabál,ಕರೆ
863,stöhnen::V,nyög,ನರಳು
864,zittern::V,remeg,ನಡುಗು
865,zittern::V,reszket,ನಡುಗು
866,leben::V,él,ಇರು
867,geboren werden::V,születik,ಉಂಟಾಗು
868,atmen::V,lélegzik,ಉಸಿರು
869,trinken::V,iszik,ಕುಡಿ
870,essen::V,eszik,ತಿನ್ನು
871,schlucken::V,nyel,ನುಂಗು
872,müde werden::V,elfárad,ಬಳಲು
873,müde werden::V,kifárad,ಬಳಲು
874,einschlafen::V,elalszik,ನಿದ್ಧೆಹೋಗು
875,schlafen::V,alszik,ನಿದ್ರಿಸು
876,aufwachen::V,felébred,ಏಳು
877,aufstehen::V,felkel,ಏಳು
878,sich erholen::V,pihen,ಸುಧಾರಿಸು
879,krank werden::V,megbetegedik,ಬೇನೆಬೀಳು
880,krank werden::V,belebetegszik,ಬೇನೆಬೀಳು
881,krank sein::V,betegeskedik,ಕೆಟ್ಟ ಎಂದು
882,schmerzen::V,fáj,ಕಚ್ಚು
883,husten::V,köhög,ಕೆಮ್ಮು
884,genesen::V,meggyógyul,ಮತ್ತೆಹೊದಿಸು
885,sterben::V,hal,ಮೃತಪಡು
886,umkommen::V,elpusztul,ಹಾಳಾಗು
887,sich bewegen::V,mozog,ಚಲಿಸು
888,sich rühren::V,mozdul,ಕದಲು
889,sich erheben::V,feláll,ಏಳು
890,sich erheben::V,felemelkedik,ಏಳು
891,sich setzen::V,ül,ಕೂರು
892,sich setzen::V,leül,ಕೂರು
893,hinfallen::V,bukik,ಬೀಳು
894,hinfallen::V,elesik,ಬೀಳು
895,laufen::V,jár,ನಡೆ
896,schreiten::V,lép,ಮೆಲ್ಲಗೆ ನಡೆ
897,spazierengehen::V,sétál,ವಿಹರಿಸು
898,eilen::V,siet,ಮುನ್ನುಗ್ಗು
899,sich beeilen::V,siet,ಆತುರಪಡು
900,sausen::V,robog,ಒಗೆ
901,rennen::V,fut,ಓಡು
902,rennen::V,szalad,ಓಡು
903,springen::V,ugrik,ಜಿಗಿ
904,klettern::V,kúszik,ಏರು
905,schaukeln::V,hintázik,ತೂಗು
906,kriechen::V,kúszik,ತೆವಳು
907,schwimmen::V,úszik,ಈಜು
908,tauchen::V,merül,ಕೆಳಗಿಳಿ
909,rudern::V,evez,ಸಾಗಿಸು
910,fahren::V,jár,ನಡೆಸು
911,fahren::V,megy,ನಡೆಸು
912,fahren::V,utazik,ನಡೆಸು
913,fliegen::V,száll,ಹಾರು
914,gehen::V,megy,ಹೋಗು
915,weggehen::V,elmegy,ಹೊರಡು
916,abfahren::V,indul,ತೆರಳು
917,anhalten::V,megáll,ನಿಲ್ಲು
918,hineingehen::V,bemegy,ಒಳಹೊಗು
919,eintreten::V,belép,ಒಳಹೊಗು
920,kommen::V,jön,ಬರು
921,ankommen::V,érkezik,ಬರು
922,ankommen::V,megérkezik,ಬರು
923,zurückkommen::V,visszajön,ಹಿಂದಿರುಗು
924,bleiben::V,marad,ಇರು
925,bleiben::V,megmarad,ಇರು
926,warten::V,vár,ಇರು
927,warten::V,várakozik,ಇರು
928,erwarten::V,vár,ನಿರೀಕ್ಷಿಸು
929,erwarten::V,megvár,ನಿರೀಕ್ಷಿಸು
930,suchen::V,kutat,ಹುಡುಕು
931,finden::V,talál,ಕಂಡುಕೊ
932,versuchen::V,megpróbál,ಪ್ರಯತ್ನಿಸು
933,versuchen::V,megkísérel,ಪ್ರಯತ್ನಿಸು
934,vorbereiten::V,előkészít,ಸಿದ್ಧವಾಗು
935,lieben::V,szeret,ಪ್ರೀತಿಸು
936,mögen::V,szeret,ಇಷ್ಟಪಡು
937,lachen::V,nevet,ನಗು
938,rühren::V,mozdít,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ
939,weinen::V,sír,ಅಳು
940,schimpfen::V,szid,ಗೊಣಗು
941,schimpfen::V,szitkozódik,ಗೊಣಗು
942,sich ärgern::V,mérgelődik,ಗಣಗಾಡು
943,sich ärgern::V,bosszankodik,ಗಣಗಾಡು
944,sich fürchten::V,fél,ನಡುಗು
945,sich fürchten::V,retteg,ನಡುಗು
946,fürchten::V,fél,ಹೆದರು
947,fliehen::V,menekül,ಓಡಿಹೋಗು
948,flüchten::V,elmenekül,ಪಾರಾಗು
949,sehen::V,néz,ಕಾಣು
950,anschauen::V,megnéz,ನೋಡು
951,ansehen::V,néz,ನಿರೀಕ್ಷಿಸು
952,ansehen::V,ránéz,ನಿರೀಕ್ಷಿಸು
953,ansehen::V,megnéz,ನಿರೀಕ್ಷಿಸು
954,hören::V,hall,ಕೇಳು
955,zuhören::V,hallgat,ಆಲಿಸು
956,zuhören::V,meghallgat,ಆಲಿಸು
957,probieren::V,kóstol,ರುಚಿ ನೋಡು
958,probieren::V,megkóstol,ರುಚಿ ನೋಡು
959,riechen::V,szagol,ಮೂಸು
960,fühlen::V,érez,ಸ್ಪರ್ಯಿಸಿತಿಳಿ
961,scheinen::V,tűnik,ತೋರು
962,scheinen::V,látszik,ತೋರು
963,zu sehen sein::V,mutatkozik,ಕಾಣಿಸು
964,vernehmen::V,hall,ಕೇಳು
965,frieren::V,fázik,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ
966,tun::V,csinál,ಮಾಡು
967,tun::V,cselekszik,ಮಾಡು
968,können::V,tud,ಮಾಡಬಲ್ಲ
969,wollen::V,akar,ಬಯಸು
970,anfangen::V,kezd,ಪ್ರಾರಂಭಿಸು
971,beenden::V,befejez,ನಿಲ್ಲಿಸು
972,aufhören::V,megszűnik,ಮುಗಿಸು
973,gelingen::V,sikerül,ಯಶಸ್ವಿಯಾಗು
974,geraten::V,kerül,ಉತ್ಪತ್ತಿಮಾಡು
975,geraten::V,jut,ಉತ್ಪತ್ತಿಮಾಡು
976,öffnen::V,nyit,ತೆರೆ
977,öffnen::V,kinyit,ತೆರೆ
978,schließen::V,csuk,ಮುಚ್ಚು
979,schließen::V,becsuk,ಮುಚ್ಚು
980,stellen::V,állít,ಇಕ್ಕು
981,stellen::V,helyez,ಇಕ್ಕು
982,setzen::V,ültet,ಇಡು
983,setzen::V,helyez,ಇಡು
984,legen::V,tesz,ಇಡು
985,legen::V,fektet,ಇಡು
986,berühren::V,érint,ತಾಕು
987,verbinden::V,beköt,ಕೂಡಿಸು
988,verbinden::V,összeköt,ಕೂಡಿಸು
989,bedecken::V,betakar,ಮುಚ್ಚು
990,bedecken::V,beborít,ಮುಚ್ಚು
991,aufhängen::V,felakaszt,ತೂಗುಹಾಕು
992,anzünden::V,gyújt,ಹತ್ತಿಸು
993,anzünden::V,meggyújt,ಹತ್ತಿಸು
994,aufheben::V,felemel,ಆಯಿ
995,zurücklassen::V,hátrahagy,ಬಿಡು
996,verlieren::V,veszít,ಕಳೆ
997,verlieren::V,elveszít,ಕಳೆ
998,fallen lassen::V,elejt,ಬೀಳಿಸು
999,machen::V,tesz,ಮಾಡು
1000,machen::V,csinál,ಮಾಡು
1001,herstellen::V,gyárt,ತಯಾರಿಸು
1002,herstellen::V,előállít,ತಯಾರಿಸು
1003,bauen::V,épít,ಕಟ್ಟು
1004,reparieren::V,javít,ಸರಿಪಡಿಸು
1005,reparieren::V,kijavít,ಸರಿಪಡಿಸು
1006,reparieren::V,megjavít,ಸರಿಪಡಿಸು
1007,verbessern::V,megjavít,ತಿದ್ದು
1008,ändern::V,változtat,ಬದಲಾಯಿಸು
1009,ändern::V,megváltoztat,ಬದಲಾಯಿಸು
1010,graben::V,ás,ಅಗೆ
1011,beugen::V,meghajt,ಬಗ್ಗಿಸು
1012,biegen::V,hajlít,ಬಗ್ಗಿಸು
1013,drehen::V,forgat,ತಿರುಗು
1014,wenden::V,fordít,ತಿರುಗು
1015,wenden::V,megfordít,ತಿರುಗು
1016,umdrehen::V,megfordít,ತಿರುಗಿಸು
1017,umdrehen::V,megforgat,ತಿರುಗಿಸು
1018,heben::V,emel,ಎತ್ತು
1019,hochheben::V,felemel,ಎತ್ತು
1020,ergreifen::V,megfog,ಆಕ್ರಮಿಸು
1021,halten::V,tart,ಹಿಡಿ
1022,drücken::V,nyom,ಒತ್ತು
1023,drücken::V,megnyom,ಒತ್ತು
1024,schieben::V,tol,ನೂಕು
1025,kratzen::V,vakar,ತರಚಿಕೊಳ್ಳು
1026,lecken::V,nyal,ನೆಕ್ಕು
1027,beißen::V,harap,ಕಚ್ಚು
1028,abreißen::V,letép,ಹರಿ
1029,abschneiden::V,levág,ಕತ್ತರಿಸು
1030,binden::V,köt,ಕಟ್ಟು
1031,binden::V,kötöz,ಕಟ್ಟು
1032,stecken::V,dug,ಸಿಕ್ಕಿಸು
1033,brechen::V,tör,ಮುರಿ
1034,brechen::V,eltör,ಮುರಿ
1035,klopfen::V,kopogtat,ತಟ್ಟು
1036,hauen::V,vág,ಹೊಡೆ
1037,hauen::V,levág,ಹೊಡೆ
1038,kleben::V,tapaszt,ಅಂಟಿಸು
1039,reiben::V,dörzsöl,ಉಜ್ಜು
1040,reiben::V,súrol,ಉಜ್ಜು
1041,streichen::V,simít,ಹರಡು
1042,schleifen::V,fen,ಮಸೆ
1043,schleifen::V,csiszol,ಮಸೆ
1044,schleifen::V,köszörül,ಮಸೆ
1045,schneiden::V,vág,ಕತ್ತರಿಸು
1046,schneiden::V,szel,ಕತ್ತರಿಸು
1047,schneiden::V,metsz,ಕತ್ತರಿಸು
1048,rütteln::V,ráz,ಕುಲುಕಿಸು
1049,schütteln::V,ráz,ಅಲುಗಿಸು
1050,schütteln::V,megráz,ಅಲುಗಿಸು
1051,schwenken::V,lóbál,ತೂಗಾಡು
1052,schwenken::V,lobogtat,ತೂಗಾಡು
1053,schütten::V,önt,ಎರೆ
1054,füllen::V,tölt,ತುಂಬಿಸು
1055,füllen::V,megtölt,ತುಂಬಿಸು
1056,einwickeln::V,becsavar,ಹೊದಿಸು
1057,tragen::V,hord,ಹೊರು
1058,schleppen::V,vonszol,ಜಗ್ಗು
1059,ziehen::V,húz,ಎಳೆ
1060,aufbewahren::V,megőriz,ಇಟ್ಟುಕೊ
1061,werfen::V,dob,ಎಸೆ
1062,werfen::V,hajít,ಎಸೆ
1063,fangen::V,fog,ಹಿಡಿ
1064,packen::V,megragad,ಸೆಳೆ
1065,verstecken::V,eldug,ಮುಚ್ಚಿಡು
1066,verstecken::V,elrejt,ಮುಚ್ಚಿಡು
1067,teilen::V,oszt,ವಿಭಜಿಸು
1068,teilen::V,megoszt,ವಿಭಜಿಸು
1069,schicken::V,küld,ಕಳುಹಿಸು
1070,bringen::V,hoz,ತರು
1071,bringen::V,visz,ತರು
1072,hinzufügen::V,hozzáad,ಕೂಡಿಸು
1073,bekommen::V,kap,ಸಂಪಾದಿಸು
1074,bekommen::V,megkap,ಸಂಪಾದಿಸು
1075,erhalten::V,kap,ಪಡೆ
1076,erhalten::V,megkap,ಪಡೆ
1077,nehmen::V,vesz,ಹಿಡಿ
1078,wählen::V,választ,ಆರಿಸು
1079,auswählen::V,kiválaszt,ಆಯಿ
1080,bewahren::V,megtart,ರಕ್ಷಿಸಿಡು
1081,behindern::V,akadályoz,ಅಡ್ಡಿಮಾಡು
1082,behindern::V,gátol,ಅಡ್ಡಿಮಾಡು
1083,verderben::V,elront,ಕೆಡಿಸು
1084,beschädigen::V,rongál,ಹಾಳುಮಾಡು
1085,zerbrechen::V,eltör,ಮುರಿ
1086,zerbrechen::V,széttör,ಮುರಿ
1087,zerbrechen::V,kettétör,ಮುರಿ
1088,zerreißen::V,eltép,ಸೀಳು
1089,zerreißen::V,széttép,ಸೀಳು
1090,zerstören::V,elpusztít,ಅಳಿಸು
1091,verbrennen::V,éget,ಸುಡು
1092,verbrennen::V,eléget,ಸುಡು
1093,geben::V,ad,ಕೊಡು
1094,reichen::V,nyújt,ಕೊಡು
1095,schenken::V,ajándékoz,ಅರ್ಪಿಸು
1096,versprechen::V,ígér,ವಾಗ್ದಾನಮಾಡು
1097,wünschen::V,kíván,ಬಯಸು
1098,loben::V,dicsér,ಹೊಗಳು
1099,küssen::V,csókol,ಚುಂಬಿಸು
1100,wiegen::V,ringat,ತೂಗು
1101,zudecken::V,betakar,ಹಾಸು
1102,wecken::V,kelt,ಎಬ್ಬಿಸು
1103,wecken::V,ébreszt,ಎಬ್ಬಿಸು
1104,zeigen::V,mutat,ತೋರಿಸು
1105,führen::V,visz,ದಾರಿತೋರಿಸು
1106,führen::V,vezet,ದಾರಿತೋರಿಸು
1107,lehren::V,tanít,ಕಲಿಸು
1108,unterrichten::V,tanít,ಬೋಧಿಸು
1109,aufziehen::V,felnevel,ಸಲಹು
1110,leiten::V,vezet,ಮುಂದಾಳಾಗಿರು 
1111,leiten::V,vezérel,ಮುಂದಾಳಾಗಿರು 
1112,antreiben::V,hajt,ಓಡಿಸು
1113,lassen::V,-tat,ಮಾಡಲುಬಿಡು
1114,lassen::V,-at,ಮಾಡಲುಬಿಡು
1115,einladen::V,meghív,ಆಹ್ವಾನಿಸು
1116,vereinigen::V,egyesít,ಒಂದಾಗು
1117,besuchen::V,látogat,ಭೇಟಿಯಾಗು
1118,treffen::V,talál,ಸಂಧಿಸು
1119,sich versammeln::V,gyülekezik,ನೆರೆ
1120,sich versammeln::V,összegyűlik,ನೆರೆ
1121,spielen::V,játszik,ಆಡು
1122,singen::V,énekel,ಹಾಡು
