,Concept_ID,bg,os
775,geizig::A,скъпернически,чъынды
776,geizig::A,скъпернически,æлгъин
777,geizig::A,скъпернически,мæрддзæст
778,klug::A,умен,зондджын
779,klug::A,разумен,зондджын
780,geschickt::A,умел,хӕрзарӕхст
781,geschickt::A,сръчен,хӕрзарӕхст
782,lieb::A,мил,уарзон
783,lieb::A,драг,уарзон
784,lustig::A,весел,хъӕлдзӕг
785,sanft::A,нежен,мынчын
786,sanft::A,кротък,мынчын
787,hungrig::A,гладен,ӕххормаг
788,krank::A,болен,нӕфӕразгӕ
789,nackt::A,гол,бӕгънӕг
790,traurig::A,тъжен,ӕрхӕндӕг
791,traurig::A,печален,ӕрхӕндӕг
792,lebendig::A,жив,цардӕгас
793,gut::A,добър,хорз
794,schlecht::A,лош,цауд
795,richtig::A,правилен,раст
796,schlimm::A,лош,ӕвзӕр
797,wahr::A,верен,ӕцӕг
798,wahr::A,истински,ӕцӕг
799,alt::A,стар,зӕронд
800,alt::A,древен,зӕронд
801,neu::A,нов,ног
802,ehemalig::A,бивш,раздӕры
803,alt[Lebewesen]::A,стар,ацӕргӕ
804,jung::A,млад,ӕрыгон
805,arm::A,беден,мӕгуыр
806,reich::A,богат,хъӕздыг
807,bekannt::A,познат,зонгӕ
808,bekannt::A,известен,зонгӕ
809,berühmt::A,почут,номдзыд
810,berühmt::A,известен,номдзыд
811,fremd::A,чужд,æцæгæлон
812,verschieden::A,разен,æндæр æмæ æндæр
813,verschieden::A,разен,алы
814,verschieden::A,разен,алыхуызон
815,verschieden::A,различен,æндæр æмæ æндæр
816,verschieden::A,различен,алы
817,verschieden::A,различен,алыхуызон
818,nah::A,близък,хӕстӕг
819,fern::A,далечен,дард
820,fern::A,далечен,дӕрддаг
821,linker::A,ляв,галиу
822,rechter::A,прав,рахиз
823,anderer::A,друг,иннӕ
824,anderer::A,друг,ӕндӕр
825,erster::A,пръв,фыццаг
826,erster::A,пръв,фыццӕгӕм
827,erster::A,първи,фыццаг
828,erster::A,първи,фыццӕгӕм
829,zweiter::A,втори,дыккаг
830,zweiter::A,втори,дыккæгæм
831,dritter::A,трети,æртыккаг
832,dritter::A,трети,æртыккæгæм
833,letzter::A,последен,фӕстаг
834,allein::ADV,само,иунæг
835,auf einmal::ADV,същевременно,уайтагъд
836,auf einmal::ADV,същевременно,æвиппайды
837,auf einmal::ADV,същевременно,æваст
838,zusammen::ADV,заедно,иумӕ
839,lange::ADV,дълго,бирæ рæстæг
840,plötzlich::ADV,изведнъж,æвиппайды
841,plötzlich::ADV,изведнъж,æваст
842,sofort::ADV,веднага,уыцы сахат
843,sofort::ADV,веднага,уайтагъд
844,später::ADV,по-късно,фæстæдæр
845,jetzt::ADV,сега,ныр
846,heute::ADV,днес,абон
847,morgen::ADV,утре,райсом
848,bald::ADV,скоро,тагъд
849,bald::ADV,скоро,рæхджы
850,dann::ADV,после,стæй
851,dann::ADV,тогава,стæй
852,gestern::ADV,вчера,знон
853,einst::ADV,някога,кӕддӕр
854,damals::ADV,тогава,уæд
855,danach::ADV,после,стæй
856,danach::ADV,после,уый фæстæ
857,danach::ADV,след това,стæй
858,danach::ADV,след това,уый фæстæ
859,vorher::ADV,преди,раздæр
860,vorher::ADV,преди това,раздæр
861,zuerst::ADV,най-напред,фыццаг
862,einmal::ADV,веднъж,иу хатт
863,einmal::ADV,един път,иу хатт
864,manchmal::ADV,понякога,хатт
865,oft::ADV,често,арæх
866,immer::ADV,винаги,ӕдзух
867,niemals::ADV,никога,никуы
868,niemals::ADV,никога,никæд
869,hier::ADV,тук,ам
870,hier::ADV,тука,ам
871,hierhin::ADV,насам,ардӕм
872,von hier::ADV,оттук,ардыгæй
873,von hier::ADV,оттука,ардыгæй
874,dort::ADV,там,уым
875,dorthin::ADV,натам,уырдӕм
876,dorthin::ADV,нататък,уырдӕм
877,geradeaus::ADV,направо,æргом
878,vorwärts::ADV,напред,размӕ
879,rückwärts::ADV,назад,фӕстӕмӕ
880,zurück::ADV,обратно,фӕстӕмӕ
881,unten::ADV,долу,дæлæ
882,unten::ADV,долу,дæлейы
883,unten::ADV,долу,бынæй
884,hinab::ADV,надолу,дӕлӕмӕ
885,hinab::ADV,надолу,уырдыгмӕ
886,oben::ADV,горе,уӕле
887,hinauf::ADV,нагоре,уӕлӕмӕ
888,überall::ADV,навсякъде,алыран
889,überall::ADV,навсякъде,алкæм
890,überall::ADV,навсякъде,кæмдæриддæр
891,nicht::ADV,не,нӕ
892,ein wenig::ADV,малко,чысыл
893,kaum::ADV,едва,цъус
894,kaum::ADV,едвам,цъус
895,sehr::ADV,много,тынг
896,sehr::ADV,много,иттӕг
897,sehr::ADV,твърде,тынг
898,sehr::ADV,твърде,иттӕг
899,so::ADV,тъй,афтӕ
900,so::ADV,така,афтӕ
901,noch::ADV,още,ма
902,nur::ADV,само,канд
903,nur::ADV,само,ӕрмӕст
904,schon::ADV,вече,нырид
905,wieder::ADV,пак,ногӕй
906,wieder::ADV,отново,ногӕй
907,vergebens::ADV,напразно,дзæгъæлы
908,vergebens::ADV,напразно,уæгъды
909,vergebens::ADV,напразно,æнæхъуаджы
910,vor::PRP,пред,разы
911,hinter::PRP,зад,фӕстӕ
912,unter::PRP,под,бын
913,durch::PRP,през,æхсæнты
914,neben::PRP,до,цур
915,neben::PRP,при,цур
916,zwischen::PRP,между,астӕу
917,zwischen::PRP,помежду,астӕу
918,wegen::PRP,заради,тыххай
919,dies::PRN,този,ай
920,das::PRN,туй,уый
921,das::PRN,това,уый
922,alles::PRN,всичко,алцы
923,alles::PRN,всичко,æппæтдæр
924,alles::PRN,всичко,иууылдӕр
925,ich::PRN,аз,æз
926,du::PRN,ти,ды
927,er::PRN,той,уый
928,wir::PRN,ние,мах
929,ihr::PRN,вие,сымах
930,sie::PRN,те,уыдон
931,was::FPRN,що,цы
932,was::FPRN,какво,цы
933,wer::FPRN,кой,чи
934,wo::FADV,къде,кӕм
935,wohin::FADV,накъде,кӕдӕм
936,wohin::FADV,накъдето,кӕдӕм
937,wie::FADV,как,куыд
938,warum::FADV,защо,цӕмӕн
939,wieviel::FNUM,колко,цал
940,eins::NUM,един,иу
941,zwei::NUM,два,дыууӕ
942,drei::NUM,три,ӕртӕ
943,vier::NUM,четири,цыппар
944,fünf::NUM,пет,фондз
945,sechs::NUM,шест,ӕхсӕз
946,sieben::NUM,седем,авд
947,acht::NUM,осем,аст
948,neun::NUM,девет,фараст
949,zehn::NUM,десет,дӕс
950,elf::NUM,единайсет,иуæндæс
951,elf::NUM,единадесет,иуæндæс
952,zwölf::NUM,дванайсет,дыууадæс
953,zwölf::NUM,дванадесет,дыууадæс
954,zwanzig::NUM,двайсет,дыууын
955,zwanzig::NUM,двадесет,дыууын
956,dreißig::NUM,тридесет,æртын
957,dreißig::NUM,тридесет,дæсæмæссæдз
958,vierzig::NUM,четиридесет,цыппор
959,vierzig::NUM,четиридесет,цыппур
960,vierzig::NUM,четиридесет,дыууиссæдзы
961,fünfzig::NUM,петдесет,фӕндзай
962,sechzig::NUM,шестдесет,æхсай
963,sechzig::NUM,шестдесет,æртиссæдзы
964,siebzig::NUM,седемдесет,æвдай
965,siebzig::NUM,седемдесет,дæс æмæ æртиссæдзы
966,achtzig::NUM,осемдесет,цыппарыссæдзы
967,achtzig::NUM,осемдесет,æстай
968,neunzig::NUM,деветдесет,нæуæдз
969,neunzig::NUM,деветдесет,дæс æмæ цыппарыссæдзы
970,hundert::NUM,сто,сӕдӕ
971,tausend::NUM,хиляда,мин
972,und::CNJ,а,ӕмӕ
973,und::CNJ,та,ӕмӕ
974,oder::CNJ,или,кӕнӕ
975,stehen::V,стоя,лӕууын
976,sitzen::V,седя,бадын
977,liegen::V,лежа,хуыссын
978,hängen::V,вися,ауыгъд уын
979,werden::V,бъда,суӕвын
980,werden::V,стана,суӕвын
981,passieren::V,случа се,æрцæуын
982,beginnen::V,започна,райдайын
983,enden::V,свърша,фæуын
984,wechseln::V,променям,ивын
985,aufgehen[Sonne]::V,изгрея,скæсын
986,untergehen[Sonne]::V,заляза, аныгуылын
987,scheinen[Sonne]::V,грея,рухс кӕнын
988,scheinen[Sonne]::V,светя,рухс кӕнын
989,donnern::V,гърмя,нæрын
990,wehen::V,вея,дымын
991,wehen::V,духам,дымын
992,strömen::V,тека,кӕлын
993,strömen::V,лея се,кӕлын
994,fließen::V,тека,цæуын
995,fließen::V,тека,уайын
996,fließen::V,тека,кæлын
997,sich drehen::V,въртя се,зилын
998,schwanken::V,клатя се,æнкъуысын
999,schwingen::V,трептя,æнкъуысын
1000,schwingen::V,трептя,змæлын
1001,fallen::V,падам,хауын
1002,brennen::V,горя,судзын
1003,rauchen::V,димя,фæздæг кæнын
1004,regnen::V,вали дъжд,уарын
1005,gefrieren::V,замръзна,сӕлын
1006,tauen::V,топя се,стайын
1007,schmelzen::V,разтопя се,тайын
1008,trocknen::V,съхна,хус кæнын
1009,sieden::V,вря,фыцын
1010,sieden::V,кипя,фыцын
1011,faulen::V,гния,ӕмбийын
1012,verfaulen::V,изгния,бамбийын
1013,reißen::V,напукам се,скъуийын
1014,versinken::V,потъна,дӕлдон_кӕнын
1015,vergehen::V,минавам,аивгъуийын
1016,erscheinen::V,явя се,разынын
1017,verschwinden::V,изчезна,фæтары уын
1018,verschwinden::V,изчезна,фæдæлдзæх уын
1019,verschwinden::V,изчезна,фесæфын
1020,verschwinden::V,изчезна,æрбайсæфын
1021,sinken::V,падна,дæлæмæ æрхауын
1022,abnehmen::V,отслабна,фæкъаддæр уын
1023,abnehmen::V,отслабна,фæцух уын
1024,zunehmen::V,нарасна,фæфылдæр уын
1025,zunehmen::V,нарасна,сбирæ уын
1026,zunehmen::V,нарасна,сахадын
1027,steigen::V,увелича се,сыстын
1028,steigen::V,покачвам се,сыстын
1029,wachsen::V,раста,рӕзын
1030,glänzen::V,лъщя,ӕрттивын
1031,glänzen::V,блестя,ӕрттивын
1032,funkeln::V,искря,тыбар-тыбур_кӕнын
1033,lärmen::V,шумя,хъæлæба кæнын
1034,läuten::V,звъня,цæгъдын
1035,klingeln::V,звъня,цæгъдын
1036,klirren::V,звънтя,дзыгъал-мыгъул кæнын
1037,klirren::V,звънтя,дзæгъ-дзæгъ кæнын
1038,klirren::V,дрънкам,дзыгъал-мыгъул кæнын
1039,klirren::V,дрънкам,дзæгъ-дзæгъ кæнын
1040,brausen::V,буча,абухын
1041,rauschen::V,шумя,
1042,klingen::V,звуча,зæлын
1043,klingen::V,звуча,азæлын
1044,klingen::V,звуча,хъуысын
1045,bellen::V,лая,рæйын
1046,heulen::V,вия,ниуын
1047,heulen::V,рева,ниуын
1048,blasen::V,духна,фу кӕнын
1049,pfeifen::V,свиря,æхситт кæнын
1050,pfeifen::V,свиря,къуыззитт кæнын
1051,schreien::V,крещя,хъӕр кӕнын
1052,stöhnen::V,стена,хъæрзын
1053,stöhnen::V,стена,дзыназын
1054,stöhnen::V,пъшкам,хъæрзын
1055,stöhnen::V,пъшкам,дзыназын
1056,zittern::V,треперя,ризын
1057,leben::V,живея,цӕрын
1058,geboren werden::V,родя се,райгуырын
1059,atmen::V,дишам,улӕфын
1060,trinken::V,пия,нуазын
1061,essen::V,ям,хӕрын
1062,schlucken::V,гълтам,ныхъуырын
1063,müde werden::V,уморя се,бафæллайын
1064,müde werden::V,уморя се,бафæлмæцын
1065,müde werden::V,уморя се,сфæлмæцын
1066,einschlafen::V,заспя,бафынæй уын
1067,schlafen::V,спя,хуыссын
1068,schlafen::V,спя,фынӕй кӕнын
1069,aufwachen::V,събудя се,райхъал уын
1070,aufstehen::V,стана,стын
1071,sich erholen::V,отдъхвам си,фæллад уадзын
1072,sich erholen::V,отдъхвам си,улæфын
1073,krank werden::V,заболея,фӕрынчын уын
1074,krank sein::V,боледувам,сӕйын
1075,schmerzen::V,боля,риссын
1076,husten::V,кашлям,хуыфын
1077,genesen::V,оздравея,сдзæбæх уын
1078,genesen::V,оздравея,рандидзын
1079,genesen::V,оздравея,сæндидзын
1080,sterben::V,умра,мӕлын
1081,umkommen::V,загина,фесæфын
1082,umkommen::V,загина,байсæфын
1083,umkommen::V,загина,бабын уын
1084,umkommen::V,загина,мард фæуын
1085,sich bewegen::V,движа се,тæлфын
1086,sich bewegen::V,движа се,цæуын
1087,sich bewegen::V,мърдам се,тæлфын
1088,sich bewegen::V,мърдам се,цæуын
1089,sich rühren::V,движа се,змӕлын
1090,sich erheben::V,стана,стын
1091,sich setzen::V,седна,сбадын
1092,hinfallen::V,падна,ӕрхауын
1093,laufen::V,ходя,цӕуын
1094,laufen::V,ходя,рацу-бацу_кӕнын
1095,schreiten::V,крача,къахдзæф кæнын
1096,schreiten::V,крача,санчъех кæнын
1097,schreiten::V,крача,цæуын
1098,spazierengehen::V,разхождам се,озер кæнын
1099,spazierengehen::V,разхождам се,тезгъо кæнын
1100,eilen::V,бързам,тагъд кæнын
1101,eilen::V,бързам,тындзын
1102,sich beeilen::V,побързам,тагъд кæнын
1103,sich beeilen::V,побързам,тындзын
1104,sausen::V,тичам,уайын
1105,sausen::V,тичам,тæхын
1106,rennen::V,бягам,згъорын
1107,springen::V,скачам,гæпп кæнын
1108,springen::V,скачам,сæррæтт кæнын
1109,springen::V,скачам,лиуырын
1110,klettern::V,катеря се,хилын
1111,schaukeln::V,люлея се,хецъро кæнын
1112,schaukeln::V,люлея се,херыйыл бадын
1113,kriechen::V,лазя,бырын
1114,kriechen::V,пълзя,бырын
1115,schwimmen::V,плувам,ленк кӕнын
1116,tauchen::V,гмуркам се,ныгъуылын
1117,rudern::V,греба,бæлæгъ тæрын
1118,rudern::V,греба,чема тæрын
1119,fahren::V,пътувам,цӕуын
1120,fliegen::V,летя,тӕхын
1121,fliegen::V,хвърча,тӕхын
1122,gehen::V,ида,цӕуын
1123,gehen::V,вървя,цӕуын
1124,weggehen::V,отида си,ацӕуын
1125,abfahren::V,отпътувам,араст уын
1126,anhalten::V,спра се,æрлæууын
1127,hineingehen::V,влизам,мидæмæ цæуын
1128,eintreten::V,вляза,бацӕуын
1129,kommen::V,ида,æрцæуын
1130,kommen::V,дойда,æрцæуын
1131,ankommen::V,пристигна,æрцæуын
1132,zurückkommen::V,върна се,раздæхын
1133,zurückkommen::V,върна се,фæстæмæ_раздæхын
1134,zurückkommen::V,върна се,æрбаздæхын
1135,zurückkommen::V,върна се,аздæхын
1136,bleiben::V,остана,лӕууын
1137,warten::V,чакам,ӕнхъӕлмӕ кӕсын
1138,erwarten::V,очаквам,ӕнхъӕлмӕ кӕсын
1139,suchen::V,търся,агурын
1140,finden::V,намеря,ссарын
1141,versuchen::V,опитам,фӕлварын
1142,vorbereiten::V,подготвя,бацаттæ кæнын
1143,vorbereiten::V,подготвя,æрæввонг кæнын
1144,lieben::V,любя,уарзын
1145,mögen::V,обичам,зæрдæмæ цæуын
1146,lachen::V,смея се,худын
1147,rühren::V,трогна,зæрдæ суынгæг кæнын
1148,weinen::V,плача,кӕуын
1149,schimpfen::V,ругая,æлгъитын
1150,schimpfen::V,псувам,æлгъитын
1151,sich ärgern::V,ядосам се,мæсты кæнын
1152,sich fürchten::V,боя се,тæрсын
1153,sich fürchten::V,страхувам се,тæрсын
1154,fürchten::V,боя се от,тæрсын
1155,fürchten::V,страхувам се от,тæрсын
1156,fliehen::V,бягам,лидзын
1157,flüchten::V,бягам,алидзын
1158,flüchten::V,избягам,алидзын
1159,sehen::V,видя,уынын
1160,anschauen::V,гледам,акӕсын
1161,ansehen::V,поглеждам,кӕсын
1162,hören::V,чувам,хъусын
1163,zuhören::V,слушам,хъусын
1164,probieren::V,опитам,уынын
1165,probieren::V,опитам,аходын
1166,riechen::V,подуша,смудын
1167,fühlen::V,усещам,ӕнкъарын
1168,fühlen::V,чувствувам,ӕнкъарын
1169,scheinen::V,изглеждам,зынын
1170,zu sehen sein::V,виждам се,зынын
1171,vernehmen::V,доловя,фехъусын
1172,frieren::V,мръзна,сийын
1173,tun::V,правя,кӕнын
1174,können::V,мога,фӕразын
1175,wollen::V,ща,фӕндын
1176,wollen::V,искам,фӕндын
1177,anfangen::V,започна,райдайын
1178,beenden::V,свърша,фӕуын
1179,beenden::V,завърша,фӕуын
1180,aufhören::V,престана,банцайын
1181,aufhören::V,престана,фенцайын
1182,gelingen::V,успея,бантысын
1183,gelingen::V,сполуча,бантысын
1184,geraten::V,удам се,разынын
1185,öffnen::V,отворя,гом кӕнын
1186,schließen::V,затворя,ӕхгӕнын
1187,stellen::V,поставя,ӕвӕрын
1188,setzen::V,туря,сбадын кӕнын
1189,legen::V,сложа,ӕрӕвӕрын
1190,legen::V,слагам,ӕрӕвӕрын
1191,berühren::V,докосна,агайын
1192,verbinden::V,свържа,бӕттын
1193,bedecken::V,покрия,ӕмбӕрзын
1194,aufhängen::V,закача,ауындзын
1195,anzünden::V,запаля,ссудзын
1196,aufheben::V,вдигна,сисын
1197,aufheben::V,повдигна,сисын
1198,zurücklassen::V,оставя,ныууадзын
1199,verlieren::V,загубя,фесафын
1200,fallen lassen::V,изпусна,ӕрӕппарын
1201,fallen lassen::V,изпусна,къухтӕй феуӕгъд кӕнын
1202,machen::V,направя,саразын
1203,herstellen::V,произведа,сцæттæ кæнын
1204,herstellen::V,произведа,саразын
1205,bauen::V,строя,амайын
1206,reparieren::V,поправя,æмпъузын
1207,reparieren::V,поправя,цалцæг кæнын
1208,verbessern::V,подобря,фæхуыздæр кæнын
1209,ändern::V,променя,аивын
1210,graben::V,копая,къахын
1211,beugen::V,прегъна,æркъæдз кæнын
1212,beugen::V,прегъна,æртасын кæнын
1213,biegen::V,прегъна,тасын кӕнын
1214,drehen::V,въртя,здухын
1215,wenden::V,обърна,афæлдахын
1216,wenden::V,обърна,рафæлдахын
1217,umdrehen::V,обърна,афæлдахын
1218,heben::V,вдигам,сдарын
1219,heben::V,вдигам,схæцын
1220,hochheben::V,издигна,уæлæмæ хæцын
1221,ergreifen::V,хвана,фӕлӕбурын
1222,ergreifen::V,обхвана,фӕлӕбурын
1223,halten::V,държа,дарын
1224,drücken::V,натискам,æлхъивын
1225,drücken::V,натискам,хæцын
1226,drücken::V,притискам,æлхъивын
1227,drücken::V,притискам,хæцын
1228,schieben::V,тикам,схойын
1229,kratzen::V,одраскам,хафын
1230,lecken::V,лижа,сдæрын
1231,lecken::V,ближа,сдæрын
1232,beißen::V,хапя,хæцын
1233,beißen::V,ухапя,хæцын
1234,abreißen::V,откъсна,ратонын
1235,abschneiden::V,отрежа,ралыг кӕнын
1236,binden::V,вържа,бабӕттын
1237,stecken::V,пъхна,ныссадзын
1238,brechen::V,троша,асæттын
1239,brechen::V,троша,басæттын
1240,brechen::V,троша,ныссæттын
1241,klopfen::V,чукам,хойын
1242,klopfen::V,чукам,гуыпп-гуыпп кæнын
1243,klopfen::V,чукам,къуырцц-къуырцц кæнын
1244,hauen::V,бия,цӕвын
1245,hauen::V,бия,нӕмын
1246,kleben::V,лепя,ныхасын
1247,kleben::V,лепя,æндадзын
1248,kleben::V,залепя,ныхасын
1249,kleben::V,залепя,æндадзын
1250,reiben::V,трия,сӕрфын
1251,reiben::V,трия,хафын
1252,reiben::V,търкам,сӕрфын
1253,reiben::V,търкам,хафын
1254,streichen::V,намажа,байсæрдын
1255,streichen::V,намажа,сахорын
1256,schleifen::V,остря,ссын
1257,schleifen::V,остря,цыргъ кӕнын
1258,schneiden::V,режа,кӕрдын
1259,rütteln::V,разтърсвам,æнкъусын
1260,schütteln::V,клатя,уигъын
1261,schütteln::V,друсам,уигъын
1262,schwenken::V,размахам,тилын
1263,schwenken::V,размахам,уигъын
1264,schütten::V,сипя,ныккӕнын
1265,füllen::V,напълня,байдзаг кæнын
1266,einwickeln::V,увия,батухын
1267,einwickeln::V,завия,батухын
1268,tragen::V,нося,хӕссын
1269,schleppen::V,влача,ласын
1270,ziehen::V,тегля,ласын
1271,ziehen::V,дръпна,ласын
1272,aufbewahren::V,съхраня,æвæрын
1273,werfen::V,хвърля,зыввытт кӕнын
1274,fangen::V,ловя,ӕрцахсын
1275,fangen::V,уловя,ӕрцахсын
1276,packen::V,хвана,рацахсын
1277,verstecken::V,крия,æмбæхсын
1278,verstecken::V,крия,нымæхсын
1279,verstecken::V,скрия,æмбæхсын
1280,verstecken::V,скрия,нымæхсын
1281,teilen::V,разделя,уарын
1282,schicken::V,изпращам,ӕрвитын
1283,bringen::V,донеса,æрхæссын
1284,bringen::V,донеса,æрбахæссын
1285,hinzufügen::V,прибавя,ӕфтауын
1286,bekommen::V,сдобия се,ссарын
1287,bekommen::V,сдобия се,сфæрæз кæнын
1288,bekommen::V,сдобия се,самал кæнын
1289,erhalten::V,получа,райсын
1290,nehmen::V,взема,райсын
1291,wählen::V,избирам,равзарын
1292,auswählen::V,избера,авзарын
1293,bewahren::V,пазя,бавæрын
1294,bewahren::V,пазя,нывæрын
1295,behindern::V,преча,цæлхдур æвæрын
1296,behindern::V,преча,ныхдур æвæрын
1297,behindern::V,преча,къуылымпы кæнын
1298,behindern::V,преча,хъыг дарын
1299,behindern::V,спъвам,цæлхдур æвæрын
1300,behindern::V,спъвам,ныхдур æвæрын
1301,behindern::V,спъвам,къуылымпы кæнын
1302,behindern::V,спъвам,хъыг дарын
1303,verderben::V,разваля,фесафын
1304,beschädigen::V,повредя,халын
1305,zerbrechen::V,счупя,асӕттын
1306,zerreißen::V,скъсам,аскъуынын
1307,zerstören::V,разруша,фехалын
1308,verbrennen::V,изгоря,басудзын
1309,geben::V,дам,дӕттын
1310,reichen::V,подам,адæттын
1311,schenken::V,подаря,лæвар кæнын
1312,versprechen::V,обещая,дзырд раттын
1313,versprechen::V,обещая,зӕрдӕ бавӕрын
1314,wünschen::V,желая,зæрдæ зæгъы
1315,loben::V,хваля,раппӕлын
1316,küssen::V,целувам,пъа кæнын
1317,küssen::V,целувам,ба кæнын
1318,wiegen::V,люлея,узын
1319,zudecken::V,покрия,бамбӕрзын
1320,wecken::V,събудя,райхъал кӕнын
1321,zeigen::V,покажа,амонын
1322,führen::V,водя,кӕнын
1323,führen::V,водя,фæкæнын
1324,führen::V,заведа,кӕнын
1325,führen::V,заведа,фæкæнын
1326,lehren::V,уча,ахуыр кæнын
1327,unterrichten::V,преподавам,ахуыр кæнын
1328,aufziehen::V,отгледам,хъомыл кӕнын
1329,leiten::V,ръководя,разамынд дӕттын
1330,leiten::V,управлявам,разамынд дӕттын
1331,antreiben::V,подкарвам,тагъд кæнын
1332,antreiben::V,подкарвам,рог кæнын
1333,lassen::V,накарам,кæнын
1334,einladen::V,поканя,ӕрхонын
1335,einladen::V,поканя,ӕрбахонын
1336,vereinigen::V,съединя,баиу кӕнын
1337,besuchen::V,посетя,абæрæг кæнын
1338,besuchen::V,посетя,бабæрæг кæнын
1339,besuchen::V,посетя,бауайын
1340,treffen::V,срещна,фембæлын
1341,sich versammeln::V,събера се,æрæмбырд уын
1342,spielen::V,играя,хъазын
1343,singen::V,пея,зарын
1344,tanzen::V,танцувам,кафын
1345,sich trennen::V,разделя се,фæйнæрдæм фæцæуын айхæлын
1346,verlassen::V,напусна,ныууадзын
1347,retten::V,спася,фервӕзын кӕнын
1348,bewachen::V,охранявам,хъахъхъӕнын
1349,schützen::V,запазя,хъахъхъӕнын
1350,verteidigen::V,защитя,бахизын
1351,sich schlagen::V,бия се,хыл кæнын
1352,schießen::V,стрелям,ӕхсын
1353,siegen::V,победя,басӕттын
1354,siegen::V,победя,фӕуӕлахиз уӕвын
1355,ärgern::V,ядосам,мӕсты кӕнын
1356,schlagen::V,бия,ныццæвын
1357,schlagen::V,ударя,ныццæвын
1358,treten::V,ритам,
1359,stechen::V,бодна,фæрæхойын
1360,stoßen::V,бутна,риуыгъын
1361,stoßen::V,блъсна,риуыгъын
1362,stören::V,смутя,хъыгдарын
1363,belästigen::V,отегча,хъыгдарын
1364,belästigen::V,безпокоя,хъыгдарын
1365,verbergen::V,скрия,бамбӕхсын
1366,verbergen::V,скрия,басусӕг кӕнын
1367,täuschen::V,измамя,фӕливын
1368,täuschen::V,измамя,асайын
1369,betrügen::V,измамя,асайын
1370,töten::V,убия,амарын
1371,töten::V,умъртвя,амарын
1372,wohnen::V,живея,цӕрын
1373,arbeiten::V,работя,кусын
1374,sammeln::V,събера,æртонын
1375,pflücken::V,бера,тонын
1376,pflücken::V,откъсна,тонын
1377,jagen::V,ловувам,цуан кæнын
1378,fischen::V,ловя риба,кæсаг ахсын æнгуырæй
1379,fischen::V,ловя риба,æнгуыр дарын
1380,fassen::V,хвана,ӕрцахсын
1381,hüten::V,пазя,хизын
1382,treiben::V,карам,скъӕрын
1383,anbinden::V,завържа,бабæттын
1384,anbinden::V,завържа,æрбæттын
1385,füttern::V,храня,холлаг дæттын
1386,füttern::V,храня,холлаг æвæрын
1387,füttern::V,храня,дарын
1388,melken::V,доя,дуцын
1389,hacken::V,сека,кæрдын
1390,hacken::V,сека,лыгтæ кæнын
1391,gießen::V,полея,бакалын
1392,reifen::V,узрея,срæгъæд уын
1393,reifen::V,узрея,сцæттæ уын
1394,zubereiten::V,приготвя,сцӕттӕ кӕнын
1395,kochen::V,варя,фыцын
1396,backen::V,пека,фыцын
1397,braten::V,пържа,цурын
1398,umrühren::V,разбъркам,ахæццæ кæнын
1399,umrühren::V,разбъркам,азмæнтын
1400,umrühren::V,разбъркам,астауын
1401,stricken::V,плета,кæнын
1402,stricken::V,плета,бийын
1403,nähen::V,шия,хуыйын
1404,färben::V,боядисам,ахорын
1405,reinigen::V,почистя,ссыгъдæг кæнын
1406,reinigen::V,почистя,ныссыгъдæг кæнын
1407,reinigen::V,почистя,ныссæрфын
1408,waschen::V,мия,ӕхсын
1409,waschen::V,пера,ӕхсын
1410,abwischen::V,избърша,сӕрфын
1411,spülen::V,плакна,æнхъæвзын
1412,fegen::V,измета,мӕрзын
1413,kehren::V,мета,мӕрзын
1414,baden::V,къпя се,хи найын
1415,sich waschen::V,мия се,хи æхсын
1416,ausziehen::V,съблека,ласын
1417,anziehen::V,облека,скæнын
1418,sich anziehen::V,облека се,дзаума скæнын
1419,sich anziehen::V,облека се,дарæс скæнын
1420,kämmen::V,реша,ныффасын
1421,kämmen::V,реша,æрфасын
1422,kämmen::V,вчеша,ныффасын
1423,kämmen::V,вчеша,æрфасын
1424,schmücken::V,накича,фӕлындын
1425,sagen::V,кажа,зæгъын
1426,sprechen::V,говоря,дзурын
1427,reden::V,говоря,ныхас кӕнын
1428,sich unterhalten::V,разговарям,ныхас кæнын
1429,fragen::V,запитам,фӕрсын
1430,bitten::V,моля,курын
1431,erzählen::V,разкажа,радзурын
1432,erzählen::V,разкажа,ратаурæгъ кæнын
1433,mitteilen::V,съобщя,фехъусын кæнын
1434,nennen::V,нарека,хонын
1435,rufen::V,викам,сидын
1436,rufen::V,повикам,сидын
1437,prahlen::V,хваля се,ӕппӕлын
1438,übersetzen::V,преведа,ратæлмац кæнын
1439,denken::V,мисля,ӕнхъӕлын
1440,denken::V,мисля,хъуыды кӕнын
1441,glauben::V,вярвам,уырнын
1442,bemerken::V,забележа,фенын
1443,erkennen::V,позная,базонын
1444,begreifen::V,схвана,ӕмбарын
1445,begreifen::V,схвана,бамбарын
1446,verstehen::V,разбера,
1447,lernen::V,уча се,ахуыр кӕнын
1448,wissen::V,зная,зонын
1449,sich erinnern an::V,спомня си за,зæрдыл æрлæууын
1450,sich erinnern an::V,спомня си за,æрымысын
1451,sich erinnern an::V,спомня си за,æрбаймысын
1452,sich erinnern an::V,спомня си за,æрхъуыды кæнын
1453,vergessen::V,забравя,ферох кæнын
1454,vergessen::V,забравя,айрох кæнын
1455,messen::V,меря,барын
1456,zählen::V,броя,нымайын
1457,rechnen::V,сметна,хынцын
1458,lesen::V,чета,кӕсын
1459,lesen::V,чета,фӕрсын
