,Concept_ID,en,fa
852,wehen::V,blow,دمیدن
853,strömen::V,stream,روان شدن
854,fließen::V,flow,روان شدن
855,sich drehen::V,revolve,چرخیدن
856,schwanken::V,sway,خم و راست شدن
857,schwingen::V,swing,تاب خوردن
858,schwingen::V,swing,نوسان کردن
859,fallen::V,fall,افتادن
860,fallen::V,fall,سقوط کردن
861,brennen::V,burn,سوزاندن
862,rauchen::V,smoke,دود کردن
863,regnen::V,rain,باران آمدن
864,gefrieren::V,freeze,یخ بستن
865,tauen::V,thaw,آب شدن
866,schmelzen::V,melt,آب شدن
867,trocknen::V,dry,خشک شدن
868,sieden::V,boil,جوشیدن
869,faulen::V,rot,فاسد شدن
870,verfaulen::V,decay,پوسیدن
871,reißen::V,snap,پاره شدن
872,versinken::V,sink,غرق شدن
873,vergehen::V,pass,گذشتن
874,erscheinen::V,appear,ظاهر شدن
875,verschwinden::V,disappear,گم شدن
876,verschwinden::V,disappear,از بین رفتن
877,sinken::V,drop,پایین آمدن
878,abnehmen::V,decrease,کم شدن
879,zunehmen::V,increase,زیاد شدن
880,steigen::V,rise,بالا رفتن
881,wachsen::V,grow,قد کشیدن
882,glänzen::V,shine,برق زدن
883,funkeln::V,sparkle,جرقه زدن
884,lärmen::V,be noisy,شلوغ کردن
885,läuten::V,chime,زنگ زدن
886,klingeln::V,ring,زنگ زدن
887,klirren::V,tinkle,جرنگ جرنگ صدا کردن
888,brausen::V,roar,طوفانی بودن
889,rauschen::V,rustle,خش‌خش کردن
890,klingen::V,sound,صدا دادن
891,bellen::V,bark,عوعو کردن
892,heulen::V,howl,زوزه کشیدن
893,blasen::V,blow,فوت کردن
894,pfeifen::V,whistle,سوت زدن
895,schreien::V,shout,فریاد زدن
896,stöhnen::V,groan,نالیدن
897,zittern::V,tremble,لرزیدن
898,leben::V,be alive,زیستن
899,leben::V,be alive,زندگی کردن
900,geboren werden::V,be born,متولد شدن
901,atmen::V,breathe,تنفس کردن
902,trinken::V,drink,نوشیدن
903,essen::V,eat,خوردن
904,schlucken::V,swallow,بلعیدن
905,schlucken::V,swallow,قورت دادن
906,müde werden::V,get tired,خسته شدن
907,einschlafen::V,fall asleep,خواب رفتن
908,schlafen::V,sleep,خوابیدن
909,aufwachen::V,wake up,از خواب بیدار شدن
910,aufstehen::V,get up,بیدار شدن
911,sich erholen::V,relax,استراحت کردن
912,krank werden::V,fall ill,مریض شدن
913,krank sein::V,be ill,بیمار بودن
914,schmerzen::V,ache,درد کردن
915,husten::V,cough,سرفه کردن
916,genesen::V,recover,بهبود یافتن
917,sterben::V,die,مردن
918,umkommen::V,perish,کشته شدن
919,sich bewegen::V,move,حرکت کردن
920,sich rühren::V,budge,تکان خوردن
921,sich erheben::V,stand up,برخواستن
922,sich setzen::V,sit down,نشستن
923,hinfallen::V,tumble,زمین خوردن
924,laufen::V,walk,پیاده رفتن
925,schreiten::V,pace,قدم زدن
926,spazierengehen::V,go for a walk,گردش رفتن
927,eilen::V,rush,شتاب کردن
928,sich beeilen::V,hurry,عجله کردن
929,sausen::V,dash,صفیر کشیدن
930,rennen::V,run,دویدن
931,springen::V,jump,پریدن
932,klettern::V,climb,بالا رفتن
933,schaukeln::V,seesaw,تاب خوردن
934,kriechen::V,creep,خزیدن
935,schwimmen::V,swim,شنا کردن
936,tauchen::V,dive,غواصی کردن
937,rudern::V,row,پارو زدن
938,fahren::V,drive,سواره رفتن
939,fliegen::V,fly,پریدن
940,gehen::V,go,رفتن
941,weggehen::V,go away,رفتن
942,abfahren::V,depart,حرکت کردن
943,anhalten::V,stop,ایست کردن
944,hineingehen::V,go in,داخل شدن
945,eintreten::V,enter,وارد شدن
946,kommen::V,come,آمدن
947,ankommen::V,arrive,رسیدن
948,zurückkommen::V,come back,برگشتن
949,bleiben::V,stay,ماندن
950,warten::V,wait,منتظر بودن
951,erwarten::V,wait for,انتظار داشتن
952,suchen::V,seek,جستجو کردن
953,suchen::V,look for,جستجو کردن
954,finden::V,find,یافتن
955,finden::V,find,پیدا کردن
956,versuchen::V,try,سعی کردن
957,versuchen::V,try,کوشش کردن
958,vorbereiten::V,prepare,آماده کردن
959,lieben::V,love,عاشق بودن
960,mögen::V,like,میل داشتن
961,mögen::V,like,دوست داشتن
962,lachen::V,laugh,خندیدن
963,rühren::V,move,به رقت آوردن
964,weinen::V,weep,گریه کردن
965,schimpfen::V,grumble,فحاشی کردن
966,sich ärgern::V,be annoyed,ناراحت شدن
967,sich fürchten::V,be afraid,واهمه کردن
968,fürchten::V,be afraid of,ترسیدن
969,fliehen::V,flee,گریختن
970,flüchten::V,escape,فرار کردن
971,sehen::V,see,دیدن
972,anschauen::V,look at,نگاه کردن
973,ansehen::V,watch,تماشا کردن
974,hören::V,hear,شنیدن
975,zuhören::V,listen,گوش دادن
976,probieren::V,taste,چشیدن
977,riechen::V,smell,بوییدن
978,riechen::V,smell,بو کردن
979,fühlen::V,feel,احساس کردن
980,scheinen::V,seem,بنظر آمدن
981,zu sehen sein::V,show,دیده شدن
982,vernehmen::V,hear,شنیدن
983,frieren::V,be cold,سرد بودن
984,tun::V,do,کردن
985,können::V,can,توانستن
986,wollen::V,want,خواستن
987,anfangen::V,start,شروع کردن
988,beenden::V,finish,تمام کردن
989,beenden::V,finish,پایان دادن
990,aufhören::V,stop,دست کشیدن
991,gelingen::V,succeed,موفق شدن
992,geraten::V,turn out,نتیجه دادن
993,öffnen::V,open,گشودن
994,öffnen::V,open,باز کردن
995,schließen::V,close,بستن
996,schließen::V,close,قفل کردن
997,stellen::V,put,گذاردن
998,setzen::V,place,نشاندن
999,legen::V,lay,گذاشتن
1000,berühren::V,touch,دست زدن
1001,berühren::V,touch,لمس کردن
1002,verbinden::V,connect,وصل کردن
1003,bedecken::V,cover,پوشاندن
1004,aufhängen::V,hang up,آویختن
1005,anzünden::V,light,سوزاندن
1006,aufheben::V,pick up,برداشتن
1007,aufheben::V,pick up,بلند کردن
1008,zurücklassen::V,leave,گذاشتن
1009,verlieren::V,lose,گم کردن
1010,fallen lassen::V,drop,انداختن
1011,machen::V,make,کردن
1012,machen::V,make,ساختن
1013,herstellen::V,produce,ساختن
1014,herstellen::V,produce,تولید کردن
1015,bauen::V,build,ساختن
1016,bauen::V,build,بنا کردن
1017,reparieren::V,mend,درست کردن
1018,reparieren::V,mend,تعمیر کردن
1019,verbessern::V,improve,بهتر کردن
1020,ändern::V,alter,تغییر دادن
1021,graben::V,dig,کندن
1022,graben::V,dig,گود کردن
1023,beugen::V,bow,کج کردن
1024,biegen::V,bend,خم کردن
1025,drehen::V,spin,چرخاندن
1026,wenden::V,turn,برگرداندن
1027,umdrehen::V,turn around,برگرداندن
1028,heben::V,raise,برداشتن
1029,hochheben::V,lift,برآوردن
1030,hochheben::V,lift,بلند کردن
1031,ergreifen::V,seize,گرفتن
1032,halten::V,hold,نگاه داشتن
1033,drücken::V,press,فشار دادن
1034,drücken::V,press,فشار آوردن
1035,schieben::V,push,هل دادن
1036,kratzen::V,scrape,خاریدن
1037,lecken::V,lick,لیسیدن
1038,beißen::V,bite,گاز زدن
1039,abreißen::V,tear off,پاره کردن
1040,abschneiden::V,cut off,بریدن
1041,abschneiden::V,cut off,قطع کردن
1042,binden::V,tie,بستن
1043,stecken::V,stick,فرو کردن
1044,brechen::V,break,شکستن
1045,klopfen::V,knock,کوبیدن
1046,hauen::V,hit,زدن
1047,kleben::V,glue,چسباندن
1048,reiben::V,rub,مالش دادن
1049,streichen::V,spread,مالیدن
1050,schleifen::V,grind,تیز کردن
1051,schneiden::V,cut,چیدن
1052,schneiden::V,cut,بریدن
1053,rütteln::V,jolt,لرزاندن
1054,rütteln::V,jolt,تکان دادن
1055,schütteln::V,shake,تکان دادن
1056,schwenken::V,swing,تاب دادن
1057,schütten::V,pour,ریختن
1058,füllen::V,fill,پر کردن
1059,einwickeln::V,wrap,پیچیدن
1060,tragen::V,carry,بردن
1061,tragen::V,carry,حمل کردن
1062,schleppen::V,drag,کشیدن
1063,ziehen::V,pull,کشیدن
1064,aufbewahren::V,keep,نگهداری کردن
1065,werfen::V,throw,انداختن
1066,werfen::V,throw,پرتاب کردن
1067,fangen::V,catch,گرفتن
1068,packen::V,grab,گرفتن
1069,verstecken::V,hide,قایم کردن
1070,verstecken::V,hide,پنهان کردن
1071,teilen::V,divide,قسمت کردن
1072,teilen::V,divide,تقسیم کردن
1073,schicken::V,send,فرستادن
1074,schicken::V,send,ارسال کردن
1075,bringen::V,bring,آوردن
1076,hinzufügen::V,add,افزودن
1077,hinzufügen::V,add,اضافه کردن
1078,bekommen::V,get,گرفتن
1079,erhalten::V,receive,دریافت کردن
1080,nehmen::V,take,گرفتن
1081,nehmen::V,take,برداشتن
1082,wählen::V,choose,انتخاب کردن
1083,auswählen::V,select,برگزیدن
1084,bewahren::V,preserve,حفظ کردن
1085,bewahren::V,preserve,حفاظت کردن
1086,behindern::V,hinder,مانع بودن
1087,verderben::V,spoil,از بین بردن
1088,beschädigen::V,damage,صدمه زدن
1089,zerbrechen::V,break,شکستن
1090,zerreißen::V,tear,دریدن
1091,zerreißen::V,tear,پاره کردن
1092,zerstören::V,destroy,خراب کردن
1093,zerstören::V,destroy,ویران کردن
1094,verbrennen::V,burn,سوزاندن
1095,geben::V,give,دادن
1096,reichen::V,hand,دادن
1097,schenken::V,give,هدیه دادن
1098,versprechen::V,promise,قول دادن
1099,versprechen::V,promise,وعده دادن
1100,wünschen::V,wish,آرزو کردن
1101,loben::V,praise,ستایش کردن
1102,küssen::V,kiss,بوسیدن
1103,wiegen::V,rock,نوسان کردن
1104,zudecken::V,cover,پوشاندن
1105,wecken::V,wake,بیدار کردن
1106,zeigen::V,show,نشان دادن
1107,führen::V,guide,رهنمائی کردن
1108,lehren::V,teach,آموختن
1109,lehren::V,teach,یاد دادن
1110,unterrichten::V,instruct,درس دادن
1111,unterrichten::V,instruct,تدریس کردن
1112,aufziehen::V,bring up,تربیت کردن
1113,leiten::V,lead,اداره کردن
1114,antreiben::V,urge,عجله دادن
1115,lassen::V,let,وادار کردن
1116,einladen::V,invite,دعوت کردن
1117,einladen::V,invite,مهمان کردن
1118,vereinigen::V,unite,یکی کردن
1119,vereinigen::V,unite,متحد کردن
1120,besuchen::V,visit,دیدار کردن
1121,treffen::V,meet,ملاقات کردن
1122,sich versammeln::V,assemble,جمع شدن
1123,spielen::V,play,بازی کردن
1124,singen::V,sing,آواز خواندن
1125,tanzen::V,dance,رقصیدن
1126,sich trennen::V,separate,جدا شدن
1127,verlassen::V,leave,ترک کردن
1128,retten::V,rescue,نجات دادن
1129,bewachen::V,guard,حراست کردن
1130,schützen::V,protect,حفظ کردن
1131,verteidigen::V,defend,دفاع کردن
1132,sich schlagen::V,brawl,کتک‌کاری کردن
1133,schießen::V,shoot,تیر زدن
1134,siegen::V,win,پیروز شدن
1135,ärgern::V,annoy,ناراحت کردن
1136,schlagen::V,beat,زدن
1137,schlagen::V,beat,کوبیدن
1138,treten::V,kick,لگد زدن
1139,stechen::V,sting,چاقو زدن
1140,stoßen::V,shove,هل دادن
1141,stehlen::V,steal,دزدیدن
1142,stören::V,disturb,مزاحم شدن
1143,belästigen::V,bother,زحمت دادن
1144,verbergen::V,conceal,پنهان کردن
1145,täuschen::V,deceive,گول زدن
1146,täuschen::V,deceive,فریب دادن
1147,betrügen::V,cheat,گول زدن
1148,betrügen::V,cheat,فریب دادن
1149,töten::V,kill,کشتن
1150,wohnen::V,dwell,منزل داشتن
1151,wohnen::V,dwell,سکونت داشتن
1152,arbeiten::V,work,کار کردن
1153,sammeln::V,gather,جمع کردن
1154,pflücken::V,pick,چیدن
1155,jagen::V,hunt,شکار کردن
1156,fischen::V,fish,صید کردن
1157,fischen::V,fish,ماهی‌گیری کردن
1158,fassen::V,catch,گرفتن
1159,hüten::V,herd,چراندن
1160,hüten::V,herd,مراقبت کردن
1161,treiben::V,drive,راندن
1162,anbinden::V,tie up,متصل کردن
1163,füttern::V,feed,غذا دادن
1164,melken::V,milk,دوشیدن
1165,hacken::V,chop,خرد کردن
1166,gießen::V,water,ریختن
1167,reifen::V,ripen,رسیدن
1168,zubereiten::V,cook,طبخ کردن
1169,zubereiten::V,cook,آماده کردن
1170,kochen::V,boil,پختن
1171,kochen::V,boil,آشپزی کردن
1172,backen::V,bake,پختن
1173,braten::V,fry,سرخ کردن
1174,umrühren::V,stir,هم زدن
1175,stricken::V,knit,بافتن
1176,nähen::V,sew,دوختن
1177,färben::V,dye,رنگ زدن
1178,reinigen::V,clean,پاک کردن
1179,reinigen::V,clean,تمیز کردن
1180,waschen::V,wash,شستن
1181,abwischen::V,wipe,زدودن
1182,spülen::V,rinse,شستن
1183,fegen::V,sweep,جارو کردن
1184,kehren::V,sweep,جارو کردن
1185,baden::V,bath,شنا کردن
1186,baden::V,bath,حمام کردن
1187,sich waschen::V,wash,شستشو کردن
1188,ausziehen::V,take off,درآوردن
1189,anziehen::V,put on,پوشیدن
1190,sich anziehen::V,get dressed,لباس پوشیدن
1191,kämmen::V,comb,شانه زدن
1192,schmücken::V,decorate,زینت دادن
1193,sagen::V,say,گفتن
1194,sprechen::V,speak,حرف زدن
1195,sprechen::V,speak,صحبت کردن
1196,reden::V,talk,حرف زدن
1197,reden::V,talk,صحبت کردن
1198,sich unterhalten::V,chat,گپ زدن
1199,fragen::V,ask,پرسیدن
1200,fragen::V,ask,سؤال کردن
1201,bitten::V,request,خواهش کردن
1202,bitten::V,request,درخواست کردن
1203,erzählen::V,tell,نقل کردن
1204,erzählen::V,tell,حکایت کردن
1205,mitteilen::V,convey,خبر دادن
1206,nennen::V,name,نامیدن
1207,rufen::V,call,صدا کردن
1208,prahlen::V,brag,پز آمدن
1209,übersetzen::V,translate,ترجمه کردن
1210,denken::V,think,فکر کردن
1211,glauben::V,believe,باور کردن
1212,glauben::V,believe,عقیده داشتن
1213,bemerken::V,notice,متوجه شدن
1214,erkennen::V,recognize,شناختن
1215,erkennen::V,recognize,تشخیص دادن
1216,begreifen::V,grasp,فهمیدن
1217,begreifen::V,grasp,درک کردن
1218,verstehen::V,understand,فهمیدن
1219,lernen::V,learn,آموختن
1220,lernen::V,learn,یاد گرفتن
1221,wissen::V,know,دانستن
1222,sich erinnern an::V,remember,به یاد آوردن
1223,vergessen::V,forget,فراموش کردن
1224,messen::V,measure,اندازه گرفتن
1225,zählen::V,count,شمردن
1226,rechnen::V,calculate,حساب کردن
1227,lesen::V,read,خواندن
1228,malen::V,paint,نقاشی کردن
1229,zeichnen::V,draw,کشیدن
1230,zeichnen::V,draw,رسم کردن
1231,schreiben::V,write,نوشتن
1232,besitzen::V,own,داشتن
1233,kaufen::V,buy,خریدن
1234,kaufen::V,buy,خرید کردن
1235,verkaufen::V,sell,فروختن
1236,bezahlen::V,pay for,پرداختن
1237,zahlen::V,pay,پرداخت کردن
1238,beherrschen::V,rule,مسلط بودن
1239,ertragen::V,endure,تحمل کردن
