,Concept_ID,lbe,os
1295,aufziehen::V,тарбия ан,хъомыл кӕнын
1296,leiten::V,каялувшиву дан,разамынд дӕттын
1297,einladen::V,хъамалу оьвчин,ӕрхонын
1298,einladen::V,хъамалу оьвчин,ӕрбахонын
1299,vereinigen::V,ца бан,баиу кӕнын
1300,besuchen::V,ялун уххан,абæрæг кæнын
1301,besuchen::V,ялун уххан,бабæрæг кæнын
1302,besuchen::V,ялун уххан,бауайын
1303,treffen::V,хьуна бакьин,фембæлын
1304,sich versammeln::V,батӏин,æрæмбырд уын
1305,spielen::V,тӏуркӏу тӏун,хъазын
1306,singen::V,балай тӏун,зарын
1307,tanzen::V,къавтӏун,кафын
1308,sich trennen::V,ппив хьун,фæйнæрдæм фæцæуын айхæлын
1309,verlassen::V,увккун гьан,ныууадзын
1310,retten::V,ххассал бан,фервӕзын кӕнын
1311,bewachen::V,къарал бан,хъахъхъӕнын
1312,schützen::V,ябан,хъахъхъӕнын
1313,verteidigen::V,буруччин,бахизын
1314,sich schlagen::V,биян,хыл кæнын
1315,schießen::V,битлан,ӕхсын
1316,siegen::V,ххув хьун,басӕттын
1317,siegen::V,ххув хьун,фӕуӕлахиз уӕвын
1318,siegen::V,ххувшаву ласун,басӕттын
1319,siegen::V,ххувшаву ласун,фӕуӕлахиз уӕвын
1320,ärgern::V,ссибизан уллан,мӕсты кӕнын
1321,schlagen::V,рищун,ныццæвын
1322,stechen::V,кьутӏин,фæрæхойын
1323,stoßen::V,щун,риуыгъын
1324,stehlen::V,дацин,давын
1325,stören::V,кьючин,хъыгдарын
1326,belästigen::V,бизар уллан,хъыгдарын
1327,verbergen::V,лабитан,бамбӕхсын
1328,verbergen::V,лабитан,басусӕг кӕнын
1329,verbergen::V,кӏучӏ бан,бамбӕхсын
1330,verbergen::V,кӏучӏ бан,басусӕг кӕнын
1331,täuschen::V,хъяврин ан,фӕливын
1332,täuschen::V,хъяврин ан,асайын
1333,betrügen::V,аьикьин ан,асайын
1334,töten::V,ивчӏан,амарын
1335,wohnen::V,оьрму бутлан,цӕрын
1336,arbeiten::V,зун,кусын
1337,sammeln::V,ттихӏин,æртонын
1338,sammeln::V,вив дишин,æртонын
1339,pflücken::V,риттун,тонын
1340,jagen::V,авли занан,цуан кæнын
1341,fischen::V,чавахъру бугьлан,кæсаг ахсын æнгуырæй
1342,fischen::V,чавахъру бугьлан,æнгуыр дарын
1343,fassen::V,бугьан,ӕрцахсын
1344,hüten::V,урттуйн бакьлан,хизын
1345,treiben::V,дачин дуллан,скъӕрын
1346,treiben::V,лихъан буллан,скъӕрын
1347,anbinden::V,бахӏин,бабæттын
1348,anbinden::V,бахӏин,æрбæттын
1349,füttern::V,канаки буллан,холлаг дæттын
1350,füttern::V,канаки буллан,холлаг æвæрын
1351,füttern::V,канаки буллан,дарын
1352,melken::V,ттизин,дуцын
1353,hacken::V,мюрш буллан,кæрдын
1354,hacken::V,мюрш буллан,лыгтæ кæнын
1355,hacken::V,мюрш бан,кæрдын
1356,hacken::V,мюрш бан,лыгтæ кæнын
1357,gießen::V,щин дишин,бакалын
1358,reifen::V,диян,срæгъæд уын
1359,reifen::V,диян,сцæттæ уын
1360,zubereiten::V,хӏадур дан,сцӕттӕ кӕнын
1361,zubereiten::V,хӏадур бан,сцӕттӕ кӕнын
1362,kochen::V,шашан,фыцын
1363,kochen::V,шашан дуллан,фыцын
1364,backen::V,бишлан,фыцын
1365,backen::V,шахьлан,фыцын
1366,braten::V,цӏарайх дуллан,цурын
1367,umrühren::V,хӏала бан,ахæццæ кæнын
1368,umrühren::V,хӏала бан,азмæнтын
1369,umrühren::V,хӏала бан,астауын
1370,stricken::V,щащлан,кæнын
1371,stricken::V,щащлан,бийын
1372,stricken::V,щащан,кæнын
1373,stricken::V,щащан,бийын
1374,nähen::V,дуруххан,хуыйын
1375,färben::V,ранг щун,ахорын
1376,reinigen::V,марцӏ бан,ссыгъдæг кæнын
1377,reinigen::V,марцӏ бан,ныссыгъдæг кæнын
1378,reinigen::V,марцӏ бан,ныссæрфын
1379,waschen::V,шюшин,ӕхсын
1380,abwischen::V,лишин,сӕрфын
1381,spülen::V,вилаган,æнхъæвзын
1382,fegen::V,башин,мӕрзын
1383,kehren::V,бахьлан,мӕрзын
1384,baden::V,щинавун учӏлан,хи найын
1385,sich waschen::V,диссун,хи æхсын
1386,sich waschen::V,лажин диссун,хи æхсын
1387,sich waschen::V,лажин дислан,хи æхсын
1388,sich waschen::V,биссун,хи æхсын
1389,sich waschen::V,чурх бислан,хи æхсын
1390,ausziehen::V,ликкан,ласын
1391,anziehen::V,лаххан,скæнын
1392,sich anziehen::V,янна лаххан,дзаума скæнын
1393,sich anziehen::V,янна лаххан,дарæс скæнын
1394,kämmen::V,ттарал дуккан,ныффасын
1395,kämmen::V,ттарал дуккан,æрфасын
1396,schmücken::V,чӏюлу бан,фӕлындын
1397,sagen::V,учин,зæгъын
1398,sprechen::V,гъалгъа тӏун,дзурын
1399,reden::V,гъалгъа тӏун,ныхас кӕнын
1400,sich unterhalten::V,гъалгъа тӏун,ныхас кæнын
1401,fragen::V,цӏуххин,фӕрсын
1402,bitten::V,тавакъю буллан,курын
1403,erzählen::V,хавар бусан,радзурын
1404,erzählen::V,хавар бусан,ратаурæгъ кæнын
1405,mitteilen::V,баян бан,фехъусын кæнын
1406,mitteilen::V,хавар бан,фехъусын кæнын
1407,nennen::V,цӏа дизан,хонын
1408,rufen::V,оьвтӏун,сидын
1409,prahlen::V,цӏа дуллан,ӕппӕлын
1410,übersetzen::V,таржума бан,ратæлмац кæнын
1411,denken::V,пикри буллан,ӕнхъӕлын
1412,denken::V,пикри буллан,хъуыды кӕнын
1413,glauben::V,вих хьун,уырнын
1414,bemerken::V,хӏисав хъун,фенын
1415,erkennen::V,увчӏин,базонын
1416,begreifen::V,бувчӏин,ӕмбарын
1417,begreifen::V,бувчӏин,бамбарын
1418,lernen::V,лахьлан,ахуыр кӕнын
1419,lernen::V,лахьхьин,ахуыр кӕнын
1420,wissen::V,кӏулну бикӏан,зонын
1421,wissen::V,хавар бикӏан,зонын
1422,sich erinnern an::V,дакӏнин бутан,зæрдыл æрлæууын
1423,sich erinnern an::V,дакӏнин бутан,æрымысын
1424,sich erinnern an::V,дакӏнин бутан,æрбаймысын
1425,sich erinnern an::V,дакӏнин бутан,æрхъуыды кæнын
1426,vergessen::V,хъама битан,ферох кæнын
1427,vergessen::V,хъама битан,айрох кæнын
1428,messen::V,дуцин дуллан,барын
1429,messen::V,дуцин дан,барын
1430,zählen::V,дуккин,нымайын
1431,rechnen::V,хӏисав дан,хынцын
1432,lesen::V,ккалан,кӕсын
1433,lesen::V,ккалан,фӕрсын
1434,malen::V,сурат дуллан,ныв кӕнын
1435,zeichnen::V,сурат дуллан,ныв кӕнын
1436,schreiben::V,чичин,фыссын
1437,schreiben::V,чичлан,фыссын
1438,besitzen::V,дуну икӏан,хицау уын
1439,besitzen::V,дуну дикӏан,хицау уын
1440,besitzen::V,заллуну икӏан,хицау уын
1441,kaufen::V,машан ласун,балхӕнын
1442,verkaufen::V,баххан,уӕй кӕнын
1443,bezahlen::V,арцу дулун,бафидын
1444,bezahlen::V,багьа булун,бафидын
1445,zahlen::V,арцу дулун,фидын
1446,zahlen::V,багьа булун,фидын
1447,beherrschen::V,дуну икӏан,æлдариуæг кæнын
1448,beherrschen::V,заллуну икӏан,æлдариуæг кæнын
1449,ertragen::V,бухӏан,бавзарын
1450,Leber::N,,игæр
1451,Moor::N,,цъыфдзаст
1452,Anhöhe::N,,уæлвæз
1453,Anhöhe::N,,уæлхох
1454,Bucht::N,,донбакæлæн
1455,Barsch::N,,окунь
1456,Hecht::N,,хихор кӕсаг
1457,Laus::N,,сыст
1458,Ruf::N,,сидт
1459,Platz::N,,бууат
1460,Kante::N,,фӕрск
1461,Größe::N,,ас
1462,Menge::N,,бӕрц
1463,Figur::N,,кæрдгæныв
1464,Tasche::N,,хызын
1465,Tasche::N,,дзæкъул
1466,Öl::N,,зети
1467,Schuh::N,,басмахъ
1468,König::N,,къарол
1469,fein::A,,лыстӕг
1470,auf einmal::ADV,,уайтагъд
1471,auf einmal::ADV,,æвиппайды
1472,auf einmal::ADV,,æваст
1473,bald::ADV,,тагъд
1474,bald::ADV,,рæхджы
1475,einst::ADV,,кӕддӕр
1476,schon::ADV,,нырид
1477,sie::PRN,,уыдон
1478,siebzig::NUM,,æвдай
1479,siebzig::NUM,,дæс æмæ æртиссæдзы
1480,klirren::V,,дзыгъал-мыгъул кæнын
1481,klirren::V,,дзæгъ-дзæгъ кæнын
1482,heulen::V,,ниуын
1483,rühren::V,,зæрдæ суынгæг кæнын
1484,zu sehen sein::V,,зынын
1485,wollen::V,,фӕндын
1486,geraten::V,,разынын
1487,kratzen::V,,хафын
1488,stecken::V,,ныссадзын
1489,schleifen::V,,ссын
1490,schleifen::V,,цыргъ кӕнын
1491,rütteln::V,,æнкъусын
1492,ziehen::V,,ласын
1493,packen::V,,рацахсын
1494,wünschen::V,,зæрдæ зæгъы
1495,zudecken::V,,бамбӕрзын
1496,antreiben::V,,тагъд кæнын
1497,antreiben::V,,рог кæнын
1498,lassen::V,,кæнын
