,Concept_ID,cs,eu
833,heute::ADV,dneska,gaur
834,morgen::ADV,zítra,bihar
835,bald::ADV,brzo,aurki
836,bald::ADV,brzo,laster
837,dann::ADV,pak,ondoren
838,dann::ADV,potom,ondoren
839,gestern::ADV,včera,atzo
840,einst::ADV,kdysi,antzina
841,damals::ADV,tehdy,orduan
842,damals::ADV,tenkrát,orduan
843,danach::ADV,podle toho,gerora
844,danach::ADV,podle toho,ondoren
845,vorher::ADV,dříve,lehenago
846,vorher::ADV,napřed,lehenago
847,zuerst::ADV,nejprve,aurrena
848,zuerst::ADV,nejprve,lehenbizi
849,zuerst::ADV,nejdříve,aurrena
850,zuerst::ADV,nejdříve,lehenbizi
851,einmal::ADV,jednou,behin
852,einmal::ADV,jednou,aldi bat
853,manchmal::ADV,někdy,batzuetan
854,manchmal::ADV,někdy,zenbaitetan
855,oft::ADV,často,maiz
856,oft::ADV,často,askotan
857,immer::ADV,vždy,beti
858,immer::ADV,stále,beti
859,niemals::ADV,nikdy,inoiz ez
860,niemals::ADV,nikdy,sekula ez
861,hier::ADV,zde,hemen
862,hier::ADV,tady,hemen
863,hierhin::ADV,sem,hona
864,von hier::ADV,odtud,hemendik
865,von hier::ADV,odtud,honetatik
866,dort::ADV,tam,han
867,dorthin::ADV,tam,hara
868,geradeaus::ADV,rovně,artez
869,vorwärts::ADV,kupředu,aurrera
870,rückwärts::ADV,zpět,atzera
871,rückwärts::ADV,zpět,atzerantz
872,zurück::ADV,zpět,atzera
873,zurück::ADV,nazpět,atzera
874,unten::ADV,dole,behean
875,hinab::ADV,dolů,behera
876,hinab::ADV,dolů,beherantz
877,oben::ADV,nahoře,goian
878,oben::ADV,navrchu,goian
879,hinauf::ADV,nahoru,gora
880,hinauf::ADV,nahoru,gorantz
881,überall::ADV,všude,edonon
882,nicht::ADV,ne,ez
883,ein wenig::ADV,trochu,apur bat
884,ein wenig::ADV,trochu,pixka bat
885,kaum::ADV,sotva,ozta
886,kaum::ADV,sotva,nekez
887,sehr::ADV,velmi,oso
888,sehr::ADV,velice,oso
889,so::ADV,tak,hala
890,so::ADV,tak,honela
891,so::ADV,takto,hala
892,so::ADV,takto,honela
893,noch::ADV,ještě,oraindik
894,nur::ADV,jen,bakarrik
895,nur::ADV,jenom,bakarrik
896,schon::ADV,už,ja
897,schon::ADV,už,jada
898,schon::ADV,již,ja
899,schon::ADV,již,jada
900,wieder::ADV,zase,berriro
901,vergebens::ADV,marně,alferrik
902,vor::PRP,před,aurrean
903,hinter::PRP,za,ostean
904,hinter::PRP,za,gibelean
905,unter::PRP,pod,pean
906,unter::PRP,pod,azpian
907,durch::PRP,skrz,zehar
908,neben::PRP,vedle,ondoan
909,neben::PRP,vedle,aldamenean
910,zwischen::PRP,mezi,artean
911,wegen::PRP,pro,-gatik
912,dies::PRN,toto,hau
913,dies::PRN,tohle,hau
914,das::PRN,to,hura
915,alles::PRN,všechno,dena
916,ich::PRN,já,ni
917,du::PRN,ty,zu
918,er::PRN,on,bera
919,wir::PRN,my,gu
920,ihr::PRN,vy,zuek
921,sie::PRN,oni,berak
922,was::FPRN,co,zer
923,wer::FPRN,kdo,nor
924,wo::FADV,kde,non
925,wohin::FADV,kam,nora
926,wie::FADV,jak,nola
927,wie::FADV,jak,zelan
928,warum::FADV,proč,zeren
929,warum::FADV,proč,zergatik
930,wieviel::FNUM,kolik,zenbat
931,eins::NUM,jeden,bat
932,zwei::NUM,dva,bi
933,zwei::NUM,dva,biga
934,drei::NUM,tři,hiru
935,vier::NUM,čtyři,lau
936,fünf::NUM,pět,bost
937,sechs::NUM,šest,sei
938,sieben::NUM,sedm,zazpi
939,acht::NUM,osm,zortzi
940,neun::NUM,devět,bederatzi
941,zehn::NUM,deset,hamar
942,elf::NUM,jedenáct,hamaika
943,zwölf::NUM,dvanáct,hamabi
944,zwanzig::NUM,dvacet,hogei
945,dreißig::NUM,třicet,hogeita hamar
946,vierzig::NUM,čtyřicet,berrogei
947,fünfzig::NUM,padesát,berrogeita hamar
948,sechzig::NUM,šedesát,hirurogei
949,siebzig::NUM,sedmdesát,hirurogeita hamar
950,achtzig::NUM,osmdesát,laurogei
951,neunzig::NUM,devadesát,laurogeita hamar
952,hundert::NUM,sto,ehun
953,tausend::NUM,tisíc,mila
954,und::CNJ,a,eta
955,oder::CNJ,nebo,edo
956,stehen::V,stát,zutik egon
957,sitzen::V,sedět,eserita egon
958,liegen::V,ležet,etzan
959,hängen::V,viset,eskegita egon
960,hängen::V,viset,zintzilik egon
961,werden::V,stát se,bihurtu
962,werden::V,stát se,bilakatu
963,passieren::V,stát se,pasatu
964,passieren::V,stát se,gertatu
965,beginnen::V,počít,hasi
966,enden::V,končit,bukatu
967,enden::V,skončit,bukatu
968,wechseln::V,měnit se,aldatu
969,aufgehen[Sonne]::V,vyjít,ilki
970,aufgehen[Sonne]::V,vyjít,sortu
971,untergehen[Sonne]::V,zapadnout,sartu
972,scheinen[Sonne]::V,svítit,eguzkia egon
973,donnern::V,hřmět,trumoia jo
974,wehen::V,vát,haizea ibili
975,wehen::V,vanout,haizea ibili
976,strömen::V,proudit,zorrotadaka isuri
977,fließen::V,téct,isuri
978,sich drehen::V,točit se,biratu
979,schwanken::V,kolísat,zabuka ibili
980,schwanken::V,houpat se,zabuka ibili
981,schwingen::V,kývat se,kulunkatu
982,fallen::V,padat,erori
983,brennen::V,hořet,sutan egon
984,rauchen::V,kouřit,kea bota
985,regnen::V,pršet,euria ari izan
986,gefrieren::V,zamrznout,izoztu
987,gefrieren::V,zamrznout,hormatu
988,tauen::V,tát,gesaldu
989,schmelzen::V,tavit,urtu
990,trocknen::V,schnout,idortu
991,trocknen::V,schnout,lehortu
992,sieden::V,vřít,irakin
993,faulen::V,hnít,hirotu
994,faulen::V,hnít,usteldu
995,verfaulen::V,shnít,hirotu
996,verfaulen::V,shnít,usteldu
997,reißen::V,roztrhat se,eten
998,reißen::V,roztrhat se,tarrat egin
999,versinken::V,topit se,urperatu
1000,versinken::V,ponořit se,urperatu
1001,vergehen::V,plynout,iragan
1002,erscheinen::V,objevit se,agertu
1003,verschwinden::V,zmizet,desagertu
1004,sinken::V,klesat,beheititu
1005,abnehmen::V,ubýt,gutxitu
1006,abnehmen::V,ubýt,beheratu
1007,zunehmen::V,přibýt,gora egin
1008,steigen::V,stoupat,igo
1009,wachsen::V,růst,hazi
1010,glänzen::V,lesknout se,distiratu
1011,funkeln::V,jiskřit se,izarniatu
1012,lärmen::V,dělat hluk,zarata atera
1013,läuten::V,zvonit,jo
1014,läuten::V,zvonit,hots egin
1015,klingeln::V,zvonit,txirrina jo
1016,klirren::V,řinčet,tintin egin
1017,brausen::V,hučet,marru egin
1018,rauschen::V,šumět,fir-fir egin
1019,klingen::V,znít,soinu egin
1020,bellen::V,štěkat,zaunkatu
1021,heulen::V,výt,ulu egin
1022,heulen::V,výt,uhuri egin
1023,blasen::V,foukat,ufa egin
1024,blasen::V,foukat,putz egin
1025,pfeifen::V,pískat,txistu egin
1026,schreien::V,křičet,oihu egin
1027,schreien::V,křičet,garrasi egin
1028,stöhnen::V,sténat,intziri egin
1029,zittern::V,třást se,ikara egin
1030,zittern::V,třást se,dar-dar egin
1031,leben::V,žít,bizi izan
1032,geboren werden::V,rodit se,jaio
1033,atmen::V,dýchat,hats egin
1034,atmen::V,dýchat,arnasa egin
1035,trinken::V,pít,edan
1036,essen::V,jíst,jan
1037,schlucken::V,polykat,irentsi
1038,müde werden::V,unavit se,unatu
1039,müde werden::V,unavit se,nekatu
1040,einschlafen::V,usnout,lokartu
1041,schlafen::V,spát,lo egin
1042,aufwachen::V,probudit se,esnatu
1043,aufwachen::V,probudit se,atzarri
1044,aufstehen::V,vstát,jaiki
1045,sich erholen::V,zotavovat se,atseden egin
1046,krank werden::V,onemocnět,gaixotu
1047,krank sein::V,být nemocný,eri izan
1048,krank sein::V,být nemocný,gaixo izan
1049,schmerzen::V,bolet,min egin
1050,husten::V,kašlat,eztul egin
1051,genesen::V,uzdravit se,osatu
1052,sterben::V,umřít,hil
1053,sterben::V,umřít,zendu
1054,umkommen::V,zahynout,istripuz hil
1055,sich bewegen::V,pohnout se,higitu
1056,sich rühren::V,hnout se,zirkin egin
1057,sich erheben::V,zdvihnout se,zutitu
1058,sich erheben::V,zdvihnout se,altxatu
1059,sich setzen::V,posadit se,eseri
1060,sich setzen::V,posadit se,jesarri
1061,hinfallen::V,upadnout,erori
1062,laufen::V,běžet,ibili
1063,schreiten::V,kráčet,oinkatu
1064,spazierengehen::V,procházet se,paseatu
1065,spazierengehen::V,procházet se,ostera bat egin
1066,eilen::V,spěchat,lasterkatu
1067,sich beeilen::V,pospíšit si,lehiatu
1068,sausen::V,fičet,ziztu bizian joan
1069,rennen::V,pádit,lasterka egin
1070,springen::V,skákat,jauzi egin
1071,klettern::V,lézt,igo
1072,klettern::V,šplhat,igo
1073,schaukeln::V,houpat,zabu egin
1074,schaukeln::V,houpat,zanbulu egin
1075,kriechen::V,lézt,narras egin
1076,kriechen::V,plazit se,narras egin
1077,schwimmen::V,plavat,igerikatu
1078,schwimmen::V,plavat,igeri egin
1079,tauchen::V,nořit se,murgildu
1080,tauchen::V,nořit se,pulunpatu
1081,rudern::V,veslovat,bogatu
1082,rudern::V,veslovat,arraun egin
1083,fahren::V,jet,joan
1084,fahren::V,jezdit,joan
1085,fliegen::V,létat,hegaldatu
1086,fliegen::V,létat,hegan egin
1087,gehen::V,jít,joan
1088,weggehen::V,odejít,alde egin
1089,abfahren::V,odjet,abiatu
1090,anhalten::V,zastavit se,geratu
1091,anhalten::V,zastavit se,gelditu
1092,hineingehen::V,vcházet se,sartu
1093,eintreten::V,vstoupit,sartu
1094,kommen::V,přijít,etorri
1095,ankommen::V,dojít,heldu
1096,ankommen::V,dojít,iritsi
1097,zurückkommen::V,vrátit se,itzuli
1098,bleiben::V,zůstat,gelditu
1099,warten::V,čekat,itxaron
1100,warten::V,čekat,zain egon
1101,erwarten::V,čekat na,iguriki
1102,suchen::V,hledat,bilatu
1103,finden::V,najít,idoro
1104,finden::V,najít,aurkitu
1105,versuchen::V,zkoušet,saiatu
1106,versuchen::V,zkoušet,ahalegindu
1107,vorbereiten::V,připravit,gertatu
1108,lieben::V,milovat,maitatu
1109,lieben::V,milovat,maite izan
1110,mögen::V,mít rád,laket izan
1111,mögen::V,mít rád,atsegin izan
1112,lachen::V,smát se,irri egin
1113,lachen::V,smát se,barre egin
1114,rühren::V,dojmout,hunkitu
1115,weinen::V,plakat,negar egin
1116,schimpfen::V,nadávat,erneguka ari izan
1117,sich ärgern::V,pohoršit se,ernegatu
1118,sich ärgern::V,pohoršit se,haserretu
1119,sich fürchten::V,bát se,beldur izan
1120,fürchten::V,bát se,beldur izan
1121,fliehen::V,utéct,ihes egin
1122,flüchten::V,prchnout,ihes egin
1123,sehen::V,vidět,ikusi
1124,anschauen::V,podívat se na,begietsi
1125,ansehen::V,sledovat,begiratu
1126,hören::V,slyšet,aditu
1127,zuhören::V,poslouchat,entzun
1128,probieren::V,ochutnávat,dastatu
1129,riechen::V,cítit,usnatu
1130,riechen::V,cítit,usaindu
1131,fühlen::V,cítit,sentitu
1132,scheinen::V,zdát se,iruditu
1133,scheinen::V,zdát se,begitandu
1134,zu sehen sein::V,moci být viděn,azaldu
1135,vernehmen::V,uslyšet,aditu
1136,frieren::V,mrznout,hotz izan
1137,tun::V,dělat,egin
1138,können::V,moct,ahal izan
1139,wollen::V,chtít,nahi izan
1140,anfangen::V,začít,hasi
1141,beenden::V,ukončit,bukatu
1142,aufhören::V,přestat,utzi
1143,gelingen::V,podařit se,lortu
1144,geraten::V,dařit se,heldu
1145,öffnen::V,otevřít,ireki
1146,öffnen::V,otevřít,zabaldu
1147,schließen::V,zavřít,itxi
1148,stellen::V,postavit,ipini
1149,setzen::V,posadit,jesarri
1150,legen::V,klást,jarri
1151,legen::V,položit,jarri
1152,berühren::V,dotýkat se,ukitu
1153,verbinden::V,spojit,uztartu
1154,bedecken::V,pokrýt,estali
1155,aufhängen::V,oběsit,eseki
1156,aufhängen::V,oběsit,eskegi
1157,aufhängen::V,pověsit,eseki
1158,aufhängen::V,pověsit,eskegi
1159,anzünden::V,zapálit,piztu
1160,anzünden::V,podpálit,piztu
1161,aufheben::V,zvednout,jaso
1162,aufheben::V,zdvihnout,jaso
1163,zurücklassen::V,zanechat,atzean utzi
1164,verlieren::V,ztratit,galdu
1165,fallen lassen::V,upustit,erortzen utzi
1166,machen::V,udělat,egin
1167,herstellen::V,vyrobit,ekoiztu
1168,bauen::V,stavět,eraiki
1169,bauen::V,budovat,eraiki
1170,reparieren::V,opravit,konpondu
1171,verbessern::V,zlepšit,hobetu
1172,ändern::V,změnit,mudatu
1173,graben::V,rýt,aitzurtu
1174,graben::V,kopat,aitzurtu
1175,beugen::V,ohnout,makurtu
1176,biegen::V,ohnout,malgutu
1177,biegen::V,ohnout,makolatu
1178,drehen::V,točit,jiratu
1179,wenden::V,obrátit,bihurtu
1180,umdrehen::V,obrátit,biratu
1181,umdrehen::V,obrátit,alderantzikatu
1182,heben::V,zdvihnout,jaso
1183,heben::V,zdvihnout,goratu
1184,hochheben::V,zvednout,goratu
1185,hochheben::V,zvednout,altxatu
1186,ergreifen::V,chopit se,oratu
1187,halten::V,držet,eutsi
1188,drücken::V,stisknout,sakatu
1189,schieben::V,posouvat,bultzatu
1190,kratzen::V,škrábat,hatz egin
1191,kratzen::V,škrábat,hazka egin
1192,lecken::V,lízat,miaztu
1193,lecken::V,lízat,lamikatu
1194,beißen::V,kousat,hozka egin
1195,beißen::V,kousat,ausiki egin
1196,abreißen::V,utrhat,kendu
1197,abreißen::V,odtrhat,kendu
1198,abschneiden::V,uřezat,moztu
1199,abschneiden::V,uřezat,pikatu
1200,abschneiden::V,ukrojit,moztu
1201,abschneiden::V,ukrojit,pikatu
1202,binden::V,přivázat,lotu
1203,binden::V,přivázat,estekatu
1204,stecken::V,strčit,sartu
1205,brechen::V,lomit,apurtu
1206,klopfen::V,ťukat,jo
1207,klopfen::V,klepat,jo
1208,hauen::V,bít,jo
1209,kleben::V,lepit,itsatsi
1210,reiben::V,třít,igurtzi
1211,streichen::V,mazat,igurtzi
1212,schleifen::V,brousit,zorroztu
1213,schneiden::V,řezat,moztu
1214,schneiden::V,střihat,moztu
1215,rütteln::V,třást,astindu
1216,rütteln::V,třást,inarrosi
1217,rütteln::V,otřást,astindu
1218,rütteln::V,otřást,inarrosi
1219,schütteln::V,třást,astindu
1220,schütteln::V,třást,inarrosi
1221,schütteln::V,zatřást,astindu
1222,schütteln::V,zatřást,inarrosi
1223,schwenken::V,mávat,zabukatu
1224,schütten::V,nasypat,isuri
1225,füllen::V,naplnit,bete
1226,einwickeln::V,zavinout,bildu
1227,tragen::V,nést,eroan
1228,tragen::V,nést,eraman
1229,schleppen::V,vléct,narrastu
1230,schleppen::V,vléct,herrestatu
1231,ziehen::V,tahat,tira egin
1232,ziehen::V,táhnout,tira egin
1233,aufbewahren::V,schovat,gorde
1234,werfen::V,házet,jaurti
1235,werfen::V,házet,aurtiki
1236,fangen::V,chytat,atzeman
1237,packen::V,uchvátit,heldu
1238,verstecken::V,schovat,ostendu
1239,verstecken::V,schovat,ezkutatu
1240,teilen::V,rozdělit,zatitu
1241,schicken::V,posílat,bidali
1242,bringen::V,přinést,ekarri
1243,hinzufügen::V,připojit,eratxiki
1244,hinzufügen::V,připojit,gaineratu
1245,bekommen::V,dostat,jaso
1246,erhalten::V,uchovat,jaso
1247,nehmen::V,vzít,hartu
1248,wählen::V,zvolit,hautatu
1249,wählen::V,zvolit,aukeratu
1250,auswählen::V,vybrat,hautatu
1251,auswählen::V,vybrat,aukeratu
1252,bewahren::V,uchránit,begiratu
1253,behindern::V,překážet,oztopatu
1254,verderben::V,zkazit,hondatu
1255,beschädigen::V,porušit,akastu
1256,beschädigen::V,poškodit,akastu
1257,zerbrechen::V,rozlámat,apurtu
1258,zerreißen::V,roztrhnout,zarratatu
1259,zerstören::V,zničit,suntsitu
1260,verbrennen::V,spálit,erre
1261,verbrennen::V,spálit,kiskali
1262,geben::V,dát,eman
1263,reichen::V,podat,luzatu
1264,reichen::V,podat,helarazi
1265,schenken::V,darovat,oparitu
1266,versprechen::V,slíbit,agindu
1267,wünschen::V,přát,opatu
1268,wünschen::V,přát,opetsi
1269,loben::V,chválit,laudatu
1270,loben::V,chválit,goraipatu
1271,küssen::V,líbat,musu eman
1272,wiegen::V,chovat,kulunkatu
1273,wiegen::V,kolébat,kulunkatu
1274,zudecken::V,přikrýt,estali
1275,zudecken::V,přiklopit,estali
1276,wecken::V,vzbudit,esnatu
1277,wecken::V,vzbudit,iratzartu
1278,zeigen::V,ukázat,erakutsi
1279,führen::V,vést,gidatu
1280,lehren::V,učit,irakatsi
1281,unterrichten::V,vyučovat,eskolak eman
1282,aufziehen::V,vychovat,hazi
1283,leiten::V,vodit,arteztu
1284,antreiben::V,nutit,bulkatu
1285,lassen::V,dát,-arazi
1286,einladen::V,pozvat,gonbidatu
1287,vereinigen::V,spojit,batu
1288,vereinigen::V,spojit,bateratu
1289,besuchen::V,návštívit,ikustatu
1290,treffen::V,potkat,topatu
1291,sich versammeln::V,shromáždit se,bildu
1292,spielen::V,hrát,jolastu
1293,singen::V,zpívat,abestu
1294,singen::V,zpívat,kantatu
1295,tanzen::V,tančit,dantzatu
1296,tanzen::V,tančit,dantzan egin
1297,sich trennen::V,rozejít se,banandu
1298,verlassen::V,opustit,utzietsi
1299,retten::V,zachránit,salbatu
1300,retten::V,zachránit,gaizkatu
1301,bewachen::V,hlídat,jagon
1302,bewachen::V,hlídat,zaindu
1303,schützen::V,chránit,babestu
1304,schützen::V,chránit,gerizatu
1305,verteidigen::V,obhájit,aldeztu
1306,sich schlagen::V,bít se,elkar jo
1307,sich schlagen::V,bít se,elkar borrokatu
1308,schießen::V,střílet,tiro egin
1309,siegen::V,zvítězit,irabazi
1310,ärgern::V,zlobit,ernegatu
1311,ärgern::V,zlobit,haserretu
1312,ärgern::V,pohoršit,ernegatu
1313,ärgern::V,pohoršit,haserretu
1314,schlagen::V,udeřit,jo
1315,schlagen::V,udeřit,erauntsi
1316,schlagen::V,praštit,jo
1317,schlagen::V,praštit,erauntsi
1318,treten::V,kopnout,zapaldu
1319,treten::V,kopnout,ostiaktu
1320,stechen::V,bodnout,sastatu
1321,stechen::V,píchnout,sastatu
1322,stoßen::V,strčit,bultzatu
1323,stehlen::V,ukrást,ostu
1324,stehlen::V,ukrást,lapurtu
1325,stören::V,vyrušit,galarazi
1326,belästigen::V,obtěžovat,gohaindu
1327,belästigen::V,obtěžovat,alamena eman
1328,verbergen::V,skrýt,ezkutatu
1329,täuschen::V,klamat,tronpatu
1330,täuschen::V,klamat,engainatu
1331,betrügen::V,podvést,iruzurtu
1332,töten::V,zabít,hil
1333,töten::V,zabít,heriotza eman
1334,wohnen::V,bydlit,bizi izan
1335,arbeiten::V,pracovat,lan egin
1336,arbeiten::V,pracovat,behar egin
1337,sammeln::V,sebrat,bildu
1338,sammeln::V,sebrat,bildumatu
1339,pflücken::V,česat,batu
1340,pflücken::V,česat,bildu
1341,jagen::V,uhonit,ehizatu
1342,fischen::V,chytat ryby,arrantzatu
1343,fischen::V,chytat ryby,arrantza egin
1344,fassen::V,ulovit,harrapatu
1345,hüten::V,pást,begiratu
1346,treiben::V,hnát,bultza egin
1347,anbinden::V,přivázat,estekatu
1348,füttern::V,krmit,bazkatu
1349,melken::V,dojit,jetzi
1350,hacken::V,seknout,xehatu
1351,gießen::V,zalít,isuri
1352,reifen::V,uzrát,heldu
1353,reifen::V,uzrát,zoritu
1354,zubereiten::V,připravit,prestatu
1355,kochen::V,vařit,egosi
1356,backen::V,péct,labean egin
1357,braten::V,smažit,erregosi
1358,umrühren::V,zamíchat,eragin
1359,stricken::V,plést,trikotatu
1360,stricken::V,plést,puntu egin
1361,nähen::V,šít,josi
1362,färben::V,nabarvit,tindatu
1363,reinigen::V,očistit,ikuzi
1364,reinigen::V,očistit,garbitu
1365,waschen::V,mýt,xahutu
1366,waschen::V,mýt,garbitu
1367,abwischen::V,utřít,xukatu
1368,spülen::V,spláchnout,irakutzi
1369,fegen::V,zamést,erraztatu
1370,kehren::V,mést,isastu
1371,baden::V,koupat se,bainatu
1372,baden::V,koupat se,bainua hartu
1373,sich waschen::V,mýt se,burua garbitu
1374,ausziehen::V,svléct,erantzi
1375,anziehen::V,obléct,jantzi
1376,sich anziehen::V,oblékat se,jantzi
1377,kämmen::V,učesat,orraztu
1378,schmücken::V,ozdobit,apaindu
1379,sagen::V,říct,esan
1380,sprechen::V,mluvit,mintzatu
1381,sprechen::V,mluvit,hitz egin
1382,reden::V,hovořit,hitz egin
1383,sich unterhalten::V,povídat se,solastu
1384,sich unterhalten::V,povídat se,solas egin
1385,fragen::V,zeptat se,galdetu
1386,bitten::V,prosit,eskatu
1387,bitten::V,prosit,galdegin
1388,erzählen::V,povídat,edestu
1389,erzählen::V,povídat,kontatu
1390,mitteilen::V,sdělit,jakinarazi
1391,mitteilen::V,oznámit,jakinarazi
1392,nennen::V,nazvat,izena eman
1393,rufen::V,volat,dei egin
1394,rufen::V,zavolat,dei egin
1395,prahlen::V,chlubit se,harrokerian ibili
1396,prahlen::V,chlubit se,ahoberokeriak esan
1397,übersetzen::V,přeložit,itzuli
1398,denken::V,myslit,pentsatu
1399,denken::V,myslit,gogoeta egin
1400,glauben::V,věřit,sinetsi
1401,bemerken::V,zpozorovat,ohartu
1402,bemerken::V,zpozorovat,konturatu
1403,erkennen::V,poznat,ezagutu
1404,erkennen::V,poznat,antzeman
1405,begreifen::V,pochopit,ulertu
1406,verstehen::V,porozumět,aditu
1407,lernen::V,učit se,ikasi
1408,wissen::V,vědět,jakin
1409,sich erinnern an::V,vzpomínat si na,gogoratu
1410,sich erinnern an::V,vzpomínat si na,gogoan izan
1411,vergessen::V,zapomínat,ahaztu
1412,vergessen::V,zapomínat,ahantzi
1413,messen::V,měřit,neurtu
1414,zählen::V,spočítat,zenbatu
1415,zählen::V,spočítat,kopuratu
1416,rechnen::V,počítat,kalkulatu
1417,lesen::V,číst,irakurri
1418,malen::V,malovat,margotu
1419,zeichnen::V,rýsovat,marraztu
1420,schreiben::V,psát,idatzi
1421,besitzen::V,mít,ukan
1422,besitzen::V,mít,eduki
1423,besitzen::V,vlastnit,ukan
1424,besitzen::V,vlastnit,eduki
1425,kaufen::V,koupit,erosi
1426,verkaufen::V,prodat,saldu
1427,bezahlen::V,zaplatit,ordaindu
1428,zahlen::V,platit,ordaindu
1429,beherrschen::V,ovládat,menpean izan
1430,ertragen::V,snést,jasan
1431,ertragen::V,snést,pairatu
