,Concept_ID,sk,hy
759,arm::A,chudobný,աղքատ
760,reich::A,bohatý,հարուստ
761,bekannt::A,známy,ծանոթ
762,berühmt::A,slávny,հայտնի
763,berühmt::A,slávny,հռչակավոր
764,berühmt::A,povestný,հայտնի
765,berühmt::A,povestný,հռչակավոր
766,fremd::A,cudzí,օտար
767,verschieden::A,rôzny,տարբեր
768,verschieden::A,rozličný,տարբեր
769,nah::A,blízky,մոտ
770,nah::A,blízky,մերձ
771,fern::A,ďaleký,հեռավոր
772,linker::A,ľavý,ձախ
773,rechter::A,pravý,աջ
774,anderer::A,iný,այլ
775,anderer::A,iný,ուրիշ
776,anderer::A,druhý,այլ
777,anderer::A,druhý,ուրիշ
778,erster::A,prvý,առաջին
779,zweiter::A,druhý,երկրորդ
780,dritter::A,tretí,երրորդ
781,letzter::A,ostatný,վերջին
782,letzter::A,posledný,վերջին
783,allein::ADV,sám,միայնակ
784,auf einmal::ADV,zároveň,միասնաբար
785,zusammen::ADV,spolu,միասին
786,zusammen::ADV,spolu,իրար հետ
787,zusammen::ADV,spoločne,միասին
788,zusammen::ADV,spoločne,իրար հետ
789,lange::ADV,dlho,երկար ժամանակ
790,plötzlich::ADV,náhle,հանկարծ
791,sofort::ADV,hneď,իսկույն
792,sofort::ADV,ihneď,իսկույն
793,später::ADV,neskoršie,ավելի ուշ
794,später::ADV,neskoršie,հետո
795,jetzt::ADV,teraz,այժմ
796,heute::ADV,dnes,այսօր
797,morgen::ADV,zajtra,վաղը
798,bald::ADV,skoro,շուտով
799,dann::ADV,nato,ապա
800,dann::ADV,nato,հետո
801,dann::ADV,potom,ապա
802,dann::ADV,potom,հետո
803,gestern::ADV,včera,երեկ
804,einst::ADV,kedysi,հին ատեն
805,einst::ADV,niekedy,հին ատեն
806,damals::ADV,vtedy,ատէնին
807,danach::ADV,potom,ապա
808,danach::ADV,potom,այն ժամանակ
809,danach::ADV,podľa toho,ապա
810,danach::ADV,podľa toho,այն ժամանակ
811,vorher::ADV,napred,առաջ
812,vorher::ADV,predtým,առաջ
813,zuerst::ADV,najprv,նախ
814,einmal::ADV,raz,մի անգամ
815,einmal::ADV,jedenkrát,մի անգամ
816,manchmal::ADV,občas,երբեմն
817,manchmal::ADV,niekedy,երբեմն
818,oft::ADV,často,հաճախ
819,immer::ADV,vždy,միշտ
820,immer::ADV,ustavične,միշտ
821,niemals::ADV,nikdy,երբեք
822,hier::ADV,tu,այստեղ
823,hierhin::ADV,sem,այստեղ
824,hierhin::ADV,tade,այստեղ
825,von hier::ADV,odtiaľto,այդտեղից
826,dort::ADV,tam,այնտեղ
827,dorthin::ADV,ta,այնտեղ
828,dorthin::ADV,tam,այնտեղ
829,geradeaus::ADV,rovno,ուղիղ
830,geradeaus::ADV,priamo,ուղիղ
831,vorwärts::ADV,napred,առաջ
832,rückwärts::ADV,nazad,դեպի ետ
833,zurück::ADV,späť,ետ
834,zurück::ADV,naspäť,ետ
835,unten::ADV,dolu,ներքեւում
836,unten::ADV,naspodku,ներքեւում
837,hinab::ADV,dolu,ներքեւ
838,oben::ADV,hore,վերեւում
839,oben::ADV,navrchu,վերեւում
840,hinauf::ADV,hore,վերեւ
841,hinauf::ADV,navrch,վերեւ
842,überall::ADV,všade,ամենուր
843,nicht::ADV,nie,չէ
844,ein wenig::ADV,trocha,մի քիչ
845,kaum::ADV,ledva,հազիվ
846,sehr::ADV,veľmi,շատ
847,so::ADV,tak,այդպես
848,so::ADV,takto,այդպես
849,noch::ADV,ešte,դեռ
850,nur::ADV,len,միայն
851,schon::ADV,už,արդեն
852,wieder::ADV,zasa,նորից
853,wieder::ADV,zasa,դարձյալ
854,vergebens::ADV,márne,իզուր
855,vergebens::ADV,nadarmo,իզուր
856,vor::PRP,pred,դիմացը
857,hinter::PRP,za,ետեւը
858,unter::PRP,pod,տակ
859,durch::PRP,cez,միջով
860,neben::PRP,pri,քովը
861,neben::PRP,vedľa,քովը
862,zwischen::PRP,medzi,միջեւ
863,wegen::PRP,pre,պատճառով
864,wegen::PRP,pre,շնորհից
865,wegen::PRP,kvôli,պատճառով
866,wegen::PRP,kvôli,շնորհից
867,dies::PRN,to,սա
868,dies::PRN,to,այս
869,dies::PRN,táto,սա
870,dies::PRN,táto,այս
871,das::PRN,to,դա
872,das::PRN,to,այդ
873,alles::PRN,všetko,ամեն ինչ
874,ich::PRN,ja,ես
875,du::PRN,ty,դու
876,er::PRN,on,նա
877,wir::PRN,my,մենք
878,ihr::PRN,vy,դուք
879,sie::PRN,oni,նրանք
880,was::FPRN,čo,ինչ
881,wer::FPRN,kto,ով
882,wo::FADV,kde,ուր
883,wo::FADV,kde,որտեղ
884,wohin::FADV,kam,դեպի ուր
885,wie::FADV,ako,ինչպես
886,warum::FADV,prečo,ինչու
887,wieviel::FNUM,koľko,որչափ
888,eins::NUM,jeden,մեկ
889,zwei::NUM,dva,երկու
890,drei::NUM,tri,երեք
891,vier::NUM,štyri,չորս
892,fünf::NUM,päť,հինգ
893,sechs::NUM,šesť,վեց
894,sieben::NUM,sedem,յոթ
895,acht::NUM,osem,ութ
896,neun::NUM,deväť,ինը
897,zehn::NUM,desať,տասը
898,elf::NUM,jedenásť,տասնմեկ
899,zwölf::NUM,dvanásť,տասներկու
900,zwanzig::NUM,dvadsať,քսան
901,dreißig::NUM,tridsať,երեսուն
902,vierzig::NUM,štyridsať,քառասուն
903,fünfzig::NUM,päťdesiat,հիսուն
904,sechzig::NUM,šesťdesiat,վաթսուն
905,siebzig::NUM,sedemdesiat,յոթանասուն
906,achtzig::NUM,osemdesiat,ութսուն
907,neunzig::NUM,deväťdesiat,իննսուն
908,hundert::NUM,sto,հարյուր
909,tausend::NUM,tisíc,հազար
910,und::CNJ,i,ու
911,oder::CNJ,alebo,կամ
912,stehen::V,stáť,կանգնել
913,sitzen::V,sedieť,նստել
914,liegen::V,ležať,ստել
915,hängen::V,visieť,կախվել
916,werden::V,stať sa,դառնալ
917,passieren::V,stať sa,պատահել
918,beginnen::V,začať sa,սկսվել
919,enden::V,končiť sa,վերջանալ
920,wechseln::V,meniť sa,փոխվել
921,aufgehen[Sonne]::V,vychádzať,բարձրանալ
922,aufgehen[Sonne]::V,vychádzať,ելնել 
923,untergehen[Sonne]::V,zapadnúť,մտնել
924,scheinen[Sonne]::V,svietiť,շողալ
925,scheinen[Sonne]::V,svietiť,փայլել
926,donnern::V,hrmieť,որոտալ
927,wehen::V,viať,փչել
928,strömen::V,prúdiť,հոսել
929,fließen::V,tiecť,հոսել
930,sich drehen::V,točiť sa,պտտվել
931,sich drehen::V,krútiť sa,պտտվել
932,schwanken::V,kolísať,տատանվել
933,schwanken::V,klátiť sa,տատանվել
934,schwingen::V,kývať sa,ճոճվել
935,schwingen::V,chvieť sa,ճոճվել
936,fallen::V,padať,ընկնել
937,brennen::V,páliť,այրվել
938,brennen::V,horieť,այրվել
939,rauchen::V,dymiť sa,ծխել
940,regnen::V,pršať,անձրեւ գալ
941,gefrieren::V,zamrznút,սառչել
942,tauen::V,taviť sa,լկիլ
943,schmelzen::V,taviť sa,հալիլ
944,trocknen::V,schnúť,չորանալ
945,sieden::V,vrieť,եռալ
946,faulen::V,hniť,փտել
947,verfaulen::V,zhniť,նեխել
948,reißen::V,pretrhnúť sa,պատռվել
949,reißen::V,pretrhnúť sa,ճղվել
950,versinken::V,zapadnúť,սուզվել
951,versinken::V,potopiť sa,սուզվել
952,vergehen::V,plynúť,անցնել 
953,erscheinen::V,objaviť sa,հայտնվել
954,erscheinen::V,objaviť sa,երեւալ
955,verschwinden::V,zmiznúť,անհետանալ
956,sinken::V,klesať,ընկնել
957,abnehmen::V,ubúdať,փոքրանալ
958,zunehmen::V,pribúdať,մեծանալ
959,steigen::V,stúpať,բարձրանալ
960,wachsen::V,rásť,աճել
961,glänzen::V,jagať sa,նշուլել
962,glänzen::V,jagať sa,փայլիլ
963,glänzen::V,lesknúť sa,նշուլել
964,glänzen::V,lesknúť sa,փայլիլ
965,funkeln::V,iskriť sa,փայլատակել
966,lärmen::V,lomoziť,աղմուկ հանել
967,läuten::V,cengať,զնգալ
968,klingeln::V,zvoniť,զնգալ
969,klirren::V,rinčať,զնգզնգալ
970,brausen::V,hučať,մոլեգնել
971,rauschen::V,šumieť,սոսափել
972,klingen::V,znieť,հնչել
973,klingen::V,zvoniť,հնչել
974,bellen::V,štekať,հաչել
975,bellen::V,brechať,հաչել
976,heulen::V,vyť,ոռնալ 
977,blasen::V,duť,փչել 
978,blasen::V,fúkať,փչել 
979,pfeifen::V,pískať,սուլել
980,pfeifen::V,hvízdať,սուլել
981,schreien::V,kričať,գոռալ 
982,stöhnen::V,stenať,տնքալ
983,zittern::V,triasť sa,դողալ
984,leben::V,žiť,ապրել
985,geboren werden::V,narodiť sa,ծնվել
986,atmen::V,dýchať,շնչել
987,trinken::V,piť,խմել
988,essen::V,jesť,ուտել
989,schlucken::V,zhltnuť,կլանել
990,schlucken::V,zhltnuť,կուլ տալ
991,müde werden::V,unaviť sa,հոգնել
992,einschlafen::V,usnúť,քուն մտնել
993,einschlafen::V,zaspať,քուն մտնել
994,schlafen::V,spať,քնել
995,aufwachen::V,zobudiť sa,արթննալ
996,aufstehen::V,vstať,ելլել
997,sich erholen::V,zotavovať sa,հանգստանալ
998,sich erholen::V,oddýchovať si,հանգստանալ
999,krank werden::V,ochorieť,հիւանդանալ
1000,krank sein::V,chorieť,հիվանդ լինել
1001,krank sein::V,byť chorý,հիվանդ լինել
1002,schmerzen::V,bolieť,ցավել
1003,husten::V,kašľať,հազալ
1004,genesen::V,uzdraviť sa,ապաքինվել
1005,sterben::V,umrieť,մեռնել
1006,sterben::V,umrieť,վախճանվել
1007,sterben::V,zomrieť,մեռնել
1008,sterben::V,zomrieť,վախճանվել
1009,umkommen::V,zahynúť,կործանվել
1010,sich bewegen::V,pohybovať sa,ընթանալ
1011,sich rühren::V,hnúť sa,շարժվել
1012,sich erheben::V,zdvihnúť sa,կանգնել
1013,sich erheben::V,zdvihnúť sa,վեր կենալ
1014,sich setzen::V,sadnúť si,նստել
1015,hinfallen::V,spadnúť,ընկնել
1016,laufen::V,bežať,քայլել
1017,schreiten::V,kráčať,ճեմել
1018,spazierengehen::V,prechádzať sa,շրջագայել
1019,eilen::V,súriť,շտապել
1020,sich beeilen::V,ponáhľať sa,շտապել 
1021,sausen::V,hučať,սլանալ
1022,rennen::V,bežať,վազել
1023,springen::V,skákať,ցատկել
1024,klettern::V,liezť,մագլցել
1025,schaukeln::V,húpať,ճոճվել
1026,schaukeln::V,húpať,օրորվել
1027,schaukeln::V,hojdať,ճոճվել
1028,schaukeln::V,hojdať,օրորվել
1029,kriechen::V,liezť,սողալ
1030,kriechen::V,plaziť sa,սողալ
1031,schwimmen::V,plávať,լողալ
1032,tauchen::V,ponoriť sa,սուզվել
1033,rudern::V,veslovať,թիավարել
1034,fahren::V,ísť,ընթանալ
1035,fahren::V,jazdiť,ընթանալ
1036,fliegen::V,letieť,թռչել
1037,gehen::V,ísť,գնալ
1038,weggehen::V,odísť,հեռանալ
1039,weggehen::V,odchádzať,հեռանալ
1040,abfahren::V,odcestovať,ճանապարհվել
1041,anhalten::V,zadržať sa,կանգնել
1042,anhalten::V,zastaviť sa,կանգնել
1043,hineingehen::V,vchádzať,մտնել
1044,eintreten::V,vojsť,մտնել
1045,eintreten::V,vstúpiť,մտնել
1046,kommen::V,prísť,գալ
1047,ankommen::V,prísť,ժամանել
1048,ankommen::V,doraziť,ժամանել
1049,zurückkommen::V,vrátiť sa,վերադառնալ
1050,bleiben::V,ostať,մնալ
1051,bleiben::V,zostať,մնալ
1052,warten::V,čakať,սպասել
1053,erwarten::V,očakávať,սպասել
1054,suchen::V,hľadať,որոնել
1055,finden::V,nájsť,գտնել
1056,versuchen::V,skúsiť,փորձել
1057,versuchen::V,pokúsiť sa,փորձել
1058,vorbereiten::V,pripraviť,պատրաստել
1059,lieben::V,ľúbiť,սիրել
1060,lieben::V,milovať,սիրել
1061,mögen::V,mať rád,հավանել
1062,mögen::V,mať rád,սիրել
1063,lachen::V,smiať sa,ծիծաղել
1064,rühren::V,dojať,հուզել
1065,weinen::V,plakať,լալ
1066,schimpfen::V,nadávať,տրտնջալ
1067,schimpfen::V,nadávať,քրթմնջել
1068,sich ärgern::V,hnevať sa,զայրանալ
1069,sich ärgern::V,zlostiť sa,զայրանալ
1070,sich fürchten::V,báť sa,վախնալ
1071,fürchten::V,báť sa,վախենալ
1072,fliehen::V,utekať,փախչել
1073,flüchten::V,utiecť,փախչել
1074,sehen::V,vidieť,տեսնել
1075,anschauen::V,pozrieť sa na,դիտել
1076,ansehen::V,pozrieť,նայել
1077,hören::V,počúvať,լսել
1078,zuhören::V,počúvať,ունկնդրել
1079,probieren::V,ochutnať,համը տեսել
1080,riechen::V,ňuchať,հոտ առնել
1081,fühlen::V,cítiť,զգալ
1082,fühlen::V,pociťovať,զգալ
1083,scheinen::V,zdať sa,երեւալ
1084,zu sehen sein::V,byť vidieť,երեւալ
1085,vernehmen::V,počuť,իմանալ 
1086,frieren::V,mrznúť,մրսել
1087,frieren::V,oziabať,մրսել
1088,tun::V,robiť,անել
1089,können::V,môcť,կարողանալ
1090,wollen::V,chcieť,ուզել
1091,wollen::V,chcieť,ցանկանալ
1092,anfangen::V,začať,սկսել
1093,beenden::V,skončiť,վերջացնել
1094,aufhören::V,prestať,դադարել
1095,gelingen::V,podariť sa,հաջողվել
1096,gelingen::V,podariť sa,գլուխ գալ
1097,geraten::V,dariť sa,ստացվել
1098,öffnen::V,otvoriť,բաց անել
1099,schließen::V,zavrieť,փակել 
1100,stellen::V,postaviť,դնել
1101,setzen::V,posadiť,նստեցնել
1102,legen::V,klásť,դնել
1103,legen::V,položiť,դնել
1104,berühren::V,dotykať sa,դիպչել
1105,berühren::V,dotykať sa,շոշափել
1106,verbinden::V,spojiť,շաղկապել
1107,bedecken::V,pokryť,ծածկել
1108,aufhängen::V,zavesiť,կախել
1109,anzünden::V,zapáliť,վառել
1110,aufheben::V,zdvihnúť,վերցնել
1111,zurücklassen::V,zanechať,թողնել
1112,verlieren::V,stratiť,կորցնել
1113,fallen lassen::V,pustiť,գցել
1114,machen::V,robiť,անել
1115,herstellen::V,vyrobiť,արտադրել
1116,bauen::V,stavať,կառուցել
1117,bauen::V,budovať,կառուցել
1118,reparieren::V,opraviť,նորոգել
1119,verbessern::V,zlepšiť,բարելավել
1120,ändern::V,zmeniť,փոխել
1121,ändern::V,preinačiť,փոխել
1122,graben::V,ryť,փորել
1123,graben::V,kopať,փորել
1124,beugen::V,ohnúť,ծռել
1125,biegen::V,ohnúť,թեքել
1126,drehen::V,točiť,ոլորել
1127,drehen::V,krútiť,ոլորել
1128,wenden::V,obrátiť,պտտել
1129,wenden::V,prevrátiť,պտտել
1130,umdrehen::V,otočiť,շրջել
1131,umdrehen::V,obrátiť,շրջել
1132,heben::V,dvíhať,բարձրացնել
1133,heben::V,povzniesť,բարձրացնել
1134,hochheben::V,zdvihnúť,բարձրացնել
1135,ergreifen::V,uchopiť sa,վարակվել
1136,halten::V,držať,բռնել
1137,drücken::V,tisnúť,ճնշել
1138,schieben::V,posunovať,հրել
1139,kratzen::V,škrabať,քերել
1140,lecken::V,lízať,լիզել
1141,beißen::V,kúsať,կծել
1142,abreißen::V,odtrhnúť,պոկել
1143,abschneiden::V,odrezať,կտրել 
1144,abschneiden::V,odkrojiť,կտրել 
1145,binden::V,zaviazať,կապել
1146,binden::V,priviazať,կապել
1147,stecken::V,strčiť,խրել
1148,brechen::V,zlomiť,կոտրել 
1149,klopfen::V,tĺcť,թակել
1150,klopfen::V,klopať,թակել
1151,hauen::V,nabiť,ծեծել
1152,kleben::V,lepiť,կպցնել
1153,kleben::V,nalepiť,կպցնել
1154,reiben::V,trieť,շփել
1155,streichen::V,namazať,վրան քսել
1156,schleifen::V,ostríť,սրել 
1157,schneiden::V,rezať,կտրել
1158,schneiden::V,strihať,կտրել
1159,rütteln::V,triasť,ցնցել
1160,rütteln::V,lomcovať,ցնցել
1161,schütteln::V,triasť,թափահարել
1162,schütteln::V,potriasť,թափահարել
1163,schwenken::V,mávať,ճոճել
1164,schütten::V,sypať,լցնել
1165,füllen::V,plniť,լիքը լցնել
1166,einwickeln::V,zabaliť,փաթաթել
1167,tragen::V,niesť,կրել
1168,tragen::V,niesť,տանել
1169,schleppen::V,vliecť,քաշել
1170,ziehen::V,ťahať,ձգել
1171,ziehen::V,ťahať,քաշել
1172,aufbewahren::V,uložiť,պահել 
1173,aufbewahren::V,uschovať,պահել 
1174,werfen::V,hodiť,նետել
1175,werfen::V,vrhnúť,նետել
1176,fangen::V,chytať,
1177,packen::V,baliť,հափշտակել
1178,packen::V,chytiť,հափշտակել
1179,verstecken::V,skryť,ծածկել
1180,verstecken::V,schovať,ծածկել
1181,teilen::V,podeliť,բաժանել
1182,teilen::V,rozdeliť,բաժանել
1183,schicken::V,posielať,ուղարկել
1184,bringen::V,priniesť,բերել
1185,hinzufügen::V,pripojiť,ավելացնել
1186,bekommen::V,dostať,հայթայթել
1187,erhalten::V,prijať,ստանալ
1188,nehmen::V,vziať,վերցնել
1189,wählen::V,voliť,ընտրել
1190,auswählen::V,vybrať,գերադասել
1191,auswählen::V,vyvoliť,գերադասել
1192,bewahren::V,zachovať,պահպանել
1193,behindern::V,zavadzať,խոչընդոտել
1194,behindern::V,byť v ceste,խոչընդոտել
1195,verderben::V,skaziť,փչացնել
1196,beschädigen::V,ublížiť,վնասել
1197,beschädigen::V,poškodiť,վնասել
1198,zerbrechen::V,rozbiť,ջարդել
1199,zerbrechen::V,rozbiť,կոտրել
1200,zerbrechen::V,prelomiť,ջարդել
1201,zerbrechen::V,prelomiť,կոտրել
1202,zerreißen::V,pretrhnúť,պատռել
1203,zerstören::V,zničiť,քանդել
1204,verbrennen::V,spáliť,այրել
1205,geben::V,dať,տալ
1206,reichen::V,podať,հանձնել
1207,schenken::V,darovať,նվիրել
1208,versprechen::V,sľúbiť,խոստանալ
1209,wünschen::V,želať,մաղթել
1210,loben::V,chváliť,գովել
1211,küssen::V,bozkať,համբուրել
1212,wiegen::V,kolísať,օրորել
1213,zudecken::V,prikryť,վրան գցել
1214,wecken::V,zobudiť,զարթնեցնել
1215,zeigen::V,ukázať,ցույց տալ
1216,führen::V,viesť,ուղեկցել
1217,lehren::V,učiť,սովորեցնել
1218,unterrichten::V,vyučovať,ավանդել
1219,aufziehen::V,vychovať,դաստիարակել
1220,leiten::V,viesť,ղեկավարել
1221,leiten::V,viesť,կառավարել
1222,antreiben::V,popudiť,շտապեցնել
1223,lassen::V,dať,ստիպել
1224,einladen::V,pozvať,հրավիրել
1225,einladen::V,povolať,հրավիրել
1226,vereinigen::V,spojiť,միացնել
1227,vereinigen::V,zjednotiť,միացնել
1228,besuchen::V,navštíviť,այցելել
1229,treffen::V,stretnúť,հանդիպել
1230,sich versammeln::V,zhromaždiť sa,հավաքվել
1231,spielen::V,hrať,խաղալ
1232,singen::V,spievať,երգել
1233,tanzen::V,tancovať,պարել
1234,sich trennen::V,rozísť sa,ցրվել
1235,verlassen::V,opustiť,լքել
1236,retten::V,zachrániť,փրկել
1237,bewachen::V,strážiť,պահել
1238,schützen::V,chrániť,պաշտպանել
1239,verteidigen::V,brániť,պաշտպանել
1240,sich schlagen::V,biť sa,կռվել
1241,schießen::V,streliť,կրակել
1242,schießen::V,strieľať,կրակել
1243,siegen::V,zvíťaziť,հաղթել
1244,ärgern::V,hnevať,ձանձրացնել
1245,ärgern::V,zlostiť,ձանձրացնել
1246,schlagen::V,biť,խփել
1247,schlagen::V,udrieť,խփել
1248,treten::V,kopnúť,քացի տալ
1249,stechen::V,bodnúť,խայթել
1250,stechen::V,pichnúť,խայթել
1251,stoßen::V,udrieť,մղել
1252,stehlen::V,kradnúť,գողանալ
1253,stören::V,vyrušiť,խանգարել
1254,belästigen::V,obťažovať,անհանգստացնել
1255,verbergen::V,skryť,թաքցնել
1256,täuschen::V,sklamať,խաբել
1257,betrügen::V,klamať,խաբել
1258,betrügen::V,podvádzať,խաբել
1259,töten::V,zabiť,սպանել 
1260,töten::V,usmrtiť,սպանել 
1261,wohnen::V,bývať,բնակվել
1262,arbeiten::V,pracovať,աշխատել
1263,sammeln::V,zbierať,հավաքել
1264,pflücken::V,trhať,քաղել
1265,pflücken::V,oberať,քաղել
1266,jagen::V,poľovať,որս անել
1267,fischen::V,loviť ryby,ձուկ բռնել
1268,fischen::V,chytať ryby,ձուկ բռնել
1269,fassen::V,uloviť,բռնել
1270,hüten::V,pásť,արածեցնել
1271,treiben::V,hnať,հովուել
1272,anbinden::V,priviazať,չուանել
1273,füttern::V,kŕmiť,կերակրել
1274,melken::V,dojiť,կթել
1275,hacken::V,seknúť,կոտորել
1276,gießen::V,polievať,ջրել
1277,reifen::V,dozrieť,հասունանալ 
1278,zubereiten::V,pripraviť,պատրաստել
1279,kochen::V,variť,եփել
1280,backen::V,piecť,թխել
1281,backen::V,smažiť,թխել
1282,braten::V,piecť,տապակել
1283,braten::V,pražiť,տապակել
1284,umrühren::V,pomiešať,խառնել
1285,stricken::V,pliesť,գործել
1286,nähen::V,šiť,կարել
1287,färben::V,zafarbiť,ներկել
1288,reinigen::V,čistiť,մաքրել
1289,waschen::V,myť,լվանալ
1290,abwischen::V,utrieť,սրբել
1291,spülen::V,vyplachovať,ողողել
1292,spülen::V,vyplachovať,պարզաջրել
1293,fegen::V,zametať,ավլել
1294,kehren::V,zametať,ավլել
1295,baden::V,kúpať sa,լողանալ
1296,sich waschen::V,umývať sa,լվացվել
1297,ausziehen::V,zobliecť,հանել
1298,anziehen::V,obliecť,հագնել
1299,sich anziehen::V,obliecť sa,հագնվել
1300,kämmen::V,česať,սանրել
1301,schmücken::V,ozdobiť,զարդարել
1302,sagen::V,povedať,ասել
1303,sprechen::V,hovoriť,խոսել
1304,reden::V,rozprávať,զրուցել
1305,sich unterhalten::V,rozprávať sa,խոսակցել
1306,fragen::V,spýtať sa,հարցնել
1307,bitten::V,prosiť,խնդրել
1308,erzählen::V,rozprávať,պատմել
1309,mitteilen::V,oznámiť,հաղորդել
1310,nennen::V,nazvať,անվանել
1311,nennen::V,menovať,անվանել
1312,rufen::V,volať,կանչել
1313,rufen::V,zavolať,կանչել
1314,prahlen::V,vystatovať sa,պարծենալ
1315,übersetzen::V,preložiť,թարգմանել
1316,denken::V,myslieť,մտածել
1317,glauben::V,veriť,հավատալ
1318,bemerken::V,podotknuť,նկատել
1319,bemerken::V,spozorovať,նկատել
1320,erkennen::V,poznať,ճանաչել
1321,begreifen::V,pochopiť,հասկանալ
1322,begreifen::V,porozumieť,հասկանալ
1323,verstehen::V,rozumieť,ըմբռնել
1324,lernen::V,učiť sa,սովորել
1325,wissen::V,vedieť,իմանալ
1326,sich erinnern an::V,pamätať si na,հիշել
1327,sich erinnern an::V,pamätať si na,մտաբերել
1328,vergessen::V,zabudnuť,մոռանալ
1329,messen::V,merať,չափել
1330,zählen::V,počítať,թվել
1331,zählen::V,počítať,հաշվել
1332,rechnen::V,rátať,հաշվել
1333,rechnen::V,rátať,հաշվարկել
1334,rechnen::V,počítať,հաշվել
1335,rechnen::V,počítať,հաշվարկել
1336,lesen::V,čítať,կարդալ
1337,malen::V,maľovať,նկարել
1338,zeichnen::V,kresliť,գծել
1339,schreiben::V,písať,գրել
1340,besitzen::V,mať,ունենալ
1341,besitzen::V,mať,տեր լինել
1342,besitzen::V,vlastniť,ունենալ
1343,besitzen::V,vlastniť,տեր լինել
1344,kaufen::V,kúpiť,գնել
1345,verkaufen::V,predať,վաճառել
1346,bezahlen::V,zaplatiť,վճարել
1347,zahlen::V,platiť,վճարել
1348,beherrschen::V,ovládať,ղեկավարել
1349,ertragen::V,znášať,դիմանալ
1350,ertragen::V,vydržať,դիմանալ
