,Concept_ID,sah,fa
755,rechter::A,уҥа,راست
756,anderer::A,атын,دیگر
757,erster::A,маҥнайгы,اول
758,zweiter::A,иккис,دوم
759,dritter::A,үһүс,سوم
760,letzter::A,тиһэх,آخر
761,allein::ADV,соҕотох,تنها
762,auf einmal::ADV,биирдэ,همزمان
763,zusammen::ADV,холбуу,باهم
764,lange::ADV,уһуннук,مدت‌ها
765,lange::ADV,уһуннук,مدت زیادی
766,plötzlich::ADV,эмискэ,ناگهان
767,sofort::ADV,тута,فوراً
768,später::ADV,хойут,بعدها
769,jetzt::ADV,билигин,حالا
770,jetzt::ADV,билигин,اکنون
771,heute::ADV,бүгүн,امروز
772,morgen::ADV,сарсын,فردا
773,bald::ADV,өтөр,زود
774,bald::ADV,өтөр,بزودی
775,dann::ADV,кэнна,سپس
776,dann::ADV,кэнна,آنوقت
777,gestern::ADV,бэҕэһээ,دیروز
778,einst::ADV,биир төгүл,وقتی
779,einst::ADV,биир төгүл,زمانی
780,einst::ADV,арай биирдэ,وقتی
781,einst::ADV,арай биирдэ,زمانی
782,damals::ADV,оччоҕо,آنوقت
783,damals::ADV,оччоҕо,آنزمان
784,danach::ADV,аары,بعد
785,danach::ADV,ол кэнниттэн,بعد
786,vorher::ADV,урут,قبلاً
787,zuerst::ADV,маҥнай,اول
788,zuerst::ADV,маҥнай,ابتداء
789,einmal::ADV,биирдэ,یکدفعه
790,manchmal::ADV,арыт,گاهی
791,manchmal::ADV,арыт,بعضی اوقات
792,oft::ADV,чаастатык,اغلب
793,immer::ADV,мэлдьи,همیشه
794,niemals::ADV,хаһан да,هرگز
795,hier::ADV,маныаха,اینجا
796,hierhin::ADV,бэттэх,به اینجا
797,von hier::ADV,мантан,از اینجا
798,dort::ADV,онно,آنجا
799,dorthin::ADV,онно,به آنجا
800,geradeaus::ADV,быһа,راست
801,geradeaus::ADV,быһаччы,راست
802,vorwärts::ADV,инники,جلو
803,vorwärts::ADV,инники,به پیش
804,rückwärts::ADV,төттөру,عقب
805,zurück::ADV,төттөрү,پس
806,zurück::ADV,төттөрү,عقب
807,zurück::ADV,төттөрү,بالعکس
808,unten::ADV,аллара,زیر
809,unten::ADV,аллара,پایین
810,hinab::ADV,аллара,به پایین
811,oben::ADV,үөһэ,بالا
812,hinauf::ADV,өрө,به بالا
813,hinauf::ADV,үөһэ,به بالا
814,überall::ADV,бэйдиэ,همه‌جا
815,nicht::ADV,буолбатах,نه
816,ein wenig::ADV,кыратык,کمی
817,kaum::ADV,нэһиилэ,به سختی
818,sehr::ADV,бэрт,خیلی
819,sehr::ADV,бэрт,بسیار
820,sehr::ADV,наһаа,خیلی
821,sehr::ADV,наһаа,بسیار
822,so::ADV,оччо,چنین
823,so::ADV,оччо,اینطور
824,so::ADV,оннук,چنین
825,so::ADV,оннук,اینطور
826,noch::ADV,өссө,هنوز
827,nur::ADV,эрэ,فقط
828,nur::ADV,эрэ,تنها
829,nur::ADV,сыччах,فقط
830,nur::ADV,сыччах,تنها
831,schon::ADV,бэлиэр,قبلاً
832,schon::ADV,бэлиэр,به این زودی
833,wieder::ADV,эмиэ,باز
834,wieder::ADV,эмиэ,دوباره
835,vergebens::ADV,таак,بیهوده
836,vor::PRP,иннигэр,در جلوی
837,hinter::PRP,кэлин,پشت
838,unter::PRP,-ҕа,تحت
839,unter::PRP,оһох түгэҕэ,تحت
840,durch::PRP,курдары,از وسط
841,durch::PRP,курдары,از ميان
842,neben::PRP,аттыгар,کنار
843,neben::PRP,аттыгар,پهلوی
844,zwischen::PRP,ыккардынан,بین
845,zwischen::PRP,ыккардынан,میان
846,wegen::PRP,уҥуортан,برای
847,wegen::PRP,уҥуортан,بخاطر
848,dies::PRN,ити,این
849,dies::PRN,бу,این
850,das::PRN,били,آن
851,alles::PRN,барыта,تمام
852,alles::PRN,барыта,همه‌چیر
853,ich::PRN,мин,من
854,du::PRN,эн,تو
855,er::PRN,кнни,او
856,wir::PRN,биһиги,ما
857,ihr::PRN,эһиги,شما
858,sie::PRN,кинилэр,آنها
859,was::FPRN,туох,چه
860,wer::FPRN,ким,کی
861,wo::FADV,ханна,کجا
862,wohin::FADV,ханна,بکجا
863,wie::FADV,хайдах,چطور
864,wie::FADV,хайдах,چگونه
865,warum::FADV,тоҕо,چرا
866,warum::FADV,тоҕо,برای چه
867,wieviel::FNUM,төһө,چند
868,wieviel::FNUM,төһө,چقدر
869,eins::NUM,биир,یک
870,zwei::NUM,икки,دو
871,drei::NUM,үс,سه
872,vier::NUM,түөрт,چهار
873,fünf::NUM,биэс,پنج
874,sechs::NUM,алта,شش
875,sieben::NUM,сэттэ,هفت
876,acht::NUM,аҕыс,هشت
877,neun::NUM,тоҕус,نه
878,zehn::NUM,уон,ده
879,elf::NUM,уон биир,یازده
880,zwölf::NUM,уон икки,دوازده
881,zwanzig::NUM,сүүрбэ,بیست
882,dreißig::NUM,отут,سی
883,vierzig::NUM,түөрт уон,چهل
884,fünfzig::NUM,биэс уон,پنجاه
885,sechzig::NUM,алта уон,شصت
886,siebzig::NUM,сэттэ уон,هفتاد
887,achtzig::NUM,аҕыс уон,هشتاد
888,neunzig::NUM,тоҕус уонус,نود
889,hundert::NUM,сүүс,صد
890,tausend::NUM,тыһыынча,هزار
891,und::CNJ,да,و
892,und::CNJ,уонна,و
893,und::CNJ,итиэннэ,و
894,oder::CNJ,эбэтэр,یا
895,stehen::V,тур,ایستادن
896,sitzen::V,олор,نشستن
897,liegen::V,сыт,خوابیدن
898,liegen::V,сыт,دراز کشیدن
899,hängen::V,санньылый,آویزان بودن
900,werden::V,буол,شدن
901,passieren::V,буол,گذشتن
902,passieren::V,буол,اتفاق افتادن
903,beginnen::V,саҕалан,شروع شدن
904,enden::V,бүт,تمام شدن
905,wechseln::V,уларый,عوض شدن
906,aufgehen[Sonne]::V,ой,برآمدن
907,aufgehen[Sonne]::V,ой,طلوع کردن
908,untergehen[Sonne]::V,киир,غروب کردن
909,scheinen[Sonne]::V,сырдат,تابیدن
910,donnern::V,эт,رعد زدن
911,wehen::V,үр,دمیدن
912,strömen::V,кутулун,روان شدن
913,fließen::V,сүүр,روان شدن
914,sich drehen::V,эргий,چرخیدن
915,schwanken::V,биэтэҥнээ,خم و راست شدن
916,schwingen::V,эйэҥнээ,تاب خوردن
917,schwingen::V,эйэҥнээ,نوسان کردن
918,fallen::V,оҕут,افتادن
919,fallen::V,оҕут,سقوط کردن
920,brennen::V,умай,سوزاندن
921,rauchen::V,буруолаа,دود کردن
922,regnen::V,самыырдаа,باران آمدن
923,gefrieren::V,тоҥ,یخ بستن
924,tauen::V,ир,آب شدن
925,schmelzen::V,уулун,آب شدن
926,trocknen::V,куур,خشک شدن
927,sieden::V,оргуй,جوشیدن
928,faulen::V,сытый,فاسد شدن
929,verfaulen::V,сытыйан_хаал,پوسیدن
930,reißen::V,хайыт,پاره شدن
931,reißen::V,быһытталан,پاره شدن
932,versinken::V,тимир,غرق شدن
933,versinken::V,батылын,غرق شدن
934,vergehen::V,дьай,گذشتن
935,erscheinen::V,көһүн,ظاهر شدن
936,verschwinden::V,сүт,گم شدن
937,verschwinden::V,сүт,از بین رفتن
938,sinken::V,намтаа,پایین آمدن
939,abnehmen::V,аччаа,کم شدن
940,zunehmen::V,элбээ,زیاد شدن
941,steigen::V,үрдээ,بالا رفتن
942,wachsen::V,үүн,قد کشیدن
943,glänzen::V,кылбай,برق زدن
944,funkeln::V,күлүмнээ,جرقه زدن
945,funkeln::V,күлүмүрдээ,جرقه زدن
946,lärmen::V,тыаһаа,شلوغ کردن
947,läuten::V,собуоннаа,زنگ زدن
948,klingeln::V,линкинээ,زنگ زدن
949,klirren::V,айгырат,جرنگ جرنگ صدا کردن
950,brausen::V,сирилээ,طوفانی بودن
951,rauschen::V,суугунаа,خش‌خش کردن
952,klingen::V,доргуй,صدا دادن
953,bellen::V,үр,عوعو کردن
954,heulen::V,улуй,زوزه کشیدن
955,blasen::V,үр,فوت کردن
956,pfeifen::V,иһиир,سوت زدن
957,schreien::V,кылан,فریاد زدن
958,schreien::V,хаһыытаа,فریاد زدن
959,stöhnen::V,ынчыктаа,نالیدن
960,zittern::V,титирээ,لرزیدن
961,zittern::V,дьигиһий,لرزیدن
962,leben::V,олор,زیستن
963,leben::V,олор,زندگی کردن
964,geboren werden::V,төрөө,متولد شدن
965,atmen::V,тыын,تنفس کردن
966,trinken::V,ис,نوشیدن
967,essen::V,аһаа,خوردن
968,schlucken::V,ыйыһын,بلعیدن
969,schlucken::V,ыйыһын,قورت دادن
970,müde werden::V,сылай,خسته شدن
971,einschlafen::V,утуйан хаал,خواب رفتن
972,schlafen::V,утуй,خوابیدن
973,schlafen::V,утуйа сыт,خوابیدن
974,aufwachen::V,уһугун,از خواب بیدار شدن
975,aufstehen::V,тур,بیدار شدن
976,sich erholen::V,сынньан,استراحت کردن
977,krank werden::V,ыарый,مریض شدن
978,krank sein::V,ыарый,بیمار بودن
979,krank sein::V,ыарыт,بیمار بودن
980,schmerzen::V,ыарыт,درد کردن
981,husten::V,сөтөлүн,سرفه کردن
982,genesen::V,көн,بهبود یافتن
983,sterben::V,өл,مردن
984,umkommen::V,өл,کشته شدن
985,umkommen::V,оҕут,کشته شدن
986,sich bewegen::V,хамсаа,حرکت کردن
987,sich rühren::V,хамсаа,تکان خوردن
988,sich erheben::V,тур,برخواستن
989,sich setzen::V,олор,نشستن
990,hinfallen::V,оҕут,زمین خوردن
991,laufen::V,хаам,پیاده رفتن
992,schreiten::V,атыллаа,قدم زدن
993,spazierengehen::V,дьаарбай,گردش رفتن
994,eilen::V,тиэтэй,شتاب کردن
995,sich beeilen::V,ыксаа,عجله کردن
996,sausen::V,элээр,صفیر کشیدن
997,rennen::V,сүүрэкэлээ,دویدن
998,springen::V,ой,پریدن
999,springen::V,ыстан,پریدن
1000,klettern::V,ытын,بالا رفتن
1001,schaukeln::V,эйэҥнээ,تاب خوردن
1002,schaukeln::V,биэрэҥнээ,تاب خوردن
1003,kriechen::V,сыыл,خزیدن
1004,schwimmen::V,уһун,شنا کردن
1005,schwimmen::V,харбаа,شنا کردن
1006,tauchen::V,умус,غواصی کردن
1007,rudern::V,эрт,پارو زدن
1008,fahren::V,айаннаа,سواره رفتن
1009,fliegen::V,көт,پریدن
1010,gehen::V,бар,رفتن
1011,weggehen::V,бар,رفتن
1012,abfahren::V,бар,حرکت کردن
1013,anhalten::V,тохтоо,ایست کردن
1014,hineingehen::V,киир,داخل شدن
1015,eintreten::V,киир,وارد شدن
1016,kommen::V,кэл,آمدن
1017,ankommen::V,кэл,رسیدن
1018,ankommen::V,тиий,رسیدن
1019,zurückkommen::V,төнүн,برگشتن
1020,bleiben::V,хаал,ماندن
1021,warten::V,көһүт,منتظر بودن
1022,erwarten::V,күүт,انتظار داشتن
1023,erwarten::V,көһүт,انتظار داشتن
1024,suchen::V,ирдээ,جستجو کردن
1025,suchen::V,көрдөө,جستجو کردن
1026,finden::V,бул,یافتن
1027,finden::V,бул,پیدا کردن
1028,versuchen::V,сорун,سعی کردن
1029,versuchen::V,сорун,کوشش کردن
1030,vorbereiten::V,бэлэмнээ,آماده کردن
1031,lieben::V,таптаа,عاشق بودن
1032,mögen::V,сөбүл,میل داشتن
1033,mögen::V,сөбүл,دوست داشتن
1034,lachen::V,күл,خندیدن
1035,rühren::V,долгут,به رقت آوردن
1036,weinen::V,ытаа,گریه کردن
1037,schimpfen::V,үөҕүс,فحاشی کردن
1038,sich ärgern::V,кыыһыр,ناراحت شدن
1039,sich ärgern::V,кыйахан,ناراحت شدن
1040,sich fürchten::V,куттан,واهمه کردن
1041,sich fürchten::V,дьиксин,واهمه کردن
1042,fürchten::V,дьиксин,ترسیدن
1043,fürchten::V,куттан,ترسیدن
1044,fliehen::V,күрээ,گریختن
1045,flüchten::V,күрээ,فرار کردن
1046,sehen::V,көр,دیدن
1047,anschauen::V,көр,نگاه کردن
1048,ansehen::V,көр,تماشا کردن
1049,hören::V,бил,شنیدن
1050,hören::V,иһит,شنیدن
1051,zuhören::V,иһит,گوش دادن
1052,probieren::V,боруобалаан көр,چشیدن
1053,probieren::V,амсайан көр,چشیدن
1054,riechen::V,сытырҕаа,بوییدن
1055,riechen::V,сытырҕаа,بو کردن
1056,fühlen::V,бил,احساس کردن
1057,scheinen::V,көһүн,بنظر آمدن
1058,zu sehen sein::V,көһүн,دیده شدن
1059,vernehmen::V,иһит,شنیدن
1060,frieren::V,тоҥ,سرد بودن
1061,frieren::V,үлүй,سرد بودن
1062,tun::V,гын,کردن
1063,können::V,кыай,توانستن
1064,wollen::V,баҕар,خواستن
1065,anfangen::V,саҕалаа,شروع کردن
1066,beenden::V,бүтэр,تمام کردن
1067,beenden::V,бүтэр,پایان دادن
1068,aufhören::V,уурай,دست کشیدن
1069,gelingen::V,сатан,موفق شدن
1070,geraten::V,баар буолан биэр,نتیجه دادن
1071,geraten::V,баар буола тус,نتیجه دادن
1072,geraten::V,буолан таҕыс,نتیجه دادن
1073,öffnen::V,ас,گشودن
1074,öffnen::V,ас,باز کردن
1075,schließen::V,сап,بستن
1076,schließen::V,сап,قفل کردن
1077,schließen::V,хатаа,بستن
1078,schließen::V,хатаа,قفل کردن
1079,stellen::V,уур,گذاردن
1080,stellen::V,туруор,گذاردن
1081,setzen::V,туруор,نشاندن
1082,setzen::V,уур,نشاندن
1083,legen::V,уур,گذاشتن
1084,berühren::V,тыыт,دست زدن
1085,berühren::V,тыыт,لمس کردن
1086,berühren::V,таарый,دست زدن
1087,berühren::V,таарый,لمس کردن
1088,verbinden::V,кэлгий,وصل کردن
1089,bedecken::V,бүрүй,پوشاندن
1090,aufhängen::V,ыйаа,آویختن
1091,anzünden::V,умат,سوزاندن
1092,aufheben::V,өрө тарт,برداشتن
1093,aufheben::V,өрө тарт,بلند کردن
1094,zurücklassen::V,бырах,گذاشتن
1095,verlieren::V,сүтэр,گم کردن
1096,fallen lassen::V,түһэр,انداختن
1097,fallen lassen::V,мүлчү тут,انداختن
1098,machen::V,оҥор,کردن
1099,machen::V,оҥор,ساختن
1100,machen::V,оҥоһун,کردن
1101,machen::V,оҥоһун,ساختن
1102,herstellen::V,оҥор,ساختن
1103,herstellen::V,оҥор,تولید کردن
1104,bauen::V,тут,ساختن
1105,bauen::V,тут,بنا کردن
1106,reparieren::V,абырахтаа,درست کردن
1107,reparieren::V,абырахтаа,تعمیر کردن
1108,verbessern::V,тупсар,بهتر کردن
1109,ändern::V,уларыт,تغییر دادن
1110,graben::V,хас,کندن
1111,graben::V,хас,گود کردن
1112,beugen::V,бокут,کج کردن
1113,beugen::V,токурут,کج کردن
1114,beugen::V,бүк баттаа,کج کردن
1115,biegen::V,иэх,خم کردن
1116,biegen::V,өҕүлүннэр,خم کردن
1117,drehen::V,эргит,چرخاندن
1118,drehen::V,эргичит,چرخاندن
1119,wenden::V,эргилин,برگرداندن
1120,umdrehen::V,түҥнэр,برگرداندن
1121,heben::V,көтөх,برداشتن
1122,hochheben::V,таһаар,برآوردن
1123,hochheben::V,таһаар,بلند کردن
1124,ergreifen::V,тут,گرفتن
1125,halten::V,тут,نگاه داشتن
1126,drücken::V,ык,فشار دادن
1127,drücken::V,ык,فشار آوردن
1128,schieben::V,ас,هل دادن
1129,kratzen::V,кыһыы,خاریدن
1130,lecken::V,салаа,لیسیدن
1131,beißen::V,ытыр,گاز زدن
1132,abreißen::V,быһа тарт,پاره کردن
1133,abreißen::V,туура тарт,پاره کردن
1134,abschneiden::V,быс,بریدن
1135,abschneiden::V,быс,قطع کردن
1136,abschneiden::V,быһан ыл,بریدن
1137,abschneiden::V,быһан ыл,قطع کردن
1138,abschneiden::V,быһа баттаа,بریدن
1139,abschneiden::V,быһа баттаа,قطع کردن
1140,binden::V,кэлгий,بستن
1141,stecken::V,батары ас,فرو کردن
1142,brechen::V,тоһут,شکستن
1143,klopfen::V,тоҥсуй,کوبیدن
1144,hauen::V,оҕус,زدن
1145,kleben::V,силимнээ,چسباندن
1146,reiben::V,аал,مالش دادن
1147,streichen::V,сыбаа,مالیدن
1148,schleifen::V,чочуй,تیز کردن
1149,schneiden::V,быс,چیدن
1150,schneiden::V,быс,بریدن
1151,rütteln::V,иэҕэҥнэт,لرزاندن
1152,rütteln::V,иэҕэҥнэт,تکان دادن
1153,schütteln::V,сахсый,تکان دادن
1154,schwenken::V,дайбаа,تاب دادن
1155,schütten::V,кут,ریختن
1156,füllen::V,толор,پر کردن
1157,einwickeln::V,суулаа,پیچیدن
1158,tragen::V,ит,بردن
1159,tragen::V,ит,حمل کردن
1160,schleppen::V,сос,کشیدن
1161,ziehen::V,тарт,کشیدن
1162,aufbewahren::V,уур,نگهداری کردن
1163,aufbewahren::V,харай,نگهداری کردن
1164,werfen::V,бырах,انداختن
1165,werfen::V,бырах,پرتاب کردن
1166,fangen::V,хап,گرفتن
1167,packen::V,тут,گرفتن
1168,verstecken::V,саһыар,قایم کردن
1169,verstecken::V,саһыар,پنهان کردن
1170,teilen::V,үллэр,قسمت کردن
1171,teilen::V,үллэр,تقسیم کردن
1172,schicken::V,ыыт,فرستادن
1173,schicken::V,ыыт,ارسال کردن
1174,bringen::V,аҕал,آوردن
1175,hinzufügen::V,эп,افزودن
1176,hinzufügen::V,эп,اضافه کردن
1177,bekommen::V,ыл,گرفتن
1178,bekommen::V,булун,گرفتن
1179,erhalten::V,ыл,دریافت کردن
1180,nehmen::V,ыл,گرفتن
1181,nehmen::V,ыл,برداشتن
1182,wählen::V,быыбардаа,انتخاب کردن
1183,auswählen::V,тал,برگزیدن
1184,bewahren::V,харай,حفظ کردن
1185,bewahren::V,харай,حفاظت کردن
1186,behindern::V,мэһэйдээ,مانع بودن
1187,verderben::V,буорту гын,از بین بردن
1188,beschädigen::V,алдьат,صدمه زدن
1189,zerbrechen::V,үлтүрүт,شکستن
1190,zerreißen::V,хайыта тарт,دریدن
1191,zerreißen::V,хайыта тарт,پاره کردن
1192,zerstören::V,алдьат,خراب کردن
1193,zerstören::V,алдьат,ویران کردن
1194,verbrennen::V,уоттаа,سوزاندن
1195,geben::V,биэр,دادن
1196,reichen::V,аҕал,دادن
1197,schenken::V,бэлэхтээ,هدیه دادن
1198,versprechen::V,эрэннэр,قول دادن
1199,versprechen::V,эрэннэр,وعده دادن
1200,wünschen::V,баҕар,آرزو کردن
1201,loben::V,хайҕаа,ستایش کردن
1202,küssen::V,уураа,بوسیدن
1203,wiegen::V,бигээ,نوسان کردن
1204,zudecken::V,сап,پوشاندن
1205,zudecken::V,бүрүй,پوشاندن
1206,wecken::V,уһугуннар,بیدار کردن
1207,zeigen::V,көрдөр,نشان دادن
1208,führen::V,салай,رهنمائی کردن
1209,lehren::V,үөрэт,آموختن
1210,lehren::V,үөрэт,یاد دادن
1211,unterrichten::V,үөрэт,درس دادن
1212,unterrichten::V,үөрэт,تدریس کردن
1213,aufziehen::V,иит,تربیت کردن
1214,leiten::V,салай,اداره کردن
1215,antreiben::V,кыһай,عجله دادن
1216,lassen::V,күһэй,وادار کردن
1217,einladen::V,ыҥыр,دعوت کردن
1218,einladen::V,ыҥыр,مهمان کردن
1219,vereinigen::V,холбоо,یکی کردن
1220,vereinigen::V,холбоо,متحد کردن
1221,vereinigen::V,түм,یکی کردن
1222,vereinigen::V,түм,متحد کردن
1223,besuchen::V,сырыт,دیدار کردن
1224,besuchen::V,билсэ сырыт,دیدار کردن
1225,treffen::V,көрүс,ملاقات کردن
1226,sich versammeln::V,мүһүн,جمع شدن
1227,sich versammeln::V,түмүс,جمع شدن
1228,spielen::V,оонньоо,بازی کردن
1229,singen::V,ыллаа,آواز خواندن
1230,tanzen::V,үҥкүүлээ,رقصیدن
1231,sich trennen::V,араҕыс,جدا شدن
1232,verlassen::V,хааллар,ترک کردن
1233,retten::V,өрүһүй,نجات دادن
1234,bewachen::V,араҥаччылаа,حراست کردن
1235,schützen::V,көмүскээ,حفظ کردن
1236,verteidigen::V,көмүскээ,دفاع کردن
1237,sich schlagen::V,охсус,کتک‌کاری کردن
1238,schießen::V,ытыалаа,تیر زدن
1239,siegen::V,хот,پیروز شدن
1240,siegen::V,кыай,پیروز شدن
1241,ärgern::V,кыыһырт,ناراحت کردن
1242,schlagen::V,оҕус,زدن
1243,schlagen::V,оҕус,کوبیدن
1244,treten::V,тэп,لگد زدن
1245,stechen::V,кэй,چاقو زدن
1246,stoßen::V,кэп,هل دادن
1247,stoßen::V,үтүрүй,هل دادن
1248,stehlen::V,уор,دزدیدن
1249,stören::V,мэһэйдээ,مزاحم شدن
1250,belästigen::V,батар,زحمت دادن
1251,verbergen::V,кистээ,پنهان کردن
1252,täuschen::V,албыннаа,گول زدن
1253,täuschen::V,албыннаа,فریب دادن
1254,betrügen::V,албыннаа,گول زدن
1255,betrügen::V,албыннаа,فریب دادن
1256,töten::V,өлөр,کشتن
1257,wohnen::V,олор,منزل داشتن
1258,wohnen::V,олор,سکونت داشتن
1259,arbeiten::V,үлэлээ,کار کردن
1260,sammeln::V,мус,جمع کردن
1261,sammeln::V,хомуй,جمع کردن
1262,pflücken::V,үргээ,چیدن
1263,jagen::V,бултаа,شکار کردن
1264,fischen::V,балыктаа,صید کردن
1265,fischen::V,балыктаа,ماهی‌گیری کردن
1266,fassen::V,тут,گرفتن
1267,hüten::V,манаа,چراندن
1268,hüten::V,манаа,مراقبت کردن
1269,treiben::V,үүр,راندن
1270,anbinden::V,баай,متصل کردن
1271,füttern::V,аһат,غذا دادن
1272,melken::V,ыа,دوشیدن
1273,hacken::V,кэрт,خرد کردن
1274,gießen::V,сиигирт,ریختن
1275,reifen::V,бус,رسیدن
1276,zubereiten::V,бэлэмнээ,طبخ کردن
1277,zubereiten::V,бэлэмнээ,آماده کردن
1278,kochen::V,буһар,پختن
1279,kochen::V,буһар,آشپزی کردن
1280,backen::V,буһар,پختن
1281,braten::V,хооруй,سرخ کردن
1282,braten::V,ыһаарылаа,سرخ کردن
1283,braten::V,соркуойдаа,سرخ کردن
1284,umrühren::V,былаа,هم زدن
1285,stricken::V,өр,بافتن
1286,nähen::V,иистэн,دوختن
1287,färben::V,кырааскалаа,رنگ زدن
1288,reinigen::V,ыраастаа,پاک کردن
1289,reinigen::V,ыраастаа,تمیز کردن
1290,waschen::V,сууй,شستن
1291,abwischen::V,сот,زدودن
1292,spülen::V,сайҕаа,شستن
1293,fegen::V,сиппий,جارو کردن
1294,kehren::V,харбаа,جارو کردن
1295,baden::V,сөтүөлээ,شنا کردن
1296,baden::V,сөтүөлээ,حمام کردن
1297,sich waschen::V,суун,شستشو کردن
1298,ausziehen::V,уһул,درآوردن
1299,anziehen::V,кэтэрт,پوشیدن
1300,sich anziehen::V,таҥын,لباس پوشیدن
1301,kämmen::V,тараа,شانه زدن
1302,schmücken::V,симээ,زینت دادن
1303,sagen::V,диэ,گفتن
1304,sprechen::V,эт,حرف زدن
1305,sprechen::V,эт,صحبت کردن
1306,sprechen::V,саҥар,حرف زدن
1307,sprechen::V,саҥар,صحبت کردن
1308,reden::V,кэпсэт,حرف زدن
1309,reden::V,кэпсэт,صحبت کردن
1310,sich unterhalten::V,кэпсэт,گپ زدن
1311,fragen::V,ыйыт,پرسیدن
1312,fragen::V,ыйыт,سؤال کردن
1313,bitten::V,көрдөс,خواهش کردن
1314,bitten::V,көрдөс,درخواست کردن
1315,erzählen::V,кэпсээ,نقل کردن
1316,erzählen::V,кэпсээ,حکایت کردن
1317,erzählen::V,сэһэргээ,نقل کردن
1318,erzählen::V,сэһэргээ,حکایت کردن
1319,mitteilen::V,биллэр,خبر دادن
1320,nennen::V,ааттаа,نامیدن
1321,rufen::V,ыҥыр,صدا کردن
1322,prahlen::V,чабылан,پز آمدن
1323,prahlen::V,киһиргээ,پز آمدن
1324,übersetzen::V,тылбаастаа,ترجمه کردن
1325,denken::V,санаа,فکر کردن
1326,denken::V,толкуйдаа,فکر کردن
1327,glauben::V,итэҕэй,باور کردن
1328,glauben::V,итэҕэй,عقیده داشتن
1329,bemerken::V,бэлиэтээ,متوجه شدن
1330,erkennen::V,бил,شناختن
1331,erkennen::V,бил,تشخیص دادن
1332,begreifen::V,өйдөө,فهمیدن
1333,begreifen::V,өйдөө,درک کردن
1334,verstehen::V,өйдөө,فهمیدن
1335,lernen::V,үөрэн,آموختن
1336,lernen::V,үөрэн,یاد گرفتن
1337,wissen::V,бил,دانستن
1338,sich erinnern an::V,аҕын,به یاد آوردن
1339,vergessen::V,умун,فراموش کردن
1340,messen::V,кэмнээ,اندازه گرفتن
1341,messen::V,кээмэйдээ,اندازه گرفتن
1342,zählen::V,аах,شمردن
1343,rechnen::V,аах,حساب کردن
1344,lesen::V,аах,خواندن
1345,malen::V,уруһуйдаа,نقاشی کردن
1346,zeichnen::V,уруһуйдаа,کشیدن
1347,zeichnen::V,уруһуйдаа,رسم کردن
1348,schreiben::V,суруй,نوشتن
1349,besitzen::V,баһылаа,داشتن
1350,kaufen::V,атыылас,خریدن
1351,kaufen::V,атыылас,خرید کردن
1352,verkaufen::V,атыылаа,فروختن
1353,bezahlen::V,төлөө,پرداختن
1354,zahlen::V,төлөө,پرداخت کردن
1355,beherrschen::V,баһылаа,مسلط بودن
1356,ertragen::V,тулуй,تحمل کردن
