,Concept_ID,sk,br
815,drei::NUM,tri,tri
816,vier::NUM,štyri,pevar
817,fünf::NUM,päť,pemp
818,sechs::NUM,šesť,c'hwec'h
819,sieben::NUM,sedem,seizh
820,acht::NUM,osem,eizh
821,neun::NUM,deväť,nav
822,zehn::NUM,desať,dek
823,elf::NUM,jedenásť,unnek
824,zwölf::NUM,dvanásť,daouzek
825,zwanzig::NUM,dvadsať,ugent
826,dreißig::NUM,tridsať,tregont
827,vierzig::NUM,štyridsať,daou-ugent
828,fünfzig::NUM,päťdesiat,hanter-kant
829,sechzig::NUM,šesťdesiat,tri-ugent
830,siebzig::NUM,sedemdesiat,dek ha tri-ugent
831,achtzig::NUM,osemdesiat,pevar-ugent
832,neunzig::NUM,deväťdesiat,dek ha pevar-ugent
833,hundert::NUM,sto,kant
834,tausend::NUM,tisíc,mil
835,und::CNJ,i,ha
836,oder::CNJ,alebo,pe
837,stehen::V,stáť,bezañ a-sav
838,sitzen::V,sedieť,azezañ
839,sitzen::V,sedieť,bezañ en e goazez
840,liegen::V,ležať,bezañ en e c'hourvez
841,hängen::V,visieť,krougañ
842,werden::V,stať sa,dazonet
843,passieren::V,stať sa,c'hoarvezout
844,beginnen::V,začať sa,stagañ
845,enden::V,končiť sa,achuiñ
846,wechseln::V,meniť sa,cheñch
847,aufgehen[Sonne]::V,vychádzať,dirouzañ
848,untergehen[Sonne]::V,zapadnúť,
849,scheinen[Sonne]::V,svietiť,lugernañ
850,donnern::V,hrmieť,taranal
851,wehen::V,viať,c'hwezhañ
852,strömen::V,prúdiť,deredek
853,fließen::V,tiecť,redek
854,sich drehen::V,točiť sa,troiñ
855,sich drehen::V,krútiť sa,troiñ
856,schwanken::V,kolísať,trantellat
857,schwanken::V,klátiť sa,trantellat
858,schwingen::V,kývať sa,froumal
859,schwingen::V,chvieť sa,froumal
860,fallen::V,padať,kouezhañ
861,brennen::V,páliť,deviñ
862,brennen::V,horieť,deviñ
863,rauchen::V,dymiť sa,divogedañ
864,regnen::V,pršať,glavañ
865,gefrieren::V,zamrznút,reviñ
866,tauen::V,taviť sa,diskornañ
867,schmelzen::V,taviť sa,teuziñ
868,trocknen::V,schnúť,sec'hañ
869,sieden::V,vrieť,berviñ
870,faulen::V,hniť,breinañ
871,verfaulen::V,zhniť,breinañ
872,reißen::V,pretrhnúť sa,darnaouiñ
873,versinken::V,zapadnúť,sodellañ
874,versinken::V,potopiť sa,sodellañ
875,vergehen::V,plynúť,tremen
876,erscheinen::V,objaviť sa,donet war-wel
877,verschwinden::V,zmiznúť,monet diwar wel
878,sinken::V,klesať,en em izelat
879,abnehmen::V,ubúdať,nebeutaat
880,zunehmen::V,pribúdať,kreskiñ
881,steigen::V,stúpať,sevel
882,wachsen::V,rásť,kreskiñ
883,glänzen::V,jagať sa,lugernañ
884,glänzen::V,lesknúť sa,lugernañ
885,funkeln::V,iskriť sa,elieniñ
886,lärmen::V,lomoziť,rabotat
887,läuten::V,cengať,
888,klingeln::V,zvoniť,
889,klirren::V,rinčať,diridignat
890,klirren::V,rinčať,sterlinkañ
891,brausen::V,hučať,gwegal
892,rauschen::V,šumieť,trouzal
893,klingen::V,znieť,seniñ
894,klingen::V,zvoniť,seniñ
895,bellen::V,štekať,harzhal
896,bellen::V,brechať,harzhal
897,heulen::V,vyť,yudal
898,blasen::V,duť,c'hwezhañ
899,blasen::V,fúkať,c'hwezhañ
900,pfeifen::V,pískať,c'hwitellat
901,pfeifen::V,hvízdať,c'hwitellat
902,schreien::V,kričať,huchal
903,stöhnen::V,stenať,hirvoudiñ
904,zittern::V,triasť sa,krenañ
905,leben::V,žiť,bevañ
906,geboren werden::V,narodiť sa,genel
907,atmen::V,dýchať,tennañ e anal
908,trinken::V,piť,evañ
909,essen::V,jesť,debriñ
910,schlucken::V,zhltnuť,lonkañ
911,müde werden::V,unaviť sa,skuizhañ
912,einschlafen::V,usnúť,menel kousket
913,einschlafen::V,zaspať,menel kousket
914,schlafen::V,spať,kousket
915,aufwachen::V,zobudiť sa,dihuniñ
916,aufstehen::V,vstať,sevel
917,sich erholen::V,zotavovať sa,diskuizhañ
918,sich erholen::V,oddýchovať si,diskuizhañ
919,krank werden::V,ochorieť,klañviñ
920,krank sein::V,chorieť,bezañ klañv
921,krank sein::V,byť chorý,bezañ klañv
922,schmerzen::V,bolieť,skourjezañ
923,husten::V,kašľať,pasaat
924,husten::V,kašľať,peudal
925,genesen::V,uzdraviť sa,pareañ
926,sterben::V,umrieť,mervel
927,sterben::V,zomrieť,mervel
928,umkommen::V,zahynúť,perisañ
929,sich bewegen::V,pohybovať sa,bouljal
930,sich rühren::V,hnúť sa,fiñval
931,sich erheben::V,zdvihnúť sa,sevel
932,sich setzen::V,sadnúť si,azezañ
933,sich setzen::V,sadnúť si,mont en e goazez
934,hinfallen::V,spadnúť,kouezhañ
935,laufen::V,bežať,redek
936,schreiten::V,kráčať,kerzhet
937,spazierengehen::V,prechádzať sa,pourmen
938,eilen::V,súriť,hastañ
939,sich beeilen::V,ponáhľať sa,hastañ
940,sausen::V,hučať,karzhañ
941,rennen::V,bežať,redek
942,springen::V,skákať,lammat
943,klettern::V,liezť,krimpat
944,schaukeln::V,húpať,brañsellat
945,schaukeln::V,hojdať,brañsellat
946,kriechen::V,liezť,skrampañ
947,kriechen::V,plaziť sa,skrampañ
948,schwimmen::V,plávať,neuial
949,tauchen::V,ponoriť sa,splujañ
950,rudern::V,veslovať,roeñvat
951,fahren::V,ísť,kas
952,fahren::V,ísť,bleniañ
953,fahren::V,jazdiť,kas
954,fahren::V,jazdiť,bleniañ
955,fliegen::V,letieť,nijal
956,gehen::V,ísť,mont
957,weggehen::V,odísť,mont kuit
958,weggehen::V,odchádzať,mont kuit
959,abfahren::V,odcestovať,mont kuit
960,anhalten::V,zadržať sa,chom a-sav
961,anhalten::V,zastaviť sa,chom a-sav
962,hineingehen::V,vchádzať,monet e-barzh
963,eintreten::V,vojsť,monet e-barzh
964,eintreten::V,vstúpiť,monet e-barzh
965,kommen::V,prísť,dont
966,ankommen::V,prísť,erruout
967,ankommen::V,doraziť,erruout
968,zurückkommen::V,vrátiť sa,addonet
969,bleiben::V,ostať,chom
970,bleiben::V,zostať,chom
971,warten::V,čakať,gortoz
972,erwarten::V,očakávať,gortoz
973,suchen::V,hľadať,klask
974,finden::V,nájsť,kavout
975,versuchen::V,skúsiť,klask
976,versuchen::V,pokúsiť sa,klask
977,vorbereiten::V,pripraviť,aozañ
978,lieben::V,ľúbiť,karout
979,lieben::V,milovať,karout
980,mögen::V,mať rád,karout
981,lachen::V,smiať sa,c'hoarzin
982,rühren::V,dojať,tenerañ
983,weinen::V,plakať,gouelañ
984,schimpfen::V,nadávať,krozal
985,sich ärgern::V,hnevať sa,fachañ
986,sich ärgern::V,hnevať sa,en em fachañ
987,sich ärgern::V,zlostiť sa,fachañ
988,sich ärgern::V,zlostiť sa,en em fachañ
989,sich fürchten::V,báť sa,
990,fürchten::V,báť sa,
991,fliehen::V,utekať,tec'het
992,flüchten::V,utiecť,tuzañ
993,sehen::V,vidieť,gwelet
994,anschauen::V,pozrieť sa na,sellout ouzh
995,ansehen::V,pozrieť,sellout ouzh
996,hören::V,počúvať,klevet
997,zuhören::V,počúvať,selaou
998,probieren::V,ochutnať,blasa
999,riechen::V,ňuchať,klevet
1000,fühlen::V,cítiť,santout
1001,fühlen::V,pociťovať,santout
1002,scheinen::V,zdať sa,diskouez bezañ
1003,zu sehen sein::V,byť vidieť,bezañ gwelus
1004,vernehmen::V,počuť,merzhañ
1005,frieren::V,mrznúť,anoued
1006,frieren::V,oziabať,anoued
1007,tun::V,robiť,ober
1008,können::V,môcť,gouzout
1009,wollen::V,chcieť,fellout da
1010,wollen::V,chcieť,kaout c'hoant da
1011,anfangen::V,začať,kregiñ
1012,beenden::V,skončiť,achuiñ
1013,aufhören::V,prestať,paouez
1014,gelingen::V,podariť sa,
1015,geraten::V,dariť sa,
1016,öffnen::V,otvoriť,digeriñ
1017,schließen::V,zavrieť,serriñ
1018,stellen::V,postaviť,lakaat
1019,setzen::V,posadiť,lakaat
1020,legen::V,klásť,lakaat
1021,legen::V,položiť,lakaat
1022,berühren::V,dotykať sa,touch
1023,verbinden::V,spojiť,eren
1024,bedecken::V,pokryť,goloiñ
1025,aufhängen::V,zavesiť,istribilhañ
1026,anzünden::V,zapáliť,alumiñ
1027,anzünden::V,zapáliť,c'hwezzañ
1028,aufheben::V,zdvihnúť,dastum
1029,zurücklassen::V,zanechať,lezel
1030,verlieren::V,stratiť,koll
1031,fallen lassen::V,pustiť,laoskel
1032,fallen lassen::V,pustiť,lezel da gouezhel
1033,machen::V,robiť,ober
1034,herstellen::V,vyrobiť,fardañ
1035,bauen::V,stavať,sevel
1036,bauen::V,budovať,sevel
1037,reparieren::V,opraviť,adaozañ
1038,verbessern::V,zlepšiť,gwellaat
1039,ändern::V,zmeniť,cheñch
1040,ändern::V,preinačiť,cheñch
1041,graben::V,ryť,kleuzañ
1042,graben::V,kopať,kleuzañ
1043,beugen::V,ohnúť,plegañ
1044,biegen::V,ohnúť,krommañ
1045,drehen::V,točiť,treiñ
1046,drehen::V,krútiť,treiñ
1047,wenden::V,obrátiť,treiñ
1048,wenden::V,prevrátiť,treiñ
1049,umdrehen::V,otočiť,treiñ
1050,umdrehen::V,obrátiť,treiñ
1051,heben::V,dvíhať,sevel
1052,heben::V,povzniesť,sevel
1053,hochheben::V,zdvihnúť,sevel
1054,ergreifen::V,uchopiť sa,kemer
1055,halten::V,držať,dalc'hen
1056,drücken::V,tisnúť,bountañ
1057,schieben::V,posunovať,poulzañ
1058,kratzen::V,škrabať,skrabat
1059,lecken::V,lízať,lipat
1060,beißen::V,kúsať,kregiñ
1061,abreißen::V,odtrhnúť,diframmañ
1062,abschneiden::V,odrezať,troc'hañ
1063,abschneiden::V,odkrojiť,troc'hañ
1064,binden::V,zaviazať,stagañ
1065,binden::V,priviazať,stagañ
1066,stecken::V,strčiť,sankañ
1067,brechen::V,zlomiť,darnaouiñ
1068,klopfen::V,tĺcť,skoiñ
1069,klopfen::V,klopať,skoiñ
1070,hauen::V,nabiť,dornañ
1071,kleben::V,lepiť,pegañ
1072,kleben::V,nalepiť,pegañ
1073,reiben::V,trieť,taravat
1074,reiben::V,trieť,trekiñ
1075,streichen::V,namazať,toazañ
1076,schleifen::V,ostríť,lemmañ
1077,schneiden::V,rezať,troc'hañ
1078,schneiden::V,strihať,troc'hañ
1079,rütteln::V,triasť,tordorosañ
1080,rütteln::V,lomcovať,tordorosañ
1081,schütteln::V,triasť,hejañ
1082,schütteln::V,potriasť,hejañ
1083,schwenken::V,mávať,
1084,schütten::V,sypať,diskargañ
1085,füllen::V,plniť,kargañ
1086,einwickeln::V,zabaliť,gronnañ
1087,tragen::V,niesť,dougen
1088,schleppen::V,vliecť,stlejal
1089,ziehen::V,ťahať,sachañ
1090,aufbewahren::V,uložiť,miret
1091,aufbewahren::V,uschovať,miret
1092,werfen::V,hodiť,teuler
1093,werfen::V,vrhnúť,teuler
1094,fangen::V,chytať,tapañ
1095,packen::V,baliť,krapat
1096,packen::V,chytiť,krapat
1097,verstecken::V,skryť,kuzhat
1098,verstecken::V,schovať,kuzhat
1099,teilen::V,podeliť,rannañ
1100,teilen::V,rozdeliť,rannañ
1101,schicken::V,posielať,kas
1102,bringen::V,priniesť,degas
1103,hinzufügen::V,pripojiť,lakat ouzhpenn
1104,bekommen::V,dostať,kaout
1105,erhalten::V,prijať,kaout
1106,nehmen::V,vziať,kemer
1107,wählen::V,voliť,choaz
1108,auswählen::V,vybrať,dibab
1109,auswählen::V,vyvoliť,dibab
1110,bewahren::V,zachovať,mirout
1111,behindern::V,zavadzať,diaezañ
1112,behindern::V,byť v ceste,diaezañ
1113,verderben::V,skaziť,lovrañ
1114,beschädigen::V,ublížiť,gwallegañ
1115,beschädigen::V,poškodiť,gwallegañ
1116,zerbrechen::V,rozbiť,torriñ
1117,zerbrechen::V,prelomiť,torriñ
1118,zerreißen::V,pretrhnúť,diroegiñ
1119,zerstören::V,zničiť,distrujañ
1120,verbrennen::V,spáliť,deviñ
1121,geben::V,dať,reiñ
1122,reichen::V,podať,
1123,schenken::V,darovať,donezonañ
1124,versprechen::V,sľúbiť,prometiñ
1125,wünschen::V,želať,hetiñ
1126,loben::V,chváliť,feurmiñ
1127,küssen::V,bozkať,pokat
1128,wiegen::V,kolísať,pouezañ
1129,zudecken::V,prikryť,goloiñ
1130,wecken::V,zobudiť,dihuniñ
1131,zeigen::V,ukázať,diskouez
1132,führen::V,viesť,kas
1133,lehren::V,učiť,deskiñ
1134,unterrichten::V,vyučovať,kelenn
1135,aufziehen::V,vychovať,
1136,leiten::V,viesť,bleinañ
1137,antreiben::V,popudiť,poulzañ
1138,lassen::V,dať,leuskel
1139,einladen::V,pozvať,pediñ
1140,einladen::V,povolať,pediñ
1141,vereinigen::V,spojiť,unisañ
1142,vereinigen::V,zjednotiť,unisañ
1143,besuchen::V,navštíviť,gweladenniñ
1144,treffen::V,stretnúť,kejal
1145,treffen::V,stretnúť,ankontrañ
1146,sich versammeln::V,zhromaždiť sa,bodennañ
1147,spielen::V,hrať,c'hoari
1148,singen::V,spievať,kanañ
1149,tanzen::V,tancovať,dañsal
1150,sich trennen::V,rozísť sa,dispartiañ
1151,verlassen::V,opustiť,lezel
1152,retten::V,zachrániť,saveteiñ
1153,bewachen::V,strážiť,mesa
1154,schützen::V,chrániť,diwall
1155,verteidigen::V,brániť,difenn
1156,sich schlagen::V,biť sa,lopañ
1157,schießen::V,streliť,
1158,schießen::V,strieľať,
1159,siegen::V,zvíťaziť,trec'hiñ
1160,ärgern::V,hnevať,hegasiñ
1161,ärgern::V,zlostiť,hegasiñ
1162,schlagen::V,biť,skeiñ
1163,schlagen::V,udrieť,skeiñ
1164,treten::V,kopnúť,botaouiñ
1165,stechen::V,bodnúť,pikat
1166,stechen::V,pichnúť,pikat
1167,stoßen::V,udrieť,stokañ
1168,stehlen::V,kradnúť,laerezh
1169,stören::V,vyrušiť,direnkañ
1170,belästigen::V,obťažovať,dregasiñ
1171,verbergen::V,skryť,skoachañ
1172,täuschen::V,sklamať,tromplañ
1173,betrügen::V,klamať,lorbañ
1174,betrügen::V,podvádzať,lorbañ
1175,töten::V,zabiť,lazhañ
1176,töten::V,usmrtiť,lazhañ
1177,wohnen::V,bývať,bezañ o chom
1178,arbeiten::V,pracovať,labourat
1179,sammeln::V,zbierať,dastum
1180,pflücken::V,trhať,kuntuilhañ
1181,pflücken::V,oberať,kuntuilhañ
1182,jagen::V,poľovať,chaseal
1183,fischen::V,loviť ryby,pesketa
1184,fischen::V,chytať ryby,pesketa
1185,fassen::V,uloviť,pakañ
1186,hüten::V,pásť,geota
1187,treiben::V,hnať,
1188,anbinden::V,priviazať,stagañ
1189,füttern::V,kŕmiť,boueta
1190,melken::V,dojiť,goro
1191,hacken::V,seknúť,difrakal
1192,gießen::V,polievať,dourañ
1193,reifen::V,dozrieť,azviñ
1194,zubereiten::V,pripraviť,keginañ
1195,kochen::V,variť,poazhañ
1196,backen::V,piecť,fritañ
1197,backen::V,smažiť,fritañ
1198,braten::V,piecť,rostañ
1199,braten::V,pražiť,rostañ
1200,umrühren::V,pomiešať,
1201,stricken::V,pliesť,stammañ
1202,nähen::V,šiť,gwriat
1203,färben::V,zafarbiť,livañ
1204,reinigen::V,čistiť,naetañ
1205,waschen::V,myť,gwalc'hiñ
1206,abwischen::V,utrieť,torchañ
1207,spülen::V,vyplachovať,disgwalc'hiñ
1208,fegen::V,zametať,skubañ
1209,kehren::V,zametať,skubañ
1210,baden::V,kúpať sa,kouronkañ
1211,sich waschen::V,umývať sa,en em walc'hiñ
1212,ausziehen::V,zobliecť,
1213,anziehen::V,obliecť,
1214,sich anziehen::V,obliecť sa,gwiskañ
1215,kämmen::V,česať,kribat
1216,schmücken::V,ozdobiť,kinklañ
1217,sagen::V,povedať,larêt
1218,sagen::V,povedať,lavaret
1219,sprechen::V,hovoriť,komz
1220,reden::V,rozprávať,kaozeal
1221,sich unterhalten::V,rozprávať sa,balbotal
1222,fragen::V,spýtať sa,goulenn
1223,bitten::V,prosiť,goulenn
1224,erzählen::V,rozprávať,kontañ
1225,mitteilen::V,oznámiť,kemenn
1226,nennen::V,nazvať,anviñ
1227,nennen::V,menovať,anviñ
1228,rufen::V,volať,gelver
1229,rufen::V,zavolať,gelver
1230,prahlen::V,vystatovať sa,fougeal
1231,übersetzen::V,preložiť,treiñ
1232,denken::V,myslieť,soñjal
1233,glauben::V,veriť,krediñ
1234,bemerken::V,podotknuť,apresevañ
1235,bemerken::V,spozorovať,apresevañ
1236,erkennen::V,poznať,anavout
1237,begreifen::V,pochopiť,meizañ
1238,begreifen::V,porozumieť,meizañ
1239,verstehen::V,rozumieť,kompren
1240,lernen::V,učiť sa,deskiñ
1241,wissen::V,vedieť,gouzout
1242,sich erinnern an::V,pamätať si na,kaout soñj e
1243,vergessen::V,zabudnuť,ankouaat
1244,messen::V,merať,muzuliañ
1245,zählen::V,počítať,kontañ
1246,rechnen::V,rátať,jedañ
1247,rechnen::V,počítať,jedañ
1248,lesen::V,čítať,lenn
1249,malen::V,maľovať,livañ
1250,zeichnen::V,kresliť,tresañ
1251,schreiben::V,písať,skrivañ
1252,besitzen::V,mať,kaout
1253,besitzen::V,vlastniť,kaout
1254,kaufen::V,kúpiť,prenañ
1255,verkaufen::V,predať,gwerzhañ
1256,bezahlen::V,zaplatiť,paeañ
1257,zahlen::V,platiť,paeañ
1258,beherrschen::V,ovládať,mestroniañ
1259,ertragen::V,znášať,anduriñ
1260,ertragen::V,vydržať,anduriñ
