,Concept_ID,lv,kk
777,Gegenstand::N,priekšmets,нәрсе
778,Sache::N,добра,бұйым
779,Sache::N,lieta,бұйым
780,Rand::N,дор,шет
781,Rand::N,дор,шеті
782,Rand::N,mala,шет
783,Rand::N,mala,шеті
784,Rand::N,apmale,шет
785,Rand::N,apmale,шеті
786,Kante::N,дор,қыр
787,Kante::N,дор,қыры
788,Kante::N,šķautne,қыр
789,Kante::N,šķautne,қыры
790,Ecke::N,пельӧс,қыры
791,Ecke::N,пельӧс,бұрыш
792,Ecke::N,kakts,қыры
793,Ecke::N,kakts,бұрыш
794,Ecke::N,stūris,қыры
795,Ecke::N,stūris,бұрыш
796,Spitze::N,йыв,ұшы
797,Spitze::N,smaile,ұшы
798,Spitze::N,galotne,ұшы
799,Ende::N,пом,аяқ
800,Ende::N,пом,соңы
801,Ende::N,gals,аяқ
802,Ende::N,gals,соңы
803,Ende::N,uzgalis,аяқ
804,Ende::N,uzgalis,соңы
805,Loch::N,розь,тесік
806,Loch::N,caurums,тесік
807,Winkel::N,пельӧс,мүйіс
808,Winkel::N,leņķis,мүйіс
809,Muster::N,сер,мәнер
810,Muster::N,piemērs,мәнер
811,Größe::N,ыджда,ауқым
812,Größe::N,ыджда,көлемдік
813,Größe::N,lielums,ауқым
814,Größe::N,lielums,көлемдік
815,Länge::N,кузьта,бой
816,Länge::N,кузьта,ұзындық
817,Länge::N,garums,бой
818,Länge::N,garums,ұзындық
819,Höhe::N,джуджда,жоғарылық
820,Höhe::N,джуджда,биіктік
821,Höhe::N,augstums,жоғарылық
822,Höhe::N,augstums,биіктік
823,Gewicht::N,сьӧкта,салмақ
824,Gewicht::N,сьӧкталун,салмақ
825,Gewicht::N,svars,салмақ
826,Gewicht::N,smagums,салмақ
827,Menge::N,лун,мөлшер
828,Menge::N,числӧ,мөлшер
829,Menge::N,masa,мөлшер
830,Menge::N,daudzums,мөлшер
831,Haufen::N,чукӧр,үйме
832,Haufen::N,чукӧр,үйінді
833,Haufen::N,čupa,үйме
834,Haufen::N,čupa,үйінді
835,Haufen::N,grēda,үйме
836,Haufen::N,grēda,үйінді
837,Haufen::N,kaudze,үйме
838,Haufen::N,kaudze,үйінді
839,Reihe::N,рад,сап
840,Reihe::N,rinda,сап
841,Reihe::N,virkne,сап
842,Boot::N,пыж,қайық
843,Boot::N,laiva,қайық
844,Ruder::N,пелыс,ескек
845,Ruder::N,ӧпаснӧй,ескек
846,Ruder::N,airis,ескек
847,Ruder::N,irklis,ескек
848,Schlitten::N,дадь,шана
849,Schlitten::N,ragavas,шана
850,Ski::N,лызь,шаңғы
851,Ski::N,slēpe,шаңғы
852,Lagerfeuer::N,бипур,алау
853,Lagerfeuer::N,ugunskurs,алау
854,Last::N,сьӧкыдтор,ауырлық
855,Last::N,сьӧкыдтор,ауыр зат
856,Last::N,krava,ауырлық
857,Last::N,krava,ауыр зат
858,Gang::N,мунӧм,жүріс
859,Gang::N,ветлӧм,жүріс
860,Gang::N,eja,жүріс
861,Gang::N,gājums,жүріс
862,Schritt::N,воськов,адым
863,Schritt::N,воськовтӧм,адым
864,Schritt::N,solis,адым
865,Norden::N,войвыв,солтүстік
866,Norden::N,войвыв,терістік
867,Norden::N,ziemeļi,солтүстік
868,Norden::N,ziemeļi,терістік
869,Süden::N,лунвыв,оңтүстік
870,Süden::N,dienvidi,оңтүстік
871,Westen::N,рытыв,батыс
872,Westen::N,rietumi,батыс
873,Osten::N,асыв,күншығыс
874,Osten::N,austrumi,күншығыс
875,Holz::N,пу,ағаш
876,Holz::N,пу,сүрек
877,Holz::N,koks,ағаш
878,Holz::N,koks,сүрек
879,Holz::N,koksne,ағаш
880,Holz::N,koksne,сүрек
881,Brett::N,пӧв,тақта
882,Brett::N,dēlis,тақта
883,Platte::N,плита,тақта
884,Platte::N,plate,тақта
885,Platte::N,plāksne,тақта
886,Stütze::N,пыкӧд,тіреу
887,Stütze::N,мыджӧд,тіреу
888,Stütze::N,balsts,тіреу
889,Stütze::N,atspaids,тіреу
890,Stange::N,потш,қада
891,Stange::N,maikste,қада
892,Stock::N,бедь,сойыл
893,Stock::N,boze,сойыл
894,Stock::N,spieķis,сойыл
895,Stab::N,зир,сырық
896,Stab::N,zizlis,сырық
897,Rohr::N,труба,құбыр
898,Rohr::N,caurule,құбыр
899,Haus::N,керка,үй
900,Haus::N,māja,үй
901,Heim::N,горт,үйлі
902,Heim::N,горт,шаңырақ
903,Heim::N,mājas,үйлі
904,Heim::N,mājas,шаңырақ
905,Ofen::N,пач,ошақ
906,Ofen::N,пач,пеш
907,Ofen::N,krāsns,ошақ
908,Ofen::N,krāsns,пеш
909,Fußboden::N,джодж,еден
910,Fußboden::N,grīda,еден
911,Tisch::N,пызан,үстел
912,Tisch::N,galds,үстел
913,Stuhl::N,улӧс,орындық
914,Stuhl::N,krēsls,орындық
915,Wiege::N,зыбка,бесік
916,Wiege::N,šūpulis,бесік
917,Bett::N,вольпась,кереует
918,Bett::N,gulta,кереует
919,Regal::N,джадж,сөре
920,Regal::N,plaukts,сөре
921,Kiste::N,куд,жәшік
922,Kiste::N,ящик,жәшік
923,Kiste::N,kaste,жәшік
924,Kiste::N,šķirsts,жәшік
925,Fenster::N,ӧшинь,терезе
926,Fenster::N,logs,терезе
927,Tür::N,ӧдзӧс,есік
928,Tür::N,durvis,есік
929,Tor::N,дзиръя,дарбаза
930,Tor::N,vārti,дарбаза
931,Zaun::N,потшӧс,дуал
932,Zaun::N,žogs,дуал
933,Dach::N,вевт,шатыр
934,Dach::N,jumts,шатыр
935,Leiter::N,пос,саты
936,Leiter::N,пос,басқыш
937,Leiter::N,kāpnes,саты
938,Leiter::N,kāpnes,басқыш
939,Leiter::N,redeles,саты
940,Leiter::N,redeles,басқыш
941,Besen::N,рос,сыпырғыш
942,Besen::N,slota,сыпырғыш
943,Spaten::N,зыр,күрек
944,Spaten::N,lāpsta,күрек
945,Schaufel::N,тэльӧб,қалақ
946,Schaufel::N,liekšķere,қалақ
947,Gabel::N,вилки,аша
948,Gabel::N,вилки,шанышқы
949,Gabel::N,dakšiņa,аша
950,Gabel::N,dakšiņa,шанышқы
951,Löffel::N,пань,қасық
952,Löffel::N,karote,қасық
953,Messer::N,пурт,пышақ
954,Messer::N,nazis,пышақ
955,Nagel::N,тув,мық
956,Nagel::N,тув,шеге
957,Nagel::N,кӧрт тув,мық
958,Nagel::N,кӧрт тув,шеге
959,Nagel::N,nagla,мық
960,Nagel::N,nagla,шеге
961,Netz::N,тыв,керегекөз
962,Netz::N,tīkls,керегекөз
963,Haken::N,крук,ілмек
964,Haken::N,āķis,ілмек
965,Haken::N,kāsis,ілмек
966,Haken::N,krampis,ілмек
967,Griff::N,нуд,сап
968,Griff::N,нуд,тұтқа
969,Griff::N,kāts,сап
970,Griff::N,kāts,тұтқа
971,Griff::N,rokturis,сап
972,Griff::N,rokturis,тұтқа
973,Schloss::N,томан,құлып
974,Schloss::N,томан,бекіткіш
975,Schloss::N,aizslēgs,құлып
976,Schloss::N,aizslēgs,бекіткіш
977,Bild::N,серпас,сурет
978,Bild::N,glezna,сурет
979,Figur::N,пертас,тұлға
980,Figur::N,вежньӧг,тұлға
981,Figur::N,figūra,тұлға
982,Puppe::N,акань,қуыршақ
983,Puppe::N,lelle,қуыршақ
984,Beutel::N,мешӧк,қапшық
985,Beutel::N,kule,қапшық
986,Beutel::N,maisiņš,қапшық
987,Bündel::N,кӧртӧд,байлам
988,Bündel::N,sainis,байлам
989,Tasche::N,сумка,дорба
990,Tasche::N,soma,дорба
991,Eimer::N,ведра,шелек
992,Eimer::N,spainis,шелек
993,Deckel::N,пӧдан,жапқыш
994,Deckel::N,тупкӧд,жапқыш
995,Deckel::N,vāks,жапқыш
996,Geschirr::N,дозмук,ыдыс
997,Geschirr::N,тасьті-пань,ыдыс
998,Geschirr::N,trauki,ыдыс
999,Sack::N,мешӧк,қап
1000,Sack::N,maiss,қап
1001,Tasse::N,бекар,шыныаяқ
1002,Tasse::N,тасьті,шыныаяқ
1003,Tasse::N,tase,шыныаяқ
1004,Topf::N,гырнич,кәстрөл
1005,Topf::N,pods,кәстрөл
1006,Kessel::N,пӧрт,қазан
1007,Kessel::N,katls,қазан
1008,Essen::N,сёйӧм,ас
1009,Essen::N,ēdiens,ас
1010,Nahrung::N,сёян,ас
1011,Nahrung::N,сёян,тамақ
1012,Nahrung::N,barība,ас
1013,Nahrung::N,barība,тамақ
1014,Speise::N,сёян,тағам
1015,Speise::N,сёянтор,тағам
1016,Speise::N,ēdiens,тағам
1017,Fleisch::N,яй,ет
1018,Fleisch::N,gaļa,ет
1019,Getreide::N,нянь,дәнді
1020,Getreide::N,labība,дәнді
1021,Brei::N,рок,ботқа
1022,Brei::N,putra,ботқа
1023,Brei::N,biezenis,ботқа
1024,Brot::N,нянь,күлше
1025,Brot::N,maize,күлше
1026,Scheibe::N,шӧрӧм,тілім
1027,Scheibe::N,чӧлан,тілім
1028,Scheibe::N,šķēle,тілім
1029,Scheibe::N,rieciens,тілім
1030,Fett::N,гос,май
1031,Fett::N,тшог,май
1032,Fett::N,tauki,май
1033,Butter::N,вый,май
1034,Butter::N,sviests,май
1035,Öl::N,вый,май
1036,Öl::N,eļļa,май
1037,Salz::N,сов,тұз
1038,Salz::N,sāls,тұз
1039,Suppe::N,шыд,көже
1040,Suppe::N,zupa,көже
1041,Honig::N,ма,бал
1042,Honig::N,medus,бал
1043,Milch::N,йӧв,сүт
1044,Milch::N,piens,сүт
1045,Tee::N,чай,шай
1046,Tee::N,tēja,шай
1047,Leder::N,ку,көн
1048,Leder::N,āda,көн
1049,Wolle::N,вурун,жүн
1050,Wolle::N,vilna,жүн
1051,Stoff::N,дӧра,мата
1052,Stoff::N,дӧра,кездеме
1053,Stoff::N,drāna,мата
1054,Stoff::N,drāna,кездеме
1055,Stoff::N,audums,мата
1056,Stoff::N,audums,кездеме
1057,Nadel::N,ем,ине
1058,Nadel::N,adata,ине
1059,Faden::N,сунис,жіп
1060,Faden::N,diegs,жіп
1061,Faden::N,pavediens,жіп
1062,Knopf::N,кизь,түйме
1063,Knopf::N,poga,түйме
1064,Knoten::N,гӧрӧд,түйін
1065,Knoten::N,mezgls,түйін
1066,Farbe::N,краска,рең
1067,Farbe::N,вап,рең
1068,Farbe::N,krāsa,рең
1069,Kleidung::N,паськӧм,киім
1070,Kleidung::N,tērps,киім
1071,Kleidung::N,drēbes,киім
1072,Hemd::N,дӧрӧм,жейде
1073,Hemd::N,krekls,жейде
1074,Kragen::N,воротник,жаға
1075,Kragen::N,apkakle,жаға
1076,Ärmel::N,сос,жең
1077,Ärmel::N,piedurkne,жең
1078,Hose::N,гач,шалбар
1079,Hose::N,bikses,шалбар
1080,Gürtel::N,вӧнь,белбеу
1081,Gürtel::N,josta,белбеу
1082,Mütze::N,шапка,қалпақ
1083,Mütze::N,cepure,қалпақ
1084,Schuh::N,башмак,кебіс
1085,Schuh::N,ботинки,кебіс
1086,Schuh::N,kurpe,кебіс
1087,Stiefel::N,сапӧг,етік
1088,Stiefel::N,zābaks,етік
1089,Ring::N,кытш,жүзік
1090,Ring::N,gredzens,жүзік
1091,Band::N,лента,таспа
1092,Band::N,вундас,таспа
1093,Band::N,lente,таспа
1094,Kamm::N,сынан,тарақ
1095,Kamm::N,ķemme,тарақ
1096,Spiegel::N,рӧмпӧштан,айна
1097,Spiegel::N,spogulis,айна
1098,Riemen::N,тасма,қайыс
1099,Riemen::N,siksna,қайыс
1100,Schnur::N,гез,жіп
1101,Schnur::N,aukla,жіп
1102,Leine::N,юргез,тізгін
1103,Leine::N,saite,тізгін
1104,Decke::N,эшкын,көрпе
1105,Decke::N,шебрас,көрпе
1106,Decke::N,sega,көрпе
1107,Kissen::N,юрлӧс,жастық
1108,Kissen::N,spilvens,жастық
1109,Tuch::N,чышъян,орамал
1110,Tuch::N,vadmala,орамал
1111,Handtuch::N,ки чышкӧд,сүлгі
1112,Handtuch::N,кизьчышъян,сүлгі
1113,Handtuch::N,dvielis,сүлгі
1114,Kraft::N,этш,қуат
1115,Kraft::N,этш,қарқын
1116,Kraft::N,этш,әл-шама
1117,Kraft::N,этш,әл-дәрмен
1118,Kraft::N,эбӧс,қуат
1119,Kraft::N,эбӧс,қарқын
1120,Kraft::N,эбӧс,әл-шама
1121,Kraft::N,эбӧс,әл-дәрмен
1122,Kraft::N,spēks,қуат
1123,Kraft::N,spēks,қарқын
1124,Kraft::N,spēks,әл-шама
1125,Kraft::N,spēks,әл-дәрмен
1126,Stärke::N,ёнлун,әл
1127,Stärke::N,ёнлун,күш
1128,Stärke::N,чорыдлун,әл
1129,Stärke::N,чорыдлун,күш
1130,Stärke::N,stiprums,әл
1131,Stärke::N,stiprums,күш
1132,Gesundheit::N,дзоньвидзалун,денсаулык
1133,Gesundheit::N,veselība,денсаулык
1134,Krankheit::N,висьӧм,ауру
1135,Krankheit::N,slimība,ауру
1136,Schmerz::N,висьӧм,ауру
1137,Schmerz::N,sāpes,ауру
1138,Wunde::N,дой,зақым
1139,Wunde::N,дой,жарақат
1140,Wunde::N,brūce,зақым
1141,Wunde::N,brūce,жарақат
1142,Wunde::N,jēlums,зақым
1143,Wunde::N,jēlums,жарақат
1144,Fieber::N,жар,безгек
1145,Fieber::N,жар,қалтырау
1146,Fieber::N,жар,қызу көтерілуі
1147,Fieber::N,drudzis,безгек
1148,Fieber::N,drudzis,қалтырау
1149,Fieber::N,drudzis,қызу көтерілуі
1150,Fieber::N,karstums,безгек
1151,Fieber::N,karstums,қалтырау
1152,Fieber::N,karstums,қызу көтерілуі
1153,Arznei::N,лекарство,дәрі
1154,Arznei::N,лекарство,дәрі-дәрмек
1155,Arznei::N,зелля,дәрі
1156,Arznei::N,зелля,дәрі-дәрмек
1157,Arznei::N,zāles,дәрі
1158,Arznei::N,zāles,дәрі-дәрмек
1159,Arznei::N,medikaments,дәрі
1160,Arznei::N,medikaments,дәрі-дәрмек
1161,Brücke::N,пос,көпір
1162,Brücke::N,tilts,көпір
1163,Brunnen::N,юкмӧс,құдық
1164,Brunnen::N,aka,құдық
1165,Weide::N,пӧскӧтина,өріс
1166,Weide::N,пӧскӧтина,жайылым
1167,Weide::N,ganības,өріс
1168,Weide::N,ganības,жайылым
1169,Pfad::N,туй,жол
1170,Pfad::N,кыснан,жол
1171,Pfad::N,taka,жол
1172,Weg::N,туй,жол
1173,Weg::N,ceļš,жол
1174,Straße::N,туй,жол
1175,Straße::N,iela,жол
1176,Dorf::N,сикт,ауыл
1177,Dorf::N,ciems,ауыл
1178,Stadt::N,кар,қала
1179,Stadt::N,кар,шаһар
1180,Stadt::N,pilsēta,қала
1181,Stadt::N,pilsēta,шаһар
1182,Brief::N,письмӧ,хат
1183,Brief::N,письмӧ,жазу
1184,Brief::N,vēstule,хат
1185,Brief::N,vēstule,жазу
1186,Buch::N,небӧг,кітап
1187,Buch::N,grāmata,кітап
1188,Buchstabe::N,шыпас,әріп
1189,Buchstabe::N,шыпас,қаріп
1190,Buchstabe::N,burts,әріп
1191,Buchstabe::N,burts,қаріп
1192,Zeitung::N,газет,газет
1193,Zeitung::N,avīze,газет
1194,Zeitung::N,laikraksts,газет
1195,Leben::N,лов,өмір
1196,Leben::N,лов,тіршілік
1197,Leben::N,олӧм,өмір
1198,Leben::N,олӧм,тіршілік
1199,Leben::N,dzīve,өмір
1200,Leben::N,dzīve,тіршілік
1201,Tod::N,кулӧм,опат
1202,Tod::N,nāve,опат
1203,Grab::N,гу,мола
1204,Grab::N,гу,мазар
1205,Grab::N,kaps,мола
1206,Grab::N,kaps,мазар
1207,Kirche::N,вичко,шіркеу
1208,Kirche::N,baznīca,шіркеу
1209,Sünde::N,мыж,күнә
1210,Sünde::N,grēks,күнә
1211,Gott::N,ен,алла
1212,Gott::N,ен,құдай
1213,Gott::N,ен,тәңірі
1214,Gott::N,ен,пәруардігер
1215,Gott::N,ен,жаратқан тәңірі
1216,Gott::N,dievs,алла
1217,Gott::N,dievs,құдай
1218,Gott::N,dievs,тәңірі
1219,Gott::N,dievs,пәруардігер
1220,Gott::N,dievs,жаратқан тәңірі
1221,Arbeiter::N,уджалысь,жүмысшы
1222,Arbeiter::N,strādnieks,жүмысшы
1223,Chef::N,юралысь,басшы
1224,Chef::N,юралысь,жұмыс басқарушысы
1225,Chef::N,веськӧдлысь,басшы
1226,Chef::N,веськӧдлысь,жұмыс басқарушысы
1227,Chef::N,šefs,басшы
1228,Chef::N,šefs,жұмыс басқарушысы
1229,Chef::N,vadītajs,басшы
1230,Chef::N,vadītajs,жұмыс басқарушысы
1231,Chef::N,priekšnieks,басшы
1232,Chef::N,priekšnieks,жұмыс басқарушысы
1233,Meister::N,вӧчысь,шебер
1234,Meister::N,вӧчысь,өнерпаз
1235,Meister::N,meistars,шебер
1236,Meister::N,meistars,өнерпаз
1237,Arzt::N,врач,дәрігер
1238,Arzt::N,бурдӧдысь,дәрігер
1239,Arzt::N,ārsts,дәрігер
1240,Lehrer::N,велӧдысь,мұғалім
1241,Lehrer::N,skolotājs,мұғалім
1242,Geld::N,сьӧм,пұл
1243,Geld::N,nauda,пұл
1244,Geschäft::N,удж,бизнес
1245,Geschäft::N,bizness,бизнес
1246,Geschäft::N,darījums,бизнес
1247,Laden::N,вузасянін,дүкен
1248,Laden::N,bode,дүкен
1249,Laden::N,veikals,дүкен
1250,Preis::N,дон,ақы
1251,Preis::N,дон,құны
1252,Preis::N,дон,нарық
1253,Preis::N,cena,ақы
1254,Preis::N,cena,құны
1255,Preis::N,cena,нарық
1256,Ware::N,тӧвар,тауар
1257,Ware::N,prece,тауар
1258,Nutzen::N,воӧм,пайда
1259,Nutzen::N,выгӧда,пайда
1260,Nutzen::N,labums,пайда
1261,Reichtum::N,озырлун,бақ-дәулет
1262,Reichtum::N,bagātība,бақ-дәулет
1263,Welt::N,енкӧла,әлем
1264,Welt::N,енкӧла,жиһан
1265,Welt::N,pasaule,әлем
1266,Welt::N,pasaule,жиһан
1267,Land::N,му,аймақ
1268,Land::N,zeme,аймақ
1269,Staat::N,канму,мемлекет
1270,Staat::N,государство,мемлекет
1271,Staat::N,valsts,мемлекет
1272,König::N,кан,патша
1273,König::N,ķēniņš,патша
1274,König::N,karalis,патша
1275,Macht::N,каналӧм,өкімет
1276,Macht::N,каналӧм,қожалық
1277,Macht::N,vara,өкімет
1278,Macht::N,vara,қожалық
1279,Grenze::N,су,шек
1280,Grenze::N,суйӧр,шек
1281,Grenze::N,robeža,шек
1282,Krieg::N,ожман,соғыс
1283,Krieg::N,karš,соғыс
1284,Feind::N,враг,жау
1285,Feind::N,враг,дұшпан
1286,Feind::N,вӧрӧг,жау
1287,Feind::N,вӧрӧг,дұшпан
1288,Feind::N,ienaidnieks,жау
1289,Feind::N,ienaidnieks,дұшпан
1290,Gewalt::N,мырдöналöм,зорлык
1291,Gewalt::N,мырдöналöм,зорлық-зомбылык
1292,Gewalt::N,vara,зорлык
1293,Gewalt::N,vara,зорлық-зомбылык
1294,Gewalt::N,vardarbība,зорлык
1295,Gewalt::N,vardarbība,зорлық-зомбылык
1296,Kampf::N,вермасьӧм,күрес
1297,Kampf::N,вермасьӧм,алыспақ
1298,Kampf::N,cīņa,күрес
1299,Kampf::N,cīņa,алыспақ
1300,Bogen[Waffe]::N,ньӧввуж,саржа
1301,Bogen[Waffe]::N,loks,саржа
1302,Pfeil::N,ньӧв,жебе
1303,Pfeil::N,bulta,жебе
1304,Gewehr::N,пишшаль,қару
1305,Gewehr::N,šautene,қару
1306,Fehler::N,сорсьӧм,әбес
1307,Fehler::N,сорсьӧм,қаталық
1308,Fehler::N,дзугсьӧм,әбес
1309,Fehler::N,дзугсьӧм,қаталық
1310,Fehler::N,kļūda,әбес
1311,Fehler::N,kļūda,қаталық
1312,Lüge::N,пӧръясьӧм,өтірік
1313,Lüge::N,ылӧдлӧм,өтірік
1314,Lüge::N,meli,өтірік
1315,Schaden::N,лёк,зиян
1316,Schaden::N,лёк,зарар
1317,Schaden::N,изъян,зиян
1318,Schaden::N,изъян,зарар
1319,Schaden::N,пакӧсьт,зиян
1320,Schaden::N,пакӧсьт,зарар
1321,Schaden::N,bojājums,зиян
1322,Schaden::N,bojājums,зарар
1323,Schaden::N,kaitējums,зиян
1324,Schaden::N,kaitējums,зарар
1325,Unglück::N,шог,пәле
1326,Unglück::N,шог,қасырет
1327,Unglück::N,шог,ауыртпалық
1328,Unglück::N,kļūme,пәле
1329,Unglück::N,kļūme,қасырет
1330,Unglück::N,kļūme,ауыртпалық
1331,Unglück::N,klizma,пәле
1332,Unglück::N,klizma,қасырет
1333,Unglück::N,klizma,ауыртпалық
1334,Unglück::N,nelaime,пәле
1335,Unglück::N,nelaime,қасырет
1336,Unglück::N,nelaime,ауыртпалық
1337,Schuld::N,мыж,айыптылық
1338,Schuld::N,vaina,айыптылық
1339,Alter::N,арлыд,жас
1340,Alter::N,арлыд,жас шамасы
1341,Alter::N,vecums,жас
1342,Alter::N,vecums,жас шамасы
1343,Schluss::N,пом,ада
1344,Schluss::N,пом,бітуі
1345,Schluss::N,beigas,ада
1346,Schluss::N,beigas,бітуі
1347,Zeit::N,кад,уақыт
1348,Zeit::N,laiks,уақыт
1349,Tag::N,лун,күн
1350,Tag::N,diena,күн
1351,Morgen::N,асыв,таң
1352,Morgen::N,асыв,таңертең
1353,Morgen::N,rīts,таң
1354,Morgen::N,rīts,таңертең
1355,Mittag::N,лун шӧр,талтүс
1356,Mittag::N,pusdiena,талтүс
1357,Abend::N,рыт,кеш
1358,Abend::N,vakars,кеш
1359,Nacht::N,вой,түн
1360,Nacht::N,nakts,түн
1361,Woche::N,вежон,апта
1362,Woche::N,nedēļa,апта
1363,Monat::N,тӧлысь,ай
1364,Monat::N,mēnesis,ай
1365,Jahr::N,во,жыл
1366,Jahr::N,gads,жыл
1367,Frühling::N,тулыс,көктем
1368,Frühling::N,pavasaris,көктем
1369,Sommer::N,гожӧм,жаз
1370,Sommer::N,vasara,жаз
1371,Herbst::N,ар,күз
1372,Herbst::N,rudens,күз
1373,Winter::N,тӧв,қыс
1374,Winter::N,ziema,қыс
1375,Januar::N,тӧв шӧр,каңтар
1376,Januar::N,janvāris,каңтар
1377,Februar::N,урасьӧм,ақпан
1378,Februar::N,februāris,ақпан
1379,März::N,рака,наурыз
1380,März::N,marts,наурыз
1381,April::N,кос му,сәуір
1382,April::N,aprīlis,сәуір
1383,Mai::N,ода-кора,мамыр
1384,Mai::N,maijs,мамыр
1385,Juni::N,лӧддза-номъя,маусым
1386,Juni::N,jūnijs,маусым
1387,Juli::N,сора,шілде
1388,Juli::N,jūlijs,шілде
1389,August::N,моз,сүмбіле
1390,August::N,моз,тамыз
1391,August::N,augusts,сүмбіле
1392,August::N,augusts,тамыз
1393,September::N,кӧч,қыркүйек
1394,September::N,septembris,қыркүйек
1395,Oktober::N,йирым,ақырап
1396,Oktober::N,oktobris,ақырап
1397,November::N,вӧльгым,қараша
1398,November::N,novembris,қараша
1399,Dezember::N,ӧшым,желтоқсан
1400,Dezember::N,decembris,желтоқсан
1401,Montag::N,выльлун,дүйсенбі
1402,Montag::N,pirmdiena,дүйсенбі
1403,Dienstag::N,воторник,сейсенбі
1404,Dienstag::N,otrdiena,сейсенбі
1405,Mittwoch::N,середа,сәрсенбі
1406,Mittwoch::N,trešdiena,сәрсенбі
1407,Donnerstag::N,четверг,бейсенбі
1408,Donnerstag::N,ceturtdiena,бейсенбі
1409,Freitag::N,пекнича,жұма
1410,Freitag::N,piektdiena,жұма
1411,Samstag::N,субӧта,сенбі
1412,Samstag::N,sestdiena,сенбі
1413,Sonntag::N,вӧскресенньӧ,жексембі
1414,Sonntag::N,svētdiena,жексембі
1415,groß::A,ыджыд,алпамсадай
1416,groß::A,dižs,алпамсадай
1417,groß::A,liels,алпамсадай
1418,klein::A,ичӧт,кішкене
1419,klein::A,ичӧт,қарғадай
1420,klein::A,mazs,кішкене
1421,klein::A,mazs,қарғадай
1422,lang::A,кузь,сопақ
1423,lang::A,кузь,сорайған
1424,lang::A,garš,сопақ
1425,lang::A,garš,сорайған
1426,kurz::A,дженьыд,кеспелтек
1427,kurz::A,īss,кеспелтек
1428,breit::A,ота,айдынды
1429,breit::A,паськыд,айдынды
1430,breit::A,plats,айдынды
1431,schmal::A,оттӧм,қысық
1432,schmal::A,tievs,қысық
1433,dicht::A,сук,жиі
1434,dicht::A,blīvs,жиі
1435,dick[Gegenstand]::A,кыз,шомбал
1436,dick[Gegenstand]::A,biezs,шомбал
1437,dünn::A,вӧсни,жұқа
1438,dünn::A,вӧсни,жіңішке
1439,dünn::A,вӧсньыд,жұқа
1440,dünn::A,вӧсньыд,жіңішке
1441,dünn::A,plāns,жұқа
1442,dünn::A,plāns,жіңішке
1443,fein::A,посни,қаңылтақ
1444,fein::A,smalks,қаңылтақ
1445,fest::A,зумыд,берік
1446,fest::A,зумыд,мызғымас
1447,fest::A,tvirts,берік
1448,fest::A,tvirts,мызғымас
1449,fest::A,noturīgs,берік
1450,fest::A,noturīgs,мызғымас
1451,flach::A,плавкӧс,жалпак
1452,flach::A,тшӧтшкӧс,жалпак
1453,flach::A,lēzens,жалпак
1454,flach::A,līdzens,жалпак
1455,glatt::A,вольк,типыл
1456,glatt::A,мольыд,типыл
1457,glatt::A,gluds,типыл
1458,glatt::A,slidens,типыл
1459,hart::A,зумыд,қатты
1460,hart::A,ciets,қатты
1461,weich::A,небыд,жұмсақ
1462,weich::A,mīksts,жұмсақ
1463,rund::A,гӧгрӧс,домалақ
1464,rund::A,apaļš,домалақ
1465,spitz::A,ёсь йыла,үшкір
1466,spitz::A,smails,үшкір
1467,scharf::A,ёсь,сүйрік
1468,scharf::A,ass,сүйрік
1469,stumpf::A,ныж,доғал
1470,stumpf::A,ныж,өтпейтін
1471,stumpf::A,truls,доғал
1472,stumpf::A,truls,өтпейтін
1473,stumpf::A,strups,доғал
1474,stumpf::A,strups,өтпейтін
1475,schwer::A,сьӧкыд,салмақты
1476,schwer::A,smags,салмақты
1477,schön::A,мича,сұлу
1478,schön::A,лӧсьыд,сұлу
1479,schön::A,daiļš,сұлу
1480,schön::A,skaists,сұлу
1481,heiß::A,пӧсь,ыссы
1482,heiß::A,karsts,ыссы
1483,warm::A,шоныд,жылы
1484,warm::A,silts,жылы
1485,kalt::A,кӧдзыд,аязды
1486,kalt::A,salts,аязды
1487,kalt::A,auksts,аязды
1488,kühl::A,юзыд,салқын
1489,kühl::A,ыркыд,салқын
1490,kühl::A,vēss,салқын
1491,kühl::A,dzestrs,салқын
1492,frisch::A,выль,таза
1493,frisch::A,выль,жаңа
1494,frisch::A,svaigs,таза
1495,frisch::A,svaigs,жаңа
1496,feucht::A,уль,нам
1497,feucht::A,уль,дымқылды
1498,feucht::A,mitrs,нам
1499,feucht::A,mitrs,дымқылды
1500,feucht::A,drēgns,нам
1501,feucht::A,drēgns,дымқылды
1502,nass::A,ва,сулы
1503,nass::A,slapjš,сулы
1504,trocken::A,кос,құрғақ
1505,trocken::A,sauss,құрғақ
1506,voll::A,кыз,толы
1507,voll::A,pilns,толы
1508,leer::A,куш,бос
1509,leer::A,тыртӧм,бос
1510,leer::A,tukšs,бос
1511,offen::A,восьса,ашып қойылған
1512,offen::A,vaļējs,ашып қойылған
1513,offen::A,atvērts,ашып қойылған
1514,geschlossen::A,пӧдса,жабулы
1515,geschlossen::A,slēgts,жабулы
1516,sauber::A,сӧстӧм,дақсыз
1517,sauber::A,сӧстӧм,мұнтаздай
1518,sauber::A,tīrs,дақсыз
1519,sauber::A,tīrs,мұнтаздай
1520,sauber::A,spodrs,дақсыз
1521,sauber::A,spodrs,мұнтаздай
1522,schmutzig::A,няйт,айғыз
1523,schmutzig::A,няйт,сатпақ
