,Concept_ID,sah,eu
768,gut::A,үчүгэй,on
769,schlecht::A,куһаҕан,txar
770,richtig::A,сөп,zuzen
771,schlimm::A,сидьиҥ,larri
772,schlimm::A,быдьар,larri
773,wahr::A,кырдьык,egiazko
774,alt::A,былыргы,zahar
775,neu::A,саҥа,berri
776,ehemalig::A,урукку,lehengo
777,alt[Lebewesen]::A,кырдьаҕас,adindun
778,jung::A,эдэр,gazte
779,arm::A,дьадаҥы,txiro
780,arm::A,дьадаҥы,behartsu
781,reich::A,баай,dirudun
782,bekannt::A,билэр,ezagun
783,berühmt::A,аатырбыт,entzun
784,berühmt::A,аатырбыт,ospetsu
785,fremd::A,атын,arrotz
786,verschieden::A,араас,ezberdin
787,verschieden::A,араас,desberdin
788,nah::A,чугас,hurre
789,nah::A,чугас,hurbil
790,fern::A,ыраах,urrun
791,linker::A,хаҥас,ezker
792,rechter::A,уҥа,eskuin
793,anderer::A,атын,beste
794,erster::A,маҥнайгы,lehen
795,erster::A,маҥнайгы,aurren
796,zweiter::A,иккис,bigarren
797,dritter::A,үһүс,hirugarren
798,letzter::A,тиһэх,azken
799,letzter::A,тиһэх,hondar
800,allein::ADV,соҕотох,bakarrik
801,auf einmal::ADV,биирдэ,batera
802,zusammen::ADV,холбуу,elkarrekin
803,lange::ADV,уһуннук,luzaro
804,plötzlich::ADV,эмискэ,bat-batean
805,sofort::ADV,тута,berehala
806,später::ADV,хойут,gero
807,jetzt::ADV,билигин,orain
808,heute::ADV,бүгүн,gaur
809,morgen::ADV,сарсын,bihar
810,bald::ADV,өтөр,aurki
811,bald::ADV,өтөр,laster
812,dann::ADV,кэнна,ondoren
813,gestern::ADV,бэҕэһээ,atzo
814,einst::ADV,биир төгүл,antzina
815,einst::ADV,арай биирдэ,antzina
816,damals::ADV,оччоҕо,orduan
817,danach::ADV,аары,gerora
818,danach::ADV,аары,ondoren
819,danach::ADV,ол кэнниттэн,gerora
820,danach::ADV,ол кэнниттэн,ondoren
821,vorher::ADV,урут,lehenago
822,zuerst::ADV,маҥнай,aurrena
823,zuerst::ADV,маҥнай,lehenbizi
824,einmal::ADV,биирдэ,behin
825,einmal::ADV,биирдэ,aldi bat
826,manchmal::ADV,арыт,batzuetan
827,manchmal::ADV,арыт,zenbaitetan
828,oft::ADV,чаастатык,maiz
829,oft::ADV,чаастатык,askotan
830,immer::ADV,мэлдьи,beti
831,niemals::ADV,хаһан да,inoiz ez
832,niemals::ADV,хаһан да,sekula ez
833,hier::ADV,маныаха,hemen
834,hierhin::ADV,бэттэх,hona
835,von hier::ADV,мантан,hemendik
836,von hier::ADV,мантан,honetatik
837,dort::ADV,онно,han
838,dorthin::ADV,онно,hara
839,geradeaus::ADV,быһа,artez
840,geradeaus::ADV,быһаччы,artez
841,vorwärts::ADV,инники,aurrera
842,rückwärts::ADV,төттөру,atzera
843,rückwärts::ADV,төттөру,atzerantz
844,zurück::ADV,төттөрү,atzera
845,unten::ADV,аллара,behean
846,hinab::ADV,аллара,behera
847,hinab::ADV,аллара,beherantz
848,oben::ADV,үөһэ,goian
849,hinauf::ADV,өрө,gora
850,hinauf::ADV,өрө,gorantz
851,hinauf::ADV,үөһэ,gora
852,hinauf::ADV,үөһэ,gorantz
853,überall::ADV,бэйдиэ,edonon
854,nicht::ADV,буолбатах,ez
855,ein wenig::ADV,кыратык,apur bat
856,ein wenig::ADV,кыратык,pixka bat
857,kaum::ADV,нэһиилэ,ozta
858,kaum::ADV,нэһиилэ,nekez
859,sehr::ADV,бэрт,oso
860,sehr::ADV,наһаа,oso
861,so::ADV,оччо,hala
862,so::ADV,оччо,honela
863,so::ADV,оннук,hala
864,so::ADV,оннук,honela
865,noch::ADV,өссө,oraindik
866,nur::ADV,эрэ,bakarrik
867,nur::ADV,сыччах,bakarrik
868,schon::ADV,бэлиэр,ja
869,schon::ADV,бэлиэр,jada
870,wieder::ADV,эмиэ,berriro
871,vergebens::ADV,таак,alferrik
872,vor::PRP,иннигэр,aurrean
873,hinter::PRP,кэлин,ostean
874,hinter::PRP,кэлин,gibelean
875,unter::PRP,-ҕа,pean
876,unter::PRP,-ҕа,azpian
877,unter::PRP,оһох түгэҕэ,pean
878,unter::PRP,оһох түгэҕэ,azpian
879,durch::PRP,курдары,zehar
880,neben::PRP,аттыгар,ondoan
881,neben::PRP,аттыгар,aldamenean
882,zwischen::PRP,ыккардынан,artean
883,wegen::PRP,уҥуортан,-gatik
884,dies::PRN,ити,hau
885,dies::PRN,бу,hau
886,das::PRN,били,hura
887,alles::PRN,барыта,dena
888,ich::PRN,мин,ni
889,du::PRN,эн,zu
890,er::PRN,кнни,bera
891,wir::PRN,биһиги,gu
892,ihr::PRN,эһиги,zuek
893,sie::PRN,кинилэр,berak
894,was::FPRN,туох,zer
895,wer::FPRN,ким,nor
896,wo::FADV,ханна,non
897,wohin::FADV,ханна,nora
898,wie::FADV,хайдах,nola
899,wie::FADV,хайдах,zelan
900,warum::FADV,тоҕо,zeren
901,warum::FADV,тоҕо,zergatik
902,wieviel::FNUM,төһө,zenbat
903,eins::NUM,биир,bat
904,zwei::NUM,икки,bi
905,zwei::NUM,икки,biga
906,drei::NUM,үс,hiru
907,vier::NUM,түөрт,lau
908,fünf::NUM,биэс,bost
909,sechs::NUM,алта,sei
910,sieben::NUM,сэттэ,zazpi
911,acht::NUM,аҕыс,zortzi
912,neun::NUM,тоҕус,bederatzi
913,zehn::NUM,уон,hamar
914,elf::NUM,уон биир,hamaika
915,zwölf::NUM,уон икки,hamabi
916,zwanzig::NUM,сүүрбэ,hogei
917,dreißig::NUM,отут,hogeita hamar
918,vierzig::NUM,түөрт уон,berrogei
919,fünfzig::NUM,биэс уон,berrogeita hamar
920,sechzig::NUM,алта уон,hirurogei
921,siebzig::NUM,сэттэ уон,hirurogeita hamar
922,achtzig::NUM,аҕыс уон,laurogei
923,neunzig::NUM,тоҕус уонус,laurogeita hamar
924,hundert::NUM,сүүс,ehun
925,tausend::NUM,тыһыынча,mila
926,und::CNJ,да,eta
927,und::CNJ,уонна,eta
928,und::CNJ,итиэннэ,eta
929,oder::CNJ,эбэтэр,edo
930,stehen::V,тур,zutik egon
931,sitzen::V,олор,eserita egon
932,liegen::V,сыт,etzan
933,hängen::V,санньылый,eskegita egon
934,hängen::V,санньылый,zintzilik egon
935,werden::V,буол,bihurtu
936,werden::V,буол,bilakatu
937,passieren::V,буол,pasatu
938,passieren::V,буол,gertatu
939,beginnen::V,саҕалан,hasi
940,enden::V,бүт,bukatu
941,wechseln::V,уларый,aldatu
942,aufgehen[Sonne]::V,ой,ilki
943,aufgehen[Sonne]::V,ой,sortu
944,untergehen[Sonne]::V,киир,sartu
945,scheinen[Sonne]::V,сырдат,eguzkia egon
946,donnern::V,эт,trumoia jo
947,wehen::V,үр,haizea ibili
948,strömen::V,кутулун,zorrotadaka isuri
949,fließen::V,сүүр,isuri
950,sich drehen::V,эргий,biratu
951,schwanken::V,биэтэҥнээ,zabuka ibili
952,schwingen::V,эйэҥнээ,kulunkatu
953,fallen::V,оҕут,erori
954,brennen::V,умай,sutan egon
955,rauchen::V,буруолаа,kea bota
956,regnen::V,самыырдаа,euria ari izan
957,gefrieren::V,тоҥ,izoztu
958,gefrieren::V,тоҥ,hormatu
959,tauen::V,ир,gesaldu
960,schmelzen::V,уулун,urtu
961,trocknen::V,куур,idortu
962,trocknen::V,куур,lehortu
963,sieden::V,оргуй,irakin
964,faulen::V,сытый,hirotu
965,faulen::V,сытый,usteldu
966,verfaulen::V,сытыйан_хаал,hirotu
967,verfaulen::V,сытыйан_хаал,usteldu
968,reißen::V,хайыт,eten
969,reißen::V,хайыт,tarrat egin
970,reißen::V,быһытталан,eten
971,reißen::V,быһытталан,tarrat egin
972,versinken::V,тимир,urperatu
973,versinken::V,батылын,urperatu
974,vergehen::V,дьай,iragan
975,erscheinen::V,көһүн,agertu
976,verschwinden::V,сүт,desagertu
977,sinken::V,намтаа,beheititu
978,abnehmen::V,аччаа,gutxitu
979,abnehmen::V,аччаа,beheratu
980,zunehmen::V,элбээ,gora egin
981,steigen::V,үрдээ,igo
982,wachsen::V,үүн,hazi
983,glänzen::V,кылбай,distiratu
984,funkeln::V,күлүмнээ,izarniatu
985,funkeln::V,күлүмүрдээ,izarniatu
986,lärmen::V,тыаһаа,zarata atera
987,läuten::V,собуоннаа,jo
988,läuten::V,собуоннаа,hots egin
989,klingeln::V,линкинээ,txirrina jo
990,klirren::V,айгырат,tintin egin
991,brausen::V,сирилээ,marru egin
992,rauschen::V,суугунаа,fir-fir egin
993,klingen::V,доргуй,soinu egin
994,bellen::V,үр,zaunkatu
995,heulen::V,улуй,ulu egin
996,heulen::V,улуй,uhuri egin
997,blasen::V,үр,ufa egin
998,blasen::V,үр,putz egin
999,pfeifen::V,иһиир,txistu egin
1000,schreien::V,кылан,oihu egin
1001,schreien::V,кылан,garrasi egin
1002,schreien::V,хаһыытаа,oihu egin
1003,schreien::V,хаһыытаа,garrasi egin
1004,stöhnen::V,ынчыктаа,intziri egin
1005,zittern::V,титирээ,ikara egin
1006,zittern::V,титирээ,dar-dar egin
1007,zittern::V,дьигиһий,ikara egin
1008,zittern::V,дьигиһий,dar-dar egin
1009,leben::V,олор,bizi izan
1010,geboren werden::V,төрөө,jaio
1011,atmen::V,тыын,hats egin
1012,atmen::V,тыын,arnasa egin
1013,trinken::V,ис,edan
1014,essen::V,аһаа,jan
1015,schlucken::V,ыйыһын,irentsi
1016,müde werden::V,сылай,unatu
1017,müde werden::V,сылай,nekatu
1018,einschlafen::V,утуйан хаал,lokartu
1019,schlafen::V,утуй,lo egin
1020,schlafen::V,утуйа сыт,lo egin
1021,aufwachen::V,уһугун,esnatu
1022,aufwachen::V,уһугун,atzarri
1023,aufstehen::V,тур,jaiki
1024,sich erholen::V,сынньан,atseden egin
1025,krank werden::V,ыарый,gaixotu
1026,krank sein::V,ыарый,eri izan
1027,krank sein::V,ыарый,gaixo izan
1028,krank sein::V,ыарыт,eri izan
1029,krank sein::V,ыарыт,gaixo izan
1030,schmerzen::V,ыарыт,min egin
1031,husten::V,сөтөлүн,eztul egin
1032,genesen::V,көн,osatu
1033,sterben::V,өл,hil
1034,sterben::V,өл,zendu
1035,umkommen::V,өл,istripuz hil
1036,umkommen::V,оҕут,istripuz hil
1037,sich bewegen::V,хамсаа,higitu
1038,sich rühren::V,хамсаа,zirkin egin
1039,sich erheben::V,тур,zutitu
1040,sich erheben::V,тур,altxatu
1041,sich setzen::V,олор,eseri
1042,sich setzen::V,олор,jesarri
1043,hinfallen::V,оҕут,erori
1044,laufen::V,хаам,ibili
1045,schreiten::V,атыллаа,oinkatu
1046,spazierengehen::V,дьаарбай,paseatu
1047,spazierengehen::V,дьаарбай,ostera bat egin
1048,eilen::V,тиэтэй,lasterkatu
1049,sich beeilen::V,ыксаа,lehiatu
1050,sausen::V,элээр,ziztu bizian joan
1051,rennen::V,сүүрэкэлээ,lasterka egin
1052,springen::V,ой,jauzi egin
1053,springen::V,ыстан,jauzi egin
1054,klettern::V,ытын,igo
1055,schaukeln::V,эйэҥнээ,zabu egin
1056,schaukeln::V,эйэҥнээ,zanbulu egin
1057,schaukeln::V,биэрэҥнээ,zabu egin
1058,schaukeln::V,биэрэҥнээ,zanbulu egin
1059,kriechen::V,сыыл,narras egin
1060,schwimmen::V,уһун,igerikatu
1061,schwimmen::V,уһун,igeri egin
1062,schwimmen::V,харбаа,igerikatu
1063,schwimmen::V,харбаа,igeri egin
1064,tauchen::V,умус,murgildu
1065,tauchen::V,умус,pulunpatu
1066,rudern::V,эрт,bogatu
1067,rudern::V,эрт,arraun egin
1068,fahren::V,айаннаа,joan
1069,fliegen::V,көт,hegaldatu
1070,fliegen::V,көт,hegan egin
1071,gehen::V,бар,joan
1072,weggehen::V,бар,alde egin
1073,abfahren::V,бар,abiatu
1074,anhalten::V,тохтоо,geratu
1075,anhalten::V,тохтоо,gelditu
1076,hineingehen::V,киир,sartu
1077,eintreten::V,киир,sartu
1078,kommen::V,кэл,etorri
1079,ankommen::V,кэл,heldu
1080,ankommen::V,кэл,iritsi
1081,ankommen::V,тиий,heldu
1082,ankommen::V,тиий,iritsi
1083,zurückkommen::V,төнүн,itzuli
1084,bleiben::V,хаал,gelditu
1085,warten::V,көһүт,itxaron
1086,warten::V,көһүт,zain egon
1087,erwarten::V,күүт,iguriki
1088,erwarten::V,көһүт,iguriki
1089,suchen::V,ирдээ,bilatu
1090,suchen::V,көрдөө,bilatu
1091,finden::V,бул,idoro
1092,finden::V,бул,aurkitu
1093,versuchen::V,сорун,saiatu
1094,versuchen::V,сорун,ahalegindu
1095,vorbereiten::V,бэлэмнээ,gertatu
1096,lieben::V,таптаа,maitatu
1097,lieben::V,таптаа,maite izan
1098,mögen::V,сөбүл,laket izan
1099,mögen::V,сөбүл,atsegin izan
1100,lachen::V,күл,irri egin
1101,lachen::V,күл,barre egin
1102,rühren::V,долгут,hunkitu
1103,weinen::V,ытаа,negar egin
1104,schimpfen::V,үөҕүс,erneguka ari izan
1105,sich ärgern::V,кыыһыр,ernegatu
1106,sich ärgern::V,кыыһыр,haserretu
1107,sich ärgern::V,кыйахан,ernegatu
1108,sich ärgern::V,кыйахан,haserretu
1109,sich fürchten::V,куттан,beldur izan
1110,sich fürchten::V,дьиксин,beldur izan
1111,fürchten::V,дьиксин,beldur izan
1112,fürchten::V,куттан,beldur izan
1113,fliehen::V,күрээ,ihes egin
1114,flüchten::V,күрээ,ihes egin
1115,sehen::V,көр,ikusi
1116,anschauen::V,көр,begietsi
1117,ansehen::V,көр,begiratu
1118,hören::V,бил,aditu
1119,hören::V,иһит,aditu
1120,zuhören::V,иһит,entzun
1121,probieren::V,боруобалаан көр,dastatu
1122,probieren::V,амсайан көр,dastatu
1123,riechen::V,сытырҕаа,usnatu
1124,riechen::V,сытырҕаа,usaindu
1125,fühlen::V,бил,sentitu
1126,scheinen::V,көһүн,iruditu
1127,scheinen::V,көһүн,begitandu
1128,zu sehen sein::V,көһүн,azaldu
1129,vernehmen::V,иһит,aditu
1130,frieren::V,тоҥ,hotz izan
1131,frieren::V,үлүй,hotz izan
1132,tun::V,гын,egin
1133,können::V,кыай,ahal izan
1134,wollen::V,баҕар,nahi izan
1135,anfangen::V,саҕалаа,hasi
1136,beenden::V,бүтэр,bukatu
1137,aufhören::V,уурай,utzi
1138,gelingen::V,сатан,lortu
1139,geraten::V,баар буолан биэр,heldu
1140,geraten::V,баар буола тус,heldu
1141,geraten::V,буолан таҕыс,heldu
1142,öffnen::V,ас,ireki
1143,öffnen::V,ас,zabaldu
1144,schließen::V,сап,itxi
1145,schließen::V,хатаа,itxi
1146,stellen::V,уур,ipini
1147,stellen::V,туруор,ipini
1148,setzen::V,туруор,jesarri
1149,setzen::V,уур,jesarri
1150,legen::V,уур,jarri
1151,berühren::V,тыыт,ukitu
1152,berühren::V,таарый,ukitu
1153,verbinden::V,кэлгий,uztartu
1154,bedecken::V,бүрүй,estali
1155,aufhängen::V,ыйаа,eseki
1156,aufhängen::V,ыйаа,eskegi
1157,anzünden::V,умат,piztu
1158,aufheben::V,өрө тарт,jaso
1159,zurücklassen::V,бырах,atzean utzi
1160,verlieren::V,сүтэр,galdu
1161,fallen lassen::V,түһэр,erortzen utzi
1162,fallen lassen::V,мүлчү тут,erortzen utzi
1163,machen::V,оҥор,egin
1164,machen::V,оҥоһун,egin
1165,herstellen::V,оҥор,ekoiztu
1166,bauen::V,тут,eraiki
1167,reparieren::V,абырахтаа,konpondu
1168,verbessern::V,тупсар,hobetu
1169,ändern::V,уларыт,mudatu
1170,graben::V,хас,aitzurtu
1171,beugen::V,бокут,makurtu
1172,beugen::V,токурут,makurtu
1173,beugen::V,бүк баттаа,makurtu
1174,biegen::V,иэх,malgutu
1175,biegen::V,иэх,makolatu
1176,biegen::V,өҕүлүннэр,malgutu
1177,biegen::V,өҕүлүннэр,makolatu
1178,drehen::V,эргит,jiratu
1179,drehen::V,эргичит,jiratu
1180,wenden::V,эргилин,bihurtu
1181,umdrehen::V,түҥнэр,biratu
1182,umdrehen::V,түҥнэр,alderantzikatu
1183,heben::V,көтөх,jaso
1184,heben::V,көтөх,goratu
1185,hochheben::V,таһаар,goratu
1186,hochheben::V,таһаар,altxatu
1187,ergreifen::V,тут,oratu
1188,halten::V,тут,eutsi
1189,drücken::V,ык,sakatu
1190,schieben::V,ас,bultzatu
1191,kratzen::V,кыһыы,hatz egin
1192,kratzen::V,кыһыы,hazka egin
1193,lecken::V,салаа,miaztu
1194,lecken::V,салаа,lamikatu
1195,beißen::V,ытыр,hozka egin
1196,beißen::V,ытыр,ausiki egin
1197,abreißen::V,быһа тарт,kendu
1198,abreißen::V,туура тарт,kendu
1199,abschneiden::V,быс,moztu
1200,abschneiden::V,быс,pikatu
1201,abschneiden::V,быһан ыл,moztu
1202,abschneiden::V,быһан ыл,pikatu
1203,abschneiden::V,быһа баттаа,moztu
1204,abschneiden::V,быһа баттаа,pikatu
1205,binden::V,кэлгий,lotu
1206,binden::V,кэлгий,estekatu
1207,stecken::V,батары ас,sartu
1208,brechen::V,тоһут,apurtu
1209,klopfen::V,тоҥсуй,jo
1210,hauen::V,оҕус,jo
1211,kleben::V,силимнээ,itsatsi
1212,reiben::V,аал,igurtzi
1213,streichen::V,сыбаа,igurtzi
1214,schleifen::V,чочуй,zorroztu
1215,schneiden::V,быс,moztu
1216,rütteln::V,иэҕэҥнэт,astindu
1217,rütteln::V,иэҕэҥнэт,inarrosi
1218,schütteln::V,сахсый,astindu
1219,schütteln::V,сахсый,inarrosi
1220,schwenken::V,дайбаа,zabukatu
1221,schütten::V,кут,isuri
1222,füllen::V,толор,bete
1223,einwickeln::V,суулаа,bildu
1224,tragen::V,ит,eroan
1225,tragen::V,ит,eraman
1226,schleppen::V,сос,narrastu
1227,schleppen::V,сос,herrestatu
1228,ziehen::V,тарт,tira egin
1229,aufbewahren::V,уур,gorde
1230,aufbewahren::V,харай,gorde
1231,werfen::V,бырах,jaurti
1232,werfen::V,бырах,aurtiki
1233,fangen::V,хап,atzeman
1234,packen::V,тут,heldu
1235,verstecken::V,саһыар,ostendu
1236,verstecken::V,саһыар,ezkutatu
1237,teilen::V,үллэр,zatitu
1238,schicken::V,ыыт,bidali
1239,bringen::V,аҕал,ekarri
1240,hinzufügen::V,эп,eratxiki
1241,hinzufügen::V,эп,gaineratu
1242,bekommen::V,ыл,jaso
1243,bekommen::V,булун,jaso
1244,erhalten::V,ыл,jaso
1245,nehmen::V,ыл,hartu
1246,wählen::V,быыбардаа,hautatu
1247,wählen::V,быыбардаа,aukeratu
1248,auswählen::V,тал,hautatu
1249,auswählen::V,тал,aukeratu
1250,bewahren::V,харай,begiratu
1251,behindern::V,мэһэйдээ,oztopatu
1252,verderben::V,буорту гын,hondatu
1253,beschädigen::V,алдьат,akastu
1254,zerbrechen::V,үлтүрүт,apurtu
1255,zerreißen::V,хайыта тарт,zarratatu
1256,zerstören::V,алдьат,suntsitu
1257,verbrennen::V,уоттаа,erre
1258,verbrennen::V,уоттаа,kiskali
1259,geben::V,биэр,eman
1260,reichen::V,аҕал,luzatu
1261,reichen::V,аҕал,helarazi
1262,schenken::V,бэлэхтээ,oparitu
1263,versprechen::V,эрэннэр,agindu
1264,wünschen::V,баҕар,opatu
1265,wünschen::V,баҕар,opetsi
1266,loben::V,хайҕаа,laudatu
1267,loben::V,хайҕаа,goraipatu
1268,küssen::V,уураа,musu eman
1269,wiegen::V,бигээ,kulunkatu
1270,zudecken::V,сап,estali
1271,zudecken::V,бүрүй,estali
1272,wecken::V,уһугуннар,esnatu
1273,wecken::V,уһугуннар,iratzartu
1274,zeigen::V,көрдөр,erakutsi
1275,führen::V,салай,gidatu
1276,lehren::V,үөрэт,irakatsi
1277,unterrichten::V,үөрэт,eskolak eman
1278,aufziehen::V,иит,hazi
1279,leiten::V,салай,arteztu
1280,antreiben::V,кыһай,bulkatu
1281,lassen::V,күһэй,-arazi
1282,einladen::V,ыҥыр,gonbidatu
1283,vereinigen::V,холбоо,batu
1284,vereinigen::V,холбоо,bateratu
1285,vereinigen::V,түм,batu
1286,vereinigen::V,түм,bateratu
1287,besuchen::V,сырыт,ikustatu
1288,besuchen::V,билсэ сырыт,ikustatu
1289,treffen::V,көрүс,topatu
1290,sich versammeln::V,мүһүн,bildu
1291,sich versammeln::V,түмүс,bildu
1292,spielen::V,оонньоо,jolastu
1293,singen::V,ыллаа,abestu
1294,singen::V,ыллаа,kantatu
1295,tanzen::V,үҥкүүлээ,dantzatu
1296,tanzen::V,үҥкүүлээ,dantzan egin
1297,sich trennen::V,араҕыс,banandu
1298,verlassen::V,хааллар,utzietsi
1299,retten::V,өрүһүй,salbatu
1300,retten::V,өрүһүй,gaizkatu
1301,bewachen::V,араҥаччылаа,jagon
1302,bewachen::V,араҥаччылаа,zaindu
1303,schützen::V,көмүскээ,babestu
1304,schützen::V,көмүскээ,gerizatu
1305,verteidigen::V,көмүскээ,aldeztu
1306,sich schlagen::V,охсус,elkar jo
1307,sich schlagen::V,охсус,elkar borrokatu
1308,schießen::V,ытыалаа,tiro egin
1309,siegen::V,хот,irabazi
1310,siegen::V,кыай,irabazi
1311,ärgern::V,кыыһырт,ernegatu
1312,ärgern::V,кыыһырт,haserretu
1313,schlagen::V,оҕус,jo
1314,schlagen::V,оҕус,erauntsi
1315,treten::V,тэп,zapaldu
1316,treten::V,тэп,ostiaktu
1317,stechen::V,кэй,sastatu
1318,stoßen::V,кэп,bultzatu
1319,stoßen::V,үтүрүй,bultzatu
1320,stehlen::V,уор,ostu
1321,stehlen::V,уор,lapurtu
1322,stören::V,мэһэйдээ,galarazi
1323,belästigen::V,батар,gohaindu
1324,belästigen::V,батар,alamena eman
1325,verbergen::V,кистээ,ezkutatu
1326,täuschen::V,албыннаа,tronpatu
1327,täuschen::V,албыннаа,engainatu
1328,betrügen::V,албыннаа,iruzurtu
1329,töten::V,өлөр,hil
1330,töten::V,өлөр,heriotza eman
1331,wohnen::V,олор,bizi izan
1332,arbeiten::V,үлэлээ,lan egin
1333,arbeiten::V,үлэлээ,behar egin
1334,sammeln::V,мус,bildu
1335,sammeln::V,мус,bildumatu
1336,sammeln::V,хомуй,bildu
1337,sammeln::V,хомуй,bildumatu
1338,pflücken::V,үргээ,batu
1339,pflücken::V,үргээ,bildu
1340,jagen::V,бултаа,ehizatu
1341,fischen::V,балыктаа,arrantzatu
1342,fischen::V,балыктаа,arrantza egin
1343,fassen::V,тут,harrapatu
1344,hüten::V,манаа,begiratu
1345,treiben::V,үүр,bultza egin
1346,anbinden::V,баай,estekatu
1347,füttern::V,аһат,bazkatu
1348,melken::V,ыа,jetzi
1349,hacken::V,кэрт,xehatu
1350,gießen::V,сиигирт,isuri
1351,reifen::V,бус,heldu
1352,reifen::V,бус,zoritu
1353,zubereiten::V,бэлэмнээ,prestatu
1354,kochen::V,буһар,egosi
1355,backen::V,буһар,labean egin
1356,braten::V,хооруй,erregosi
1357,braten::V,ыһаарылаа,erregosi
1358,braten::V,соркуойдаа,erregosi
1359,umrühren::V,былаа,eragin
1360,stricken::V,өр,trikotatu
1361,stricken::V,өр,puntu egin
1362,nähen::V,иистэн,josi
1363,färben::V,кырааскалаа,tindatu
1364,reinigen::V,ыраастаа,ikuzi
1365,reinigen::V,ыраастаа,garbitu
1366,waschen::V,сууй,xahutu
1367,waschen::V,сууй,garbitu
1368,abwischen::V,сот,xukatu
1369,spülen::V,сайҕаа,irakutzi
1370,fegen::V,сиппий,erraztatu
1371,kehren::V,харбаа,isastu
1372,baden::V,сөтүөлээ,bainatu
1373,baden::V,сөтүөлээ,bainua hartu
1374,sich waschen::V,суун,burua garbitu
1375,ausziehen::V,уһул,erantzi
1376,anziehen::V,кэтэрт,jantzi
1377,sich anziehen::V,таҥын,jantzi
1378,kämmen::V,тараа,orraztu
1379,schmücken::V,симээ,apaindu
1380,sagen::V,диэ,esan
1381,sprechen::V,эт,mintzatu
1382,sprechen::V,эт,hitz egin
1383,sprechen::V,саҥар,mintzatu
1384,sprechen::V,саҥар,hitz egin
1385,reden::V,кэпсэт,hitz egin
1386,sich unterhalten::V,кэпсэт,solastu
1387,sich unterhalten::V,кэпсэт,solas egin
1388,fragen::V,ыйыт,galdetu
1389,bitten::V,көрдөс,eskatu
1390,bitten::V,көрдөс,galdegin
1391,erzählen::V,кэпсээ,edestu
1392,erzählen::V,кэпсээ,kontatu
1393,erzählen::V,сэһэргээ,edestu
1394,erzählen::V,сэһэргээ,kontatu
1395,mitteilen::V,биллэр,jakinarazi
1396,nennen::V,ааттаа,izena eman
1397,rufen::V,ыҥыр,dei egin
1398,prahlen::V,чабылан,harrokerian ibili
1399,prahlen::V,чабылан,ahoberokeriak esan
1400,prahlen::V,киһиргээ,harrokerian ibili
1401,prahlen::V,киһиргээ,ahoberokeriak esan
1402,übersetzen::V,тылбаастаа,itzuli
1403,denken::V,санаа,pentsatu
1404,denken::V,санаа,gogoeta egin
1405,denken::V,толкуйдаа,pentsatu
1406,denken::V,толкуйдаа,gogoeta egin
1407,glauben::V,итэҕэй,sinetsi
1408,bemerken::V,бэлиэтээ,ohartu
1409,bemerken::V,бэлиэтээ,konturatu
1410,erkennen::V,бил,ezagutu
1411,erkennen::V,бил,antzeman
1412,begreifen::V,өйдөө,ulertu
1413,verstehen::V,өйдөө,aditu
1414,lernen::V,үөрэн,ikasi
1415,wissen::V,бил,jakin
1416,sich erinnern an::V,аҕын,gogoratu
1417,sich erinnern an::V,аҕын,gogoan izan
1418,vergessen::V,умун,ahaztu
1419,vergessen::V,умун,ahantzi
1420,messen::V,кэмнээ,neurtu
1421,messen::V,кээмэйдээ,neurtu
1422,zählen::V,аах,zenbatu
1423,zählen::V,аах,kopuratu
1424,rechnen::V,аах,kalkulatu
1425,lesen::V,аах,irakurri
1426,malen::V,уруһуйдаа,margotu
1427,zeichnen::V,уруһуйдаа,marraztu
1428,schreiben::V,суруй,idatzi
1429,besitzen::V,баһылаа,ukan
1430,besitzen::V,баһылаа,eduki
1431,kaufen::V,атыылас,erosi
1432,verkaufen::V,атыылаа,saldu
1433,bezahlen::V,төлөө,ordaindu
1434,zahlen::V,төлөө,ordaindu
1435,beherrschen::V,баһылаа,menpean izan
1436,ertragen::V,тулуй,jasan
1437,ertragen::V,тулуй,pairatu
