,Concept_ID,ta,kk
677,böse::A,கேடு விளைவிக்கும்,сұм
678,böse::A,கேடு விளைவிக்கும்,жауыз
679,dumm::A,முட்டாள்தனமான,көкми
680,dumm::A,முட்டாள்தனமான,ақымақ
681,dumm::A,முட்டாள்தனமான,миы жоқ
682,faul::A,சோம்பலான,жалқау
683,faul::A,சோம்பலான,еріншек
684,fleißig::A,ஊக்கந்தளராத,ұқыпты
685,geizig::A,கஞேசத்தனமான,сараң
686,klug::A,சாதுரியமான,жетік
687,klug::A,சாதுரியமான,ақылды
688,geschickt::A,திறமையள்ள,шебер
689,lieb::A,அன்புக்குரிய,абзал
690,lieb::A,அன்புக்குரிய,айналайын
691,lustig::A,களிப்புமிக்க,көңілді
692,sanft::A,சாதுவான,жуас
693,hungrig::A,பசியுடன்,аш
694,krank::A,நோயுற்று,кеселді
695,nackt::A,ஆடையற்ற,жалаңаш
696,traurig::A,சோகமான,қапа
697,lebendig::A,பிழைப்பு,тірі
698,lebendig::A,பிழைப்பு,жанды
699,gut::A,நல்ல,жақсы
700,schlecht::A,கெட்ட,жаман
701,richtig::A,சரியான,дұрыс
702,schlimm::A,அருவருப்பான,жаман
703,wahr::A,உண்மையான,нағыз
704,alt::A,பழைய,ескі
705,neu::A,புதிய,жаңа
706,ehemalig::A,முன்நாள்,өткен
707,ehemalig::A,முன்நாள்,бұрынғы
708,alt[Lebewesen]::A,வயதான,кексе
709,jung::A,இளமையான,науша
710,arm::A,ஏழ்மையான,кедей
711,arm::A,ஏழ்மையான,дәулетсіз
712,reich::A,செல்வம் படைத்த,малды
713,bekannt::A,பழக்கப்பட்ட,таныс
714,bekannt::A,பழக்கப்பட்ட,көзтаныс
715,berühmt::A,புகழ்பெற்ற,атақты
716,fremd::A,அயல் நாட்டு,бөтен
717,verschieden::A,வித்தியாசமான,түрлі
718,nah::A,பக்கத்தில் உள்ள,жуық
719,nah::A,பக்கத்தில் உள்ள,етене
720,fern::A,தொலை தூரத்தில்,алыс
721,fern::A,தொலை தூரத்தில்,алыстағы
722,linker::A,மீந்திருக்கும்,сол
723,linker::A,மீந்திருக்கும்,солшыл
724,rechter::A,வலதுபக்கம்,оң
725,anderer::A,மற்ற,өзге
726,anderer::A,மற்ற,былайғы
727,erster::A,முதனமையான,алғашқы
728,zweiter::A,இரண்டாவது,екінші
729,dritter::A,மூன்றாவது,үшінші
730,letzter::A,கடைசி,артқы
731,letzter::A,கடைசி,кейінгі
732,allein::ADV,தனியாக,серіксіз
733,auf einmal::ADV,தடீரென்று,бірден
734,zusammen::ADV,சேர்ந்து,бірлесіп
735,lange::ADV,அதிக நோம்,ұзақ
736,plötzlich::ADV,தடீரென்று,кенет
737,sofort::ADV,உடனடியாக,әне-міне дегенше
738,später::ADV,பிறகு,артынан
739,jetzt::ADV,இப்பொழது,енді
740,jetzt::ADV,இப்பொழது,қазір
741,heute::ADV,இன்று,бүгін
742,morgen::ADV,நாளைக்கு,ертең
743,bald::ADV,சீக்கிரம்,тез
744,dann::ADV,அப்பொழுது,онан соң
745,dann::ADV,அப்பொழுது,сонан соң
746,gestern::ADV,நேற்று,кеше
747,einst::ADV,ஒரே முறை,бірде
748,einst::ADV,ஒரே முறை,бір кезде
749,damals::ADV,அப்பொழுது,анада
750,danach::ADV,பிற்பாடு,онан соң
751,danach::ADV,பிற்பாடு,сонан соң
752,vorher::ADV,முன்பாக,бұрын
753,zuerst::ADV,முதலில்,әуелі
754,zuerst::ADV,முதலில்,алдымен
755,einmal::ADV,ஒரே முறை,бір жолы
756,manchmal::ADV,சில நேரங்களில்,кейде
757,oft::ADV,அடிக்கடி,ылғи
758,immer::ADV,எப்பொழுதும்,өнебойы
759,niemals::ADV,ஒருபோதும் இல்லை,ешуақытта
760,hier::ADV,இங்கே,бұнда
761,hier::ADV,இங்கே,осында
762,hierhin::ADV,இவ்விடத்திற்கு,бермен
763,von hier::ADV,இனி,бер жақтан
764,dort::ADV,அங்கே,анда
765,dorthin::ADV,அவ்விடத்திற்கு,әрі
766,geradeaus::ADV,முன்னாலிருக்கும்,тура
767,vorwärts::ADV,முன்புறமாக,ілгері
768,rückwärts::ADV,பின்னோக்கி,артқа
769,zurück::ADV,பின்பக்கம்,кейін қарай
770,unten::ADV,கீழாக,төменде
771,hinab::ADV,கீழ் நோக்கி,астына
772,hinab::ADV,கீழ் நோக்கி,төмен
773,oben::ADV,மேலே,жоғарыда
774,hinauf::ADV,மேலே,өрге
775,überall::ADV,எல்லா இடத்திலும்,әрқайда
776,nicht::ADV,இல்லை,емес
777,ein wenig::ADV,கொஞ்சம்,азырақ
778,ein wenig::ADV,கொஞ்சம்,аздаған
779,ein wenig::ADV,கொஞ்சம்,азғантай
780,kaum::ADV,அரிதாக,зорға
781,sehr::ADV,மிக்க,орасан
782,so::ADV,மிகவும்,бұлай
783,so::ADV,மிகவும்,былайша
784,noch::ADV,இப்பொழுதும்,әлі
785,nur::ADV,மட்டும்,ғана
786,schon::ADV,ஏற்கனவே,түге
787,wieder::ADV,மறுபடியும்,жаңа
788,wieder::ADV,மறுபடியும்,қайта
789,wieder::ADV,மறுபடியும்,жаңадан
790,vergebens::ADV,வீண்,бекер
791,vor::PRP,முன்,алды
792,hinter::PRP,பின்பக்கம்,артынан
793,unter::PRP,கீழே,түп
794,unter::PRP,கீழே,маңында
795,durch::PRP,ஊடே,арқылы
796,neben::PRP,அடுத்து,іргеде
797,neben::PRP,அடுத்து,жанында
798,zwischen::PRP,இடையில்,арада
799,wegen::PRP,ஏனெனில்,үшін
800,dies::PRN,இது,бұ
801,dies::PRN,இது,осы
802,das::PRN,அது,сол
803,alles::PRN,ஒவ்வொன்றும்,дүйім
804,alles::PRN,ஒவ்வொன்றும்,күллі
805,ich::PRN,நான்,мен
806,du::PRN,நீ,сен
807,er::PRN,அவன்,ол
808,wir::PRN,நாம்,біз
809,wir::PRN,நாங்கள்,біз
810,ihr::PRN,நீங்கள்,сіз
811,sie::PRN,அவர்கள்,олар
812,was::FPRN,என்ன,не
813,wer::FPRN,யார்,кім
814,wo::FADV,எங்கே,кәні
815,wo::FADV,எங்கே,қайда
816,wohin::FADV,எதற்கு,қайда
817,wie::FADV,எப்படி,калай
818,warum::FADV,ஏன்,неғып
819,wieviel::FNUM,எவ்வளவு,неше
820,wieviel::FNUM,எவ்வளவு,қанша
821,eins::NUM,ஒன்று,бір
822,zwei::NUM,இரண்டு,екі
823,drei::NUM,மூன்று,үш
824,vier::NUM,நான்கு,төрт
825,fünf::NUM,ஐந்து,бес
826,sechs::NUM,ஆறு,алты
827,sieben::NUM,ஏழு,жеті
828,acht::NUM,எட்டு,сегіз
829,neun::NUM,ஒன்பது,тоғыз
830,zehn::NUM,பத்து,он
831,elf::NUM,பதினொன்று,он бір
832,zwölf::NUM,பன்னிரண்டு,он екі
833,zwanzig::NUM,இருபது,жиырма
834,dreißig::NUM,முப்பது,отыз
835,vierzig::NUM,நாற்பது,қырық
836,fünfzig::NUM,ஐமபது,елу
837,sechzig::NUM,அறுபது,алпыс
838,siebzig::NUM,எழுபது,жетпіс
839,achtzig::NUM,எண்பது,сексен
840,neunzig::NUM,தொன்னூறு,тоқсан
841,hundert::NUM,நூறு,жүз
842,tausend::NUM,ஆயிரம்,мың
843,und::CNJ,மற்றும்,та
844,oder::CNJ,அல்லது,әлде
845,oder::CNJ,அல்லது,немесе
846,stehen::V,நில்,тұру
847,sitzen::V,உட்கார்,отыру
848,liegen::V,படு,жату
849,hängen::V,தொங்கச் செய்,ілу
850,werden::V,ஆகு,болу
851,werden::V,ஆகு,түрегелу
852,passieren::V,நிகழ்,болу
853,beginnen::V,ஆரம்பி,басталу
854,enden::V,முடி,ада болу
855,wechseln::V,மாற்று,құбылу
856,wechseln::V,மாற்று,өзгеру
857,aufgehen[Sonne]::V,உயர எழு,шығу
858,untergehen[Sonne]::V,பொறுத்து,батыру
859,scheinen[Sonne]::V,பிரகாசி,жылтырау
860,donnern::V,இடி,күркіреу
861,wehen::V,வீசு,огып тур
862,strömen::V,பாயதல்,сорғалау
863,fließen::V,நீரோட்டம் போக்கில் போ,ағу
864,sich drehen::V,சுழல்,айналу
865,schwanken::V,தள்ளாடு,толықсу
866,schwingen::V,ஆடு,тербелу
867,fallen::V,விழு,құлау
868,fallen::V,விழு,жығылу
869,fallen::V,விழு,төмендеу
870,brennen::V,எரி,жану
871,rauchen::V,பகை பிடி,түтету
872,regnen::V,மழை பெய்,жауу
873,gefrieren::V,உறைந்துவிடு,мұздай қату
874,gefrieren::V,உறைந்துவிடு,мұз боп қату
875,tauen::V,உருகு,жібу
876,schmelzen::V,உருகு,еру
877,trocknen::V,உலர்த்து,курау
878,sieden::V,கொதிக்க வை,қайнау
879,faulen::V,அழுகச் செய்,иістену
880,verfaulen::V,அழுகச் செய்,шіру
881,reißen::V,திடீரென அறு,жыртылу
882,versinken::V,மூழ்கு,малтығу
883,vergehen::V,கடந்துசெல்,өту
884,erscheinen::V,தோன்றச்,көріну
885,erscheinen::V,தோன்றச்,көрініп қалу
886,verschwinden::V,மறைந்து போ,ғайып_болу
887,sinken::V,பதைவுறு,ылдилау
888,sinken::V,பதைவுறு,төмендеу
889,abnehmen::V,குறை,кемітілу
890,zunehmen::V,உயர்த்து,көбею
891,steigen::V,உயர எழு,қобу
892,steigen::V,உயர எழு,көтерілу
893,steigen::V,உயர எழு,жоғарылау
894,wachsen::V,வளர்,өсу
895,glänzen::V,மிளிர்,жалтырау
896,funkeln::V,பிரகாசி,жарқырау
897,funkeln::V,பிரகாசி,нұрлану
898,funkeln::V,பிரகாசி,жылтылдау
899,lärmen::V,கொம்பு,шулау
900,lärmen::V,கொம்பு,шуылдау
901,läuten::V,மணியொலியிசை,қоңыраулату
902,klingeln::V,மணி அடி,дыңғырлау
903,klirren::V,கிலுங்கு,дыңылдату
904,brausen::V,இரைதல்,тасу
905,rauschen::V,சலசலப்பு,сусылдау
906,rauschen::V,சலசலப்பு,сыбдырлау
907,klingen::V,சிலம்புதல்,дыбыс шығару
908,bellen::V,குரை,үру
909,heulen::V,ஊளையிடு,ұлу
910,blasen::V,ஊது,үру
911,pfeifen::V,சீழ்க்கை எழப்பு,ысқыру
912,schreien::V,கூச்சலிடு,шыңғыру
913,schreien::V,கூச்சலிடு,айғайлау
914,schreien::V,கூச்சலிடு,байбайлау
915,schreien::V,கூச்சலிடு,бажалақтау
916,stöhnen::V,வேதனை,ыңырсу
917,stöhnen::V,வேதனை,ыңкылдау
918,zittern::V,நடுங்கு,қалш
919,zittern::V,நடுங்கு,қалшылдату
920,leben::V,உயிருடனிரு,жасау
921,leben::V,உயிருடனிரு,күнелту
922,leben::V,உயிருடனிரு,күн көру
923,leben::V,உயிருடனிரு,тіршілік ету
924,geboren werden::V,பிற,туу
925,atmen::V,சுவாசி,дем алу
926,atmen::V,சுவாசி,ауа жұту
927,trinken::V,குடி,ішу
928,trinken::V,குடி,ұрттау
929,essen::V,சாப்பிடு,жеу
930,essen::V,சாப்பிடு,тамақтану
931,schlucken::V,முழுங்கு,жұту
932,müde werden::V,கையயர்தல்,болдыру
933,einschlafen::V,தூங்க,үйыктап калу
934,schlafen::V,தூங்கு,ұйықтау
935,aufwachen::V,எழுப்பு,ояну
936,aufstehen::V,எழுந்திரு,ояну
937,sich erholen::V,இளைப்பாறு,тынығу
938,krank werden::V,விழுதல்,кеселдену
939,krank werden::V,விழுதல்,сырқаттану
940,krank werden::V,விழுதல்,ауырып қалу
941,krank werden::V,விழுதல்,ауыра бастау
942,krank werden::V,விழுதல்,кеселге ұшырау
943,krank werden::V,விழுதல்,сырқаттанып қалу
944,krank sein::V,நருக்கலாயிருக்க,ауыру
945,krank sein::V,நருக்கலாயிருக்க,сырқаттану
946,schmerzen::V,நோவுறு,ауырады
947,husten::V,இருமு,жөтелу
948,genesen::V,குணம் அடை,айығу
949,sterben::V,மரணமடை,өлу
950,sterben::V,மரணமடை,қайтыс
951,sterben::V,மரணமடை,жантапсыру
952,umkommen::V,நசி,өлу
953,umkommen::V,நசி,қаза табу
954,sich bewegen::V,நகர்த்து,жылжу
955,sich rühren::V,அசை,қыбырлау
956,sich erheben::V,எழுந்து நில்,тұру
957,sich setzen::V,உட்கார்,отыру
958,hinfallen::V,விழு,жығылу
959,laufen::V,நட,жояу жүру
960,schreiten::V,கவடுவைத்தல்,кадамдау
961,spazierengehen::V,உலவு,қыдыру
962,eilen::V,விரைந்து,асығу
963,eilen::V,விரைந்து,жеделдену
964,eilen::V,விரைந்து,жедепдеу
965,sich beeilen::V,அவசரப்படுத்து,асығу
966,sich beeilen::V,அவசரப்படுத்து,жеделдену
967,sausen::V,விரைந்து செல்,заулау
968,rennen::V,ஓடு,жүгіру
969,springen::V,குதி,секіру
970,klettern::V,ஏறு,өрмелеп шығу
971,schaukeln::V,தள்ளாடு,тербелу
972,kriechen::V,மெதுவாக நடந்து செல்,еңбектеу
973,schwimmen::V,நீந்து,жүзу
974,schwimmen::V,நீந்து,малту
975,schwimmen::V,நீந்து,қалықтау
976,tauchen::V,மூழ்கி நீச்சலடி,сүңгу
977,rudern::V,துடுப்புப் போடு,есу
978,fahren::V,ஓட்டு,бару
979,fliegen::V,பற,ұшу
980,gehen::V,போ,бару
981,weggehen::V,விலகிச் செல்,кету
982,abfahren::V,புறப்பட்டுச் செல்,жөнелу
983,anhalten::V,நின்றுவிடு,тоқтау
984,hineingehen::V,மறையச் செய்,кіру
985,eintreten::V,நுழை,ену
986,kommen::V,வா,жету
987,ankommen::V,வநது சேர்,келу
988,zurückkommen::V,திரும்பி வா,қайту
989,bleiben::V,இரு,қалу
990,warten::V,தாமதி,тосу
991,erwarten::V,எதிர்நோக்கு,күту
992,suchen::V,தேடு,іздеу
993,finden::V,கண்டுபிடி,табу
994,versuchen::V,முயற்சி செய்,талпыну
995,vorbereiten::V,ஆயத்தம் செய்,әзірлеу
996,lieben::V,அன்பு செலுத்து,сүю
997,mögen::V,விரும்பு,жарату
998,mögen::V,விரும்பு,жақсы_көру
999,lachen::V,சிரி,күлу
1000,lachen::V,சிரி,күлісу
1001,rühren::V,இதயத்தைத் தொடு,көңілін бұзу
1002,weinen::V,அழு,жылау
1003,schimpfen::V,சாபமிடு,ақырып-бақыру
1004,sich ärgern::V,கோப்பபடு,ашулану
1005,sich fürchten::V,பயப்படு,сескену
1006,fürchten::V,பயப்படுத்து,қауіптену
1007,fürchten::V,பயப்படுத்து,сақсыну
1008,fliehen::V,ஓடு,қашу
1009,fliehen::V,ஓடு,қашып кету
1010,flüchten::V,தப்பிவிடு,қашу
1011,flüchten::V,தப்பிவிடு,қашып кету
1012,sehen::V,பார்,көру
1013,anschauen::V,கூர்ந்து கவனி,назар салу
1014,ansehen::V,கவனி,тамашалау
1015,hören::V,கேள்,есту
1016,zuhören::V,சுவைத்துப் பார்,тыңдау
1017,zuhören::V,சுவைத்துப் பார்,құлақ қою
1018,probieren::V,ருசி,тату
1019,probieren::V,ருசி,дәм тату
1020,riechen::V,முகர்ந்து பார்,иіскеу
1021,fühlen::V,தொட்டுணர்,сезу
1022,fühlen::V,தொட்டுணர்,сезіну
1023,scheinen::V,காணப்படு,болып көріну
1024,zu sehen sein::V,தோன்றுதல்,көріну
1025,vernehmen::V,கேள்,есту
1026,vernehmen::V,கேள்,есітіп қалу
1027,frieren::V,குதுகுதுகு,тоңу
1028,frieren::V,குதுகுதுகு,жаурау
1029,tun::V,செய்,ету
1030,tun::V,செய்,істеу
1031,können::V,இயல்வது,білу
1032,wollen::V,விரும்பு,қалау
1033,anfangen::V,தொடங்கு,бастау
1034,beenden::V,முடி,бітіру
1035,beenden::V,முடி,адақтау
1036,beenden::V,முடி,тамамдау
1037,beenden::V,முடி,аяқтап шығу
1038,aufhören::V,நிறுத்து,доғару
1039,gelingen::V,வெற்றி,жолы түсу
1040,geraten::V,ஏற்படுத்து,калу
1041,öffnen::V,திற,ашу
1042,öffnen::V,திற,ашып қою
1043,schließen::V,மூடு,жабу
1044,stellen::V,வை,қою
1045,stellen::V,வை,қойдыру
1046,setzen::V,வை,отырғызу
1047,legen::V,பரப்பி வை,салу
1048,legen::V,பரப்பி வை,калау
1049,berühren::V,பதி,тию
1050,verbinden::V,சேர்,байлап алу
1051,verbinden::V,சேர்,сабақтастыру
1052,bedecken::V,உறைபோடு,бүркеу
1053,aufhängen::V,தொங்கவிடு,ілу
1054,aufhängen::V,தொங்கவிடு,асып қою
1055,anzünden::V,எரியூட்டு,тұтату
1056,aufheben::V,பொறுக்கி எடு,көтеру
1057,zurücklassen::V,விட்டுச் செல்,қалдыру
1058,verlieren::V,இழ,жоғалту
1059,fallen lassen::V,அளவில் குறைவு,құлатып алу
1060,fallen lassen::V,அளவில் குறைவு,қолдан түсіріп алу
1061,machen::V,தயார்செய்,ету
1062,machen::V,தயார்செய்,жасау
1063,machen::V,தயார்செய்,жасап шығару
1064,herstellen::V,உற்பத்தி செய்,жасап шығару
1065,bauen::V,கட்டு,тұрғызу
1066,reparieren::V,பழுது பார்,оңдау
1067,verbessern::V,மேம்படுத்து,дұрыстау
1068,ändern::V,மாற்றி அமை,өзгерту
1069,graben::V,குழி வெட்டு,үңгу
1070,beugen::V,வனை,буғу
1071,biegen::V,வனை,ию
1072,biegen::V,வனை,майыстыру
1073,drehen::V,சுழல்,айналдыру
1074,wenden::V,குடைகவிழு,екінші жағын айналдыру
1075,umdrehen::V,சுற்றும் முற்றும் பார்,бұру
1076,heben::V,தூக்கு,көтеру
1077,hochheben::V,தூக்கு,жоғарылату
1078,hochheben::V,தூக்கு,көтеру
1079,ergreifen::V,பறி,бас_салу
1080,ergreifen::V,பறி,шап_беріп_ұстап_алу
1081,ergreifen::V,பறி,шап_беру
1082,ergreifen::V,பறி,шап_ете_түсу
1083,halten::V,பிடித்துக் கொள்,тұту
1084,halten::V,பிடித்துக் கொள்,ұстау
1085,drücken::V,அழுத்து,басу
1086,schieben::V,தள்ளு,итеру
1087,kratzen::V,கீறு,қыру
1088,lecken::V,நக்கு,жалау
1089,beißen::V,கடி,қабу
1090,beißen::V,கடி,тістеу
1091,beißen::V,கடி,қауып алу
1092,abreißen::V,கிழி,үзу
1093,abschneiden::V,வெட்டி எடு,қырқу
1094,binden::V,கட்டு,байланыстыру
1095,binden::V,கட்டு,байлап_алу
1096,binden::V,கட்டு,байластыру
1097,binden::V,கட்டு,байлау
1098,binden::V,கட்டு,буу
1099,binden::V,கட்டு,матау
1100,binden::V,கட்டு,сабақтастыру
1101,binden::V,கட்டு,ұштастыру
1102,stecken::V,பதிய வை,сұғу
1103,brechen::V,உடை,сындыру
1104,klopfen::V,தட்டு,қағу
1105,hauen::V,அடி,соғу
1106,kleben::V,ஒட்டு,желімдеу
1107,reiben::V,தேய்,үйкеу
1108,streichen::V,பரவச்செய்,сүйкеу
1109,schleifen::V,அரை,егеу
1110,schleifen::V,அரை,қайрау
1111,schleifen::V,அரை,егеулеу
1112,schneiden::V,துண்டாக்கு,кесу
1113,rütteln::V,மெல்ல தள்ளு,қозғау
1114,rütteln::V,மெல்ல தள்ளு,жұлмалау
1115,schütteln::V,குலுக்கு,дірілдету
1116,schütteln::V,குலுக்கு,селкілдету
1117,schwenken::V,ஊஞ்சலாடு,бұлғау
1118,schwenken::V,ஊஞ்சலாடு,сермеу
1119,schütten::V,ஊற்று,құю
1120,füllen::V,நிரப்பு,толтыру
1121,einwickeln::V,சுற்று,орау
1122,tragen::V,எடுத்துச் செல்,алып жүру
1123,schleppen::V,இழுத்துச் செல்,тарту
1124,ziehen::V,இழு,тарту
1125,aufbewahren::V,வைத்துக் கொள்,сақтау
1126,werfen::V,வீசி எறி,лақтыру
1127,fangen::V,பிடி,қармау
1128,fangen::V,பிடி,қағып алу
1129,packen::V,பிடித்துக்கொள்,шап беру
1130,packen::V,பிடித்துக்கொள்,шап ете түсу
1131,packen::V,பிடித்துக்கொள்,шап беріп ұстап алу
1132,verstecken::V,மறை,тығу
1133,verstecken::V,மறை,жасыру
1134,teilen::V,பாகங்களாகப் பிரி,бөлу
1135,schicken::V,அனுப்பு,жіберу
1136,bringen::V,கொண்டு வா,әкелу
1137,bringen::V,கொண்டு வா,алып келу
1138,hinzufügen::V,சேர்,қосу
1139,hinzufügen::V,சேர்,үстеу
1140,bekommen::V,பெறு,алу
1141,erhalten::V,பெறு,алмақ
1142,nehmen::V,எடு,алу
1143,nehmen::V,எடு,алмақ
1144,wählen::V,தேர்ந்தெடு,таңдау
1145,auswählen::V,தேர்ல்தெடு,екшеу
1146,auswählen::V,தேர்ல்தெடு,саралау
1147,auswählen::V,தேர்ல்தெடு,сұрыптау
1148,auswählen::V,தேர்ல்தெடு,сайлап алу
1149,bewahren::V,கெடாது பேணு,сақтау
1150,behindern::V,தடங்கல் செய்,оралғы болу
1151,verderben::V,நாசமாக்கு,бүлдіру
1152,beschädigen::V,சேதப்படுத்து,бұзу
1153,zerbrechen::V,உடை,уату
1154,zerreißen::V,கிழி,жырту
1155,zerstören::V,அழி,қирату
1156,zerstören::V,அழி,талқандау
1157,verbrennen::V,எரியூட்டு,өртеу
1158,verbrennen::V,எரியூட்டு,жандыру
1159,verbrennen::V,எரியூட்டு,өртеп жіберу
1160,verbrennen::V,எரியூட்டு,жандырып жіберу
1161,geben::V,கொடு,беру
1162,reichen::V,வழங்கு,беру
1163,schenken::V,மொயத்தல்,тарту
1164,versprechen::V,உறுதியளி,уәде беру
1165,wünschen::V,ஆசைப்படு,тілеу
1166,loben::V,புகழ்ச்சி கூறு,мақтау
1167,loben::V,புகழ்ச்சி கூறு,дәріптеу
1168,küssen::V,முத்தமிடு,сүю
1169,wiegen::V,ஆட்டுத்தல்,тербеу
1170,zudecken::V,உறைபோடு,бүркеу
1171,wecken::V,எழுப்பு,ояту
1172,zeigen::V,காட்டு,көрсету
1173,führen::V,வழிகாட்டி,ерту
1174,führen::V,வழிகாட்டி,жетектеу
1175,lehren::V,சொல்லிக் கொடு,оқыту
1176,unterrichten::V,அறிவுரை கூறு,оқыту
1177,aufziehen::V,வளர்,бағу
1178,leiten::V,அழைத்துச் செல்,басқару
1179,leiten::V,அழைத்துச் செல்,жетекшілік ету
1180,antreiben::V,தூண்டு,асықтыру
1181,lassen::V,விடு,-ткізу
1182,lassen::V,விடு,мәжбүр ету
1183,einladen::V,அழை,шақыру
1184,vereinigen::V,ஒன்றாகச் சேர்,біріктіру
1185,vereinigen::V,ஒன்றாகச் சேர்,біріктіріп қою
1186,besuchen::V,வருகை புரி,кіріп шығу
1187,besuchen::V,வருகை புரி,барып шығу
1188,treffen::V,சந்தி,кездесу
1189,sich versammeln::V,தொகுப்பு,топталу
1190,spielen::V,விளையாடு,ойнау
1191,singen::V,பாடு,сайрау
1192,tanzen::V,நடனமாடு,билеу
1193,sich trennen::V,தனிப்படடுத்து,айрылысу
1194,verlassen::V,கைவிடு,тастау
1195,retten::V,காப்பாற்று,құтқару
1196,bewachen::V,காவல் செய்,күзету
1197,schützen::V,பாதுகாப்பு செய்,жақтау
1198,schützen::V,பாதுகாப்பு செய்,жақтасу
1199,verteidigen::V,எதிர்த்து நில்,қорғау
1200,sich schlagen::V,பூசலிடு,алысу
1201,schießen::V,சுட்டுக் கொல்,ату
1202,siegen::V,வெற்றி பெறு,жеңу
1203,ärgern::V,எரிச்சலூட்டு,ашуландыру
1204,schlagen::V,அடி,ұру
1205,treten::V,உதை,тебу
1206,stechen::V,கொட்டு,шаншу
1207,stoßen::V,நெருக்கு,түрту
1208,stehlen::V,திருடு,ұрлау
1209,stören::V,தொல்லைகொடு,кесірлен
1210,belästigen::V,தொல்லை கொடு,мазасын алу
1211,verbergen::V,மறை,сездірмеу
1212,täuschen::V,ஏமாற்று,жалған айту
1213,betrügen::V,ஏமாற்று,алдау
1214,betrügen::V,ஏமாற்று,алдап кету
1215,betrügen::V,ஏமாற்று,ақымақ қылу
1216,töten::V,கொல்,құрту
1217,töten::V,கொல்,өлтіру
1218,wohnen::V,தங்கியிரு,мекендеу
1219,wohnen::V,தங்கியிரு,өмір сүру
1220,arbeiten::V,வேலை செய்,істеу
1221,arbeiten::V,வேலை செய்,еңбектену
1222,sammeln::V,ஒன்றுசேர்,жыю
1223,pflücken::V,கொய்து எடு,жұлу
1224,jagen::V,வேட்டையாடு,аулау
1225,fischen::V,மீன் பிடி,балык_аулау
1226,fassen::V,பிடி,ұстау
1227,hüten::V,காவல் செய்,жаю
1228,hüten::V,காவல் செய்,бағу
1229,treiben::V,ஓட்டு,айдау
1230,anbinden::V,கட்டு,байлау
1231,füttern::V,உணவளி,ас ішкізу
1232,füttern::V,உணவளி,азықтандыру
1233,füttern::V,உணவளி,қоректендіру
1234,melken::V,பால் கற,сауу
1235,hacken::V,வெட்டி எடு,турау
1236,gießen::V,நீர்ப் பாய்ச்சு,суару
1237,reifen::V,பழு,жетілу
1238,zubereiten::V,சமையல் செய்,даяр ету
1239,kochen::V,வேகவை,асу
1240,backen::V,வெப்பத்தில் வாட்டு,пісіру
1241,braten::V,பொரியச் செய்,қуыру
1242,umrühren::V,கலக்கு,былғалау
1243,umrühren::V,கலக்கு,сапырылыстыру
1244,stricken::V,பின்னியிழை,торлау
1245,stricken::V,பின்னியிழை,тоқу
1246,nähen::V,தையல் வேலை செய்,тігу
1247,färben::V,வண்ணம் பெறச் செய்,бояу
1248,färben::V,வண்ணம் பெறச் செய்,сырлау
1249,reinigen::V,சுத்தம் செய்,аршу
1250,reinigen::V,சுத்தம் செய்,тазалау
1251,waschen::V,கழுவு,жуу
1252,abwischen::V,துடை,сүрту
1253,spülen::V,அலசு,шаю
1254,fegen::V,பெறுக்கு,сыпыру
1255,kehren::V,பெறுக்கு,сыпыру
1256,baden::V,குளி,шомылу
1257,sich waschen::V,கழுவு,жуыну
1258,ausziehen::V,கழற்று,шешу
1259,anziehen::V,புனைதல்,кигізу
1260,sich anziehen::V,உடுத்துதல்,киіну
1261,kämmen::V,தலை வாரிக் கொள்,тарау
1262,schmücken::V,அழகுபடுத்து,әсемдеу
1263,schmücken::V,அழகுபடுத்து,мәнерлеу
1264,schmücken::V,அழகுபடுத்து,көріктендіру
1265,sagen::V,சொல்,деу
1266,sagen::V,சொல்,айту
1267,sprechen::V,பேசு,деу
1268,sprechen::V,பேசு,айту
1269,reden::V,பெசு,сөйлеу
1270,reden::V,பெசு,сөйлесу
1271,reden::V,பெசு,тіл қатысу
1272,sich unterhalten::V,இயல்பாக பேசிக்கொண்டிரு,сұхбаттасу
1273,fragen::V,கேள்,сұрау
1274,bitten::V,வேண்டு,өтіну
1275,bitten::V,வேண்டு,жалыну
1276,erzählen::V,சொல்,айту
1277,mitteilen::V,சொல்,білдіру
1278,nennen::V,பெயரிடுதல்,атау
1279,rufen::V,கூச்சலிடு,шақыру
1280,prahlen::V,தற்பெருமை பேசு,бөсу
1281,übersetzen::V,மொழிபெயர்ப்பு செய்,аудару
1282,denken::V,யோசி,ойлау
1283,glauben::V,நம்பு,нану
1284,glauben::V,நம்பு,илану
1285,bemerken::V,கவனி,аңғару
1286,erkennen::V,அடையாளம் கண்டுகொள்,тану
1287,begreifen::V,பற்றிக்கொள்,ұғу
1288,begreifen::V,பற்றிக்கொள்,аңғарып алу
1289,verstehen::V,புரிந்து கொள்,пайым
1290,verstehen::V,புரிந்து கொள்,түсіну
1291,lernen::V,கற்றுக்கொள்,оқу
1292,wissen::V,தெரிந்திரு,хабардар болу
1293,sich erinnern an::V,நினைவு கூர்,еске түсіру
1294,vergessen::V,மற,ұмыту
1295,messen::V,அளவிடு,өлшеу
1296,zählen::V,எண்ணு,санау
1297,rechnen::V,கணக்கிடு,санап шығару
1298,rechnen::V,கணக்கிடு,санап шығу
1299,rechnen::V,கணக்கிடு,санау
1300,lesen::V,படி,оқу
