,Concept_ID,pl,ka
732,fremd::A,obcy,გარეშე
733,fremd::A,cudzy,უცხო
734,fremd::A,cudzy,გარეშე
735,verschieden::A,różny,სხვაგვარი
736,nah::A,bliski,ახლო
737,fern::A,daleki,შორი
738,fern::A,daleki,შორეული
739,linker::A,lewy,მარცხენა
740,rechter::A,prawy,მარჯვენა
741,anderer::A,inny,სხვა
742,erster::A,pierwszy,პირველი
743,zweiter::A,drugi,მეორე
744,dritter::A,trzeci,მესამე
745,letzter::A,ostatni,ბოლო
746,letzter::A,ostatni,უკანასკნელი
747,allein::ADV,sam,მარტო
748,auf einmal::ADV,naraz,ერთდროულად
749,zusammen::ADV,razem,ერთად
750,lange::ADV,długo,დიდხანს
751,plötzlich::ADV,nagle,მოულოდნელად
752,sofort::ADV,natychmiast,ახლავე
753,später::ADV,później,მოგვიანებით
754,jetzt::ADV,teraz,ახლა
755,jetzt::ADV,obecnie,ახლა
756,heute::ADV,dziś,დღეს
757,heute::ADV,dzisiaj,დღეს
758,morgen::ADV,jutro,ხვალ
759,bald::ADV,wkrótce,მალე
760,dann::ADV,potem,მერე
761,gestern::ADV,wczoraj,გუშინ
762,einst::ADV,kiedyś,ოდესღაც
763,einst::ADV,niegdyś,ოდესღაც
764,damals::ADV,wtedy,მაშინ
765,damals::ADV,wówczas,მაშინ
766,danach::ADV,następnie,მერმე
767,danach::ADV,następnie,შემდეგ
768,vorher::ADV,przedtem,ადრე
769,vorher::ADV,przedtem,წინათ
770,zuerst::ADV,naprzód,ჯერ
771,zuerst::ADV,najpierw,ჯერ
772,einmal::ADV,raz,ერთხელ
773,manchmal::ADV,czasem,ხან
774,manchmal::ADV,czasem,ზოგჯერ
775,oft::ADV,często,ხშირად
776,immer::ADV,zawsze,მუდამ
777,immer::ADV,zawsze,ყოველთვის
778,niemals::ADV,nigdy,არასდროს
779,hier::ADV,tu,აქ
780,hier::ADV,tutaj,აქ
781,hierhin::ADV,tu,აქეთ
782,von hier::ADV,stąd,აქედან
783,dort::ADV,tam,იქ
784,dorthin::ADV,tam,იქით
785,geradeaus::ADV,prosto,პირდაპირ
786,vorwärts::ADV,naprzód,წინ
787,rückwärts::ADV,wstecz,უკან
788,zurück::ADV,z powrotem,უკანვე
789,unten::ADV,u dołu,დაბლა
790,unten::ADV,u dołu,ქვევით
791,unten::ADV,na dole,დაბლა
792,unten::ADV,na dole,ქვევით
793,hinab::ADV,na_dół,ძირს
794,hinab::ADV,w_dół,ძირს
795,oben::ADV,w górze,ზემოთ
796,oben::ADV,na górze,ზემოთ
797,hinauf::ADV,w górę,ზევით
798,hinauf::ADV,na górę,ზევით
799,überall::ADV,wszędzie,ყველგან
800,nicht::ADV,nie,არ
801,ein wenig::ADV,trochę,ცოტა
802,kaum::ADV,ledwie,ძლივს
803,kaum::ADV,prawie nie,ძლივს
804,sehr::ADV,bardzo,მეტად
805,sehr::ADV,bardzo,ძალიან
806,so::ADV,tak,ისე
807,noch::ADV,jeszcze,ჯერ
808,nur::ADV,tylko,მხოლოდ
809,schon::ADV,już,უკვე
810,wieder::ADV,znów,ისევ
811,wieder::ADV,znów,კიდევ
812,wieder::ADV,znowu,ისევ
813,wieder::ADV,znowu,კიდევ
814,vergebens::ADV,na próżno,ამაოდ
815,vergebens::ADV,na próżno,ტყუილად
816,vor::PRP,przed,წინ
817,hinter::PRP,za,უკან
818,hinter::PRP,za,მიღმა
819,unter::PRP,pod,ქვეშ
820,unter::PRP,pod,ქვევით
821,durch::PRP,przez,გავლით
822,neben::PRP,obok,გვერდით
823,zwischen::PRP,między,შუა
824,zwischen::PRP,między,შორის
825,wegen::PRP,z powodu,გამო
826,wegen::PRP,z powodu,შედეგად
827,dies::PRN,to,ეს
828,das::PRN,to,ეგ
829,alles::PRN,wszystko,ყველაფერი
830,ich::PRN,ja,მე
831,du::PRN,ty,შენ
832,er::PRN,on,ის
833,er::PRN,on,იგი
834,wir::PRN,my,ჩვენ
835,ihr::PRN,wy,თქვენ
836,sie::PRN,oni,ისინი
837,was::FPRN,co,რა
838,wer::FPRN,kto,ვინ
839,wo::FADV,gdzie,სად
840,wohin::FADV,dokąd,საით
841,wie::FADV,jak,როგორ
842,warum::FADV,dlaczego,რაზე
843,warum::FADV,dlaczego,რატომ
844,wieviel::FNUM,ile,რამდენი
845,eins::NUM,jeden,ერთი
846,zwei::NUM,dwa,ორი
847,drei::NUM,trzy,სამი
848,vier::NUM,cztery,ოთხი
849,fünf::NUM,pięć,ხუთი
850,sechs::NUM,sześć,ექვსი
851,sieben::NUM,siedem,შვიდი
852,acht::NUM,osiem,რვა
853,neun::NUM,dziewięć,ცხრა
854,zehn::NUM,dziesięć,ათი
855,elf::NUM,jedenaście,თერთმეტი
856,zwölf::NUM,dwanaście,თორმეტი
857,zwanzig::NUM,dwadzieścia,ოცი
858,dreißig::NUM,trzydzieści,ოცდაათი
859,vierzig::NUM,czterdzieści,ორმოცი
860,fünfzig::NUM,pięćdziesiąt,ორმოცდაათი
861,sechzig::NUM,sześćdziesiąt,სამოცი
862,siebzig::NUM,siedemdziesiąt,სამოცდაათი
863,achtzig::NUM,osiemdziesiąt,ოთხმოცი
864,neunzig::NUM,dziewięćdziesiąt,ოთხმოცდაათი
865,hundert::NUM,sto,ასი
866,tausend::NUM,tysiąc,ათასი
867,und::CNJ,i,და
868,oder::CNJ,lub,ან
869,oder::CNJ,albo,ან
870,stehen::V,stać,დგას
871,sitzen::V,siedzieć,ზის
872,liegen::V,leżeć,აწევს
873,hängen::V,wisieć,კიდია
874,werden::V,zostać,გახდება
875,werden::V,stać się,გახდება
876,passieren::V,dziać się,მოხდება
877,passieren::V,zdarzyć się,მოხდება
878,beginnen::V,zacząć się,იწყება
879,enden::V,kończyć się,გათავდება
880,wechseln::V,zmienić się,იცვლება
881,aufgehen[Sonne]::V,wzejść,ამოდის
882,untergehen[Sonne]::V,zajść,ჩადის
883,scheinen[Sonne]::V,świecić,ანათებს
884,donnern::V,grzmieć,ქუხს
885,wehen::V,wiać,ქრის
886,wehen::V,wiać,დაუბერავს
887,strömen::V,płynąć,იღვრება
888,strömen::V,lać się,იღვრება
889,fließen::V,ciec,დის
890,fließen::V,ciec,მიედინება
891,fließen::V,płynąć,დის
892,fließen::V,płynąć,მიედინება
893,sich drehen::V,obracać się,ტრიალებს
894,schwanken::V,chwiać się,ირხევა
895,schwingen::V,wahać się,ირხევა
896,fallen::V,padać,დავარდება
897,brennen::V,palić się,იწვის
898,rauchen::V,dymić,ბოლავს
899,rauchen::V,dymić,აბოლებს
900,rauchen::V,dymić się,ბოლავს
901,rauchen::V,dymić się,აბოლებს
902,regnen::V,padać,წვიმს
903,gefrieren::V,zamarznąć,იყინება
904,tauen::V,tajać,დნება
905,schmelzen::V,topnieć,დნება
906,trocknen::V,schnąć,გაშრება
907,sieden::V,wrzeć,დუღს
908,sieden::V,kipieć,დუღს
909,faulen::V,gnić,ლპება
910,verfaulen::V,zgnić,ლპება
911,reißen::V,urywać się,დაიხევა
912,versinken::V,tonąć,ეფლობა
913,versinken::V,tonąć,ჩაიძირება
914,vergehen::V,przechodzić,გადის
915,erscheinen::V,zjawiać się,გამოჩნდება
916,verschwinden::V,zniknąć,გააქრება
917,verschwinden::V,zniknąć,დაიკარგება
918,sinken::V,spadać,დაიწევს
919,abnehmen::V,spadać,შემცირდება
920,zunehmen::V,wzrosnąć,გასუქდება
921,steigen::V,wzrastać,მოიმატებს
922,wachsen::V,rosnąć,იზრდება
923,wachsen::V,rosnąć,მრავლდება
924,glänzen::V,błyszczeć,ბრწყინავს
925,funkeln::V,zabłyszczeć,კაშკაშებს
926,lärmen::V,hałasować,ხმაურობს
927,läuten::V,dzwonić,დარეკავს
928,klingeln::V,dzwonić,დარეკავს
929,klirren::V,brzęczeć,დააწკარუნებს
930,brausen::V,huczeć,ბობოქრობს
931,rauschen::V,szumieć,შრიალებს
932,rauschen::V,szeleścić,შრიალებს
933,klingen::V,brzmieć,ხმას გამოსცემს
934,klingen::V,dźwięczeć,ხმას გამოსცემს
935,bellen::V,szczekać,უყეფს
936,heulen::V,wyć,ღმუის
937,blasen::V,dmuchnąć,დაუბერავს
938,pfeifen::V,gwizdać,უსტვენს
939,schreien::V,krzyczeć,ყვირის
940,stöhnen::V,stękać,კვნესის
941,zittern::V,drżeć,აძაგძაგებს
942,leben::V,żyć,ცოცხლობს
943,geboren werden::V,urodzić się,იშვება
944,geboren werden::V,urodzić się,იბადება
945,atmen::V,oddychać,სუნთქავს
946,trinken::V,pić,სვამს
947,trinken::V,pić,დალევს
948,essen::V,jeść,შეჭამს
949,schlucken::V,połknąć,ყლაპავს
950,müde werden::V,zmęczyć się,დაიქანცება
951,einschlafen::V,zasnąć,დაიძინებს
952,schlafen::V,spać,სძინავს
953,aufwachen::V,obudzić się,გაიღვიძებს
954,aufstehen::V,wstać,ადგება
955,sich erholen::V,wypoczywać,დაისვენებს
956,krank werden::V,zachorować,ავად გახდება
957,krank sein::V,chorować,ავადმყოფობს
958,schmerzen::V,boleć,სტკივა
959,husten::V,kaszlać,ახველებს
960,genesen::V,wyzdrowieć,მორჩება
961,sterben::V,umrzeć,კვდება
962,umkommen::V,zginąć,დაიღუპება
963,sich bewegen::V,poruszać się,იძვრის
964,sich bewegen::V,poruszać się,მოძრაობს
965,sich rühren::V,ruszyć się,გაინძრევა
966,sich erheben::V,podnieść się,ადგება
967,sich setzen::V,usiąść,დაჯდება
968,hinfallen::V,upaść,დაეცემა
969,laufen::V,chodzić,დადის
970,schreiten::V,kroczyć,აბიჯებს
971,spazierengehen::V,iść na spacer,დასეირნობს
972,eilen::V,pospieszać,მიიჩქარის
973,sich beeilen::V,pospieszyć się,აჩქარდება
974,sausen::V,pędzić,მიქრის
975,rennen::V,biec,დარბის
976,rennen::V,biegać,დარბის
977,springen::V,skakać,ხტის
978,klettern::V,wspinać się,ძვრება
979,schaukeln::V,huśtać,ქანაობს
980,schaukeln::V,kołysać,ქანაობს
981,kriechen::V,pełzać,დაბობღავს
982,kriechen::V,czołgać się,დაბობღავს
983,schwimmen::V,pływać,ცურავს
984,tauchen::V,zanurzać się,ჩაიძირება
985,rudern::V,wiosłować,ნიჩაბს უსვამს
986,fahren::V,jechać,დადის
987,fahren::V,jechać,მგზავრობს
988,fliegen::V,latać,იფრენს
989,fliegen::V,latać,გაფრინდება
990,fliegen::V,lecieć,იფრენს
991,fliegen::V,lecieć,გაფრინდება
992,gehen::V,iść,მიდის
993,weggehen::V,odejść,წამოდის
994,abfahren::V,odjechać,მიემგზავრება
995,anhalten::V,zatrzymać się,ჩერდება
996,hineingehen::V,wchodzić,შედის
997,eintreten::V,wejść,შედის
998,eintreten::V,nastąpić,შედის
999,kommen::V,przyjść,მოდის
1000,ankommen::V,przybyć,ჩადის
1001,zurückkommen::V,wrócić,დაბრუნდება
1002,bleiben::V,zostać,დარჩება
1003,warten::V,czekać,ელოდება
1004,erwarten::V,oczekiwać,ელის
1005,erwarten::V,oczekiwać,დაიცდის
1006,suchen::V,szukać,ეძებს
1007,suchen::V,szukać,მოძებნის
1008,finden::V,znaleźć,მიაგნებს
1009,finden::V,znaleźć,გამოძებნის
1010,versuchen::V,próbować,ცდის
1011,versuchen::V,próbować,ცდილობს
1012,vorbereiten::V,przygotować,მოამზადებს
1013,lieben::V,kochać,უყვარს
1014,mögen::V,lubić,ეტრფის
1015,lachen::V,śmiać się,იცინის
1016,rühren::V,wzruszyć,გულს აუჩუყებს
1017,weinen::V,płakać,ტირის
1018,schimpfen::V,kląć,შეიგინება
1019,sich ärgern::V,gniewać się,გაბრაზობს
1020,sich fürchten::V,bać się,შიშობს
1021,fürchten::V,bać się,ფრთხილობს
1022,fliehen::V,uciekać,გაიქცევა
1023,flüchten::V,uciec,გაიქცევა
1024,sehen::V,widzieć,ხედავს
1025,sehen::V,zobaczyć,ხედავს
1026,anschauen::V,oglądać,ნახავს
1027,ansehen::V,popatrzeć na,უყურებს
1028,hören::V,słyszeć,ისმენს
1029,zuhören::V,słuchać,მოისმენს
1030,probieren::V,kosztować,გასინჯავს
1031,riechen::V,wąchać,ყნოსავს
1032,fühlen::V,czuć,გრძნობს
1033,fühlen::V,odczuwać,გრძნობს
1034,scheinen::V,wydawać się,ეჩვენება
1035,zu sehen sein::V,widnieć,მოჩანს
1036,vernehmen::V,usłyszeć,გაიგებს
1037,frieren::V,marznąć,იყინება
1038,tun::V,czynić,აკეთებს
1039,können::V,móc,შეიძლება
1040,können::V,umieć,შეიძლება
1041,wollen::V,chcieć,უნდა
1042,anfangen::V,zacząć,დაიწყებს
1043,beenden::V,zakończyć,ამთავრებს
1044,aufhören::V,przestać,შეწყვეტს
1045,gelingen::V,udać się,მოახერხებს
1046,geraten::V,udać się,გამოდის
1047,öffnen::V,otworzyć,გახსნის
1048,schließen::V,zamknąć,ხურავს
1049,schließen::V,zamknąć,დაკეტავს
1050,stellen::V,postawić,დადგამს
1051,setzen::V,posadzić,დასვამს
1052,legen::V,kłaść,დადებს
1053,berühren::V,dotykać,შეახებს
1054,berühren::V,dotykać,მიაკარებს
1055,verbinden::V,łączyć,შეაერთებს
1056,bedecken::V,przykryć,გადააფარებს
1057,aufhängen::V,powiesić,დაკიდებს
1058,anzünden::V,zapalić,დაანთებს
1059,anzünden::V,zapalić,მოუკიდებს
1060,aufheben::V,podnieść,აიღებს
1061,aufheben::V,podnieść,აიყვანს
1062,zurücklassen::V,zostawić,დატოვებს
1063,verlieren::V,zgubić,დაკარგავს
1064,fallen lassen::V,upuścić,გაუვარდება
1065,machen::V,zrobić,გააკეთებს
1066,machen::V,zrobić,გამოიწვევს
1067,herstellen::V,wytworzyć,დაამზადებს
1068,bauen::V,budować,ააშენებს
1069,reparieren::V,naprawiać,შეაკეთებს
1070,reparieren::V,naprawiać,გაარემონტებს
1071,verbessern::V,ulepszyć,გამოაკეთებს
1072,verbessern::V,ulepszyć,გააუმჯობესებს
1073,ändern::V,zmienić,შეცვლის
1074,graben::V,kopać,თხრის
1075,beugen::V,zagiąć,ხრის
1076,biegen::V,zgiąć,გაღუნავს
1077,drehen::V,obracać,ატრიალებს
1078,wenden::V,obrocić,მოაბრუნებს
1079,umdrehen::V,obrocić,შეატრიალებს
1080,heben::V,podnosić,ასწევს
1081,hochheben::V,podnieść,აიყვანს
1082,ergreifen::V,chwycić,სტაცებს
1083,halten::V,trzymać,უჭირავს
1084,drücken::V,naciskać,დააწვება
1085,schieben::V,pchać,მისწევს
1086,schieben::V,posuwać,მისწევს
1087,kratzen::V,drapać,მოფხანს
1088,lecken::V,lizać,ლოკავს
1089,beißen::V,kąsać,უკბენს
1090,abreißen::V,oderwać,გლეჯს
1091,abreißen::V,oderwać,მოწყვეტს
1092,abschneiden::V,odciąć,გაჭრის
1093,binden::V,wiązać,შეკრავს
1094,binden::V,wiązać,გადააბამს
1095,stecken::V,wetknąć,ჩაასობს
1096,brechen::V,złamać,მოიტეხს
1097,klopfen::V,pukać,აკაკუნებს
1098,klopfen::V,stukać,აკაკუნებს
1099,hauen::V,bić,ლეწავს
1100,kleben::V,kleić,წებავს
1101,kleben::V,kleić,დააწებებს
1102,reiben::V,trzeć,დაზელს
1103,streichen::V,smarować,უსვამს
1104,schleifen::V,ostrzyć,ლესავს
1105,schneiden::V,ciąć,გაჭრის
1106,schneiden::V,krajać,გაჭრის
1107,rütteln::V,trząść,არხევს
1108,schütteln::V,trząść,არყევს
1109,schütteln::V,trząść,ანძრევს
1110,schwenken::V,machać,აქნევს
1111,schütten::V,nasypać,ღვრის
1112,schütten::V,nasypać,დააქცევს
1113,füllen::V,napełnić,გაავსებს
1114,einwickeln::V,zawinąć,შეახვევს
1115,tragen::V,nieść,მიიტანს
1116,schleppen::V,wlec,მიათრევს
1117,ziehen::V,ciągnąć,წევს
1118,ziehen::V,ciągnąć,ათრევს
1119,aufbewahren::V,przechowywać,შეინახავს
1120,werfen::V,rzucać,ისვრის
1121,fangen::V,łowić,დაიჭერს
1122,packen::V,chwycić,სტაცებს
1123,verstecken::V,ukryć,მალავს
1124,verstecken::V,schować,მალავს
1125,teilen::V,podzielić,დაყოფს
1126,schicken::V,posyłać,გაგზავნის
1127,bringen::V,przynieść,მოიტანს
1128,hinzufügen::V,dodać,დაამატებს
1129,bekommen::V,dostać,ამოიღებს
1130,erhalten::V,otrzymać,იღებს
1131,nehmen::V,wziąć,აიღებს
1132,wählen::V,wybrać,გადაარჩევს
1133,auswählen::V,wybrać,ამოარჩევს
1134,bewahren::V,zachować,ინარჩუნებს
1135,behindern::V,utrudnić,აბრკოლებს
1136,behindern::V,utrudnić,გააძნელებს
1137,behindern::V,przeszkadzać,აბრკოლებს
1138,behindern::V,przeszkadzać,გააძნელებს
1139,verderben::V,zepsuć,გააფუჭებს
1140,beschädigen::V,uszkodzić,დააზიანებს
1141,zerbrechen::V,złamać,დაამტვრევს
1142,zerreißen::V,drzeć,გახევს
1143,zerreißen::V,rozdzierać,გახევს
1144,zerstören::V,zniszczyć,მოსპობს
1145,zerstören::V,zniszczyć,დაანგრევს
1146,verbrennen::V,spalić,დაწვავს
1147,geben::V,dać,აძლევს
1148,reichen::V,podać,მიაწოდებს
1149,schenken::V,darować,აჩუქებს
1150,versprechen::V,obiecać,აღუთქვამს
1151,wünschen::V,życzyć,უსურვებს
1152,loben::V,chwalić,აქებს
1153,loben::V,chwalić,ამკობს
1154,küssen::V,całować,აკოცებს
1155,wiegen::V,kołysać,არხევს
1156,zudecken::V,przykryć,გადახურავს
1157,wecken::V,zbudzić,გააღვიძებს
1158,zeigen::V,pokazać,დაანახვებს
1159,führen::V,wieść,მიჰყავს
1160,führen::V,prowadzić,მიჰყავს
1161,lehren::V,uczyć,ასწავლის
1162,unterrichten::V,nauczać,ასწავლის
1163,aufziehen::V,wychować,აღზრდის
1164,leiten::V,kierować,აწარმოებს
1165,leiten::V,kierować,ხელმძღვანელობს
1166,antreiben::V,popędzić,დააჩქარებს
1167,lassen::V,zostawić,ა--ინებს
1168,einladen::V,zaprosić,მოიპატიჟებს
1169,vereinigen::V,zjednoczyć,შეაერთებს
1170,besuchen::V,odwiedzić,სანახავად მიდის
1171,treffen::V,trafić,შეხვდება
1172,treffen::V,spotkać,შეხვდება
1173,sich versammeln::V,zebrać się,შეიკრიბება
1174,sich versammeln::V,zgromadzić się,შეიკრიბება
1175,spielen::V,grać,ეთამაშება
1176,spielen::V,bawić się,ეთამაშება
1177,singen::V,śpiewać,მღერის
1178,tanzen::V,pląsać,ცეკვავს
1179,tanzen::V,tańczyć,ცეკვავს
1180,sich trennen::V,rozstać się,მოშორდება
1181,verlassen::V,opuścić,მიატოვებს
1182,retten::V,ocalić,იხსნის
1183,retten::V,ocalić,გადაარჩენს
1184,retten::V,uratować,იხსნის
1185,retten::V,uratować,გადაარჩენს
1186,bewachen::V,pilnować,დარაჯობს
1187,bewachen::V,pilnować,უთვალთვალებს
1188,schützen::V,ochronić,დაიფარავს
1189,verteidigen::V,bronić,დაიცავს
1190,sich schlagen::V,pobić się,იჩხუბებს
1191,schießen::V,strzelać,ისვრის
1192,siegen::V,zwycziężyć,გაიმარჯვებს
1193,ärgern::V,gniewać,აჯავრებს
1194,schlagen::V,bić,ცემს
1195,schlagen::V,uderzyć,ცემს
1196,treten::V,kopnąć,პანღურს ამოჰკრავს
1197,stechen::V,ukłuć,სჩხვლეტს
1198,stoßen::V,popchnąć,დაეჯახება
1199,stehlen::V,ukraść,ქურდობს
1200,stehlen::V,ukraść,მოიპარავს
1201,stören::V,zakłócić,შეაწუხებს
1202,stören::V,przeszkodzić,შეაწუხებს
1203,belästigen::V,dokuczać,მობეზრდება
1204,verbergen::V,ukryć,დამალავს
1205,täuschen::V,łudzić,შეცდებს
1206,betrügen::V,oszukać,მოატყუებს
1207,töten::V,zabić,მოკლავს
1208,wohnen::V,mieszkać,ცხოვრობს
1209,wohnen::V,mieszkać,ბინადრობს
1210,arbeiten::V,pracować,მუშაობს
1211,sammeln::V,zebrać,შეკრებს
1212,pflücken::V,zerwać,კრეფს
1213,jagen::V,polować,ნადირობს
1214,fischen::V,łowić ryby,თევზაობს
1215,fassen::V,złapać,დააჭერს
1216,hüten::V,paść,მწყემსავს
1217,treiben::V,pędzić,მიერეკება
1218,anbinden::V,przywiązać,მიაბამს
1219,füttern::V,karmić,აჭმევს
1220,melken::V,doić,წველის
1221,hacken::V,rąbać,კეპავს
1222,gießen::V,lać,რწყავს
1223,gießen::V,podlać,რწყავს
1224,reifen::V,dojrzeć,მწიფდება
1225,zubereiten::V,przyrządzić,მოამზადებს
1226,kochen::V,gotować,მოხარშავს
1227,backen::V,piec,გამოაცხობს
1228,braten::V,piec,შეწვავს
1229,braten::V,smażyć,შეწვავს
1230,umrühren::V,przemieszać,შეურევს
1231,umrühren::V,przemieszać,გათქვეფს
1232,stricken::V,dziać,ქსოვს
1233,nähen::V,szyć,გაკერავს
1234,färben::V,pofarbować,შეღებავს
1235,reinigen::V,oczyścić,გაწმენდს
1236,reinigen::V,oczyścić,გასუფთავებს
1237,waschen::V,prać,გარეცხავს
1238,abwischen::V,obetrzeć,წაშლის
1239,spülen::V,płukać,გაავლებს
1240,fegen::V,zamiatać,დაბლანდავს
1241,kehren::V,zamieść,დაგვის
1242,baden::V,kąpać się,ბანაობს
1243,sich waschen::V,myć się,იბანება
1244,ausziehen::V,zdjąć,გაიხდის
1245,anziehen::V,włożyć,ჩაიცვამს
1246,sich anziehen::V,ubrać się,ჩაიცვამს
1247,kämmen::V,uczesać,დავარცხნის
1248,schmücken::V,ozdabiać,მორთავს
1249,sagen::V,powiedzieć,იტყვის
1250,sprechen::V,mówić,ლაპარაკობს
1251,reden::V,mówić,საუბრობს
1252,sich unterhalten::V,rozmawiać,ბაასობს
1253,sich unterhalten::V,rozmawiać,მუსაიფობს
1254,fragen::V,zapytać,ჰკითხავს
1255,bitten::V,prosić,სთხოვს
1256,erzählen::V,opowiedzieć,მოუთხრობს
1257,mitteilen::V,zawiadomić o,აუწყებს
1258,mitteilen::V,zawiadomić o,აცნობებს
1259,nennen::V,nazwać,უწოდებს
1260,rufen::V,wołać,დაუძახებს
1261,prahlen::V,chełpić się,ტრაბახობს
1262,übersetzen::V,tłumaczyć,გადათარგმნის
1263,denken::V,myśleć,ფიქრობს
1264,denken::V,myśleć,აზროვნებს
1265,glauben::V,sądzić,სჯერა
1266,glauben::V,wierzyć,სჯერა
1267,bemerken::V,zauważyć,შენიშვნავს
1268,erkennen::V,poznać,გამოიცნობს
1269,begreifen::V,zrozumieć,გაიგებს
1270,verstehen::V,rozumieć,გაიგონებს
1271,verstehen::V,dosłyszeć,გაიგონებს
1272,lernen::V,uczyć się,ისწავლის
1273,wissen::V,wiedzieć,ეცოდინება
1274,sich erinnern an::V,przypomnieć sobie,მოიგონებს
1275,sich erinnern an::V,przypomnieć sobie,გაიხსენებს
1276,vergessen::V,zapomnieć,ივიწყებს
1277,messen::V,mierzyć,ზომავს
1278,zählen::V,liczyć,ითვლის
1279,rechnen::V,rachować,გაიანგარიშებს
1280,lesen::V,czytać,კითხულობს
1281,malen::V,malować,ხატავს
1282,zeichnen::V,rysować,ხაზავს
1283,schreiben::V,pisać,დაწერს
1284,besitzen::V,posiadać,ექნება
1285,kaufen::V,kupić,ყიდულობს
1286,verkaufen::V,sprzedać,გაყიდის
1287,bezahlen::V,zapłacić,გადაიხდის
1288,zahlen::V,płacić,გადაიხდის
1289,beherrschen::V,opanować,ფლობს
1290,ertragen::V,znieść,მოითმენს
