,Concept_ID,hy,vep
757,hier::ADV,այստեղ,tägä
758,hierhin::ADV,այստեղ,tänna
759,von hier::ADV,այդտեղից,täspäi
760,von hier::ADV,այդտեղից,sid'päi
761,dort::ADV,այնտեղ,sigä
762,dorthin::ADV,այնտեղ,sinna
763,dorthin::ADV,այնտեղ,nakkale
764,geradeaus::ADV,ուղիղ,kohtha
765,vorwärts::ADV,առաջ,edehe
766,rückwärts::ADV,դեպի ետ,sel'gin
767,zurück::ADV,ետ,tagaze
768,unten::ADV,ներքեւում,alahan
769,hinab::ADV,ներքեւ,alaz
770,hinab::ADV,ներքեւ,alahaks
771,oben::ADV,վերեւում,ülähän
772,hinauf::ADV,վերեւ,ülez
773,hinauf::ADV,վերեւ,ülähäks
774,überall::ADV,ամենուր,kaikjal
775,nicht::ADV,չէ,ei
776,ein wenig::ADV,մի քիչ,vähän
777,kaum::ADV,հազիվ,habi
778,sehr::ADV,շատ,lujas
779,so::ADV,այդպես,muga
780,so::ADV,այդպես,ninga
781,noch::ADV,դեռ,völ
782,nur::ADV,միայն,järg
783,nur::ADV,միայն,vaiše
784,schon::ADV,արդեն,jo
785,wieder::ADV,նորից,möst
786,wieder::ADV,դարձյալ,möst
787,vergebens::ADV,իզուր,uhtei
788,vor::PRP,դիմացը,edes
789,hinter::PRP,ետեւը,taga
790,unter::PRP,տակ,al
791,durch::PRP,միջով,läbi
792,durch::PRP,միջով,kal't
793,neben::PRP,քովը,rindal
794,zwischen::PRP,միջեւ,keskes
795,wegen::PRP,պատճառով,tagut
796,wegen::PRP,շնորհից,tagut
797,dies::PRN,սա,nece
798,dies::PRN,այս,nece
799,das::PRN,դա,se
800,das::PRN,այդ,se
801,alles::PRN,ամեն ինչ,kaik
802,ich::PRN,ես,minä
803,du::PRN,դու,sinä
804,er::PRN,նա,hän
805,wir::PRN,մենք,mö
806,ihr::PRN,դուք,tö
807,sie::PRN,նրանք,hö
808,was::FPRN,ինչ,mi
809,wer::FPRN,ով,ken
810,wo::FADV,ուր,kus
811,wo::FADV,որտեղ,kus
812,wohin::FADV,դեպի ուր,kuna
813,wie::FADV,ինչպես,kut
814,wie::FADV,ինչպես,mit'
815,warum::FADV,ինչու,mikš
816,wieviel::FNUM,որչափ,äjak
817,wieviel::FNUM,որչափ,kuverz'
818,eins::NUM,մեկ,üks'
819,zwei::NUM,երկու,kaks'
820,drei::NUM,երեք,koume
821,vier::NUM,չորս,nel'l'
822,fünf::NUM,հինգ,viž
823,sechs::NUM,վեց,kuz'
824,sieben::NUM,յոթ,seičeme
825,acht::NUM,ութ,kahesa
826,neun::NUM,ինը,ühesa
827,zehn::NUM,տասը,kümne
828,elf::NUM,տասնմեկ,üks'toštkümne
829,zwölf::NUM,տասներկու,kaks'toštkümne
830,zwanzig::NUM,քսան,kaks'kümne
831,dreißig::NUM,երեսուն,koumekümne
832,vierzig::NUM,քառասուն,nel'l'kümne
833,fünfzig::NUM,հիսուն,vižkümne
834,sechzig::NUM,վաթսուն,kuz'kümne
835,siebzig::NUM,յոթանասուն,seičemekümne
836,achtzig::NUM,ութսուն,kahesakümne
837,neunzig::NUM,իննսուն,ühesakümne
838,hundert::NUM,հարյուր,sada
839,tausend::NUM,հազար,tuha
840,und::CNJ,ու,i
841,und::CNJ,ու,da
842,oder::CNJ,կամ,vai
843,stehen::V,կանգնել,seišta
844,sitzen::V,նստել,ištta
845,liegen::V,ստել,venuda
846,hängen::V,կախվել,ripta
847,werden::V,դառնալ,lindä
848,werden::V,դառնալ,tehtas
849,passieren::V,պատահել,ozaitas
850,beginnen::V,սկսվել,augotadas
851,enden::V,վերջանալ,loptas
852,wechseln::V,փոխվել,vajehtadas
853,aufgehen[Sonne]::V,բարձրանալ,nousta
854,aufgehen[Sonne]::V,ելնել ,nousta
855,untergehen[Sonne]::V,մտնել,lasktas
856,scheinen[Sonne]::V,շողալ,paštta
857,scheinen[Sonne]::V,փայլել,paštta
858,donnern::V,որոտալ,juraita
859,wehen::V,փչել,dölta
860,wehen::V,փչել,puhuda
861,strömen::V,հոսել,valadas
862,fließen::V,հոսել,valuda
863,sich drehen::V,պտտվել,punotas
864,schwanken::V,տատանվել,čibuda
865,schwingen::V,ճոճվել,čibuda
866,fallen::V,ընկնել,langeta
867,brennen::V,այրվել,pallada
868,rauchen::V,ծխել,savustada
869,regnen::V,անձրեւ գալ,vihmda
870,gefrieren::V,սառչել,jäduda
871,gefrieren::V,սառչել,kül'mdä
872,tauen::V,լկիլ,sulada
873,schmelzen::V,հալիլ,sulada
874,trocknen::V,չորանալ,kuida
875,trocknen::V,չորանալ,kuivehtuda
876,sieden::V,եռալ,kehuda
877,faulen::V,փտել,hapata
878,faulen::V,փտել,traudäs
879,verfaulen::V,նեխել,hapata
880,reißen::V,պատռվել,rebita
881,reißen::V,ճղվել,rebita
882,versinken::V,սուզվել,upota
883,vergehen::V,անցնել ,mända
884,erscheinen::V,հայտնվել,ozutadas
885,erscheinen::V,երեւալ,ozutadas
886,verschwinden::V,անհետանալ,hajeta
887,sinken::V,ընկնել,väheta
888,sinken::V,ընկնել,lasktas
889,abnehmen::V,փոքրանալ,peneta
890,zunehmen::V,մեծանալ,ližaduda
891,steigen::V,բարձրանալ,nousta
892,wachsen::V,աճել,kazda
893,glänzen::V,նշուլել,loštta
894,glänzen::V,փայլիլ,loštta
895,funkeln::V,փայլատակել,hoštta
896,lärmen::V,աղմուկ հանել,robaita
897,läuten::V,զնգալ,judaita
898,klingeln::V,զնգալ,kelotada
899,klirren::V,զնգզնգալ,biraita
900,brausen::V,մոլեգնել,bruncta
901,rauschen::V,սոսափել,šobaita
902,klingen::V,հնչել,heläita
903,bellen::V,հաչել,nutta
904,heulen::V,ոռնալ ,ulaita
905,blasen::V,փչել ,puhuda
906,pfeifen::V,սուլել,pistta
907,pfeifen::V,սուլել,vihelta
908,schreien::V,գոռալ ,kirkta
909,schreien::V,գոռալ ,kidastada
910,stöhnen::V,տնքալ,ohkta
911,stöhnen::V,տնքալ,voivotada
912,zittern::V,դողալ,säraita
913,leben::V,ապրել,eläda
914,geboren werden::V,ծնվել,sünduda
915,atmen::V,շնչել,henktä
916,trinken::V,խմել,joda
917,essen::V,ուտել,söda
918,schlucken::V,կլանել,lainata
919,schlucken::V,կուլ տալ,lainata
920,müde werden::V,հոգնել,väzuda
921,müde werden::V,հոգնել,šuštuda
922,einschlafen::V,քուն մտնել,uinota
923,schlafen::V,քնել,magata
924,schlafen::V,քնել,nukkuda
925,aufwachen::V,արթննալ,heraštuda
926,aufstehen::V,ելլել,nousta
927,sich erholen::V,հանգստանալ,lebaitas
928,krank werden::V,հիւանդանալ,läžegata
929,krank sein::V,հիվանդ լինել,läžuda
930,schmerzen::V,ցավել,kibištada
931,husten::V,հազալ,rügda
932,genesen::V,ապաքինվել,tervehtuda
933,sterben::V,մեռնել,kolda
934,sterben::V,վախճանվել,kolda
935,umkommen::V,կործանվել,kolda
936,sich bewegen::V,ընթանալ,likkuda
937,sich rühren::V,շարժվել,likahtada
938,sich rühren::V,շարժվել,kubahtada
939,sich erheben::V,կանգնել,nousta
940,sich erheben::V,վեր կենալ,nousta
941,sich setzen::V,նստել,išttas
942,hinfallen::V,ընկնել,langeta
943,laufen::V,քայլել,kävuda
944,schreiten::V,ճեմել,astta
945,schreiten::V,ճեմել,haškta
946,spazierengehen::V,շրջագայել,kävelta
947,eilen::V,շտապել,kiruhtada
948,sich beeilen::V,շտապել ,kiruhtada
949,sausen::V,սլանալ,fun'urta
950,rennen::V,վազել,joksta
951,springen::V,ցատկել,hüptä
952,klettern::V,մագլցել,libuda
953,schaukeln::V,ճոճվել,čibuda
954,schaukeln::V,օրորվել,čibuda
955,kriechen::V,սողալ,ličtas
956,schwimmen::V,լողալ,ujuda
957,tauchen::V,սուզվել,čukautas
958,rudern::V,թիավարել,souta
959,fahren::V,ընթանալ,ajada
960,fahren::V,ընթանալ,ajelda
961,fliegen::V,թռչել,leta
962,gehen::V,գնալ,mända
963,gehen::V,գնալ,kävuda
964,weggehen::V,հեռանալ,päzda
965,weggehen::V,հեռանալ,lähtta
966,abfahren::V,ճանապարհվել,tönduda
967,anhalten::V,կանգնել,seižutadas
968,hineingehen::V,մտնել,mända südäimehe
969,eintreten::V,մտնել,tulda
970,kommen::V,գալ,tulda
971,ankommen::V,ժամանել,tulda
972,zurückkommen::V,վերադառնալ,pörtas
973,bleiben::V,մնալ,jäda
974,warten::V,սպասել,varastada
975,erwarten::V,սպասել,varastada
976,suchen::V,որոնել,ectä
977,finden::V,գտնել,löuta
978,versuchen::V,փորձել,ladida
979,versuchen::V,փորձել,rohkaita
980,vorbereiten::V,պատրաստել,vaumita
981,lieben::V,սիրել,armastada
982,mögen::V,հավանել,navedida
983,mögen::V,սիրել,navedida
984,lachen::V,ծիծաղել,nagrda
985,rühren::V,հուզել,likutada
986,weinen::V,լալ,itkta
987,schimpfen::V,տրտնջալ,laidas
988,schimpfen::V,տրտնջալ,pačatada
989,schimpfen::V,քրթմնջել,laidas
990,schimpfen::V,քրթմնջել,pačatada
991,sich ärgern::V,զայրանալ,rändüda
992,sich fürchten::V,վախնալ,varaita
993,fürchten::V,վախենալ,varaita
994,fliehen::V,փախչել,pageta
995,flüchten::V,փախչել,pageta
996,flüchten::V,փախչել,joksta
997,sehen::V,տեսնել,nähta
998,anschauen::V,դիտել,kacta
999,ansehen::V,նայել,kacta
1000,hören::V,լսել,kulda
1001,zuhören::V,ունկնդրել,kundeltas
1002,probieren::V,համը տեսել,mujada
1003,riechen::V,հոտ առնել,rižada
1004,fühlen::V,զգալ,mujada
1005,scheinen::V,երեւալ,näguda
1006,zu sehen sein::V,երեւալ,näguda
1007,vernehmen::V,իմանալ ,kulištada
1008,frieren::V,մրսել,kül'mdä
1009,tun::V,անել,tehta
1010,können::V,կարողանալ,voida
1011,können::V,կարողանալ,mahtta
1012,wollen::V,ուզել,himoita
1013,wollen::V,ուզել,tahtoida
1014,wollen::V,ցանկանալ,himoita
1015,wollen::V,ցանկանալ,tahtoida
1016,anfangen::V,սկսել,zavottä
1017,anfangen::V,սկսել,augotada
1018,beenden::V,վերջացնել,loptä
1019,aufhören::V,դադարել,loptas
1020,gelingen::V,հաջողվել,lähtta
1021,gelingen::V,հաջողվել,tehtas
1022,gelingen::V,գլուխ գալ,lähtta
1023,gelingen::V,գլուխ գալ,tehtas
1024,geraten::V,ստացվել,tulda
1025,öffnen::V,բաց անել,avaita
1026,schließen::V,փակել ,saubata
1027,stellen::V,դնել,panda
1028,stellen::V,դնել,seižutada
1029,setzen::V,նստեցնել,ištutada
1030,legen::V,դնել,panda
1031,berühren::V,դիպչել,koskta
1032,berühren::V,դիպչել,käziduda
1033,berühren::V,շոշափել,koskta
1034,berühren::V,շոշափել,käziduda
1035,verbinden::V,շաղկապել,ühtenzoitta
1036,bedecken::V,ծածկել,katta
1037,bedecken::V,ծածկել,peitta
1038,aufhängen::V,կախել,riputada
1039,anzünden::V,վառել,sütutada
1040,aufheben::V,վերցնել,leta
1041,zurücklassen::V,թողնել,jätta
1042,verlieren::V,կորցնել,kadotada
1043,fallen lassen::V,գցել,kirbotada
1044,machen::V,անել,säta
1045,machen::V,անել,tehta
1046,herstellen::V,արտադրել,tehta
1047,bauen::V,կառուցել,leta
1048,bauen::V,կառուցել,sauda
1049,reparieren::V,նորոգել,koheta
1050,verbessern::V,բարելավել,paremboita
1051,ändern::V,փոխել,vajehtada
1052,graben::V,փորել,kaida
1053,graben::V,փորել,čongoida
1054,beugen::V,ծռել,koverta
1055,biegen::V,թեքել,painda
1056,drehen::V,ոլորել,punotada
1057,wenden::V,պտտել,käta
1058,wenden::V,պտտել,kärauta
1059,umdrehen::V,շրջել,käta
1060,heben::V,բարձրացնել,leta
1061,hochheben::V,բարձրացնել,libutada
1062,ergreifen::V,վարակվել,tabata
1063,halten::V,բռնել,pidada
1064,drücken::V,ճնշել,painda
1065,schieben::V,հրել,žigutada
1066,kratzen::V,քերել,künstä
1067,lecken::V,լիզել,nolda
1068,beißen::V,կծել,purda
1069,beißen::V,կծել,hambastada
1070,abreißen::V,պոկել,ratketa
1071,abschneiden::V,կտրել ,čapata
1072,abschneiden::V,կտրել ,leikata
1073,binden::V,կապել,sidoda
1074,stecken::V,խրել,čokaita
1075,brechen::V,կոտրել ,katkaita
1076,klopfen::V,թակել,kolkotada
1077,hauen::V,ծեծել,löda
1078,kleben::V,կպցնել,klejata
1079,reiben::V,շփել,hosta
1080,reiben::V,շփել,törkita
1081,reiben::V,շփել,jorotada
1082,streichen::V,վրան քսել,voita
1083,schleifen::V,սրել ,hijoida
1084,schleifen::V,սրել ,teravzoitta
1085,schneiden::V,կտրել,leikata
1086,rütteln::V,ցնցել,heilutada
1087,schütteln::V,թափահարել,pudištada
1088,schwenken::V,ճոճել,maihutada
1089,schütten::V,լցնել,valada
1090,füllen::V,լիքը լցնել,täutta
1091,einwickeln::V,փաթաթել,kärdä
1092,tragen::V,կրել,kantta
1093,tragen::V,կրել,kandišta
1094,tragen::V,տանել,kantta
1095,tragen::V,տանել,kandišta
1096,schleppen::V,քաշել,vedätada
1097,ziehen::V,ձգել,vedada
1098,ziehen::V,քաշել,vedada
1099,aufbewahren::V,պահել ,kaita
1100,werfen::V,նետել,čuta
1101,werfen::V,նետել,tactä
1102,packen::V,հափշտակել,tabata
1103,verstecken::V,ծածկել,peitta
1104,teilen::V,բաժանել,jagada
1105,schicken::V,ուղարկել,oigeta
1106,bringen::V,բերել,veda
1107,hinzufügen::V,ավելացնել,ližata
1108,bekommen::V,հայթայթել,sada
1109,erhalten::V,ստանալ,sada
1110,nehmen::V,վերցնել,otta
1111,wählen::V,ընտրել,valita
1112,auswählen::V,գերադասել,valita
1113,bewahren::V,պահպանել,kaita
1114,behindern::V,խոչընդոտել,telustada
1115,verderben::V,փչացնել,travida
1116,beschädigen::V,վնասել,satatada
1117,zerbrechen::V,ջարդել,mureta
1118,zerbrechen::V,կոտրել,mureta
1119,zerreißen::V,պատռել,rebitada
1120,zerstören::V,քանդել,mureta
1121,verbrennen::V,այրել,poltta
1122,geben::V,տալ,antta
1123,reichen::V,հանձնել,antta
1124,schenken::V,նվիրել,lahjoita
1125,versprechen::V,խոստանալ,toivotada
1126,wünschen::V,մաղթել,toivotada
1127,loben::V,գովել,kitta
1128,küssen::V,համբուրել,tervehtada
1129,wiegen::V,օրորել,likutada
1130,zudecken::V,վրան գցել,katta
1131,wecken::V,զարթնեցնել,noustatada
1132,zeigen::V,ցույց տալ,ozutada
1133,führen::V,ուղեկցել,astutada
1134,lehren::V,սովորեցնել,opeta
1135,unterrichten::V,ավանդել,opeta
1136,aufziehen::V,դաստիարակել,kazvatada
1137,leiten::V,ղեկավարել,ohjata
1138,leiten::V,կառավարել,ohjata
1139,antreiben::V,շտապեցնել,rigehtoitta
1140,lassen::V,ստիպել,käskta
1141,einladen::V,հրավիրել,kucta
1142,vereinigen::V,միացնել,ühtenzoitta
1143,besuchen::V,այցելել,rižada
1144,treffen::V,հանդիպել,vastata
1145,sich versammeln::V,հավաքվել,kägeta
1146,sich versammeln::V,հավաքվել,sätas
1147,spielen::V,խաղալ,väta
1148,singen::V,երգել,pajatada
1149,tanzen::V,պարել,kargaita
1150,sich trennen::V,ցրվել,erigata
1151,verlassen::V,լքել,jätta
1152,retten::V,փրկել,päzutada
1153,bewachen::V,պահել,varjoita
1154,schützen::V,պաշտպանել,kaita
1155,verteidigen::V,պաշտպանել,kaita
1156,sich schlagen::V,կռվել,torata
1157,schießen::V,կրակել,ampta
1158,siegen::V,հաղթել,vägestada
1159,ärgern::V,ձանձրացնել,verdutada
1160,ärgern::V,ձանձրացնել,rändütada
1161,schlagen::V,խփել,löda
1162,schlagen::V,խփել,iškta
1163,treten::V,քացի տալ,peksta
1164,treten::V,քացի տալ,topsta
1165,stechen::V,խայթել,pystiä
1166,stoßen::V,մղել,iškta
1167,stoßen::V,մղել,pudištada
1168,stehlen::V,գողանալ,vargastada
1169,stören::V,խանգարել,keskustada
1170,belästigen::V,անհանգստացնել,tartuteldas
1171,verbergen::V,թաքցնել,katelda
1172,täuschen::V,խաբել,manitada
1173,betrügen::V,խաբել,manitada
1174,töten::V,սպանել ,rikta
1175,töten::V,սպանել ,surmita
1176,wohnen::V,բնակվել,eläda
1177,arbeiten::V,աշխատել,rata
1178,sammeln::V,հավաքել,kogota
1179,pflücken::V,քաղել,poimda
1180,jagen::V,որս անել,mecata
1181,fischen::V,ձուկ բռնել,kalatada
1182,fassen::V,բռնել,tabata
1183,hüten::V,արածեցնել,paimeta
1184,treiben::V,հովուել,ajada
1185,anbinden::V,չուանել,küttestada
1186,anbinden::V,չուանել,sidoda
1187,füttern::V,կերակրել,sötta
1188,melken::V,կթել,lüpsta
1189,hacken::V,կոտորել,sauda
1190,gießen::V,ջրել,valada
1191,reifen::V,հասունանալ ,küpseta
1192,zubereiten::V,պատրաստել,vaumištada
1193,kochen::V,եփել,keitta
1194,backen::V,թխել,paštta
1195,braten::V,տապակել,žarda
1196,umrühren::V,խառնել,segoitada
1197,stricken::V,գործել,kudoda
1198,nähen::V,կարել,ombelta
1199,färben::V,ներկել,mujutada
1200,reinigen::V,մաքրել,puhtastada
1201,waschen::V,լվանալ,pesta
1202,abwischen::V,սրբել,pühktä
1203,spülen::V,ողողել,huhtoida
1204,spülen::V,պարզաջրել,huhtoida
1205,fegen::V,ավլել,pühkta
1206,kehren::V,ավլել,uhoita
1207,baden::V,լողանալ,kül'ptäs
1208,sich waschen::V,լվացվել,pestas
1209,ausziehen::V,հանել,riičta
1210,ausziehen::V,հանել,rušta
1211,anziehen::V,հագնել,panda päle
1212,anziehen::V,հագնել,panda kädehe
1213,anziehen::V,հագնել,panda jaugha
1214,sich anziehen::V,հագնվել,sobdas
1215,kämmen::V,սանրել,harjata
1216,schmücken::V,զարդարել,čomitada
1217,sagen::V,ասել,sanuda
1218,sprechen::V,խոսել,pagišta
1219,reden::V,զրուցել,pagišta
1220,sich unterhalten::V,խոսակցել,lodaita
1221,fragen::V,հարցնել,küzuda
1222,bitten::V,խնդրել,pakita
1223,erzählen::V,պատմել,sanuda
1224,erzählen::V,պատմել,starinoita
1225,mitteilen::V,հաղորդել,tedotada
1226,nennen::V,անվանել,nimitada
1227,rufen::V,կանչել,kucta
1228,prahlen::V,պարծենալ,kittäs
1229,übersetzen::V,թարգմանել,käta
1230,denken::V,մտածել,meletada
1231,glauben::V,հավատալ,uskta
1232,bemerken::V,նկատել,homaita
1233,erkennen::V,ճանաչել,tundištada
1234,begreifen::V,հասկանալ,tabata
1235,verstehen::V,ըմբռնել,el'geta
1236,verstehen::V,ըմբռնել,toimetada
1237,lernen::V,սովորել,opetas
1238,wissen::V,իմանալ,teta
1239,sich erinnern an::V,հիշել,johtutada
1240,sich erinnern an::V,մտաբերել,johtutada
1241,vergessen::V,մոռանալ,unohtada
1242,messen::V,չափել,märita
1243,zählen::V,թվել,lugeda
1244,zählen::V,հաշվել,lugeda
1245,rechnen::V,հաշվել,lugeda
1246,rechnen::V,հաշվարկել,lugeda
1247,lesen::V,կարդալ,lugeda
1248,malen::V,նկարել,pirta
1249,zeichnen::V,գծել,pirta
1250,schreiben::V,գրել,kirjutada
1251,besitzen::V,ունենալ,omištada
1252,besitzen::V,տեր լինել,omištada
1253,kaufen::V,գնել,ostta
1254,verkaufen::V,վաճառել,möda
1255,bezahlen::V,վճարել,maksta
1256,zahlen::V,վճարել,maksta
1257,beherrschen::V,ղեկավարել,valdoita
1258,ertragen::V,դիմանալ,tirpta
1259,Horn::N,,sar'v
1260,fangen::V,,püta
