,Concept_ID,lbe,kl
692,lecker::A,нахӏусса,
693,lecker::A,тӏааьнсса,
694,süß::A,нацӏусса,tungusunnippoq
695,bitter::A,кьурчӏисса,qasilippoq
696,sauer::A,туршсса,
697,hell::A,чаннасса,qaamavoq
698,dunkel::A,цӏансса,qernerpoq
699,schwarz::A,лухӏисса,qernerpoq
700,weiß::A,кӏяласса,qaqorpoq
701,rot::A,ятӏулсса,aappaluppoq
702,gelb::A,хъахъисса,sungaarpoq
703,blau::A,някӏсса,tungujorpoq
704,grün::A,щюлисса,qorsooqqippoq
705,grau::A,оьрусса,qaserpoq
706,bunt::A,оьрчӏикӏурисса,
707,billig::A,кьювкьусса,akikippoq
708,teuer::A,ххирасса,
709,wertvoll::A,багьасса,erlinnarpoq
710,blind::A,мурчӏисса,tappiippoq
711,blind::A,мурчӏисса,isigisaqanngilaq
712,taub::A,къюкӏсса,tusilarpoq
713,kräftig::A,гужсса,pissaq
714,kräftig::A,гужсса,pissarsuaq
715,stark::A,кьянкьасса,sanngivoq
716,schwach::A,заэвсса,nakuippoq
717,fett::A,бучсса,pualavoq
718,schlank::A,бювхъусса,tuappoq
719,hübsch::A,янусса,aatsialaq
720,böse::A,оьсса,ajorpoq
721,dumm::A,ахӏмакьсса,taqajak
722,dumm::A,ахӏмакьсса,sikkilluppoq
723,dumm::A,ахӏмакьсса,qaatusimasaqanngilaq
724,faul::A,танмалсса,eqiasuppoq
725,faul::A,танмалсса,eqiattortuvoq
726,faul::A,курчӏилсса,eqiasuppoq
727,faul::A,курчӏилсса,eqiattortuvoq
728,fleißig::A,хӏарачат бусса,eqiasuippoq
729,geizig::A,янттарцӏансса,iasilaarpoq
730,geizig::A,янттарцӏансса,tukkuippoq
731,klug::A,аькьлу бусса,mallak
732,klug::A,аькьлу бусса,ittanneq
733,klug::A,аькьлу бусса,kutaappoq
734,klug::A,аькьлу бусса,kuttaappoq
735,klug::A,аькьлу бусса,qarasagippoq
736,geschickt::A,паргалсса,
737,lieb::A,аьзизсса,akisooq
738,lustig::A,тяхъасса,piikulavoq
739,sanft::A,иминсса,isumagippoq
740,hungrig::A,ккашилсса,kaappoq
741,hungrig::A,ккашилсса,perlilerpoq
742,krank::A,къашавайсса,napparsimavoq
743,nackt::A,кӏачӏасса,
744,traurig::A,пашмансса,aliasuppoq
745,lebendig::A,уттавасса,uumavoq
746,gut::A,ххуйсса,ajunngilaq
747,schlecht::A,оьккисса,sualuppoq
748,richtig::A,саргъунсса,iluarpoq
749,schlimm::A,оьккисса,amiilaarnarpoq
750,wahr::A,хӏакьсса,ilumoorpoq
751,alt::A,кугьнасса,pisoqaq
752,neu::A,цӏусса,nutaavoq
753,ehemalig::A,хъхъичӏвасса,
754,alt[Lebewesen]::A,агьилсса,utoqqaq
755,jung::A,чӏавасса,inuusuppoq
756,jung::A,чӏавасса,kingulliarsuk
757,jung::A,жагьилсса,inuusuppoq
758,jung::A,жагьилсса,kingulliarsuk
759,arm::A,мискинсса,piillasoq
760,arm::A,мискинсса,piitsuuvoq
761,reich::A,авадансса,pisuuvoq
762,bekannt::A,дусъсса,
763,berühmt::A,машгьурсса,tusaamasaq
764,fremd::A,чил,ajasoornarpoq
765,verschieden::A,личӏи-личӏисса,allatut
766,verschieden::A,личӏи-личӏисса,tamalaat
767,nah::A,гъансса,qanippoq
768,fern::A,архсса,ungasippoq
769,linker::A,кияхсса,saamerleq
770,linker::A,кюччахсса,saamerleq
771,rechter::A,урчӏахсса,innarluissut
772,anderer::A,цамур,
773,erster::A,цалчинмур,siulleq
774,erster::A,цалчиннсса,siulleq
775,zweiter::A,кӏилчиимур,qataatsup tullia
776,dritter::A,шамулчинмур,pingajorarterut
777,letzter::A,махъва-махъмур,kingulleq
778,allein::ADV,ялгъузну,kisimiippoq
779,zusammen::ADV,цачӏу,attaasa
780,zusammen::ADV,цачӏу,attarmik
781,zusammen::ADV,архӏал,attaasa
782,zusammen::ADV,архӏал,attarmik
783,lange::ADV,батӏи къабуклай,akuni
784,lange::ADV,хъунмасса хӏаллай,akuni
785,plötzlich::ADV,цакуну,tassanngaannaq
786,sofort::ADV,мугьлат бакъа,erniinnaq
787,später::ADV,махъ,kingorna
788,jetzt::ADV,утти,maanna
789,jetzt::ADV,утти,massakkut
790,jetzt::ADV,цӏана,maanna
791,jetzt::ADV,цӏана,massakkut
792,heute::ADV,хӏакьину,ullumi
793,morgen::ADV,гьуит,aqagu
794,morgen::ADV,гьунттий,aqagu
795,dann::ADV,яла,taava
796,gestern::ADV,лахьхьу,ippassaq
797,damals::ADV,та чӏумал,taamani
798,damals::ADV,та чӏумал,taamanikkut
799,damals::ADV,та чӏумал,taassumuunakkut
800,danach::ADV,яла,taava
801,vorher::ADV,хьхьнчӏ,siornagut
802,vorher::ADV,хьхьичӏва,siornagut
803,zuerst::ADV,бакӏрай,
804,zuerst::ADV,цӏу бутӏуй,
805,einmal::ADV,цал,ilaanni
806,einmal::ADV,цал,ataatsimik
807,manchmal::ADV,ваксса-таксса,qaqutigu
808,manchmal::ADV,ваксса-таксса,qaqutigut
809,oft::ADV,чӏявуну,akulikitsumik
810,immer::ADV,мудан,tamatigut
811,immer::ADV,даиман,tamatigut
812,niemals::ADV,тачӏав,
813,hier::ADV,шикку,maani
814,hierhin::ADV,шиккун,maani
815,von hier::ADV,шичча,
816,dort::ADV,гикку,
817,dorthin::ADV,тиккун,ikuuna
818,geradeaus::ADV,тӏайланм,narlumut
819,vorwärts::ADV,хьхьичӏунмай,pilangavoc
820,rückwärts::ADV,махъа-хьхьичӏунмай,kingumut
821,rückwärts::ADV,махъа-хьхьичӏунмай,tunumut or tunummut
822,zurück::ADV,махъунмай,kingumut
823,zurück::ADV,махъунмай,tunumut or tunummut
824,unten::ADV,лув,kana
825,hinab::ADV,бакӏ-ялавай,qiviu
826,hinab::ADV,бакӏъялавай,qiviu
827,oben::ADV,ялув,
828,hinauf::ADV,лавай,
829,überall::ADV,гьариий,tamaginni
830,überall::ADV,гьариий,tamani tamaani
831,überall::ADV,хьу-хьуний,tamaginni
832,überall::ADV,хьу-хьуний,tamani tamaani
833,überall::ADV,гьарца кӏанай,tamaginni
834,überall::ADV,гьарца кӏанай,tamani tamaani
835,nicht::ADV,къа-,
836,ein wenig::ADV,чанни,
837,ein wenig::ADV,ца чансса,
838,kaum::ADV,дахьа,qaqutigorsuaq
839,sehr::ADV,оьну,assut
840,sehr::ADV,гужну,assut
841,sehr::ADV,хъинну,assut
842,so::ADV,укукн,
843,noch::ADV,гьала,qeratavoq
844,noch::ADV,уттигу,qeratavoq
845,noch::ADV,цакьинва,qeratavoq
846,noch::ADV,ттигу-шилагу,qeratavoq
847,nur::ADV,анжагь,
848,wieder::ADV,цӏуницӏа,kingumut
849,vergebens::ADV,аьдада,angiluk
850,vergebens::ADV,нахӏакь,angiluk
851,vor::PRP,хьхьичӏ,
852,hinter::PRP,махъ,
853,unter::PRP,лув,
854,durch::PRP,-х,
855,neben::PRP,чӏарав,
856,zwischen::PRP,дянив,
857,wegen::PRP,цӏаний,
858,dies::PRN,ва,manna
859,dies::PRN,ва,matuma
860,das::PRN,та,ua
861,das::PRN,кӏа,ua
862,das::PRN,га,ua
863,alles::PRN,щала,
864,ich::PRN,на,uanga
865,du::PRN,ина,illit
866,er::PRN,му,una
867,wir::PRN,жу,uagut
868,ihr::PRN,зу,ilissi
869,was::FPRN,ци,aat?
870,wer::FPRN,цу,kikkut
871,wo::FADV,чув,sumi
872,wohin::FADV,чун,sumut
873,wie::FADV,цукун,qanoq
874,warum::FADV,цан,sooq
875,wieviel::FNUM,циксса,qassit
876,wieviel::FNUM,циксса,qanoq atsigisumik?
877,eins::NUM,ца,ataaseq
878,zwei::NUM,кӏива,marluk
879,drei::NUM,шамма,pingasut
880,vier::NUM,мукьа,sisamat
881,vier::NUM,мукьа,qajuusat
882,vier::NUM,мукьва,sisamat
883,vier::NUM,мукьва,qajuusat
884,fünf::NUM,ххюва,tallimat
885,sechs::NUM,ряхва,arfineq
886,sechs::NUM,ряхва,arfinillit
887,sieben::NUM,арула,arfineq-marluk
888,acht::NUM,мяйва,arfineq pingasut
889,neun::NUM,урчӏва,qulingiluat
890,neun::NUM,урчӏва,arfineq sisamat
891,zehn::NUM,ацӏва,qulit
892,elf::NUM,ацӏния цава,aqqaneq
893,zwölf::NUM,ацӏиия кӏива,aqqaneq-marluk
894,zwanzig::NUM,кьува,tyve
895,dreißig::NUM,зувира,tredive
896,dreißig::NUM,зувира,pingasunik qulillit
897,vierzig::NUM,мукьцӏала,fyrre
898,fünfzig::NUM,ххюцӏала,halvtreds
899,fünfzig::NUM,ххюцӏала,tallimanik qulillit
900,sechzig::NUM,ряхцӏала,tres
901,achtzig::NUM,мяйцӏала,firs
902,neunzig::NUM,урчӏцӏала,halvfems
903,hundert::NUM,ттурш,et hundrede
904,hundert::NUM,ттуршва,et hundrede
905,tausend::NUM,азарва,et tusinde
906,und::CNJ,-гу,aamma
907,oder::CNJ,я,imalluunnit
908,oder::CNJ,ягу,imalluunnit
909,stehen::V,ацӏан,sikingavoq
910,sitzen::V,щяивкӏун икӏан,ingippoq
911,liegen::V,утту нвхьуну икӏан,nalavoq
912,liegen::V,утту нвхьуну икӏан,aqupivoq
913,hängen::V,зурчӏай тӏун,nivinngarpaa
914,werden::V,хьун,pinngorpoq
915,passieren::V,хьун,pivoq
916,beginnen::V,дайдишин,aallarnerpaa
917,beginnen::V,дайдирхьуну дикӏан,aallarnerpaa
918,enden::V,къуртал дан,naggaserpaa
919,wechseln::V,даххана хьун,immikkut ilivoq
920,wechseln::V,даххана дуллан,immikkut ilivoq
921,aufgehen[Sonne]::V,буклай бур,
922,untergehen[Sonne]::V,лаглай бур,ilioqqaasoq
923,scheinen[Sonne]::V,битан,qinnorpoq
924,scheinen[Sonne]::V,битан,qinngorpoq
925,scheinen[Sonne]::V,чани буллан,qinnorpoq
926,scheinen[Sonne]::V,чани буллан,qinngorpoq
927,donnern::V,тӏий бур,kalleq
928,wehen::V,бишлай бур,timmivoq
929,strömen::V,экьинан,
930,fließen::V,экьинан,
931,sich drehen::V,гьанан,ipippaa
932,schwanken::V,хъюлчу тӏун,aalavoq
933,schwanken::V,хӏуркку тӏун,aalavoq
934,schwingen::V,хъюлчай тӏун,issakajaat or issakatsiaarut
935,schwingen::V,хъюлчу тӏун,issakajaat or issakatsiaarut
936,fallen::V,багьлан,quasivaa
937,brennen::V,ччучлан,seerpoq
938,brennen::V,ччучлан,uuppaa
939,rauchen::V,пуркӏу тӏун,pujoorpoq
940,regnen::V,лачӏун,siallerpoq
941,regnen::V,лачIлай дур,siallerpoq
942,gefrieren::V,микӏ лачӏун,qiulerpoq
943,tauen::V,баслан,aappoq
944,schmelzen::V,баслан,aappoq
945,schmelzen::V,баслан,aatsippaa
946,trocknen::V,кьакьан,panerserpaa
947,sieden::V,щаран,qalappoq
948,faulen::V,аьллан,
949,verfaulen::V,аьллан,
950,verfaulen::V,аьян,
951,reißen::V,ххя дукан,qulli
952,reißen::V,ххя дукан,alittorpaa
953,reißen::V,ххя дукан,kimillanneq
954,versinken::V,оькьлан,kivivaa
955,versinken::V,оькьлан,apparpoq
956,versinken::V,оькьан,kivivaa
957,versinken::V,оькьан,apparpoq
958,vergehen::V,лялиян,qaangerpaa
959,vergehen::V,лялиян,sarsuppoq
960,erscheinen::V,буккан,takutippoq
961,erscheinen::V,загьир хьун,takutippoq
962,verschwinden::V,бат хьун,
963,verschwinden::V,акъа хьун,
964,sinken::V,чахь учин,kivivaa
965,sinken::V,чахь учин,apparpoq
966,abnehmen::V,чан хьун,ikillipput
967,abnehmen::V,ссуссукьу хьун,ikillipput
968,zunehmen::V,гьарза хьун,allisippaa
969,steigen::V,гьаз хьун,allisippaa
970,wachsen::V,ххяххан,allivoq
971,glänzen::V,цӏай буккан,qinngorpoq
972,glänzen::V,цӏай буккан,qinnorpoq
973,funkeln::V,цӏай-цӏай тӏун,uisorilavoq
974,lärmen::V,чӏу буллан,
975,lärmen::V,аьлагъужа буллан,
976,läuten::V,занг ришлан,avilualaarpoq
977,läuten::V,занг дуллан,avilualaarpoq
978,klingeln::V,занг ришлан,aviluarpoq
979,klingeln::V,занг ришлан,aviluarpaluppoq
980,klingeln::V,занг дуллан,aviluarpoq
981,klingeln::V,занг дуллан,aviluarpaluppoq
982,brausen::V,никъащилан,ittuk
983,brausen::V,никъащилан,ittuppoq
984,brausen::V,никъащилан,ittuppaluppoq
985,rauschen::V,щурщур тӏун,
986,klingen::V,чӏу буклан,
987,bellen::V,хӏап тӏун,qiluppoq
988,blasen::V,уф тӏун,aporneq
989,pfeifen::V,щютӏа тӏун,siggartartitsivoq
990,pfeifen::V,щютӏа тӏун,siorsulavoq
991,schreien::V,чӏу бан,suaarpoq
992,stöhnen::V,угь-къак тӏун,nipiliorpoq
993,stöhnen::V,угь-къак тӏун,nipilliorpoq
994,zittern::V,зурзу чин,qarsulivik
995,zittern::V,зурзу тӏун,qarsulivik
996,leben::V,ялапар хъанан,inuuvoq
997,geboren werden::V,ан,inuuvoq
998,geboren werden::V,ан,inunngorpoq
999,atmen::V,ссихӏ ласлан,anersaarpoq
1000,atmen::V,ссихӏ бигьлан,anersaarpoq
1001,trinken::V,хӏачӏан,imerpoq
1002,trinken::V,хӏачӏлан,imerpoq
1003,essen::V,канан,tamorpoq
1004,schlucken::V,кьюлтӏа тӏун,tuluarnaq
1005,müde werden::V,аьхчӏин,
1006,einschlafen::V,шанан икӏан,sinippoq
1007,schlafen::V,шанан,sinik
1008,aufwachen::V,чантӏ учин,iterpoq
1009,aufwachen::V,чантӏ учин,eqqumavoq
1010,aufstehen::V,бизан,makippoq
1011,sich erholen::V,бигьалаган,qasuerserpoq
1012,krank werden::V,къашай хьун,
1013,krank sein::V,къашай хъанан,
1014,krank sein::V,къашавай икӏан,
1015,schmerzen::V,цӏун,anneraa
1016,schmerzen::V,цӏун,annernarpoq
1017,husten::V,хъугьу чин,quersorpoq
1018,husten::V,хъугьу тӏун,quersorpoq
1019,genesen::V,хъин хьун,ajunngissivoq
1020,genesen::V,хъин хьун,ilisimmarpoq
1021,genesen::V,хъин хьун,ilorrippoq
1022,genesen::V,сагъ лаган,ajunngissivoq
1023,genesen::V,сагъ лаган,ilisimmarpoq
1024,genesen::V,сагъ лаган,ilorrippoq
1025,sterben::V,ивчӏан,toquvoq
1026,umkommen::V,лиллан,
1027,umkommen::V,литӏлан,
1028,umkommen::V,ажал биян,
1029,umkommen::V,личӏи хьун,
1030,umkommen::V,иакьлу хьун,
1031,umkommen::V,ахир жан хъанан,
1032,umkommen::V,рухӏирачӏа икӏан,
1033,sich bewegen::V,сукку хьун,ingerlavoq
1034,sich rühren::V,сукку хьун,
1035,sich erheben::V,бизан,
1036,sich setzen::V,щяикӏан,ingippoq
1037,sich setzen::V,щябикӏан,ingippoq
1038,hinfallen::V,багьан,
1039,laufen::V,занан,arpappoq
1040,schreiten::V,ша ласлан,ingerlavoq
1041,spazierengehen::V,сайр буллан,utertakajaarpoq
1042,spazierengehen::V,сайр буллан,utertakattajaarpoq
1043,eilen::V,анавар буккан,qaa qaa
1044,eilen::V,анавар буккан,qiilasaarpoq
1045,eilen::V,анавар буккан,ingerlasaarpaa
1046,sich beeilen::V,анавар буккан,tuaviorpoq
1047,sausen::V,никъа щилан,uiguut
1048,sausen::V,никъа щун,uiguut
1049,rennen::V,лечлан,igivoq
1050,springen::V,тӏанкӏ дан,upernassaq
1051,klettern::V,лахълан,pilaakkeerpoq
1052,schaukeln::V,гьайжак бигьлан,aalavoq
1053,kriechen::V,ххярк тӏун,
1054,schwimmen::V,гьузун,naluppoq
1055,tauchen::V,лултту уккан,allorpoq
1056,rudern::V,бяхлан,ipuppaa
1057,rudern::V,батӏлан,ipuppaa
1058,rudern::V,ххялаххи дуклан,ipuppaa
1059,fahren::V,гьан,qimusserpoq
1060,fliegen::V,лехлан,timmivoq
1061,gehen::V,нан,
1062,weggehen::V,ялагьан,piiarpoq
1063,abfahren::V,гьан,
1064,anhalten::V,бацӏан,unitsippaa
1065,hineingehen::V,буххан,timaappaa
1066,eintreten::V,буххан,allattorpaa
1067,kommen::V,учӏан,qaa-
1068,kommen::V,учӏан,pivaa
1069,ankommen::V,биян,tikippoq
1070,ankommen::V,бучӏан,tikippoq
1071,zurückkommen::V,зана хъун,angerlarpoq
1072,zurückkommen::V,зана бикӏан,angerlarpoq
1073,bleiben::V,личӏан,uninngavoq
1074,warten::V,ялугьлан,paavoq
1075,warten::V,ялугьлан,utaqqivoq
1076,erwarten::V,ялугьлан,
1077,suchen::V,луглан,nivivaa
1078,finden::V,лякъин,nanivaa
1079,versuchen::V,ххал буллан,uuppaa
1080,versuchen::V,ххал буллан,ussersarpaa
1081,vorbereiten::V,хӏадур бан,piareersarpaa
1082,lieben::V,эшкьи хьуиу бикӏан,asavaa
1083,mögen::V,ххиран бикӏан,akaaraa
1084,lachen::V,хъян,
1085,weinen::V,аьтӏун,qiavoq
1086,schimpfen::V,дяъван,qatimaarpoq
1087,schimpfen::V,ссугайи агьан,qatimaarpoq
1088,sich ärgern::V,ссибизлан,ugguutigaa
1089,sich fürchten::V,ингъауслан,eqqanaarpoq
1090,fürchten::V,хӏучӏ тӏун,ersigaa
1091,fliehen::V,ака бан,qimaavoq
1092,flüchten::V,лихъан,allikarfigaa
1093,sehen::V,чӏалан,isigaa
1094,anschauen::V,урган,
1095,ansehen::V,буруглан,alaatsinaappaa
1096,hören::V,баллан,tusarpaa
1097,zuhören::V,вичӏи дихьлан,naalappoq
1098,probieren::V,тӏин ххал буллан,
1099,riechen::V,ссунтӏа тӏун,tipippoq
1100,fühlen::V,дакӏнил буслан,misigaa
1101,scheinen::V,ххан,takutippoq
1102,scheinen::V,бизан,takutippoq
1103,scheinen::V,ххан бикӏлай бикӏан,takutippoq
1104,vernehmen::V,баян,
1105,frieren::V,лигьулул хъанан,qiiavoq
1106,tun::V,бан,iliorpoq
1107,können::V,хьун,
1108,anfangen::V,дайдишин,pilerpoq
1109,beenden::V,къуртал бан,naggaserpaa
1110,aufhören::V,кьабагьан,naammatsippaa
1111,gelingen::V,бюхъан,
1112,öffnen::V,тӏитӏин,ammarpaa
1113,schließen::V,лакьин,matuaa
1114,stellen::V,дацӏан дан,ilivaa
1115,stellen::V,дацӏан дан,iliorarpai
1116,stellen::V,дацӏан дан,ilioqqarpai
1117,stellen::V,бишин,ilivaa
1118,stellen::V,бишин,iliorarpai
1119,stellen::V,бишин,ilioqqarpai
1120,setzen::V,щяитан,iliorarpai
1121,setzen::V,щяитан,ilioqqarpai
1122,legen::V,бишин,ilivaa
1123,berühren::V,ка щун,attorpaa
1124,verbinden::V,бахӏин,taperserpaa
1125,verbinden::V,дахӏин,taperserpaa
1126,bedecken::V,ялтту бущин,iikkerpaa
1127,bedecken::V,ялтту бущин,iikkersorpaa
1128,bedecken::V,ялтту бакьин,iikkerpaa
1129,bedecken::V,ялтту бакьин,iikkersorpaa
1130,aufhängen::V,лахъан,inivaa
1131,aufhängen::V,лахъан,iniorarpai
1132,anzünden::V,лахъан,saggaavoq
1133,aufheben::V,гьаз бан,allisippaa
1134,zurücklassen::V,кьаитан,aallarpoq
1135,zurücklassen::V,битан,aallarpoq
1136,verlieren::V,дакъа дан,annaavaa
1137,fallen lassen::V,рутан,nakkaavaa
1138,machen::V,дан,iliorpoq
1139,herstellen::V,яраг ишла бувиу бан,anillatsippaa
1140,bauen::V,дан,marrarterpaa
1141,reparieren::V,дакьин дан,iluarsaappaa
1142,verbessern::V,ххуй дан,naqqippaa
1143,ändern::V,баххана бан,
1144,graben::V,дуклан,assappaa
1145,beugen::V,лахӏан бан,qappappoq
1146,beugen::V,кьус бикӏан,qappappoq
1147,biegen::V,баччин,qappappoq
1148,biegen::V,лахӏан бан,qappappoq
1149,drehen::V,гьанан,
1150,wenden::V,кӏура баен бан,assappaa
1151,wenden::V,кӏура баен бан,assakarpoq
1152,umdrehen::V,кӏура баен бан,assakartippaa
1153,heben::V,гьаз бан,kivippaa
1154,hochheben::V,гьаз бан,kissumiarpaa
1155,ergreifen::V,хъап дан,isaappaa
1156,ergreifen::V,хъап дан,isaguppaa
1157,ergreifen::V,хъап увиу угьан,isaappaa
1158,ergreifen::V,хъап увиу угьан,isaguppaa
1159,halten::V,бугьлан,minarpaa
1160,drücken::V,кьюч бигьлан,naqittaat
1161,schieben::V,щун,
1162,lecken::V,ланцӏа тӏун,aluppaa
1163,beißen::V,хъапа тӏун,kiivaa
1164,beißen::V,кьацӏа тӏун,kiivaa
1165,abreißen::V,буцан,aqqarpaa
1166,abreißen::V,буцан,isaterpaa
1167,abschneiden::V,бухъан,kipivaa
1168,abschneiden::V,кьукьин,kipivaa
1169,binden::V,бахӏин,kakkersarpaa
1170,binden::V,дахӏин,kakkersarpaa
1171,brechen::V,гъагъан,nallorpaa
1172,klopfen::V,кьутӏа тӏун,pattappaa
1173,hauen::V,рищун,aqivaa
1174,kleben::V,лачӏун буллан,qaappoq
1175,reiben::V,ссуку буллан,tagiarpaa
1176,reiben::V,ссуку буллан,tangiarpaa
1177,streichen::V,дугъан,erlerpoq
1178,streichen::V,аьгъу дан,erlerpoq
1179,schneiden::V,духълан,uullivoq
1180,schneiden::V,кьукьлан,uullivoq
1181,schütteln::V,хъюлчу буллан,aalavoq
1182,schwenken::V,палцӏ дуллан,issarpoq
1183,schütten::V,рутӏин,
1184,füllen::V,буцӏин бан,immerpaa
1185,einwickeln::V,кай-кай бан,immoqquserpaa
1186,tragen::V,ларсун занан,maqippaa
1187,tragen::V,ларсун занан,assartorpoq
1188,tragen::V,ларсун ачин,maqippaa
1189,tragen::V,ларсун ачин,assartorpoq
1190,schleppen::V,ххилан,assartorpoq
1191,aufbewahren::V,ядан,toqqorpaa
1192,aufbewahren::V,ядуллан,toqqorpaa
1193,werfen::V,личин,kuivaa
1194,fangen::V,бугьан,anguaa
1195,fangen::V,бугьлан,anguaa
1196,verstecken::V,ладитан,anngigaa
1197,verstecken::V,кьюлтӏ дан,anngigaa
1198,verstecken::V,дахьлаган дан,anngigaa
1199,teilen::V,бачӏин,agguut
1200,teilen::V,бачӏин,agguusersorpaa
1201,teilen::V,бутӏа бан,agguut
1202,teilen::V,бутӏа бан,agguusersorpaa
1203,schicken::V,тӏайла буккан,nassiuppaa
1204,bringen::V,диян дан,aggiuppaa
1205,bringen::V,диян дан,nassataraa
1206,hinzufügen::V,ххи бан,
1207,bekommen::V,ласун,tiguaa
1208,erhalten::V,ласун,tiguaa
1209,nehmen::V,ласун,pivoq
1210,nehmen::V,ласун,tiguaa
1211,wählen::V,бувчӏин,
1212,auswählen::V,бувчӏин,
1213,auswählen::V,язи бугьан,
1214,bewahren::V,ядан,sukkunik simerserpaa
1215,behindern::V,дайщишруду дуллан,
1216,verderben::V,зия дан,asiutippaa
1217,verderben::V,зия дан,piuneerunnerit
1218,beschädigen::V,зарал буллан,
1219,zerbrechen::V,гьагъан,ukuvoq
1220,zerbrechen::V,гьагъан бан,ukuvoq
1221,zerreißen::V,ххяхха дуккан,tisavaa
1222,zerreißen::V,ххяхха дуккан,alittorpaa
1223,zerstören::V,лекьан дан,aserorpaa
1224,verbrennen::V,ччуччин,seerpoq
1225,geben::V,дулун,pivoq
1226,reichen::V,дулун,
1227,schenken::V,пишкаш дан,
1228,schenken::V,багъишла дан,
1229,schenken::V,ихӏсандалун дуллун,
1230,versprechen::V,банна чин,neriorsorpaa
1231,loben::V,цӏа дан,nersorpaa
1232,loben::V,цӏа дан,nersornaat
1233,küssen::V,ппай тӏун,kunippaa
1234,küssen::V,ппай тӏун,kunissorpaa
1235,wiegen::V,гьуркку тӏун,
1236,wiegen::V,гьуркку буллан,
1237,wiegen::V,гьуркку бан,
1238,wecken::V,чантӏ учин ан,itersarpaa
1239,zeigen::V,ккаккан бан,tikkuuppaa
1240,führen::V,буцин,tasissiuppaa
1241,führen::V,буцин,ilitsersorpaa
1242,führen::V,буцин,tasissersuuppaa
1243,lehren::V,лахьхьин бан,ilinniartippaa
1244,lehren::V,лахьхьин буллан,ilinniartippaa
1245,unterrichten::V,дарс дишаван,ajoqerpaa
1246,unterrichten::V,дарс дишаван,ajoqersorpaa
1247,unterrichten::V,дарс дишаван,ilinniartitsivoq
1248,aufziehen::V,хъуна ан,inororsarpaa
1249,aufziehen::V,тарбия ан,inororsarpaa
1250,leiten::V,каялувшиву дан,iluatsippaa
1251,einladen::V,хъамалу оьвчин,qaaqquaa
1252,einladen::V,хъамалу оьвчин,qaasarpaa
1253,vereinigen::V,ца бан,taperserpaa
1254,besuchen::V,ялун уххан,tikeraarpaa
1255,treffen::V,хьуна бакьин,aporappaa
1256,sich versammeln::V,батӏин,majorpoq
1257,spielen::V,тӏуркӏу тӏун,pinnguarpoq
1258,singen::V,балай тӏун,erinarsorpoq
1259,tanzen::V,къавтӏун,qitippoq
1260,sich trennen::V,ппив хьун,immikkoortippaa
1261,verlassen::V,увккун гьан,
1262,retten::V,ххассал бан,annaappaa
1263,bewachen::V,къарал бан,
1264,schützen::V,ябан,eriagaa
1265,schützen::V,ябан,pineqartaalivaa
1266,verteidigen::V,буруччин,
1267,sich schlagen::V,биян,
1268,schießen::V,битлан,aallaavaa
1269,schießen::V,битлан,piseriuppaa
1270,siegen::V,ххув хьун,
1271,siegen::V,ххувшаву ласун,
1272,ärgern::V,ссибизан уллан,ninngassarpaa
1273,ärgern::V,ссибизан уллан,ninngassaarpaa
1274,schlagen::V,рищун,unatarpaa
1275,stechen::V,кьутӏин,iguppaa
1276,stechen::V,кьутӏин,qasilippoq
1277,stoßen::V,щун,ikuserpaa
1278,stoßen::V,щун,ikusimmippaa
1279,stehlen::V,дацин,tillippaa
1280,stören::V,кьючин,akornuserpaa
1281,belästigen::V,бизар уллан,
1282,verbergen::V,лабитан,anngigaa
1283,verbergen::V,кӏучӏ бан,anngigaa
1284,täuschen::V,хъяврин ан,
1285,betrügen::V,аьикьин ан,peqquserluttuliorfigaa
1286,töten::V,ивчӏан,maappaa
1287,töten::V,ивчӏан,toquppaa
1288,wohnen::V,оьрму бутлан,najugaqarpoq
1289,arbeiten::V,зун,sulivoq
1290,sammeln::V,ттихӏин,katersorpai
1291,sammeln::V,вив дишин,katersorpai
1292,pflücken::V,риттун,
1293,jagen::V,авли занан,piniarpoq
1294,fischen::V,чавахъру бугьлан,aalisarpoq
1295,fassen::V,бугьан,
1296,hüten::V,урттуйн бакьлан,
1297,treiben::V,дачин дуллан,
1298,treiben::V,лихъан буллан,
1299,anbinden::V,бахӏин,qilerut
1300,anbinden::V,бахӏин,qilersorpaa
1301,anbinden::V,бахӏин,ungerlatserpaa
1302,füttern::V,канаки буллан,nerlerpaa
1303,melken::V,ттизин,
1304,hacken::V,мюрш буллан,
1305,hacken::V,мюрш бан,
1306,gießen::V,щин дишин,imerterpaa
1307,reifen::V,диян,
1308,zubereiten::V,хӏадур дан,
1309,zubereiten::V,хӏадур бан,
1310,kochen::V,шашан,igavoq
1311,kochen::V,шашан дуллан,igavoq
1312,backen::V,бишлан,
1313,backen::V,шахьлан,
1314,braten::V,цӏарайх дуллан,siappaa
1315,umrühren::V,хӏала бан,qeerlerpaa
1316,stricken::V,щащлан,
1317,stricken::V,щащан,
1318,nähen::V,дуруххан,
1319,färben::V,ранг щун,misuppaa
1320,reinigen::V,марцӏ бан,sanniarpaa
1321,waschen::V,шюшин,asappaa
1322,abwischen::V,лишин,saligarpaa
1323,abwischen::V,лишин,saligartorpaa
1324,spülen::V,вилаган,
1325,fegen::V,башин,sanngiarpaa
1326,kehren::V,бахьлан,
1327,baden::V,щинавун учӏлан,uffarpoq
1328,sich waschen::V,диссун,uffarpoq
