,Concept_ID,de,ka
716,ein wenig::ADV,ein wenig,ცოტა
717,kaum::ADV,kaum,ძლივს
718,sehr::ADV,sehr,მეტად
719,sehr::ADV,sehr,ძალიან
720,so::ADV,so,ისე
721,noch::ADV,noch,ჯერ
722,nur::ADV,nur,მხოლოდ
723,schon::ADV,schon,უკვე
724,wieder::ADV,wieder,ისევ
725,wieder::ADV,wieder,კიდევ
726,vergebens::ADV,vergebens,ამაოდ
727,vergebens::ADV,vergebens,ტყუილად
728,vor::PRP,vor,წინ
729,hinter::PRP,hinter,უკან
730,hinter::PRP,hinter,მიღმა
731,unter::PRP,unter,ქვეშ
732,unter::PRP,unter,ქვევით
733,durch::PRP,durch,გავლით
734,neben::PRP,neben,გვერდით
735,zwischen::PRP,zwischen,შუა
736,zwischen::PRP,zwischen,შორის
737,wegen::PRP,wegen,გამო
738,wegen::PRP,wegen,შედეგად
739,dies::PRN,dies,ეს
740,das::PRN,das,ეგ
741,alles::PRN,alles,ყველაფერი
742,ich::PRN,ich,მე
743,du::PRN,du,შენ
744,er::PRN,er,ის
745,er::PRN,er,იგი
746,wir::PRN,wir,ჩვენ
747,ihr::PRN,ihr,თქვენ
748,sie::PRN,sie,ისინი
749,was::FPRN,was,რა
750,wer::FPRN,wer,ვინ
751,wo::FADV,wo,სად
752,wohin::FADV,wohin,საით
753,wie::FADV,wie,როგორ
754,warum::FADV,warum,რაზე
755,warum::FADV,warum,რატომ
756,wieviel::FNUM,wieviel,რამდენი
757,eins::NUM,eins,ერთი
758,zwei::NUM,zwei,ორი
759,drei::NUM,drei,სამი
760,vier::NUM,vier,ოთხი
761,fünf::NUM,fünf,ხუთი
762,sechs::NUM,sechs,ექვსი
763,sieben::NUM,sieben,შვიდი
764,acht::NUM,acht,რვა
765,neun::NUM,neun,ცხრა
766,zehn::NUM,zehn,ათი
767,elf::NUM,elf,თერთმეტი
768,zwölf::NUM,zwölf,თორმეტი
769,zwanzig::NUM,zwanzig,ოცი
770,dreißig::NUM,dreißig,ოცდაათი
771,vierzig::NUM,vierzig,ორმოცი
772,fünfzig::NUM,fünfzig,ორმოცდაათი
773,sechzig::NUM,sechzig,სამოცი
774,siebzig::NUM,siebzig,სამოცდაათი
775,achtzig::NUM,achtzig,ოთხმოცი
776,neunzig::NUM,neunzig,ოთხმოცდაათი
777,hundert::NUM,hundert,ასი
778,tausend::NUM,tausend,ათასი
779,und::CNJ,und,და
780,oder::CNJ,oder,ან
781,stehen::V,stehen,დგას
782,sitzen::V,sitzen,ზის
783,liegen::V,liegen,აწევს
784,hängen::V,hängen,კიდია
785,werden::V,werden,გახდება
786,passieren::V,passieren,მოხდება
787,beginnen::V,beginnen,იწყება
788,enden::V,enden,გათავდება
789,wechseln::V,wechseln,იცვლება
790,aufgehen[Sonne]::V,aufgehen,ამოდის
791,untergehen[Sonne]::V,untergehen,ჩადის
792,scheinen[Sonne]::V,scheinen,ანათებს
793,donnern::V,donnern,ქუხს
794,wehen::V,wehen,ქრის
795,wehen::V,wehen,დაუბერავს
796,strömen::V,strömen,იღვრება
797,fließen::V,fließen,დის
798,fließen::V,fließen,მიედინება
799,sich drehen::V,sich drehen,ტრიალებს
800,schwanken::V,schwanken,ირხევა
801,schwingen::V,schwingen,ირხევა
802,fallen::V,fallen,დავარდება
803,brennen::V,brennen,იწვის
804,rauchen::V,rauchen,ბოლავს
805,rauchen::V,rauchen,აბოლებს
806,regnen::V,regnen,წვიმს
807,gefrieren::V,gefrieren,იყინება
808,tauen::V,tauen,დნება
809,schmelzen::V,schmelzen,დნება
810,trocknen::V,trocknen,გაშრება
811,sieden::V,sieden,დუღს
812,faulen::V,faulen,ლპება
813,verfaulen::V,verfaulen,ლპება
814,reißen::V,reißen,დაიხევა
815,versinken::V,versinken,ეფლობა
816,versinken::V,versinken,ჩაიძირება
817,vergehen::V,vergehen,გადის
818,erscheinen::V,erscheinen,გამოჩნდება
819,verschwinden::V,verschwinden,გააქრება
820,verschwinden::V,verschwinden,დაიკარგება
821,sinken::V,sinken,დაიწევს
822,abnehmen::V,abnehmen,შემცირდება
823,zunehmen::V,zunehmen,გასუქდება
824,steigen::V,steigen,მოიმატებს
825,wachsen::V,wachsen,იზრდება
826,wachsen::V,wachsen,მრავლდება
827,glänzen::V,glänzen,ბრწყინავს
828,funkeln::V,funkeln,კაშკაშებს
829,lärmen::V,lärmen,ხმაურობს
830,läuten::V,läuten,დარეკავს
831,klingeln::V,klingeln,დარეკავს
832,klirren::V,klirren,დააწკარუნებს
833,brausen::V,brausen,ბობოქრობს
834,rauschen::V,rauschen,შრიალებს
835,klingen::V,klingen,ხმას გამოსცემს
836,bellen::V,bellen,უყეფს
837,heulen::V,heulen,ღმუის
838,blasen::V,blasen,დაუბერავს
839,pfeifen::V,pfeifen,უსტვენს
840,schreien::V,schreien,ყვირის
841,stöhnen::V,stöhnen,კვნესის
842,zittern::V,zittern,აძაგძაგებს
843,leben::V,leben,ცოცხლობს
844,geboren werden::V,geboren werden,იშვება
845,geboren werden::V,geboren werden,იბადება
846,atmen::V,atmen,სუნთქავს
847,trinken::V,trinken,სვამს
848,trinken::V,trinken,დალევს
849,essen::V,essen,შეჭამს
850,schlucken::V,schlucken,ყლაპავს
851,müde werden::V,müde werden,დაიქანცება
852,einschlafen::V,einschlafen,დაიძინებს
853,schlafen::V,schlafen,სძინავს
854,aufwachen::V,aufwachen,გაიღვიძებს
855,aufstehen::V,aufstehen,ადგება
856,sich erholen::V,sich erholen,დაისვენებს
857,krank werden::V,krank werden,ავად გახდება
858,krank sein::V,krank sein,ავადმყოფობს
859,schmerzen::V,schmerzen,სტკივა
860,husten::V,husten,ახველებს
861,genesen::V,genesen,მორჩება
862,sterben::V,sterben,კვდება
863,umkommen::V,umkommen,დაიღუპება
864,sich bewegen::V,sich bewegen,იძვრის
865,sich bewegen::V,sich bewegen,მოძრაობს
866,sich rühren::V,sich rühren,გაინძრევა
867,sich erheben::V,sich erheben,ადგება
868,sich setzen::V,sich setzen,დაჯდება
869,hinfallen::V,hinfallen,დაეცემა
870,laufen::V,laufen,დადის
871,schreiten::V,schreiten,აბიჯებს
872,spazierengehen::V,spazierengehen,დასეირნობს
873,eilen::V,eilen,მიიჩქარის
874,sich beeilen::V,sich beeilen,აჩქარდება
875,sausen::V,sausen,მიქრის
876,rennen::V,rennen,დარბის
877,springen::V,springen,ხტის
878,klettern::V,klettern,ძვრება
879,schaukeln::V,schaukeln,ქანაობს
880,kriechen::V,kriechen,დაბობღავს
881,schwimmen::V,schwimmen,ცურავს
882,tauchen::V,tauchen,ჩაიძირება
883,rudern::V,rudern,ნიჩაბს უსვამს
884,fahren::V,fahren,დადის
885,fahren::V,fahren,მგზავრობს
886,fliegen::V,fliegen,იფრენს
887,fliegen::V,fliegen,გაფრინდება
888,gehen::V,gehen,მიდის
889,weggehen::V,weggehen,წამოდის
890,abfahren::V,abfahren,მიემგზავრება
891,anhalten::V,anhalten,ჩერდება
892,hineingehen::V,hineingehen,შედის
893,eintreten::V,eintreten,შედის
894,kommen::V,kommen,მოდის
895,ankommen::V,ankommen,ჩადის
896,zurückkommen::V,zurückkommen,დაბრუნდება
897,bleiben::V,bleiben,დარჩება
898,warten::V,warten,ელოდება
899,erwarten::V,erwarten,ელის
900,erwarten::V,erwarten,დაიცდის
901,suchen::V,suchen,ეძებს
902,suchen::V,suchen,მოძებნის
903,finden::V,finden,მიაგნებს
904,finden::V,finden,გამოძებნის
905,versuchen::V,versuchen,ცდის
906,versuchen::V,versuchen,ცდილობს
907,vorbereiten::V,vorbereiten,მოამზადებს
908,lieben::V,lieben,უყვარს
909,mögen::V,mögen,ეტრფის
910,lachen::V,lachen,იცინის
911,rühren::V,rühren,გულს აუჩუყებს
912,weinen::V,weinen,ტირის
913,schimpfen::V,schimpfen,შეიგინება
914,sich ärgern::V,sich ärgern,გაბრაზობს
915,sich fürchten::V,sich fürchten,შიშობს
916,fürchten::V,fürchten,ფრთხილობს
917,fliehen::V,fliehen,გაიქცევა
918,flüchten::V,flüchten,გაიქცევა
919,sehen::V,sehen,ხედავს
920,anschauen::V,anschauen,ნახავს
921,ansehen::V,ansehen,უყურებს
922,hören::V,hören,ისმენს
923,zuhören::V,zuhören,მოისმენს
924,probieren::V,probieren,გასინჯავს
925,riechen::V,riechen,ყნოსავს
926,fühlen::V,fühlen,გრძნობს
927,scheinen::V,scheinen,ეჩვენება
928,zu sehen sein::V,zu sehen sein,მოჩანს
929,vernehmen::V,vernehmen,გაიგებს
930,frieren::V,frieren,იყინება
931,tun::V,tun,აკეთებს
932,können::V,können,შეიძლება
933,wollen::V,wollen,უნდა
934,anfangen::V,anfangen,დაიწყებს
935,beenden::V,beenden,ამთავრებს
936,aufhören::V,aufhören,შეწყვეტს
937,gelingen::V,gelingen,მოახერხებს
938,geraten::V,geraten,გამოდის
939,öffnen::V,öffnen,გახსნის
940,schließen::V,schließen,ხურავს
941,schließen::V,schließen,დაკეტავს
942,stellen::V,stellen,დადგამს
943,setzen::V,setzen,დასვამს
944,legen::V,legen,დადებს
945,berühren::V,berühren,შეახებს
946,berühren::V,berühren,მიაკარებს
947,verbinden::V,verbinden,შეაერთებს
948,bedecken::V,bedecken,გადააფარებს
949,aufhängen::V,aufhängen,დაკიდებს
950,anzünden::V,anzünden,დაანთებს
951,anzünden::V,anzünden,მოუკიდებს
952,aufheben::V,aufheben,აიღებს
953,aufheben::V,aufheben,აიყვანს
954,zurücklassen::V,zurücklassen,დატოვებს
955,verlieren::V,verlieren,დაკარგავს
956,fallen lassen::V,fallen lassen,გაუვარდება
957,machen::V,machen,გააკეთებს
958,machen::V,machen,გამოიწვევს
959,herstellen::V,herstellen,დაამზადებს
960,bauen::V,bauen,ააშენებს
961,reparieren::V,reparieren,შეაკეთებს
962,reparieren::V,reparieren,გაარემონტებს
963,verbessern::V,verbessern,გამოაკეთებს
964,verbessern::V,verbessern,გააუმჯობესებს
965,ändern::V,ändern,შეცვლის
966,graben::V,graben,თხრის
967,beugen::V,beugen,ხრის
968,biegen::V,biegen,გაღუნავს
969,drehen::V,drehen,ატრიალებს
970,wenden::V,wenden,მოაბრუნებს
971,umdrehen::V,umdrehen,შეატრიალებს
972,heben::V,heben,ასწევს
973,hochheben::V,hochheben,აიყვანს
974,ergreifen::V,ergreifen,სტაცებს
975,halten::V,halten,უჭირავს
976,drücken::V,drücken,დააწვება
977,schieben::V,schieben,მისწევს
978,kratzen::V,kratzen,მოფხანს
979,lecken::V,lecken,ლოკავს
980,beißen::V,beißen,უკბენს
981,abreißen::V,abreißen,გლეჯს
982,abreißen::V,abreißen,მოწყვეტს
983,abschneiden::V,abschneiden,გაჭრის
984,binden::V,binden,შეკრავს
985,binden::V,binden,გადააბამს
986,stecken::V,stecken,ჩაასობს
987,brechen::V,brechen,მოიტეხს
988,klopfen::V,klopfen,აკაკუნებს
989,hauen::V,hauen,ლეწავს
990,kleben::V,kleben,წებავს
991,kleben::V,kleben,დააწებებს
992,reiben::V,reiben,დაზელს
993,streichen::V,streichen,უსვამს
994,schleifen::V,schleifen,ლესავს
995,schneiden::V,schneiden,გაჭრის
996,rütteln::V,rütteln,არხევს
997,schütteln::V,schütteln,არყევს
998,schütteln::V,schütteln,ანძრევს
999,schwenken::V,schwenken,აქნევს
1000,schütten::V,schütten,ღვრის
1001,schütten::V,schütten,დააქცევს
1002,füllen::V,füllen,გაავსებს
1003,einwickeln::V,einwickeln,შეახვევს
1004,tragen::V,tragen,მიიტანს
1005,schleppen::V,schleppen,მიათრევს
1006,ziehen::V,ziehen,წევს
1007,ziehen::V,ziehen,ათრევს
1008,aufbewahren::V,aufbewahren,შეინახავს
1009,werfen::V,werfen,ისვრის
1010,fangen::V,fangen,დაიჭერს
1011,packen::V,packen,სტაცებს
1012,verstecken::V,verstecken,მალავს
1013,teilen::V,teilen,დაყოფს
1014,schicken::V,schicken,გაგზავნის
1015,bringen::V,bringen,მოიტანს
1016,hinzufügen::V,hinzufügen,დაამატებს
1017,bekommen::V,bekommen,ამოიღებს
1018,erhalten::V,erhalten,იღებს
1019,nehmen::V,nehmen,აიღებს
1020,wählen::V,wählen,გადაარჩევს
1021,auswählen::V,auswählen,ამოარჩევს
1022,bewahren::V,bewahren,ინარჩუნებს
1023,behindern::V,behindern,აბრკოლებს
1024,behindern::V,behindern,გააძნელებს
1025,verderben::V,verderben,გააფუჭებს
1026,beschädigen::V,beschädigen,დააზიანებს
1027,zerbrechen::V,zerbrechen,დაამტვრევს
1028,zerreißen::V,zerreißen,გახევს
1029,zerstören::V,zerstören,მოსპობს
1030,zerstören::V,zerstören,დაანგრევს
1031,verbrennen::V,verbrennen,დაწვავს
1032,geben::V,geben,აძლევს
1033,reichen::V,reichen,მიაწოდებს
1034,schenken::V,schenken,აჩუქებს
1035,versprechen::V,versprechen,აღუთქვამს
1036,wünschen::V,wünschen,უსურვებს
1037,loben::V,loben,აქებს
1038,loben::V,loben,ამკობს
1039,küssen::V,küssen,აკოცებს
1040,wiegen::V,wiegen,არხევს
1041,zudecken::V,zudecken,გადახურავს
1042,wecken::V,wecken,გააღვიძებს
1043,zeigen::V,zeigen,დაანახვებს
1044,führen::V,führen,მიჰყავს
1045,lehren::V,lehren,ასწავლის
1046,unterrichten::V,unterrichten,ასწავლის
1047,aufziehen::V,aufziehen,აღზრდის
1048,leiten::V,leiten,აწარმოებს
1049,leiten::V,leiten,ხელმძღვანელობს
1050,antreiben::V,antreiben,დააჩქარებს
1051,lassen::V,lassen,ა--ინებს
1052,einladen::V,einladen,მოიპატიჟებს
1053,vereinigen::V,vereinigen,შეაერთებს
1054,besuchen::V,besuchen,სანახავად მიდის
1055,treffen::V,treffen,შეხვდება
1056,sich versammeln::V,sich versammeln,შეიკრიბება
1057,spielen::V,spielen,ეთამაშება
1058,singen::V,singen,მღერის
1059,tanzen::V,tanzen,ცეკვავს
1060,sich trennen::V,sich trennen,მოშორდება
1061,verlassen::V,verlassen,მიატოვებს
1062,retten::V,retten,იხსნის
1063,retten::V,retten,გადაარჩენს
1064,bewachen::V,bewachen,დარაჯობს
1065,bewachen::V,bewachen,უთვალთვალებს
1066,schützen::V,schützen,დაიფარავს
1067,verteidigen::V,verteidigen,დაიცავს
1068,sich schlagen::V,sich schlagen,იჩხუბებს
1069,schießen::V,schießen,ისვრის
1070,siegen::V,siegen,გაიმარჯვებს
1071,ärgern::V,ärgern,აჯავრებს
1072,schlagen::V,schlagen,ცემს
1073,treten::V,treten,პანღურს ამოჰკრავს
1074,stechen::V,stechen,სჩხვლეტს
1075,stoßen::V,stoßen,დაეჯახება
1076,stehlen::V,stehlen,ქურდობს
1077,stehlen::V,stehlen,მოიპარავს
1078,stören::V,stören,შეაწუხებს
1079,belästigen::V,belästigen,მობეზრდება
1080,verbergen::V,verbergen,დამალავს
1081,täuschen::V,täuschen,შეცდებს
1082,betrügen::V,betrügen,მოატყუებს
1083,töten::V,töten,მოკლავს
1084,wohnen::V,wohnen,ცხოვრობს
1085,wohnen::V,wohnen,ბინადრობს
1086,arbeiten::V,arbeiten,მუშაობს
1087,sammeln::V,sammeln,შეკრებს
1088,pflücken::V,pflücken,კრეფს
1089,jagen::V,jagen,ნადირობს
1090,fischen::V,fischen,თევზაობს
1091,fassen::V,fassen,დააჭერს
1092,hüten::V,hüten,მწყემსავს
1093,treiben::V,treiben,მიერეკება
1094,anbinden::V,anbinden,მიაბამს
1095,füttern::V,füttern,აჭმევს
1096,melken::V,melken,წველის
1097,hacken::V,hacken,კეპავს
1098,gießen::V,gießen,რწყავს
1099,reifen::V,reifen,მწიფდება
1100,zubereiten::V,zubereiten,მოამზადებს
1101,kochen::V,kochen,მოხარშავს
1102,backen::V,backen,გამოაცხობს
1103,braten::V,braten,შეწვავს
1104,umrühren::V,umrühren,შეურევს
1105,umrühren::V,umrühren,გათქვეფს
1106,stricken::V,stricken,ქსოვს
1107,nähen::V,nähen,გაკერავს
1108,färben::V,färben,შეღებავს
1109,reinigen::V,reinigen,გაწმენდს
1110,reinigen::V,reinigen,გასუფთავებს
1111,waschen::V,waschen,გარეცხავს
1112,abwischen::V,abwischen,წაშლის
1113,spülen::V,spülen,გაავლებს
1114,fegen::V,fegen,დაბლანდავს
1115,kehren::V,kehren,დაგვის
1116,baden::V,baden,ბანაობს
1117,sich waschen::V,sich waschen,იბანება
1118,ausziehen::V,ausziehen,გაიხდის
1119,anziehen::V,anziehen,ჩაიცვამს
1120,sich anziehen::V,sich anziehen,ჩაიცვამს
1121,kämmen::V,kämmen,დავარცხნის
1122,schmücken::V,schmücken,მორთავს
1123,sagen::V,sagen,იტყვის
1124,sprechen::V,sprechen,ლაპარაკობს
1125,reden::V,reden,საუბრობს
1126,sich unterhalten::V,sich unterhalten,ბაასობს
1127,sich unterhalten::V,sich unterhalten,მუსაიფობს
1128,fragen::V,fragen,ჰკითხავს
1129,bitten::V,bitten,სთხოვს
1130,erzählen::V,erzählen,მოუთხრობს
1131,mitteilen::V,mitteilen,აუწყებს
1132,mitteilen::V,mitteilen,აცნობებს
1133,nennen::V,nennen,უწოდებს
1134,rufen::V,rufen,დაუძახებს
1135,prahlen::V,prahlen,ტრაბახობს
1136,übersetzen::V,übersetzen,გადათარგმნის
1137,denken::V,denken,ფიქრობს
1138,denken::V,denken,აზროვნებს
1139,glauben::V,glauben,სჯერა
1140,bemerken::V,bemerken,შენიშვნავს
1141,erkennen::V,erkennen,გამოიცნობს
1142,begreifen::V,begreifen,გაიგებს
1143,verstehen::V,verstehen,გაიგონებს
1144,lernen::V,lernen,ისწავლის
1145,wissen::V,wissen,ეცოდინება
1146,sich erinnern an::V,sich erinnern an,მოიგონებს
1147,sich erinnern an::V,sich erinnern an,გაიხსენებს
1148,vergessen::V,vergessen,ივიწყებს
1149,messen::V,messen,ზომავს
1150,zählen::V,zählen,ითვლის
1151,rechnen::V,rechnen,გაიანგარიშებს
1152,lesen::V,lesen,კითხულობს
1153,malen::V,malen,ხატავს
1154,zeichnen::V,zeichnen,ხაზავს
1155,schreiben::V,schreiben,დაწერს
1156,besitzen::V,besitzen,ექნება
1157,kaufen::V,kaufen,ყიდულობს
1158,verkaufen::V,verkaufen,გაყიდის
1159,bezahlen::V,bezahlen,გადაიხდის
1160,zahlen::V,zahlen,გადაიხდის
1161,beherrschen::V,beherrschen,ფლობს
1162,ertragen::V,ertragen,მოითმენს
