,Concept_ID,cs,el
745,morgen::ADV,zítra,αύριο
746,bald::ADV,brzo,σε λίγο
747,bald::ADV,brzo,εντός ολίγου
748,dann::ADV,pak,ύστερα
749,dann::ADV,potom,ύστερα
750,gestern::ADV,včera,χτες
751,einst::ADV,kdysi,ποτέ
752,einst::ADV,kdysi,άλλοτε
753,damals::ADV,tehdy,τότε
754,damals::ADV,tenkrát,τότε
755,danach::ADV,podle toho,μετά
756,danach::ADV,podle toho,ύστερα
757,vorher::ADV,dříve,πριν
758,vorher::ADV,dříve,προηγουμένως
759,vorher::ADV,napřed,πριν
760,vorher::ADV,napřed,προηγουμένως
761,zuerst::ADV,nejprve,πρώτα
762,zuerst::ADV,nejdříve,πρώτα
763,einmal::ADV,jednou,μία φορά
764,manchmal::ADV,někdy,κάποτε
765,oft::ADV,často,συχνά
766,oft::ADV,často,πολλές φορές
767,immer::ADV,vždy,πάντα
768,immer::ADV,vždy,πάντοτε
769,immer::ADV,stále,πάντα
770,immer::ADV,stále,πάντοτε
771,niemals::ADV,nikdy,ποτέ
772,hier::ADV,zde,εδώ
773,hier::ADV,tady,εδώ
774,hierhin::ADV,sem,εδώ
775,von hier::ADV,odtud,από δω
776,dort::ADV,tam,εκεί
777,dorthin::ADV,tam,προς τα κει
778,geradeaus::ADV,rovně,κατευθείαν
779,vorwärts::ADV,kupředu,εμπρός
780,rückwärts::ADV,zpět,πίσω
781,zurück::ADV,zpět,πίσω
782,zurück::ADV,nazpět,πίσω
783,unten::ADV,dole,κάτω
784,hinab::ADV,dolů,προς τα κάτω
785,oben::ADV,nahoře,πάνω
786,oben::ADV,nahoře,επάνω
787,oben::ADV,navrchu,πάνω
788,oben::ADV,navrchu,επάνω
789,hinauf::ADV,nahoru,προς τα πάνω
790,überall::ADV,všude,παντού
791,nicht::ADV,ne,δεν
792,ein wenig::ADV,trochu,λιγάκι
793,kaum::ADV,sotva,μόλις
794,sehr::ADV,velmi,πολύ
795,sehr::ADV,velice,πολύ
796,so::ADV,tak,έτσι
797,so::ADV,takto,έτσι
798,noch::ADV,ještě,ακόμα
799,nur::ADV,jen,μόνο
800,nur::ADV,jenom,μόνο
801,schon::ADV,už,ήδη
802,schon::ADV,už,κιόλας
803,schon::ADV,již,ήδη
804,schon::ADV,již,κιόλας
805,wieder::ADV,zase,ξανά
806,vergebens::ADV,marně,μάταια
807,vor::PRP,před,μπροστά σε
808,vor::PRP,před,μπροστά από
809,hinter::PRP,za,πίσω από 
810,unter::PRP,pod,υπό
811,unter::PRP,pod,κάτω από
812,durch::PRP,skrz,διά
813,durch::PRP,skrz,διά μέσου
814,neben::PRP,vedle,δίπλα σε
815,zwischen::PRP,mezi,μεταξύ
816,zwischen::PRP,mezi,ανάμεσα σε
817,wegen::PRP,pro,για
818,wegen::PRP,pro,λόγω
819,dies::PRN,toto,αυτό
820,dies::PRN,tohle,αυτό
821,das::PRN,to,το
822,alles::PRN,všechno,όλα
823,ich::PRN,já,εγώ
824,du::PRN,ty,σύ
825,du::PRN,ty,εσύ
826,er::PRN,on,αυτός
827,wir::PRN,my,εμείς
828,ihr::PRN,vy,εσείς
829,sie::PRN,oni,αυτοί
830,was::FPRN,co,τι
831,wer::FPRN,kdo,ποιος
832,wo::FADV,kde,πού
833,wohin::FADV,kam,πού
834,wohin::FADV,kam,για πού
835,wie::FADV,jak,πώς
836,warum::FADV,proč,γιατί
837,wieviel::FNUM,kolik,πόσος
838,eins::NUM,jeden,ένα
839,zwei::NUM,dva,δύο
840,drei::NUM,tři,τρία
841,drei::NUM,tři,τρεις
842,vier::NUM,čtyři,τέσσερα
843,vier::NUM,čtyři,τέσσερις
844,fünf::NUM,pět,πέντε
845,sechs::NUM,šest,έξι
846,sieben::NUM,sedm,εφτά
847,acht::NUM,osm,οχτώ
848,neun::NUM,devět,εννιά
849,zehn::NUM,deset,δέκα
850,elf::NUM,jedenáct,έντεκα
851,zwölf::NUM,dvanáct,δώδεκα
852,zwanzig::NUM,dvacet,είκοσι
853,dreißig::NUM,třicet,τριάντα
854,vierzig::NUM,čtyřicet,σαράντα
855,fünfzig::NUM,padesát,πενήντα
856,sechzig::NUM,šedesát,εξήντα
857,siebzig::NUM,sedmdesát,εβδομήντα
858,achtzig::NUM,osmdesát,ογδόντα
859,neunzig::NUM,devadesát,ενενήντα
860,hundert::NUM,sto,εκατό
861,tausend::NUM,tisíc,χίλιοι
862,und::CNJ,a,και
863,oder::CNJ,nebo,ή
864,stehen::V,stát,στέκομαι
865,stehen::V,stát,είμαι όρθιος
866,sitzen::V,sedět,κάθομαι
867,liegen::V,ležet,είμαι ξαπλωμένος
868,hängen::V,viset,κρέμομαι
869,werden::V,stát se,γίνομαι
870,passieren::V,stát se,συμβαίνω
871,beginnen::V,počít,αρχίζω
872,enden::V,končit,τελειώνω
873,enden::V,skončit,τελειώνω
874,wechseln::V,měnit se,αλλάζω
875,aufgehen[Sonne]::V,vyjít,βγαίνω
876,aufgehen[Sonne]::V,vyjít,ανατέλλω
877,untergehen[Sonne]::V,zapadnout,δύω
878,untergehen[Sonne]::V,zapadnout,βασιλεύω
879,scheinen[Sonne]::V,svítit,λάμπω
880,donnern::V,hřmět,βροντώ
881,wehen::V,vát,φυσώ
882,wehen::V,vanout,φυσώ
883,strömen::V,proudit,ρέω
884,strömen::V,proudit,τρέχω
885,fließen::V,téct,ρέω
886,sich drehen::V,točit se,γυρίζω
887,sich drehen::V,točit se,στρέφομαι
888,schwanken::V,kolísat,ταλαντεύομαι
889,schwanken::V,houpat se,ταλαντεύομαι
890,schwingen::V,kývat se,αιωρούμαι
891,schwingen::V,kývat se,ταλαντεύομαι
892,fallen::V,padat,πέφτω
893,brennen::V,hořet,καίω
894,rauchen::V,kouřit,καπνίζω
895,regnen::V,pršet,βρέχω
896,gefrieren::V,zamrznout,παγώνω
897,tauen::V,tát,λειώνω
898,schmelzen::V,tavit,λειώνω
899,trocknen::V,schnout,στεγνώνω
900,sieden::V,vřít,βράζω
901,faulen::V,hnít,σαπίζω
902,verfaulen::V,shnít,σαπίζω
903,reißen::V,roztrhat se,σχίζω
904,versinken::V,topit se,βουλιάζω
905,versinken::V,topit se,βυθίζομαι
906,versinken::V,ponořit se,βουλιάζω
907,versinken::V,ponořit se,βυθίζομαι
908,vergehen::V,plynout,περνώ
909,erscheinen::V,objevit se,εμφανίζομαι
910,verschwinden::V,zmizet,χάνομαι
911,verschwinden::V,zmizet,εξαφανίζομαι
912,sinken::V,klesat,κατεβαίνω
913,abnehmen::V,ubýt,μειώνομαι 
914,zunehmen::V,přibýt,αυξάνω
915,zunehmen::V,přibýt,μεγαλώνω
916,steigen::V,stoupat,ανεβαίνω
917,wachsen::V,růst,μεγαλώνω
918,glänzen::V,lesknout se,γυαλίζω
919,funkeln::V,jiskřit se,αστράφτω
920,funkeln::V,jiskřit se,σπιθοβολώ
921,lärmen::V,dělat hluk,θορυβώ
922,läuten::V,zvonit,χτυπώ 
923,klingeln::V,zvonit,κουδουνίζω
924,klirren::V,řinčet,κουδουνίζω
925,brausen::V,hučet,βουΐζω
926,rauschen::V,šumět,βουΐζω
927,klingen::V,znít,ηχώ
928,bellen::V,štěkat,γαυγίζω
929,heulen::V,výt,ουρλιάζω
930,blasen::V,foukat,φυσώ
931,pfeifen::V,pískat,σφυρίζω
932,schreien::V,křičet,κραυγάζω
933,stöhnen::V,sténat,βογγώ
934,zittern::V,třást se,τρέμω
935,leben::V,žít,ζω
936,geboren werden::V,rodit se,γεννιέμαι
937,atmen::V,dýchat,αναπνέω
938,trinken::V,pít,πίνω
939,essen::V,jíst,τρώω
940,schlucken::V,polykat,καταπίνω
941,müde werden::V,unavit se,κουράζομαι
942,einschlafen::V,usnout,αποκοιμιέμαι
943,schlafen::V,spát,κοιμάμαι
944,aufwachen::V,probudit se,ξυπνώ
945,aufstehen::V,vstát,σηκώνομαι
946,sich erholen::V,zotavovat se,ξεκουράζομαι
947,krank werden::V,onemocnět,αρρωσταίνω
948,krank sein::V,být nemocný,ασθενώ
949,schmerzen::V,bolet,πονώ
950,husten::V,kašlat,βήχω
951,genesen::V,uzdravit se,θεραπεύομαι
952,sterben::V,umřít,πεθαίνω
953,umkommen::V,zahynout,πεθαίνω
954,sich bewegen::V,pohnout se,κουνιέμαι
955,sich rühren::V,hnout se,σαλεύω
956,sich erheben::V,zdvihnout se,επαναστατώ
957,sich setzen::V,posadit se,κάθομαι
958,hinfallen::V,upadnout,πέφτω κάτω
959,laufen::V,běžet,τρέχω
960,schreiten::V,kráčet,βαδίζω
961,spazierengehen::V,procházet se,κάνω βόλτα
962,spazierengehen::V,procházet se,πηγαίνω περίπατο
963,eilen::V,spěchat,σπεύδω
964,sich beeilen::V,pospíšit si,βιάζομαι
965,sausen::V,fičet,τρέχω γρήγορα
966,rennen::V,pádit,τρέχω
967,springen::V,skákat,πηδώ
968,klettern::V,lézt,σκαρφαλώνω
969,klettern::V,šplhat,σκαρφαλώνω
970,schaukeln::V,houpat,κουνιέμαι
971,kriechen::V,lézt,έρπω
972,kriechen::V,lézt,σέρνομαι
973,kriechen::V,plazit se,έρπω
974,kriechen::V,plazit se,σέρνομαι
975,schwimmen::V,plavat,κολυμπώ
976,tauchen::V,nořit se,βουτώ
977,rudern::V,veslovat,κωπηλατώ
978,fahren::V,jet,πηγαίνω
979,fahren::V,jezdit,πηγαίνω
980,fliegen::V,létat,πετώ
981,gehen::V,jít,βαδίζω
982,gehen::V,jít,πηγαίνω
983,weggehen::V,odejít,φεύγω
984,abfahren::V,odjet,ξεκινώ
985,abfahren::V,odjet,αναχωρώ
986,anhalten::V,zastavit se,σταματώ
987,hineingehen::V,vcházet se,μπαίνω
988,eintreten::V,vstoupit,μπαίνω
989,eintreten::V,vstoupit,εισέρχομαι
990,kommen::V,přijít,έρχομαι
991,ankommen::V,dojít,φτάνω
992,zurückkommen::V,vrátit se,επιστρέφω
993,bleiben::V,zůstat,μένω
994,warten::V,čekat,περιμένω
995,erwarten::V,čekat na,αναμένω
996,erwarten::V,čekat na,περιμένω
997,suchen::V,hledat,ψάχνω
998,finden::V,najít,βρίσκω
999,versuchen::V,zkoušet,προσπαθώ
1000,vorbereiten::V,připravit,προετοιμάζω
1001,lieben::V,milovat,αγαπώ
1002,mögen::V,mít rád,μου αρέσει
1003,lachen::V,smát se,γελώ
1004,rühren::V,dojmout,συγκινώ
1005,weinen::V,plakat,κλαίω
1006,schimpfen::V,nadávat,βρίζω
1007,sich ärgern::V,pohoršit se,θυμώνω
1008,sich fürchten::V,bát se,φοβάμαι
1009,fürchten::V,bát se,φοβάμαι
1010,fliehen::V,utéct,φεύγω
1011,flüchten::V,prchnout,δραπετεύω
1012,sehen::V,vidět,βλέπω
1013,anschauen::V,podívat se na,κοιτάζω
1014,ansehen::V,sledovat,βλέπω
1015,hören::V,slyšet,ακούω
1016,zuhören::V,poslouchat,ακούω
1017,probieren::V,ochutnávat,δοκιμάζω
1018,riechen::V,cítit,μυρίζω
1019,riechen::V,cítit,οσφραίνομαι
1020,fühlen::V,cítit,αισθάνομαι
1021,scheinen::V,zdát se,φαίνομαι
1022,zu sehen sein::V,moci být viděn,φαίνομαι
1023,vernehmen::V,uslyšet,ακούω
1024,vernehmen::V,uslyšet,μαθαίνω
1025,frieren::V,mrznout,κρυώνω
1026,tun::V,dělat,κάνω
1027,können::V,moct,ξέρω
1028,können::V,moct,μπορώ
1029,wollen::V,chtít,θέλω
1030,anfangen::V,začít,αρχίζω
1031,beenden::V,ukončit,τελειώνω
1032,aufhören::V,přestat,παύω
1033,gelingen::V,podařit se,πετυχαίνω
1034,geraten::V,dařit se,γίνομαι
1035,öffnen::V,otevřít,ανοίγω
1036,schließen::V,zavřít,κλείνω
1037,stellen::V,postavit,θέτω
1038,setzen::V,posadit,θέτω
1039,legen::V,klást,θέτω
1040,legen::V,položit,θέτω
1041,berühren::V,dotýkat se,εγγίζω
1042,verbinden::V,spojit,συνδέω
1043,bedecken::V,pokrýt,σκεπάζω
1044,aufhängen::V,oběsit,κρεμώ
1045,aufhängen::V,pověsit,κρεμώ
1046,anzünden::V,zapálit,ανάβω
1047,anzünden::V,podpálit,ανάβω
1048,aufheben::V,zvednout,σηκώνω
1049,aufheben::V,zdvihnout,σηκώνω
1050,zurücklassen::V,zanechat,εγκαταλείπω
1051,verlieren::V,ztratit,χάνω
1052,fallen lassen::V,upustit,αφήνω να πέσει
1053,machen::V,udělat,κάνω
1054,machen::V,udělat,φτιάχνω
1055,herstellen::V,vyrobit,κατασκευάζω
1056,bauen::V,stavět,χτίζω
1057,bauen::V,stavět,οικοδομώ
1058,bauen::V,budovat,χτίζω
1059,bauen::V,budovat,οικοδομώ
1060,reparieren::V,opravit,επισκευάζω
1061,reparieren::V,opravit,επιδιορθώνω
1062,verbessern::V,zlepšit,βελτιώνω
1063,verbessern::V,zlepšit,καλυτερεύω
1064,ändern::V,změnit,αλλάζω
1065,graben::V,rýt,σκάβω
1066,graben::V,kopat,σκάβω
1067,beugen::V,ohnout,λυγίζω
1068,biegen::V,ohnout,κάμπτω
1069,drehen::V,točit,στρέφω
1070,wenden::V,obrátit,γυρίζω
1071,umdrehen::V,obrátit,γυρίζω
1072,heben::V,zdvihnout,υψώνω
1073,heben::V,zdvihnout,σηκώνω
1074,hochheben::V,zvednout,υψώνω
1075,hochheben::V,zvednout,σηκώνω
1076,ergreifen::V,chopit se,πιάνω
1077,ergreifen::V,chopit se,αρπάζω
1078,halten::V,držet,βαστώ
1079,drücken::V,stisknout,πιέζω
1080,schieben::V,posouvat,σπρώχνω
1081,kratzen::V,škrábat,γρατσουνίζω
1082,lecken::V,lízat,γλείφω
1083,beißen::V,kousat,δαγκάνω
1084,abreißen::V,utrhat,κόβω
1085,abreißen::V,utrhat,σχίζω
1086,abreißen::V,odtrhat,κόβω
1087,abreißen::V,odtrhat,σχίζω
1088,abschneiden::V,uřezat,αποκόπτω
1089,abschneiden::V,ukrojit,αποκόπτω
1090,binden::V,přivázat,δένω
1091,stecken::V,strčit,χώνω
1092,brechen::V,lomit,σπάζω
1093,klopfen::V,ťukat,χτυπώ
1094,klopfen::V,ťukat,τινάζω
1095,klopfen::V,klepat,χτυπώ
1096,klopfen::V,klepat,τινάζω
1097,hauen::V,bít,χτυπώ
1098,kleben::V,lepit,κολλώ
1099,reiben::V,třít,τρίβω
1100,streichen::V,mazat,αλείφω
1101,schleifen::V,brousit,ακονίζω
1102,schneiden::V,řezat,κόβω
1103,schneiden::V,střihat,κόβω
1104,rütteln::V,třást,σείω
1105,rütteln::V,třást,τινάζω
1106,rütteln::V,otřást,σείω
1107,rütteln::V,otřást,τινάζω
1108,schütteln::V,třást,σείω
1109,schütteln::V,třást,κουνώ
1110,schütteln::V,zatřást,σείω
1111,schütteln::V,zatřást,κουνώ
1112,schwenken::V,mávat,κουνώ
1113,schütten::V,nasypat,χύνω
1114,füllen::V,naplnit,γεμίζω
1115,einwickeln::V,zavinout,τυλίγω
1116,tragen::V,nést,φέρνω
1117,schleppen::V,vléct,κουβαλώ
1118,ziehen::V,tahat,τραβώ
1119,ziehen::V,táhnout,τραβώ
1120,aufbewahren::V,schovat,φυλάω
1121,werfen::V,házet,ρίχνω
1122,fangen::V,chytat,πιάνω
1123,packen::V,uchvátit,τσακώνω
1124,verstecken::V,schovat,κρύβω
1125,teilen::V,rozdělit,μερίζω
1126,schicken::V,posílat,στέλνω
1127,bringen::V,přinést,φέρνω
1128,hinzufügen::V,připojit,προσθέτω
1129,bekommen::V,dostat,προσκομίζω
1130,erhalten::V,uchovat,παίρνω
1131,erhalten::V,uchovat,λαμβάνω
1132,nehmen::V,vzít,πιάνω
1133,nehmen::V,vzít,παίρνω
1134,wählen::V,zvolit,εκλέγω
1135,auswählen::V,vybrat,διαλέγω
1136,bewahren::V,uchránit,διατηρώ
1137,behindern::V,překážet,εμποδίζω
1138,verderben::V,zkazit,χαλώ
1139,beschädigen::V,porušit,ζημιώνω
1140,beschädigen::V,poškodit,ζημιώνω
1141,zerbrechen::V,rozlámat,σπάζω
1142,zerreißen::V,roztrhnout,σχίζω
1143,zerstören::V,zničit,καταστρέφω
1144,verbrennen::V,spálit,καίω
1145,geben::V,dát,δίνω
1146,reichen::V,podat,δίνω
1147,schenken::V,darovat,χαρίζω
1148,versprechen::V,slíbit,υπόσχομαι
1149,wünschen::V,přát,εύχομαι
1150,loben::V,chválit,επαινώ
1151,küssen::V,líbat,φιλώ
1152,wiegen::V,chovat,κουνώ
1153,wiegen::V,chovat,νανουρίζω
1154,wiegen::V,kolébat,κουνώ
1155,wiegen::V,kolébat,νανουρίζω
1156,zudecken::V,přikrýt,σκεπάζω
1157,zudecken::V,přiklopit,σκεπάζω
1158,wecken::V,vzbudit,ξυπνώ
1159,zeigen::V,ukázat,δείχνω
1160,führen::V,vést,οδηγώ
1161,lehren::V,učit,διδάσκω
1162,unterrichten::V,vyučovat,διδάσκω
1163,aufziehen::V,vychovat,ανατρέφω
1164,leiten::V,vodit,ηγούμαι
1165,leiten::V,vodit,διευθύνω
1166,antreiben::V,nutit,σπρώχνω
1167,antreiben::V,nutit,παρακινώ
1168,lassen::V,dát,αφήνω
1169,einladen::V,pozvat,προσκαλώ
1170,vereinigen::V,spojit,ενώνω
1171,besuchen::V,návštívit,επισκέπτομαι
1172,treffen::V,potkat,συναντώ
1173,sich versammeln::V,shromáždit se,μαζεύομαι
1174,spielen::V,hrát,παίζω
1175,singen::V,zpívat,τραγουδώ
1176,tanzen::V,tančit,χορεύω
1177,sich trennen::V,rozejít se,αποχωρίζομαι
1178,verlassen::V,opustit,εγκαταλείπω
1179,retten::V,zachránit,σώζω
1180,bewachen::V,hlídat,φρουρώ
1181,schützen::V,chránit,προστατεύω
1182,verteidigen::V,obhájit,υπερασπίζω
1183,sich schlagen::V,bít se,χτυπιέμαι
1184,schießen::V,střílet,πυροβολώ
1185,siegen::V,zvítězit,νικώ
1186,ärgern::V,zlobit,τσαντίζω
1187,ärgern::V,pohoršit,τσαντίζω
1188,schlagen::V,udeřit,χτυπώ
1189,schlagen::V,praštit,χτυπώ
1190,treten::V,kopnout,κλοτσώ
1191,stechen::V,bodnout,τρυπώ
1192,stechen::V,píchnout,τρυπώ
1193,stoßen::V,strčit,ωθώ
1194,stoßen::V,strčit,σπρώχνω
1195,stehlen::V,ukrást,κλέβω
1196,stören::V,vyrušit,διαταράσσω
1197,belästigen::V,obtěžovat,ενοχλώ
1198,verbergen::V,skrýt,κρύβω
1199,täuschen::V,klamat,παραπλανώ
1200,betrügen::V,podvést,απατώ
1201,töten::V,zabít,σκοτώνω
1202,töten::V,zabít,θανατώνω
1203,wohnen::V,bydlit,μένω
1204,wohnen::V,bydlit,κατοικώ
1205,arbeiten::V,pracovat,δουλεύω
1206,arbeiten::V,pracovat,εργάζομαι
1207,sammeln::V,sebrat,μαζεύω
1208,sammeln::V,sebrat,συλλέγω
1209,pflücken::V,česat,κόβω
1210,jagen::V,uhonit,κυνηγώ
1211,fischen::V,chytat ryby,ψαρεύω
1212,fassen::V,ulovit,πιάνω
1213,hüten::V,pást,φυλάγω
1214,hüten::V,pást,προσέχω
1215,treiben::V,hnát,οδηγώ
1216,anbinden::V,přivázat,δένω
1217,füttern::V,krmit,ταΐζω
1218,melken::V,dojit,αρμέγω
1219,hacken::V,seknout,κόβω
1220,gießen::V,zalít,ποτίζω
1221,reifen::V,uzrát,ωριμάζω
1222,zubereiten::V,připravit,ετοιμάζω
1223,kochen::V,vařit,βράζω
1224,backen::V,péct,ψήνω
1225,braten::V,smažit,τηγανίζω
1226,umrühren::V,zamíchat,ανακατεύω
1227,stricken::V,plést,πλέκω
1228,nähen::V,šít,ράβω
1229,färben::V,nabarvit,βάφω
1230,färben::V,nabarvit,χρωματίζω
1231,reinigen::V,očistit,καθαρίζω
1232,waschen::V,mýt,πλένω
1233,abwischen::V,utřít,σφουγγίζω
1234,spülen::V,spláchnout,ξεπλένω
1235,fegen::V,zamést,σκουπίζω
1236,kehren::V,mést,σκουπίζω
1237,baden::V,koupat se,κάνω μπάνιο
1238,sich waschen::V,mýt se,πλένομαι
1239,ausziehen::V,svléct,βγάζω
1240,anziehen::V,obléct,φορώ
1241,sich anziehen::V,oblékat se,ντύνομαι
1242,kämmen::V,učesat,χτενίζω
1243,schmücken::V,ozdobit,στολίζω
1244,sagen::V,říct,λέω
1245,sprechen::V,mluvit,μιλώ
1246,reden::V,hovořit,μιλώ
1247,reden::V,hovořit,κουβεντιάζω
1248,sich unterhalten::V,povídat se,συνομιλώ
1249,sich unterhalten::V,povídat se,κουβεντιάζω
1250,fragen::V,zeptat se,ρωτώ
1251,bitten::V,prosit,ζητώ
1252,bitten::V,prosit,παρακαλώ
1253,erzählen::V,povídat,διηγούμαι
1254,mitteilen::V,sdělit,πληροφορώ
1255,mitteilen::V,oznámit,πληροφορώ
1256,nennen::V,nazvat,ονομάζω
1257,rufen::V,volat,φωνάζω
1258,rufen::V,zavolat,φωνάζω
1259,prahlen::V,chlubit se,καυχιέμαι
1260,übersetzen::V,přeložit,μεταφράζω
1261,denken::V,myslit,σκέφτομαι
1262,glauben::V,věřit,πιστεύω
1263,bemerken::V,zpozorovat,παρατηρώ
1264,erkennen::V,poznat,αναγνωρίζω
1265,begreifen::V,pochopit,καταλαβαίνω
1266,verstehen::V,porozumět,ακούω
1267,lernen::V,učit se,μαθαίνω
1268,wissen::V,vědět,ξέρω
1269,sich erinnern an::V,vzpomínat si na,θυμάμαι
1270,vergessen::V,zapomínat,ξεχνώ
1271,messen::V,měřit,μετρώ
1272,zählen::V,spočítat,μετρώ
1273,rechnen::V,počítat,λογαριάζω
1274,lesen::V,číst,διαβάζω
1275,malen::V,malovat,ζωγραφίζω
1276,zeichnen::V,rýsovat,σχεδιάζω
1277,schreiben::V,psát,γράφω
1278,besitzen::V,mít,κατέχω
1279,besitzen::V,vlastnit,κατέχω
1280,kaufen::V,koupit,αγοράζω
1281,verkaufen::V,prodat,πουλώ
1282,bezahlen::V,zaplatit,πληρώνω
1283,zahlen::V,platit,πληρώνω
1284,beherrschen::V,ovládat,κυριαρχώ
1285,ertragen::V,snést,βαστώ
1286,ertragen::V,snést,αντέχω
