,Concept_ID,mn,kl
739,dick[Gegenstand]::A,зузаан,issuvoq
740,dick[Gegenstand]::A,зузаан,issusooq
741,dünn::A,нимгэн,amitsoq
742,fein::A,нарийн,mamarpoq
743,fest::A,бөх,tangeqarpoq
744,fest::A,хатуу,tangeqarpoq
745,flach::A,хавтгай,nalimmappoq
746,glatt::A,цагаан,quasak
747,hart::A,хатуу,mattusooq
748,hart::A,хатуу,manngerpoq
749,hart::A,хатуу,titeqquluppoq
750,weich::A,зөөлөн,nerumaarpoq
751,rund::A,дугуй,ammallorippoq
752,rund::A,дугариг,ammallorippoq
753,spitz::A,шовх,qummukujooq
754,spitz::A,шовгор,qummukujooq
755,scharf::A,хурц,ipippoq
756,scharf::A,иртэй,ipippoq
757,stumpf::A,мохоо,anngerpoq
758,schwer::A,хүнд,oqimaappoq
759,schön::A,гуа,kusanarpoq
760,schön::A,сайхан,kusanarpoq
761,heiß::A,халуун,kiappoq
762,warm::A,дулаан,oqorpoq
763,kalt::A,хүйтэн,issippoq
764,kühl::A,сэрүүн,pueqqortippoq
765,frisch::A,эрүүл,
766,frisch::A,жихүүн,
767,feucht::A,чийгтэй,isugutavoq
768,feucht::A,чийгтэй,qaasernarpoq
769,nass::A,нойтон,imerorpoq
770,trocken::A,хатсан,panerpoq
771,voll::A,дүүрэн,ulikkaarpoq
772,leer::A,хоосон,imaattuarpoq
773,offen::A,онгорхой,ammavoq
774,geschlossen::A,битүү,matuvoq
775,geschlossen::A,хаалтай,matuvoq
776,sauber::A,цэвэр,eqqippoq
777,sauber::A,цэвэр,sukuluippoq
778,sauber::A,цэвэр,ipeqanngilaq
779,sauber::A,хиргүй,eqqippoq
780,sauber::A,хиргүй,sukuluippoq
781,sauber::A,хиргүй,ipeqanngilaq
782,schmutzig::A,бохир,tapappoq
783,schmutzig::A,бохир,minguppoq
784,schmutzig::A,хиртэй,tapappoq
785,schmutzig::A,хиртэй,minguppoq
786,roh::A,түүхий,aapavoq
787,reif::A,болсон,qaarulerpoq
788,lecker::A,амттай,
789,süß::A,амттай,tungusunnippoq
790,süß::A,чихэрлэг,tungusunnippoq
791,bitter::A,гашуун,qasilippoq
792,sauer::A,эсгэлэн,
793,hell::A,гэгээн,qaamavoq
794,hell::A,гэрэлтэй,qaamavoq
795,dunkel::A,бараан,qernerpoq
796,dunkel::A,харанхуй,qernerpoq
797,schwarz::A,хар,qernerpoq
798,weiß::A,цагаан,qaqorpoq
799,rot::A,улаан,aappaluppoq
800,gelb::A,шар,sungaarpoq
801,blau::A,хөх,tungujorpoq
802,blau::A,цэнхэр,tungujorpoq
803,grün::A,ногоон,qorsooqqippoq
804,grau::A,орог,qaserpoq
805,grau::A,саарал,qaserpoq
806,bunt::A,эрээн,
807,billig::A,хямд,akikippoq
808,teuer::A,үнэтэй,
809,wertvoll::A,үнэт,erlinnarpoq
810,blind::A,сохор,tappiippoq
811,blind::A,сохор,isigisaqanngilaq
812,taub::A,чих хатуу,tusilarpoq
813,kräftig::A,чийрэг,pissaq
814,kräftig::A,чийрэг,pissarsuaq
815,stark::A,хүчтэй,sanngivoq
816,stark::A,чадалтай,sanngivoq
817,schwach::A,сул,nakuippoq
818,fett::A,тарган,pualavoq
819,fett::A,голигор,pualavoq
820,schlank::A,голшиг,tuappoq
821,hübsch::A,сайхан,aatsialaq
822,hübsch::A,хөөрхөн,aatsialaq
823,böse::A,муу,ajorpoq
824,böse::A,хортой,ajorpoq
825,dumm::A,тэнэг,taqajak
826,dumm::A,тэнэг,sikkilluppoq
827,dumm::A,тэнэг,qaatusimasaqanngilaq
828,faul::A,залхуу,eqiasuppoq
829,faul::A,залхуу,eqiattortuvoq
830,fleißig::A,чармайлтгай,eqiasuippoq
831,geizig::A,харамч,iasilaarpoq
832,geizig::A,харамч,tukkuippoq
833,klug::A,цэцэн,mallak
834,klug::A,цэцэн,ittanneq
835,klug::A,цэцэн,kutaappoq
836,klug::A,цэцэн,kuttaappoq
837,klug::A,цэцэн,qarasagippoq
838,geschickt::A,дүйтэй,
839,lieb::A,хайрт,akisooq
840,lustig::A,цэнгэлтэй,piikulavoq
841,sanft::A,наалинхай,isumagippoq
842,hungrig::A,өлөн,kaappoq
843,hungrig::A,өлөн,perlilerpoq
844,hungrig::A,өлссөн,kaappoq
845,hungrig::A,өлссөн,perlilerpoq
846,krank::A,өвчтэй,napparsimavoq
847,nackt::A,нүцгэн,
848,traurig::A,гунигт,aliasuppoq
849,lebendig::A,амьд,uumavoq
850,lebendig::A,амьтай,uumavoq
851,gut::A,сайн,ajunngilaq
852,schlecht::A,муу,sualuppoq
853,schlecht::A,өөдгүй,sualuppoq
854,richtig::A,зөв,iluarpoq
855,richtig::A,зүйтэй,iluarpoq
856,schlimm::A,муухай,amiilaarnarpoq
857,wahr::A,үнэн,ilumoorpoq
858,wahr::A,жинхэнэ,ilumoorpoq
859,alt::A,хуучин,pisoqaq
860,neu::A,шинэ,nutaavoq
861,ehemalig::A,агсан,
862,ehemalig::A,байсан,
863,alt[Lebewesen]::A,өвгөн,utoqqaq
864,alt[Lebewesen]::A,хижээл,utoqqaq
865,jung::A,залуу,inuusuppoq
866,jung::A,залуу,kingulliarsuk
867,arm::A,ядуу,piillasoq
868,arm::A,ядуу,piitsuuvoq
869,reich::A,баян,pisuuvoq
870,reich::A,баялаг,pisuuvoq
871,bekannt::A,танил,
872,berühmt::A,цуутай,tusaamasaq
873,berühmt::A,алдартай,tusaamasaq
874,fremd::A,харь,ajasoornarpoq
875,fremd::A,гадаад,ajasoornarpoq
876,verschieden::A,ондоо,allatut
877,verschieden::A,ондоо,tamalaat
878,verschieden::A,янз янзын,allatut
879,verschieden::A,янз янзын,tamalaat
880,nah::A,ойрын,qanippoq
881,nah::A,дөтийн,qanippoq
882,fern::A,холын,ungasippoq
883,linker::A,буруу,saamerleq
884,rechter::A,баруун,innarluissut
885,anderer::A,өөр,
886,anderer::A,нөгөө,
887,erster::A,нэгдэх,siulleq
888,erster::A,нэгдүгээр,siulleq
889,zweiter::A,хоёрдугаар,qataatsup tullia
890,dritter::A,гуравдугаар,pingajorarterut
891,letzter::A,сүүлийн,kingulleq
892,allein::ADV,ганцаараа,kisimiippoq
893,auf einmal::ADV,нэгмөсөн,tassanngaannaq
894,zusammen::ADV,цуг,attaasa
895,zusammen::ADV,цуг,attarmik
896,zusammen::ADV,хамт,attaasa
897,zusammen::ADV,хамт,attarmik
898,lange::ADV,удаан,akuni
899,plötzlich::ADV,гэнэт,tassanngaannaq
900,sofort::ADV,дороо,erniinnaq
901,später::ADV,дараа,kingorna
902,jetzt::ADV,өнөө,maanna
903,jetzt::ADV,өнөө,massakkut
904,heute::ADV,өнөө,ullumi
905,heute::ADV,өнөөдөр,ullumi
906,morgen::ADV,маргааш,aqagu
907,morgen::ADV,маргаадар,aqagu
908,bald::ADV,түргэн,erniinnaq
909,bald::ADV,удахгүй,erniinnaq
910,dann::ADV,хожим,taava
911,dann::ADV,тэгээд,taava
912,gestern::ADV,өчигдөр,ippassaq
913,einst::ADV,нэг,ataatsimik
914,einst::ADV,нэг,ilaanni
915,damals::ADV,тэгэхэд,taamani
916,damals::ADV,тэгэхэд,taamanikkut
917,damals::ADV,тэгэхэд,taassumuunakkut
918,danach::ADV,тэгээд,taava
919,danach::ADV,дараа нь,taava
920,vorher::ADV,урьд,siornagut
921,zuerst::ADV,анх,
922,zuerst::ADV,эхлээд,
923,einmal::ADV,нэг удаа,ilaanni
924,einmal::ADV,нэг удаа,ataatsimik
925,manchmal::ADV,хааяа,qaqutigu
926,manchmal::ADV,хааяа,qaqutigut
927,manchmal::ADV,заримдаа,qaqutigu
928,manchmal::ADV,заримдаа,qaqutigut
929,oft::ADV,олонтоо,akulikitsumik
930,immer::ADV,байнга,tamatigut
931,niemals::ADV,хэзээ ч,
932,niemals::ADV,хэдийд ч,
933,hier::ADV,энд,maani
934,hierhin::ADV,нааш,maani
935,von hier::ADV,эндээс,
936,dort::ADV,тэнд,
937,dorthin::ADV,тийш,ikuuna
938,geradeaus::ADV,шулуун,narlumut
939,vorwärts::ADV,урагшаа,pilangavoc
940,rückwärts::ADV,буцаан,kingumut
941,rückwärts::ADV,буцаан,tunumut or tunummut
942,rückwärts::ADV,сөөргөө,kingumut
943,rückwärts::ADV,сөөргөө,tunumut or tunummut
944,zurück::ADV,буцаж,kingumut
945,zurück::ADV,буцаж,tunumut or tunummut
946,zurück::ADV,гэдрэг,kingumut
947,zurück::ADV,гэдрэг,tunumut or tunummut
948,unten::ADV,дор,kana
949,hinab::ADV,уруу,qiviu
950,oben::ADV,дээр,
951,hinauf::ADV,өөд,
952,hinauf::ADV,дээш,
953,überall::ADV,хааяагүй,tamaginni
954,überall::ADV,хааяагүй,tamani tamaani
955,überall::ADV,энд тэндгүй,tamaginni
956,überall::ADV,энд тэндгүй,tamani tamaani
957,nicht::ADV,эс,
958,nicht::ADV,-гүй,
959,ein wenig::ADV,жаахан,
960,kaum::ADV,арай,qaqutigorsuaq
961,kaum::ADV,арай гэж,qaqutigorsuaq
962,sehr::ADV,тун,assut
963,so::ADV,тэгж,
964,so::ADV,ингээд,
965,noch::ADV,дахин,qeratavoq
966,noch::ADV,дахиад,qeratavoq
967,nur::ADV,зөвхөн,
968,nur::ADV,гагцхүү,
969,schon::ADV,нэгэнт,taava-una
970,wieder::ADV,дахин,kingumut
971,wieder::ADV,дахиад,kingumut
972,vergebens::ADV,хий,angiluk
973,vor::PRP,өмнө,
974,hinter::PRP,ард,
975,unter::PRP,доор,
976,durch::PRP,дундуур,
977,neben::PRP,хажууд,
978,zwischen::PRP,завсар,
979,zwischen::PRP,хооронд,
980,wegen::PRP,төлөө,
981,wegen::PRP,дээрээс,
982,dies::PRN,энэ,manna
983,dies::PRN,энэ,matuma
984,das::PRN,тэр,ua
985,alles::PRN,цөм,
986,alles::PRN,бүгд,
987,ich::PRN,би,uanga
988,du::PRN,чи,illit
989,er::PRN,тэр,una
990,er::PRN,тэр хүн,una
991,wir::PRN,бид,uagut
992,ihr::PRN,та нар,ilissi
993,sie::PRN,тэд,uku
994,was::FPRN,юу,aat?
995,wer::FPRN,хэн,kikkut
996,wo::FADV,хаа,sumi
997,wo::FADV,хаана,sumi
998,wohin::FADV,хааш,sumut
999,wohin::FADV,хаана,sumut
1000,wie::FADV,яаж,qanoq
1001,wie::FADV,хэрхэн,qanoq
1002,warum::FADV,юунд,sooq
1003,warum::FADV,яагаад,sooq
1004,wieviel::FNUM,хэдий,qassit
1005,wieviel::FNUM,хэдий,qanoq atsigisumik?
1006,wieviel::FNUM,хэд,qassit
1007,wieviel::FNUM,хэд,qanoq atsigisumik?
1008,eins::NUM,нэг,ataaseq
1009,zwei::NUM,хоёр,marluk
1010,drei::NUM,гурав,pingasut
1011,vier::NUM,дөрөв,sisamat
1012,vier::NUM,дөрөв,qajuusat
1013,fünf::NUM,тав,tallimat
1014,sechs::NUM,зургаа,arfineq
1015,sechs::NUM,зургаа,arfinillit
1016,sieben::NUM,долоо,arfineq-marluk
1017,acht::NUM,найм,arfineq pingasut
1018,neun::NUM,ес,qulingiluat
1019,neun::NUM,ес,arfineq sisamat
1020,zehn::NUM,арав,qulit
1021,elf::NUM,арван нэг,aqqaneq
1022,zwölf::NUM,арван хоёр,aqqaneq-marluk
1023,zwanzig::NUM,хорь,tyve
1024,dreißig::NUM,гуч,tredive
1025,dreißig::NUM,гуч,pingasunik qulillit
1026,vierzig::NUM,дөч,fyrre
1027,fünfzig::NUM,тавь,halvtreds
1028,fünfzig::NUM,тавь,tallimanik qulillit
1029,sechzig::NUM,жар,tres
1030,siebzig::NUM,дал,halvfjerds
1031,achtzig::NUM,ная,firs
1032,neunzig::NUM,ер,halvfems
1033,hundert::NUM,зуу,et hundrede
1034,tausend::NUM,мянга,et tusinde
1035,und::CNJ,ч,aamma
1036,und::CNJ,болон,aamma
1037,oder::CNJ,буюу,imalluunnit
1038,stehen::V,зогсох,sikingavoq
1039,sitzen::V,суух,ingippoq
1040,liegen::V,хэвтэх,nalavoq
1041,liegen::V,хэвтэх,aqupivoq
1042,hängen::V,өлгөөтэй байх,nivinngarpaa
1043,hängen::V,дүүжлээтэй байх,nivinngarpaa
1044,werden::V,болох,pinngorpoq
1045,passieren::V,тохиох,pivoq
1046,beginnen::V,эхлэх,aallarnerpaa
1047,enden::V,дүүрэх,naggaserpaa
1048,wechseln::V,хувирах,immikkut ilivoq
1049,aufgehen[Sonne]::V,мандах,
1050,untergehen[Sonne]::V,жаргах,ilioqqaasoq
1051,scheinen[Sonne]::V,гэрэлтэх,qinnorpoq
1052,scheinen[Sonne]::V,гэрэлтэх,qinngorpoq
1053,donnern::V,дуугарах,kalleq
1054,wehen::V,салхилах,timmivoq
1055,wehen::V,хөөрөгдөх,timmivoq
1056,strömen::V,гүйх,
1057,strömen::V,урсах,
1058,fließen::V,урсах,
1059,sich drehen::V,эргэлдэх,ipippaa
1060,schwanken::V,хэлбэлзэх,aalavoq
1061,schwingen::V,ганхах,issakajaat or issakatsiaarut
1062,schwingen::V,хэлбэлзэх,issakajaat or issakatsiaarut
1063,fallen::V,унах,quasivaa
1064,brennen::V,шатах,seerpoq
1065,brennen::V,шатах,uuppaa
1066,rauchen::V,баагих,pujoorpoq
1067,regnen::V,бороо орно,siallerpoq
1068,gefrieren::V,хөлдөх,qiulerpoq
1069,tauen::V,хайлах,aappoq
1070,schmelzen::V,уярах,aappoq
1071,schmelzen::V,уярах,aatsippaa
1072,trocknen::V,хатах,panerserpaa
1073,sieden::V,буцлах,qalappoq
1074,sieden::V,даргилах,qalappoq
1075,faulen::V,үжрэх,
1076,faulen::V,өмхийрөх,
1077,verfaulen::V,бээх,
1078,verfaulen::V,өгрөх,
1079,reißen::V,цуурах,qulli
1080,reißen::V,цуурах,alittorpaa
1081,reißen::V,цуурах,kimillanneq
1082,versinken::V,живэх,kivivaa
1083,versinken::V,живэх,apparpoq
1084,vergehen::V,нөгчих,qaangerpaa
1085,vergehen::V,нөгчих,sarsuppoq
1086,vergehen::V,өнгөрөх,qaangerpaa
1087,vergehen::V,өнгөрөх,sarsuppoq
1088,erscheinen::V,гарах,takutippoq
1089,erscheinen::V,бултайх,takutippoq
1090,verschwinden::V,далд орох,
1091,verschwinden::V,алга болох,
1092,sinken::V,татрах,kivivaa
1093,sinken::V,татрах,apparpoq
1094,sinken::V,доошлох,kivivaa
1095,sinken::V,доошлох,apparpoq
1096,abnehmen::V,багасах,ikillipput
1097,abnehmen::V,хорогдох,ikillipput
1098,zunehmen::V,ихсэх,allisippaa
1099,steigen::V,нэмэгдэх,allisippaa
1100,wachsen::V,өсөх,allivoq
1101,wachsen::V,ургах,allivoq
1102,glänzen::V,гилгэнэх,qinngorpoq
1103,glänzen::V,гилгэнэх,qinnorpoq
1104,glänzen::V,гилбэгнэх,qinngorpoq
1105,glänzen::V,гилбэгнэх,qinnorpoq
1106,funkeln::V,гялжах,uisorilavoq
1107,funkeln::V,гялалзах,uisorilavoq
1108,lärmen::V,шуугих,
1109,läuten::V,цохих,avilualaarpoq
1110,klingeln::V,хонхдох,aviluarpoq
1111,klingeln::V,хонхдох,aviluarpaluppoq
1112,klingeln::V,дуугарах,aviluarpoq
1113,klingeln::V,дуугарах,aviluarpaluppoq
1114,klirren::V,хангир жингэр хийх,
1115,brausen::V,бургилах,ittuk
1116,brausen::V,бургилах,ittuppoq
1117,brausen::V,бургилах,ittuppaluppoq
1118,rauschen::V,сэржигнэх,
1119,klingen::V,хангинах,
1120,bellen::V,хуцах,qiluppoq
1121,heulen::V,улих,maarpoq
1122,heulen::V,улих,maalavoq
1123,heulen::V,улих,miaggoorpoq
1124,blasen::V,үлзэх,aporneq
1125,pfeifen::V,исгэрэх,siggartartitsivoq
1126,pfeifen::V,исгэрэх,siorsulavoq
1127,schreien::V,хашгирах,suaarpoq
1128,stöhnen::V,ёолох,nipiliorpoq
1129,stöhnen::V,ёолох,nipilliorpoq
1130,stöhnen::V,гэнгэнэх,nipiliorpoq
1131,stöhnen::V,гэнгэнэх,nipilliorpoq
1132,zittern::V,дагжих,qarsulivik
1133,leben::V,амьдрах,inuuvoq
1134,geboren werden::V,төрөх,inuuvoq
1135,geboren werden::V,төрөх,inunngorpoq
1136,atmen::V,амьсгалах,anersaarpoq
1137,trinken::V,уух,imerpoq
1138,essen::V,идэх,tamorpoq
1139,schlucken::V,залгих,tuluarnaq
1140,müde werden::V,ядрах,
1141,einschlafen::V,унтчих,sinippoq
1142,schlafen::V,унтах,sinik
1143,aufwachen::V,сэрэх,iterpoq
1144,aufwachen::V,сэрэх,eqqumavoq
1145,aufstehen::V,босох,makippoq
1146,sich erholen::V,амрах,qasuerserpoq
1147,krank werden::V,өвдөж эхлэх,
1148,krank sein::V,өвдөх,
1149,schmerzen::V,өвдөх,anneraa
1150,schmerzen::V,өвдөх,annernarpoq
1151,schmerzen::V,шархирах,anneraa
1152,schmerzen::V,шархирах,annernarpoq
1153,husten::V,ханиах,quersorpoq
1154,genesen::V,засрах,ajunngissivoq
1155,genesen::V,засрах,ilisimmarpoq
1156,genesen::V,засрах,ilorrippoq
1157,sterben::V,үхэх,toquvoq
1158,sterben::V,нас барах,toquvoq
1159,umkommen::V,үхэх,
1160,sich bewegen::V,хөдлөх,ingerlavoq
1161,sich rühren::V,хөдлөх,
1162,sich erheben::V,босох,
1163,sich setzen::V,суух,ingippoq
1164,hinfallen::V,ойчих,
1165,laufen::V,явган явах,arpappoq
1166,schreiten::V,алхах,ingerlavoq
1167,spazierengehen::V,зугаалах,utertakajaarpoq
1168,spazierengehen::V,зугаалах,utertakattajaarpoq
1169,eilen::V,хурдлах,qaa qaa
1170,eilen::V,хурдлах,qiilasaarpoq
1171,eilen::V,хурдлах,ingerlasaarpaa
1172,sich beeilen::V,яарах,tuaviorpoq
1173,sich beeilen::V,шамдах,tuaviorpoq
1174,sausen::V,давхих,uiguut
1175,rennen::V,гүйх,igivoq
1176,springen::V,харайх,upernassaq
1177,springen::V,дэвхрэх,upernassaq
1178,klettern::V,авирах,pilaakkeerpoq
1179,schaukeln::V,ганхалзах,aalavoq
1180,kriechen::V,мөлхөх,
1181,schwimmen::V,сэлэх,naluppoq
1182,tauchen::V,шунгах,allorpoq
1183,rudern::V,сэлүүрдэх,ipuppaa
1184,fahren::V,явах,qimusserpoq
1185,fliegen::V,нисэх,timmivoq
1186,gehen::V,явах,
1187,weggehen::V,явах,piiarpoq
1188,abfahren::V,одох,
1189,abfahren::V,хөдлөх,
1190,anhalten::V,зогсох,unitsippaa
1191,hineingehen::V,орох,timaappaa
1192,eintreten::V,орох,allattorpaa
1193,kommen::V,ирэх,qaa-
1194,kommen::V,ирэх,pivaa
1195,ankommen::V,хүрэх,tikippoq
1196,zurückkommen::V,харих,angerlarpoq
1197,zurückkommen::V,буцаж ирэх,angerlarpoq
1198,bleiben::V,үлдэх,uninngavoq
1199,warten::V,хүлээх,paavoq
1200,warten::V,хүлээх,utaqqivoq
1201,erwarten::V,хүлээх,
1202,suchen::V,эрэх,nivivaa
1203,suchen::V,бэдрэх,nivivaa
1204,finden::V,олох,nanivaa
1205,versuchen::V,оролдох,uuppaa
1206,versuchen::V,оролдох,ussersarpaa
1207,vorbereiten::V,бэлтгэх,piareersarpaa
1208,lieben::V,янаглах,asavaa
1209,mögen::V,таалах,akaaraa
1210,lachen::V,инээх,
1211,rühren::V,сэтгэл уяруулах,qeerlerpaa
1212,weinen::V,уйлах,qiavoq
1213,schimpfen::V,хараах,qatimaarpoq
1214,sich ärgern::V,уурлах,ugguutigaa
1215,sich fürchten::V,айх,eqqanaarpoq
1216,fürchten::V,айх,ersigaa
1217,fliehen::V,зугтах,qimaavoq
1218,fliehen::V,гүйж очих,qimaavoq
1219,flüchten::V,оргох,allikarfigaa
1220,sehen::V,үзэх,isigaa
1221,anschauen::V,харах,
1222,ansehen::V,харах,alaatsinaappaa
1223,hören::V,дуулах,tusarpaa
1224,zuhören::V,чагнах,naalappoq
1225,probieren::V,амсаж үзэх,
1226,riechen::V,үнэрлэх,tipippoq
1227,fühlen::V,мэдрэх,misigaa
1228,scheinen::V,шиг үзэгдэх,takutippoq
1229,zu sehen sein::V,үзэгдэх,
1230,zu sehen sein::V,харагдах,
1231,vernehmen::V,дуулах,
1232,frieren::V,даарах,qiiavoq
1233,tun::V,хийх,iliorpoq
1234,tun::V,үйлдэх,iliorpoq
1235,können::V,болох,
1236,wollen::V,хүсэх,piumavaa
1237,anfangen::V,эхлэх,pilerpoq
1238,beenden::V,дуусгах,naggaserpaa
1239,aufhören::V,болих,naammatsippaa
1240,aufhören::V,зогсох,naammatsippaa
1241,gelingen::V,бүтэх,
1242,geraten::V,илрэх,
1243,öffnen::V,нээх,ammarpaa
1244,öffnen::V,тайлах,ammarpaa
1245,schließen::V,хаах,matuaa
1246,stellen::V,тавих,ilivaa
1247,stellen::V,тавих,iliorarpai
1248,stellen::V,тавих,ilioqqarpai
1249,stellen::V,босгох,ilivaa
1250,stellen::V,босгох,iliorarpai
1251,stellen::V,босгох,ilioqqarpai
1252,setzen::V,суулгах,iliorarpai
1253,setzen::V,суулгах,ilioqqarpai
1254,legen::V,хийх,ilivaa
1255,legen::V,тавих,ilivaa
1256,berühren::V,шүргэх,attorpaa
1257,verbinden::V,залгах,taperserpaa
1258,bedecken::V,бүрэх,iikkerpaa
1259,bedecken::V,бүрэх,iikkersorpaa
1260,aufhängen::V,өлгөх,inivaa
1261,aufhängen::V,өлгөх,iniorarpai
1262,aufhängen::V,дүүжлэх,inivaa
1263,aufhängen::V,дүүжлэх,iniorarpai
1264,anzünden::V,асаах,saggaavoq
1265,anzünden::V,ноцоох,saggaavoq
1266,aufheben::V,өргөх,allisippaa
1267,zurücklassen::V,орхих,aallarpoq
1268,zurücklassen::V,үлдээх,aallarpoq
1269,verlieren::V,гээх,annaavaa
1270,fallen lassen::V,унагах,nakkaavaa
1271,machen::V,хийх,iliorpoq
1272,machen::V,гаргах,iliorpoq
1273,herstellen::V,бүтээх,anillatsippaa
1274,bauen::V,барих,marrarterpaa
1275,reparieren::V,засах,iluarsaappaa
1276,reparieren::V,сэлбэх,iluarsaappaa
1277,verbessern::V,засах,naqqippaa
1278,verbessern::V,сайжруулах,naqqippaa
1279,ändern::V,өөрчлөх,
1280,graben::V,малтах,assappaa
1281,beugen::V,бөгтийлгөх,qappappoq
1282,biegen::V,матах,qappappoq
1283,biegen::V,муруйлгах,qappappoq
1284,drehen::V,эргүүлэх,
1285,wenden::V,эргүүлэх,assappaa
1286,wenden::V,эргүүлэх,assakarpoq
1287,umdrehen::V,хөрвүүлэх,assakartippaa
1288,heben::V,өргөх,kivippaa
1289,hochheben::V,өргөх,kissumiarpaa
1290,ergreifen::V,атгах,isaappaa
1291,ergreifen::V,атгах,isaguppaa
1292,halten::V,барих,minarpaa
1293,drücken::V,дарах,naqittaat
1294,schieben::V,түлхэх,
1295,kratzen::V,хусах,qitsuppaa
1296,kratzen::V,маажих,qitsuppaa
1297,lecken::V,долоох,aluppaa
1298,beißen::V,зуух,kiivaa
1299,beißen::V,хазах,kiivaa
1300,abreißen::V,таслах,aqqarpaa
1301,abreißen::V,таслах,isaterpaa
1302,abschneiden::V,тайрах,kipivaa
1303,binden::V,боох,kakkersarpaa
1304,binden::V,хүлэх,kakkersarpaa
1305,stecken::V,шаах,kussunneq
1306,stecken::V,шигтгэх,kussunneq
1307,brechen::V,хугалах,nallorpaa
1308,klopfen::V,цохих,pattappaa
1309,klopfen::V,тогших,pattappaa
1310,hauen::V,дэлдэх,aqivaa
1311,kleben::V,наах,qaappoq
1312,reiben::V,нухах,tagiarpaa
1313,reiben::V,нухах,tangiarpaa
1314,reiben::V,нидчих,tagiarpaa
1315,reiben::V,нидчих,tangiarpaa
1316,streichen::V,нялах,erlerpoq
1317,streichen::V,түрхэх,erlerpoq
1318,schleifen::V,билүүдэх,sequppaa
1319,schleifen::V,гуранздах,sequppaa
1320,schneiden::V,огтлох,uullivoq
1321,rütteln::V,холхнулах,
1322,schütteln::V,сэгсрэх,aalavoq
1323,schwenken::V,дэвэх,issarpoq
1324,schwenken::V,даллах,issarpoq
1325,schütten::V,цутгах,
1326,schütten::V,аягалах,
1327,füllen::V,дүүргэх,immerpaa
1328,einwickeln::V,боох,immoqquserpaa
1329,einwickeln::V,ороох,immoqquserpaa
1330,tragen::V,авчрах,maqippaa
1331,tragen::V,авчрах,assartorpoq
1332,schleppen::V,чирэх,assartorpoq
1333,ziehen::V,татах,kalippaa
1334,ziehen::V,татах,kalissarpoq
1335,aufbewahren::V,хадгалах,toqqorpaa
1336,werfen::V,хаях,kuivaa
1337,werfen::V,шидэх,kuivaa
1338,fangen::V,барих,anguaa
1339,packen::V,шүүрэх,
1340,verstecken::V,нуух,anngigaa
1341,teilen::V,хуваах,agguut
1342,teilen::V,хуваах,agguusersorpaa
1343,schicken::V,илгээх,nassiuppaa
1344,schicken::V,явуулах,nassiuppaa
1345,bringen::V,авчрах,aggiuppaa
1346,bringen::V,авчрах,nassataraa
1347,bringen::V,аваачих,aggiuppaa
1348,bringen::V,аваачих,nassataraa
1349,hinzufügen::V,нэмэх,
1350,bekommen::V,хүлээн авах,tiguaa
1351,erhalten::V,хүлээн авах,tiguaa
1352,nehmen::V,авах,pivoq
1353,nehmen::V,авах,tiguaa
1354,wählen::V,сонгох,
1355,auswählen::V,шилэх,
1356,bewahren::V,гамнах,sukkunik simerserpaa
1357,behindern::V,саад хийх,
1358,behindern::V,тотгор болох,
1359,verderben::V,эвдэх,asiutippaa
1360,verderben::V,эвдэх,piuneerunnerit
1361,beschädigen::V,гэмтээх,
1362,zerbrechen::V,хагалах,ukuvoq
1363,zerbrechen::V,хага цохих,ukuvoq
1364,zerreißen::V,урах,tisavaa
1365,zerreißen::V,урах,alittorpaa
1366,zerstören::V,эвдэх,aserorpaa
1367,zerstören::V,сүйтгэх,aserorpaa
1368,verbrennen::V,шатаах,seerpoq
1369,geben::V,өгөх,pivoq
1370,reichen::V,өгөх,
1371,reichen::V,дамжуулах,
1372,schenken::V,бэлэглэх,
1373,versprechen::V,амлах,neriorsorpaa
1374,wünschen::V,ерөөх,kissaat
1375,loben::V,магтах,nersorpaa
1376,loben::V,магтах,nersornaat
1377,loben::V,сайшаах,nersorpaa
1378,loben::V,сайшаах,nersornaat
1379,küssen::V,озох,kunippaa
1380,küssen::V,озох,kunissorpaa
1381,küssen::V,үнсэх,kunippaa
1382,küssen::V,үнсэх,kunissorpaa
1383,wiegen::V,бүүвэйлэх,
1384,zudecken::V,хучих,majorpaa
1385,zudecken::V,бүтээх,majorpaa
1386,wecken::V,сэрээх,itersarpaa
1387,zeigen::V,үзүүлэх,tikkuuppaa
1388,führen::V,хөтлөх,tasissiuppaa
1389,führen::V,хөтлөх,ilitsersorpaa
1390,führen::V,хөтлөх,tasissersuuppaa
1391,lehren::V,заах,ilinniartippaa
1392,unterrichten::V,сургах,ajoqerpaa
1393,unterrichten::V,сургах,ajoqersorpaa
1394,unterrichten::V,сургах,ilinniartitsivoq
1395,aufziehen::V,өсгөх,inororsarpaa
1396,aufziehen::V,хүмүүжүүлэх,inororsarpaa
1397,leiten::V,удирдах,iluatsippaa
1398,antreiben::V,шамдуулах,ikusimmippaa
1399,lassen::V,-уулах,
1400,einladen::V,залах,qaaqquaa
1401,einladen::V,залах,qaasarpaa
1402,vereinigen::V,нэгтгэх,taperserpaa
1403,vereinigen::V,хамтруулах,taperserpaa
1404,besuchen::V,зочлох,tikeraarpaa
1405,treffen::V,учрах,aporappaa
1406,treffen::V,дайралдах,aporappaa
1407,sich versammeln::V,хуралдах,majorpoq
1408,spielen::V,наадах,pinnguarpoq
1409,singen::V,дуулах,erinarsorpoq
